🔴 Q&A Natrętne pytania i dygresyjne odpowiedzi | LIVE #1
🔗 https://www.youtube.com/watch?v=_gC75KS7O9s

2:  Witam wszystkich tłumnie przybyłych na pierwszym live.
4089:  Mamy pewien problem, od razu powiem, z rozróżnieniem dzisiaj filozofów od komentatorów i publicystów.
4096:  Zarówno Jordan Peterson, jak i Ben Shapiro dla mnie są wybitnymi mówcami, świetnymi komentatorami.
4102:  Lubię ich słuchać.
4103:  Natomiast nie oznacza to, że się zgadzam z nimi politycznie i uważam, że dużą szkodę takim osobistościom robią sami ludzie, którzy traktują ich jako proroków i mówią, no słuchaj, ale musisz posłuchać tego Petersona.
4116:  Wszystkiego posłuchaj, najlepiej wszystkiego.
4118:  A ja mówię, posłuchaj sobie debaty Zizek vs. Peterson.
4121:  Zobacz, jak to wygląda, jak się zderzają poglądy ze sobą.
4124:  Ja mam moim, jedną z nielicznych takich rzeczy, które powtarzam bardzo często i nie zapominam ich równocześnie, jest to, że w ogniu polemiki hartują się poglądy.
4135:  Lubię to określenie, nie tylko dlatego, że je sam wymyśliłem, ale dlatego, że ono opisuje mój stosunek do polemizowania, do krytyki, do argumentów, do kłócenia się nawet.
4145:  Ja się nie kłócę z kimś po to, żeby go obrazić.
4149:  W komentarzach także zresztą.
4150:  Ja bardzo się cieszę, jak ktoś napisze negatywny komentarz i polemizuje.
4154:  Wszystko jest w porządku, tylko problem polega na tym, że ludzie nie potrafią polemizować, tylko negatywny komentarz od razu zaczyna się od słowa pierdolisz głupoty.
4164:  Peterson i Życzyk nie rozmawiali ze sobą w ten sposób, prawda?
4166:  Starali się pokazać raczej, gdzie jest problem, złośliwie, ironicznie, inteligentnie.
4171:  To jest coś, co mnie rozpala i sprawia, że chce mi się żyć i rozmawiać dalej.
4181:  Co sądzę o karaniu osoby, która oddaje oprawce?
4184:  Doktor Bright pyta.
4185:  Bardzo ważne dla mnie pytanie.
4190:  Tak, no to jest to, co się dzieje bardzo często.
4192:  To znaczy, wiecie, jak kogoś się tryka przez godzinę i ktoś się w końcu odwinie i rozwali nos.
4198:  Obiektywnie ktoś, kto mnie trykał przez godzinę,
4201:  Nie uszkodził mojego ciała, a ja, oddając mu fangą w nos, to zrobiłem.
4205:  W takich chwilach przypominam o znanej chińskiej torturze z kroplą spływającą, kapiącą miarowo raczej, w jedno miejsce ciała, która doprowadza do fiksacji paranoi.
4214:  Trzeba sobie zdawać sprawę z tego, że jeżeli kogoś dręczymy przez lata, to w którymś momencie się odwinie.
4219:  I mądry system, mądra jurysprudencja, czyli ten system prawny cały, który funkcjonuje i także etyka prawna polega na tym, żeby takie sytuacje rozpoznawać, po to są sądy, żeby to rozstrzygać i strasznie mnie martwi, że tak to nie wygląda niestety.
4239:  Na jakiej uczelni wykładam?
4240:  To już było pytanie właśnie, z czego Wydział Humanistyczny.
4242:  W ogóle, tak nawiasem mówiąc, zawsze Wam polecam googlać ludzi pod kątem właśnie tych uczelni i sprawdzać, kto gdzie się uczył.
4250:  Bardzo dużo można się dowiedzieć wtedy o człowieku.
4254:  O, Billy Nowicki pisze, że pamięta wykłady z pandemii moje.
4257:  Bardzo się cieszę, że były słuchane i że się sprawdzały jako podcasty.
4261:  Strasznie miło.
4262:  Daniel, a propos jednego z ostatnich pytań.
4264:  Czy nie uważam, że lekcje historii nie bez powodu kończą się na roku 4940?
4267:  See what you did here.
4273:  Wiecie co, myślę sobie tak, że tak, nie bez powodu jest tak, że się koncentrujemy na II wojnie światowej, powstaniach, na historii i osobliwie lista lektur to jest ten sam okres, nie?
4283:  To znaczy są to właśnie wojny, powstania, II wojna światowa, pamiętniki, Auschwitz, Holokaust i tak dalej, i tak dalej.
4291:  No, my nie za bardzo wykształciliśmy sobie inny język.
4296:  Także z tego względu, że do nas nigdy nie zawitał tak na dobrą sprawę postmodernizm, taki jak do Stanów Zjednoczonych.
4301:  Myślę sobie na przykład o Pynczonie, myślę sobie o Fight Clubie, o Czaku Palaniku i tak dalej, Bitnikach, Bit Generation.
4310:  W związku z powyższym też fantastyka u nas nigdy się nie miała dobrze i nigdy nie uciekliśmy od tych traum różnych.
4316:  Ale to nie jest tak, że to się dzieje od niedawna.
4319:  W XIX wieku był ten sam problem, tylko nieliczni o tym mówili.
4321:  Na przykład była taka książka o utopii w rozwoju historycznym Świętochowskiego, gdzie on powiedział, że Polacy są niezdolni do sformułowania utopii.
4328:  Znaczy, nie umieją myśleć w przód, tylko zawsze myślą w tył.
4331:  I jeszcze do tego nie uczą się na błędach.
4334:  I myślę, że reforma edukacji powinna się zacząć od zmiany tego sposobu myślenia.
4338:  To znaczy, no niestety, by trzeba było w radykalny sposób przemodelować to, jak uczymy historii.
4343:  Polacy nie są w centrum, krótko mówiąc.
4348:  Odnośnie do tych pytań do wychodzenia od toalety na studiach, ja dla pewności, mówi Will Prince, spytałem się na początku pierwszego roku, czy trzeba się pytać, ale w liceum niektórzy jeszcze tego wymagali.
4358:  To jest przerażające absolutnie.
4361:  Ja tak, pamiętam swój pierwszy egzamin, jaki prowadziłem, to było jeszcze na studiach doktoranckich na Uniwersytecie Jagiellońskim, był tłusty czwartek i dla mnie było oczywistością to, że przyszedłem z pączkami, nie?
4369:  Później miałem tylko do siebie pretensje, ponieważ nie wpadłem na to, że wszystkim będzie się chciało pić, więc szybko wyszedłem też po coś do picia.
4375:  I tak sobie myślę, że tak trzeba żyć, nie?
4378:  I mam też dużo znajomych takich, którzy spotykają się normalnie z studentami i tak dalej.
4384:  Na AGH też jest taki klimat.
4386:  Na przykład jak byłem na TEDxie, czyli ten TEDx AGH University, to są te nie TEDy główne, tylko TEDy lokalne, to potem też była impreza ze studentami.
4396:  To jest dla mnie oczywiste, tak się powinno postępować.
4401:  Kasia pyta, a propos różnicy w podejściu do fantastyki popkultury w Polsce i na Zachodzie z czystej złośliwości.
4407:  Interesuje mnie, jak wygląda udział polskich kumanistów na konferencjach zahaczających o ten temat.
4413:  Na konferencjach zagranicznych?
4416:  Bardzo niewielki.
4418:  Bardzo niewielki także dlatego, że się nie przebijają z tą tematyką w Polsce, w związku z powyższym nie dostają pieniędzy najczęściej ci, którzy są zdolni.
4425:  Nawiasem mówiąc, również ja nie dostawałem pieniędzy na Wydziału Polonistyki.
4429:  Serdeczne pozdrowienia jak zawsze.
4432:  I dopiero mój przyjaciel z Uniwersytetu Śląskiego mi powiedział, jak lecieliśmy do Kanady, nigdy tego nie zapomnę, na konferencję właśnie o utopiach.
4439:  Ja jechałem z Januszem Zajdlem, on z czymś innym, już nie pamiętam z czym.
4442:  Nie, przepraszam, ja jechałem z Deus Ex Human Revolution wtedy na tę konferencję.
4448:  Nawet pamiętam, jak pytali mnie na granicy, po co przyjechałem, ja powiedziałem, że no konferencję.
4452:  Jaką konferencję?
4453:  Powiedziałem, jaką.
4454:  A o czym będzie pan mówił?
4456:  Powiedziałem, no Deus Exima Revolution, to jest studio Eidos w Montrealu, może znacie.
4460:  Więc my się dogadaliśmy, okazało się, że celnik znał.
4463:  No, w każdym razie, kończąc tę małą dygresję, ja nie dostałem na tę konferencję pieniędzy.
4467:  Zbierałem ze swojego stypendium rektora, ministra i tak dalej, ciułałem, żeby mieć te wysokie parę tysięcy na wyjazd do Kanady i opłacenie wszystkiego na miejscu.
4477:  Nie pamiętam, do dzisiaj mój przyjaciel siedzi koło mnie na samolocie i mówi, no fajnie tak pojechać na koszt uczelni, a ja sobie myślę, no...
4483:  Fajnie, fajnie.
4484:  Jak to?
4485:  Nie wiesz?
4486:  Przecież jako doktorant, jako student nawet, masz prawo dostać od uczelni pieniądze na to.
4491:  Ba, uczelnia dostaje z ministerstwa specjalne pieniądze dla studentów i doktorantów, wierząc na konferencję.
4496:  I jak ich nie wyda, to musi je zwrócić.
4499:  I wyobraźcie sobie, że część tych ludzi woli zwrócić pieniądze, niż zapłacić studentom za wyjazdy.
4508:  Niech to wsiąknie.
4510:  Więc tak, udział polskich humanistów potem jest jeszcze niższy, no bo jeżeli ktoś już przejdzie przez to sito, to jeszcze musi być bardzo dobry, żeby wyjechać za granicę i to się po prostu rzadko udaje.
4523:  Podstawówka... Der Objective Historiker mówi, podstawówka gimnazjum i szkoła średnia, proszenie się o wyjście do toalety czy możliwość napicia się oczywiście nauczycieli irytowało, gdy ktoś zbyt często prosił.
4533:  No naturalnie, przecież nie wolno być człowiekiem, to skandal.
4538:  Co uważam o Lodzie Jacka Dukaja, wiem, że go cenię, ale niewiele wspominałem o tym, tyle bardzo prostego powodu, to znaczy uważam, że to jest najgorzej napisana powieść Jacka Dukaja, ma na swoim gądzie lepsze, najwyżej cenię inne pieśni perfekcyjną, później jest Król Bólu jako zbiór mikropowieści,
4560:  i pomniejsze, Czarne Oceany, Ekstenza i tak dalej, i tak dalej.
4562:  Natomiast lud mi nie podszedł, strasznie mi nie podszedł, nie wiem dlaczego, ma w sobie wszystko to, co powinienem uwielbiać.
4568:  Ćmiatło jako pomysł światotwórczy, soplicowo ogarnąć tego Grafomana Mickiewicza twórczość tak, żeby mnie się to nie kojarzyło z paździerzą polską, to jest sztuka.
4577:  Udało mu się.
4579:  Następnie steampunk, czy teslapunk, jak kto woli, no wszystko, co powinno mi się podobać, a jednak ta powieść jest rozwleczona, zabrakła tam redaktora, moim zdaniem.
4589:  Czeszku pyta, ulubiona postać i seria z uniwersum Fate i co myślę?
4593:  Artur, oczywiście, że Artur.
4596:  Koncepcji zmiany historycznych postaci z męskiej na żeńskie.
4598:  No to już wiesz co myślę, bardzo mi się to podoba.
4600:  To jest przeciekawy pomysł.
4601:  Na początku miałem, byłem bardzo zaskoczony,
4603:  a potem stwierdziłem, że pasuje to do uniwersum.
4607:  Oczywiście mam też parę innych postaci ulubionych, np.
4610:  tę główną, której imienia nie pamiętam, jak zawsze, tzn.
4613:  tę, która używała tych kostek magicznych czy czegoś w tym stylu, teraz strasznie zarządzam i fani Fate mnie zjedzą, ale naprawdę tak działa mój mózg i rzucała je po to, żeby wywoływać zaklęcia, też bardzo lubiłem tę postać.
4626:  Ale generalnie, jeżeli chodzi o uniwersum Fate, to jestem olbrzymim fanem, ale bardziej uniwersum niż postaci, ciekawe.
4632:  Co myślę o niezdrowej fascynacji, pyta Elin Lorne, Ministerstwa Edukacji i Młodymi Kobietami w kontekście cnót niewieści i tego, że są rzekomo za grube.
4639:  No jest to brzydliwe po prostu i głupie.
4641:  Jest naprawdę o wiele więcej problemów, które ma ministerstwo niż tego rodzaju wymyślone problemy.
4646:  Tylko pamiętajcie, że oni to robią cynicznie.
4648:  To znaczy wszyscy, którzy sobie teraz zmieniają profilówkę... No, zobaczcie, ja też mam cnoty niewieści, zobaczcie.
4654:  O, jak walczysz z tym systemem!
4657:  Cóż za odwaga!
4658:  Zmieniłeś profilówkę!
4661:  To jest tak naprawdę granie dokładnie na tę nutę i na tym instrumencie, który podsuwa ministerstwo.
4666:  Im chodzi o to, żeby wymyśleć taki mem.
4668:  To się nazywa fachowo transpolityka, czyli zamienianie pewnych koncepcji politycznych na łatwo wymienialne znaki, symbole, memy.
4678:  Sztichworty, slogany polityczne.
4680:  Oni to robią po to, żebyśmy nie rozmawiali o wartościach, tylko żebyśmy się koncentrowali na jakiejś durnej wypowiedzi.
4686:  Nie zdziwię się, jeżeli to jest robione celowo, a jeśli nawet nie jest, to głupota polskich polityków temu sprzyja.
4691:  Więc jest to po prostu szkodliwe.
4693:  Natomiast pamiętajcie, że ten minister, który jest w tej chwili, jest tylko jednym z wielu złych ministrów.
4698:  Tylko wcześniej się o nich tyle nie mówiło, bo mieliśmy dwóch ministrów.
4701:  Jeden był ministrem nauki, a drugi był ministrem edukacji.
4708:  Dzieją się rzeczy.
4711:  Czy oglądam kanał Historia Bez Cenzury?
4713:  Chyba parę razy na to wpadłem.
4717:  Co sądzę o Astolfo z Fejta Pokrywa?
4719:  Musiałbym sobie przypomnieć tę postać.
4722:  Czy jest jakaś aktualna lektura szkolna z sensownym przekazem?
4727:  Zawsze mam problem z odpowiedzią na to pytanie, bo naprawdę, no przepraszam, że mówię to wam wprost, ale no nie może być sensownym przekazem nic, co jest napisane wcześniej niż w latach tych, w których żyjemy, do czytania.
4741:  No naprawdę nie.
4744:  Ciężko mi wymyślić coś, co rzeczywiście mogłoby się przydać do życia tu i teraz.
4748:  Bo co nam się przydaje do życia tu i teraz?
4750:  Jakie są problemy?
4752:  Inwigilacja przez media społecznościowe to jest problem.
4755:  Dlatego na paru zajęciach oglądałem ze studentami te dokumentalne filmy na Netflixie na ten temat.
4761:  Na temat Cambridge Analytica i tak dalej.
4763:  Jeżeli byłyby opowieści o tym, to spoko.
4765:  Fantastyka jest z kolei uniwersalna.
4767:  Dlatego lubię ją.
4769:  Fantastyka się niestarzejnie przydatowuje.
4771:  Lelka się przydatowała w momencie, w którym się skończył kapitalizm średni.
4776:  I zaczął się kapitalizm kognitywny, czyli ten, w którym my żyjemy.
4779:  Kapitalizm, w którym sprzedajemy, tak jak ostatnio widzieliście, Instagramerka sprzedała miłość jako ten token niewymienialny.
4786:  To jest kapitalizm kognitywny, tak samo jak płacimy kryształkami w Gęślinie.
4790:  To jest kapitalizm kognitywny.
4791:  To jest inny tryb kapitalizmu.
4793:  Więc po co ja mam czytać o Wokulskim, który sobie prowadził sklepik w czasach, w których można było zrobić karierę, która dzisiaj jest nieosiągalna.
4804:  Jeśli szkoła nie powinna się skupiać na egzaminach, staram się wyczytywać te pytania osób, których nie czytałem, jak pominąłem też jakieś wasze, to możecie też skopiować, przepraszam, jeśli to robię, ale jest ich dość dużo, zwłaszcza do tych, których nie wyczytywałem jeszcze.
4819:  skupiać się na egzaminach, jakie inne kryteria sugerowałbym jako alternatywę na studiach.
4823:  Egzamin w postaci rozmowy, ale sensownej, bo wiem, że egzaminy ustne nie cieszą się przesadną miłością ze strony studentów, z bardzo oczywistych względów, bardzo często nie przeprowadza się ich kompetentnie.
4835:  Natomiast ja osobiście wolę metodę projektową, zrobienie czegoś konkretnego, co się przydaje i w ten sposób możemy sprawdzić więcej niż wiedzę z jednego przedmiotu, tylko na przykład wiedzę z kilku przedmiotów.
4846:  względnie ocenianie na zasadzie zaliczone, niezaliczone.
4851:  Całą skalę ocen wydrapał w stu procentach.
4854:  Myślę, że zagłosowaliby za tym na pewno ścisłowcy, którzy dobrze wiedzą, że albo coś jest dobrze policzone, albo jest źle policzone i trzeba znaleźć błąd.
4863:  Natomiast naprawdę nie ma żadnego znaczenia, czy ja obliczę i dojdę do dobrego wyniku tą metodą, czy inną metodą i danie mi piątki albo plus czwóreczki, bo tutaj jest metoda jak w szkole, to jest chore.
4874:  Pamiętam jedna, jedyna rzecz, którą pamiętam z matematyki ze szkoły podstawowej, to jest proporcja.
4878:  Wiecie dlaczego?
4879:  Bo nauczyła jej moja mama mnie.
4882:  Jak nie umiałem rozwiązać jakiegoś zadania.
4884:  Poszedłem do szkoły, rozwiązałem zadanie proporcją, my się tak nie uczyliśmy.
4890:  Dlatego nie lubię ocen.
4891:  Tak samo oceny są stosowane później jako batug, bicz na studentów, którzy zarabiają na przykład mając stypendia, albo dorabiają sobie stypendiami.
4901:  No to oczywiście pojawia się wyścig szczurów.
4903:  Same negatywne rzeczy są generowane, więc myślę, że to jest pierwsza rzecz, którą lubię ocenić, nawet nie sam tryb egzaminu.
4908:  Ale jeżeli chodzi o tryb egzaminowania, to ocena projektowa albo egzamin ustny.
4914:  Osobiście studiuję na Uniwersytecie Rzeszowskim, Max pisze w trybie niestacjonarnym, płacę jak za zboże, jestem traktowany jak najgorszy wróg i kneot i wszystko co złe.
4922:  Mówię o wykładowcach, ja to się sprawdza, przykro mi ogromnie, znam niestety środowisko od potrzewki, wiem jak jest, wiem też, że ja na parę uczelni składałem podania, to nie jest tak, że ja dostałem od razu robotę.
4935:  I mam jak najgorsze zdanie na temat tych, na które się nie dostałem z różnych względów, głównie z tego względu, że nawet nie było żadnego wyjaśnienia.
4943:  Jeżeli znacie rekrutację do pracy, a pewnie część z Was zna już jej uroki, zwłaszcza w Polsce, gdzie nie ma widełek płacowych podawanych, co jest skandalem, a następnie jeszcze nie ma odpowiedzi na nasz mail z CV, no to jeżeli aplikujemy na uczelnię, to jest to jeszcze gorzej.
4959:  Podkręcone o parę stopni.
4962:  Czy w jakim kraju jest jakiś system, który mógłbym postawić za przykład postępowych i dobrych rozwiązań?
4967:  Jeżeli chodzi o system edukacji w Singapurze jest bardzo dobry i w sklepach skandynawskich to nie jest nowość.
4973:  Bardzo prosta sprawa.
4974:  Tam jest system edukacji dobry, gdzie są duże pieniądze.
4977:  Na edukację i na naukę trzeba wydawać najwięcej pieniędzy.
4980:  My wydajemy najmniej w Europie.
4982:  Literalnie najmniej w Europie.
4985:  Kończyłem pisze Sebastian i co kilka lat temu miałem na podstawie historii jeszcze o II Wojnie Światowej, ale to rzadkość pokłosi poważniejszego problemu, czyli przeładowania materiałem.
4993:  Tak, oczywiście, no i przede wszystkim takiego ślepego zaufania według podstawy programowej.
4998:  Wrońca Jacka Dukaja nie czytałem, bo za bardzo polskie to jest.
5003:  No dobrze.
5004:  Co sądzisz o szkołach Montessori?
5006:  Tak, generalnie rzecz biorąc jestem za.
5008:  Myślę, że to jest interesujący eksperyment.
5011:  Natomiast nie kształciłem się tam ani nie znam osób, które je kończyły.
5015:  Znam osoby, które kończyły szkołę demokratyczną.
5017:  Generalnie uważam, że każda alternatywa wobec tych szkół, które mamy w tej chwili jest dobra.
5022:  Czy planuję jakiś materiał o utopiach i wszelakich utopiach negatywnych i różnicy między utopią i dystopią?
5026:  Pewnie tak.
5027:  Może coś takiego postanie.
5029:  Mam taką mikroserię, gdzie staram się robić takie bardziej wideoeseje o fantastyce, więc że się tym zajmuję lat, to pewnie chętnie bym coś zrobił.
5037:  Gamasus pisze, czy myślę o pielęgnowaniu w szkole syndromu oblężonej twierdzy, gdzie Polska jest stworzona przez samych wrogów.
5042:  Uważam, że to jest jak najbardziej negatywne i powoduje to nierealistyczne oczekiwania ludzi, którzy później wyjeżdżają na świat i w świat i się dziwią, że Polska nie jest mesjaszem narodów.
5054:  Izabele pisze, przepraszam, Izable pisze, mówiłeś o tym, że Oczy Smoka, Stephena Kinga są jego jedyną powieścią fantastyczną, ale teraz jak myślę, to Śpiący Królewny również są fantastyką, znaczy fantasy, nie?
5066:  Fantastyka, ja rozumiem to zawsze jako fantasy, science fiction plus horror, literatura grozy i pamiętajmy też oczywiście, że to jest podział nieostry, więc powiedzmy tak, Oczy Smoka są taką klasyczną fantazją, najbardziej klasyczną jak możemy, to znaczy typu Miss Jagadek's Head z Patricia McKillip, klasyczną.
5085:  Czy pamiętam dobrego ministra edukacji?
5086:  Nie.
5088:  Nie.
5089:  Ten burdel się zaczął od ministra Handkego, który wprowadził podział gimnazjalica i zafascynował się jako pierwszy kluczami.
5095:  To jemu zawdzięczamy klucze do dzisiaj występujące.
5098:  Więc nie, nie znam dobrego ministra edukacji.
5102:  Ferdynand Zbrodnia i Kara są proponowane ciekawymi przemyśleniami.
5105:  A, jeżeli o takich lekturach mówicie, bo myślałem, że myślicie o lekturach polskich, to generalnie z klasyki światowej literatury pewne rzeczy warto znać, myślę sobie, ale też bez feteszyzowania przesadnego tego.
5118:  I uważam, że ten wybór akurat jest najlepszy, ten, który jest obecnie, ale rzeczywiście Zbrodnia Ikara to jest dobry thriller.
5125:  Nazwijmy to.
5125:  Proces Kawki jest lekturą.
5127:  Czy Juma Kalmi?
5128:  Okej, okej.
5129:  To nie są złe rzeczy, oczywiście.
5131:  Natomiast tak jak mówię, to są rzeczy, które...
5134:  wymagają też dość dobrego czytania.
5136:  Wydaje mi się, że to są trudne powieści.
5139:  Dziękuję za pozdrowienia i tak dalej.
5141:  Dziękuję za komplementa.
5143:  Ogromna wiedza i elokwencja.
5145:  Is it possible to learn this power not from a Jedi?
5149:  Aha, zawsze się chciałem powiedzieć.
5151:  Ja lubiłem zawsze mówić, przyznaję wam szczerze.
5154:  Ojej, mam trybut i muszę przeczytać od razu, czy oglądane jest ContraPoints albo
5160:  Ojej, tego nie przeczytam.
5162:  Hbomberguy, albo przeczytałem właśnie.
5164:  Sam uwielbiam puścić sobie ich filmiki w tle.
5166:  Wydaje mi się, że mogłem wpaść na to kiedyś, ale nadrobię, jeżeli rekomendujesz, bo jeżeli chodzi o YouTube'a zachodniego, to jest tam zdecydowanie większy wybór.
5178:  Ja osobiście staram się mieć tę listę kanałów, które śledzę i lubię u mnie w zakładce informacje na kanale, by ktoś był zainteresowany.
5185:  Oczywiście jest tego znacznie więcej, konfundująco więcej.
5189:  Powszechnie uważa się, że Mickiewicz był najlepszym romantykiem i polskim poetą.
5193:  Uważa ten pan pogląd za słuszny, co może w polskiej historii są lepsi romantycy i pisarze tego okresu.
5201:  Nie on za bardzo paździerzył w Jonie.
5204:  Ja szczerze powiedziawszy Mickiewicza wolę przyswajać w tej postaci, która jest utrwalona przez CD Projekt Red w Wiedźminie III.
5210:  O, to jest ta postać, w której jestem w stanie.
5212:  Natomiast cała reszta uważam, że
5215:  Nie, nie jest nikt, kogo bym miał na piedestale, absolutnie nie.
5219:  Szczerze powiedziawszy, jeżeli w ogóle mówimy o romantyzmie, bardzo lubiłem romantyzm zachodni, właśnie te horrory i tak dalej, Harry von Ofterdingen, Novalisa, albo Ksiądz, nie Ksiądz, tak?
5230:  Ksiądz, chyba tak, nie, nie, nie, coś mylę, Mnich, przepraszam, Louisa, podobno.
5235:  Ksiądz to jest horror, ale bardzo dobry o wampirach, swoją drogą, post-apo.
5239:  I tak, generalnie rzecz biorąc, jeżeli chodzi o powieści fantastyczne, np.
5244:  opowiadania fantastyczne, Ersta Theodora Amadeusa Hoffmana też były dobre o takie rzeczy.
5251:  Law Legobionicle, nieznany mi, muszę się nadrobić.
5255:  Neil Douglas Tyson, bardzo lubię wszystkich popularyzatorów nauki.
5259:  Cenię w ogóle popularyzację nauki jako taką.
5263:  Jeżeli chodzi o opinie na temat Gwiezdnych Wojen epizodów 7, 8, 9, uważam, że najlepszy jest Rogue One, więc to jako moja opinia.
5271:  Reszta może nie, znaczy ta trylogia może nie istnieć dla mnie.
5275:  Maksym pyta, a propos pytania, równe szanse, czy wyniki i równe wyniki, równe szanse, czy wyniki, aha, okej, już rozumiem.
5283:  Przecież jak 10 osób napisze, dajmy na to maturę, to zazwyczaj będzie 10 wyników.
5286:  To chodziło o wyniki, już tam wytłumaczył nam
5289:  nasz trybutariusz, że chodziło o pewne wyniki, które mamy w skutek tego, że na przykład jesteśmy czyimś potomkiem, kto akurat miał wtedy dobre wyniki, czy akurat klasowo był uprzywilejowany.
5301:  Myślę, że wtedy tak.
5304:  Dobrze, zjeżdżam znowu na dół z pewną dozą przerażenia.
5308:  Które tytuły anime są warte obejrzenia?
5310:  Bardzo ciężkie pytanie, bo trzeba byłoby
5314:  znowu zrobić jakiś kanon, jakąś listę.
5316:  Ja mogę powiedzieć zawsze, od czego warto zacząć.
5319:  Uważam, że warto zacząć od Fullmetal Alchemist Brotherhood.
5324:  Nie wiem, czy warto zacząć od Ergo Proxy, to trzeba być takim ekscentrykiem jak ja, żeby zacząć od Ergo Proxy oglądania anime, ale można.
5331:  I szczerze powiedziawszy też od strony wizualnej bardzo lubię właśnie Fate Stay, ale myślę sobie, że ponieważ większość ma Netflixa w tej chwili, albo jego subskrypcję, albo dostęp, to warto sobie oglądać czasem to, co tam jest dostępne.
5344:  Oczywiście znani i zażarci wyjadacze animowi powiedzą, że...
5349:  anime z Netflixa.
5352:  Ale nie słuchajcie tego.
5354:  Chodzi o dostępność pewną.
5355:  Tak zanim się wgryziecie w temat, warto dać szansę różnym tytułom.
5359:  Na Netflixie jest parę takich, które można sobie zobaczyć, na przykład Aiko albo Ajin Demi Human.
5365:  Bardzo też lubię Cabanery of the Iron Fortress.
5368:  Come on, zombie i czasy powiedzmy późne, czasy samurajskie.
5373:  Wspaniała sprawa.
5376:  Co sądzę o Planescape Torment?
5378:  Wciąż muszę obejrzeć.
5379:  Co sądzę o książkowej adaptacji serii gier Assassin's Creed?
5383:  Gram w Assassin's Creed.
5384:  Mam taki zwyczaj, że jeżeli coś znam w jakimś medium, to staram się unikać adaptacji, chyba że jest to rozszerzenie transmedialne, tak jak macie na przykład właśnie w przypadku Lockiego i Marvel Cinematic Universe, było pytanie zresztą o Lockiego i mignęło mi w którymś momencie.
5398:  to to jest co innego, to nie jest adaptacja.
5400:  Tak samo jak Fantastyczne Zwierzęta i Jak je znaleźć, to nie jest adaptacja tej książki, tylko to jest rozszerzenie świata, więc wtedy tak.
5406:  Czy czytałem Krócze Pierścienie?
5408:  pyta Krzysztof Siri Petersen.
5410:  Nie, nie czytałem, nie czytałem i chyba będę musiał przeczytać.
5415:  Skuteczne metody nauki.
5417:  Mam straszny problem z mobilizacją i ze skupieniem.
5420:  Jeśli chodzi o problem ze skupieniem, mogę polecić to, co sam robię, jak mam na przykład napisać artykuł naukowy, czyli coś, czego nienawidzę, to wtedy sobie włączam ambient, najczęściej jakiś, co mi przypomina, że w sumie fajnie byłoby puścić wam wreszcie coś innego.
5435:  Wpuszczam sobie jakiś ambient w pętli najczęściej, jeden z tych, który mam na publicznie dostępnej playliście na Spotify, skądinąd i zwykle to jest takie 2-3 minuty w pętli przez cały czas i w którymś momencie mózg się bardzo uspokaja i odcina od wszystkiego i można się
5454:  bardziej skoncentrować.
5455:  Koncentracja jest procesem sztucznym.
5457:  Najlepsza i najefektywniejsza jest imersja, dlatego miałem, czyli zanurzenie.
5461:  To jest ten moment, w którym zapominacie, że czytacie, albo zapominacie, że oglądacie film, albo zapominacie, że gracie w grę.
5469:  I to samo można mieć przy nauce, jeżeli na przykład jest dobrze napisany podręcznik.
5473:  Ja tak miałem z podręcznikami PWN-owskimi do historii, w których się uczyłem do matury z historii.
5477:  Nie byłem w stanie przejść przez Wadę Mekum.
5478:  Come on, ktoś mi dał tabelki i daty.
5480:  To ja miałem takie, w życiu tego nie
5482:  nauczy tego, a nawet jeśli, to nauczy się 30% z tego, a w Adamekum polega na tym, że musicie wryć na pamięć wszystko, żeby zdać.
5489:  No to to nie był dla mnie dobry interes, więc przeczytałem knigi 600 stron i w którymś momencie to mnie tak wciągnęło, że przyswajałem rzeczy, ale nieświadomie.
5497:  No i zdałem maturę wtedy z historii, to była jedyna rzecz, z której się uczyłem.
5502:  Jaką książkę fantasy pyta O5AXD dać dwunastolatkowi dziewięciolatkowi fantasy?
5514:  Fantasy.
5514:  Myślę, że bym celował wszystko, co jest klasyfikowane jako young adult fantasy, ale z fantasy jest ten problem, że fantasy jest dość dojrzałym gatunkiem, więc...
5524:  Musiałbym się zastanowić nad tym, jak zawsze, troszeczkę dłużej.
5527:  Zwłaszcza, że ja miałem tendencję do polecania dzieciakom rzeczy, których dzieciaki absolutnie nie powinny czytać albo w nie grać.
5533:  Ale to też zależy od indywidualnego nastawienia, nie?
5536:  Myślę sobie, że Lewis na przykład w postaci Narni albo James Barry, czyli Piotruś Pan, to co znamy tak, prawda?
5546:  To są takie bezpieczne wybory, ale nie tylko.
5549:  Szedłbym też w rzeczy nowocześniejsze, na przykład Wojna o Dąb albo Myszy z Deptford.
5554:  To jest bardzo taka śmieszna książka o szczurach z Kaweni.
5558:  Tak, tak, musiał się pojawić wątek workamerowski, przepraszam.
5561:  To są rzeczy, w które bym celował.
5565:  Generalnie dobrym pomysłem jest też taka fanbazy, która troszeczkę bardziej dojrzałe motywy wprowadza, to tak bym podpowiadał cichutko, bo zwłaszcza jeżeli to jest dwunastolatek, to już fajnie byłoby go pokazać, może się go traktuje dorośle i wtedy Neil Gaiman może, myślę, powolutku wkraczać.
5584:  Ja czytałem, ja miałem 12 lat Neila Gaimana, więc nie da.
5588:  Anafema.
