🔴 Czy po cudzej ścieżce da się iść własną drogą? | LIVE #19
🔗 https://www.youtube.com/watch?v=qePHzF4tPUM

140:  KONIEC
3090:  Ba, jakieś, wiele.
3092:  Jakie jest moje ulubione?
3093:  Ulubione niezmiennie, jest trudne do zdiagnozowania.
3097:  Ulubione pod względem artystycznym, ergo proakcji, ulubione pod względem emocjonalnym, Fullmetal Alchemist Brotherhood, ulubione pod względem światotwórstwa,
3104:  Fate Stay, Unlimited Blade Works, ulubione pod względem wzruszu i sentymentów Violet Evergarden, ulubione pod względem dystopii Psycho Pass, które przypomniały mi czasy, no i wiecie, tak można długo, ulubione pod względem, nie wiem, geopolitycznym Attack on Titan zbrew pozorom.
3120:  I także pod względem relacji między postaciami, chociaż zdarzało mi się skipować odcinki poświęcone relacjom między postaciami, ale o tym nie mówimy.
3126:  No więc można byłoby długo mówić o tych, które lubię, ale faktycznie od razu powiem, że nie jest tak, że ja znam bardzo niszowe anime, raczej znam te, które są...
3136:  bardziej mainstreamowe, z tego względu, że zajmuje się rzeczą od niedawna, bo moi drodzy, wyobraźcie sobie, że Krzysztof był kiedyś wśród tych osób, które mówiły, że nie będą oglądać chińskich bajek.
3145:  I jego serdeczny przyjaciel wziął go za kołnierz i powiedział, nie bądź debilem, tylko obejrzyj sobie to, to i to, tak?
3152:  i zobaczymy teraz, czy te anime to rzeczywiście są takie prymitywne, jak myślisz i każą mi zacząć od Ergo Proxy.
3158:  Oj, bardzo pożałowałem, bardzo pożałowałem swoich słów i później zacząłem poszerzać swoje horyzonty, więc to jest zawsze coś, co powtarzam ludziom, którzy mówią, że oni znoszą gier wideo, a znają tylko Mario, tak?
3169:  I znają gry z lat 90-tych.
3172:  65 kilogramów, Karol pisze, że był na Nomadland, przez cały seans miał szliste oczy, to był piękny film też, to był piękny film, więc zdarzają się filmy oczywiście, które nie są fantastyką i są piękne, ja tylko przewrotnie wam bardzo często mówię o fantastyce, dlatego, że nikt praktycznie nie mówi o fantastyce, a już na pewno nie w kontekście wybitnych filmów, co nie oznacza, że sam ich nie oglądam.
3193:  Kompetentny psychiatra, pisze jeszcze ad deum, psycholog dość szybko stwierdzi, że ktoś zmaga się z depresją, zakładając, że pacjent tego nie ukrywa.
3199:  Tak jest, dlatego diagnostyka, moi drodzy, to jest bezwzględnie rzecz konieczna i zresztą nie jest rzeczą przypadku, że w artykułach, które są poświęcone właśnie problemom, z którymi się wszyscy trapimy, prędzej czy później, są zamieszczane, i ja to samo zrobiłem w filmie o rywalizacji, telefony zaufania do psychoterapeutów, więc to nie jest też tak, że musicie się fatykować do kogoś i zajmować komuś miejsce, jeżeli trafia was takie myśli, po prostu zajmują się.
3222:  Są ludzie, którzy są po drugiej stronie słuchawki i zawsze mogą was wysłuchać.
3228:  Z dobrych jednopokojowych filmów można polecić Hateful Eight, Tarantino.
3231:  Och, Little Munchkin, piękna rzecz.
3233:  Wprawdzie najbardziej lubię Django, ale Hateful Eight było też świetne, absolutnie.
3237:  Czy to w tle muzyka z Minecrafta?
3238:  Dużo ludzi to mówiło.
3239:  Wiecie, bardzo możliwe, bo ja korzystam z biblioteki, która się nazywa Epidemic Sound.
3244:  Od razu wam pokażę ją.
3246:  dla tych z was, którzy chcą, nie wiem, kiedyś tworzyć coś, tak, na YouTubie, na TikToku, na Instagramie i nie mieć problemów z copyright strike'iem za muzykę, no to ja korzystam z czegoś takiego, tak, i wprawdzie się płaci strasznie dużo, to znaczy to jest jakieś, nie wiem, 500 złotych rocznie, więc jeszcze raz dzięki trybutariuszom za wsparcie kanału, ale jest to dość dobre rozwiązanie właśnie dlatego, że macie rozwiązany problem wszystkich możliwych
3273:  roszczeń z tytułu naruszenia praw autorskich, założyć jakieś muzyki, jeszcze możecie sobie tutaj mieć podgląd jakiegoś tracku, albo porównać z innym, o, znajdź podobne, to jest bardzo przydatne, jeżeli ktoś coś lubi, no jest segregowanie też po wszystkich gatunkach, a także po gdzieś, to widziałem jeszcze, po... tego to już nie zobaczę w tej chwili, ale po...
3293:  mudach różnego rodzaju, jak to powiedzieć, humorach, atmosferze, coś takiego.
3298:  I no na przykład, nie wiem, pod indie gaming coś, więc przydatna rzecz, bardzo w takich sytuacjach, z tego serwisu słuchacie głównie muzyki.
3306:  Dlatego też czasem na przykład nie ma rzeczy, które ja bym chciał wam puścić, a jeżeli chcecie zobaczyć, co ja słucham tak w ogóle, to też pod to samo moje konto na Spotify jest podpięta playlista Ambient, gdzie mam już bardziej takie rzeczy właśnie, które są no cóż, związane z moimi upodobaniami, ale niestety nie mogę ich wam puszczać.
3321:  Moim absolutnym marzeniem jest to, że jeżeli kiedyś, nie wiem, jakimś cudem ten kanał idiotycznie się rozwinie, to że zleci się jakiemuś fanijnemu kompozytorowi, jakiemu, wiecie, filmowemu kompozytorowi za jakieś ciężkie pieniądze zrobienie specjalnej muzyki dla nas, ambientowej.
3336:  O Boże, to byłoby wspaniałe.
3339:  Promotorka powiedziała, pisze Agata Kułcin nam, że nie możemy mieć drugiego terminu obrony, bo ona musi wykorzystać urlop na wyjazdy, konferencje i mamy się bronić ASAP.
3345:  Czy tak w ogóle można?
3347:  Czy można zachęcać studentów do tego, żeby się bronili tak szybko, jak to tylko możliwe?
3351:  I ja jestem winny, tak?
3353:  Moja wina, moja wina tutaj absolutnie.
3356:  Robię to samo, ale ja to robię raczej pod kątem studentów studiów licencjackich, bo, czego bardzo często nie wiedzą, jeżeli ktoś się chce rekrutować na studia magisterskie,
3364:  to zwykle jest tak, że sierpień jest wyłączony w ogóle z administracji, to znaczy na uczelniach w sierpniu, dużej części uczelni, przynajmniej tych, z którymi miałem do czynienia, jest urlop przymusowy.
3374:  Dlaczego jest urlop przymusowy?
3375:  Żeby nie płacić nadgodzin, haha!
3378:  I dosłownie wszyscy w tym momencie opróżniają uczelnie, jeszcze przy okazji jest zysk, ponieważ przez jeden miesiąc płaci się mniejsze rachunki za prąd, gaz i tak dalej, i tak dalej.
3388:  W związku z powyższym jest tak, że realnie, jeżeli chcecie się bronić we wrześniu, zwykle to jest pierwszy, drugi tydzień, czyli praca musi być napisana w lipcu, bo recenzent nie będzie tego recenzował w sierpniu.
3398:  Nie ma takiego recenzora, który recenzuje w sierpniu.
3400:  Recenzent będzie to recenzował w lipcu, ale będzie recenzował w pierwszym tygodniu września i będzie nerwówka.
3406:  Więc zwykle promotorzy starają się, żeby te prace były pokończone na poziomie lipca, nawet jeżeli jest to obrona wrześniowa.
3411:  Natomiast oczywiście to musi być wszystko regulaminowe i musi być regulowane w statucie i studenci muszą być o tym fakcie poinformowani na pierwszych zajęciach, na pierwszym seminarium.
3419:  Jeżeli tak się nie dzieje, to to jest naruszenie kontraktu, jakim jest sylabus między nauczycielem akademickim a studentem.
3425:  I zawsze, za każdym razem, jeżeli coś jest realizowane nieregulaminowo, niezgodnie z sylabusem, w którym są opisane wszystkie warunki zaliczenia, albo niezgodnie ze statutem uczelni, trzeba iść do dziekana do spraw nauki, lub do spraw studenckich, lub do spraw dydaktyki, w zależności od tego, czy to się mieści w jego kompetencjach.
3439:  Zwykle jest to dziekan do spraw studenckich, albo dziekan do spraw dydaktyki.
3442:  Uff.
3444:  Czy twój Vincent widziałem na Netflixu?
3447:  Coś mi się kluje, coś mi się kluje, moi drodzy.
3450:  Czy mam jakiś artykuł do polecenia nad tym ludziom, którzy nie ufają nauce i idą we wszystkie szuryzmy?
3454:  Mamy trochę konserwatorium na ten temat, pisze, konwersatorium.
3458:  Pisze Czerwony Lis.
3461:  Konserwatorium, swoją drogą, to jest bardzo dobre określenie na temat tej, na tę banieczkę, która nie wierzy w naukę.
3466:  Nie umiem.
3467:  I powiem ci, Czerwony Lisie, rzecz, która może być bardzo smutna i minorowa znowu,
3473:  Ale ja coraz częściej dochodzę do wniosku, że z ludźmi, którzy są religijnymi zelotami, niezależnie od tego, czy to są religijni zeloci, którzy uważają, myśląc magicznie, że jeżeli ktoś gra w grę umieszczoną w uniwersum J.K.
3485:  Rowling, która jest transfobką, to przez prawo przyległości magiczne staje się transfobem, czy też ludzi, którzy uważają, że nauka nie ma żadnego znaczenia, nie istnieje... Jest spisek od dawna jaszczuroludzi, którzy kontrolują nas,
3497:  czy też ludzi, którzy uważają, że lewicowa tyrania doprowadziła do tego, że ideologia gender zatruwa nam nasze dzieci.
3505:  We wszystkich tych trzech przypadkach zaobserwowałem, że nie jestem w stanie argumentować racjonalnie.
3508:  To znaczy włącza się taki tryb religijnego z eloty, który ma swoje aksjomaty, w które wierzy.
3514:  Więc to może, co ja bym rekomendował, to przyjrzenie się temu z takiej perspektywy meta trochę, z meta poziomu.
3519:  To znaczy zastanowić się, dlaczego myślenie religijne
3522:  tego typu, nie związane z żadną religią, żeby nie było, tylko myślenie typu religijnego przeważa nad myśleniem naukowym w czasach, w których mamy dostęp do wiedzy w stu procentach.
3531:  Bo to jest coś interesującego i pod tym kątem bym szukał w Google Scholar czy ktoś się tym nie zajmował.
3538:  Książka w tej bohater przychodzi na ciemną stronę.
3542:  Przychodzi mi do głowy tylko fizjonomika, oczywiście jeżeli nie będziemy brać pod uwagę jakichś rzeczy ogólnie znanych Star Warsowo-Warhammerowskich, więc Herezja Horusa też jest dobrym przykładem, nawet bardzo dobrym, natomiast fizjonomika jest o tyle fajna, że to jest mało znana książka i warto ją polecać za każdym razem.
3559:  Praca wykładowcy na uczelni od zaplecza, jak to wygląda z mojej perspektywy.
3562:  Chyba o tym musiałbym słownie zrobić cały film, bo to jest bardzo długi wątek.
3565:  Generalnie nie jest to nic mega atrakcyjnego.
3568:  To jest rzecz, która jest chyba najlepsza do porównania do każdej pracy freelancerskiej, gdzie musisz sobie sam ustawiać swoją pracę.
3575:  To znaczy możesz bez żadnego powodu i bez żadnego problemu robić to, co ja odradzam.
3581:  To znaczy być jak większość polskich naukowców, to znaczy po prostu...
3585:  Robić to, co od ciebie wybagają i brać łatwą kasę za posadkę na uczelni.
3591:  Można to oczywiście robić.
3592:  Natomiast jeżeli chce się rzeczywiście uprawiać naukę, pisać, jeździć na konferencje, tworzyć prace badawcze, wdrożeniowe i inne tego autoramentu, no to wymaga to dość dużych nakładów czasu.
3604:  Tak samo można wziąć pracę dyplomową i stwierdzić, no dobrze, 5-0.
3609:  No można również przez cały semestr pisać te prace w iteracjach razem ze studentem, pokazywać różne problemy i poświęcić, nie tyle ile od Ciebie wymagają, to jest wiecie, 10 godzin na studenta pewnie w ciągu roku, tylko 100 godzin, tak, na przykład, albo 50 godzin, albo tyle ile trzeba.
3629:  ale zmuszony jesteś przez pracodawcę tylko do zrobienia niezbędnego minimum.
3634:  Wszystko, co robisz ekstra, nie jest płatne.
3636:  Wszystko, co robisz ekstra, jest wyłącznie twoim wyborem.
3639:  I niezależnie od tego, czy to jest w obszarze nauki, kiedy piszesz teksty, tworzysz granty, projekty badawcze, czy też w obszarze dydaktyki, kiedy współpracujesz ze studentami, czy też w obszarze administracyjnym, kiedy, nie wiem, zawiadujesz jakimś organem na uczelni, na przykład komisją dyscyplinarną, albo założysz koło naukowe razem ze studentami,
3655:  Bardzo długo się opierałem przed opiekuństwem koła, ale studenci mnie postawili przed faktem dokonanym, ponieważ wspaniałe koło na Wydziale Kubalistycznym otwarte, to znaczy Herbatka Maga, nie ja wymyśliłem tę nazwę, naprawdę, przysięgam, zostało powołane w takim trybie, że ci zwariowani ludzie przez półtora roku tworzyli i projektowali gry, nawet jak jeszcze nie byli sformalizowani jako koło, ponieważ po prostu byli tym podjarani, więc chyba to jest
3680:  Precedensowa sytuacja, w której koło startuje, a ci szaleni ludzie mają już na swoim koncie N projektów.
3686:  Nieprawdopodobne absolutnie.
3689:  Przegapiam trybut, Boże drogi, przepraszam za to, muszę tak strasznie dużo nadrobić, teraz się rozgaduję.
3694:  Rudy List pisze, że jednym z problemów psychologii jest tak, że brak ustawy o zawodzie, nie wiedziałem, psychologa w Polsce.
3701:  Dzięki temu można trafić na konowała i się zdradzić.
3704:  Psycholożka to wyjaśniała.
3705:  O, to polecam serdecznie.
3706:  Swoją drogą, kanał Psycholożki sam śledzę.
3708:  Tak samo jak drugi kanał The Healthy Gamer.
3711:  Polecam.
3715:  Cities Skylines kiedyś grałem, to jest gra, w której moim zdaniem dręczy się społeczność, to znaczy przynajmniej ja tak robiłem.
3719:  Na przykład budowałem wielki krater, wlewałem tam wszystkie ścieki, a potem robiłem taki otwór z krateru, żeby można było zalać ściekami całe miasto.
3728:  Myślę, że to była też dobra metafora życia w Krakowie.
3732:  fantastyka eksplorująca, używająca konceptu liminal spaces, czyli przestrzeni liminalnych, pogranicznych.
3738:  Stranger Things jest bardzo dobrym przykładem.
3740:  Albo, jak chcesz iść bardzo ambitnie netto, to polecam wtedy Johna Crowleya, Późne Lato, nie Późne Lato, wróć, Małe Duże.
3750:  Tam jest cała taka mieścina, slash dom, który się nazywa Edgewood, dosłownie na skraju lasu, więc to idealnie się wpisuje w definicję przestrzeni pogranicznej właśnie.
3762:  Jak zacząć pisać teksty naukowe?
3763:  Nasze nauczelnia nie mówi o tych sprawach.
3765:  No, nauczelnia nie mówi o tych sprawach.
3767:  Tekst naukowy każdy zaczyna się od researchu.
3769:  Budujecie bazę tekstów, dlatego polecałem wam już czas jakiś temu Citavi.
3773:  Pokażę wam, jak to wygląda z mojej strony, bo tego jeszcze w sumie nie robiłem.
3776:  A od czego są live'y?
3777:  Od pokazywania rzeczy, których nie pokazywałem na filmach.
3779:  Więc co sobie odpalimy?
3782:  Odpalimy sobie światotwórstwo, 15 lat gromadzę te teksty, więc trochę tego będzie.
3786:  Citavi z tego wszystkiego się aż zawiesił.
3788:  To wprawdzie będzie ekstremalnie niewidoczne, jeżeli ja to wam teraz tak pokażę, no ale co zrobimy?
3793:  No mianowicie jest 648 plików różnych tutaj i za każdym razem jak zaczynam pisać, no to zaczynam od tych 648 plików i wyszukuję na przykład sobie, no nie wiem,
3804:  Kto pisał na temat dystopii?
3806:  Czy będzie coś takiego?
3808:  Nie bardzo.
3808:  Wysługuję wtedy siebie i to jest bardzo zasmucające.
3812:  Akurat z tego folderu, bo to szuka głównie po tytułach.
3814:  No i gromadzę sobie jakieś źródła.
3815:  Czasem też robię tak, jeżeli piszę jeden artykuł, że tworzę sobie osobny dokument, żeby się nie przerazić tym, co tutaj jest.
3822:  I on jest tylko konkretnie pod ten artykuł, ale kopiuję z tamtej mojej bazy głównych tekstów te, które mnie interesują pod artykuł.
3829:  Jak zbuduję sobie to wszystko, to wtedy zaczynam dopiero myślenie na temat tego, o czym będę konkretnie chciał napisać.
3835:  Jak już mam pewną bazę, mam rozeznanie, zobaczyłem, co ludzie pisali na ten temat.
3839:  Teraz na przykład zgłosiłem na konferencję tekst o Hogwarts Legacy.
3842:  Znaczy tekst na razie to jest referat.
3844:  Zobaczymy, jak przebiegnie dyskusja.
3846:  Już dostałem świetną recenzję.
3847:  Swoją drogą...
3849:  Czemu by nie?
3850:  Też mogę wam to pokazać, bo bardzo lubię różnych mądrych ludzi, bardzo, bardzo mądrych ludzi, którzy wyjaśniają mi, w jaki sposób funkcjonuje na przykład ocenianie i wyjaśniają mi również, że nauka po prostu by całościowo dostała kolapsu, gdyby prowadzono oceny opisowe.
3868:  No więc, moi drodzy, to jest recenzja, którą dostałem.
3872:  Czy ja to mogę pokazać, żebyście nie mieli...
3875:  O Jezus, muszę to skopiować, żebyście nie mieli danych prywatnych, no bo to byłoby niefajne w stosunku do recenzentów i osób, które do mnie pisały, więc wam to po prostu skopiuję do Worda i pokażę w Wordzie.
3887:  Byście zobaczyli, jak wyglądają oceny opisowe w nauce, takiej prawdziwej nauce, wiecie, zagranicznej, nie tym symulakrum nauki, który jest w Polsce.
3894:  To znaczy, no tak to wygląda, tak?
3897:  To znaczy, tutaj macie, o proszę, proszę, proszę, ile?
3900:  Jeden akapit, drugi akapit, trzeci akapit, czwarty akapit, piąty akapit.
3905:  O!
3906:  I za darmo ten człowiek to napisał, tak nawiasem mówiąc.
3909:  A tutaj macie drugi, też ocena opisywała, o wiele krótsza, prawda?
3912:  Ale można, tak?
3913:  Moż... Da się!
3915:  I co może nieobiektywne to było, bo nie tą numerką, oj oj oj, a mi przykle, bo ja już nie wiem, co mam zrobić, bo nie dostałem numerka, nie!
3924:  Nie, moi drodzy, wiem, co mam zrobić, ponieważ ten gość na przykład mi podrzucił bardzo fajnie, skądinąd, że powinienem się zająć czymś innym, tak, niż to, co zaproponowałem, tak, to znaczy zaproponował mi w dużym skrócie, ja mówię o polach odniesienia, które są w grze, tak, że jest pole odniesienia, które odnosi się do
3941:  cyklu Potterowskiego, to są głównie easter egg, jest drugie pole odniesienia, które wytwarza świat Hogwarts Legacy, jest trzecie pole odniesienia, które odwołuje się do naszej wiedzy ze świata, a on mówi, słuchaj, no jest jeszcze czwarte pole odniesienia, bo dobrze wiesz, że były kontrowersje teraz polityczne wokół tego świata i są ludzie, którzy wyłącznie z perspektywy tego socjopolitycznego obrazu rzeczywistości to oceniają.
3962:  Zajebista uwaga, tak?
3964:  Myślę sobie, nie pomyślałem o tym!
3966:  Fajnie, podczas referatu to uwzględnię.
3971:  Więc dlatego proces naukowy jest lepszy od tego, co macie cholera jasna w szkołach.
3978:  Sfabrykowałeś to sam, to napisałeś tak.
3984:  Czy możemy pogadać o tym, pisze Maria Kosteczka, jak Oscary traktują animacje jako haha bajki dla dzieci?
3991:  No cóż, myślę sobie, że słowa Martina Scorsese, który powiedział, że powinna być osobna kategoria dla filmu popularnego, mówią same za siebie.
4001:  Ja pamiętam taki film, nazywał się Władca Pierścieni Powrót Króla, który zdobył rekordową liczbę Oscarów.
4005:  Nie chciałbym, żeby dostał Oscar w kategorii najlepszy film rozrywkowy i żadnego innego.
4010:  Myślę, że to jest nieuczciwość wobec sztuki filmowej.
4012:  Tak samo jest z perspektywy oceny animacji.
4015:  Animacja dostała taką właśnie kategorię worek, tak?
4017:  O!
4018:  Najlepsza animacja, elo, koniec, nie rozmawiamy.
4020:  Nie ma kategorii najlepsze anime albo najlepsza animacja, najlepsza animacja komputerowa, najlepsza animacja tradycyjna, nie?
4027:  Są osobne oczywiście festiwale, które to będą celebrować, natomiast to tylko pokazuje jaką przestrzeń w naszej kulturze zajmuje na przykład aktor pierwszoplanowy, aktor drugoplanowy, a jako animator, szef animacji, tak?
4040:  Albo w odniesieniu do gier wideo, rozróżnienie narrative designera, który pracuje nad całą narracją, od level designera, to jak jest zaprojektowany poziom, jest kluczowe absolutnie.
4049:  Albo projektanta mechanik, tego też nie powinniśmy ocenić, on nie jest już artystą?
4053:  Haha, zaczynamy mieć problemy wtedy.
4055:  A te problemy są wygenerowane przez to, że w naszej kulturze króluje obraz taki, jakiego się przyzwyczailiśmy, filmowy, tradycyjny, no i oczywiście literatura i słowo.
4064:  No i teatr.
4065:  I te trzy media w zasadzie sobie dominują i dyktują to, w jaki sposób oceniane są inne.
4070:  Dla mnie, chociażby po tym, jakie mieliśmy animacje fantasy w ostatnich latach i science fiction także, weźmy Castlevania, Arcane, Edgerunners, Vampire in the Garden, cóż jeszcze?
4086:  O, o, o, Love the Van Robots, ha, ha, ha, animacje komputerowe.
4090:  To jest pięć rzeczy, które polecam od razu z marszu ludziom, którzy się interesują fantastyką i mają takie dziwne opinie na temat animacji.
4098:  Zobaczcie to, tak?
4100:  I momentalnie ta opinia się zmienia.
4102:  Jak po finale Carnival Row, jestem zadowolony i usatysfakcjonowany.
4105:  Muszę powiedzieć, że domknięto te wątki tak, jak chciałem i jest to finał słodko-gorzki i na to bardzo liczyłem.
4112:  Strasznie się bałem, że zrobią coś cukierkowego, co nie będzie pasowało do tego świapa.
4116:  Jest idealnie.
4117:  To znaczy, dokładnie tak zostały te elementy polityczne wyważone, jak powinny były.
4122:  Nie, nie skończy się prześladowanie mniejszości gatunkowych w tym świecie, nie, nie ma szans.
4127:  Może, może mamy teraz chwilę spokój, ale nie mamy żadnej utopii, nie mamy żadnej zmiany społecznej, nie będziemy mieć żadnej zmiany społecznej.
4133:  Chcecie się dowiedzieć konkretnie co, to polecam jeszcze raz Carnival Row, znakomicie jest to zrobione i to, popis aktorstwa, który daje pod koniec Orlando Bloom jest nieprawdopodobny absolutnie.
4145:  Znać nowe funkcje w Worda Research, moim zdaniem to ubije Citavi.
4148:  Wiecie co, Word to na razie niech się zainteresuje tym, żeby zwiększyć zużywanie RAM-u, ponieważ aktualnie kap RAM-owy Worda to jest na poziomie 800 MB.
4158:  Haha.
4159:  W związku z powyższym, na przykład u mnie, Word bardzo często na dużych plikach się zawiesza, a no szczerze powiedziawszy, przy 64 GB RAM-u i Intelu 13900 chciałbym, żeby miał spokój,
4173:  z Wordem, tak?
4175:  Skoro nie mam problemu z odpalaniem najnowszych gier, to chciałbym nie mieć problemu z Wordem, więc niech Word rozstrzygnie te problemy wpierw, a potem zajmie się za implementację i innych rzeczy, bo na razie nie jest funkcjonalnym programem do pisania.
4188:  O!
4189:  Po co ci 64 giga ROM?
4191:  Lepiej się streamuje wtedy, wiecie, bo można to wykorzystać.
4194:  Poza tym druga kwestia, rendering filmów.
4198:  Bardzo dobra sprawa.
4200:  Była mowa o anime, co sądzisz o Naruto?
4202:  Nie oglądałem w całości Naruto, to było bardzo dawno i nieprawda hałas akurat, nie skończyłem nigdy.
4207:  Straszne.
4208:  Trylogia Heaven Feels Fate.
4210:  Nie widziałem Missionable niestety, mistrzostwa animacji, to muszę nadrobić konkretnie.
4216:  Co sądzisz o tym, że niektórzy buntują się przeciw nazywaniu anime dzieł animopodobnych spoza Japonii?
4222:  W definicji anime nie ma tego, że anime musi być z Japonii.
4225:  To chodzi raczej o styl animacji.
4227:  Arkanea pisze, że to, kto jest, a kto nie jest artystą, to jest kategoria, która bardzo często się przerysowuje do własnych celów, np.
4233:  Macintosh Plus i album Flora's Shop.
4235:  Nie mam pojęcia, do czego nawiązujesz, ale absolutnie się pod tym podpisuję, że kategoria artysty jest bardzo płynna i zwykle ludzie używają ją po to, żeby dowieźć jakichś swoich ideologicznych racji.
4246:  Wolisz jasno przedstawioną fabułę i świat, czy raczej danie graczowi strzępku Flora w grach FromSoftu?
4251:  Wiesz co, Marcinie, odpowiem przewrotnie.
4252:  To jest przyjemne,
4254:  tak długo, jak długo nie odkryjesz, że może być przedstawione inaczej, to znaczy, koniec, że Deptabook to przegrał wszystkie gry FromSoft, to ja się tym zadowolę.
4263:  Ja teraz chcę wiedzieć, chcę pozostać w tej... Nie no, wszyscy obejrzeli potem lore video na kanale VATVD, nie oszukujmy się.
4270:  co tylko pokazuje, że FromSoft mógłby rozważyć zrobienie czegoś, co byłoby najlepszą rzeczą w dwóch światach, dosłownie.
4276:  To znaczy, z jednej strony pozostać przy narracji emergentnej, wyłaniającej się ze świata, z opisów notatek, z opisów besteriuszu, z opisów przedmiotów i strzępów dialogowych, jasne,
4288:  ale na przykład zadbać o reżyserię dialogów, która jest troszeczkę lepsza, bardziej imersywna, niech ta kamera trochę nam pokazuje cokolwiek poza jednym statycznym obrazem, niech nasza postać chociaż się może ruszać, tak jak w cyberpunku, to naprawdę bardzo dużo zmienia.
4301:  Zresztą taki statyczny dialog też, że tu jest jedna postać, tu jest druga postać, też jest nudny i potrzebujemy czegoś więcej, więc tutaj jest ten obszar innowacji.
4308:  Ale jeżeli chodzi o samą koncepcję przedstawiania narracji, tu jest super, jedna rzecz jest tylko problematyczna i to ujawnił moim zdaniem Elden Ring, to znaczy
4316:  Jeżeli zwiększasz skalę świata, to dystans między np.
4320:  NPC-em, z którym porozmawiałeś raz i NPC-em, z którym rozmawiasz w następnej części questu, nie musi być dystansem wyłącznie przestrzennym i łatwym do wymierzenia dystansem czasowym w związku z tym, bo masz mały, skompresowany, kompaktowy świat.
4334:  W Dark Souls 1, 2, 3 jeszcze byliśmy w stanie jakoś przewidzieć to, że okej, że gracz prędzej czy później się dowie czegoś więcej.
4340:  W Elden Ringu nie, znaczy w Elden Ringu masz loterię, czy się znowu spotkasz z tą postacią, chyba że oczywiście mamy, albo jak ja, bardzo pomocnych ludzi na czatach, którzy mówią, słuchaj, musisz pójść tam konkretnie, na północ tego półwyspu, wtedy porozmawiasz z postacią, którą spotkałeś na południu, ale nie, nie, nie tutaj na południu, tylko w innym miejscu i w ogóle tylko pod warunkiem, że zażyjesz wtedy konkretnie ten proszek, do którego składniki znajdziesz na wschodzie.
4364:  no to jest mała szansa, że ktoś na to natrafi, jeżeli nie ma tak pomocnych ludzi, którzy mu to mówią, albo jeżeli nie korzysta z walkthrough.
4372:  I moim zdaniem w którymś momencie może dojść do takiej sytuacji, że mamy część właśnie historii, a potem się dzieją rzeczy, tak?
4379:  17 walk z bossami, 50 walk z minibossami, których jest naprawdę bardzo dużo, i potem masz następną kwestię dialogową, to już nic nie wiesz, o co chodziło.
4386:  Więc to myślę, że kompaktowaść świata lepiej sprzyja opowiadaniu historii w tradycyjny sposób, więc albo rezygnujemy w całości z dialogów,
4394:  Nie jest głupi pomysł.
4396:  Albo wtedy dbamy o to, żeby te dialogi były zapamiętywalne.
4400:  To znaczy, żeby każdy ten dialog nie wyglądał dokładnie tak samo.
4406:  Coś więcej, tak?
4407:  Żebyśmy zapamiętali to.
4408:  Żeby też postaci były bardzo wyraziste.
4413:  Słyszałeś o grze Lord of the Rings Gollum?
4415:  Grał o Gollumie.
4416:  Nie, nie zamierzam unikać Instytutu Sztuki Wizualnych UJ Opinia.
4420:  Miałem tam do czynienia z profesorem Andrzejem Pitrusem, który się bardzo dawno temu zajmował grami, ale teraz bardziej się zajmuje mediami audiowizualnymi i w zasadzie tyle.
4428:  Wiem, że tam próbowano robić w którymś momencie badania groznawcze, ale teraz, jeżeli chodzi o UJ, to badania groznawcze najlepsze robi Tomasz Majkowski, który jest już profesor.
4436:  Serdeczne pozdro dla Tomka, jeżeli słucha.
4438:  To bym powiedział, ale po logistyki, które kończyłem.
4440:  Chwała mu za to, że robi tam ośrodek badań groznawczych.
4442:  Trochę szkoda tylko, że wokół tego nie rozkwitają jakieś większe projekty typu studia.
4447:  No ale wiecie dobrze, jak to jest z badaniem gier wideo w Polsce.
4451:  Nie, oglądałem na kanale Tekton bodajże.
4456:  Nie, absolutnie mi się to nie podoba, to nie jest moja stylistyka świata.
4459:  Natomiast bardzo możliwe, że na kanał wróci Genshin w postaci tych dwóch questów.
4463:  Specjalnie dla was, nie ogrywałem ich.
4465:  Sam off-stream stwierdziłem, ok, to ja będę teraz chomikował questy na streamy, żeby pokazać ludziom, że Genshin to nie jest tylko łupanina albo właśnie hazard, tylko że są tam naprawdę fajnie wyreżyserowane opowieści, bo też zaobserwowałem, że jak mieliśmy dialogi między postaciami, które nie były nagrane, to sporo osób się od tego odbijała.
4481:  W tym ja bardzo to rozumiem i to są te dialogi, które są w ramach World Quest, questów w świecie.
4486:  Więc dlatego questy, które są związane z jakimiś nowymi postaciami albo questy w Archon, będę zachowywał na streamy tak długo, jak tylko jest to możliwe i tak długo, jak będzie tym zainteresowanie, żeby sobie też pogadać o Genshinie.
4497:  Sybir Pan Głokowskiego nie był czytany niestety jeszcze, ale myślę, że tu są małe szanse z uwagi na to, że to nie jest klimat, który by mnie interesował jakoś bardzo.
4505:  Czy zdarzało mi się kupować książki self-pub?
4508:  parę razy może, nie lubię oceniać książek po tym, czy to jest self-pub, czy to nie jest self-pub, ale z drugiej strony, no jednak to, że redaktor prowadzący wybiera książkę, jest pewną nobilitacją dla autora i jest to jakieś sito, prawda?
4521:  Na pewno unikam vanity publishing, bo to trzeba bardzo precyzyjnie odróżnić.
4526:  Dla tych z was, którzy nie wiedzą, self-pub jest wtedy, kiedy finansujemy np.
4529:  crowdfundingowo wydanie swojej książki, ale równocześnie płacimy sensownie redaktorom, płacimy korektorom,
