🔴 Co można począć, gdy trudno odpocząć? | LIVE #23
🔗 https://www.youtube.com/watch?v=d_qvzKBWrOY

139:  Dzięki za oglądanie!
4168:  Dlatego się mówi o formie podawczej opisu i opowiadania, że jak opisujecie, to to jest statyczne, nieinteresujące.
4174:  Ale jeżeli macie dialog, no to wtedy to jest dynamiczne i angażujące.
4178:  I to jest ta forma opowiadania wtedy.
4180:  Podawcza dlatego, że podajecie w ten sposób treść czytelnikowi.
4183:  Więc najprostsza rzecz, jaką można ćwiczyć, to to, żeby cały czas myśleć o tym balansie.
4188:  Po co walisz opis, skoro możesz to wtrącić na przykład jako narrator w dialogu?
4194:  Bardzo prosty przykład.
4195:  Możesz powiedzieć, że wtedy Zygmunt wszedł do salonu, w którym były sofy tapicerowane przy intarsjowanych stołach, pięknie ornamentowany...
4212:  Już śpicie, nie?
4213:  A tymczasem można byłoby powiedzieć, o, cześć, witajcie, powiedział Zygmunt siadając na obitej pięknie sofie przy intarsjowanym stoliku.
4223:  Niby to samo, macie dalej te intarsje, czyli ładne wzorki z drewno na drewnianym stoliku, macie podkreślony ten wybitnie ważny szczegół, że sofa była obita perkalem czy czym tam innym, ale macie to podane wewnątrz dialogu.
4237:  Więc jak to absorbujemy, to mamy wrażenie cały czas, że jest dynamicznie to zrobione.
4242:  Eliza Orzeszkowa tego robić nie umiała.
4244:  Więc Eliza Orzeszkowa miała takie, że teraz będzie opis.
4249:  A później mieliście jedną linijkę dialogową.
4251:  No i ludzie mówią, że to jest nudne.
4253:  Bo jest.
4256:  Vag Varanus, dzięki za wsparcie od 9 miesięcy.
4258:  Czy mógłbym podać przykład źle zbudowanego świata?
4261:  W fantasy albo w science fiction.
4264:  Niech pomyślę.
4266:  Ciężki temat mi zadałeś, bardzo.
4268:  Bo ja staram się unikać takich światów, które są źle zbudowane, więc może powiem o czymś, od czego się po prostu odbijam.
4274:  Odbijam się zwykle od światów, które mają źle zrobioną ekspozycję.
4279:  Bardzo często wam mówię, że jakiś serial przestał mnie interesować po jednym odcinku albo po dwóch odcinkach.
4285:  Bo tak.
4286:  No i nie umiem za bardzo tego wyjaśnić.
4288:  Zwykle powodem tego jest to,
4290:  że nie jestem w dostateczny sposób zanurzony w tej rzeczywistości, ale ciężko byłoby mi podać ci jakiś konkretny przykład.
4297:  Może świeży taki, który pamiętam z recenzji, to była Księga Zepsucia Marcina Podlewskiego, która... po prostu miałem problemy,
4306:  Głównie dlatego, że moim zdaniem, co pisałem wtedy w recenzji, niepotrzebnie trochę Marcin zaczął od takiej sytuacji narracyjnej, że jesteśmy oto w izbie, w której są przetrzymywani skazańcy i nagle nasz bohater ma zostać przekierowany na krzesło elektryczne i...
4326:  przenosi się do fantastycznego świata, który jest światem dark fantasy.
4330:  Moje pytanie brzmi, na jaką cholerę ten Isekai tutaj się pojawia?
4333:  Coś on wnosi?
4335:  Zauważcie, że w Isekai jak zwykle mamy tak, że na początku poznajemy ten świat naszego bohatera, jakoś się z nim identyfikujemy, a tutaj dosłownie jest, nie wiem, taki jeden rozdział o tym pobycie naszego bohatera w tej izbie skazańców i nic więcej, i co w zasadzie jest po to, żeby było.
4352:  Więc pod tym kątem bym patrzył właśnie na różnego rodzaju, no może nie błędy, bo też nie chcę po Marcinie jeździć, bo naprawdę książka jest fajna i też dobrze pisze, głębia na przykład Marcina Podlewskiego jest super, ale moim zdaniem można to było zrobić inaczej.
4365:  Oczywiście to jest absolutnie też...
4369:  podległe, wiecie, indywidualnym gustom.
4371:  Są ludzie, którzy uwielbiają czytać po raz 544, jak jakiś bohater przenosi się z naszego świata do innego.
4376:  Ale ja już mam trochę tego dość, ponieważ widziałem to w zbyt dużej liczbie narracji.
4385:  Biesi czad, pisze pięknie.
4386:  Eliza Orzeszków.
4389:  Jak mi się to podobało.
4391:  Czy będziemy coś w dzisiaj grać, zapytała Sabina Łoto.
4394:  Pierwszy raz w historii live'ów Q&A jest pytanie, czy w coś zagramy.
4399:  Zwykle było odwrotnie.
4401:  Ale nie, gramy zwykle, moi drodzy, w absolutnie wszystkie inne dni, wyjąwszy ten trzeci tydzień każdego miesiąca, gdzie mamy nasze spotkanie.
4410:  przy ambientach, moi drodzy, przy herbatkach, o proszę, nie będę gołosłowny, mam tutaj herbatkę, ponieważ jestem człowiekiem, jakby ładnie to ująć, roztargnionym, specjalnie mam herbatkę w kubeczku, który jest koloru herbatki, bo inaczej bym na przykład, ponieważ mam problem z piciem, wiecie, ten problem z piciem, który znacie z serialu, czy leci z nami pilot, to jest problem z piciem,
4431:  Ja zawsze jestem w stanie coś wylać, zawsze jestem w stanie na przykład wziąć zły kubek, więc mam taki color coding.
4437:  Tak, jestem jedną z tych osób, która miała na przykład szklankę wody oraz szklankę, w której maczała pędzle, jak malowała akwarelami.
4444:  W związku z powyższym, Krzysztof oczywiście jest tym, który pociąga ze szklanki na pędzle.
4448:  Więc ja na wszelki wypadek mam color coding zachowany.
4452:  Na maturze boomboxy na zajęciach zwyczajne głośniki pisze Maciej Gap.
4457:  Rozumiem, że to chodzi o to sprawdzanie tych listeningów całych.
4462:  Te płyty z zadaniami dźwiękowymi albo są przetarte i porysowane, że słyszysz tylko zakłócenia, czyli jednak tak, czyli jednak awansowało to z kaset magnetofonowych na płyty.
4471:  Proszę bardzo, moi drodzy.
4473:  Raciaveli pisze, że zawsze słucha na prędkości dwa razy.
4476:  No proszę bardzo.
4477:  Laptopów teraz puszczają, niektórzy piszą, że dalej kasety.
4480:  Jezus Maria, jest to przerażające.
4484:  D'Agostino?
4486:  D'Agostino?
4487:  D'Agostini było coś takiego, to pamiętam.
4489:  A D'Agostino?
4490:  Zielonego pojęcia, nie wiem czym jest.
4494:  Poland Mountain pisze, że ta piosenka, to jest ta dziura, do której wskoczył Wokulski, dlatego jest ważna, wybitna i istotna.
4503:  Ojej, przerażające.
4504:  Maciej Fetko, dzięki za wsparcie od 9 miesięcy.
4506:  Kiedy dokładnie będziecie można spotkać na Dniach Fantastyki?
4509:  O właśnie, słusznie pisacie, bo nie będzie chyba Q&A przed Dniami Fantastyki.
4513:  Dni Fantastyki.
4514:  Czy jest program Dni Fantastyki?
4517:  Nie sądzę, żeby był już program Dni Fantastyki, a jeśli nawet jest program Dni Fantastyki, to ja na pewno go nie pamiętam.
4522:  Wklikuję się w Dni Fantastyki.
4525:  Tutaj macie Dni Fantastyki, to jest we Wrocławiu.
4527:  Tabela programowa.
4528:  Otóż będzie dostępna wkrótce.
4531:  Więc ja będę na pewno w piątek, w sobotę już teaseruję, mam...
4537:  rozmowę, tizuję powinienem powiedzieć, był, mam rozmowę z Rafałem Kosikiem i z Robertem Wegnerem.
4545:  Więc wiecie, to będzie taka rozmowa, przy której ja będę dyszał jak każdy spocony fan, który ma okazję porozmawiać ze swoim pisarskim idolem, bo ja mam niesamowity szacunek i do Roberta Wegnera, i do Rafała Kosika, więc rozmowa z nimi będzie dla mnie nieprawdopodobnym wyróżnieniem.
4561:  Przypominam, to ten Robert Wegner od opowieści z mechańskiego pogranicza.
4564:  I będziemy rozmawiać o cyberpunku.
4566:  więc będą ciekawe się rzeczy działy, a oprócz tego mam dwa punkty, jeden punkt to jest takie wprowadzenie krótkie do światotwórstwa i to będzie chyba w piątek i to jest w mniejszej sali, ostrzegam od razu, natomiast w większej sali, takiej na paręset osób, będzie w sobotę ze mną spotkanie i wtedy będziemy rozmawiali o Ring of Power, a tak naprawdę będziemy rozmawiali o różnych rzeczach, ale Ring of Power jest fajnym pretekstem do tego, żeby porozmawiać sobie o fantastyce i żeby było kontrowersyjnie i miło.
4593:  Krzysztof, tak z ciekawości spytałem, ćwiczyłeś może mówienie dużej liczby słów na jednym oddechu u nauczycieli śpiewu, czy to wracony talent?
4599:  Nie, nie, nie, nie ćwiczyłem tego nigdy.
4600:  Co więcej, Balrogu, miałem tak, że jak się rekrutowałem do szkoły muzycznej, to nie przyjęli mnie z uwagi na śpiew, ponieważ ewidentnie nie śpiewałem, moi drodzy, dostatecznie pięknie podstawy programowej z nauki śpiewu.
4624:  No ewidentnie było coś nie tak.
4626:  Dlatego mnie nie przyjęli.
4627:  Co ciekawe, ja się rekrutowałem tam dlatego, że ja chciałem grać na fortepianie, tak?
4631:  Spieprzajcie ode mnie z tym śpiewem.
4634:  Ja chcę fortepian.
4635:  Chcę grać fajne rzeczy, na przykład taki time-teamera.
4638:  O, aby się to grało cudownie.
4640:  Potem się dowiedziałem, nawiasem mówiąc, że w szkołach muzycznych oczywiście jest tak, że nie uczycie się fajnych szlagierów, które słyszycie gdzieś, nie wiem, w filmach, w grach i tak dalej, tylko cały czas prujecie Bacha Das Wolltemperierte Klavier.
4654:  Albo, znaczy, DAS WOLDENBERRYRTE KLAWIER, powinienem był powiedzieć, względnie Mozarta, względnie Beethovena, wiecie, takie współczesne rzeczy, które każdy by chciał zagrać.
4663:  Nie, żebym miał coś przeciwko, ale akurat moje priorytety stały zupełnie gdzie indziej.
4668:  No cóż...
4671:  Ale Krzysztof, w takich szkołach jest chór obowiązkowy, jest obowiązkowy, naprawdę, ojej.
4675:  Ale chór jest spoko, w chórze możecie ukryć to, że fałszujecie, siedzicie gdzieś z tyłu i tyle, albo będziecie udawać, że śpiewacie i bardzo, bardzo rozwierać aparat gębowy szeroko.
4691:  Noman pisze, że po trzech latach studiów za chwilę pierwszy artykuł.
4694:  Gratulacje serdeczne, kciuki są trzymane, jak widać, powiedział Krzysztof, trzymając jeden kciuk.
4698:  Dużo aktywne w szkołach, myślałem o doktoracie, coraz bardziej mam ochotę odpuścić ten burdel.
4703:  Wiecie co?
4704:  Zawsze powtarzam, że jeżeli ktoś chce zostać na studiach doktoranckich, musi mieć trzy rzeczy.
4707:  Nawet to napisałem, przebijałem ostatnio w komentarzu.
4709:  Po pierwsze, świadomość, że ma coś nowego, co może wnieść do nauki.
4713:  To jest pierwsza rzecz.
4715:  Druga rzecz, duże zasoby finansowe, ponieważ...
4719:  No niestety, jeżdżenie na konferencje kosztuje.
4721:  Moja pierwsza książka kosztowała 15 tysięcy, o czym też mówię w odcinku.
4725:  Mnie.
4726:  Fizycznie.
4728:  Jeżeli chodzi o konferencje i tak dalej, są takie konferencje, za które musicie i 4 tysiące zapłacić.
4732:  Są takie konferencje, za które mniej zapłacicie, ale takie też, które absolutnie musicie być, bo tam jest networking i co wtedy.
4738:  więc trzeba mieć jakąś poduszkę finansową i nie traktować tego jako jeden jedyny cel, chociaż teraz jest minimalnie łatwiej w tym sensie, że przynajmniej dostajecie bazowe uposażenie, coś koło 3 tysięcy, jeśli mnie pamięć nie myli, więc no wiecie, jest luksus w takim Krakowie, przynajmniej sobie za to stację kupicie, nie ma co, no i może jakiegoś 7 daysa parę razy w miesiącu, więc już jest luksus, ale oprócz tego możecie mieć nad tym stypendium.
4762:  przynajmniej tyle, ale wciąż poduszka finansowa się przydaje.
4766:  I trzecia rzecz, która się przydaje na studiach doktoranckich, to świadomość, że będziecie traktowani jak robactwo i wniatani obcasem w ziemię.
4772:  Jeżeli ktoś na przykład bardzo lubi tego rodzaju aktywności, bo na przykład podoba mu się seniora w Genshin Impact i lubi motywy BDSM, to wtedy jak najbardziej, to jest bardzo dobry wybór.
4781:  Z pewnością możecie być święcie przekonani, że wasze nazwisko, to, kto was spłodził i tak dalej, absolutnie zostanie odarte z wszelkiej godności i radości.
4790:  Jeśli człowiek jest na to przygotowany, super sprawa.
4793:  A, w pakiecie jeszcze trzeba pamiętać o tym, że są zajęcia dla studentów i fajniej byłoby właśnie, żeby zachować dla nich resztki zdrowego samopoczucia, psychiki, radości życia, ponieważ jeżeli tego nie zrobicie, to wtedy ludziom, którzy będą przychodzić na wasze zajęcia, zafundujecie taki sam Wietnam, jak fundują wam.
4809:  Fajna perspektywa, nie?
4811:  Będzie o tym dłuższy odcinek.
4814:  Tak... Czy mam jakiś instrument?
4816:  U rodziców jest pianino, niestety, nie fortepian, więc zwykle jest tak, że jak wpadam do nich, to pierwsze, co robię, to zasiadam i rzępolę to, co jeszcze pamiętam.
4825:  Byłem kandydatem na perkusji i oblałem wybijanie rytmu, także na Piszemikusów współczuję ogromnie.
4830:  No i mi się przypomina swoją drogą straszny film, który wam niesamowicie polecam, znaczy Whiplash.
4835:  Ja go nie obejrzałem, dlatego że bardzo dużo ludzi mówiło, że to jest wybitny film, wspaniały film, więc ja mam pojętko, że to jest dobry film o...
4841:  muzyce i o tym, w jaki sposób terroryzuje się ludzi w szkołach muzycznych.
4845:  I gra tam nieprawdopodobny absolutnie mój ulubiony chyba aktor, to znaczy J.K.
4851:  Simmons, który jest w stanie zagrać nawet krzesło w taki sposób, że będziecie podekscytowani.
4857:  I Miles Teller, którego możecie mygliście kojarzyć z takich hitów jak na przykład Maze Runner, jeśli mnie pamięć nie myli, i innych dystopii młodzieżowych, więc Whiplash polecam, ale to jest trudny film.
4868:  Niełatwy na pewno dla osób, które studiowały kiedyś kierunki muzyczne albo planują.
4873:  Microfire pisze, że właśnie nie zdało egzaminu na drugi stronie muzyka, żeby tam nie iść.
4877:  Tak mi się spodobał pierwszy stopień.
4879:  Cóż Maria.
4880:  Obowiązkowe rytmiki, to też jest tragedia.
4882:  Teraz już nie gram z dwóch przyczyn.
4884:  Po pierwsze nie mam instrumentu, więc wiecie, to jest tak jak w tej anegdocie Napoleona, to znaczy Napoleon miał przyjechać do jakiegoś miasteczka, nie było salwy.
4890:  Armatniej Napoleon, jako że był człowiekiem nicztożnego wzrostu i wielkiego ega, dopytał się dlaczego.
4896:  ale równocześnie, ponieważ był człowiekiem wielkiego dowcipu, odpowiedział, co następuje.
4900:  To znaczy, powiedziano mu, że nie było salwy armatni z co najmniej stu powodów.
4905:  Pierwszy powód, nie mamy armat, Napoleon, na to wystarczy.
4908:  Więc ja na tej samej zasadzie mam z fortepianem, czy z pianinem.
4911:  Nie mam instrumentu, więc na nim nie gram.
4913:  Ale równocześnie problem mój polegał na tym, że ja, i teraz będziecie niesamowicie zdziwieni i mi nie uwierzycie, nigdy nie byłem w stanie nauczyć się czytania z nut.
4921:  W związku z powyższym, mój mózg zrobił to jedno, co umie najlepiej,
4925:  Czyli zapamiętywał.
4927:  I Shit You Not, nie gównuję was, to znaczy wszystko, co grałem, miałem w pamięci, potrafiłem 4,5 godziny w takim piku absolutnym grać z pamięci, potem to zmalało do 2 godzin mniej więcej repertuaru, ale ja tak bardzo nienawidziłem
4942:  czytania nut, że bardziej mi się opłacało zapamiętać to całe cholerstwo, niż jeszcze raz przechodzić przez krótce rozcyfrowywania tych wszystkich śmiesznych znaczków.
4953:  Co za dramat.
4954:  Więc to dla mnie jest ewidentne, że jest naprawdę dużo różnych rodzajów pamięci.
4959:  Mnie zawsze przychodziło łatwo zapamiętywanie fraz muzycznych właśnie oraz obrazów.
4964:  Tekstu nie zapamiętam nigdy, więc prawdopodobnie, gdyby czytanie z nut polegało na tym, że wam piszą, nie wiem, po kolei słowami, to Krzysztof by wtedy nie zapamiętał.
4975:  Kupienino cyfrowe.
4976:  Trzeba jeszcze mieć jej gdzie wstawić, moi drodzy, a u mnie wszędzie są regały i gdzie ja mam dać to?
4980:  Krzysztof tak gliczuje jak Braindance.
4983:  Mówcie mi, że sobie jakaś gliczę.
4984:  Co gliczuje?
4986:  Obraz glitchuje?
4987:  Czy YouTube tnie?
4988:  Nie przerażajcie mnie.
4991:  Nie przerażajcie mnie absolutnie.
4992:  Dawno już nie mieliśmy glitchy.
4994:  Mam ogromną nadzieję, że to było coś absolutnie tymczasowego.
4999:  Ponieważ w stanie transmisji nie mam żadnych alarmujących informacji co do tego.
5003:  O Boże, jak mnie przeraziliście.
5007:  YouTube tnie i glitchuje obraz.
5008:  Są glitche.
5010:  Obraz i dźwięk.
5012:  Cyberpsychoza.
5013:  O Boże.
5016:  To jest niepokojące.
5018:  Od pięciu minut glitchuję.
5020:  Póki co jest lepiej teraz.
5022:  Aha.
5024:  Zasmucające, ponieważ nie miałem żadnej informacji w tym wymiarze.
5028:  Mam nadzieję, że na zapisie będzie wszystko w porządku, ponieważ ja cały czas ślipię w swój podgląd i nie miałem niczego w tym stylu, więc ojej, przeraziliście mnie i zasmuciliście.
5039:  Ale w każdym razie to nie jest nic z moją kamerą.
5043:  Pikselki są.
5043:  Tak to jest, jak człowiek streamuje w jakości 1440p.
5045:  Świetnie.
5046:  O, bokowie.
5051:  Nigdy nie lubiłem tych ludzi, pisze Ajde CXO, nigdy nie miałem chciał czytać, którzy nadrabiają na egzaminach tym, że mają gadane, bo zdają, a umieją jedną trzecią z tego, co ja, a charyzmy nie było na wykładzie z fizyki.
5062:  No jest to prawda, ale jak mają sobie poradzić ludzie, którzy nie są w stanie zdać tego testu?
5068:  Być może problem nie leży w tym i na to bym uważał.
5071:  że są ludzie, którzy nas denerwują, bo oni coś, tylko może problem leży w tym, że system jest taki, że premiuje niewłaściwe rzeczy, to znaczy premiuje na przykład to, że recytujesz coś w jakiejś jednostce czasu.
5083:  Gdyby natomiast było zadanie kreatywne dla wszystkich do zrealizowania, to by takiego problemu nie było, prawda?
5089:  Tak mi się wydaje.
5091:  YouTube, by like cicho, cicho, może Krzysztof nie zobaczy.
5094:  Tak.
5094:  Tak, ja mam cały, wiecie, tutaj taki jest fajny monitor streamu, ja Wam tego nie będę teraz pokazywał, bo teraz, wtedy dopiero zagliczuję, ale na tym fajnym monitorze streamu nie monitoruję streamu YouTube, to jest taka mała, fajna rzecz.
5108:  Baterie Elgato są naładowane, tak, ja mam takie specjalne baterie, ponieważ wiecie, Sony 2023 rok, więc Sony nie wymyśliło,
5115:  że można np.
5116:  podpiąć kamerę do prądu, nie, trzeba mieć baterie tego rodzaju, być może dlatego, że taka jedna baterijka ze 300 kosztuje, a trzeba mieć takich z 3-4, żeby był zapas, super, piękna sprawa.
5128:  Czy macie jakieś rady, pytam, młotko, rzeczy, na które trzeba zwrócić uwagę przy projektowaniu RTS-a, o których często zapominają devowie, żeby frakcje, które są zaprojektowane różne, miały swoją historię, myślę, że to jest istotne i radosne.
5145:  to znaczy, jak macie Terran na przykład Protosów i Zergów, to żeby Terranie, Protosi i Zergowie byli na tyle rozpoznawalni, żeby nie różnili się wyłącznie mechanikami.
5156:  Cały problem, moim zdaniem, współczesnych gier polega na tym, że klasy postaci różnią się od siebie wyłącznie tym właśnie, buildami, mechanikami, to jest problem Diablo 4 na przykład, gdzie te różnice są już tak niewielkie, że nawet ludzie nie dostrzegają specjalnie tego.
5172:  Bardzo, bardzo zasmucające.
5174:  Yhm... Yhm...
5178:  Nie szukałeś może nieoficjalnego dummy battery?
5180:  Sony FX30 rozwiązał ten problem bardzo chytrze i sprawnie, a mianowicie w ten sposób, że Sony FX30 nie pozwala na to, żeby była odemknięta klapka od baterii, a tylko nie ma równocześnie takiego małego, fajnego otworka na kabelek, jaki mają Panasoniki chociażby.
5197:  No i w ten oto sposób rozwiązujecie problem dummy battery, więc nie możecie jej wstawić.
5201:  Zasmucające absolutnie.
5202:  Czy bawiłem się Googlebot?
5203:  Nie da w bigos, nie bawiłem się Googlebot jeszcze.
5207:  Trochę przestałem teraz używać różnych AI-ów,
5211:  z bardzo prostego powodu, to znaczy skończyły się zajęcia, więc rzadziej z tego też korzystam, a sam w swojej pracy naukowej, no nie skorzystam na ejajach niestety tej generacji, ponieważ moje badania są na wskroś moje, to znaczy ja badam rzeczy w oparciu o teorie, które sam wymyśliłem i metodologię, którą sam opracowałem, dlatego też trudno, żebym korzystał z czegokolwiek innego.
5233:  I nie eksperymentowałem też, jeżeli chodzi o generowanie tekstu, bo wciąż mój styl jest zbyt rozpoznawalny, żeby sobie można to pozwolić, niestety.
5242:  Zapomniałem!
5256:  Zapomniałem o jamniku!
5257:  Wiedziałem, że o czymś zapomniałem!
5260:  Dobrze, że mi o tym przypominacie.
5261:  Teraz ten jamnik będzie spektakularnie spadać, ponieważ nie miałem 4,5 godziny przed streamem na to, żeby go tutaj umieścić.
5268:  Tak zawsze jest.
5269:  Mam nadzieję, że nie słyszeliście tego potwornego chrobotu.
5271:  Jest jamnik na mikrofonie.
5273:  To było skandaliczne niedopatrzenie z mojej strony.
5282:  Trudne pytanie, nie znam się na tym, odsyłam do kanałów geopolitycznych i analiz na przykład na kanale Dwie Lewe Ręce, to jest znakomity kanał, którego nie przestanę Wam polecać, aż będzie mieć tyle subów, ile ten kanał.
5294:  Szybko znajdę dwie lewe ręce.
5296:  Bardzo się cieszę, ponieważ przebili barierę 10 tysięcy subskrypcji, więc tutaj bym zaglądał w tej sprawie.
5302:  Oproszę bardzo na to nie dla Ukrainy, spór o pamięć wołyńską, tematy polityczne, rzeczy, których nie będzie u Krzysztofa.
5308:  Ja tylko mogę ze swojej strony powiedzieć, że bardzo nie lubię sytuacji, w której powszednieją tematy, a jeszcze bardziej nie lubię sytuacji, w której na konkretnych tematach żeruje część na przykład YouTube'a, czy komentariatu, czy influencerów, a potem magicznie milkną.
5323:  No i ja na przykład niezmiennie mówię o problemach edukacji, a wydaje mi się, że bylibyście w stanie wyróżnić przynajmniej kilku twórców, którzy zajmowali się problemami edukacji tylko po to,
5332:  żeby zażerować na jakimś filmie, który zażarł u Krzysztofa lub u kogokolwiek innego, a potem magicznie przestali się przeżyjmywać problemami edukacji.
5340:  Na przykład.
5340:  Albo, no i nie ukrywam, że ja zawsze na tym kanale też mówiłem złośliwie o kulturze, w tym także kulturze polskiej, a już zwłaszcza kulturze tak zwanej wysokiej, która nie istnieje.
5350:  Więc naturalnie, że jeżeli by się ktoś zjawił nagle i stwierdził, o, zażarł temat u Krzysztofa, to ja zrobię teraz siedem, mimo że się tym kompletnie nie zajmuję, to też bym na to przez palce patrzył.
5360:  I tak samo było z Ukrainą.
5361:  Dla mnie to było brzliwe, jak wiele różnych youtuberów robiło cały czas materiały na ten temat, non stop, non stop.
5368:  Ja zabrałem z tego, co pamiętam, głos w odniesieniu do tego, że bardzo dużo ludzi pytało mnie o to, więc chciałem zebrać swoje myśli, powiedziałem, że generalnie ja się na ten temat nie będę wypowiadał, bo w ogóle jestem pacyfistą, za co mi się zebrało w komentarzach, bo przecież nie można być pacyfistą.
5380:  No cóż, można być pacyfistą i równocześnie całkowicie popierać fakt, że wojna obronna jest ważna, tak?
5385:  Natomiast pacyfizm nie jest przekonaniem, że o, w takim razie musimy zaprzestać wszystkich konfliktów, tylko raczej przekonaniem pod tytułem o, fajnie byłoby, gdybyśmy weszli na wyższy poziom cywilizacyjnego uświadomienia i na przykład koordynowali wysiłki na poziomie planetarnym, a nie na poziomie jakiegoś jednego śmiesznego kraiku, tak?
5405:  Ponieważ fajnie byłoby myśleć o cywilizacji w perspektywie właśnie
5409:  bardziej makroskopowej od momentu, kiedy mamy globalny internet, ale oczywiście niestety nacjonalizmy zwyciężają.
5414:  Teraz nawet nie muszę tego mówić, ponieważ widać, jakie partie zaczynają przodować w rankingach różnych w Europie.
5420:  Nie wiem, dla mnie to może być zasmucające w równym stopniu, jak zasmucające są dla mnie wojny.
5424:  O, więc tak bym teraz skomentował.
5427:  Na pewno szkoda, że umyka nam fakt, że półtora roku jest wojna i dlatego niesamowicie szanuję to, że na kanale Filozofia Tak Bardzo konsekwentnie macie od samego początku non-stop materiały na temat wojny w Ukrainie.
5442:  Proszę bardzo, 514 odcinek macie.
5447:  Filozofia Tak Bardzo zresztą jest prowadzona przez...
5450:  Filipa, który sam stracił jedną z osób bliskich swych w tym konflikcie, więc tym bardziej to bolesne i dla mnie tym bardziej też imponujące, że cały czas konsekwentnie dba o to, żeby ten temat był eksponowany, jeszcze robi to fachowo, bo zna ukraiński, robi wam tłumaczenie symultanicznej wiadomości.
5469:  Czy myślisz, że kontumowanie studiów na magisterce głównie po to, żeby poznać więcej ludzi jest sensowne?
5474:  Byłoby sensowne w XIX wieku, w XX wieku, natomiast w XXI wieku myślę, że jest przynajmniej jeden więcej sposób do poznawania ludzi, którego nie było w XIX, XX i tę przestrzenią jest sieć.
5485:  O wiele jest łatwiej znaleźć w sieci ludzi, którzy podzielają twoje zainteresowania niż na studiach, z tego względu, że na studia nie idą już od lat ludzie, którzy się czymś interesują, tylko na studia idą ludzie, którzy się tam dostali z maturek.
5497:  Może na studia drugiego stopnia w mniejszym stopniu, na szczęście, aczkolwiek to nie jest reguła, ponieważ niestety, nad czym bardzo ubolewam, na przykład mój wydział w tym roku zlikwidował egzaminy wstępne na kulturoznawstwo i socjologię na drugi stopień, nad czym ja bardzo ubolewam i co mi się bardzo nie podoba i dlatego też głośno o tym mówię.
5514:  No ale co zrobić?
5515:  Jak widać, projekt nie ma wpływu właśnie na tego rodzaju decyzje.
5518:  Tak więc może drugi stopień, tak, jeżeli to są bardzo wyspecjalizowane studia i zależy ci na networkingu, może tak, ale ja wciąż uważam, że możesz pojechać równie dobrze na konferencję naukową, gdzie spotkasz takich ludzi i...
5531:  Jest większa szansa na to, że spotkasz ludzi, którzy są faktycznie zaangażowani i wkręceni w dany temat, niż takich, którzy się znaleźli po prostu tam z przypadku, ponieważ trzeba przezimować trochę więcej, zanim się znajdzie pracę.
5541:  Wciąż jest to niestety duża motywacja ze strony dużych ludzi.
5546:  Co to za film, który polecałeś kiedyś, że zabijają uczniów z najniższym wynikiem z egzaminów?
5550:  Ja bardzo się cieszę, że mamy taki optymistyczny wątek.
5552:  To się nazywało, moi drodzy, Finning i to jest film zrobiony przez Logana Paula.
5559:  Logana Paula teraz jakby się troszeczkę mniej chętniej...
5563:  poleca i rekomenduje z uwagi na to, co Logan Paul robił wokół tych rzeczy kryptowych i tak dalej, ale tak, to jest to, moi drodzy, możecie to znaleźć gdzieś, o proszę bardzo, nawet na YouTube możecie to znaleźć, nie będę tego absolutnie klikał, ponieważ nie chcę nawet myśleć, co prawnicy Logana Paul'a i całego machina by mi zrobiła za pokazanie tego, ale to jest film, w którym faktycznie pokazuje się wyjaskrawiony do absurdu system egzaminacyjny, który jest do tego stopnia fetyszyzowany, że ludzi się...
5593:  no, izoluje od świata zewnętrznego i wybija tych, którym się nie udało.
5597:  Oczywiście takie jest założenie, co się później dzieje, to zobaczycie, bo nie chcę zaspoilować.
5601:  Akurat tego zaspoilować nie warto.
5603:  Więc tam niestety gra również Logan.
5606:  Jak się wbić na ciekawe konferencje naukowe, jest, moi drodzy, bardzo fajna
5609:  konferencja, znaczy strona konferencyjna, od której można zacząć, ja zwykle ją właśnie polecam, nie było jej za tak zwanych moich czasów, więc zaraz wam powiem, jak ja sobie radziłem, ale tu macie taką stronę unikonferencje.pl, możecie sobie po kategoriach szukać i co więcej, sporo było przynajmniej jakiś czas temu zdalnych, ale z tym jest różnie, no najważniejsze dla mnie jest to, że macie naprawdę tutaj te kategorie podzielone w sensowny sposób,
5632:  I możecie też sobie szukać po miejscowościach, praktyczna rzecz.
5634:  Natomiast ja szukałem bardzo prosto, to znaczy wpisywałem rzeczy, które mnie interesowały, czyli na przykład gry wideo plus konferencja w Google plus międzynarodowa na przykład albo plus polska i filtrowałem sobie od 2021 roku wyniki w górę i dostawałem informacje o konferencjach.
5651:  Można też eksperymentować na takiej zasadzie, jeżeli chcecie dostać konferencję na jakiejś uczelni, że wpisujecie konferencja plus uniwersytet, plus jakaś dziedzina i lecicie w ten sposób.
5660:  To jest bardzo hermetyczny obiekt informacji, ale na szczęście dzięki takim stronom on się troszeczkę dehermetyzuje, no ale tak jak mówię, no nie była to reguła niestety, takich agregatorów konferencyjnych jest bardzo niewiele i bardzo mnie to martwi.
5674:  ale za konferencję nie ma punkcików, pisze Paweł Dba, pozdrowienia dla Pawła serdeczne, tak, tak, więc absolutnie nie należy na nie jeździć, no bo oczywiście na konferencję się jeździło wyłącznie po to, żeby akumulować bardzo dużo punkcików, nigdy, po to, żeby zrobić networking i spotkać się z fajnymi ludźmi.
