🔴 CO SIĘ SZERZY W NOWEJ WIEŻY?
🔗 https://www.youtube.com/watch?v=JRQ2HL8V0QA

37:  KONIEC
3332:  Nie.
3334:  Jormungandr pyta, czy lubię czytać w języku polskim czy angielskim?
3337:  Obojętne.
3338:  Czy udostanie twoją plejkę do Spotify'a?
3340:  Jest cały czas w linku.
3342:  Pod wszystkimi, moi drodzy, streamami jest ten sam link do tego samego Spotify'a.
3350:  Zakon Drzewa Pomarańczy nie był czytany w RMI.
3352:  On jeszcze nie był.
3354:  Jaka to była książka o ciele Boga, które spadło na ziemię?
3356:  Pyta Huberto.
3357:  To Wing Jehowa, ale zostało dziwnie przetłumaczone i chyba kiedyś Sam Wit dotarł do tego, jaki był polski przekład i śmialiśmy się bardzo na streamie, bo to nie brzmiało jak dobre tłumaczenie.
3370:  Czy spotkałem się z serią Miss Peregrine's Home for Peculiar Children?
3374:  Oczywiście i świetna ekranizacja, muszę powiedzieć, jak raz się zdarzyło przynajmniej.
3379:  Czy mam polecajki z elfami w roli głównej, jeżeli chodzi o literaturę?
3382:  O, pewnie Olą.
3383:  Pierwsza kwestia...
3387:  Jezus Maria, Artemis Fowl, więc to jest jedna rzecz, to sobie oglądaliśmy przed chwilą, ale w drugiej kolejności upadek Illerian Marty Wells.
3396:  I jeszcze, żeby nie było tak nudno, to w zupełnie innym kontekście Ben Aronowicz, Rzeki Londynu i to my następne.
3403:  Trzyma, gdzie już miało wtedy przedstawienia elfów, każde inne.
3411:  Na którym piętrze jest piwnica?
3412:  Jak wczorajszy koncert Two Steps From Hell.
3414:  Wreszcie ktoś!
3415:  Dziękuję Jesionko za pytanie.
3417:  Fantastycznie!
3419:  To było doświadczenie muzyczne, to nie była muzyka.
3422:  Wspaniałe.
3422:  Nie dość, że kocham ten gatunek, nie dość, że kocham Two Steps From Hell jako zespół, to jeszcze mieli fantastyczną orkiestrę.
3429:  Wyobraźcie sobie z Ukrainy.
3431:  W związku z powyższym odegrali dla Ukrainy specjalny utwór.
3436:  Ludzie wyciągnęli wszyscy na Tauron Arenie telefony i świecili latarkami, żeby były światła, jak w scenie pogrzebu Dumbledora, Lumos.
3445:  Przepiękna, przepiękna scena absolutnie i cieszę się, że chociaż muzycy nie zapominają, że trwa wojna, bo polscy politycy, ludzie mediów, dziennikarze już zapomnieli, bo temat nie jest wystarczająco grzany w nagłóweczkach.
3458:  Czemu Malazan jest w złej kolejności?
3460:  Przepraszam, ale szanuję za spostrzeżenie.
3465:  Spieszyłem się.
3467:  Czasami to mi się zdarza, że też robię to wobec kolorystyki bardziej niż kolejności tomów i dlatego też cykl barokowy Nila Stevensona jest w złej kolejności.
3478:  Podobnież, dokładnie z tego powodu, że źle by wyglądały dwie wiśniowe książki obok siebie.
3486:  Jest epicki trybut, moi drodzy, od Hopsa, Hopsa małpa zdradziła Triceratopsa, I mean.
3492:  Nie znam, nie znam nicku, który byłby coolest na tym etapie.
3496:  Szymon pisze, że wspominałem, że lubi gry XCOM-owe, czy będę kiedyś grał w Mario Plus?
3500:  Nie, świat Mario, nie znoszę świata Mario, więc nawet jeżeli byłby to XCOM-like, nie wrócę do niego.
3508:  Jak tam samopoczucie w Nowej Arcymagowskiej Wieży?
3510:  Świetnie!
3511:  Wprawdzie to jest jedyna część urządzona do końca, znaczy jeszcze tamte regały, które Wam pokazałem, ale jutro dopiero przychodzą meble, jutro jeszcze końcówka rolet, więc jeszcze się nie przeprowadziłem w 100% i oczywiście kuchnia nie została przeprowadzona, bo to jest najmniej istotny element całego wnętrza, jak zawsze.
3529:  Karneval Mephisto pisze, że się za późno dowiedziało, dużo się właśnie osób za późno dowiedziało i szkoda, mieli ewidentnie źle rozreklamowane to.
3538:  Może Jask też jest w złej kolejności, dokładnie z tego samego powodu, też ładniej wygląda.
3542:  Ja jestem zdecydowanie, jeżeli chodzi o układanie książek, po stronie tego, jak otworza ono mapę kolorystyczną.
3550:  Na jakim będę konwencie fantastycznym w najbliższym czasie?
3552:  Pytania Kowalska.
3553:  Służę informacją.
3555:  Nie wymigam się już z żadnego, dlatego że się kończą obrony i tak dalej, więc skierkon pod koniec lipca i dni fantastyki pod koniec sierpnia.
3562:  I tak uważam, że powinny być konwenty robione, a nie w trakcie sesji jak pyrkon.
3567:  Czy przeczytałem całe Wheel of Time?
3569:  Tak, ale niestety muszę czytać od nowa, ponieważ nic nie pamiętam.
3572:  Więc teraz stwierdziłem, że poczekam, aż będzie wydany w całości, na nowo, i przeczytam sobie wszystko już razem z tymi tomami powiedzianymi przez Sandersona, bo właśnie nie czytałem tych ostatnich tomów Sandersonowych, bo one już wychodziły wtedy, kiedy ja przeszedłem do innych cykli.
3588:  Na tym polega problem.
3590:  Eragon jest też pomieszany?
3591:  Serio?
3596:  A faktycznie, powinien być Eragon, najstarszy Breezing.
3598:  Tak, tak, tak, racja, racja, racja.
3601:  Nie fantastyki są we Wrocławiu.
3602:  Tak, w Domu Kultury Zamek.
3605:  którego za mną zasłania było okno na balkon.
3608:  Nie, nie, nie, nie, nie.
3609:  Nie, nie, tu nie ma balkonów, nie.
3612:  W świetnym PRL-u, do którego tak strasznie niektórzy tęsknią.
3617:  Były balkony, które polegały na tym, że się otwierało okno balkonowe i była taka barierka, wiecie, żeby można było się wychylić i wyrzygać tę całą wódkę, którą się kupiło na kartki, względnie, no nie wiem, podglądać sąsiadów.
3632:  Chyba koniec funkcji tej barierki śmiesznej przy oknie.
3637:  A kiedy będzie Kopernikon, Aniu?
3638:  Bo ja nie wiem, kiedy jest Kopernikon.
3640:  Nie napisali.
3641:  Nie napisali, kiedy jest Kopernikon.
3643:  Jeszcze ja nie czytałem.
3646:  Czy ja teraz stoję, czy siedzę?
3648:  Stoję, Avataros, stoję.
3649:  Ale w którymś momencie usiądę.
3650:  Będziemy przeglądać i robić test Sixteen Personalities, do którego mnie zmusiliście.
3655:  Aduscytros pisze, że ten balkon to był tak zwany rzygownik.
3658:  No właśnie, no właśnie.
3661:  Ile metrów kwadratów mieszkania?
3662:  Pięćdziesiąt w sumie.
3665:  Czytałem Duszę Cesarza od Sandersona.
3669:  Coś mi się kluje.
3670:  To jest opowiadanie, nie?
3672:  Sesja za rok na AGH 6-16 lipca, przynajmniej się z Perkonem nie pokryję.
3676:  Tak, to jest dobra wiadomość, to jest dobra wiadomość, bo to jest jedna jedyna rzecz, która mnie faktycznie wstrzymuje w Krakowie, żebyście mieli kontekst i ja wciąż mam sesję do 7 lipca i ostatnia obrona jest 13.
3689:  Przy okazji witamy mir w gronie trybutariuszy i z radością miałem powiedzieć, że z radością witam fakt, że nie ma liczy kamery, ale znowu wróciły.
3699:  Saga o wojnie światów Raimonda Fista nie była czytana, Katarzyno, jest niewidzicie, dużo, dużo nam zaległości, niestety.
3705:  Kopernikon 16-18 września.
3707:  Uuuu, sesja poprawkowa, moi drodzy.
3710:  No sesja poprawkowa jest wtedy.
3712:  Jak można robić Kopernikon w trakcie sesji poprawkowej?
3717:  I obrony.
3718:  U mnie to będą obrony magisterskie prawdopodobnie.
3721:  Za dość owitamy ponowne glicze.
3722:  Nie martwcie się, od przyszłego razu nie powinno być.
3727:  Mam nadzieję.
3732:  Ile dałem za mapę?
3732:  A to mogę konkretnie powiedzieć nawet, no bo odliczając to, co było zapłacone tapeciarzowi, no to jakieś 900 zł wzięło Ubierz Swoje Ściany, co uważam za wydrukowanie na porządnym materiale 4,5 metra na 2,5 metra.
3746:  To naprawdę nie zdzierstwo.
3749:  Mówię to z ręką na sercu krakowsko-poznańskim.
3755:  Anzel pisze, że kanał ten to największe safe space, jakie istnieje.
3758:  Jestem na każdym z nich.
3759:  Dziękuję za to, co powiedziałeś.
3760:  Bardzo się cieszę.
3761:  O to chodzi, żeby to było safe space.
3763:  Na Discordzie też mamy takie zasady, przy czym Discordem już zarządzają dobrzy ludzie, moderatorzy.
3770:  KluchenMuchen, Kesalu, Oku i Mocia, która jest głównodowodzącą i opiekują się tym wszystkim, tak żeby to grało i świstało.
3783:  Dwóch takich, którzy wynosili jeszcze dobrą wersalkę 44-letnią przez okno.
3788:  O nie, o nie.
3790:  Wersalki 40... Nie, wersalki to są straszne.
3792:  Co myślę o Cookie Clickerze?
3793:  Uwielbiam to, co zrobił Spiffing Bridge z Cookie Clickerem.
3799:  Subnautica.
3800:  Nie zagram nigdy w Subnauticę.
3801:  Wiecie dlaczego?
3802:  Dlatego, że czytałem i analizowałem coś, co się nazywa Game Design Document, który mi wysłało studio projektujące Subnauticę i
3812:  Zrozumiałem czym jest spoiler designowy.
3815:  Spoiler fabularny to jest nic, ale jeżeli macie zaspoilowany cały design gry i wiecie wszystko od niej, od kuchni, to się nie chce zagrać i dlatego też obejrzałem tylko stream i stwierdziłem, nie, to nie jest dla mnie.
3833:  Pytanie raczej powinno być, kartografia niepraktyczna.
3835:  Nie, nie, kartografia niepraktyczna i kartograf niepraktyczny udostępnia mapy dla wszystkich wspierających na Patronite, do czego gorąco zachęcam, bo jest to człowiek, którego warto wspierać na Patronite, jest to artysta.
3846:  Ja bardzo lubię wspierać raczej artystów niż twórców na Patronite i tak też uczyniłem w przypadku niepraktycznego kartografia i was do tego bardzo zachęcam.
3854:  Zresztą od następnych streamów zrobię tak, że będą linki do niepraktycznego kartografa za każdym razem.
3860:  Bo skoro ta mapa jest na wizji i ozdobi, to czemu by nie promować jego twórczości.
3867:  Kacper, witaj się po raz trzeci.
3868:  Przepraszam, zwykle mam tak, że na live'ach tych, gdzie jest was bardzo, bardzo dużo, jest powitanie zbiorcze dla wszystkich.
3875:  Nie dałbym rady was wyczytać, choćbym bardzo chciał, a chcę.
3879:  Jak podnieść pewność siebie, pisze Mikołaj.
3882:  Bardzo trudna sprawa, trochę będę o tym chyba mówił w najbliższym odcinku.
3889:  To będzie odcinek trochę poza serią, dla każdego coś przykrego, bardziej vlogowy, ale i też bardziej poradnikowy, więc jak wam się podobały takie rzeczy, które były na temat wypoczynku, albo na temat tego, jak zgłosić mobbing, to będą to podobne treści.
3902:  Jedną z rzeczy, którą ja robię zawsze, to zastanawiam się,
3907:  Czy ludzie, na których opinii mi zależy, faktycznie są mądrzejsi ode mnie i faktycznie mogą coś wnieść do mojego życia?
3915:  Jeżeli sobie uświadomisz, ale tak uczciwie przed sobą, nie czapkując przed tytułami albo przed wykształceniem, że nie, to nie warto się ich zdaniem przejmować.
3926:  I to jest taki mały, mały klocek, mała cegiełka do budowania ciemności.
3930:  Boże, ciemności, do budowania pewności siebie.
3933:  Ciemności powiedziałem dlatego, że Magdalena zapytała, gdzie świeczka.
3936:  Nie mam stolika tutaj.
3937:  A wiecie, nie byłoby dobrym pomysłem wstawienie świeczki do regału.
3944:  Malazan jeszcze przede mną, Lord Andrę.
3946:  Jeszcze przede mną, muszę przeczytać.
3948:  A będzie całość dostępna.
3953:  Włodzień pisze, że jak zaczyna oglądać, to miałem po 100 osób na streamach, teraz powie 1000.
3957:  Tak, tak, to prawda, to jest przemiłe i strasznie cieszy, chociaż może od razu zaznaczyć, że przez to właśnie na przykład nie mogę przeczytać wszystkich pytań, a kiedyś czytałem każde.
3966:  Chociaż na przykład właśnie na tych streamach growych jest tak, że rozmawiamy przez sobą przez cały czas i jestem w stanie dokonywać interakcji prawie z wszystkimi, no bo jest troszeczkę też kameralniejsze, nazwijmy to grono.
3980:  Krzysztof, możesz używać sztucznych świeczek.
3982:  Tak, mogę.
3984:  Mogę.
3984:  Ciemność siebie jest ładna, prawda?
3986:  Na pewność.
3990:  Children of the Night Simonsa, czy warto do niego zacząć przygodę z horrorem, pyta Kinga.
3994:  Pytania o horror nie do mnie.
3997:  Jest taki portal Carpenoctem, mogę polecić od razu, jeżeli chodzi o horror.
4002:  Natomiast ja od horroru trzymam się z dala.
4006:  Z Dana Simonsa czytałem Terror, który nie jest horrorem, ale jest świetną powieścią historyczną i...
4018:  Coś jeszcze.
4018:  Hyperion oczywiście z Dana Simonsa i Endymion.
4022:  Czy mogę coś więcej powiedzieć o czarnej kampanii Glenna Cooka?
4024:  Co sądzę i czy warto sięgnąć?
4026:  Warto, jeżeli ktoś lubi opowieści, które są dynamiczne, przygodowe, które sięgają do tych tradycji Fenimora Coopera czy Jacka Londona, a równocześnie są osadzone w świecie fantasy, gdzie komando chwackich bojów bije się z Dominatorem, który jest potężnym magiem.
4043:  Czytali to żołnierze w Iraku,
4045:  podczas II wojny w Zatoce Perskiej i bardzo chwalili sobie właśnie styl Glena Cooka i to, w jaki sposób on odzwierciedla realizm życia żołnierskiego i wojaczki, mimo potencjalnie wyobrażonego, nierealnego i odległego od nas świata i fantastycznych realiów.
4062:  Jak się okazuje, to nie sprawia, że nierealistyczne jest przedstawienie żołnierzy i stylu życia wojskowego.
4069:  Bobby Bogiński pyta, czy wysoka wieża, żebym nie wypadł przypadkiem, bo to jest bardzo kluczowe.
4075:  Na szczęście ja unikam zarówno najwyższych pięter, jak i najniższych pięter.
4080:  Na najwyższe piętro wchodzi się tylko wtedy, kiedy trzeba wykonać inkantację, taką jak Saruman w tej przepięknej absolutnie scenie z Władcy Pierścieni.
4090:  Zuzu pisze, że projektuje teraz dokładkę do płyty w szkole muzycznej, może się w końcu w czymś zabłysnę.
4095:  Trzymamy kciuki za twój projekt absolutnie.
4098:  Czy czułbym się komfortowo, a mam 5-10 tysięcy i więcej ludzi na scenie.
4101:  Moi drodzy, Harris Heller kiedyś mądrze powiedział, jeżeli streamujesz do jednej osoby, streamujesz to, abyś streamował do 100 tysięcy osób.
4109:  To samo dotyczy wykładów.
4111:  Jeżeli wchodzi się na scenę i na scenie jest 5 osób, to co?
4116:  Wyjdziecie?
4117:  Bo mieliście zakontraktowani na 500 osób?
4120:  Nie, będziecie mówili do tych pięciu osób tak, jakbyście mówili do pięciuset.
4125:  I na tym polega właśnie łączność między streamami, a mowami czy wystąpieniami publicznymi.
4132:  Zawsze mówicie do każdej pojedynczej osoby, szanując to, że przychodzi i poświęca wam swój czas.
4139:  Nie ma nic gorszego niż zblazowany mówca, który wiele razy niestety takich widziałem, który wchodzi do sali i jest obrażony, że jest za mało ludzi.
4147:  To, że jest za mało ludzi jest winą organizatorów.
4149:  to organizatorzy takich wydarzeń są zobowiązani do tego, żeby ludzi spędzić.
4154:  Tutaj jest ta jedna różnica między streamerem a zakontraktowanym do przemowy mówcą.
4160:  Streamer sam odpowiada za to, żeby rozreklamować swoje wydarzenie, ale prawda jest taka, że wyręcza go też tym algorytm YouTube'a, tudzież Discord i inne tego typu narzędzia.
4169:  Ale co do treści samej tego przedsięwzięcia, jest ona taka sama moim zdaniem, więc być może jest tak, że mi pomogło
4176:  takim podchodzeniu swobodnym do liczby osób, które są na streamach, to, że podchodzę bardzo swobodnie do tego, ile jest osób na zajęciach.
4184:  I to też, czy w wykładach, czy w różnych wydarzeniach.
4187:  I wiecie, to dotyczy też sytuacji, w której spodziewacie się, że będzie pięć osób, a jest nagle pięćset, tak?
4192:  Zdarzyło mi się tak kiedyś, że miałem swój pierwszy wykład i myślałem, że będzie dwanaście osób, bo przyszło siedemdziesiąt i jeszcze dwadzieścia osób stało opodal, ponieważ wykład był o fantastyce i powinienem był pomyśleć bardziej, że ludzie mogą być tym zainteresowani.
4207:  Jakim cudem byłem w komitecie organizacyjnym konferencji, co Bóg mówi o seksie?
4211:  Też się zastanawiam, jakim cudem.
4213:  Ale wiecie, w życiu człowieka, który jest doktorantem, są takie rzeczy, które trzeba zrobić, ponieważ tego od Was oczekują.
4224:  Tak.
4227:  Tak jak pewien muzyk powiedział, nieważne czy pod sceną 50 ludzi, 50 tysięcy, zagram tak samo.
4231:  O właśnie, muzyka, to samo Vermilion, absolutnie.
4234:  Znam jakieś fantazy w pirackich klimatach, w biedzie z Karaibów, a oprócz tego, oj, kojarzę coś, kojarzę, tylko musiałbym sobie przypomnieć, bo bardzo dawno to czytałem.
4248:  Czy nadaje ze słówka na książki?
4250:  Umberto Eco kiedyś powiedział, że to, co jest za mną, to nie jest cała biblioteka, to są książki na najbliższy miesiąc.
4257:  Cezary pisze, że kiedyś był na Stadionie Róże Europy, zagrały, nie, Róże Euro i zagrały, albo nie znam zespoła w każdym razie, zagrały dla słownie trzech osób, jak wielcy byłem na koncercie i się nie zawiodłem.
4266:  No właśnie, no właśnie.
4268:  Czy teraz jest coś czytane?
4269:  Teraz nie, ale będzie czytane.
4273:  Katarzyna pisze, że jest introwertyczką, ale obiecała sobie, że jak obronię pracę magisterską, to napiszę, obroniłem i słowa dotrzymuję.
4279:  Kochani, czy my dostaniemy dla Katarzyny Jandy miliard jamników, to zwracam się do trybutariuszy.
4283:  Jak ktoś nie dysponuje trybutowymi jamnikami, to może zaspamić czat zwierzątkami.
4293:  Wyspa Skarbu, pisze Zuzłę, była poniekąd.
4296:  To jest taka powieść pikareńska, zresztą przygodowa, ale tam były takie elementy, powiedzmy, fantastyczne, tak.
4304:  To ten kubeczek, to się go nie da walić, wydalić.
4307:  Tak, Krzysztof, nie da się wydalić kubeczka.
4309:  Przede wszystkim kubeczka nie należy jeść w pierwszej kolejności, wtedy go nie będzie trzeba wydalać, ale tak, to jest kubeczek, którego się nie da przewrócić.
4320:  Nie powinienem tego robić, bo mi się trzęsą monitory, ale to jest bardzo dobra inwestycja, żeby ochronić klawiaturę.
4326:  Jeżeli ktoś ma klawiaturę za więcej niż 30 zł, to kupno kubeczka za 70 zł jest dobrą opcją, ponieważ wylenie na klawiaturę, a już nie mówię o laptopach, jak jeszcze pracujecie na laptopach, to naprawdę niewywracalny kubeczek to jest jedyna rzecz, którą powinniście mieć.
4343:  Jak nauczyć się szybko czytać?
4345:  Igo, bez presji, okej?
4348:  To nie jest konkurs.
4349:  Ja czytam szybko dlatego, że musiałem się nauczyć szybko czytać w którymś momencie z uwagi na to, że recenzowałem książki.
4355:  I dostałem na przykład takiego Wegnera od Power Graphu i musiałem przeczytać 24 godziny i zrecenzować, tak?
4361:  Więc musiałem to zrobić szybko, żeby jeszcze napisać recenzję, a ja nigdy nie mam weny, więc potrzebowałem maksymalnie dużo czasu na napisanie recenzji.
4368:  Więc to było przydatne, ale z drugiej strony dużo mi wtedy umykało.
4371:  Nie ma magicznego sposobu na szybkie czytanie.
4374:  Opuszczasz fragmenty albo patrzysz i uczysz się, na środek strony zwykle się patrzy i uczysz się rozszerzać pole wzroku, ale nikt nie zmieni faktu, że nie będziesz szybciej czytać, to tylko sztuczki.
4386:  Czyta się we własnym tempie.
4388:  Bardzo nie lubię kursów szybkiego czytania, nigdy na żadnym nie byłem w każdym razie i uważam, że uczenie najlepsze jest takie, które się robi przy okazji.
4396:  Zawsze będę to wam powtarzał, więc ja po prostu czytając dużo, zacząłem czytać coraz szybciej.
4400:  Rozpoznawałem miejsca, w których mogę sobie pozwolić na to, żeby opuścić jakiś fragment.
4404:  Tak samo jest w przypadku seriali.
4406:  Już na tyle dobrze znam narrację różnego rodzaju, że wiem, jaki fragment mogę opuścić, żeby nie stracić wiele z fabuły.
4415:  Ale mamy dla Katarzyny jamników, zwierząt i innych pięknych emoji na czatach.
4421:  Jakżeż mnie to cieszy.
4424:  Kiedy długie szaty magowskie z trójkątnymi głębokimi kapturami.
4428:  Oj, chciałbym coś takiego.
4429:  Będę musiał kiedyś sobie jakiś cosplay zorganizować.
4432:  Czy planuję zrezygnować z pracy na uczelni?
4434:  Nie, moi drodzy.
4436:  Praca na uczelni jest zawsze na pierwszym miejscu.
4439:  Nie ma sensu rezygnacja z pracy na uczelni, ponieważ wtedy nie mam szansy kontaktowania się ze studentami, współpracowania z nimi, prowadzenia badań naukowych.
4449:  Dużo się traci wtedy.
4454:  Kłamca ćwieka, o był czytany, ale ja go mam na tym, na czytniku.
4460:  Bardzo uważam tę twórczość Nietzschego.
4462:  Bardzo lubię Nietzschego za spis treści, który kiedyś zamieścił.
4466:  Nie wiem, czy to było w Jutrzęce albo w innej z książek.
4470:  Bardzo memiczny i złośliwy.
4472:  Jak wpiszecie spis treści Nietzsche, to go znajdziecie na pewno.
4476:  Tak Nietzsche mnie doprowadzał do szału.
4479:  Marta pisze, dziękujemy Krzysztof za utwierdzenie nas przekonania, że należy uciekać ze szkoły systemowej od września w chmurze.
4484:  O jak się cieszy, o jak się cieszy.
4487:  O jak się bardzo cieszy.
4488:  Dobra i mądra decyzja.
4491:  Moi rodzice też mi powiedzieli, że gdybym teraz się uczył, to by mnie wysłali do szkoły w chmurze i nauczenia domowego.
4500:  Patryk pisze, że słyszał, że szybkie czytanie nie jest wykonane z racji na to, że nasz mózg rozumie bądź lub nie.
4505:  To jest absolutnie tak.
4507:  Dlatego mówię, że są sztuczki różnego rodzaju, których można się wyuczyć, ale to nie sprawi, że będziemy szybciej przetwarzać, że zwiększymy moc obliczeniową mózgu.
4517:  Justyna pisze, że kursy szybkiego czytania nie przydały się do czytania dla przyjemności, tylko do szybkiego wyszukiwania informacji z książek, które bardziej kartkujemy niż czytamy.
4523:  Tak, ale z drugiej strony jest kontrol F, prawda?
4526:  Więc przestaje to mieć wtedy sens.
4528:  Ja dlatego książki naukowe, jak widzicie zresztą, nie mam książek naukowych tutaj, wszystkie mam w PDF-ach, więc moja biblioteka PDF-ów, no to jest duża, jest tam parędziesiąt giga PDF-ów różnego autoramentu i rodzaju.
4540:  A Fanta pyta, jak poradzić sobie ze stresem przed obroną?
4542:  Prezentacja przygotowana, pytanie organięte, ja dalej spać nie mogę, bo obrona za tydzień.
4546:  za wcześnie zaczynasz się nie ostresować, to po pierwsze.
4549:  Po drugie, to promotor powinien zorganizować taką próbną obronę, ja coś takiego robię.
4554:  Jeżeli promotor twój tego nie robi, zrób to ze swoimi współdyplomantami, to znaczy umówcie się, powiedzcie sobie te prezentacje i to jest ćwiczenie, które ja czasem robię na moich seminariach.
4564:  Macie jedno zadanie, zadać sobie najbardziej wredne i złośliwe pytanie, jakie istnieje.
4569:  Ale potraktować to poważnie, nie?
4571:  Czyli nie jesteśmy dla siebie uprzejmi, tylko staramy się wspólnie nawet znaleźć najbardziej trudne, wredne pytanie, jakie istnieje.
4579:  I jest duża szansa, że w ten sposób się uodpornicie na pytanie, które będzie nieznacznie wredne albo będzie po prostu trudne.
4587:  I druga kwestia, którą ja zawsze też mówię swoim dyplomatom, jak wchodzicie na obronę, to wy jesteście ekspertami w temacie, który napisaliście.
4595:  Recenzent przejrzał pracę.
4596:  Promotor niestety najczęściej również.
4599:  Ja to tępię, ale no cóż.
4602:  Komisja nie zna pracy, zna tylko streszczenie, dlaczego trzeba zadbać w streszczeniu pracy dyplomowej o to, żeby były tam najważniejsze informacje, ale takie absolutnie najważniejsze i zero lania wody.
4611:  Więc tak naprawdę jedyna osoba, która zna pracę, wie co w niej jest, to jest broniący się dyplomat.
4618:  I tu jest dla mnie klucz w uodpornieniu się na stres dyplomowy.
4623:  Poza oczywiście tym, że na dzień przed robimy sobie absolutny, bezwzględnie absolutny fajrand, idziemy na spacer, zmęczymy się i tak dalej, żeby wypocząć fizycznie.
4633:  Czy można mnie normalnie pingować przez tak?
4635:  No tutaj absolutnie, czemużby nie?
4638:  Jeżeli jest jakieś pytanie, to wtedy łatwiej je wychwycę.
4645:  No tak, tak, wspominałem, że będziemy ogrywać Sekiro, bo już zakupione zostało, to prawda, tak było.
4655:  Czy będzie coś o edukacji domowej?
4656:  Chciałbym kiedyś, jak Mikołaja Marcela wróci, ja wróci, bo planowana jest ta seria,
4661:  rozmów tak długo, jak długo Mikołaj się będzie tym zajmował, żebyśmy poruszyli właśnie też ten wątek.
4667:  A jeśli jesteście zainteresowani, to też z Filipem rozmawialiśmy i właśnie z Mikołajem Marcelą w jego podcaście, czyli Bartosz Filip Malinowski na Spotify.
4676:  Tam jest poruszony wątek edukacji domowej.
4680:  Tak jest, będą recenzje co odcinek Rings of Power, bo...
4687:  Czym jest Szkoła w Chmurze?
4688:  Szkoła w Chmurze to jest taki, jakby to ładnie ująć, kolektyw ludzi, którzy ułatwiają pozyskiwanie informacji na temat edukacji domowej i ułatwiają wdrożenie się do tego antysystemu, no bo edukacja domowa polega na tym, że tylko zdajecie egzaminy, a to jak sobie
4704:  ogarniecie przetwarzanie tego, co jest w podstawach programowych, to już jest wasza sprawa.
4708:  I tak, nie internuję złośliwie podstawy programowej, bo w przypadku edukacji domowej ona faktycznie jest pewną ścieżką, za którą możemy podążać.
4715:  Nie jest czymś, co czołobitnie jest realizowane przez nauczycieli, którzy potrafią tylko od jednego punktu do drugiego punktu i nie potrafią myśleć poza tym pudełeczkiem.
4724:  Więc to jest ten moment, kiedy tego rodzaju standardy się przydają, ale można by nazwać sobie te standardy nie podstawoprogramowo, tylko wytycznymi do egzaminu i na jedno by wyszło.
4733:  Dokładnie tak egzaminy są przygotowywane, czy powinny być przygotowywane na studiach.
4737:  Przynajmniej moje są przygotowane, tak.
4741:  Czy grałem w Davida Cage'a?
4743:  Widziałem wszystkie, bo uważam, że to są filmy interaktywne i one są do oglądania, ale to są też dobre gry na stream, więc zastanawiam się nad nimi.
4751:  Jaką grę chciałbym zobaczyć w uniwersum Sandersona?
4754:  RPG w realiach z Mgły Zrodzonego, czyli na planecie Skadrial.
4758:  Uważam, że archiwum z Burzowego Świata jest nieegranizowalne na obecnym etapie, tak zdecydowanie.
4769:  Jak wybrać kierunek studiów, kiedy się wahamy?
4772:  Jedna z metod to jest stworzyć sobie koło zainteresowań i wpisać sobie tam wszystko to, co się robiło w ciągu ostatniego miesiąca, jeżeli robiłeś niewiele, to w ciągu dwóch miesięcy, jeżeli zrobiłeś niewiele, to w ciągu pół roku i przemieszać tam zainteresowania i obowiązki i rzeczy, które ci sprawiały przyjemność.
4787:  Wszystko to, co krótko mówiąc jest ok, tak?
4790:  I ewentualnie jakieś zainteresowania, nazwijmy je naukowymi, tak?
4793:  Lubiłeś dinozaury, to tu wpisujesz, tak?
4796:  I w którymś momencie robi się tak zwany cross-referencing, czyli szuka się połączeń między tymi wszystkimi kategoriami.
4803:  I bardzo możliwe, że wyjdzie Ci z tego coś, co będzie także w ofercie dydaktycznej na jakiejś uczelni.
4809:  Tak, ja bym to wybrał.
4810:  U mnie to był zupełny przypadek, ja nie wybierałem studiów, to znaczy ja poszedłem na to, gdzie miałem wejście bez matury, bo matury nie miałem zdanej, więc jedyne, co mogłem zrobić, to liczyć na to, że wejdę tam, gdzie miałem olimpiadę.
4822:  Nic innego nie pozostawało mi niestety.
4826:  Chcąc o szkołach integracyjnych, o ile wiem, dużo mają być one likwidowane i był rwetes podniesiony zresztą całkiem słusznie w tym zakresie.
4834:  Mam nadzieję, że się z tego wycofają.
4838:  Dlaczego pewna część pracodawców wymaga dyplomów z tytułu informatycznego na stanowisko programisty?
4843:  Bo nie było jeszcze wymiany pokoleniowej i firmy polskie nie są na takim poziomie jak firmy światowe, niestety.
4851:  Sekiro to coś innego niż Soulsy, im szybciej przestaniesz to grać jak w Soulsy, tym lepiej.
4855:  Ja i tak już nie pamiętam jak się gra w Soulsy, więc będzie easy.
4859:  Czy Stranger Things 4 było oglądane?
4860:  Jakaś opinia?
4861:  Będzie opinia pesto w ramach recenzji, jeżeli zdążę ją zrobić.
4866:  Jak mi się podobają nowi The Boys, absolutnie najlepsza telewizja w tej chwili, jaką sobie można wyobrazić.
4873:  Czy oglądałem ostatnio rozmowę na 7 metrach pod ziemią o schakowaniu systemu edukacji?
4876:  Tak, Annie Ofastola, tak.
4877:  Czekam, aż wypowiedzą się na temat tej rozmowy w 7 metrach pod ziemią lewicowi streamerzy, którzy nazywają to utopijnym i zdezawuują doświadczenie człowieka, który był indagowany przez...
4890:  Rafał Gębure, wreszcie zanauczyłem się, jak on się zowie.
