🔴 Palmy pierwszeństwa nie rodzą kokosów | LIVE #18
🔗 https://www.youtube.com/watch?v=oevEal3hAQI

140:  Dzięki za oglądanie!
3281:  Masz rację.
3282:  Ma kwotę w stu procentach cierpi na depresję.
3285:  Zwłaszcza, że prawdopodobnie ma ku temu dobry powód.
3290:  To znaczy wynika to z traumy, której doznał, ale fabuła powieści jeszcze nie odkryła przed nami tej traumy.
3295:  Bo generalnie powieść zasadza się na tym, może to was zniechęci na początku, że jest jakaś dziwna scena w karczmie, nie wiecie o co kaman, ale to jest powieść szkatułkowa.
3303:  Więc macie w obrębie tej opowieści o rozmowie dwóch gości w karczmie,
3308:  właściwą część fabuły, którą jest historia Maga Quotego.
3312:  I to jest swoją drogą rzecz, którą zastosował wcześniej Giovanni Boccaccio w Decameronie.
3318:  Nawiasem mówiąc, później był zrzynany wiele razy, na przykład Pentameron, taka babeczka z Nawary, nie pamiętam jak ona się już nazywała, zerżnęła
3326:  w stu procentach ideę, bo to jest bardzo wdzięczny temat do Zrzynki, nie?
3330:  To znaczy mamy właśnie jakąś narrację, która zamyka ludzi w małym pomieszczeniu, w związku z powyższym siłą rzeczy ich myśli odpływają gdzie indziej, jest w naturalny sposób uzasadnione otwarcie tej przegródki z nową częścią fabuły.
3344:  Kaladin też, mówi Dawid, w Archiwum Burzowego Światła.
3349:  Tu nie pamiętam aż tak dobrze.
3350:  Dziękujemy Smocziniemu za bycie Jamnikołajem.
3352:  Dla stałych bywalców streamu nie trzeba wyjaśniać, a dla wszystkich niestałych wyjaśnienie Jamnikołaj to ten, kto rozdaje jamniki.
3359:  Jest na YouTubie taka funkcja rozdawania wsparcia.
3361:  Bardzo przyjemna rzecz, bo nie tylko wspiera twórcę, ale przede wszystkim społeczność, bo dzięki temu ktoś mi to wstrzymuje w prezencie, możliwość używania jamników.
3368:  How cool is that, moi drodzy?
3369:  Dzięki Smoczini serdeczne.
3372:  W czarodziejach bohater ma depresję lwa Grossmana.
3375:  W którymś momencie tak, Dariusz ma rację absolutnie.
3378:  Czy ja mam czarodziejów na półce?
3384:  Mam, ale byłby wstyd, gdybym nie miał.
3387:  Czarodzieje.
3388:  Swoją drogą, bardzo ładna okładka.
3390:  To się rzadko zdarza.
3391:  Patrzycie na to i nie myślicie od razu fantasy.
3394:  Natomiast patrzycie na to, czy na Wojnę Kwiatów i no... No niestety to wygląda jak okładka powieści fantasy
3400:  No nie oszukujmy się, moi drodzy, że ja mogę bardzo lubić fantasy, ale to tak bardzo krzyczy fantasy, nie?
3407:  Z okładki.
3408:  Kiedyś tak było, że było więcej tego rodzaju takiego, no powiedzmy, łagodnie kiczu okładkowego, więc cieszę się strasznie, że
3416:  To się zmienia głównie z uwagi na Darka Crayona.
3419:  Nie wiem, czy znacie Darka Crayona.
3420:  Chyba osobom, które znają książki wydawnictwa Mac nie trzeba przedstawiać, ale na wszelki wypadek wszystkim, którzy nie znają, szybka polecajka.
3429:  Dark Crayon to jest ten fantastyczny typ, który robi rzeczy przepiękne.
3435:  To znaczy on, krótko mówiąc, przed tym jak nastało
3439:  Midjourney.
3440:  Robił grafiki w stylu Midjourney, jest bardzo zabawne.
3443:  I ilustruje głównie serię Artefakty.
3446:  Tutaj macie akurat Dana Simonsa, Triumf and Demiona.
3449:  I wydawnictwo Mac bardzo często też z jego talentu korzysta.
3454:  Tutaj macie, z tego co pamiętam, okładki dla Xpans.
3458:  czyli serii, na podstawie której, swoją drogą, jest serial cały czas dostępny.
3462:  Był kiedyś na Netflixie, teraz jest na Amazon Prime.
3465:  O Abercrombie też ma okładkę.
3466:  Naprawdę bardzo estetyczny, znakomity twórca, świetny grafik.
3471:  Kiedyś chciałem strasznie, żeby był grafikiem, który stworzy okładkę dla mojej książki, ale niestety odmówił.
3475:  Ma tak dużo zamówień, że nawet
3477:  zamachanie mu gotowizną nie pomogło przed nosem, więc w 100% rozumiem, ale finalnie się cieszę, bo na okładce mojej książki drugiej jest grafika gościa z Ubisoftu, który jest tam concept artistą.
3488:  Dlaczego w nic nie gramy?
3489:  Bo jest co miesięczna, Michale, tradycja, dziękuję Ci za trybut, że rozmawiamy ze sobą.
3494:  A nie wiem, szczerze powiedziawszy, co się będzie działo w przyszłym tygodniu, prawdopodobnie będziemy mieli dalej Horizon Zero Dawn, chyba że zdążę z upgradem kompa, zobaczymy, bo karta graficzna wciąż do mnie przybywa.
3504:  Czy słyszałeś o Lesławie Dziku, który też komentuje polskie patologie szkolne?
3508:  Słyszałem i bardzo się cieszę, że sprawa się niesie, bo autentycznie scena komentarzy dotycząca patologii edukacji to jest coś, o czym nie marzyłem, ale co bardzo chciałem, żeby było.
3518:  Bo to jest akurat dyskusja, której mega potrzebujemy, żeby ludzie...
3522:  którzy teraz są młodzi, ale w którymś momencie, nie wiem, na przykład zdecydują się na rodzinę, żeby wiedzieli, co robić, tak?
3530:  Żeby nie witać dziecka, które przychodzi ze szkoły i mówi, co dostałeś, co dostałeś, co dostałeś, co dostałeś, co dostałeś, co dostałeś, co było, co było, ile punktów, a czy było lepiej, czy ktoś lepiej od ciebie napisał, a może ktoś gorzej od ciebie napisał, ile osób gorzej od ciebie napisało, ile osób lepiej od ciebie napisało, czy jesteś w pierwszej dziesiątce w klasie, czy nie jesteś w pierwszej, a masz świadectwo z paskiem, a nie masz...
3547:  Bez tego, okej, tak?
3549:  I to już jest pierwsza rzecz, którą możemy zrobić, to znaczy zwolnić nacisk z tej strony.
3554:  I skąd mają to ludzie wiedzieć, jak się tego nie dowiedzą wcześniej?
3556:  Ponieważ gwarantuję Wam, że lata mijały i ludzie zapominali o tym, jak było w szkole, po czym wszedłszy w kapcie rodziców, zaczynali się zachowywać jak rodzice i zadawać tego rodzaju głupie pytania.
3570:  Szwagrze, dziękuję Ci za trybut, cóż za piękna odmiana.
3573:  Kilka dni temu udało mi się zdobyć w Krakowie wspaniałe skarpetki w jamniki.
3576:  To jest powód do świętowania dla Szwagra, bez wątpienia i dla nas wszystkich.
3580:  Ja też mam skarpetki w jamniki i uważam, że to jest jedna z moich najcenniejszych zdobyczyn.
3588:  I dziękuję także za trybut MyLadyWitch, która pisze, że właśnie ściąga Hogwarts Legacy.
3592:  Życzę Ci, żeby poszło, żeby żadne złośliwe leprechauny i żadne paskudne rollingi nie zepsuły Ci tego doświadczenia i żeby klatkaż był dobry i wszystko działało, a komputer nie zaczął dymić.
3606:  Czy futurystyczne fantasy polecę?
3608:  Chyba najlepsze fantasy futurystyczne, jakie w ogóle istnieje, to jest wszystko z Warhammera 40.
3614:  Bardziej przemyślanego świata pod względem amalgamatu fantasy i science fiction trudno znaleźć, ale poza tym gwizdy wojny też podpadają pod to.
3623:  Tak zupełnie serio już mówiąc, to myślę, że Grzędowicz i Pan Lodowego Ogrodu z polskiej literatury to tak w 100%.
3632:  Ciężko byłoby.
3633:  Wiesz co, kiedy on może być spójny?
3634:  Wtedy, kiedy autor za dużo nie zdradza i czytelnik uzupełnia luki.
3650:  Wtedy on będzie wydawał się spójny, choć spójny nie będzie i będzie miał luki.
3654:  Wzlot i upadek do Donila Stevensona nie był czytany kranowo.
3657:  To jest jedyna książka Stevensona, której nie czytałem.
3661:  Cześć Julius, dzięki za wsparcie i wpadnięcie.
3664:  Julius po prostu napisał, że raz na jakiś czas wypada wpaść na Steam, skoro się wspiera.
3668:  To jest racjonalna uwaga.
3670:  Julius powinien otrzymać za to przynajmniej jednego jamnika.
3673:  Z technologią jest jak z rewolucją przemysłową, pisze Piotr.
3676:  Ludzie obawiali się o przyszłość, a przyszłość ułatwiła życie wielu ludziom.
3680:  Tak było w odniesieniu na pewno do technologii, nie wiem, manufakturowej czy ruchomej czcionki.
3684:  Przypominam, że wynalazek ruchomej czcionki przez papiestwo był uznawany za demoniczny, głównie z tego względu, że odbierał papiestwu i w ogóle Klerowi władzę nad transmisją tego, co jest drukowane, a co nie jest drukowane, więc oczywiście nie chodziło tutaj o wynalazek, ale demonizowanie wynalazków właśnie w ten sposób najczęściej wygląda, że ktoś ma taką...
3704:  religijną pewność siebie, że to, co jest w tej chwili, jest dobre.
3707:  To jest bardzo często też odczucie, które mam, jak dyskutuję z ludźmi, którzy bronią obecnego systemu.
3712:  Oni najczęściej nie przywołują argumentów, ale przywołują dogmaty, w które wierzą bardzo głęboko.
3718:  I ja się nie dziwię, że przykrość dla nich wiąże się z tym, żeby z tych dogmatów rezygnować, bo to nie jest przyjemne doświadczenie.
3725:  Ale to są dogmaty, to znaczy, jeżeli ma się badania pokazujące na przykład to, że chronotyp młodych ludzi jest przesunięty, generalnie mniej więcej od 10-11 godziny statystycznie i średnio dziennie funkcjonują i lepiej w godzinach nocnych, to trzeba jednak mimo wszystko pewnej blokady poznawczej, żeby nie zaakceptować wyników tych badań.
3748:  A nie akceptujemy ich wyłącznie dlatego, że tak było.
3752:  Nie ma żadnego innego argumentu, no bo nikt nie wprowadził badań alternatywnych na takiej samej grupie, żeby polemizować z tą tezą.
3764:  Dziękuję, Julko, za link do Czerwia Fantastycznego.
3767:  Boże drogi, wspaniała moderacja pilnuje.
3770:  Kato Kamasz prosi o jamniki dla furfante uczącej się dla obrony.
3775:  Moi drodzy, to i nawet ja się zajamniczam dla furfante.
3778:  Obrona pracy dyplomowej to jest poważna sprawa.
3781:  Może kiedyś Wam zrobię jakiś film nad mat obrony.
3783:  Ciekaw jestem, czy to byłoby przydatne dla ludzi.
3786:  Bardzo często mam problem z robieniem takich filmów, które są czysto dla studentów, bo zdaję sobie sprawę, że to może nie być interesujące dla wszystkich widzów.
3793:  Ale myślę, że takie protipy dotyczące tego, jak obrona wygląda, mogą być dobre.
3797:  Na wszelki wypadek zasięgnę Waszej opinii tutaj, tu zgromadzonych.
3803:  To znaczy, nie wiem, film o tym, co to obrona pracy dyplomowej.
3811:  I macie po piracku, tak?
3813:  Ajjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjj
3825:  Jak zdobyć pierwszą pracę w gamedevie?
3826:  Jest bardzo dobra strona, którą wam zaraz pokażę, to znaczy skillshot.
3832:  I to jest strona pod tytułem po prostu praca w branży gier.
3835:  Przepraszam, nie przeraźcie się, bo nie dość, że będzie wam wypalał oczy biały ekran, to jeszcze do tego wszystkiego interfejs, który sprawia, że człowiek zaczyna poddawać w wątpliwość to, czy chce
3847:  pracować w branży, która się w takim interfejsie reklamuje, ale pro tip, zwykle tak wyglądają interfejsy różnych fachowych programów do projektowania gier, więc lepiej się przyzwyczajać.
3857:  Koszmar absolutny, ale to jest tak, strona skillshot.pl po prostu, więc nie podaję linka.
3862:  To jest strona, gdzie najprościej jest znaleźć taką pracę, tylko że trzeba do tego często wpadać i szukać.
3868:  I oczywiście są też strony na fejsie typu, nie wiem, Praca w branży gier czy GameDev Praca Polska, teraz spróbuję wam to znaleźć, tylko muszę to zrobić akurat off screen.
3879:  I to są GameDev, GameDev Praca Polska, tak.
3884:  Rzecz, którą też śmiało mogę polecać, bo wiele razy sam z tego korzystałem i wiele ludzi też mówiło, że jak wpadło na tę stronę, to tam znalazło pracę.
3892:  Swoją drogą tutaj możecie również zrobić odwrotną sytuację, to znaczy powiedzieć, że o, robię takie rzeczy,
3900:  Zatrudnijcie mnie, tutaj jest moja stawka, albo że chcę bezpłatny staż, bo nie wiem, studiuję, uczę się i chcę się poduczyć, chcę zobaczyć, jak działa to w branży, mam na to czas i tyle.
3911:  Więc polecam wam generalnie, biorąc taką opcję, żeby zaglądać do takich grupek i się interesować nimi.
3917:  Natomiast skillshot generalnie to jest takie miejsce, w którym najczęściej tego ogłoszenia rodzaju się pojawiają.
3921:  No i oczywiście można też wpadać na różnego rodzaju festiwale, takim najbardziej znanym festiwalem,
3926:  jaki jest Digital Dragons, to jest w Krakowie, ale jest też, moi drodzy, Poznań Game Arena, jeżeli mnie pamięć nie myli, tam też się dzieją różne rzeczy, więc szybko Wam już pokazuję.
3938:  Dlaczego o tym mówię?
3939:  Dlatego, że w gamedev najważniejszy jest networking i tutaj są takie momenty, kiedy możecie rzeczywiście ten networking sobie jakoś zrobić.
3948:  A tutaj z kolei jest ten Digital Dragons.
3950:  Digital Dragons ma dwie opcje, albo po prostu wpadacie i tyle i nie ma żadnego problemu, albo niestety wykupujecie i to jest już większy problem bilet, ponieważ to cholerstwo jest przerażająco drogie, więc jeżeli komuś by się udało, żeby firma na przykład tam wysłała, no to fajnie.
3964:  Bo mówiąc przerażająco drogie, mam na myśli 1300 zł wstępu na przykład.
3969:  Okropność.
3971:  Krzysztof, obiecałeś, że rozwiniesz temat IQ.
3972:  Dlaczego to głupota?
3973:  Jest niewiele badań, które pokazują, że osoby w wyższym IQ zarabiają więcej, częściej awansują i tak dalej, i tak dalej, pisze Sergio.
3978:  To jest głupota, bo to jest fikcja wyjaśniająca jakąś, którą stworzył człowiek.
3981:  No nie ma takiego parametru biologicznego w naszym mózgu, który by pozwalał na, nie wiem, wysyntetyzowanie jakiegoś enzymu i sprawdzenie rzeczywiście, jak to jest z tą naszą inteligencją.
3990:  To jest fikcja wyjaśniająca, czyli sposób nasz
3993:  na opisanie rzeczywistości i segregowanie ludzi.
3996:  Nie ma to żadnej funkcji, moim zdaniem.
3998:  I wielu psychologów mówi, że ten wskaźnik jest po prostu martwy, jeżeli zwłaszcza się go wykorzystuje w takich celach.
4004:  Ja szczerze powiedziawszy, jak patrzę na to od strony tej, na której się znam, to znaczy dyskursu, tego w jaki sposób kształtuje się komunikacja,
4010:  to widzę ludzi, którzy albo bragują się i przechwalają w sieci, że ho ho, mam wysokie IQ, albo wręcz przeciwnie, mają problem z tym, że mają za niskie.
4018:  Natomiast wiązanie z tego ho ho ho, z zdolnością realizowania jakiejkolwiek pracy, no może powiedzmy w ten sposób, ja przystępowałem do testu męsy na iloraz inteligencji, oblałem go.
4030:  Znaczy nawet nie jest tak, że ja go nie rozwiązałem dobrze i miałem jakieś niskie, nie, ja go po prostu oblałem.
4036:  Więc wiecie, można oczywiście dojść do uzasadnionego wniosku, że ktoś jest debilem, a jeżeli ktoś nie uważa, że jestem debilem na przykład, to to jest jakiś ciekawy case, żeby sobie rozważyć, dlaczego się tak dzieje.
4047:  Moim zdaniem główny problem tych testów polega na tym, że one badają tylko jeden rodzaj inteligencji, nie badają na przykład inteligencji emocjonalnej na tyle.
4055:  W ogóle rodzajów inteligencji jest milion, zacznijmy od tego i to jest najważniejsze, ludzie sobie z tego nie do końca zdają sprawę.
4060:  No i przede wszystkim badają to w sposób, który jest totalnie dysfunkcyjny, to znaczy badają to ciągami liczbowymi.
4064:  Ja nie widzę nigdy żadnych prawidłowości w ciągach.
4066:  Zawsze miałem z tym problem z ściągami matematycznymi, zawsze miałem też problemy, o co wszyscy wiedzą, na streamach growych z zagadkami logicznymi, które uważam za nielogiczne.
4074:  Natomiast nie mam problemu z wyciąganiem bardzo zaawansowanych wniosków na zupełnie innym poziomie.
4080:  Na poziomie na przykład skojarzeń językowych.
4082:  albo skojarzeń czysto teoretycznych.
4084:  Nie mam żadnego problemu z tym i nigdy nie miałem.
4086:  Nie mam problemu z pamięcią wizualną i z dostrzeganiem prawidłowości w obrazach.
4090:  Jestem w stanie zobaczyć błąd jakiś albo różnicę, która dzieli dwa obrazy.
4094:  Inny rodzaj myślenia, inny rodzaj inteligencji, niebadany tak szeroko.
4097:  Więc tutaj mam główny problem.
4099:  To jest taka matematyzacja wiedzy o człowieku, która zawsze będzie mi przeszkadzała, niezależnie od tego, czy to są punkciki w szkole, przepraszam, punkciki, czy też jest to test na inteligencję, bo oczywiście to musi być test, prawda?
4110:  Zawsze to musi być test.
4111:  A, okropność.
4113:  Czy grubowałem kiedyś prysznica w ciemności?
4115:  Nie neto, ale spróbuję dzisiaj.
4120:  To zabrzmiało dziwnie.
4123:  Krzysztof, powinieneś zarządzać przerwę na robienie przysiadów, jak uczerwia.
4126:  Naprawdę?
4127:  Jest przerwa na robienie przysiadów?
4129:  To byłoby straszne, gdybym robił przysiady jeszcze.
4131:  Znaczy, ja już robiłem tak dziwne rzeczy na streama, że nikt by się w zasadniczo nie zdziwił, ale podejrzewam, że przy mojej kondycji obecnej ja niestety musiałem przerwać treningi na trzy miesiące i to jest bardzo zła rzecz z przyczyn zdrowotnych.
4142:  Mogłoby się to skończyć absolutną katastrofą.
4144:  Pamiętam, że ostatnio jak tańczyliśmy z jamnikami na wośpie, to Krzysztof się zasapał.
4148:  Hahaha.
4148:  Okropne, okropne.
4150:  Czy nagrałbym kiedyś film na to, czy warto iść na studia, dokąd one są?
4153:  Jest coś takiego planowane.
4156:  Natomiast na razie jest planowane z doktoratem, bo było tak dużo próśb o to, że będzie wcześniej, ale na pewno o studiach też będzie jakiś.
4165:  Widzę, że ludzie też jeszcze piszą, że chętnie materiał o pracy dyplomowej.
4168:  Good, good, good, good, dobrze.
4170:  Czy to prawda, że licencjatu się nie broni tylko od magisterki?
4173:  Nie.
4173:  To jest obrona licencjatu, obrona magisterki, obrona doktoratu.
4177:  Wszystko to są obrony, moi drodzy.
4180:  Bardzo dobry pomysł, że łączysz te dwie rzeczy.
4182:  Od razu mogę powiedzieć, że im więcej się będziesz uczył i Unreala i takich innych skilli, tym lepiej.
4197:  To, co mogę jeszcze polecić, to zorientować się troszeczkę właśnie w kwestiach graficznych, level designu, właśnie wbiłbym, jeżeli planujesz coś takiego i masz jakieś oszczędności, wbiłbym na Digital Dragons, porozmawiał z ludźmi, zorientował się, poszukał jakichś eventów różnych, też jest sporo eventów otwartych na ten temat, bo rozmowa z praktykami daje w tym przypadku najwięcej, ale bardzo dobry pomysł, żeby ogarnąć silnik i dobrze, że Unreal, a nie Unity.
4223:  Bo Unreal jest używany częściej w branży.
4225:  Znaczy, jeżeli znamy tylko Unity, to możemy się zamknąć w poszukiwaniu pracy wyłącznie w sektorze mobilnym.
4230:  Jeśli komuś to odpowiada, to fajnie, ale przypominam, że sektor mobilny to nie jest tylko Genshin Impact, ale to także są różnego rodzaju klikadła mobilne, które służą do wyciągania pieniędzy od staruszków, więc jeżeli ktoś nie ma problemów etycznych z projektowaniem czegoś takiego, to spoko, ale jeżeli ma, to gorzej.
4246:  Jak myślisz, czy jeżeli w świecie Władcy Pierścieni mogłaby powstać taka gra Hogwarts Legacy Wizarding World, jaką historię mogłaby opowiadać i czy mogłaby odnieść sukces?
4254:  Sukces jest murowany, bo to jest większa IP niż Harry Potter.
4258:  IP, czyli Intellectual Property, czyli innymi słowy jakaś marka, nazwa własna, franczyza.
4265:  Więc w przypadku Władcy Pierścieni myślę, że musielibyśmy w tym momencie pomyśleć o jakimś restarcie marki, bo były gry bardzo dobre osadzone w tym uniwersum, jak chociażby Battle for Middle-earth 2,
4278:  No i powiedzmy, że jeszcze Shadow of Mordor, ale Shadow of Mordor już bardzo mocno fantazjowało, więc to są dwie drogi.
4284:  Ja bym szczerze powiedziawszy zaczął od czegoś, co może być ogólnie znane ludziom i zastanowił się na przykład nad jakimś okresem z historii Śródziemia, który jest fan favorite.
4294:  Przykład Gondolin i Upadek Gondolinu, wszyscy to lubią, albo walki z Morgothem.
4299:  Oblężenie Angbandu, to są świetne historie.
4302:  A jeżeli chcemy czegoś bardziej romantycznego, czegoś, co będzie otwarte, w takim stopniu, jakim otwarta jest chociażby każda gra praktycznie Davida Cage'a dla bardzo szerokiej publiczności, Beren i Luthien.
4315:  Bardzo piękna historia, świetna do opowiedzenia i myślę, że również w takiej formule właśnie filmu interaktywnego do realizacji pełnej.
4323:  Więc widzę tutaj RPGi, strategię albo właśnie film interaktywny.
4331:  Dobrze.
4331:  Wszędzie ten networking.
4332:  Tak, moi drodzy, i mówi to wam introwertyk.
4335:  I networking da się zrobić po introwertycznemu, moi mili, bez żadnego problemu.
4340:  Witamy Kubę Roziewskiego, gronie tybutariuszy.
4342:  Networking po introwertycznemu robi się w ten sposób, że idziecie na spotkanie, nie odzywacie się, sączycie piwo, ale bardzo dużo słuchacie i pod koniec wymieniacie się kontaktami w social mediach.
4351:  Co dzisiaj jest pienic?
4352:  Właśnie zaraz muszę zacząć.
4357:  Gludi pyta jak zachęcić Cię do czytania książek.
4358:  Spróbuj.
4360:  Spróbuj, Gludi, od opowiadania.
4362:  Od short fiction jakiejś.
4364:  Ja zwykle polecam Gaimana, ale Gaiman może być... No i Gaiman pisze bardzo różnie, więc może być dla kogoś odstraszający.
4372:  Natomiast poleciłbym Ci na przykład takie szepty dzieci mgły, Trudy Canavan.
4376:  Poczekajcie.
4381:  To konkretnie.
4382:  To jest zbiorek opowiadań, bardzo sympatyczny.
4385:  Moglibyśmy sobie kiedyś coś przeczytać z tego zbiorku, tylko nie pamiętam.
4388:  No ale to już są dłuższe opowiadania, więc nie bardzo na strumyk.
4391:  Ale dobra rzecz, przyjemna.
4394:  Co taka smutna muzyka?
4396:  Bo QA-owa, moi drodzy... Teraz się zmieni zaraz.
4400:  Trudnik Hanowan jest genialny, napisze Martyna.
4402:  Ja go zawsze bardzo lubiłem.
4405:  Gaiman bywa niezwykle jurny.
4407:  Oczywiście, że tak.
4408:  Problem Zuzanny jest takim jurnym opowiadaniem.
4411:  Jak podrywać dziewczynę na prywatkach również.
4414:  Opinia na temat wspaniałej lisicy i jej miko z Genshina.
4417:  Och, jakbym ją chętnie powitał w gronie moich postaci, ale już, moi drodzy, tak się stała straszna rzecz, to znaczy wydałem absolutnie wszystkie freemogemy, czyli zdobytą darmową wprawdzie walutę w grze wideo, ale jednak zdobywano długi czas, to znaczy będzie jakieś parę miesięcy na Hutao,
4435:  na Yeilan i ich legendarne bronie udało mi się obydwie zdobyć, to znaczy zarówno Aqua Simulacra, jak również Staff of Homa.
4443:  Nie wiem, jakim cudem to się udało w 111 wishy, to jest praktycznie niemożliwe, zwłaszcza, że miałem wszędzie zerowe PT, ale udało się!
4451:  Ale czuję jednak tak, że...
4454:  No nie mam już teraz tego zapasu, który miałem i jest mi tak troszeczkę smutno, ale równorzecznie przestało mi być smutno, jak poznałem aktorkę głosową Hu Tao i usłyszałem jej kwestie głosowe, które są absolutnie fantastyczne, jak na przykład Pire, Pire, Pants on Fire.
4469:  Ja już byłem kupiony, stwierdziłem, że ja już nic nie potrzebuję od życia więcej, tak, więc dołączyłem do fanów w postaci Hu Tao.
4479:  Stuff of Homeless.
4481:  Ja osobiście piszę Yuki Sanę, mam poważniejszą przygodę z książkami, rozpoczęto od Lovecrafta, wspaniała czas, a to było proszę.
4490:  Polecany jest też przez Witam Od Radka Kotarskiego Opowiadania, tak wiem, że to YouTuber i tak dalej, ale bardzo przyjemnie się czyta i napisane normalnym językiem.
4496:  A to, że to jest YouTuber, to absolutnie w żadnym stopniu nie powinno wpływać na naszą ocenę tego, jakie jest pisarstwo.
4502:  Zobaczymy, jak pisze.
4503:  Ja na przykład się bardzo miło zaskoczyłem, jak przeczytałem książkę z siedmiu metrów pod ziemią, czyli...
4510:  Rafał Gębura, o. Która była zbiorem wywiadów nigdy nie wyemitowanych.
4514:  Dobra rzecz.
4515:  No mówiłem, że będę skipował Baner Hutao, ale jednak.
4519:  No nie powstrzymałem się, nic z tego nie poradzę, moi drodzy.
4521:  Ja mam słabą, silną wolę, okej?
4525:  Tak, wiem, że Genshin jest na Unity.
4526:  Genshin to jest ten jeden, jedyny przykładek gry, który możemy powiedzieć, tak, jest na Unity i to działa, ale zauważcie, jaka jest grafika.
4534:  Wiesz może, co mogłoby pomóc, pisze Reddy, w kończeniu projektu.
4536:  Marzy mi się pisanie felietonów o grach.
4538:  Problem jest taki, że kończę pisać w jednej trzecie i nie potrafię wrócić do pisania, co robić.
4541:  Trudna rzecz.
4542:  Może pisanie nie jest dla ciebie.
4543:  Może powinieneś robić felietony, ale w formie audio, na przykład jako podcast, albo w formie wideo.
4548:  Wtedy jest, wbrew pozorom, zwłaszcza jeżeli lecisz na żywca,
4551:  no polecam, ja tak robię zawsze, to nie za bardzo jesteś w stanie przerwać, wiesz, musisz to jakoś dokończyć, prawda?
4557:  A jeżeli piszesz, ja mam zawsze ten problem, zacznę coś pisać, o Jezu, napisałem takie, aaa, świetne!
4563:  I co?
4563:  Potem po akapicie kończy mi się ten entuzjazm i mam takie, fuck.
4567:  Po co ja o tym pomyślałem, że właśnie mi się udało i że napisałem, teraz już nie wiem, co napisać dalej.
4571:  Mam ten problem, że piszę od nie wiem ilu lat, już dwóch lat, bestiariusz polacki, który jest założeniem takim, żeby zrobić sylwetki prześmiewcze takich stereotypowych przypadków bardzo ciężkiego spolszczenia w naszym społeczeństwie.
4585:  No przecież wiecie, tak że na przykład dziad borowy, taki, który wierci w suficie za każdym razem o siódmej nad ranem.
4592:  i jest to koszmarne absolutnie i za każdym razem robi to wtedy, kiedy zbliża się weekend chociażby i ludzie chcą pospać, tego typu rzeczy.
4598:  Więc napisałem może cztery odsłony Bestiariusza Polackiego i nic dalej, a nawet miałem plan, żeby robić z tego shorty z jakąś animacją i też nie mam do tego motywacji.
4606:  Ja po prostu nie lubię pisać, no i muszę to zaakceptować w końcu.
4610:  Może to jest też twój kazus.
4611:  Michał, dziękuję ci serdecznie za trybut.
4613:  Przez Super Bowl Last of Us był wcześniej, teraz szkoda mieć... Żadnych spoilerów.
4618:  Chciałbym ekranizację Dead Space.
4621:  Nie patrzcie na trybut Michała, żeby nie mieć spoileru, ale powiedzmy, że to był taki pomniejszy.
4626:  Ale ktoś mógł jeszcze nie widzieć The Last of Us odcinka piątego, który moim zdaniem jest jednym z najlepszych w ogóle teraz w tym sezonie i na pewno najlepszym dla wszystkich, którzy mieli takie okej, dobra, fajnie, cieszę się, relacje społeczne, super, ale ja chcę zombie.
4640:  Dostaniecie tutaj zombie.
4643:  Jak się pisze to nazwisko?
4644:  Gajman?
4645:  Już Ci pokazuje Kamisia.
4647:  Nil Gajman.
4648:  Jeszcze Cię oznaczę, żebyś to na pewno dostała.
4650:  Bardzo często pokazuję Gajmana, więc zakładam może błędnie, że już wszyscy wiecie.
4655:  Poczekajcie jeszcze w taki raz.
4664:  Pokażę książkę, o której rzadko mówię, to znaczy chłopaki Anansiego.
4668:  Focus, focus, focus.
4669:  Odrażający aparat, beznadziejny aparat.
4672:  Truchło.
4674:  Nie polecam.
4676:  No przecież szlak mnie trafi.
4679:  I działa.
4680:  Neil Gaiman.
4682:  Wiem, że to jest napisane w fantazyjny sposób, ale co tam.
4684:  Swoją drogą, bardzo dobry pomysł na wykorzystanie typografii w formie graficznej.
4688:  Też Dark Crayon cała okładka.
4690:  Jeżeli Sony ma podobno dobry autofocus i lepszy od Canona, to bardzo jestem ciekaw, jak bardzo beznadziejny jest w Canonach.
4698:  Subnautica jest też Unity.
4700:  O, nie widziałem tego, proszę.
4703:  Garner opisuje inteligencję jako dziewięć umiejętności, w tym też intrapersonalna, pisze Ulcia Misch.
4708:  No właśnie, tych rodzajów inteligencji jest bardzo dużo.
4712:  Parawod napyta, co myśli o conlangach i robieniu conlangów.
4714:  Ja właśnie rozwijałem swój własny, bardzo podziwiam ludzi, którzy to umieją robić.
4716:  Co więcej, to może być nawet praktyczna umiejętność, biorąc pod uwagę to, jak mało jest ludzi, którzy robią to profesjonalnie.
4722:  I jest taki człowiek, który napisał całą książkę o robieniu conlangów, The Art of Language Invention.
4726:  Nie wiem, czy kiedyś o niej wspomniałem.
4728:  The Art of...
4731:  Language Invention.
