🔴 Bogu co boskie, cesarzowi co cesarskie, a co ludziom? | LIVE #26
🔗 https://www.youtube.com/watch?v=h0jZJNbmmew

138:  KONIEC!
2543:  Na przykład na AGH-u do dzisiaj są egzaminy na studia drugiego stopnia i macie po prostu kategorie, macie 45 kategorii, z których się trzeba przygotować.
2551:  Już wiecie, o czym będzie egzamin z grubsza.
2554:  I ma to znacząco zaletę i przewagę nad maturą, że jak dobrze wiecie, matury się przechowuje w sejfach pancernych odpornych na eksplozję nuklearną 5 km pod ziemią, że przypadkiem nie wyciekła treść pytania, ponieważ zakłada się, że te pytania są formułowane tak debilnie i są tak prostackie, że jeżeli by komuś dać to do rozwiązania wcześniej, to by mógł się wryć na pamięć całe rozwiązanie i je po prostu podać.
2578:  A jeżeli da się tak zrobić z odpowiedzią na jakieś pytanie, to znaczy, że zadanie jest do kosza.
2583:  Jeżeli się da jakiejś odpowiedzi nauczyć na pamięć, to znaczy, że jest źle sformułowane pytanie.
2588:  Uff, Peter Gundry, nie znam takiego kompozytora joglol.
2592:  Nie.
2592:  Szczerze ci powiem, nie chciałem sam napisać taki tekst kiedyś o Angry Joe właśnie konkretnie.
2596:  Dla tych z was, którzy nie orientują się, Angry Joe miał w którymś momencie nawet taki...
2611:  Po pierwsze miał postać, którą sobie wykreował, to był Corporate Commander, a po drugie cały film zrobił właśnie taki fanowski w stylu Maszynimki, w której on jako Angry Joe walczył przeciwko Corporate Commanderowi.
2623:  I to jest bardzo ciekawy przykład roleplayu na YouTubie.
2626:  Żałuję, że tego nie ma więcej, chociaż mam wrażenie, że w tym momencie takim przykładem, który byłby jeszcze bardziej charakterystyczny, jest coś, co wam już polecałem kiedyś na YouTubie, a mianowicie Coffeezilla.
2636:  Coffeezilla nagłaśnia
2638:  różnego rodzaju skamy, no i w odróżnieniu od tego odpustowego cosplayu, który sobie robi Wardenga, druida z lasu, dziada z lasu, leśnego dziada, no to tutaj mamy coś, co jest moim zdaniem znacznie bardziej interesujące właśnie pod względem światotwórczym, to znaczy Coffeezilla nadaje cały czas z powiedzmy czegoś w rodzaju, no nazwijmy to takiej...
2659:  kwatery detektywa w świecie cyberpunkowym.
2662:  O, tak to wygląda.
2663:  I ma to wszystko zanimowane i rzeczywiście nawet pod sam koniec zdarza mu się mieć jakąś, o, tutaj chociażby interakcję z dużym panelem wszystkich patronów i osób go wspierających, to jest w formie takiego hologramu zrobione, a tutaj obok, gdzie ja trochę zasłaniam, jest jego sidekick, robot, z którym on czasem rozmawia w różnych swoich filmach.
2681:  No strasznie to jest ciekawie i fajnie zrobione i myślę, że dobrze byłoby rzeczywiście coś o tym napisać, bo nie jest to jakaś norma na YouTubie.
2689:  Uwielbiam cykl książek pana Lodowego Ogrodu, Shimeiru.
2692:  Pan Lodowego Ogrodu jest rzadkim przypadkiem w Polsce połączenia konwencji, nazwijmy to science fiction w dużym uproszczeniu i dark fantasy, więc niektórzy mówią, że to jest science fantasy.
2704:  Poniekąd tak, jeżeli chodzi o konstrukcję świata, ale tutaj byłoby znacznie więcej różnych gatunków i form, które można byłoby wytropić.
2710:  Na przykład są też elementy realizmu fantastycznego, to jest tam, kiedy macie
2714:  Taki bardzo długi opis płótna Hieronima Boscha, jeśli mnie pamięć nie myli.
2720:  Oprócz tego się taki opis rozbudowany płótna nazywa się ekfrazą.
2724:  I oprócz tego w Panu Ludowego Grodu też są elementy weird fiction, czyli takiego gatunku fantastyki, który wplata pewne elementy baśniowe, ale w odróżnieniu od baśni nie mamy do czynienia z na przykład pozytywnym zakończeniem, które zeruje balans sił, tylko jest właśnie nierównowaga wprowadzona.
2740:  Jest takie stare rozróżnienie między baśnią a fantazją zrobione przez Stanisława Lema w tej książce, to znaczy fantastyka i futurologia.
2748:  I Lem tutaj mówi, że baśń ma stosunek zerowy sił, to znaczy macie w królestwie szaleje smok.
2755:  Przyjeżdża rycerz, siecze smoka, dostaje rękę królewny, wyzerowane, tak?
2760:  Natomiast w fantazy typu George R. R. Martin nie jest, że ten rycerz biedny by zabił tego smoka.
2765:  Smok prawdopodobnie sprawiłby, że on byłby chromy do końca życia, miałby urwaną nogę, a jakby wrócił do królestwa, okazałoby się, że królewna już dawno została porwana, a król wikłał go w porwanie tejże królewny i skazał go na śmierć, którą to wykonał Peter Baelish przez wbicie zatrutego sztyleta w plecy.
2783:  To jest różnica między baśnią a fantazy, dlatego ja tak jestem striggerowany, jak ktoś mi mówi, że elementy baśniowe to jest fantazy, albo że fantazy się wywodzi z romantyzmu i inne tego typu rzeczy.
2793:  Bo nie.
2795:  Krzysztof, od czego zacząć czytanie Umberta Eco?
2796:  Widziałem imię róży w wersji filmowej, miałem, że mi się podobało.
2799:  To wtedy spodoba ci się książka bardziej, jest taka szansa, ale ja bym zaczął od Cmentarza w Pradze.
2804:  Sympatyczniej się, myślę, możesz zapoznać z Eco, ale nie zapominajcie też o tym, że Eco był pysznym eseistą i jego zapiski na pudełku od zapałek na przykład są wspaniałe.
2813:  Grimdark Fantasy, to musiałem polecić Ci, Szymonie, coś z Warhammera 40000, bo on jest określony jako Grimdark.
2820:  Natomiast wydaje mi się, że nie mam nic na podorędziu teraz, bo niestety nigdy nie czytałem nic z Warhammerza 4040.
2827:  Ganzu pisze, że promotor zaakceptował temat.
2828:  Dobrze, jak wybór klasy postaci w Baldur's Gate 3 jest uwarunkowane osobowością.
2832:  Świetne, świetne.
2833:  Pamiętaj, żeby wrzucić potem do ResearchGate'a, jak będzie praca gotowa.
2837:  Ja tradycyjnie zareklamuję Wam, jak zawsze, ResearchGate'a, gdzie warto mieć założone konto, jak będziecie studiować, z tego prostego względu, że możecie tutaj wrzucić do tegoż ResearchGate'a, jak już będzie gotowe, o proszę bardzo.
2850:  swoją pracę dyplomową, nawet tutaj jest taka opcja.
2853:  Możecie albo jakąś propozycję badań, albo wręcz pracę dyplomową wrzucić i nikt nie będzie o to się gniewał, ba, będziecie mieli jakieś tysiące wyświetleń, ponieważ inni studenci będą szukać tego rodzaju tematów, a że zwykle prace dyplomowe powinno się pisać na tematy, które są relatywnie nowe, no to wtedy gwarantujecie sobie w praktyce, że ktoś to przeczyta, a tak jak to będzie się działo w archiwach uczelnianych, to nikt nic tego nie przeczyta.
2875:  Nikt tego nie przeczyta, przepraszam.
2876:  Patryku, dziękuję za dołączenie do nas wspierających.
2878:  Czy mam jakiś system porządkowania książek na półkapitalista?
2881:  Tak.
2881:  System polega na tym, że porządkuję gatunkami właśnie, żebym wiedział, że na przykład, no nie wiem, jeżeli chcę coś z Urban Fantasy, przepraszam, z Eban Fantasy, Urban Fantasy byłoby wtedy, gdyby Jerzy Urban, nieżyjący już redaktor tygodnika, nie pisał swoją fantastykę.
2896:  Sięgam tutaj, bo tam jest cała fantastyka miejska.
2899:  A jeżeli chcesz coś z Pratchetta, no to sobie sięgam tam, a obok Pratchetta, co zamieszczę?
2903:  Zamieszczę zapewne coś równie humorystycznego albo jakąś lekką fantastykę i dlatego sobie tam siedzi Crestomanci, Diana Winnie Jones.
2909:  Więc też jest skomplikowane, bo w momencie, w którym rozszerza mi się kolekcja książek, no to muszę przesuwać wszystkie w zasadzie książki na inne półki, co sprowadza się do tego, że robię co jakiś czas wielkie przemeblowanie.
2921:  Na przykład teraz mam konkretny problem, ponieważ tutaj...
2925:  Macie w tym miejscu historię Śródziemia, tak?
2928:  Koło jamnika.
2929:  I ta historia Śródziemia teraz jest wydawana przez zysk i jest coraz więcej tomów.
2933:  Więc ja już wiem, że ona wypchnie mi Sandersona.
2935:  Nie wiem jeszcze gdzie, ale wiem równocześnie, że Sanderson, jak skończy Archiwum Burzowego Świata, to będzie to 12 tomów, z czego każdy po tysiąc stron i gdzieś to muszę upchnąć.
2943:  Więc staram się cały czas myśleć tak, żeby te regały były w stanie pomieścić to, co jest rzeczywiście dla mnie ważne w tych gatunkach, które są dla mnie ważne.
2952:  Ale ja bym nie segregował tego gatunkami, to bym się pogubił.
2955:  Na przykład jest taka grupa ludzi, ja nie wiem, czy widzieliście to kiedykolwiek, którzy uważają, że książki należy posegregować kolorami grzbietów.
2965:  Ja przepraszam, że to powiem, może teraz zabrzmię potwornie snobistycznie, nie chciałbym bardzo, ale ja wątpię, żeby oni kiedykolwiek cokolwiek czytali.
2973:  Chyba, że przeczytali rzeczywiście je wszystkie i to jest kwestia już taka czysto estetyczna i nie chcę do nich wracać.
2978:  No bo to jest przepis na to, żeby nigdy nie znaleźć żadnej książki.
2981:  Chyba, że się ma pamięć absolutną i wie się absolutnie, gdzie, w którym momencie się umieściło daną książkę, wtedy spoko.
2987:  Ale jak ja widzę książki posegnowane kolorami, a nie autorami nawet, to mnie mózg pęka absolutnie.
2993:  Moje rozwiązanie dla takich ludzi, którzy chcą mieć estetykę na półkach, właśnie taką kolorystyczną, jest następujące.
2997:  Układaj z seriami, staraj się kupować serie, serie zwykle są skoordynowane kolorystycznie, ale mieszanie ze sobą autorów i... Nie!
3007:  Zdrażne!
3008:  Absolutnie zdrażne.
3010:  Wiem, że nie czytasz innych książek poza fantastyką, pisze Józef.
3013:  Teraz nie czytam, Józef.
3014:  Kiedyś czytałem.
3015:  Ale czytałeś coś lwatą?
3016:  No właśnie kiedyś.
3017:  Mam ochotę na Wojnę i Pokój.
3018:  Słuchaj, spokojnie, ja przeczytałem Wojnę i Pokój, a ściślej przeczytałem wojnę, ale nie przeczytałem pokoju.
3024:  To znaczy opuściłem wszystkie fragmenty, w których bohaterowie, sącząc herbatkę, rozmawiali o rzeczach, bo mnie one nieskończenie wprost irytowały, nużyły i denerwowały.
3034:  Ale te opisy bite, w które ma Tołstoj, no znam tylko jeden przypadek lepszego opisu scen batalistycznych i on jest w książkach Django Wexlera, tysiąc imion i późniejsze tomy, w których dla odmiany nie ma w ogóle pokoju i jest cały czas wojna.
3048:  Dlatego byłem bardzo z nich zadowolony.
3050:  Więc ja Tołstoja przeczytałem wtedy relatywnie szybko.
3054:  Sagado dzikie stwarcia od 14 miesięcy Agnosaśi powinni nauczyć się słowa jamnik, prawda?
3058:  Dachshund jest już po pierwsze słowem niemieckim, po drugie jest jeszcze alternatywa, to znaczy Amerykanie mówią sausage dog, a nie wiem czy wiecie dlaczego mówią sausage dog, czyli pies kiełbasiany, dlatego, że w latach czterdziestych, kiedy jamniki były importowane do Stanów Zjednoczonych, no jeszcze pewien wąsaty malarz austriacki, no nie budził entuzjazmu powiedzmy, w związku z powyższym stwierdzono, że oni nie chcą cały czas słyszeć słyszeć DACHSHUND
3081:  Tylko chcieliby coś lepszego i żeby te pieski się miło kojarzyły, więc stąd Sausage Dog.
3086:  No a ponieważ to są Amerykanie, to też nie oczekujcie jakichś fajerwerków intelektualnych, dlatego no kiełbasiany pies i stąd hot dogi i cała reszta.
3095:  No trudno.
3098:  Dachshund generalnie to jest pies na borsuki.
3101:  Czerwony list pisze, że ostatnio mówiłeś o interfejsie diegetycznym, kompletnie tego nie pamiętam, więc pytanie, czy kojarzysz jakąś grę przed Doomem trzecim, która miała to?
3108:  To było w Dead Space głównie, ale wiecie, interfejs diegetyczny ostatnio na live z Cyberpunka zobaczyliśmy, to znaczy była jakaś broń, w której to broni, konkretnie w Lunecie, były elementy interfejsu, więc to, co widział nasz bohater...
3121:  To było też interfejsem, który widzimy my, stąd interfejs diegetyczny.
3125:  Natomiast przed Dead Space'em, wydaje mi się, że przed Dead Space'em, mogę się bardzo mylić, to były takie eksperymenty też w różnych grach cyberpunkowych.
3132:  Nie wiem, czy w pierwszym Deus Exie to by trzeba było sprawdzić, na pewno w Deus Ex Human Revolution już jest taki interfejs, który też widzi nasz bohater.
3138:  Generalnie najprościej, jeżeli chcecie zapytać o to, co jest interfejsem diegetycznym, to interfejs nie może być częścią naszego ekranu, rozgrywki, tylko musi być czymś, co widzi bohater.
3148:  Więc jeżeli bohater wyciąga mapę, albo wyciąga notatnik, tak jak Artur Morgan w Red Dead Redemption 2, i pisze sobie coś w tym notatniku, to jest to jego interfejs, czy jest to interfejs diegetyczny, będący częścią świata gry.
3159:  Diegesis to opowiadanie po grecku, stąd świat gry diegetyczny, nie dietetyczny.
3165:  Więc jeżeli taką sytuację mamy do czynienia, to wtedy nieważne to jest, czy to jest gra przed Doomem, czy przed Dead Space'em, czy przed Red Dead Redemption 2, nieważne.
3174:  Wtedy ona też będzie miała taki typ interfejsu.
3178:  Jamnik fioletowy.
3179:  Kupić więcej półek, tak.
3180:  Tak będzie trzeba w którymś momencie, moi drodzy.
3183:  Peter Grandy polecane.
3185:  Ma być 10 tomów z archiwum budżetowego świata, a wliczasz Globus opowiadania, bo ja już wliczam.
3188:  W tym momencie już masz ekstra rzeczy poza serią.
3192:  Niedawno kupiłem Aglerat Karaka.
3193:  Muszę przyznać, że Rak wędruje na topkę autorów Polski.
3196:  Absolutnie gancu.
3196:  Ja w ogóle się strasznie cieszę, ponieważ...
3199:  Wydawnictwo Powergraph było tak miłe, że mi przysłało.
3201:  Ja nawet nie prosiłem, a dostałem Agle tom drugi, więc będę musiał wreszcie nadrobić, jak dotrę do nadrabiania.
3208:  Teraz skończyłem sagę o powierniku światła, teraz czytam z kolei Briana McClellana pierwszy tom trylogii Magów Szkła.
3215:  więc jestem zagrzebany w fantasce zachodniej, jak to zwykle bywa w ciągu roku akademickiego, ale mam nadzieję, że się wygrzebię.
3222:  Tak, jak najbardziej.
3224:  Myślę, że pierwszy tom spoko, on też się domyka w sensowny sposób, więc jeżeli następne ci się nawet nie spodobają tak jak mnie, bo moim zdaniem siada trochę napięcie fabularne, to spoko.
3235:  Co sądzisz na temat nakładek dla osób trans na USOS-ie, tak jak zrobili w Łodzi, na przykład pisze Lemur.
3239:  Każde wsparcie dla osób trans czy LGBT na uczelni jest wsparciem wartościowym z bardzo prostego powodu, to znaczy uczelnia jest dla wszystkich.
3247:  I uczelnia musi na wszystkich możliwych poziomach, dokładnie zresztą ta szkoła, być instytucją, która nie dyskryminuje z definicji.
3254:  Więc im więcej będzie różnych form sprzyjających, po pierwsze, nagłaszaniu problemu, po drugie, ułatwiających życie, tym lepiej.
3262:  Nie ma czegoś takiego, że jakaś forma jest na wyrost.
3265:  Musi być na to przestrzeń, absolutnie.
3267:  Zresztą tak samo jak na przykład jest absolutnym skandalem, jeżeli uczelnia nie będzie miała, dajmy na to, ułatwień dla osób poruszających się na wózkach.
3275:  Jest to absolutny skandal.
3276:  Tak samo, no niestety, prowadzenie uczelni to nie jest prosta sprawa.
3279:  Jeżeli macie ludzi, którzy są chociażby niesłyszący,
3282:  to też musicie jakoś rozwiązać problem tak, żeby mogli uczęszczać na wykłady.
3286:  I być może należałoby się zastanowić nad tym, czy w takiej sytuacji chociażby wykłady, które są nagrywane i można na nich włączyć transkrypcję, nie są dobrą opcją.
3294:  Im więcej, krótko mówiąc, rzeczy, tym lepiej.
3296:  I to jest kolejny powód, dla którego edukacja en bloc nie może być prywatna, ponieważ prywatna edukacja nie musi się przyjmować takimi problemami, a na publicznej edukacji możemy wywierać tego rodzaju naciski.
3306:  I one są o wiele bardziej skuteczne, no bo jeżeli...
3309:  Jeżeli nie będzie uczelnia przestrzegać jakichś wytycznych, to można zakręcić kurek z pieniędzmi i wtedy uczelnia przestaje istnieć.
3315:  A w przypadku szkolnictwa prywatnego, nawet jeżeli ono będzie szkodnictwem, to ono będzie cały czas utrzymywane, ponieważ na przykład będzie miało jakichś donatorów bogatych albo będzie miało jakąś grupkę ultrakonserwatywnych rodziców, którzy będą tam puszczać swoich studentów, znaczy swoje dzieciaki na studia i tak dalej, i tak dalej.
3330:  Więc absolutnie wszystkie tego typu formy wsparcia powinny być wręcz.
3334:  Ja jeszcze jestem zwolennikiem tego, że uczelnia nie powinna dyskryminować na poziomie architektonicznym.
3339:  W związku z powyższym, jeżeli z jednej strony mówimy, że o, że jesteśmy tęczową uczelnią i witamy wszystkie osoby LGBTQ+, a potem mamy na przykład dwa kible, jeden mężczyźnie, drugi kobiety, no to widać dobrze, jak kto mówi,
3353:  I co mówi, i jak bardzo jest to zakłamane, jak bardzo jest to w zasadzie pinkwashing, czyli to zarabianie sobie łatwych kredytów społecznych na mówieniu rzeczy poprawnych politycznie.
3363:  Jeżeli byłyby trzy toalety, w tym jedna gender neutral, co nawiasem mówiąc również mogłoby rozwiązać różne problemy kolejkowe, to wszystko byłoby w porządku.
3371:  Ale oczywiście nie.
3372:  Dobiło mnie to kiedyś, ponieważ jak jednej z Krakowskiej Uczelni dodam przypis nie tej, na której ja pracuję, powiedziałem, że przecież powinny być takie trzy toalety, to usłyszałem, no ale przecież są trzy, bo jedna jest dla inwalidów.
3388:  Usłyszałem to od osoby z habilitacją w naukach humanistycznych.
3391:  Fajnie, prawda?
3393:  Też tak myślę, że fajnie.
3397:  Dlatego ja niezmiennie będę twierdził, że problemem polskiego środowiska akademickiego i naukowego i nauczycielskiego są sami nauczyciele.
3405:  W większości przypadków.
3406:  Krzysztof, co sądzisz o tym, że Księga Całości przy Gancu nie będzie w całości?
3409:  I czy widzicie jakiegoś polskiego autora, autorkę, który może ją dokończyć?
3412:  Mowa o kresie, to znaczy tu macie tom 10 Księgi Całości, a tom 11 ma być wydany przez Fabrykę Słów.
3419:  I Fabryka Słów sama powiedziała, że na razie nikogo nie znaleźli.
3422:  Chodziły słuchy i ploty, że żona nieżyjącego już Feliksa Kressa miała dokończyć, ale ona zdementowała te ploty i powiedziała, że nie, absolutnie nie było takiego planu nawet.
3434:  Kto mógłby to dokończyć?
3436:  Agnieszka Hałas, Robert Wegener.
3438:  trudno powiedzieć, tak?
3439:  To są wszystko ludzie, którzy piszą z grubsza rzeczy, wydaje mi się, że w podobnej tonacji.
3444:  Zresztą Roberta Wegnera i Felixa Kressa bardzo często zestawiano, mówiąc, że widać silne inspiracje opowieści z mekańskiego pogranicza właśnie księgą całości.
3453:  Kto wie, czy to nie byłby w takim razie dobry wybór na to, żeby właśnie dokończyć całą sagę.
3458:  Mam nadzieję.
3459:  Elric z Melny Bonmurkoka niedługo będzie arcykuratorze dostępny, bo wydawnictwo
3466:  Chyba właśnie też zyski spółka powiedziało, że będą wydawać.
3469:  Jest już zapowiedziane, moi drodzy, nawet widzę pierwszą okładkę.
3473:  Pojawiła się już w sieci, więc będzie wydana.
3476:  To jest klasyka, moi drodzy, Michael Moorcock.
3478:  Mam nadzieję, że wydadzą cały cykl, bo tego jest troszeczkę.
3482:  I zacieram rączki nad tym, żeby wreszcie to przeczytać, ponieważ nie czytałem tego jeszcze nigdy.
3489:  Nea Doris pisze, że skończyła grafikę z Cyberpunk'a dla kumpla do kampanii.
3493:  Wspaniała wiadomość.
3495:  Czy elementem interfejsu diegetycznego jest otwieranie mapy przez Bezimiennego z Gothica?
3499:  My widzimy mapę dopiero, gdy Bezim ją spojrzy.
3501:  Tak, absolutnie.
3502:  Jeżeli bohater dopiero spojrzy mapę i widzisz ten gest wyciągania broni, nie pamiętam, jak to dokładnie wyglądało, ale to jest ważne, żebyś zobaczył dłoń wyciągającą na przykład mapę.
3510:  To było z tego, co pamiętam, także kiedyś implementowane przez... w którymś GTA, już nie pamiętam, którym.
3516:  Tak czy inaczej, to się pojawia dość często.
3519:  Można byłoby na przykład powiedzieć też o takiej stylizacji interfejsów w Life is Strange, gdzie macie dosłownie smartfona naszej bohaterki.
3526:  Max, bodajże, przed sobą.
3528:  To jest często wykorzystywane w grach.
3530:  Skąd pomysł na tytuł streamu?
3531:  Niezmiennie, moi drodzy, zawsze z mojej ukochanej książki, którą jest, teraz postaram się wam to szybko znaleźć, którą są myśli nieuczesane Stanisława Jerzego Leca.
3542:  Myśli nieuczesane mają tę piękną, charakterystyczną cechę, że już na poziomie okładki zachwycają absolutnie, tylko muszę zrobić tak, żeby ona się Wam wyświetlała w jakiś sensowny sposób, a teraz zostało to ekstremalnie utrudnione przez Adobe Reader, za co ich absolutnie nienawidzę.
3558:  Tylko ja jestem bardzo nieszczęśliwy z tego tytułu, że Adobe zmienił w ogóle sposób, w jakim jest prezentowany PDF, bo ja bardzo z tego tytułu cierpię, więc to są myśli nieuczesane Stanisława Jerzego Leca i stąd jest większość tytułów w streamu, chociaż nie wszystkie, bo czasem po prostu mi się zdarza wymyślić coś samemu i to wrzucić, bo tak, bo tak.
3576:  Już kupiłem.
3587:  Właśnie mam problem, bo nie mam już gdzie tego dawać, to znaczy Esselmont, Nocnoży, to są powieści z Imperium Malazańskiego.
3593:  Esselmont razem z Ericksonem był współświatotwórcą Imperium Malazańskiego jako świata fikcyjnego, więc pewien imprimatur na tym jest, imprimatur, czyli zgoda na wydanie czegoś, więc wyobrażam sobie, że Esselmont powinien być traktowany równoprawnie względem Ericksona, jeżeli chodzi o światotworzenie, a nie oszukujmy się, że Malazan czyta się raczej dla światotwórstwa niż dla fabuły.
3616:  Ja w tej fabule się gubię niezmiennie.
3618:  Miałem już tyle podejść do Malazanu, że nie zliczę po prostu.
3621:  Tam tak bardzo brakuje dobrego redaktora.
3624:  Ojej.
3627:  Trudne były wojny makowe pisze Jarasznikowicz.
3629:  Główna bohaterka robiła wiele, żeby jej nie lubić, ale ma później cały piękny, jak to się ładnie mówi, łuk postaci, character arc, który sprawia, że rozumiemy lepiej jej motywację i rozwija się bardzo.
3640:  Marcin Mortka jeszcze przede mną, Hanem, do przeczytania.
3644:  Artykuły dotyczące symulakrum i gier komputerowych utknąłem z artykułem naukowym.
3647:  Na temat Jeana Baudrillarda Marcinie dużo pisał Michał Kłosiński.
3651:  Michał Kłosiński jest w ogóle jednym z polskich lepiej znanych znawców Baudrillarda.
3656:  Oczywiście postaram się znaleźć jak wam w miarę szybko tę jego książkę, w której to się dzieje.
3661:  Kłosiński zresztą teraz wydał coś nowego, jeśli mnie pamięć nie myli.
3665:  Tylko nie pamiętam tytułu.
3667:  W każdym razie Michał Kłosiński, wszystkie jego książki można wtedy absolutnie ogarniać.
3672:  Postaram się wam to znaleźć po prostu już nie w moich zbiorach, bo ja zwariuję.
3678:  Jest taka książka, o znalazłem wreszcie.
3680:  Ratunkiem jest tylko poezja, wiem, tytuł jest straszny.
3683:  Baudrillard, teoria literatura, to jest najlepsze opracowanie Jeana Baudrillarda, jakie ja czytałem.
3687:  Ten gość wreszcie mi wytłumaczył to, czego nikt mi nie był w stanie wytłumaczyć, czyli cztery poziomy symulacji, jakie są w naszej rzeczywistości.
3693:  W dużym skrócie, pierwszy poziom to jest kopia, tak?
3696:  Oryginał i kopie.
3697:  W drugim poziomie macie serię kopii.
3699:  To może być na przykład to, co jesteśmy w stanie zrobić jako drukarka, tak?
3704:  Mamy drukarkę i sobie drukujemy 15 pipsztylionów egzemplarzy Monelizy, która wcześniej mogła funkcjonować jako oryginał lub jako kopia innego malarza.
3712:  Więc w ramach rozwoju technologii macie drugi porządek, tak?
3715:  Kopia, seria kopii.
3716:  Potem robimy z tego franczyzę.
3718:  No, możemy mieć takiego McDonalda albo Żabkę, które też funkcjonuje jako serię kopii, ale mówią, okej, my tworzymy niby nową jakość, tak?
3725:  Którą zarządza ktoś inny.
3727:  Musimy mieć zgodność na poziomie identyfikacji wizualnej.
3730:  A poziom ostatni, fraktalny czy wirusowy, pojawia się wtedy, kiedy z Żabki robi się mem w internecie.
3737:  i nagle zaczyna być share'owany przez różnych ludzi, ale wszyscy wiedzą, że Żabka się odwołuje do franczyzy i wszyscy wiedzą, że McDonald's się odwołuje do franczyzy albo Gwiezdne Wojny i tak dalej, i tak dalej.
3747:  Więc to jest fantastyczna teoria do dopasowania jej do opisów współczesnej kultury i te propsy przed Jeannem Baudrillardem, że gość pisał o tym w latach 80., 90., a jego teoria wciąż się trzyma i co więcej pozwala nam lepiej rozumieć to, co się dzieje w sieci.
3761:  Więc jeszcze raz, jeżeli chcecie to też dobrze zrozumieć, postaram się tę książkę odpalić u mnie, co wymaga wejścia do folderku z badaniami, który jest coraz większy niestety.
3770:  I wtedy wam może pokażę tę książeczkę, bo ja ją mam w innym miejscu moich zbiorów, gdyż albo wiem,
3778:  Nie chce ze mną współpracować.
3779:  Dobrze, już zaczął ze mną współpracować radosny Windows 11.
3784:  W ogóle mam wrażenie, że od czasu, kiedy Windows 11 został wprowadzony do rodziny Windowsów, to o wiele gorzej działa wyszukiwanie.
3791:  Mam dla was przynajmniej w tej sytuacji jakiś mały spis treści.
3796:  To jest ten cudowny interfejs Adobe'ego, który się zmienił, szlak mnie trafia.
3800:  Więc teoria i poetyka to jest generalnie analiza w tym przypadku literatury, a można też odnieść do gry wideo, potem jest psychonalityczna, polityczna, wirusologia, literatura.
3810:  W ramach zachęcenia zainteresowanych potencjalnych w tej książce, jeszcze raz, ratunkiem jest tylko poezja, tylko że muszę wyświetlić tytuł, to nie będzie proste, bo to jest wersja...
3820:  To jest wersja drukowana, więc ona jest dziwacznie wydana.
3823:  No nawet nie mam okładki do tego, przepraszam was, zwykle się staram dać okładkę.
3827:  Więc tutaj mamy też analizę katastrofy smoleńskiej jako mitu narodowego.
3831:  Ale to jest pyszne, ale to jest dobre.
3833:  Czy rozważałeś obejrzenie koreańskiego serialu Kroniki Ardalu w tym momencie, kim ci siedzę?
3838:  bardzo głęboko w The Fall of the House of Usher, czyli miałem powiedzieć upadek domu Ruszarów przez to, co się działo wokół Józefa Marii Ruszara w Instytucie Literatury.
3849:  Jak nie słyszeliście o tym, jak nie słyszeliście o tym, to przeczytajcie.
3852:  Ja wam to podlinkuję.
3855:  To jest artykuł w Krypolu, jeśli mnie pamięć nie myli.
3858:  W każdym razie upadek Domu Aszarów jest rewelacyjny.
3862:  Ja nie wiem, czy ja nie zrobię na ten temat recenzji, mimo że to jest literatura grozy, jest horror.
3868:  To też jest literatura grozy, jest horror.
3870:  Polecam wam Józef Maria Ruszal i prywatny folwark w Instytucie Literatury.
3874:  Pouczający tekst, ale od razu powiem to, co jest być może bardzo niepopularne, to znaczy środowisko literackie zawsze takie było, zawsze takie będzie, nic się tutaj nie zmieni, póki to środowisko literackie będzie wsobne, będzie koncelebrować literaturę, zamiast się nią zajmować i pasjonować.
3891:  Że nie wiem, robić to na przykład to, co my robimy.
3893:  Ja się pytam, dlaczego Instytut Literatury, który jest finansowany z naszych podatków, nie zrobi sobie live'a,
3898:  gdzie nie polecają rzeczy, które zostały na przykład wydane w ostatnim miesiącu.
3901:  Wyobrażałby sobie ktoś, że instytucja finansowana z pieniędzy publicznych powinna robić sobie taki przegląd.
3907:  Rzeczy, które zostały wydane, nie tam wybitne, te, które zostały wydane.
3910:  Wiecie, jak ja bym na tym skorzystał?
3911:  Na przykład myślę, że każdy by też skorzystał na takim przeglądzie comiesięcznym rzeczy, które zostały wydane w kategorii kryminał w ostatnim miesiącu, w kategorii fantastyka w ostatnim miesiącu, z linkami afiliacyjnymi do księgarni.
3923:  Jeszcze by na tym zarobili.
3924:  Ale ci ludzie nie chcą zarobić,
3926:  Oni nie chcą promować, oni chcą po prostu się kisić we własnym sosie w piekiełku, które bardzo często sobie wzajem organizują.
3933:  Jak okropność.
3936:  Pamiętam książki po kolorach okładek, pisze Simmes, więc segregacja po kolorach mogłaby u mnie zadziałać, ale wolę seriami.
3940:  Oj, to zazdroszczę absolutnie, jak ci się to udaje.
3942:  Olcikowi też dziękuję za obdarowanie Jacka Wojciechowskiego wspieraniem.
3946:  Dziękujemy serdecznie.
3947:  Czy słuchamy rapu?
3948:  Zdarza mi się.
3949:  Zresztą polecałem wam już parę razy mojego absolutnie ulubionego rapera.
3952:  Nie wiem, czy mi się go uda znaleźć tak, żeby...
3954:  nie konfliktowało to z naszym, z naszą plejką, ale mam nadzieję, że tak, bo jeżeli ja to puszczę, to YouTube mnie po prostu zje i zniszczy, a mianowicie Apache.
