🔴 Czy myśląc pod klucz żyjemy pod kluczem? | LIVE #21
🔗 https://www.youtube.com/watch?v=eRxdvaeEeaw

140:  Dzięki za oglądanie!
3845:  Pobranie i granie z powrotem.
3847:  Potem się dopiero dzieją niesamowite rzeczy, ale to też jest dobry test pokazujący, jak bardzo
3854:  Stratna jest ta kompresja YouTubowa.
3856:  Marques Brown jest o tyle dobrym przykładem, że to jest gość nagrywający na kamerach Reda 8K za kilkadziesiąt tysięcy dolarów każda i ma ich 15 pipsztylionów, a zatem jeżeli gdzieś możemy się spodziewać absolutnie perfekcyjnej jakości wideo, to u Marquesa.
3872:  Ehm... Pierwszy zaklinacz!
3875:  Cóż za magiczne miano dołączył do grona trybutariuszy!
3878:  Witamy serdecznie i dziękuję Ci za wsparcie kanału.
3880:  Można słuchać Krzysztofa z kieszeni na YouTube przy użyciu przeglądarki Brave, pisze Garrett.
3884:  O proszę, widzicie?
3885:  Kolejne rozwiązanie, kolejne rozwiązanie, które ułatwia mi życie, wspaniale, znakomicie!
3891:  Czy mam sposób na syndrom białej kartki?
3892:  Muszę zacząć pisać pracę inżynierską, a nie mogę się zabrać do tego.
3895:  Przeraża mnie ilość pracy do napisania.
3898:  No moi drodzy, może mi się nawet uda na konkretnym przykładzie, ale muszę się trochę wklikać w rzeczy, bo zawsze mi jest ciężko to znaleźć, jak sobie z tym fantem radzić, ale nie wiem, czy znalazłbym taki tekst, który byłby rozgrzebany przeze mnie wcześniej, nie wydaje mi się.
3915:  No więc mój sposób jest następujący, mianowicie gromadzę cytaty, wszystkie, które mnie inspirują.
3920:  Dokładnie taka sama zasada, swoją drogą, jak przy robieniu moodboarda.
3925:  To już mogę Wam pokazać, czym jest Moodboard, żebyście wiedzieli.
3928:  Przy okazji zareklamuję po raz kolejny wspaniałą i cudowną aplikację Miro.
3934:  A jeszcze w międzyczasie zobaczycie, w jaki sposób prowadzę zajęcia.
3937:  No na przykład takie zajęcia w postaci warsztatów.
3941:  To jest nasza wspólna natatka, którą sobie robimy.
3943:  W trakcie jak ja gadam, różni ludzie tutaj wrzucają, ja też czasem wrzucam.
3947:  No a to jest na przykład świat generowany z AI, który robiła jedna z grup.
3952:  I to jest moodboard.
3954:  Dokładnie to, co tutaj widzicie, to jest moodboard.
3956:  Wchodzicie do tego i macie się tym zainteresować.
3958:  O to chodzi.
3959:  I co samo przygotowuję, moi kochani, na podstawie tekstu.
3963:  To znaczy piszę tekst naukowy i wrzucam tam rzeczy, które miały mnie inspirować.
3967:  Cytat z jednego tekstu, z drugiego tekstu, jakiś komentarz, moje przemyślenia i to jest wszystko w jednym dokumencie.
3973:  I wtedy automatycznie już nie mam syndromu pustej kartki.
3975:  Mam raczej syndrom, o Boże, tu jest bardzo dużo rzeczy, które trzeba teraz zorganizować.
3979:  Jeżeli ktoś ma analityczny umysł, to wtedy łatwiej jest mu zorganizować się w taki sposób, żeby z tych szczątków jakoś stworzyć spójny tekst.
3987:  Prosty test, masz cztery cytaty z czterech publikacji na dany temat i usiłujesz je ze sobą połączyć.
3994:  To nie wymaga niesamowicie kreatywnego pisania, nie wymaga tej słynnej weny, której nie mamy i przełamuje równocześnie syndrom pustej kartki.
4003:  Ja nienawidzę pisać.
4004:  Nie znoszę.
4005:  W związku z tym, czuć jak się czyta moje teksty.
4009:  I niezmiennie stosuję tę strategię.
4013:  Będzie już w tym momencie 17 lat i działa, więc polecam.
4018:  Oczywiście nie dla każdego się sprawdzi, ale jeżeli ktoś tak samo jak ja podchodzi nerwowo do pisania, nie lubi tego i polega wyłącznie na takich porywach weny, że o, to będzie ten dzień, w którym będę pisać i to się nigdy nie udaje, a potem jest jakiś randomowy dzień, wstaję o dziwnej godzinie i nagle piszę 7 stron i nie wiem dlaczego.
4036:  No więc jeżeli ktoś ma taki tryb pracy, to wtedy gromadzenie właśnie takich źródeł i rzeczy, które wypełniają nam strony wtedy, kiedy mamy gorszy dzień, niekreatywny, może być bardzo podobne.
4047:  do tej mojej strategii i skuteczne zarazem.
4049:  Gludi, mam pytanie filozoficzne.
4051:  Co sądzę o wybaczaniu?
4052:  Czy zawsze trzeba to robić poza... To jest ciekawe pytanie, jak zawsze.
4055:  I odpowiem na nie, jak rzadko, w sposób quasi-ewangeliczny.
4060:  To znaczy pewnie pamiętacie to słynne zdanie, które mi się katuje na różnych rodzajów katechezach, ale także w innych miejscach.
4065:  Pamiętajmy, że religii ze szkół się nie da usunąć z tego względu, że trzeba byłoby usunąć wszystkie przedmioty humanistyczne.
4070:  Haha, to jest wstęp do odcinka dla każdego, co jest przykro o religii, który zapowiadam od dwóch lat, ale czekam ten stosowny moment, czekam na ten poryw weny, bo źródła już mam, ho, mam im bardzo dużo.
4080:  No, więc jest to zdanie o nadstawianiu drugiego policzka, tak, że jeżeli ktoś się chlaśnie z tej strony, to pokazujesz drugi.
4088:  I twierdzę, że to może nie jest zła etyka, ale sugerowałbym, że jeżeli nadstawiacie drugi policzek, to nie nadstawiajcie równocześnie dupy, żeby ktoś was kopnął, okej?
4100:  Myślę, że to jest dobra strategia, jeżeli chodzi o wybaczenie, czyli wybaczę się do pewnego momentu, natomiast od pewnego momentu nie.
4112:  Ile piszesz tekstów naukowych na rok?
4113:  O Boże, co za straszne pytanie.
4115:  Ja mam napisać cztery teksty na cztery lata i tego się trzymajmy, tak?
4120:  Z tego mnie rozliczają.
4121:  Kiedyś pisałem więcej, tekstów naukowych nie pisze się na ilość.
4125:  Mój dziadek kiedyś powiedział bardzo słuszną rzecz, że człowiek powinien być autorem jednego dobrego artykułu naukowego, jeżeli jest naukowcem.
4132:  Ale takiego jednego dobrego.
4134:  I ja miałem taką przyjemność kiedyś, że byłem na konferencji, no, niezbyt związanej z moim tematem, spotkałem tam jakiegoś profesora i on, usłyszawszy moje nazwisko, powiedział, a, ten od allotopii.
4145:  Ja sobie pomyślałem, okej, moje dzieło tutaj jest skończone, ja już nic nie muszę, to jest największa pochwała, jaką mogę dostać.
4152:  Tak jak ktoś rozpoznał mnie po tym, czym się zajmuję.
4155:  O to chodzi.
4156:  Pisanie na czas, pisanie na ilość, liczbę tekstów to jest tak strasznie zła strategia i ubolewam nad tym, że w nauce jest to propagowane, więc mnie się zdarza napisać jakiś tekst jasne w dwa tygodnie, jeżeli muszę i mam czas.
4170:  Zdarza mi się pisać jakiś jeden tekst sześć miesięcy.
4174:  I tyle pisałem chociażby tekst o Elden Ringu, który wciąż nie wyszedł.
4178:  Ale też tak samo długo pisałem tekst o cyberpunku, nad którym siedziałem strasznie długo, bo potrzebowałem otrząsnąć się z tych wszystkich wrażeń, z którymi się z wami dzieliłem jeszcze w starożytnych czasach tego kanału, w materiale, kiedy jeszcze myślałem, że będę robił takie materiały o grach.
4196:  I potem jeszcze obrawiałem to ze studentami na 15 różnych perspektyw sytuacji interpretacyjnych i tak dalej.
4205:  Potem jeszcze ludzie mnie naprostowywali w różnych kwestiach i dopiero, dopiero, dopiero potem napisałem tekst.
4210:  Więc finalnie jakieś półtora roku to powstawało.
4212:  Bardzo długo.
4214:  Czy na Pyrkon ubiorę coś specyficznego?
4216:  Nie, bo inaczej mnie nikt nie rozpozna.
4217:  Czy miałem taki złośliwy plan, żeby się przebrać za Kylo Rena?
4220:  Wtedy nikt by, nikt by nie przypuszczał, że to jestem ja, ponieważ nienawidzę tej postaci.
4224:  Czy będzie materiał o fatalnych portach pecetowych?
4227:  Nie, nie znam się na tym.
4228:  Rn.eu mógłby zrobić dobry materiał na temat fatalnych portów pecetowych, albo to znowu oni mogliby zrobić taki materiał, albo gry online mogłyby zrobić taki materiał, czyli TV-gry.
4238:  Ale dziękuję Ci, kierowco-bomowca, za wsparcie od 4 miesięcy.
4241:  Miro jest cudowny, pisze Magda.
4242:  Jedynym słowem przeżyłam dzięki niemu kilkumiesięczny projekt i wszelkie prezentacje i eseje w ciągu dwóch klas.
4247:  To jeszcze Wam bardzo polecam inny taki serwis.
4250:  Może mi się uda też znaleźć dla Was ilustrację, żeby nie było gołosłowia.
4254:  Mianowicie Milanote.
4256:  Do Milanota wprawdzie nie zajrzę, ponieważ nie mam tam założonego konta, ale mogę też Wam polecić, bo bardzo jest podobna zasada funkcjonowania, ale organizujecie tutaj w podłóg różnego rodzaju templatek, które są liczne, więc jeżeli macie jakiś szkolny projekt szybki do zrobienia i nie przeszkadza Wam limit 100 asetów, które niestety są w wersji darmowej, to bardzo polecam.
4278:  No i polecam także dlatego, że znam przynajmniej 4 studia projektujące gry, które robią...
4283:  większość dokumentów wewnętrznych wyłącznie w Milanocie.
4287:  Albo w Notion.
4288:  Notion też jest takim bardzo podobnym do Milanota narzędziem.
4293:  Zresztą wszystkie takie rodzaje narzędzia, które pomagają w światotwórstwie zbieram też w swoim kursie, który kiedyś udostępniłem online pod tytułem Światotwórstwo w grach komputerowych na platformie OpenAGH.
4302:  To nie był Product Placement, bo kurs jest darmowy.
4307:  Jakub Rokicki wspierający od 18 miesięcy pisze, Kaczk was błogosławiał i błogosławiał również Stowarzyszenie Umarłych Statutów.
4315:  Dziękuję serdecznie, dziękuję serdecznie za wsparcie od 18 miesięcy i za wspaniałe błogosławieństwo od wielkiego Kaczk.
4324:  LilyFroze pisze, że jest z rodziny ścisłowców.
4327:  Kaczkę dla proroka kaczku, moi drodzy.
4330:  Emoji kaczki, nie?
4332:  Ma zdolności humanistyczne LilyFroze i ścisłe.
4335:  Jak to połączyć, a zarazem pokazać rodzinie, że warto je rozwijać?
4337:  Lubię pisać eseje i opowiadania.
4339:  Wiesz co, ja też jestem z rodziny ścisłowców.
4341:  Znaczy, jak kiedyś ktoś złośliwie zauważył, do jakiegoś XVI wieku, bo wspomniałem, że się zajmują niektórzy w rodzinie geologią, nie było takiego wariata, który by poszedł w kierunku humanistycznym.
4352:  Czy żałuję?
4353:  Absolutnie nie żałuję.
4354:  Czy jestem typowym humanistą?
4356:  Absolutnie nie.
4357:  Czy łączę jedno z drugim?
4358:  Absolutnie tak.
4359:  Nie da się bez jakiegokolwiek rozeznania w zakresie designu na przykład mówić o grach.
4365:  Więc myślę, że jeżeli chodzi o przekonanie ludzi co do tego, to po pierwsze czas może o tym zadecydować, a jeżeli chcesz to zrobić na szybko, no to możesz tylko anegdotycznie powiedzieć, że w przemyśle jednym, który generuje największe dochody w tym momencie w Polsce, przynajmniej to znaczy w gamedevie,
4382:  To jest w zasadzie konieczność, żeby łączyć kompetencje humanistyczne z kompetencjami ścisłymi, bo nigdy nie mamy takiego komfortu, żeby być zatrudnieni wyłącznie jako quest writer, tylko ktoś będzie chciał na przykład, żebyśmy równocześnie umieli coś zaprogramować.
4397:  Jeszcze Figjam jest polecany od Figma.
4399:  W ogóle Figma miała być wykupiona przez Adobego, nie wiem jak to finalnie się skończyło.
4403:  Mówiłeś dzisiaj, że balladyny nie powinno się czytać, dlaczego?
4405:  O, mam świetny argument, cieszę się, że to pytanie padło, bo odpisałem już tak w komentarzu pod filmem, więc teraz powtórzę.
4411:  Mianowicie oczywista sprawa jest... A, czekajcie, wiecie co?
4415:  Zrobimy to ciekawiej.
4417:  To znaczy zadam wam pytanie.
4421:  Czy wiecie, czym jest Unia Lubelska?
4427:  Tak?
4427:  Nie.
4428:  Prosta sprawa.
4428:  Nikt nie ocenia.
4431:  Robimy sobie tylko mały test dotyczący zupełnie innego tematu.
4435:  Dajcie znać, czy kojarzycie coś takiego jak Unia Lubelska i se ogarniemy, tak?
4440:  Na razie mamy jakieś 69 nice procent.
4445:  Czy masz jakiś pewien sposób na zabranie się do nauki pracy, pisze Wedeks, gdy ręka sama po chwili przechodzi do gier YouTube'a i wrócę do tego za 15 minut.
4453:  Mam wrażenie, że jestem potwornie przebodźcowany, nie mogę się skupić.
4456:  Tak, Wedeks, to jest ta rzecz, której bardzo często sobie nie uświadamiamy, jak się uczymy.
4461:  Macie dzień, w którym jest przepełniony bodźcami, tak?
4464:  Filmy, muzyka, nawet jak jogujemy czy biegamy, włączamy sobie muzykę na słuchawkach, cały segment słuchawek sportowych, które są odporne na pot, nie bez powodu dlatego powstał.
4476:  Nie jesteśmy w stanie w zasadzie funkcjonować inaczej, po czym oczekujemy, że siądziemy na krześle i teraz, teraz... Czekajcie, weźmy jakąś mądrą książkę.
4490:  To oczywiście jest żart, bo to nie jest mądra książka.
4492:  Biorę ją, o, ja się teraz będę uczyć do egzaminu.
4496:  Aha, czyli fajnie, czyli rozumiem, że jesteście jedną z tych osób, która uważa, że dobra dieta polega na tym, że jecie maca, potem macie lody waniliowe i potem jeszcze macie wspaniałe i cudowne owocowe żelki, ale w kolejnym miesiącu wyłącznie sałata.
4514:  Z pewnością nie będzie efektu jojo, z pewnością organizm się momentalnie przestawi na inne zapotrzebowanie kaloryczne.
4523:  Nie, tak nie działa ludzkie ciało i tak nie działa ludzki mózg.
4527:  Musimy zadbać o to zatem, żeby proces nauki był też przebodźcowany.
4531:  To jest mój sposób.
4532:  Ja zwykle, jak czegokolwiek się uczyłem,
4535:  Zawsze dawałem sobie jakąś muzykę.
4537:  No problem polega na tym, jeżeli ktoś na przykład nie umie się w ten sposób skoncentrować, ale i tak bym z tym eksperymentował i pomyślał, no dobra, to Cię nie koncentruj, po prostu to czytaj.
4547:  Zapamiętasz i tak 30% do 20%, tyle wedle badań zapamiętujemy, chyba, że jesteśmy Krzysztofem, wtedy zapamiętujemy 2-3%, jeżeli przeczytamy jakąś książkę, tak od, nie?
4557:  Ale jeżeli czytacie...
4558:  z nastawieniem, że się będziecie koncentrować, to zwykle jest to efektywne, ale tylko w pamięci krótkotrwałej.
4564:  Druga rzecz, która bardzo pomaga, to sen.
4566:  Ponieważ sen sprawia, że informacje z pamięci krótkotrwałej przechodzą do pamięci długotrwałej, to się nazywa fachową neuroplastyczność.
4573:  Dlatego sen jest ważny.
4574:  Więc jeżeli nie śpicie i się koncentrujecie i uczycie, to w zasadzie gwarantujecie sobie, że ten proces nauki będzie nieefektywny.
4581:  Więc, moi drodzy, w naszej małej ankietce 60% osób mówi, że kojarzy Unię Lubelską.
4585:  Ja tylko szybko powiem, że to jest ten moment, kiedy powstała Rzeczpospolita Obywatelska Narodów, tak, Polska-Litwa.
4591:  A wiecie, skąd ja to wiem?
4593:  Ja wam powiem, skąd ja to wiem.
4598:  Mianowicie, specjalnie akurat o to spytałem, mianowicie moi drodzy, ja czytałem to, to przeczytałem całe, mianowicie specjalnie wszedłem na studia historyczne, ja tutaj odcyfrowałem to i czytałem, dzięki temu, że wiem, że to istnieje.
4622:  To to samo z balladyną, okej?
4623:  Więc historycy muszą przeczytać traktat Unii Lubelskiej, żeby wiedzieć co i gdzie i jak.
4628:  Historycy literatury muszą przeczytać balladynę, żeby wiedzieć co i jak i tyle.
4634:  Reszta z nas fajnie, żeby wiedziała, co to jest literatura i fajnie, żeby wiedziała, co to jest Unia Lubelska.
4643:  Tyle w temacie.
4644:  Jeżeli chodzi o lekturki i o ramotki, one są dla historyków.
4649:  Ja nie gardzę w tym momencie, jak widzicie, pracą historyków, tylko raczej pokazuję, że jeżeli idziecie na studia historyczne i chcecie coś zrobić, to wtedy co innego.
4657:  Lucyfer pisze, naprawdę czytałam ten dokument.
4660:  Krzysztof, czy za tą uruchomioną mapą, pyta Szeo, znajduje się jakaś dalsza część pokoju, czy jest to ściana?
4665:  To dobrze, moi drodzy, zrobimy ministerstwo głupich kroków.
4680:  Więc tak, to jest odpowiedź na nurtujące ludzi pytanie od jakiegoś czasu.
4687:  Krzysztofie, masz może jakieś sposoby na to, aby znaleźć sobie zainteresowania, być konsekwentnym w ich rozwijaniu.
4692:  Za co się nie wezmę, to nie mogę nic skończyć, od razu zabieram się za coś innego.
4695:  A może właśnie to jest dobre.
4698:  Może właśnie odkryłeś coś, co sprawia, że się nigdy niczym nie znudzisz tak, wiesz, w stu procentach i dokumentnie.
4704:  Ja bardzo lubię akurat tę swoją cechę, że w którymś momencie się na przykład znudzę, sąslajkami przechodzę do czegoś innego, albo mam taki moment, że nie czytam w ogóle nic.
4713:  Ludzie się nawet dziwili.
4714:  Krzysztof, nie, może...
4715:  No nie, no po prostu ostatnio od jakoś 5 miesięcy nic nie przeczytałem.
4719:  Ale potem przeczytam nagle w ciągu tygodnia 50 książek, bo ja dość szybko czytam, jakieś, nie wiem, 100 stron na godzinę spokojnie będzie, więc się przepalam przez książki o wiele szybciej niż przez serial.
4732:  I co w tym problematycznego, więc... Ale jeżeli ci to przeszkadza rzeczywiście, to bym starał się to zrobić też wielobądźcowo, nie?
4739:  Więc jeżeli się interesujesz akurat teraz, w tym momencie, Warhammerem, to postaraj się to zrobić maksymalnie wielomedialnie.
4745:  Tu serial, tu właśnie jakaś mapa, a tutaj sobie rozegraj partia, później rozegraj sobie jakąś grę, posłuchaj sobie lore videos, wiesz, żeby było dużo różnych strubieni komunikatów, które do ciebie będą płynąć.
4758:  Młomatko, ile pieczęci!
4759:  Widzę, że jeszcze komentarze były, które teraz mi wpadły do Unii Dobelskiej, tak.
4766:  Immersja.
4767:  Immersja jest ważna.
4768:  Czy masz okno w pokoju?
4772:  To nie jest... To nie jest piwnica.
4776:  To nie jest piwnica.
4777:  Przysięgam, to absolutnie nie jest piwnica.
4781:  Trzeba by studiować fantastykę, trzeba na przykład być wcześniej na profilu humanistycznym, czy jest to całkowicie niepotrzebne?
4786:  Wiesz co, Kuba, ja powiedziałbym, że... Ale już teraz się wszyscy na mnie obrażą.
4790:  Powiedziałbym, że zawsze mi się milej odało i rozmawiało o fantastyce ze studentami kierunków technicznych, bo studentów kierunków humanistycznych wpierw trzeba przeorać z różnego rodzaju
4801:  Dziwnych stereotypów, które nauczyli się wierzyć na tychże kierunkach humanistycznych.
4805:  Klasy humanistyczne to samo.
4807:  No i natrafiacie na takiego człowieka, który uważa, że jeżeli przeczytał Olgę A. Karczuk, to znaczy, że to już koniec, nie ma nic wyżej.
4816:  To jest wybitne i tyle w temacie.
4819:  No to strasznie ciężko się z taką osobą rozmawia i trzeba więcej przezwyciężyć.
4823:  Nie wiem na czym to polega, że akurat w Polsce zawsze tak było, że i fantastyka i gry były silne na kierunkach technicznych, ale to się zmienia bardzo powoli, więc wydaje mi się, że nie ma żadnej zależności między jednym a drugim.
4835:  I też od razu powiem, że strasznie mnie cieszy to, że na kierunkach humanistycznych też się pojawiają ludzie, którzy właśnie interesują się fantastyką.
4842:  Super sprawa, ale za tak zwanych moich czasów absolutnie nie było to regułą.
4846:  Ja byłem jedyną osobą z fantastyką na 300 osób mojego roku, co jest dość fajną próbą i zawsze ludzie się mnie dziwili, ale Krzysztof, rzutnisz też lektur.
4855:  No nie wiem, może dlatego, że nie interesowała mnie jakaś tam Dafni z drzewem bobkowym przemieniona i inne tego typu rzeczy, to był autentyk.
4863:  Tylko interesowało mnie na przykład, nie wiem, poczytanie sobie Księgi Zaginionych Opowieści do okiena, bo wtedy akurat czytałem Rotfusa, Imię Wiatru.
4870:  Albo, nie wiem, Gaja Gawila Kaja też czytałem wtedy bardzo dużo i to mnie bardziej interesowało.
4874:  Albo sobie robiłem re-reading Sapkowskiego.
4877:  No, ale tak, byłem tą osobą z książką, wiecie, taka dziwna rzecz na polonistyce, ktoś siedzi z książką i to taką, która mu się podoba jeszcze.
4884:  O bogowie.
4885:  No właśnie, jak tam Malazan jest pytanie.
4888:  Pięć miesięcy nie czytałem.
4891:  Jak radzisz sobie z poczuciem winy, kiedy cię dopada?
4896:  Staram się, żeby się nie dopadało, bo to jest bardzo destrukcyjne poczucie i wydaje mi się, które nie ma... Ciężko jest obrócić coś konstruktywnego.
4905:  Ja lubię przyznanie się do błędu, z którego coś wynika.
4909:  Bardzo mam świeży i dobry przykład.
4911:  Ludzie mi powiedzieli, Krzysztof, nie czytasz polecenia i rantujesz dla każdego coś przykrego o poleceniu, że tam jest błąd, jak trzeba było błąd wskazać.
4918:  Jasna sprawa.
4919:  Przyznaję, ale wykorzystuję to od razu w drugim akapicie do tego, żeby powiedzieć, że takie zadanie jest debilne z tego względu, że utrwalacie ludziom błędny zapis.
4926:  Więc zadanie pod tytułem znajdź błędy nie jest dobre, chyba że chcecie kształcić korektora.
4932:  Czyli co?
4932:  Przyznałem się do błędu, ale równocześnie powiedziałem coś więcej, tak?
4935:  Jakąś swoją opinię, coś dorzuciłem.
4936:  Dzięki temu dyskusja progresuje bardziej niż pod tytułem, że ja bym powiedział, Boże drogi...
4942:  Głupi Krzysztof, głupi Krzysztof, głupi Krzysztof.
4945:  I co z tego, tak?
4945:  No co z tego, że ja robię taką samokrytykę jak u politruków partyjnych w PRL-u na zebraniu KC PZPR, że o Boże, beznadziejność.
4953:  To się po to robiło właśnie, żeby ludzi można było zgnoić, tak?
4957:  I żeby wskazanie błędu czy wskazanie winy było powodem do...
4961:  no właśnie, tej humilitas, tej cnoty, skromności, z którą Andrzej Sapkowski, swoją drogą, bardzo często walczył, mówiąc, że w 90% przypadków, jeżeli pracujemy nad skromnością, to osiągamy skromność fałszywą, natomiast skromność prawdziwa, na przykład, wiąże się z wiedzą i świadomością, że
4980:  Wiedza to nie jest coś, co sprawia, że możemy kogoś ocenić, że jest lepszy od nas.
4985:  To po prostu ma skill, tyle.
4987:  Tak samo jak ktoś, kto wie w jaki sposób wyrzeźbić nogę od stołu.
4992:  To jest czysty skill i możemy się tym zainspirować, ale nigdy nie powinniśmy uważać, że to jest coś od nas gorszego lub lepszego, więc
4998:  Bo to poczucie winy, które się może u mnie pojawiać, które bym zachował jako coś cennego i coś, co nie wywołuje właśnie takich fałszywych odczuć, no to jest oczywiście sytuacja, w której na przykład komuś zaszkodziłem.
5009:  No więc wtedy staram się temu zadośćuczynić.
5011:  Znowu staram się myśleć o tym praktycznie, no bo jeżeli bym tylko labidził i mówił, ojojoj, tak jak u Czechowa, jowo zobryzgał, ojoj,
5019:  to by to nic nie zmieniło.
5021:  Szybka analogia z Czechowem do wyjaśnienia, mianowicie było takie opowiadanie, że jeden człowiek napluł carskiemu urzędnikowi w twarz, no i zaczął go przepraszać, Panie, ja nie chciałem Pana opluć!
5033:  Mówi, no dobra, no już trudno, otarł się jakoś, poszedł dalej.
5036:  Ten człowiek na następny dzień znowu do niego przychodzi, Ło, ja nie chciałem Pana opluć, Panie, ja już nie chciałem, przepraszam, przepraszam, nie chciałem!
5047:  No już dobrze, wszystko w porządku.
5049:  Okej, okej.
5050:  Później znowu do domu do niego... Panie, przepraszam, kupuję mu jakieś rzeczy.
5055:  Nie chcę, już mówiłem ci, człowieku.
5057:  Daj mi święty spokój z tymi twoimi przeprosinami.
5061:  No i w końcu się powiesił.
5062:  To jest bardzo smutne opowiadanie, ale ono dobrze pokazuje to, że właśnie jest granica naszych przeprosin, a mam wrażenie i dlatego tak długo odpowiadam na to pytanie, że ta kultura w Polsce tej fałszywej skromności i nieustannego poszukiwania winy u siebie prowadzi do tego, że w którymś momencie stajemy się nieznośni dla otoczenia.
5082:  Bo, no przepraszam, że to powiem też wprost, ale...
5084:  Jeżeli macie do czynienia z człowiekiem, który całą swoją egzystencję sprowadza do tego, żeby przepraszać ludzi za to, że egzystuje, to w którymś momencie stanie się dla otoczenia nieznośny.
5094:  Więc przestrzegam przed tym, bo wiem, jakie jest tego źródło, to znaczy jest bardzo, bardzo przyzwoite i szlachetne.
5100:  Ale w którymś momencie inni mogą mieć już tego dość.
5105:  I regret nothing.
5108:  Rosyjskie anegdoty zawsze są smutne, to prawda, to prawda.
5112:  Daily reminder, że nie wiem dlaczego w polskiej kulturze jest tak dużo literatury rosyjskiej, proponuję zawiesić rozmowy na jej temat do czasu, a przynajmniej zawiesić ich obecność w liście lektur szkolnych, do czasu rozstrzygnięcia problemu, który mamy za wschodnią granicą.
5125:  Nie możesz się nauczyć szybko czytać, szybko biegać od, nie wiem, pierwszego dnia, tylko im...
5145:  Im dłużej biegasz, im bardziej wzmacniasz swoje mięśnie i tak dalej, tym dalej pobiegniesz i zrobisz to prawdopodobnie także szybciej.
5154:  To samo z czytaniem.
5154:  Ja przeczytałem dostatecznie dużo w swoim życiu, żeby czytać szybko, a czytałem na początku tak jak każdy.
5159:  Wolno.
5161:  Bardzo wolno nawet i po prostu nie przejmowałem się tym, że to było wolne.
5165:  Zwłaszcza, że można czytać dzięki temu o wiele uważniej.
5168:  Ja na pewno nie czytam uważnie.
5169:  Ja zerkam, widzę jakąś jedną rzecz i potem ludzie na przykład, regularnie jak gram w gry, to ludzie na czacie mi wspominają, o Krzysztof, nie czytasz uważnie dialogów.
5178:  No ja nie czytam uważnie dialogów, ponieważ w swoim życiu przeczytałem 150 tysięcy razy dialog pod tytułem...
5184:  O, o, bo ja cię tak, bo ja cię tak kocham i o, i zróbmy tak, żeby był pokój na ziemi i szczęśliwość i w tym celu zgłać tego mrocznego lorda, który...
5201:  Tak, no, no, bardzo oryginalne, no strasznie, to ja, to ja uważnie przeczytam ten dialog.
5206:  Albo tak, w każdej grze Dark Souls.
5212:  I tak dalej, i tak dalej.
5214:  Okej, tak, wiem, wiem, że jestem potępieńcem, zmatowieńcem, tak, że jestem przeklęty przez bogów, że wszędzie jest pył, sromota, mlazgroć, że cywilizacja przed nami już upadła, tak, że trzeba odzyskać dawny blasted, wiem, wiem, czy możemy przejść dalej.
5230:  No, więc wtedy się czyta szybciej także, bo wiecie co pomijać.
5234:  I żeby nie było, że to powiedziałem ja, to powiedział Roland Barthes w książce potem przyjemność tekstu.
5240:  I powiedział to na podstawie poszukiwań straconego czasu, że czyta szybko dlatego, że pomija sobie duże fragmenty, które już są dla niego oczywiste.
5249:  Jak wygląda mój przeciętny dzień?
5250:  Pyta Kinga.
5253:  O, ale teraz wszystkich strigeruję.
5255:  Więc wstaję między 11 a 13, złota godzina do wstawania to jest 12, zwykle wtedy już jest na tyle gorąco, że się nie da wytrzymać.
5263:  Potem robię sobie śniadanie i to jest u mnie celebra, to znaczy minimum 40 minut jedzenia śniadania.
5268:  To jest złota zasada, którą się wdraża w momencie, w którym ma się problemy gastryczne i gastrologów, którzy bardzo dużo kosztują.
5275:  W związku z powyższym człowiek się stara do nich chodzić jak najrzadziej, dlatego też przyzwyczaiłem się do myśli jedzenia wolnego.
5281:  Dla kontekstu, kiedyś moje śniadanie to było szamu, szamu, szamu, szamu, szamu, przed szkołą płatki z mlekiem, bo to się najszybciej szamu, szamu.
5288:  Nawiasem mówiąc, najpierw płatki, potem mleko.
5291:  Haha, możemy się znowu pokłócić.
5292:  Więc szamu, szamu trwało 5 minut, a potem Krzysztofa dziwiło strasznie, że go boli brzuch.
5297:  No, więc 40 minutek sobie jem śniadanie, wtedy zazwyczaj robię sobie też przegląd YouTube'a i zorientuję się co i gdzie i jak.
5303:  To jest, nawiasem mówiąc, nie do końca zdrowe, ale trudno, kiedyś to muszę robić.
5307:  Następnie przechodzę do przeglądania maili, korespondencji, pracy i to zwykle na jakieś, nie wiem, 3 godziny zejdzie na to bez żadnego problemu.
5315:  Potem sobie przechodzę do drugiego śniadania.
5318:  Drugie śniadanie zwykle staram się zjeść już tak zupełnie bez żadnych dystraktorów, bez YouTube'ów i tak dalej.
5324:  Po drugim śniadaniu przechodzę sobie do zwykle zajęć, które jeżeli to jest tydzień, jeżeli to nie jest tydzień, to wtedy odpalam sobie jakąś radosną grę.
5331:  Zwykle jest to Genshin Impact, ponieważ trzeba farmić daily questy i one są niestety codziennie.
5336:  Gdyby nie były codziennie, byłbym z tego powodu bardziej radosny.
5339:  Zwykle potem następuje obiad.
5341:  Obiad następuje zawsze w otoczeniu jakiegoś serialu, w związku z powyższym też stosownie trwa jakąś godzinę.
5346:  Następnie znowu jest seria intensywnej pracy, taka mniej więcej trzygodzinna.
5350:  Tak, tak, zmierzam do tego, że ja pracuję seriami intensywnymi, a nie pracuję jednym cięgiem.
5355:  I potem po tej serii intensywnej jest podwieczorek.
