🔴 TAJAMNICZY STREAM URODZINOWY 2023
🔗 https://www.youtube.com/watch?v=p04ecHER2uo

11:  Muzyka Muzyka
3046:  Nie jestem w stanie się dostać do rzeczy, których szukam.
3049:  Doprowadza mnie to absolutnie do szału.
3052:  No i jest Wiedźmin, tylko mam to jeszcze w Photoshopie.
3056:  Zobaczymy, czy otwarcie Photoshopa spali stream.
3059:  Biorąc pod uwagę to, ile Photoshop zajmuje pamięci, ale mam nadzieję, że nie.
3064:  Dobrze, moi drodzy, gdzie ja mam Photoshopa?
3066:  Tu mam Photoshopa.
3068:  Na razie mi ciężko tylko ten ekran merdać, ale chyba się uda.
3072:  Dobra, to pokażę wam moją robótkę, którą mam.
3075:  Jeszcze sprawdzam, czy są trybuty.
3076:  Słusznie sprawdziłem.
3077:  Krzysztof Wójcik trybutuje, za to dziękuję.
3079:  Zamawiam kepsa ktoś coś.
3081:  Kebab jest pyszny, nie mogę jeść kebabu.
3083:  Ojej, straszne.
3086:  Dobrze.
3087:  Sześć Światów Hain, Ursuli Le Guin.
3090:  Uwielbiam Gabrielo, wiesz, to jest zwłaszcza światło kanona, albo Planeta Wygnania, Miasto Złudzeń, są świetne książki, absolutnie.
3101:  Chyba natomiast najbardziej znana jest Lewa Ręka Ciemności.
3104:  Ona swoją drogą jest o świecie aseksualnym.
3106:  To jest ciekawe.
3107:  Jak wyglądałby świat futurystyczny, w którym w ogóle seksualność nie jest tematem.
3110:  Żadnym.
3112:  I nasz bohater z perspektywy swojej ten świat obserwuje.
3115:  Bardzo, bardzo ciekawa sprawa.
3117:  Jones pyta, czy czekam na Indiana Jonesa.
3118:  Pewnie, że tak.
3119:  Zawsze lubiłem kino Nowej Przygody.
3120:  Dobra, moi drodzy, tak to wygląda, ta moja dłubanina.
3124:  Bo oryginalnie, z tego co pamiętam, no mapa Królestw Północy wyglądała tak, więc ona jest za żółta na ścianę, nie?
3131:  Więc potrzebowałem coś z tym fantem zrobić i skoro ona jest zbyt żółta, wiecie, by tu chodziło... Niby pergamin stale i ble, ble, ble.
3137:  Nie chcę pergaminu, moje ściany są szare.
3140:  W związku z powyższym ja tutaj pieczołowicie, pieczołowicie dłubię i teraz będę musiał te wszystkie, no, niestaranności po...
3150:  pozmieniać, pocyzelować, żeby to było ładne.
3153:  To jest zbyt jasnoniebieskie, więc trzeba będzie to przyciemnić.
3156:  No i tak dłubię w tym, i dłubię, i dłubię.
3159:  Ale ja bardzo lubię taką dłubaninę, mimo że ja absolutnie nie jestem grafikiem, nie umiem Photoshopy, ale dłubaninę lubię.
3164:  Natomiast to są, moi drodzy, królestwa północy, autorstwa nie byle kogo.
3168:  Oczywiście prawym przyciskiem myszy w ilustratorze się przenosi człowiek, ale naturalnie nie w Photoshopie.
3174:  Przecież to jest koszmar absolutny, Adobe nie potrafi zrobić UI, które jest jednorodne.
3178:  No i to zrobił niepraktyczny kartograf, ten sam, moi drodzy, który robi tę mapę, zrobił tę mapę, którą tutaj mam na ścianie Warhammera, więc...
3186:  Propsy dla niego absolutne.
3188:  Oj, gdzie menkiry?
3190:  Nie ma menkirów, bo to jest świat Sapkowskiego, a nie Wiedźmina.
3192:  Nie nerwujcie mnie.
3194:  Ralsow Komar, witamy w gronie Trybutariuszy i Zajcew również.
3197:  Dziękuję wam serdecznie za dołączenie.
3199:  Czy znacie jeszcze jakieś programy AI do generowania 3D?
3201:  Nie znam, to jest precedens.
3203:  Nawet ludzie z GameDevu nie znali tego narzędzia, w którym myśmy się bawili, to znaczy tego konkretnie, nie?
3208:  Wciąż czekam na jakiś radosny prompt, jeżeli będziecie mieli jakieś szalone pomysły.
3212:  Czy lubię bijatyki?
3213:  Lubiłem Mortal Kombat bardzo, bardzo, bardzo, ale bardzo.
3216:  To jest trudne pytanie, a ja wolę radzić i odpowiadać, ja bym bardzo chciał jeść inne rzeczy.
3219:  Znaczy mogę, tylko muszę zjeść bardzo dużo leków wcześniej.
3236:  Innymi słowy, jeżeli by ktokolwiek powiedział, Krzysztof to jest taki hipokryta, bo on mówi, żeby nie przeć na osiągnięcia, on mówi, żeby nie mieć świadectwa z paskiem, ja sam powiedziałem, że zawsze miałem świadectwo z paskiem i to jest okropne i uważam to za potworną stratę czasu i raczej przerażający despekt.
3257:  w moim życiu.
3258:  No i on jest takim pokrytą, mówi swoje, robi swoje.
3261:  No nie, ja po prostu przeszedłem przez tę drabinę rywalizacyjną, osiągnąłem maksimum, które można było osiągnąć, a teraz z tego powodu cierpię.
3270:  I bardzo bym chciał różnym ludziom tego oszczędzić, zwłaszcza ludziom ambitnym, zwłaszcza ludziom
3275:  Rostem ambicji te agia kiedyś i skoro akurat inni ludzie, którzy podobne doświadczenia mieli agia nie przebijają się z takim komunikatem, no to ja chcę być tą jedną cegiełką, która się będzie przebijała z tym komunikatem dalej, nie?
3290:  Że można sobie dać na wstrzymanie z bardzo prostego powodu, prędzej czy później ktoś wam i tak da w kopa w dupę, ktoś was i tak poniży, ktoś wam i tak powie, że to co robicie nie jest doskonałe i i tak będziecie musieli zapierdalać.
3302:  W związku z powyższym, jeżeli robicie to jeszcze sami sobie, to tylko możecie pogorszyć sytuację.
3307:  Ja w tym momencie mógłbym te wszystkie swoje dyplomy wziąć, zmiąć je i następnie podetrzeć się nim, wrazić je sobie głęboko, aż po dwunastnicę i następnie spuścić
3318:  W klopie, przynajmniej tak długo jak długo nie napotkają jeansów, które zatykają rury, to jest nawiązanie do tego, że autentycznie podczas remontu mieszkania hydraulik odkrył w mojej rurze spustowej po poprzednich lokatorach jeansy.
3331:  Kto spuszcza w kiblu jeansy?
3334:  No, w każdym razie jedyna rzecz, którą się nie mogę podetrzeć w ten sposób, to jest wielki medal, który dostałem z brązu, jak Tom Marvolo Lidl za zasługi dla liceum, bo dostałem coś takiego, więc tym się nie podetrę, bo prawdopodobnie byłoby to ostatnie podtarcie w historii mojej.
3351:  Dziękuję, Zajcem, za wsparcie od 5 miesięcy.
3354:  Wszystkiego wspaniałego, dzięki za życzenia.
3356:  Gdybyś mógł wybrać jedną rzecz, którą mógłbyś zjeść bez jakichkolwiek problemów zdrowotnych po zjedzeniu, to co to by było?
3362:  Chyba steki, bo steków niestety teraz nie mogę i to najbardziej cierpię z tego powodu.
3367:  Ale burgery, co ciekawe, mogę, bo ile są z kurczakiem?
3370:  No bo wołowina niestety nie jest dobra dla mnie.
3372:  Okropność.
3373:  Wpisz do Blockade Labs jamnik, a możemy to zrobić, ja nie wiem, czy on zrobi jamnika w 3D, możemy sprawdzić.
3380:  To byłoby wspaniałe na tajemniczym streamie urodzinowym, moi drodzy.
3383:  Swoją drogą szykuję się na moment, kiedy sobie obejrzymy TikToka z jamnikiem, ale wpierw Aurora.
3388:  Wspiera i darowuje pięciu aż osobom pakiety wsparcia, czyli jamniki, w związku z powyższym powitajmy ich w naszym gronie, mianowicie Damian Górazda, Teurlaj, Ogoniasta i kto jeszcze?
3400:  Tymoncia i Mędosław Upierdliwy.
3403:  Witamy też stałych bywalców streamu przy okazji.
3407:  To AI jest zdolne generować jamniki, pisze Beatrus.
3409:  Bardzo dobrze, robimy to, moi drodzy, absolutnie to robimy.
3412:  Ekranik pyta, czy uważasz, że studia filologiczne mają sens?
3415:  Jestem na trzecim roku filologii romańskiej i filologii szpańskiej, a to są niesamowicie ciężkie studia, nie wiem, czy mój wysiłek się opłaci.
3420:  Wiesz co, no po pierwsze, tłumacze zawsze będą potrzebni, chociaż trzeba sobie zdawać sprawę z tego, że narzędzia tłumaczenia maszynowego, no w którymś momencie będą dominować, więc tłumacze będą mieli mniej okazji do zarobku na takich małych zleceniach.
3433:  Ale wciąż wiesz, książki nie da się do przykładu AI.
3437:  Musisz mieć artystę, jakim jest tłumacz, który to zrobi, na przykład.
3441:  Druga rzecz, filologowie obcy w oczywisty sposób są potrzebni w gamedevie, jak zawsze wszyscy są potrzebni w gamedevie, no bo coś musisz zrobić, na przykład z moderacją forów zagranicznych, albo z tworzeniem treści w różnych językach, albo z dbałością na przykład o to, żeby tłumaczenie gry nie było kujowe, tak?
3456:  W większości przypadków się to zdarza, prawda?
3458:  I wiele razy się z tego śmialiśmy.
3462:  Okej, bo ja coś zobaczyłem, a wy to zobaczycie dopiero za moment, bo na razie Nirjam Nikomata trybutuje wszystkiego najlepszego, Krzysztofie, zdrówka, szczęścia, wgęsienie, mam zamiar zabrać się za perfekcyjną niedoskonałość, pozdrawiam wszystkich, perfekcyjna niedoskonałość, żeby nie było, moi drodzy, też dobra, też dobra rzecz, uwielbiam wklejkę.
3479:  Zobaczcie, tutaj macie coś, co się nazywa, nie wiem, czy to nie za bardzo światło mi wali po tym, plateau i przejście od zwierząt do stachsów, czyli standard human beings, Boże drogi, nie wiem nigdy, w którą stronę pokazywać, tak, więc tutaj macie stan zwierzęta, standard human being, potem macie post human being, czyli forebów,
3500:  komputer ostateczny, inkluzję, inkluzję ultimatywną.
3503:  I nawiasem mówiąc, o to chodzi w całej tej tercji progresu, którą to pierwszą częścią, pierwszą tercją progresu jest perfekcyjna niedoskonałość.
3510:  Chodzi o progres do najwyższych bytów, które sobie jesteśmy w stanie wyobrazić na tej drabinie ewolucyjnej.
3517:  O Bogowie, dziękuję Lewajatan za przechojny trybut.
3520:  Niech żyje nam wszystkiego, co najjamniczniejsze i dużo zdrówka.
3523:  Bardzo doceniam i bardzo dziękuję Lewajatan za przechojny trybut.
3526:  A tymczasem, moi drodzy, pozwólcie...
3530:  że pokażę wam coś absolutnie wyjątkowego.
3533:  Wy myślicie, że tutaj jest... Wy myślicie, że tutaj jest skuter.
3538:  Wy myślicie, że tutaj są drzewka.
3541:  Wy myślicie, że tutaj jest śnieg.
3543:  Tymczasem, moi drodzy, tutaj, w tym konkretnym miejscu, w tym konkretnym wagonie kolejki, jest nie kto inny, jak najprawdziwszy, przepiękny, prześliczny jamnik
3559:  który się szczerzy i ma obruszkę i jest piękny.
3563:  I myślicie sobie, że to jest jeden jedyny jamnik, który się tu pojawił.
3566:  To jest w zasadzie jamnikołaj, macie absolutną rację.
3569:  Ale prawda jest taka, że jest tutaj znacznie więcej rzeczy.
3573:  Cherry X dzięki za wsparcie od czterech miesięcy jamniki jamnikują.
3577:  Tak właśnie.
3578:  Bo tu, moi drodzy, jest następny jamnik, który jest wielki.
3584:  Przepiękny!
3586:  I patrzy się!
3587:  Nie wiem dlaczego te dwa jamniki na siebie patrzą, nie wiem co artysta miał na myśli, ale to nie jest matura!
3594:  Nie muszę tego wiedzieć!
3595:  Wystarczy, że będą jamniki i one będą tutaj tak krążyć!
3599:  Nie generuję żadnego innego promptu!
3602:  Już nigdy nie będzie innej sceny!
3605:  Nie ma szans!
3608:  Najszlachetniejsze ze stworzeń.
3609:  Krzysztof, to jest ledwo pies.
3611:  To jest jamnik, moi drodzy.
3613:  To jest jamnik.
3614:  Nie wiem, czy nyfle będzie do wygenerowania.
3616:  Zobaczymy, czy to jest możliwe, ale na razie nie.
3619:  To nie jest za duże na jamnikach, Luchenmuchen.
3621:  Absolutnie nie jest.
3622:  Jamniki w pociągu, tak.
3626:  Wspaniałość, moi drodzy.
3628:  Dobry wieczór wszystkim przybywającym.
3630:  Czy grałem w Ace Attorney?
3631:  Nie grałem.
3632:  Co ciekawe, jednoręki bandy tam pisze, że na zajęciach mówili, o Jezus Maria, o uzależnieniu od gier.
3637:  Moje argumenty, że takie nie istnienia, nie artykuły, które mogłem podostać były na nic, bo dyskusja ucięta, wkurzyłem się.
3642:  Nie dziwię się.
3643:  Wiecie co, ja myślę sobie, i to jest okazja, żeby to przytoczyć, to znaczy jest coś takiego, nie martwcie się, zaraz wrócimy do jamnika, ale muszę wam to pokazać, na YouTubie, co możecie już znać i kojarzyć, mianowicie jak Oxford Union.
3656:  Oxford Union to jest miejsce, w którym, no, mamy, co ciekawe, moi drodzy, istnieje coś takiego, mianowicie pełną wolność słowa, to znaczy zapraszani są tutaj absolutnie wszyscy, nie pokazuję wam jeszcze tej strony, ale zgadnijcie, ile mają subskrypcji.
3672:  Podpowiem, to jest strona uniwersytecka, która publikuje dyskusje.
3676:  Dla kontekstu strony Uniwersytetów Polskich, które publikują życzenia od rektora wszystkiego najlepszego dla obserwują... dla obserwujących strony, bo musi oczywiście przeczytać, tak?
3687:  Ma jakieś, nie wiem... 3000, tak?
3690:  Subskrypcji.
3693:  O, widzę, że macie dobre intuicje.
3695:  Kamagrimler dzięki za trybu wnoszę oficjalnie o stream mini nowy.
3698:  Możemy coś takiego zrobić.
3700:  Jaka?
3700:  Dzięki za wsparcie od jednego miesiąca.
3701:  Wszystkiego najlepszego, arcymagu.
3702:  I dla ciebie wszystkiego dobrego.
3704:  Dziękuję serdecznie.
3704:  I Hepestion też dziękuję.
3706:  100 lat, 100 jamników.
3707:  Właśnie.
3708:  14 miesięcy Hepestion wspiera.
3710:  A w sumie rzeczywiście mieliśmy o psie, który jeździł koleją, o jamniku, który jeździł koleją w 3D.
3715:  No więc, moi drodzy.
3716:  Nie wiem, jakie były wasze opcje, ale Oxford Union ma... Mmm...
3725:  prawie 2 miliony subskrypcji.
3727:  I wiecie, jaki jest sposób na to, żeby mieć 2 miliony subskrypcji, jak się jest kanałem uniwersyteckim?
3733:  No, można się na przykład zastanowić nad pewną korelacją między niską liczbą wyświetleń, rzeczy, które są związane z Oxfordem, a na przykład wysoką liczbą wyświetleń, o, weźmy sobie popularne, ludzi, którzy są zapraszani, na przykład Jordan Peterson, na przykład James Blunt, Bill Maher, Tommy Robinson, Steve Bannon, Jack Gleeson,
3755:  Ricky Gervais, a można tak?
3759:  A nie, przepraszam, myślałem, że promowanie uczelni polega na wręczaniu ulotek studentom i robieniu dnia otwartego, koniecznie stacjonarnego.
3767:  To nie jest promowanie uczelni, to jest w ogóle jakaś nieznana uczelnia, nikt o niej nie słyszał.
3771:  Nie to, co moi drodzy, wyższa szkoła picia mleka w Półtusku, no to jest naturalne, sprawa wyższa, o wyższym prestiżu uczelnia, ponieważ jest wyżej w rankingu perspektyw.
3783:  Vag Varanus, dzięki serdeczne za chłodny trybut, wszystkiego najlepszego Krzysztofie, robisz tu ogromną robotę dla wzmacniania wszystkich chęci do czytania, grania i dbania o siebie i innych zdrowia, inspiracji, wytrwałości, cieszę się bardzo, zawsze chciałem uzyskać to, żeby ludziom pokazać, że to, tak, i grańsko, które lubimy na tym kanale, to jest jedno i to samo, i jest to w równym stopniu inspirujące.
3804:  Dobrze, moi drodzy, tam Oxford Union, Sroksford Union, tak, Union, Srunion, Jamniki,
3811:  Wracamy do jamników.
3813:  Niech się jamniczy.
3817:  Co sądzisz o tym, jak Marvel i DC reprezentują... Tak, Mia Khalifa też była.
3820:  Oczywiście, moi drodzy, pamiętacie niedawno dyskusję o tym, że uniwersytety promują frazę seksualną?
3828:  To dobrze, to Oxford też najwyraźniej.
3832:  Nawet czysto o pornografię.
3833:  A rzeczywiście mówiąc, dyskusje na temat pornografii.
3836:  Więc może coś, co powinna uczelnia właśnie robić.
3839:  Inna rzecz oczywiście, że aktywizm naukowy to jest kwestia, która jest mocno dyskusyjna, natomiast nie zmienia to faktu, że uniwersytet musi być przestrzenią wolnej debaty i tak samo ja będę przeciwko sytuacjom, w których nie zaprasza się kogoś, bo ma poglądy prawicowe i konserwatywne,
3853:  Tak samo będę przeciwny sytuacji, w której nie zaprasza się kogoś, kto ma poglądy lewicowe i niekonserwatywne.
3859:  To nie może być takiej sytuacji.
3860:  Uniwersytet jest ostatnim miejscem, które mamy, które nie powinno polegać na tym, że mamy igrzyska, że zapraszamy z jednej strony polityka prawicy, z drugiej polityka lewicy i oni się mają później ze sobą pożreć, żeby były igrzyska i fame MMA.
3873:  Od tego są inne areny.
3875:  Natomiast Uniwersytet jest miejscem spotkań przede wszystkim, różnych idei i szlak mnie trafia, jak ludzie o tym nie pamiętają.
3882:  Koszmar.
3883:  Mikołaj, dzięki za wsparcie od pół roku.
3885:  Wszystkiego najlepszego i dużo zdrowia.
3887:  Dziękuję ci serdecznie.
3888:  Czy będzie ogrywane disco Elisium?
3889:  Pytał Łukasz.
3889:  Dzisiaj twierdza, moi drodzy.
3891:  Dzisiaj twierdza.
3891:  Jakieś pół godziny włączamy twierdzę.
3893:  Mój ulubiony zakon adeptus ad startus, nigdy nie umiem odpowiedzi na to pytanie.
3897:  Ostatnio się strasznie zbłaźniłem, bo zacząłem wtedy mówić o Death Copts of Krieg i ktoś mnie uświadomił, że to absolutnie nie był zakon ad startus.
3904:  Nawet nie będę próbował, ale najlepsze jest to, jak słucham znowu Lutina, jak opowiada Warhammerze 40 tysięcy, to mówię, o, ten lubię, ten lubię.
3911:  I potem się okazuje, że zapominam, jak zawsze.
3915:  Stały Krzysztof, tradycyjny.
3917:  Puentylizm?
3919:  Ciekawy, ciekawy nurt.
3920:  Swoją drogą zobaczymy, czy AI też nauczy się malować puentylistycznie.
3924:  To jest od tego, że mają takie punkciki zrobione.
3927:  Będziemy cały czas się, moi drodzy, wpatrywać w tego jamnika.
3930:  Nie ma innej opcji.
3930:  To jest zbyt piękne stworzenie.
3932:  Godzio, dzięki za praktykę od 19 miesięcy wszystkiego najlepszego twierdza na strumyku.
3936:  Musiała być, obiecałem wam, moi drodzy.
3938:  Obiecałem.
3940:  Czy istnieje szansa, że Ori nie dołączy do Hadesa w kategorii zagra na raz i nigdy nie wróci?
3944:  Istnieje zawsze taka szansa.
3948:  Jamnik i niuchacz do wygenerowania.
3949:  Jest to dobry pomysł.
3951:  Demini pisze, że Skybox wygenerował rzeźby niecenzuralną.
3953:  Aaa, dobrze!
3955:  Im bardziej niecenzuralne, tym radośniejsze.
3958:  Co na AGH po polonistyce, żeby wreszcie ruszyć karierę?
3961:  Ha, ha, ha, ha, ha, ha.
3963:  Dobre pytanie, Natalio, dobre pytanie.
3965:  Ja, szczerze powiedziawszy, nie znalazłbym się na AG-u, gdyby nie fakt, że robiłem swoje rzeczy, tak?
3971:  To tak, wiem, jak to brzmi, że to brzmi strasznie... Oj, to mnie denerwował ten pasek, przepraszam wszystkich, którzy też są wrażliwi na takie rzeczy.
3977:  Więc gdybym nie robił swoich rzeczy i nie siedział w grach i we wszystkim tym, za które mi się zbierały cięgi, że się tym zajmuję, to bym nie dostał tej pracy, więc wiecie...
3986:  Z tego jest wniosek być może, że warto jest robić rzeczy, które to się cały czas obraca i mnie denerwuje.
3991:  Zróbmy tak, żeby to cały czas pokazywało nam tego jamnika, on jest najpiękniejszy, o. Więc to jest wniosek dla nas wszystkich, żeby robić to, co kochamy, bo prędzej czy później traficie na taką sytuację życiową, w której będzie to procentowało jakoś.
4003:  A swoją drogą można jeszcze remiksować, tego nigdy nie próbowałem, w nowym stylu i weźmy sobie teraz styl, który będzie w anime.
4011:  O Boże, anime jamnik, to będzie dopiero przepiękne.
4015:  Zobaczymy.
4015:  Później wrzucimy niuchacza i jamnika w jakimś settingu, który jest niespodziewany kompletnie.
4020:  Czy to już jest wiek, żeby wybrać piosenkę na własny pogrzeb?
4023:  Oczywista sprawa.
4025:  Ja naturalnie wybiorę to samo, co było śpiewane na pogrzebie Padme Amidali.
4028:  No przepiękna sprawa.
4030:  Wybaczcie, no muszę sobie czegoś się napić, ponieważ mówię w tym momencie od bardzo długiego czasu.
4036:  Wprawdzie nie na streamie, ale wcześniej miałem półtora godzinny wykład, a wcześniej godzinę oprawię dyskusję.
4043:  Herbata jest wrząca.
4044:  Dlaczego herbata jest wrząca?
4045:  Nie chcę, żeby herbata była wrząca.
4047:  Czy tutaj też będzie... O Boże, jest jamnik!
4051:  Jest śliczny!
4056:  To jest jamnik animowy!
4058:  Ojojojo!
4060:  Dlaczego nie ma czegoś takiego w Gęsinie?
4063:  Ja bym nigdy już z tej gry nie wyszedł.
4066:  Nigdy!
4066:  Ja chcę to mieć w swoim imbryczku.
4069:  To jest imbryczek, moi drodzy.
4071:  Ludzie mówią, że to jest jakiś dzbanek.
4072:  Jaki dzbanek?
4073:  Imbryk mamy w Gęsinie.
4074:  Tipot to imbryk.
4076:  Jamnik w uniwersum Tolkiena.
4078:  Jamnik i niucha, zobaczymy.
4080:  Prawda, że uwuśnę?
4081:  Absolutnie.
4083:  To jest jamnik, który mógłby pracować na Uniwersytecie Warszawskim, jeśli jest uwu.
4087:  Dawid Wojacki.
4088:  Dzięki za wsparcie od 8 miesięcy.
4089:  Wszystkiego najlepszego.
4090:  Masz tu owocki.
4091:  Wiesz, co jest zabawne, Dawidzie?
4092:  Zarówno kiwi, jak i truskawek nie mogę jeść, ponieważ są to owoce pestkowe.
4098:  Wiktor Młyntaj pisze, że chce na swoim pogrzebie Biblię Last Song.
4100:  Wiesz, co?
4100:  Ja piłem kiedyś na...
4102:  Ślubie, on był cywilny i tam grany był Dovahkiin na start.
4107:  Łojezu, jakie to było dobre.
4109:  Przepiękności, wspaniałości absolutne.
4112:  Wojtku Pszczelarzu, dzięki za wsparcie od siedmiu miesięcy i życzenia wszystkiego najlepszego.
4117:  Ciekawe kanały o lore Warhammera Fantasy?
4119:  Mało tego jest.
4120:  Ja znam tylko lore Matzow Sotek, ludzie często polecają Wojtka, który czyta Warhammera.
4124:  Ja mam z tym problem, bo tam nie ma muzyki.
4125:  Ja muszę mieć muzykę w kanałach lore'owych.
4127:  Dawid chyba pyta o publikowanie artykułów naukowych na pierwszym roku, wspomniałeś, że tak robiłeś takie same rady jak przy pisaniu o temacie opisanym tylko za granicą.
4136:  Wiesz co, jedna rzecz, druga, ja bardzo dużo czytałem artykułów i robiłem jak chat GPT, to znaczy kopiowałem.
4142:  Kopiowałem na przykład jeden akapit i starałem się to przepisać w swoim stylu.
4145:  Albo kopiowałem parę akapitów i zastanawiałem się jaka jest struktura, jakie są związki logiczne między akapitami.
4150:  Bo prawda jest taka, że styl pisania naukowego różni się tak bardzo od dyscypliny, że nie ma jednej szkoły.
4155:  Więc musisz zobaczyć, jak piszą ludzie, których ci się dobrze czyta i z tego później wysyntetyzować dla siebie swój własny styl.
4161:  Bo jest bardzo dużo różnych szkół i w zasadzie każda jest równie legitna, jeżeli chodzi o to, w jaki sposób można to zrobić.
4168:  Właśnie myślę, że to jest też w takim studiu studia Ghibli, nie?
4171:  Fajna sprawa.
4172:  Czytałem coś od diaczenków?
4173:  Nope.
4174:  Czy jest szansa, że kiedyś dostaniemy film fantasy na poziomie Nowych Trzech Muszkieterów?
4178:  No, mogę wam jedno powiedzieć, mianowicie, na pewno to nie jest Knights of Zodiac.
4181:  Nie idźcie na Rycerz Zodiaku, błagam, jeżeli nie widzieliście mojej recenzji, to usłyszcie teraz, nie idźcie, błagam, ten film jest koszmarny.
4189:  To jest właśnie coś takiego, co sprawiało, że ludzie szli na fantasy i mówili, pff, mech.
4194:  Ja nie chcę czegoś takiego, ja chcę, żeby ludzie poznawali fantasy na poziomie Władcy Pierścieni, na poziomie pierwszych sezonów Gry o Tron, na poziomie, o, Gwiezdnego Pyłu Filmowego, który jest fenomenalny absolutnie.
4205:  To jest to, jak należy poznawać fantasy, żebyście zobaczyli te różnice między fantasy a baśnią, że fantasy to jest realizm.
4212:  Jak powiedział Lem, gra o sumie niezerowej, to znaczy, wiecie, w baśni jesteście rycerzem, który ujebał głowę smoka i dostaje w zamian rękę królewny, nie?
4220:  Jest akcja-reakcja.
4222:  Pełna transakcja, prawda?
4224:  Równocześnie.
4225:  A w fantasy dostalibyście kopa w dupę od dowódcy straży, następnie Peter Baelish dałby wam sztylet w plecy, dosłownie i metaforycznie powiedział chaos jest drabiną, zostalibyście wtrąceni do lochu, następnie dowiedzielibyście, że zostaniecie ułaskawieni, ponieważ wasz wspaniały władca i król chce się hajtać z waszą córką, a potem się okazałoby, że ta córka nie dość, że trafiłaby w najgorsze ręce możliwe, to jeszcze wy tracicie głowę.
4248:  Tak właśnie zaspoilowałem pierwszy tom Pieśni Lodu i Ognia.
4251:  Czy można prosić jamnicze błogosławieństwo przed jutrzejszym rolowaniem po Jing Wan w Hongkai Starlight?
4258:  Nie ma problemu.
4259:  Chociaż nie jest to gra, w którą ja zamierzam grać, gdyż to totalnie nie jest mój gameplay.
4264:  Uprzedzając pytania.
4265:  Urszulo Giewon, dziękuję Ci za trybut.
4266:  Jamniki wsparcia dla Urszuli są potrzebne.
4268:  Prawdopodobnie rozstaje się z kimś, kim jest związana od trzech lat.
4271:  Urszulo, mam nadzieję, że... Ja wiem, że to zabrzmi strasznie tanio, ale mówię to też z własnego doświadczenia, że każde rozstanie jest zawsze okazją do tego, żeby...
4280:  dać sobie reset, skoncentrować się na sobie, może potem wejść w jakieś inne fajniejsze relacje, więc dużo jamników wsparcia, ale też nie smuć się w razie czego, bo to jest, jak powiedział Andrzej Sapkowski, zawsze coś się kończy, coś się zaczyna, więc z tej strony rzadko bywa, że Krzysztof jest optymistą, ale tu akurat jestem, być może dlatego, że dotyczy ludzi, a nie rozwoju światów,
4303:  nad którymi kontrolą nie sprawują różnego rodzaju korporacje, a jeżeli ją sprawują, to robią to tak skatastrofalnie źle jak Amazon i Netflix.
4311:  Tak oczywiście, moi drodzy, będziemy sobie robili live za każdym razem, jak wyjdzie kolejna część Wiedźmina Netflixowego.
4319:  Ponieważ jest rozbita na dwie części, Netflix sam sobie to zrobił, zrobimy live recenzję pierwszej części sezonu i zrobimy live recenzję drugiej części sezonu, dokładnie w takim stylu jak te ranty po Amazon's Rings of Power, które się nam z jakiegoś powodu podobały.
4333:  Jamniczego uniwersum wygeneruje kaczkę wielką tamę.
4336:  To jest pomysł, moi drodzy, tzn.
4338:  napiszemy duck skąd, niffle, to jest chyba niuchacz, prawda, niffle, następnie duck, nie, giant, yellow, rubber duck, który ktoś mi zaraz powie,
4352:  Krzysztof, nie taka jest kolejność przymiotników w języku angielskim, a ja odpowiem, pierdol się na coś takiego i napiszemy sobie... co jeszcze?
4364:  A, i jeszcze penguin, tak?
4367:  And gigantic penguin.
4372:  I teraz, żeby to zrobimy, moi drodzy, tak, żeby było nietypowo, co możemy zrobić, żeby było nietypowo?
4380:  Fantasy już było, sci-fi już był, realistyczny był, współczesna animacja komputerowa?
4386:  To może być ciekawe, ale Dreamlike będzie ciekawsze.
4389:  Zobaczymy, co sobie teraz zrobi.
4390:  Wpatrzcie na jamnika, bo to ostatnie chwile, kiedy przed nami jest, moi drodzy.
4396:  Wygeneruje wiele wielkich pylonów, apeluję budowniczy pylonów.
4399:  Co niż o soundtracku ze starych RTS-ów z RLS Studios, chodzi o Dune 2000 Red Alert, bardzo lubię Bigos, cenię bardzo to, że potrafiono wtedy za pośrednictwem dźwięków, no nie oszukujmy się, niezbyt zaawansowanych, to znaczy pod względem harmonicznym,
4415:  wygenerować muzykę, która wpadała w ucho.
4416:  Dobra sprawa.
4417:  Wiesz co, Emeriu, tak, ale są takie filmy, które też są bardzo konwencjonalne, na przykład weźmy sobie ostatnią, o Jezus Maria, jak się to nazywa, no zapomniałem, a mówiłem w recenzji i to mówiłem dzisiaj praktycznie, moje dzisiaj, wasze wczoraj.
4438:  Kiedy to było?
4440:  I jak to się nazywało?
4441:  No przecież wiecie dobrze, o jakim anime mówi, teraz jest w kinach.
4445:  I ono jest przecież izekajem bardzo klasycznym, prawda?
4449:  I ten rzecz klasyczny izekaj, wcale przez to, że jest klasycznym izekajem, nie jest przez to gorszy, więc absolutnie nie jestem zdania, że jeżeli coś jest konwencjonalne, to automatycznie... Suzume, dziękuję, wiedziałem, że będziecie pamiętać.
4459:  To absolutnie nie oznacza, że jeżeli coś jest konwencjonalne, to jest od razu złe.
4463:  Amazon chce zrobić grę MMO z Lothra?
4465:  Nie, nie, załamały mnie Haas, akurat nawet.
4467:  Drugi sezon Cienia i Kości.
