🔴 Czy w lustrze można przejrzeć na oczy? | LIVE #12
🔗 https://www.youtube.com/watch?v=MyHNjkx3XhQ

3:  Zdjęcia i montaż
4348:  Niestety nie i to jest wstyd straszny, bo dostałem od przewspaniałej Kasi Kosik z PowerGrafu egzemplarz bezpłatny wysłany przez nich i ja jeszcze tego nie przeczytałem.
4359:  To jest skandal.
4360:  Jak wyjdzie Rings of Power czekam na twoją recenzję, pisze Julia.
4363:  To Julia mam dla ciebie dobrą wiadomość, dla wszystkich, którzy też czekają, mianowicie po każdym odcinku Rings of Power robimy sobie krótki.
4369:  To będzie godzina, dwie maksimum.
4371:  live, podczas którego będziemy sobie przechodzić kadr po kadrze i recenzować.
4375:  Znaczy, to jest tak ważna produkcja, rangi, nie wiem, gry o tron co najmniej, że uważam, że to się może sprawdzić.
4382:  No i na sam koniec zbiorę się do recenzji, ale to będzie długa recenzja.
4386:  Są takie produkcje, które mnie poruszają i to jest jedna z nich, bo Tolkiena przeczytałem wszystko, co mogłem,
4392:  z wyjątkiem pewnych tomów historii Śródziemia, dlatego się też tak cieszę, że będzie wychodzić w całości po polsku, bo znowu będę miał okazję przeczytać całość, a tak czytałem tylko urywki.
4401:  Głównie czytałem Mogot Springs na przykład, bo mi było potrzebne do analizy relacji między ludźmi a elfami kiedyś.
4408:  No i mam dużo do powiedzenia na temat Śródziemia Tolkienowskiego.
4415:  Film, który wszyscy lubią, a ja nie.
4417:  Miś.
4418:  Albo Rejs.
4421:  Miałem wrażenie, że każdy, komu mówię, że nie znoszę tego, mówi, a to ja jak to?
4426:  A z współcześniejszych rzeczy?
4428:  Lighthouse.
4428:  Nie jestem w stanie się zabrać do tego filmu.
4431:  Ludzie się ze mnie śmieją, bo to się mem zrobił.
4433:  Krzysztof, ale to jest dobry film.
4434:  Dobrze, ale to jest dobry film nakręcony w sposób, który urąga współczesnym standardom, to znaczy jest czarno-biały.
4440:  Nie po to mieliśmy rewolucję technologiczną, żebym to czytał.
4442:  Gdyby ktoś mi dał papirus zamiast książki, też bym miał problem.
4446:  A, i jak ktoś mi mówi, Krzysztof, zagraj w Pixelarta z lat 80., to też mam problem, tak?
4450:  Więc to nie jest problem związany z jakimś dziełem, tylko raczej z procesem jego odbioru.
4455:  Fantasy Grimdark z pozytywnym bohaterem Gandalf poleca... A nie, prosi o polecenie, który trochę jest jak płomyk dobra w Mrocznym Świecie poza trylogią Zimnego Ognia.
4466:  A może to być Dark Souls?
4468:  Bo wydaje mi się, że jest najbliższe temu.
4470:  Ale tak serio, to...
4476:  Fizjonomika Jeffrey'a Forda to jest bardzo stary cykl dobrze skonstruowanego miasta.
4481:  Na początku nasz bohater jest antybohaterem, a potem staje się takim promykiem światła.
4486:  Gdzie najlepiej robić kursy?
4487:  Domestika?
4488:  Trudno mi powiedzieć, Miłoszu.
4489:  Nie testowałem dostatecznie wielu serwisów tego typu, żeby wam z czystym sumieniem coś polecić.
4495:  Dla mnie najlepiej wyglądał zawsze Masterclass, ale mówię to dlatego, że z niego korzystałem właśnie.
4501:  Do pozycji Kotbry fajnie mieć dobrą poduszkę, bo ręce odpadają.
4503:  Tak, tak.
4505:  Sposoby na szybkie czytanie?
4506:  Nie wiem, czytałem dużo w życiu i tak wyszło.
4509:  Tak samo jak gram szybko w Warhammera Total War.
4512:  Dużo w niego grałem.
4514:  2500 godzin.
4520:  Odcinek dla kota.
4521:  O kotach z Sandmana jest dla psiarzy, bo kociarze myślą, że ich koty kochają.
4526:  My wiemy, że oni tak naprawdę są sługami kotów.
4528:  Więc to jest historia dla tych, którzy znają prawdę.
4531:  Ładne, podoba mi się, podoba mi się.
4534:  Aktorka wcielająca się w Calliope była Cassandro w Assassin's Creed Odyssey.
4537:  Naprawdę Descartes?
4538:  Uwielbiam postać Cassandry, zresztą Cassandrą grałem w Odyssey i uważam, że to jest postać kanoniczna, nie tam żaden Alexios.
4543:  Alexios pasuje na... O Boże, teraz bym zrobił spoiler.
4547:  Aleksio spasuje na tę drugą postać, która się pojawia.
4551:  To nie będzie spoiler w ten sposób, tak.
4555:  Historia zdjęcia, które jest w tle profilu na Discordzie.
4557:  Wyglądasz tam naprawdę zafascynowanego.
4559:  Czy lubisz arbuzy?
4560:  W sumie mógłbym Wam pokazać lepiej to zdjęcie.
4563:  Zamiast, żeby to zrobić inteligentnie, to oczywiście zrobiłem to naokoło i wszyscy, którzy później urągają humanistyce, będą mieli potem argument.
4573:  No tak, Krzysztof, oczywiście, nie pomyślałeś.
4576:  Jak mogłeś nie pomyśleć?
4577:  Dobrze, moi drodzy, to wejdę do tego zdjęcia w pełnej rozdzielczości.
4581:  Dostaniecie je w pełnej rozdzielczości.
4583:  Proszę uprzejmie, oto jest zdjęcie w pełnej rozdzielczości.
4587:  Lepiej, lepiej, tak?
4589:  To jest, to jest, tak się bawi, tak się bawi AGH, tak?
4592:  Tak.
4593:  Już, swoją drogą, pozdrowienia serdeczne dla Michała, który całą tę imprezę organizował, a w tle za Michałem tutaj, gdzie pokazuje myszą, jest prorektor, profesor Łużny do spraw nauki.
4604:  Jeżeli to nie pokazuje, że ta uczelnia jest cool, to ja nie wiem, co pokazuje.
4608:  Wspaniałe doświadczenie.
4610:  Polecam.
4611:  Polecam fizyków.
4612:  To było na tych dniach naukowca bodajże.
4616:  Film pokaż.
4617:  Nie mam chyba nagrania z tego.
4619:  A nie, mam, macie rację.
4620:  Krzysztof, masz do polecenia książki, gdzie głównym bohaterem jest Wilen.
4623:  No właśnie ta fizjonomika, Rebeko.
4625:  Dzięki za trybut przy okazji.
4626:  Protagonista nie jest cudowny i heroiczny.
4628:  Tu, tu nie jest, naprawdę.
4629:  W pierwszym tomie jest świnią straszną.
4632:  Jak i Fireball, nieźle.
4634:  To się robi wbrew pozorom w bardzo prosty sposób.
4638:  Nie mam pojęcia jaki.
4640:  Wiedzą to fizycy.
4642:  Jaką mam tapetę?
4643:  Chodzi wam o tapetę na pulpicie?
4647:  Też jest śmieszna rzecz.
4649:  Już wam pokazuję tapetę na pulpicie.
4651:  To jest tapeta na pulpicie.
4653:  Fun fact.
4654:  Kupiłem to od jednego z głównych koncept artystów Ubisoftu Montreale.
4660:  Randomowa informacja, tak?
4663:  I dlaczego?
4663:  Dlatego, że potrzebowałem to na okładkę mojej książki.
4666:  Fun fact.
4668:  Moja książka to jest akurat coś, czego nie mam pod ręką, więc wszelkie pogłoski dotyczące mojego narcyzmu należy mniejszym zamknąć, tak?
4677:  Strasznie mi się podoba, bo to jest, jak wiecie, przejście do innej rzeczywistości zupełnie.
4681:  Udało się na okładce zrobić tak, że na wszystkich skrzydełkach.
4686:  Krzysztof, ominąłeś jeden trybut.
4688:  Boże, nie mówcie, bardzo przepraszam za to.
4691:  Chyba, że to był trybut Rebeki.
4695:  Wydaje mi się, a nie, nie, nie, przepraszam, Kluchen wspiera od 12 miesięcy Kluchen Muchen.
4700:  Ponoć tryb powolny średnio albo nie działa.
4704:  Jak to nie działa, moi drodzy?
4705:  Powinien działać, tak mi się wydaje w każdym razie.
4708:  Dziękuję Ci za wsparcie, Kluchen, zarówno w tym wymiarze, jak i w moderatorskim wymiarze.
4712:  I faktycznie, fantastyczne książki, jakie znaleźć, też super czatuję i wspiera od 12 miesięcy, za co dziękuję.
4717:  Czy będę ogrywał Grajacka Dukaja?
4719:  Da, oczywiście, absolutnie tak.
4726:  czy ten kurs, o którym mówiłem, który będzie na platformie OpenAGH, będzie pomagał w tworzeniu podstaw pod świat w książce, tak go chcę zaprojektować, żeby to nie było tylko do gier wideo, bo w zasadzie ja wszystko, czego się nauczyłem odnośnie do projektowania świata w grze wideo, nauczyłem się z analiz światotwórstwa w fantastyce i uważam, że nie bez powodu tak dużo gier wideo jest osadzonych w
4750:  gatunkach fantasy, albo science fiction, albo dark fantasy.
4753:  Nie wiem, czy się nad tym kiedyś zastanawialiście.
4754:  Nawet jeżeli mamy coś takiego jak Grand Theft Auto, prawda, albo Red Dead Redemption 2, to wciąż są to gry, które tworzą jakiś świat fikcyjny.
4762:  I przyjemnością pewną jest w nich znajdować elementy, które nie do końca znane w naszej rzeczywistości, więc
4768:  I gry historyczne, i fantastyczne, i takie gry, które pozwalają na roleplay, który jest w naszych realiach niedostępny, oferują nam to samo, tak, cały czas.
4777:  To znaczy to wejście do innego świata, do świata, w którym nas nie ma.
4781:  A zatem...
4782:  To, że musimy umieć świat otworzyć w pierwszej kolejności, a w drugiej dopiero umieć opowiadać dobrą historię, jest charakterystyczną cechą medium, jakim są gry wideo.
4791:  I może dlatego też gry wideo są tak inaczej postrzegane przez ludzi, którzy mieli do czynienia przez całe swoje życie z książkami, bo też się nad tym zastanawiałem wiele razy.
4800:  W książkach najbardziej istotne, moi drodzy, jest to,
4803:  jak napisać postać, czyli jak scharakteryzować ją, jakie dać jej motywacje wewnętrzne w grze.
4812:  Często to my jesteśmy tą postacią, bo my się w nią wcielamy i dopiero NPC, postacie niezależne, muszą być dobrze zaprojektowane.
4819:  Druga rzecz, w przypadku książek łatwiej zdecydowanie o opis i łatwiej o to, żeby ten opis był wyszukany i poetycki.
4826:  W krzewideo mamy od tego level designerów, żeby zrobić piękny plener.
4830:  Już memiczne jest to, że ja podczas streamów growych zachwycam się, o jak tu jest pięknie, ale to jest ta reakcja emocjonalna, którą w nas wzbudza dobre światotwórstwo i dobry projekt poziomów.
4841:  Czy gram w gry złe lub mierne, które są wykluczone z dyskusji?
4847:  Na to nie mam czasu, Mateuszu, powiem Ci zupełnie szczerze.
4849:  Też dlatego czytam recenzji, ich bardzo dużo i czekam, aż zostaną spaczowane, zanim w nie zagram, z uporem godnym lepszej sprawy, bo
4859:  Bo nie, nie chcę się męczyć.
4861:  W przypadku źle ocenianych gier wideo bardzo często jest też tak, że są źle zaprojektowane.
4867:  Są tam jakieś ułomności, które łatwo przezwyciężyć i ja chcę oceniać produkt takim, jakim on miał być, a nie takim, jakim się stał.
4874:  Dlatego też jak Cyberpunk wyszedł, to się bardzo długo mierzyłem ze sobą, czy oceniać tę grę, czy też założyć, że będą paczek, które ją zmienią.
4883:  Minęły dwa lata i okazało się, że postawiłem na właściwą opcję ze smutkiem.
4888:  Nie ma dodatków fabularnych, o których wszyscy mówili.
4891:  Nic się nie zmieniło, jeżeli chodzi o narrative design.
4893:  Zostały poprawione tylko błędy i to nieliczne.
4897:  Co polecam Montgomerymana?
4898:  Rzeczach ulotnych.
4899:  Dym i lustra.
4900:  A potem?
4901:  Wdrażliwe tematy.
4902:  Potem nigdzie bądź.
4904:  Sarah J. Maas nie była czytana.
4905:  Co to za książki poddukają i czy polecam?
4908:  Poddukają?
4912:  To są książki naukowe.
4914:  One są potrzebne mi do mojej bieżącej pracy.
4921:  Ponieważ moja bieżąca praca jest pracą z zakresu światotwórstwa, badań fantastyki, gier wideo, chyba nikogo nie powinno dziwić, że to są książki angielskie.
4929:  Ponieważ tak się składa, że w zagranicę od mniej więcej 80 lat ludzie nie mają problemu z analizowaniem fantastyki, od mniej więcej, Jezus już będzie 40 lat, nie mają problemu z analizowaniem gier wideo, więc wiecie, wolę czytać tych naukowców, którzy są prawdziwymi naukowcami i nie są uprzedzeni.
4948:  Bo niestety wciąż nie ma wielu dobrych groznawców, takich jak chociażby Marta Tymińska, którą wyciągnęliśmy, jak Piotr Kubiński, jak Michał Kosiński.
4955:  I to fakt, że Paweł Freli i fakt, że potrafię ich wymienić Damian Gałuszka na palcach jednej ręki, ewentualnie jeszcze drugi bym potrzebował, dobitnie świadczy o tym, jak bardzo jest źle.
4967:  Albo nie będę cały czas odkładał, bo tracimy cenny czas.
4974:  Skoro masz awersję do czarno-białych filmów, jak odnosi się do ostatniego sezonu Better Call Saul?
4977:  Właśnie nie widziałem.
4979:  Odpadłem na trzecim odcinku, bo zaczął za bardzo przypominać narkoz, a za mało dramat polityczno-prawniczy, który mnie tak ten serial zjednał, a ja najmniej lubiłem na przykład odcinki Breaking Bad dotyczące kwestii związanych z handlem narkotykami, gangami i tak dalej.
4995:  Średnio mnie to interesowało zawsze.
4996:  To jest jakaś praca, której można się podjąć,
5000:  A nie, nie, nie.
5000:  Czy jest jakaś praca, o której można się zapoznać, o co chodzi z różnymi gatunkami fantastyki?
5005:  Na przykład czym różni się Dark od High i Weird?
5009:  Poza ręką pisem znalezionym w smacznej jaskini w Polsce nie mogę ci z czystym sumieniem polecić nikogo.
5017:  Czy Andrzej Sapkowski?
5020:  Bo nawet te monografie fantasy, które cenię w Polsce, no nie są pisane przez ludzi, którzy są otrzaskani w gatunkach tak jak Andrzej Sapkowski.
5031:  Więc dopowiedzcie sobie, co to oznacza i czy jest to kolejny z dobrych argumentów na rzecz tego, o czym mówię wam od dłuższego czasu, to znaczy tego, że mamy problem z badaniem fantastyki w Polsce.
5045:  Czy tu odłożyć bym się już nie mieści na biurku?
5050:  Czy mam jakieś nadzieje względem cyberpunka?
5052:  Czy został spisany na straty?
5053:  Plotki głoszą, że
5055:  Będzie jeden dodatek Max fabularny, ale inne plotki głoszą, że nie.
5060:  W zasadzie nie zostały one potwierdzone przez studio, więc też nie chcę ich rozprzestrzeniać.
5065:  Wiadomo natomiast, że pracują nad Wiedźminem 4 bardzo intensywnie i szczerze powiedziawszy moje nadzieje wiąże już z tym światem.
5072:  Chyba do Cyberpunka już bym nie wrócił.
5073:  Wróciłem ostatnio na potrzeby artykułu, który się ukaże w Journal of Gaming and Virtual Worlds, czyli w czasopiśmie naukowym poświęconym gamingowi i światom wirtualnym.
5082:  Jeżeli będziecie zainteresowani, puszczę wam to i gdzieś na Discordzie i oznaczę.
5089:  Serię Powiernika Światła.
5091:  Jest przede mną jeszcze.
5093:  Czy będę grał w kota, czyli Stray?
5095:  No kusi troszeczkę, ale to nie jest jamnik jednak mimo wszystko.
5099:  Ach, pytanie od mileny dotyczyło książek nad Dukajem.
5103:  To nad Dukaniem jest Grzędowicz oraz Felix Kress.
5107:  Felix Kress to Księga Całości, która niestety nie jest jeszcze w całości, to znaczy brakuje ostatniego tomu, dlatego mam takie wewnętrzne zobowiązanie, że zacznę czytać jak wyjdzie w całości w Polsce.
5119:  To będzie niebawem, podobno w ostatnim kwartale 2022 ma wyjść ostatni tom Księgi Całości.
5124:  Jest to emocjonujące wydarzenie, ponieważ Księga Całości powstaje od bardzo, bardzo, bardzo dawnego czasu.
5130:  Ja czytałem pierwszy tom i potem odpadłem.
5133:  Jakoś.
5135:  Karol Treder trybutuje, za co bardzo dziękuję, czy nie uważam występów na kanale Szymona.
5140:  Szymon mówi za błąd, jednak to jest osoba... Ale to już odpowiadałem Ci na to pytanie na ostatnim live'ie, nawet dokładnie ten sam wording był.
5150:  I też dotyczyło narracji w sprawie wojny w Ukrainie i odpowiedziałem na to i musiałbym się teraz powtórzyć, czego bym nie chciał czynić dla wszystkich tych, którzy czytają zapisy z tych live'ów.
5159:  Dodam jedynie, że staram się, by tematy różnych podcastów, w których się wypowiadam nigdy nie były światopoglądowo dla mnie niekorzystne.
5170:  Ten nie był.
5171:  Tak długo, jak długo jest to rozmowa, w której ja mogę przedstawić ważne rzeczy związane z edukacją, tak długo będę chętnie o tym mówił.
5179:  Jedynie oczywiście rozmówca, fajnie byłoby, żeby jak zaprasza mnie do takiej rozmowy, mnie nie obrażał.
5184:  Myślę, że to jest dość dobra instrukcja i troszeczkę przeraża mnie, że muszę o niej mówić publicznie, ale tak, to jest generalnie jedyny sposób za pośrednictwem, którego można doprowadzić do tego, że się na pewno nigdy nie pojawię w żadnej rozmowie.
5198:  Klapałciusz Animomon trybutuje również po raz kolejny doświadczeniem potęgi polskich kolei losu.
5205:  I tak decydujesz się na łagodniejsze rozwinięcie tego skrótu.
5209:  Czy widziałem nowy film u Szymona?
5210:  Jeśli tak, to co sądzisz?
5211:  Widziałem, nawet na początku się ustosunkowywałem.
5213:  Klapałciusz będzie na ten temat coś jeszcze u mnie na kanale, ale nie w formie odpowiedzi.
5219:  Jeżeli chodzi o bezpośrednią odpowiedź, jak zawsze napiszę komentarz pod materiałem, który swoją drogą jest bardzo fajnie przygotowany i cenię sobie taką
5228:  próbę polemiki, zdecydowanie.
5230:  Czy ja ogrywam jakieś gry samemu, nie na Steamie, jeśli tak to jak kiedyś tak było, teraz już niestety nie mam na to czasu.
5238:  Piszecie, że pominąłem jakiś trybut, patrzę cały czas, mam czat na żywo, moi drodzy, jeżeli mi się coś nie wyświetla, to przepraszam, ale wydaje mi się, że jestem już w tej chwili na bieżąco
5250:  Krzysztofie, czy czytałeś Eragona?
5252:  Świetna magia.
5252:  Kornel, dzięki serdecznie za super czat i wsparcie od roku już.
5255:  Tak, czytałem wszystkie tomy i bardzo, bardzo się cieszę z tego, że Christopher Paolini w tak młodym wieku się za to zabrał i naprawdę to jest godne podziwu.
5265:  Mniej się cieszę z tego, że próbował później wrócić do tego świata i wyszło to średnio w tym tomie opowiadań, więc odbiłem się od niego bardzo, ale znowu to jest przykład książki, która mogłaby zostać schlastana za prowadzenie fabuły, a moim zdaniem
5279:  To jest dobra rzecz, miło się to czyta, przede wszystkim z uwagi na dobre światotwórstwo.
5284:  Paulini ma dar plastycznego opisywania świata w taki sposób, że chcecie się tam od razu przenieść.
5290:  Bardzo podobnie oceniam i dlatego też stoi tuż obok tych książek Pauliniego względem Corneli Funke i atramentowego świata.
5300:  Tymczasem, a już wiem, o co może chodzić, że przybywają nam trybutariusze dzięki Dad Grammarowi i rozentuzjazmowanej Konstantynu Politeńczyku Wianeczce.
5308:  Więc tak, witam wszystkich w gronie wspierających.
5311:  Bardzo dziękuję.
5312:  Pitrasa Roza takoż witam.
5314:  Czy można ciszej muzyczkę?
5315:  Można.
5316:  Dobrze, że mi mówicie, bo różnie bywa z tym.
5322:  Jak to wspaniale było słyszeć w kinie, wszyscy wokół zaśmiewali się na rejsie, a ja nie.
5325:  Czułem się jak obcy.
5326:  No proszę, czyli są jacyś.
5328:  Czyli są jacyś.
5328:  Czy miałem okazję czytać kromiki Amberu Zleznego?
5330:  Tak, no to jest jedna z tych rzeczy, które warto przeczytać, jeżeli chce się poznawać klasykę, czy kanon, jak woli Andrzej Sapkowski, nurtu fantasy.
5339:  Ja to czytałem wtedy, kiedy Robin Hobb i Tada Williamsa.
5342:  Tad Williams to Pamięć, Smutek i Cierń, a Robin Hobb Kroniki Skrytobójcy, które nawiasem mówiąc nie mają nic wspólnego ze skrytobójstwem, więc jeżeli oczekujecie Assassin's Creed'a, nie, to nie jest Assassin's Creed.
5351:  To jest klasyczna fantazy, nawet do bólu klasyczna, bardziej dedykowana może osobom, które lubią tę taką dworsko-rycerską część fantazy, a mniej smoko-magiczno-bombastyczną.
5366:  Petycja, żeby zrobić mod do straja, żeby był zamiast kota jamnik specjalnie dla Krzysztofa.
5369:  Dziękuję, Erin.
5370:  Wreszcie ktoś mnie rozumie.
5372:  Wreszcie ktoś mnie rozumie.
5373:  Tak właśnie powinno być.
5375:  Wtedy zagram.
5376:  Obiecuję.
5377:  Można klipować.
5378:  Jeżeli będzie mod do straja, który zmienia, ale żeby ten jamnik był estetyczny i żeby był oczywiście czarny albo brązowy i krótkowłosy.
5386:  To są jedyne moje zastrzeżenia.
5387:  Możemy mieć te same animacje co kot.
5389:  Nie dbam o to.
5390:  Zresztą jamniki są kotami wśród psów.
5393:  Słusznie, żebym nie oznaczał, bo wtedy prędzej zobaczę.
5397:  Czy widziałem zwiastunę Black Myth w Wukong?
5400:  Jeśli tak, to czy miałem okazję zagrać?
5401:  Gra Soulslike.
5403:  Myślę, że po Sekiro będę mieć duży odpoczynek od Soulslike'ów.
5408:  bo nie jest to tak, że lubię ten gatunek, nawet bym się kłócił, czy to jest wciąż gatunek osobny, a chciałem wpierw poznać wszystkie gry Souls-like właśnie u ich podstaw, to znaczy FromSoftu.
5422:  Zmagam się z myślą, czy by nie spróbować Jedi Fallen Order, ale to głównie z uwagi na świat, to znaczy miałbym wtedy okazję, żeby porozmawiać sobie o moich ukochanych Gwiezdnych Wojnach.
5433:  Są mody do strajku.
5434:  Dobrze, Rafale.
5435:  Mam nadzieję, że też jamniczy.
5437:  Czy Szóstka Wron jest Dark Fantasy?
5439:  Poniekąd.
5441:  W moim przekonaniu Dark Fantasy wyróżnia się tym, że powinna być tam pewna atmosfera, której ja nie dostrzegam w Szóstce Wron, ale może.
5450:  W Dark Fantasy też często jest jakaś figura Mrocznego Lorda, tylko że tak wiecie, do potęgi jedenastej.
5458:  Więc nie Sauron, tylko dziewięciu Sauronów, którzy niszczą świat dla samego niszczenia świata bez przerwy i wokół nich cała fabuła oscyluje, więc prędzej o Dark Fanta byśmy mówili w mroczniejszym odcieniu magii, na przykład w Ili Szwab, albo w...
5474:  rytmatyście Brandona Sandersona, czemu by nie, a w mniejszym stopniu wydaje mi się w szóstce wrona.
5480:  Ale to jest, wiecie, kwestia indywidualnej interpretacji, pamiętajmy, że nie ma już czegoś takiego jak gatunki.
5485:  Są raczej pewnego rodzaju etykiety, konwencje czy tagi, które możemy przypisywać do poszczególnych dzieł kultury i wszystko zależy od tego, kto interpretuje i jak.
5495:  Do dzisiaj podczas zasypiania myślę o polanie w lesie elfów z Aragona, pisze Bear.
5499:  Ja mam dokładnie tak samo, konkretnie u mnie jest nie tyle polana z lasu, ale jest drzewo z Duwenderwalden, w którym jest dom.
5507:  Dla mnie to jest takie miejsce, które jest niesamowicie uspokajające.
5510:  Jeżeli jest to nie przykładek indywidualny, tym bardziej dowodzi to tego, że coś musi być tam.
5515:  w tej umiejętności plastycznego opisywania fantastycznego świata u Pauliniego.
5520:  The Binding of Isaac.
5522:  Nie, bardzo złośliwy człowieku, nie będziemy tego ogrywać.
5525:  Na pewno nie.
5526:  Właśnie z tych przyczyn, które wymieniłeś.
5532:  Forgotten Realms Salvatorego.
5534:  Nie, z Forgotten Realms jestem znajomiony tylko dzięki Neverwinter Nights i innym grom z tego uniwersum.
5544:  Dzięki za wsparcie Grimczak od 6 miesięcy.
5547:  Widziałem to, co Dominika Jamnikotwórczyni-Klimczak potrafi robić za pośrednictwem Midjourney.
5551:  Aż sprawdzę na jej Instagramie, czy coś wrzuciła, bo jestem ciekaw.
5556:  To jest bodajże miszka foto na Instagramie.
5561:  Ciekawy jestem, czy mi się to uda znaleźć i czy ma tam coś z Midjourney.
5565:  O, dobrze pamiętałem, ma coś z Midjourney.
5568:  No dobrze, to przygotujcie się moi drodzy, ale teraz się przygotujcie na wstrząs, bo to jest Dominika Jamnik o twórczyni Klimczak, ok?
5574:  Więc jak Dominika coś robi, ok, no to to tak wygląda.
5580:  i trochę o to mi chodzi, to znaczy Mid Journey to jest świetna aplikacja do wspierania talentu u artystów, ale to nie jest aplikacja, która wyprze artystów albo zniszczy sztukę, czy tak, ludzie potrafią czasem defetystycznie mniemać, doprowadzić do tego, że będziemy mieli nagle jakiś regres artystyczny, wręcz przeciwnie, myślę, że to będzie właśnie taki kreatywny stymulator.
5606:  Cieszę się, że się wam podoba.
5607:  Znaczy, dla mnie to było zachwycające, bo to jest po prostu... No, skojarzenia z Sandmanem miałem momentalnie, ale to dlatego, że wtedy oglądałem akurat Sandmana.
5616:  Niesamowite, absolutnie.
5621:  Berserk nie był czytany, jest wciąż przede mną.
5624:  Fallen Order będzie odpoczynkiem porównując do gier fromu, pisze TheGarry.
5627:  Z góry polecam poziom normalny.
5628:  Tak, nie, nie.
5629:  Jeżeli jest jakiś poziom w grach, to ja zwykle wybieram poziom normalny, bo też chcę oceniać grę w stanie vanilla, a nie w...
5636:  Generalnie jeżeli macie poziom trudności, to zwykle sprowadza się do tego, że czyni się przeciwników gąbką na pociski lub gąbką na ciosy, albo się w jakiś sposób zmienia statystyki tak, żeby działy się rzeczy dziwne i naturze przeciwne i ja bardzo tego nie lubię.
5653:  Dzięki strumykom, pisze Robaczysku, właśnie upakowałem kolejną porcję leczu do słoików.
5656:  Jak miło to słyszeć.
5659:  Czy przypadkiem Wiedźmin z tej definicji już się nie zalicza do Dark Fantasy?
5663:  No nie wiem.
5663:  Jeżeli masz w Wiedźminie machinacje, które są tam w tle, czy Vilgefortza, czy starych potęg, to...
5671:  to tak, myślę, że zaliczało się w jakimś sensie.
5674:  Natomiast w Wiedźminie bardziej ta atmosfera dla mnie, z mojej perspektywy przemawiałaby za zaliczeniem tego do gatunku dark fantasy, chociaż uważam, czy nurtu, że Wiedźminowi znacznie jest bliżej do fantastyki postmodernistycznej.
5688:  Dlaczego?
5688:  Dlatego, że Wiedźmina docenia się wtedy, jak się zna klasykę fantasy.
5692:  To jest tak ładnie to samo, co z Pieśnią Lodu i Ogniem Martina.
5695:  Nie zrozumiecie, na czym polega fenomen
5698:  I artyzm Martina, jak nie będziecie wiedzieli tego, że Martin polemizował z Tolkienem i jego taką bipolarną, dwoistą wizją świata, że jest dobro i jest zło.
5709:  Jest awatar dobra i awatar zła.
5712:  Mamy Melchora, który jest awatarem zła i mamy...
5716:  Eru Iluvatara, która jest awatarem dobra.
5718:  I te dwie siły się ze sobą zmagają aż do Dagor Dagobav, czyli ostatecznej bitwy, w której Melkor zostanie przywrócony za zasłonę rzeczywistości, wróci z nicości, do której został wygnany po oblężeniu Angbandu przez Valarów i po tak zwanej wojnie gniewu, War of Wrath.
5741:  I wtedy dojdzie właśnie do tej ostatecznej bitwy, w której też swoją drogą krasnoludy mają dostąpić wyniesienia do dzieci Iluvatara, bo nimi nie są.
5750:  Krasnoludy zostały stworzone przez Aulego i dopiero pobłogosławione przez Eru Iluvatara, ale nie były jego dziećmi.
5756:  I też wtedy ma się dokonać saga rodu Urina przez odkupienie Iluvatara.
5761:  I tak dalej, i tak dalej.
5762:  To ludzie mają, krótko mówiąc, zadać ostateczny cios Melkorowi.
5766:  To jest ta tradycyjna wizja świata, w której mamy yin i yang, dwie wersje rzeczywistości, dobrą i złą.
5774:  Dla Martina nie.
5775:  Znaczy, Martin mówił, Gandalf powinien był zginąć w Morii.
5778:  I ludzie powinni odczuć, co to znaczy stracić mistrza, stracić przewodnika.
5783:  I ja tak zrobię.
5784:  Ja zrobię tak, że będą ludzie ginąć tak, jak w rzeczywistości.
5787:  I ktoś jest dobrym bohaterem jak Eddard Stark, napotka kogoś, kto jest wredny.
5792:  Na tym polega postmodernistyczność fantasy Martina, a postmodernistyczność fantasy Sapkowskiego głównie na ironicznych wycieczkach w kierunku do klasyki fantasy.
5801:  Rebeka tymczasem podarowała wspieranie kanału pięciu osobom.
5804:  Dziękuję Ci przeogromnie za wsparcie społeczności, za wsparcie kanału.
5810:  Co sądzę o motywie nieśmiertelnego człowieka w koncepcji Banku Pamięci?
5813:  Bardzo dobrze jest to zrobione w trylogii Takesiego Kowacza, Richarda Morgana.
5821:  To mam tutaj z kolei, czyli modyfikowany węgiel.
5825:  Bardzo polecam.
5826:  Akurat to czytałem, inny książek Morgana, jeszcze nie.
5832:  Bardzo lubię skupiać się, pisze Ida Maciejowska, na analizowaniu postaci, tło fabularne, motywacji, rozwój bohatera.
5837:  Zastanawiam się nad pracą magisterczką na ten temat.
5839:  Nie wiem, czy literatura czegoś takiego potrzebuje.
5841:  Zawsze potrzebuje.
5842:  Nawet jeżeli ktoś by napisał 15 bombilionów prac na dany temat, pamiętajcie, nigdy nie jest wami, nie ma waszej perspektywy, waszych lektur, waszego czytania i zawsze pamiętajcie, im więcej jest materiału na dany temat, tym więcej my możemy nadbudować i skomentować.
5856:  Możemy coś skrytykować, możemy coś rozwinąć.
5859:  Po prostu dobierz takie przykłady, których by nie dobierali literaturoznawcy.
5862:  Podpowiedź w Polsce jest bardzo łatwo.
5865:  Weź cokolwiek z fantastyki lub popkultury, dziewięć przypadków na dziesięć, nie będą tego znali ani nie będzie na ten temat żadnej pracy.
5873:  Czy można być dobrym naukowcem i robić kandydatę naukową w XXI wieku, nie znając angielskiego na stopniu podstawowym przez Scaler?
