🔴 Czy ślepej wierze dobrze patrzy z oczu? | LIVE #24
🔗 https://www.youtube.com/watch?v=BeWcWaRmQ3M

140:  Dzięki za oglądanie!
3728:  Dziękuję Ci za trybut, Betonowy Betonie.
3730:  Elbląg here, potwierdzam, w szkole filmowej nie ma, pisze Krzysztof Wójcich.
3734:  Jakiego dysku używam do pracy, na przykład Dropbox?
3737:  U mnie zawsze był to OneDrive z tego względu, że mam pełen pakiet Microsoftowy, bo musiałem go mieć do pracy, więc i w pracy jest OneDrive i u mnie był OneDrive.
3745:  Działa jak działa, ale działa jeszcze, jest na systemach z Androidem teraz OneDrive, został nam wtłoczony przez Samsunga, bo musimy mieć, no więc mam też tamże OneDrive'a.
3756:  Kiedyś używałem dużo Mega,
3758:  ale potem się dowiedziałem, że tam były jakieś problemy z tą chmurą, więc przestałem, aczkolwiek Mega w dalszym ciągu ma jeden z największych dysków.
3765:  Nie znosiłem Dropboxa za to zawsze.
3768:  Co pierwsze, na Skona... Jam, nie mam pojęcia, czym jest Skon, Jakubie.
3773:  Dzięki, Peter, za miłe słowa.
3775:  Kiedy Death Stranding?
3777:  Chciałbym Death Stranding.
3778:  Musi się, moi drodzy, skończyć ten okres, który jest teraz, kiedy jest tak strasznie dużo nowych gier i nowych tytułów.
3784:  On się skończy nieprędko, a przypominam, że jeszcze rzucam absolutnie wszystko, jak wyjdzie Space Marine 2.
3791:  Cenzura usuwa treści nieodpowiednie, a to akurat oznacza nieodpowiednie moralnie, na przykład według światopoglądu cenzora, niebzdurne i nieprawdziwe.
3797:  Słuszna też uwaga, to oczywiście w dużym stopniu zależy od tego, kto aktualnie będzie cenzurował i kto będzie rugował różnego rodzaju słowa.
3805:  Obłudna, obłudna cenzura mówicie, tak?
3808:  Moim uniwersum dark fantasy pisze betonowy beton nagłe rozpoczęcie epoki ludowcowej wyjaśnionym obudzeniem istoty nazwanej gwiazdożercą.
3815:  Ale piękne, bardzo mi się podoba, przez wypowiedzenie haniebnego życzenia przez zgromadzenie magów.
3819:  Aaa, jest inspiracja na Arnio, proszę bardzo.
3822:  Od jak dam na podział prawica, lewica jest bez sensu?
3825:  To jest pytanie albo właśnie do ORB, albo do dwóch lewych rąk, myślę, bardziej obeznanych z polityką.
3832:  Ja tylko mogę powiedzieć od siebie, że zawsze mi się podobała idea,
3836:  gabinetów cieni, która jest w systemach anglosaskich, że nie macie opozycji, która jest tym gorszym dzieckiem, które jest bite i trzeba z nią walczyć, tylko macie ludzi, którzy muszą jakby kompetentnie się wykazać tym, że mają siły osobowe do stworzenia alternatywnego gabinetu, który może przejąć władzę.
3852:  Oczywiście, że w Wielkiej Brytanii też to nie działa tak jak powinno, ale idea jest fajna, więc myślę, że pod tym kątem jest to sensowne, to znaczy raczej podział na tych, którzy rządzą i tych, którzy chcą rządzić i mają lepsze pomysły, ale to by wymagało bardzo utopijnego, idealistycznego ustroju, w którym ludzie są w stanie właśnie przezwyciężyć różnego rodzaju światopoglądy.
3872:  Mam wrażenie bowiem, że w Polsce polityka jest za bardzo światopoglądowa, a powinna się bardziej koncentrować na zarządzaniu państwem.
3880:  Nie chciałbym, żeby w takim stopniu w każdym razie zarządzano ludźmi na tak zatomizowanym, cielesnym poziomie, jakim robi się to w tej chwili.
3889:  Nie automata, dobrze się grało Diablosek, dobrze, zmiotła emocjonalnie, ale niestety ja nie zagrałem w całość, ponieważ jakoś tak się złożyło, że ja przestałem streamować, nie miałem już czasu, żeby pociągnąć te alternatywne wątki, które się tam pojawiały fabularne, więc poznałem jedną trzecią gry w efekcie.
3904:  Smutna sprawa.
3906:  Czy jestem w stanie polecić studia kulinarne?
3907:  Czy są jakieś ludzie, którzy byli na takich?
3909:  Pyta Kobus.
3910:  Nie znam nikogo, to nie jest kompletnie moja działka, moi drodzy.
3913:  Myślę, że ktoś, kto się zajmuje tymi tematami, mógłby wam więcej o tym powiedzieć, ale jak zawsze wydaje mi się, że w przypadku już takich studiów, to na pewno
3920:  Praktyka czyni mistrza, więc niezależnie od tego trzeba robić wszystko, żeby móc gdzieś tam złapać praktykę.
3926:  Akurat z tego, co mgliście kojarzę, wszelkiego rodzaju szkoły kulinarne dbają o to, żeby jednak ludzie się uczyli praktycznie różnych rzeczy w większym stopniu niż jest tam w innych miejscach.
3936:  Co więcej, przypuszczam, że jest sporo restauracji, które mogą po prostu takich dyplomów wymagać.
3942:  Ale to wiecie, z czysto takich sanitarnych względów w sumie się im nie dziwię.
3946:  Czy znajomości mają duże znaczenie w prześciśle naukowej, akademickiej karierze, jeśli tak to jest zdobyć kluczowe, niestety, Grzegorzu?
3954:  Bardzo to jest zasmucające, chciałbym, żeby było inaczej.
3956:  Nie mówię o nepotyzmie absolutnie, mówię o networkingu.
3959:  To znaczy, musisz znać ludzi po to chociażby, że jeżeli się będziesz rekrutować na jakąś uczelnię i uczelnia ma kilka, nie wiem,
3966:  propozycji zatrudnieniowych i dajmy na to, wszyscy mają bardzo zbliżone osiągnięcia, to czy zatrudnią bardziej kogoś, kto jest zupełnie z innego ośrodka, jest kompletnie nieznany, czy kogoś, kto zorganizował u nich trzy konferencje.
3977:  Albo kogoś, kogo kojarzą z wystąpień, kogoś, kogo kojarzą z tekstów.
3981:  To jest wszystko wartość dodana, którą możesz mieć, która zawsze ci się przyda.
3986:  Znajomości także sprawiają, że ja na przykład jestem w stanie w ten sposób skompletować na przykład 14-osobowy skład książki z tematu, który mnie interesuje, z mojej dziedziny.
3996:  No tak dlatego, że czytam teksty tych ludzi, ale także dlatego, że mówię, John, słuchaj, napisz mi tekst i on mi powie, spoko.
4004:  I drugi taki przykład bardzo luźnej znajomości, którą zawarłem z pisarzem, akademikiem, którego tłumaczyłem na język polski, Markiem J.P.
4012:  Wolfem.
4014:  Pozdrowiłbym Marka, gdyby nie fakt, że nie rozumie po polsku.
4017:  I jeszcze zawaliłem do tego wszystkiego, to znaczy przełożyłem jego tekst, ale on się finalnie nie ukazał w miejscu, w którym miał się ukazać, więc mój kontakt brzmiał na początku, Mark, słuchaj, chciałbym przetłumaczyć twój tekst, on mi powiedział, spoko.
4029:  a potem ja do niego napisałem, Mark, sorry, ale się jednak nie ukaże, więc przepraszam cię, że ci zrobiłem nadzieję.
4034:  I Mark odpowiedział, ponieważ wciąż jest to profesor z zagranicy, spoko.
4039:  I wyobraźcie sobie, że lat temu, nie wiem, nie, to było w tym roku nawet, to nie było nawet parę lat temu, napisał do mnie z głupia Fran i powiedział, ej, Krzysztof, bo kiedyś współpracowaliśmy, a ja sobie myślę, że nie, no, Maro, myśmy nie współpracowali, znaczy ja spierdoliłem sprawę, ale współpracowaliśmy, jasna sprawa, i napisałbyś dla mnie tekst.
4056:  No i co, on napisał do mnie dlatego, że ja piszę wybitne teksty, które on zna?
4060:  Nie, dlatego że się kiedyś po prostu poznaliśmy korespondencyjnie, więc nie doceniajcie nigdy roli korespondencji mailowej albo takiego luźnego networkingu na jakiejś konferencji, bo to się może niesamowicie przydać w którymś momencie.
4077:  No mnie się na przykład to żywotnie przyda po to, żeby mieć punkciki na uczelni, ponieważ ode mnie tego wymagają oczywiście.
4084:  Dlaczego to mam?
4085:  Nawet nie musiałem żadnego wysiłku mieć w tym względzie, więc podsumowując, networking się przydaje i wiecie co, myślę sobie, że nie tylko w pracy akademickiej, networking generalnie się przydaje.
4095:  Jeżdżenie na jakiegoś rodzaju konferencje czy szkolenia i tak dalej, ja wiem, bywa nudne, nie każdy to lubi, no to tak, skupcie się na tym, że jak będzie nudne szkolenie, to sobie róbcie swoje rzeczy, a potem przekierujcie 100% swoich sił i energii, zwłaszcza jak jesteście introwertyczni, do rozmowy kuluarowej.
4112:  I tam zadzierzgajcie kontakty.
4114:  Tak, nawet jeżeli to będzie lame, to dajcie komuś wizytówkę albo wymieńcie się kontaktami.
4118:  Swoją drogą, podobno Apple wprowadził wreszcie taką opcję, że można się wymieniać cyfrowo kontaktami.
4123:  Dlaczego tego jeszcze nie ma w Samsungu?
4125:  Dostanę szału.
4127:  I to jest coś, co niesamowicie będzie procentować na przyszłość.
4131:  Mnie to w każdym razie bardzo pomogło.
4134:  Krzysztof Pozdrów, Marka JB Wofla po angielsku.
4136:  Nie, potrzebne są studia, żeby mieć pracę w wyższych sferach.
4139:  Czy potrzeba jej mieć, czy bardziej firmy stawiają na to doświadczenie.
4142:  Zależy od tego, kto jest w firmie i zależy od dyscypliny, zależy od tego, jaka to jest firma.
4148:  Są takie zawody, w których zawsze będziesz mieć musiał studia.
4150:  Prawnicze, medyczne, część też zawodów,
4154:  baki bardzo dużej odpowiedzialności typu, nie wiem, inżynier, który będzie nadzorował na przykład budowę jakiegoś gigantycznego tunelu, znaczy nie weźmiesz człowieka bez studiów do tego, więc to są zawody, w których zawsze będą studia potrzebne.
4167:  Natomiast jest szereg takich, w których, no nie zawsze, ja lubię przywoływać przykład chociażby zawodów artystycznych, bo znam przypadki ludzi w gamedevie nieprzyjmujących ludzi po pięciu latach ASP,
4178:  ponieważ na ESP-sie uczyli na przykład robienia portretów renesansowych, co się przyda może do zrobienia jakiegoś easter-egga w grze, ale nie przyda się na największą skalę.
4188:  Oczywiście studia artystyczne też zaczęły ewoluować w tym kierunku, no ale wszyscy wam to powiedzą, że portfolio i praktyka liczy się tysiąc razy bardziej w takiej konkretnej dziedzinie niż papierek ze studiów.
4200:  Więc to się też może zmieniać w zależności od tego, jaki będzie też poziom automatyzacji.
4204:  Bardzo możliwe, że będziemy potrzebowali na przykład bardzo wysoko wykwalifikowanych, też z dyplomami, specjalistów od sztucznej inteligencji, bo będzie to zawód społeczny też wysokiego ryzyka, gdyż społeczeństwo w którymś momencie, mam wrażenie, zda sobie sprawę z tego, że to jest kierunek rozwoju i trzeba w to inwestować rozsądnie i przekierowywać do obsługi tych systemów ludzi, którzy mają najwyższe możliwe kwalifikacje, a nie tych, którzy po prostu...
4230:  akurat są zatrudnieni w jakimś korpo, które kupiło kolejny algorytm do deep learningu chociażby.
4237:  MK pisze, że gastronomia to około host.
4239:  Wiedziałem, że będziemy mieli jakiś głos także i stąd.
4241:  Trudno jest wyeliminować światopogląd z polityki.
4244:  Trudno, ale to nie znaczy, że nie trzeba się starać.
4246:  Jak powiedział pięknie Benedykt Chmielowski w Nowych Atenach, smoka pokonać trudno, ale próbować trzeba.
4253:  To jest ten sam, który pisał, że koniaki jest każdy widzi.
4256:  Czy mógłbyś nagrać film Pita Martinelli, o nie, obawiałem się tego pytania, który byłby rozbudowany o polecaniach współczesnych, klasycznych, polskich, zagranicznych, najlepszych książek w science fiction i fantasy?
4267:  Robię to od ilu?
4269:  Czekajcie, czekajcie, aż sprawdzę.
4271:  Nie umiem tego sprawdzić szybko.
4273:  Zaraz postaram się to sprawdzić szybko.
4275:  Robię to, moi drodzy, od dwudziestu kilku live'ów.
4278:  I wciąż jest za mało czasu.
4281:  Mam wrażenie też, że nie powtarzam aż bardzo niektórych tytułów, a nawet jeśli niektóre powtarzam, dlatego że są wartościowe.
4287:  Czy oglądałem ReZero?
4288:  Nie, ANG.
4290:  Nie oglądałem, ale Netflix bardzo się stara, żebym to obejrzał.
4295:  O, Vetorment pisze, że o cenzurze sporo wie, bo to akurat jest jego praca.
4297:  Sprawdzam zgodność treści z polityką i regulaminem jednego z dużych serwisów społecznościowych.
4301:  Oj, oj, oj, oj, oj, oj, oj.
4303:  Nie powiem, którego, bo umowa zabrania.
4305:  Totoż, swoją drogą, bardzo niewdzięczna jest robota na takim poziomie, wiecie, no, eliminowania treści, które są jednoznacznie przez wszystkich kategoryzowane jako totalnie nieodpowiednie dla absolutnie każdego użytkownika.
4315:  Więc mam nadzieję, że też masz tam, Vetorment, wsparcie psychiczne odpowiednie.
4319:  Nie mogę się oderwać od bez przypadku, pisze Małgorzata P. No proszę, wiedziałem, że się spodoba.
4323:  Bardzo się cieszę, moi drodzy.
4326:  Czy jest sens w Polsce wydawać w komiksy?
4328:  Marzy mi się zrysowanie komiksów fantasy, absolutnie nie znam się na branży, a ja bym zaczął MX od tego, żeby gdzieś coś puścić w sieci i zbadać rynek, zbadać zainteresowanie, czy trenduje to, czy nie trenduje.
4339:  Komiksy są drogie, więc to jest też rynek, który rozwija się w Polsce wprawdzie dynamicznie, ale na tyle, na ile wiem, no sporo ludzi właśnie narzeka na to, że drogie i jak kupić, no więc jest problem z tym związany, dlatego też wydanie nie jest też proste.
4356:  A w każdym razie nie jest tak proste, jak w przypadku niektórych książek, mam wrażenie.
4362:  Ostatnio na YouTubie Kyle Hill zrobił materiał o kanałach Science Spam.
4365:  Tak, absolutnie widziałem ten materiał, moi drodzy, i on jest mega, mega dobry.
4370:  Bardzo wam to polecam, aż się cieszę, że oglądamy te same rzeczy tak swoją drogą.
4375:  To jest genialny materiał, swoją drogą też jeden z moich ulubionych twórców, który pokazuje, no dosłownie generowane przez AI bardzo możliwe miniaturki i teksty, które też wykorzystują to, że przyzwyczailiśmy się, moi mili, do oglądania filmów, które są
4392:  No nie wiem, takim slideshowem z narracją.
4395:  Ciekawy jestem, czy bylibyście w stanie podać polskie przykłady takich kanałów, gdzie mamy tylko animacje z pokazem slajdów i głos w tle.
4404:  Bo wiecie, nie trzeba się wtedy przejmować tymi montażami, kamerą, ostrością i tak dalej, i tak dalej, nie?
4411:  I teraz moja taka dyskretna rada dla twórców tak działających, nie piszczcie potem, że zastąpi was AI, dobra?
4417:  Przynajmniej tyle, bo to będzie najłatwiejsze do zrobienia, tak?
4421:  To znaczy robimy sobie pokaz slajdów, wrzucamy skrypt do czata GPT, walimy syntezator mowy jakiś i proszę bardzo 7 milionów wyświetleń, bo zrobiliśmy to oczywiście w języku angielskim.
4433:  To jest problematyczne bardzo, no i właśnie z perspektywy weryfikowania informacji także, więc ja jak zawsze tylko mogę powiedzieć, sprawdzajcie opisy pod filmami, czy są tam źródła, jak nie ma źródeł, to się dopominajcie o źródła i ja zawsze szanuję to, jak ktoś na przykład mnie powie, Krzysztof, pokazujesz coś, a nie było źródła, zdarzało się tak i bardzo to szanuję i zawsze staram się uzupełnić.
4453:  Ostatnio, swoją drogą, też była bardzo dobra polemika a propos dobrych polemik z dwiema lewymi rękami.
4458:  Teraz, żebym tutaj przypomniał, to było na kanale Everyday Hero.
4461:  Krzysztof ostatnio nadrobił YouTuby, komuś się skończył rok akademicki.
4465:  I na kanale Everyday Hero była taka polemika, że ja nawet stwierdziłem, że sam zamieszczę komentarz.
4470:  Jak wiecie, bardzo lubię kanał Dwie Lewe Ręce, ale to był świetny komentarz o lewicowej krytyce weganizmu i naprawdę mega polecam.
4477:  Tak to należy zrobić.
4479:  I teraz, moi drodzy, to, tak?
4482:  No tak się to robi.
4483:  Oczywiście mogłoby to być jeszcze bardziej rozbudowany ten opis bibliograficzny, powiedział złośliwie Krzysztof, ale ważne, że są linki.
4489:  I to, co więcej, jest sprawozdawane tutaj za każdym razem, macie screeny, macie linki do tych screenów, tak się to robi.
4495:  Jeżeli ktoś tego nie robi, a tylko robi taką jałową polemikę, upominajcie się o to po prostu, bo presją oddolną z komentarzy do twórcy jesteśmy w stanie zdziałać więcej niż sam YouTube swoimi wytycznymi.
4507:  Jak znaleźć pracę w wydawnicy, pyta Natalia.
4509:  Bardzo lubię redagować, dużo energii włożyłam w ćwiczenie się w indizajnie.
4511:  Nikt nie chce zlecać nawet pojedynczych zadań.
4513:  Bardzo zamknięte środowisko.
4516:  Mogę Ci polecić jedną rzecz.
4517:  Fandomowo tak.
4519:  Fajnie jest się pojawiać na konwentach i rozmawiać z wydawcami z tego samego powodu, dla którego fajnie jest się pojawić na konferencji w środowisku naukowym, bo środowisko zamknięte to też.
4528:  I...
4529:  Łacniej Cię zatrudnią z Twoimi kwalifikacjami, jak Cię będą kojarzyć i znać jako fankę na przykład, jakiegoś typu literatury.
4535:  Więc to jest jeden sposób.
4536:  A drugi sposób, szukać różnego rodzaju grupek i też tam się starać jakoś zaistnieć ze swoimi ofertami, tudzież po prostu szukać tych, które są udostępniane.
4545:  Ale zdaję sobie sprawę z tego, że to trzecie ogniwo jest najbardziej problematyczne,
4548:  No bo możemy se szukać, tak wiecie, 20 lat.
4551:  Więc to, co najlepiej zrobić, to wyjść do ludzi na jakieś festiwale książkowe, targi książki, porozmawiać z wydawcami, zostawić swój namiar, pokazać się jako człowiek zainteresowany tematem.
4562:  Wciąż kontakt bezpośredni, mówi to wam introwertyk i zwolennik cyfrowych metod nauczania, pamiętajcie, jest nie do przecenienia akurat w obszarze takiego kontaktu zawodowego, międzyludzkiego.
4574:  Jasna strona mocy w życiu, wąt z jasną stroną mocy, wyłącznie szarzy Jedi, moi drodzy, i żeby to było dobrze zrobione w Asoce.
4581:  Żółte napisy na miniaturkach, tak.
4583:  Grafika 3D.
4584:  Ezio jest zawsze polecany w takich przypadkach blender.
4587:  Kiedyś widziałem taki film, jak ktoś pyta właśnie, co zrobić, jeżeli chcesz być grafikiem 3D?
4591:  Naucz się blendera, to jest pierwsza rzecz, którą można zrobić i tutaj się nigdy nie zrobi niczego złego.
4595:  Więc bawienie się grafiką jest fajne.
4598:  Ja nie jestem absolutnie przykładem człowieka, który powinien być na piedestale, jeżeli chodzi o prace jego graficzne, ale swoje zrobiłem kiedyś, byłem z tego w miarę dumny.
4607:  Jak to się wszystko zaczęło?
4608:  Zaczęło się to od tego, że Krzysztof robił obelżywe przeróbki fotograficzne.
4612:  Czy mi się uda znaleźć taką, ale to byłoby hitowe, gdyby mi się udało znaleźć taką obelżywą przeróbkę fotograficzną?
4618:  Robiłem je w liceum, robiłem je w gimnazjum, no lubiłem to, robiłem to wyłącznie dlatego, że miałem z tego jakiś niesamowity fun i koniec.
4627:  W zasadzie tylko na tym się to zasadzało.
4629:  Będę sobie teraz sprawdzał cały czas, czy uda mi się to wyklikać, bo myślę, że warto.
4635:  Przypomnijcie mi o tym, ja bym potem zapomniał.
4637:  Czytany był Chainsaw Man, niestety nie czytam mangi, to jest bardzo zasmucające.
4641:  Książki z Warhammera Fantasy 40, z Fantasy jest polecany cykl Gotreka i Feliksa z 40, nigdy źle nie zaczniecie jak się zabierzecie za herezję Horusa, herezja Horusa jest super, tak w każdym razie powiadają, ja wciąż się nie zabrałem za herezję Horusa, więc polecam wam z pewnym zastanowieniem.
4658:  O!
4658:  O!
4659:  Znalazłem!
4660:  Czy to jest wystarczająco obrzydliwe?
4662:  To jest wystarczająco obrzydliwe, ale muszę wam to pokazać bez mojego opisu.
4666:  Dobrze.
4667:  Dobrze, moi drodzy.
4668:  To jest content polityczny na tym kanale.
4670:  Dobrze?
4670:  Przygotujcie się na to.
4671:  Więc to jest pierwsza przeróbka fotograficzna, którą Krzysztof zrobił
4676:  w liceum waszej inteligencji, spostrzegawczości zostawiam zweryfikowanie, cóż to za wspaniała postać jest tutaj sportretowana, i to jest druga postać, która jest sportretowana, więc w związku z powyższym to jest koniec niniejszym kontentu politycznego na tym kanale się pojawiającego.
4692:  I teraz, no robiłem to dlatego, że miałem z tego fun, tak, nikt mi tego nie kazał robić, po prostu se otwarłem, to było robione w corelu, żeby nie było, i powstało, tak, i potem się jakoś wkręciłem w grafikę.
4705:  To oczywiście, że to był rektor, tak, tak!
4708:  Czy masz jakieś wskazówki dla ludzi, którzy zaczynają dopiero studia, bo w październiku się już zacznie przy Kurier Inquisitor?
4712:  Tak.
4714:  Pierwsza i najważniejsza wskazówka jest taka, że studia to nie jest moment, w którym powinniśmy dostawać wiedzę w trybie podającym.
4723:  Jeśli ktoś wam daje taką wiedzę, jeżeli widzicie, że same przedmioty tak wyglądają i nie rozwijacie się, zawsze można ze studiów zrezygnować i pójść na inne.
4732:  I nigdy bym się tego nie bał, bo wiem, że to jest trudna decyzja, bardzo często, ale jeżeli widzicie, że to nie jest dla was i już na samym początku, i że nie zachęca was w żadnym stopniu do pracy własnej, to może jest warto sprawdzić ofertę innych uczelni wtedy.
4746:  I nie bać się nigdy takich decyzji.
4748:  Najlepsi ludzie, których zdarzało mi się spotykać, to byli ci, którzy właśnie decydowali się nagle na taki piwot i volte, i ach, przyjdę, pójdę sobie w innym kierunku, do innej dziedziny, bo słuchali głosu samego siebie.
4761:  Więc to jest dość ważne.
4762:  I druga ważna rzecz, która się pojawia na studiach, no to właśnie nie oczekujemy, że dostaniemy wszystko.
4767:  To znaczy zajęcia to jest punkt wyjścia, a nie punkt dojścia.
4770:  Więc znowu, jeżeli sprawdzają tam obecność na zajęciach, to jest też przeciwskuteczne, bo wyrabia w nas takie przekonanie, że aha, czyli zajęcia są ważne, żeby zaliczyć.
4779:  No nie.
4779:  Zajęcia są po to, żeby nam przetrzeć szlaki, żebyśmy wiedzieli, co sobie podczytać we własnym zakresie.
4785:  Protip jest też ostatni, następujący.
4787:  Jeżeli...
4789:  100% z tego, co macie na zajęciach, będziecie traktowali jako podstawę do egzaminu, to ponieważ nasz umysł zawsze zapamiętuje mniej, do 30% przy jednym przeczytaniu, w przypadku Krzysztofa 3%, no to macie wtedy mniejszy zasób startowy.
4805:  A jeżeli będziecie mieli ten wykład plus własne lektury,
4808:  to macie większą pulę danych, z której możecie zapominać.
4812:  I w ten sposób jest duża szansa na to, że coś powiecie takiego, co jest interesujące.
4816:  Dlaczego studentom na przykład kierunków zaocznych bardzo często albo podyplomowych lepiej się pracuje?
4822:  Dlatego, że mają jakąś wiedzę ze swojego zawodu.
4825:  I idą sobie na jakieś zajęcia, powiedzmy, że to będą zajęcia z wytrzymałości materiałów, ale pracują na odlewni i widzą na bieżąco, co się dzieje, albo zajmują się tym na co dzień i wtedy od razu łatwiejsze są dla nich pewne rzeczy, bo są tym już wyjściowo zainteresowani.
4839:  Więc nie dać w sobie nigdy zabić zainteresowań, z którymi przyszliśmy na studia, jeśli studia to z nami robią, uciekać.
4847:  I nie bać się uciekania, to jest nic złego, moi drodzy, jeżeli się coś takiego zrobi.
4852:  YouTube polecający Ci Twój własny stream.
4854:  PRAWDA?!
4855:  To mi się dzieje bez przerwy i to jest okropne, zwłaszcza, że YouTube też mi poleca moje własne filmy, a ja ich z zasady nie oglądam.
4861:  Nie mam zielonego pojęcia, na przykład, co mówiłem w poprzednich odcinkach, dzięki czemu mogę się powtarzać całkowicie autentycznie.
4868:  Gry paragrafowe.
4870:  Hooo, chyba nigdy nie grałem gmat.
4872:  Proszę bardzo.
4874:  Jeśli chodzi o rozwinięcie komiksów, mamy polecajkę od Gliszczyna.
4877:  W Polsce najlepiej zacząć od uczestnictwa w konwentach komiksowych i wrzucenia czegoś na social media.
4881:  Konwenty, moi drodzy, to jest wspaniałe miejsce.
4883:  Nie dość, że możecie się świetnie bawić, to jeszcze naprawdę można różnego rodzaju znajomości zadzierzgnąć.
4888:  Nawet jeżeli to nie będą znajomości prywatne, to właśnie mogą być to znajomości zawodowe różnego autoramentu.
4895:  Jak widzę coś takiego na shortach pisze Śniadrwy, popularno-naukowego, to zwykle jest to AI.
4900:  Tak, dlatego ja opieram się na bardzo starannie wyselekcjonowanych twórcach.
4904:  No na przykład lubię klikać we wszystko, co zrobi Johnny Harris, który to Johnny Harris też czasami jest krytykowany i bardzo słusznie, że jest krytykowany i łapany za rękę.
4912:  Tak samo jak Linus Teklips był ostatnio złapany za rękę i słusznie, na tym to polega, ale wciąż uważam, że trzymanie się pewnych nazwisk jest lepsze niż zdawanie się na łaskę algorytmu, które na pstrym koniu jeździ.
4927:  Krzysztof, dzięki za trybut serdeczny.
4929:  Potrzebuje poparcia co od Petera Wattsa?
4931:  Ślepowidzenie albo echopraksja.
4934:  Te dwie rzeczy absolutnie.
4935:  Ja coś też mam ślepa Petera Wattsa, ale nie pamiętam.
4939:  Coś jeszcze widziałem u siebie na półce.
4943:  Przeciętny człowiek chce studiować psychologię, pisze PersuG.
4946:  Traktuje socjologię jako drugi wybór w razie, abym się nie dostał.
4948:  Czy uważasz to za fair podejście do socjologii?
4953:  Tak zwane studia pierwszego i drugiego wyboru to jest największy rak, który toczy system rekrutacyjny w Polsce i on się pojawił tylko dlatego, że stworzono system rekrutacyjny, czyli ten, wiecie, centralna komisja egzaminacyjna, która nadzoruje matury i potem macie systemik i z tego systemiku są wszystkie dane zasysane następnie przez uczelnię.
4974:  No jest to koszmar pod wieloma względami, ale przede wszystkim tym, no bo zobaczcie, co to was wyrabia.
4979:  To znaczy, po pierwsze, automatyzacja całego procesu, to znaczy my się już nie musimy zastanawiać nad niczym praktycznie.
4984:  Po drugie, wymusza na was wybór kilku uczelni.
4988:  Czyli nie, że ojej, stawiam wszystko na to, żeby się dostać w moje wymarzone miejsce, a jak się nie uda,
4993:  to wtedy może pójdę w innym kierunku i niekoniecznie to będą studia chociażby, ojej, strach pomyśleć.
5000:  Nie, ten system wam mówi, nie no, jak te, nie te studia, to te studia, jak Primogemy nie zostaną wydane na Hutao, to będzie Jelan, haha, hazardzik, nie znoszę tego, to jest okropne absolutnie.
5011:  Sprowadzenie wyborów życiowych do tego, że macie jakiś system, który wam pokazuje pierwszy i drugi wybór, że macie jakieś pity idiotyczne, tak jak w Genshin fucking Impact, mnie to doprowadza do absolutnego szaleństwa i wiecie, w konsekwencji macie coś takiego, że automatycznie postrzegacie od startu jakieś studia jako gorsze i rekrutujecie się na te studia z myślą, że no tak, to był ten drugi wybór, on był ten gorszy.
5036:  Już od razu macie inne doświadczenie startowo.
5039:  Więc mnie to strasznie martwi i nie widzę innego rozwiązania ponad to, które już funkcjonowało wcześniej, bo naprawdę to nie było tak dawno temu.
5048:  30 lat temu czy 25 lat temu to nie jest tak bardzo dawno temu jeszcze.
5051:  I nie śmiejcie mówić, że jest inaczej, bo wyjdzie, że jestem starzec.
5055:  Więc uważam, że jeżeli to działało naprawdę skutecznie przez lata i jeśli działa dalej na różnych uczelniach, na przykład na Oxford, w dalszym ciągu się tak rekrutujecie,
5064:  to no jednak ten prestiż uczelni się przez coś buduje.
5067:  I z mojej perspektywy, ja wiem, że to zabrzmi strasznie, lepiej żebyśmy mieli uczelnie, które są naprawdę dobre, niż żebyśmy mieli uczelnie, które są dobre, średnie i najgorsze.
5076:  Bo w tym momencie do tego doprowadziliśmy.
5078:  I potem się ludzie dziwią, że ojej,
5080:  W Polsce uczelnie to nie jest taki prestiż, jak na zachodzie.
5083:  A, to pewnie dlatego, że są prywatne.
5085:  No gówno prawda, ponieważ wiele uczelni, które są naprawdę dobre, Cambridge Oxford na przykład, wspomniane wcześniej, czy nie wiem, Uniwersytet Karola w Pradze, to nie są uczelnie prywatne.
5096:  Uniwersytet w Bolonii, który jest najstarszym w Europie, nie jest uczelnią prywatną.
5100:  I można tych przykładów mnożyć.
5101:  Sorbonne to samo.
5103:  Więc ewidentnie nie jest tak, że prywatyzacja wszystkiego jest rozwiązaniem.
5107:  Ewidentnie jest tak, że ten prestiż się buduje oddolnie, to znaczy wy przez świadomość, że napracowaliście się, żeby się gdzieś dostać, budujecie sobie sami
5117:  świadomość tego, że ojej, ojej, to jest osiągnięcie, moje osiągnięcie, tak?
5120:  Że jestem w jakimś wyjątkowym miejscu.
5122:  Oczywiście potem może się okazać, że są złudzenia stracone absolutnie i że to miejsce jest chujowe.
5126:  Jasne, że się tak może zdarzyć, ale nie zmienia to faktu, że ten prestiż jest budowany oddolnie, a u nas się prestiż buduje odgórnie, to znaczy, o, mamy jakąś akademię, tak?
5136:  I to jest akademia, na przykład ostatnio się z niej śmiałem, imienia Paradyża gdzieś tam.
5140:  I teraz zróbmy z niej uniwersytet, to będzie takie prestiżowe wtedy!
5145:  No nie, nie będzie prestiżowe.
5146:  No przepraszam, nigdy nie będzie prestiżowe.
5148:  No choćbyśmy nawet rektora ubrali w dwa gronostaje tam, a nie w jeden, to w dalszym ciągu będzie to śmieszne.
5153:  No i tyle.
5154:  Dla każdego absolutnie, kto kiedykolwiek śledził studia, środowisko akademickie w jakimkolwiek kraju.
