🔴 Megan, gdzie jesteś? | DEUS EX: HUMAN REVOLUTION Livestream #6
🔗 https://www.youtube.com/watch?v=gIsjY5-KZHQ

67:  Dzięki za oglądanie!
3542:  To prawda.
3543:  To jest niesamowite, bo miejscami ta gra wyglądała, była wydana miesiąc temu, a miejscami wyglądała ta gra wydana dokładnie wtedy, kiedy była wydana.
3555:  O Boże, wiem gdzie to jest.
3560:  Pritchard, czy masz szansę, byś wciąż tam był?
3563:  Jensen, mój Boże!
3563:  Byłeś na stronie przez dni.
3564:  Gdzie ty cholernie jesteś?
3565:  Miałem nadzieję, że powiesz mi.
3567:  Teraz cię zablokuję.
3568:  Jesteś w Singapurze.
3582:  Coś jest nie tak, Jensen.
3584:  Przyszedłem do ciebie i sekundę później straciłem swój sygnał GPL.
3588:  To tak, jakbyś zniszczył się w czarnym chłopcu.
3590:  Muszę być jemnikiem.
3591:  No, oczywiście.
3592:  Jeśli znajdziesz transmisor i wyjdziesz, będę mógł cię znaleźć.
3595:  I zatrzymać cię na mocniejszym leśniku.
3598:  Mam więcej ważnych rzeczy do robienia, niż pomóc ci utrzymać tablę.
3602:  Jeśli Megan i jej drużyna są tutaj, nie ma czasu do stracenia.
3608:  O zatem, jedyna rzecz, która sprawia, że możemy się dostać na studia lub nie, to jest niestety wciąż matura.
3618:  I tylko to się liczy.
3620:  A szkoła w chmurze robi dokładnie to samo, co każda inna szkoła, to znaczy macie przygotować do egzaminów.
3626:  Różnica polega tylko na tym, że w szkole w chmurze odpada ci np.
3629:  bullying ze strony uczniów, odpadają ci psychopatyczni nauczyciele,
3634:  Odpada ci również cały ten karcer szkolny, do którego się musisz za każdym razem zapisywać, wychodzić, wstawać o godzinie 4, jechać samochodem i tak dalej i tak dalej, jeżeli masz takie szczęście, że ktoś podwodzi, albo jechać autobusem przez 4,5 godziny, jeżeli nie masz takiego szczęścia i tak dalej i tak dalej, więc to odpada.
3652:  Natomiast absolutnie nie jest tak, że...
3656:  Jest to problematyczne z perspektywy uczelni.
3658:  Z perspektywy uczelni problematyczna jest matura, tak naprawdę, wyłącznie.
3662:  Ja bym chciał móc przyjmować ludzi, a tak się składa, że to robię, przynajmniej na drugi stopień, bo egzaminuję, na podstawie mojej rozmowy z tym człowiekiem, a nie na podstawie jakiejś matury, bo ja kompletnie nie ufam Centralnej Komisji Egzaminacyjnej.
3674:  Jeżeli już, to prędzej dowiodłem sobie wiele razy, że decyzje i oceny Centralnej Komisji Egzaminacyjnej są raczej niegodne zaufania niż odwrotnie.
3684:  Czy Stanley Parable będzie?
3686:  A nie, czy będzie jamnik inspirowany ze Stanley Parable?
3688:  To jest decyzja wyłącznie Dominiki Jamnikotwórczyni, ja niczego nie narzucam.
3698:  Co?!
3699:  Był headshot, headshot, he... Ile razy mam... Ile razy mam headshotować, moi drodzy?
3710:  Robson pisze, że ma wersję płytkową z Missing Link, tylko edycja wydana rok po premierze.
3714:  Aaa, to wiele wyjaśniam, ja mam premierową.
3719:  Megafuka pisze, że jedna rzecz, jaka zachęca do wychodzenia do domu, to śnieg.
3723:  Ja się zgadzam.
3726:  Czy wy słyszycie, jaka jest pięknie w tym momencie przekomponowana muzyka walki?
3731:  Bo ja to słyszę i mnie to cieszy.
3734:  Tutaj gdzieś jeszcze było wyjście, czy nie?
3737:  Chyba nie.
3739:  Cześć Izaki, witamy serdecznie.
3741:  Jaki Blade Runner?
3742:  Książkowy czy filmowy?
3743:  No strasznie będę bluźnił, ale filmowy dla mnie.
3746:  No nic za to nie poradzę.
3748:  No i muzyka Vangelisa, dajcie spokój, filmowy.
3750:  Mnie się też nie podoba fakt, że po wspomnieniu Snape'a większość fandomów wybaczyła wszystko, co zrobił z uczniami przechała Sakura.
3759:  Tak, bardzo mi się to nie podoba.
3761:  Bullying to bullying, mobbing to mobbing.
3763:  Nic tego nie usprawiedliwia.
3764:  Snape był skurwielem, no umówmy się.
3767:  I zachowywał się w sposób skandaliczny.
3770:  To jedynie niuansuje troszeczkę jego postać, to znaczy pamiętajmy, że Snape był postrzegany negatywnie jako nauczyciel, a oprócz tego negatywnie jako śmierciożerca, więc fakt, że Rowling przepisała tę jego postać w inny sposób sprawia, że przestaliśmy go postrzegać negatywnie jako śmierciożerca.
3790:  W sumie nie łapię paraboli Stanleya, nie że grę rozrozumiem, ale przypowieść o Stanleju.
3795:  Tak, no bo to nie chodzi o przypowieść w sensie biblijnym, to jest raczej coś w rodzaju paraboli, to znaczy...
3804:  Metahistory, o, bo Stanley to jest metagaming.
3808:  Metagra to jest gra o graniu, gra o samej grze.
3811:  To jest dokładnie to samo, co postmodernistyczny gatunek, który się nazywa metafikcją.
3815:  Taką metafikcją na przykład są fantastyczne zwierzęta i jak je znaleźć.
3818:  Dlaczego?
3819:  Bo jak sobie otworzycie fantastyczne zwierzęta i jak je znaleźć, tam jest przemowa Albusa Dumbledora i jest ta książka przedstawiona jako podręcznik do nauki przedmiotów w Hogwarcie.
3828:  To nie jest fabuła.
3829:  To nawet nie jest bestiariusz.
3831:  Tylko to jest faktycznie przedmiot wykładany w Hogwarcie i to jest podręcznik do tego przedmiotu.
3835:  Więc to jest książka, która jest podwójnie fikcyjna.
3838:  To jest nie tylko fikcyjna opowieść, ale też fikcyjny artefakt z fikcyjnego świata.
3842:  Dlatego się nazywa to metafikcją.
3843:  I to samo dotyczy metagier.
3845:  Metagry są takim właśnie postmodernistycznym komentarzem na temat kultury grania, na temat tego, jakie są paradoksy związane z grami, na przykład to, że w grach nie można mieć narratora.
3854:  O to chodzi w Stanleju i stąd ten tytuł.
3859:  Czy możemy jeszcze go kogoś strzelić tutaj, tak żeby być niepostrzeżeni?
3865:  Aaa... No, co mi z dyskropencją?!
3874:  Oni są silni.
3876:  Oni są silni i męscy, nie mamy z nimi żadnych szans.
3879:  Co?!
3884:  Nie mamy z nimi żadnych szans.
3886:  To są ci, którym trzeba wlepić 40 headshotów.
3889:  Katastrofa.
3892:  Czy ja mogę otworzyć to okno?
3893:  Nie.
3894:  A czemu nie mogę otworzyć tego okna?
3896:  Bez sensu.
3898:  Fragile!
3901:  Dobra, musimy podstawić tutaj sobie... Dobrze.
3908:  A tak, myśmy zabili ich wcześniej.
3910:  Dobrze, już się gubię w tym.
3912:  Czy szkoła w murze jest też dla dorosłych?
3913:  Wiesz co, to się musisz skontaktować z nimi, bo ja nie jestem tego absolutnie pewien.
3919:  Wydaje mi się, że raczej dla dorosłych to... Wiesz, po co szkoła?
3923:  Można sobie przejść na uczelnię.
3928:  Michael McCann odpowiada za część sordaku do Borderlandsów Trójeczki.
3931:  O, nie wiedziałem.
3932:  Wiedziałem, że to Splinter Cell'a komponował.
3936:  Agnieszka Brzozowska jeszcze pisze a propos Szkoły w Murze, że jej dziecko przeszło w trzeciej klasie liceum i wreszcie jest szczęśliwe, więc macie przykład konkretny.
3943:  Zatem tam bardzo często wykładają ci sami nauczyciele, którzy w szkołach publicznych wykładają, tylko że mają tam więcej swobody, chęci też.
3953:  Mniej takiej frustracji, gdzie nawet mnie dotyka, mimo że pracuję w idealnym dla siebie miejscu, to i mnie dotyka czasem frustracja.
3960:  Dostaję szału na przykład, jak bez przerwy są jakieś punkciki wszędzie i ludzie nie rozumieją, że to jest skandal i absurd.
3967:  Podam konkretny przykład.
3968:  Była teraz konferencja półnaukowych i na konferencji półnaukowych moja dyplomatka mi przekazuje potem, że autentycznie była strona wielka A4,
3979:  Referat wybitny, pięć.
3981:  Referat dobry, cztery.
3982:  Referat średni, trzy.
3984:  Punkciki za referat.
3987:  Odbiór prezentacji przez publiczność.
3989:  Punkciki.
3990:  Wygląd prezentacji.
3991:  Punkciki.
3992:  I na podstawie punkcik... Przepraszam.
3995:  Naprawdę?
3996:  To ja jestem na konferencji Society for Utopian Studies na 1500 osób w Stanach Zjednoczonych.
4001:  To było w Kanadzie akurat, w Quebecu.
4003:  I 1500 referatów.
4006:  I ludzie potrafili siąść na cały dzień, omówić referaty, bo organizatorzy byli w różnych miejscach, i wyłonić na podstawie tego zwycięzców.
4016:  I była kategoria najlepszy referat Kanadyjczyka, najlepszy referat z Ameryki i najlepszy referat spoza tych dwóch krajów.
4024:  Da się, da się.
4025:  Były punkciki, nie było punkcików.
4026:  Prestiż konferencji ciupinkę wyższy.
4030:  Kirito podarował wsparcie.
4032:  Dziękujemy Ci, Kirito, za bycie Jan Nikołajem.
4033:  Shinzaki jest szczęśliwcem, który otrzymał wsparcie od Kirito.
4037:  I jeszcze równocześnie, a ja nie mogę tego sprawdzić, ponieważ czat szaleje, Patryk Włosek dołączył do nas, do grona trybutariuszy.
4045:  Włosek, dlaczego przeczytałem Ciebie z eł przedniojęzykowo-zębowym?
4049:  Włosek!
4050:  Przecież ja nie jestem Mickiewiczem!
4052:  Co się ze mną dzieje?
4057:  Cicho!
4059:  Głupi telewizor!
4061:  Ja nie jestem w stanie zrozumieć.
4063:  Są tacy ludzie, którzy na przykład muszą, nie wiem, czy też tak macie, ale są tacy ludzie, którzy muszą mieć cały czas telewizor w tle.
4070:  Mnie to doprowadza do szału.
4072:  Nie byłbym w stanie tego wytrzymać.
4073:  Wiem, bo moja była tak miała, to było okropne.
4077:  Co innego podcast, nie?
4078:  Wybieracie sobie konkretny podcast, niech sobie szumi w tle, ale to ma sens, ponieważ myśmy to wybrali, tak?
4083:  To jest coś, czego chcemy słuchać.
4084:  A nie, że ktoś nam to narzuca, bo teraz jest w ramówce, to tak, to będziemy teraz oglądać byle co, żeby było cokolwiek.
4090:  A!
4090:  Okropność!
4100:  Okropne!
4103:  Pierwszy growy aksjomat.
4104:  Czerwona beczka w grze jest po to, żeby wybuchnąć.
4105:  Absolutnie tak.
4107:  Wiedział to Krzysztof Gonciarz, zanim zabrał się za bycie artystą.
4113:  Każdy deweloper, który wstawia jak grze czerwone beczki, kontynuuje kierowca bombowca, który nie wypycha ją, powinien zostać uwięziony na 10 lat.
4120:  Przekażę to wszystkim znajomym deweloperom.
4124:  Pierwszej konieczności Grześkowi Wątrobie, który teraz pracuje nad Wiedźminem I razem z zespołem z Fulls Theory.
4130:  How cool is that?
4133:  O, stream jak w te... Ale wiecie, ale to jest coś, co wybieramy, tak?
4136:  Ja albo mam stream, albo podcast jakiś, zawsze.
4139:  Ale zdawać się na ramówkę telewizyjną... Access granted.
4151:  Dobrze, urządzenie zakłócające nieaktywne.
4153:  Jamnik!
4153:  Nie, to jest Jammer niestety.
4154:  Jamnik.
4155:  Niektórzy czują dyskomfort podczas dłuższej ciszy, pisze księżyc.
4158:  Słuchaj, byłem czefem.
4160:  Okej.
4160:  Dobrze.
4176:  Ma to sens, chociaż u mnie pewnie zwycięża uprzedzenie do telewizji.
4179:  Jestem nieprawdopodobnie nagrzany na to medium.
4185:  Czy to nie jest de facto... No dobra, to powiedzmy, że to jest medium.
4189:  Steam TV w tle to mój współlokator z poprzedniego mieszkania tak miał.
4192:  Najgorszy najczęściej wybierał takie gruzliwe show jak Damy i Wieśniaczki.
4195:  Ja miałem ten sam problem.
4197:  Już wiecie, dlaczego moja była jest była.
4201:  Dobrze.
4201:  Rakiety.
4202:  Czy ja chcę rakiety?
4204:  O nie.
4205:  My nie mamy już rakietnicy.
4208:  Nie mamy rakietniczy!
4212:  Co to jest?
4213:  Boże, ja nawet nie spojrzałem, co to jest.
4214:  Ulepszenie siły rażenia.
4216:  Karabin laserowy.
4217:  Oczywista sprawa.
4220:  Czy to jest naprawdę tylko tyle?
4222:  Powiedział Krzysztof, który zignorował rakiety.
4224:  Tak.
4226:  Tim Mickiewicz i Tim Słowacki, zdecydowanie Tim Słowacki.
4229:  Słowacki przynajmniej, wiecie, człowiek sobie poczyta jego mniej znane utwory, zwłaszcza prozy, to jest naprawdę niezłe.
4237:  To jest w takim stylu mrocznej fantastyki romantycznej, znaczy fantastyczności romantycznej.
4245:  Albo utworów grozy, takich jak chociażby Mnich, tudzież Frankenstein, Mary Shelley.
4253:  Niezłe to jest naprawdę.
4254:  Ale wiadomo, dla ludzi, którzy lubią czytać historyczną literaturę, to nie jest coś, co bym polecił komukolwiek.
4261:  Nie.
4262:  To raczej było dla mnie niezłe, ponieważ czytałem tak dużo gówna na polonistyce, że to była miła odmiana.
4269:  Ekstrawertycy nie są w stanie wytrzymać ciszy?
4273:  To wiele wyjaśnia.
4275:  Urczę.
4281:  Oho, ale zdążyliśmy w ostatniej chwili.
4287:  Jestem w tym je, o Boże, tylko nie wieszczę.
4289:  Ja się zgadzam absolutnie.
4294:  Natalia Dominika Rydzewska pisze, że dostała od chłopaka książkę o jamniku, potem drań.
4298:  To musi być ten jedyny, prawda?
4300:  Myśmy czytali drania właśnie ostatnio, nalałem nikołajka.
4302:  Nie wiem, czy wiesz, Natalio.
4306:  To jest super książka.
4308:  Na końcu drania jest lista najważniejszych faktów jamniczych.
4314:  Strasznie mi się to podobało.
4315:  Krzysztof Gębarowski dołącza do grana Trybutariuszy.
4317:  Witamy serdecznie, jamniki dla ciebie.
4321:  Polecam prace, gdzie cały czas ktoś do ciebie mówi, czegoś słuchasz, natomiast docenisz ciszę w wolnym czasie.
4326:  Polecam jako strajny ekstrawertyk, pisze Betrius Agent.
4329:  A widzicie?
4330:  Nie no, przy pracy to...
4335:  Główka!
4338:  Nie ma główki!
4341:  No i to jest ten absurd, którego nie znoszę w Deus Ex.
4343:  Jedyny absurd, który mnie tutaj denerwuje.
4345:  No naprawdę.
4346:  Ile mam tych headshotów robić?
4351:  To!
4351:  To jest headshot, tak?
4354:  To przecież absurd!
4355:  Przypomina mi się No One Lives Forever.
4357:  Czy ktoś jeszcze na czatach zna No One Lives Forever?
4359:  To była gra o szpiegu.
4362:  Więc jak ktoś lubił i lubi Jamesa Bonda i tak dalej, to strasznie się nią jarał, ale to jest strasznie stara gra.
4369:  To było 14 headshotów.
4372:  Czy to odbierający poród beelighting główka?
4375:  Ty się śmiesz, Aśku, a myśmy wczoraj odbierali poród w Beyond Two Souls, to było straszne.
4381:  Kate Archer, tak jest!
4383:  Znany... O, szpiegini, absolutnie!
4385:  Szpiegini, piękne słowo, prawie jak magini.
4389:  Dlaczego oni do nas strzelają?
4395:  Czarna herbata, róża, mleko, przetestowany wypas.
4397:  A widzicie, widzicie.
4400:  Ha!
4401:  Przynajmniej o nominacjach pisze Natalia na najlepszy i najbardziej rozczarowujący serial w jakby nie patrzeć.
4407:  Pod wideo jest też dostępna lista wszystkich seriali, jakie się pojawiły w tym roku.
4410:  O Boże, o Boże, o Boże.
4417:  To się mogło udać tylko nam.
4421:  Czy został zabity?
4423:  O nie, on chyba jeszcze żyje.
4432:  No przecież to jest jakiś kompletny absurd.
4438:  Ale ma za to Baton Pro Energetyczny Cyberblasta, to mnie cieszy.
4445:  Czy oglądałem Game & Watch?
4446:  Tak.
4446:  I jak ja się cieszę, że Elden Ring dostał nagrodę.
4450:  Naprawdę, gdyby dostał Ragnarok, byłbym zdenerwowany.
4455:  Ragnarok jest grą dobrą, ale typową.
4458:  Nie było jeszcze takiej gry jak Elden Ring.
4461:  Nigdy nie było.
4463:  Takie gry powinny dostać nagrody.
4465:  Cieszę się, że Game Awards jest bardziej... No, musimy zdrówko wziąć.
4472:  Cieszę się, że Game Awards jest bardziej miarodajne i wiarygodne niż Oscary.
4484:  Tam jest jeszcze... Mówiłem?
4488:  Pistolet, moi drodzy, tylko pistolet.
4490:  Teraz rozmawiamy!
4491:  Teraz rozmawiamy!
4505:  Gry LEGO?
4507:  Wiesz co, Julio?
4508:  Lubiłem... Znaczy, nie lubiłem, to jest mało powiedziane.
4510:  Ja miałem obsesję na punkcie LEGO.
4512:  Gdyby ta moja obsesja trwała dalej, to prawdopodobnie byłbym jedną z tych osób, która kupuje za parę tysięcy Millennium Valkona.
4518:  Na szczęście... Na szczęście ta obsesja minęła.
4522:  Ale nigdy nie byłem w stanie się przekonać do filmów i gier LEGO.
4526:  Nie wiem dlaczego.
4528:  Kiedyś mi siostrzeńcy stryjeczni pokazywali gry LEGO.
4530:  Bardzo fajnie to wyglądało, mechanicznie super, ale nie miałem imersji.
4538:  Bartelniki zabrane od zwłok, kradzione nie tuczy.
4543:  Hmm, dekontaminacja, hmm.
4547:  Dobra, ale jak myślicie?
4548:  Gdzie jest?
4551:  Już wiem gdzie.
4555:  Ale złośliwe.
4556:  Popatrzcie, tuż za robotem jest konsola bezpieczeństwa.
4560:  Kto by pomyślał?
4562:  Elden Ring był przepiękny, szczególnie patrząc na grafikę.
4564:  Elden Ring jest naprawdę grą bardzo przemyślaną, jest wielkim osiągnięciem From Software, które wyciągnęło w Elden Ring'u wnioski z wszystkich swoich poprzednich gier i zrobiło grę ostateczną, która jeszcze naprawdę bardzo dobrze rokuje na przyszłość.
4579:  Ale musimy powstrzymać.
4580:  Widzicie, mówiłem, że będziemy używać dużo wirusów.
4583:  Krzysztof, dlaczego używasz tak mało wirusów?
4585:  No i proszę bardzo.
4587:  Teraz używamy ich bez przerwy.
4592:  No przecież to jest jakiś koszmar.
4607:  Fuck.
4607:  Nie jest dobrze.
4610:  Nie jest dobrze.
4613:  W takim razie wykorzystamy ten czas, żeby zniszczyć ścianę.
4621:  No, sequel Hadesa to jest duża rzecz.
4626:  Mam pewne podejrzenia, że będzie tam można grać magiem, bo przynajmniej to wynikało z gameplayu.
4633:  Dorota pisze, że powinienem dać szansę na God of War.
4635:  Dam!
4636:  Na pewno dam, tylko musi być na PC-cie całość.
4639:  Space Marine 2?
4642:  To jest gra, na którą się hype'uję bardzo.
4644:  To jest gra Warhammerowska.
4646:  Wiecie dobrze już po moich próbach streamowania średnich gier Warhammerowskich na kanale, że mnie wystarczy dać Warhammera i ja będę wtedy szczęśliwym człowiekiem.
4655:  Więc tak.
4659:  Bardzo czekam.
4663:  Tym razem nie będzie już.
4664:  Nie ma to tamto.
4665:  Nie ma to tamto.
4667:  Żadne próby wykrywania.
4669:  Jesteśmy ufortyfikowani.
4677:  Dzień dobry.
4679:  Wrogowie!
4680:  Wrogowie!
4684:  Proszę bardzo.
4685:  I teraz nie będziemy się ruszać bez tego naszego przyjaciela.
4689:  Czy wrócę do Orii?
4691:  Chciałbym wrócić do Orii.
4692:  Myślę, że to możemy robić przy okazji właśnie takich jednorazowych nasiadówek, a może przez święta?
4699:  Kto wie?
4701:  Dragon Age Absolution obejrzane, S88 art.
4704:  Wiąże się to z pewnym rozczarowaniem z mojej strony, nie będę oszukiwał.
4707:  Bardzo mi się podobały wszystkie momenty, kiedy magowie robili magiczne rzeczy, bo to mi się zawsze podoba.
4713:  Natomiast fabularnie, jakkolwiek to było heist movie, a heisty bardzo lubię, no to jednak... Nie.
4728:  Coś było nie tak.
4730:  Coś było nie tak światotwórczo z tym serialem.
4733:  Mam wrażenie, że sporo osób, które nie grały w Dragon Age'a mogły nie wiedzieć w ogóle, o co chodzi.
4739:  I nie miałem jakoś powodu się angażować w bohaterów i ich historię.
4745:  To był duży problem.
4746:  Miałem problem z główną bohaterką.
4749:  Co po tej grze kolejnej Deus Ex?
4750:  Tak, Mankind Divided.
4753:  Za Mechanicusa 2 mógłbym nawet jakąś lekturę szkolną przeczytać.
4755:  Daj spokój, Iwanus.
4757:  Mechanicus 2, ale z muzyką Geoma Davida.
4760:  Ooo!
4762:  Ooo!
4762:  Tak!
4767:  Pierwszy zwiastunek filmów D&D?
4769:  D&D będzie na pewno... Znaczy myślę, że będzie recenzowany, chyba, że będzie strasznie złe.
4776:  Trzeba by przysłać młot wojenny ważący z 20 kg na AG.
4779:  Krzysztof będzie szczęśliwy wtedy, mimo że mag.
4782:  Nie no, tak no.
4783:  Mieć coś takiego w sali wykładowej super sprawa.
4786:  To co, dalej zabijamy, nie?
4792:  Aha, to jest ten, który ma pancerną... pancerny ryj.
4798:  Nie chcemy ludzi z pancernymi ryjami.
4800:  Pancernym ryjom mówimy, no no.
4803:  Kojima zdążył zrobić drugie devstrzenie, to nawet nie odpaliłeś pierwszego.
4806:  Spokojnie!
4807:  Też jest na naszej liście streamowej.
4809:  Jeszcze Nier Automata przed nami.
4813:  Mechanicus w dwójeczce jako Necroni.
4815:  Wiecie, jest coś takiego jak gatunek gier Reverse Tower Defense.
4820:  Polega on na tym, że wcielamy się w potwory, które atakują wieżyczki.
4825:  I to jest jedna z pierwszych gier studia 11-bit.
4830:  Zrobili serię gier.
4832:  Nie pamiętam w tym momencie, jak one się nazywały.
4834:  Musiałem sprawdzić na Steamie.
4836:  Reverse Tower Defense właśnie.
4838:  Były bodajże dwie części.
4840:  I atakowały się potworami.
4841:  Super sprawa.
4842:  Obcymi konkretnie.
4845:  Aaa, główka!
4848:  Aaa!
4849:  Anomalii!
4850:  Wiedziałem, że ktoś grał na czatach.
4851:  Tak jest.
4855:  Główeńka!
4858:  Wiecie co?
4859:  Myślę, że nasi przeciwnicy nie mają głowy do walki.
4866:  Stracili głowę dla Adama Jannixena.
4870:  Dobrze, już przestaję.
4884:  Tak, macie rację, tego brakowało.
4890:  Wspaniale!
4891:  Dobrze, myślę, że możemy tutaj radośnie wkroczyć.
4895:  O nie, jest jeszcze jeden.
4897:  Jeszcze jeden!
4899:  Jeszcze jedna główeńka!
4904:  O nie, to jest pancerna główeńka, niedobrze!
4908:  Ta głowa jest pancerna!
4911:  Dobra, potrzebujemy do tego pistoletu.
4917:  Skąd on strzela?
4920:  Stamtąd?!
4924:  Come on!
4927:  Czy nie jest tak, że my powinniśmy mieć jakiś implant, który ich pokazuje?
4931:  To byłoby super.
4936:  Nie mogę marnować amunicji do pistoletu.
4946:  Okej.
4947:  Ten nie jest niewidzialny, a zatem...
4951:  No co jest?!
4954:  Dobrze, teraz możemy.
4957:  Okej.
4960:  Jest jakaś szansa za moment, że pokażą się znowu.
4965:  Brawo Krzysztof, jesteście dumni?
4966:  Teraz śnieg za oknem wyparował.
4968:  Jak to?!
4968:  Jak to?!
4969:  Dlaczego?!
4972:  Implant termowizyjny byłby świetny.
4974:  Też tak mi się wydaje, że powinienem był go kupić zanim tutaj wlazłem.
4978:  Wiecie co?
4979:  Adam Jensen jest jeszcze specjalistą od wchodzenia na Janka.
4982:  Adam Jensen nie jest specjalistą od wbijania na Janka.
4989:  Ulepszenie oczu pokazywało wrogów z kamuflażem?
4990:  Czy się wydawało?
4990:  Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
5009:  Dobrze!
5015:  Jakie, jakie spanko?
5021:  Cztery headshoty są potrzebne!
5024:  W nieprzytomnego żołnierza, co za absurd!
5029:  Hrabia Duku też nie ma głowy do walki, aaaa!
5033:  To prawda!
5035:  a municję do karabinu bojowego, proszę bardzo.
5038:  Karabin, karabin, karabin, karabin bojowy, dobrze.
5044:  No, 3 marca wychodzi na PC The Last of Us.
5046:  The Last of Us na pewno będziemy recenzować na bez schematu serialowe, natomiast nie, nie, nie zagrałbym chyba, wiecie, bo oglądałem na bez schematu właśnie live'a i cały let's play z The Last of Us, to jest gra totalnie nie dla mnie.
5061:  To jest tak, tak bardzo nie dla mnie, że to się w głowie nie mieści.
5065:  Nie dość, że to jest horror, to jest jeszcze post-apo i to jest ostry horror.
5068:  Ja byłbym na tym permanentnie przerażony.
5071:  Dobra, musimy rozłączyć.
5075:  Trzeba używać... Prawda?
5076:  To jest absolutnie przerażająca gra.
5082:  Dobrze, musimy wykorzystać serię wirusów.
5087:  Fuck.
5094:  No przecież to jest jakiś kompletny absurd.
5098:  Dobrze, udało się przynajmniej to schakować.
5100:  Tyle dobrze.
5101:  To jest jakiś karabin bojowy.
5102:  Och, tak!
5103:  Dajcie mi karabiny bojowe.
5106:  Magia w Eragonii, jeden z lepszych systemów magicznych.
5109:  Dyskutowaliśmy na ten temat z Czerwiem, to znaczy jest taki piękny moment w Eragonii, jak jest opisany mag, który jest wykorzystywany do ochrony kontyngentów zbrojnych.
5121:  I to ma głęboki sens, ponieważ w świecie, w którym można za strzeleniem palców wyeliminować przeciwnika,
5129:  powinny być sposoby ochrony magicznej, na przykład zapośrednictwem artefaktów lub żywych magów.
5134:  I to też pokazuje, jak genialnie magowie mogą być inkorporowani w skład sił wojskowych regularnych.
5142:  Lubię czytać jedną serię do końca, czytam parę rzeczy na raz, bo tak kocham Sakowski.
5145:  Bardzo często zdarza mi się coś porzucić, teraz porzuciłem Zakon Drzewa Pomarańczy, przerywałem Malazan, bo ja wolę niektóre książki czytać wtedy, kiedy mam na nie czas, a w ciągu roku akademickiego po prostu jest to niemożliwe, żeby przeczytać, no nie wiem, 10 tomów Malazanu.
5159:  No nie, to jest nie do zrobienia absolutnie.
5164:  I w takich sytuacjach wybieram np.
5165:  coś, co się czyta szybciej i łatwiej.
5167:  Taką książką do szybkiego, fajnego czytania jest np.
5169:  ten Teatr Węży, który już wam dzisiaj pokazywałem, Agnieszki Hałas.
5172:  Czy dostanę okładkę?
5173:  Dostanę okładkę, super sprawa.
5175:  Czyta się to jak masło i przede wszystkim jest to troszeczkę krótsze.
5180:  Aaa, co Krzysztof znalazł?
5182:  A, ha, ha!
5184:  Jest i wentylacyjny tunel, powiedział Krzysztof, używając składni Mistrza Jody.
5190:  Który to jest etap gry?
5191:  Zbliżanie się powolutku do końca.
5197:  Dragon Age Absolution Tempo nawaliło w pierwszej połowie sezonu i były problemy z ekspozycją, pisze S88A.
5201:  Czyli nie tylko ja.
5202:  Nie tylko ja miałem z tym problemy.
5204:  Chatowa fanatyczka Dragon Age'a, czyli Lofrana, też wspominała, że jest problem duży z tym.
5213:  Nawet dla fanatyka Dragon Age'a.
5214:  Jak czytać masło?
5215:  Wspak.
5216:  Słowo osłam jest zabawniejsze.
5227:  Spójrz na to, dok, prawie umarłem, próbując cię uratować.
5232:  O, a teraz tu jesteś, żeby mnie powrócić.
5234:  No może nie chcę iść.
5236:  Może mam tu więcej niż kiedykolwiek, Seraf.
5240:  Czy Vasily Savchenko się z tym zgadza?
5243:  Wykonali go i zniszczyli jego ciało.
5244:  To nieprawda!
5244:  Uważaj, bez tych morderców, którzy cię tak zaskoczyli, nie chcesz budować ich kawałków.
5248:  To nie było kawałkiem.
5249:  To... To był uzupełniony software, który zmienia funkcjonalności w biochipie.
5254:  Powiedzieli mi, że to było dla kontroli zespołu.
5257:  Vasily jest naprawdę zimny.
5258:  Widzisz ciało?
5259:  Co zostało z nim?
5261:  O mój Boże, powinnaś się do niego słuchać.
5270:  Doktorze Colvin, muszę znaleźć resztę drużyny.
5273:  Ale doktora Reed'a GPL nie wyświetla.
5275:  Jest w zakupie.
5276:  Wszędzie są ochronicy.
5278:  To ja potrzebuję sposobu, by wyciągnąć ochroników.
5282:  Zastanowienie.
