40,000 powodów, by być bratem Cokolwiek | WARHAMMER INQUISITOR Livestream
🔗 https://www.youtube.com/watch?v=zhxjKzYZ2G0

13:  Muzyka Muzyka
4682:  Hmm, troszkę... błogosławieństwa, może.
4684:  Albo może coś znajdę.
4685:  Myślę, że zrobię improwizację.
4689:  I'll have the transport ship ready, just in case.
4693:  Wiecie, jakie organizacje jeszcze grałem?
4695:  The Incredible Adventures of Van Helsing 1 i 2, uwielbiam.
4698:  No i oczywiście wszystkie Diablosy.
4701:  Torchlight.
4705:  I chyba tyle.
4707:  Ale pędzimy z poziomami, bardzo mnie to cieszy.
4711:  Śledztwo zakończone.
4712:  Wskazówki doprowadziły nas do następujących wniosków.
4714:  Jakiś czas temu w Fortece Klasztorze wylądowała imperialna ekspedycja pod dowództwem Lorda Inkwizytora Closterhima.
4721:  Umówmy się, to jest Lord Inkwizytor Clusterfuck.
4725:  Cel inkwizycji Lorda Inkwizytora Clusterfucka oraz aktualne miejsce przebywania badaczy są nieznane, chociaż biorąc pod uwagę poniesione przez nich duże straty zakładem, że musiała być ona liczna.
4734:  Lord Inquisitor Clusterfuck miał w swojej świecie niższych rangą inkwizytorów oraz śledczych, a także pewną liczbę kosmicznych Marines z Zakonu Burzowych Strażników.
4743:  Niepokoi mnie, że konklawę Caligari nie raciło poinformować mnie o tej ekspozycji.
4748:  Kloppenheim.
4750:  Diablosy wszystkie były grane.
4752:  Jedynka, dwójka, trójka.
4754:  Dwójeczka była radosna.
4756:  Nie grałem tylko w to nowe Diablo, to znaczy odświeżoną dwójkę, bo nie.
4762:  chciałem, żeby Polska się stała takim imperium z Warhammera.
4765:  W sumie taką wizję miał Marcin Przybyłek w książce Orzeł Biały i Orzeł Biały 2.
4772:  Ale to polecam, to jest prześwietna sprawa.
4774:  Założenie jest takie, że w całym świecie ludzie zaczęli przyjmować środek specjalny, który umożliwiał im uzyskanie nieśmiertelności.
4783:  Jednak jak bywa, to w takich przypadkach shit went wrong i ludzie zaczęli zmieniać się w orków.
4791:  Z wyjątkiem Polaków, ponieważ w Polsce za dystrybucję tego środka na nieśmiertelność odpowiadało NFZ.
4797:  W związku z powyższym nikt go nie dostał i jedynie Polacy zostali ostatnimi strażnikami bastionu ludzkości, ufortyfikowali się i orkowie z wszystkich stron atakują twierdzę Polska.
4810:  To jest najbardziej chora, cudowna i satyryczna narracja, jaką widziałem w życiu w Polsce.
4815:  Przefantastyczna sprawa, mega polecam i jest mnóstwo jeszcze aluzji politycznych, żeby było śmieszniej.
4821:  Uwielbiam moment, w którym orkowie, oczywiście pojawiają się orkowie z wspaniałego wschodniego kraju, zarządzanego przez putinowskie monstra obecnie, i stwierdziły orzeczeni orkowie, że wyciągną gigantyczny lotniskowiec albo łódź podwodną, nie pamiętam, i przeniosą ją po balach wielkich w stronę polskiej granicy, żeby napieprzać stamtąd dział.
4846:  Jak myśleliście, że orkowie z Warhammca są dziwni, poczekajcie do orła białego przybyłka.
4855:  Wcielone szaleństwo brzmi jak coś dla nas.
4861:  Dwójeczka Diablo 2 było radosne, tymczasem spalone Tristram i ludzie nabyjani na PAL.
4865:  To jest właśnie radosne.
4869:  MF pisze, że to brzmi jak każde wydanie wiadomości.
4873:  Oax Max Die to jest gra, która jest mi chyba najczęściej polecana na streamach.
4881:  Biedny brat Jeremiasz cokolwiek został otoczony.
4887:  Co to ma znaczyć?
4892:  Grim Dawn i Titan Quest są polecane w tematyce hack'n'slash'y.
4896:  Czy wy widzicie te piękne elementy?
4899:  Strasznie mi się podoba to, co tu się dzieje.
4901:  Bardzo dobrą robotę odegrali art designerzy.
4908:  Level art jest tutaj przepiękny, absolutnie.
4912:  Level design też, bo jest intuicyjny.
4917:  Witaj w martwych, Inquisitorze.
4920:  Nie dokładnie w armii, którą sobie wyobrażałem, ale w końcu w obronie.
4926:  Więc teraz zrozumiesz, że nie odwiedzam twojej ekspedycji?
4933:  Zrozumiem.
4934:  I przerażam się tej zaskoczności.
4937:  Nie oczekiwaliśmy żadnych gości na ten zniszczony imperium.
4941:  I najpierw myślałem, że musisz odwiedzić Klosterheim's Retinue.
4945:  Ten żołnierz przywiozł z nim całą armię zajętych i interogatorów.
4948:  Musisz mi powiedzieć wszystko o tym człowieku, jego ekspedycji i martwym.
4954:  Ale najpierw zamontuję teleporz jammer.
4958:  Kształt, który przejechał jammer, jest dwie przejścia z powrotem i cała kontrolna sprawa jest w ramieniu z farołami.
4965:  Dlaczego myślisz, że jestem w tle?
4967:  Zostawią nas tu podwiniętymi.
4969:  Czas, żeby zrzucić tle razem.
4970:  Inquisitor, mamy problem.
4977:  Okej, jest pauza, więc mogę przeczytać, co się dzieje na chatach.
4980:  Sebuzła pisze, że przybyłem w dobry pisarz, czytałem Orła Białego i za chwilę zacznie gamedeck, a to jak czytałeś w tej kolejności, to gamedeck jest jeszcze, jeszcze, jeszcze, jeszcze lepszy.
4988:  Paweł pyta, czyli warto zacząć swoją przygodę z nami ze świata Warhammera?
4992:  Warto, z Warhammera 40 polecam zacząć od Warhammera Mechanicus.
4997:  Kamil pisze, że tworzy esej i cytuje rozdział ze zbiorem badań, czy musi biografii również założyć te wspomniane badania.
5003:  Nie, ale powinieneś do nich dotrzeć, bo generalnie nie powinno się cytować za, bo to jest antynaukowe.
5009:  Zawsze trzeba dotrzeć do źródła, bo istnieje zawsze szansa, że ktoś może przekłamać źródło, jak będzie je referował.
5015:  Natomiast zawsze się cytuje te publikacje, do której dotarłeś.
5020:  Jakie grałem w czasach szkolnych?
5022:  Wszystkie, jakie się nawinęły, ale te, które mi się przypomina w tym momencie, to SAR Ciężar Korony.
5026:  W to grałem w gimnazjum.
5028:  Mamy umiejętność globalną.
5029:  Można korzystać z niej tylko przez ograniczony czas.
5031:  Jak?
5034:  Jeżeli wybierzesz nową umiejętność globalną, poprzednia zostanie usunięta.
5038:  Okej, pole minowe.
5041:  Dźgaj jak mężczyzna!
5042:  Więcej!
5065:  Daj mi więcej!
5066:  No więc, to był przyjemny warm-up, nie?
5067:  Ale Inquisitorze... Jestem pewien, że będą tu zabrać swojego grubego ojca, żeby ich pomóc.
5072:  Ich co?
5073:  Zastanawialiśmy się o niektórych z tych przyjaciół.
5078:  Wszyscy są rodzicami stworzonej drużyny.
5082:  W każdym razie, podczas wieków odsłonięcia przez koszulę, jeden z ich generacji zapomniał o naszym świętym imperium i znalazł nowe rzeczy do posługiwania.
5092:  I co to będzie za ojciec?
5094:  Jak przerwał?
5096:  Czemu przerwał pięknej wampirzycy?
5099:  Nie wolno przerywać wampirzycy.
5125:  Zostawcie naszych wspaniałych i mężnych sojuszników, którzy sobie nie radzą.
5129:  Jesteśmy inokulator następny.
5131:  Dobrze.
5152:  Dobrze!
5152:  Odwiedź!
5152:  Uwielbiam to!
5185:  O, błyskawiczny blask broni!
5186:  Chciałbym, żeby moi bracia byli tu, żeby usłyszeć ten kanto śmierci!
5193:  Mówisz o braciach.
5194:  Którego odcinka zbudowałeś?
5197:  Nie jestem zrozumiały z tej ikonografii.
5202:  Jestem Sgt.
5203:  K.S.
5203:  Thorne z Sturmwatcher Space Marines.
5207:  Wyjaśnij.
5207:  Nie znam tego odcinka.
5210:  Byłabym naprawdę zaskoczony, gdybyś to zrobił.
5213:  Nasza istotność jest tajemnicą.
5215:  Nasze liczby są mało, a nasz błęd jest straszny.
5218:  Jesteśmy patrząc w czołgach, ale bądźcie ostrożni.
5221:  Jesteśmy zaskoczonymi łokciami Calgary Conclaves.
5224:  Co dokładnie robimy?
5225:  Śmierzymy ślubowo podczas klasyfikowanych instytucji inkwizytoryjnych.
5234:  Nie mówmy o tym później.
5239:  Co jeszcze nas atakuje, jak śmiem?
5245:  Mamy podobno wieżyczkę jakąś do postawienia?
5247:  Aktywator... umieszczenie wieżyczki strażniczej.
5251:  A, okej, czaję.
5254:  Okej, już rozumiem.
5259:  Nie niszczyć naszych pul minowych.
5261:  Zostawcie w spokoju nasze pul minowe.
5263:  O nie, niedobrze.
5273:  Bardzo niedobrze.
5273:  Ginął.
5274:  Przestańcie ginąć.
5275:  Natychmiast przestańcie ginąć.
5279:  Co tu się dzieje?
5281:  Jak śmiecie ginąć?
5287:  Potrzebujemy drugiej wieżyczki strażniczej tutaj.
5294:  Och tak, jeszcze mam Tower Defense do tego wszystkiego.
5298:  Krzysztof jest zachwycony.
5303:  Jakie papierowe Nerglingi.
5304:  Nerglingi są wspaniałe.
5307:  Po prostu nasze moce psjoniczne wykraczają poza ich możliwości.
5324:  Przejdźmy w zasięg wieżyczek.
5325:  Co się dzieje tutaj?
5335:  Dobrze.
5335:  Oj tak, przypomina mi się bardzo dużo gier strategicznych, które lubię.
5343:  Tower Defense to nie wszystko, które się potem zasiada za strami wielkiego mecha.
5348:  Lubię te pieśni.
5350:  Jesteś naprawdę robiąc pracę Imperium, Inquisitorze.
5354:  Trzymaj się.
5354:  Zniszczyliśmy ich główną siłę.
5357:  Przejdźmy i odłączmy ten jammer.
5359:  Przed tym... co?
5359:  Jej Boże przyjeżdża?
5361:  Ufaj mi, już jest blisko.
5364:  Ciekawe, jak to wygląda.
5366:  Po odniesieniu jammeru, musimy znaleźć Pana Klosterheima.
5374:  O tak, ten dwufasty hipokryt.
5377:  Przez niego już straciłem brateria, a potem zostawił mnie tutaj, żeby umrzeć.
5382:  Ale teraz... ruszaj!
5385:  Gotowy do walki!
5392:  To jest ciekawe pytanie, bo w ogóle jeżeli chodzi o gry wideo, to jest w odróżnieniu od wszystkich innych mediów, mamy zawsze dwa gatunki.
5397:  Jeden gatunek to jest gameplayowy, mechaniczny, a drugi gatunek to jest setting.
5401:  Więc settingowo to jest Grimdark właśnie.
5403:  To jest ta estetyka, która się utrzymała w Warhammerze.
5405:  Można byłoby kombinować, że to jest jakiś dark science fantasy, ale wszyscy nazywają to Grimdark.
5412:  Z uwagi na właśnie tę gotycką, neogotycką w zasadzie, czy allogotycką, bo to jest allotopia, inny świat, estetykę.
5419:  Natomiast mechanicznie hack and slash.
5422:  Polega dosłownie na tym, że sobie łazimy i strzelamy do wszystkiego, co się rusza.
5426:  Chyba, że z kumitatorem.
5433:  Podsumowanie.
5434:  Po rytuałach diagnostyki i niezbędnych hymnach w celu uspokojenia jego nastroju pomodliłem się do ducha maszyny i pokornie prosiłem, by opowiedział mi o przyczynach powtarzających się awarii systemu.
5444:  To jest mniej więcej ten sposób, który na uczelniach przyjmuje się, by naprawić USOS, czyli Uniwersytecki System Obsługi Studiów.
5451:  Nikt nie wie, jak on działa.
5452:  Nigdy nie działa.
5453:  Dlatego automatyczne systemy obronne Martyra zniszczyły sztatek wolnych handlarzy i dlatego Martyr spowodował konflikt z niewykonalizującymi wrogi zamiarów statkiem w lotach eksploracyjnych, a co za tym idzie,
5466:  Duch Maszyny Martyra odmawia współpracy, powołując się na Święty Rozkaz 947a, wydany przez naszego duchownego przywódcę nieżyjącego Utera Tiberiusa.
5474:  Uzupełnienie.
5475:  Pod tą nazwą nie figuruje żadna wykonywalna dyrektywa.
5478:  Duch Maszyny twierdzi, że Martyr musi podążać wyznaczoną drogą do tajnego miejsca, a ochrona fortecy klasztoru jest najważniejsza.
5484:  Broni swych praw do kontroli nad automatycznymi systemami jak Kordecki Częstochowy i Teleportarium w razie zaistnienia wyższej konieczności.
5492:  Możliwe spaczenie ducha maszyny przez osnowę.
5494:  Wzywam konklawę do przeprowadzenia czystki systemu.
5504:  Gdyby Usos był samoświadomy, to nie wiedziałby sam jak działa.
5507:  Tak, tak by to wyglądało.
5510:  Dobrze.
5515:  345 kaligarskich kredytów.
5517:  Fantastyczna sprawa.
5518:  Trzy kaligarskie kredyty.
5520:  Mniej fantastyczna sprawa.
5522:  Czy tam możemy iść?
5524:  Możemy iść.
5524:  Gdzie pójdziemy?
5525:  Wprosto czy w prawo?
5527:  W prawo.
5527:  Witamy Jurka na czatach.
5530:  Marcie Krzysztof pisze, Tomek, u nas w korpo nikt też nikt nie wie jak działają loady danych.
5534:  Nikt się do tego nie przyznaje.
5535:  Jak coś nie działa, to tak nie działa przez pół roku.
5537:  Przepróbowaliście modlitwy maszyny.
5540:  Być może to jest kwestia odpowiedniego uchu do uruchamiania ducha maszyny.
5547:  Ależ mi się podoba ta obstawa, którą mamy.
5550:  Tak właśnie ma działać synergia oddziałów na polu bitwy z magami.
5556:  Christopher Paolini of all writers miał dobry pomysł raz, że magowie są niezbędni na polu bitwy w świecie, w którym jest magia, z tego względu, że roztaczają zaklęcia ochronne nad kontyngentem wojska.
5570:  Działało to mniej więcej tak, że jeżeli jakiś mag umierał,
5574:  O, żołnierze skum!
5575:  Mokrość na Twojej honorze!
5576:  Uciekłeś, żołnierzu!
5604:  Ojej, ojej, ojej niedobrze.
5630:  Inquisitorze, co tam się dzieje?
5632:  Czy jesteście w porządku?
5633:  Jestem w porządku.
5635:  Wcześniej zabiłem brudna, zaskoczoną kłopotą, zespółu kosmicznego.
5640:  Zdjęcia Imperatora.
5642:  Mam też zespół kosmicznego z grubymi błędami i chcę go przywieźć na nasz połóżnik.
5645:  Inquisitorze, słuchajcie mnie!
5646:  Księżyc odwrócił się na warpy i jest gotowy wyjechać z systemu kosmicznego.
5649:  Zabierzcie Jammę teraz!
5657:  Jednolęki Badyda pisze, że jemu się tylko raz w życiu uzuza z zaciął.
5660:  Czy to jest ten moment, żeby próbować tutaj strzelić szóstkę w totka?
5663:  Tak.
5663:  Ja, żeby zapisać się na seminarium magisterskie, jedno jedyne, na które się mogłem zapisać, bo było do człowieka, który się znał na rzeczach, które były dla mnie ważne.
5670:  Tam się okazało, że tak to nie ma żadnego znaczenia.
5674:  Robiłem to z czterech komputerów równocześnie i tak ledwo się udało.
5679:  Okej, dostaliśmy coś lepszego.
5680:  Czy jesteśmy w stanie wziąć tę wieżyczkę z powrotem?
5683:  Nie, nie jesteśmy w stanie.
5684:  Już rozumiem, na czym polega problem z użyciem tej umiejętności.
5688:  Dobra, ale myślę, że można na tym etapie rozwinąć sobie jakąś radosną umiejętność pasywną.
5694:  Stopniowe obrażenia.
5698:  Ojojoj.
5700:  Ojojoj.
5703:  Ruch.
5705:  Niestety tego nie możemy zmienić.
5706:  Musimy osiągnąć poziom 14.
5709:  Dalej zatem walka parapsychiczna nas interesuje.
5715:  I osłabienia parapsychiczne, niech i tak będzie.
5720:  Podatność na obrażenia, weźmy to dalej, to spowolnienie.
5729:  Zarzuca ciekawostkę światotwórczą.
5730:  Dosłownie przed sekundą to zrobiłem.
5732:  Mówiąc okres, to wjawia się, że Paulinim.
5734:  Chciałbym, żeby systemy magiczne były w ten sposób tworzone.
5736:  Bo mam wrażenie, że nie przewidujemy zbyt często, co może się rzeczywiście zmienić w świecie, w którym funkcjonuje magia i jakie ona ma granice.
5744:  To jest pułapka, w którą wpadła sama Rowling.
5749:  Zdecydowałem telewizję Jemma.
5751:  Przynajmniej mam nadzieję.
5755:  Inquisitorze, musiszcie wracać z powrotem, zanim pojechać.
5758:  Nie wiemy, gdzie to idzie, a co gorsze, żelazne okładziny prawdopodobnie są skompromisywane.
5763:  Czarny podróż zabija was.
5765:  Szybciej, nie chcecie się starać tam.
5785:  Inquisitorze, czy jesteście w porządku?
5789:  Jestem w porządku, kapitanie.
5790:  Wrócę z nowego samochodu, wychodząc z teleporteryjum, kiedy rozmawiamy.
5794:  Potrzebuję medycznej pomocy na spacerze.
5797:  I do piekiełka.
5830:  Inquisitorze, mój astropat wysłał wasz audiolog do Caligarii, tak jak zaprosiłeś.
5859:  Zgadza mi się.
5860:  Kolejna manifestacja warpowa zbierała całą wiadomość.
5865:  Nie, w rzeczywistości.
5866:  Mieliśmy oficjalną odwiedź na Twój raport.
5868:  To musi być błąd.
5869:  To jest imperialna biurokracja.
5873:  Nie oczekiwałem, żeby od nich słyszeć przez kilka lat.
5876:  Nie mam pojęcia, co tam znaleźliśmy, ale to musi być naprawdę ważne.
5882:  Zobacz to sam.
5883:  Inquisitorze, wzmocniamy poziom zrozumień.
5887:  Wtedy jesteście zaopiniowani na słuchanie świadomych informacji bez odwrotnej komunikacji.
5892:  Twoje odkrycie bardzo zainteresowało konklawę.
5896:  Znalazłeś dźwięk przeszłości, Inquisitorze.
5900:  Śmierć miała mocne związki z Inquisicją, i w ten sposób jest bardzo ważna dla nas.
5906:  Mior myślał, że Monastery Fortress zostały zniszczone, z wyjątkiem Prezydenta Inquisitora Klosterhaima.
5914:  On dedykował swoje życie do znalezienia Śmierci, tylko by się zniszczył bez znalezienia.
5922:  A teraz masz dowód o obu, o istnieniu Śmierci i o miejscowości Prezydenta Klosterhaima.
5928:  Chcielibyśmy odpowiedzi.
5930:  Przejdźmy nad tą investigacją, zarejestrujmy dane, zbierajmy nowe wskazówki i znajdźmy marta.
5937:  Mam nadzieję, że z Lordem Klosterheimem na połowie, żeby mógł wyjaśnić jego zniszczenie.
5943:  Musimy Ci przypomnieć, że ta inwestycja wymaga absolutnej tajemnicy.
5947:  I to będzie Twoja praca.
5949:  I Twoja praca samotna.
5956:  Nasze zadanie jest znaleźć kosmiczny samochód w wielkich okręgach Imperium.
5963:  Jak ciężko by to było?
5965:  Spacemarina, którą poszukiwałem, była częścią ekspedycji, która znalazła martwa.
5984:  Jeśli mogę go zainteresować, jestem pewien, że mógłby nam pomóc.
5989:  Ten człowiek jest w stacji w tym momencie.
5992:  Był zniszczony.
5992:  Zgadnij mnie, jeśli nie.
5995:  Ale żołnierz Adeptus Astartes nie jest prostym mordem, którego możemy traktować.
6001:  Tak.
6002:  Potrzebujemy technicznego księdza z wyjątkowymi umiejętnościami i wiedzą o genetycznym materiałie Adeptus Astartes.
6009:  Magos?
6010:  Świetnie.
6038:  To jest wersja Steamowa?
6039:  Tak.
6040:  Tasunka pisze, wyobraź sobie dzisiaj poniedziałek, no.
6046:  We mnie szkolne i studyjne poniedziałki zapadły tak głęboko i naznaczyły się taką szaramą w mojej psychice, że kosztem absolutnie wszystkiego dążę do tego, żeby nigdy nie mieć zajęć poniedziałki w piątki.
6060:  Nawet kosztem tego, że mam czasem w czwartki 9 godzin z rzędu.
6065:  To przy wykładach jest mega wyczerpujące.
6067:  Wszystko jedno.
6070:  Możemy szybko przejść do przeglądu misji, dobra.
6074:  Mostek kapitański, czyli centrum dowodzenia na monarszym statku.
6076:  Możemy się przygotować do misji i zarządzać zasobami.
6078:  O, okej, okej, okej, okej.
6080:  Sklep Ragnevan Winter.
6083:  Magazyn i mapa Gwiezdna.
6085:  Społeczność nas nie interesuje.
6087:  Brat Jeremiasz jest aspołeczny.
6091:  Znalezione dane wskazują, że duch maszyny Martyla, zamieszkujący w fortece klasztor i sterującej wszystkimi systemami maszynerii na pokładach, prawdopodobnie popadł w szaleństwo.
6099:  Możliwe, że stało się to podczas incydentu z Osnową i od dłuższego czasu wykazuje tendencje paranoidalne.
6104:  Było takie opowiadanie Stanisława Lema o statku, który trochę tak jak szczęśliwa trzynastka,
6115:  To z kolei opowiadanie, oj, teraz zapomniałem czyje, ale zostało zekranizowane w Love, Death & Robots.
6122:  Prawdopodobnie Marco Claus, tak, Marco Claus.
6124:  Więc statek przejawiał pewną indywidualność, tylko że u Lema ta indywidualność nie byłaby najmniej szczęśliwa.
6129:  Chodziło o to, że statek nie reagował na polecenia.
6133:  I potem się okazało, że to dlatego, że programista chorował na schizofrenię.
6137:  I przez to, jak zakodował maszynę,
6142:  Również ona przejawiała rodzaj cyfrowej schizofrenii.
6144:  Niesamowity pomysł.
6146:  Tutaj coś podobnego widzę.
6147:  Z nie wiadomych powodów Martin uważa, że musi się bronić.
6150:  Włączył blokadę i próbuje zniszczyć wszystkie zbliżające się jednostki.
6154:  Za chwilę można stwierdzić, że opuszczona forteca Clastos, której pochodzi tajemniczy sygnał alarmowy, nosi nazwę Marty, pojawiła się w sektorze Caligarii 5 tysięcy lat temu, po zakończeniu wojny domowej w imperium zwanej Eurapostazji.
6164:  Martyrem dowodził inkwizytor Uther Tiberius, który przybył w to miejsce w określonym celu.
6168:  Niektórzy z członków sity inkwizytora mieli powody, by niepokoić się jego poczynaniami.
6172:  Nie do końca wiadomo, co dokładnie działo się przez 5 tysięcy lat.
6175:  W pewnym momencie Marty musiał zniknąć w Osnowie, a niedawny rozbłysk Osnowy musiał wyrzucić go w tym systemie.
6179:  Forteca była już wtedy skażona plagą Nergla.
6184:  Witamy wszystkich przybywających.
6186:  Jeremiasz jest Eremitą.
6188:  Trochę tak jest.
6188:  Szkoda, że nie ma nekronów.
6189:  To prawda.
6191:  Znam jakieś dobre gry w klimacie Lovecrafta, pyta Wojtek.
6196:  Nie.
6197:  Szczerze to nie.
6198:  No, pomijając Bloodborne, który bardzo intensywnie czerpie z Lovecrafta.
6205:  Exterminatus na fortece i tyle.
6206:  No właśnie.
6208:  Wiedziałem, że ją lubię od razu.
6211:  Świetnie.
6211:  Sprzedamy jej wszystkie rzeczy, których nie chcemy.
6216:  To może być dobre.
6221:  Okej.
6221:  Modyfikuję pomysł.
6224:  Wpierw wyposażymy rzeczy, a potem zaczniemy je... Rzadkie to jest mistrzowski.
6229:  To nie.
6229:  To zielone są gorsze.
6231:  Ale inokulator ten jest lepszy.
6233:  Dobrze, żeśmy go nie sprzedali.
6236:  Lepsze signum.
6238:  Okej.
6239:  Implanty oka.
6240:  Implant oka mamy żenujący w tej chwili.
6245:  I większe ciepło osnowy.
6247:  Bierzemy natychmiast.
6248:  Implant korowy też mamy żenujący, a on regeneruje punkty.
6251:  Dobrze.
6254:  Pieczęć czystości.
6256:  Oczywiście, że chcemy pieczęć czystości.
6258:  Któż by nie chciał mieć pieczęci czystości?
6262:  Pancerze.
6263:  Jakoś tak minimalnie.
6267:  Poziom poziomu 3.
6269:  Odporność na wszystko jest mniejsza za to.
6271:  Zmniejsza obrażenia w walce na dystans, ale dostajemy premię do doświadczenia, zostawiamy to.
6277:  Okej, resztę możemy sprzedać.
6283:  Zielone są lepsze?
6284:  Serio?
6285:  Rzadki jest lepszy niż mistrzowski?
6287:  Bez sensu.
6296:  Oj, bardzo mi się podoba ten ambient tutaj, będę go słuchał.
6301:  Dobra, to zostawimy sobie to na razie i zobaczymy, czy możemy coś kupić, to być bardzo radosne.
6306:  No tak, możemy kupić implant główny.
6309:  Podatność na atak.
6311:  Łupy.
6312:  Wydaje mi się, że to będzie lepsze.
6315:  Chcemy to.
6317:  Tak, wygląda na to, że rzeczywiście... Ale dziwne.
6323:  Zielone są lepsze od niebieskich.
6326:  Szansa na trafienie krytyczne.
6327:  Bierzemy.
6328:  Czy ja już nie mam pieniędzy?
6332:  O nie!
6333:  Przecież sprzedaliśmy mnóstwo rzeczy.
6335:  To jest autopistolet.
6336:  Okej, do walki na dystans.
6339:  Dobra, dobra, dobra, dobra, dobra.
6341:  To tak, wyposażamy rzeczy.
6347:  Autopistoletu nie możemy wyposażyć, jak dzierżymy kostur.
6349:  Rozumiem, kostur jest pewnie dwuręczny.
6352:  Ikonki momentu obok etwikunku pozwalają sprzedać wszystkie przedmioty danego koloru.
6355:  O, dobre!
6356:  Podoba mi się.
6358:  Szare, niebieskie, zielone, żółte, czerwone, złote.
6360:  Taka jest gradacja.
6361:  Dzięki, Bemon.
6363:  Co by się stało, gdyby przypiąć Pieczeń Czystości Słudze Nergla?
6367:  Wyjebałoby Matrixa.
6369:  W którymś kwestie można odblokować Mechanicusa, który pomaga z ekwipunkiem.
6373:  O, bardzo mnie to cieszy.
6375:  Czytałem może Orła Białego?
6377:  Akurat rozmawialiśmy o nim, Morciu, dzisiaj.
6379:  Aleś strzelił.
6380:  Marcina Przybyłka.
6384:  Zadzwoniłeś do mnie, Inquisitorze, a ja tu jestem, by was posłuchać.
6389:  Od teraz potrzebuję was na brzegu, Astropatrze.
6396:  Włączcie się do swoich współastropatrów w kościele Caligarii Conclave i przekazujcie mi wiadomości dotyczące zajęć priorytetowych.
6404:  Jak chcesz, Inquisitorze.
6412:  Łatwy.
6420:  Coś o podobnej humorystycznej tematyce jak Orzeł Biały?
6425:  No to Douglas Adams chyba będzie najbliżej.
6429:  Z klasycznych rzeczy klub Pikwika, nie no, żartuję, to jest bardzo, bardzo już abstrakcyjny humor.
6434:  Czemu ja cały czas wciskam Escape?
6435:  A, pamiętam, mnie skaził Elden Ring.
6437:  Umiejętności pasywne sobie ogarniemy.
6443:  Okej.
6448:  Co możemy jeszcze?
6448:  Symbioza.
6450:  Regeneracja punktów, dobrze, bierzemy to.
6453:  Odzyskiwanie spokoju.
6457:  Już widzę, jak ja odzyskuję spokój.
6464:  Jak to jest być inkwizytorem?
6466:  Dobrze, świetnie.
6479:  Właśnie mnie się pomyliła bardzo intensywnie ta gradacja kolorów w ekwipunku z systemem Diablo.
6489:  Mocy psychiczne.
6490:  Okej.
6490:  Psionik to specjalna klasa postaci, która ma dodać do swojej broni moce psychiczne.
6494:  Każda broń psionika, kostur, rózga, miecz ma liczbę różną pustych okien modyfikacji mocy.
6500:  Ach, to jest to, które można utworzyć zgodnie z odblokowanych mocy psychicznych, zgodnie z własnymi preferencjami.
6506:  Uuuu... Istnieje możliwość ustawienia priorytetu dla mocy psychicznych w obu zestawach broni.
6512:  Jeśli w układzie znajduje się puste okno umiejętności, co się robi za trudne dla mnie, system automatycznie wypełni możliwość wykorzystania okna mocami psychicznymi w kolejności ustawionej w panelu priorytetów.
6521:  Przykładowo...
6522:  Konstrukt mocy zapewnia najskuteczniejszy sposób wykorzystania największej mocy psychicznej.
6526:  Dobrze.
6527:  W tym samym czasie, ponieważ jest wyposażony w trzy okna mocy.
6529:  Dobrze.
6531:  Jeśli oprócz broni chcesz korzystać z dodatkowych mocy psychicznej, możesz to zrobić wykorzystując przedmiot ukierunkowany na psychikę, który zmienia umiejętność pasa.
6537:  Granaty, miny itd.
6538:  w okno mocy, podobnie jak pancerz związany z osnową.
6542:  Bardzo trudne rzeczy.
6544:  Lista mocy psychicznych.
6548:  Jest piromancja!
6552:  Dobrze.
6553:  W każdej kategorii moce mają inny charakter.
6559:  Puste miejsce specjalizacji.
6561:  Biobłyskawica.
6563:  Bogowie, jakie tu są wspaniałe rzeczy.
6565:  Wzmocnienie efektu.
6567:  25% kosztu ciepła od razu dobierzemy.
6570:  Chyba, że mamy jakieś lepsze.
6573:  Uuu, trafienie krytyczne.
6574:  Uuu.
6578:  10% zadawane przez tę umiejętność obrażeń zyskuje jako punkty wytrzymałości.
6584:  Bierzemy i 25% kosztu ciepła osnowy.
6587:  Bierzemy to.
6590:  Dlaczego nie mamy odblokowanego?
6591:  Aha, poziom 20.
6592:  Dobrze.
6593:  Jak to będzie w przypadku Inferna?
6595:  W przypadku Inferna wydłużenie czasu nie jest głupim pomysłem.
6602:  I ponos do obrażeń również to jest dobrym pomysłem.
6606:  Witamy Red Angel!
6609:  Cześć, cześć!
6610:  Jak sobie wiem, że mam cenzurę na imię Ary... Arczuk?
6613:  Go XLR.
6616:  Nie przepadam, pisze Morciu, za żadnym science fictionem, ale klimat 40 jest absolutnie wspaniały, prawda?
6621:  Prawda?
6623:  Czy wy słyszycie ten ambient?
6626:  Czy tylko ja?
6629:  Te glify to są śmieszne znaczki, które się odblokowuje w pasywach.
6632:  Aaa!
6634:  Teraz rozumiem!
6638:  Trafienie krytyczne dla tej wiązki się bardzo przyda.
6641:  I obrażenia też.
6642:  Płomienne oblicze.
6647:  Regeneracja się przyda.
6650:  I koszt ciepła też.
6651:  Dobra.
6652:  Jesteśmy wyposażeni jak ta lala.
6656:  Dzięki czaty za wskazanie na istotę umiejętności psychicznych.
6659:  Do czego służy magazyn?
6662:  Okej, wiem do czego służy magazyn.
6663:  He, he, he.
6666:  Mamy system wiadomości też jakiś, ale to są pewnie jakieś obrzydliwe rzeczy związane ze społecznością.
6671:  Skomponuj wiadomość.
6675:  Czy naprawdę wiadomość kosztuje kredyty?
6677:  Ktoś zwariował.
