🔴 Smoku, jesteś martwy | DARK SOULS II Livestream #6
🔗 https://www.youtube.com/watch?v=OJ10wHuhmdA

271:  KONIEC
4753:  Po co?
4757:  Nawet nie patrzę, co zbieram, swoją drogą.
4758:  Bez przerwy są te gładkie, jedwabiste kamienie, nie chcę ich.
4765:  Dobrze.
4768:  Okej.
4769:  Kolejne zatrucie.
4771:  Nie dziwi mnie to.
4773:  Tu jeszcze jest coś.
4776:  Ej, ty grudki tytanitu, idźcie mi z grudkami tytanitu.
4785:  No, następny szkielet.
4789:  Tam jest jeszcze coś.
4789:  Tak, to już było po szkielecie, więc jak jest coś po szkielecie, to nawet nie biorę.
4793:  Pachnąca stara gałąź, dobrze!
4798:  Okej moi drodzy, gdzie jest Gavlan?
4814:  Co się dzieje?
4826:  A to jest ten... Myśmy go spotkali już.
4832:  Wiecie, gdzieśmy go spotkali.
4834:  Myśmy go spotkali w pirackiej przystani.
4845:  Zwiększa równowagę, okej.
4846:  Zatruta strzała, okej.
4848:  A, on sprzedaje trujący mech.
4851:  Czyli właśnie to, co mówiłem, że nie ma to żadnego sensu.
4854:  Można u niego sprzedać szmelc?
4862:  Moje życie jest piękne.
4864:  Powiedzcie mi, czy jest jakiś skrót do sprzedawania sprzętu?
4872:  Ja właśnie zamierzam sprzedać absolutnie każdą broń, która nie jest kosturem.
4882:  O, proszę bardzo.
4883:  Nodachi.
4883:  Mamy dwa Nodachi, co jest ciekawe.
4885:  Katany sobie zostawimy, bo katany są fajne.
4891:  Mówicie, że Enter?
4895:  O Boże, tak.
4896:  Ale Enter nie... Nie, Enter nie możemy dać tak, ponieważ jest, wiecie, trzeba najechać na tak, więc... Ja nic nie mówię.
4904:  Musimy klikać.
4938:  Stop.
4941:  Stop.
5002:  Come on!
5003:  Ile?
5008:  ILE TEGO?!
5010:  Bez przesady!
5012:  Za dużo zbroja pancerne.
5014:  Jezus Maria!
5019:  Jeszcze jakieś dublety tutaj są.
5021:  Tu jest z pewną dozą ostrożności już.
5025:  Osz, ile tego?
5030:  Tu nie, tu nie.
5034:  Tego się boję sprzedać.
5035:  48 tysięcy.
5041:  Google twierdzi, że imbrick jest do parzenia kawy, a czajnik do herbaty?
5044:  Google się myli.
5046:  Ja chcę jeszcze raz.
5050:  W tym tempie zostaniesz milionerem, jest to prawda.
5052:  To byłoby zabawne, gdyby był mimik, prawda?
5056:  Czysty kamień.
5059:  Jesus Christ, jak ja nienawidzę tej gry.
5062:  Dobrze, moi drodzy.
5063:  Czyli tak, gest zrobiony, gawlan porobiony.
5069:  No to pióro.
5072:  Kule niebieskiego światła jeszcze.
5075:  Ej, ej, ej, stop, stop, stop, stop, stop.
5080:  Na dole jest Estus shard, okej.
5082:  Czekajcie, czekajcie, czekajcie.
5084:  Jakie kule niebieskie?
5086:  Płomyk nie, tego w życiu nie sprzedam.
5088:  Myśmy rzeczywiście zbierali jakieś durne kulki, to faktycznie, to jest prawda.
5096:  O Boże, czy ja u niego mogę zobaczyć?
5099:  Nie mogę zobaczyć.
5102:  Klasztorne amulety.
5103:  Nie, nie widzę tych jakichś multiplayerowych guwienek, które dostajemy i chyba tego nie można sprzedać.
5108:  Właśnie szukam zużywalnych.
5110:  Pryzmat mamy, nęcącą czaszkę mamy, zardzewiałą monetę, świetlik.
5118:  Nie widzę niczego, co można byłoby mu sprzedać jakoś radośnie.
5123:  Urna magii.
5125:  Są podduszami?
5128:  Pęknięta kula niebieskiego oka.
5129:  A!
5130:  Zaatakuj inne światy.
5131:  25... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu... Uuuu
5154:  Aha, to jest dla Wrony.
5157:  Z uprzymiotu dla Wrony, to już pamiętam.
5160:  Uryna magii.
5160:  Proszę nie szkalować magii.
5162:  Dziękuję.
5165:  68 tysięcy z tego.
5167:  Dobrze, czyli mówicie, że tutaj jest Estus shard.
5171:  Czy ty właśnie nacisnęłeś 25 razy myszką zamiast nacisnąć raz?
5175:  Tak.
5176:  Ten interfejs jest straszny.
5179:  Czy ja mogę teraz użyć pochodni?
5185:  Dziękuję.
5187:  Robię to z tego względu, iż tutaj nic nie będzie widać.
5199:  Płomyk i boskie błogosławieństwo.
5201:  Nie było tutaj Estus Szarda.
5204:  Czemu oszukaliście biednego Krzysztofa?
5209:  Piórko.
5216:  Dobrze.
5217:  Tymczasem chyba ja bym tylko 10 kuleków bym polewał.
5220:  Piękny pentagram.
5220:  Tak, ja w ogóle, w ogóle nie używam komponentu multiplayer'owego.
5223:  Nic, moi drodzy, nic, a nic.
5224:  Majula!
5228:  Estus Shad jest w innej lokalizacji tutaj.
5230:  Nie wiem, czy mi się będzie chciało tam iść.
5232:  Czy czytałem Derynę Martę?
5234:  Nie, ale się dobrze z Martą znamy.
5235:  Jest tam ciekawy system antyreligijny, gdzie ludzie stronią od Bogu, a wszyscy, którzy ich czczą, są wykluczeni ze społeczeństwa.
5240:  Interesujące.
5242:  Marta jest przede mną i jej książki.
5245:  Piórek pisze, w solcych dzień urodzin to dzień idealny.
5250:  Wszystkiego urodzinowego!
5256:  Urodzinowe jamniki, moi drodzy, dla Piórka.
5261:  Uryna magii jest wtedy, jak na maturze musisz trzymać potrzebę przez kilka godzin, ponieważ ściąganie, pisze Kiera19.
5265:  To jest jeden z tych żartów, który mnie smuci.
5270:  Tak, tymczasem multiplayer używa mnie.
5272:  Tak właśnie się dzieje w tej grze.
5274:  Wiecie, że to starczy nam tylko na jeden level?
5276:  Powiedział Krzysztof, który nie umie liczyć.
5277:  Starczyło na dwa levele.
5284:  Boże, była taka piosenka kiedyś szkolna, durna i wiecie, dzięki temu, że chodziłem do szkoły, pamiętam takie rzeczy, nie pamiętam wszystkich innych, w prawdzie, albo... To, czego używam, to się nauczyłem sam, ale było coś, co się śpiewało... JUPI JAJ JAJ, JUPI JUPI JAJ JAJ, JUPI JUPI JAJ JAJ, JUPI JUPI JAJ... I to był refren.
5302:  Ja nie żartuję.
5303:  Jestem pewien, że ktoś na czacie też to pamięta.
5307:  Faktycznie można kliknąć raz.
5309:  Boże, czyli ten interfejs zachowuje przynajmniej...
5312:  O Boże, i to można robić też kółkiem myszy.
5314:  Nie do wiary.
5315:  Ja po prostu założyłem, że to jest niemożliwe.
5322:  Ja to kojarzę ze Świata Wydług Piepskich.
5325:  Michał Pęksa kojarzę ze szkoły, proszę bardzo.
5327:  Była tam taka piosenka.
5328:  Pewnie w Kiepskich też była z tego względu, że oni się ze wszystkiego śmiali.
5331:  W tym i z tego.
5333:  No dachi znaczy długie katana?
5334:  Proszę bardzo.
5336:  Czyli co?
5337:  Mamy zrobione to.
5338:  Nie mamy natomiast porobionej pajęczycy.
5341:  I wiecie co?
5341:  Mam na tyle dobry humor, że ogarniemy pajęczycę.
5345:  Już się jej nie boję, ponieważ została raz pokonana.
5348:  Jest jeden problem.
5349:  Nie wiem, gdzie ona się znajduje.
5357:  Nie tu.
5359:  Tu były jakieś jaskinie.
5360:  To chyba było tutaj?
5364:  Kruchta Kaplicy.
5365:  Obstawiam to.
5368:  Gablan jest teraz na stałe we wrotach Farosa.
5370:  O, dobrze wiedzieć.
5372:  Zatoka Tseldora.
5376:  No to, no to, no to się pomyliłem.
5382:  Gdzie jest ta zatoka?
5386:  Eee... Zatoka Tseldora.
5388:  A nie, to dobrze!
5391:  To dobrze.
5395:  Krzysztof trafił.
5399:  Ale pytanie, czy to jest dobre ognisko?
5402:  Jezus, ja w ogóle nie pamiętam... I have no memory of this place.
5411:  Okej, teraz już mam.
5415:  Czyli co, czy ja muszę tutaj, w tym miejscu... Czy znalazłeś trzeci raz dziadka w krześle?
5420:  Za trzecim razem miał dać jakieś zaklęcia.
5423:  Za trzecim razem, jak go spotkaliśmy, to był ukryty boss, gdzie trzeba było używać człowieczeństwa.
5428:  Nie wiem, gdzie to jest.
5430:  Czy tutaj mam zrobić ten reset?
5433:  Chyba tak, tak mi się wydaje.
5435:  Mam nadzieję, że to nie jest złe miejsce.
5439:  Musisz rozpalić trzecie ognisko?
5441:  Gdzie jest to trzecie ognisko, Altidżon?
5442:  Czyli wiedziałem, że jest źle.
5448:  Jaką grę czekam w 2024?
5451:  Space Marine 2.
5452:  Tu jest jeszcze jedno ognisko.
5457:  Uuuu, not good.
5460:  A może to tędy?
5461:  Czy ja tutaj schodziłem raz?
5467:  Nie, ale tu jest jakiś typiarz.
5474:  I tutaj chyba potrzebowaliśmy... O tak, potrzebowaliśmy pochodni.
5479:  Tak jest.
5483:  W Wielkiej Sali z Pająkami, gdzie pełniłem pochodnie, jest ognisko.
5486:  Okej.
5490:  Czy nie czekam na Gothic Remake?
5491:  W mniejszym stopniu, bo ja jednak kocham najbardziej światło Warhammera, ale też... No i ma wyjść The Inquisitor z takich nowinek, ale średnio czekam.
5512:  Co ja sobie robię?
5514:  Są drzwi do otwarcia, pisze Kryształowa.
5517:  O Jezu, kochałem Settlersy.
5519:  Ja akurat grałem w dwójeczkę, w trójeczkę.
5524:  Chyba w czwóreczkę też.
5526:  Settlers 7 też grałem, co ciekawe.
5528:  I było to strasznie złe.
5532:  Tam pod schodami był item, jest to prawda, zwiędłe zioło w zmierzchu.
5537:  Okej, odpalmy sobie jeszcze jakąś... też nie, The Inquisitor to na pewno nie będzie dobrą grą, ale on może być ciekawy lore'owo, ponieważ świat... Świat piekary jest dobry.
5549:  Nie!
5561:  Chciałem użyć lornetki, ale zapomniałem, że jak mam pochodnie, to nie mogę użyć lornetki.
5570:  Ukryty boss Leaka, gdzie jest ukryty boss Leaka?
5578:  Gdzie jest ukryty boss Leaka?
5579:  Wiecie, że ja tego nie wiem.
5584:  Jezus, to jest straszne, jak nie ma pochodni.
5591:  PRZESTAŃ ZAMIATAĆ!
5593:  ZNOWU SIĘ ZAMIATANIE ZACZĄŁO... Aaaa... Lekar to jest ten dziad.
5598:  Dobrze.
5598:  Ja nie chcę, nie chcę iść do dziada, ponieważ on mi zużywa człowieczeństwo.
5604:  Jest skandaliczny.
5605:  To jest skandaliczny dziad.
5620:  Tutaj faktycznie byśmy nie pozwiedzali, moi drodzy.
5623:  Dziada z babą brakuje, prawda?
5626:  No nie inaczej.
5629:  A co się dzieje w tym leju?
5634:  Tu, gdzie stoi... Tu, gdzie stoi na dole w pokoiku jest Estus?
5639:  Tutaj?
5640:  W tym?
5642:  Hmm.
5644:  No tak, tędy nie zejdę.
5646:  Chyba, że... Chyba, że...
5662:  Moi drodzy.
5665:  Gródka tytanitu i migoczący tytanit jest nasz!
5671:  Okej, tutaj jest pochodnia.
5675:  To wiecie co?
5677:  Zużyję po raz kolejny.
5678:  Trudno.
5683:  Jaka lina?
5683:  Jaka lina?
5685:  Ludologiczne zagranie.
5689:  Jaka lina?
5690:  Gdzie jest lina?
5694:  Masz natychmiast przestać.
5698:  Proszę bardzo.
5699:  Wiedziałem, że tu jest pająk.
5701:  A, czyli on w ten sposób zamiata pochodnią zabawnie.
5705:  Czy jest tu jeszcze jakieś miejsce, gdzie ja mogę?
5710:  Nie wrócisz już.
5711:  Ojej, to straszne.
5715:  Nie możesz otworzyć z tej strony.
5719:  Wy wiecie o tym, że wyżej była lina?
5722:  Ale ja nie miałem żadnej informacji od gry.
5727:  Tu z dołu po Estusa nie wejdziesz, aha.
5731:  Ale my mamy możliwość cofnięcia się do ogniska w tej chwili, więc to nie jest kłopot.
5736:  Poza tym... Zdobyliśmy przedmiot, poza tym zapaliliśmy rzeczy.
5742:  Co jest tutaj?
5742:  Tutaj mogę przejść, nie mogę przejść.
5745:  Więc jest jedna pochodnia.
5747:  To zawsze jakiś sukces.
5751:  Spodziewałeś się markera?
5752:  Nie, spodziewałem się, że koło tyrolki będzie informacja z E, że można wcisnąć E. Ale nie było.
5760:  Był duży napis, chwyć przy linie?
5762:  Kompletnie mi to umknęło.
5764:  Mort skończony, Pratchetta.
5765:  Lektor Maciej Kowalik robi super robotę.
5767:  No i jest tam koń Pimpuś.
5768:  No mówiłem, że Mort jest super.
5772:  Widziałem obydwie części i nie ma mocnych.
5773:  I nie ma mocnych i to jest Pixar, prawda?
5777:  Ej, czy ja dobrze teraz myślę, że...
5781:  Że, że, że, że, że, że, że tu nie będzie przeciwników już?
5786:  Won, wybrzydliwy, wstrętny, paskudny, odrażający pająk.
5792:  Naprawdę miałem taką intonację, ja jestem ślepy.
5795:  O nie, oni się respią.
5799:  Czyli mój powrót do ogniska to było tak, jak odpoczynek przy ognisku.
5806:  Przestań zamiatać, kretynie!
5812:  Czy ja się pozwoliłem zamiatać?
5813:  Nie, fu, fu, fu, fu, fu!
5819:  Przestań zamiatać, debilu, kretynie, łosiu!
5825:  Będzie mi zamiatać, cholera jasna!
5829:  Przestań zamiatać!
5842:  Ja autentycznie zbinduję sobie, jak tylko znajdę na licencji, ten utwór.
5851:  Wiecie, o którym mówię.
5852:  Uczeń Czarnoksiężnika.
5854:  Tam, pam, parararam, param, param, parararam.
5857:  Gdzie macie to chwyć?
5858:  A, tutaj.
5863:  Ui!
5867:  No Tomb Raider robił to płynniej.
5871:  Cóż mogę powiedzieć.
5877:  Tu na pewno tutaj coś jest.
5881:  Na pewno.
5885:  Skoczyć na drugą stronę?
5889:  A, tu jest ten Estus Shard.
5895:  Na miłość wszystkich bogów przestań zamiatać!
5904:  Dobrze, czy ja mam skakać na wprost?
5907:  Jesteście absolutnie tego pewni.
5910:  Tu jest moje wprost.
5915:  Nie wpadnij do Leia, tu jest przepaść.
5917:  O rany boskie!
5920:  Ja nie wiem, jak to zamiatanie włączam, właśnie to jest najgorsze, to się robi totalnie losowo.
5925:  To jest jakiś bug cholerny.
5929:  Eja, eja, hop do leja.
5932:  Eja, eja, hop do leja!
5938:  Co za oszustwo, tu jest duży odłamek tytanitu!
5955:  Jak to nie tutaj?
5956:  Trzy razy was spytałem, czy tutaj!
5967:  Przestań zamiataaaaacć!
5973:  Debilu!
5976:  No i ja nie jestem w stanie tutaj nic zrobić.
5980:  No przecież ja nie mogę, ja nie mogę walczyć jak robi on niesprawdzone rzeczy!
5987:  Przecież ten interfejs robi sobie co chce!
5994:  Do maga po prawej trzeba skoczyć.
5995:  No przecież ja tam nie skoczę w życiu.
6003:  Co mi mówiliście o tej cholernej tyrolce?
6005:  Tak, wyłączyłem podwójne kliknięcie, ale to nic nie daje!
6008:  Bo on zamiata!
6013:  Cholera jasna z tą grą!
6016:  Jezus, jakby nie można było ogarnąć jednej prostej rzeczy.
6024:  Zamiatanie to silny atak w przypadku kostrów?
6026:  Nie, ja wam zaraz pokażę, czym jest silny atak.
6031:  To!
6032:  To jest silny atak, tak?
6034:  On jest inny, on jest w drugą stronę i jego się włącza kontrolem.
6041:  Ja nie mam... Ja w ogóle nie wciskam kontrola.
6048:  Od ogniska przez drzwi wskakujesz lewo do domku.
6050:  Jakie drzwi?
6051:  Jakie drzwi?
6052:  Te drzwi?
6055:  Te drzwi?
6055:  Tutaj?
6056:  To są jedyne drzwi od ogniska.
6060:  Tu jest znowu Lej.
6069:  Co się stało ze wcześniejszym mikrofonem?
6071:  Jest.
6072:  Ale do innych celów, dygresywny wilku.
6077:  Tutaj na dół, tędy.
6079:  Dobra, bo jest naprawdę, jest 18 sekund opóźnienia na streamie, w związku z powyższym... Wszystkie wskazówki typu tu i tam nie działają.
6094:  Tak, tutaj też był... Dobrze, tam wskoczyliśmy.
6096:  Okej, okej, okej, okej.
6099:  Ja teraz muszę... No jakim cudem, powiedzcie mi, jakim cudem ja, jeżeli jestem na przybliżeniu prawym przyciskiem myszy, wciskam na przykład S i lewy przycisk myszy, albo W i lewy przycisk myszy, czasem jest tak, że trafia, a czasem jest tak, że zamiata.
6117:  Teraz wciskałem dwa razy przycisk myszy, to mam wyłączone już od dawna.
6122:  Jest to totalnie niejasne.
6125:  Dobra, tu jest ten magus, widzę go już.
6142:  Wój atak jako guard break wyłączyłem.
6148:  Ej, może być silny atak lornetką.
6151:  On... Nie, nie zamiata wtedy też kosturem.
6159:  Nie jestem w stanie zreprodukować tego błędu.
6164:  Dobrze, wydaje mi się, że tędy.
6173:  Hehe, zabity.
6182:  Oho.
6190:  Jezus Maria.
6196:  No wreszcie trafiony.
6199:  Aaaah.
6203:  Tak, wycofaj się jeszcze dalej poza zasięg.
6206:  Dobrze.
6209:  Okej, okej, okej.
6210:  Tutaj.
6213:  Duży odłamek tytanitu po raz 724.
6214:  I teraz w jaki sposób miałem spaść tam?
6219:  Nie tędy.
6222:  Składki na dach w domku i dopiero potem nadzbany, czyli tutaj.
6227:  Chyba jestem.
6236:  Jest!
6238:  No nie do wiary!
6240:  Nie do wiary!
6242:  Dobra, a teraz serio.
6245:  Gdzieś tam jest Z. Z zmienia zaklęcia.
6249:  Powiedzcie mi jedną ważną rzecz.
6252:  Co to jest ten lej?
6254:  Piętro niżej?
6256:  Czym jest lej?
6258:  Dlaczego zachęcacie mnie, żeby wejść do leja?
6261:  Eja, eja, wejdź do leja.
6263:  Czemu?
6264:  Tu jest jeszcze pająk.
6267:  To jest przepaść po prostu?
6268:  Aha.
6272:  Lej to przepaść.
6273:  Nie chcę wpaść do przepaści.
6275:  Lej po bombie.
6276:  O, jakie to było dobre opowiadanie.
6279:  Dobra, piórko, moi drodzy.
6283:  Niejaki piórko.
6291:  Jest przycisk do przełączania wolnego chodzenia i biegania.
6293:  Zbindowałem go w taki sposób, żeby był gdzie indziej.
6305:  Prawa ręka i przód.
6308:  Też próbowałem to robić wiele ra... Ej, macie rację.
6313:  To teraz wyszło.
6315:  Bo to trzeba równocześnie wcisnąć.
6318:  Jezus, jaki debilizm.
6319:  To jest to!
6319:  To jest zamiatanie!
6323:  To jest zamiatanie.
6324:  Ja nie wierzę!
6326:  Jak to wyłączyć?
6333:  Przecież ja tego ani razu nigdzie nie przypisywałem.
6346:  Czy wy widzicie coś takiego?
6347:  Czy wy widzicie w przód...
6351:  Nie ma tutaj tego, nie ma takiego bindu tutaj.
6357:  Może tu jest gdzieś?
6360:  Nie, nie ma.
6364:  Jezus Maria, to jest nieprawdopodobne.
6370:  To jest nieprawdopodobne.
6372:  Jak wyjaśnić kopanie zamiast picia estuzu?
6374:  Nie mam pojęcia.
6378:  Rany boskie, ale to jest debilne.
6381:  Nie wyglądało jak zamiatanie?
6386:  Naprawdę nie?
6388:  Chociaż z drugiej strony to było zamiatanie.
6391:  No nie wiem, to jest, to jest przedziwne.
6395:  Dobra, to jest wszystko, co mamy tutaj zrobić, prawda?
6401:  A, trzeba znaleźć to ognisko przy pajęczycy.
6404:  Ognisko przy pajęczycy, dobrze.
6408:  Nie pamiętam, czy to być tyle razy sprawa za sterowanie grając w Dark Souls 1 i Dark Souls 3.
6411:  W ogóle w Dark Souls 1 było najlepiej to zrobione.
6414:  Dark Souls 3 było idiotyczne.
6418:  Ale może, może nie pamiętam.
6421:  Dobra.
6423:  Teraz tak.
6425:  Gdzie jest ognisko najbliżej pajęczycy?
6435:  Nie tu, nie tu, nie tu, nie tu, nie tu, nie tu, nie tu... To?
6441:  Może te pytajniki, co?
6446:  Nie mogę się tutaj teleportować.
6447:  Aha, no to rozwiązany problem.
6451:  Czyli musimy odblokować ognisko.
6455:  Inne.
6456:  Czy to będzie tędy?
6458:  Tutaj było dużo pająków, to pamiętam.
6461:  A może to nie było tutaj?
6462:  Nie, to nie było tutaj.
6465:  Po co to pajęczycy?
6466:  Z tego względu, że ją resetujemy, ażeby otrzymać niewysłowioną potęgę.
6474:  Ale zupełnie serio, ja nie pamiętam, gdzieś coś szło, chyba tędy się szło.
6480:  O, tam chce dotrzeć, tam, tam, tam, w tamtą stronę.
6489:  O nie.
6499:  Ale ja już tam byłem, nie mam co zwiedzać!
6505:  Ja po prostu nie umiem tam trafić.
6508:  O nie.
6511:  Wiedziałem, że będzie jakieś obrzydlistwo.
6518:  Mhm.
6519:  Super.
6520:  Trzeba przeskoczyć na drugą stronę, okej.
6528:  Znowu typiasz.
6529:  Czy to było tamtędy?
6538:  Nie, tam się nie da przejść.
6544:  Ech.
6545:  Idź do ogniska, zejdź schodami w dół i zeskocz przy murze.
6548:  Ale przecież ja byłem przed chwilą przy ognisku, musiałbym teraz się przeteleportować znowu.
6556:  O. Cały czas istnieje możliwość leja, owszem.
6563:  Przywołanie z pamięci, gdzie się było wcześniej i jak tam dotrzeć, to jest dla mnie męka.
6572:  Zakładam, że tutaj.
6577:  O Boże, tu jest znowu ten.
6588:  Pajączyca była właśnie, tylko chcę odblokować ognisko jakieś, którego tam nie mam.
6593:  Nie wiem, co to jest quest pay, to w ogóle... Ja nie robię questów, Arturze, ja bym się jeszcze miał ogarniać questy, to musiałem mieć Wikipedię odpaloną na trzecim monitorze.
6603:  Dobra, poddaję się.
6605:  Wracam do tego pieprzonego ogniska, bo stąd to będzie ciężko.
6610:  Renczi pisze, że dopiero wróciła z uniwersytetu.
6612:  Jak tam idzie?
6613:  Krzysztof błądzi.
6613:  Oczywiście, że Krzysztof błądzi.
6615:  Tu się nie da nie błądzić.
6620:  Dobra, więc są dwie opcje.
6623:  Myśmy szli tędy.
6627:  I tutaj zaskoczyłem i tu było źle.
6636:  Znowu trzeba zjechać tyrolką w dół i przeskoczyć na drugą.
6639:  Ja dostanę szału z tą tyrolką.
6644:  Co zmienia... co zmienia... co zmienia cholerna tyrolka od... zeskoczenia tam?
6652:  Przecież to jest... na to samo... na to samo wychodzi.
6654:  Ja tutaj zeskoczyłem, nie?
6658:  Ej, tu jest jeszcze jakieś przejście na górze.
6663:  Tamtędy.
6670:  Dobra, Kryształowa pisze, żeby zejść schodami w dół od ogniska i zeskoczyć przy murze po prawej w dół.
6675:  Jezus, jak jest skomplikowany inst... Widzicie?
6676:  Ja ledwo rozumiem to, co jest na czatach.
6679:  Jak ja miałbym to sam odkryć?
6689:  Ja to już zapomnę za 5 sekund.
6696:  Zeskocz przy murze po prawej w dół.
6697:  Mur po prawej.
6702:  To mnie zabije.
6713:  To jest w prawo.
6715:  To mnie zabija, jak tu zeskoczę.
6718:  Chyba że chodzi wam o to ledwo widoczny fragment skały.
6734:  Pozabijam wszystkich tutaj w międzyczasie.
6739:  No dobrze.
6741:  Jak ja mam to zrobić, tylko pytanie.
6743:  Tu się nie da zeskoczyć.
6748:  Mnie to blokuje.
6752:  Wiecie, że to się udało fuksem?
6756:  I to dużym.
6765:  Tak, niedomag jest za wysoki.
6767:  Miejibyśmy tutaj szansę jako niskorosły.
6777:  Wiedziałem, że tu ktoś będzie.
6779:  Tak, to były milimetry.
6780:  W tej grze wszystko jest wymierzone na milimetry.
6784:  Wszystko byłoby w porządku, gdyby ta gra była równie precyzyjna, ale nie jest.
6792:  Eee, obrzydliwstwo, fuu, fuu!
6800:  Mroczne pastylki.
6803:  Nim 2 w świecie Dark Souls.
6812:  O, że drogi.
6816:  Tu jest drabina.
6819:  Jest zaiste drabina, a ten lej?
6822:  Co z tym lejem?
6829:  Boże, jakie to jest okropne.
6831:  Piovi, normalny dzień w Australii.
6832:  Jezus, tak!
6833:  To jest miejsce, do którego nie pojechałem, może miałem kiedyś zaproszenie na konferencję właśnie z tego powodu.
6840:  Projekt tych pękł jest tak dobry, że aż okrutny.
6842:  Jest to prawda.
6843:  No dobra, to schodzimy tą cholerną drabiną.
6854:  Jest!
6856:  Jezus Maria!
6859:  Obrzydlistwo!
6862:  Odejdź ode mnie!
6870:  Rany boskie.
6874:  I tutaj mówicie spalić żar.
6879:  Aaa, i to mogę otworzyć teraz, dobrze.
6882:  I gdzie ja się znajdę?
6887:  Aha, ja się znajdę tutaj.
6890:  Widzisz, co jest najlepsze?
6890:  Ja w dalszym ciągu nie wiem, jak stąd przejść do bossa.
6897:  Którędy?
6900:  To jest pytanie.
6903:  Mam zielonego pojęcia.
6906:  Dookoła Leia, mówicie.
6908:  Mam arachnofobię w edekcji, to taką poważną dla mnie... dla mnie... Ta lokacja jest ciężka przez to.
6925:  Aaa, tędy!
6932:  Okej, okej.
6932:  O Boże, ile tego tu jest?
6934:  Fuuu.
6934:  Fuuu.
6943:  No, jak tu nie mogę skorzystać z ogniska?
6945:  Nie mogę skorzystać z ogniska, your ass!
6960:  Jezus, dalej nie mogę skorzystać.
6972:  Miałem ofidiofobię i to tak, że nie dla mnie Sekiro.
6976:  Ofidiofobia, tego nie znam.
6984:  Aaa, węże, fu, jeszcze gorzej.
6988:  O Boże, ja muszę to zamknąć, węże są obrzydliwe, fu.
6991:  Chyba, że Slytherin, to co innego.
6996:  Dobra, to teraz tak, wyeliminować tego dziada.
7002:  O Boże, o Boże, one... Jezus Maria!
7006:  Ile tego tu jest? !
7018:  I jeszcze zapomniałem o spaleniu żaru.
7022:  I skąd to się wzięło wszystko?
7050:  Jezus Maria.
7053:  Dobra, żarasz cezy.
7055:  Mamy 10 tego.
7060:  To jest zleja piętro wyżej?
7062:  Okej.
7064:  Co się stało, to się nie odstanie.
7068:  Dobrze.
7069:  Oj, grałem w Sekiro Vedex, wiem o czym mówisz.
7072:  Dobra, i teraz tak, dostrajanie zaklęć.
7075:  Mamy chyba dobre zaklęcia na tego bossa, tak mi się przynajmniej zdaje.
7079:  Natomiast jednej rzeczy na pewno potrzebujemy, to znaczy potrzebujemy tutaj pochodni.
7085:  Bo wydaje mi się, że jak mamy pochodnie, to one nas tak nie atakują.
7090:  Właśnie.
7094:  Odrażające monstra.
7098:  No i?
7099:  No i?
7100:  Jak to z tym nieatakowaniem?
7105:  O Boże, to jest teraz silniejsze!
7111:  I to tak znacząco silniejsze!
7117:  Dobra, spróbuję.
7126:  Gnoju!
7144:  Co to było?
7149:  O Boże, on tu jest!
7156:  Ale wredny.
7163:  O Boże!
7163:  To jest silne!
7169:  Przecież ja zużyję tutaj wszystkie stusy na walce z nim.
7188:  Dobra.
7194:  Zapalone.
7197:  On tylko raz będzie... Tak, to będziemy musieli jeszcze raz to zrobić, wiecie?
7201:  To nie ma sensu inaczej.
7204:  Aaa, ja tutaj wyskoczyłem i już nie mogę tędy wrócić.
7214:  Okej, już wiem gdzie jestem.
7217:  To jest już relatywnie blisko.
7221:  O Boże, tam jest następny.
7224:  Ilu... Ile tego jest?
7247:  Jeszcze bazyliszek, no doskonale.
7264:  Dobra, bazyliszek teraz.
7267:  Gdziekolwiek... A, on się zakopuje, chytry.
7275:  Ktoś jeszcze?
7276:  KTOŚ JESZCZE?!
7278:  To będziemy musieli się, moi drodzy, tutaj cofnąć.
7283:  To jest Forlom?
7284:  Ja nawet nie wiem, kim on jest.
7285:  Wiem, że tutaj jest bardzo, bardzo dużo.
7288:  Oho.
7296:  Okej.
7298:  Przynajmniej ma stagger.
7305:  To jest hytroliszek, nie bazyliszek.
7312:  Mhm.
7315:  No, złapaliśmy fokus.
7325:  Okej.
7326:  Sprawdźmy, czy mamy gdzieś niepozapalane światełko.
7329:  Mówiliście jeszcze, że tam się można wrócić pod warunkiem,
7333:  Że... Zrobi się jedną słuszną rzecz.
7335:  To mogę otworzyć?
7337:  Tak!
7342:  Coś to da?
7342:  Nie wiem.
7345:  Trasowy klucz.
7348:  Nas tutaj doprowadził.
7362:  To mnie atakuje.
7370:  Ależ to była pułapka obrzydliwa.
7372:  Patrzcie, ile tego diabelstwa wylazło.
7377:  Wyczyść i usuń!
7382:  Wszystko zabij!
7383:  Wszystko!
7385:  Ta, uciekają!
7387:  Wybić pająki!
