🔴 Niedomag na zamku Drangleic | DARK SOULS II Livestream #5
🔗 https://www.youtube.com/watch?v=b1j6vzOcwZI

71:  KONIEC
4827:  Zresztą problem jest taki, że za dużo ludzi jest dokładnie tak samo pisze.
4834:  I ja przez to się mylę.
4836:  Tutaj też jest coś, moi mili.
4838:  Oho, wiedziałem, że to cholerstwo tutaj się pojawi.
4849:  Zaraz bym spadł.
4854:  Chwalenie się, w jakim niszonym periodyku się publikowało, tak jak chwalenie się defekacji o złotym kiblu, przegną me łzy.
4862:  Ukryte ognisko jest na dole.
4865:  Cieszycie mnie tymi informacjami.
4867:  Ale obawiam się, że ja byłem na dole już.
4869:  Chyba, że mówicie o innym dole,
4872:  Ja nie przestaję przepraszać za użycie biegunów Olgi Arystokarzu razem z Tolkienem do motywu podróżne maturze, ale dobrze, że to zrobiłaś, Helena, ponieważ dzięki temu zdałaś.
4881:  Tutaj, ukryte ognisko, mówicie, pod schodami, czyli żeby tu zeskoczyć.
4889:  Trzeba to jeszcze umieć zrobić, to nie jest takie proste, jak się zmnął.
4893:  Ale możemy spróbować.
4900:  Czy wy też usłyszeliście ten plusk?
4904:  Z boku jest drabina.
4905:  No jest indeed.
4912:  Skrzyneczka.
4918:  Good.
4918:  Tu jest woda.
4921:  Gdzie wy tu widzicie wodę?
4924:  Drabina wyżej.
4927:  Aha.
4930:  Drabina do góry też była.
4932:  Ja jestem ślepy, wiecie o tym, prawda?
4941:  Ja to wiedziałem.
4943:  Gdzie wy macie ten... A, tu.
4947:  No dobra, gdzie jest to ukryte ognisko?
4948:  Krzysztof nie widzi.
4950:  Iluzoryczna ściana gdzieś, mówicie?
4952:  Nie ma iluzorycznej ściany.
4954:  Nie ma iluzorycznej...
4961:  Jest iluzoryczna ściana.
4964:  Ognisko rozpalone i znarowione.
4967:  Uważasz, że jest możliwość, żeby tak zwana elita kulturalna się kiedykolwiek przyznała do błędu?
4971:  Nie, Tomeks, nie ma, ale to nie powód, żeby się z niej nie pośmiać.
4974:  Ja raczej martwię się ludźmi, którzy na przykład uważają, że coś muszą znać, bo jest to wybitne.
4980:  O nich się martwię i w ich intencji staram się te wspaniałe utwory kultury ruptury odbrązawiać.
4990:  Wykładowca powiedział, że pisemnie, pisze Szymon, bo nie zmienia formy zaliczenia w trakcie sesji, znacznie nie uspokoi, ale widzisz, trzeba było Szymonie po prostu poczekać, nie miałeś wpływu na to, czy odpisze, czy nie odpisze.
5001:  Nie ma co się denerwować.
5004:  Ktoś chrzęści.
5008:  Przestań chrzęścić natychmiast.
5021:  Nie lubię tego jak chrzęszczą.
5023:  Odbrązać, czyli odkuwać brąz, czy czyścić z gówna?
5026:  Why not both?
5028:  Why not both?
5030:  Okej, wydaje mi się, że tutaj zbliżamy się powolutku do jakiegoś bossa radosnego.
5036:  Przed tobą łajdak.
5044:  Łajtki pisze, że to jest cytat z książki Masłowskiej.
5047:  Stał na ulicy w Fort Fiat, ją rucha jej brat.
5051:  Niósł raz dziadek Puzon, Patrychę ruchał kuzyn.
5053:  Była w rzece ta, Patrychę rucha jej mama.
5055:  Paw Królowej.
5056:  O, tak, to był Paw Królowej.
5059:  Pamiętam, puszczałem Pawia.
5062:  Tak, to było najgorsze chyba rzeczywiście.
5064:  Musimy sobie zrobić, musimy sobie zrobić kiedyś.
5068:  Tak, o moi drodzy.
5071:  Wy myślicie, że to jest jakieś dziadostwo.
5075:  Przepraszam najmocniej.
5079:  Wulnerabilność Doroty Masłowskiej w obliczu syndromu drugiej powieści jako temat Pawia Królowej.
5092:  Wulnerabilność.
5100:  Strzeliłem w piękną panią.
5103:  Czy nie macie wrażenia, że tutaj trzeba przeskoczyć?
5108:  Zbliża się olbrzym.
5109:  Kobieta!
5114:  Prawdopodobnie wulnerabilność to jest wrażliwość.
5116:  Tak oceniam.
5117:  Pierwszy raz usłyszałem ten rzeczownik.
5124:  Rozmowa!
5125:  Rozmowa!
5135:  Prawdziwy monarz przechowywa ciężkość ich dusz.
5138:  Ostatni król tego kraju, król Vendrick, tak go nazywał.
5149:  Znalazł siłę, aby rządzić swoim ludem.
5152:  I kiedy urodzeni byli urodzeni, błogosławieni.
5157:  Znalazł więcej siły, aby walczyć z nimi.
5159:  Ale w końcu nigdy nie zabrał prawdziwego tronu.
5170:  Dajcie spokój.
5172:  Co myślisz o testach?
5173:  Piszę słów logicznych w trakcie rekrutacji do pracy typu na 9 figur brakuje jednej, wybierz którą.
5178:  Żona musiała ostatnio takie wypełniać oczywiście na czas.
5180:  Dosłownie dzisiaj po moim szkoleniu, ostatnim elemencie szkolenia tutorskiego, osoba prowadząca szkolenie powiedziała, że właśnie idzie szkolić HR-owców.
5194:  I pierwsza rzecz, którą im mówi, jest następująca, to znaczy zamiast sprawdzać wiedzę ludzi, których przyjmujesz do pracy, uświadom sobie, że będziesz spędzać z nimi w zespole więcej czasu niż z własną rodziną.
5205:  Wyciągnij wnioski.
5207:  Co jest dla Ciebie ważniejsze?
5209:  Relacje, które będziesz mieć w pracy, czy to, czy coś wiedzą?
5213:  Bo to drugie jesteś w stanie szkoleniem uzupełnić w tydzień, tego pierwszego nie.
5219:  Najlepsza rzecz, którą mogę też podać dalej dla HR-owców,
5237:  To jest najprzyjemniejsza część konwersacji.
5240:  Już wiem, skąd Genshin Impact czerpał inspirację.
5242:  Tam też trzy kropek to jest wypowiedź.
5248:  Graphic Witch składa wniosek o spontaniczne i szczęśliwe zająbniczenie.
5251:  Właśnie się okazało, że nie musi mieć operacji.
5252:  Warto weryfikować diagnozę.
5253:  Znakomita wiadomość.
5254:  Wszystkiego dobrego i wyjąbniczego w takim razie.
5259:  Usiłowałem ją zabić, ale nie jestem w stanie.
5264:  Nie dolatuję.
5269:  Napiszę, że jak czytała biegunu, myślała, że coś jest z nią nie tak, bledo przebrana i mam poczucie, że jest to niczym.
5273:  Ale tak, ale zakładamy właśnie, że coś z nami jest nie tak, niedobrze.
5277:  Jakim byłbym zwierzęciem?
5279:  Proste.
5281:  Proste, że jamnikiem.
5283:  To jest, moi drodzy... Aha.
5285:  Myślałem, że to jest boss.
5306:  O ty!
5309:  O ty!
5310:  Będziesz strzelać do mnie?
5325:  Jaki wredzielec!
5343:  Okej.
5347:  Cieszę się, że tutaj jest ukryte ognisko, wiecie?
5350:  Bardzo się z tego powodu cieszę.
5356:  Najlepszy duet Fistay From Software.
5357:  Szkoda, że ten drugi z duetu był ukryty.
5362:  Olbrzymia szkoda.
5363:  Dobra, przynajmniej jest tutaj relatywnie blisko.
5368:  To mnie cieszy.
5370:  Ale wiecie, co mnie mniej cieszy?
5375:  To, że ja nie wiem co tutaj zrobić.
5383:  Chyba to.
5403:  Nie, nie mogę się tutaj fokusować, bo będzie problem.
5409:  Za wcześnie.
5410:  A teraz też widzę, że łucznika trzeba bić pierwszego.
5417:  Widać, że Eldenik dodał, że są 2-2, a tak.
5422:  Łucznik jest na dwie strzały.
5423:  To bardzo zabawne, co mówisz.
5427:  Niestety u mnie jest na siedem strzałów.
5432:  Czemu użyłem zwykłych strzałdusz?
5433:  Ponieważ mają dalszy zasięg.
5437:  Spróbujemy teraz z tą drugą.
5439:  Mam nadzieję, że się uda.
5441:  Z wielką ciężką.
5443:  Kolejny boss z bebechem.
5445:  Kolejny.
5447:  Łucznik denerwuje.
5448:  To nie jest legenda Sherwood.
5449:  To jest koszmar Sherwood.
5450:  Nie wiem, czy zdobyłem...
5474:  Dobra, jest.
5482:  Teraz bierzemy to.
5523:  Dobrze.
5523:  Jezus, jak mało dusz.
5525:  Ja powinienem dostać sto czterdzieści tysięcy.
5529:  I?
5531:  I tyle?
5535:  Gdzie moje wielkie nagrody?
5542:  No dobrze.
5545:  My jeszcze nawet nie zaczęliśmy być OP, Tomeks.
5551:  Później jest fajniejszy, bo no domyślam się, że tutaj będzie ser alone, który jest alone.
5556:  Ser samotny.
5559:  Dobra, dobra, dobra, za daleko.
5561:  42 tysiące, wracamy do Majuli.
5566:  Baguette pisze, że ostatnio pisał rozprawkę, niezłomność i dar czy przekleństwo, dałem przykład bezimiennego z Gothika i wyzerowane punkciki oczywiście, kocham język polski.
5574:  No bo wiesz, paniusia nie musi znać Gothika, prawda, bo wiadoma sprawa, to nie jest erudycja, to nie jest prawda, że są pewne rzeczy, które trzeba kojarzyć.
5584:  Prawdopodobnie nie umiałaby również rozróżnić Quentina Tarantino od Tentina Quarantino.
5593:  Nowa zona w Genshin, jeszcze nie eksplorowałem i szczerze powiedziawszy mam małą motywację, jak zobaczyłem, jak jest niewielka.
5599:  Gdzie jest piękna pani?
5601:  Tutaj jest piękna pani.
5606:  Piękna pani musiała wpierw wstać, żeby z nami rozmawiać, moi drodzy.
5610:  Ile dusz stracone?
5611:  Jakieś 30 tysięcy najwyżej było.
5617:  Ale to poprzednim razem.
5620:  To w tym momencie nawet nie jest na jeden level.
5622:  Nawet to, co mamy teraz, nie jest na jeden level.
5627:  Tak, wystarczyłoby powiedzieć, że Gothic to nie jest gra i byłoby zaliczone.
5630:  Absolutnie.
5631:  Wystarczy powiedzieć, że to jest wybitna literatura.
5635:  Wystarczy.
5636:  Okej, mamy troszeczkę tutaj duszyczek, spróbujemy je wykorzystać wszystkie.
5641:  Ooo, Jacek pisze, że pokonany Radan w Eldenie.
5644:  Teraz z Radanem też Kiszak walczył, z tego co widziałem, ale nie oglądałem walki.
5650:  Kiszak delikatnie rzecz ujmując nie jest przesadnym entuzjastą Elden Ringa, więc musi to być zabawna walka.
5657:  Jak nie filologia polska, to co?
5658:  Do osoby chcącej robić coś w stylu PR lub dziennikarstwo?
5662:  Każdy kierunek humanistyczny możesz skończyć, gdzie się uczysz pisać.
5666:  Kulturaznawstwo też, tylko jakieś, które ci daje konkretne perspektywy.
5673:  Na przykład takie, gdzie się wykłada równocześnie kulturę współczesną, a nie tylko to, co jest sprzed 150 lat.
5678:  Przeciętny maksymalny level pod skończeniem do aksu z lata 150-160?
5686:  Okej, ja nie wiem, który mam.
5690:  138.
5690:  To jeszcze jest zapasik.
5697:  Nooo.
5701:  To mi się bardzo podoba.
5704:  Mój ulubiony boss z Elden Ringa.
5710:  Czy o tym ktoś pamięta, może z odległych czasów, kiedy Krzysztof grał w LNLiga?
5714:  Widzisz, myśmy wtedy jeszcze grali w 1080p, ostatnio to sprawdziłem z przerażeniem absolutnym.
5720:  Czym ja się zachwyciłem tam?
5721:  Niczym.
5723:  Nie no, musiało mi się coś podobać.
5726:  Nie Rani, tylko jak ona się nazywała?
5728:  Ta, która miała fallusoidalny kapelusz w bibliotece.
5732:  Renala, właśnie, Renala mi się podobała, tak.
5736:  Radan był monumentalny.
5740:  Astel nie.
5741:  Astel wściekła mnie.
5743:  Mog!
5744:  O Jezu, tak!
5746:  Nil!
5748:  To było dobre.
5751:  Duch przodków był przepiękny muzycznie.
5757:  Tak, walka z jeleniem.
5760:  Rijkaard mnie wkurzył, ponieważ ja Rijkaard był prawie jak Jorm.
5764:  Tak, tak, eldeńska bestia.
5765:  Nice try.
5770:  Nice try.
5776:  Malenia?
5777:  Malenia jest przegięta.
5778:  Czy teraz mnie bawi Malenia strasznie, bo widzę w jej movesecie wszystkie inne movesety z... Mamy jeszcze dużo lokacji do zwiedzenia.
5785:  Wszystkie inne movesety z gier Fromu.
5793:  Chyba tu.
5799:  Jastra wczoraj zrobiłem, co ciekawe, najprostszym grindstone peblem na czterech flaszkach manny i podziwiam go.
5807:  Podziwiam.
5807:  Dobrze, tutaj jest bardzo dużo odnóg, aż dwie.
5810:  Jak często podcinam brodę i wąsy?
5812:  Co dwa dni, równo, na dwa milimetry.
5817:  To są rzeczy, moi drodzy, które ja traktuję bardzo poważnie.
5821:  Zamknięte, oczywiście.
5826:  Przed tobą skok.
5827:  To jest kłamstwo.
5829:  Czy naprawdę ktoś zamieścił to w taki sposób, że ja nie mogę?
5838:  No nie żartujcie sobie ze mnie w tym momencie.
5845:  Ostatnio na niszowym kanale widziałem dwugodzinny film, gdzie facet streszcza całą fabułę Elden Ringa, ale to nie było wad jego widzi.
5852:  Malekit Czarnaklinga też mnie zdenerwował.
5854:  Co to w ogóle za lenistwo, żeby zerować za brak wiedzy sprawdzającego?
5857:  Jak pisałem w Gimgazie, pisze Matwanika, rozprawki, do czego się polonistka czepiała, to czy miało to sens?
5862:  No ale wiesz, teraz jest nowe pokolenie nauczycieli wykształconych na teścikach.
5866:  Naprawdę myśleliście, że to nie będzie miało żadnych konsekwencji?
5869:  Już teraz ludzie mają samosprawdzającą się przepowiednię, ponieważ widzą, że zostali wykształceni na teścikach i myślą, że to działa.
5874:  Problem polega na tym, że po prostu nie spotkali jeszcze mnie.
5878:  I nie miał im kto wytłumaczyć, że są kiepskimi nauczycielami.
5882:  Czy ja tu mogę zeskoczyć?
5883:  Czy to jest bardzo zły pomysł?
5885:  Bo mam wrażenie, że to jest bardzo zły pomysł.
5888:  To jest bardzo zły pomysł.
5892:  Skąd się wzięło imię Karmilla w Castlevania?
5894:  Właśnie nie wiem, Karneval Mephisto.
5895:  Właśnie nie wiem.
5897:  Znaczy mam wrażenie, że to może być aluzja do Brama Stokera.
5904:  To wygląda jak pewna śmierć.
5905:  Tak, to wygląda jak amfiteatr śmierci.
5907:  Wiecie co?
5908:  Raz się żyje.
5918:  Aha.
5941:  Kamila jest jeszcze starsza niż Drakula.
5943:  Sheridan Le Fanu, proszę bardzo, powieść gotycką autorstwa irlandzkiego pisarza Sheridana Le Fanu, po raz pierwszy publikowana w odcinkach w magazynie literackim The Dark Blue w latach 871-872.
5957:  Szanuję czaty, nie wiedziałem o tym.
5961:  Proszę bardzo.
5965:  No więc mamy pewien problem
5972:  Bo ja nie wiem z czego złożyć tę ofiarę.
5980:  Spróbuj, nęcenie i bicie na miazgę, jakie piękne.
5987:  No to kogo nęcimy?
5990:  Dzień dobry.
5992:  Chodźcie, chodźcie ptysie ptysińskie.
5996:  Chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź, chodź.
6004:  A może nie?
6007:  O rany boskie.
6010:  Przestań, przestań!
6013:  Jezus, jak ja nie znoszę tej powolnej animacji leczenia.
6017:  W drugim pokoju jest skrytobójca.
6018:  More like dwóch skrytobójców.
6025:  Przecież to jest jakaś absolutna katastrofa.
6030:  Teraz najlepsze jest to, że ja nie wiem, jak tutaj wrócić.
6033:  Czy to było tędy?
6036:  Chyba tak.
6039:  Właśnie.
6040:  Ofiara powinna być już złożona.
6042:  Dokładnie tak.
6049:  Dramat.
6053:  Szkoda, że ta drabina nie jest dłuższa.
6057:  That's what she said.
6060:  Tędy.
6062:  To już wiemy.
6066:  Aha, gdzie moje duszyczki?
6067:  Tu moje duszyczki.
6069:  Dobra, więc zrobimy inaczej moi drodzy.
6077:  Robimy otóż w taki sposób, iż... Walimy w nich w jednego tym.
6104:  Dobra.
6108:  Panie Golem, bier.
6112:  Ta gra jest niesamowicie prosta magią.
6114:  Do połowy gry potem miecz staje się milion razy lepszy od kostura, pisze Miami.
6117:  To jest bardzo dużo takich miejsc, które są problematyczne dla kostura.
6123:  Jest to prawda.
6126:  Nie wiem, co się teraz stało.
6130:  Aaa, wiem, co się teraz stało.
6132:  Good.
6134:  Vacuum Cleaner pisze, że dzisiaj na egzaminie było blisko wywalenia z uczelni kolegi za posiadanie przy sobie telefonu.
6140:  Prowadzący chciało go wyrzucić, oczywiście cały szczęśliwy, ale babeczka od ćwiczeń się wstawiła.
6146:  Nie jestem w stanie zrozumieć erotycznej satysfakcji niektórych prowadzących z tytułu właśnie takich sytuacji.
6153:  Kompletnie jest to dla mnie niejasne.
6155:  A wiecie, że tu będzie mimik?
6158:  A wiecie, że tu nie będzie mimika?
6161:  Graboli pisze, że jutro egzamin inżynierski o 9.30, mega stres, mimo że jestem wyuczony, mam dobrą komisję, jakaś rada, jak sobie poradzić ze stresem, niezmiennie taka sama.
6170:  Musisz się zmęczyć, póki jeszcze jest czas i młody wieczór, doradzam zmęczenie fizyczne, żeby jak najdłużej się wyspać, ponieważ tak działa nasz mózg.
6178:  że potrzebuje przenieść wszystko z pamięci krótkotrwałej do długotrwałej, a to się dzieje wyłącznie podczas snu.
6184:  Więc jest empirycznie i naukowo udowodnione, że musi człowiek spać przed tak rodzaju różnymi eventami.
6206:  Ja to znam!
6207:  Ja to znam!
6210:  Ja to znam!
6214:  To jest odrażający Rytwan!
6226:  To on!
6234:  On nie ma tutaj żadnego sensu, wprawdzie.
6237:  Gdzie on patataja?
6245:  On patataja do patatajni.
6258:  Widzicie, ile ja mu zadaję obrażeń?
6260:  Ja nigdy nie pokonam tamtego Rydwanu.
6261:  Zadajemy mu 400 obrażeń, a ja powiedziałem, że wrócę, a będę zadawał mu 2000.
6272:  Może osoba, która prowadzi ten rydwan, czyli prawdopodobnie będzie to jednak woźniczy, może zejść z rydwanu i wejść tutaj do tego pokoju.
6282:  Co to jest za problem?
6286:  Żaden problem, moi drodzy.
6289:  Przepraszam najmocniej.
6291:  Boże, jeszcze tak mało za to.
6293:  To jest niewiarygodne po prostu.
6294:  Co to jest?
6296:  Nie wiem.
6300:  Jak ty nie podszedłeś do Rydwanu, Rydwan przyszedł do ciebie, tak?
6302:  W oryginalnym Dark Souls 2 go nie było, wrzucił go tu dla beki, przynajmniej się nie respi, przynajmniej tyle.
6308:  Dobra.
6310:  Ja go chyba znam skądś.
6312:  A już wiem, przecież to są ci rycerze-snycerze, którzy byli wcześniej.
6318:  Doskonale.
6320:  Nie będę pokonywać tamtego Rydwana, dobrze, z mniejsze trochę wymagania, jak będę zadawać tysiąc obrażeń.
6329:  W noc, którą Mary Shelley napisała Frankenstein'a, John Polidori napisał wampira, będącego pierwowozorem tych zmierzchowych wampirów.
6334:  Proszę bardzo.
6336:  Chyba wampira Polidoriego czytałem na studiach, tak mi się wydaje przynajmniej, ale to z własnej woli.
6342:  Co z heksami?
6343:  No możemy ich używać dopiero wtedy, kiedy będziemy mieli wyrównane poziom inteligencji i poziom
6351:  Wiary bodajże.
6352:  Item z konika.
6353:  Czy to będzie coś dobrego?
6356:  The Quill kończy pierwszy semestr.
6358:  Zaocznie, bo przerwy spowodowane poprzednimi studiami jak tamte sprawiały, że nie chciało mi się nic, to na obecne przyjeżdżam z uśmiechem, ale się cieszę.
6367:  Pierścień ochrony Govera.
6368:  Kim jest Gover?
6372:  Tam był NPC?
6374:  Czyli nie mam zabijać tamtego NPCa.
6376:  Dobrze.
6377:  Podobają mi się te witraże.
6379:  Wiecie jak mówi się na witraże, które są piękne?
6383:  Nie mówi się na nie, że są wraże.
6385:  O, w ten sposób.
6387:  Wraże witraże.
6389:  To nie są wraże witraże.
6391:  Ale mnie cieszy ten poziom obrażeń.
6398:  jak porządnie odpoczywać, kiedy pracy dużo.
6400:  Emilio, a co robisz, jak jest dużo zadań?
6404:  Dużo ludzi robi sobie listę to do.
6406:  To jest dokładnie coś, co potrzebujesz zrobić tylko dla odpoczynku zazwyczaj w takich sytuacjach.
6411:  To znaczy rozpisać sobie dokładnie czas, kiedy planujesz odpoczynek i rygorystycznie tego przestrzegać.
6418:  Czy jest już u mnie atlas śródziemia?
6421:  Poszedłem do Empiku specjalnie, stacjonarne zakupy, ale kocham stacjonarne zakupy, uwielbiam stacjonarne zakupy, cieszy mnie za każdym razem, kiedy mogę je zrobić, zwłaszcza wtedy, jeżeli w apce jest napisane, że Atlas Śródziemia czeka na mnie specjalnie w tym Empiku, a nie ma go w tym Empiku, i jak mi bardzo przykro, strasznie lubię zakupy stacjonarne, bardzo się cieszę, że nie zrobiłem wcześniej zakupów, taniej książce, tak jak robię zawsze, bardzo się z tego powodu cieszę.
6445:  Czy możemy nie rozmawiać o Atlasie Śródziemia?
6449:  Empik kłamie i to jak?
6454:  W dzisiejszej aktualizacji wygęszcznie prowadzi borderless mod, to dobrze.
6457:  Dobrze, bo pewnie sobie poeksplorujemy, moi mini, na streamie tę nową lokację.
6462:  Przed tobą podpowiedź.
6465:  Przed tobą kłamca.
6469:  Skrzynia.
6473:  Nie będę ryzykował.
6475:  Za dużo tutaj było informacji.
6481:  Co ty robisz?
6486:  To nie jest mimik.
6495:  Burza ognia!
6499:  Monomalnie możesz używać Hexy, skalując się z tym atrybutem, który jest niższy.
6503:  Dlatego najlepiej levelować wiarę i inteligencję równomiernie.
6507:  Możesz teraz używać, ale potrzebujesz innego ustroja, ale po co mam używać czegoś, co będzie dawało mniej obrażeń?
6512:  Bez sensu.
6514:  Przed tobą kłamca.
6517:  No ewidentnie.
6518:  No nie, no tutaj już jest mimik.
6520:  Uważaj na mimikra, ale fajne, podoba mi się.
6524:  Chwalmy podpowiedzi.
6526:  Chwalmy mimiki.
6541:  No daci.
6543:  Tak, tak.
6548:  Jak chcę się rzucać za tym kranem kosturem?
6550:  Nie wiem.
6551:  Może.
6552:  Spróbuję.
6554:  Jak to nie ma czasu na wypoczynek?
6555:  Od soboty pracuję od 7 do 22, 23, bo deadline oczywiście.
6560:  Nie lubię PKS-ów, jak się wtedy regenerować po dwóch dniach, czułem, że mam gorączkę.
6564:  Ale praca od 7 do 22 jest powyżej, nie lubię PKS-ów, wszystkich norm w kodeksie pracy, więc wtedy nikt ci nie rozwiązaje na tej sytuacji, poza spać i robić wszystko, żeby zmniejszyć liczbę godzin pracy.
6577:  Nie ma innego rozwiązania.
6578:  Nie jesteś w stanie odpoczywać, jak nie ma godzin na odpoczynek.
6583:  Nie jesteś w stanie.
6586:  Co?
6588:  Wymagane olbrzymi... Co tu się dzieje?
6590:  Wymagane karzeł.
6591:  Co?
6593:  Ja nic nie rozumiem.
6597:  Jest soft-up skalowania po 40, więc jak masz 30 wiary i 60 inteligencji, to Hexy nie będzie o połowę słabsza.
6602:  Możesz spróbować.
6604:  No.
6604:  No.
6608:  Pan Klac pisze, że chciał pochwalić zdaniem sesji się.
6611:  Po tym, jak miał miesięczny epizod depresyjny, jest szczególnie dumny, bo to wybitnie trudny egzamin z psychologii rozwojowej i studium rozwoju dziecka.
6618:  Największe gratulacje i specjalny jamnik dla Ciebie na tę okoliczność.
6623:  Dobra robota.
6627:  Potrzebujesz kobiety olbrzyma i Karol jeszcze brakuje trumki i kozy.
6631:  Jest to słuszność.
6632:  Dobrze, moi drodzy.
6633:  Tutaj...
6636:  Nie, nie tutaj.
6644:  Piękne.
6645:  Łajtki, dziękuję ci za trybut.
6647:  Psi trybut, co ważniejsze.
6648:  Krzysztof, to jest ambet.
6655:  Krzysztof, to jest ambet, nie zabijaj go, to jest ambet.
6669:  Jak śmiesz być silny?
6673:  Gdzie on zniknął?
6679:  Dla wiadomości.
6682:  Co tu się dzieje?
6685:  Spadł i się zabił?
6686:  Spadł na ten głupi ryj i się zabił?
6692:  Bardzo tego pożałuję, wiecie?
6695:  Fomka, dzięki za wsparcie.
6697:  Od 24 miesięcy, to już są 2 lata!
6699:  Fomka dołącza do grona Magów Ognia, moi drodzy.
6704:  Idź być silnym gdzie indziej.
6714:  Aaa, już wiem, już wiem, już wiem, już wiem!
6718:  Już wieeeem!
6729:  Jaki estus ominięty.
6732:  Nie było tam nic.
6734:  Dziecka Rosemary i Irene Levina nie czytałem.
6736:  Najlepiej zekranizowana książka, nie przeczę.
6738:  Tam coś było, moi drodzy.
6740:  Zawsze jest tak, że po drodze, jak się jedzie window w Dark Souls, to jest coś interesującego.
6746:  Czemu nikt nie robi takich graffiti z podpowiedziami?
6747:  Na przykład przed UJ-tem, przed tobą kłamca.
6749:  O Jezus, to byłoby super.
6754:  Pod łucznikiem i gargulcem.
6758:  Jest fragment Estusa, aha.
6760:  Powiedzcie mi, że właśnie do niego dotarliśmy.
6768:  Co tu się dzieje?!
6786:  Klucz królewskiego korytarza.
6790:  Flagellacja przed kopulacją, jak głosi, moi drodzy, afrodyzjak zewnętrzny.
6795:  Naczynie, dusz i płomek.
6796:  Płomek jest do... Uuu, to jest piękna pani.
6800:  Co tu się w ogóle dzieje w tej grze?
6809:  Mocna, magiczna tarcza, której nigdy nie użyję, no dobrze.
6813:  To teraz spróbujemy, moi drodzy, tam wskoczyć.
6820:  Ja nie wiem, co tu się dzieje.
6823:  Ale wiem, że będzie mi ekstremalnie ciężko tam wskoczyć.
6828:  Ponieważ zawsze się mylę.
6829:  Nigdy nie wiem, gdzie.
6832:  Prawdopodobnie już się źle ustawiłem.
6836:  Było gdzieś na początku.
6837:  O, tutaj?
6840:  Tak!
6843:  Okej.
6847:  Okej.
6854:  No nie, nie ma po co, tylko tutaj, moi mili, był ten fragment Estusa, o którym mówiliście.
6865:  Ja wiem, że tu byłem, ale chodzi o fragment Estusa, do którego się chciałem cofnąć, bo nie znalazłem wcześniej byłem.
6877:  Jak ostatnie dwa odcinki wersji, jak jestem zachwycony, czekam na drugi sen, jak przyjechała Sakura.
6881:  Podobało się.
6882:  Chciałem zrobić dzisiaj recenzję, ale jak widać nie zdążyłem.
6887:  Więc schody po lewej.
6892:  Czy to są te schody tutaj?
6898:  Ja tutaj nie zeskoczyłem, tak?
6903:  Dobra.
6908:  Te schody.
6910:  Kto był gorszym bossem?
6911:  Nameless King, Elden Beast czy Bed of Chaos?
6915:  Elden Beast na pierwszym miejscu za niewykorzystane mechaniki gry.
6918:  Uuuu... Nawet nie zdążyłem nic... Wiecie, że jeżeli ja bym miał to zaklęcie, ono by zadawało infinityzmalne obrażenia.
6938:  Bardzo żałuję, że został wyeliminowany atak specjalny w tej grze.
6950:  Widzicie, jaki mieli atak specjalny.
6954:  Był on piękny.
6959:  Czy cieszę się, że mnie uderzyła Maginia Ognia?
6961:  No właśnie, cieszyłbym się bardziej,
6975:  Cieszyłbym się bardziej, gdyby został zachowany atak, który był.
6979:  Czy on mi się jeszcze zachował gdzieś?
6980:  Był gdzieś na komentarzach dla streamów.
6984:  Na naszym Discordzie, czyli w Holistycznej Agencji Eskapistycznej.
6987:  Link w opisie, moi drodzy.
6990:  Proszę bardzo.
6991:  Znakomity
7000:  Czemu?
7001:  Czemu to ktoś usunął?
7004:  Przecież to wspaniałe absolutnie.
7010:  Chlast.
7018:  Upokorzony.
7018:  Wspaniałe.
7020:  Czemu?
7021:  Ja bym się jej dał zabijać wiele razy.
7023:  No właśnie, podobno było coś takiego i niestety zostało usunięte.
7027:  Nawet Japończyków to przerosło.
7029:  Tylko stopy mogą zostać w grze.
7032:  Niepokoją mnie te balisty.
7037:  Coś do czytania w stylu świata dysku.
7038:  O, ciężka sprawa, Helena.
7040:  Jest dosłownie jedna rzecz, która dorasta do pięt...
7045:  Pratchettowi.
7048:  Jest to Douglas Adams.
7052:  Autostopem przez galaktykę.
7053:  Alternatywnie, oprócz autostopem przez galaktykę, Jerome K. Jerome.
7059:  Trzech panów w łódce, nie licząc psa, ale to nie jest fantastyka.
7063:  Z fantastyki humorystycznej czasem jeszcze się poleca Fafryda i Szarego Kosura, ale moim zdaniem to jest bardziej powieść pikaryjska niż fantastyczna, czyli łotrzykowska.
7072:  Może Syreny z Tytana, Kerta Vonnegata, ale to jest raczej science fiction.
7078:  Aha, tutaj się nie... Aaa...
7087:  Czy będzie kiedyś Skyrim na Steamie?
7089:  No, Roman, biorąc pod uwagę fakt, że Todd Howard, znany także z słynnej frazy 16 times the detail, więc powiedzmy, że to jest 16 times the Howard, albo 16 times Todd Howard, jest zajęty w tym momencie robieniem kiepskich gier pseudo-sajfajowych, które są generacyjnie 20 lat za obecnymi tytułami.
7109:  Więc musimy poczekać, aż zrozumie, że w portfolio Bethesdy są generalnie dwa elementy,
7114:  IP, które interesują graczy.
7115:  Jeden nazywa się Fallout, a drugi się nazywa The Elder Scrolls.
