🔴 Nic nie pada od zaklęć Niedomaga | DARK SOULS II Livestream #8
🔗 https://www.youtube.com/watch?v=lSQVWcWy4L4

42:  Dzięki za oglądanie!
3529:  Następny Steam w czwartek?
3530:  Tak, w środę nie ma.
3533:  W środę, moi drodzy.
3535:  Krzysztof Wybywa.
3539:  Zwierzy.
3541:  Ja wciąż czekam na Krzysztofa Krającego w jakąś grę z gatunku Grand Strategy.
3544:  Ejzeri, a Warhammer Total War to co?
3546:  To co?
3547:  To jest Grand Strategy, to jest wielka strategia!
3553:  Warhammer 40 000, Chaos Gate był jeszcze z XCOM-lajków, przypomina fajny Robert.
3557:  Był?
3558:  Był?
3558:  Był?
3559:  Jaki tablet do notowania ręcznego polecam?
3560:  Remarkable.
3562:  Ludzie są nim zachwyceni i kiedyś go miałem okazję testować, ale krótko, ja nie notuję ręcznie, ja nie umiem czytać swojego pisma już.
3568:  Jander, witam w gronie wspierających i dziękuję Ci serdecznie.
3573:  Jeszcze mówicie, że była jakaś wiadomość wspierająca.
3577:  Nie rozumiem podejścia polskich nauczycieli do elektroniki.
3581:  Pisze Mohamed Damek, dzięki za wsparcie od trzech miesięcy.
3584:  Ja rozumiem, znaczy wiem, skąd ono się bierze.
3587:  Natomiast nie rozumiem w sensie logicznym.
3589:  To znaczy nie ma żadnego logicznego uzasadnienia takiego poziomu technofobii.
3593:  Trzeba po prostu nazywać to technofobią po imieniu.
3597:  Czy nie macie wrażenia, że to powinno działać?
3600:  Przed tobą iluzoryczna ściana?
3603:  He?
3605:  Gdzie iluzoryczna ściana?
3606:  Tu?
3609:  Kłamstwo i nieprawda.
3612:  Warhammer to nie 4X, jaka jest różnica między 4X a Grand Strategy?
3615:  Ja uważam, że to jest synonimiczne.
3622:  Ostatni Steam zgęszczył na końcu, mnie przekonał do pobrania, pisze wyznawca regatywoszczula.
3625:  Dobrze, pobieraj, ale nie wydawaj.
3628:  Dlaczego region zachodniopomorski nie był nigdy tak germanizowany jak Śląsk?
3631:  Nie mam zielonego pędzia, się nie znam na historii.
3634:  Spytaj kogoś, kto się zna na historii.
3637:  Polecam Sigillum Authenticum na przykład Artura Wójcika.
3642:  Będzie to działać, jak odpalimy całą wieżę.
3646:  A, czyli takie buty.
3647:  W ogóle, moi drodzy, to jest super lokacja, powiem wam.
3650:  Dawno nie widziałem tak fajnej.
3652:  Od ostatniego DLC!
3653:  To znaczy, podstawka Dark Souls 2 jest katastrofalna, jeżeli chodzi o projekt lokacji, a tutaj za każdym razem jestem zadowolony.
3659:  I uradowany.
3661:  Nie macie wrażenia, że tu dzieją się rzeczy podejrzane?
3669:  Podejrzane i niejamnicze.
3671:  Mówiście, że oni nie atakują nas.
3673:  To jest nieprawda.
3674:  Oni niosą beczki.
3675:  To są beczkonosy.
3684:  A faktycznie nas nie atakują.
3686:  Poczekaj na trzecie DLC.
3689:  W jakiej pracy można wykorzystać umiejętności narracyjne, pyta posolona?
3692:  W każdej.
3693:  Kiedyś było na przykład tak, że dziennikarstwo to była specjalizacja, więc mogliście sobie iść na filologię angielską i braliście specjalizację dziennikarską, no i zajebiście, możecie pisać dla czasopism anglojęzycznych.
3705:  Byliście na historii, braliście specjalność dziennikarską niezależnie, zajebiście, możecie pisać do portalu historycznego na przykład.
3713:  No i tyle.
3714:  W ten sposób bym myślał.
3715:  Umiejętności narracyjne możesz wykorzystać absolutnie wszędzie, w każdej pracy.
3720:  Wiesz, jakie jest zapotrzebowanie w firmach na ludzi, którzy mają gadane i są w stanie na przykład sprzedać każdy produkt, chociażby, albo są w stanie poprowadzić spotkanie zarządu, albo są w stanie w interesujący sposób przemówić do pracowników i zintegrować zespół dzięki temu, że z nimi rozmawiają, robią to umiejętnie.
3738:  To jest wszystko opowiadanie historii, moi drodzy.
3742:  O, adwokat następnie.
3744:  Piękne historie można snuć w uzasadnieniach pism, pisze Bartosz Kędzierski, co mi przypomina o kultowym fanpage'u, pisma procesowe pisane na odpierdol.
3751:  Czy wy to znacie?
3752:  To jest wspaniały fanpage.
3755:  Gdzie są pisma procesowe pisane na odpierdol?
3762:  Uwielbiam ten fanpage.
3765:  Tak jest.
3766:  Przepraszam.
3767:  Pisma procesowe napisane na odpierdol.
3769:  Pomyliłem się.
3770:  Dlatego właśnie zawsze trzeba patrzeć na źródło.
3775:  Wspaniałe rzeczy, moi drodzy.
3777:  Niektórzy ludzie raz w roku czytają Małego Księcia, by przypomnieć sobie o wartościach, których brakuje im w głośnym i zabieganym życiu.
3783:  Jednocześnie przy ponownej lekturze odkrywają w nim coś nowego.
3785:  Coś, co zmienia ich podejście do fundamentalnych spraw.
3787:  Mam identycznie z kodeksem cywilnym.
3791:  Uwielbiam.
3794:  Może być najlepszym koderem, a jak nie umiesz opowiadać bajek i ci nie słychać, to tak byś nic nie robił, pisze Kluchenmuchen.
3799:  Proszę bardzo.
3801:  Jamniki wsparcia dla osoby z rodziny, pisze Lajmos.
3803:  Przepracowanie, wyrabianie miesięcznej normy na tydzień, przestroga, hajs nie jest warty zdrowia.
3807:  Ja absolutnie się zgadzam i zajamniczam się na tę okoliczność.
3813:  Moja wykładowczyni na zajęciach mówiła, że marzy się jej specjalizacja storytellingowa na historii.
3818:  Słusznie.
3820:  Czy macie wrażenia, że spektakularnie to przegramy?
3824:  Czy nie macie wrażenia, że ten człowiek nam pomógł?
3827:  Czy nie macie wrażenia, że ten człowiek przestał nam pomagać?
3831:  Co tu się dzieje?
3832:  Czy my uczestniczymy w jakiejś walce?
3837:  Chciałbym przeżyć, chciałbym prze... Czy możecie mi powiedzieć, dlaczego beczkownik mnie zaatakował nagle?
3852:  Co się tutaj dzieje?
3854:  Dlaczego?
3857:  Jak Jazz Whiteley ma jakieś pytanie ważne, hałas akurat, to niech powtórzy po prostu.
3860:  No i nie jestem w stanie, moi drodzy, scrollować na trzecim monitorze, równocześnie walcząc z przeciwnikami.
3866:  Staram się zawsze odpowiedzieć, jeżeli tylko wychwycę pytanie mojej mini.
3871:  Co tutaj się dzieje?
3873:  Myśmy tutaj przyszli już, więc ja stąd wychodzę.
3877:  Zapytaj Beczkę.
3879:  Oj, to się źle zestarzało, moi drodzy.
3881:  To się bardzo źle zestarzało.
3884:  Zagnali cię w róg i to kozi moi mini.
3887:  Kozi róg, paskudny róg.
3889:  Swoją drogą, czy ja mam ustawiony dobrze scroller?
3891:  Nie miałem ustawionego.
3892:  Wiecie, że ja nie wiem, gdzie teraz iść, prawda?
3895:  Ja się zgubiłem.
3896:  Użyj klina kuźni, tu się opłaca, a wiecie, że ja nie wiem, czy ja je wszystkie mam.
3900:  Czy ja tutaj po prostu przeskoczyłem?
3902:  Czy ja stąd zeskoczyłem?
3903:  Co ja zrobiłem?
3904:  Gdzie ja byłem?
3908:  Beczkownicy są tutaj po to, żeby się podkładać przeciwnikom pod ogniem i zabić cię wybuchem.
3912:  A, czy ja tutaj byłem?
3916:  No i właśnie, i się zaczyna.
3918:  Drabiny.
3920:  Drabiny?
3923:  Krzysztof nie widzi drabiny, a może to się po prostu trzeba zaskoczyć?
3927:  Bardzo bym tego pożałował.
3929:  Kim jesteśmy, dokąd zmierzamy?
3931:  I to jest właśnie pytanie.
3934:  Nie można otworzyć z tej strony.
3936:  Odnajść drogę, aby przejść dalej?
3937:  No właśnie.
3939:  Beczkownicy są po to, żeby otwierać sekrety w tej lokacji?
3942:  Mhm.
3944:  Na razie są po to, żeby mnie rozindyczać.
3948:  Okej, faktycznie tutaj była drabina.
3960:  Nie no, to jest jakaś parodia to, co tutaj się dzieje.
3971:  Może ja po prostu przestanę te dusze zbierać.
3975:  Jest kilka ścian z widocznymi pęknięciami, trzeba na nie naprowadzić beczkownika i wysadzić je ogniem.
3980:  Chyba sobie żartujecie, absolutnie.
3985:  Po ruchnieniu windy można dojechać do miejsca, gdzie jest dużo klinów.
3988:  Dobrze.
3989:  Na razie, moi drodzy, chcę znaleźć drogę.
3993:  To nie jest proste.
3995:  To nie jest proste w momencie, w którym cały czas ją gubię.
3999:  Okej, tędy.
4002:  Skończyłem trylogię magów prochowych, pisze stan47przepodzież.
4004:  Moja opinia, że magów prochowych było za mało i byli za słabi w porównaniu z uprzywilejowanymi.
4009:  Hm.
4010:  Ja myślę, że po prostu ta magia się rozwijała dopiero, wiesz, i dlatego ich było mniej niż uprzywilejowanych.
4017:  Boże, psy się rozszczekały jakoś straszliwie.
4021:  Okej.
4022:  Czy to było tędy, czy to... A, okej, to było tutaj.
4025:  Dobrze, to ja teraz będę mądrzejszy, skłamał Krzysztof.
4028:  Weźmiemy sobie mroczne pozdrowienie i ich pozdrowimy.
4040:  Okej.
4043:  Gdzie moje klatki nieśmiertelności?!
4046:  Nie ma przy... Nie ma przy interakcji?!
4051:  Ja myślałem, że były przy... O Boże, ja myślałem, że tutaj klatek nieśmiertelności nie ma przy otwieraniu drzwi, a okazuje się, że nie ma w ogóle!
4058:  Czy nie dałoby się w nich z góry postrzelać?
4060:  Nie bardzo.
4061:  Nie widzę tego.
4065:  O nieeeeee... No to moja cała strategia poszła.
4071:  No cóż.
4074:  Są późno klatki nieśmiertelne.
4076:  O, czekajcie, czekajcie, tutaj jest jakieś... O. Jest ten cholerny beczkownik.
4087:  Da się do nich strzelać z góry?
4089:  Mhm.
4090:  No podejrzewam, że może być raczej z tym ciężko.
4095:  Bo moje kule, jak znam życie, no właśnie, one nie przejdą przez to.
4102:  Hmm.
4103:  Czy lubię Lovecrafta?
4105:  Okej.
4105:  Znaczy ja nie czytam grozy jakoś z dużą chęcią.
4109:  Czytałem na początku, żeby znać, ale ponadto nic.
4114:  Okej, tam są niby jakieś okienka.
4119:  Nie wiem, czy miną na to jego cierpliwość.
4125:  Haydenite!
4126:  Moi drodzy!
4127:  Przybywa na ratunek z odsieczą!
4130:  Er...
4136:  Hajdenali, dla tych, którzy nie wiedzą, jest bohaterem tych streamów.
4142:  Co tam się dzieje?
4143:  Czy oni ze sobą walczą, czy jeszcze nie?
4155:  Ale to nic nie dało.
4158:  Nęcząca czaszka, dajcie spokój, ja tu usiuję przeżyć!
4161:  Sebulba dzięki za trybut uprzywilejowanej było więcej, bo proch to młode okrtycie.
4165:  No otóż to, magów prochowych mordowano, bo uprzywilejowani się ich bali, więc cała trylogia magów prochowych jest właśnie historią wzrastania nowego rodzaju magii.
4175:  Dlaczego Bloodborne, który jest tylko na PS4 i PS5 jest ekskluzywem, a Total War Hammer, który jest na PC nie jest ekskluzywem?
4180:  Bo nie jesteś w stanie zrobić na konsoli gry strategicznej, przynajmniej nikomu to się jeszcze nie udało, natomiast jesteś w stanie zrobić nie na konsoli Bloodborna.
4190:  Dlatego robienie ekskluzywów wtedy, kiedy nie musisz ich robić, jest przejawem świństwa deweloperów.
4196:  Dziękuję za uwagę.
4200:  No więc, moi drodzy, Hide the Night niestety przybył i wybył.
4207:  Okej.
4210:  Ciekawe.
4211:  I on się nie aktywował tutaj w ogóle.
4215:  Słuchaj, polecił osobie, która zaczyna tutaj, jest prawie pewna, że chce zostać naukowcem.
4218:  Jeżdżenie na konferencje i chodzenie na konferencje jako wolny słuchacz naukowy i nawiązywanie kontaktów.
4225:  Schodzisz w złym miejscu, idź po krawędzi kręgu, z jednej strony będziesz miał podobną klatkę.
4229:  Ja tutaj nie mogę zejść nigdzie.
4231:  Gdzie tutaj widzicie możliwość zejścia obywatelu Taraelu?
4234:  Nie ma takiej możliwości tutaj.
4236:  Lazłem w to miejsce 30 razy i nie dało się przejść.
4241:  Proszę bardzo, nie da się przejść.
4247:  Proszę bardzo, da się przejść.
4258:  No ale to nic nie zmieni!
4261:  Chyba.
4264:  Tak mi się wydaje.
4265:  Znaczy, że nie można zrobić strategii na konsole?
4268:  Ciężko byłoby ze sterowaniem, wiesz?
4269:  Bez myszy.
4270:  Dlatego mówię, może się da, ale nikt tego nie próbował.
4273:  Dziękuję, że nie działasz!
4275:  Namierzanie, cudowne namierzanie!
4277:  Cudowne, świetne namierzanie!
4279:  Zawsze działasz niezawodnie!
4288:  Okej, teraz się pojawiło bardzo dużo beczkowników.
4293:  Kto we mnie wali jakimiś zaklęciami jeszcze tutaj?
4296:  Czemu on tak drobi teraz śmiesznie?
4300:  Dobra, nie czekam aż on się zorientuje, że robi głupoty.
4309:  A ten we mnie napiernicza.
4318:  To był unik, to był unik, dziękuję.
4326:  No, na pewno teraz będzie atak.
4330:  Okej, tu jestem względnie bezpieczniejszy.
4342:  Chciwość!
4344:  Popłaca.
4346:  Good.
4348:  O, zemsta!
4361:  Nie!
4362:  Nie!
4373:  Ten clean chyba nie lubi być atakowany.
4379:  Dobrze, otwieramy teraz to.
4383:  Skąd się wzięło słowo bohater?
4386:  Trzeba byłoby sprawdzić w słowniku etymologicznym Aleksandra Brücknera na przykład.
4393:  Mam pewne poczucie graniczące z pewnością, że ze wschodu raczej.
4399:  Nie słyszę tekstów piosenka?
4401:  Nie słyszę tekstów piosenka, to prawda.
4402:  Mam złą rozdzielczość słuchu.
4405:  Doofentail jest z takiego projektowanego pod konsolę, ale pytanie Sansha, czy dałoby się takiego Total War'a zaprojektować, nie?
4410:  Bo o to było wcześniejsze pytanie.
4416:  Dobrze.
4418:  Zaklinam cię, nie zgiń teraz w głupi sposób.
4420:  Postaram się.
4422:  Czy da się użyć tego klinu teraz?
4425:  Pytanie.
4431:  Zaklinowany.
4434:  Czytałem cykl demoniczny Księży Krokodylu i czekam na kolejny tom, bo teraz już jest follow-up.
4440:  Pustynny Książę bodajże, tak?
4441:  Tak się nazywała najnowsza część.
4449:  Dobrze.
4452:  Gdzie myśmy trafili?
4454:  Słaby punkt zwycięstwa to znaczy spróbuj opanowanie.
4459:  Etymologia słowa bohater, według Wikipedii, nazwa ma pochodzenie irańskie.
4463:  Bahadur, mężny, atleta.
4465:  A na co się powołuje Wikipedia?
4466:  Czy powołuje się na słownik Bricknera, czy na coś innego?
4473:  Pominąłem item?
4476:  Faktycznie.
4478:  Czy oglądałem serię Syphana o płaskiej ziemi?
4480:  Absolutnie.
4480:  Czy wyśmiewanie płaskoziemców nie jest czasem nienaukowym podejściem?
4483:  Ale Syphon nie jest naukowcem.
4484:  Może to robić.
4486:  Jest popularyzatorem nauki.
4490:  Mamy w CV testowanie porta konsolowego Stellaris Console Edition, więc ekstremalnie rozbudowane strategie można robić na konsolę.
4495:  Jest to niewygodne?
4495:  Już istnieje, pisze Mac.
4496:  Dziękuję ci, nie wiedziałem tego.
4498:  To jest bardzo ciekawe, co mówisz.
4499:  Chciałbym poznać to.
4500:  Bardzo, bardzo.
4501:  Ten port.
4503:  Dobra, mroczna sfera.
4505:  Damy radę.
4508:  Okej.
4509:  Zapomnijcie o tym, co powiedziałem.
4515:  On ma wielki łuk.
4518:  Przestań mieć wielki łuk.
4521:  i ma bardzo dziwny styl walki, ale poradzimy sobie z nim.
4530:  Dla mnie 80% piosenek pisze kanał, ale myślę, że to zawiera niezrozumiałe bełko.
4533:  Dla mnie też, dlatego jak ja słyszałem te wszystkie YouTube'owe przeróbki, które podkładały autentyczny tekst piosenki, ja byłem przekonany, że to jest prawda.
4546:  Marcin Mazurek pisze, że za Bricknerem z Perskiego, Bahadur, zapaśnik szermierz dzielny przez bohater, prosiednictwo tureckie, mongolskie, Bahadur, kirikskie, Bater, stąd węgierskie, Bator dzielny.
4557:  Proszę bardzo i stąd Batory też pewnie nasz.
4560:  Haha, dziękuję wam serdecznie.
4564:  Wyobraź sobie Daxu z wersji szkolnej, masz dwa podejścia do bossa, ale żeby go przejść, wystarczy, jak mu zbijesz 50% HP, bo po przejściu gry i tak nie umiesz dobrze walczyć.
4572:  O, nie, nie, nie.
4573:  I jeszcze w międzyczasie, oczywiście, pokonywanie bossa, no chyba rozumiecie, że jest na czas.
4581:  I nie możecie wtedy zrobić tego, co ja w tej chwili.
4584:  Z pozdrowieniem dla wszystkich egzaminatorów.
4593:  Spierdalajcie z zakazem picia i jedzenia na egzaminach.
4600:  Nienawidzę po prostu.
4601:  Mam ochotę wtedy wejść na każdy taki egzamin, przedstawić się z afiliacji akademickiej, następnie wyciągnąć sobie radośnie obiad i zacząć wpierdalać w pierwszym rzędzie przed egzaminatorem tak długo, aż zgłodnieje.
4620:  Nie znoszę, nienawidzę.
4622:  A najlepsze jest to, że jak długo, jak popytacie, jak popytacie, to się okaże bardzo szybko, że taki lamus odpowiada, no bo mnie to dekoncentruje.
4631:  Tak samo jest swoją drogą z telefonami.
4633:  Jak popytacie naprawdę i autentycznie, skąd ten zakaz, to prędzej czy później się okazuje, że zakaz ten bierze się z tego, że ich to dekoncentruje.
4641:  Znaczy są tak kiepskimi wykładowcami, albo tak kiepskimi, oni nie są w stanie wykładać, jeżeli ktoś...
4647:  Patrzy w telefon z tego prostego powodu, że biedny ptyś myśli, że ktoś go nie słucha, ojo, i on się dokoncentruje wtedy, jak mówi, bardzo mi przykro.
4659:  Naucz się.
4662:  Straszne to jest, mam zero tolerancji wobec czegoś takiego.
4668:  Czemu cały czas trafiają mnie zaklęcia?
4673:  Chciałbym, żeby i przestały mnie trafiać zaklęcia.
4675:  Przesta... O, nie, nie, nie.
4676:  Tylko nie zamiatanie kosturem.
4679:  Nasza postać w losowych momentach zamiata kosturem.
4682:  Ja nie wiem, dlaczego tak się dzieje.
4686:  Nie wiem, dlaczego również to mnie trafiło, nie miało prawa mnie to trafić.
4689:  O, nie masz prawa, nie masz prawa.
4693:  Krzysztof, gra niemagiem jest proste.
4695:  Tak, jestem na dwa strzały za każdym razem.
4697:  Asia pisze, że nie rozumie sensowności takiego zakazu, przecież każdy na biologii się uczył, że woda poprawia myślenie, ale właśnie ty nie masz myśleć w trakcie egzaminu, bo gdybyś myślała, Asiu, to byś doszła do szybkiego wniosku, że pisanie testu... Ha, ha, ha, beka stypiary.
4711:  Że pisanie testu ABCD w niczym nie pomoże ci w opanowaniu jakiegokolwiek materiału, wręcz przeciwnie.
4720:  Ona się tutaj przeteleportowała, czy...
4723:  To jest inny przeciwnik chyba.
4726:  To jest inny przeciwnik.
4728:  To jest inny przeciwnik, zdecydowanie.
4730:  Ile, ile mrocznych stref jest potrzebnych do zabicia tego przeciwnika?
4734:  Widzicie, mam dla was zadanie z matematyki.
4737:  Otóż dużo.
4739:  Jest coś w tym, że jeżeli spotykasz kogoś na spotkaniu, to aspo co chwila zdekoncentrujesz, jest to dekoncentrujące.
4743:  Tak, i to jest twój problem.
4744:  To jest twój problem, że cię to dekoncentruje.
4747:  Jest jeszcze świetny sposób na to, żeby to się nie działo na zajęciach.
4751:  Wiecie jaki?
4752:  Żeby były ciekawe.
4754:  Kropka.
4755:  To samo przecież dotyczy seriali.
4757:  Ile razy się Wam zdarza, że na kiepskim serialu patrzycie w telefon?
4761:  A ile razy się zdarza, że jak jest naprawdę angażujący medium jakiś, to wtedy nic nie robicie, tylko wlepiacie wzrok w ekran, względnie czytacie książkę, względnie gracie w grę.
4774:  Czemu się czasem zdarza tak, że ja, jak zgram z wami tutaj, to jestem czymś zainteresowany giga i słucham każdego dialogu, a czasem jest Krzysztof, nie słuchasz dialogów, ponieważ przez ostatnie pół godziny postaci mówiły jakieś generyczne i losowe rzeczy, które nie mają żadnego znaczenia i nagle się zaczęły interesujące rzeczy.
4794:  Zupełnie, zupełnie nagle.
4796:  To nie jest interesujące, co się dzieje w tej chwili.
4799:  To jest absolutnie nieinteresujące i ja wtedy przestaję chcieć gadać.
4802:  Widzicie?
4804:  Przestałem chcieć gadać, ponieważ zaczęły się dziać interesujące rzeczy.
4809:  Człowiek się dekoncentruje w momencie, w którym nie ma wystarczającej ilości bodźców.
4813:  I są proste metody na to, żeby była wystarczająca liczba bodźców.
4816:  Na przykład, jeżeli macie prezentację przed zarządem, to dbacie o to, żeby ona była multisensoryczna i żeby się tam dużo rzeczy działo.
4823:  No więc otóż ktoś prosił wcześniej, żebym nie zginął głupio.
4826:  Jeżeli ktokolwiek uważa, że to była głupia śmierć,
4830:  śmiem polemizować.
4832:  Z bardzo prostego powodu.
4833:  Nie spodziewałem się tutaj gigantycznego gangbangu potworów.
4841:  Dlatego się chowało telefon do książki lub podręcznika.
4844:  A w wariancie przedcyfrowym, wiecie co było w wariancie przedcyfrowym, jak się miało... Ja się załapałem jeszcze na szkołę przedcyfrową, dlatego bardzo źle reaguję na ludzi, którzy ją wysławiają.
4854:  A mianowicie, czy to było tutaj, czy nie...
4857:  To nie było tutaj.
4858:  Świetnie.
4859:  Więc w szkole przedcyfrowej miało się książkę na kolanach i dostawało się uwagi za czytanie książki.
4865:  Ale Krzysztof, jak to możliwe?
4866:  A no, bardzo proste.
4867:  To po prostu nie był podręcznik, tylko to była brudna książka, to była jakaś brudna fantastyka, a nie lektura.
4873:  Fajne, nie?
4875:  Ostatni wykładowca nam powiedział, że jest zawiedziony, że nie chodzimy na jego wykłady.
4878:  Jak już jesteśmy, to nie słuchamy pierwsza myśl.
4879:  Jakbyś mówił ciekawie, to bym chodziła.
4880:  Tak, tak, absolutnie.
4884:  Wy sobie w tym momencie ze mnie żartujecie.
4887:  Wy sobie w tym momencie ze mnie w kiepski sposób żartujecie.
4894:  To nie był miniboss?
4902:  Otóż to nie był miniboss.
4913:  Chciałbym, żeby ten stagger się przydarzał częściej.
4924:  No wiecie co, w razie czego zawsze możemy 12 razy ich wyeliminować.
4931:  Ale troszeczkę się zmartwiłem.
4936:  Najgorsze jest to, że tych zasadzek tutaj nie za bardzo widać.
4939:  Te zasadzki tutaj nie za bardzo widać.
4942:  A ci już niezmartwychw powstają, czy bezmartwychw powstają?
4946:  Czy bym na Dune'ie w IMAXie w ramach przygotowania do części drugiej...
4950:  Będzie część druga, to obejrzę część drugą, bez przesady.
4953:  Oryginał znam, więc nie czuję specjalnie konieczności przypominania sobie, co tam się działo.
4960:  W tym DLC będzie pierścień 15% do damage'u.
4963:  Bardzo go potrzebuję, naprawdę go bardzo potrzebuję.
4967:  Ponieważ nasze obrażenia są niewystarczające.
4973:  Moonlight Greatsword.
4974:  Czy ja wyglądam jak ktoś, kto będzie nosił wielki miecz?
4977:  Otóż nie.
4984:  Dobrze.
4987:  Moja koleżanka też dostała ostatnią uwagę, pisze Tsukitsu Bene, za czytanie książki na lekcji, bo to była niewłaściwa książka, bo to zła kobieta była, tak?
4996:  Czytanie książek jest wartościowe tylko wtedy, jeżeli czytacie właściwe książki.
5000:  Nie wiedzieliście tego?
5002:  Prosta sprawa.
5003:  Dlatego ja właśnie znowu nie wierzę w taką blagę, że ludziom chodzi o czytanie książek.
5008:  Absolutnie nie.
5009:  Ludzie mają wyjebane w to, czy czytacie książki, czy nie czytacie.
5012:  Tak naprawdę chodzi o to, żebyście czytali właściwe książki.
5020:  Przypomnienie nie do magii Amix ma trzy siły.
5022:  Dziękuję za przypomnienie.
5023:  Tak jest i nie zamierzam mieć więcej.
5027:  Dobra, zrobimy sobie...
5031:  To.
5034:  Czy to jest uczciwe, to co tu się dzieje?
5037:  Otóż to nie jest uczciwe.
5040:  Moje zaklęcia nie dolatują.
5042:  Jej zaklęcia dolatują.
5044:  Dlaczego tak się dzieje?
5048:  Jej zaklęcia również przenikają przez kolumny.
5057:  Dobrze, teraz przynajmniej jej nie zepchniemy.
5063:  O Boże.
5066:  Tak samo... O nie, znowu ją zepchnęłem.
5068:  Tak samo gadanie, że coraz mniej ludzi czyta książki, bo ludzie nie czytają w sieci PDF-ów innych źródeł.
5073:  Ale już słyszeliście, że Kindle wywołuje raka i choroby serca, więc nie wolno.
5078:  Ach, dramat to jest.
5080:  No na głupotę, moi drodzy, ludzko nie ma rady.
5082:  No co tu dużo mówić?
5084:  Są odporne na mrok?
5084:  Wszyscy tutaj są odporni na mrok, mam takie wrażenie.
5087:  Ale wiecie, co jest najgorsze?
5088:  My faktycznie musimy tam zejść, a ja nie wiem, czy tutaj jest gdzieś w okolicy ognisko.
5092:  Item ignoruje itemy.
5094:  Zaczynam ignorować itemy.
5095:  Co z tego, że mam tyle itemów?
5098:  Co z tego, że mam tyle itemów, skoro wszystko i tak nas zabija?
5104:  Czytam kiedyś Równomagicznienie i Czarnoksiężnika z archipelagu i te książki są bardzo popularnie do siebie podobne.
5110:  Czy autorzy się inspirowali?
5112:  Nic mi o tym nie wiadomo.
5114:  Raczej to jest kwestia tego, że sporo opowieści fantasy podąża za podobnymi schematami.
5120:  I tak to ma wyglądać, dziękuję.
5124:  I tak to nie ma wyglądać, nie dziękuję.
5131:  Uciekam stąd.
5134:  Tu powinno być ognisko.
5141:  Powiedzcie mi, że tutaj jest gdzieś ognisko.
5145:  Atak Mrocznego Ducha, Zabójca Maldron.
5147:  Czy to jest jakiś żart?
5148:  Ale tłumaczyliście mi, że Zabójca Maldron to będzie NPC wtedy.
5156:  Tam nie chcesz iść.
5165:  Ehm... Oho, już ktoś w nas strzela, świetnie.
5173:  Ale to nie jest Zabójca Maldron.
5176:  Czy zabójca Maldron to jest zabójca, który się nazywa Maldron, czy też zabójca potworów, które się nazywają Maldrony?
5187:  Luminarius pisze, że podczas egzaminu sprawa administracyjnego można było mieć wszystkie dostępne materiały, które i tak na nic nie dawały prowadzący, specjalnie dawał pytania oderwane od prawa.
5194:  A powinien dać pytania na logikę, które operacjonalizowałyby tę wiedzę w jakiś sposób, prawda?
5200:  Ale nie, po co?
5203:  Moi drodzy, ja chętnie pójdę w kierunku ściany mgły.
5208:  Boże, jak to dobrze, że ten mem z ostrą krawędzią mgły czy coś takiego już się zużył.
5215:  Ale obawiałem się, że tutaj będzie bosidło zbrzydło.
5222:  Ta lokacja się nie kończy.
5226:  Niedomagiamnik ma w kosturze żyroskop chroniący przed upadkami, to byłoby dobre.
5231:  O Jezu, powiedzcie mi, że ja otworzyłem w tej chwili skrót łup.
5235:  Nie.
5235:  To był ostry cień mgły, okej.
5240:  Co, mnie chce zabić?
5242:  W ekwipunku nie ma gorące, żelazne berło.
5245:  Zaiste.
5252:  Jeśli chodzi o inwady, czyli to, jak Hide the Night przybywa na pomoc, to jest absolutnie los, ale pomyśl, ile poświęcałem, a w sobie napadając na ludzi, aż mu się uda nawiedzić ciebie.
5259:  Nie wiedziałem tego.
5262:  Jeśli Jisoo zamkniętej, odpal pochodnie i zastukaj w nie.
5265:  To jest autentyk?
5268:  Da się coś takiego zrobić?
5271:  Od Jisoo na lewo, od zamkniętej.
5272:  A czekajcie, sprawdzimy taktykę Taraela.
5275:  Tylko ja muszę do tego użyć przedmiotu zużywalnego.
5278:  Nie lubię tego robić.
5279:  Mam już...
5281:  MNIEJ NIŻ 10 SZTUK ZUŻYWALNEGO PRZEDMIOTU, OGNISTY MOTYN!
5296:  No i co mam zrobić?
5298:  Niby.
5304:  Nie działa.
5306:  W ogóle, w ogóle ni... Okej.
5313:  Nie działa.
5318:  Zrobiłem to dwa razy.
5322:  Ani razu nie zadziałało.
5323:  Ognisko!
5327:  O!
5329:  Ura... To nie mogę korzystać z ogniska, to jest bezczelność!
5334:  Co to znaczy, że nie mogę korzystać z ogniska?
5338:  Czy to jest jakiś podły przeciwnik?
5339:  Magiczny kamień czym jest?
5345:  Dlaczego w Dark Souls 3 rzucałeś mroczne sfery za pomocą płyniawej firmy, a więc ja tu nie?
5349:  Nie wiem.
5350:  Pytanie Dolormistrzów.
5351:  A, to przez te inwazje.
5353:  Ale widzicie, problem polega na tym, że ja nie wiem.
5356:  Okej.
5357:  Gdzie jest ta inwazja?
5358:  Najwyraźniej nie muszę.
5366:  Powiem wam, że tutaj się dzieją rzeczy dziwne.
5372:  W ogóle mam jakąś żenującą liczbę dusz, nie macie wrażenia?
5375:  Hydenite powrócił!
5379:  Moi drodzy!
5382:  Wielkie powitanie dla Hydenite'a na czatach!
5386:  Tu jest zło.
5392:  Uderz w byka?
5405:  Dobre!
5410:  Biedny Hydenite tylko oberwał.
