NOLAN pod lupą. Omawiamy wszystkie filmy Christophera Nolana
🔗 https://www.youtube.com/watch?v=qEUNkx2FElE
KMM (Krzysztof M. Maj)
GW (Grzegorz Wątroba, Okiem Deva)
MK (Marcin Kończewski, Koń Movie)
BFP (Bartosz Filip Malinowski, Bez/Schematu)
RP (Radosław Pisula, Full Frontal Pisula, Napisy Końcowe)

0:  BFP - Chyba trzeba było kilku lat bez schematu i takiego składu, żeby wreszcie podjąć ten temat.
1435:  KMM - Moim zdaniem na minus.
1436:  KMM - Ale to ja, musicie patrzeć na to z perspektywy tego, że ja jednak zawsze fantastykę będę oceniał wyżej, ale wydaje mi się, że Nolan się czuje po prostu dobrze w tej poetyce z tego względu, że on może sobie na troszeczkę więcej pozwolić.
1450:  KMM - I ta jego wyobraźnia architektoniczna też jakoś bardziej działa.
1454:  KMM - Bo jeżeli porównamy ze sobą właśnie Dunkierkę i 917 Mendeza, ja bez chwili wahania, w nanosekundzie mówię, 1917 Mendeza, genialny film, wspaniały i cudowny, a Dunkierka, okej, jest dobrze.
1467:  KMM - Jest to bardzo dobrze zrealizowany film historyczny, ale nie jest to coś, co bym wskazał jako pierwszą rzeczą, tutaj bym na przykład polecił komuś zaczynanie zapoznawania się z filmografią Nolana.
1478:  KMM - U mnie to byłby prestiż zdecydowanie.
1479:  MK - Tutaj mógłby się odbić zdecydowanie.
1481:  MK - Ja chcę właśnie wrzucić troszeczkę dziegciu do tego słoiczka z planami i ja osobiście trochę się od Dunkierki odbiłem.
1491:  MK - Znowu w warstwie fabuły i w warstwie budowania tych postaci.
1498:  MK - To znaczy ten brak obecności
1503:  MK - przeciwnika, to był koncept znowu.
1505:  MK - To był znowu pewnego rodzaju pomysł, na którym sobie oparł całą tę historię Nolan i on mógł zagrać i mógł też komuś nie zagrać.
1516:  MK - U mnie akurat to zadziałało chyba troszeczkę w tę drugą stronę, niestety, ale przede wszystkim kłopot jest taki, że jeżeli ja oglądając ten film dwa razy,
1528:  MK - Mam kłopot z połączeniem niektórych wątków fabularnych w jedną spójną całość, a moim przekleństwem zawsze było coś takiego, że pamiętałem niemal wszystko.
1542:  MK - To jest tutaj jakiś problem.
1543:  MK - Ja pamiętam obrazy właśnie, pamiętam sceny, pamiętam pewnego rodzaju ujęcia genialne, no tych lotów, prowadzenie tej kamery, takie nowatorskie, fajne, to jak najbardziej i wbrew pozorom tutaj z Krzysiem troszeczkę też się nie zgodzę.
1559:  MK - Zdaniem ta muzyka bardzo dobrze działała.
1561:  MK - Akurat u Zimmerowi to wyszło, że ta muzyka współgrała z filmem.
1564:  MK - I ona nabijała to tempo, czego na przykład nie było w Tenetcie, bo w Tenetcie nieustanne napięcie powodowane tym punktowym motywem muzycznym, który jest kompletnie niewymazywalny praktycznie przez cały film, wybijało mnie to z tempa, kompletnie z jakiegokolwiek napięcia.
1578:  MK - Nie jestem w stanie utrzymać cały czas napięcia po prostu w ciągu filmu.
1582:  BFP - A muzyka w Dunkierce była tempem.
1584:  MK - To było tempo, to był odmierzający zegar.
1587:  MK - Tak, to był odmierzający zegar i to było fajne, bo tu się to czuło.
1591:  KMM - To był też tak częsty zabieg Timera, tak nawiasem mówiąc, ten odmierzający zegar, bo ten efekt metronomu wykorzystał też w tej słynnej scenie w Interstellarze, gdzie nadciąga ta fala.
1603:  KMM - Jest, swoją drogą, znakomity film na YouTubie poświęcony właśnie analizie tej sceny od strony muzycznej.
1608:  KMM - Nolan, wróć, Zimmer lubi bardzo ten efekt, a Nolan z kolei, to trzeba powiedzieć wprost, Nolan bardzo dobrze, tak, i Nolan się dogaduje właśnie z Zimmerem pod kątem tej pomysłowości, którą jeden i drugi ma na eksperymentowanie z formą.
1623:  KMM - No tylko, że akurat w moim przypadku ten eksperyment nieco się nie powiódł, ale przychylam się co do tego na pewno, że grało to spójniej niż w tenacie.
1634:  RP - W ogóle ten Nolan każdy film buduje na zasadzie Shepard Tone, czyli tego narastającego dźwięku, że każdy film idzie w tym tempie, że on musi to narastać, to jest to takie tututututututututututututututututututututututututututututututututututututututututututututututututututututututututututututu.
1647:  BFP - I w montażu, kiedy nakłada się na siebie wiele planów czasowych bardzo często.
1651:  BFP - Tak, tak, tak, dokładnie.
1653:  RP - I to się napędza i on to robi w każdym filmie, nie?
1655:  RP - To jest podstawa jego całego warsztatu.
1658:  RP - I tutaj troszkę uspokoi to właśnie w Dunkierce, że w Dunkierce to jest bardziej jak metronom, to jest bardziej spokojne, nie?
1663:  RP - Tylko masz odliczanie, wiesz, sekunda, sekunda, sekunda, sekunda.
1665:  RP - Ten czas przyspiesza oczywiście, nie?
1667:  RP - Ale jest to bardziej właśnie uspokojone.
1669:  RP - I ja jeszcze, jeśli chodzi o to, że tutaj nie ma bohaterów,
1674:  RP - To jest bardziej robione jednak na zasadzie gry komputerowej, gdzie masz być imersyjnie się wciągnąć w ten obraz, że ty się masz w jakimś stopniu czuć bohaterem, dlatego on mało gada, dlatego podążamy za nim tymi uliczkami, tak jakbyś biegał po planszy, nie?
1686:  RP - I gdzieś tam widzi, że tutaj są wrogowie, tutaj coś się dzieje, nie?
1689:  RP - Tutaj musisz unikać.
1690:  RP - I to był ten eksperyment, który mu się udał akurat w tym filmie, bo Nolan ma...
1696:  RP - to do siebie, że każdy jego film jest oparty na jakimś gimiku.
1699:  RP - Jeśli ten gimik się spali, no to nie chce się za bardzo wracać do tego filmu, bo nie masz po co, nie?
1704:  RP - Jeśli już raz widziałeś ten film, nie?
1705:  RP - Udało mi się tego uniknąć w Memento, gdzie też jest oparty na gimiku, ale chcesz zobaczyć ten film drugi raz, trzeci raz, chcesz do niego wrócić, bo jest fajnie zagrany, dobrze jest zmontowany, nie?
1713:  RP - Super się to ogląda.
1714:  RP - Ale masz kilka takich filmów, w których to się nie udaje, jak właśnie Tenet, gdzie był ten super gimmick, ten czas co fany, ale nie było do tego filmu dobudowanego za bardzo.
1723:  RP - I Nolan czasami się za bardzo fiksuje na tym i to jest albo się uda, albo się nie uda.
1730:  RP - Ja nie jestem wielkim fanem Interstellar i tego, jak tam rozwiązali te sprawy, które były.
1735:  RP - I chciałbym zobaczyć ten film jednak w oryginalnej serii Spielberga, który miał to oryginalnie robić i jestem ciekawy, jak by to wyszło.
1742:  RP - I tak samo z Prestige'em.
1744:  RP - Ja wiem, że tutaj będzie pewnie fanostwo Prestige'u, ale tutaj też mam dużo problemów z tym oparciu się na gimmicku i tutaj też troszkę traciłem postacie przez to, że było wow, ale to jest bystre, ale to jest fajne.
1758:  RP - Ale to też jest zasługa książki, bo też wziął z książki prosto.
1761:  BFP - Z Nolanem jest trochę jak z grami studia Remedy, które zrobiło Maxa Payne'a czy Control, czyli mamy jeden gimmick, ale jest naprawdę świetny i na nim oprzemy cały gameplay.
1770:  GW - Ale nie, daj Boże, tylko się coś na nim wywali.
1773:  GW - Niestety, to jest troszeczkę tak jak z grami indie, które się obudowuje ze względów budżetowych tylko na jakimś jednym motywie i jeżeli ten motyw nie domaga, bądź nie daje rady, bądź się wysypie po drodze, to wtedy cała gra gryzie piach.
1787:  BFP - Remedy do tej pory się udawało, Nolanowi w większości się udawało, Interstellar.
1793:  BFP - Znaczy powiem tak, Interstellar to był pierwszy raz, kiedy poczułem zgrzyt z kinem Nolana, to znaczy na etapie wejścia hasła na zasadzie największą, najważniejszą siłą, jaka przejdzie przez czas i przestrzeń jest miłość.
1806:  BFP - I was like fuck, to nie jest to, na co się zapisałem.
1810:  BFP - To dwa, trzy obejrzenia później absolutnie pokochałem ten film.
1814:  BFP - To jest jeden z moich ulubionych filmów Nolana, uwielbiam go.
1817:  BFP - a naprawdę moja oryginalna reakcja wcale taka nie była.
1822:  BFP - I powiedziałbym, najlepszy skrótowy opis, jaki słyszałem Interstellar, to jest ten film o gościu, który myślał, że poleciał w kosmos, a tak naprawdę cały czas siedział za rogałem z książkami.
1834:  MK - Powiedziałem, że to przytoczysz, jak rozmawialiśmy wcześniej.
1838:  BFP - Tak, myślałem, że to jest bardzo, bardzo trafione, ale z takich rzeczy nietypowych, znaczy uważam, że to jest po pierwsze
1846:  BFP - najwspanialszy audiowizualnie film Nolana.
1850:  BFP - Nie Dunkierka, tylko właśnie Interstellar.
1853:  BFP - Jak mówię o, a nawet jeszcze dożyczyłbym do tego production design, przecież jak zostały zaprojektowane te cholerne roboty.
1860:  BFP - To jest jakiś w ogóle popis geniuszu, który nawiązuje do Odysei Kosmicznej.
1865:  BFP - Jak w ogóle wygląda design pomieszczeń, ta siedziba NASA, gdzie tam jest cholerna boazeria i beton.
1872:  BFP - Przecież to w ogóle nie jest przeszłość, to jest jakiś retrofuturyzm.
1876:  BFP - Muzyka to jest moja ulubiona ścieżka dźwiękowa Simmera, która została przygotowana na potrzeby Nolana.
1881:  BFP - To jest ta ścieżka, ja mogę jej słuchać, kiedy jeżdżę na wycieczki rowerowe w oderwaniu od filmu kompletnie i radować się tym, gdzie zabiera mnie, w jakie rejony kosmosu zabiera mnie.
1894:  BFP - ta muzyka, więc naprawdę mam dużo takich miłych wspomnień, które odtwarzają się za każdym razem, kiedy oglądam ten film, a bardzo często leci na TVN7, więc do niego wracam.
1904:  BFP - I właśnie te takie rzeczy, na które normalnie nie zawsze zwracam uwagę w filmach Nolana, jak np.
1909:  BFP - właśnie production design, czy gra aktorska i rola Matthew McConaughey, którą uważam za znakomitą.
1915:  BFP - To są takie rzeczy, które
1917:  BFP - sprawiają, że ten film wygrywa w dorobku Nolana w moich oczach na regułach, na których nie wygrywają pozostałe jego dzieła.
1926:  BFP - Tak jakby trochę zmienił odrobinę reguły gry.
1928:  BFP - Ja tak troszeczkę to odbieram.
1931:  MK - Później od nich odszedł, nie?
1933:  MK - Troszeczkę.
1934:  BFP - Czy później, tylko dwa filmy później wyszły.
1938:  BFP - Natomiast uważam, że ten film naprawdę świetnie zbalansował bardzo wiele rzeczy i zrobił, to jest kawał dobrego kina, to też jest ważne.
1944:  BFP - Tak jak The Dark Knight jest kawał dobrego kina, który jest blockbusterem, tak Interstellar jest kawałem dobrego kina, nawet lepszym niż Incepcja w moim odczuciu.
1952:  GW - Znaczy to ja z kolei mam tak, że ja bardzo, bardzo doceniam, że tutaj Nolan w końcu pokusił się, żeby zapytać się kogoś, kto się zna na nauce, żeby mu wytłumaczył i pokazał jak pewne rzeczy powinny wyglądać.
1964:  GW - I tutaj deletację czasu i jak działa Event Horizon i czarna dziura, jak to wygląda, że przeprowadzili tam wpierane symulacji i tak dalej, i tak dalej.
1975:  GW - To wszystko jest legitne, zresztą Kip Thorne zrobił w ogóle książkę o tym, właśnie ten astrofizyk, z którym to było konsultowane, z czego też zaznaczył, że parę rzeczy jednak po prostu mieli, on im zaznaczał, że może nie idźmy w tą stronę, ani stwierdzić, że to będzie ładnie wyglądało i mamy cię w nosie.
1992:  GW - Tak jak na przykład ta planeta z tymi falami, które ni cholery nie miałyby się jak wytworzyć, skoro można po nich chodzić na przykład, czy też przecenianie wytrzymałości lodu.
2004:  GW - Ale już pomijając, to jest w każdym filmie ten sam problem.
2010:  GW - w każdym razie Interstellar to przez większość filmu przez większość jakby seansu mnie absolutnie zachwycił i wizualnie i dźwiękowo i w końcu postać miała jakiś charakter
2026:  GW - I wszystko było dobrze i już po prostu się trzymałem fotela jakbym startował w rakiecie i na koniec po prostu mnie ktoś ją zgasił właśnie pewnymi rozwiązaniami fabularnymi i tak no nie, no mogli naprawdę, mogli znowu nie wyjaśniać wszystkiego w pysk, tylko łaskawie zostawić jakiś domysł, nie wiem...
2045:  GW - I było tyle różnych dróg, żeby rozwiązać to, a jednocześnie nie sprowadzać tego właśnie do tego prostackiego mema na końcu, że naprawdę bym docenił troszeczkę inne podejście i bardziej dojrzałe potraktowanie widza.
2059:  GW - Wciąż to jest faktycznie chyba jeden z moich ulubionych tych późnych Nolanów, jeżeli chodzi o filmy.
2068:  GW - I tak...
2070:  GW - Zdecydowanie.
2071:  GW - Tylko że znowu to było tak, że tutaj właśnie im bardziej się trzymano tej nauki, tym bardziej się narażano też na pewne rozjazdy.
2080:  GW - Wciąż to chyba najbardziej prawilne pod kątem właśnie tej całej teorii budowania wokół gimmicku film, który Nolan stworzył.
2089:  GW - A czemu o tym memem?
2092:  GW - To za szafą.
2093:  GW - To co powiedziałeś.
2094:  GW - Na mnie to nie mem, to cel życia.
2100:  GW - No, ale tak, tak, generalnie... Dobra, ja jeszcze nie odzywam.
2106:  RP - Miłość, miłość, miłość za regałem.
2108:  RP - Miłość, miłość za regałem.
2110:  RP - Miłość za regałem.
2112:  RP - Ja w ogóle ten... Interstellar oglądałem siedem razy.
2115:  RP - W końcu obejrzałem film do końca.
2117:  RP - I... No nie, serio.
2121:  RP - Ja nie przepadam za Interstellar.
2122:  RP - Mi się ten film tak strasznie dłużył.
2123:  RP - To jest najdziwniejszy film o uprawie kukurydzy, jaki w życiu widziałem.
2126:  Nie, nie, nie.
2128:  RP - Ja z tego filmu pamiętam, że tam jest dużo informacji z Wikipedii podawanych cały czas i dużo kurzu, dużo kukurydzy.
2136:  RP - Ktoś jeździ między kukurydzami, jest cały czas kukurydza i jest Michael Caine, który chodzi... Okry brakuje i tak dalej.
2142:  RP - Tak, tak, tak.
2143:  RP - Jest naprawdę fajne aktorsko.
2144:  RP - To jest ten film, który aktorzy ciągną naprawdę mocno, bo i Matthew jest fantastyczny, Jessica Chastain jest super.
2151:  RP - Anna Hathaway, która też tutaj ma coś do grania, nie tak jak na przykład Dark Knight Rises, gdzie zupełnie jest w postaci... Fucking Matt Damon, najlepszy cameo.
2158:  RP - Tak, tak.
2159:  RP - Matt Damon jest fantastyczny w tym filmie, ale mówię, ja mam z tym filmem dużo problemów, bo jest dla mnie właśnie taką bardziej przebieżką przez Wikipedię i przez rzeczy, które bardzo interesują Nolana i
2170:  RP - On nie jest tak bardzo filmem o ciekawych rzeczach naukowych, które sprawny reżyser chce przekazać widzom.
2177:  RP - Na przykład Alex Garland robi to dużo lepiej w swoich filmach.
2180:  RP - Czy to w serialu ostatnim, który robił, czy w czymkolwiek, w Anihilacji, w innych filmach.
2188:  RP - On lepiej potrafi pokazać te złożone koncepty, które go interesują.
2191:  RP - Znaczy jest freakiem tego.
2193:  RP - Tak, tak, no tutaj też, wiesz co, też Interstellar inaczej powstawał, nie, bo to był film, który, tak jak mówiłem wcześniej, to miał najpierw Spielberg robić, nie, ten film powstawał dużo wcześniej, już ten koncept, nie, tam Jonathan Lolland pracował i też długo kombinowali, jak to zrobić, nie, ten film jest takim wielkim amalgamatem różnych rzeczy, nie, i w pewnym momencie...
2210:  RP - po prostu tyle wyłapał Nolan tych konceptów, że chciał te wszystkie zmieścić w tym filmie, nie?
2214:  RP - I ale będzie, ale będzie się działo.
2217:  RP - I ten film ma piękne obrazy, ma piękne małe mini narracje, właśnie jak ta scena na tej planecie z tymi falami, nie?
2222:  RP - I te wytłumaczenie, że tutaj czas tak leci i tak, i co tam się stanie, nie?
2226:  RP - I to oczywiście łapie za serce, jak później masz to, że ta córka się tak starza i on ogląda... Oczywiście najbardziej znana scena z tego filmu, jak Matthew ogląda sceny z córką i płacze, co możesz postawić wszystko do tego, nie?
2236:  RP - Ogląda małpy, które się biją, nie?
2238:  RP - I...
2238:  RP - Już płać, nie?
2239:  RP - To jest bardziej memowe, nie?
2242:  RP - Ale jako cały konstrukt i film, taka spójna narracja, no to mam z tym filmem dużo, dużo problemów, bo mnie po prostu co chwila nudził.
2250:  RP - Co ja mogę więcej powiedzieć?
2252:  RP - Niektóre filmy po prostu nie trafiają do widzów i to jest ten, w którym ja mam problemów bardzo dużo.
2257:  MK - Ja ci powiem Radku, że ja miałem tak za pierwszym razem, jak oglądałem Interstellar, to rzeczywiście wynudziłem się jak mops i namówił mnie jeden, znaczy to poszedł po prostu zakład, namówił mnie jeden z obserwujących, koń mówi, że jak
2273:  MK - obejrzę i zwrócę uwagę na człowieka, to znaczy na emocje, a nie będę starał się zrozumieć film tak do końca, to będzie mi łatwiej.
2284:  MK - To znaczy tak, dla mnie zawsze jest w kinie na dobrą sprawę najważniejszy człowiek.
2290:  MK - To znaczy nawet nie, że człowiek, tylko że konflikt jakiś, jakaś emocja, wejście w bohatera i poczucie tego, co on czuje i tutaj Interstellar wygrywa mocno.
2302:  MK - i przy drugim podejściu ja sobie nazwałem to nawet jak przestałem się nabzdyczać i pokochałem fizykę kwantową.
2312:  MK - Także ja na pewne rzeczy po prostu przymrużyłem sobie oko i na to rozmowy, z których naprawdę niewiele pamiętam i to jest w ogóle taka przywara filmów Nolana, kiedy on zaczyna wykładać wszystko kawa na ławę jakby
2329:  MK - Rzeczywiście to był w jakimś stopniu wykład naukowy, który na dobrą sprawę w warstwie samej historii nie musiałby po prostu mieć miejsca.
2342:  MK - Można by było to podać za pomocą obrazu, można by było to podać za pomocą tego, co robią bohaterowie, a niekoniecznie co tylko mówią i to jeszcze tak najczęściej beznamiętnie.
2353:  MK - tutaj to akurat zagrało u mnie pod tym względem, że na pierwszym planie są te rzeczy, które są emocjami i tutaj wygrywa zdecydowanie Interstellar.
2363:  RP - Ale tutaj, tak jak mówię, wygrywają aktorzy przede wszystkim, bo ja mam cały czas to ze scenariuszami Nolana, że jak on się za to zabiera z bratem,
2372:  RP - scenariusze na papierze są straszne.
2374:  RP - To naprawdę, jak źle trafi z aktorem, to te dialogi brzmią czasami po prostu przerażająco.
2380:  MK - Tak było z Tenetem chociażby, gdzie jest beznamiętny główny bohater.
2383:  RP - Tak, tak, gdzie są beznamiętne scenariusze, to jest napisane właśnie nie pod człowieka, tylko po to, żeby wyłożyć pewne rzeczy, żeby coś tam pociągnąć, a później aktor to zagra.
2392:  RP - Jak jest dobry, to będzie to umiał podać.
2394:  RP - Ja na przykład nie znoszę scenariusza tak na czysto pod względ dialogowy Mrocznego Rycerza, gdzie tam jest tyle kocopołów, tyle...
2401:  RP - Tyle po prostu takich bzdur podawanych.
2403:  RP - Zaraz dojdziemy.
2404:  RP - Tak, wszystkie cytaty z ciasteczek z wyróżbą, nie?
2406:  RP - I tutaj też to miałem troszkę.
2407:  S00 - To też o tym rozmawialiśmy.
2407:  S00 - I po większym stopniu, nie?
2409:  RP - To już na szczęście nie było gadania troszkę mi sensela.
2411:  RP - Były wykładane te wszystkie rzeczy naukowe, ale jednak było dużo obrazem pokazane.
2415:  RP - Zdjęcia Van Hoytemy, jak masz takiego gościa, który ci się zajmuje obrazem, no to nie musisz za dużo mówić, nie?
2420:  RP - Możesz pokazywać.
2421:  RP - I tutaj pokazywał, a jak już muszą więcej mówić, jak tu właśnie w tych Batmanach, nie?
2426:  RP - No to się zaczyna, wiesz, ciasteczka z wyróżbą i...
2428:  RP - pod latarnią najciemniej, noc jest najciemniejsza przed świtem, tutaj jesteśmy źli, kiedy jesteśmy źli, kiedy jesteśmy dobrzy, jesteśmy dobrzy, tak te filmy pamiętam.
2437:  MK - No tak, a to jest chyba też trochę przywara takiego sposobu też narracji o Batmanie w ogóle, gdzie tam muszą paść takie znamienne zawsze jakieś cytaty.
2444:  BFP - Do tego zaraz przejdziemy, dajmy już Krzysztofowi się wypowiedzieć, bo Krzysztof lubi Interstellar.
2449:  KMM - Znaczy ja kocham Interstellar, uważam, że to jest jeden z najlepszych filmów, jaki w życiu widziałem, ale to jest podłóg moich kategorii i dla mnie jak zawsze w kinie jest ważne widowisko i eskapizm, imersja, światotwórstwo.
2461:  KMM - To wszystko tu jest w odpowiednich proporcjach podane i podlane jednym z najwybitniejszych soundtracków, jakie słyszałem w życiu zakomponowanym do filmu.
2469:  KMM - który jest wybitny na wielu poziomach.
2472:  KMM - Jeżeli miałbym jednym słowem zdefiniować Interstellar, to byłby to ogrom.
2477:  KMM - Pokazanie ogromu kosmosu nie jest proste.
2480:  KMM - I jak ja przypomnę sobie to, na co Zimmer narzekał zresztą i bardzo słusznie narzekał, że każdy film o kosmosie nakręcony do lat 80-tych, 90-tych wykorzystywał nieznośnie pretensjonalną muzykę klasyczną do tego, żeby pokazać kosmos.
2495:  KMM - I
2497:  KMM - Zimmer zrobił to najbardziej prostą rzecz w świecie, to znaczy poszedł do jakiegoś małego kościółka, znalazł tam organistę i kazał mu na tych organach grać, po czym połączył te organy z całym tym widowiskiem w taki sposób, że wyznaczył pewien standard, jeżeli chodzi o pokazywanie przestrzeni kosmicznej do tego stopnia, że gramy w Stellaris i nie orientujemy się, że w muzyce są kryptocytaty ze skoru Zimmera, bo to po prostu pasuje.
2520:  KMM - I w momencie, w którym rozmawiam o Interstellarze z kimkolwiek, to zwykle to jest rozmowa o pewnych scenach muzycznych, etiudach filmowych w zasadzie, które są taką zamkniętą całością, trochę jak Radek powiedział.
2535:  KMM - I ja w tym filmie, krótko mówiąc, widzę Odyseję.
2537:  KMM - Klasyczny, heroiczny, antyczny mit, podróż po różnych planetach, takie voyage imaginaire, podróż wyobrażona.
2545:  KMM - Tak.
2546:  KMM - I po wędrówkach, która sprowadza do domu na sam koniec.
2549:  KMM - I to jest piękne.
2551:  KMM - To jest jeden z tych filmów, w których ja widzę pewną skończoną, przemyślaną całość wbrew pozorom.
2556:  KMM - I myślę, że te problemy, które tam się pojawiają w fabularach, one się zaczynają w momencie, w którym wchodzi Tessaract.
2560:  KMM - Oczywiście i to był kłopot też, żeby to wytłumaczyć sensownie widzowi, zwłaszcza takiemu, który się nie orientuje, jak wygląda przestrzeń.
2567:  KMM - Tłumaczy filmowo przede wszystkim, nie tylko naukowo.
2569:  MK - Nie tylko naukowo, nie za pomocą mowy trawę.
2573:  KMM - Tak, aczkolwiek są tam takie pretensjonalne momenty, jak np.
2576:  KMM - ten wiersz ,,Do an adventure into that good night", ale człowiek to kupuje.
2581:  KMM - W momencie, w którym ja oglądałem to w IMAX, ja się poryczałem na tym filmie.
2586:  KMM - Zobaczyłem to, co chciałem zawsze zobaczyć w kinie.
2589:  KMM - I dla mnie to było niesamowite, emocjonalne przeżycie i zdaję sobie z tego sprawę, że nigdy o tym filmie nie będę się mógł wypowiedzieć, sposób krytyczny go zanalizować i zinterpretować, bo to było dla mnie widowisko i przeżycie, którego nie powtórzę, nigdy nie byłem w stanie tego filmu obejrzeć drugi raz.
2605:  KMM - Mimo, że go uwielbiam.
2607:  KMM - Obejrzałem go raz i zapamiętałem z niego to, co ja w takich chwilach zapamiętuję na zawsze, czyli obrazy.
2613:  KMM - Plus nieprawdopodobną grę Matthew McConaughey.
2616:  KMM - To, co ten człowiek robi w tym filmie jest niewiarygodne.
2619:  KMM - On ma tam parę scen, które zagrał.
2622:  KMM - Które są kultowe.
2624:  KMM - Te sceny stają się memami, nie bez powodu.
2626:  KMM - Memiczność filmu dla mnie nie jest wadą, w tym sensie, że ona pokazuje, jak on bardzo się zapisał w kulturze.
2633:  KMM - Nie jesteśmy w stanie sobie wyobrazić tej kultury minus Interstellara, tak samo jak kultura minus Gra o Tron też byłaby uboższa, mimo że wszyscy pamiętamy, jaki ósmy sezon był kujowy.
2642:  KMM - Natomiast jestem w stanie sobie wyobrazić kulturę bez innych dzieł kultury, jak na przykład krakowski potworów Netflixa albo drugiego sezonu Wiedźmina.
2650:  BFP - Przyjmując tę miarę, to Leonardo DiCaprio jest człowiekiem, który wniósł najwięcej do ludzkiej kultury w ostatnich chyba dwudziestu latach, biorąc pod uwagę, ile memów dostał.
2658:  S01 - Został Oscara za całokształt twórczości, nie bez powodu swego czasu.
2662:  S01 - Całokształt memiczności dostał.
2664:  S01 - Całokształt memiczności, tak.
2665:  MK - Cudowna szpieleczka.
2667:  RP - Puściłem sobie soundtrack z tego, bo nie pamiętałem nic ze stela muzyki i z głosem Krzysztofa to brzmiało tak cudownie, to było doświadczenie po prostu.
2678:  RP - Serio, przez całą wypowiedź Krzysztofa narastała mi muzyka Zimmera.
2682:  RP - To było niesamowite doznanie.
2684:  RP - Muszę sobie przypomnieć te stela totalnie.
2687:  BFP - Musisz się wczuć.
2689:  KMM - A, jeszcze jedna rzecz.
2690:  KMM - Muszę.
2691:  KMM - Robot.
2693:  KMM - To jest jeden z pierwszych razów w filmie, zwłaszcza takim, blockbusterowym, kiedy zobaczyłem robota, który nie jest androidem, który jest funkcjonalny i który mimo to jest w stanie wzbudzić emocje.
2707:  KMM - Mówię tutaj precyzyjnie o tej scenie.
2710:  KMM - Nie, nie aż tak.
2712:  KMM - Mówię precyzyjnie o tej scenie, w której ten robot, który jest klocem poruszającym się na dziwnych odnóżach i nie przypomina, nie przypomina nawet w najmniejszym stopniu, nie jest antropomorficzny, biegnie na ratunek jednemu z bohaterów i wraca z tym.
2727:  KMM - Ja byłem poruszony w tej scenie, by Achilles biegł po innego swojego, nie wiem, żołnierza, whatever.
2734:  KMM - Było niesamowite, tak?
2736:  KMM - I
2737:  KMM - To jest sztuka, żeby pokazać za pośrednictwem obrazu, muzyki i zera dialogów tak emocjonalną scenę, więc tam są takie momenty, ale gdybym miał streścić ten film, tylko nie zrobię, bo tam fabuła nie ma żadnego znaczenia.
2752:  MK - A mi jeszcze przyszedł do głowy jeden film, w którym był podobny robot, to jest Moon.
2760:  MK - Moon.
2761:  MK - O tak, to jest znakomity film, absolutnie.
2764:  BFP - W tym moim zestawieniu nieszczęsnym, moim zdaniem najlepszy film o science fiction ostatniej dekady, to na drugim miejscu jest właśnie Moon.
2772:  BFP - I Kevin Spacey zagrał tego robota głosowo, przypomnę.
2776:  BFP - Natomiast Krzysztof, odśwież sobie Interstellar, bo roboty były dwa.
2780:  BFP - Jeden był tas, a drugi zapomniałem, ale jeden z najlepszych momentów właśnie z robotami to były dialogi.
2786:  BFP - Na zasadzie Matthew McConaughey podchodził i mówił, na ile mu tam wyregulować, nie wiem, prawdomówność, na ile humor i mówił, a możesz być ze mną nieszczera, ale pokerowa twarz cię zdradza.
2798:  BFP - tego typu rzeczy, więc warto wrócić do tego filmu.
2801:  BFP - To cofamy się do 2012.
2802:  BFP - The Dark Knight Rises.
2807:  BFP - Ja kocham ten film bardziej niż na to zasługuje i bardziej niż kocha go albo nie kocha go duża część fanów Batmana.
2816:  BFP - Ja byłem tak nakręcony na ten film, tak niezdrowo.
2820:  BFP - Myślę, że były tylko dwa filmy w życiu,
2823:  BFP - na który byłem tak niezdrowo nakręcony i The Dark Knight Rises był jednym z nich.
2828:  BFP - Ja dosłownie miałem sny, które streszczały mi fabułę filmu, którego jeszcze nie obejrzałem i jeden z największych koszmarów, który miałem, to było to, że nic nie zapamiętałem z tego filmu.
2839:  BFP - Potem się okazało, że to oczywiście był Tenet, a nie The Dark Knight Rises, więc to było profetyczne.
2846:  BFP - ale byłem absolutnie nakręcony na ten film i pamiętam, że dostałem dokładnie to, co chciałem, ponieważ jestem wielkim fanem sagi Nightfall, o której niedawno rozmawiałem z Grzegorzem, jak mieliśmy dużego live'a o Badmanie i No Man's Land, czyli o tym, jak próbuje się odbudować Gotham po trzęsieniu ziemi i Gotham zostaje odseparowany od reszty świata.
2866:  BFP - I to udało się przemycić w tym filmie, byłem bardzo z tym pozytywnie zaskoczony i ja nigdy nie zapomnę jednak tej walki z Bane'em.
2873:  BFP - gdzie w końcu nie łamie mu kręgosłupa, ale wybija mu dysk, która została nakręcona inaczej niż wszystkie inne walki w całej tej trylogii Batmana.
2883:  BFP - Może inaczej, The Dark Knight Rises miał inaczej kręcone walki, o tym Nolan też mówił, bo w poprzednich częściach to był taki bornowy styl kręcenia tych walk z bardzo dynamicznym, irytującym montażem.
2894:  BFP - Bardzo taki nowoczesno-zachodni, a w ogóle nie Jackie Chanowy.
2898:  BFP - Czyli jak najwięcej cięć, szybkie uderzenia, dziwne kąty kamery, w sumie nie wiem co się dzieje.
2906:  BFP - A tutaj nagle wreszcie słyszę takie potężne uderzenia, jak Bane łapie jego rękę albo sprzedaje mu kopa.
2913:  BFP - i właściwie te wszystkie memiczne teksty, które rzuca Bane sam z siebie.
