WSZYSTKO, WSZĘDZIE, NARAZ - ale z Krzysztofem M. Majem  | ZMIANA PERSPEKTYWY
1314:  KMM - Podobno ma być drugi, ja wciąż to wypieram.
1316:  KMM - Podobno ma być również czwarty i piąty sezon Wiedźmina, ale nie ma już być szóstego i siódmego.
1321:  KMM - Jak mi przykro.
1323:  KMM - Ciekawe, co może być z tego przyczyną, bo z tego co słyszałem, ten ostatni sezon był według przynajmniej Loren Fistech oraz Tomasza Bagińskiego, Bilbo Bagosza naszego, on odniósł niesamowity sukces.
1335:  DS - Ja myślę, że twórcy Wiedźmina po prostu przeczytali pozostałe książki, które im zostały do sfilmowania i odkryli, że tam nie ma za wiele treści, więc że po prostu nie rozciągną tego, bo musieliby dużo dodać od siebie, a oni tego przecież nie robią, bo robią wierne
1353:  DS - Adaptacja w zasadzie jest z każdym sezonem coraz wierniejsza, czego się dowiadujemy oczywiście.
1357:  KMM - Potem sobie uświadomili, że nie ma ostatniego tomu, a potem sobie uświadomili, że pomyliły im się, ponieważ nie ma ostatniego tomu Pieśni Lodu i Ognia.
1364:  KMM - Przedostatniego i ostatniego konkretnie, bo przypominam, mają być dwa.
1369:  KMM - I zorientowali się, że ekranizowali złego pisarza.
1372:  KMM - Myślę, że tak było, zdecydowanie.
1375:  KMM - Nie czekam na drugi sezon.
1376:  KMM - Pierścień nic nie dowładło, absolutnie.
1378:  DS - Ciekawe, co by było, gdyby skrzyżować Grę o Tron z Wiedźminem Netflixa.
1383:  KMM - Byłoby lepiej.
1386:  KMM - Jeżeli by to zrobiła HBO, byłoby lepiej.
1388:  DS - Myślę, że Geralt przez wszystkie sezony chciałby się mścić za śmierć Neda Starka.
1394:  KMM - To jest bardzo możliwe.
1395:  DS - Ja myślę generalnie, że gdyby rzeczywiście Netflix próbował zrobić... Byliby najlepszymi kumplami, bo te dwa anachroniczni, którzy się nie chcą dostosować do zmieniającego się świata.
1404:  KMM - Gdyby Netflix próbował zrobić grę o tron, to byłoby tak, z tą świnką w ulicy Sezamkowej, nigdy nie wiem jak ona się nazywa, że ona ubiera taką białą perukę, czy blond perukę, to byłaby właśnie Cersei Lannister w wersji Netflixu.
1415:  KMM - Ja sobie to tak wyobrażam zdecydowanie.
1418:  KMM - Nie no, ale to jest kolejny niestety powód dla mnie do smutku, mimo że ja się śmieję, to znaczy są dwa kasowe seriale, byłoby nie było, jeśli chodzi o budżet.
1425:  KMM - Mają milion sezonów.
1426:  KMM - Tak, a nieprzedłużane są dobre, no i jesteśmy zostawieni właśnie z czymś takim...
1431:  DS - Tu właśnie wkracza Outpost.
1432:  DS - Ja wczoraj skończyłam ostatni odcinek ostatniego sezonu i ja nie jestem pewna, jak to było finansowane.
1437:  DS - Nie wiem, czy nie z jakiegoś Kickstartera, czy czegoś takiego.
1440:  S03 - Nie?
1441:  DS - Mytika była z Kickstartera, to wiem.
1443:  DS - A Outpost nie wiem, na jakiej zasadzie.
1445:  DS - Jakieś pozyskali sobie finansowanie po prostu.
1447:  DS - Ale w każdym razie to jest nie jakoś szaleńczo wysokobudżetowy serial, ale jest zrobiony faktycznie przez pasjonatów i
1456:  DS - rewelacyjny pod każdym względem i na dodatek ma, słuchaj, sześć sezonów i szósty sezon zamyka historię.
1462:  KMM - Nie, no nie wierzę, nie ma Cliffhanger'a, niesamowite.
1465:  DS - Wszystko się kończy, nie powiem jak, czy dobrze, czy źle, żebyście się co nie zastanawiali, choć jeśli znacie mój gust filmowy, to możecie się domyślić, w jaką stronę to idzie.
1474:  DS - Wszystko się kończy, wszyscy bohaterowie, kto miał umrzeć, to umarł, został opłakany, kto miał nie umrzeć, to jest powiedziane, jak będą się toczyć dalej jego losy.
1482:  DS - Królestwo fantastyczne jest zaopiekowane,
1485:  DS - Wszystkie złe stwory, co się miało z nimi stać, to się stało.
1489:  DS - Nie masz żadnych znaków zapytania na koniec.
1491:  KMM - Nie wierzę, nie wierzę absolutnie.
1493:  KMM - Strasznie mnie denerwuje to bezpieczne właśnie kręcenie seriali, kiedy na wszelki wypadek nie domykamy historii.
1499:  KMM - I to samo jest w silosie, nawiasem mówiąc.
1501:  KMM - Jest otwarte zakończenie, ale jest na tyle inteligentnie otwarte, że domyka historię i odpowiada ci na wszystkie pytania.
1506:  KMM - To jest to, czego nie znoszę, zwłaszcza jeżeli chodzi o seriale budowane na światotwórczej tajemnicy.
1513:  KMM - Nie wiemy czegoś o powstaniu rzeczywistości.
1515:  KMM - Twórcy z tego sobie doskonale zdają sprawę.
1517:  KMM - Robią pipsztywion sezonów i w tych sezonach cały czas mówią,
1521:  KMM - W następnym wyjaśnimy.
1523:  KMM - Dla mnie to jest strasznie natrętna i rpiąca strategia.
1526:  DS - Ja się zawsze też wtedy zastanawiam, czy oni po prostu znają odpowiedź na tą tajemnicę, czy nie jest tak, jak się potem... Często nie.
1532:  KMM - Jak rozmawiałem na Pyrkonie z Jarvisem Johnsonem, mam nadzieję, że go nie przekręcam w tej chwili, i dopytywałem o to, w jaki sposób kreowali świat Warhammera 40 tysięcy, to on właśnie wprost się przyznał, że wiele razy było tak, że nie wiedzieli po prostu tego, co zrobić z fabułą.
1547:  KMM - ale mają całą ekipę od przeczesywania forów i sprawdzania teorii fanowskich i które się podobają bardziej inni i potem dopasowują sobie w zależności od tego, czego potrzebują.
1556:  KMM - Bardzo ciekawa rzecz.
1558:  KMM - Drugi protip, który sprzedał światotwórczy był taki, że mają takie zakotwiczenie, Hook nazwał to i zakotwiczenie polega na tym, że rzucają jakiś fakt światotwórczy, który sobie tam gdzieś jest w ich archiwach i potem do tego faktu są dopasowywane różne fabuły i w
1573:  KMM - Wtedy fani myślą, że ojej, oni wpadli na genialny pomysł.
1576:  DS - Tak, to jest jakieś wszystko ma znaczenie.
1578:  KMM - Everything is connected.
1579:  DS - To jest fajne, tylko faktycznie trzeba być na tyle dużym, żeby mieć tych fanów.
1582:  DS - Niektórzy ci te teorie spiskowe robią i wtedy tylko czerpać.
1585:  DS - A jeszcze fani się w sumie cieszą, bo potem się okazuje, że oni mieli rację i od początku, od pierwszego tomu, czy od pierwszego sezonu wiedzieli, jak się skończy ta historia.
1598:  DS - No to się nawet zgadza, bo ja Outpost... Czyli stacja, której nie wolno czytać syfy.
1603:  KMM - To jest znana stacja, tak, więc ją należy zawsze czytać w sci-fi, to jest ważne.
1607:  DS - Ja faktycznie całkiem sporo fajnych rzeczy załapałam na tym sci-fi'u.
1612:  DS - Jak przez jakiś czas mi się zdarzyło, że chyba u kogoś, jak byłam, coś tam leciało w tle i miałam takie, o, to wygląda fajnie, to muszę tego poszukać.
1620:  DS - To Outpost tam znalazłam, coś jeszcze tam znalazłam i Merlina, który na początku był strasznie fajnym, tylko oni też okropnili to budżetowym serialem, który mi się nie spodobał, ale końcówka była tragiczna.
1630:  KMM - Ja oglądałem Merlina.
1631:  DS - Ale końcówka była
1632:  KMM - Kroniki Szanary też próbowałem oglądać.
1634:  KMM - Ja wszystko próbowałem oglądać i za każdym razem rozbijałem się o to samo.
1638:  KMM - To znaczy, no to wyglądało po prostu jak jasełka na Podlasiu.
1642:  DS - Ale w Merlinie, a po prostu aktorzy to nadrabiają swoim urokiem osobistym.
1648:  DS - Tak cudowni są, że się nie da tego nie oglądać.
1650:  KMM - Bo kiedyś mieliśmy zupełnie inne wymagania.
1653:  KMM - Prawda jest taka, że przy Peter Jackson...
1655:  KMM - pozamiatał i my zobaczyliśmy, jak można robić fantasy.
1658:  DS - Ja trochę umiem sobie nałożyć te soczewki, tak samo jak mogę oglądać czarno-biały film.
1662:  DS - Wolę kolorowe, ale jak wiem, że jest jakaś fajna historia, to po pięciu, dziesięciu minutach już nie widzę, szczerze mówiąc, że jest czarno-biały.
1668:  KMM - Nie przez to bardzo dużo rzeczy omija, bo chciałem sobie wrócić do Gothica chociażby.
1672:  KMM - No nie jestem w stanie, no bardzo mi przykro, po prostu mam blokadę już taką wizualną, która sprawia, że nie jestem w stanie grać w gry pixelartowe, bo ja się strasznie cieszyłem, że
1679:  KMM - że się zmienia, że jest nowocześnie, że wreszcie będzie można zanurzyć się w tym świecie świetnie.
1685:  KMM - No więc po co ja mam wracać do czasów, które pamiętam, bo w nich żyłem niestety i do czasów, w których były właśnie średnia grafika, średni budżet, wszystko było średnie.
1695:  DS - Wracasz do czegoś, do czego masz sentyment, bo robiłeś to faktycznie.
1698:  DS - Nawet wtedy.
1699:  KMM - Ja jestem człowiekiem niesentymentalnym, nie trzymam rzeczy z sentymentu.
1702:  KMM - Jakiś ludzie potrafią jakieś, nie wiem...
1705:  DS - Płyniesz tylko do przodu, nie da się zawrócić, nurt jest zbyt silny.
1709:  KMM - To było bardzo głębokie.
1712:  KMM - Zupełnie jak rzeka, która u Kanu płynie.
1715:  KMM - Miejmy nadzieję, że trochę czystsze niż Wisła.
1719:  KMM - W Krakowie ten odcinek nie nazywa się Wisła, on się nazywa Skisła.
1723:  S01 - Ale już chyba nie.
1724:  KMM - No, ja bałem się, że dalej.
1726:  KMM - W każdym razie, ja jestem człowiekiem niesentymentalnym.
1729:  KMM - Jeżeli mam jakieś, nie wiem, rysunki tam, które ci jakaś, nie wiem, kiedy był, dziesięć lat miałaś i miałaś najlepszą przyjaciółkę i ona ci zrobiła ten, własną krwią tam podpisała.
1740:  KMM - Ja to wyrzucę, spalę i zasnowię się.
1742:  DS - Dlaczego wyrzucasz rysunek narysowany własną krwią?
1744:  DS - Przecież to jest najlepszy materiał do rzucania czarnej magii.
1747:  KMM - To prawda, to prawda.
1748:  KMM - W każdym razie mnie nic nie jest w stanie wziąć na sentymenty.
1750:  DS - Nie trzymasz pudełka ze ścinkami paznokci swoich wrogów?
1753:  Nie.
1757:  KMM - Nie.
1757:  KMM - To jest powód, dla którego właśnie nie znoszę kampowego przedstawiania magii.
1762:  KMM - Czarna magia powinna być pozbawiona jakichkolwiek kontaktów z dziwnymi, obrzydliwymi częściami ludzkiego ciała.
1769:  KMM - Po prostu powinniśmy się integrować z jakimś...
1771:  S03 - Jak to nie są?
1774:  KMM - Są skrajnie obrzydliwe.
1775:  KMM - Powinniśmy się włączyć z jakimś... Nie, nie, nie, absolutnie.
1780:  KMM - Wyłączam to.
1782:  KMM - Więc powinniśmy raczej nawiązywać kontakt z jakimś demonem albo z dżinem.
1787:  KMM - Pętać go, kiełznać.
1789:  KMM - Zupełnie tak, jak... Piękne nawiązanie.
1793:  KMM - Zupełnie tak, jak u Brenta Wicksa się pęta mary różnego rodzaju.
1797:  KMM - W wspaniałym serii o czarnym pryzmacie.
1801:  KMM - I mary powstają z jakiegoś krystalicznego, dziwnego zalążka.
1805:  KMM - Nie będę mówić dokładnie o co chodzi, żeby nie zaspoilować.
1808:  KMM - I w ten sposób zyskujesz gigantyczne moce.
1811:  KMM - Oj, dzięki temu nie powiedziałem spoileru.
1813:  KMM - W każdym razie to jest ciekawe, interesujące.
1816:  KMM - Ja w tym widzę jakąś wielką magię.
1817:  KMM - A magia polega na tym, że upuszczasz jakiejś krwi prosięciu...
1822:  KMM - Wyobrażasz sobie Grindelwalda mrocznego, który nosi za sobie prosiaka.
1827:  KMM - Sorry, muszę parę rytuałów zrobić.
1830:  DS - Ale widzę, jak przygotowują mu to jego uczniowie na przykład, a on już w tej swojej mrocznej aurze.
1834:  KMM - I zgodności.
1836:  DS - W środku wkracza na salę.
1837:  KMM - Albo z Hufflepuffu, bo oni mają blisko do kuchni, jak ustaliliśmy ostatnim razem.
1840:  DS - A tam są prosiaki.
1841:  KMM - Tam są prosiaki, więc Hufflepuff odpowiada za wszystkie.
1844:  DS - Albo masz, przekabaciłeś, słuchaj, domowe skrzaty.
1848:  DS - To takie, wiesz, niby takie dobre, czyste, jak potężne musisz być, żeby skazić duszę skrzata domowego.
1853:  DS - I potem masz takie mroczne koło, zakapturzone skrzaty domowe.
1858:  DS - Tak jest.
1860:  KMM - Hashtag no justice for house elves.
1862:  DS - Czy jeśli dasz skrzatowi domowemu skrzatu...
1865:  DS - nie wiem, skrzatowi domowemu.
1866:  KMM - Ja zawsze odpowiadam w takiej sytuacji, że obydwie formy są poprawne.
1869:  DS - No więc jeśli takiemu skrzatowi dasz okultystyczny płaszcz z kapturem, to to będzie odzienie i go uwolnisz, więc jak masz zrobić swój własny kulce z skrzatami domowymi?
1880:  KMM - Faktycznie, o nie!
1882:  KMM - Ciekawe, czy obroża dla skrzata też byłaby częścią odzienia.
1886:  S03 - Nie za co lubisz na plakietkę zesztę, tyle ci powiem.
1889:  S03 - Zdecydowanie nie.
1890:  KMM - Mogłoby i nie być.
1894:  KMM - No, ale bo to jest ciekawe, bo z jednej strony... Ale taki ładny czołg.
1898:  DS - Ale ze smyczą, nie?
1898:  KMM - Bo niby wypuszczasz go, ale tak naprawdę to nie.
1901:  KMM - Chociaż z drugiej strony on może się teleportować z tej obróżki.
1905:  DS - Taka obroża z jedwabnego krawatu.
1910:  DS - Po tej sesji czarów robicie już coś innego.
1912:  KMM - Tak jest.
1913:  KMM - To byłby ten rzadki crossover między, jak to się nazywało, Fifty Shades of Grey a Harry Potter.
1920:  DS - Błagam się, że raczej wyszłoby z tego 365 dni.
1924:  KMM - Fifty Shades of Grey back.
1927:  KMM - To jest do zrobienia.
1928:  DS - To w fury od razu w to wchodzą.
1931:  KMM - Idealne.
1931:  KMM - My za każdym razem będziemy skręcać do Pottera i to jest cudowne.
1937:  DS - Ja to chcę zobaczyć.
1938:  DS - Będzie część moich widzów płakać, że Harry Potter jest taki nudny.
1941:  KMM - Harry Potter is dead!
1943:  DS - Sad is dead, baby.
1945:  KMM - Ale teraz będą przecież robili serial w HBO o Potterze, który się nie uda.
1949:  DS - Nie mogę cały czas zdecydować właśnie, czy się cieszę i w sumie się nie mogę doczekać, czy jestem smutna i chcę, żeby się to nie pokazało.
1957:  KMM - W takich sytuacjach mówi się, że masz ambiwalentny stosunek.
1959:  KMM - Mam ambiwalentny stosunek do tego serialu.
1964:  KMM - Więc myślę, że po prostu za mało czasu minęło od wszystkich innych ekranizacji.
1968:  DS - I trochę też ten, jak ktoś mówi teraz, ten świat filmów jest taki niezachęcający, żeby powstawały rzeczy, które lubimy.
1977:  KMM - Zwłaszcza, że jest naprawdę tak dużo serii fantasy, które są świetne.
1981:  KMM - Wspomniana przeze mnie saga Brenta Wilksa, której nie przestanę promować, ma następującą ideę magiczną.
1986:  DS - Krzysztof chce mnie tutaj zarazić książkami, które powiedział mi przed nagrywaniem, że każdy tom ma po tysiąc stron i jest ich dużo.
1994:  KMM - I to jest zaleta, ponieważ jak kończy się jeden, to jest następny i jest jeszcze tysiąc stron.
1998:  KMM - To jest znakomite.
1998:  DS - Chyba, że jest jak w kole czasu, gdzie na początku każdego tomu masz połowę książki.
2003:  KMM - Ale koło czasu ma jedną zaletę.
2005:  KMM - Dwa ostatnie tomy pisał Brandon Sanderson.
2008:  KMM - Dlatego warto.
2008:  DS - A wiesz, że mi się ostatnio trochę przejada Sanderson?
2012:  KMM - Ja ostatnio nie czytałem niczego, co wyszło nowego Sandersona.
2016:  KMM - To znaczy te wszystkie jego projekty, które tak... Ja czytałem Warkocz ze Szmarek do Wydomorza.
2019:  KMM - No właśnie, tego nie czytałem.
2020:  DS - I było to trochę coś innego, niż się spodziewałam.
2022:  KMM - Dlatego ja czekam na kolejne tomy Archiwum Buzowego Światła i konsekwentnie poznaję Kosmiro od tej strony.
2028:  DS - A to mogę ci Warkocz polecić.
2029:  DS - Mi się podobał.
2031:  DS - Bo Sanderson chciał zrobić baśń dla dorosłych.
2035:  DS - I w sumie mu to trochę wyszło, ale nie mógł się powstrzymać, żeby nie być równocześnie Sandersonem.
2041:  KMM - Właśnie.
2041:  KMM - Miałem to powiedzieć, że żeby pisać baśń, fantazy, trzeba być albo Neillem Geimanem, albo Radkiem Rakiem.
2048:  KMM - Natomiast Brandona Sandersona kompletnie nie widzę w tej roli.
2051:  DS - Albo Diana Wynne-Jones.
2053:  KMM - Diana Wynne-Jones, absolutnie tak.
2056:  KMM - Zgadzam się.
2057:  KMM - Kto jeszcze by dobrze napisał?
2058:  KMM - Naomi Nowik by dobrze napisała.
2059:  KMM - Ta od Skolomans, którą też polecam.
2061:  KMM - Nie rozmawialiśmy o Skolomans.
2063:  KMM - Skolomans jest moim odkryciem, jeżeli chodzi o fantasy.
2065:  KMM - Nie wiem, czy to można nazwać fantasy młodzieży.
2067:  KMM - Nie będę używał tego terminu, jest głupi.
2069:  KMM - Jeżeli chodzi o fantasy, powiedzmy... To był straszny dźwięk.
2074:  DS - To jest nawiedzone studio.
2076:  DS - Pytaniesz mi, co to było i co zaraz nam spadnie na głowę.
2078:  DS - To brzmiało trochę jak Sistent, moim zdaniem.
2082:  KMM - C stojak.
2084:  KMM - Brzmi jak cysta.
2085:  DS - C, C, C, C stojak.
2087:  KMM - C, C, C, C stojak, tak.
2089:  KMM - Kiedyś podobno ktoś mi powiedział, że to C, C, C to jest skrót od cena czyni cuda.
2093:  S01 - Mi też ktoś to kiedyś powiedział.
2095:  KMM - To może tak jest.
2097:  KMM - Tam raczej cuda czynią cenę.
2100:  KMM - O Boże.
2102:  KMM - Więc baśń Wandazy, tak?
2105:  DS - Czy ona się buja?
2108:  DS - Czy mi się tylko pytaje?
2109:  KMM - Jest okej, dobrze.
2110:  DS - Gdyby pod nią nie stał aparat, to nawet nie byłoby takie stresujące.
2113:  KMM - A dzięki temu będziemy mieć blooper.
2116:  DS - Waśnie fantazyk.
2117:  DS - To by dobrze napisał.
2118:  DS - Mówiliśmy i miałam kogoś podać właśnie, kiedy nasze studio zaczęło wydawać nowiedzone dźwięki.
2123:  KMM - Tak.
2124:  KMM - Więc mówiliśmy o Naomi Nowick i o cyklu Skolomas.
2128:  DS - A więc mam powiedzieć, że nie mówi się fantazy młodzieżowe, tylko young adult.
2133:  DS - Już nie można mówić fantazy młodzieżowe.
2135:  DS - Już ostatnio widziałam, ktoś miał w opisie, to już nawet było fantastyka dla młodzież i już było w nawiasie young adult.
2141:  KMM - Ja czasem widzę YA po prostu i tyle, prawda?
2144:  KMM - Więc to już jest akronim.
2145:  KMM - Jak już jest akronim, to jest poważnie.
2147:  KMM - W każdym razie Skolomas jest cyklem dla wszystkich, którzy są znudzeni pod terem i szukają czegoś nowego.
2151:  KMM - Idea jest taka i założenie.
2153:  KMM - To jest szkoła dla magów, ale ta szkoła dla magów jest zawieszona w czymś rodzaju piekła, w limbo, które zostało stworzone przez magów z bardzo prostego powodu.
2163:  KMM - W tym świecie przemyślany jest system tak, że każde zaklęcie, czy w ogóle każdy talent magiczny automatycznie generuje coś w rodzaju swojego cienia w postaci potwora.
2174:  KMM - Więc jeden mag równa się jeden potwór.
2176:  KMM - Ergo, im więcej jest magów, tym więcej rodzi się tych potworów.
2178:  KMM - Im więcej jest magii używanej, tym więcej rodzi się potworów.
2181:  KMM - W związku z powyższym trzeba szkolić magów po to, żeby byli w stanie chronić ludzką populację przed tymiż potworami.
2188:  KMM - Co jest interesującym paradoksem i samosprawdzającą się przepowiednią.
2191:  KMM - I ta szkoła została zbudowana przez magów.
2193:  DS - Ale wrzucili ich w związku z tym do takiego jakiegoś równoległego świata.
2198:  KMM - Tak, trochę jak kieszonkowy wymiar.
2200:  DS - Żeby te potwory tam z nimi zostały.
2202:  KMM - Tak, to jest taki kieszonkowy wymiar w Livellonie, czy też w Dungeons & Dragons jest coś takiego.
2207:  KMM - Tylko, że te wszystkie potwory ciągną do tej szkoły, ponieważ wyczuwają, że tam są magowie.
2211:  KMM - W związku z powyższym, oni mają ten jeden wielki obóz przetrwania, więc jeżeli ktoś lubi rzeczy w rodzaju, nie wiem, więzi, labiryntu, teraz było wznowienie, nawiasem mówiąc, Jamesa Duschnera, całej trylogii, albo właśnie Pottera, to to jest taki mix.
2221:  KMM - Trochę właśnie tej dystopii slash survivalu i trochę tej fantasy o szkole magów, gdzie muszą przetrwać.
2228:  KMM - I jest to robione z perspektywy bohaterki.
2230:  KMM - To jest, nawiasem mówiąc, też powieść queerowa, jeśli mnie pamięć nie myli.
2233:  KMM - Więc dla wszystkich tych, których te hasztagi zainteresowały, to jest zdecydowanie dobra.
2237:  KMM - A jeszcze dorzucę od siebie, że jest fenomenalne światotwórstwo i znakomita, porywająca fabuła.
2242:  KMM - Więc myślę, że Naomi Nowik by sobie też poradziła z baśnią fantasy spokojnie.
2245:  KMM - Ale Brandon Sanderson?
2246:  KMM - No nie widzę go w tym kompletnie.
2247:  DS - No dla mnie baśnie wiążą się właśnie trochę z tą miękką magią mimo wszystko.
2253:  KMM - Tak, tak, tak.
2253:  KMM - Jest takie ładne rozróżnienie, które zrobił Lem między baśnią a fantasy, że fantasy to jest gra o sumie niezerowej, a baśń jest grą o sumie zerowej.
2261:  KMM - Baśń polega na tym, że tutaj...
2263:  KMM - Oto głowa smoka, dziękuję, oto ręka królewny.
2267:  KMM - Transakcja jest wiązana, mamy barter jakiś i świat zeruje się do poziomu domyślnego, jeżeli bohater dokona czegoś wspaniałego.
2277:  KMM - A tymczasem fantasy, ja nie wiem, Ned Stark jest przyzwoity, a Peter Bailish mówi...
2283:  KMM - I na tym polega ta różnica z grubsza.
2285:  KMM - Nawet u Tolkiena jest ta różnica, no bo świat do pewnego momentu nie jest sprawiedliwy.
2289:  KMM - On ma zostać przywrócony do równowagi przez Eru Iluvatara po ostatniej bitwie, ale przez całość trwania śródziemia elfom nie dzieje się dobrze.
2297:  DS - Czasem nawet cały cykl się skończy i w sumie świat jest w gorszej sytuacji niż był wcześniej.
2302:  KMM - W gruncie rzeczy nie wiemy do końca co się stało z duchem Saurona.
2307:  KMM - No w baśni byłoby tak, żebyśmy byli w 100% pewni, że no nie, no to jednak jeżeli zła wiedźma została pokonana, to została pokonana.
2315:  DS - Wsadziliśmy ją do pieca, upiekła się, koniec, nie ma.
2317:  KMM - Nawiasem mówiąc, to jest, kreuje kolektywnej jaźni internetu i może ty będziesz to wiedziała, jest taki retelling baśni właśnie o Jasiu i Małgosi i o wiedźmie,
2328:  KMM - który jest grą prowadzącą do tego, że zmienia się gatunek w fantazę.
2333:  KMM - To znaczy, ta jej wiedźmi się udaje, zabija ojczyma i rusza w quest do pozyskania kostura magicznego, który wszystko zamienia w kamień.
2343:  KMM - I ostatnia scena, którą pamiętam z tej, bo to była animacja od razu mówię, to nie było anime.
2348:  DS - A potem teleportowała się do Narnii i została Yadis i zmieniała wszystkich w kamień.
2352:  KMM - Nie wiem co potem, bo mama weszła do pokoju i ja już nie obejrzałem tego nigdy, bo to było w telewizji straszne, okropne.
2358:  KMM - To okropne czasy.
2360:  KMM - W każdym razie pamiętam tę falę kamieniejącą, która zmieniała wszystko w kamień i nasi bohaterowie usiłowali przed tym uciec i myśleli sobie, o za rzeką nam się uda, po czym okazało się, że rzeka też się zmieniła w kamień.
2374:  KMM - I nie wiem co to jest, nie znam tytułu, szukałem na reddicie, wszędzie.
2378:  DS - Ile miałeś lat, jak to oglądałaś?
2378:  DS - Bardzo niewiele, ale wciąż...
2382:  KMM - Nie, to na pewno nie były lata 2000.
2383:  KMM - Lata 2000 to nie jest okres mojej młodości.
2386:  KMM - To jest okres mojej już raczej dojrzałości, więc tak, to jest smutne.
2390:  KMM - Ale to były zdecydowanie lata 90.
2393:  DS - To jakbyś teraz oglądał, to by ci się nie podobało, więc nie musisz szukać.
2396:  KMM - To były na tyle lata 90., że nie ma rejestru żadnego w internecie na temat tego.
2400:  DS - Ale twoje kanał właśnie próbuje zawrócić.
2404:  KMM - To przez to, że ta rzeka nie kamienieje.
2410:  KMM - Mam dziwną anegdotę z płynięciem kajakami, ale to jak kiedy indziej.
2413:  DS - Kajaki Kano to nie to samo.
2416:  DS - Proszę tutaj nie mówić takich herezji.
2418:  KMM - Proszę o przepis.
2420:  DS - Wiesz jaka jest główna różnica?
2422:  KMM - Na pewno jest taka, że mnie nie zauważył gołym okiem.
2425:  DS - Zauważyłbyś, jakbyś chwilę popłynął.
2427:  DS - Przede wszystkim w kajaku masz mokry tyłek, a w Kano masz suchy tyłek.
2431:  KMM - Ja podejrzewam, że miałbym mokry tu jak i w jednym i drugim przypadku, ponieważ jestem w stanie oblać się wszystkim.
2436:  KMM - Jestem w stanie potknąć się własne sznurowadła.
2438:  KMM - Ja jestem w stanie zrobić sobie najgorszą krzywdę sam.
2440:  KMM - Dlatego nie potrzebuję do tego innych ludzi.
2442:  DS - Możesz siedzieć na tylnej ławeczce i nic nie dotykać i wtedy szansa na katastrofę nie ma.
2447:  DS - Kanu mają ławeczki?
2448:  DS - Kanu jest wygodne i suche, a kajak jest mokry i niewygodny.
2453:  DS - Pływanie kajakiem też jest spoko, bo każda aktywność outdoorowa, szczerze mówiąc, jest spoko.
2458:  KMM - Ja jestem człowiekiem, który zmoczony był od stóp do głów na jachcie kiedyś, jak płynąłem nim.
2463:  DS - Kanu możesz pływać w zimie w zasadzie.
2465:  DS - To nie był mój jacht.
2466:  KMM - Proszę?
2466:  DS - Kanu możesz pływać w zimie, bo z założenia nie powinieneś się w nim wzadomoczyć.
2470:  KMM - Kanu jest lodołamaczem?
2472:  DS - Jest tak lekkie, że możesz wpłynąć z nim na lód i ktoś może cię popychać i wtedy będziesz jechał.
2476:  S03 - Wstumiewające.
2478:  DS - Ale tak zupełnie serio, to w kajaku siedzisz jakby na ziemi, masz to takie krzesełko, ale siedzisz na ziemi i masz takie połączone wiosło, którym wiosłujesz i przez to z tego wiosła, jak wiosłujesz lewym, to prawie podnosisz się do góry i woda ścieka i wpada ci do kajaka, a w canoe masz takie ławeczki, na których siedzisz wyżej, masz tak z tyle do dna i masz jedno wiosło, którym możesz na przykład tylko po jednej stronie wiosłować, więc nie musisz sobie wrzucać wody.
2502:  KMM - Wiesz co, ja się czuję w tym momencie jak w skeczu Stevena Frye'a.
2504:  KMM - Znaczy ja nie wiem kiedy myśmy zaczęli rozmawiać o kanu.
2508:  KMM - We're talking about words.
2510:  DS - Ty jesteś Hugh Laurie, musisz teraz szybko powiedzieć coś śmiesznego.
2513:  KMM - To jest bardzo trudne, ale Hugh Laurie właśnie był tym, który mówił z kamienną twarzą różne rzeczy na dziwne wybrykki Stevena Frye'a.
2520:  KMM - Mój ulubiony skecz swojego go, bardzo polecam.
2523:  KMM - O języku oczywiście.
2526:  KMM - On jest znakomity, absolutnie.
2527:  DS - Do tego nie kojarzę, ale najbardziej znany z ich jest chyba ten, jak się pojedynkują pod drzewem.
2534:  KMM - Do tego ja nie znam.
2534:  DS - Nie znasz to na YouTubie.
2536:  KMM - Zupełnie identycznie mam we wszystkich grach, w których się walczy z potężnymi bossami, ludzie zawsze mówią, no Krzysztof,
2544:  KMM - Teraz docierasz, nie dasz sobie rady, nie wytrzymasz, po czym ja po dwóch minutach to był ten.
2550:  KMM - Tymczasem jakiś randomowy przeciwnik, który nikomu nigdy w historii tej rozgrywki elektronicznej muchy by nie zabił, ja się z nim męczę 4,5 godziny.
2561:  KMM - Dokładnie tak samo miałem w szkole, dokładnie tak samo miałem ze wszystkimi egzaminami.
2564:  KMM - Wszystko, co sprawiało ludziom gigantyczne trudności, typu np.
2567:  KMM - dłuższa forma pisemna albo wypowiedź ustna, ja miałem to bez żadnego problemu.
2571:  KMM - A np.
2572:  KMM - wyrecytowanie dwóch dat we właściwej kolejności, po zapomnij w życiu.
2575:  DS - Nie, daty to jest trudna rzecz.
2578:  DS - Nie przypominaj mi takich rzeczy ze szkoły.
2579:  DS - Ja już z tą traumę przepracowałam, a teraz ona wraca.
2583:  KMM - Tak, tak.
2584:  KMM - Ale czasem możesz daty ładnie wpleść do opowieści fantasy, mój ulubiony, znaczy nie, w sumie science fiction też.
2590:  KMM - Mój ulubiony przypadek to jest planeta Manila Stevensona, która dosłownie zaczyna się od morza dat, którym rzucają w ciebie i kończy się to kalendarium długie, fantastycznym passusem.
