🔴 Przybyli krasnoludowie chaosu! — WARHAMMER 3 Chaos Dwarves #1
🔗 https://www.youtube.com/watch?v=_N5u-yzSDxo

234:  KONIEC!
4346:  A!
4348:  To kosztuje... A, surowce, dobrze.
4351:  Czyli nie kosztuje uzbrojenia, wszystko jest w porządku.
4357:  Nie zbieraj na garłacze, bo i tak nie możesz się jeszcze werbować?
4360:  Czemu?
4366:  Nie macie, jest off-limits to jest sytuacja w pracy.
4369:  Problem Wanię Gonika pisze, ale Gator.
4372:  Spotykasz na drodze karawany paskudne gobliny.
4374:  Zrównanie jej wioski z ziemią bardzo by ucieszyło wszechojca Kaszaszuta.
4377:  Jednak będziesz wtedy spóźniony z dostawą surowców.
4380:  Co robisz?
4381:  Nie możemy się opóźnić z dostawą surowców.
4384:  Witamy Dominika Jamniko, twórczynie Klimczak, Wińcy i Jamników, zgadzam się.
4387:  Okej.
4389:  Czarny Smok?
4395:  Co to za dylemat?
4397:  Chcesz smoka?
4398:  Elo, chcesz smoka?
4400:  Nie, nie, nie, nie lubię smoków.
4402:  Ja wolę uczciwie walczyć.
4404:  Dobra, cztery tury mamy do buntu jednak.
4407:  Wiecie co, wolę tutaj zostać, żeby zdławić bunt.
4414:  Tak, zostańmy, żeby zdławić bunt.
4416:  Co tu się dzieje?
4417:  Aha, to jest wieża strażnicza, która daje nam kontrolę, okej.
4422:  Podsterunek garnizonowy.
4425:  Podsterunek garnizonowy potrzebujemy tutaj, moi drodzy, czyli na samym samiutkim dole.
4431:  Uskulany.
4434:  I skoro jest fort Bytom, moi drodzy, to musi być również, muszą być również,
4446:  Muszą być również kattowice.
4447:  Tak jest.
4449:  I tutaj zbudujemy ten posterunek.
4451:  A tu... Tu jest co?
4453:  Posterunek też, dobrze.
4455:  To ten posterunek w sumie moglibyśmy zmienić.
4458:  Teraz nie wiem, jak się to robi.
4459:  A, przekształć w fabrykę.
4461:  Tak.
4462:  Tak zrobimy.
4466:  W Bytomiu musi być fabryka.
4468:  Huta kattowice, tak.
4470:  Racja.
4471:  Macie absolutną rację, moi drodzy.
4476:  W ten sposób będziemy, ale to jest posterunek.
4480:  To musimy zrobić inaczej.
4481:  Tu będzie fort.
4483:  Tu będzie fort Bytom.
4486:  Natomiast tutaj będzie Huda Katowice.
4489:  Bliżej.
4492:  Tak.
4495:  Muzyka jest fantastyczna.
4498:  Jak działa bunk?
4498:  Czy warto się jej bać, czy traktować jako farmę?
4500:  Ja zawsze traktuję jako farmę.
4502:  Darmowe doświadczenie.
4506:  Wykuj zaopatrzenie w zbrojowni.
4508:  Dodatkowy proch.
4512:  No bierę.
4514:  Bez chwili wahania bierę.
4516:  A potem weźmiemy machiny wojenne.
4520:  Więcej amunicji to zawsze większa radość, moi drodzy.
4523:  Piekielna kuźnia, manufaktura, proszę bardzo.
4527:  Okej.
4528:  Pichota dystansowa.
4530:  Wybranie kategorii pozwala na przeglądanie zerbowanych jednostek oraz listę potencjalnych opcji rzemiosła.
4534:  Po wybraniu opcji z listy pojawią się one pod daną kategorią.
4536:  O Boże.
4539:  Koszt utrzymania uzbrojenia... Jak to koszt utrzymania uzbrojenia?
4544:  O bogowie!
4551:  Aaa...
4558:  I to jest kosz utrzymania.
4560:  Na jednostkę 16.
4563:  Jezus Maria.
4566:  Okej, to jest bardziej zbalansowane niż miałem nadzieję.
4568:  To jest zdecydowanie bardziej tak.
4574:  Nie stać nas na to w tej chwili.
4577:  Ehm...
4585:  Tak, nie stać nas na to.
4588:  Zasmucające.
4590:  To nie jest na jednostkę, tylko na armię?
4593:  A to nas stać.
4597:  To nas stać, dobrze.
4601:  Czy ja muszę to jeszcze raz kliknąć?
4602:  Nie, zbyt wysoki koszt aktywacji.
4606:  Jednak.
4608:  Bo mamy mniejszy przychód w sumie, niż... Dobrze, już rozumiem.
4613:  Już rozumiem.
4614:  Trudne.
4616:  Nie ma tak łatwo, niestety.
4621:  Rozwój w biały dzień.
4623:  Dodaj jednostkę.
4626:  Hop goblińscy podżynaczem.
4627:  Nie.
4628:  Uzupełnij nasze siły.
4631:  Co gramy dzisiaj, Miralski?
4637:  Dzisiaj gramy w krasnoludy w wersji excelowej.
4640:  Dużo mechanik.
4642:  Tylko wtedy, jeżeli masz z nią sojusz militarny albo obronny.
4645:  Tylko wtedy.
4645:  Jeżeli inna frakcja oblega miasto, to możesz tylko ją zaatakować.
4649:  Niestety.
4667:  Czemu nie wziąłem jednostek?
4670:  Bo były kiepskie.
4671:  Zostaliśmy smoka ostatnio.
4675:  Bractwo Niedźwiedzi zostało zniszczone.
4676:  O nie, tylko nie to.
4680:  Okej, Huta Katowice może zostać w tej chwili przekształcona.
4683:  To możemy zniszczyć.
4685:  Kombinat, co tutaj możemy dać?
4687:  Więcej zasobów.
4689:  I kontrola by się w sumie przydała też.
4692:  Tak.
4695:  Jakie to tanie.
4697:  Dobrze.
4698:  Bardzo dobrze.
4699:  Ile tur do buntu?
4701:  Trzy tury.
4703:  Okej.
4703:  Gorętsze huty.
4704:  Dochody z budynków rafinerii plus 10%.
4707:  Bierzemy to.
4708:  Potrzebujemy.
4712:  Good, good, good.
4713:  Dobrze.
4714:  Konwoje wojskowe.
4716:  Wieża zar.
4718:  Jezus Maria, ile tu jest rzeczy!
4723:  Ja wiem, że smog był tylko do konwoju, o to chodzi.
4725:  W wieży Zar znajdują się stanowiska, których objęcie zapewni frakcji potężne nagrody.
4729:  Rywalizują one wszystkie rywalne frakcje krasnoludów chaosu.
4733:  Najedź kursem na dane stanowisko, by sprawdzić powiązane z nim nagrody i kliknij, jeżeli chcesz odebrać.
4736:  Okej.
4738:  Objęcie stanowiska wiąże się z kosztem utrzymania, oczywiście we wpływie w konkle.
4742:  Wymagana suma jest widoczna przy każdym stanowisku.
4746:  Istnieją trzy rodzaje dzielnic.
4748:  Czarnoksięska, Wojskowa i Przemysłowa.
4751:  Po ujęciu wszystkich stanowisk w dzielnicy, otrzymujesz prebierz związany z ukończeniem dzielnicy.
4754:  Szczegółowe informacje o nagrodzie znajdziesz w tym miejscu.
4758:  W tym z kolei możemy sprawdzić wszystkie nagrody zdobywane w Wieży Zar.
4763:  Wieża Zar składa się z czterech kręgów, a wąsna kolejny wiąże się z odblokowaniem coraz lepszych nagród.
4769:  Jeżeli chcesz przełączać się między kręgami, wybierz się w panelu nawigacyjnym.
4773:  O Boże!
4776:  Stanowiska z wyższych kręgów są zablokowane na początku kampanii.
4781:  Tempo uzupełniania strat, okej.
4784:  Dostarczą dla osoby przedmiot magiczny.
4785:  Boże, jakie OP!
4787:  Koszt uzbrojenia minus 10% dla wszystkich ulepszeń, to mi się bardzo podoba.
4791:  Rezerwa wiatrów mocy, magii.
4794:  Tutaj są boosty dla... ojej, boost kampanijny, świetnie.
4798:  Uzbrojenie plus 25 co turę.
4799:  To jest rewelacyjne.
4804:  Wpływ w konklawę.
4807:  Okej.
4807:  Stosunki dyplomatyczne plus 20 z krasnoladami chaosu.
4811:  Losowy pomocnik lub sztandar co 3 tury.
4813:  Przychód z budynku, osady, surowce plus 100 na turę.
4818:  Battle uzbrojenie na razie jest super.
4824:  Ojej.
4825:  Ojej.
4827:  Gorące huty w twojej okolicy.
4832:  No dobrze, moi drodzy.
4833:  Wpływ w konklawę.
4835:  Zmiana w tej turze minus 42.
4836:  Aha.
4837:  No to ja się obawiam, że nie możemy tego stanowiska jednak utrzymać.
4847:  Aha, nie mogę...
4851:  Nie mogę się stąd wycofać.
4853:  Nic, nic nie rozumiem.
4854:  Bardzo to jest skomplikowane.
4857:  Bardzo.
4859:  Poradzimy sobie.
4861:  Jakoś sobie poradzimy, musimy.
4864:  I daj mądrze, bo komputer też będzie wybierać miejsca i wykupywać twoje.
4867:  O Boże.
4871:  To nie jest koszt utrzymania?
4872:  Uff!
4874:  Okej, szabloskórzy nam wydali wojnę.
4878:  Czyli dobrze, że nie wyprawiliśmy się na południe, moi drodzy.
4881:  Czy dałbyś stracić historię tego uniwersum, please?
4883:  Nie da się stracić historii tego uniwersum, Mateuszu Test.
4886:  To jest trochę tak, abyś spytał o historię uniwersum Warhammera w 40 tysięcy.
4890:  Za dużo wątków, a jeżeli chodzi o krasnoludów chaosu, wiem tyle co wy.
4895:  Bunt za dwie tury, dobrze.
4898:  Fort Bytom.
4901:  Idziemy tak.
4903:  Zdecydowanie rozbudowujemy Fort Bytom.
4905:  Potrzebujemy tego.
4906:  Co tu się dzieje tymczasem?
4908:  Surowce minus 150 na turę.
4911:  W zamian za przychód.
4912:  Uzbrojenie minus 50 na turę.
4914:  Plus 50 na turę.
4916:  To potrzebujemy bardzo.
4919:  Pozyskiwanie surowców lokalna prowincja.
4921:  Świetnie.
4922:  Uzbrojenie w pierwszej kolejności.
4930:  Co to jest 100%?
4931:  Średnia wydajność.
4932:  Okej.
4934:  Ależ ta muzyka jest dobra.
4937:  Na samym szczycie Konklawia jest Konfederacja.
4939:  Aaa... Good.
4940:  Good.
4942:  Good.
4946:  Czy Bytom Haśuta to Byczdom, a Różnica Haśuta to Byczróżnica?
4950:  Dobre pytanie.
4952:  Czy Szablowa Góra będzie na razie ekspediować do nas na południe?
4955:  To jest pytanie.
4957:  Na razie mamy bunt.
4959:  Do... Przyspiesz budowę.
4964:  Kolorze natychmiastowej budowy 200, ale czego?
4971:  200 czego?
4974:  Jeszcze nie rozpoznaję.
4974:  To jest... A, siła robocza.
4977:  Ile my mamy siły roboczej?
4980:  458.
4980:  Troszeczkę się nie opłaca, ale powiem wam, że to jest OP też mechanika, niesamowicie.
4986:  Ale numer.
4988:  Podoba mi się to, co tu się dzieje.
4992:  Nie przyjrzę punktu umiejętności niby komu.
4995:  Aaa, mamy jeszcze pewnie naszego karawaniarza, któremu nie przyjęliśmy punktu umiejętności.
5002:  Gdzie jest nasz karawaniarz?
5007:  Nie możemy go wybrać z jakiegoś powodu.
5020:  Poskromicie, wpływ konglera, podporządkuj sobie władcę czarnej fortecy.
5025:  Okej, fajne.
5028:  Oj, podoba mi się.
5030:  Podoba mi się to, co tutaj widzę.
5034:  Oszczędzamy na konfederację, moi drodzy.
5037:  Konfederacje są kosztowne w utrzymaniu.
5045:  Siła robocza jest najważniejsza zaraz po węglu.
5048:  Czy wy widzicie te piękne rzeczy, które się tutaj zjawiły?
5052:  Pojawił się wróg debil.
5056:  Zabić wroga debila.
5060:  Zdradzonym krasnoludom.
5063:  A jak sama cała historia dla nas.
5065:  Skrót historii DAWIZAR.
5067:  Krasnoludy po zniszczeniu niebiańskiej bramy zauważyły, że mogą posługiwać się magią, co nigdy nie było w zasięgu tej rasy, powodowało napięcie, odeszli na północ.
5074:  Tam zostali zaatakowani przez orków i wysłali wiadomość o pomocy do swoich niemagicznych braci, lecz ci z nią nie przybyli.
5081:  Zdradzonym krasnoludom pomoc zaoferował Haszut, ojciec ciemności, który obiecał ich ocalić i potem uczyć posługiwania się magią.
5088:  Oni oddali się mu w służby i zaczęli mu służyć i składać ofiary, w zamian za co mogło korzystać z zakleń.
5092:  Super, dzięki serdeczne.
5095:  Ja się kupiłem Warhammera 2, moja pierwsza gra tego typu.
5097:  Jakieś porady na początek.
5098:  Graj Tyrionem, kampanię Okawiru.
5101:  Gra cię bardzo fajnie przeprowadzi przez wszystko.
5103:  Jak najwięcej bitew rozgrywaj.
5106:  Nie jest problemem, jeżeli jest bunt w osadzie.
5108:  W ten sposób masz darmową bitwę do rozegrania.
5111:  W przypadku wysokich elfów, absolutnie OP w Warhammerze 2.
5116:  Jest cecha bohatera Przedsiębiorczość.
5119:  Możesz mieć ją u magów i u przybocznych.
5123:  Jak będziesz mieć wystarczająco dużo bohaterów z cechą Przedsiębiorczość Prowincji, to przestajesz się przejmować złotem.
5130:  Od czwartego poziomu osady jest to możliwe mniej więcej.
5133:  Okej.
5135:  No to tak.
5135:  Łucznicy.
5136:  Łucznicy Goblinów.
5139:  Jak wrzeszczą, musimy zrobić przegląd wojsk, mimo że to żenujące, żenujące jednostki są moi drodzy.
5145:  Wszystkie wyglądają jak małe gargamele.
5151:  Potworny wstyd.
5154:  Tuszą, tuszą, tuszą nasi wspaniali, wspaniali krasnoludowie z giwerami.
5160:  Tu jest więcej śmiesznej zielonej piechoty.
5164:  Dobrze.
5166:  Tyle nowości.
5169:  Śmiesznie zielono skurzy tutaj.
5171:  Dobrze.
5174:  Cenne jednostki Daui.
5176:  Zar.
5177:  Tutaj.
5182:  Albo zrobimy sprytniej.
5185:  Niech oni ich strzegą.
5188:  Dobra.
5191:  Mamy wszystko.
5194:  A!
5194:  Apka do kreowania postaci fantasy.
5197:  Basiu, polecam ci World Anvil.
5200:  Kuźnia Światów.
5204:  Gargamel, czyli ten youtuber.
5205:  Inny Gargamel.
5207:  Inny Gargamel.
5209:  Dobrze.
5210:  Witamy Przemka Majkowskiego.
5211:  Pozdrowienia z harcerskiej gry terenowej.
5213:  Od początku jeszcze nikogo nie było.
5215:  Od siedemnasty.
5215:  O nie.
5219:  O, ruszają na nas.
5221:  Ogrzebyki.
5225:  Dobra.
5227:  Walniemy w ogrzebyki naszym wspaniałym zaklęciem.
5237:  Eee, czemu nie działa?
5238:  K, działa.
5240:  Okej, to była, to było najbardziej chybione zaklęcie F w historii chybionych zaklęć.
5246:  Spróbujemy... Spróbujemy zrobić tak.
5255:  Bo troszeczkę za bardzo się rozłożyli tyraliero, strasznie tego nie lubię w tej grze.
5263:  Spróbujemy więc zrobić tak.
5272:  Cieszysz się z jakichkolwiek projektów Star Warsowych, które nadchodzą?
5275:  Nie, nie FRS.
5277:  Jestem kompletnie obojętny.
5280:  Odkąd zobaczyłem, że ich głównym celem jest to, żeby zaadresować problemy lore'owe nowej trylogii, której kanoniczności nie uznaję, jest mi serdecznie obojętne, co będą robić.
5291:  O Boże, ale oderwaliśmy od naszych własnych jednostek.
5294:  Ale trudno.
5296:  Jak dobrze wiecie, na zielonoskórych mi nie zależy.
5298:  Zanud nas!
5312:  Ok.
5315:  Zapomniałem o tym, że mamy łuczników goblinów.
5317:  Fajnie.
5320:  Kompletnie o tym zapomniałem.
5322:  Ale co tam?
5326:  To jest mięso bardzo armatnie, moi drodzy.
5331:  Strzelajcie w nich.
5335:  Dobrze.
5336:  Jak tu sytuacja?
5337:  O wiele lepiej.
5341:  Trochę mnie martwi skład osobowy krasnoludów tutaj.
5348:  Spróbujemy zrobić tak, żeby nie obrywać od naszych.
5352:  Przydatna rzecz.
5355:  Dobrze.
5356:  Ostrzeliwać.
5359:  Strzelać do tchórzy.
5363:  Dobrze, dobrze.
5370:  Witamy Marcina.
5371:  Marcin pisze, cześć kochani w ten zajebiście słoneczny dzień.
5376:  To nie jest zaleta.
5377:  To nie jest zaleta.
5380:  Dobra, ostrzeliwujmy ich dalej.
5382:  Jest okej.
5389:  Okej, okej.
5390:  Tu się sytuacja komplikuje troszeczkę.
5396:  Dobrze, dobrze, tchórze!
5398:  Tchórze!
5401:  Ej, dobrze jest widzieć ogrów uciekających.
5407:  Jak najlepiej przeciwdziałać buntom, lubią wybuchać w miastach, do których mam daleko je tracę, mieć tam armię.
5412:  A jedyna opcja to jest zwiększanie kontroli, w zależności od tego, jaką masz frakcję i czy możesz w ogóle to zrobić.
5418:  To nie jest reguła, nawiasem mówiąc.
5422:  Dobrze, oni i tak byli w trybie marszu forsownego, co znaczy, że tracą całą armię automatycznie.
5427:  Szeptucha wraca prosto z seansu Dungeons & Dragons, cóż to za była za przyjemna przyjemność, prawda?
5432:  Ja się zastanawiam, czy nie pójść drugi raz.
5436:  Ale niestety nie mam kompletnie na to czasu.
5439:  Dawid mówi, żeby obejrzeć animację walki Ostrogota, zrobimy to.
5443:  Astragotha.
5445:  Siła robocza, armia uzupełniona, siła robocza.
5450:  Good.
5452:  200 surowców, otrzymujemy bardzo dużo rzeczy.
5456:  Musimy się tutaj przenieść, my z kolei w trybie marszu forsownego, nie ma opcji.
5460:  Jaka jest tutaj sytuacja?
5462:  Zasięg ruchu minus 15, umiejętność armii bateria grozowstrząsowa.
5466:  Wszystkie armie w lokalnych i sąsiednich regionach.
5470:  Okej, ciekawe.
5471:  Straż ołtarza, czyli to jest garnizon.
5473:  Ooo!
5475:  Artyleria, działo magmowe!
5479:  Tu jest, kurczę, bohater, Tauruk Byko Centaurów, a tutaj są czarnoksiężnicy, czyli magowie.
5488:  Trudno, bierzemy hutę.
5490:  Musimy mieć hutę w Hucie Hashuta, moi drodzy.
5493:  Lubię budować garnizony, wtedy bunty nie są straszne.
5496:  Można, ale już w Warhammerze III jest to utrudnione.
5499:  To znaczy, możecie zbudować garnizon, ale nie ma murów w małych osadach.
5507:  Dobrze.
5510:  Produkcja przemysłowa.
5511:  Na to potrzebujemy dużo surowców.
5518:  Hmm.
5523:  Utrzymanie minus 10% dla jednostek hopgoblinów i piechoty hopgoblinów.
5527:  To się w sumie przyda.
5530:  Weźmy to.
5531:  O, i to jest nasz karawaniarz.
5533:  Strasznie denerwuje to, że karawaniarz nie jest na liście bohaterów.
5538:  Poszukiwacze drogi, konwój minus 50% szansy na zasadzkę, to bierzemy absolutnie dla karawaniarza.
5547:  I skoro już mówimy o karawanach, gdzie jest nasz konwój?
5552:  Czy nasz konwój dotarł już do zamku, czy nie dotarł?
5556:  Trudno powiedzieć.
5557:  Gdzie jest nasz karawaniarz?
5559:  No i właśnie, nie będę miał go na liście lordów i bohaterów.
5564:  Dopiero tutaj jest konwój.
5572:  Nie widzę, gdzie on jest.
5574:  Ciekawe.
5577:  Zacząłem skakać, przecież się nami do tłustego smaka w denę... Prawda?
5580:  Prawda, bordo, pomarańczu?
5581:  Zacząłem, przepraszam.
5582:  Działa magmowe są o pepisze, Lord Antork.
5584:  Dobrze, będziemy je rekrutować na tych... I wiecie co?
5587:  Wiecie co?
5588:  Wykorzystamy tę mechanikę.
5594:  300 siły roboczej.
5599:  I w ten sposób będziemy mogli w następnej turze to zrekrutować.
5601:  Świetnie.
5604:  W panelu karawan są karawaniarze?
5605:  Okej.
5608:  Wyczułeś, że świat Warhammera wygląda tak bardzo podobnie do Ziemi?
5610:  Takie było założenie.
5612:  Konwoje wojskowe.
5614:  No i dobrze.
5615:  Gdzie macie... Gdzie macie karawania?
5617:  Że aktualne... Aktywne konwoje 0.
5620:  Dlaczego jest aktywne konwoje 0?
5621:  Przecież wysłaliśmy konwój 1.
5624:  Zmiana zasobu za 8 tur.
5628:  He?
5631:  Przychód spadł?
5632:  Spadł, to prawda.
5634:  Ale to nic.
5636:  Teraz zdławimy rebelię i weźmiemy siłę roboczą.
5644:  Nawet weźmiemy jeszcze więcej siły roboczej.
5648:  Dobrze.
5648:  Czyli im więcej siły roboczej, tym większy dochód.
5653:  Good.
5655:  To oznacza, że możemy teraz wziąć dwa działa magmowe.
5659:  Tak zrobimy.
5662:  A konwój już dotarł i trzeba wysłać następny, mówicie?
5666:  Aaa... Okej, to jest ten.
5673:  Zatrudnieni?
5674:  Nie, powrót do stoicy za trzy tury.
5676:  Dobrze.
5680:  Zabójcze płomienie, bierna umiejętność, co nadaje, aktywuje się przerzucają czaru.
5684:  Czy on ma regenerację gdzieś?
5687:  Czy nie?
5687:  Architekt zła.
5690:  Paląca furia, może to, nie.
5692:  Piekielny rol, nie.
5694:  Kurczę, nie ma regeneracji, to jest niedobra wiadomość, będzie trzeba dla niego tę regenerację zdobyć zatem.
5700:  Mistrz przetrwania, może tu?
5702:  Nie.
5704:  W międzyczasie jak ten wraca, można inny wysłać.
5711:  Jest to prawda, jest to prawda, ale na razie nas na to nie stać.
5715:  Na początku Dawizar mają wielkie problemy z siłą roboczą, brakuje im jakiegoś budynku, który daje stole do pól niewolników.
5720:  To prawda.
5725:  A, świetnie.
5727:  Tego brakowało.
5729:  Tego nam brakowało.
5729:  Wojny bratobójczej.
5734:  6% regeneracji w wieży Haszuta.
5740:  Potrzebujemy 75 wpływu.
5745:  Na coś takiego, moi drodzy.
5747:  Okej, jedna tura i będziemy mogli ekspediować się dalej.
5750:  Huta Katowice tymczasem coś ma.
5752:  Co ona ma?
5754:  Tu jest strażnica.
5756:  To jest fabryka, czemu tu jest zatem strażnica?
5759:  Ooo, w fabryce można mieć też jednostki wojskowe, dobrze.
5763:  Gdy masz 150 surowców lub więcej, minus 150 surowców co turę.
5770:  No nie wiem, raczej potrzebujemy więcej surowców.
5774:  Pozyskiwanie surowców plus 10% lokalna prowincja.
5776:  To się nam przyda.
5782:  Treny Nipponu w Warhammerze Fantasy na bazie Japonii.
5784:  Są Nippon, to prosto nazwa tego kraju w ojczystym języku.
5786:  Tak, tak, tak, tych analogii jest o wiele więcej.
5788:  Swoją drogą, jak jesteście zainteresowani jeszcze, to przypomnę, a raczej wam powiem, że istnieje coś takiego, jak kartografia niepraktyczna,
5797:  I kartografia niepraktyczna to przypadkowo jest równocześnie autor tej mojej mapy naściennej Warhammera Fantasy.
5802:  I dzisiaj dosłownie na fejsie było info od kartografa niepraktycznego, że została skończona mapa Młotkowersum, moi drodzy, pełna.
5814:  To znaczy ta mapa.
5815:  W odwzorowaniu owalnym Orteliusza, moi drodzy, jest całość dostępna.
5820:  Mapy Warhammera w innej wersji niż ta, którą ja mam jest nieźle.
5828:  Wygląda to w całości, żeby już dać wam pełen ogląd, tak, oczywiście jakość facebookowa jak zawsze, filmów cudowne, ale rewelacja absolutna.
5840:  Bardzo polecam kartografię niepraktyczną, jest cudowny człowiek.
5847:  Polecam wspieranie go na Patronite, bo na artystów warto.
5851:  Wygłodniałe wilki, wyzwanie do wojny plus 4 dla jednostek piechoty dystansowej krasnoludów chaosu.
5857:  To jest wspaniała core demon, absolutnie, on robi przewspaniałe rzeczy.
5862:  Dobra, idźmy w to.
5865:  I ta mapa jest bardzo dokładna jeszcze, moi drodzy, przy tym wszystkim.
5871:  Zrobił nieprawdopodobną robotę, niepraktyczny kartograf, w ogóle dla ksenokartografii, czyli sztuki kartograficznej, określenia map światów fantastycznych.
5884:  Zwłaszcza, że on to robi tradycyjnymi technikami, więc wiecie, wykreślenie czegoś takiego, w takim stylu, Jezus Maria.
5891:  Przyznam, że chyba postaram się tę mapę jakoś kupić, jeżeli będzie taka opcja i sobie oprawić i gdzieś jeszcze powiesić.
5897:  Mało mi map.
5898:  Tak wiem, zwariowałem.
5900:  Ale jeszcze mam plan, żeby... Nie wiem, czy ja ją w sumie pokazywałem.
5904:  Gdzie ja ją w ogóle mam?
5906:  To jest dobre pytanie, gdzie ja mam tę mapę, bo gdzieś powinienem mieć, ale nie wiem gdzie.
5916:  Mianowicie miałem gdzieś mapę Uniwersum Wiedźmina.
5918:  Pokazywałem ją na którymś z live'ów, ale zawsze warto wspomnieć.
5922:  Dobrze, gdzie są krasnoludowie chaosu, którzy nam wydali bitwę?
5926:  Wojnę.
5926:  Ci.
5927:  Tutaj.
5927:  Są daleko stosunkowo.
5930:  Więc możemy złupić Szablową Górę.
5934:  Zróbmy to.
5935:  Wypróbujmy nasze działa.
5938:  Skosu Zul!
5941:  Im więcej map, tym lepiej.
5942:  Właśnie mam w planach w kuchni zrobić mapę uniwersum Wiedźmina.
5948:  Tylko że... Tylko że będzie trzeba, moi drodzy, wtedy, niestety, ją troszeczkę poczyścić, bo ona była taka kremowa, a ja mam wszędzie w domu biel i szarość oraz czerń, więc będę musiał ją poczyścić w Photoshopie i mi się nie chce.
5963:  Ta mapa Wiedźmina co dawali Radziwiłł Pudełka, czy jakaś lepsza?
5965:  Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie,
5987:  Czy ktoś zatwierdził kanoniczność tej mapy?
5989:  Wiesz co, FRS, co ciekawe, Games Workshop już podmieniło w jednej z encyklopedii mapę młotkowersą na kartograficzną.
5996:  Więc jest ładnie.
6002:  Okej, fort Bytom musi być fortem, moi drodzy.
6005:  Posterunek garnizonowy.
6010:  Kontrola plus dwa.
6012:  Chyba by się w sumie przydała.
6015:  Hohohohohoho.
6018:  Ale... To są tylko orkowi... To jest jakaś beznadziejna jest kompletnie ta warta.
6027:  Nie ma to sensu.
6032:  Weźmy tę kontrolę raczej w takim razie.
6036:  A, kanoniczność mapy Wiedźmina, okej.
6039:  Nie no, jeżeli chodzi o kanoniczność mapy Wiedźmina, to... Szabkowski się tym nie interesuje, a to jest jedyna osoba, która mogłaby zatwierdzać kanoniczność.
6046:  Mapę z Wiedźmina mam na pulpicie, sudo napisze ona.
6047:  No proszę!
6050:  Ona na mnie to zastanawiała, jak ty to robisz, że zawsze jesteś pełen energii, nie zmęczony i otwarty na takie długie stremiowanie i te regularne wręcz?
6056:  Ale to wiesz, jedyna rzecz, która rzeczywiście może być męcząca, to jeżeli jest 8 godzin zajęć, to wtedy tak, wtedy potrafię być zmęczony.
6063:  O nie, mamy niższą wydajność.
6065:  Mamy za mało siły roboczej.
6067:  Najgorsze jest to, że nam nie pokazują, ile mamy w sumie siły roboczej.
6070:  Chyba.
6070:  Jest wpływ w konglawę, uzbrojenie i surowce, a ja nie widzę, ile mam siły roboczej.
6075:  Chyba, że to jest per prowincja.
6077:  No tak, jest jej niewiele.
6080:  Faktycznie brakuje... Dobra, zrobię tak, bo nie wygrałbym tego.
6096:  I co bierzemy?
6097:  Siłę roboczą, tak?
6100:  87, łupimy.
6103:  Dobrze.
6107:  I... się wycofujemy.
6110:  Tyran, zabójcze płomienie.
6116:  Spryt.
6117:  Spryt jest dobry, nawiasem mówiąc.
6120:  Idziemy w czerwoną drogę, żeby zboostować troszeczkę armię.
6124:  Okej, strażnik świątynny, mordercza szarża, atak w zwarciu, efektywne wysłanie.
6132:  No wysłanik na pewno nie, strażnik świątynny będzie chyba najlepszy.
6135:  Odporność wizyna plus 15% się aktywuje wtedy.
6138:  Tak.
6141:  Krasnoludy robią emotional damage, coś w tym jest, prawda?
6145:  No ale sporo straciliśmy tego składu osobowego.
6148:  Uta Katowice tymczasem ma linię montażową.
6150:  Uzbrojenie minus 100 daturę.
6152:  Czy stać nas, jeżeli chodzi o liczbę surowców?
6154:  Tak.
6154:  Fajnie trzeba balansować, widzę, liczbę pozyskiwanych surowców i wyprodukowanego uzbrojenia.
6161:  Dobrze, jest dużo opcji w wieży ZAR.
6164:  które możemy mieć.
6166:  Zasięg ruchu na mapie kampanii.
6168:  Tutaj są zablokowane jeszcze.
6170:  Tempo uzupełnienia strat plus 3.
6172:  Ale wiecie co?
6173:  To mnie interesuje.
6173:  Ten losowy przedmiot magiczny.
6175:  To jest dobra rzecz.
6176:  Surowce plus 100 naturę.
6177:  To też jest dobra opcja.
6180:  I nie wiem, czy tego nie weźmiemy.
6182:  A szkoda, że nie ma nigdzie niewolników plus 100 naturę.
6185:  O Boże.
6187:  To byłoby wspaniałe.
6190:  Nie ma.
6193:  Weźmiemy to taktycznie.
6197:  Kiedy górnicza dolina?
6200:  No musimy, moi drodzy, dopiero podbić taką... takie miejsce.
6203:  Ale będzie trzeba, będzie.
6205:  Obowiązkowa służba w kostwerbunku?
6207:  Aaa, nie wiem.
6208:  Trening bojowy?
6209:  Nie wiem.
6210:  Nawiercane pociski?
6211:  Tak, siła pocisków, jak najbardziej bierzemy to.
6214:  Boże, jest więcej jednostek strzeleckich.
6217:  Powitaj podroga fantastyki w Warszawie, powitaj w wampirzach.
6222:  Dobrze, stwórz nowy konwój.
6224:  Świetnie.
6226:  Dobrze.
6228:  Dodaj mistrza.
