🔴 Najszczursza podróż — WARHAMMER 3: IMMORTAL EMPIRES Skaven #1
🔗 https://www.youtube.com/watch?v=JryqJVu1cLc

243:  KONIEC!
3948:  O...
3950:  Ma nic gorszego, moi drodzy, niż zakwestionować w takich sytuacjach czyjąś szczerość polityczną.
3965:  Bardzo często Philips bez skamatu mnie kontroluje, mówiąc, że no, Krzysztof, jest wiele osób, które robią gorsze rzeczy.
3971:  Oczywiście, że tak, na przykład patostreamerzy, ale oni nie mają Nobla.
3976:  literatury.
3977:  To jest taka maleńka różnica i nigdy nie będą na liście lektur, a przypominam, że Trollga już jest, i nigdy nie będą pokazywani na świeczniku jako ktoś, komu trzeba aspirować.
3989:  I to jest dla mnie problem, ponieważ przez to ludzie widzą następującą rzecz.
3994:  Aha, czy jeśli literatura jest tak kiepska i jest pisana przez takich antypatycznych ludzi, ja w takim razie w ogóle nie będę czytać książek.
4004:  Bo po co?
4005:  Fajnie sobie obejrzeć serial lub zagrać w grę.
4007:  Bo tam przynajmniej nikt mnie nie obraża.
4009:  I tam przynajmniej jest to związane z jakimiś aktualnymi naszymi zainteresowaniami.
4013:  Więc niby to nie ma żadnego wpływu, ale tak naprawdę ma.
4020:  Dwie tury.
4021:  Boże, ile jest czekania tego.
4023:  Było dobrze, jak można było zasiedlić od razu Skavenblight.
4028:  Dramat.
4032:  Lord w garnizonie się nie poruszył, nie potrzebuje tego, absolutnie tego też nie potrzebuje, dziękuję.
4036:  Nieuchronny bunt, dobrze, dobrze, bohater się nie poruszył, tego też nie potrzebujemy.
4043:  Ach, ten polski lewicowy PRL, Polska Rzeczpospolita liberalna jest cudowne.
4046:  Tak, i neoliberalna, jak najbardziej.
4050:  Patostreamerzy nie mają Nobla, tylko Jobla.
4052:  Jak najbardziej.
4057:  Teraz niektórzy patostreamerzy nawet mają doktoraty.
4060:  I nawet mają je w nazwie kanału.
4068:  Jak mawia moja mama, jeśli to jest jedyne czyjeś osiągnięcie życiowe, to się będzie nim bardzo chwalił.
4080:  Ojoj, gratulacje!
4082:  Gratulacje, że zdobyłeś tytuł, który był swego czasu rozdawany co drugiemu studentowi, ponieważ trzeba było mieć pieniądze na szkoły doktorskie.
4091:  Ojoj, gratulacje!
4093:  Strasznie trudne.
4100:  O Boże.
4103:  Wiesz cóż, no nie mów źle o Oldzary Karczu, bo winygacja obserwuje, tak?
4112:  Absolutnie macie rację.
4113:  To dlatego, dlatego to było.
4115:  Widzicie, już wszystko wiemy.
4117:  Wszystko wiemy.
4119:  Trochę to zapawne pisze Szymon Nalewajko, cudownie zmieniając temat, że w Lord Genshin Impact nikt nie lubi Hydro Archontki za jej osobowość.
4125:  Nawet Nivlet, jeśli tak się ją czyta, teoretycznie jej prawa ręka, główny sędzia.
4131:  I zamierzam mieć Archontkę Hydro.
4135:  Uważam, że zasługuje na to, żeby znaleźć się w mojej armii.
4138:  O, tak pięć tur!
4140:  Czemu pięć tur?
4142:  Za długo.
4142:  Ojej, tak, wspaniale.
4145:  Szkoda tylko, że to jest dopiero na czwartym poziomie, ale co tam.
4148:  Co jeszcze potrzebujemy tutaj?
4150:  Nie, nie... Tak, kapłan zarazy, tego potrzebujemy.
4156:  I... katapulty szponu zarazy, dobra.
4160:  Pięć tur i możemy ekwipować, moi drodzy, naszego Ikita.
4164:  Aż tutaj do Lastri płyniemy, taki jest plan, moi drodzy.
4170:  Dobrze.
4171:  Szczurze wspalin tymczasem.
4173:  Będzie mógł przejąć wtedy część armii Ikita.
4176:  Bardzo dobra sytuacja, moi drodzy.
4179:  My się cały czas trzymamy w trybie zasadzki z tego względu, że dostaniemy później boost do zasadzki.
4183:  Znakomita sprawa.
4185:  Czy planuję ograć Widmo Wolności?
4187:  Tak, Taru, Taru.
4187:  Nawet zamierzamy ogrywać Cyberpunka wcześniej, żeby później płynnie przejść do Widma Wolności.
4193:  Nie będę czekał już na patch, który ma zmienić rzeczy.
4196:  Wierzę, że ma zmienić rzeczy, rzeczy, tak, tak, ale...
4200:  Wtedy by to za dużo trwało.
4202:  Więc będziemy równolegle ogrywać Cyberpunka, a pod koniec lipca wjedzie jeszcze Divinity Baldur Sin 3.
4209:  Czy żółte to podbite?
4210:  Niestety nie, chciałbym.
4212:  Ale to jest nasz wspaniały sojusznik, który jest żółty i serzy.
4218:  Utrzymujemy tylko Skavenblight w tej kampanii i później podbijamy Lustria, moi drodzy.
4223:  Utrudniamy sobie troszeczkę życie.
4227:  Możliwe, że Bretonie
4230:  Będziemy zasiedlać z wykorzystaniem intrygi zagłady, która właśnie teraz się pojawiła.
4236:  Cyberpunk 2077 jest bezczelnie długi, polecam zacząć wcześniej.
4240:  No właśnie, to jest jakieś 90 godzin minimum, więc na streamy to będzie długa seria, moi drodzy.
4247:  Nieuchronny bunt?
4248:  Świetnie, dobrze, więcej buntów.
4253:  Tylko niekochanych Bretonów.
4255:  Musisz mieć Lorda Warlock Ingeniera na 15-tym levelu, żeby ulepszyć warsztat.
4259:  Zamieniłbym tego Grey Sierra na twoim miejscu.
4262:  Jest to prawda.
4264:  Obsadzimy go jako Lorda dowódcę Skavenblight, moi drodzy.
4268:  Czemu nie podbijamy okolicy, tylko tamto miejsce?
4270:  Bo wiesz, jeżeli się... To jest utrudnienie kampanii.
4272:  Zwykle właśnie robiliśmy tak z kampanią i Skavenami, że podbijaliśmy tutaj wszystko, a tym razem Skavenblight ma się utrzymać, a tymczasem...
4281:  Ikit rusza w podróż, moi drodzy.
4285:  Dobra.
4287:  Co powiedziawszy?
4288:  Mistrz, Spacz, Inżynier, Stratek.
4290:  No dobrze, zasięg ruchu.
4291:  Wszystko jedno.
4295:  Czy on... Niestety nie będzie nas wspierał.
4299:  Chyba.
4299:  A nie, wspiera nas.
4300:  Świetnie.
4301:  Bystra iskra.
4306:  Właśnie, nie głupim pomysłem jest jedna osada, reszta zasiedlić pod miastami.
4309:  Taki jest plan, na północy, a na południe podbijamy osady.
4314:  Ostatnio myślałem, pisze Filip Lips, dlaczego nie ma w lore'u skawiańskim kobiet i dowiedziałem się, że kobiety u skawianów to wielkie, na wpół przytomne maszynki do robienia dzieci.
4321:  To zupełnie tak, jak w wizjach polskiej prawicy w Polsce.
4339:  Zobaczcie teraz piękną rzecz.
4345:  Eee... O. To jest piękna rzecz.
4348:  Zobaczycie.
4351:  Good.
4354:  Krzysztof Polityczny jest polityczny.
4358:  Nie poradzę.
4360:  To jest zbyt ewidentne.
4362:  Po tych rzeczach, które się dzieją.
4364:  Dobra.
4364:  Tu jest Ikit.
4366:  Tu jest nasz szczur.
4368:  Skupimy magię jeszcze.
4373:  Dobrze.
4376:  Jaa-ha-ha.
4377:  Jaa-ha-ha-ha-ha-ha-ha-ha.
4378:  Jaa!
4385:  Ojojojojoj!
4390:  Czyż to nie jest piękne?!
4397:  No przecież to jest cudowne i wspaniałe!
4401:  Spacz ogień!
4403:  Jest cudowny!
4408:  Taaaaak!
4412:  Zabij go.
4415:  Chociaż w sumie... Moglibyśmy jeszcze raz to... Ale co tam.
4421:  Może go wykończymy, a może nie.
4424:  Może tak, może nie.
4426:  Robię to, co chcę.
4428:  Jak mawiał kultowy Tosh, moi drodzy.
4435:  Good.
4437:  Wypalaj, wypalaj jeszcze.
4439:  Tak, wypalaj.
4445:  Ale mają beczułki śliczne.
4448:  Szczury popierdalają z beczułkami.
4453:  Coś wspaniałego.
4455:  Armia wyparowała?
4456:  O to chodzi, moi drodzy.
4459:  O to chodzi.
4464:  Popełnianie zbrodni wojennych jest tak przyjemne.
4466:  Prawda?
4467:  W drodze do lastu zahacza Ulfwan po miecz Kane'a.
4472:  Dla skawenów?
4474:  Czy ja wiem?
4475:  Można byłoby, ale to jest strasznie, strasznie nadłożylibyśmy drogi.
4480:  Kiedy planuję z tym susami plipem?
4481:  Był!
4483:  Był pademi Furnes, był wczoraj!
4485:  Przedwczoraj.
4489:  Dobrze, bystra Iskra niestety nic nie zarobiła.
4492:  Weźmy złoto tym razem, mamy full jedzenia.
4498:  Aaa, jednak będzie!
4500:  Świetnie, więcej doświadczenia, więcej złota!
4506:  Prowadź się do nas.
4510:  Czy widziałeś, gdzie był poruszany piszefanka Wiedźmina temat molestowania chłopaków w mojej szkole?
4516:  Babeczka z angielskiego regularnie krepała chłopaków w tyłek, mimo że nie do końca to akceptowali.
4519:  Oczywiście, że to jest molestowanie.
4521:  I ja miałem też podobne, niestety, doświadczenia w szkole, to znaczy widziałem, jak nauczycielki coś takiego robiły.
4527:  I zawsze to było zbywane śmiechem, jako coś mało znaczącego, bo haha, walwace ci się cieszą, tak?
4533:  O, straszne to jest.
4535:  Molestowanie jest, moi drodzy...
4539:  Niezdeterminowane w żaden sposób genderowo, dotyczy to absolutnie wszystkich.
4543:  A jeżeli jeszcze do tego dochodzi jakaś nierównoległość, nierównomierność czy podporządkowanie w hierarchii, no to tym gorzej.
4551:  Więc absolutnie trzeba z tym walczyć i o ile ja wiem, wszyscy ludzie, którzy poruszają ten temat krytycznie i pokazują, że jest to problem, nie ograniczają tego w żaden sposób genderowo.
4568:  Chcecie kolejny stream z Wysławem i Filipem?
4571:  Kolejny, gdy Filip skończy fabułę?
4573:  No właśnie.
4574:  Tak by trzeba było zrobić.
4576:  Podobał się wam, widziałem, stream z Wysławem i Filipem, więc dla mnie to jest koop idealny, bo w ten sposób można sobie powrócić do diablowania i radośnie porozmawiać o rzeczach, o których zwykle na kanale nie rozmawiamy tak dużo, nie?
4588:  To znaczy o filmach, serialach,
4590:  Albo wczoraj, przedwczoraj rozmawialiśmy z Wysławem bardzo dużo o przekładzie.
4595:  Było super, absolutnie.
4596:  Są się naprawdę znane rzeczy pod tym względem.
4599:  Bystra Iskra musi mieć nowe miano, moi drodzy.
4601:  Mieliście wcześniej jakieś pipsztyrion propozycje, a teraz ja wszystkie pozapominałem.
4606:  Okej, coś możemy już rekrutować?
4608:  O Jezu, tak, możemy, moi drodzy.
4612:  Uuu, nie można bohatera na razie, ale można katapulty.
4616:  Dobrze, o Jezu, tak.
4620:  Przynajmniej cztery katapulty potrzebujemy.
4624:  Świetnie.
4625:  Dwie tury do Spaczrusznic.
4628:  Doskonale.
4630:  Myślę, że zostawimy sobie dwa oddziały miotaczy, bo bez... bez przesady z tymi sześcioma teraz.
4636:  Cztery wystarczą na razie.
4642:  Radosław Spaczyński był, był.
4643:  Czyli jest mi znana filmografia Kurosa, wypyta Piotr Leś.
4648:  Nie, chyba nie.
4650:  Oczywiście teoretycznie tak, ale nie oglądałem.
4655:  Haha, pszczurgata szpadsent.
4660:  O, tak.
4664:  Czy my chcemy z nimi traktat pokojowy?
4670:  Nie.
4675:  Śmierć szczurów, pip.
4676:  O!
4677:  O!
4678:  Most czwarty przywołuje wspaniałego Pratchetta i Mort, gdzie była śmierć szczurów.
4686:  Krzysztofie, nie tylko w szkołach molestowanie przez kobiety zbywane jest piękne.
4688:  Oczywiście, że nie tylko, ale tam się to wszystko zaczyna.
4691:  To znaczy, w szkołach normalizuje pewnego rodzaju zachowania, dlatego nie należy niedoceniać jej wpływu.
4698:  Nawet jeżeli nam się wydaje, że jest infinityzymalny, czyli niewielki.
4706:  Zaraz, zaraz, zaraz, zaraz, zaraz, zaraz, zaraz.
4708:  Jakim cudem ja mogę w tej chwili?
4712:  Potrzebujemy jeszcze przynajmniej dwóch oddziałów z patch różnic.
4716:  Dobra, pięć oddziałów będzie okej.
4719:  Kulomiotów.
4721:  Dobrze.
4723:  Okej.
4724:  Daj nauczkę.
4725:  Dyscyplina plus trzy.
4726:  To się w sumie przyda.
4729:  Zwispacem Parabellum.
4730:  Parabollum?
4733:  Śmierć szczurów jest piękną postacią, absolutnie.
4736:  Dobrze.
4737:  Ratenia.
4738:  Blade of Rickon.
4749:  Ja też tęsknię za Elden Ringiem.
4754:  Ojej, piękne.
4762:  O Boże.
4764:  Wspaniałe.
4768:  Kiedy arcylegendarny Sanderson, no wiecie, zanim ja się skontaktuję w ogóle z Sandersonem, to minie czas.
4774:  Poza tym chciałbym to zrobić odpowiednio dobrze.
4777:  Musiałbym sobie do tego też powtórzyć większość jego książek.
4780:  Ważne rzeczy.
4781:  Okej, wiecie co możemy zrobić?
4783:  Zbudować rakietę zagłady i w drużynach specjalnych chłodziwo do kulomiodów i odporność na ostrzał.
4789:  Świetnie.
4792:  Dobra, osiągnij 15 poziom wsparcia inżynierem, czyli ratenia musi osiągnąć poziom 15, moi drodzy, poważna sprawa.
4799:  Szczurzew spalin na razie zostanie zwolniony celem pozyskania większej ilości surowców.
4805:  Raz, dwa, trzy.
4810:  Czy ja nie przesadzam?
4812:  Weźmy dwa oddziały myszkieterów.
4819:  I więcej szczuromiotów.
4820:  Tak.
4821:  Taki jest plan na razie.
4822:  Nie ma... To nie jest dobra teraz armia, ale musi nam wystarczyć.
4833:  Próbowałem puścić stream tyle do nowej gry Aliens, pisze Sanżat.
4835:  Krzysztof śmiechem skutecznie zabija klimat tegoż, ale przecież ja się w ogóle nie śmieję, moi drodzy.
4847:  Większość filmów Kurosawa jest czarno-biała, więc wątpię, że byś oglądał jeszcze Tequila Sunset.
4850:  Mam problem z czarno-białymi filmami, zaiste tak jest, moi drodzy, niestety.
4861:  Pan Story, niekiedyś w gimnazjum nauczycielka klepnęła mnie w tyłek, pisze, bo straszne rzeczy mówicie.
4866:  Oddałem jej tak samo do 100-50 minut z zachowania.
4868:  To jest właśnie ta nierównoległość hierarchii, prawda?
4871:  Dlatego zawsze powtarzam, że molestowanie czy mobbing przydarza się w sytuacjach niesymetrycznych.
4875:  I wtedy należy mieć na to baczenie, szczególne, prawda?
4878:  Jeżeli ktoś jest silniejszy, bardziej wpływowy,
4882:  dominuje w hierarchii jakiejkolwiek i wtedy się posuwa do naruszenia naszej przestrzeni osobistej, to jest to problematyczne.
4889:  I to naruszanie przestrzeni osobistej jest też na spektrum, prawda?
4892:  I bardzo łatwo jest docenić każdemu, kto kiedyś był ofiarą tego, a bardzo łatwo to wyśmiać komuś, kto nigdy nie był ofiarą czegoś takiego.
4900:  Czy czytałem Zakon Drzewa Pomarańczy?
4901:  Tak, Jakubiankuś, ale nie czytałem prequela.
4904:  I chyba nie czytałem drugiego tomu, tak?
4905:  Nie czytałem nawet na pewno drugiego tomu.
4907:  Moi drodzy!
4909:  To oznacza, że możemy robić tutaj drugą armię, a Ikit wypływa.
4916:  Mówiłem, że Ikit wypłynie i tak się właśnie dzieje, moi drodzy.
4920:  Wypływamy wpierw na Wyspy Czarnoksiężników, które sobie złupimy, bo tak, następnie Wyspy Wulkaniczne, które złupimy, bo tak i tam zaczniemy podbój Lustry.
4931:  Czy było dzisiaj Lulu and Friends?
4933:  Mam nadzieję, że będzie.
4935:  Czarno-Białe B, a co z Oppenheimerem?
4937:  Gorzej, Mian Dim.
4938:  W Dune'ie w części drugiej jest scena czarno-biała.
4943:  Będę musiał zamknąć oczy w kinie.
4946:  Tak, teraz szczury morskie nadchodzą.
4952:  Gdybyś miał wybrać, kim zostać w świecie Warhammera Phantasy, to kogoś by wybrał?
4955:  Chodzi mi o rasę?
4959:  Children of the Old Ones oczywiście, czyli jaszczuroludzie.
4962:  Musiałoby być to fantastyczne doświadczenie i bardzo ciekawe.
4966:  Siewca zarazy?
4968:  Stwórz laboratorium, spadź inżyniera!
4973:  Aaa, I am French and I do not condone creating any lab rats in my basements!
4982:  Głębsze tunele.
4983:  Mmm... Mmm... Przychody, żywność, rzeczy, tak.
4990:  Tak, moi drodzy.
4993:  Pytanie, czy my mamy z nim szansę jakieś.
4996:  Wiecie, że ja tego bardzo pożałuję.
5001:  Bardzo tego pożałuję.
5017:  I jeśli zasłonisz tylko jedno oko, to zobaczysz sceny w jednym kolorze, czarnym albo białym, potwierdzone info.
5023:  O nie.
5026:  Krzysztof jest reptilianinem, teraz to już fakt.
5029:  Podobno Dominik Boss też jest reptilianinem, tak mi mówiono.
5033:  Wiadomo, że każdy by chciał być slanem, no oczywiście, ma kapłan slanów, najpotężniejsza istota, jaka istnieje w tym świecie, moi drodzy.
5040:  W temacie szczurów znów zaproponuję A Plague Tale Innocence oraz Plague Tale Requiem, albo Requiem po łacinie.
5048:  Godne rozważenia, mam nadzieję tylko, że jest na pececie.
5053:  Witamy człowieka kultury na czatach.
5055:  Będą straty, mówicie?
5058:  Zobaczymy.
5059:  Będą straty, cieszy się szczur rogaty.
5065:  Będziemy chytrzy, moi drodzy, będziemy bardziej sprytni niż straty.
5069:  Dobrze.
5070:  Więc tak, szczuromioty, pierwsza linia.
5072:  Miotacze, spacz ognia, druga linia.
5078:  Spacz różnice, trzecia linia.
5084:  I tutaj nasi mali bohaterowie.
5087:  No, okej.
5089:  Plague Tale jest na PC-cie obie części.
5092:  No oczywiście, że nas nienawidzią wszyscy.
5094:  Jasna sprawa.
5096:  O, bardzo dobrze, bardzo dobrze.
5098:  Tu jest wieża, która nie pozwoli na flankowanie.
5103:  Yes, yes!
5106:  Dobrze.
5109:  W razie czego mamy też atomówkę.
5115:  Okej.
5120:  Jesteśmy przygotowani na najgorsze.
5124:  Plan jest następujący.
5125:  Będziemy starali się uskuteczniać taktykę podjazdową.
5131:  Szczury ostatnio pogryzły mi kabel w aucie.
5132:  Wzdłuż pisze.
5135:  IDC.
5136:  EXO.
5137:  Bardzo współczuję.
5141:  Dobra, ten obszar bombardujemy teraz.
5144:  IKIT KLA!
5146:  Pięknie, o to chodzi, o to chodzi, o to chodzi.
5156:  Tak, jedynie ten mamut mnie niepokoi.
5159:  Dobra, już to bombardowanie jest piękne.
5166:  IKIT KLA!
5168:  Dobrze, w Mamuta.
5171:  W Mamuta.
5174:  Dobra.
5180:  Ojojojojojojojojojojo.
5181:  Co to było?
5182:  Co to jest?
5183:  O nie!
5185:  Niszczyć Żmieja Gorynycza!
5190:  Co ty robisz?
5194:  Będą straty.
5194:  Oj, będą straty.
5199:  Niszczyć tego cholernego żmieja!
5205:  So be it, it!
5208:  Dobrze!
5209:  Berserkerzy Grasantu muszą zginąć!
5211:  Wszyscy muszą zginąć!
5215:  I kit, i kit.
5224:  Wycofać, wycofać.
5227:  Dlatego właśnie potrzebujemy bohaterów, nie?
5228:  Więc ta armia będzie idealna, jak będzie bohater.
5231:  Tu jest jeszcze dziki mamut, niedobrze.
5235:  Dobrze.
5236:  Walić w żmieja mrozu i w dzikiego mamuta.
5239:  We wszystkich!
5241:  Ikit kla!
5247:  Dobrze, żmiej prawie zabity.
5250:  Co?
5250:  Kto tutaj jest?
5257:  Ojej, tu jest mamut, tu jest mamut, niedobrze.
5259:  Wszyscy w mamuta, wszyscy w mamuta.
5263:  Walić w mamuta.
5268:  Dobra, dobra, dobra, dobra, dobra, dobra, dobra, dobra, dobra, dobra, dobra.
5272:  Świetnie, mamut ginie.
5275:  Nie świetnie.
5277:  Dobra, powinni przeżyć.
5280:  Szalony Makulsen jest silny.
5284:  Wszyscy przeżyli.
5284:  Wszystko na to wskazuje.
5286:  Dobrze.
5286:  Zabić szalonego Makulsena teraz.
5288:  Wszyscy.
5291:  Spacz różnicę.
5293:  Szalonego Makulsena.
5295:  Napierniczać.
5297:  God.
5298:  Dobrze.
5299:  Bardzo dobrze.
5302:  Teraz wykorzystamy to do uzupełnienia szczurzych szeregów, moi drodzy.
5312:  Dlaczego nie używasz Menace Blow, bo chyba w przypadku bitew morskich nie można, ale to swoją drogą słuszna uwaga.
5319:  Nie pamiętam, czy bitew morskich jest, czy nie ma.
5322:  Atomówka?
5323:  Atomówkę, moi drodzy, to sobie zachowamy na problemy.
5328:  No nie, 26%.
5330:  Tak, straty?
5335:  Nie ma strat, szczury jedzą pokonanych.
5340:  Gratulacje.
5340:  Czemu znika gra?
5341:  Co się dzieje?
5342:  Czemu zniknęła gra?
5343:  Chcę grę, ale smutne.
5364:  Zaraz będą sztywni, nie inaczej!
5367:  Mam serowe pytanie, czym jest spaczeń?
5369:  To jest Warpstone i to jest unikatowy surowiec, którego użycie opanowali Skaveni.
5375:  Tak jest.
5377:  Jak najbardziej.
5380:  Inne rasy się go nie tykają.
5382:  I w zasadzie przez to, że Skaveni nie handlują z nikim, ani nie rozprzestrzeniają swoich technologii, to nie ma w zasadzie możliwości przebadania tego cholerstwa.
5393:  A z Kavenom jest Toftograj oczywiście, tak, tak.
5397:  Najbardziej klimatyczna rasa, moim zdaniem, z całego Warhammera Fantasy.
5405:  I ma to jak Déjà vu.
5407:  Swoją drogą, kiedyś odkryłem, że istnieje wiele Déjà.
5410:  Jest Déjà li, nigdy nie czytane, znaczy wcześniej czytane.
5415:  I inne Déjà dotyczące wcześniej usłyszanego, wcześniej to, wcześniej tamto i wcześniej owamto.
5419:  A Déjà vu to jest oczywiście wcześniej zobaczone.
5426:  Czy szczurzy jamnik to szczumnik?
5428:  Tak.
5428:  Czy drzemnik już się obudził?
5433:  Chyba tak.
5434:  Ale drzemnik jest super, bo pasuje dzisiaj do ledów.
5438:  Wspaniały jamnik.
5442:  Dlaczego rasy, a nie gatunki?
5444:  Zawsze mówiłem rasy na... Na rasy w różnych uniwersach fantasy.
5450:  Zawsze.
5451:  Nie umiem ci powiedzieć dlaczego.
5452:  Mam wrażenie, że to jest taka konwencja na zewnicza już.
5456:  Okej, myślę, że tę jednostkę możemy od razu wycofać, żeby... Albo nie wycofać, damy ją tutaj.
5461:  Niech się ma dobrze.
5463:  Tutaj zaraz zbliża się do nas żmiej gorynycz.
5467:  Żmija gorynycza trzeba zabić i zniszczyć, zamordować.
5471:  Jemnik ma koszulę ze spaczenia, nie inaczej.
5473:  O!
5474:  Xiamewi!
5475:  Uczycie postrzegania znanego, jako czegoś zupełnie nowego.
5477:  Właśnie.
5479:  Milosz pisze, że kupił Elderinga.
5481:  Ojej, piękne, piękne chwile przed tobą.
5485:  Bo deja to po prostu już.
5489:  Fajny jamnik przy Szymiks.
5491:  To jest, to jest, moi drodzy, wyłącznie zasługa jednej z widzek, która stworzyła tego jamnika.
5497:  W samej rasie Skavenu są ze cztery gatunki.
5499:  O, proszę.
5500:  No to, to by oznaczało, że potrzebujemy rozróżnienia ras i gatunku tutaj, moi drodzy.
5505:  Opancerzone wilki skóry, łowcy grasantów.
5507:  Oj, oj, oj, jak to zginęło cudownie.
5509:  Zabijaj żmija, zabijaj żmija, zabijaj żmija.
5515:  No przecież ja się rozindyczę!
5518:  Jakim cudem on w ogóle to zrobił?
5521:  Dobra, żmi po legu.
5524:  Jedna chwila nieuwagi.
5526:  Jedna.
5533:  A jak się gra z kawianami, jest cudowny chaos zawsze.
5536:  Co tu się dzieje?
5539:  Ta pierwsza linia frontu złożona z wypalaczy to jest ciężka sprawa.
5548:  Czy jest emotka rozindyczonego jamnika?
5549:  Jeszcze nie.
5550:  Właśnie fantasy zawsze są rasy, a przecież to gatunki, bo z tego co wiem, to rasy są w obrębie osobników, które się mogą rozmawiać.
5557:  Chyba.
5557:  Ja się o co tak dobrze na tym nie znam.
5559:  Dlatego mówię, że to jest po prostu konwencja nazewnicza, której się wszyscy trzymają.
5563:  Pytanie, czy sensownie.
5566:  To już jest sensowna kwestia.
5569:  Małe pieski mają dużego.
5570:  To dobry opis jamników.
5571:  Co się tutaj dzieje?
5572:  Oni... O, mam nadzieję, że oni obrywają od szczuromiotów, a nie powinni.
5576:  Tak, obrywają od szczuromiotów.
5581:  Nasze biedne szczury.
5584:  Dobrze.
5587:  Pewne zwycięstwo.
5591:  Ta gra potrafi skrogo pokarać na za chwilę nieuwagi.
5594:  No, absolutnie.
5601:  W sumie w przypadku humanoidów rasy pasują, w przypadku zwierzy ludzi już średnio.
5604:  U Pratchetta na pewno był gatunkizm.
5608:  Pisze Sadre Perfan i słusznie pisze.
5612:  Aaa, dobrze.
5614:  Udało nam się.
5616:  Pierwszy wróg pokonany.
5617:  Frakcja zniszczona, świetnie.
5619:  Ikit... Ikit podróżuje dalej.
5623:  Albo wiecie co?
5624:  Zostańmy może na tych wodach.
5626:  One są przyjazne.
5628:  I możemy dzięki temu... Uuuu...
5635:  50% więcej szans na zdobycie z patch paliwa.
5639:  Amunicja typu skoncentrowany płomień.
5642:  Ale to jest tylko dla niego.
5643:  Bierzemy to.
5645:  Akademia z patch technologii.
5651:  Dobra.
5651:  29 strat, ale tylko 9 od wroga.
5653:  To brzmi jak z caveni, moi drodzy.
5656:  Mamy mało pieniążków, to mnie martwi.
5658:  Hmm...
5664:  No, co nas stać jeszcze?
5671:  No, ciężka sprawa.
5672:  Stać nas może na dwa miotacze z patch ognia, one do obrony z Cave in Blind będą okej.
5681:  Dobrze, dobrze, zamorduj wszystkich, ctrl plus jeden.
5685:  Ctrl nam się na razie nie przyda.
5687:  Prędkość dla jednostek piechoty, absolutnie się przyda.
5692:  Krzysztof, jak zacząć grami Warhammera 40 i zwykłego Warhammera po przeczytaniu lore?
5696:  Ja z 40 polecam ci bardzo, zresztą są streamy na tym kanale, to był jeden z najstarszych streamów z Warhammer 40 000 Mechanicus.
5702:  Gra w stylu XCOMa, świetna i klimatyczna niesamowicie, wprowadza cię w lore ad mechu, a równocześnie bardzo przyjemnie się rozgrywa.
5712:  Co będzie powodować tak zwana korona nemesis, pisze Belwerter, tu już się odwołując do DLC-ku, do Warhammera III, jest to artefakt specjalny takiej samej klasy jak miecz Kayna, ma być w Starym Świecie.
5722:  Ja mam tylko nadzieję, że nie będzie mieć takich parametrów jak miecz Kayna, to znaczy użycie miecza Kayna jest bardzo problematyczne z perspektywy rozgrywki.
5731:  Zgadzam się tutaj z Legendem of Total War.
5733:  O...
5737:  Widzicie, co my możemy zrobić?
5738:  Możemy sobie tutaj... ...zaszkodzić troszeczkę Arabii.
5742:  Czemu by nie?
5744:  Czemu by nie?
5746:  To nie jest zły pomysł.
5750:  Przynajmniej miałem fajną bitwę Ikitem z tyciem 0 szczurów, przy czym wróg miał 0 zabójstw.
5755:  Podejrzane.
5757:  Czy jest jakiś dobry kanał lore'ów Warhammera fantasy?
5759:  Ja nie znam.
5760:  Ludzie często przywołują Wojtka czytającego Warhammera, ale ja mam ten problem, że czytam Warhammera, ale nie mam w świetle muzyki.
5770:  Wracasz na strumyk, pisze Njadoris.
5771:  Krzysztof, tak, tak.
5772:  Zabij wszystkich.
5773:  Tak, dobrze.
5775:  Trzeba zabijać.
5778:  Nie pojawili się jeszcze żadni legendarni lordowie.
5781:  125 przychodu.
5783:  Dramat i koszmar.
5784:  Czy tutaj tymczasem mamy już... Okej, za jedną turę będziemy mieli rzeczy.
5788:  Świetnie.
5790:  I potem będzie można stworzyć...
5792:  podziemną jamę.
5794:  Krótkie wprowadzenie do podmiast, bo chyba nigdy nie rozwijaliśmy podmiast na streamie.
5800:  Mianowicie podmiasta polegają na tym, że rozprzestrzeniają się takie tunele pod wszystkimi frakcjami i dają różne pasywne boosty z kaweną.
5809:  I żeby to się rozwijało automatycznie, można wznieść ten budynek, podziemną jamę i szyby kopalni.
5816:  Szansa na wtedy ekspansję pod Imperium automatyczną to jest 10%, więc warto jest to zrobić...
5822:  Relatywnie szybko.
5825:  Też uważam, że Miecz Kaina jest problematyczny.
5826:  Na pewno, jeżeli chodzi o boosty, które daje, są one niedostatecznie wystarczające, żebym decydował się na podniesienie Miecza Kaina.
5836:  Czy z kimś walczą?
5837:  Oni walczą z wyznawcami Nagasha, więc może jesteśmy w stanie paktować.
5840:  Z wyznawcami Nagasha jesteśmy w stanie paktować.
5843:  Dołącz do wojny przeciw rycerze Luayonez, rycerze Mayonez.
5848:  Czy oni nam za to zapłacą?
5849:  Zapłacą nam nieskończenie niewiele za to, więc po prostu dołączmy do wojny.
5853:  Chyba, że jeszcze możemy dołączyć do jakiejś innej wojny.
5855:  Dołączmy do wojny przeciwko... Camry?
5858:  Wygłodzeni?
5859:  Co to są wygłodzeni?
5860:  Nawet nie wiem, co to jest.
