Nigdy nie utrzymamy Karaku Osiem Szczytów — WARHAMMER 3 IMMORTAL EMPIRES
🔗 https://www.youtube.com/watch?v=stFzwr85yxk

236:  Dzięki za oglądanie!
3534:  W przyszłości będzie przyłapywanie na oddychaniu, tak?
3540:  Czy oni wrody tutaj zmierzają?
3553:  Czyżby, czyżby, czyżby.
3556:  Czyżby to był czyżyk?
3561:  Ktoś tu się zawiesił.
3567:  To co?
3567:  Wieża z działem chyba.
3569:  Wybuchowa wieża.
3570:  Obrażenia od przebicia pancerza większe.
3574:  Się przyda.
3576:  Ehe.
3577:  Ehe.
3580:  Oj, oj, oj, jak ja współczuję tym głupim wrogom.
3585:  Pan Skorpion trybutował, pisze, Chryste Jezu, nie zauważyłem, siema, maluję właśnie figurkę papieżów, ja czy to jest ten z Elden Ringa?
3592:  Dzięki ci za wsparcie od 11 miesięcy już.
3595:  Prime Video jest na ile urządzeń?
3596:  Tego nie wiem, moi drodzy, chyba nie jest limitowany.
3599:  Łukasz Dziedzic jeszcze, dziękuję za wsparcie od roku.
3601:  Tips Fedora, och, och, och.
3603:  Miłego streamka, miłego grania, dziękuję.
3605:  Ocena w ogóle niedostateczna jeszcze, żeby zamknąć temat, który wywołał MD.
3609:  Jak każda ocena jest wedle prawa polskiego wyłącznie za progres w nauce.
3614:  Mierzalny progres w nauce.
3616:  Czyli nie można teoretycznie dać jedynki za brak zadania.
3618:  To mnie, szczerze powiedziawszy, bardzo zdziwiło, moi drodzy.
3622:  Bo nie sądziłem, że tak jest.
3623:  Sam dostawałem jedynki za brak zadania.
3624:  Nie można.
3626:  Tak samo za nieprzygotowanie.
3627:  Można wyłącznie oceniać to, co zostało dowiezione.
3633:  Moje zdanie na temat ściągania, zbliża się, odcinek dla każdego coś przykrego o tym, że ściąganie nie istnieje, ale zbliża się, nie wiem, chyba od roku, ponieważ muszę go zrobić w taki sposób, żeby był immunizowany całkowicie na jakąkolwiek krytykę.
3647:  Chociaż powiem wam, że ciężko jest zrobić jakikolwiek odcinek immunizowany na krytykę, ponieważ ostatnio nawet było tak, że powiedziałem wyraźnie, że tak, łacina jest przedmiotem obieralnym, ale to jest problem, bo za przedmioty obieralne wszyscy płacimy, a ona już była obieralna, była w klasach humanistycznych.
3661:  Była matura, a ludzie i tak znaleźli właśnie, no mniejszość jednak, ale ludzie... A ja, a ja mi się podoba, a ja, a ja, a ja, a ja uważam, że można, to dobra opcja jest.
3674:  Przypadkowo to byli wszystko ludzie 50 plus zasadniczo, którzy, nie wiem, na przykład byli filologami klasycznymi, to jest zupełny przypadek, ale zawsze mi się podoba ta argumentacja.
3683:  A ja, a ja, a ja jednak uważam, że...
3691:  Czy to jest mniej więcej tak, jak ja ze swoimi antynatalistycznymi poglądami, którymi nie spamuję w tym sensie, że nikomu ich nie narzucam, pojawiałbym się celowo i świadomie na każdym kanale z poradami rodzicielskimi na przykład, na każdej imprezie dziecięcej, w każdym przedszkole i mówię, a wiecie, bo ja uważam, że to nie powinniśmy rodzić dzieci, bo ja uważam, że tak.
3715:  Ja uważam!
3717:  No, no, zróbmy dyskusję!
3719:  Debatowanie jest ważne!
3725:  Oj, piękne to jest.
3726:  Co z niż o tym, że biblioteki publiczne, na przykład Biblioteka Narodowa w Warszawie nie pozwalają na wypożyczenie książek do domu, tylko na miejscu.
3731:  To jest bez sensu, co więcej, bardzo mi się podoba to, co CINIBA, czyli Centralna Biblioteka Akademicka w Katowicach, zrobiła kiedyś u siebie, to znaczy stworzyli wrzutnię nocną, gdzie można oddawać książki, które się wypożyczyło.
3743:  Super sprawa.
3746:  Bardzo mi się to podoba.
3747:  To zauważcie, jest niesprawdopodobna wygoda, biorąc pod uwagę wszystkich tych, którzy no po prostu nie mają czasu, bo pracują, żeby w godzinach otwarcia biblioteki oddać książkę.
3757:  Więc nie tylko powinno się wypożyczać, zwłaszcza, że te biblioteki są finansowane z naszych podatków, ale także powinny być nocne wrzutnie książek.
3765:  Wrażenia z Carnival Row?
3767:  Słabsze były te odcinki teraz troszeczkę, ale podobają mi się dalej.
3771:  Natomiast otwarcie, jak na razie, jest najlepszą częścią sezonu.
3777:  Okropna patriarchalna łacina.
3779:  To nie jest patriarchalna, nie wiem dlaczego ludzie uważają, że jest patriarchalna.
3784:  To, że po łacinie się mówi paterfamilias na przykład i od tego podchodzi patriarcha, to jeszcze nie oznacza, że łacina jest patriarchalna.
3790:  To jest po prostu normalny język, starożytny, który jest przydatny filologom wyłącznie.
3796:  Witamy Lotranę na czata.
3797:  Krzysztof, weź nie szkaluj łaciny.
3798:  Nie szkaluje!
3806:  Nauczycielka idzie i tak na emeryturę.
3808:  I co z tego MD?
3809:  Co z tego, że idzie na emeryturę?
3811:  I tak trzeba ją zgłosić, ponieważ jak się zgłosi, to wtedy powstaje precedens, tak?
3816:  Szkoła już ma problem z tego tytułu.
3819:  W związku z powyższym nie zatrudnią drugi raz takiego nauczyciela.
3822:  Po to się zgłasza.
3823:  Nie po to, żeby zaszkodzić drugiemu człowiekowi.
3826:  Tylko po to, żeby rozwiązać problem na przyszłość.
3829:  To jest coś, co zawsze powtarzam studentom, którzy mówią, o, ja kończę studia, to po co?
3833:  No właśnie dlatego, żeby następne pokolenia nie miały przerąbane.
3839:  Cinibawra zrobiła w trakcie pandemii cinibę dydaktyczną, gdzie większość zbiorów była online.
3842:  Niestety wycofali się z projektu.
3843:  To bardzo duży błąd.
3856:  Ostatnio na mojej uczelni mój profesor zastanawiał się, jak prowadzić chat GPT do nauki programowania.
3860:  Dobrze.
3860:  Czemu nie gram elfami?
3862:  Pisze Piotr.
3863:  Jak to czemu?
3864:  Ponieważ Daui... Daui są tak wybitni, że nawet wróg ich nie atakuje, bo się boi.
3870:  Ja, ale wiecie, chciałem zagrać elfami dzisiaj, tylko zwyciężyła prozaiczna kwestia.
3875:  Stwierdziłem, skończmy wreszcie jakąś kampanię, co?
3878:  Ja zasugerowałem w twicie patriarchom łaciny.
3881:  Nie chcę być niemiły, Kishi, ale do czytania moich tweetów przydaje się jedna zdolność, to znaczy umiejętność rozpoznawania sardonicznego i ironicznego komunikatu.
3890:  I powiedziałbym, kontynuując próby nie bycia złośliwym, że być może sardoniczne i ironiczne komunikaty w polszczyźnie byłyby rozumiane lepiej, gdyby nauczano języka polskiego, a nie łaciny w szkołach.
3903:  Gdyby w ramach tego nauczania języka polskiego uczono formułowania i czytania komunikatów, a nie Mickiewicza.
3914:  Sojusz Militarny Obrony z frakcjami AE pozwala zbudować posterunek?
3916:  To prawda, ale nie lubię posterunków.
3922:  A propos łaciny, obejrzałem film, pisze Szymon.
3924:  Powiedziałem tacie, że zamierzałem przywrócić łacinę, jego komentarz to mniej więcej bardzo dobry.
3927:  Wszyscy się teraz dogadają.
3930:  Noan pisze, że nawet na medycynie się odchodzi do łaciny.
3932:  To jest coś, czego nie wiedziałem.
3933:  Gdybym to wiedział, to bym to wrzucił do filmu.
3937:  W ciągu tygodnia rozdziałam cztery kampanie reklamne, pisze Dominik.
3940:  No to tak jest właśnie, my chyba żadnej kampanii nie skończyliśmy na streamie, nie?
3944:  Chyba żadnej.
3946:  Tak mi się wydaje przynajmniej.
3952:  I ostatnia wieżyczka, moi drodzy.
3954:  Co jutro na streamie?
3954:  Nie mam pojęcia.
3956:  Mój ulubiony book house zawsze cinch albo slanesz, w zależności od poziomu jorności.
3962:  Kiedy Skaveni albo Cinch, no właśnie, no właśnie.
3964:  Skaveni chyba fajnie byliby, no fajnie byliby do rozegrania, myślę.
3971:  Łacina jest przydatna dla historyków i mediewistów?
3973:  No dlatego jest zawsze na studiach.
3976:  Nie ma nawet dla piekielnych fajerwerków, dżonkujących dżonek i nekrosfinksów nie zrobimy.
3980:  Mieliśmy dużo tych kampanii, wydaje mi się, do tego czasu.
3985:  Patotechnika, pisze Kaz Szczepaniak, wycofała jeden z kursów przez to, jak zgłaszaliśmy akcję z profesorką.
3990:  Widzicie?
3992:  Jakkolwiek nie narzekałbym na nich, doceniam ruch.
3995:  Tylko dlatego, moi drodzy, że to było na piśmie.
4000:  Tak działa ten biznes niestety, że jeżeli nie będzie coś na piśmie, to wtedy tego nie ma, nie istnieje zgłoszenie.
4010:  Cieszę się, cieszę się.
4011:  Czyli jeżeli powiem, że prościej jest to zrobić, to będę bardzo niemiły?
4028:  Ale tak uważam.
4029:  To znaczy, tak uważam dlatego, że uczyłem się łaciny przez w sumie 4 lata, nie?
4035:  I to nic nie dało.
4036:  A znam ludzi, którzy się nauczyli programowania w pół roku.
4039:  Więc myślę, że sam fakt, że ludzie poznają o takiej możliwości jest prostszy do zrealizacji niż nauczenie martwego języka, w którym nawet nie są w stanie się komunikować.
4048:  A jeżeli coś poznasz, jakiekolwiek podstawy,
4051:  programowania w szkole i potem chcesz nauczyć się nowej składni, to już masz za sobą te podstawy, jest ci łatwiej.
4058:  I tylko w tym sensie myślę, że pushowanie informatyki ma większy sens, zwłaszcza, że też ludzie się tym po prostu bardziej interesują.
4065:  I się tym interesują sami.
4066:  Im więcej będzie rzeczy w szkołach takich, którymi się ludzie interesują sami, jako to fantastyka na przykład i podobne, tym lepiej.
4073:  Czy uważam, że to będzie realne do nauczenia, jeżeli w dalszym ciągu , jeżeli w dalszym ciągu będzie taki, a nie inny system, nieindywidualne traktowanie ucznia i tak dalej?
4084:  Absolutnie nie!
4085:  Ale przynajmniej będziemy się wszyscy lepiej bawić!
4095:  Kuba pisze, że u niego na uczeniu była sytuacja, że prowadzący dodawał brakujące punkciki do zaliczenia egzaminu.
4100:  Dziekan się o tym dowiedział i ochrzanił wykładowcę, co przez to robić.
4104:  Dlatego trzeba robić to sprytnie, moi drodzy, jeżeli chce się już hakować system w jakiś sposób.
4112:  Król Dżumiec pisze, że niech się lepiej szkolnictwo w obecnym stanie nie zawiera za naukę programowania, bo ludzi zaczną do tego zniechęcać.
4118:  Też prawda, tak swoją drogą.
4120:  Jaki jest jamnik po łacinie?
4121:  Ja uważam, że canis longus, ale to jest język martwy, w związku z powyższym możemy tylko użyć latina restituta.
4128:  To swoją drogą kolejna rzecz, którą ludzie mylili, bo latina restituta właśnie była w medycynie i do tworzenia taksonomii gatunkowych w biologii.
4136:  I dlatego też na przykład prawdopodobnie po łacinie byłoby to wzięte z niemieckiego, czyli albo teka, albo dachskund, czy coś w tym stylu.
4146:  Nie.
4146:  Nie jest mi to znane.
4148:  Powinienem.
4150:  Z drugiej strony, człowiek ma tendencję do nielubienia rzeczy, które mu się narzuca, tak?
4153:  To prawda, ale wciąż wydaje mi się, że jest pewien obszar, jeżeli chodzi o nowe technologie, bardziej atrakcyjny w szkole do ogrania.
4164:  Nie zdążyliśmy niestety... A, nie, widzicie?
4167:  Dzięki temu, że porzuciliśmy tę osadę, ta frakcja, która była buntownicza, nie jest teraz z nami w stanie wojny, a o to chodziło.
4175:  Byłoby to bardzo skomplikowane w przeciwnym razie dla nas.
4179:  Czy możemy zaatakować górę Gunbad?
4185:  Oblężenie!
4187:  Dobrze!
4191:  Ja bym odpowiedział na to, że jest już informatyka w szkole.
4195:  Myślę, że wszyscy byśmy odpowiedzieli podobnie, to znaczy, delikatnie rzecz ujmując, chyba najlepsza rzecz, jaką moglibyśmy powiedzieć o informatyce, to to, że jest to olbrzymi słup łajna?
4209:  Chyba gra za mnie odpowiedziała na to pytanie.
4213:  Jeśli stos łajna nie jest wystarczająco upokarzający, zielonoskórzy dają mczadu, budując z tej paskudnej substancji wysoki słup.
4223:  Myślę, że sami nauczyciele informatyki dobrze wiedzą, że przy zasobach, które mają, nie są po prostu w stanie tego zrobić w sposób dobry, bo nikt tego nie priorytetyzuje.
4233:  Póki nie będzie to potraktowane jako priorytetowy przedmiot, tak jak, nie wiem, język polski czy matematyka, puty nie ma szans na to, żeby to było realizowane dobrze.
4242:  Przecież ja na informatyce projektowałem strony w HTML-u.
4247:  Wtedy już był CSS, a myśmy to dalej robili w HTML-u.
4250:  I rysowaliśmy w Paint-cie.
4253:  Kreski pionowe.
4255:  Narzędziem pionowej kreski.
4257:  Bo wiecie, wtedy jest kreska bardziej pionowa.
4261:  I prosta.
4263:  Więc, no cóż...
4269:  Hmm.
4271:  Weclever1 trzeci rok z rzędu Worda robi, a i tak później ludzie w Wordzie nie znają podstawowych rzeczy, jako to na przykład, nie wiem, używania styli albo zasad dziedziczenia styli w Wordzie.
4280:  Na przykład nie jestem w stanie zrozumieć ludzi, którzy utrudniają sobie życie, tak?
4284:  Ja sobie wrzucam styl dla headera i to jest koniec mojego klikania w style.
4288:  Każdy następny Enter generuje mi takie style akapitowe, jakie chcę.
4292:  Enter po headerze, proszę bardzo, styl pierwszego akapitu.
4294:  Enter po stylu pierwszego akapitu, proszę bardzo, styl drugiego akapitu.
4297:  Następnie wysyłam Ctrl-Shift-Q, włączam sobie cytat.
4300:  Później po cytacie automatycznie jest styl akapitu po cytacie.
4304:  I tak sobie piszę.
4305:  Wykorzystując zasady dziedziczenia styli, których się nauczyłem nawiasem mówiąc w InDesignie, ponieważ oczywiście na lekcji informatyki nikt mnie tego nie nauczył.
4311:  Więc wiecie, no... Jasna sprawa, że czegoś uczy beznadziejnie, niestety.
4314:  Jestem inżynierem.
4317:  O, o, i teoretyczne... Tak, tak, właśnie.
4319:  Black Cat pisze, że córka na informatyce uczył się, co to klawiatura i monitor.
4323:  Oczywiście.
4324:  Teoria, moi drodzy.
4325:  Bardzo ważna rzecz.
4327:  Nie należy się z tego wyśmiewać.
4329:  Bardzo ważne rzeczy.
4331:  Oh, come on.
4335:  Dobrze, myślę, że tutaj się nam rodzi Doomstack, moi drodzy, więc Quick Headtaker nie pokona nas, nie ma najmniejszych szans.
4342:  Co więcej, myślę, że w kara ze karak możemy tworzyć następną armię.
4346:  Teraz Thorgrim na strażnika uraz, ponieważ stać nas!
4352:  Dobrze, i tutaj też możemy sobie zrekrutować następnego mistrza inżyniera, co z tego, że mamy samych beznadziejnych.
4363:  Yyyy... Czy ja mam jakiś zapisanych?
4371:  PH.
4372:  Nie wiem, co to jest PH.
4373:  Dziwne.
4374:  Yyy... Kowal rune.
4377:  O!
4377:  To jest dobry kowal rune.
4378:  Bierzemy go.
4380:  Bierzemy go absolutnie.
4383:  Szanujemy inżynierów absolutnie, moi drodzy, przy czym trzeba inżyniera dobrego wyrekrutować.
4390:  Nie mieliśmy podstawy programowania na Informatowicą, nauczyciel zobaczywszy mój kod, pisze Niadoris, powiedział, że się do tego totalnie nie nadaje i to mnie zniechęciło.
4399:  Mój przyjaciel, który jest w tej chwili full stackiem, słysza całe życie, że się nie nadaje do kodowania, bo nie umie informatyki.
4406:  Teraz jest full stackiem i zarabia 20 netto miesięcznie, więc tak, bardzo zabawne.
4412:  Ale tak naprawdę to nie jest zabawne, tylko pokazuje, że niektórzy nie powinni się trzymać z dala od bycia nauczycielem, jeżeli w ogóle bawią się w tego rodzaju teksty.
4424:  Nowe trale z Warhammera.
4425:  Widzicie co, nawet sobie możemy go zobaczyć.
4428:  Tylko, że problem polega na tym, że będziemy mogli sobie go zobaczyć, jak zmienię kompa, bo w tym momencie będzie klatkowało.
4434:  To jest dramat.
4436:  A propos łaciny, na archeologii, na OW jest obowiązkowa, nawet jeżeli się nie idzie w stronę zajmowania się z Rzymem.
4440:  W wielu kierunkach jest obowiązkowa, filologia jest obowiązkowa też, więc by... Labidzenie, że ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej, ojej
4460:  Nie wiem, wiecie, ja mam na przykład taki zwyczaj, że się nie wypowiadałem na temat makroekonomii, bo się na niej nie znam.
4465:  Natomiast problem z humanistyką jest taki, że wszystkim się wydaje, że się na tym znają.
4470:  I wszyscy się na ten temat wypowiadają.
4471:  Wszystko jest fajnie, póki wypowiadałem się na temat kultury, ale jak się zaczynamy wypowiadać na temat metodologii nauk humanistycznych, to ludzi, którzy na przykład się na tym troszeczkę znają, może zeźlić.
4482:  Wiśnia pisze, że też słyszał, że się nie nadaje na programistę.
4485:  Często to się zdarza, niestety.
4487:  Wierzping wpisze, że dzisiaj jego 32 urodziny, ohoho!
4490:  Zgodnie z obietnicą przygotowałem dla cudownej społeczności niespodziankę.
4493:  Mało gry na Game Boya, zapraszamy Discorda do holistycznej twórczości.
4496:  Moi drodzy, Discord, holistyczna agencja, skapistyczna, link jak zawsze w opisie.
4501:  Bądź inżynierem budownictwa w świecie Warhammera.
4503:  Tutaj moglibyśmy dużo zbudować, moi drodzy.
4507:  Też projektowałeś w HTML-u, widzisz ja teraz w trzeciej klasie liceum też to robię, co warto dodać co 3 tygodnie sprawdzianie na ocenkę z tego.
4513:  To jest straszny koziołek, że to dalej jest praktykowane.
4517:  Jezus mój.
4520:  Gdzie napisać do mnie w stronach naukowych i zaproszenie mnie na wydarzenia?
4522:  To ma maila myślę.
4523:  Ten sam, który jest podany zresztą na kanale do kontaktu.
4527:  O, właśnie!
4529:  Jamnicze emoji urodzinowe dla wieszcza Pingwy.
4533:  Bardzo słuszna inicjatywa, oddolna, czatowa!
4537:  W żaden sposób nie zachęciłem do tego!
4541:  Czy krasnoludy nie są przypadkiem odpowiednikiem jajników fantasy niskie, a dumne?
4545:  Niskie, a szlachetne przede wszystkim.
4546:  Ja ci dam niskie o krasnoludach mówić.
4550:  Czy tutaj jest wojsko?
4551:  Chyba jest jakieś.
4554:  Nie wiem, gdzie jest wojsko.
4558:  Ale wiecie co?
4560:  Stać nas nawet na błąd w tej chwili.
4564:  Gromowładny, tradycja i innowacja, ogień i furia.
4566:  O, to, to, to.
4567:  Oczywiście, że ogień i furia.
4568:  Zawsze ogień i furia.
4570:  Fire and fury.
4571:  Dlaczego mamy... Dlaczego mamy dwa sloty wolne tutaj?
4575:  Trochę niepokojące.
4578:  Tu potrzebujemy dwójkę inżynierów.
4581:  A wiecie co, chęt do żyć, to weźmiemy wytrwałego inżyniera.
4583:  Wytrwały inżynier to jest taki, który jest co najmniej po trzech kolokwiach.
4588:  Siła pocisków, armia bohatera.
4589:  Bierzemy, absolutnie.
4591:  Dobrze.
4593:  Haha!
4594:  Yyy... Karak, dron, żelazna skała, coś tutaj jest do wybudowania.
4599:  Tak, możemy wznosić rzeczy.
4601:  Świetnie, zadbajmy o ekonomię w tak zwanym międzyczasie tutaj.
4609:  Oho.
4609:  Biorę to bez chwili wahania.
4613:  Bardzo dobrze, bardzo dobrze.
4615:  I sobie rekrutujemy dalej.
4617:  Świetnie, o to chodziło.
4621:  Pisanie sprawdzianów z HTML na kartkach papieru.
4623:  Moi drodzy, na studiach to się zdarza bardzo często, niestety.
4627:  Wieszcz Pingw jest Jamnikołajem, nie dość, że świętuje urodziny.
4631:  Dariusz Tokarczuk, Remigiusz Bombnista, Paddub, Mateusz Kurkowski, Nex otrzymali wsparcie od Jamnikołaja Wieszcza Pingw.
4638:  Dziękujemy bardzo serdecznie Wieszczu Pingw i jeszcze raz wszystkiego jamniczego dla ciebie.
4642:  Jak nie masz arachnofobii, to się nabawisz jej po Hogwarts Legacy.
4645:  Nie, nie, nie, moi drodzy, jeżeli w Hogwarts Legacy będą jakiekolwiek pająki, to nie podchodzimy do nich bez awala kadawry.
4650:  Taka jest zasada.
4651:  Zdarza ci się czasem łapać na myśleniu o boomerskimi kategoriami przy jednoręki Manetta?
4655:  Wiecie co, czasem tak, w momencie, w którym na przykład... Wczoraj się za tym złapałem, jak zacząłem mówić, że... Kiedyś się robiło dobre fitby, fantasy, ale prawda jest taka, że o, Władcy Pierścieni jest cały czas, no...
4669:  Rówia pochyła, no więc co mogę zrobić?
4672:  Nie zawsze myślę, że takie mówienie, że kiedyś to kurła było, jest rzeczywiście bumerskie, chociaż to już jest próba usprawiedliwienia się.
4680:  Ale też mam tendencję taką do myślenia o tym, że jak sobie wspomnę to, jakie doświadczenia z edukacją wyższą miał mój dziadek profesor, no to wszystko to, co on powiedział, że doprowadzi do tego reforma Huntke'ego,
4695:  Czyli wiecie, wtedy kiedy wprowadzono do Polski testy, maturki na procenciki i tak dalej i tak dalej, no to miał rację, że to było generalnie rzecz biorąc poronione jako idea.
4705:  No miał rację, co mogę powiedzieć.
4707:  Więc tak, trochę mi tęskną za tymi czasami, kiedy jeszcze studentów traktowano jak ludzi.
4717:  Witamy wszystkich przybywających.
4718:  Czy jest szansa, że spróbuję jeszcze raz zagrać papierowego RPGa?
4723:  Nie będę zdradzał, ale są takie plany, ale to są inne plany niż myślicie.
4733:  A propos tych złych nauczycieli, moje technikum zatrudnił nauczyciela.
4736:  W tym był już reportaż na Uwaga TVN, Edmund Dargacz, że jest seksistowski i niekompetentny.
4740:  Fajnie, fajnie.
4741:  A pamiętajcie, że mamy podobno bardzo duże właśnie niedobory, że mnóstwo ludzi czeka w kolejce do zatrudnienia, ale dalej się zatrudnia ludzi, którzy są pod...
4750:  Konkretny schemat.
4752:  Wiecie dlaczego?
4753:  To jest moja hipoteza z gatunku tinfoil conspiracy, czyli konspiracja foliowej czapeczki.
4761:  Mianowicie uważam, że robi się tak dlatego, że ludźmi głupimi, tudzież takimi, którzy mają coś za kołnierzem, jest łatwo sterować, ponieważ macie na nich haki.
4774:  Zawsze są plany w planach, moi drodzy.
4777:  Zdecydowanie Politechnika Krakowska jest wśród nich chyba, tak mi się wydaje, przynajmniej najwyżej, jeśli chodzi o satysfakcję studentów, biorąc pod uwagę głosy, jakie dochodzą czasem z UP mnie.
4801:  Natomiast jeżeli chodzi o Akademię Krakowską, bez złośliwości mówiąc, nie mam tam żadnych kontaktów, więc trudno mi ocenić.
4807:  Papers, Please znane?
4808:  Pewnie Monday's E. Bardzo dobra gra.
4814:  Idę po piciu jeść.
4815:  Dobrze, Ikicho.
4816:  Trzeba.
4816:  Ja mam na przykład koktajl malinowy z siemieniem lnianym.
4821:  Siemię lniane, wbrew pozorom, nie jest tym, o czym wszyscy pomyśleliście.
4824:  To jest bardzo dobra i zdrowa rzecz.
4829:  Leszek pisze, że podczas studiów na prestiżowej uczelni egzamin miał z algorytmów i struktur pisany na kartce jakieś 5 lat temu.
4837:  Told ya, told ya.
4841:  Powinieneś móc wybudować drugi wyjątkowy budynek w Karazakarak.
4843:  Dobrze!
4845:  Mamy specjalnie slot na to.
4850:  Sala Tronowa Wielkiego Króla.
4851:  Moi drodzy, lecimy!
4853:  Ale czy nie potrzebujemy czegoś tutaj?
4856:  Nie.
4859:  Nie.
4861:  Bardzo dobrze, bardzo dobrze.
4863:  Pięknie wręcz.
4864:  Kosztowne to cholerstwo, ale damy radę.
4867:  Dobrze, raz.
4869:  Dwa.
4872:  Bo wiecie co, miejmy piątkę żelaznych, nie, czwórka żelaznych rębaczek babła.
4876:  Boże, już nie pamiętam, nie pamiętam, ile było zalecane, ale na pewno będziemy potrzebowali artylerię jakąś.
4884:  Więc artylerię już miejmy, a z puli globalnej weźmiemy sobie organki.
4888:  Czy organki są organoleptyczne?
4890:  Tak.
4892:  A sobie leniwie zamówię McDonaldzika, bardzo sympatyczna sprawa, absolutnie.
4897:  Karolika pyta, czy nie sądzisz, że to nie system, a nauczyciele są problemem?
4901:  Przed reformą, to jak ktoś się uwziął, to była lipa, pisze.
4905:  Karolito otarł się o szkołę jeszcze przed prowadzeniem gimnazjum.
4912:  Powiem tak, gdyby to tylko system był problemem, to z pewnością, z łatwością można byłoby się z tym problemem uporać.
4919:  Natomiast dla mnie problemem są nie tyle nauczyciele, ile kompulsywne bronienie tego systemu przez nauczycieli.
4927:  To jest problem.
4928:  Bo czynnik ludzki zawsze jest kłopotem, zawsze, niezależnie od tego, o czym mówimy.
4934:  Natomiast w tym konkretnym przypadku problemem jest to, że konkretnie ten czynnik ludzki bardzo często
4940:  Oporuję przeciwko wprowadzaniom jakichkolwiek zmian, argumentując dobra, dobra, wpierw podwyżki, a potem zmiany.
4948:  Rozumiem desperację w pełni, ale to nie jest coś, pod czym się podpisze wiele osób.
4954:  Ciacho z piernika?
4955:  Mniam.
4956:  Mniam, Nia Doris.
4962:  Frank pisze, że miał w poprzednim semestrze język Ari Python na kartce?
4965:  O Boże.
4966:  R?
4967:  R?
4967:  Co to jest R?
4968:  Ja nic nie wiem na danym języku oprogramowania.
4971:  Żałuję bardzo, zawsze się chciałem nauczyć, ale już nie mam głowy na to, to jest strasznie smutne.
4979:  Wyzwolenie z ów baru?
4980:  Myślę, że tak.
4983:  Myślę, że tak, chociaż to nas doprowadzi do konfliktu bezpośrednio z wampirami, a to oznacza, że będziemy musieli tutaj mieć jedną armię, więc moja strategia zwykle jest taka, że wpierw zabezpieczam tutaj te prowincje, pomagam maksymalnie Karak Kadrimowi w opanowaniu Azaga i dopiero potem się angażuję w konflikt z wampirami.
5002:  Co to jest?
5003:  Czy to nam zagraża?
5005:  W górze Goomba nie ma po prostu nikogo.
5008:  Ale służy do baz danych?
5010:  Okej.
5011:  Język dla naukowców, do analizy danych.
5013:  Dzięki za wyjaśnienia czaty.
5015:  Nie rozwala, że w Strajku Programu o strajków nauczycieli nie ma, ale jak chodzi o kasę to są.
5018:  Tak, no właśnie, to jest to, co idzie, moi drodzy, z protestu do przestrzeni medialnej.
5024:  Że nie ma protestu przeciwko podstawie programowej.
5026:  Ja, chociaż nie jestem człowiekiem, który chodzi w protestach, to w takim bym chyba poszedł.
5031:  gdyby był ogólnopolski.
5033:  Zdecydowanie, bo uważam, że to jest coś, co infekuje edukację na tylu poziomach, że im szybciej się tego pozbędziemy, tym to będzie dla nas wszystkich lepsze.
5041:  Czy mamy wszystkich już porekrutowanych, czy nie?
5046:  Cztery, dobrze.
5051:  Okej, zostawmy to tak, jak jest na razie.
5058:  Nadzorca, zwiększ przychody.
5060:  Dobrze.
5063:  Na studiach IT pisze PadDub, też uczył na kartce SQL-a, Jezus Maria.
5071:  Gdzie było imperium, gdy upadał zół w barnie?
5074:  Czym zastąpić podstawę programową?
5075:  Tym, co jest na studiach, wystarczy w zupełności.
5078:  Nauczyciele sobie sami piszą podstawę, uczniowie to akceptują.
5082:  A poza tym macie gotowe rozwiązanie, które się nie nazywa podstawa programowa, tylko się nazywa indywidualny plan uczenia i to jest realizowane przez wielu nauczycieli, jak na przykład przez Annę Schulz, chociażby.
5091:  Jest wpisane jako zalecenie w Stowarzyszeniu Umarłych Statutów do ich projektu statutu nieubarłego, więc...
5098:  To już jest, rozwiązania są i one działają co więcej, bo to nie są rozwiązania na kartce.
5103:  Sojusz Militarny?
5104:  Ja bym chciał Konfederację z nimienia, Sojusz Militarny.
5107:  Ale może przy Sojuszu Militarnym będzie nam łatwiej... ...współdziałać.
5113:  Z drugiej strony, co oni nam mogą dać?
5115:  Trzy prowincje?
5118:  Siok.
5120:  Zabij te wampiry, zanim odtworzą fabułę Zmieszku.
5123:  Czy jadłem rachatłuku?
5124:  Nie, ale słyszałem o tym.
5125:  Chyba mogłem jeść, jak w Turcji byłem raz.
5129:  Ukulturalnienie jest polecane jako kanał przez Natalię Kozere.
5133:  Dwóch kulturoznawców rozmawia o szeroko pojętej kulturze.
5135:  Kto by się spodziewał?
5136:  Ej, nie znam.
5141:  Widział Krzysztof ryzykując crush streamu.
5145:  Okej, widzę.
5147:  611 subskrypcji.
5151:  Wrzućmy parę subskrypcji ukulturalnionym.
5153:  Nie wiem jeszcze.
5154:  Muszę zobaczyć.
5155:  O, już chwalę miniaturki.
5157:  Już chwalę miniaturki.
5159:  Wreszcie coś, co nie jest... No dobra, to jest żółty napis, okej.
5163:  Więc tutaj pewien minus ode mnie, ale przynajmniej wygląda to estetycznie.
5166:  To znaczy nie mam ochoty sobie wyskrobać oczu, jak na to patrzę.
