Mój procesor się już smaży — WARHAMMER 3 IMMORTAL EMPIRES (przedpremiera)
🔗 https://www.youtube.com/watch?v=ilokg9yEaGo

115:  KONIEC!
5184:  Czemu my nie możemy na morzu przejść w tryb rozbudowy?
5187:  To jest dziwne.
5189:  To jest dziwne.
5191:  Jaki mamy rytuał?
5192:  Ctrl plus 5?
5193:  Nie.
5194:  Królowa Bes jest nam potrzebna.
5196:  Do tego potrzebujemy 12 poziom, czyli jeszcze troszeczkę.
5202:  Czy gdyby student zaproponował pojedynek w szachy lub heroesa zamiast normalnego egzaminu, to bym się zgodził, ale ja nie mam, żaden mój przedmiot nie dotyczy grania w gry, ale dotyczy projektowania gier, więc jeżeli byłoby zaliczenie w formie zaprojektowania jakiegoś fragmentu gry, to nie ma problemu, zresztą tak się często dzieje.
5216:  Ale raz miałem zaliczenie, które było w grze wideo, to znaczy w Genshin Impact, akurat graliśmy, no i spytał mnie student, czy w sumie może teraz odpowiadać, czy musi się wadegawać na dyżurę, ja mówię, a po co wadegawać na dyżurę, można teraz opowiadać, bez żadnego problemu.
5231:  No i
5233:  Long story short, tak było.
5236:  Godzinę trwało to odpowiedź w Genshin Impact, było super.
5238:  Wiecie co, zastanawiam się, Morgul, Nenka czy... Upiór artyleryjski, potrzebujemy dużo upiórów artyleryjskich.
5248:  Okej, i... mamy drugi poziom, świetnie.
5252:  Więc tak.
5255:  Póki nas nie atakują elfy obleśne, to... Uuu, dwa tysiące.
5264:  To my sobie tutaj będziemy obozować.
5266:  A w tak zwanym międzyczasie możemy... Nie możemy.
5271:  Nie możemy.
5273:  Słabo.
5279:  No, okej.
5287:  Czy zdane było?
5287:  No pewnie, że było zdane.
5289:  Co ty tam mówisz?
5290:  Zdana chcesz może?
5292:  Aśku, my walczymy z elfami.
5294:  Dobry roleplay wymaga tego, żebyśmy teraz nienawidzili elfów.
5300:  Przykro mi.
5303:  A elfy obleśne są dlatego, że są leśne, tak?
5309:  To jest podstawowa... Jeżeli chcecie wygrać z kimś w szachy, podstawowa strategia to nie jest nauczyć się dobrze grać w szachy.
5315:  Nie.
5316:  Obrzucać obelgami przeciwnika w trakcie meczu szakowego.
5320:  O, tak!
5321:  To jest dobra strategia.
5325:  Zasadzimy się w zasadce.
5333:  Elfy naleśne to są naleśniki z elfów.
5336:  Czy pokażę nową mapę?
5337:  Tak.
5338:  Pokazywaliśmy na początku, jeszcze będę do tego wracał, spokojnie.
5342:  Wprawdzie nie jest przez nas odkryta, więc niewiele się zobaczycie, ale postaram się omówić troszeczkę.
5352:  No dobra.
5354:  Więc tak, mapa wygląda w ten sposób.
5356:  Jest bardzo długa, duża.
5358:  Tu jest Pustkowie Chaosu.
5359:  Tu jest Wielki Kataj.
5361:  Tutaj będziemy zaraz z Nakajem.
5363:  Tutaj prawdopodobnie będą krasnoludy Chaosu.
5367:  W tym miejscu jest Kislev, tu jest Imperium.
5371:  Tutaj są złe ziemie, czyli Orkowie, Karazekarak, Karakkadrim i tak dalej, problemy.
5378:  Generalnie nie, Karak osiem szczytów, Karakkadrim jest tutaj wyżej.
5382:  Tutaj jest Bretonia, w tym miejscu, Estalia, Arabia, jeszcze część południowa Arabii, no i tutaj Lastria i południowy kontynent chaosycki.
5392:  Dobra.
5393:  Więc tak, czy mamy jeszcze tutaj coś do wskrzeszenia?
5397:  Nie mamy.
5399:  Dobra, to moi drodzy, wypływamy w takim razie.
5401:  Wypływamy w świat.
5405:  Będziemy teraz toczyć bitwy morskie, wyłącznie.
5409:  A kowadło wola może zostać podbite przez elfy, może zostać niepodbite.
5414:  Nie dbam o to.
5421:  Jak?
5423:  Przychody.
5426:  Każda forma przychodów jest dla nas ważna.
5431:  Sisters of Twilight to coś, co jest wizualnie gameplayowe, a to są leśne elfy.
5434:  Proszę nie generalizować.
5436:  Sisters of Twilight są dobre, ale w tej chwili wszystkie elfy są obleśne, ponieważ grają przeciwko nam.
5443:  Ja myślałem, że najlepszy sposób na pokonanie szachisty to grać przeciwko niemu z zasadami warszawów.
5447:  To jest opcja.
5448:  Witamy Dekarda w gronie Trybutariuszy!
5450:  Gdzie są jamniki na czatach, kochani?
5453:  Gdzie są jamniki na czatach?
5455:  Czy będzie Slanesz?
5456:  Pyta Aśku.
5457:  Nie dziś, ale będzie.
5462:  Dzisiaj jest stream rozczarowujący.
5465:  Dobrze, przygotujmy się w takim razie tutaj do rozbudowy.
5469:  A, jest możliwa, czyli nie możemy być w trybie pełnej żeglugi, ma to sens.
5474:  Czy możemy mieć już armatę?
5476:  Czemu nie możemy mieć armaty?
5477:  A co jeśli ja chcę mieć armatę?
5481:  Będziemy mieć w następnej turze armatę.
5483:  Pojawiły się jamniki.
5485:  To mnie cieszy.
5489:  Tutaj są nie Chiny, nie Syberia, nie Afryka, nie Europa i nie Ameryki.
5493:  No nie oszukujmy się, jeżeli chodzi o mapę świata Warhammera.
5497:  Jest ona zdeczko inspirowana naszą rzeczywistością, do której rozczarowuje dzisiaj stream.
5502:  Dzisiaj będziemy rozczarowywać wszystkich co najmniej 8 godzin.
5509:  Chcę 4 frakcje wam pokazać.
5513:  Wiem niestety, że nie o Marszu Jamników.
5515:  Alarmowałem w tej sprawie na Twitterze.
5519:  Zostało to podane jakieś 114 razy, więc ludzie byli bardzo zbulwersowani.
5525:  The Dark Commodore.
5529:  A drugim upiorem artyleryjskim będziemy rozwijać tę część.
5533:  W ten sposób mamy wszystko, czego chcemy.
5537:  Oooo i strzelcy, dobrze.
5540:  Oooo i zero pieniędzy.
5545:  Twoi poddani natknęli się na dwa wraki statków.
5547:  Bitwy morskie cieszą nie tylko bogów wojny, ale i oceanu.
5551:  Po takim starciu można zdobyć jakieś towary, ale bogowie oceanu domagają się daniny.
5558:  Okej, dostaliśmy amulet, a ja liczyłem na to, że będzie bitwa morska.
5562:  Dupa, a nie bitwa morska.
5563:  Płyniemy dalej.
5565:  Aaa, jest!
5567:  Czy to jest tajemnicza wyspa?
5572:  Nie, to jest...
5574:  Syrena, którą ktoś rozprół, żeby znaleźć w niej złoto.
5578:  Dziwne.
5580:  Co się stało z jamnikami swojego drogą ostatniego, żebym widział po 10 lat temu?
5583:  Pisze Terod.
5584:  Właśnie, ja też rzadko widuję jamniki.
5590:  Jeden z bohaterów musi mieć miano Piłat z Kawaibów, ale był wymyślona nazwa, której ja nie pamiętam i obiecałem, że naszego bohatera tak nazwę.
5600:  I to było na samym początku.
5604:  Nie pamiętam.
5605:  Nie pamiętam, kto zaproponował tę nazwę.
5612:  Ready the River!
5614:  Ready the River!
5629:  Good.
5633:  Rozczaroczyciel.
5635:  To jest mak, który rozczarowuje, pisze Mateusz.
5637:  Jest coś w tym.
5639:  Jest coś w tym.
5640:  Jaka jest najtrudniejsza frakcja w Warhammerze II?
5643:  Dla mnie zawsze najtrudniejsi byli greenskins, czyli zielonoskórzy.
5647:  Nie lubiłem nimi grać.
5648:  Ale jeżeli chodzi o poziom trudności, to wydaje mi się, że Tretch Craventail z Skravenu ma najbardziej przerąbane.
5656:  Wszyscy są przeciwko niemu.
5658:  I to naprawdę bardzo silne frakcje.
5662:  Rybolga Nautilczuk, no właśnie Dawidzie, o to pytałem, o to pytałem.
5667:  Teraz wyzwanie dla Krzysztofa, żeby zapamiętać to przez całą bitwę.
5672:  No wreszcie mamy bitwę lądową!
5675:  Ale Krzysztof, to jest bitwa morska, czemu nie ma morza?
5680:  Bo nie ma!
5683:  Pretensje do Creative Assembly w tej sprawie.
5694:  Rybolga Nautilczuk jest przepiękna.
5698:  Siemanko, witam w mojej kuchni, witamy Banwui.
5701:  Oj, oj, oj, coś w nas strasznie uderza.
5708:  Natychmiast przestań walczyć!
5712:  Nieuczciwy sposób.
5718:  Czy mamy tam zasięg?
5719:  Nie mamy, ale musimy mieć.
5721:  Świetnie, że najpotężniejsze zaklęcie kapitana Noctilusa zniszczyło tylko jedną jakąś pierniczoną malutką armatkę.
5730:  Co za koszmar.
5732:  Aha, nasza jedna jednostka się rozpadła.
5735:  Świetnie.
5742:  Dobrze, wiecie co zrobimy?
5743:  Po prostu się cofniemy, bo ten zasięg jest zbyt duży.
5748:  Czy my jesteśmy... Tak, dokładnie to było na skraju.
5750:  Wiedziałem.
5751:  Moje szczęście słynne.
5756:  I tak przepada nam dobra jednostka.
5761:  Smutne i martwiące.
5768:  Strasznie sucho na tej bitwie im morskiej.
5770:  Też coś tak czułem, że tak powiecie.
5772:  Po cholerę piszą, może zajść możliwość, skoro za każdym jednym razem jest walka.
5776:  Nie ma takiej sytuacji, że bierzesz opcję więcej kasy i nie ma bitwy.
5779:  To prawda.
5780:  Może to jest kwestia tłumaczenia, kto wie.
5787:  Martwią mnie te straty po stronie strzelców.
5790:  Jednak bardzo ich lubię, a widzę, że w dalszym ciągu obrywamy.
5795:  Po prostu się wycofamy w ogóle.
5800:  Lecimy, moi drodzy.
5802:  Jak tam?
5803:  Noctilus?
5805:  Walnij jeszcze raz w tym oździerze.
5809:  To jest dramat.
5811:  Stalowy guzik powiedział za dużo sucharów i teraz jest sucho na bitwie morskiej.
5814:  Już wiemy kogo musimy obarczyć odpowiedzialnością.
5818:  Bardzo się cieszę, że mamy to rozstrzygnięte czaty.
5821:  Ostatnio myślałem nad jakimś sprzętem, bo studiuję nad IT, pisze Alphatra, którego wezmę na uczelnię.
5826:  Mam dobrego lapka, ale jest raczej ciężki i ma słabą baterię.
5828:  Myślałem nad zadbem iPada i ewentualnie jakiś lapek.
5830:  Czy mogę jakieś rozwiązania polecić?
5832:  Ja szczerze powiedziawszy, jeżeli już jesteś...
5835:  puli cenowej iPadów, to bym się zastanawiał nad jakimś Dellem XPS, szczerze powiedziawszy, bo są leciutkie, a mają, moim zdaniem, no, są troszeczkę bardziej uniwersalne niż sprzęt Apple'owy, ale ja jestem znanym wrogiem Apple'a we wszelkiej postaci, więc może nie jestem dobrą osobą do doradania.
5854:  A!
5855:  Co mogę powiedzieć o iPadach natomiast, to to, i nawet ja to powiem, że są bardzo dobre dla ludzi, którzy rysują i lubią rysować, to tak.
5863:  Jezus Maria!
5865:  Tu jest znacznie więcej rzeczy niż się spodziewałem!
5870:  Natychmiast, natychmiast... Potrzebujemy więcej wszystkiego.
5882:  Biedny kolos.
5884:  Znowu do niego strzelają wszyscy.
5889:  Uwaga!
5889:  Uwaga!
5889:  Uwaga!
5919:  Czy wreszcie ktoś może zniszczyć te moździerze?
5921:  No nie wierzę!
5923:  Na jakim poziomie?
5924:  Bardzo trudny i legendarny.
5926:  Konsekwentnie.
5928:  Na początku w trójeczkę nie graliśmy na poziomie bardzo trudnym, ale to się teraz zmieniło, bo jest o wiele lepszy balans.
5933:  Feron!
5933:  Policja!
5945:  Też wydaje mi się, że najlepiej pokazywać grę na trudniejszym poziomie, żeby potem mogli ludzie podjąć decyzję na przykład o tym, że nie, to jest dla mnie za dużo, ja chcę się mniej męczyć, tak?
5958:  Ma to większy sens wtedy, moim zdaniem, na streamie.
5963:  Poza tym, szczerze powiedziawszy, po Sekiro już żadna gra nie jest dla mnie trudna.
5968:  Nie, żartuję, w Sekiro gra się super.
5980:  Niszczyć ich!
5985:  Teraz powiedzieli deckhands, po raz pierwszy nie dickhands.
5989:  Jeszcze nie skończyłeś, Sekiro.
5990:  Tak, ale już... Moim zdaniem najgorszy moment, kiedy można było odpaść, u mnie zawsze jest na samym początku.
6003:  Ja jestem tak upartym człowiekiem, że jak już zacznę,
6007:  Bardzo dużo się musi złych rzeczy stać, żebym się zdetytował, że nie, nie, to jest jednak nie dla mnie.
6014:  Forbidden Siren?
6015:  Nie znam, nie znam umysłowe getto tego.
6017:  Czy w Warhammerze III będzie robione Wielkie Ła, skoro dotychczas nie było?
6020:  Czy aż tak ich nie lubię?
6021:  Chyba aż tak nie lubię, ale może, może jeżeli wprowadzę jakiegoś nowego Lorda, to wtedy.
6026:  Bo aktualnie żadnym mi się nie podoba.
6028:  Ani Grom, ani... No może Wurzak Wielki Zielony Prorok.
6037:  To tak, on tak.
6039:  Był z dość dobrym magiem, więc powiedzmy, że mi się podobał.
6045:  Bardzo wyrównana walka, powiem wam, jestem zaskoczony.
6049:  Pozytywnie zaskoczony znowu.
6054:  Grom jest fajny, jeżeli ma taką mobilną armię, a może mieć mobilną armię, bardzo mobilną nawet.
6059:  Drobne zwycięstwo.
6061:  Dużo osób używa tabletów, głównie jabłek z rysikiem jako elektroniczne notatniki.
6065:  Ponadto jest nawet dobra apka od Apple do tego.
6068:  To wtedy tak, jeżeli ktoś lubi odnotować odręcznie, to faktycznie może być to lepszy pomysł.
6071:  Ja jestem typem, który notował zawsze na lapku na studiach i nie umiałem sobie wyobrazić notowania odręcznego.
6080:  Co jest trudniejsze, Sekiro czy Sousy?
6082:  Dla mnie było trudniejsze Sekiro z bardzo prostego powodu.
6084:  Ja w Sousach gram magami, w Sous-like'ach.
6087:  Sekiro, nie mogę.
6088:  A jestem typem człowieka, który na szczęk miecza wewnętrznie umiera.
6107:  A czemu nie możemy... A, mamy już pełną armię.
6112:  Kapitan Noctilus rośnie w siłę, o mojej mili.
6116:  Kapitan Noctilus ma dużo pieniądzów.
6120:  Pieniądz nie umie pływać.
6124:  Kupi pieniądz z botonie.
6128:  I czy ja to chcę?
6133:  Gdzie nam rosnąć zła sława?
6136:  Wolałbym, żeby rosły nam inne rzeczy.
6140:  Zasięg dla bandy artyleryjskiej zombie.
6143:  Tak.
6144:  Chcemy ten zasięg.
6147:  Chcemy też klątwę nieśmierci, bo ona wskrzesza żyjących.
6151:  To jest leczenie na sekundę na poziomie 0,05%, co się wydaje mało, ale z drugiej strony to są procenty, więc zawsze lepiej mieć to niż w wersji Warhammerowej 2, to znaczy tam, gdzie mieliśmy leczenie punktowe.
6165:  Okropność absolutna.
6168:  Balistyka nie... Tak, liczba umiejętności plus jeden dla więcej prochu.
6172:  Chcemy tego.
6176:  Czy można w jakiś sposób sprawdzić, przez kogo zostało się obdarowanym?
6179:  Powinieneś lub powinnaś, Olo, dostać informacje na maila?
6185:  Czy w Warhammerze III można zmieniać nazwy całych frakcji?
6188:  Nie wiem o tym, nie sprawdzałem.
6193:  Nigdy nie grałem w żadnego Total War'a, co bym polecił na start.
6195:  Jeżeli lubisz, Krystian, magiczne Total Wary, to polecam na start Warhammera 2, na razie.
6201:  Ewentualnie prolog do Warhammera 3, on cię też może wielu rzeczy nauczyć.
6205:  Natomiast jeżeli chodzi o Total Wary historyczne, to zawsze jest polecany Shogun Total War, ale on się mocno zestarzał.
6211:  Medieval 2 Total War też jest polecany, ale też się mocno zestarzał.
6214:  Więc znowu, jeśli lubisz stare gry, to spoko.
6217:  I, i, i, i, i...
6221:  No Rome nie polecę.
6222:  W Rome 1 grałem, ale Rome 2 był tak straszny i tak potwornie zły na starcie, że jak... Dlaczego nam się odwróciła mapa?
6231:  Nie znoszę tego.
6232:  Tutaj mamy, widzę, zagadkę kartografa.
6235:  Czy to jest niepraktyczny kartograf?
6238:  Mam nadzieję.
6242:  Ooo, tajemnicza wyspa, idziemy tam.
6245:  Absolutnie tak.
6248:  Teraz Rome 2 jest super, zmieniło się.
6250:  Three Kingdoms, grałem na początku, było spoko, więc to znów, jeżeli ktoś lubi klimaty dalekowschodnie.
6259:  Jak w ogóle z optymalizacją?
6261:  No, nie gram na ultra, tak jakbym chciał, to znaczy na streamach nie gram na ultra, ponieważ w całym czasie mogę bez żadnego problemu w 3060 Ti na ultra mieć, więc jeżeli też macie taką kartę, to myślę, że spokojnie, ale krztusi się czasem gra jeszcze.
6277:  Myślę, że powinno być dobrze z optymalizacją do czasu premiery.
6282:  Teraz mamy pracę w toku.
6284:  Cały czas, bo to jest beta, moi drodzy.
6287:  Mediwal 2 jest top forever, no jest bardzo dobrze doceniana tak naprawdę.
6291:  Czy chcemy?
6292:  Tak, chcemy więcej złota, absolutnie.
6294:  Złoto jest bardzo ważne.
6301:  Łooo!
6302:  To jest akurat dobra rzecz, tzn.
6304:  procentowy wzrost wiatrów magii.
6305:  Księga Ashura oryginalnie dawała nam więcej punktów w puli magii.
6310:  Została tak zepsuta akurat magia w Warhammerze III, że już gorzej się nie da.
6316:  Więc przynajmniej dobrze, że mamy to.
6322:  River.
6325:  Wiem, moi drodzy, zaraz będziemy się przepalać szybko przez tury.
6327:  Ile razy gra się wykrzaczyła?
6329:  Mnie jeszcze ani razu.
6330:  Ani podczas tego streamu, ani jakieś 60 godzin, jak już grałem.
6339:  Kiedyś magia to była nie to, co teraz.
6341:  No prawda?
6341:  Właśnie tak.
6343:  Pół godzinki, moi drodzy, do zmiany lorda.
6346:  Chyba, że nie uda nam się dopłynąć do miejsca, do którego bym chciał, żeby się nam udało dopłynąć.
6351:  ale mam nadzieję, że się uda.
6354:  Dlatego troszeczkę ryzykujemy.
6358:  Tu, ponieważ zbliżamy się do brzegów Lustri, swoją drogą ładne zmiany, pojawiły się pylony jaszczuroludzi, żeby znamionować to, że się zbliżamy tutaj.
6369:  Teraz tak, teoretycznie moglibyśmy powalczyć sobie z Lutorem Harkonem.
6377:  Mam wątpliwości, czy to jest dobry pomysł.
6380:  Dobrą informacją jest to, że po ostatniej bitwie zdobyliśmy moździerze.
6389:  Wydaje mi się, że... poprzestaniemy na razie na bitwach.
6397:  Jak tam temperatura?
6399:  Bardzo dobrze.
6401:  U mnie jest chłodniutko.
6402:  Luthor Harkonnen.
6404:  Dziś tylko Warhammer III, czy...
6409:  HN&M3.
6414:  Za dużo ode mnie wymagasz, Silverhateful.
6416:  Takiego anagramu ja ci nie rozszyfruję.
6421:  Najeżdżaj na tego przeklętego elfa Teklisa.
6424:  Moi drodzy, to może być pewien problem, wiecie dlaczego?
6427:  Teklis jest w tym miejscu.
6429:  Teraz.
6430:  Teklis nie startuje tutaj już.
6433:  Zmiany, zmiany.
6436:  Chodziło o temperaturę smażenia naleśnika.
6444:  Już powoli się zrobiły.
6447:  Powoli, powoli.
6448:  Widzę, że zmiany.
6450:  Kusi mnie strasznie to, żeby wykorzystać słabość Luthera Harkona.
6454:  Czy Luther Harkon jest faktycznie słaby?
6456:  O nie, ma pięć osad.
6459:  Nie jest słaby.
6460:  My jesteśmy znacznie słabsi od Luthera Harkona.
6464:  To spróbujmy z nim nawiązać stosunki.
6468:  Uwielbiam to swoją drogą, że można teraz
6471:  stwierdzić, czy jesteśmy w stanie wynegocjować pakt i za ile pieniędzy, ale troszeczkę się nam to nie opłaca, więc moja sugestia jest taka, że o, bierzemy takie rzeczy.
6483:  Zasięg ruchu na mapie kampanii.
6486:  Heroes of Might and Magic 3.
6488:  O nie, to heroesy czy nie powrócą, moi drodzy?
6492:  To był tylko taki one-timer z Rysławem, więc jak Rysław wróci, to może wtedy.
6502:  Witam Julkę Opaczewską na czatach, jakie mi miło widzieć.
6510:  Jakub pisze, że jak wstępnie sprawdził, to przy oknie frakcji, jak się kliknie nazwę na górze ekranu, to można zmienić?
6522:  Tak!
6526:  Tak!
6529:  Krwawe jamniki!
6533:  Oczywiście, że krwawe jamniki, chyba, że dla upamiętnienia tej wspaniałej strony na fejsie.
6539:  Gorące jamniki.
6542:  Była taka, przysięgam, była taka strona, była kiedyś taka strona na fejsie.
6550:  Przysięgam.
6551:  Gorące jamniki.
6553:  Była wspaniała.
6557:  Byłem jedynym subskrybentem.
6562:  Bardzo not safe for work.
6564:  Tak jest.
6564:  Gorejący wąż.
6568:  Skaven.
6570:  Yes, yes.
6572:  Dobrze, ale jesteśmy gotowi na spotkanie ze skavenami, moi drodzy.
6577:  No i dość pasywna.
6579:  Yeah.
6582:  I teraz tak, co możemy więcej?
6584:  Czy możemy to?
6586:  Nie, nie, nie, nie, nie, nie.
6588:  A ile nas będzie kosztowało?
6590:  To 2,5.
6591:  Ależ niewiele brakuje.
6593:  I w sumie by też się przydało... To pójdziemy w utrzymanie, moi drodzy.
6604:  Nautilczuk.
6606:  Przypomniałem sobie nazwisko bohatera.
6609:  Ale co było na początku?
6611:  Tego nie wiem.
6615:  Założę, że topiolga.
6627:  Tap, tap!
6628:  Boże, naprawdę nie działa.
6629:  Rybolga?
6630:  Rybolga lepsza.
6633:  Dlaczego ja nigdy nie pamiętam?
6635:  Dlaczego ja nigdy nie pamiętam rzeczy?
6637:  To jest straszne.
6638:  Czy mamy trzy tysiące?
6640:  Uuu!
6641:  Zwłoki na morzu!
6643:  Tak!
6647:  Pewne zwycięstwo.
6655:  Okej.
6656:  Zaczyna się opłacać.
6658:  Dobrze.
6659:  Dobrze.
6661:  Witamy wodza różowych reptilian!
6669:  Więcej pieniędzy!
6672:  Bardzo dobrze.
6675:  Utrzymanie minus 10%.
6677:  O to chodziło.
6679:  I tylko tyle możemy kupić?
6680:  Aaa!
6683:  Nie rośniemy.
6685:  Musimy rosnąć szybciej.
6689:  Ktoś jeszcze awansował.
6690:  Bardzo dobrze.
6692:  Świetnie wręcz.
6694:  Beczka z prochem.
6694:  Potrzebujemy tego.
6697:  I celownik.
6697:  Tak jest.
6699:  Dobrze.
6699:  This one path is not yet clear.
6704:  Konsekwentnie rekrutujemy bandę artyleryjskich zombie z muszkietami.
6711:  Czy mamy wreszcie królową bez?
6712:  Nie.
6712:  Przyjmujemy 12 poziomu.
6714:  Jeszcze troszeczkę.
6716:  Gwiezdna wieża i kit tu zaczyna na kampanii wiru.
6718:  Tak jest.
6718:  Tutaj już nie zaczyna żadne Nescaven, więc prawdopodobnie jest to robota klanu Pestilence.
6728:  Żyłem w Warhammera 2 z modem Grimhammer.
6730:  Nie grałem z modem Grimhammer.
6732:  Szynada, Izabela i Vlad von Karsztajn miały chory bonus plus 5 i do ataku jabłonek walczą razem.
6736:  Zostało to zmienione dzika wirwiórko, to znaczy teraz... Zresztą czaty mnie prostowały, że nie tylko jest tak, że jak gramy Vladem, to Izabela jest bohaterem.
6742:  Jak Izabelą gramy, to Vlad jest bohaterem.
6749:  Nie popłynęliśmy oficjalnie, czaty.
6754:  Teraz jesteśmy najdalej, jak kiedykolwiek w Warhammerze odpłynęliśmy od domu.
6762:  Ponieważ ten kran jest last stream, myśmy nigdy nie grali na kampanii Okowiru, więc nigdy nie mieliście okazji zobaczyć tej części mapy.
6769:  How cool is that?
6770:  Rozwój załogi piratów.
6771:  Tak, tego bardzo potrzebujemy.
6774:  Dark Commodore.
6776:  Oj tak, topielcy.
6777:  Bardzo ważna, bardzo ważna funkcja.
6780:  Dad Grammer podarował jeszcze więcej pakietów wspierania.
6784:  Pięć!
6788:  Czekam, aż zobaczę, kto jest szczęśliwym... ...odbiorcą darów Jamnikołaja.
6797:  I nie widzę.
6798:  Nie dostaję tej informacji.
6800:  To straszne.
6802:  Potrzebuję zapasowe jam, Nikołaje.
6806:  Bardzo dziwna sprawa.
6806:  Zwykle dostawałem od razu taką wiadomość.
6809:  Czy możemy tutaj jeszcze kogoś wskrzesić?
6811:  Tak, możemy.
6818:  Autentycznie nie dostaję informacji.
6821:  Pokaż na mapie, gdzie jesteśmy.
6822:  Tutaj.
6823:  Prawie dolny róg, a my się wybieramy na Morze Dalekie, moi drodzy.
6828:  Tutaj jest drugi kontynent, tylko niestety wciąż tego nie widzimy.
6833:  A, docelowo chcemy wylądować tutaj.
6835:  Aha, dziewiętnasta tura, proszę, proszę.
6839:  Za dobrze się gra w Ampirami.
6842:  No wreszcie dostałem wiadomość, Kuroskop otrzymał, Avalanche Online, po co ja się staram, Adanson i Jakub Kalk.
6849:  Moi drodzy, Jamnikołaje dla Dadgrammera, który jest naszym Jamnikołajem dzisiejszym.
6856:  Co to się na YouTubie dzieje?
6858:  Co to się na YouTubie dzieje?
6865:  Grimhammer zmienia mechanikę gry i bardziej ją utrudnia.
6867:  Od kary dla załat publicznych po nowe technologie w starych grasach.
6870:  Nie lubię modów, które jeszcze bardziej coś utrudniają.
6873:  Ja jednak jestem zwolennikiem grania w trybie Vanilla, bo wtedy mogę wprost powiedzieć na przykład, czy uważam, że coś jest sensownie zaprojektowane, czy niesensownie zaprojektowane przez devów.
6886:  Nie będzie tutaj możliwości... Czekajcie, ja to sprawdzę.
6891:  Ja to sprawdzę.
6897:  Bo generalnie założenie jest takie, żeby znaleźć się w miejscu... Zresztą wam pokażę tę mapę, tylko znajdę, z której korzystam, ale chyba nigdzie nie ma zaznaczonych niestety tych wirów.
6908:  Tak, nie ma zaznaczonych tych wirów, przez które możemy się przenosić na drugi koniec kontynentu.
6916:  A przynajmniej ja tego nie jestem w stanie szybko znaleźć, więc szkoda czasu.
6921:  Mapa jest ogromna, absolutnie.
6926:  Och, herbatki są pyszne.
6929:  Oskar podarował pakiety wspierania.
6931:  O bogowie, a mnie to umknęło!
6933:  Mateusz Modzelewski otrzymał wsparcie, Miłosz, Ray, Bryczardo i Czeszku, a ja nie widzę Jamnikołajów!
6940:  Dlaczego nie widzę Jamnikołajów?!
6943:  Podziękujcie Jamnikołajowi Oskarowi.
6945:  I Jamnikołajowi Dadgramerowi.
6947:  Krzysztofie, co sądzisz o obecnym wyglądzie Affelloren?
6950:  Nie widziałem jeszcze.
6950:  Moim zdaniem przez nowe modele Jeff wygląda już nie jak prastara puszcza, ale jak garstka gajów obok siebie.
6956:  Zobaczymy tę garstkę gajów w którymś momencie.
6959:  No niestety w Affel Loren widzimy to na razie, więc nic.
6964:  Płyniemy dalej.
6965:  Tutaj, moi drodzy, płyniemy z bardzo prostego powodu.
6968:  Powinien być tu albowiem portal, który nas przeniesie na drugą stronę świata.
6972:  Tak jest w każdym razie plan Cmentarzysku Galeonu.
6975:  A, i oczywiście, każda kampania, którą dzisiaj zaczniemy, będzie kontynuowana w tak zwanym najbliższym czasie.
6984:  Tak i tak.
6987:  Czy dodali jakieś uproszczenia względem pierwowzorów?
6991:  Nieliczne.
6993:  Głównie jeżeli chodzi o ekonomię elfów.
6998:  I dark elfów, i high elfów.
7005:  I szczerze powiedziawszy, te akurat uproszczenia mi się średnio podobają, ale generalnie większość zmian jest raczej kosmetyczna.
7012:  Jak pewnie zauważyliście, dotyczą one raczej kwestii gameplayowych i mechanicznych, jak chociażby walka piechociarzami.
7020:  Jak wygląda ten południowy kontynent?
7022:  To jest też Chaos Waste, podpłyniemy tutaj, żebyście zobaczyli.
7027:  Tak wygląda.
7028:  To jest dokładnie takie same pustkowia chaosu, jak na północy.
7034:  I tutaj zaczyna frakcja Oksjotla, którą kiedyś graliśmy swoją drogą.
7042:  Ale my płyniemy dalej, my płyniemy dalej na morze dalekie, płyniemy jak Arya Stark.
7047:  Obrażenia od pan... Tak, kolosy nekrofeksjańskie, tak, to będzie dobre, ale amunicja dla bandy artyleryjskiej zombie równie dobra.
7055:  Siła pocisków najlepsza na tym etapie.
7063:  Czy będzie kompania rozpoczęta z Quick Headtaker, tak mi się wydaje, jezwik.
7069:  Nie, dzisiaj nie.
7070:  Dzisiaj ze Skavenu zobaczymy sobie Clan Eshin.
7076:  Czy jeśli postawia chaosu odpowiada naszym regionom polarnym, to Oxyotl to ichni Roald Amundsen, pyta Stalowy Guziec.
7083:  Wychodzi na to.
7085:  Trybut.
7088:  Jest tak dużo trybutów na czatach, że ja się powinienem dorzucić, ale mamy mało prowincji, więc wolimy wściekłych bogów.
7103:  Cały czas płyniemy.
7105:  O, tak, moi drodzy!
7108:  Wiru, wiru!
7110:  Nasze wiru, wiru!
7111:  Szlag morski.
7114:  Czy ktoś tutaj na nas nie dybie tylko?
7116:  Swoją drogą też zostały poprawione niektóre modele.
7119:  To jest przepięknie zrobione na przykład.
7121:  Ten wir tutaj jest śliczny.
7124:  Nie wiem tylko dlaczego.
7126:  Słyszałem... Dlaczego słyszymy piłowanie desek?
7139:  To jest dziwne.
7140:  To jest bardzo dziwne.
7144:  Może dlatego, że się coś buduje jeszcze.
7146:  Może.
7147:  Tak zakładam.
7148:  Ale jest to bardzo zabawne.
7151:  Okropny dźwięk, prawda?
