Ogrze Królestwa Opilstwa i Oźralstwa — OGRE KINGDOMS Livestream #1
🔗 https://www.youtube.com/watch?v=c8kik-tNNFc

201:  KONIEC
3163:  Ale wiecie co, nauczeni naszym ponurym doświadczeniem ostatniej walki, zrobimy tak, że może tutaj wyślemy część ogrów, ale weźmy taką gwardię, czy taką gwardię dla naszego spaślaka.
3176:  O, to będzie dobre.
3178:  Pies szczeka.
3179:  Gwardia spaślaka nie będzie tutaj.
3182:  Nie umie się ustawić.
3182:  Jeszcze raz, jeszcze jedna próba.
3184:  Dorzucimy jeszcze tutaj naszego straszne monstrum, a reszta...
3190:  A reszta niech odwraca uwagę.
3191:  Gdzie możemy odwrócić uwagę?
3194:  Hmm... tutaj!
3197:  Dobre odwrócenie uwagi, tak!
3202:  Jakie są moje wspomnienia z gry Twierdza?
3204:  Kocham i Twierdzę, i Twierdzę Krzyżowiec absolutnie.
3206:  Bartosz pyta, że wszystkie etapy edukacji, które to jest moim zdaniem najgorsze, moim zdaniem podstawówka, tam zakorzenia się w nas cechy, które bez niej mógłby się tam nie pojawić.
3213:  U mnie to było gimnazjum, ale to było przed tym, jak zostały zlikwidowane.
3216:  To było absolutnie straszne.
3220:  Witam Errorban, witam serdecznie.
3225:  Zuzka pyta o kwestie wymagających profesorów, bo boi się, a chce iść na ASP i inaczej rodzice mnie chyba wydziedziczą, jak nie pójdę na jakieś studia.
3232:  Bo dziewczyna to jak mądra i po prostu jak nie będzie, to sobie w życiu nie poradzi.
3235:  Ale musisz się zadać pytanie, po co ci jest to ASP?
3239:  I jeżeli chcesz mieć fajną pracę w grafice, to obok ASP musisz sobie robić portfolio i wyrabiać własny styl, bo jest duża szansa, że jeżeli pójdziesz na nieodpowiednie ASP, to ci zabiją ten styl i nauczą cię takiego stylu, który na przykład daje ci wilczy bilet w gamedevie, a tego byśmy nie chcieli.
3255:  Dziękuję.
3256:  Zależy oczywiście, co chcesz robić w życiu, więc dlatego mówię, że trzeba sobie zadać to pytanie.
3260:  Na pewno najgorszą motywacją jest to, że rodzice chcą.
3262:  Nie.
3263:  Na przykład, powiem szczerze, moja mama, która już jest częstym bohaterem tych streamów, siłą rzeczy, mówiła mi inaczej, inaczej.
3272:  Ona zawsze optowała za tym, żebym poszedł na takie studia, po jakich będę mógł mieć, no jej zdaniem właśnie, taką pracę, która jest niezawodna.
3279:  No i optowała za tym, żebym poszedł w kierunku nauk technicznych.
3282:  No także dlatego, że ona jest profesorem nauk technicznych, mogła mi w nim najbardziej pomóc.
3285:  No ja się uparłem, że nie.
3287:  No i moja mama pójdzie, spoko, i mnie wsparła w innym wymiarze, nie?
3290:  I nigdy mi nie powiedziała, o, widzisz, trzeba było pójść na mechanikę, nie miała, mechatronikę, nie miało być tego problemu.
3296:  Nie, nigdy mi tego nie powiedziała.
3299:  Czy widziałem Violet Evergarden?
3300:  Tak, to jest przepiękne anime, absolutnie przepiękne.
3303:  Wzruszające, prawda, Krzysztofie?
3305:  No, wzruszające.
3306:  Nawet wczoraj wspomniałem, bez schematu oczywiście przekręciłem tytuł, jak zawsze, nie?
3311:  Jamniki dla mamy Krzysztofa.
3312:  O, kochani jesteście.
3314:  Zrównie mitologia pisze Coltis, ale seria Nobunaga's Ambition to bardzo dobre grand strategy osadzone w japońskiej erze Sengoku.
3322:  O, to Inari masz odpowiedź w takim razie.
3325:  Krzyżowiec niepraktykujący potwierdza.
3326:  Twierdza Krzyżowiec najlepsza.
3329:  Kiedy będzie ogrywany Król Magii?
3330:  O, Kent!
3331:  Od cincha to myśmy zaczęli w ogóle te streamy.
3334:  Ale wróci, wróci.
3335:  Bez obaw.
3336:  Dobra, tutaj na razie to będzie tylko przynęta, którą dajemy.
3340:  Dzięki serdeczne, anarchistyczne wataszko za trybut.
3343:  Witam szefa i czart, czemu nie gramy potężnego magiem kapłanem Skrag the Slaughterer, gdzie jest magia.
3349:  Wiecie dlaczego?
3350:  Chciałem wam pokazać ten rejon świata, bo tam byłoby bliżej Kislewu, ale na pewno będziemy kontynuować kampanię ogrów, to zagramy nim.
3357:  Co myśleć o filologii na UAM?
3362:  Polska?
3363:  Jak?
3364:  Natomiast obcych nie znam.
3371:  Dobra.
3372:  Chyba wszystkich już wysłaliśmy do boju, czy nie?
3373:  Nie wszystkich.
3378:  Tutaj nie dajmy się oflankować.
3383:  Jeden mamy ogry i wszystko mamy.
3384:  Ogry na środku ekranu, osioł w lewym górnym rogu.
3387:  To ja, to prawda.
3388:  Osioł, najlepsza postać ze Shreka.
3392:  Czekaj, że niejakiego doktora Nenemana na mojej nowej uczelni jest podobny.
3395:  Teraz możemy zapisalić się do niego na zdjęcia z Game Theory.
3399:  Nie, eee, eee, eee, stop!
3401:  Game Theory nie ma nic wspólnego z teorią gier wideo.
3405:  Game Theory to jest pogranicze matematyki, statystyki i filozofii.
3413:  Nie jest to, o czym myślicie.
3417:  Widzicie, jak się potrafią ogry świetnie przebić przez nasze siły?
3420:  Wspaniałość absolutna, czy przez siły wroga.
3427:  Po wpisaniu Krzysztofa Maja na YouTubie pierwszy jest film Rallyndale'a na mój temat.
3431:  To dlatego, że to nie jest film o mnie, bo Rallyndale mówi o jakimś Krzysztofie Maju.
3435:  Ja nie wiem, kto to jest.
3436:  Ja jestem Krzysztof M. Maj.
3437:  Aaa!
3444:  Ale wiecie, jesteśmy w kraju, w którym ludzie mają problem z tym, że jeżeli ktoś chce, żeby się do niego jakoś zwracać, na przykład, żeby używać określonych zaimków, to nie będę używać zaimków, nie!
3457:  Albo jak ktoś prosi, żeby się do niego zwracać innym imieniem, nie, nie będę robił tak, jak ty chcesz!
3464:  Ja tak strasznie lubię, jak to samo robią ludzie lewicy.
3467:  Jezus, jak ja to lubię!
3469:  Ale wiecie, jak to jest z naszą lewicą?
3470:  Nasza lewica jest kanapowo-kawiorowa.
3475:  Dlatego ja też tak krytykuję Olgę Karczuk, ponieważ ona bardzo często właśnie nie jest po stronie tych ideów lewicowych, po których stronie na przykład ja mógłbym być, mimo że w moich poglądach politycznych nigdy nie mówię wprost.
3488:  I gdybym powiedział wam w pełni, jakie są moje poglądy polityczne, bylibyście bardzo zaskoczeni, to mogę zagwarantować, ale nie zrobię tego nigdy z bardzo prostego powodu.
3496:  To znaczy, to jest dawanie ludziom łatwego kluczyka do segregacji.
3499:  Dlatego też wam to odradzam, żeby mówić wprost.
3502:  afiliować się.
3503:  Lepiej powiedzcie, co myślicie na dany temat, nie?
3505:  Ludzie sobie już później wyciągną wnioski, o co chodzi, czy ich to zdaniem jest prawica, czy ich zdaniem to jest lewica.
3512:  Natomiast najgorsze, co można zrobić, to powiedzieć, no, ja jestem centroprawicy.
3515:  Co to znaczy, że jesteś centroprawicy?
3516:  Jakie masz poglądy?
3517:  To jest centroprawica, jest inna we Francji, inna w Stanach, a inna w Wielkiej Brytanii, a jeszcze inna w, nie wiem, Bangladeszu, tak?
3524:  Ja jestem magokratą, absolutnie tak.
3530:  Co sądzę, co powiedział Ralinde o mnie?
3531:  Nie wiem, ponieważ jak widzę na miniaturce, że ktoś używa wyzwisk, to ja z definicji nie oglądam.
3537:  Po co?
3538:  Tego się nauczyłem na Wydziale Polonistyki UJ.
3546:  A nawet jeżeli to nie było wyzwisko, to był nieumiejętnie użyty termin.
3549:  Nie wiem, co gorsze.
3551:  To jest populista, zdaje się, nie?
3553:  Populista to jest człowiek, który mówi to, co chcą usłyszeć inni.
3558:  Dla każdego coś przykrego.
3559:  To, co chcą usłyszeć inni.
3561:  Dla każdego coś przykrego.
3562:  To, co chcą usłyszeć inni.
3564:  Dla każdego coś przykrego.
3568:  To, co chcą usłyszeć inni.
3569:  A, okej.
3571:  Więc trochę szkoda mi czasu na słuchanie kogoś, kto nie umie używać słów, których... Znaczy, nie zna znaczeń słów, których używa.
3580:  Albo używa tego w formie taniej obrazy, nie wiem, co gorsze.
3584:  Chyba przegrywamy na tym froncie, wiecie, to tak ostro.
3588:  I to jest też strategia, którą mega polecam, nie?
3590:  To znaczy, jeżeli widzicie cokolwiek, kogokolwiek mówiącego cokolwiek na wasz temat, z czym się pryncypialnie nie zgadzacie i co uważacie, że jest obrazo, to po co ma się w ogóle do tego ustosunkowywać?
3607:  Czy można powiedzieć, że macie liberalne poglądy?
3609:  W sensie żyje według zasady, że wolno się... Znaczy wiecie, mówcie co chcecie na swój temat, tylko mówcie jakie mogą być konsekwencje tego, że na przykład ktoś się afiliuje bardzo wyraźnie po stronie prawicy czy lewicy.
3620:  Już do końca życia będziecie słyszeć, że a no tak, ten lewus coś, albo o tak, ten prawak coś.
3625:  Nie, nie dawajcie ludziom łatwej broni do rąk.
3629:  Niech się, niech się pomęczą trochę nad, niech się zastanowią nad waszymi argumentami, a nie szufladkują was.
3640:  Czy w liczbie może Krzysztofa jak wygląda praca nad fabuły i questami w gamedev'ie?
3642:  Tak.
3643:  Tak w ogóle.
3643:  Mam nad tym warsztat na AG, więc trochę ciężko mi to powiedzieć od razu, ale postaram się szybko wam to powiedzieć, ale to będzie dłuższa dygresja, okej?
3653:  Znaczy tak, po pierwsze musicie przestać myśleć o fabule jako o czymś, co jest linearne, okej?
3659:  Myślicie o takich maleńkich fragmencikach, quest, dlatego mówię, uczcie się pisać krótką formę, bo to się wam przyda zawsze, jeżeli chcecie pisać cokolwiek, na przykład właśnie w gamedev'ie.
3669:  I cała sztuka pracy nad questami polega na tym, żeby powiązać takie mikrofabułki niższego rzędu z całym planem narracyjnym.
3678:  Czyli tym, jakie są wydarzenia w grze, co się w grze dzieje, jaki jest stosunek tych małych questów do przebiegu fabuły.
3686:  Bo w tradycyjnej fabule macie punkt kulminacyjny, tak?
3688:  Climax po angielsku.
3690:  No dobrze, ale...
3692:  Co zrobić, jeżeli gracz będzie poznawał wydarzenia nie w tej kolejności, w której my chcemy?
3698:  Może Climax mieć w niewłaściwym miejscu, więc musicie mieć to, co Jim Bizocci nazywa Grand Narrative Arc, to jest na górze,
3705:  a pod spodem macie te questy, nie?
3707:  I te jednostki niższego rzędu muszą nawiązywać jakoś, wpływać na zmiany wydarzeń na planie tego wielkiego łuku narracyjnego na górze.
3715:  Jak to sobie zwizualizować najlepiej?
3717:  Pomyślcie sobie o detektywie Mungu, okej?
3719:  I co było w detektywie Mungu?
3721:  Były sprawy Tygodnia Róży, tak, które on rozwiązywał, ale równocześnie była ta historia ze znalezieniem jego żony.
3728:  No i co?
3730:  I to jest właśnie ten grand narrative arc przez wszystkie sezony serialu.
3733:  I to jest punkt kulminacyjny Detektywa Manka.
3735:  A to wszystko, co jest w poszczególnych odcinkach, to są wasze questy.
3738:  Więc tak trzeba myśleć o projektowaniu fabuły, tak w dużym skrócie.
3746:  Czy można muzykę trochę bliżej?
3747:  Można.
3748:  Jasne.
3754:  To jeśli ktoś definiuje swoje plony jako lewicowe i prawicowe, możecie, a ja najbardziej.
3757:  Ja zostałem pewną swobodę.
3758:  Ważne tylko, żeby mieć po pierwsze świadomość tego, z czym to się wiąże, a po drugie, no właśnie, nie domagać się od kogoś, na przykład, kto nie chce, żeby się afiliował po jakiejś stronie, bo po co?
3770:  Znajdę tam turystyki i rekreacji dla osób, które chcą pracować w organizacjach imprez filmowych.
3774:  To się przydaje Mikołaju, z tego co słyszałem.
3779:  Kamil ma dobre pytania, prezent walentynkowy, Warhammer czy Elden Ring?
3782:  O kurde, zależy co wolisz, nie?
3784:  Jeżeli lubisz cierpienie, to Elden Ring, a jeżeli cenisz strategię, no to chyba nie muszę mówić, że Warhammer, nie?
3793:  No powiem wam, że brak magii sprawia, że Krzysztof jest zagubiony.
3801:  Wie, że nas bardzo zdziesiątkowały, niestety.
3806:  Bardzo, a bardzo.
3809:  Nie jestem w stanie ich wszystkich... ich wszystkich zniszczyć.
3815:  Dobra, wyślijmy go do walki wręcz.
3819:  Dobra, tutaj zajmujemy wieżyczkę, przynajmniej tyle.
3826:  Ojurdo Juris założyło stronę do zgłaszania szkalowania JP2, ale to nie wiem, bo ja myślałem, że JP2 to jest konfucjański mędrzec, nie?
3835:  Nie ma nic wspólnego z Janem Pawłem II, świętym kościoła katolickiego.
3840:  Słuchajcie, każdą tego rodzaju rzecz trzeba albo trollować, albo znajdować sposób na, wiecie, na to, żeby to ominąć kreatywnie.
3849:  For Ursun, for Kislev, witam Haru, dzisiaj niestety za wielkiego boga ma!
3854:  Walczymy.
3856:  I cyk, z głoszonką poszło, cześć Dominiku!
3859:  Pewnie, dopiero będzie w problemie, jak będzie 21.37 się pojawią jamnicze emoji, Jezus Maria.
3869:  Może mnie ratuje to, że wzywam świętych i oj nie, nasz biedny Skałoruk.
3875:  Jaki to jest Skałoruk?
3876:  To jest cipanie Skałoruk, przecież on przegrywa z gnoblarskimi trapperami.
3882:  Skandal.
3886:  Możecie, o, czaty, zakremówczcie, da się tak powiedzieć, dla Dominika, żeby zobaczył, co się u nas odpierdziela o 21.37.
3898:  To jest sama radość.
3899:  Można już teraz.
3900:  Tak jest, udzielam zezwolenia.
3902:  To oznacza, że będziemy mieli dwa razy papajowanie.
3907:  Ordo Iuris more like Valar Morghulis.
3912:  Skałoróg ma przeżyć.
3914:  Taki jest plan.
3920:  Dobrze.
3921:  To w takim razie my z powrotem tutaj zaszarżujemy i spróbujemy przejąć ten punkt.
3927:  Wolniej, bo nie wyrabiam z wypisaniem formularzy.
3933:  Cudowne.
3937:  Wiecie, to jest pomysł, to trzeba strollować i zalać ich zgłoszeniami.
3944:  Ja bym na przykład zgłosił wszystkie pisma urzędowe, które mają 2137 stron i więcej i sprawdzał pilnie, co jest na 2137.
3952:  Co to za gierka?
3953:  Jak to co?
3954:  Warhammer III, wspaniała rzecz.
3956:  Musicie w to zagrać.
3958:  O, spieszmy się kochać wieżę, tak szybko się burzą.
3964:  Niszczyć goblary.
3967:  Warhammer 3 wychodzi jutro, to jest, więc gramy dzisiaj w przedpremierze.
3970:  Ostatni stream przedpremierowy.
3972:  Znaczy, gramy to jest dużo powiedziane, bo aktualnie przegrywamy.
3978:  Nie odkopił się ze zgłoszeń przez następne trzy lata, tak.
3982:  Kamil zgłosił Castorama za sprzedawanie papy dachowej.
3987:  Piękne!
3989:  Bardzo mi się ten trolling podoba.
3991:  Dobry trolling nie jest zły, dobry trolling jest wspaniały.
3994:  Jak tam nasz Skałoruk?
3996:  Skałoróg się ma źle.
4000:  Nie podoba mi się stan Skałoroga.
4002:  Niech Skałoróg niszczy trapperów.
4004:  Wielki, potężny Skałoróg nadaje się wyłącznie do roznoszenia w drabiezgi łuczników.
4013:  Na wykopie jest akcja, że zgłaszają brzydkie pomniki JP2?
4016:  Słusznie.
4017:  Ale tu mają co robić.
4020:  W tych pomników jest bardzo dużo.
4022:  Czemu?
4023:  Czemu ten nasz wróg jest taki silny?
4024:  Ja się pytam.
4025:  To jest skandal.
4031:  O!
4031:  O!
4033:  O!
4033:  O!
4033:  O!
4033:  O!
4033:  O!
4033:  Mork ginie.
4035:  Dobrze.
4036:  Nasz tłusty lord, któremu się nie chce ruszać z krzesła zupełnie jak profesorowi w pokoju konsultacyjnym.
4042:  To już ustaliliśmy na czatach.
4045:  Nie wiemy wciąż, czym Łacniej wymachuje, czy Maczugą, czy Wielkim Ućcem.
4051:  Ale ma jeden cel, zniszczyć morga.
4053:  Co ze Skałorogiem?
4055:  Skałoróg jest ostatnią, ostatnią jednostką, która cokolwiek robi tutaj.
4060:  Mamy przerąbane.
4063:  Można zgłosić w zespół Papa Rouge za nazwę.
4065:  Tak.
4068:  A pomnik z Parku Strzeleckiego to powinien być w pełni, w pełni, w pierwszej kolejności zgłaszany.
4074:  Kto to widział, żeby Jan Paweł się zasadzał do stolca?
4076:  Nie wolno tak.
4079:  Dobra, tutaj będziemy mieli nasz... Dobrze.
4085:  Myślę, że nasz Lord jest w stanie chyba sobie poradzić z resztą.
4088:  Tak mi się wydaje.
4091:  Jest w miarę wyrównane to, co tu się dzieje.
4094:  W miarę.
4095:  Oczywiście chcielibyśmy, żeby było lepiej.
4101:  Artur ma pytanie.
4102:  Wala Arturze.
4105:  Biedny Paweł dopytuje się, czy zostanie zgłoszony za wpłatę weźmową, ojoj.
4109:  Co się kryje pod moim M?
4110:  Mag.
4113:  Widzicie, czy to nie było oczywiste?
4119:  Gdzie jest Skałoruk?
4124:  O nie, Morg wraca.
4127:  Zabij Morga.
4135:  Czy Moral Mark Szczykany możemy nazwać dowódcę Karol Otyła?
4138:  Tak.
4141:  Tak, uważam, że to jest godny pomysł.
4145:  Skałoroga będziemy używać tylko do tego, żeby zaszarżował i nie przeszarżował, to jest kluczowe.
4152:  Czyli tak, jest szarża i wycofujemy się.
4156:  No nie powiem, ciężko się walczy na początku.
4158:  Skałoróg wybił wprawdzie 218 przeciwników, czyli dużo.
4165:  ale trzeba z nim uważać.
4168:  Mam wrażenie, że głównie to wieże nam zaszkodziły.
4183:  Myślę, że jak zabijemy tego lorda, to możemy mieć większe szanse, ale diabli wiedzą.
4189:  Czy uważam, że 200 na wiadomość podczas live'a na YouTubie to za mało?
4194:  Dlaczego za mało?
4195:  Nie rozumiem, dlaczego za mało.
4196:  Czemu pytasz, że za mało, Marku?
4200:  Ta Rael pisze, że widzę, że w idealnym momencie przyszedłem, tak?
4203:  Znaczy, Krzysztof przeżyna ogrami, ponieważ ogry nie mają magii.
4208:  Niezwykłe.
4208:  Kto mógł się tego spodziewać?
4211:  Ale wiecie co?
4212:  Tłuściarz sobie poradzi.
4214:  Wierzę w niego.
4216:  Podpowiadałem pytanie przy Krzyto, bo zginęło w kremówkowej powodzi.
4220:  Jaka objętość tekstu mamy?
4221:  Mamy się mówiąc w krótkiej formie.
4223:  Do questu?
4224:  Oj, do questu to tak maksymalnie pół strony, strona cztery.
4227:  Możesz się zmieścić z opisem questu.
4229:  W ogóle questy się opisuje najczęściej w Excelu, żeby było śmieszniej.
4233:  Macie kolumny, nie?
4234:  Jaka postać uczestniczy w questie?
4236:  Jaki jest objective, czyli cel fabularny?
4238:  Jaki jest objective cel gracza?
4240:  Bo to jest inna rzecz.
4241:  Jaki jest ciąg wydarzeń?
4244:  I ewentualnie jaki jest wpływ tego questu na świat.
4251:  Nie, nie, nie, nie, nie, nie, nie, nie, nie skałorogu.
4254:  Żadne takie.
4257:  Skałoróg?
4258:  SKAŁORÓG!
4260:  Nie waż się wycofać!
4264:  Brzuchomandzi?
4265:  Brzuchomandzi ładne.
4277:  Dobra, tego natomiast wycofamy.
4278:  Bohatera musimy wycofać, będzie z nim problem.
4281:  Głupi, prymitywny skałoruk!
4286:  Czemu nasz skałoruk ginie?
4291:  Dobra, teraz pytanie.
4292:  Czy nasz Lord se poradzi?
4296:  Co jeszcze napisał Sapkowski poza Wiedźmińską?
4298:  Malady i inne opowiadanie świadkowa Artura.
4301:  Coś się kończy, coś się zaczyna.
4302:  To jest chyba poza Wiedźmińskim... Dobrze mówię?
4305:  Tak.
4306:  Tam jest jedno opowiadanie wiedźmińskie.
4309:  Może nawet dwa, ale są też inne.
4313:  Tyć ogry mają dwie unikalne szkoły magii, ale nie na początku, niestety.
4316:  To jest pierwsza tura, nie dostaliśmy jeszcze... No dobra, druga.
4318:  Nie dostaliśmy jeszcze żadnego maga.
4321:  Nie, żmi i Sapkowski nie napisał.
4323:  Nie rozumiem, o czym mówicie.
4324:  Nie ma takiej powieści.
4327:  Podoba mi się, że Skałoróg uciekając rozdeptał pół wrogiego wydziału, prawda?
4331:  Mi się bardziej podoba to, że kompletnie nie mam problemu z tym, że jakieś jednostki nam giną czy nie, ponieważ to są ogry.
4340:  Czy chcemy wrócić Skałorogiem?
4342:  To może być niebezpieczne.
4346:  Ooo.
4348:  Ale nasz bohater sobie ładnie radzi, to mi się podoba.
4354:  Tłuściosz!
4355:  Bądź grzecznym tłuścioszem!
4359:  A, tutaj coś nas strzela.
4361:  My nie chcemy tego.
4364:  Dobra, kolejna jednostka.
4366:  Kolejna jednostka zgładzona prawie.
4369:  Czemu mają taki zasięg te wieże?
4370:  To jest pytanie.
4375:  Jak to jest z pisaniem questu, skąd brać info?
4377:  Nie, nie jest takie proste.
4379:  Dlatego właśnie ja się tego nauczyłem, jak robiłem projekt B plus R, o tworzeniu narracji w grach wideo właśnie.
4393:  Mag bez magii okazał się bezbronnym.
4394:  Krzysztofu największym drogiem są więc patologie z systemu edukacji Dwimeryt.
4398:  Nie no, Dwimeryt, fuj.
4402:  O nie, gar!
4404:  Won.
4406:  Won mi stąd.
4408:  Zamierzam go złamać.
4412:  Ale utrzymuje się długo nasz tłuszczarz.
4415:  Tłuszczarz jest lepszy.
4416:  Skałoruk wrócił, ale ma 312 punktów.
4418:  Boję się go wysłać do walki, bo
4422:  Bo nieprędko go zrekrutujemy na nowo.
4425:  Dobra, kolejna jednostka złamana.
4427:  Chyba kluczowa... Ale zobaczcie, te wieże nam zadają straszne obrażenia.
4433:  Nie doceniłem wież, no.
4434:  Absolutnie.
4438:  Dobra, została jedna jed... Dobra, zostały trzy jednostki jeszcze do wybicia.
4442:  Ważne, żebyśmy byli poza zasięgiem wież.
4445:  O nie, on idzie do naszego skałoroga.
4447:  Dobra.
4451:  Tu widziałem eksploat z wiatrami ognia.
4453:  Widziałem.
4454:  Znaczy nie, z wiatra... cholera.
4457:  Z wiatrami ognia nie wiedziałem, że już pokazał, ale słyszałem o nim.
4463:  Bardzo ciekawe.
4466:  Bo chyba nie straciliśmy wielu jednostek, to dobrze.
4475:  Musimy mieć maga.
4476:  Musimy mieć maga do tej bitki.
4477:  Oj, oj, oj, oj, oj, oj, oj, oj.
4481:  Ojajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaj
4514:  I spróbujmy coś zrekrutować.
4518:  Czy się da?
4521:  Myślę, że powinno się dać.
4528:  Mięso pozyskiwane z bitew Armia Lorda?
4538:  Nie stać nas.
4541:  Nie straciliśmy dużo jednostek.
4542:  Krzysztof2022, prawda?
4544:  Ładna scena, jest przepiękna scena.
4546:  Jesteśmy w górach, które są na południe od Wielkiego Kataju i na północ, na północny wschód konkretnie od ziem, które zajmowaliśmy Kislewem.
4559:  Popatrzcie, prymitywny przeciwnik nie chce nas atakować.
4562:  To świetna wiadomość.
4565:  Ponieważ dzięki temu jesteśmy w stanie zrekrutować na przykład ogrzebyki
4570:  z żelaznymi pięściami, które są znacznie lepsze od zwykłych ogrzykbyków.
4575:  Miejmy dwa oddziały przynajmniej takie.
4577:  O nie.
4579:  Bardzo źle ze złotem.
4581:  Bardzo źle ze złotem jest.
4583:  W takim razie, skoro jest źle ze złotem, to co możemy jeszcze zrobić?
4589:  Wytworzone mięso, mięso pozyskiwane z bitew.
4592:  Nie, nie, nie, nie.
4594:  Tempo uzupełnienia spraw.
4595:  Umiejętność armii obżarstwo.
4598:  Nie wiem, co daje ta umiejętność jeszcze.
4600:  Nie pamiętam.
4601:  Jest szansa, że nagram poradniki do Warhammera poza tym, co gram na Steamie.
4605:  Staram się te streamy robić właśnie takimi poradnikowymi, bo zawsze mam problem z nagrywaniem takiego czysto gamingowego contentu tutaj.
4617:  Mam wrażenie, że są ludzie, którzy po prostu żywią to lepiej ode mnie.
4621:  Jaka jest najlepsza frakcja, by nauczyć się grać?
4623:  Dlaczego są to Chaos City Korna?
4624:  A nie zgadzam się z tobą.
4625:  Myślę, że najlepsza frakcja, żeby nauczyć się w ogóle grać tutaj, to jest, wbrew pozorom, któraś z frakcji ludzi.
4632:  Albo Kislev, albo Kataj.
4636:  Może kontrakcik?
4637:  Kontrakty są jeszcze niedostępne.
4639:  No, dostępne za trzy tury.
4640:  To jest kolejna mechanika, która jest wprowadzona w Ogrzych Królestwach.
4644:  Przyprawy rzeźnika, tempo uzupełnienia strat, tak bardzo tego chcemy.
4649:  I druga rzecz, której chcemy bardzo, to więcej jednostek ogrów, tak.
4654:  Powiedział Krzysztof, nigdy.
4657:  Obżarstwo pozwala dokarmić wojsko w ramach zamiast za silniejszy łomot.
4660:  Okej, okej, czaję Taraelu.
4664:  Dobra.
4666:  Potrzebujemy... czego jeszcze tutaj potrzebujemy bardzo?
4668:  Wytworzone mięso?
4669:  Przyda się.
4672:  Mięso sprawi, że będziemy w stanie poruszać się dalej.
4681:  Ciężko ze złotem.
4685:  Gdyby ludzie nie robili czegoś, bo są lepsi od innych, to nie byłoby słabych nauczycieli.
4692:  No i wiecie, w drugą stronę też, to jest trochę tak, że
4697:  To jest błędne koło.
4698:  Problem, bo nie czytasz.
4699:  PRZEPRASZAM, NUMOR, NIE JESTEM W STANIE WSZYSTKIEGO.
4701:  Jak kiedyś powiedziałem, że jestem transhumanisto, to pierwsza reakcja jaka była, a jak... jaka to jest płeć.
4708:  Zaznaczam, że była osoba lewicowa, trochę załamka.
4711:  A to prawda.
4712:  No to prawda.
4715:  To prawda.
4717:  Musiałem to przetworzyć aż.
4720:  Dobrze.
4722:  Okej.
4724:  Spróbujemy się zasadzić w tej zasadce.
4726:  Zobaczymy, co zrobi ten prymitywny druk.
4730:  Ciekawostka Warhammerowa.
4731:  Ogry dość często pojawiały się w Reeklandzie jako oddziały dowodzone przez niziołki.
4735:  O, nie wiedziałem.
4738:  Chcemy umowy handlowe.
4739:  Pewnie, że chcemy.
4740:  Masz jakieś wiadomości o tym, jak wygląda zapotrzebowanie na grafików i szczególnie konsept artystów w gamedevie?
4744:  Jest gigantyczne zapotrzebowanie na wszystkie praktycznie profesje w gamedevie.
4750:  ale chodzi o ludzi, którzy są wysoko wykwalifikowani, dlatego zawsze podkreślam, żeby jak najszybciej iść gdziekolwiek na staż.
4757:  Może być to staż płatny, ostatnio była oferta stażu płatnego, nawiasem mówiąc w grupie na Facebooku Praca w GameDevie i polecam Wam, żeby się tą grupą interesować, bo tam się dzieją właśnie takie rzeczy, bo zwykłe staże są bezpłatne.
4769:  Można też napisać z głupia frant do jakiejś firmy i spytać ich po prostu, czy mają jakąś ofertę stażu bezpłatnego i można tam pójść, popatrzeć dosłownie, jak pracują, cokolwiek, nie?
4778:  zainteresować się tym wcześniej, bo no właśnie poszukiwuje się ludzi, którzy mają jakieś doświadczenie, a staż płatny, o ile wiem, da się wpisać w doświadczenie.
4796:  Mikołaj pisze, że chce się przenieść z Uniwersytetu Krzyżowskiego na ekonomiczny w Krakowie.
4800:  Czy to jest ok, że moje badanie jest rozpatrywane przez 7 dni?
4802:  Po 7 dniach masz prawo już zadzwonić i spytać dlaczego tak długo.
4806:  Programisty w wieku 20 lat musi mieć 30 lat doświadczenia.
4808:  No, trochę tak jest.
4809:  Ejo, witamy, Agnieszko.
4810:  Nie wiem, czy to jest dziwne, że ktoś nie wie, co to jest transhumanizm, to nie jest znowu jakaś koncepcja obecna w ogólnym nurcie informacyjnym.
4821:  Ej, ale... No, rozbieramy wtedy na etymologię, tak?
4827:  Jak zawsze ja się staram pokazać.
4829:  Każdy wie, czym jest human, tak?
4831:  Co to znaczy trans... przez, tak?
4834:  Przekraczać.
4836:  Przekroczenie człowieczeństwa, nie?
4839:  Nie jestem w stanie zrozumieć, dlaczego ludzie się przerażają, jak widzą trudny termin, a nie rozbierają go na części.
4845:  To jest lepszy nawyk, który warto sobie wyrobić.
4847:  Wtedy żaden termin nas nie zdziwi.
4850:  Tak myślę.
4851:  Ja tak robię zawsze.
4852:  Wiecie, ja mam trudność z pamięcią, więc to jest jedyny sposób, żebym ja cokolwiek zapamiętał.
4857:  Rozwój obozowisk.
4858:  Tak, chcemy tego.
4859:  Bardzo chcemy tego.
