🔴 Dziś uwierzę w Księżycowe Wieże | BALDUR'S GATE 3 Livestream #10
🔗 https://www.youtube.com/watch?v=4hSCUZxzajs

10:  KONIEC
3303:  Tak, tak, jest tutaj sporo, moi drodzy.
3305:  Mroczne plony to jest chyba teleportacja.
3308:  A nie.
3311:  Oj, oj, oj, oj, oj, oj, oj, oj, oj.
3313:  Ten cień bardzo pożałuje tego, że jest cieniem.
3321:  Rozwścieczenie.
3322:  He, he, he, he, he, he.
3329:  Astarion się przestraszył.
3331:  O nie.
3336:  Co ja mogę uczynić?
3337:  Niewiele.
3340:  A zatem tradycyjnie.
3345:  Dobrze.
3349:  A co ona?
3349:  Ach, a to nie był Astarion.
3351:  Posępne serce się przeraziła.
3354:  Sztof nie zauważył.
3358:  Jakie chybienie krytyczne!
3366:  A na Displate... O tym jeszcze nic nie mówię.
3373:  Mamy z Dominiką pewne plany, ale... Powolutku.
3381:  Dlaczego idę stąd?
3410:  Wiecie co?
3411:  Trzeba pieprznąć w coś!
3417:  Mam nadzieję, że to będzie lepszy efekt.
3423:  Dobra.
3424:  I... Tak.
3430:  Musimy mu leczyć i nie domagaj amniksa.
3432:  To jest zglęknione serca nieposępne, prawda?
3444:  Proszę bardzo.
3446:  Proszę bardzo.
3447:  Ktoś jeszcze?
3450:  Aaa!
3452:  Wstrętny cień!
3478:  Legendy głoszą, że przestanę kiedyś kichać.
3485:  Ech... Moja ulubiona część.
3503:  Niezmiennie.
3505:  Niezmiennie przypomina mi to serce z Dishonored.
3511:  Coś wspaniałego.
3512:  Muszę iść dalej.
3531:  Coś wspaniałego.
3533:  Dobra, tutaj na pewno będzie.
3541:  Łapka.
3543:  No, no, no.
3544:  Co z percepcją?
3545:  Jaka porażka?
3551:  Aaa!
3553:  Mówiłem!
3557:  Czy to nie jest tak, że Łotrzyk powinien to widzieć?
3565:  że serce z Dishonored to mistrz gry, nie mogę powiedzieć dorka, to był bardzo duży spoiler.
3570:  Ale graliśmy w Dishonored, jakby co.
3572:  Czy Baldur 3 jest lepszy od Divinity 2?
3573:  Wiesz co, Maćku, na równym poziomie myślę, to znaczy mnie się bardziej podoba mimo wszystko Baldur's Gate 3 z uwagi na to, że są pewne rzeczy pousprawniane i jednak widać, że gra ma zupełnie większą skalę, ale Divinity i świat Rivellonu kocham.
3593:  Bardzo porównywalne gry.
3596:  Bitewna błyskotliwość.
3598:  Magiczna błyskotliwość na dwie tury?
3601:  Uuu... Uuu... Ale to jest za... za dawanie obrażeń bronią.
3616:  My takich obrażeń nie zadajemy.
3622:  Jak twoja postać wykryje pułapkę na skrzynce, możesz wtedy brute forcem ją rozwalić, wtedy pułapka się nie włącza.
3628:  O, ciekawe.
3631:  Moi drodzy, no nie ma tutaj nic więcej.
3633:  Chyba że... Oooo, joj, joj, joj, joj.
3637:  Ale bym pominął.
3639:  Tutaj widać pieniądz i budżet w Starfleetzie, zastanawiam się na co poszedł budżet gry.
3642:  Na marketing, Froggatt, na marketing.
3645:  Nie uczą się na błębach kolegów lepszych od siebie.
3648:  CD Projekt Red a Bethesda.
3650:  No, nie muszę mówić, że jednak CD Projekt Red wyżej.
3654:  A ich marketing też zgubił.
3663:  Tego to ja się kompletnie nie spodziewałem.
3669:  A proszę, bardzo jest ciężka skrzynia.
3671:  CD Projekt Larian.
3673:  To byłoby piękne, nie?
3676:  Najlepsza część Divinity to, że można gadać z kotami tu też!
3679:  Możesz ze wszystkimi gadać.
3681:  Jeżeli masz rozmowę ze zwierzętami oczywiście.
3685:  Eliksir widzenia w ciemnościach.
3686:  Teraz, teraz, teraz dostajemy eliksir widzenia w ciemnościach.
3689:  Dźwignia?
3693:  Świetnie.
3695:  Astarion wszystkich zamknął.
3697:  Zwój kołatki.
3700:  Zwój przebrania siebie.
3701:  Hmm.
3705:  Zwój kroku przez mgłę.
3706:  Podejrzewam, że Astarion się nie może tego nauczyć, nie.
3709:  I zwój ciemności.
3712:  Czy robiłem pacyfistyczne zakończenie, czy dałem się ponieść magii?
3717:  Ale w czym perwent?
3719:  Bo jeśli chodzi o... Ach, w Divinity zapewne mówisz.
3724:  Zdałem się ponieść magii, jeśli nie pamięć, nie myli.
3726:  Chyba, że mówisz o innej grze, ciężko powiedzieć.
3729:  Moja ulubiona, niekonwencjonalna szkoła magii, to już kiedyś mówiłem Allomancja z Brandona Sandersona z Mgły Zrodzonego i Hemalurgia.
3738:  Znakomicie opisane.
3742:  Allomancja polega na tym, że w żołądku spalacie różnego rodzaju metale i w ten sposób można rzucać zaklęcia.
3749:  Okej, tutaj nic nie ma, mimo że tutaj coś jest.
3753:  Czy ktoś mi może wyjaśnić ten fenomen?
3762:  Żniwa pamięci.
3765:  Shadarkai zawędrowali do sfery cieni lustrzanego odbicia świata, w którym żyjecie, tylko spętanego cieniem tętniącego nikczemności wypaczonego dźwięczącą rozpaczą pod wodzą królowej kruków.
3777:  Są elfami, choć innymi od zamieszkujących w Wybrzeże Mieczy.
3780:  Shadarkai upodobniają się wyglądem i charakterem do miejsca zamieszkania.
3785:  Ogólnie to okrutne i nikczemne istoty, jednak bezresztą oddane swej władczyni i jej dominie.
3790:  Piraci z Luskanu.
3790:  Okej.
3790:  Luskan kojarzę z Neverwintera.
3792:  W sensie z gry.
3814:  Niepokoje mnie właśnie sytuacja CD Projekt Red, pisze Goonie, i w kontekście nadchodzącego dodatku, choć trochę go przehypowali, to prawdopodobnie znowu oberwał hejtem.
3822:  No mogą, jeżeli nie dowiozą, moi drodzy.
3825:  Bo to jest kwestia tego, że Cyberpunk na premierę nie dowiózł naprawdę podstawowych mechanik, których się ludzie spodziewali od tej gry.
3832:  Gdyby ona była powściągliwie reklamowana jako Immersive Sims w stylu Deus Exa, a nie nowe GTA, które zbawi branżę gamedevu, to byłoby wszystko w porządku, podejrzewam.
3847:  Czy masz wyrzuty sumienia postępując niegodziwie w grach RPG?
3851:  Czasami?
3853:  Ale generalnie dużo zmienia moim zdaniem roleplay.
3856:  Jeżeli założymy sobie, że roleplayujemy jako chaotyczny zły, no to wtedy będziemy zgodnie z tym roleplayem podejmować decyzje i zawsze można rozegrać nową rozgrywkę wtedy, jeżeli człowiek jest niezadowolony.
3867:  Tu jeszcze nas nie było.
3869:  Czym jest hemalurgia?
3869:  Tego nie mogę powiedzieć, Miochibana, bo to byłby spoiler z Mgły Zrodzonego.
3874:  Więc proszę nie spoilować ci, którzy znają.
3877:  To jest sekretna gałąź magii, której przeczytacie, jak zapoznacie się z Mgły Zrodzonym.
3885:  Czy będzie remake Neverwinter Nights lub Icewind Dale?
3888:  Ja bym bardzo chciał.
3891:  Ale zauważcie, z tym graniem jako z WoL bardzo często jest tak, że się zrobi zapis, nie?
3896:  Na wszelki wypadek, żeby nie zepsuć gry.
3898:  Mam wrażenie, że to jest bardzo... Znaczy, jest prędzej często powiązane ze spójnością naszej rozgrywki i z FOMO, niechęcią przegapienia czegoś, jakiegoś contentu, niźli z... Odpoczniemy sobie.
3912:  Roleplayem.
3913:  Są dwie ścieżki.
3914:  Dla mnie roleplay jest ważniejszy, ale są ludzie, dla których ważniejszy jest gameplay i nie chcą czegoś stracić.
3920:  Dla mnie obojętne.
3920:  Jeżeli stracę coś w tej rozgrywce, to będę w następnej mógł zyskać.
3928:  Cień to rodzaj niematerialnego, nieumarłego.
3930:  Nienawidzą światła i życia.
3931:  Mogą wysysać siłę żywych istot, wyłgaść swe pragnienia.
3933:  To dlatego mamy z nimi tyle problemu.
3936:  Czy mowale z Mły Zrodzonego, czy Marchie Cienia?
3938:  Z Mły Zrodzonej jest lepiej napisane, Marchie Cienia się czyta potoczyściej.
3947:  Okej.
3951:  Podejrzyj zaklęcia i podmieniaj, których nie używasz za bardzo.
3953:  Wszystkich używamy.
3958:  Hmm... Aaaa... Aaaa... Hmm... Aaaa... Przynajmniej wiemy, że wszyscy spali dobrze, hehehehehe.
3970:  Neverwinter Nights został Enhanced Edition.
3971:  No tak, tak, ale to jest wciąż mało.
3974:  Gdyby zrobili Neverwinter Nights w tym stylu... Boże, jakbym grał.
3981:  Oczywiście, że idę w złą stronę.
3984:  To są adeptki, moi drodzy.
3987:  Co tu się podziało?
3989:  Okej.
3998:  Ah, błogosławiony jak ja.
4000:  Co ciekawe, truso?
4010:  Czyli oni też są zindoktrynowani przez Absolut, czyli Tildów.
4014:  Super.
4015:  Znakomite wieści przybywa... Po twoją głowę.
4020:  W akcie pierwszym pominąłeś jedną towarzyszkę?
4022:  Naprawdę Rakta?
4023:  Serio?
4024:  Jaką?
4026:  Jeżeli mówisz o Le'Zille, to ona nie została pominięta.
4034:  Została zaszlachtowana.
4037:  Ta wiedza przeznaczona jest dla twoich zwierzchników.
4040:  Co słychać w środku?
4042:  Zinfiltrowane obowiązki o harfiarze chronione przez Kampuankę Selene.
4046:  Ale kuszą te dwie opcje.
4051:  No dobrze, nie będziemy walczyć ze wszystkimi.
4053:  Imponujące.
4055:  Znajdziesz zrelę w księżycach, prawdziwa duchowość.
4057:  Będzie chciała usłyszeć od ciebie.
4059:  Mam nadzieję, że ta zrelę lubi to, co musimy powiedzieć.
4063:  Jak Lezil umarła?
4064:  W obozie.
4064:  Po prostu podszedłem do niej i walnąłem nią zaklęciami.
4067:  Było cudowne.
4068:  I trzymamy w obozie jej zwłoki, tak.
4071:  Ellesmera pisze, że cykl Hierarchii Magii zakupiony.
4074:  Cieszę się.
4075:  Dzisiaj, moi drodzy, jestem samozwańczym ambasadorem Michela Hogana i cyklu Hierarchie Magii, w tym zwłaszcza Rozbitego Imperium, które przeczytałem rano.
4085:  W jej imię.
4086:  Widzicie, jacy kretyni?
4092:  Tu są niby gule, niby rzeczy.
4093:  Wszystkich potem zabijemy oczywiście.
4098:  Mają problem z posępnym sercem?
4099:  Rano czy o 13?
4100:  Tak.
4100:  Ściśle o 13.
4102:  Ostrożność i czujność.
4121:  Halcyn nie ma pasożyta?
4123:  Aaa... Halcyn.
4129:  Ho.
4135:  Czekajcie, czekajcie, czekajcie, przecież wydaje mi się... Posępne serce też nie chce używać pasożytów umysłu, moi drodzy.
4148:  Halcyn w ogóle nie może.
4150:  Aaa, co tam?
4150:  Idziemy.
4151:  Alternatywnie możemy wziąć Carla.
4177:  Możemy wziąć Karla akurat na tę misję.
4180:  Ona jest dobra.
4184:  Halcyn?
4184:  Dobrze.
4186:  Halcyn, podejdź do niedomaga.
4188:  Nie chce mi się.
4190:  Dziękuję, Halcyn.
4191:  Dobrze, dobrze.
4193:  Halcyn?
4195:  Poczekaj w obozie.
4198:  Karla, Karla, Karla, Karla.
4201:  Uwylnie w życiu.
4203:  Karla!
4206:  Będziemy udawać, że Halsin to niewolnik.
4209:  Chodź już, ruszamy.
4210:  Kurwa, tak!
4211:  Widzicie, w ten sposób wszyscy bohaterowie powinni się radować, że z nami idą.
4216:  Życzę wszystkiego jamniczego, jurnego weekendu.
4218:  To od doktora Kopytko, wspierającego od dwóch miesięcy, przekazuję wam wszystkim, moi drodzy.
4224:  Ruszamy.
4225:  Teraz nie będą mieli z nami problemów.
4228:  Kolejna prawdziwa duchowość.
4230:  Dyscypliny chcą Cię zobaczyć przez główne drzwi.
4233:  Witaj, prawdziwa duchowość.
4236:  Dyscyplina ma dla Ciebie pracę.
4238:  Oczekuję.
4238:  Jest dużo do zrobienia.
4242:  Cóż... Teraz tam jest nazwa, o której mam nadzieję, że nigdy nie usłyszę.
4252:  Co tutaj robił Flo?
4254:  Nie myślał o jej biznesie.
4262:  Mój koktajl ma dziwny smak.
4265:  Nie podoba mi się to.
4268:  Trzeba usiąść.
4270:  Karla?
4271:  Kto to jest Flo?
4272:  Florenta?
4273:  The Garota.
4273:  I can be about you back in Avernus.
4277:  She was the closest thing I had to a friend.
4280:  That said, she would have choked the life out of me if I ever turned my back on her.
4284:  The fact that she knows where I am or where I might be going doesn't exactly delight me.
4294:  Hmm.
4294:  Czego od ciebie chcę?
4294:  To jest pytanie.
4295:  Whiteki, dzięki serdeczne za kupny trybut.
4300:  Łajza?
4300:  Myślałam, że Leslie już nie żyje.
4318:  Martyna ma bardzo ważną informację dla nas.
4322:  Potrzeba około 670 balonów z helem, żeby unieść przeciętnego jamnika, ważącego 7 kilo.
4328:  Trzeba to przetestować.
4348:  Anna Szczepaniec pisze, że licencja dobrania na celujące mogę wreszcie oddać się zanurzeniom w Baldurka.
4352:  Gratulacje serdeczne ode mnie, Anno!
4357:  Gdzie jest jamnik gratulacyjny?
4359:  Proszę, tu jest jamnik gratulacyjny.
4361:  Gratulacje ogromne.
4363:  Fern jest Jamnikołajką.
4364:  Dzięki serdeczne.
4365:  Robert Fajny227 otrzymuje wsparcie.
4368:  Jamnikołaj dla Jamnikołajki jak zawsze.
4370:  Bardzo dziękuję.
4370:  Dzisiaj obrodziło w Jamnikołajów.
4373:  Nie wolno testować latającego Jamnika.
4375:  Jak to?
4377:  To jest proste, moi drodzy.
4378:  Skoro 670 balonów z helem jest potrzebnych, żeby unieść Jamnika ważącego 7 kilo...
4383:  Oczywiście.
4383:  Ale ona miała pewne stanowisko.
4400:  Ok, to jest ciekawe.
4402:  Nie znałem tego.
4432:  Ale, ale irytujący jest.
4434:  Zabijemy go potem.
4437:  Pierwszy koin otrzymał duch kobiety nazywanej Maverie.
4441:  Urodziła się w niebezpiecznej matce, wrogiem ojcu i trzech niebezpiecznych braci.
4451:  Wszyscy nazywali się Balder.
4452:  Nigdy nie znała dnia kościoła w całej jej życiu.
4454:  Kiedy była dziewczyną 15 lat, przysłała jej duszę do Tiamatu w zamian za kogoś, kto ją bezpośrednio kochał.
4460:  Dostała to, czego prosiła.
4463:  Członek, nazywany Clint.
4467:  Zastanowiony być jej duszą.
4472:  Już nie pamiętam początku tej historii.
4476:  Masz tę... ta moneta, proszę!
4488:  Wyson ma duch człowieka nazywany Frakesem.
4492:  Żył w wiosce niedaleko, nigdy nie w zimie.
4496:  Był ciężki jak najgorszy księżyc.
4499:  Frakes prosił o pomoc.
4501:  Płynął za swoimi dziećmi, żeby mieć mięso do jedzenia.
4506:  Zariel odpowiedział.
4508:  Zrobił, żeby stworzył krew, krew po krew, po krew.
4515:  To brzmi jak dykteryka opowiadana przez wegan.
4525:  Będziesz jeść mięso.
4527:  A wyrosną ci mięsne narośle.
4530:  W odbycie.
4537:  Następna moneda, proszę.
4540:  Ostatnia ma duch małego chłopaka, nazywany On-Gir.
4547:  8 lat.
4548:  Uwielbiał grać w słońcu.
4549:  To wszystko wiem.
4552:  To wszystko?
4554:  To wszystko.
4556:  O, i ten skrzyniak.
4562:  O co chodziło z tymi monetami?
4564:  Sugestia lub kontrola umysłu?
4567:  Chyba jeszcze nie mamy tego zaklęcia Sugestie mam, ale kontroli umysłu nie
4593:  Czyli to jest kupczyk, moi drodzy.
4595:  Otrzymano monetę duszy.
4596:  Tak, Karla może je mieć.
4598:  Dobra wiadomość.
4600:  Wiecie co?
4601:  Sprzedajmy coś.
4605:  O nie, zapomniałem, że cały ekwipunek, okej.
4611:  Zbroja łuskowa, druidzka, wszystkie, wszystkie beznadziejne rzeczy sprzedajemy.
4620:  Niewiele tego było.
4624:  Coś on ma tutaj.
4625:  Halabarda czujności.
4630:  Strzała zguby wynaturzeń.
4632:  Zadaje podwójne obrażenia wynaturzeniom.
4635:  Rękalice pojedynkowicza.
4637:  Tarcza strażnicza.
4639:  Nie ma jakichś rewelacyjnych rzeczy.
4641:  Napierśnik plus dwa.
4643:  Szkoda, że cały czas nie ma tego, co my potrzebujemy jako niedomagiamnik.
4647:  Jakiś szat pięknych.
4650:  Miecz krótki.
4651:  Kojący miecz krótki.
4652:  Łuk tytana.
4655:  Łuk tytana.
4661:  Nic nie jest lepsze od tego, co mamy.
4664:  Można mu zaimponować, wtedy kupi za więcej pieniędzy.
4668:  Nie oszukujmy się, moi drodzy, to nam nie wyjdzie.
4672:  Moneta duszy.
4674:  Tak, to są te monety, które dawały przeciętny boost.
4679:  Bardzo przeciętny boost dla Karla.
4682:  Czy oglądałem nowy sezon Smączego Księcia?
4684:  Tak.
4685:  Bardzo się cieszę, że tajemnica Averroesa wreszcie jest tajemnicą Averroesa, a nie tajemnicą Averroesa schronionego za Cliffhangerem.
4696:  O, proszę bardzo, jakie ładne miejsce.
4699:  Co tutaj jest ważnego?
4700:  Wiklinowa skrzynia.
4704:  Ale będzie zabijania, moi drodzy.
4706:  Ale będzie zabijania.
4707:  Wszyscy zginą tutaj.
4710:  Cudownie.
4713:  Smoka pokonać trudno, ale próbować trzeba.
4716:  Benedykt Chmielowski, Nowe Ateny, moi drodzy.
4719:  Piekielne monety mają związaną w sobie duszę istot, które silnik Karla wypała dla dodatkowego kopa.
4724:  No brzmi to strasznie.
4732:  Okej.
4736:  To wygląda jak miejsce, do którego mieliśmy dotrzeć.
4739:  Tak.
4741:  Tak, moi drodzy.
4746:  Zrobiłam tak, jak mówiłam!
4747:  Podążałam za każdym urzędem, który mi dostałam!
4750:  Fakty mówią inaczej!
4753:  Byłaś uruchomiona, by zdobyć artyfakt.
4755:  Nie udało ci się to zrobić.
4758:  Weź go ze mną, Thora!
4759:  Ona jest tym, kto... Wystarczająco!
4764:  Już mi się to podoba.
4765:  Nie zabiję ich, to lojalni wyznawcy absolutu.
4771:  Dobrze gata!
4790:  J.K.
4790:  Simmons go gra?
4792:  O Boże, tak!
4793:  Moi drodzy, muszę, bo się uduszę.
4816:  absolutnie, jeżeli podoba wam się to, co aktorsko robi J.K.
4820:  Simmons, musicie zobaczyć ten serial, okej?
4824:  Counterpat, odpowiednik, ciężko się go ogląda na początku, jest bardzo powolna narracja, ale to, co aktorsko nie robi, odpierdala tutaj J.K.
4834:  Simmons, jest nieprawdopodobne.
4836:  Klimaty zimnowojenne, szpiegostwo, espionaż, innymi słowy, i wątek science fiction, powiedzmy.
4845:  Z pewnymi uproszczeniami.
4847:  Znakomita rzecz.
4850:  Bardzo polecam.
4851:  Powiem tylko tyle, J.K.
4853:  Simmons gra tutaj dwie postaci.
4857:  Na raz.
4861:  Śmierć to dla nich pewnie zbyt łagodny los.
4864:  Alas, to jest najlepsza opcja, jaką mamy.
4866:  Ty nie jesteś serio!
4867:  Nie możesz być!
4869:  Zabij ich.
4871:  Szybko.
4875:  Oj tak, jeszcze był świetny film z jego udziałem.
4879:  Abusive Nauczyciel Muzyki, tak.
4882:  To nie jest tytuł.
4888:  SZU?!
4891:  NIE!
4894:  Okej.
4898:  Whiplash, tak, to jest ten film.
4901:  On przeżył.
4902:  On przeżył.
4902:  Sheer fucking badassery.
4903:  Ha, ha, ha, ha, ha.
4937:  Zobacz, co masz na myśli, Seyfet.
4940:  Albo lepiej jeszcze, włoż tą prawdziwą duchowość do usługi.
4945:  Masz o wiele ważniejsze sprawy do zajęcia.
4948:  Czy zapomniałeś o nich?
4949:  Oczywiście nie, panie.
4950:  Dziękuję.
4950:  Udaj mnie, panie.
4953:  Udaj mnie!
4959:  Słyszałeś generała.
4960:  Gobliny są twoje.
4961:  Rozmawiaj z nimi jak chcesz.
4966:  Skniu przejmie głowę.
4974:  Jak przedstawić antagonistę poradnik Bailarian, prawda?
4981:  Kuzyn Elgierda von Everett, och.
4987:  O, bardzo mi przykro.
4990:  Zadecyduję rozlew krwi!
4992:  Walczcie dobrze, to będziecie żyć!
4995:  Wypruj sobie flaki na posadzkę, chcę widzieć jak krwawisz.
4999:  Tak.
5001:  Astarion pochwala twoje postępowanie!
5019:  Ci wspaniałe rzeczy dzieją!
5022:  Sekrety rodziny Tormów.
5025:  Ojej, i jeszcze możemy ich zlutować, cudownie.
5029:  Boże, jak ja się cieszę, że wreszcie w tej grze można być opętańczo niegodziwym.
5035:  Przeczytaj.
5037:  Dasz sobie radę, Racha.
5039:  Będziesz najlepsiejszą, najwierniejszą, jaka w ogóle była!
5042:  Musisz tylko ufać Mintaże, słuchać Absolut i robić to, co ona ci każe.
5046:  W ten czas zdobędziesz publikę i dostaniesz swoją nagrodę.
5050:  Nie słuchaj pozorów, takich jak Den.
5052:  Den gówno wie i gówno słyszy.
5056:  O!
5057:  Świetna rada.
5059:  Oj, oj, oj, jaki ładny.
5063:  Jaki ładny płaszcz.
5064:  Chcę ten płaszcz.
5065:  Cudowy.
5067:  Astarion to chyba idealny kompanion pod Dark Edge.
5070:  No właśnie nie wybrałem Dark Edge, moi drodzy, jako cechy na początku.
5075:  Nie wiem, z czym się to wiąże, ale jest to asem do tego, żeby zagrać znowu.
5079:  Musimy iść do Akolitki Izrael.
5081:  Ja oczywiście poszedłem w drugą stronę jak zawsze, moi drodzy.
5085:  Oczywiście wyznawcy są już w objęciach absolutu, tak.
5088:  Podoba mi się, że tu jest tylu magów.
5092:  No ona im mówi, że jest jakaś drabina, którą warto znaleźć.
5101:  No na razie mamy niewyeksplorowany cały ten klasztor czy zamek.
5118:  To może nie jest niżeł, ale jest to wyżeł.
5123:  Ustaliliśmy ostatnio na live'ie, że jamnik to jest niżeł.
5127:  Więc jest to wyżeł, ale i tak dobrze.
5129:  Najbliższe.
5131:  Najbliższe jamnika, co spotkaliśmy, moi drodzy.
5141:  Proszę bardzo.
5142:  Porównanie.
5149:  To jest jamnik z długimi nogami.
5150:  Tak.
5151:  Wszystko jasne.
5154:  Wszystko jasne.
5155:  Na razie drabiny nie widzę.
5158:  Chyba, że tutaj była jakaś drabina.
5160:  Nie.
5162:  Wiecie, co zrobię?
5163:  Po prostu podświetlę wszystkich, bo dostaję szału z wyszukiwaniem poszczególnych postaci.
5170:  Dobrze, nie jesteśmy tutaj, okej.
5173:  Ależ piękne.
5175:  To jest przepiękne w tej grze, że dzięki temu, że nie ma tutaj jakichś fajerwerków graficznych 3D, to można sobie, tylko jest takie 2,5D powiedzmy, to można sobie pozwolić na to, żeby naprawdę odrobić lekcje, jeżeli chodzi o level design.
5188:  Dark Edge ma często takie momenty, że może okrutnie zabić kogoś z dialogu, kogo normalnie nie można.
5192:  Ooo, ciekawe.
5195:  Ciekawe jak gra później to rozwiązuje, nie?
5203:  Mmm... Piękny witraż.
5206:  Uwielbiam coś takiego.
5208:  Nie wiem, co znaczy ta symbolika.
5212:  Ale... Ale widzę tutaj osiem gwiazd i już mi się podoba.
5219:  Proszę bardzo.
5220:  Nawet na randomowym Arrasie elfka wygląda jak elfka.
5225:  Nie to, co w Rings of Power.
5229:  Każdy arras jest inny, co ciekawe.
5231:  Kula szpiegula lata sobie radośnie, dobrze.
5234:  Czy coś tutaj mamy?
5237:  Czy coś tutaj mamy?
5239:  Są otóż drzwi, których podobno nie można obejrzeć.
5241:  Watch me.
5243:  Znaczy otworzyć, czemu powiedziałem obejrzeć?
5246:  Wiecie co tylko musimy zrobić?
5248:  Mianowicie musimy wyeliminować te kule.
5260:  Oni nie zaczęli nas atakować teraz wszyscy?
5263:  Chyba nie?
5267:  Dobrze, wiadomość od Katerika.
5270:  Plany inwazji na Wrota Baldura.
5274:  Ukradnij i dodaj do towarów.
5276:  Skąd ona się tutaj wzięła?
5278:  Za wyłapówkę.
5311:  Gra jest bardzo skrojona pod dockery, zabijanie każdego w niczym nie przeszkadza, przynajmniej kimi limionówka, super.
5318:  Kula szpiegula od nas, moi drodzy.
5320:  Podkablowała.
5322:  Taka prawda.
5322:  Musieliśmy użyć najpotężniejszego z czarów, jaki mam do dyspozycji.
5326:  Tak jest.
5329:  Zresztą dokonała ataku na wieżę samemu.
5330:  Easy.
5332:  Bez żadnego problemu się to udało.
5333:  Byłbym w stanie wszystkich wyeliminować, moi drodzy.
5337:  Okej Typ coś bełkocze Widzicie, że wystarczy zamknąć drzwi Możemy spróbować
5366:  W ogóle nie widzę tutaj teraz nic.
5369:  To znaczy, nie widzę ani kuli szpieguli, ani ich wszystkich.
5376:  Dobra, to szybko, Astarion.
5379:  Otóż nie da się, moi drodzy, zamknąć drzwi chyba.
5384:  Otwórz wytrychę.
5392:  Nothing to see here.
5394:  Please disperse.
5397:  Oj, co tu się dzieje?
5402:  Co tu jest?
5407:  O rany.
5408:  Ja właśnie zabiłem jednym atakiem tę kulę, tylko to nic nie dało.
5420:  Tu jest pięknie.
5423:  Jaki klimat.
5433:  Gdzie czarne mackie Ewarda?
5434:  Nawet jeszcze nie miałem tego zaklęcia, Rebidium.
5438:  Z... zaklęć?
5442:  Mamy dopiero czwarty poziom, ja nie miałem piątego poziomu zaklęć jeszcze.
5450:  I... A, mamy czarne mackie Ewarda.
5457:  Nie wybrałem tego.
5459:  Mamy sloty na zaklęcia wyczerpane na przywołanie mniejszego żywiołaka i burzę lodu.
5467:  Co to jest?
5467:  Płaść derywacji!
5469:  Zabójcza derywacja.
5473:  Zabójcza dery... Rzucacie czar zabójczej derywacji, macie jama, jamnik, jamniczy, jamnikołajki.
5479:  To jest niszowy żart językoznawczy, ponieważ derywacja to jest proces tworzenia słów od innych słów, czyli słowotwórstwo.
5487:  Zdestrujesz wroga, otrzymujesz... Po co mi to?
5494:  Czy będę na międzynarodowym festiwalu komiksu gier w Łodzi?
5499:  Nawet nie wiedziałem, że tak istnieje.
5501:  Co tutaj było?
5501:  Percepcja sukces.
5515:  Mam bardzo złe przeczucia.
5532:  Czy ktoś mi może powiedzieć, co tu się dzieje w ogóle?
5551:  Nie dotykaj ksiąg!
5552:  Aaa!
5553:  Rychło w czas!
5561:  Dobrze, dobrze.
5562:  Patrz, co tu mamy.
5576:  Dźwignia.
5577:  Dobrze, teraz zapisuję.
5578:  Dlaczego tu jesteśmy?
5588:  Tu siedziły naprawdę dziwne rzeczy.
5591:  Któraś z nich jest bezpieczna.
5592:  No, została jeszcze tylko jedna.
5615:  Nie dotykam już żadnych ksiąg.
5617:  Udowodnione.
5618:  Książki szkodzą.
5624:  Mamy, moi drodzy, ostateczny dowód.
5627:  Literatura szkodzi.
5629:  Odłamek fioletowego fluorytu.
5632:  Oczywiście, że to zabieram.
5634:  Zapiski osobiste Baltazara.
5639:  Czytanie szkodzi.
5639:  Tak.
5640:  Tak, Traksemus.
5642:  Założyć odpływ podpółków z księgami o medycynie konwencjonalnej.
5645:  Krew marnuje się spływając przez kamienne płyta w dotkórce wiejowni, kolce pod spodem.
5649:  Rozumiem.
5650:  To było... To było zawałowane.
5654:  Informacje dotyczące pułapek.
5657:  Szkoda, że dopiero teraz... Ech.
5662:  Ja już nic nie mówię.
5664:  Czyli przyszliśmy tutaj w zasadzie po nic, nie, jeszcze skrzynia podróżna.
5667:  Dwie skrzynie podróżne.
5673:  Beznadziejne jakieś rzeczy, które mi kompletnie nie się do niczego nie przydadzą, ale co tam.
5677:  Zapiski osobiste Baltasara.
5680:  Jeden z tych książek serio otwiera przejście.
5711:  Moi drodzy, wypróbowaliśmy.
5715:  Bardzo niewiele ksiąg.
5718:  Aaa!
5719:  Bo to są dwa rzędy.
5721:  Tego nie zauważyłem.
5731:  Coś się zapala rzeczywiście tutaj.
5736:  Masz misę obok regału, włóż tam serca.
5738:  Skąd ja mam to wiedzieć, że mam coś takiego zrobić?
5743:  Poza tym serce jest w misy.
5745:  W misie.
5752:  Gdzie wy macie misy obok regału?
5753:  Jest rzeczywiście starożytny ołtarz.
5755:  Jak ja miałem na coś takiego wpaść?
5759:  Zawsze mam problem z tego rodzaju instrukcjami.
5761:  Nie no, fajnie, ale gra by nie uczyniła sugestii.
5767:  Podpowiedzi kontekstowe.
5769:  Aha.
5770:  Podpowiedzi kontekstowe dla mnie.
5778:  Takie rzeczy to się robiło dzięki samouczkom, znaczy nie samouczkom, tylko solucjom na grach online.
5785:  Tak to wyglądało.
5789:  Ale dobrze, dobrze.
5791:  Zniszczona księżycowa latarnia.
5793:  Testy, moi drodzy.
5799:  Wszystko biorę.
5803:  Martwy skrzat.
5808:  Puchar z martwymi kijankami.
5811:  Puchar z martwymi kijankami.
5819:  Puchar z martwymi kijankami.
5824:  Puchar z martwymi kijankami.
