🔴 Jaka piękna apokalipsa | HORIZON: ZERO DAWN Livestream #1
🔗 https://www.youtube.com/watch?v=K3gTsRIwBbs

26:  KONIEC
4841:  Dobra, czas, żeby zbierać te części dla jakichkolwiek armii.
4844:  Powinnam znaleźć ogień.
4848:  99% gry jesteśmy pieszo?
4850:  Okej, to może być pewien problem.
4853:  Idziemy wpierw do pierwszego znacznika, moi drodzy.
4855:  Czy Aloj jest w stanie biec szybciej?
4857:  Jest.
4859:  Bardzo mnie to cieszy.
4861:  Bardzo mnie cieszy również to, że mogę w locie zbierać rzeczy.
4866:  Aloj, nie prosiłem cię o autobiografię.
4869:  Ty nawet nie umiesz pisać.
4871:  Jesteś członkinią, nieprawda, ja będę cię zakrzykiwał, jesteś członkinią pierwotnego ludu, który nie jest wysoko rozwinięty tak jak maszyny.
4880:  Nie umiesz pisać, więc nie fatyguj się z mówieniem.
4888:  Adrian pisze, że grał wczoraj w Sekiro i miał sny o odcinaniu rąk.
4891:  Tego nie było przy informacji o zakupie.
4893:  Aaa, ale imersja weszła, widzę.
4896:  Nie no, animacj... O, lepiej się patrzyć!
4910:  Tak, tak, tak, tak.
4912:  Chybiłem, chybiłem, chybiłem, chybiłem.
4914:  Przestań się ruszać.
4915:  Zakazuję ci się ruszać.
4917:  Przestań się ruszać.
4917:  Przestań się ruszać.
4929:  To jest problem, jak się gra łucznikiem.
4931:  Łucznik, giga czad, z odległości, nie wiem, 100 metrów.
4937:  Natomiast im bliżej jest przeciwnik, tym gorzej.
4940:  Tym gorzej się dzieje.
4944:  Na jakim mam unik na pececie?
4946:  Jeszcze się nie uczyłem uników.
4947:  Jest przewrót.
4949:  Zwykle pod altem powinny być uniki.
4951:  Mam tylko przewrót.
4953:  Nie uczyli mnie uników jeszcze.
4957:  gdzieś jeszcze są trupy maszyn.
4962:  Gdzie mag?
4963:  Dobre pytanie.
4964:  Ja mam nadzieję, że poznamy od maszyn sekrety bycia magiem.
4970:  to będziemy dużo łuczniczyć, ale dobra wiadomość jest taka, że mechanika strzału z łuku jest fantastyczna.
4976:  Szkoda tylko, że nie ma mechaniki anulowania strzału z łuku, co jest częstym problemem.
4981:  Czy to jest sęp?
4983:  Myślicie, że sęp sępi?
4984:  Ciekawe, dlaczego się mówi o sępieniu.
4988:  Były ogniste strzały?
4998:  Okej, to jest pewien problem.
5001:  Zróbmy to szybko.
5030:  Naprawdę?
5031:  Naprawdę?
5032:  Naprawdę?
5039:  To nie był dobry pomysł.
5042:  Uciekam.
5044:  Łucznik musi zabijać w sekrecie i w ciszy.
5053:  Atakuje z tajemnic, z ukrycia, istnieje w cienia i ubiera czarno.
5059:  Dobrze, na szczęście maszyny są głupie, na to liczyłem.
5062:  Mój główny problem polega na tym, że mam bardzo mało amunicji.
5065:  Czy jestem w stanie wytworzyć amunicję?
5068:  Wytwórz.
5069:  Wytwórz.
5070:  Wytwarzanie... Dostępne ulepszenie torby.
5074:  Okej.
5077:  Czy zapoznałem się z artykułem o Gliwica i Harrym Potterze?
5080:  Tak.
5081:  Od zgroza tak.
5082:  Polepka matki.
5087:  Dobrze, a gdzie jest nasz znacznik?
5088:  Czyli jeżeli ja go teraz zabiję, to tamten się zorientuje?
5100:  Aaa, nie.
5102:  Czyli, moi drodzy, w sekrecie.
5116:  Co to jest?
5117:  Mój hut został zniszczony.
5121:  To nic.
5124:  Widzicie, musimy wszystkich wyeliminować.
5127:  Czy koniki także?
5131:  Chyba tak.
5134:  To jest silne!
5140:  Chyba nie chce z nami walczyć, to dobra wiadomość.
5144:  Chujka nas oślepiła.
5152:  Mam włócznie?
5156:  Gdzie wy widzicie włócznie?
5158:  Brak broni.
5158:  My jesteśmy na początku gry, kochani.
5161:  Koniki się boją aloi?
5163:  Bardzo się cieszę.
5164:  Chciałbym, żeby wszystko w tej grze bało się nas.
5168:  LPM bez celowania.
5171:  O nie.
5172:  Musimy celować.
5173:  Będziemy snajpić, moi drodzy.
5177:  Aaa, o tym mówicie.
5180:  Ha?
5182:  Ciekawe.
5184:  Nie miałem kompletnie tej świadomości.
5187:  Czyli mamy jednak włócznię, ale jeszcze nie nauczono nas się nią posługiwać.
5191:  Natomiast Krzysztof już o tym wie.
5198:  Jak to jest czaty?
5200:  Czuć się potężnymi.
5203:  Shift-LPM, silne uderzenie.
5204:  Proszę bardzo, zupełnie jak w Sekiro.
5208:  Skille sobie wybierz, a możemy.
5214:  Bardzo nie lubię menu kołowych.
5216:  Nie mam nigdy pojęcia, w jaki sposób się... Dobrze, wbiłem i. Misje, umiejętności.
5229:  Precyzja.
5231:  Trafienie krytyczne.
5233:  To brzmi dobrze.
5235:  Skupienie.
5236:  Podczas celowania włącza i wyłącza spowolnienie czasu bez chwili wahania.
5240:  Mocne ramiona, szybszy ruch przy posługiwaniu nie... Czas biegnie wolniej, gdy celujesz.
5244:  Tak.
5246:  Wszystko... Wszystko, co sprawi, że spowalnia czas.
5250:  Lądowanie po upadku lub skoku jest całkowicie ciche i nie zalarmuje wrogu.
5253:  Nie!
5254:  Naciśnij, aby wykonać cichą eliminację maszyn.
5258:  Asasin skradł.
5260:  Świetnie.
5264:  Dobrze.
5267:  Bardzo mi się to podoba.
5270:  Kolebka matki.
5272:  Lubię ten system znaczników tutejszy.
5274:  Serce matki.
5275:  Podoba mi się.
5278:  Bardzo mi się również podoba ta cichusieńka ambientowa muzyka.
5283:  Natomiast mam wrażenie, że ominąłem znacznik.
5290:  Zmień strzały.
5294:  Skomplikowane rzeczy, moi drodzy.
5297:  Otóż... Czy koniki to są bieguny?
5305:  Wydaje mi się, moi mili, że tak.
5309:  Spróbujemy naszą nową umiejętność, czyli cichą eliminację.
5312:  Proszę bardzo.
5327:  Nie... Nothing to see here, please disperse!
5332:  Znaczy, zebrałem po... zebrałem płomień z biegunów.
5335:  To jest wspaniałe, walczymy z biegunami, już kocham tę grę.
5343:  Dobrze.
5343:  Ciii... Czemu jest tak, że nie mogę zbierać już roślin?
5348:  Bardzo mnie to martwi.
5351:  Wiecie co, tu jest jeden biegun.
5353:  Biegun ma... wód?
5357:  Wód?
5358:  Czy skoro konie to bieguny, to kangury to skakuny, a węże to pełzuny?
5361:  Tak!
5362:  Tak!
5366:  Mam maksimum kamieni.
5368:  Pełną torbę.
5369:  Pewnie można wytworzyć nową torbę, tak zakładam.
5374:  Koń jest skonfundowany.
5376:  Zdezorientowany.
5378:  Zadziwiony i zdumiony.
5379:  Nie ma mnie.
5387:  Go Away mi przypomina o tej fantastycznej piosence, tak użyłem sformułowania, fantastyczna piosenka, z intra do serii Niefortunnych Zdarzeń.
5396:  Look away, look away.
5400:  It's nothing but horror and inconvenience on the way.
5404:  So look away, look away.
5407:  Jak na siebie zapamiętałem bardzo dużo tego tekstu.
5410:  On jest piękny.
5412:  Naprawdę to jest przykład rewelacyjnej adaptacji Netflixowej.
5417:  Mega polecam.
5418:  Jest to nawiązanie do tego, że z tyłu każdej książki Lemoniego Snicketa była taka cudowna odezwa do czytelnika.
5424:  Drugi czytelniku, książka, którą trzymasz, powinna być przez ciebie natychmiast wypuszczona, ponieważ cokolwiek tutaj przeczytasz, będzie przerażające i nieprzyjemne.
5432:  Wspaniałe.
5439:  I jeszcze, żeby było śmieszniej, to Look Away śpiewa Neil Patrick Harris.
5443:  O, Neil Patrick Harris jest jednym z aktorów, których bardzo lubię.
5448:  Nieprawdopodobnie zdolny człowiek.
5451:  To jest jakiś nowy... Nie, to też jest czujka.
5460:  Czy myśmy czytali?
5461:  Nie, moi drodzy, musimy przeczytać.
5463:  Musimy przeczytać coś o biegunie, nie ma innej opcji.
5467:  Co się dzieje?
5467:  Co się dzieje?
5468:  Usłyszałem coś.
5470:  Coś usłyszałem.
5471:  O nie, o nie, o nie, o nie, o nie, o nie.
5475:  Aaaa!
5476:  Nie ma bieguna!
5477:  Haha!
5480:  Dobrze.
5483:  Zebrany płomień.
5484:  Moi drodzy.
5486:  Idzie nam niesamowicie szybko.
5488:  Eee... Ognista strzała.
5491:  Świetnie!
5492:  Mogłem wytworzyć jedną!
5498:  Dobrze, zbierzemy więcej... ...płomieni z biegunów.
5501:  Tak jest plan.
5503:  W menu jest info o każdej maszynie.
5505:  Tylko, że ja wciąż nie umiem otworzyć menu?
5510:  Notes, tutaj.
5512:  Katalog maszyn, jest!
5516:  Mała, wścibska i zwinna jednostka zwiadowcza będzie próbowała opaść cel całym stadem.
5530:  Biegun.
5531:  Stadne maszyny, które błyskawicznie uciekną, gdy tylko zobaczą jakichkolwiek zainteresowanych literaturą czytelników.
5539:  Trzeba się obchodzić z nimi cicho lub szybko, jak najszybciej odkładając tę nużącą lekturę.
5554:  Okej, znowu czujka.
5557:  Mała czujka, co kpis wujka.
5559:  O nie, nie, nie, nie, nie, nie, nie, nie, nie, nie.
5561:  Nie, nie te strzały.
5563:  Na czujki chcemy żenujące strzały.
5571:  Koń, koń, koń, koń, cicho.
5576:  Stop metali z robotów się przyda?
5578:  Ja jeszcze nic nie wiem.
5580:  Ja w ogóle... Ja jestem w trybie miecia dziś, teraz.
5583:  Miecia mieczyńskiego.
5584:  Nie mam pojęcia, co robię.
5587:  Inna rzecz, że jestem bardzo często w trybie miecia.
5594:  Dzień dobry.
5599:  Kolejny biegun z listy.
5605:  Ucznia mocy!
5608:  Szmocy!
5610:  Uciekaj, uciekaj, uciekaj, uciekaj.
5611:  Aloj, aloj, aloj, aloj.
5613:  Czy te... ogniste strzały są dobre na koniki?
5616:  To jest pytanie.
5620:  Jak chcesz się szybko poruszać w składaniu, to warto skorzystać z przewrotów, których nie znam!
5629:  Aaaa, ciach!
5632:  Ależ lubię zabijanie z ukrycia.
5635:  Kolejny tekst Krzysztofa, który zostanie wykorzystany bez kontekstu przez ludzi.
5643:  Z gatunku takich, którzy widzą fanpage Jan Paweł II zajebał ci szlugi i myślą sobie, że to jest akt oskarżenia pod kątem nieżyjącego papieża, który należy zgłosić do prokuratury.
5657:  Są tacy ludzie.
5659:  Jakaś tu jest ładna muzyka.
5660:  W ogóle grano ostatnio, kochani, w gry, w których jest przepiękna muzyka.
5666:  Jeszcze jest jeden biegun.
5668:  Mam ambicje zabić wszystkie.
5672:  Aaa, konik!
5678:  Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie!
5681:  Przestań we mnie wjeżdżać!
5689:  Używałem już przewrotu?
5695:  Aaa, czyli po prostu z klawiszami kierunkowymi, okej.
5701:  Czaję.
5702:  Ma to sens.
5705:  Ma to, moi mili, sens.
5708:  Dobrze, zabiliśmy dostatecznie dużo biegunów.
5711:  Co zrobił mi okrutniku?
5715:  To jest dobre pytanie.
5716:  W zasadzie nie wiemy jeszcze, jaka jest nasza motywacja narracyjna.
5721:  Zrób sobie przewrót pod boczny myszki.
5724:  Ja mam mnóstwo klawiszy myszki, których nie używam i to jest bardzo zabawne.
5728:  Bardzo lubię moją mysz, to jest Proteus Spectrum, którego mam od lat już i wykorzystuję w dalszym ciągu trzy przyciski.
5735:  Środkowy, prawy i lewy, a mam na niej jakieś 20.
5738:  A wiecie, jest jeszcze ładna muzyka Death Stranding.
5744:  Death Stranding jest moim imieniem na naszej liście.
5748:  Czy otwierałem już mapę?
5749:  Tak.
5750:  O nie, więcej kaszojadów.
5751:  Uciekajmy stąd.
5752:  To jest nasze plemię, które nas nienawidzi.
5755:  Fantastycznie.
5757:  Mój roleplay ma się coraz lepiej.
5761:  Czy używam kulki w myszce?
5763:  Moja mysz nie jest aż tak stara, bez przesady.
5767:  Czy zniszczyliśmy dostatecznie dużo biegunów?
5769:  Nigdy nie ma tak, żeby zniszczyć dostatecznie dużo biegunów.
5772:  Jest zadanie dodatkowe?
5778:  Pomów z gratą.
5780:  Czemu ja... A jednak dalej są... Słyszycie?
5785:  Dalej są glitche.
5787:  Coś spaprali w tej grze.
5792:  Ewidentnie to się odpala przy menu i przerywnika, więc wtedy, kiedy karta graficzna jest najmniej zaangażowana.
5798:  Paulina Filipowska trybutuje, za co serdecznie dziękuję.
5801:  Ogarnęłam życie w święta i mogę poglądać Krzysztofa.
5803:  Witamy cię serdecznie.
5805:  Czy ja dobrze widzę, że nasze zadanie poboczne jest na końcu wszechświata?
5813:  A tak, tak, teraz to tylko w menu w ścinki, a w cutscenach nie ma.
5816:  Sony!
5819:  Vivat!
5822:  Ale przynajmniej widzę, że nie ma jakichś frame dropów strasznych, więc nie będę narzekał, obiecuję.
5832:  Dobrze.
5835:  Jak to 20 klawisz na mysz?
5837:  Orientacyjnie, orientacyjnie, moi drodzy, ja jestem człowiekiem, który bardzo sobie ceni wykorzystywanie hiperbol.
5846:  Bieguny wróciły!
5849:  Myślałem, że pozbyliśmy się już wszystkich!
5863:  Tu jest respawn?
5867:  Tu jest respawn!
5870:  Odzwyczaiłem się od respawnu w grach.
5883:  O, come on!
5896:  Dramat.
5900:  O nie.
5901:  Tak się bawić nie będziemy.
5904:  Atak z zaskoczenia.
5922:  bieguni zrobi już tę grę Olgi Arystokarczuk.
5926:  Ona nigdy nie powstanie, wiecie o tym.
5929:  Ja myślę, że to był bait.
5933:  Zadanko.
5934:  Gdzie wy widzicie zadanka?
5936:  Jeszcze nie umiem czytać tego UI-a.
5939:  Na razie idziemy pomówić z Gretą.
5942:  Mam nowy punkt.
5944:  A faktycznie jest nowa misja.
5947:  Dobra, muszę się nauczyć to czytać.
5957:  Okej.
5982:  Wiesz, że Matriarka może wyrzucić cię, że mówisz do mnie, prawda?
5986:  Nie zależy mi to.
5986:  Próbowałem szukać jej sam i uciekłem.
5990:  Po prostu znajdź ją.
5990:  Obejrzę jakąkolwiek błędność, jeśli oznacza, że jest bezpieczna.
5995:  Dlaczego twoja córka wyrzuciła sklep na własnej stronie?
6011:  Czy mam PDF-a Słownika Literatury Popularnej?
6038:  Powiedziałeś, że Arana poszła do matki?
6040:  Tak.
6040:  W południu z tego miejsca.
6041:  Obiecałem, żeby ona odbyła się, ale od czasu, kiedy jej matka umarła, stała się to niemożliwe.
6066:  To było zrobione przez... Nazwijmy to naukowców starszego pokolenia.
6078:  Przepraszam, Proteus Spectrum ma tylko 11 przycisków.
6081:  O, co najmniej 7 za dużo.
6085:  Witamy Jakuba Wędrowicza w gronie Trybutariuszy, to okazja, żeby się zajamniczyć świątecznie na tę radosną okoliczność.
6092:  Pomogę.
6093:  Oczywiście, że pomożę.
6095:  Można było to powiedzieć od razu.
6098:  Bardzo lubię takie momenty, nie?
6100:  Rozmawiamy z donatorem questu.
6104:  Czy chcesz wziąć ten quest, żeby zyskać więcej punktów doświadczenia i zasobów celem uczynienia twojej rozgrywki optymalną?
6116:  Nie.
6118:  Czekam, aż gry będą wynagradzać za taką decyzję.
6123:  Czekam na to, z wytęsknieniem.
6125:  To byłoby tak wspaniałe.
6128:  LZEpsilon pisze, że zasnęła podczas opiekowania się mopsem.
6132:  To jest najpiękniejszy moment na zaśnięcie.
6136:  Od Valinoru do Mordoru.
6139:  Szczerze, bardzo złośliwy człowieku, można, ale to jest bardzo stare źródło.
6143:  O Tolkienie raczej bym czytał zachodnich badaczy.
6146:  Od Johna Gartha bym zaczął.
6150:  A z polskich badaczy Marcina Niemojewskiego mogę polecić.
6154:  Tak od razu.
6158:  Dobrze, to w takim razie musimy sobie, moi drodzy, zmienić quest.
6161:  Chociaż wiecie co, porozmawiajmy wpierw z tą Gretą, bo jest blisko.
6167:  Krzysztof, zrobiłem dzisiaj quest'a z patelnią w Wiedźminie III.
6170:  Tak, to jest najlepszy quest.
6171:  Ja pamiętam, jak czaty oburzone, jak Krzysztof nie pamiętał oczywiście, co to jest quest z patelnią, krzyczały na mnie przez cały czas.
6179:  Krzysztof!
6180:  Patelnia!
6181:  Patelnia!
6181:  Patelnia!
6182:  Patelnia!
6183:  A ja nie wiedziałem, o co chodzi oczywiście, mimo że grałem w Wiedźminia 14 razy.
6189:  Dlaczego bez dubbingu?
6190:  Jak są polskie napisy, to zwykle taką opcję wybieram.
6193:  Jak nie ma polskich napisów, to wtedy mogę z dubbingiem.
6198:  Też muszę wiedzieć, że jest dobry, tak?
6200:  To było w Detroit.
6202:  Detroit był dobrze zrobiony dawniej, muszę przyznać.
6205:  Chociaż wciąż niektóre postacie wolę oryginalne.
6208:  Moja ulubiona gra na stronie, można umierać przed Cesarią Magento.
6211:  Nie umieraj nam, Cesario.
6212:  Dziękuję za wsparcie od dwunastu miesięcy.
6214:  Bogowi, to już tyle.
6218:  Czy widziałem kiedyś ilustrowany słownik terminów iteracji?
6224:  Wiem.
6224:  Nawet kiedy moje ciało i ręce są puste, to ty mnie trzymasz w twojej łasce.
6246:  Zabawne jest to, że ja tutaj...
6253:  Pisałem hasło.
6254:  A wiecie, co jest zabawniejsze?
6260:  Nie pamiętam, które.
6267:  Autentycznie nie pamiętam, które to było hasło.
6272:  No przecież to jest straszne.
6275:  Jak można?
6277:  Jak można być mną?
6279:  No jak można być mną?
6282:  Oj, matko... Moja jedzenie jest straszne... Cześć, Grata.
6285:  Oj, matko... Od tego, jak zostałam wyrzucona... Czy nie byłam konstantną, jak rzeka płynie?
6312:  Czy nie utrzymywałam świątyni, tak jak księżycy?
6317:  Pokaż mi Twoją miłość, O, Matko.
6320:  I przywódź mi jeszcze raz.
6323:  Nie martw się, Grota.
6324:  Zabiję waszych krowi.
6326:  O, Matko.
6328:  Słyszę twoją głos na powietrzu.
6330:  Chciałabym zdobyć twoje słowa na moich księżycach, ale straciłam je na południowym obliczu.
6339:  Mój stary mózg jest zbyt wyczerpany, żeby wrócić.
6343:  Więc to krowy i twarz, którą potrzebujesz w tym momencie.
6347:  Okej, znajdę cię w twoim kampie.
6353:  Następnym razem, jak będziecie przed Ikeą i zobaczycie, że ktoś klęczy... Ooo, wszechojcze!
6359:  Błogosław moje owce, żeby zawsze dawały mi wełnę!
6365:  To pomyśla... Potrzebuje pan regał bili.
6368:  Już nie ma problemu?
6369:  Proszę mi dać moment, zaraz wrócę z regałem bili.
6373:  No autentycznie.
6375:  To była... To była tak kryptyczna rozmowa, jakiej chyba nigdy nie odbyłem.
6388:  Błogosław mój klucz imbusowy.
6395:  Ojejej.
6397:  Wspaniałe.
6399:  Gry Ubisoftu nagradzają za niewykonywanie questów.
6402:  Patrz, Far Cry 4 i 5.
6403:  Aaa, tak, dobrze.
6405:  Masz rację, Mac Max.
6408:  Co sądzę o serialu 899?
6409:  Szczerze?
6410:  Nie zacząłem oglądać jeszcze.
6411:  Ale to dlatego, że powiedziano mi, że jest w stylu Duck, a ja o Duck bardzo odpadłem.
6416:  Ktoś pytał, dlaczego wróciłem do starego mikrofonu.
6418:  Zabawne, że pytacie, bo dlatego, że okazało się, że tamten kondensacyjny niestety za bardzo zbierał pogłos z pomieszczenia i generował taki dziwny, wibrujący dźwięk, którego nie byłem w stanie wyeliminować.
6430:  Bardzo mi się to nie podobało.
6431:  Coś tam z rezonansem było nie tak lub czymś w tym rodzaju.
6437:  Nie znam się na akustyce.
6440:  W związku z powyższym zamówiłem inny mikrofon dynamiczny, bo wciąż ten chcę mieć na...
6446:  na zewnątrz, na nagrywki.
6448:  Zabawna rzecz polega na tym, że alternatywny mikrofon dynamiczny, który też jest szura, nawiasem mówiąc, niestety nie pasuje do mojego statywu, w związku z powyższym musiałem kupić przedłużkę do statywu, która wciąż do mnie idzie.
6464:  Bycie mną jest skomplikowane, naprawdę, nie chcecie być mną.
6468:  Teraz mam Shura MV7, a będzie niestety ten, którego mają wszyscy, tzn.
6472:  SM7B, bo stwierdziłem, że to jest najbezpieczniejszy wybór i podbiję mu basy.
6478:  A kiedyś może, kiedyś, jak wytłumię pomieszczenie, to się zdecyduję na Sennheisera.
6483:  Może.
6490:  Moi drodzy... Czy ja widziałem zwierzątko?
6495:  Nie mówcie mi, że będziemy polować na króliki.
6498:  Króliki się głaszczy.
6503:  Poza tym króliki są zbyt małe.
6512:  Przede wszystkim króliki się zlewają z wszystkim.
6519:  Czy oglądałem Pinokio od Guillermo del Toro?
6522:  O tak, bardzo dobry.
6525:  Moi drodzy, nie ma szans, żebym wycelował w królika i trafił.
6532:  Udział Krzysztof wycelowawszy w królika i nie trafiwszy.
6540:  PRZESTAŃ CIE KICAĆ!
6546:  PRZESTAŃ KICAĆ!
6551:  Użyj fokusa.
6554:  Ojej, to było bardzo mądre.
6556:  Dlaczego Focus się... Dlaczego Focus się wyłączył?
6567:  Przestań!
6569:  Boże, jak to kica!
6578:  A, czyli mam na ślepo... Czy ten królik obczajał swojego?
6584:  No nie mówcie mi nawet.
6589:  Focus i oznacz?
6590:  Jak się oznacza?
6591:  G?
6592:  Aaa, już wiem.
6594:  Mądre, mądre, mądre.
6599:  Mądre.
6603:  Bardzo mądre.
6606:  Okej, tak, mogę polować.
6610:  Teraz tak, problem polega na tym, że ja nie umiem liczyć, w związku z powyższym nie wiem.
6613:  Dobrze, są cztery znaczniki.
6616:  Czy jest jeszcze jakiś jeden królik?
6617:  Bardzo mi się nie podoba polowań.
6618:  W ogóle nie lubię polowań.
6619:  Bardzo, bardzo, bardzo nie lubię polowań.
6623:  Nie jestem w stanie roleplayować polując, więc jak graliśmy w Red Dead Redemption 2, to chyba nic nie upolowałem finalnie.
6631:  Ja cię błagam, przestań kicać na jeden moment.
6634:  Dobrze.
6638:  Dlaczego nie ma, moi drodzy, wytłumaczcie mi tutaj slow motion, które sobie specjalnie wykupiłem przy celowaniu.
6646:  No przecież to jest dziki skandal.
6649:  Soczyste mięso jest lepsze od mięsa.
6656:  Z Shiftem jest Snow Motion.
6662:  Okej.
6668:  Aaa, mądre.
6671:  Skomplikowane.
6679:  Ines pisze jamnik, jamnik, jamnik, jamnik.
6682:  Świeczkowa polecajka.
6683:  Stary kozioł robi świeczki w kształcie ktulu.
6685:  O Jezus!
6686:  Kości K20, K12, czaszek, smocze jaja, pachną ślicznie.
6691:  To jest pierwsze zdanie Ines wypowiedziane w historii ludzkiej cywilizacji, gdy sformułowanie smocze jaja i pachną ślicznie sąsiadowało ze sobą.
6702:  Oficjalnie nigdy się to nie zdarzyło.
6705:  Zostawię mi jedno mięso.
6707:  To dlatego, że wolę zbierać marszczyn, bo on się śmiesznie marszczy.
6710:  Idź szlakiem na wzniesienie.
6713:  Fuck.
6714:  Fuck!
6714:  Dobrze, z shiftem, z shiftem.
6715:  Co? !
6735:  Nie działa!
6736:  Ja... Jaki brak amunicji!
6738:  Wytwórz, wytwórz!
6750:  No autentycznie!
6752:  Gorzej mi się strzela z tym!
6758:  Co za dramat...
6762:  Musi się naładować?
6764:  A, ja myślałem, że to jest znacznik skupienia, który znamionuje to, jak długo możemy to robić.
6771:  Walku tu porować, bo skóry zwierząt się wykorzystują do zwiększania limitu anima... amunicji... O nie... O nie!
6785:  Dlaczego nie mogę podskoczyć wyżej?!
6787:  O, mogę, dobrze.
6790:  Nerichem, dzięki za wsparcie od trzech miesięcy!
6797:  Popatrzcie, wymyśliłem sam, co należy zrobić.
6800:  To wszystko dzięki temu, że grałem w Tomb Raidera.
6804:  Uuu, szanuję to.
6810:  Okej.
6811:  Okej.
6812:  Ooo, podoba mi się ta wspinaczka.
6821:  Bardzo mi się podoba ta wspinaczka.
6823:  W Tomb Raiderze był świetny też check-on.
6826:  Check-on to jest urządzenie, na które trzeba poczekać, aż zadziała.
6829:  Obiecuję, to już ostatni.
6830:  Czemu nie mogę podskoczyć?
6832:  Czemu nie mogę podskoczyć?
6834:  Tu mogę podskoczyć.
6838:  Wielkie nieba to jest najdłuższa wspinaczka w historii wspinaczek.
6845:  Pięknie.
6849:  To się nazywa, zrobione intuicyjnie, interfejs diegetyczny.
6852:  Podoba mi się ten jacek.
6853:  Dzięki za trybut.
6855:  True story alert.
6856:  Kiedyś królik ukradł mi kotleta z talerza i wtedy też, jak próbowałem go złapać, mówiłem, ja cię błagam, przestań kicać.
6862:  No właśnie!
6864:  Czy będzie Tomb Raider w Sylwestra?
6866:  Istnieje taka szansa.
6869:  Ale nie wiem, czy na przykład nie zapragnę dalej grać w Neera albo w Horizona, bo Horizon już mi się...
6880:  Zmieniłem zdanie, Horizon przestał mi się podobać.
6882:  Cokolwiek tam szukają, nie brzmi łatwo.
6899:  Odzyskaj paciorki modlitewne?
6902:  Ja tutaj po to przyszedłem, o mało życia nie postradawszy?
6907:  No tak, musi tutaj przychodzić się pomodlić, skoro tutaj zostawia paciorki regularnie.
6919:  Grawitacja może spróbuj tego.
6922:  O nie, tylko nie paciorek.
6924:  Pisze Kluchenmuchen.
6925:  Solidaryzuje się z tobą, Kluchen.
6928:  Wracaj na zbieranie ziółek leczniczych.
6929:  A właśnie, czy możemy wytworzyć więcej ziółek?
6937:  Zapytał każdy polski youtuber.
6941:  Wracaj, wracaj, wracaj, już!
6944:  Tam jest specjalny zjazd.
6948:  Gdzie macie specjalny zjazd?
6950:  Faktycznie jest na żółto.
6960:  Trzeba zebrać żółka lecznicze.
6961:  Załamujecie mnie.
6963:  A my jeszcze musimy iść do obozu pracy Grety.
6966:  Okej.
6967:  Nie będę tutaj zeskakiwać.
6973:  Żółte oznacza można użyć.
6975:  Tak jest.
6981:  To znowu kuni.
6983:  To znowu oni.
7001:  Uciekaj!
7014:  Ktoś jeszcze?
7015:  Ktoś jeszcze?
7018:  Oczywiście.
7021:  One mi przypominają te dinozaurły.
7024:  Jak one się nazywały?
7026:  Te, które polowały właśnie zawsze w stadzie.
7029:  Tyle razy zapominam tę nazwę.
7034:  Bardzo niebezpieczne były.
7036:  Jurassic Park je uwielbiał.
7040:  Nazywano je raptorami, ale mają też nazwę swoją.
7043:  Velociraptory, dziękuję bardzo.
7047:  Dobrze, wracamy do Grety.
7049:  Stara kobieta wysiaduje tam.
7053:  Welojamniki.
7054:  Velociraptory były super.
7056:  Boże, miałem taką cudowną książkę o dinożarłach.
7060:  Wiecie, w tych ładnych czasach, kiedy nie było szkoły i człowiek lubił się uczyć różnych rzeczy.
7065:  Tak randomowo.
7066:  Bo zdajecie sobie sprawę z tego, nie wiem, czy sobie zdajecie sprawę, ale jak nie, to ja wam powiem, że gdyby nie szkoła, to ludzie by się nie interesowali rzeczami.
7075:  Dopiero jak pójdziemy do szkoły, to się interesujemy.
7077:  Dowodem tego całe nasze dzieciństwo.
7079:  Wcześniej w ogóle się niczym nie interesujemy.
7082:  Najrzadziej zadawane pytanie rodzicom brzmi, co to?
7085:  Dzieci od razu mają takie, nie, to ja se pogram na komputerze i uzależnię się od telefonu.
7091:  To jest pierwsze, co mówię.
7093:  Nigdy nie pytają, co to.
7094:  Nie są zainteresowani, nie mają naturalnej ciekawości świata.
7097:  To dopiero nauczyciele ją pokazują.
7100:  Dlaczego Greta się... O Boże, Greta...
7105:  Zapisuj, bo będziesz od nowa.
7106:  Zapisuję.
7107:  Nie mogę zapisać.
7109:  Nie mogę zapisać.
7111:  Moi drodzy, nie mogę zapisać.
7117:  Przestraszyliście mnie.
7118:  A ja miałem anegdotę.
7119:  Moja anegdota jest warta tego, żebym sobie ją przypomniał, a już zaczyna mi się wymykać.
7125:  Już zaczyna się wymykać.
7127:  Wymknęła się.
7129:  Gdzie jest ognisko?
7132:  Ono jest ekstremalnie daleko.
7136:  O nie.
7138:  To musimy się cofnąć.
7145:  Ja autentycznie zapomniałem moją anegdotę.
7147:  Autentycznie.
7149:  Już miałem ją na końcu języka.
7157:  Obok Grety jest ognisko.
7162:  Mam nadzieję, że obok Grety nie ma równocześnie gigantycznego bossa.
7166:  było o ciekawości dzieci.
7167:  Ja wiem!
7169:  Ale mój problem polega na tym, że ja nie pamiętam... Znaczy inaczej, ja nie pamiętam nie tylko tego, co powiedziałem, ale ja nie pamiętam również tego, co chciałem powiedzieć.
7183:  I to jest najgorsze.
7185:  Pamiętam, że parę razy mi się to przydarzyło podczas wykładu.
7189:  Przez cały wykład usiłowałem sobie przypomnieć, co chciałem powiedzieć.
