🔴 Melemuuuu! | HOLLOW KNIGHT Livestream #3
🔗 https://www.youtube.com/watch?v=sSOSQV8aaOY

12:  Zdjęcia i montaż
2608:  Ja chciałbym wiedzieć, gdzie jest żona kartografa.
2612:  Jest w prawo?
2613:  Czyli tutaj.
2632:  Problem zawsze jest, moi drodzy, jest mapa.
2635:  Problem zawsze jest z krótkimi utworami fantazy, bo takie się po prostu rzadko ukazują.
2640:  Musiałbym sięgnąć bardzo wstecz czasowo, a nie wiem, czy jesteście na takie rzeczy gotowi, jak na przykład na Późne Lato Johna Crowleya.
2646:  Prawda jest taka, że Późne Lato jest jedną z najlepszych książek postapokaliptycznych, jakie przeczytałem.
2651:  Tak, postapokaliptycznych nie znoszę postapokalipsy, a to jest wciąż jedna z najwybitniejszych książek tego gatunku, jakie znam.
2660:  Papanada.
2662:  Co to są Grave Piny?
2663:  Aha, mamy znaleźć rzeczy na mapie.
2666:  Nie, nie, nie chcę.
2671:  Papanada.
2675:  Czyli kartograf jest jeszcze w Crystal Peak.
2676:  Tak, tam go nie znaleźliśmy.
2679:  No i widzicie, jaki problem?
2681:  Trzeba wrócić do Crystal Peak i znaleźć kartografa.
2686:  Justice for short fantasy, no potrzebujemy tego.
2689:  Dream Nail na Papanada?
2691:  Myślicie, że powie coś więcej wtedy?
2693:  Zobaczmy.
2697:  Mapę do Crystal Peak odblokowujesz w slepie jak zdobyć Crystal Heart, albo kupisz od Kornifera przy jednym z wejść.
2701:  Pewnie nie kupię, bo nie będzie mnie stać.
2706:  Papa nada, wolałem jak mówiła papa nada szczerze powiedziawszy, niż jak mówiła o tym, że Cornifer jest horny.
2727:  Ale tam Pratchett nie jest krótki Tomeks, no bez przesady, to są długie, dłuższe powieści.
2734:  Dobrze, czyli mówicie, że... Crystal Peaks, ja nawet nie mam odblokowanego tam w Crystal Peaks nic, o Boże!
2743:  Czyli moi drodzy, musimy iść do tej krainy grzybów, bo idziemy do krainy grzybów, trudno, będę się strasznie denerwował.
2751:  W trakcie seminarium padło pytanie o pana Tadeusza i prowadząca stwierdziła, że wyżej wymienionego powinno się omawiać, ale dopiero w liceum, co uważasz, nie powinno się omawiać także w liceum, ponieważ to jest część historii literatury i nikomu do szczęścia nie jest potrzebne.
2763:  Wymieńcie mi jedną rzecz, jedną, jedną, której nauczył was pan Tadeusz i którą wykorzystujecie w życiu.
2772:  Bo ja mogę wam powiedzieć na przykład jedną rzecz, której nauczył mnie John Crowley w książce Angie Summel.
2778:  Nauczył mnie mianowicie, w jaki sposób można robić... Jezus Maria, zwariuję.
2786:  W jaki sposób można zrobić podział w powieści na rozdziały, który będzie utrzymany w realiach tej powieści.
2797:  Haha, co to znaczy?
2799:  To znaczy, że nie macie tam rozdział pierwszy, rozdział drugi, rozdział trzeci, rozdział czwarty, tylko macie podział na kolejne ściany kryształów.
2807:  A dlaczego kryształów?
2808:  To musicie przeczytać powieść, żeby się zorientować.
2814:  Trzeba się spóźnić jak telimena, żeby się wszyscy na ciebie gapili.
2816:  Aha, okej, czyli taka życiowa reakcja.
2818:  Trzynasta księga nauczyła mnie, czym są fanfiki.
2821:  Dobrze, to jest coś, co akceptuję.
2823:  Bigos, bigos, bigos, bigos, bigos, bigos, że kutas nie zawsze jest dobraźliwy.
2829:  Ale, ale, ale z drugiej strony...
2832:  Nie, nie mówcie mi, że częściej użycie liście słowa kudas w znaczeniu nie obraźliwym niż obraźliwym.
2839:  Każdego można dream nail'em, nawet staga.
2841:  Nie mam do tego cierpliwości.
2842:  Czy ja idę w dobrym kierunku?
2844:  Tak.
2847:  Proszę bardzo.
2848:  Mamona.
2849:  Mamona.
2850:  Tego mnie nauczyło życie w Krakowie.
2854:  Otóż mamony.
2856:  Przestań wybuchać.
2857:  Przestań pierdzieć.
2864:  Czego nas nauczyła natomiast Minerva McGonagall?
2867:  To jest bardzo proste, moi drodzy.
2868:  Nie wiem, dla czego mi się skojarzyła Minerva McGonagall, ale to jest ważne.
2871:  Mianowicie, jeżeli jesteście w szkole, ważne jest, żebyście byli tym bogatym dzieciakiem, bo wtedy dostaniecie miotło niezależnie od swoich umiejętności.
2880:  To jest bardzo ważna rzecz.
2881:  Czy ja zdążę zmienić kolor LED-ów?
2885:  Otóż zdążyłem.
2886:  Jestem zdolny!
2889:  Powiedział nikt nigdy.
2893:  Papanada!
2895:  Papanada!
2899:  Papanada!
2902:  Dobrze, dobrze.
2904:  Bardzo dobrze.
2907:  Minerva nauczyła nas wszystkich pierdotum, lokomotor!
2910:  I've always wanted to use that spell!
2915:  Trzy razy użyłem ataku w dół.
2921:  Gdzie ty leziesz?
2923:  Do Krainy Grzybów.
2924:  Widzicie, tu jest ten typ, którego należy pokonać.
2927:  A ja jeszcze tutaj nie mam, mam wrażenie, mapy.
2931:  Coś otworzyłem.
2933:  Po prostu Krzysztof niezobowiązująco eksploruje.
2936:  Czy właśnie zostałem pokonany przez jakieś cholerstwo?
2941:  Tak się stało.
2942:  Dlaczego nie zalecam Solaris?
2943:  Wiele osób zaczęło od tego przykładać z Lemu, większość zachwala.
2947:  ponieważ rozmawiam z ludźmi, którzy są częściej poniżej 24 roku życia niż powyżej i w ich przypadku bynajmniej nie jest to regułą.
2959:  Mam wrażenie, że pokolenie X i Millenialsów lubiło Solaris z uwagi na to, że była adaptacja George'a Clooneya i oni wszyscy o Solaris wiedzieli dzięki temu.
2969:  O Jezus, ja już wiem dlaczego ja stąd uciekałem.
2973:  Czy tam gdzie cię nogi poniosą?
2974:  Właśnie, właśnie moi drodzy, właśnie.
2979:  Otóż nogi mnie niosą tu.
3000:  Jesus Christ.
3002:  No i co dalej?
3006:  Bez Crystal Heart nie przejdziesz.
3008:  A, świetnie.
3011:  No po prostu perfekcyjnie i doskonałe.
3013:  Widzicie, to jest właśnie tak.
3015:  Nie masz umiejki do tej lokacji.
3016:  To jest straszne.
3018:  Człowiek chce się przejść i nie może.
3019:  Musimy iść do Krainy Insect.
3023:  Bo tu już byliśmy.
3027:  W Crystal Peak byliśmy ostatnio, Altidżon.
3029:  Właśnie na tym rzecz polega, więc ja nie za bardzo wiem, co mogę zrobić, jeżeli chodzi o progresowanie.
3034:  Dlatego zwiedzam.
3037:  Dobrze, tu jest ławeczka.
3042:  Nie wiem, gdzie jest ta kraina grzybów, to jest najgorsze.
3045:  Przyglądałem się już Szoguna, zacząłem, ale to jest serial historyczny, nie fantasy, w związku z powyższym zajmie mi to bardzo dużo czasu, zanim to obejrzę i nie wiem, czy nie zachowam sobie tego na całość, bo już, już, już mnie znudziło miejscami.
3059:  Ja wiem, bardzo ładnie to jest zrobione i tak dalej, ale żeby mnie coś nie znudziło, musi to być fantasy.
3066:  Crystal pick jest ta umiejętność, której potrzebuję tutaj.
3069:  No diabli nadali.
3071:  Dobra moi drodzy, to tak czy siak idziemy w stronę ławeczki.
3078:  Czy przy tej ławeczce jest stag?
3080:  Nie ma.
3082:  Ale tak czy siak ta ławeczka się nam przyda.
3090:  Oj tak, ja bardzo dobrze pamiętam to miejsce, ale tu jest przynajmniej ładna muzyka.
3095:  Już jesteś w Green Path, to idź w prawo do Huntera.
3097:  Kim jest Hunter?
3099:  A potem w dół do bossów.
3100:  No to chciałem iść w dół, tylko wpierw zaliczam ławeczkę, moi drodzy, żeby nie musieć później... 30 tysięcy godzin się cofać.
3114:  Proszę, widzicie?
3115:  Ławeczka.
3120:  Dobrze, w prawym dolnym rogu jest przejście do Stacji Królowych.
3122:  Generalnie nie byliśmy tutaj na dole, gdzie jest ten typo dziwny, który wygląda jak kosmita.
3130:  Nie wiem, kim jest kosmita.
3134:  Bok Huntera z ławka.
3135:  Kim jest Hunter i gdzie on jest?
3139:  Czy wy widzicie w legendzie napis Hunter?
3141:  Bo ja nie.
3144:  Ja nawet nie widzę siebie.
3147:  Gdzie ja jestem?
3152:  Okej.
3152:  Chyba, że hunter to jest coś, co wygląda w tym momencie jak ostrzeżenie przed owadami.
3157:  A kosmita to jest hunter.
3158:  Dobrze.
3159:  To idziemy do aliena.
3164:  Znacie ten cudowny mem z alienem, prawda?
3167:  Alien, ale włoski.
3170:  Uwielbiam ten mem.
3175:  Czy mogę włączyć mem?
3177:  Dziękuję Alien Italian Dziękuję za waszą uwagę Czy ja idę w dobrym kierunku?
3187:  Tak, wszystko gnije i się rozkłada, idę w dobrym kierunku Pa pa
3206:  Alien in Thailand najlepszy mem, absolutnie.
3210:  I jeszcze bardziej lubię metamemy.
3213:  W ogóle o tym się powinno na kulturoznawstwie mówić, o metamemach na przykład, o Boże.
3218:  A nie o literaturze.
3221:  Eee, ty beka stypa, kto spadł do jeziora kwasu?
3228:  Jakaś opinia w serii Metal Gear Solid?
3231:  Chyba grałem w Metal Gear Rising, się wydaje.
3235:  Ja generalnie lubię gry skradankowe, więc wiecie, Solid Snake, solidny wąż.
3243:  Hehehe, good.
3246:  Tu jest naprawdę łudząco, moi drodzy, miła muzyka.
3255:  Good.
3258:  To jest piękne, jak zawsze zasiadacie do kolejnego odcinka Hollow Knighta w nadziei, że ja pamiętam to, co robiłem w ostatnim.
3265:  Gęśnowe info, w dziurze są mapy, są ruiny Kenya i pola bitwy z kataklizmu.
3269:  Czy to nie brzmi jak spoiler, Just Whitely?
3273:  To brzmi jak spoiler.
3275:  Chyba tutaj trzeba iść w dół.
3281:  Aha, ja tu nie mam mapy już i narzekałem na to, że tutaj nie mam mapy.
3293:  Proszę, nie mówcie mi, że to było aż takie proste.
3298:  Czemu ja tej ławeczki nigdy nie zauważyłem?
3303:  Roman in garden, in the garden.
3304:  O Boże, tak!
3305:  On jest wspaniały absolutnie, tylko muszę wyeliminować tego przeciwnika.
3314:  Czemu zawsze mi się włącza Caps Lock?
3316:  Proszę bardzo.
3317:  Roman in Garden, Roman in Garden in Garden, Roman in Garden in Roman Garden, Roman in Garden in Garden, Roman in Garden z Roman Garden.
3327:  Najlepsze.
3331:  Czemu nie wyświetla się?
3332:  Dobrze, wyświetla się.
3335:  Więc chyba w dół.
3340:  Jak to doszedł do grzybów?
3343:  Odmawiam odpowiedzi na to pytanie.
3346:  Po prostu mam dzisiaj zbyt dobry humor, to dlatego.
3351:  O tak, już pamiętam, dlaczego nie lubię tego miejsca.
3355:  Bardzo dobrze pamiętam, dlaczego nie lubię tego miejsca.
3358:  Przepraszam, użyłem czasownika... Nie lubię?
3360:  O, nie, nie, miałem na myśli nienawidzę.
3366:  DLC jest trudne?
3367:  Nie, to nie kierujcie mnie na razie do DLC.
3369:  Ja wychodzę zawsze z założenia, że DLC jest dla ludzi, którzy... ...wpierw ogarnęli zwykłe LC.
3378:  Co jest?!
3379:  Ja myślałem, że można na to wskoczyć!
3384:  Tuwemun?
3384:  O Jezu, ze Tsubusama Krzysztof zna Tuwemun.
3387:  Tylko Tuwemun ten pixel art przecie.
3395:  Czyli tego się nie da zabić.
3399:  Dobre założenie, to było błędne założenie.
3402:  Nie zadziałało.
3408:  Ej, w Fog Canyon ja nie byłem.
3412:  I zaraz będzie, ale Krzysztof, żeby progresować w Fog Canyon, to ty musisz mieć przedmiot.
3420:  z Long Canyon, a żeby mieć przedmiot z Long Canyon, musisz mieć umiejętność od Marianion, a żeby mieć umiejętność od Marianion, musisz skończyć polonistykę, a ja skończyłem.
3439:  Jedyny pożytek.
3445:  Czemu nie mogę w dusz?
3448:  Nie bij dużych medus, to wyrok śmierci.
3450:  Zauważyłem.
3457:  Jezus Maria, to wszystko tu jest potężne.
3461:  Czemu nie wypadają z tego rzeczy?
3464:  Nie macie wrażenia, że z tego powinny wypadać rzeczy?
3467:  Czy one nie atakują mnie w ogóle?
3469:  Duże medus robią bum.
3472:  To może nie lataj w taki sposób, żebym się od ciebie odbijał, głupia kutwo.
3479:  Tu jest bajecznie, twierdzi Andrzej.
3484:  Może ma rację, ale widzi, ja tutaj zauważyłem, że jest droga do staga.
3488:  Stoga do draga.
3498:  Gdzie teraz?
3500:  Jak zawsze jest tak, ze wszystkimi wskazówkami, że wpierw wam podaję wskazówkę, a potem, jak jest wam potrzebna jeszcze bardziej...
3510:  To wtedy już znika.
3512:  Tak to było z tym stagiem.
3517:  Tak właśnie.
3519:  Good.
3522:  Powiem wam, że się milutko gra.
3527:  Klup.
3531:  Niżej.
3532:  Dołem, dołem, kołem, kołacz, tocz.
3535:  Ej!
3537:  Jak raz, moi drodzy, przeczytam na live wiersz, który nie jest zły.
3546:  To jest chyba wiersz Czechowicza, jeżeli mnie pamięć nie myli.
3549:  Tak!
3550:  Bo jest śmieszny językowo.
3553:  Józef Czechowicz.
3554:  Przez kresy.
3556:  Monotonnie koń głowę nosi, grzywa spływa raz po raz rytmem.
3561:  Koła, koła, zioła.
3564:  To jest mój experience.
3566:  Chodzenia przez każdy, ale to absolutnie każdy trakt na wsi.
3572:  Są te pieprzone świerszcze, ta obrzydliwa droga zrobiona przez te furmanki, że wiecie, są dwa pasma.
3580:  Na środku tego jest albo trawa, ale głównie gówno.
3583:  Po jednej stronie są pokrzywy i świerszcze, które jakby...
3588:  Nie da się tego wytrzymać.
3589:  Po drugiej stronie dla odmiany są świerszcze, które robią .
3593:  Nie da się tego wytrzymać.
3595:  Nade mną jest ten cholerny, jak to nazywa to Czechowicz, kołacz złoty, nie?
3601:  I praży słońce.
3603:  I macie wrażenie w tym momencie, że wy jesteście prażeni na tej patelni dosłownie.
3608:  Więc koła, koła, zioła, terkocze, senne półżycie, drożyzną leśną łąkową, dołem, dołem, polem.
3617:  Nad wieczorem orżyska zawadza, księżyc ciemny, czerwony, wołam, złoty kołacz.
3624:  Nic nie ma, nawet snu, tylko kół skrzyp, mgława noc, jawa rozlewna, wołam kołacz złoty, wołam koła dołem polem, kołacz złoty, koła, koła, zioła.
3635:  Uwielbiam, to jest tak chory wiersz, cudowny, takie rzeczy to ja mogę czytać.
3641:  typowym mieszczu.
3642:  Jezu, ale, ale come on, no kto to może lubić?
3646:  Chyba, że ktoś lubi słońce, to wtedy co się dzieje, pisze Maciek.
3650:  Czytamy Czechowicza wiersz o kołaczu złotym, który smaży i praży.
3656:  O, to jest fajny rym też.
3658:  Smaży, smaży, praży.
3661:  To jest, to jest pani Helenka, moi drodzy, to jest pani Helenka z dziekanatu.
3669:  Pani Helenka z dziecka NATO powinna powiedzieć CZEGO?
3673:  Have you considered opening an account?
3675:  Losing girl is terrible thing.
3677:  Byliśmy już tutaj.
3682:  Nie.
3683:  Nie będę wydawać stu geo na to.
3686:  To jest, o, to jest jakaś popłuczyna żołniego, moi drodzy.
3689:  Ja lubię świerszcze, mój kot zjada świerszcze.
3691:  No to tak, no do tego mogę służyć.
3693:  Ale możecie mi wytłumaczyć, gdzie jest tutaj w takim razie stag?
3697:  Zostałem oszukany, bestialski.
3698:  O, tu!
3700:  Zresztą ty nienawidzisz przyrody?
3703:  Tak.
3708:  No to przecież ja tutaj byłem już!
3713:  Nie mówcie nic, co dzieka na tak wyszli.
3715:  Nie mówcie nic, co dzieka na... Oszukują mnie stale, moi drodzy.
3718:  Czyli tutaj nic nie ma w tym...?
3721:  Widzicie, znowu jest tak, że ja jestem w jakimś miejscu, w którym myślałem, że mnie nie było, po czym okazuje się, że byłem w nim i nic tutaj nie było.
3729:  No przecież to jest jakiś skandal.
3735:  Jesus Christ.
3740:  Staga, nie odblokowałeś tam?
3742:  Naprawdę?
3743:  Odblokowałem właśnie.
3748:  No tu się nie da już iść w dół!
3754:  A tutaj byliśmy, w Queen's Station.
3757:  Już dwa razy.
3766:  Jesus Christ, co tu się dzieje?
3768:  Dlaczego to jest żyraf?
3771:  O, jak mówi żyraf, nie wiem, Krzysztof Mamant z tą chyba.
3775:  Dream Nail'em.
3803:  To chce nas zjeść.
3806:  Niech przepadnie i zginie.
3808:  Żyraf mówi, ale jak jamnik, ale w pionie.
3810:  No tak, tak, to jest pionowy jamnik.
3816:  Więc nie było tutaj staga, tylko było coś dziwnego.
3819:  Tu jest stag.
3819:  To już jest drugie miejsce, gdzie nas źle kierują.
3823:  Przynajmniej jest ławeczka.
3826:  Okej, map updated, moi drodzy, czyli nie było nas tutaj jednak.
3831:  Aaa... Mantisy?
3837:  Dobrze.
3838:  Tylko muszę trafić z powrotem do Krainy Grzywów, Kuroi.
3842:  Zwierzęciem totemicznym Krzysztofa jest świercz lub cykada?
3844:  Nie, jest nim jamnik.
3851:  Użyć staga do green buff?
3852:  Skąd jest bliżej?
3855:  Ale tutaj jest nad nami alien, moi drodzy.
3858:  Italien.
3865:  Wejść tam gdzie żyraf i dream nail'em, to co?
3867:  Już aż zrobiłem dream nail'emu żyrafa.
3869:  Widzicie jak nas oszukują?
3871:  Kraina grzybów jest na lewo od Queen Station.
3877:  Było tutaj.
3880:  Pa pa.
3886:  Tu mam zrobić Dream Nail'em?
3888:  To nie działa.
3891:  Do Aliena nie dojdziesz, doskonale.
3893:  Świetnie, świetnie.
3898:  Dobrze, tutaj jest Mantis Village, macie rację.
3900:  No dobrze.
3903:  O Jezus, tu są też takie miejsca cudowne.
3906:  O, ja pamiętam to miejsce, mnie się tutaj nie udało wyjść ostatnio.
3913:  O nie, nie, nie, nie, nie, nie, nie, nie.
3915:  O nie, nie, nie.
3916:  Moje umiejętności nie wzrosły od tego czasu.
3920:  A może?
3926:  A może?
3935:  Moje umiejętności wzrosły od tego czasu!
3944:  Proszę bardzo.
3947:  Proszę bardzo, gra uczy.
3951:  Krzysztof rozumieć gra.
3957:  Udało się.
3960:  Udało się.
3961:  Nie powiem, jest satysfakcja.
3966:  Satysfakcja jest bilsza niż w przypadku... O tak, to jest kraina grzybów.
3972:  To jest kraina grzybów.
3974:  Więc satysfakcja jest bilsza niż w innych przypadkach, które mieliśmy.
3978:  Powiem, że nawet jest bilsza niż w odniesieniu do walk ze strasznymi bossami fromsoftowymi.
3986:  Dusk Baker wspierający od jednego miesiąca.
3988:  Brawo Gigi, dziękuję!
3990:  Kto podmienił Krzysztofa?
3991:  Oburza się Krzysztof.
3997:  Okej.
3998:  Mała pierdawka zginęła.
4002:  Dobrze.
4004:  Krzysztof poprawnie rozpoznaje swoje umiejętności, używa ich do przejścia przygodę.
4007:  Piotrku, nie, to jest za bardzo zindywidualizowany komunikat, jak na centralną komisję egzekucyjną powinno być.
4014:  Streamer poprawnie rozpoznaje sekwencje klawiszowe potrzebne do ukończenia etapu w grze komputerowej.
4025:  To jest to.
4027:  rozwija wiedzę i umiejętność, poprawnie stosuje nowo nabytą klawiaturę.
4033:  O Boże, to było to.
4034:  To było to, co mnie tak strasznie denerwowało.
4039:  I od tego się trzeba odbijać uderzeniem.
4043:  Your powers have doubled since the last time we met Count.
4047:  Och.
4048:  Boże, jak ja kocham wszystko, co jest Star Warsowe.
4052:  Aha, tu jest ten Kornifer, który jest obrzydliwy i nie daje nam map.
4067:  Głupi grzyb, głupi grzyb, głupi grzyb, głupi grzyb, nie żyj.
4071:  Jutro pierwszy fakultet z kultury gier cyfrowych, pisze Rafał.
4074:  Czekam, jutro?
4076:  Ale to chyba nie u mnie.
4078:  Ja mam swój w piątek.
4081:  Natomiast przeraziłeś mnie przez moment, bo zwykle miałem zajęcia w czwartki właśnie.
4086:  W czwartki powinny być zajęcia, tak uważam.
4089:  Czy mam wszystko, co jest Star Warsowe?
4090:  No tak, no oprócz rzeczy niekanonicznych, jak na przykład trylogia Disneya, nie?
4093:  Ona nigdy nie powstała, więc spoko.
4098:  Przestań, przestań wybuchać, przestań pierdzieć, dziękuję.
4102:  On dalej pierdzi.
4104:  I widzicie, ostatnio mi mówiliście, że tu się nie da przejść, bo nie miałem podwójnego skoku chyba, tak?
4108:  Chyba mi się wydaje, nie wiem.
4111:  Może.
4113:  No właśnie, jaka trylogia?
4114:  Nie ma, nie ma trylogii Star Warsowej Disneya, ona po prostu nie istnieje.
4120:  Ooo... Poznaliście właśnie magię, jak mi przykro.
4126:  No szkoda, że sequela nigdy nie powstały, to jest prawda moi drodzy.
4133:  Nadal nie masz podwójnego skoku, ale wall jump?
4134:  A tak, tak.
4137:  O Jezus, to jest to.
4155:  Wiedziałem.
4156:  Wiedziałem.
4157:  Wiedziałem, że za dobrze, za dobrze szło.
4175:  Dobrze.
4183:  Och.
4183:  Och.
4189:  Dobra.
4193:  Kot!
4195:  Leczonko, leczonko.
4202:  Dobrze.
4203:  Teraz tak, czy ja potem mogę skakać, czy nie?
4206:  Mogę.
4213:  O nie.
4223:  Jesus... O, Jesus Christ!
4242:  To się nie uda, moi drodzy.
4243:  To się nie uda.
4244:  To jest po prostu jakaś tragedia.
4246:  Ja jeszcze... Najgorsze jest to, że nie wiem, czy ja idę w dobrą stronę.
4259:  To już było tam w dół.
4261:  O Boże.
4264:  Map updated przynajmniej tyle.
4272:  Okropne miejsce.
4275:  Okropne miejsce.
4278:  Trzeba było tam daszować i się nie przejmować.
4280:  Ja myślałem, że trzeba iść do góry, ale nie.
4282:  Jak połączyć fa...
4285:  Zaraz, zaraz, zaraz, ja muszę tędy przejść?
4287:  Ja MUSZĘ tędy przejść?
4288:  Jeszcze raz?
4289:  Nie, no jest niemożliwe.
4293:  Musi tu być skrót jakiś.
4298:  Nie no, musi być skrót, bez przesady.
4300:  Więc fantastykę edytorstwa połączyć jest dość łatwo, to znaczy po prostu robisz jakąś pracę dotyczącą... To się tak ładnie nazywało, jeśli mnie pamięć nie myli, opracowanie edytorskie robisz wtedy, jakieś książki, która na przykład nie była wydana w Polsce, albo jakiegoś starodruku.
4318:  Masz skrót wyżej, no właśnie idę do niego.
4322:  Mam nadzieję, że dobrze.
4326:  A możesz przestać istnieć.
4328:  Bardzo, bardzo dziękuję.
4332:  Teraz się zacznie, moi drodzy, sekwencja failowania.
4335:  Ja wiem, bo to jest kraina grzybów.
4341:  Jesus Christ.
4344:  Te grzyby paniszują bycie niepewnym.
4345:  A, to tak, to zauważyłem.
4347:  Ze smutkiem wielkim.
4348:  A ja, ja nie tyle jestem niepewny, jestem ostrożny.
4351:  Jak we wszystkich strategiach.
4353:  Nie tędy.
4356:  Czy skoro jest magia, to jest także magia kubeczków, czyli magia?
4360:  Bardzo możliwe.
4362:  Czy jedę w dobrym kierunku?
4363:  Bardzo możliwe.
4369:  Okej.
4372:  Nie zostałem zjedzony za krytykę Filoniego.
4374:  A dlaczego miałbyś być zjedzony za krytykę Filoniego?
4377:  Filoni jest chwalony przez fandom tylko dlatego, że w kraju ślepców Jednook jest królem.
4388:  Filoni robi dobre Gwiezdne Wojny, ale nie robi Gwiezdnych Wojen, które byłyby na miarę tego, czym są Gwiezdne Wojny.
4395:  Czyli wybitnych Gwiezdnych Wojen.
4398:  Mam na myśli wybitnych Gwiezdnych Wojen na zasadzie, o nie wiem, Knights of the Old Republic chociażby.
4407:  Nie czytałem ani nie oglądałem One Piece, Szymonie.
4410:  Więc tutaj ci nie jestem w stanie nic powiedzieć na temat pomysłu światotwórczego.
4417:  Nie wracaj tam, pisze Nadia Lewi.
4418:  Ja nie mam alternatywy, Nadio, wiesz?
4422:  Poza tym i tak mam tam ducha.
4425:  Filonik sztusi się fanowstwem i miłością do własnych postaci?
4429:  Też.
4438:  Fuck!
4438:  No czemu to się stało?
4456:  To jest tak niemiarodajna umiejętność, że się w głowie nie mieści.
4461:  Idę jutro z kolei na diurnę, część drugą.
4462:  Ja też idę na diurnę, część drugą, ale ja idę sam.
4466:  Lepsza imersja.
4470:  Dobra, teraz tak.
4472:  Tędy.
4478:  Umrę na mantisach.
4479:  Dziękuję za wiarę we mnie.
4484:  O Boże, teraz jest gorsza sytuacja.
4486:  Fuck.
4487:  Ja nie chcę tutaj walczyć z cieniem.
4490:  NIEEEE!
4505:  Wiesz, to jest jakaś komedia.
4517:  No i koniec.
4523:  Dobra, czy tam się idzie rzeczywiście do tych mantisów?
4526:  Nie żartujcie sobie ze mnie.
4529:  I tak ci jest potrzebny podwójny skok.
4531:  GDZIE MAM ZDOBYĆ PODWÓJNY SKOK?!
4535:  Skąd ja mam to wiedzieć?!
4538:  Ja poszedłem w pierwszym lepszym kierunku, w którym mogłem.
4543:  Wszystkie moje próby eksplorowania na własną rękę kończą się tak samo.
4549:  Nie mam umiejętności X, żeby zrobić Y. Nie mam umiejętności Z, żeby zrobić C. To za każdym razem to samo.
4557:  To jak człowiek ma eksplorować sam?
4559:  Bez sensu.
4562:  A, jeszcze ma antisy w drugą stronę.
4564:  Świetnie.
4565:  Do bossów idź.
4566:  Chcę!
4567:  Chcę!
4568:  Ale nie wiem, gdzie są!
4571:  Chryste, panie, to już nie da się grać bez poradnika, słowo daję.
4577:  Piotrze Dziki za wsparcie od 19 miesięcy.
4578:  Krzysztof, wierzę w Ciebie, niuch.
4579:  Ja nie.
4581:  Czy z Green Puffa nie jest łatwiej?
4582:  Nie wiem, mogę tam pójść.
4588:  W Crystal Peak byłem.
4591:  Ostatnio byłem.
4599:  Ja lubię, jeżeli to jest jakoś czytelnie powiedziane, że nie ma X umiejętności, musisz ją mieć.
4606:  Jakakolwiek podpowiedź, to już byłoby super.
4609:  Nie zeksplorowałeś w większości części Crystal Peak?
4611:  Aha.
4612:  To wiecie, na czym polega problem?
4613:  Nie wiem, gdzie to jest nawet.
4617:  To jest problem.
4618:  Nie wiem, czy to jest City Storms czy Resting Grounds.
4621:  Mogę strzelić, że to jest Resting Grounds.
4624:  Strzelam.
4631:  Czy ma jakąś rzecz, którą uwielbiam, a kompletnie nie nadaje się na stream?
4635:  Musiałbym się zastanowić.
4637:  Może to jest jakiś Blue Lake, City of Tears?
4642:  The Crystal Peak przez Forgotten Crossroads.
4645:  Aha.
4648:  Czyli też nie tędy.
4650:  Chryste Panie.
4662:  No i teraz jest wskazóweczka, że Crystal Peak, dobrze, teraz widzę.
4665:  Szkoda, że to jest dopiero teraz.
4670:  Amantis, widzicie, jest z Queen Station, okej, a tu już byłem jakiś milion razy, tak nawiasem mówiąc.
4676:  Szkoda tylko, że cień jest, a nie, cień i tak się zespawnuje, wszystko jedno.
4682:  W grze zdobywasz mapy, nie zdobywasz żadnych map, to jest w ogóle skandal.
4687:  No chaos jest kompletny, ja nic nie wiem, co zrobić, ponieważ to jest problem z Hollow Knightem, że jak się przestanie grać jedną sekundę, to człowiek już na następny raz nic nie wie.
4699:  Dobrze, Crystal, bieg w tę stronę.
4701:  Z kłamstwem, że tam nie byłem, nawiasem mówiąc, byłem tu wiele razy.
4706:  Bardzo możliwe jednak, że zginąłem tutaj równie wiele razy.
4711:  Tak, byłem tu.
4714:  No to ja już byłem w laserach 200 razy, tylko nie zdobyłem mapy, w związku z powyższym wydaje się tak, bym mnie tutaj nie był.
4724:  I... i to jest kłopot.
4726:  No to nie jest tylko mój problem posolana, bo dosłownie przed sekundą Tomek spisze, że ma taki sam problem.
4731:  Eee... Okej, tędy nie.
4736:  No trzeba... no ja wiem, że trzeba znaleźć mapę, ja wiem, cholera wie gdzie.
4744:  Pamiętam walkę z nimi natomiast.
4749:  Okej.
4750:  No tutaj bywszy.
4753:  Tu bywszy.
4755:  No jak nie mam mapy, to ja nic nie wiem.
4759:  Ja se mogę eksplorować bez mapy.
4763:  Mapa jest w górę, a... Jest jeden problem, tutaj się da iść wyłącznie w dół.
4774:  I to w górę w lewo jeszcze?
4777:  Już w górę w lewo to jest miejsce, z którego przybyliśmy, moi drodzy.
4780:  Jesteście absolutnie pewni, że w górę w lewo.
4790:  Dobra, wygląda na to, że tutaj w takim razie.
4794:  No to jeżeli mówiliście w górę w lewo, to ja tutaj owszem, próbowałem wskoczyć, ale jest jeden problem zasadniczy.
4800:  Wydawało mi się, że tu już nic nie ma.
4803:  Bo tu się nie da wyskoczyć.
4807:  Aha, jednak w prawo.
4813:  Człowiek biedny usiłuje.
4821:  Dobrze, to ja pójdę w tę stronę.
4826:  Czy jest gorsze coś niż bycie dodanym do konwersacji grupowej z plus 10 osobami na Messengerze?
