Złote czasy Blizzarda | STARCRAFT 2 Livestream #4
🔗 https://www.youtube.com/watch?v=TTya8XkD2e4

287:  KONIEC
5545:  Sarah Cardiagan.
5547:  Subnautica?
5547:  O, chyba... to nie jest gra dla mnie, wiecie?
5549:  To nie jest gra dla mnie z bardzo prostego powodu.
5552:  Miałem... miałem kiedyś przyjemność lub nieprzyjemność w gruncie ogarniać Subnauticę i od... od tego czasu nie jestem w stanie w tę grę grać.
5567:  No, no, no, no, no, no.
5570:  A, to jest C. Myślę, że to jest W, a nie C.
5574:  Gdzie znowu jest coś atakowane?
5575:  Zostaw mojego nadrządce!
5580:  Czemu, czemu F2 już nie działa?
5585:  Nie mówcie mi, że to nie zostało ukłonione jeszcze dla nas.
5587:  Dobra.
5596:  A, z jakiegoś powodu nie działa zaznaczenie wszystkich jednostek.
5599:  Smutna sprawa.
5601:  F2 jeszcze nie działa, o Boże.
5604:  Dobra.
5605:  Królowo, w tej jaskini jest więcej zerglinków.
5606:  O co chodzi?
5606:  Idę.
5606:  Potrzebujemy więcej mineralów.
5613:  Wzięłam.
5642:  Nasze jednostki są atakowane.
5643:  Blisko Uli jest atakowane.
5648:  Nasze jednostki są atakowane.
5651:  Więcej moich zerglingów!
5655:  Szczep się siłę!
5655:  Szczep się siłę!
5667:  Tak, słyszycie?
5668:  Nasze jednostki są atakowane.
5675:  Potrzebujemy więcej minerałów.
5677:  Sprawdźmy, czy nasze jednostki są atakowane.
5687:  Tumor biomasy jest atakowany.
5697:  Czemu wybijają nasze królowe?
5701:  Weźmiemy ich w dwa ognie teraz.
5704:  Skandal.
5709:  Potrzebujemy więcej minerałów.
5711:  Zabić.
5711:  Zabić wszystkich.
5712:  Nasze jednostki są... Na ulepszenie nas tak średnio stać, dlatego ich nie priorytetyzowałem.
5721:  Ale może racja.
5722:  Idę.
5724:  Teraz trzeba się tego tora pozbyć.
5729:  Zostawmy tutaj część przynajmniej.
5731:  To dobrze.
5736:  Okej, trzy minut.
5743:  Tor zniszczony.
5744:  To jest osiągnięcie za wybicie wszystkich baz przed przyjściem wsparcia.
5751:  Idę.
5758:  Krzysztof, dlaczego bawimy się w USA i pokrywamy każdy skrawek ziemi asfaltem?
5762:  Dobre pytanie.
5764:  Zawsze uważałem, że zergi są obrzydliwe.
5769:  No, to się da zrobić.
5772:  Przy szybszym mikro bez żadnego problemu się da to zrobić.
5785:  Dobry wieczór, Kafrin.
5785:  Witam wszystkich przybywających.
5788:  Jakim rodzajem gry jest Starcraft?
5790:  Pyta Zuza.
5791:  Strategia.
5791:  Strategia czasu rzeczywistego, tak zwana.
5795:  Czasu rzeczywistego dlatego, że w rzeczywistym czasie się dzieją rzeczy.
5800:  Trochę z tego nie widać, ale... Bo czas jest przyspieszony troszeczkę tutaj, ale z tego się bym brała ta nazwa.
5808:  Odbezpieczam broń.
5813:  To jeszcze wyeliminujmy tych tutaj.
5819:  Przestań z czerwiem nydusowym!
5830:  Strasznie obrywamy.
5848:  No, powinno się już udać.
5849:  Gotowa do akcji.
5852:  Mutacja zakończona.
5855:  Nasze jednostki są atakowane.
5856:  Zadanie czeka.
5857:  Powtórz.
5858:  Idę.
5861:  Nadajemy na tej samej fali.
5872:  Czy nie uważam, że fabularnie Heart of Dorsum jest syfiaste?
5875:  Wręcz przeciwnie, uważam, że to jest fabularnie jedna z lepszych części.
5878:  Będę starał się Wam to wyjaśnić dlaczego.
5880:  Tak uważam.
5885:  Problem to się zaczyna przy Legacy of the Void.
5888:  Tam się zaczyna problem i to taki spory.
5889:  Okej.
5904:  Czerw Nydusowy, Nydus Worm.
5911:  Doskonale.
5912:  Chodźmy do ich bazy i zniszczmy to działo zanim zjawi się Jim.
5922:  Troszeczkę się usknęło, ale jest generalnie rzecz biorąc okej.
5925:  Jeśli w walce chcesz dowodzić wszystkimi oddziałami,
5928:  O!
5929:  Teraz mogę wcisnąć F2!
5932:  Dziękuję!
5935:  Co za zaszczyt nas spotkał!
5938:  Moi drodzy, możemy używać F2!
5942:  Ale nawiasem mówiąc, to jest coś, co mówi Heart of the Swarm, a nie mówi Legacy of the Void.
5957:  Heart of the Swarm mówi dużo na temat tego, co Orson Scott Card nazwał ksenocydem, czyli zabijania obcych tylko dlatego, że są obcy.
5967:  I Heart of the Swarm pokazuje, że etycznie jest to nie do usprawiedliwienia na wielu poziomach.
5974:  Rozumiem.
5975:  Tak, słyszę cię.
5975:  Let the fun begin!
5976:  Dobra.
5982:  Zadanie czeka.
5982:  Gdzie jest czołg?
5982:  Tu jest czołg.
5991:  Szczep jest na twoje rozkazy.
5998:  Potrzebujemy więcej mineralów.
6004:  Nasze jednostki są atakowane.
6020:  Działo zostało zniszczone!
6023:  Działo nie działa!
6024:  Uciekają na okręty!
6029:  Zabijcie wszystkich!
6030:  Nikt nie może przetrwać!
6034:  Tak!
6034:  Królowa naprawdę wróciła!
6037:  Zabić Terran!
6040:  Po co biomasa?
6041:  Zergi poruszają się na niej szybciej i mogą na niej stawiać budynki.
6044:  Zaczynałam się w coś zamieniać.
6046:  Muszę stąd uciekać!
6050:  Nam strzeźnie kazano, wstąpimy na dział.
6052:  Oczywiście.
6053:  Stąd biomasa, moi drodzy.
6056:  Ale obrzydliwa jest, strasznie.
6067:  No i mamy.
6069:  Widzicie, budowle zniszczone przed przybiciem Naktul, jest taka jedna, ale to jest na poziomie normalnym, że trzeba zniszczyć 15, a w randewu trzeba uratować wszystkie królowe roju na poziomie normalnym, zanim przybędzie Naktul.
6082:  Jeszcze gdzieś widziałem, że było takie osiągnięcie, chyba na brutalnej, za zniszczenie wszystkich budowli Ternan.
6089:  Czy przechodzenie misji w określonej kolejności udostępnia ukryte misje?
6092:  Nie, w StarCraft'cie było tak, że trzeba było coś znaleźć, żeby znaleźć ukrytą misję, tak?
6098:  Przynajmniej bezpieczniejsza część, nie pamiętam jak w tej.
6100:  Na biomasie też zergi lepiej regenerują zdrowie.
6102:  Tak jest, Michale, absolutnie.
6105:  Skąd ja nie mam Tora, skoro to Słon go zrobił dla Jima?
6107:  Nie, Słon zrobił specjalnego Tora dla Jima.
6109:  Generalnie chodziło o to, że Słon starał się...
6114:  swoimi kanałami ściągać projekty jednostek różnego rodzaju z Voice Dominium.
6119:  Dominium niezależnie ma odpowiedniki ich, nie tylko Jim Raynor.
6126:  To już będzie hub?
6127:  Zobaczycie, będzie coś lepszego niż hub w Hyperionie.
6132:  Nie, nie to.
6160:  Jim?
6161:  Czy mnie słyszysz?
6163:  Ale piękny szczegół.
6165:  Jim, jesteś tam?
6168:  Jestem w punkcie zbornym.
6169:  Wszędzie czysto.
6174:  Myślałam o tym, co powiedziałeś.
6177:  Czuję w sobie coś mrocznego, Jim.
6181:  Potrzebuję cię.
6184:  Potrzebuję, byś mnie wysłuchał.
6201:  Przerywamy nasz program, aby nadać wiadomość z ostatniej chwili.
6204:  Podczas wczorajszego śmiałego ataku pojmany został niesławny rebeliant Jim Raynor.
6209:  Został przesłuchany i przykładnie stracony.
6214:  Oto co miał do powiedzenia Imperator.
6216:  Dumni obywatele Dominium, nasz koszmar nareszcie dobiega końca.
6224:  Terrorysta James Raynor nie żyje.
6230:  Jego śmierć oznacza nadejście nowej ery pokoju.
6236:  Dotosi opuścili terytorium Dominium.
6239:  Pozbyliśmy się zagrożenia ze strony Serków.
6249:  Wkrótce wytępimy wszystkie serki na czar.
6256:  Mówiąc krótko, zwyciężyliśmy.
6262:  Zapewniliśmy sobie pokój i bezpieczeństwo.
6266:  Życzę wam dobrej nocy, moi oddani.
6273:  Beksk.
6278:  Nawigacja włączona.
6281:  Przestrzeń kosmiczna Zergów.
6283:  Proszę potwierdzić.
6286:  Potwierdzam.
6308:  Co tu się dzieje fabularnie, już to jest niesamowite, przepiękna sprawa.
6312:  W jakim momencie dzieje się Serce Rojopy, ten zły czarownik, to jest dosłownie po Legacy of the Void.
6318:  Więc tak, mamy dwie opcje, albo jedziemy na Kaldir.
6320:  Przechwycona transmisja Dominium wskazuje, że Rui podzielił się na frakcje.
6325:  Matka szczepu o imieniu Nafasz zabrała swój szczep na lodowy księżyc Kaldir.
6329:  Ostatnie raporty wskazują na obecność protosów.
6332:  Jest wysoce problem podobny, że Nafasz walczy z protosami o kontrolę nad Kaldirem.
6338:  W jej szczepie jest wiele wysoce rozwiniętych, niebezpiecznych form organizmów zergów.
6344:  A druga opcja to jest czar.
6345:  Tak, a po Heart of the Swarm jest Legacy of the Void.
6348:  Po kolei jedziemy przez wszystkie części.
6351:  Powiedziałem Legacy of the Void?
6353:  Nie, to Wings of Liberty, Heart of the Swarm, Legacy of the Void.
6370:  Musiałem się przejęzyczyć.
6371:  O, bez schematu jest z nami.
6373:  Jamniki dla Filipa.
6374:  Zbąkujcie Filipa, trybutariusze.
6376:  Filip jeszcze nie widział bąka.
6377:  Bąk jest fajny.
6379:  Nie, to nie chodzi o to żywiątko, które jest mylone z trzmielem.
6384:  Dobra, wiecie co?
6385:  Nigdy nie robiłem tego w tej kolejności.
6388:  Zaryzykujemy.
6389:  Czy ja mogę zapisać w tej chwili?
6390:  Oczywiście, że nie mogę zapisać.
6392:  Oczywiście, że nie mogę zapisać.
6393:  O, jak pięknie jest Filip bąkowany.
6394:  Dobra, próbujemy czar.
6419:  Wykryto organizmy Zergów.
6421:  Dlatego tu jestem.
6423:  Albo przyjmą mnie jako królową, albo zacznę zabijać je jeden po drugim, aż to zrobią.
6440:  Czym jesteś?
6441:  Jestem Isha.
6443:  Wasza wysokość przechowywała we mnie wszystkie pomysły, idee i plany.
6448:  Nie pamiętasz?
6450:  Ja nic nie pamiętam.
6452:  Tak, pamiętam cię.
6454:  A co ważniejsze, ty pamiętasz mnie.
6461:  Jesteś królową ostrzy.
6464:  Waldemort!
6466:  Doskonale.
6467:  Wezwij Rui i przygotuj do wyruszenia na Korhal.
6470:  Ruj jest w rozsypce i nie odpowie na twoje wezwanie.
6475:  Większość zergów na czary jest pod kontrolą Matki Szczepu Zagary, która ma zamiar stworzyć własny rój.
6483:  Dopóki ona żyje, rój będzie podzielony.
6488:  Już niedługo.
6490:  Zabierz nas na powierzchnię.
6498:  Jest i lewiatan, moi drodzy.
6505:  To jest w sumie zabawne, bo Isha, nawet Isha jest rzynką z Warhammera 40, bo Isha jest boginią płodności i życia Ueldarów.
6516:  No ale dobrze, powiedzmy, że to jest nawiązanie.
6518:  Ale to też jest oczywiście bogini z naszej mitologii.
6521:  O ile mnie pamięć nie myli, albo starożytna Persja, albo Indie.
6528:  Czemu lewiatan wygląda jak rozdymka?
6530:  Nie, nie mam pojęcia.
6532:  Nowa konwersacja.
6533:  Opowiedz mi o lewiatanie.
6536:  To organizm, z którego dowodzisz rojem.
6539:  A to jego układ nerwowy.
6542:  I może mnie zabrać, gdzie sobie zażyczę?
6545:  Oczywiście, królowo, ale jest nas niewiele.
6549:  Zanim podbijesz inne światy, może zechcesz odzyskać wojska na czar?
6555:  Strategię zostaw mnie.
6557:  Co jeszcze mogę zrobić na Lewiatanie?
6560:  W jamie ewolucyjnej możesz rozwijać i ulepszać swój rój.
6564:  Pomoże ci stwór o imieniu Abatur.
6571:  Stwór o imieniu Abatur.
6572:  Mezopotamska, mówicie.
6574:  No, no, no, coś tak sądziłem.
6575:  Mygliście bardzo kojarzę mitologię tamtego.
6578:  Czy mitografię, mówiąc precyzyjnie, bo nas się źle uczy od samej szkoły.
6582:  Mitologia to jest nauka o mitach.
6584:  To, co zrobił Parandowski, to jest mitografia, czyli opis mitów.
6590:  Z jakiegoś powodu mamy historiografię, a nie histologię.
6596:  Moja nieobecność zbyt ośmieliła Dominium.
6599:  Kiedy zbiorę moje wojska, pogonimy generała Warfielda.
6606:  Abatur jest najlepszy.
6607:  Dobrze, teraz się przygotujcie.
6609:  Przygotujcie się na rozkosz dubbingową.
6611:  Czyli jesteście gotowi na rozkosz dubbingową.
6615:  Histologia to jest nauka o tkankach.
6617:  Wiedziałem, że czaty będą kojarzyły.
6621:  Z tymi zrzynkami pisze Wilker z Warhammera w obie strony teraz.
6625:  Obecny wygląd tyranitów pojawił się już po StarCraft'cie.
6627:  Wcześniej wyglądali tak, że to ciężko powiedzieć.
6630:  Dobrze, dobrze.
6631:  Okej, jesteście gotowi na abaturę?
6632:  W porządku, lecimy.
6649:  The fuck?
6649:  Czym jesteś?
6651:  Abatur.
6652:  Ewoluuję rój.
6653:  Splatam nici i sekwencje.
6655:  Służyłem nadświadomości, potem służyłem Królowej Ostrzy.
6659:  Teraz służę tobie.
6660:  Ja jestem Królową Ostrzy.
6664:  Hmm... inna.
6666:  Badam nici genetyczne.
6668:  Królowa Ostrzy była skuteczna.
6670:  Pradawne cechy zerków.
6673:  Minimum cech Terranina.
6676:  Ty, zainfekowana biomaterią Terran, podnóżach wytchnę słabo zaprojektowane.
6681:  Mogę ulepszyć.
6683:  Oddam lepsze.
6687:  Nie dotykaj mnie.
6688:  Rui ewoluuje tylko dzięki skupieniu.
6691:  We wszystkim dąży do perfekcji.
6694:  Pracuję w jamie ewolucyjnej.
6696:  Tam obejrzysz moje dzieła.
6701:  Wyewoluowano skuteczniejsze w walce z Erglingi.
6707:  Ruch ewoluuje.
6709:  Abathur cieszy się z esencji.
6712:  Gromadź recenzję.
6715:  Dlaczego powiedziałem recenzję?
6717:  Gromadź esencje dla Abatura.
6720:  Abatur wyewoluuje.
6721:  Odda lepsze.
6723:  Piękny jest Abatur.
6725:  Ale realistyczny ten remake Ben 10.
6728:  Tak.
6729:  Tak.
6731:  Głos Abatura super pasuje do komentarzy w sprawie Covida.
6734:  O Boże.
6735:  New strain developed.
6736:  Spread faster.
6737:  More lethal.
6739:  Tak.
6740:  To prawda.
6743:  Czy Heroes of Weston?
6744:  W moby nie gram generalnie.
6748:  Abathur gromadzi eseje i odda lepsze.
6752:  Dobrze.
6753:  Czy matka szczepu Zagara próbowała zabrać cię ze sobą?
6757:  Nie.
6758:  Za słaba, żeby mnie kontrolować.
6760:  Tylko ty.
6762:  Skoro brak jej takiej mocy, dlaczego sądziła, że może przewodzić Royowi?
6767:  Adaptacja stawia się w sytuacji, gdzie jedynym wyjściem ewolucja.
6773:  Wymusza na sobie zmianę.
6776:  Czyli wyewoluowała w coś znacznie bardziej niebezpiecznego.
6780:  Będzie naprawdę ciekawie.
6786:  Kicikicimiau dołączył lub dołączył do grona trybutariuszy.
6790:  Witamy serdecznie i dziękuję.
6792:  Z świętej pamięci Miłogost Reczek dubbinguje Abatura.
6795:  Wspaniały jest.
6796:  Ja generalnie będę bardzo polemizował z każdym, kto nie lubi dubbingu do StarCrafta.
6802:  Jest wybitnie zrobiony.
6805:  Sekwencję organizmu można ulepszyć.
6808:  Dostępne trzy odmienne mutacje.
6810:  Wybrana mutacja aktywuje sekwencję w organizmie.
6814:  Zwiększy zdolność bojowe.
6816:  Wybór mutacji nie jest stały.
6819:  Szybkość ruchu 60%, szybkość ataku 50%, utwardzony Carapax.
6825:  Więc generalnie rzecz biorąc, szybkość ruchu to jest zawsze u zerblingów najlepsza rzecz.
6832:  Zerglink... Zerglink musi szybko gromadzić esencje dla Abażura.
6839:  Tak.
6841:  Leviathan tak się dobrze przyjęła, pisze Karol, jako nazwa olbrzymich okrętów kosmicznych, że myślę, że tak będą się rzeczywiście nazywać statki tej klasy.
6847:  Czy to wpływ fantastyki na rzeczywistość?
6848:  Nie pierwszy, bo praktycznie większość z obecnych programów kosmicznych czerpie bardzo intensywnie z literatury science fiction albo z filmów science fiction.
6862:  Na tym to polega, że człowiek sobie wpierw coś wyobraża, chociaż nie jest w stanie tego zrealizować technologicznie, potem przychodzi technologia i najczęściej inżynierowie lubią fantastykę, ponieważ inżynierowie są ludźmi, którzy mają głowę na karku i twardo stąpają po ziemi, w związku z powyższym cenią od razu i dobrze rozpoznają dobrą literaturę.
6879:  i wykorzystują to, czego się nauczyli, co było w przestrzeni kulturowej ich otaczającej, do nazywania rzeczy w świecie.
6885:  No dlatego też, przecież mamy już nazwę dla napędu nadświetlnego, mimo że technicznie nie jest on możliwy do zrealizowania, ale gwarantuję Wam, że w momencie, w którym będzie możliwy do zrealizowania, wszyscy będą mówili o skoków nadświetlnych, bo będą pamiętali Star Warsy i Star Treka, nie?
6902:  Nawadnianie, słusznie przypominacie.
6903:  Mmm.
6910:  Och, istnieje gwiazda nazwana Erendil.
6913:  O, proszę, pisze pan Pitu.
6915:  Proszę.
6916:  Dobra, moi drodzy.
6918:  Czar!
6919:  Żygara!
6920:  Dobrze.
6920:  Im więcej roja, tym lepiej.
6921:  Dostaniemy tę picielę.
6922:  Ach, to jest ta misja, już ją kojarzę.
6944:  Słynny prototyp promu kosmicznego pod nazwą Enterprise.
6947:  O właśnie.
6948:  O właśnie.
6951:  Kubek?
6952:  Pyta wampir.
6953:  To jest kubek, którego się nie da przewrócić, bo on ma taką... Nie wiem, czy to będzie widać.
6958:  Ma taki pomarańczowy dół i on działa na...
6963:  To jest magia, okej?
6964:  Ja dzięki temu mogę ten kubek trykać i on się nie wywraca, tak?
6967:  I to jest genialna sprawa, biorąc pod uwagę to, że taki kubek kosztuje, nie wiem, stówkę, a klawiatura kosztuje dziewięć stówek, no więc trade with that.
6977:  A ja tyle razy wylałem na laptopy, na klawiatury różne ciecze, że nie chcecie wiedzieć.
6985:  A nawet jeśli chcecie wiedzieć, to ja i tak nie pamiętam.
6988:  To jest kubek Stańka, tak jest.
6993:  Szczep Zagary tłoczy się na kwasowych bagnach Czar, tam gdzie kiedyś ukryłaś miliony jaj.
7000:  Położenie Ula wskazuje, że Zagara planuje zgromadzić jak najwięcej jaj.
7010:  Próbuję w twojej karmie, ale jak chcę doprowadzić do wylęgu?
7017:  Może umieścić je w zbiorniku rozrodczym i przyspieszyć wylęg.
7021:  Zlokalizowałam nasze skupisko uli blisko jednego z takich zbiorników.
7026:  Więc zbiorę dość jaj, żeby stworzyć armię i zniszczyć zegary.
7035:  Dobrze, lecimy.
7037:  No klawiatury mechaniczne, moi drodzy, to nie jest tania sprawa.
7042:  Zresztą dobre klawiatury mechaniczne.
7044:  Dobra, tutaj mamy jaja i ich wylęg.
7050:  Dobra.
7051:  Mamy bardzo mało, jak zawsze, robotnic przy ekstraktorach.
7056:  Czemu wszyscy nas znowu obrażają?
7065:  Zwijana klawiatura silikonowa, nie potrafimy na czymś takim pisać.
7069:  Ja muszę mieć bardzo duży skok klawiszy.
7076:  Był zawsze dla mnie problem, to znaczy musiałem równocześnie myśleć o tym, jak dobrze jest grać.
7087:  I... I równocześnie pisać, więc klawiatura do grania i pisania to nie była prosta sprawa.
7101:  Dobrze.
7106:  Zostaje się w to grać na padzie.
7108:  Stało z Battlefront 2.
7117:  Gra, która chyba wywołała najwięcej kontrowersji swego czasu i słusznie, bo wtedy jeszcze oburzaliśmy się na lootboxy, a teraz różni twórcy treści mówią, nie, no nie, no Diablo Immortal, to dobro, no to...
7133:  Pruszamy!
7135:  Nic mnie nie zatrzyma!
7137:  Zostało mało czasu.
7141:  Miejmy to już za sobą.
7145:  Ruj nie odpoczywa.
7147:  To gniazdo jest inne.
7149:  Z tego gniazda mogą od razu wykluc się tępiciele.
7154:  Wiem, świat jest mój.
7160:  Zamieniam się w słuch.
7164:  Jesteś słaba, żeby mnie zabić.
7167:  Nic mnie nie zatrzyma.
7169:  Zostało mało czasu.
7170:  Niedaleko jest więcej jaj.
7175:  Naprzód!
7176:  Ten świat jest mój.
7187:  Wracamy.
7188:  Bałem się, że Kerrigan może zginąć, ale to nie będzie problem w razie czego.
7196:  Potrzebujemy nowej haczerki.
7202:  Jak mikrotransakcje dotyczą tylko skórek, to git.
7206:  Ja uważam, że wtedy w ogóle nie ma tematu, tak?
7209:  Natomiast w momencie, w którym dotyczą jakichkolwiek elementów gameplayowych, to powinniśmy krzyczeć, że czegoś takiego nie chcemy.
7216:  Bo jeżeli będziemy mówić, że no nie no no, dobry gameplay i tak dalej, to firmom tylko w to graj, nie?
7221:  Bo najłatwiej w ten sposób zarabiać.
7224:  To są ludzie, którzy zarabiają kilka milionów dolarów dziennie na czymś takim.
7230:  Co znowu?
7230:  Uwaga, fala zerblingów zbliża się do naszego skupiska Uli.
7261:  Co znowu?
7262:  Zamieniam się w słuch.
7264:  Wykrztuś to z siebie.
7265:  Rój nie odpoczywa.
7267:  Zamieniam się w słuch.
7270:  Ja nigdy nie zginę.
7279:  Jestem rojem.
7282:  Nic mnie nie zatrzyma.
7291:  Dobra.
7292:  Mamy już dwie haczerki, mamy.
7293:  Świetnie.
7297:  Jeszcze jedna królowa i zerwimy.
7300:  Oho, powi więcej nadrządców.
7302:  Zaczyna się.
7303:  Zaczyna się.
7305:  Hazard też gra?
7307:  Tak.
7308:  Wiem.
7309:  Z jakiegoś powodu nielegalna w niektórych krajach.
7311:  Wszystko jest w porządku, jeżeli ktoś jest odpowiedzialny, ale...
7320:  Gry wideo są o wiele bardziej dostępne niż kasyno.
7326:  Do kasyna nie pójdzie sześciolatek, tak?
7330:  A może się nauczyć taki sześciolatek chociażby, że to jest coś okej, nie?
7336:  Tymczasem tak nie jest.
7337:  Dlaczego zrobiłem robotnicę?
7339:  Escape, cancel, cancel, cancel, cancel, cancel.
7342:  Za dużo robotnic.
7350:  Ruj nie odpoczywa.
7379:  Widział nikt nigdy.
7380:  Wiecie co?
7381:  Miejmy sobie Kerrigan dwójeczką.
7384:  Ruj nie odpoczywa.
7385:  Co znowu?
7386:  Tu jest piękna rzecz!
7390:  Krzysztof zobaczył tę rzecz dopiero teraz!
7394:  Wykrztuś to z siebie.
7399:  Odbiciele to sobie zostawmy może.
7401:  Tak?
7401:  Piękna rzecz.
7401:  Ruj nie odpoczywa.
7408:  Ja na przykład bardzo nie lubiłem, a ludzie niektórzy tęsknią za tym z niejadonych względów, radosnych lat 90., gdzie co druga gra wyglądała właśnie w ten sposób, że tam były quasi-hazardowe mechaniki, że się płaciło na automatach.
7424:  Jezus Maria, jakie to było złe.
7426:  Nie znosiłem tego.
7428:  Od razu się stresowałem.
7433:  Oho, jest znowu zagara.
7437:  Potrzebujemy więcej minerałów!
7442:  Naprzód!
7442:  Zostało mało czasu.
7444:  Tak?
7444:  Mów szybko.
7447:  Roi jest nie na stronie.
7451:  Ten się... Ja nigdy nie zginę!
7462:  Jestem Rojem!
7465:  Potrzebujemy więcej generałów.
7469:  Nasze jednostki są atakowane.
7477:  Co znowu?
7477:  Tak?
7477:  Kto cię prosił?
7478:  Mam już połowę.
7498:  Potrzebujemy więcej minerałów, żeby jakoś pomóc do suplementów.
7503:  Ładne!
7506:  Wyczuwam więcej jaj!
7510:  Ooo, minerały!
7514:  Potrzebujemy ich więcej, jak wiecie.
7516:  Taka jest kolejna haczerka.
7526:  Więcej nadrządzkość.
7527:  Kiedy ty kradłaś jaja, ja zbierałam siły.
7532:  Pokażę ci, jak walczą Zergli.
7535:  Uwaga!
7536:  Wielka fala Zerglingów zbliża się do naszego skupiska uli.
7540:  Powinniśmy bronić się wszystkimi dostępnymi siłami.
7543:  Rodziłam.
7544:  I teraz mi zapłacisz!
7550:  Miejmy wszystkie siły w tym miejscu.
7555:  To jest śmieszne, że musimy robić biomasę, mimo że gramy przeciwko zergom, więc biomasaż powinna być, ale co tam.
7564:  Potrzebujemy więcej minerałów.
7569:  To jest chyba moment, żeby zrobić troszeczkę ulepszeń.
7572:  Ulepszenia radosne, ulepszenia piękne.
7574:  Raz, dwa, trzy.
7577:  Akurat będzie idealnie.
7579:  Zrób więcej jaj.
7583:  To zdecydowanie jest bardziej mikrointensywna, że tak powiem po polsku, rozgrywka w StarCraftzie.
7591:  Heart of the Swarm.
7592:  Zobaczymy, jest wasilka tutaj.
7596:  Nic mnie nie zatrzyma.
7597:  Wiemy to już ze sobą.
7598:  Ten świat jest mój.
7599:  Zostało mało czasu.
7599:  Ruj nie odpoczywa.
7601:  Musimy umieścić się na Jumasie.
7607:  Wiemy to już ze sobą.
7608:  Zamieniam się w słuch.
7627:  Ruszamy!
7630:  Miejmy to już za sobą.
7631:  Wspólną czas.
7632:  Rój jest nienawidzony.
7634:  Wspólną czas.
7634:  Rój nie odpoczywa.
7636:  Nic mnie nie zatrzyma.
7638:  Zamieniam się w słuch.
7639:  Co znowu?
7661:  Rui nie odpoczywa.
7662:  Zniszczyliśmy jedną z zainfekowanych budowli terenu.
7664:  Została jedna.
7665:  Nasze jednostki są atakowane.
7688:  Proste, katalityczny roztwór przyspiesza rozwój.
7693:  Armia gotowa w jednej chwili.
7718:  Teraz Zagara pożałuje, że ze mną zadarła.
7724:  Ruj jest nienasycony.
7725:  Ruj, niech nasze jednostki są zakończone.
7726:  Zostało mało czasu.
7748:  Ten świat jest mój.
7749:  Miejmy to już za sobą.
7750:  Naprzód!
7750:  Rój jest nienasycony.
7753:  Nic mnie nie nasyca.
7754:  Nasze jednostki są atakowane.
7757:  Rój nie odpoczywa.
7757:  Ruszamy!
7758:  Naprzód!
7777:  Miejmy to już za sobą.
7783:  Ten świat jest mój.
7786:  Zostało mało czasu.
7789:  Nic mnie nie zatrzyma.
7789:  Miejmy to już za sobą.
7794:  Ruszamy, tak?
7794:  Powinno się udać.
7795:  Rui nie odpoczywa.
7795:  To teraz w tak zwanym międzyczasie... GERONIMO!
7803:  Będziemy niszczyć bazę.
7804:  Zniszczyliśmy ostatnią z zainfekowanych budowli teren.
7813:  Ten świat jest mój.
7815:  Uwielbiam tego.
7816:  Nic mnie nie zatrzyma.
7819:  Miejmy to już za sobą.
7821:  Naprzód!
7828:  Miejmy to już za sobą.
7847:  Jesteś podróżna!
7847:  Jak to możliwe, że kontrolu mieszki w tak wiele?!
7858:  Wykrztuj to z siebie.
7859:  Równo.
7864:  I mamy to.
7866:  Były dwie drogi hydraliska, wyjaśnia Agilas.
7868:  Lurker i coś lurkowo podobnego.
7870:  Jeden mocny przeciwko wielu jednostkom, drugi przeciwko pojedynczym.
7873:  Okej, dobra.
7875:  Z tym tylko przetestujemy na pewno w któryś mutacjach radosnych.
7878:  No tak, radosne mutacje, moi drodzy.
7882:  Nie powinno się takich rzeczy mówić po doświadczeniu pandemii.
7886:  Przebijacz, okej.
7890:  Nasze jednostki są atakowne.
7894:  Zabić ją.
7896:  Zrobiłam tylko to, co kazałaś, królowo.
7900:  Czekajcie.
7903:  Kazałam ci się zbuntować.
7906:  Kazałaś wszystkim matkom Szczepu, by były silne.
7909:  Kazałaś walczyć, podbijać.
7912:  Powiedziałaś, że zergami kieruje siła woli.
7916:  Twoja wola jest najsilniejsza i będę ci służyć.
7921:  Pozwolę ci żyć, Zagaro.
7924:  Chcę odbudować rój, a ty jesteś częścią mojego planu.
7929:  Jesteś moją królową.
7933:  Mówiąc o tym, jak piękny jest polski dubbing w StarCraftie II, warto wspomnieć o Annie Gajewskiej, pisze Alcatruz, przepraszam, Alcaratus, która podkłada głos Sarze Kerrigan, nie ma lepszej aktorki w naszym kraju dla kobiecych badassów.
7943:  Ona ma piękny głos, ale absolutnie, zgadzam się w stu procentach.
7949:  No to co, wszystko zrobione.
7963:  Zagara jest tutaj, aby ci służyć.
7967:  Zagaro, powiedz, w jaki sposób wywędziłabyś Terran z tej planety?
7972:  Zniszczyłabym ich fortecy na płaskobyrzu nieustraszonych.
7977:  Ale jedyna droga prowadzi przez bombu z kości.
7981:  Uważaj.
7983:  Terranie zalali nasze tunele lamą.
7986:  Dopóki nie dotrzemy na płaskobyrz, będziemy wystawieni na atak.
7991:  Nie przejmuję się tym.
7993:  Warfield nie ma pojęcia, z kim się mieści.
7996:  A co z artefaktem Xel'Naga?
7999:  Czy te ranie mogliby go użyć?
8002:  Tak, ale wiem, że nie ma go na czar.
8005:  Nic nam nie grozi.
8008:  Czy Hatcha jako Lurker?
8010:  Przepiękne tłumaczenie.
8011:  A on jest oficjalny?
8012:  Kulowo, twoja komora jest już dostępna.
