Niedomag Iamnix na mroźnej północy | ELDEN RING Livestream #12
🔗 https://www.youtube.com/watch?v=pMV5FAijqxw

128:  Dzięki za oglądanie!
2464:  Popatrzcie, nie do magii, a nikt zwariował.
2479:  Czekajcie, łza na śladowcy naprawdę ma problem.
2482:  O nie!
2484:  Zostaw łzę na śladowcy, kretynie!
2489:  Więcej many!
2490:  To jest właśnie to, co jest lepsze w Elden Ring'u po tym względem Dark Souls 3.
2496:  Wynagradzany jestem za to, że zabijam przeciwników.
2500:  Słuchamy.
2503:  Prajemniki musieliśmy porzucić, Moniko, niestety.
2536:  Tak.
2538:  Tak.
2546:  Nikt mnie nie ostrzegał.
2550:  Dobra, szybko, sprawdzę tylko, co on ma coś do kupienia.
2554:  Tak, chcę, nie, nie mogę, okej, okej, okej.
2558:  Tak, zdążymy, zdążę, zdążę, pamiętam, gdzie to jest nawet, pamiętam, zdążę, ostatnie sekundy.
2569:  Tak, tak, cofniemy zegary.
2574:  Cofniemy najwyżej zegary.
2575:  Błagam, niech to będzie tutaj.
2578:  Tak!
2583:  Co?
2585:  Gdzie jest papaj?
2589:  Gdzie jest papaj?
2594:  Aaaa!
2595:  Aaaa!
2597:  Aaaa!
2603:  Jezus Maria!
2607:  On jest niebezpieczny!
2623:  Gdzie jest żółw?
2630:  Gdzie jest żółw?
2634:  Gwardia szwajcarska przybyła.
2644:  Nie!
2646:  Czekajcie, przeładujmy ten teren.
2649:  Łerżów, no właśnie!
2654:  Odpocznijmy do południa.
2655:  Na pewno wtedy się zdaną lepsze rzeczy.
2658:  Witam.
2659:  Potrzebujesz czegoś?
2659:  O, co tu mamy?
2660:  Bardzo dobrze, pozwólmy się razem nauczyć.
2662:  Heresja nie jest natywem świata.
2686:  Oddaję hołd.
2718:  Wielkiemu Papatuinowi.
2723:  Czy są jakieś zaklęcia, których nie znamy?
2727:  Nie.
2728:  Są zaklęcia, których nie znamy, ale nie chcemy.
2732:  Ten żółwiak z Niekończącej się historii?
2734:  Gdzie było kalfumy w Niekończącej się historii?
2736:  Coś takiego.
2739:  Jakiś mierz jeść na lekcji z żółwiem.
2742:  Nie sądziłem, że kiedyś usłyszę takie zdanie.
2744:  Chciałem pójść do pięknego, nieodkrytego miejsca w Liurni?
2747:  Tak.
2749:  Co to jest Liurnia?
2755:  Krzysztof.
2756:  Level 143.
2757:  Kilkadziesiąt godzin w Helderingu.
2762:  Co to jest Liurnia?
2763:  A, tu jest Liurnia, dobre!
2769:  O nie!
2771:  O nie, co za fail.
2779:  Faktycznie jest w sumie podpis.
2783:  Krzysztof Był dawał przepowiednie.
2785:  Odkryte miejsca.
2786:  Bejtujecie mnie.
2787:  Tutaj dzisiaj wyruszymy, o tak.
2789:  Ale czekajcie, zanim to...
2792:  wrócimy do naszego wspaniałego farm spotu.
2796:  Tylko teraz przeniesiemy się... Gdzie to jest?
2798:  Tutaj.
2799:  Przeniesiemy się w inne miejsce.
2800:  To znaczy pójdziemy nie w górę,
2808:  Ciekawe rzeczą jest różne podejście, pisze Kola Kaczyński, nauczycieli cudów, dodania im tomów heretyckich.
2814:  Niektórzy reagują bardzo specyficznie.
2815:  O tak, pamiętam, jak w Solcach coś takiego też zrobiliśmy.
2819:  Martyna przekazuje pozdrowienia od babci, która ogląda wszystkie strumyki.
2822:  O rany, pozdrowienia serdeczne i jamnik specjalny dla babci Martyny.
2828:  Jak mi miło.
2829:  Chatka artysty niedaleko żółwia.
2834:  Na wschodzie parkur w dół.
2842:  To jest najbardziej tajemnicze zdanie.
2845:  Idź koło miejsca, gdzie była wieża do Questa Ranii.
2847:  Okej, czyli tam.
2849:  Dobrze, to jeszcze raz tam wracamy w takim razie.
2851:  Wieża do Questa Ranii.
2853:  Bo ha... Chatka artysty niedaleko żółwie.
2857:  Dobrze, dobrze.
2858:  Znajdę, znajdę.
2862:  Nie znajdę.
2865:  Chyba, że nie mamy faktycznie odkrytej tej chatki artysty.
2868:  To jest możliwe oczywiście.
2872:  O, jeszcze czaty pozdrawiają Babcie Martyny, jak miło.
2876:  Chatka Artysty to jest najbliższy spot.
2878:  Witamy Kamila Szymurę w kolejnym poziomie wspierania, dziękuję Ci serdecznie.
2886:  Dobra, Wieża Ranni, wpierw muszę sobie... Okej, tu jest Ranni.
2890:  Pidia Karyjski Sługa.
2892:  To jest... To jest jedyny... To jest jedyny kupczyk tutaj.
2898:  Tu też jest ktoś, ale nie ma... Nie Wieża Ranni.
2902:  Okej.
2905:  Odosobniony kupiec.
2909:  Południowy wschód od Żółwia.
2913:  To będzie w tę stronę.
2914:  Szopa artysty.
2933:  Ta wieża.
2940:  Ktoś by pomyślał, że wieża będzie... Wieża jest widoczna.
2950:  Ale myśmy... Myśmy już wywracali wieżę do góry nogami.
2955:  Chwila paniki, bo znikły jamniki.
2958:  Niech ktoś... Błagam, niech ktoś zapamięta ten zwrot.
2962:  Jest wspaniały.
2965:  Gdzie jest ten wasz parkour?
2969:  Za wieżą!
2973:  Jak to dobrze, że na czatach są ludzie znający na pamięć ten świat.
2976:  Krzysztof, obejdź wieżę.
2979:  Dobrze.
2980:  Nie wierzę, że można obejść wieżę.
2982:  Dobrze, obiecuję, że to jest ostatni tego typu żart.
2986:  Tak, ale trzeba zejść.
2987:  To świetnie, że mówicie mi o parkurze w dół, jak mam 113 tysięcy runów i brakuje...
2993:  run i brakuje mniej więcej... dwudziestu tysięcy do kolejnego levelu.
3002:  Okej, już widzę.
3003:  Okej, okej, okej.
3005:  Krzysztof widzi.
3019:  Teraz mogę zaobserwować wszystkich, którzy są tacy sami jak ja.
3029:  Tam jest łasunia!
3032:  Ona jest nieodkryta!
3034:  Dobra, ja jestem... Jestem zbyt... Zbyt długo grałem w tę grę, żeby zaufać odwracaniu się konno.
3052:  O Jezu, przypomina mi się... Nie wiem, czy pamiętacie ten moment.
3055:  To jest tak cringe'owy moment.
3057:  Najbardziej cringe'owy moment...
3060:  z całego Harry'ego Pottera.
3065:  Na początek rzucam to na czatach.
3066:  Może ktoś wskaże ten moment.
3068:  No, ale taki, że żenadometr nie dość, że wyszedł wam na orbitę, to jeszcze osiągnął drugą prędkość kosmiczną i opuścił Układ Słoneczny.
3082:  Faktycznie widok jest ładny.
3087:  Dumbledore spadający z wieży?
3089:  Z filmu, z filmu.
3093:  To było z filmu, absolutnie.
3095:  Dobra, teraz tak.
3097:  Zaawansowane obliczenia matematyczne.
3098:  Czy rol, czy nie rol?
3102:  Okej, spróbujemy jednak konno.
3105:  Harry i Ginny jako para?
3106:  Tak.
3107:  Blisko.
3109:  Blisko.
3110:  To musiało być w Czarze Ognia!
3112:  Gorąco!
3114:  Gorąco!
3116:  Potter tuli woltka i robi wi, to tak, nie, masz rację, to jest chyba pierwszy.
3122:  To jest chyba pierwszy.
3126:  Ja wam pokażę, o jaki moment chodzi.
3129:  To jest moment na cmentarzu, jak Lord Voldemort podchodzi do Pottera i mówi
3139:  Mogę cię już dotknąć.
3142:  Naprawdę, nie przesadzam.
3144:  Kto to wymyślił?
3146:  To nie jest przerażające.
3147:  To nigdy nie było przerażające.
3149:  To nie stało nawet na półce obok słowa przerażające.
3154:  Ja wtedy wyłączam.
3156:  Zawsze.
3158:  Teraz będzie Krzysztof poza kontekstem.
3162:  Co ja sobie robię?
3167:  Tak!
3170:  Udało się skoczyć!
3178:  Dobra, tutaj chyba rol.
3186:  Kiedy było wiązanie butów przez dżini?
3189:  Nie pamiętam tego.
3193:  Witamy w dzbanogrodzie!
3197:  Dzbanogród.
3199:  Esti, zaraz, dziękujemy za przystąpienie do naszego radosnego jamniczego grona.
3204:  Jamniki na powitanie, kochani.
3208:  Pamiętasz, jak krasnoludy i trolle nazywały babcię Weatherwax?
3211:  Tak odnośnie obchodzenia wieży.
3212:  O Jezu, nie pamiętam.
3217:  Książę półkrwi w noże przed atakiem za nią.
3219:  Tam był... O Jezu, nie pamiętałem tej sceny wiązania butów, ale faktycznie, to jest cringe-worthy.
3224:  Okej, co teraz?
3226:  Czaty, co teraz?
3227:  O, wiem!
3229:  Tak!
3231:  Cpanogród jest nasz!
3237:  Dobrze.
3240:  Dobrze.
3242:  Okej.
3244:  Dobry zwyczaj, zajamniczaj!
3247:  Czy ktoś to zapisuje?
3248:  Niech ktoś to zapisuje!
3250:  Przed sekundą było bardzo dobre określenie z jamnikami związane i już zapomniałem.
3257:  Tylko Draco plus Hermione.
3259:  No, no... Pasowaliby w sumie do siebie, to byłoby nieoczywiste w każdym razie.
3265:  Jezus Maria, 137400.
3266:  Cóż, to jest, to jest zdzierstwo, to jest gorsze zdzierstwo niż polski bezład.
3274:  And that's saying something.
3281:  Historia czatu na szczęście jest.
3282:  Tak!
3283:  Obejrzę potem!
3285:  te 8 godzin, żeby znaleźć na czacie ten komentarz.
3291:  Dobry zwyczaj za jamniczej uwielbiam.
3295:  Może jeszcze powiem to parę razy.
3297:  Chwila paniki, zniknęły jamniki, tak.
3299:  Dobra, chwila paniki, zniknęły jamniki, dobry zwyczaj za jamniczej.
3303:  Muszę to sobie przypominać co jakiś moment.
3307:  Nasze runy, które zbieramy, w ogóle nie dają nam żadnych dusz.
3310:  Co to jest 6250?
3313:  Pokaż, gdzie się znajdujesz.
3314:  Tutaj jesteśmy, tu jest dzbanogród.
3319:  Nie ustaję, nie ustaję w staraniach zdobycia jednak wystarczającej liczby runów.
3324:  Uff.
3326:  Ooo!
3329:  Czy to już teraz, czy to już teraz 130... Słyszać nic jeszcze, to pożar basen!
3345:  Na pustą miskę jamnika.
3349:  Chodź do sejfu.
3351:  Nie no, bez przesady, nie pamiętam już.
3354:  W życiu.
3358:  Trolle nazywają babcię Wewewax Aograhoa.
3361:  Ta, której trzeba unikać, zaś krasnoludy Kezrek D'Bus.
3365:  Obejdź górę z drugiej strony.
3366:  E, ładne!
3368:  Obejdź górę z drugiej strony, jest świetne.
3370:  Co myśmy robili?
3371:  A, levelowaliśmy inteligencję.
3376:  Krzysztof, masz dużo energii dzisiaj, tęsknić za Elden Ringiem.
3379:  Cholernie!
3380:  Widzicie, jak ja chciałem wczoraj odpalić Elden Ringa na tym streamie agiechowskim?
3382:  Ja sobie wymyśliłem ekologię jako temat.
3385:  Aaa!
3386:  No ty!
3387:  Dajcie nam coś fajnego, na przykład niszczenie planety przemysłem, o którego nikt nie kontroluje, ponieważ kapitalizm!
3396:  Tu jest NPC fajowy?
3401:  Dobrze.
3402:  Motyw ekologii w Elden Ring.
3404:  Jest drzewo?
3405:  Jest drzewo.
3406:  Dlaczego jest drzewo?
3407:  Bo nie ma obok fabryki.
3408:  I oczywiście nie ma Jacka Majchrowskiego.
3411:  To jest ważne.
3412:  Jeżeli się pojawia gdzieś Jacek Majchrowski, znikają drzewa.
3416:  Potwierdzone info.
3419:  Mieszkam w Krakowie.
3425:  On zwykle z nami rozmawiał.
3430:  Co?
3436:  Co tu się dzieje?
3439:  Dlaczego?
3444:  Dlaczego?
3446:  Dla... Ja dlaczego?
3447:  Ja chcę wiedzieć dlaczego!
3449:  Proszę!
3450:  Prejs we dzban!
3452:  Proszę!
3452:  Niech ktoś na czatach wyjaśni dlaczego dzban tipouzuje!
3456:  No!
3457:  Nie... Czy mam taki gest?
3458:  To jest dobre pytanie.
3460:  Czy mamy taki gest?
3464:  Nie!
3466:  Możemy tylko położyć się na ziemię lub wskazywać w dwie strony.
3470:  To jest bańka-wstańka.
3472:  Prawdopodobnie Bóg.
3477:  I on jest samolotem.
3481:  Dzban jest samolotem.
3482:  Tak, tak, tak było, nie zmyślacie.
3486:  Kiwaj dzbanuszka.
3487:  W ogóle czasownik kiwaj pamiętam ze starych czasów WF-owych.
3494:  Koledzy mi mówili kiwaj go, kiwaj, a nie wiedziałem o co chodzi.
3497:  Może ktoś, kto zna realia piłki kopanej wyjaśni mi, co znaczy kiwaj.
3504:  Tak nigdy o to nie spytałem, ponieważ trollowałem moich biednych kolegów tym, że nie będę absolutnie grał w piłkę kopaną i w którymś momencie koledzy z rozpaczy ochrzcili mnie szamanem piłkarskim.
3518:  Składam wniosek formalny na kanał na Discordie z cytatami z jamnikami.
3521:  To prawda, potrzebujemy tego obok Krzysztof Streaming Universe.
3525:  Omiń przeciwnika kopiąc piłkę.
3527:  Okej.
3527:  Przyznaję, że czasownik kiwa jest krótszy.
3531:  Dryblować?
3531:  Uuu... Ładny czasownik.
3534:  Gdy dni nużą, jamników dużo.
3536:  O!
3537:  Następny wspaniała... Następny wspaniały idiom.
3540:  Wszystkie my wymyśliliśmy.
3545:  Okej, oficjalnie...
3548:  Dzban w trybie samolotowym!
3551:  Tak!
3554:  Anio Pastora on point.
3557:  Jamnikanie, tak!
3560:  Tak!
3562:  Jamnikanin tańczy, tańczy, tańczy, tańczy.
3566:  Tańczą, tańczą, tańczą jamnikanie.
3571:  Tańczą, tańczą, tańczą jego dzbany.
3577:  A Jamnix jest pojebany.
3579:  Idziemy dalej.
3583:  Pogada jest z banuszkiem jednym, siedzi przy budyneczku.
3586:  Jak go znajdziemy?
3588:  To tak.
3591:  Ale wiecie, że to jest taki mocny warunek, taki mocny if.
3597:  O ile go znajdziemy?
3601:  O ile tych pękniętych garnków?
3602:  Przed tobą przyjaźń.
3607:  Okej, skoro tak twierdzisz.
3609:  Coś miałem powtarzać przez jakiś czas.
3615:  Okej.
3616:  Chwila paniki, zniknęły jamniki.
3621:  Dobry zwyczaj, zajamniczaj.
3623:  Już się wymykało.
3624:  Już się wymykało.
3627:  Właśnie!
3628:  Właśnie!
3629:  Dlaczego nikt mnie nie upomniał?
3631:  Przecież to jest to miejsce, to jest to jedno jedyne miejsce, w którym absolutnie musimy mieć dzban na głowie.
3637:  Bez jamnika szczęście znika!
3640:  Uwielbiam!
3648:  Nie wiem, co jest dziwne od dzbana w trybie samolotowym czy czarodziej z nim rozmawiający.
3654:  Tu przyda się gestykulowanie.
3656:  Przed tobą smutek.
3659:  No dobra, tutaj jest chyba ten enpec.
3662:  Wtapiam się w otoczenie, tak.
3665:  Tyłek, a to niespodzianka.
3671:  Pozyskaliśmy materiały z tyłka dzbana.
3680:  Miałem spytać, dlaczego mamy tak mało... run, ale przypomniałem sobie, że robiliśmy level.
3688:  Przebranie czarnka, tak.
3691:  Tak jest.
3696:  Przed tobą rob... Jaki robak?
3699:  Jaki, jaki robak?
3701:  Ksiądz robak, fu!
3705:  Gdy poranne wstają wzorze, nawet ja w nikt nie pomoże.
3709:  Mały dzbanuszek jest NPC w chatce?
3712:  To co ja mam zrobić, żeby mały dzban zaczął ze mną rozmawiać?
3721:  On nie chce z nami rozmawiać.
3724:  Okej, wiem co mam zrobić.
3726:  To na pewno jest ten moment, kiedy używam jakiegoś gestu.
3731:  Spróbujmy usiąść tak jak on.
3737:  To nie ten!
3746:  Dlaczego nigdy nie umiem znajdować rzeczy?
3751:  Na schodkach kamiennych jest.
3760:  Kamienne schodki.
3763:  Minęliśmy jedne.
3770:  Nie widzę innych schodów.
3772:  Chyba, że na górze.
3776:  Ile my dostajemy tutaj jarzębiny?
3779:  I zmatowionych słoneczników?
3782:  Obok łasuni?
3794:  Tak.
3794:  Życzę sobie znaleźć te schody.
3802:  Gdyby wszystko znajdował, czaty nie miałyby połowy ubawu.
3805:  To jest prawda.
3814:  Idź do ściany?
3816:  To jest coś, co robię całe życie.
3818:  Później biję głową w tę ścianę.
3824:  Nie ma dzbana.
3827:  Po prostu nie, jest jeden dzban, który nie umie znaleźć innego dzbana.
3833:  Budynek powyżej pierwszego tipu z dzbanu.
3844:  Eee... Eee... Eee... Eee... Ojej, witamy Taraela.
3851:  Dobra, wrócę się po własnych śladach.
3855:  Widzę!
3856:  Widzę buzię w tym tęczu!
3860:  Jest!
3869:  Cześć, Coz.
3869:  Co tu robisz?
3871:  Nie myślę, że ktokolwiek o tym miejscu wiedział.
3874:  Oprócz nas, Jaws.
3876:  Jesteś nowym potencjałem?
3889:  Przepraszam, dlaczego mamy się zaopiekować słojami?
3893:  O nie!
3896:  Mam nadzieję, że nie czytają tego... warszawscy... warszawscy klasiści.
3904:  O słoiki wam niemiłe, uuuu... niemiiiiiiiiłe, uuuu... Zaopiekujemy się nimi.
3914:  Musisz zostać słoitysem.
3917:  Słoitys jest zajebistym tłumaczeniem.
3945:  Ale nie sądzę, że masz to, co potrzebujesz.
3950:  To szkoda.
3950:  Nie wyglądaj tak głupio, cuz.
3951:  Wciąż możemy porozmawiać.
3981:  Dziwisz się, bijesz, dzbany to teraz masz.
3985:  Czy on nam mówi do nas kuzynie dlatego, że mamy słój na głowie?
3994:  Dobrze, tu jest czaszunia.
3996:  Pieprznijmy w czaszunie najpotężniejszym zaklęciem, które mamy, bo tak.
4021:  Ej, Krzysztof, nie chciałem spełnić pana słowa, no po prostu musisz uderzyć mieczem, nie można używać magii.
4035:  kiedy będzie powrót do Warhammera II.
4038:  Będzie, będzie.
4040:  Warhammer III cały czas śledzę, jaki jest stan techniczny tej gry i jest bardzo źle i bardzo się opóźniły również Mortal Empires, bo miało być teraz, a już się kończy kwiecień, miał być na przełomie marca i kwietnia, takie były przecieki.
4055:  No ale gra jest w tak tragicznym stanie, że nie wiem czy wiecie, ale Creative Assembly nie miało tak złej premiery od czasu Kings of Britannia, a to była najgorzej przyjęta gra na premierę.
4067:  No więc mają problem.
4074:  Okej.
4077:  Więc Dishonored 2 na pewno będzie, nie no, jeżeli chodzi, myślę, że Elden Ring plus Dishonored 2 plus Warhammer 2 będzie nam przez jakiś czas towarzyszył.
4085:  Potem obiecywałem wam tyle razy, nie wiem, jak to się nazywa, Disco Elysium, że pewnie to ogarniemy, chociaż nie mówię, że to będzie długa seria.
4096:  Może wrócimy do HDS-a na moment, ale na pewno będę chciał obszajć Hogwarts Legacy.
4102:  I to będzie w momencie premiery od razu gramy.
4107:  Witamy, rzucawka w gronie trybutariuszy, ale dobry zwyczaj!
4112:  Dobry zwyczaj, zajamniczaj, Krzysztof pamięta!
4118:  Czy w Warhammerze 2 szykuje się jakiś Imrik albo Kroggar?
4120:  Na pewno zdajemy grać wtedy rasami, którymi nie graliśmy do tej pory.
4123:  Tak.
4128:  Z grami indie mam pewien problem, tu wam wyznam.
4134:  Zbyt często mi się zdarzało,
4137:  że grałem w wegrę Indii i właśnie była grą, a nie grą.
4143:  Była niesłychanie pretensjonalna.
4144:  Dobra.
4145:  Ale to z czasem.
4147:  A najczęściej było tak, że Indyki... To było takie... Gra na 2-3 godzinki, no to jest mało.
4155:  Dobra, mam pozaznaczone jeszcze miejsca, w których nas na pewno nie było, tak na 1000%.
4162:  I miejsca, które mamy oznaczone jako zbyt przerażające, żeby o nich myśleć.
4169:  O!
4171:  Katakumby Windham zostały oznaczone jako miejsce zbyt przerażające, żeby o nim myśleć.
4175:  Subnautica?
4176:  Nie mam zepsutą Subnautica, bo konsultowałem cały scenariusz Subnautica i mi zaspoilowali w ten sposób wszystko.
4183:  O, dużo gier indie grałem.
4185:  Miałem parę takich, że odpalałem po prostu i od razu wyłączałem, nie byłem w stanie w to zagrać.
4191:  Na pewno do takich gier należały produkcje części polskich studiów.
4197:  No na przykład takie rzeczy jak zaginięcie Ifana Cartera i tak dalej.
4200:  Znaczy to są dla mnie gry o niczym trochę.
4203:  Ja wiem, że ładna ich historia pewnie później jest fajna, ale nie potrafiłem nie zakotwiczyć od samego początku.
4211:  Na przykład jeżeli chodzi o pixelarty, to ze startu absolutnie to jest... Nie no, tu byliśmy.
4220:  Więc pixelarty na starcie mają mnie przerąbane.
4223:  Byliśmy tutaj, dlaczego te podziemie są oznaczone jako niebyłe?
4228:  Zrobiłem sobie krzywdę.
4232:  Czym są Indyki?
4232:  Matt Peterson, gry Indii, niezależne innymi słowy.
4240:  Dobra, tutaj nas nie było, mam oznaczone, że tutaj nas nie było, więc spróbujemy.
4244:  W ogóle dziwi mnie to, czaty, jak to jest, bo podobno w Elden Ringu jest tak, że wskazują nam drogę, którą powinniśmy obrać, tak?
4251:  Ja w tę stronę rozumiem, ale dlaczego wskazują nam w tę stronę też?
4256:  Ach, chyba że koliście?
4257:  Dziwna sprawa.
4259:  Co takiego nie działa w Warhammerze 3?
4260:  Oj, wszystko.
4262:  Przede wszystkim jest cały czas błąd z alt-tabowaniem, czyli dla mnie na streamach to jest krytyczne absolutnie.
4268:  Znaczy, robisz alt-tab i grę wywala.
4272:  Tam był Lord Leichardt, okej.
4274:  Okej.
4275:  Nie jest jeszcze... Dobra, tak czy siak, chcę do lokacji podziemnej w którymś momencie, ale co jeszcze tutaj zobaczymy?
4281:  Co jest?
4283:  Na długość jamnika to byłby odpowiednik na Brodę Odyna, okej.
4286:  Te wskazówki od łask prowadzą do bossów, nie zniszczają po ich zabiciu.
4289:  Głupie, faktycznie głupie.
4291:  Dobra, więc tak, tutaj jest... O, już wiem, gdzie to jest.
4294:  Dobra, wiem, co to jest i wiem, gdzie to jest.
4299:  Idziemy tam.
4318:  Piotr pisze, że wrócił z Wikinga Mistrzostwo Świata.
4320:  Kurde, żebym ja tylko lubił wikingów, ale nie znoszę tego settingu.
4324:  Ale jeżeli Mistrzostwo Świata, to może fajnie byłoby się tam jednak pofatygować.
4330:  Ok, tu bardzo dużo ludzi chce z nami walczyć na odmianę.
4334:  Mam wrażenie, że tutaj jednak byliśmy.
4339:  ale sprawdźmy na wszelki wypadek.
4340:  Bardzo się przez te północne lokacje przemykaliśmy.
4346:  Skutkiem czego?
4348:  Z wieloma przeciwnikami nawet nie zdołałem zawalczyć.
4352:  Kamień wulkaniczny, proszę bardzo, to się na pewno nam przyda do czegoś.
4358:  Na przykład z takich grier indie, które mi się podobały, ale niech zagrałbym w nie nigdy drugi raz, to był Orwell.
4366:  To jest taka gra tematyczna, to znaczy jak już raz w nią zagramy, to jest, no okej, spoko, można to przywoływać potem jako przykład fajnej gry, ale... replayability w indie jest pewnym problemem dla mnie.
4382:  Ci przeciwnicy są zraniający.
4385:  W Zielonym Mieście na północy byliśmy, Pemon.
4387:  Byliśmy.
4389:  Jeżeli mówisz o tym, to tak, byliśmy tutaj.
4392:  Ale fakt faktem, nie zwiedziliśmy specjalnie tego regionu.
4397:  To jest racja akurat.
4399:  Paper, please, tak, grałem, ale też, no kurczę, no nie ma tam replayability takiego dużego.
4405:  To the moon?
4407:  Piękna muzyka i zacna fabuła, potwierdzam.
4410:  Gorzej, o, tutaj nas nie było.
4412:  Gorzej z samą... Znaczy, no graficznie, nie?
4416:  Ale muzyka przepiękna.
4418:  Pora do Śnieżnej Doliny.
4420:  Bardzo nie chcę tam iść na razie, ale idziemy do tego zamku tutaj.
4424:  Nie byliśmy w tym zamku.
4427:  Czas na przypomnienie sobie nowych jamniczych tekstów.
4429:  Dobry zwyczaj, zajamniczaj.
4439:  Nie pamiętam drugiego.
4443:  Hades?
4443:  No w Hades gram.
4444:  Hades mi się bardzo podoba.
4446:  Nie wiem, czy Hadesa bym nazajczył jako grę indie.
4450:  To jest całkiem znane studio.
4458:  Chwila paniki, znikły jamniki.
4459:  Dziękuję.
4460:  Tak.
4460:  Lepsza pamięć.
4468:  Dobra, tutaj na pewno nie byłem.
4470:  Nie pamiętam tego zamku.
4471:  I have no memory of this place.
4487:  Lubię jak szybko giną.
4496:  Ojej.
4497:  Tam się coś dziwnego dzieje, zobaczcie.
4500:  Wszystkie meduzy zgromadziły się w jednym miejscu.
4504:  Krzysztof, pomóż 80 godzin w Eldenie i dalej w Celit.
4506:  Ale to jest piękne miejsce, Celit.
4509:  Co chcesz od Celit?
4510:  Nie, tak serio?
4511:  To zrób to, co mi chaty doradzały i spieprzaj tam stamtąd ile ci życie miłe!
4519:  I szczerze?
4522:  Podobno jest możliwość dotarcia do tej domeny,
4526:  Powiedzą ci pewnie jak w wątku Elden Ring na Discordzie nasi weterani soulslajków, mianowicie podobno do tej lokacji można dotrzeć.
4534:  Jezu, swoją drogą, musimy ją zwiedzić, zapomniałem o tym.
4538:  Podobno do niej można dotrzeć inaczej niż jak myśmy dotarli, to znaczy wykonując jakiś quest line.
4548:  Krzysztof chodzi gdziekolwiek, I have no memory of this place.
4550:  Factorio?
4551:  Nie dla mnie.
4551:  Rimworld?
4552:  Nie dla mnie, ponieważ to jest jeszcze dodatkowo gra, w której trzeba bardzo dobrze myśleć, a ja nie umiem myśleć.
4559:  Sądzę, OST w HDS-ie podobał mi się bardzo.
4567:  Czemu, czemu te wszystkie meduzy atakują drzewo?
4571:  Na pewno jest jakiś powód.
4572:  Myślę, że Watividia nakręci na ten temat cały krwin na YouTubie.
4584:  Mało run.
4587:  Nie będziemy ich zabijać.
4590:  Właśnie... Factorio to inny Riftbreaker?
4593:  Nie, no Riftbreaker ma zupełnie inny feeling gry dla mnie.
4597:  W Factorio trzeba ogarniać za dużo rzeczy, nawet jak na mój... moje upodobania strategiczne, ale myślę, że każdy, kto lubi Minecrafta, odnajdzie się w Factorio.
4608:  Okej, tutaj nie...
4609:  Okej, byliśmy tutaj.
4612:  Pamiętam tego dzbana.
4622:  Ale... Nie pamiętam, czy wchodziłem tutaj.
4626:  Meduzy to dusze zmarłych?
4627:  Naprawdę?
4628:  Hollow Knight.
4628:  Platformówka z replayability ogromnym.
4630:  Dobra, to wam oddaję.
4632:  O Hollow Knight opowiadali mi studenci bez przerwy.
4635:  Daaku?
4635:  Nie znam.
4638:  W Ori powinienem zagrać, znam muzykę z Oriego, jest jedną z moich ulubionych w ogóle.
4644:  No taki, no taki Hollow Knight albo Ori byłby nawet dobry na streamy.
4650:  Śnieżne Krainy.
4652:  W ukrytej krwawej lokacji nie ma nic w sumie nic ciekawego.
4655:  Czy ja wiem?
4658:  Chciałbym ją zwiedzić w całości, wiecie?
4669:  Nie ma tutaj absolutnie nic.
4671:  Dobrze, zwiedzone zatem.
4675:  Kontynuujemy wtedy ukrytą, krwawą lokację i potem przenosimy się do śnieżnej krainy, do której bardzo się nie chce przenieść.
4683:  Hollow Knight, proszę!
4686:  O Boże.
4687:  Jeżeli chodzi o Reksia, Basiu, to niestety czaty zobowiązały mnie do przyrzeczenia, że na 100 tysięcy subskrypcji zagram w Reksia.
4698:  Margot Królową Półludzi?
4700:  Przecież Taraelu zabiliśmy ostatnio.
4704:  I to nawet ja pamiętam.
4709:  Znowu za nami jest chórek, który robi iiii... W tej lokacji nie ma nic ciekawego.
4720:  Aha.
4721:  Tymczasem Krzysztof znajduje tajemnicze przejście.
4726:  Królowych jest kilka.
4728:  Aaa!
4729:  To wiecie co?
4729:  Jeżeli królowych pół ludzi jest kilka, to mój entuzjazm opada.
4735:  Oby najszybciej wpadło te 60 plus.
4737:  O nie, nie, nie!
4738:  100 plus!
4739:  Proszę mnie!
4741:  100 tysięcy!
4743:  Ni wcześniej, ni później!
4748:  I motylki!
4751:  Patrzcie, ile tutaj rzeczy przez nas pomyliło.
4754:  Dobra, i teraz tak.
4755:  W jaki sposób... W jaki sposób walczę z... W jaki sposób mam zmiwiać?
4761:  W jaki sposób mam... Czy to jest... Czy tutaj jest znowu tak, że jest jakiś nekromanta, który nimi steruje?
4770:  Tak zakładam.
4772:  Musi być jakiś nekromanta, który nimi steruje.
4779:  Nie ma opcji.
4784:  Brawo.
4788:  Dziękuję za brawa, ale teraz musimy znaleźć tego nekromantę.
4797:  Gdzie on się chowa tchórzliwie?
4800:  Patrzcie, jakim jest tchórzem.
4802:  Nie chce zginąć.
4808:  Musimy znaleźć tego nekromantę.
4815:  O nie.
4826:  Czerwone żaby?
4828:  To?
4829:  To coś?
4837:  Czemu on ma atak Midira nagle?
4852:  Nie bądź Midirem!
4860:  Co?!
4861:  Jeszcze... Jeszcze wali mnie swoją maczugą!
4867:  Oho... Przepraszam, nie przyzwiesz już nikogo.
4873:  Grałem w Genshin Impact, fajne, niefajne.
4875:  Julko, jeżeli będziesz mieć odpiętą trwale kartę kredytową od Genshin Impact, to bardzo może się spodobać.
