🔴 Niedomag Iamnix walczy z plugawym Baylem — ELDEN RING: SHADOW OF THE ERDTREE Livestream #3
🔗 https://www.youtube.com/watch?v=WT4s_CP4YXc

144:  © PTA & TVP
5780:  Aha, to zabawne.
5788:  Okej.
5790:  Nie spodziewałem się, moi drodzy, że tu dzisiaj dotrzemy.
5793:  Jak go nie przyzwiesz, to i tak zaliczasz, że zrobiłeś questline?
5795:  Tak?
5796:  Na pewno?
5799:  Przepraszam, że się upewniam, Todd Howard, ale jak widzę nick Todd Howard na czacie, to teoretycznie zakładam, że zostałem wprowadzony w błąd.
5810:  To jest ten poziom nieufności niestety, który człowiekowi zostaje po zagraniu w gry baktezdy.
5818:  Jest dzwonek po nim, okej.
5822:  Jesteś w stanie zaufać Toddowi Howardowi, no dokładnie.
5829:  Nie ma gry idealnej bez wad.
5830:  Nie istnieje, nie ma takiej gry.
5833:  Nie da się znaleźć gry bez wad.
5835:  I tym rzecz polega.
5837:  Zawsze może być coś lepiej.
5839:  It just works.
5840:  Ojej, niestety za to jest copyright strike, ale możemy zaśpiewać.
5844:  It just works, it just works, little lies, stunning shows.
5848:  It just works.
5850:  It just works, it just works, overpriced open worlds.
5855:  It just works.
5857:  Bardzo wam polecam.
5859:  Chocateers.
5864:  To to bardziej jest jak Patches, dokładnie.
5872:  Są rzeczy, których ja się spodziewam.
5875:  Odłamek ostrodrzewa, doskonale.
5880:  No a przykład God of War, nie?
5881:  Gra prawie idealna, spaprana mapa.
5887:  Jezus Maria.
5888:  Ale moi drodzy, tutaj nie ma łasuni.
5892:  A wiecie na czym polega problem?
5899:  No ja nie mam wyjścia.
5901:  Nie mam many.
5905:  Tiszę.
5911:  Znaczy ja tak totalnie nie mam many, w ogóle, zero.
5916:  W lewo jest Łasunia.
5923:  Jesteście pewni.
5929:  W Rybno It Just Works instalowałem mody do Fallouta 4.
5935:  No raz, spróbujemy.
5941:  Macie wrażenie, że tu jest dużo trupów smoków?
5944:  Nie będziemy walczyć ze starożytną smoczycą sami, no, bez mana, no nie ma takiej opcji po prostu.
5950:  Musi tu być łasunia już.
5951:  Dobra, jest, jest, good.
5953:  Dziękuję za radę.
5955:  Ten smok to jest kopia Forty Saxa?
5956:  Kim jest Forty Sax?
5958:  Czemu nie działa kąt?
5959:  Czemu nie działa zejście z konia?
5963:  Nie, no moi drodzy, no.
5965:  Wreszcie.
5969:  Dobra.
5971:  Czy zrobiłem błąd kupując Eldena z DLC?
5972:  Nie!
5973:  W życiu!
5974:  Czemu błąd, CaptainFanAvenger?
5976:  Czemu?
5978:  Masz więcej, masz więcej contentu dzięki temu.
5981:  Będziesz content.
5983:  No to teraz idziemy walczyć ze starożytną smoczycą mano a mano.
5987:  Tylko trzeba uważać, żeby nie stracić runów.
5989:  Hmm...
5998:  Nie wiem, czy ja i tak nie przyzwę tej Tiszy.
6001:  Wiecie co, ja ją przyzwę, gdyż albowiem nie stać mnie na stratę 120 tysięcy runów.
6008:  Nie, nie łza na Śwadowcy!
6009:  Tiszy miała być!
6015:  No i nie przyzwę już Tiszy.
6016:  No trudno.
6030:  U zadań śladowcy nam wbrew pozorom nie pomoże.
6035:  Może co najwyżej, no właśnie, zginąć.
6045:  Łooo, ładne.
6055:  Ta.
6057:  Mogę główkę?
6062:  Jezus Maria.
6073:  Faktycznie walczyliśmy z czymś takim w podziemiach, moi drodzy, kiedyś, w Eldenku 1.
6079:  Był taki przeciwnik.
6081:  Może się do niego odwołujecie.
6084:  Tak, Uza Naśladowcy używa jednego zaklęcia, które gra uważa za potężne.
6091:  I on nim będzie spamił.
6095:  Ale powiedzmy, że odciąga uwagę, więc spełnia swoją misję.
6104:  Boże, to rozwaliło całą tę skałę.
6107:  Chryste, Jezu.
6110:  Poziom epickości wywala poza skalę.
6117:  Rany boskie.
6126:  Pokażę jak się używa komety Azura.
6137:  Właśnie tak.
6138:  Fuck.
6152:  Czy jestem tutaj bezpieczny?
6154:  W miarę.
6155:  Nie, nie, nie!
6156:  Jezus, dlaczego ja nie mogę cancelować animacji?
6166:  Ale fuks.
6181:  O, meta mazura!
6184:  Większość poszło bokiem, no jak zawsze.
6187:  To jest najgorsze zaklęcie w grze, wbrew pozorom.
6190:  Są tak precyzyjne warunki, które trzeba spełnić, musi być odpowiednia koniunkcja Marsa z Jowiszem, odpowiedni kąt, odpowiednie nachylenie zbocza, odpowiednie nasłonecznienie i wtedy tylko kometa Azura wchodzi, ale i tak ludzie będą piszczeć, o, zaklęcie OP!
6209:  Zlikwidujmy wszystkie zaklęcia!
6213:  Przecież to jest gra fantasy!
6217:  Kto to widział?
6218:  Zaklęcia w grze fantasy.
6219:  Przerżnąłem tak, że w głowie nie mieści teraz.
6233:  Ta... Jedna rzecz, którą mogę zrobić...
6243:  To spróbować przynajmniej.
6247:  Użyć tej.
6247:  Jeśli ja to zrobię, to... Hop.
6281:  Musimy naprawdę szybko obiec.
6297:  Jezus.
6307:  Dobra.
6324:  Ja weszło!
6345:  Nie kur... To... FAK!
6354:  Jak ja miałem wymyślić, że to mnie trafi?!
6359:  Nienawidzę tego!
6363:  Rany boskie, naprawdę!
6368:  Skąd człowiek ma to wiedzieć, że to trafi?!
6370:  No skąd?!
6372:  Mnie trafia nieistniejący model ognia!
6379:  Rany boskie.
6384:  Już nie mówiąc o tym, że zaczęła się cała walka od tego, że przyzwałem nie tego samo na co trzeba, ponieważ muszę zapamiętać, że muszę wcisnąć inną sekwencję klawiszy, czyli nie Shift-Ctrl-A-Z, tylko Shift-Ctrl-A-X.
6398:  Czy mogę się dowiedzieć, gdzie ja jestem?
6400:  Gdzie ja jestem?
6401:  Gdzie ja jestem?!
6403:  GDZIE JA JESTEM TERAZ? !
6413:  Jezus Maria, myślałem, że mnie przeteleportuje do smoka, ale nie, to byłoby zbyt logiczne.
6421:  Rany boskie.
6423:  Myślałem, że jadę tym zboczem, nie?
6428:  Rany boskie.
6433:  Przez tyle czasu nie nauczyłem się oglądać tego kanału bez słuchawek.
6436:  Nie mam pojęcia, Magdo.
6437:  Nie mam zielonego pojęcia.
6438:  Ale wiem, że przywołuję Tiszę.
6441:  Tisza jest chyba z Z, a nie z... Skąd ja mam wiedzieć, co to jest, nie?
6445:  Wciskam to.
6446:  Skąd ja mam wiedzieć, które to jest Z, które to jest X?
6447:  Nie wiem.
6462:  O nie, po prostu nie mogę.
6479:  Czyli nie Zed.
6481:  Zed to jest łza.
6484:  Jak łza.
6486:  Wiem no, oczywiście, że zbiorę runy.
6489:  Tylko muszę wpierw przyzwać Samona.
6498:  Bo nie zaryzykuję, że dostanę one hita w momencie, w którym będę brał runy.
6505:  Dziękuję.
6507:  Jesus Christ.
6508:  Dobra.
6528:  Bardzo dobrze, bardzo dobrze.
6557:  No, trochę zeszło.
6558:  Tisze tam lata.
6561:  Dobra, lataj dalej.
6563:  Odciągaj jego uwagę.
6565:  Jej!
6578:  Fajnie, fajnie odciągasz uwagę.
6586:  Teraz czwarty zużyję na konia.
6588:  Świetny, genialny interfejs niezmiennie.
6593:  Genialny pomysł, żeby automatycznie przyciskało nie.
6598:  To taki był mój plan.
6606:  Dobra, pięć.
6609:  O Boże.
6610:  Znowu ogień, który nie wiadomo, gdzie trafia, nie?
6613:  Bo nie wiecie, czy model was trafi, czy was nie trafi, model ognia.
6620:  Ale to jest projekt smoka, tak?
6621:  Nie to, co łano, które było w Dragon's Dogma.
6630:  Okej, okej, okej, okej.
6631:  Wiecie co?
6633:  Mam pomysł.
6636:  Ten, który ostatnim razem zadziałał.
6651:  Jezu Chryste.
6676:  Ten bowspell bije 2 damage.
6678:  Nie, nie, nie praksus.
6679:  On jest bardzo dobry, tylko musi siąść w głowę.
6682:  Wtedy może zbić 5000, 7000 nawet na tę rżę magicę.
6688:  Dobra.
6691:  Teraz tak.
6695:  Tam są runy, okej.
6697:  W niedobrym miejscu są.
6704:  Zostaje mieć nadzieję, że się zainteresuje Tisha w pierwszej kolejności.
6713:  Mówienie, że w takich walkach sam on cokolwiek trywializuje, jest dość śmieszne, biorąc pod uwagę, że Tisha zadaje mu 167 obrażeń, a ma jakieś 300 tysięcy.
6725:  Wjedzie Antiplayer Bias, czy nie wjedzie?
6733:  No, 3496 zadało, moi drodzy.
6737:  Dobra.
6738:  I na drugą stronę.
6749:  Dobra.
6754:  Tylko, to jest ważne, musi wchodzić w głowę to zaklęcie.
6757:  Jak nie w głowę, to nie zada takich obrażeń.
6760:  Teraz jest ładnie.
6776:  Jak konnica partyjska Wystrzenimy Biedna Tiszę, jej naprawdę współczuję
6803:  Dobra, mamy, o nie jest ogień, który nie wiem gdzie dotrze.
6811:  Tisha przegrywa, pierwszy raz widzę, żeby Tisha przegrywała.
6818:  Okej.
6821:  Standardowa strategia zatem.
6830:  Okej.
6833:  Łołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowołowo
6865:  Dobra, połowa zdrówka jest.
6874:  Okej, dobrze, idź za nami, dobrze, idź.
6877:  Dobrze, nie atakuj, bardzo dobrze.
6883:  To było ładne.
6888:  Terra Magica.
6893:  Widzicie, to jest głupie.
6893:  Musiałem zrobić roll, bo nie wiedziałem, czy to dotrze do mnie, czy nie.
6912:  W główkę podstawa.
6915:  Główeńka słaba.
6918:  Smoczyca, dużo pić!
6920:  Przez całe swoje 3,5 tysięczne życie.
6935:  God, jest!
6938:  Oby było dużo za to.
6943:  Dzień dobry.
6945:  Dzień dobry.
6947:  Dzień dobry.
6950:  Żywasz kostur, który zwiększa 50% manę czarów.
6952:  Wiesz dlaczego?
6955:  Wiesz dlaczego, Astaro?
6956:  Dlatego, że bez tego kosturu smeraliśmy przeciwników.
6961:  Placidusak miał hitboxy swoich obszarówek.
6964:  Nie rozumiem, dlaczego From nie robi tego samego zresztą smoków i ogniem.
6968:  Też nie rozumiem.
6969:  Tak samo Midir.
6970:  Byliście poza krawędzią ognia Midira?
6973:  Nic się wam nie stało.
6975:  Rozwój postaci.
6977:  Idziemy, moi drodzy, w zręczność od teraz.
6983:  Żeby zwiększyć szybkość castu zaklęć.
6986:  Nic mi innego nie przychodzi.
6988:  Zręczność umysłu, bo przy witalności jesteśmy już na kapie.
6994:  Dobra!
6996:  70% ręce zostało.
6997:  Sporawo.
6998:  Sporawo.
7000:  Co tutaj się dzieje?
7001:  Co tutaj się dzieje?
7002:  Wiecie co, ja może jednak... Ja odpocząłem?
7004:  Odpocząłem.
7005:  Dobrze.
7006:  Co mnie ominęło?
7007:  Łoj, Zerin!
7008:  Walka z czterema smokami? !
7013:  Ta, będziemy na zmianę zręczność i umysł.
7015:  Mapa, nadal nic.
7016:  Zgadzam się.
7017:  Bardzo mądra uwaga.
7019:  Dlaczego tu zawsze musi być coś niesamowitego?
7021:  Nie mam zielonego pojęcia.
7022:  Myślcie, że to się tu... tutaj?
7026:  Nie.
7030:  Otóż nie tutaj.
7032:  Krzysztof, dlaczego masz tyle śmierci?
7035:  Dlatego.
7036:  Hy hy hy hy.
7042:  Tu mapa nic nie pomaga?
7043:  Nie, nie, nie.
7044:  Nonsens.
7044:  Mapa zawsze pomaga.
7051:  Okej.
7067:  Mam wrażenie, że to jest za silne.
7071:  Okej, ale zwraca nam... Nie, nie zwraca nam koszt.
7077:  Plan jest taki, zgromadźmy... Plan jest taki, niszczymy robaki.
7083:  A tutaj nic nie ma.
7084:  Przyjmę, że to jest przejście, okej.
7091:  Okej.
7097:  Do czego służy w zaklęcie Terra Magica?
7099:  Terra Magica zwiększa obrażenia zaklęć bardzo mocno.
7106:  Ale na krótko i to trochę działa tak jak kółko Bennetta w Genshin Impact, to znaczy trzeba stać w Terrze Magice, żeby mieć obrażenia duże.
7115:  Czyli jeżeli na przykład... Tutaj odpalam Terra Magicę, tak?
7123:  Ja muszę w tym stać, żeby mieć buffa.
7127:  Co to za blobby?
7127:  Nie wiem, jakieś... To jest reskin blobów, które się pojawiały i w jedynce, i w Dark Souls 1, i w Elden Ringu w podstawce były takie rtęciowe blobby.
7138:  O Jezu, to jest następny smog.
7141:  Oj, tam jest droga do góry!
7148:  David Biggs pisze, że mu się łatwiej w Lies of Pi gra.
7150:  O nie.
7151:  Lies of Pi nie.
7152:  Lies of Pi ma nieczytelne okna parowania.
7156:  Te bloby były we wszystkich DSach, no, macie rację.
7163:  Jesus Christ, dajcie mi spokój.
7165:  Okej, okej, ale fajna to jest lokacja, powiem wam, podoba mi się.
7169:  Nie było ani jednej takiej lokacji w Elden Ringu 1.
7173:  Nigdy nie zapamiętam, że spacja to nie jest podskok, tylko że podskok to jest F.
7190:  Aha.
7192:  Czyli teraz było okej.
7201:  Czemu nie działa zsiadanie schonia czasem?
7203:  Nie wiem dlaczego.
7206:  Mapa!
7206:  O, mapa!
7208:  A, mapa!
7208:  Taak!
7210:  Zgadzam się.
7211:  Zgadzam się.
7212:  Przedmiot nie stoi na drodze.
7215:  Zbliża się ciało.
7217:  Zbliża się ciało, więc dwa palce.
7224:  Zbliża się ciało, dlatego dziura.
7226:  Dobrze, w ten sposób.
7229:  Chyba tędy?
7233:  Chyba nie.
7234:  Chyba tędy!
7237:  Już nie jadę konno, bo się boję.
7240:  Tu przyda się skakanie.
7242:  Okej.
7244:  Cofam to, co powiedziałem.
7249:  Niebezpieczne miejsce.
7253:  Niebezpieczne miejsce.
7256:  Złe miejsce.
7260:  Pięknie.
7262:  Obrażenia opadkusów
7264:  Także jest to na edukacji.
7267:  Ale to są niekonsekwentne nefuzo, nie?
7269:  Bo w niektórych miejscach jest tak, że rzeczywiście masz pełne wrażenie od upadku, a czasem nie.
7274:  Jesteśmy w Mordorze.
7275:  Nic z tego, co widzę, nie przypomina mi Warszawę, pomijając okropny klimat.
7279:  Tu są znowu blobby.
7281:  Bardzo dużo blobów.
7282:  Chciałem przeszukać szczątki.
7287:  Następny smok, zabity.
7289:  Może teraz się uda.
7292:  Dziękuję.
7295:  Do góry.
7298:  Tak powinna wyglądać jakaś jaskinia pod smorzą skałą.
7300:  O. O. Dobrze.
7310:  Łasunia!
7311:  O, bosidło.
7314:  Do I hear... ...boss music?
7319:  O, moi drodzy.
7337:  Powodzenia Krzysztof, pisze Samuit Dziękuję He, he
7368:  Nie mogę tego Jamnixa z głową pod kątem 90 stopni.
7373:  Najlepsze, jakie istnieje.
7375:  Dobrze, butelka niesamowitego eliksiru jest.
7378:  Arena jest.
7379:  Jest okrągła!
7381:  No wreszcie!
7383:  Wreszcie jesteśmy na okrągłej arenie.
7385:  Można używać konia?
7385:  Nie można używać konia.
7387:  To będzie ciekawe.
7410:  Chima Grava, tak.
7419:  Znamy już jeden ruch bossa.
7422:  To dużo.
7426:  Cieszy mnie to.
7428:  Cieszy mnie to.
7443:  Okej, da się zrolować.
7446:  Tego się nie da zrolować.
7454:  Ale boskie, co to jest?
7455:  My walczymy z Balrogiem autentycznie.
7464:  My walczymy, moi drodzy, z Balrogiem.
7466:  Czemu jest tak, że znowu runy nie są po... Wiecie, ja je zignoruję, bo one mnie będą... Tam nie było dużo, nie?
7473:  Jakieś 70 tysięcy, coś takiego, to nie jest dużo na tym etapie.
7475:  Okej.
7483:  Trzeba się skupić na unikach.
7488:  No, to już nie muszę się przejmować runami, przynajmniej tyle.
7495:  Midi 2.0, jeżeli chodzi o trudność, tylko mniej epicka muzyka.
7499:  Na razie.
7500:  Zobaczymy.
7503:  No czekajcie, niech się zastanawia, co na niego będzie dobre.
7505:  No myślę, że tylko gwiazdy runują.
7506:  To jest straszne, jedno zaklęcie, które jest skuteczne.
7514:  Czy ono mu... Czy on wjedzie mu Stagger na tonie, a to w ogóle nawet nie dolatuje.
7526:  Nieco źle zrelowałem teraz.
7531:  Tak!
7532:  Pierwsze obrażenia, dziękuję!
7540:  Gdzie jest bezpiecznie?
7541:  Gdzie jest bezpiecznie?
7542:  Nigdzie.
7543:  Okej, tutaj będzie trzeba więcej... więcej eliksirów życia niż mamy.
7551:  Aha, czyli przy łbie nie jestem bezpieczny.
7560:  Na oko ma jakieś 50 tysięcy HP?
7562:  To jest możliwe, no.
7567:  Nie jesteś wyskalony, myślisz znaleźć fragmenty o Scott'ze, bo to jest główna forma progresowania w DLC?
7572:  No spokojnie, nie?
7574:  Jeszcze zrobimy... Czekajcie, sprawdzimy teraz z Samonem, nie?
7577:  Z Tishou.
7586:  I mówiliście, że jest jakiś znak przyzwania tego... Tu jest znak przyzwania tego typa od Questu.
7597:  Zobaczymy.
7600:  Atakujemy go... drużyną!
7604:  Jak w RPGu!
7614:  A proszę, jak gra się ze mną tak bawi, to ja się tak bawię z grą.
7620:  Ma czterdzieści jeden tysięcy HP, okej.
7623:  Można i tak.
7631:  Ja naprawdę nie mam tutaj zasięgu, dobrze, że nie zużyłem butelki.
7649:  Boże, jak on się wydziera, gość!
7661:  Tisza zginęła prawie.
7664:  Krzysztof Samony trywializuje rozgrywkę.
7668:  Nie no, tutaj z nim byłoby ciężko inaczej.
7697:  Wszystko jest wymaksowane, Leon.
7703:  Czy on złapał Staggera?
7708:  Nie dolecę.
7711:  Ale łapie Staggera, dobrze.
7719:  Czy nasz sojusznik żyje?
7724:  Żył.
7729:  Żyje!
7729:  Dalej!
7743:  Przestał żyć.
7753:  Stagger.
7771:  Zronowałem to jakimś cudem.
7775:  O Boże, mam zły ten.
7776:  Anny boskie.
7797:  Anny boskie.
7799:  Ale ten Smoczy Rycerz jest fajny, ja wolę go od Tisze.
7803:  Duabu.
7804:  Znaczy ja mam wrażenie, Samui, że to jest zaprojektowane przy tym buildzie, który ja mam, że nie jesteś w stanie tego zrobić bez Samui.
7812:  Chciałbym zobaczyć, jak ktoś to zrobi, ale uważam, że jest nieproporcjonalnie dużo czasu by mi to zajęło.
7818:  Musiałem 10 streamów ćwiczyć.
7824:  Nie, nie chcę go przyzwać.
7825:  Kliknąłem dla jaj.
7836:  Nie wiem jak to zrolować, ale whatever.
7839:  Czy on się może zainteresować nim, czy nie?
7842:  No już nie, nie może się zainteresować.
7850:  Z premiera Rapsu.
7852:  Arno, nie jestem w temacie, ale dziękuję ci za trybut.
7860:  Jezus Maria.
7861:  Kichciak zrobił to na macie.
7863:  Ja autentycznie chciałem zobaczyć, jak ktoś robi to tym buildem.
7869:  Boże, Kichciak robił to 4 godziny, z jego skillem, nieźle.
7874:  Ale serio, nie mam czasu, żeby przyzwać tego typa.
7880:  Ooo, udało się, dobrze.
7886:  Okej, nie udało się.
7891:  Jezus Maria!
7893:  Ja naprawdę nie jestem w stanie tego przyzwać, no.
7900:  Muszę z Tisha, nie ma rady, bo po prostu on mi nie daje odejść nawet.
7906:  To jest nieprawdopodobne.
7906:  Dobra, bo mi się nie chce liczyć.
7909:  Znowu we strzel muszę wtedy sięgać tam.
7913:  Założymy tyle.
7916:  Cała najpierw Tisha.
7944:  Moment, w którym należy rollować te ataki jest dla mnie sekretny.
7949:  Zawsze i niezmiennie.
7951:  O, teraz są runy przed tym, ciekawe dlaczego.
7956:  Wiesz, Serenok, że ja dodałem jakieś 20 śmierci wcześniej?
7959:  Wiesz o tym?
7961:  Właśnie po to, żeby nie liczyć, głupio.
7970:  Udało się.
7980:  Niech oni go zainteresują.
7984:  Okej.
7987:  Ja wtedy uskutecznie moje zaklęcia.
7993:  Albo i nie.
7996:  No i właśnie straciłem niesamowity eliksir!
7999:  Niesamowity!
8001:  Niesamowity eliksir!
8003:  Niesamowicie długodziałający eliksir!
8007:  Dziesięć sekund niesamowitego heliksiru!
8016:  Wystarczy, że was raz wytrącą z... raz was wytrącą z stans i już nie macie
8025:  Niesamowitego Eliksiru!
8028:  Musi się on nazwać inaczej, jakby, czy coś.
8035:  Hitboxy nie są zbyt czytelnie zgrane z animacjami wrogów.
8038:  Dziękuję, że ktoś mówi to, a nie ja.
8063:  Dobrze.
8072:  Midir ile dawał sekund na przygotowanie?
8075:  Ktoś tu policzy?
8078:  Tu jest troszeczkę mniej, tak nieznacznie mniej.
8081:  No i to się dało.
8082:  To jest spoko, nie?
8087:  Głupie jest to, że ten znak przyzwania jest tutaj, nie?
8091:  Tutaj, gdzie on szarżuje dokładnie.
8093:  A chcecie zrobić quest i nie możecie zrobić questu.
8099:  By nie mógł być ten znak przyzwania, nie wiem, po lewej albo po prawej.
8105:  Tak, Axlapen, to jest to słynne trywializowanie rozgrywki.
8108:  Ja nie jestem w stanie nawet przywołać przywołańca w trakcie.
8112:  Tak, jest tutaj, masz rację, posłuchaj, tu jest kwestia RNG na początku, to znaczy Midir za każdym razem atakuje tak samo, zauważcie, i macie, nie wiem, 10-15 sekund na przygotowanie, a tu macie 0 sekund na przygotowanie.
8133:  Myślałem, że to trzeba rollować później, ale nie.
8138:  Dobra.
8142:  I panikrolowanie, jak mówiłem już ostatnio, działa najlepiej.
8150:  Dobra, jest.
8153:  Teraz tak.
8155:  Trzy rzeczy musimy zrobić.
8177:  A mogę, mogę, mogę móc się w ogóle ruszyć czy nie?
8194:  Dobra, bierzemy mistrzostwo.
8199:  Tylko, tylko to będzie mi mało zasięg.
8215:  Piękny jest sapo.
8244:  Dobra, jest stagel.
8255:  Okej.
8256:  Wiedziałem.
8261:  Mówiłem, że pani grole pomagają!
8266:  Jezus...
8283:  Boli jak ta kometa walnie pół centymetra za bardzo obok.
8286:  A to jest postulona w historii rozgrywki naszej.
8289:  Raz w ciągu ostatnich trzech dni zadziałała kometa Azura.
8293:  Raz.
8295:  Raz.
8296:  Dobra, dwa razy nie, bo jeszcze była na minibosie.
8297:  Raz.
8304:  Teraz uniki.
8309:  Nie wiem, co zrobiłem innego.
8313:  Nie, nie, nie, nie wiem jak inaczej uniknąłem.
8321:  Nie, nie wiem, nie wiem, nie wiem, właśnie to jest niesamowite.
8324:  Jak ja, co ja zrobiłem innego?
8330:  Co ja zrobiłem innego?
8336:  No niewiele widać Menrow, ale wiesz co, to akurat jest spektakularnej operowej, fajnie.
8345:  Hutas, który to tutaj zamieścił, powinien zginąć.
8366:  To robią ludzie, którzy sobie zdają sprawę z tego, że ta gra jest dysfunkcyjnie zaprojektowana pod tym kątem i to wykorzystują.
8373:  Oni sobie zdają z tego sprawę.
8374:  To jest najlepsze.
8378:  Bardzo tego nie szanuję.
8380:  Taka esencja not fair playu.
8388:  Dobra, ładnie weszło.
8391:  Gra teraz zainterweniuje, ale...
8399:  Bo on teraz, on teraz se frunie.
8405:  Gdzie on ląduje?
8405:  Gdzie on ląduje?
8406:  Tu lą... Otóż odpowiedź brzmi wszędzie.
8414:  Naprawdę uważam, że powinna być opcja tutaj zwiększenia jakości naszych flaszek.
8423:  Na tym etapie.
8424:  Znaczy, jest to tak nieprawdopodobnie potężne te obrażenia.
8434:  On się uwziął na mnie niedobrze.
8438:  Gdzie jest ten debil, który ma nam pomagać?
8447:  Ta, używaj smoka na smoka, genialny pomysł, o Boże.
8468:  Znaczy, my naprawdę mamy OP umiejętności niektóre, ale... Bo tak jest najlepsze, nie?
8484:  Myszka w interfejsie nagle.
8486:  Dobra, przyzywam łzę.
8495:  Nie wiem jak unikać tego płomienia.
8499:  To wiem, jak unikać.
8509:  Dobra.
8510:  Jest w jednym miejscu z grubsza.
8513:  Patrz, jak... Nie, to jest niewiarygodne po prostu.
8516:  To jest niewiarygodne, co ta gra czasem robi.
8518:  To jest niewiarygodne, absolutnie.
8530:  Estymacja tego, jaki ma się zasięg, jest praktycznie niemożliwa.
8540:  Ja będę tym spamił, bo to jest jedyna rzecz, która budzi moje jakieś zaufanie.
8547:  Tu jestem blisko, więc... Walimy czym się da.
8555:  Stagger?!
8556:  Stagger!
8558:  Ci dam!
8561:  Masz stagera!
8563:  Hańba oberwa przed maga mieczem!
8565:  Hańba!
8566:  Hańba!
8567:  Wstydź się!
8569:  Skańbiony jesteś!
8571:  Nawet jak wygrasz teraz, jesteś już wiekuiście skańbiony, bo się dałeś dotknąć mieczem przez kogoś, kto miecza nie dotyka!
8577:  Hańba!
8579:  Hań... Wstyd!
8580:  Wstyd!
8582:  Wstyd!
8586:  Skańbiony smok!
8603:  Ciekawe, czy ten zamek pokona Midirę pięściami do tego samego tutaj.
8606:  Błędny może być na pewno wyższe wyzwanie, dlatego że są o wiele rzadsze openingi, zauważcie, i jest o wiele więcej ataków AOE, czyli Aria of Effect, niż w przypadku Midira.
8616:  Midir miał ile?
8618:  Policzmy.
8619:  Jeden... Znaczy, nie wiem, czy to jest takie klasyczne AOE, ale to jest takie samo zionięcie, jak było w DS-ach 1, w przypadku dwóch smoków, Kalamita i tego drugiego.
8627:  Później jest Dark Souls 2 też, tego kwasowego.
8630:  Zabłudnij się, Bale!
8631:  Słyszałem, że będziesz zniszczył
8659:  Nie mam pojęcia.
8663:  Ja nie mam pojęcia, co jest z tym atakiem, którego ja usiłuję uniknąć.
8667:  Nie mam zielonego pojęcia.
8678:  Nie mam zielonego pojęcia.
8680:  No, to pobędziemy tutaj troszeczkę.
8693:  Po prostu usiłuje i nic się nie da, dzieje.
8696:  To jest nieprawdopodobne.
8701:  A, przy drugim podejściu byłem o jedno uderzenie od jego pokonania.
8704:  No tak, ale wiesz, no wystarczy on ci wyskoczy z drugiej strony areny i leci, nie?
8716:  Panie boskie.
8717:  A ja nawet nie mam się kiedy leczyć między tymi atakami, to jest też najlepsze.
8723:  Dobra, dam tiszę.
8726:  To była sekunda, naprawdę.
8729:  Sekunda po wejściu na arenę.
8733:  Sekunda.
8734:  Litości, no.
8737:  Już nawet nie usiłuję tego uniknąć.
8749:  Cały czas na mnie patrzy, nie?
8750:  Cały czas na mnie.
8753:  Cały czas na mnie, cały czas na mnie.
8762:  Stronę ognia też mnie zabijał, Andrzejo.
8764:  Będę próbował wszystkie stromy.
8773:  Karol wam je pociesza, że ma ciężkie armory i 45 wytrzymałości.
8776:  Tak jest na 2 lub więcej oz.
8777:  Wiesz, ile ja mam wytrzymałości?
8778:  Ja ci pokażę, ile mam wytrzymałości.
8783:  60.
8783:  A nie, wytrzymałości, przepraszam, myślałem, że mówisz witalność.
8787:  No to nieźle, to nieźle.
8795:  Rolowałem w stronę.
8801:  To tylko przy tym ataku zadziała.
8819:  Nie można się skradać, wchodząc na arenę.
8821:  Smok od razu cię atakuje.
8823:  Momentalnie.
8828:  Miałem własny panel na Pyrkonie, jak najbardziej, ksaren.
8836:  Ty masz w szczytowie czwarty poziom tego błogosławieństwa od cienistego drzewa.
8838:  Skąd ty to wiesz, Menro?
8839:  Gdzie ty masz to napisane?
8841:  Gdzie ty masz to napisane?
8842:  Nigdzie tutaj nie jest to napisane.
8844:  A tu!
8847:  Boże, ja się skupiłem na tym, że tu są te wiadomości o tym, kiedy jest po... Okej, okej.
8853:  Tak dużo jest?
8854:  Łoboziu, panie.
8859:  Patrzcie, jak wredne, nie?
8861:  Nie działają, nie działają te... heh, przyciski po wejściu na arenę.
8868:  Mówić o skradaniu się.
8879:  No ja sobie mówię, on... Ciekawe jestem, czy w patchu wprowadzą możliwość walki z konia tutaj po dwóch latach.
8893:  Na weszło.
8893:  Teraz spróbujemy z... O nie.
8899:  Nie, to jest po prostu żenada, no.
8903:  No i już mi zużył moją... Też w zasadzie do resetu.
8911:  No i jest rosyjski.
8917:  Tych fragmentów jest tutaj mnóstwo, nie zauważyłem równa, eksploruję ma od trzech dni i znalazłem, widzisz ile.
8925:  Ogólnie jak wachlasz, wtedy rol w stronę ognia, okej.
8928:  No dobrze, no będę próbował, ale wiesz, tych ataku ognistych tu jest więcej niż dwa.
8932:  Andrzeju, więcej niż dwa.
