Niedomag Iamnix niespiesznie eksploruje | ELDEN RING Livestream #8
🔗 https://www.youtube.com/watch?v=wZ1qvreaJ1o

80:  KONIEC
5310:  Najzabawniejsze jest to, że ja nie wiem, czy... Dostajemy... Dostaliśmy prezent!
5315:  Nie, to jest list.
5327:  Mam nadzieję, że masz dobre zaklęcia, bo moje są lepsze.
5331:  Dobrze, teraz musimy znaleźć ten list i ja już jestem sprytny, wiem, że trzeba wcisnąć Z i wtedy będę mieć listy.
5337:  To był list do Bernala.
5340:  Pisemna prośba z wulkanicznego dworu.
5343:  Wargram, rozszalały wilk.
5344:  Wilhelm, błędny czarodziej.
5347:  Kiedy cosplay?
5348:  Aaa, mam taki jeden plan, ale nie będę wam nic zdradzał.
5351:  Obu można znaleźć w Liendel, królewskiej stolicy, czyli musimy jechać do stolicy.
5356:  Co dobrze, dobrze, dobrze.
5358:  Jeszcze tylko ja nie pamiętam, ile mój plecak ważył w podstawówce, pyta Julka.
5361:  O, ja pamiętam, ile kiedyś zważyłem.
5363:  Mój ważył coś pod... To było kilkanaście kilo.
5367:  No, mogło być, no.
5369:  A, ale to była już patologia totalna.
5372:  Ach, bardzo mnie przepraszam, ale czy możesz mi dać trochę czasu?
5376:  Nie osiągnąłem niczego do tej pory.
5378:  Mimo, że od razu odrzuciłem ręce, jeszcze nie osiągnąłem niczego.
5384:  Może poza tym jestem żartem?
5386:  Nie, jest to o wiele gorsze niż to.
5390:  Jak się dzieje, poddaję się na drogę zemsty i... Cezary Borgia!
5395:  Co za łatwy znak musiałem mieć.
5397:  Jak to mi się tak długo zajęło, żeby zrozumieć szczerze?
5401:  Nie ma końca do moich głupot, prawda?
5406:  Mówicie, że 8 kilo to jest taka średnia ta... O Boże, Kola Kaczyński pisze, że prawie go nie dopuszczono do matury przez cholerny WF, nie byłoby mi przez większość czasu współroczy, bo miałem w tym czasie terapię, ale WF jest tam mało wywalone.
5417:  Oczywiście.
5418:  Dlaczego mnie to nie dźwi?
5418:  Poczekajcie, muszę sobie zrobić tak, żeby widzieć całe czaty, bo mam zasłonięte.
5423:  Okej.
5426:  Krzysztof Mójże pamięta, haha.
5430:  Krzysztof ubolewa, że powiedziano, że mamy ziemniaczki, ale nie mamy ziemniaczków, bo sam zjadłem, ale dalej się czuję zawiedziony.
5435:  Nie dziwię się, ziemniaczki są pyszne.
5439:  Dobrze, nie prosiłem cię o autobiografię, gościu!
5448:  Nie lubię krzeseł!
5451:  Była taka kreskówka w latach radosnych 90-tych, nazywała się Kleszcz!
5455:  I tam był przeciwnik, który miał krzesło na głowie zamiast głowy.
5460:  Inaczej, krzesło na karku zamiast głowy i nazywał się krzesło Chippendale.
5472:  Ale widzę, że piszecie, że w niektórych szkołach jest tak, że na szczęście zostały zrobione szafki.
5477:  No tyle dobrze.
5478:  Myśmy się nie mogli doprosić o to.
5482:  Łycha!
5485:  Krzysztof nie lubi autobiografii, więc niszczy krzesła.
5490:  Dobra.
5491:  Gdzie są te znaczniki, które mnie interesują?
5493:  Bo widzicie, tutaj jeszcze nie byliśmy.
5495:  O, w tym miejscu mamy to zaznaczone.
5497:  Więc pozwiedzajmy sobie, zanim wyjedziemy dalej.
5501:  Adus pamięta kleszcze.
5502:  No proszę.
5504:  Tak, ale ten nowy kleszcz na Amazonie jest żenujący.
5508:  W sensie, to jest totalnie nie moja kreska.
5518:  Pewne rzeczy się nie zmieniają.
5521:  O!
5522:  Widzę, że coś chce nas atakować.
5524:  To bardzo zabawne.
5527:  O, tak.
5530:  Trzeba sobie powalczyć z radosnymi przeciwnikami.
5536:  Dobra, teraz tak.
5537:  Na nich jest jeden sposób dobry.
5539:  Okej, ten sposób się nie udał.
5547:  Ej, ej, ej, ej, ej, ej, bez takich.
5549:  Dobra.
5555:  Po prostu nie będziemy się z nimi pierniczyć.
5561:  Widzę, że to są jakieś duchy, a nie, to są meduzy.
5566:  Rycerz, synycerz.
5567:  O nie, nie chcemy z nim walczyć.
5568:  Absolutnie wykluczone.
5569:  Huhu!
5581:  Okej.
5582:  On wygląda strasznie, ale ma kolegę!
5589:  Jesteśmy w bardzo złym miejscu.
5590:  Jesteśmy w bardzo złym... Bardzo złym miejscu.
5593:  Nie mam zielonego pojęcia, jak stąd wyjść.
5595:  Okej.
5601:  To jest właśnie... Dać się...
5621:  O, pogoda.
5621:  Jak śmiesz we mnie strzelać!
5630:  Weź przedmiot.
5633:  Ornstein.
5633:  Właśnie też mi się skojarzył z Ornsteinem.
5641:  Czy oglądałem pingwiny z Madagaskaru?
5643:  No pewnie!
5644:  Pewnie, że tak.
5647:  Czy on miał na ubie misę?
5649:  Moi drodzy.
5652:  Don't even tell me about misa na głowie.
5655:  A w ogóle zauważyłem, że tu jest jakieś nowe nakrycie głowy tak swoją drogą.
5658:  Granatowy kaptur.
5659:  Ładne.
5662:  Zwiększa umysł.
5664:  Jakie świetne tłumaczenie.
5665:  Chodzi o manę.
5667:  Takie peleryny darowano tym, którzy wyruszali w misję do odległych krajów, z których mieli nigdy nie powrócić.
5672:  Dobrze, będziemy jakiś czas biegali z Gartkiem na głowie.
5675:  To jest dobry pomysł.
5677:  Witamy Kluchen na czatach.
5679:  Czy tutaj będzie jakiś... radosny... jakaś radosna łaska?
5685:  Bym bardzo chciał.
5691:  Co to było?
5692:  Prawdopodobnie sen.
5695:  Więc i serial Pingwiny z Madagaskaru i film.
5697:  Absolutnie, jedno i drugie było.
5701:  Zakuty łeb nabiera nowego znaczenia.
5703:  Niedomagiamnik po prostu jest tak pięknym człowiekiem, że stwierdził, że będzie zasłaniał swoje lico, żeby nie zawstydzać innych.
5717:  Okej, usłyszałem żałośni głupcy.
5722:  To nie wróży dobrze.
5725:  Co to za garnek?
5726:  To jest potężny hełm.
5729:  Mam wrażenie,
5731:  że pakujemy się w jakąś straszną kabałę.
5734:  Patrz, smutek!
5735:  Przedmiot nadal nic, ojej!
5738:  Czy pokaże ten pastorał?
5739:  Jaki pastorał, moi kochani?
5741:  Coś dostaliśmy, a ja tego nie zauważyłem.
5745:  To jest możliwe.
5747:  Masz szansę, żebym teraz to znalazł.
5753:  A, to!
5754:  Wow.
5755:  Olbrzymi młot z widniejącymi, rozszalałymi płomieniami.
5758:  Broń prałatów, wdwążących ognistymi michami.
5762:  Zobaczmy, jak to wygląda.
5768:  Ta, ta, ta.
5774:  O bogowie.
5775:  Umiem zrozumieć, dlaczego można mieć frajdę z machania takim żelastwem.
5783:  Czerwony tłuczek do kotletów.
5786:  Jak on pije przez ten garnek?
5788:  Dlaczego cały czas ktoś wyzywa niewidzialnego wroga od żałosnych głupców?
5794:  Dlaczego tak jest?
5797:  Tutaj, a potem skakanie.
5802:  Amulet ognistego skorpiona.
5804:  Co on daje?
5809:  Wzmacnia ataki ogniste.
5813:  Przyszyję, obiecuję.
5817:  Niebawem wrócę do wulkanicznego dworu.
5820:  Duch wyszeptał.
5821:  O nie.
5823:  O nie, stąd można bardzo spaść.
5829:  Ten druk jest tak żałosny, że go nie widać.
5831:  To mi przypomina tłumaczenie The Plorable Word z opowieści z Narnii jako żałosne słowo.
5839:  To było zaklęcie, które anihilowało całe życie biologiczne na planecie i w świecie, z którego pochodziła Jadis.
5850:  Podejrzanie dużo tutaj z wiadomości.
5853:  Cześć, Don Polinat.
5854:  Fajnie, że wpadłeś jako nowy.
5857:  Fajnie być nowym wśród jamniczych czatów, wierz mi.
5862:  Stream wtorkowy?
5863:  Tak jest, Nadio, tak jest, witaj serdecznie.
5867:  To, co założyłeś, przypomina mi takie coś, co zakładały osoby, które wypływały gdzieś w głębiny.
5871:  To taki hełm dla nurka głębinowego, no trochę tak.
5877:  Żałosne słowo to idealne tłumaczenie.
5880:  Ja mam problem ze słowem żałosne, ono jest dla mnie takie trochę... zbyt dwuznaczne, to znaczy nie jest groźne.
5889:  Bo deplorable to jest też godne potępienia, nie?
5892:  Tak w lekkim tłumaczeniu.
5896:  W wolnym tłumaczeniu, co ja mówię.
5898:  Gdzie jest... Mam taki plan chytry, żeby ustrzelić któregoś z wrogów z odległości.
5907:  A, dobrze, okej, okej, okej, czekaj.
5916:  Dobry plan jest dobrym planem!
5921:  Hmm, tak.
5922:  Nie wiem w zasadzie, po co to robię, ale lubię niszczyć czołgi.
5929:  Słowo żałosne dla osób, które chodziły do gimnazjum jest spaczone.
5933:  A, fakt!
5935:  Ono było faktycznie bardzo popularne on dziś.
5937:  Nie skomentuję tego.
5960:  Nie, nie, nie, nie!
5979:  Wtedy jak się odwraca, to... Właśnie.
5983:  Można go sięgnąć.
5984:  Dobra, nie chce mi się.
5986:  Ten czołg się ładnie niszczy od góry.
5988:  Tak, bronił wręcz, to prawda.
5991:  Czy tu jest łaska?
5992:  Tak.
5993:  Jest łaska, dobrze.
5996:  Bardzo dobrze nawet.
5998:  Okej.
6001:  Dobra, moi drodzy.
6003:  Czemu poloniści mówią, że gry z definicji nie są tekstami kultury?
6006:  Ponieważ po pierwsze nie znają definicji tekstu kultury, po drugie nie wiedzą, że tekst kultury wziął się z tego, że kiedyś uznawano, że tekst i narracja to jest to samo i nie wiedzą również tego, że jeśli tekst i narracja to jest to samo,
6024:  To oznacza to, że wszystkie narracje są tekstami wedle tej hipotezy.
6028:  Nawiasem mówiąc, to jest dość nędzna hipoteza, ale funkcjonuje jakoś.
6033:  Nie zwiedzaliśmy też tutaj nic.
6039:  Dlaczego masz garnek na głowie?
6041:  Mieliśmy jakiś czas bana... banana.
6044:  Jaki jest sens bananana na głowie?
6046:  Ale stwierdziłem, że będziemy się jakiś czas poruszać z garnkiem, ponieważ czemu nie?
6051:  Więc tak, moi drodzy, tutaj nie zwiedziliśmy absolutnie niczego, a to jest dość duża miejscówka.
6058:  Polonistka nam powiedziała, że... Przemysław Garnek, tak!
6061:  Dzisiaj cosplayujemy jako Przemysław Garnek w punkt Kluchen.
6065:  Polonistka nam powiedziała, pisze Ilty, że nie mamy się nie powoływać na Hobbita, bo to jest niepoważne.
6069:  Niepoważne jest mówienie, że mamy się nie powoływać na Hobbita, bo to jest niepoważne.
6073:  Tak serio.
6078:  Nadia pisze, słyszałem, że kiedy dzieci ukraińskie wchodziły do szkoły, to nasi wpadli na zajebisty pomysł, żeby im klaskać.
6084:  Naprawdę?
6086:  Nie wiedziałem tego.
6090:  Nie wiedziałem tego.
6091:  Jest to mega żałosne.
6093:  Dlaczego to zawsze musi być dom?
6096:  Nie wiem.
6098:  Nie wiem dlaczego.
6099:  Co tu jest?
6108:  Bardzo dojrzali gracze Elden Ring zobaczyli szczelinę w ścianie i się niesłychanie podekscytowali tym faktem.
6115:  Jak wskoczę do lawy, to mogę się spalić?
6117:  Mogę, ale podejrzewam, że tutaj raczej by nas pokonała wysokość.
6127:  O Jezu, jakie to silne.
6130:  Dobra.
6133:  Mają odporność na obrażenia fizyczne, dlatego.
6138:  Okej, okej, okej.
6140:  Wunsz!
6141:  Tu będzie dużo wunszy, widzę.
6148:  O Boże, czy to zawsze musi być pies?
6160:  Aaaa!
6163:  Potem nie mówcie, że Krzysztof nie umie walczyć mieczem.
6168:  O bogowie, co to było?
6170:  Znam to!
6180:  Przestań!
6182:  Nie wolno!
6184:  Ona jest gościnna w kroku!
6191:  Okropna maszyna wojenna.
6195:  Uważam ją za skandaliczną.
6197:  Maszyny rolnicze.
6199:  Dziś jest Dzień Chomika, naprawdę?
6202:  Nie masz prawa, o nie masz prawa!
6210:  Milena pisze, że odwołała się do Mariny od Zafana w rozprawce o chorobach na próbnym, a, bo próbny matury, poleceniem było napisane, że trzeba do lektury innego dzieła, dostał ochrzan od Poliński, bo dokładał jej pracę.
6220:  No tak, tak, nie można było, nie można było do lektury,
6226:  którą znamy od 19 lat pracy.
6230:  Ja się pytam, czy nie można było.
6238:  Tomek pisze, że ostatni odcinek dał do myślenia, że jednak Polska nie, edukacja nie jest gotowa na jakiekolwiek odmienności od Tormy.
6243:  Nie, nie, nie, absolutnie nie jest.
6247:  Coś tutaj dźwięczy, słyszycie to?
6250:  Dziwne dźwięczenie jest.
6253:  Ja myślę, że sobie przyzwiemy kogoś, wiecie?
6256:  Ja myślę, że sobie przyzwiemy łzę naśladowcy, bo i tak się musimy uleczyć.
6265:  Skarabeusz dźwięczy.
6268:  Gdzie tu może być skarabeusz?
6272:  Może go znajdziemy.
6276:  Dobra, ale tak czy siak tutaj będziemy mieli dogodną pozycję strzelecką.
6281:  Lubię dogodne pozycje strzeleckie.
6283:  Czy kojarzę grę The Last Guardian?
6285:  Kojarzę, ale nie grałem.
6289:  Tak mi przykro!
6292:  A tak naprawdę to nie.
6299:  W nawiązaniu do Dizona pisze Hubert, ale nie widziałem początku twojej wypowiedzi.
6305:  Witch właśnie skończyła ostatni odcinek.
6306:  Przytulam, bo końcówka o marzeniach ściętej głowy była mega smutna.
6309:  No... No, no nie jest... No jest to trochę smutne.
6314:  Nie będę ukrywał.
6317:  A nie musiałoby być.
6321:  Czy oni strzelają do nas?
6325:  O Boże, czy naprawdę to nie działa obszarowo?
6328:  Byłem przekonany, że to działa obszarowo.
6330:  Spróbujemy tym.
6333:  Aaa, jest!
6334:  Dobrze.
6335:  Cesare Magento pisze, że jej narzeczony miał na temat mitologii w grach.
6338:  Oczywiście komisja zapytała go, czy uważa gry za szkodliwe.
6340:  To jest niesamowite.
6341:  Wyobraźcie sobie, że ktoś na przykład mówi o, nie wiem, związkach azotu i na konferencji i na początku mówi, ale przepraszam, przepraszam najmocniej.
6351:  Zanim zaczniemy rozmawiać o związkach azotu, czy wie pan o tym, co powodują związki azotu?
6358:  Ale dobrze, ale ja tutaj mam taki plan, swój projekt, bo chciałem to rozwiedzić.
6361:  Ale czy pan wie, co powodują związki azotu?
6363:  Ja się pytam.
6364:  Przecież nie da się w ten sposób żadnego postępu mieć, nie, w nauce.
6367:  Jest dramat absolutny z tymi grami.
6369:  Ja też słyszę, za każdym razem, jak wygłoszę referat naukowy o grach wideo, słyszę za przecinkiem, ale, ale, ale, co to?
6375:  A to tak można grać w te gry?
6377:  A to tak się nie... Nie budzi się agresja do tego?
6380:  Można się uzależnić?
6381:  A to jest troszkę szkodliwe.
6382:  Zawsze.
6383:  Every fucking time.
6385:  Dramat.
6388:  Za każdym jebanym razem, jak to mawiają.
6390:  Behind every fucking together.
6396:  Pana nie nudzą te gry, tak, tak, to już jest kultowe.
6400:  Byłem kiedyś na takim spotkaniu z nauczycielami z V Liceum Ogólnokształcącego w Krakowie, którzy właśnie zadawali tego rodzaju inteligentne pytania.
6411:  Czy myślicie, że po tym łańcuchu się da przejść?
6413:  Nie, nie, nie, na pewno się nie da.
6416:  Ale po tym się da przejść.
6419:  Tu, tu, tu, tu, tu, po tych dachach.
6424:  Nie ma żartu z tymi związkami azotu, moi drodzy.
6427:  Jestem przekonany, że one są w jakiś sposób szkodliwe.
6431:  W ogóle cała chemia jest szkodliwa.
6433:  Powinniśmy zakazać wszystkich pierwiastków, na wszelki wypadek.
6437:  Czy jeżeli ja teraz zmienię kapelusz... Tak!
6444:  Teraz można odróżnić dwóch niedomagów od siebie.
6450:  Wspaniale.
6455:  Linista strzała.
6458:  Uuu, ja tutaj widzę, ja tutaj widzę jakieś przejście do bossa.
6462:  Mmmmm.
6464:  Dobrze.
6466:  Pytałem wiele razy, ale nigdy nie usłyszałem odpowiedzi przy The Witch.
6469:  Co myślisz o LARP-ach?
6470:  Zajmuję się nimi od wielu lat i myślę, że są wspaniałym narzędziem.
6472:  Absolutnie potwierdzam.
6474:  Naukowo kojarzę Michała Mochockiego, który się też zajmuje LARP-ami.
6477:  Bardzo, bardzo lubię.
6480:  czytać o LARP-ach i lubię słuchać opowieści LARP-owe, dokładnie tak samo jak z RPG-ami tradycyjnymi.
6484:  Zawsze chciałem natomiast pojechać na ten zamek, on się chyba Socha nazywa, tam gdzie jest LARP Potterowski.
6493:  Tak, ja myślę, że zdelegalizacja układu okresowego, no nie wiem, zdecydowanie, to by rozwiązało wiele problemów.
6501:  Ale to wiecie tak, ludzie mówią w skrócie, mi się kiedyś podobała taka argumentacja, jak ludzie mówią w skrócie, że chemia jest szkodliwa, po czym ktoś zapisał związki chemiczne, które występują w soku pomarańczowym i ktoś powiedział, nie, no nie, szkodliwe.
6516:  Tymczasem to były zupełnie niewinne związki organiczne właśnie.
6519:  Czocha, a nie Socha.
6521:  Zamek Czocha.
6523:  Strzemofornoście, pewnie jeden z konwentów.
6526:  Grabka pisze, że wykładowcy zaśmiał się z bluzy z papieżem.
6529:  No dobrze, wreszcie ludzie zaczynają rozumieć, że to jest mem.
6538:  Czate, co tu się dzieje się?
6542:  Dlaczego nie mogę walczyć z tym przeciwnikiem?
6546:  Teraz już mogę walczyć z tym przeciwnikiem.
6548:  Bardzo dziwne.
6561:  Nie, nie, nie!
6562:  Nie!
6566:  Zostaliśmy... Nie traf mnie!
6570:  Przestań mnie... Przestań mnie... Przestań mnie trafić!
6579:  Co to jest?
6584:  Bogowie!
6589:  Dlaczego nasz nędzny przywołaniec zginął?
6598:  Tego się nie spodziewa... spodziewam.
6600:  Ominałem przedmiot.
6602:  Jaki przedmiot? !
6607:  Monotlenek Diwodoru zabija 100% populacji.
6610:  Ładne!
6611:  Nie wiem, gdzie ominąłem przedmiot, ale ruszamy dalej.
6618:  Tutaj jest na górze przedmiot.
6622:  Ależ kocham tę grę, naprawdę jest wspaniała.
6624:  Przy wszystkich paskudztwach, które tu się dzieją, na przykład takich, na przykład takich, na przykład takich...
6636:  To jest to, co Asmongold na swoim streamie powiedział.
6640:  I love this game.
6642:  It's wondrous.
6642:  Po czym zaczęło go coś zabijać.
6643:  I hate this game!
6645:  To są właśnie te... To są właśnie te wrażenia.
6648:  To są precyzyjnie te wrażenia.
6653:  Życie... Dziedziczna choroba doprowadzająca do zgonu.
6656:  Prawda?
6657:  Tak, Krzysztof, to, co nas złapało, to była przenosząca żelazna dziewica, ale, ale... Po pierwsze, my jesteśmy maidenless.
6665:  A po drugie, chyba to jest tylko jedna lokacja, w której ona przenosi, albo ja się mylę.
6670:  Dostaliśmy nowy amulet.
6671:  Czym jest ten amulet?
6673:  Znacząco zwiększa liczbę punktów życia.
6675:  Nie potrzebujemy go.
6676:  Czy mógłbym polecić jakieś mało wymagające gry?
6678:  Pyta Oliwia.
6681:  Z jakiego gatunku?
6681:  Lubię grać, ale komputera dobrego nie mam.
6683:  A może spróbuj, teraz się wszyscy będą na mnie krzyczeć, Genshin Impact.
6686:  To nie jest wymagająca gra, jest sympatyczna.
6688:  Tylko nie łap się na mikrotransakcje i wishuj tylko za to, co zdobędziesz w świecie gry, okej?
6695:  Żadnego podpinania karty.
6697:  I wtedy można naprawdę mieć dużą satysfakcję z tej gry, zresztą jest recenzja Genshin'a, która mówi precyzyjnie coś takiego i się w pełni pod nią podpisuje.
6706:  Chciałem jeszcze przeczytać opis tego amuletu.
6711:  Żywice ze złotego drzewa zamieniają się w bursztyn, wyjątkowo ceniony klejnoc Eric'ego Treya, pierwszego eldeńskiego władcy.
6718:  No, wiedziałem, że ktoś zareaguje nerwowo na gęsina.
6720:  Ja, ja mam... Wiecie, ja mam sympatyczne wspomnienia z gęsina, bo mnie studenci namówili do tego, żebyśmy grali razem i... no i to było super, tak?
6728:  Jeżeli się ma jakąś ekipę, z którą się gra i traktuje się to jako quasi-RP, w którym można poznać historię, to jest fajnie.
6737:  Gorzej, jak się zaczyna ten żmudny grind tam.
6739:  No wtedy jest problem.
6741:  Dobra, bardzo bym chciał teraz jakąś łasunię.
6746:  Genshin ma piękną muzykę i grafikę, absolutnie się zgadzam.
6753:  W gry LEGO czy grałem?
6755:  Nie, ale moi siostrzeńcy strieczni grali, uwielbiają.
6759:  The Binding of Isaac jest też polecany jako mniej wymagająca gierka.
6762:  Dobra, czy ktoś pamięta z czatów radosnych, czy... Czy tu jest...
6770:  Łasunia gdzieś, bo bardzo bym chciał łasunie.
6789:  W tym budynku dosłownie?
6791:  To dobrze, mam taką nadzieję.
6795:  Po pierwsze lewo.
6798:  No dobra, ale ja tutaj... Nie, nie, żadne po pierwsze lewo.
6802:  Jak to nie można otworzyć z tej strony?!
6810:  Pozdrowienia dla mamy od Fomki.
6812:  Przekażę.
6814:  Bo chociaż w sumie teraz już przekazałem.
6817:  Czy wiem, że ostatnio dali zaczątek dendro do gęsina?
6821:  No czekam, aż będzie siupinkę więcej tego i wtedy wrócę.
6829:  Witamy Taraela, tak?
6832:  Czy żegnamy Taraela?
6834:  Tarael już jest gęsienie najgorzej, jak się z tryhardem z silną potrzebą gratyfikacji.
6839:  A to tak, ale to w każdej grze Taraelu, myślę.
6844:  Z dogierek, co na kiepskim compie idą, polecam starego Fahrenheita.
6847:  Można też ze strategiami, ale wiem, że strategie są często odbierane jako trudne gry, więc nauczyłem się ich nie polecać.
6854:  Mimo, że kocham strategie.
6869:  W ten sposób zbierzemy tamten przedmiot.
6876:  Tutaj.
6881:  Czy będę pisać kolejną książkę?
6884:  Znaczy, muszę napisać kolejną książkę, jest w trakcie.
6887:  Mam trzy rozdziały.
6890:  I co ciekawe, jeden z kolejnych rozdziałów będzie o Elden Ringu.
6894:  Już zgłosiłem zresztą na konferencję to i do czasopisma, bo w książki naukowej się pisze w ten sposób, że się wpierw to debatuje każdy rozdział na konferencji, można wysłać do czasopisma, a potem się go przerabia i wstawia do książki.
6907:  Kiedy była ostatnia sytuacja, kiedy chciałem kogoś uderzyć w twarz przez to, co mówi i ja nigdy nie używam przemocy.
6913:  Więc nie miałem takiej sytuacji.
6914:  Ja w takich chwilach raczej pozwalam sobie zluzować wszystkie moje blokady.
6919:  Tak, mam takie.
6922:  Retoryczne.
6924:  I pocisnąć.
6925:  I to tak mocno.
6928:  Tak, wtedy się, wtedy, wtedy, wtedy przestaje się powstrzymywać.
6933:  Fun fact, w serii dla każdego coś przykrego bardzo się powstrzymuje.
6938:  Więc jeżeli ktoś myślał, że przeginam, to... Oh boy.
6942:  Dobra, gdzie była tutaj ta drabina?
6946:  Nie mogę jej znaleźć!
6949:  No przecież zwariuję.
6952:  Myśmy jakoś tutaj wyszli.
6964:  Mam pojęcia, gdzie jest drabina, którą wyszedłem.
6969:  Tutaj?
6970:  Nie.
6972:  Tutaj!
6973:  Jest!
6974:  Prawdopodobnie minąłem ją jakieś 17 razy.
6978:  Krzysztof zgubił się na dachu, epetaha!
6981:  Pierwszy raz?
6982:  Nieee!
6986:  Okej, co to tutaj?
6988:  A, tam jest wejście!
6992:  Dobra, dobra, czaję.
6995:  Czaję, czaję, czaję, czaję.
7000:  Na tej wieży przejścia nie ma.
7005:  A faktycznie jest tutaj jeszcze jakaś wieżyczka radosna, ale nie wiem, czy się da na niej wejść.
7012:  Tu ktoś miły zostawił nam wiadomość.
7017:  No dobra, wynika stąd, że można wejść tędy.
7020:  Chyba.
7025:  Krzysztof nie wie.
7027:  Gracze tutaj bardzo polecają, żeby zejść.
7031:  Więc ten jeden, jedyny raz... Nie domagam niks na drzwiach.
7045:  Czy Dark Souls Remastered planuję ograć?
7047:  Na milionie modów, jeżeli już wszystkie Souls-like i inne wyczerpię.
7053:  Okej, tutaj na 1000% jest coś, co nas chce zjeść.
7054:  Okej, to, to jest...
7083:  Mówiłem?
7086:  Skradł, skradł i do łasuni.
7089:  Gdzie jest łasunia?
7091:  Chaty okłamały.
7093:  Tu miała być łasunia.
7102:  Dobra, wspinajmy się.
7104:  Czy można się wspiąć?
7105:  Można się wspiąć.
7106:  Na niższych piętrach?
7109:  Nie do magii, Amnix ma dzieni nóg.
7112:  Jak wiadomo, bicki ważne, klata ważna, mięśnie głębokie ważne, mięśnie poprzeczne ważne, ale dzień nóg równie ważny.
7122:  Proszę, proszę.
7123:  I co zdobyliśmy?
7124:  Złoty?
7124:  Proszę bardzo.
7125:  Proszę bardzo.
7127:  Proszę bardzo.
7131:  Miałem się uczyć do Kolosa, pisze, Anio Vastora, Krzysztofa Pola, niezapowiedzianego Stima.
7135:  Co zrobić?
7137:  Słuszny wybór.
7141:  Ja czytałem Lalkę na studiach i jedyne rzeczy, które się dało z tego czytać, to był pamiętnik starego dziadygi, przepraszam, pamiętnik starego subiekta, bo tam przynajmniej było troszeczkę o wojnach i bitwach i dało się to przeczytać, a cała reszta... Jakaś fajna gra fantasy single, która jest z otwartym światem, o wymaganiach mniejszych od trzeciego września.
7160:  Skyrim.
7161:  Nie ma innej.
7162:  Ewentualnie, ale to nie jest z otwartym światem, Divinity Original Sin 1 i 2.
7173:  Nie wiem, co ty masz do tego wyglądu.
7175:  Dark Souls Remastered.
7176:  Skrajnie wizualnie jest gorszy niż pierwsze Souls'y.
7179:  Hmm... W Souls'ach... Znaczy ja inaczej.
7183:  Ja lubię estetykę dark fantasy, ale tylko wtedy, kiedy jest taka jak tutaj, nie?
7188:  To znaczy bardzo dopracowana.
7190:  Wtedy tak, wtedy lubię.
7192:  Okej, ja tutaj nie zeskoczę.
7193:  Nie ma takiej możliwości, żebym tutaj zeskoczył.
7198:  Co to jest?
7199:  Czy my jesteśmy w stanie to pokonać?
7201:  Dobra, spróbujmy.
7213:  Krzysztof zużywając prawie całą manę, jaką miał.
7225:  Czy ja widzę?!
7227:  Czy ja widzę?!
7231:  Zwiększa mistycyzm, mniejsza efekty odzyskiwania punktów życia.
7242:  Tak!
7245:  Nawet wiem!
7246:  Nawet wiem, co do tego będzie absolutnie idealne!
7250:  Tak!
7257:  Nie, możemy jeszcze gorzej!
7262:  Tak jest!
7264:  Tak jest!
7265:  Plemnik!
7275:  Ja wiem, że tamta czapka nam dawała więcej, ale jeżeli możemy jako rozdęty plemnik się poruszać, to będziemy.
7286:  Przynajmniej przez jakiś czas.
7289:  Niech żyje jajnik.
7291:  Tak jest.
7293:  Niedomagajniks.
7295:  Co tu się dzieje się?
7299:  No dobrze, możemy jeszcze przejść tędy.
7301:  A nie, tutaj już byliśmy.
7302:  Tu nie ma innej opcji.
7305:  Chyba nie ma innej opcji.
7306:  Możemy tylko... Właśnie ja coś omijam?
7308:  Nie, no nie omijam.
7310:  Możemy tylko zaskoczyć.
7313:  Okej, ostatnia... Ostatnia miska... Ja się obawiam.
7323:  Ja się obawiam, że możemy tego nie przeżyć.
7335:  Dobrze, jeszcze sprawdzę kostów.
7338:  Albinoryków, o bogowie.
7344:  Uuu, on ma dobre... Nie, on ma gorsze skalowanie dwa razy od naszego.
7349:  Albinorycy, które o pewną tajemnicę używają czaru dzięki swojej wrodzonej magiczności.
7355:  Trzeba skoczyć na główkę.
7367:  Ja się nawet nie zastanawiam.
7369:  Ja się nawet nie zastan... Ja po prostu biegnę.
7372:  To się bardzo źle skończy.
7375:  To się bardzo źle skończy.
7382:  To się bardzo źle skończy.
7383:  Dzięki, Michał, za trybut.
7385:  Jak miło pooglądać kogoś, kto mówi sense na swoim kanale.
7387:  Dzięki ci serdeczne.
7389:  You're too kind.
7391:  Bardzo dziękuję za trybut przehojny.
7396:  Mam nadzieję, że zostaniesz z nami na streamku.
7402:  Dobrze, kochani, teraz tak, bardzo ważna sprawa.
7404:  Czy ty upgrade'ujesz stuffy?
7406:  Oczywiście, że tak, ale akurat ten, ten konstrukt, który my mamy,
7411:  Od niedawna dopiero upgrade'ujemy.
7414:  Dobrze, sławia domość jest taka, że nie ma nigdzie łaski!
7425:  No i co my teraz zrobimy?
7431:  Dobrze, a może to jest ten przypadek, kiedy możemy użyć skradania?
7438:  Czekajcie, tam są drzwi!
7440:  Łaska jest na dole.
7442:  Coś tam na dole.
7445:  To są drzwi.
7448:  To są te drzwi!
7454:  Dobrze, dobrze, dobrze, dobrze!
7456:  Wiem, że tu byliśmy, ale teraz mamy większe szanse.
7460:  Och...
7467:  Dlaczego używam dramatu?
7468:  To jest znakomite berło królewskie przecież.
7470:  Co wy mówicie?
7473:  260 skalowanie, kostul albinauryka, 134.
7475:  Tragedia.
