🔴 Niedomag Iamnix zbiera chrust do lewelowania — ELDEN RING: SHADOW OF THE ERDTREE Livestream #6
🔗 https://www.youtube.com/watch?v=IdafZH_O6mM

12:  © PTA & TVP
7293:  Kpina po prostu, on mi zadaje obrażenia, a ja jemu nie.
7332:  Gdzie macie karyjski siekacz?
7337:  Gdzie?
7340:  Który, który z nich to jest karyjski siekacz?
7360:  A. Nie ma.
7364:  Nie może być.
7367:  Wiem, że nie ma!
7397:  Joli, nie zjam, nie kojem, jak zawsze nie mogę nic przeczytać!
7401:  Dziękuję najserdeczniej!
7405:  Vegetta, Zuza, Ofisiek, Bartosz otrzymują wsparcie Remigiusz, Soroka.
7408:  Nieważne, czy patrzę, czy nie, ponieważ te hitboxy i tak są zjebane.
7414:  Dokładnie tak samo unikam, jak nie widzę ekranu.
7418:  Nie ma znaczenia.
7424:  Niuch dla Jaolin, dziękuję za wsparcie kanału i społeczności.
7428:  Charge'a Dzika da się rollować po skosie w momencie, w którym kły Dzika niemalże stykają się ze sobą.
7433:  Próbowałem po skosie za każdą zamkniętej, kiedy ginąłem.
7435:  Jak roluję w niego, nie ginę co jakiś czas.
7443:  Nie meficy, nie nerfią dodatku patche, tylko wyłącznie wzmacniają naszą defensywę.
7450:  Gdyby nie to, to to by było by na hita w tym momencie.
7454:  Więc nie nerfię o dodatku.
7455:  Jezus Maria, po prostu... Nie, nie będę robił salmonów.
7474:  Jeszcze raz to powtarzam.
7476:  Nie, nie będę robił salmonów.
7477:  Nie, nie będę robił salmonów.
7478:  Nie, nie będę robił salmonów.
7479:  Nie, nie będę robił salmonów.
7481:  Mam nadzieję, że powtórzyłem wystarczającą liczbę razy, że nie będę robił salmonów.
7489:  Wystarczy mi, że Mesmera już tak pokonałem.
7494:  Ten patch był, tak.
7495:  Jeżeli masz 1-12 i coś, to wtedy był.
7498:  Pokazałem na początku szczęśliwej syzyfie streamu dokładnie artykuł, w którym masz to powiedziane.
7506:  Nie będę robił summonów dlatego, że zrobiłem przy Mesmerze i to wystarczy.
7509:  Pozostałych bossów chcę się nauczyć.
7513:  Tak, wiem niks jest, przeczytałem trzy razy Twój komentarz już i wiem, że chroni odłamki.
7517:  Rozmawialiśmy na ten temat przed 15 minutami i właśnie dlatego walczę z tym bossem, że chroni odłamki.
7522:  Ponieważ chce, żeby moja postać zadawała jakiekolwiek obrażenia, a w tym dodatku runy nic nie dają.
7528:  Więc tak, właśnie dlatego z nim walczymy, że on strzeże odłamki.
7531:  Nie dlatego z nim walczę, że mam kaprys z nim walczenia i narażania się na durne hitboxy, tylko dlatego, że chcę levelować.
7538:  Więc żeby levelować, muszę z nim walczyć, ponieważ nie, nie będę zwiedzał całej mapy w poszukiwaniu a nóż może jednego odłamka bez guide'u, który mnie naprowadza dokładnie na każdy z nich.
7552:  Nie powiedziałem, że nie użyję Samona do finalnego bossa, jeżeli się nie da.
7555:  Powiedziałem, że nie będę na razie używał.
7559:  Przy tym...
7570:  Nie mogę tego niekonsystentnego hitboxu, który nie pozwala mi unikać.
7581:  Przecież to jest niesamowite!
7582:  Zadaje mi obrażenia po szarży!
7584:  Po szarży dostaję obrażenia!
7588:  Po szarży!
7596:  Jak może coś takiego być, żebym dostawał obrażenia post factum?
7616:  Potem źle unikam, ponieważ uczę się złego uniku wcześniej.
7622:  Jest abstrakcyjne, no.
7670:  Skaryjski siekacie skupienia u żółwia?
7672:  Dobrze.
7678:  Mawelu Drogon, dzięki za donowienie wsparcia ogromne.
7682:  Może w tę stronę ja będę unikał?
7683:  O!
7684:  Było lepsze.
7686:  To już nie było lepsze.
7688:  Bo tego się nie unika w ostatniej chwili.
7690:  Tego też się nie unika w ostatniej chwili.
7692:  Każdy uni ma inny timing.
7695:  Bardzo dobry pomysł.
7697:  Teraz byłam w animacji, nie mogłem uniknąć.
7702:  Fajnie, że jego zaklęcia zadają dwa razy większe obrażenia niż moje.
7707:  Mam czas, czy nie mam?
7710:  Nie mam.
7719:  Ludzie go rozwalali z tarczą, też widziałem, wszystko blokowali.
7723:  Zdumiewające.
7728:  Don Krzychu, żeby Meduzy użyć, musiałem mieć ją wylewelowaną.
7741:  Tak, w tę stronę jest łatwiej do uniknięcia.
7757:  No ale w animacji nic nie zrobię.
7764:  Może ta gra wymyśli Animation Cancel?
7766:  Nie, nie wymyśli go nigdy.
7774:  To proces do dupy, nic nie daje.
7777:  Nie ma żadnego stagera na nim.
7784:  Kometu zadawałem większe obrażenia.
7794:  Zajebiście.
7809:  Powiem Ci, że mag nie ma tarczy, to jest zjebane.
7812:  Nie absolutnie mudoka.
7813:  Powinien mag mieć tarczę, magiczną tarczę jakąś, cokolwiek.
7817:  Jakiś cholerny eliksir.
7820:  Ja myślałem, że rol w tę stronę jest konsystentny.
7822:  Nie, nie jest.
7846:  Nie, kometki zostały znerfione, już nie namierzają auto.
7851:  Poza tym ich kast jest za długi.
7854:  Chociaż teoretycznie one mają coś na kształt Animation Cancel, więc można spróbować.
7859:  Nie, to nie jest konsystentny rol, nie ma szans.
7862:  Nie ma, nie ma, po prostu nie ma szans, żebym... On nie ma, nie ma sposobu na niego.
7871:  Nie ma, nie ma sposobu na niego, on, on...
7875:  W losowych momentach, jak się roluje, to jest dobrze.
7885:  Nie no, gry też ludzie mówią, żeby zmienić bill, dlatego że grali innym i im wychodziło.
7889:  To dlatego.
7890:  Natomiast liczba ludzi, którzy grają w Elden Liga w ten sposób jak ja, być może wynosi jeden i to jestem ja.
7908:  To może mieć stagger w trakcie moich zakleń, czy nie?
7938:  Pomysł w ogóle, że on ma niewrażliwość przy tej szarży, to jest najbardziej poroniona rzecz jaką spotkałem w tej grze, a już spotkałem parę poronionych.
7959:  Zaklęcie z błysk kamiennych paznokci testowałem i przestałem go używać, jak odkryłem, że zadaje 460 obrażeń.
7968:  Nie będę używać na bossach, które ma 60000 HP zaklęcia, które zadaje 460 obrażeń.
7974:  Nie ma takiej możliwości nawet.
7981:  To już nie... Mój build już nie jest glass canonem, ponieważ musiałby do tego być canonem i zadawać jakiekolwiek obrażenia.
7986:  A przestał.
8002:  Nie, no nie mogę tego, no.
8005:  Czy wy widzicie, ile ja mu zadałem obrażeń?
8008:  Jaki galaskanon!
8016:  Już dawno nie jest kanon żaden!
8022:  Jezus, przestań szarżować do ciężkiej cholery naprawdę!
8027:  Nonstop to samo robi!
8030:  Nie da się tego... Jak w ogóle można powiedzieć, że to jest dobrze zaprojektowana walka z bossem, jak jest... Non-stop cały czas są te same ataki, nie ma jednego okna na zadanie ciosu!
8042:  Mam wszystkie itemy na nasze najszybsze kastowanie, mam w ogóle wszystkie itemy dla maga, wiecie dlaczego?
8047:  Bo są ich cztery!
8051:  I nie został prowadzony ani jeden w tym DLC!
8055:  Ani jeden kostur, ani jeden amulet do zaklęć, nic!
8062:  Czemu on nie ma stagera w tej chwili?
8071:  Szlag by trafił tę cholerną szarżę!
8080:  Tak, Tarellu.
8082:  Zaklęcie wsysające wszystkie czary.
8084:  Zajebiste zaklęcie odborne, biorąc pod uwagę to, że każdy boss tutaj w tej grze zadaje obrażenia fizyczne.
8089:  I żaden nie zadaje obrażeń magicznych.
8091:  Jedyny mag, jakiego kiedykolwiek spotykamy, to jest najbardziej żenujący mag w podstawce, którego spotykamy tuż przed walką z Radagonem bodajże.
8098:  Gideon All-Knowing.
8100:  More like Gideon All-Shitting, który jest najgorszą rzeczą, jaką widziałem w ogóle w tej grze.
8105:  Żenujący boss, w ogóle nie przypominający maga, przynoszący hańbę wszystkim magom, którzy kiedykolwiek stąpali po tej ziemi.
8114:  Szarża może, co?
8115:  Nie?
8115:  Nie szarża?
8116:  Nie no, nie żartuj.
8118:  Szarża może jakaś.
8129:  Jest talizman zwiększający prędkość kastowania.
8130:  Myślisz, że go nie mam, konsyliarz?
8132:  Wszystkie mam.
8136:  Tak, został wprowadzony amulet, który regeneruje focus pońcy.
8139:  Tak, jeden został wprowadzony.
8140:  Regeneruje je w tempie 1 mm na 15 minut.
8146:  Proces się nie sprawdza, ponieważ za długo się go kastuje.
8149:  I zadaje za małe obrażenia.
8150:  O czym mówiłem już wiele razy.
8153:  Macie przykład, jak za każdym razem roluje w tę samą stronę i za każdym razem jest inny wynik.
8180:  Widzicie?
8180:  Widzicie?
8181:  Widzicie różnicę?
8182:  Do cholery, różnicę widzicie?
8186:  Widać różnicę?
8188:  Ile ciosów było?
8190:  Ile ciosów było, jak używam miecza?
8195:  Siedem.
8199:  W ciągu sekundy.
8200:  Ile było ciosów, jak używam kostura?
8203:  Jeden na trzynaście sekund.
8205:  To jest ta różnica.
8207:  Szlag trafić może człowieka.
8210:  W ogóle jest komedia, jak jest prościej walczyć mieczem, a ja nie mam buildu pod miecz!
8217:  Dramat!
8228:  Te szarże to jest kpina, on mnie cały czas przypiera do ściany!
8238:  Szarża?
8238:  Nie, nie szarża.
8245:  Spamowanie panic rollów.
8250:  Jedyna rzecz, która działa w tej grze.
8254:  Żenada.
8271:  Nieprawdopodobne to jest, absolutnie.
8277:  No dwa nowe kostury w DLC.
8278:  Czekajcie, wiem gdzie.
8279:  One będą tutaj do zdobycia, potem jak się skończy grę.
8282:  W tym miejscu będzie jeden kostur, a tu będzie drugi kostur.
8286:  I one będą za piętnastoma bossami, których będzie trzeba pokonać mieczem wcześniej.
8290:  Tak to będzie wyglądało.
8295:  Jezus, nie mogę tego rolu po prostu.
8299:  To jest dramat.
8300:  To jest dramat absolutny.
8318:  Świetnie się skaluje ten mój miecz z inteligencją, zadaje tylko 400 obrażeń naraz, ale przynajmniej zadaje je często.
8327:  Nie wiem w jaki sposób wyglądają te hitboxy tutaj, w szarży, ale wiem, że są zjebane.
8344:  Też kisnę z dyskusją magii w Soulsach, Laceramanto, też.
8348:  A bardzo się cieszę, że Demonidias zabrał głos, bardzo się cieszę, bo można mu dużo zarzucić, ale nie to, że jest noobem, a ja już mam dość po prostu tego biadolenia na temat magii.
8359:  Tak samo na temat tego, że trzeba się nauczyć rolować.
8361:  Ciekawy jestem, w jaki sposób mam się nauczyć rolować w momencie, w którym role są losowe.
8366:  Jeden wpada, a raz nie wpada.
8371:  Bo model postaci
8373:  i hitboxy, to są dwa różne światy tutaj.
8388:  No nieprawdopodobne to jest, absolutnie.
8394:  Autentycznie to zrobię.
8396:  Autentycznie to zrobię w tym momencie.
8406:  To i tak nie zmieni faktu, że nie mogę tego uniknąć.
8441:  Cały czas robi to samo, zauważ.
8443:  Cały czas, non stop.
8445:  Bo dobrze wie, dobrze wie, co działa, tak?
8449:  Dobrze wie.
8450:  Działa spamienie szarży?
8451:  Okej, będę spamić szarży, non stop.
8467:  Ależ są denerwujące walki z bossami tutaj, one nie są trudne, one są po prostu denerwujące.
8472:  No i co ja miałem zrobić teraz?
8489:  Kiedy jestem w animacji, co ja miałem zrobić?
8511:  Rekordowo zadałem obrażeń w ciągu sekundy.
8513:  To jest po prostu nieprawdopodobne absolutnie.
8534:  Dobra, zobaczę to zaklęcie, o którym mówicie.
8537:  Jeżeli ono będzie zadawało więcej niż
8542:  Nie, jeżeli ono będzie zadawało mniej niż tysiąc obrażeń na uderzenie, to wstaję i robię sobie przerwę.
8551:  Przede wszystkim teraz muszę znaleźć to cholerne miejsce.
8555:  Nie będzie proste.
8559:  Jesus Christ.
8561:  Albo gdzieś tutaj.
8563:  Tak.
8567:  Bo sobie DLC mają nudne nazwy poza Bael'em.
8569:  Nawet nie jestem w stanie powtórzyć większości nazw bossów.
8573:  Chyba wyjąwszy... Relanę?
8576:  Tak mi się przynajmniej wydaje.
8588:  To jest to.
8588:  Magiczne Błysk Ostrze, czy Karijski Wielki Miecz.
8592:  Bo ja nie mam runów, więc wolałbym wydać na właściwe.
8597:  Bo nie widzę tutaj ani jednego z tego, co mówiliście, że jest niby do kupienia.
8603:  Nie ma karyjskiego siekacza.
8604:  Jest karyjski wielki miecz.
8605:  Czy to jest to?
8611:  Czy magiczny błysk ostrze?
8612:  Bo to inna... Ani jedno, ani drugie nie brzmi w ten sposób.
8620:  To nie istnieje tutaj karyjski siekacz.
8623:  To będą ruiny w takim razie na południe mapy, niedaleko od Półwyspu Seliany.
8627:  O Jezus Maria.
8640:  No i to jest właśnie to, nie?
8643:  Jura.
8644:  Gdzie ona była?
8648:  Był gdzieś w okolicy jakiejś wody, to pamiętam.
8662:  Musisz kupić to od bliźniaczych starów w Twierdzy Okrągłego Stału, bo skończyłeś ten quest.
8672:  Nie...
8684:  Teraz szukanie następnego.
8687:  Bo nie mam mapy dla lokacji, bo po co?
8692:  Prawdopodobnie to jest tutaj.
8694:  No ale to jest standard Shadow Judas, że każdy na czacie podaje inne informacje, dlatego mi się nie chce, jak słyszę, że mam zmieniać build, albo mam zmieniać zaklęcia, mi się słabo robi na samą myśl, bo ja wiem, że okej, to teraz ja szukam na mapie, albo szukam w twierdzy, będę teraz łaził we wszystkie miejsca, bo nie pamiętam, kto gdzie jest, ponieważ jakiś debit wymyślił, że to będzie na planie koła, tak żeby się każdy gubił.
8716:  No i teraz sobie mogę na następne, no dobrze, to ja teraz sobie spróbuję tutaj, może tutaj znajdę, o, może tutaj ona będzie, nie, a nie, nie, tutaj jest kto inny, okej, to może w takim razie tutaj, może ten, może to miejsce, może tutaj jednak będzie to.
8731:  O nie, nie, nie, tutaj też nie ma, tutaj też nie ma, to może tutaj w takim razie będzie, o, o, może tutaj.
8743:  Karyjska falanga, karyjski odwet.
8745:  Światło gwiazd, błyskamienny pocisk.
8748:  Klinga porządku.
8748:  Nie, nie ma.
8752:  Szukaj postaci o imieniu Selen.
8753:  Więc w twierdzy nie ma.
8755:  Aha, szukaj postaci o imieniu Selen.
8757:  Czyli na całej mapie teraz szukam maleńkiej ikonki
8761:  Z postacią.
8762:  No okej, to szukałem po kolei, ponieważ oczywiście nie ma żadnej listy postaci nigdzie.
8766:  Jura jest.
8767:  Okej.
8768:  Jest koczowniczy kupiec.
8769:  Okej.
8770:  Jest kościół Elecha i kupiec Cale.
8772:  Nie ma.
8773:  Jest koczowniczy kupiec.
8774:  Selen jest uranali.
8776:  I myślicie, że mnie to coś powie?
8778:  Co to znaczy Selen jest uranali?
8780:  Nawet nie wiem, gdzie to jest.
8782:  Koczowniczy kupiec numer 300.
8786:  Okej.
8787:  Czarodziejka Selen.
8789:  Jest.
8790:  Jest.
8792:  O, w Akademii Rai Lucari to trochę bardziej brzmi.
8797:  Jesus Christ, naprawdę, Jesus Christ.
8802:  Tu nie można było zrobić listy.
8803:  Ona się teraz zmieniła w to cholerstwo, to pamiętam.
8806:  Tak, bla bla bla.
8844:  Okej, to wiele wyjaśnia.
8856:  Ile to daje?
8858:  400.
8858:  Ile to daje?
8859:  200.
8859:  Dobrze, to użyjmy wszystkich tych niskich.
8869:  Ile to daje?
8870:  50 tysięcy?!
8871:  Jezus Maria.
8873:  Strasznie dużo.
8885:  Cicho siedź.
8889:  I wezmę sobie te tarcze na przyszłość.
8891:  Falanga błyskostrza, majas.
8898:  Dobra, a gdzie to było tutaj?
8919:  Dobra, wyeliminujemy wszystko, co wiem, że nie działa na tego bossa.
8929:  Dobra, zobaczymy.
8938:  No to zasięg... Biorąc pod uwagę, ile to zużywa magii... Tak, oczywiście, że zaraz zobaczymy Tiwio, może to nic nie da, ale to ja to wiem akurat.
8952:  Fajne są te obrażenia, nie?
8955:  Czasem zadaje ci maksimum HP, a czasem nie.
8959:  Ale nie, hitbox jest bardzo konsystentny.
8961:  Bardzo.
8964:  Spamuj tym.
8965:  Usiłuję.
8968:  Muszę mieć tylko czas.
8970:  Aha, fajny ma to zasięg.
8972:  Fajny ma to zasięg.
8975:  Z czym to się różni od używania katany w takim razie?
8984:  Okej.
8989:  To teraz tylko rozwiązać problem tego, że nie mam HP na pół ekranu i będzie okej.
8998:  Damage dobry jest, tak, tak, tak.
9000:  To prawda.
9001:  Tylko że... Dobra, ja się poddam.
9003:  Poddaję się kuźwa z tym pierdolonym eliksirem.
9005:  No niestety muszę sobie wziąć coś, co mi da niewrażliwość.
9009:  Muszę.
9010:  Nie mam wyjścia.
9013:  Nigdy tego nie zapamiętam.
9015:  Pęknięta łza całunu magii mogła... Czemu ja nie mogę sobie tego zmieszać naraz?
9019:  Żebym mógł sobie zmieszać, będę mieć opcję.
9021:  Jeden eliksir, którego używasz.
9023:  Drugi eliksir, którego często używasz.
9024:  Trzeci eliksir, którego często używasz.
9026:  Nie, nie można tego zrobić, ponieważ UX w tej grze nie istnieje.
9036:  Znaczy, w ogóle tutaj jest coś takiego, że... Zwiększa negację wszystkich obrażeń, czyli to musiałbym mieć.
9060:  Zamienia otrzymywane obrażenia na punkty życia, razem z tym mogą być dobre.
9065:  Czyli szkarłatna łza i opalizująca.
9068:  Albo neguje znaczną część obrażeń i zwiększa negację wszystkich obrażeń.
9075:  Wydaje mi się, że to.
9076:  Nie mogę zrobić screena z tego względu, że te dwie łzy są opisane w taki sposób, nie?
9083:  Więc nie, nie, znamiasz nawet opisanego tego naraz.
9086:  Powiedzmy, że one wyglądają najbardziej magicznie ze wszystkich, więc jakoś zapamiętam.
9090:  Anywho... Zobaczymy, czy to cokolwiek da.
9099:  Bo z tym nie potrzebuję tam eliksiru na manę, bo karyjski siekacz to jest coś, czym można spamić.
9114:  Okej, to rozwiązuje większość problemów.
9117:  Ale nie wszystkie.
9123:  Oczywiście nie wiem, ile trwa ten eliksir, wiadomo.
9126:  Aha.
9128:  Czyli mam na jedną sekundę... Mam na jedną sekundę zwiększone obrażenia, ale biorąc pod uwagę to, że mój przeciwnik ma niewyrażliwość dłużej niż ja na samym początku, to chyba muszę to wypić w ostatniej chwili.
9140:  Czyli muszę poczekać, aż ona mnie zaszarżuje,
9144:  Mhm, tak.
9147:  To czerpać ją na jednego hita?
9148:  A, okej.
9151:  Widzieliście jak mnie cofnęło znowu?
9159:  Nie, nie, to w ogóle nie denerwujcie mnie z innymi eliksirami.
9165:  Negacja, 90% damage'u jest na jeden atak.
9167:  To jest po prostu komedia absolutna.
9170:  Więc nie, nie działa na trzy minuty, musiało to zostać znerfione.
9175:  pierniczę, to wracam do mojego normalnego eliksiru, koniec.
9180:  Wiedziałem, że nie jest zbyt piękne, żeby było prawdziwe.
9192:  Nie no, zbyt... Musi wejść dobry RNG z unikaniem.
9199:  Czyli nie takie.
9208:  Mhm, znowu to.
9210:  Ale coś mało spamisz ataku.
9213:  Coś z szarża by się wypadało zrobić, nie?
9218:  Szarża, szarża.
9219:  No, no!
9220:  Dobrze, dobrze, dobrze!
9222:  Szarża?
9224:  Czy teraz spamienie?
9225:  Teraz spamienie, dobra.
9236:  Ale jest piękne, że pomaga nam zaklęcie z podstawki, nie?
9240:  Heh.
9267:  Nie mogę nałożyć Asha of War, z tego względu, że Asha of War nie nakłada się na kostury.
9283:  Jezus, ja nawet nie widzę, co on...
9288:  To jest pierwszy i nieplanowany boss Nadio na dzisiejszym streamie.
9291:  Chciałem sobie spokojnie poeksplorować, ale w tej grze nie można eksplorować, ponieważ wszystkie nowe obszary są gatekeepowane bossami.
9298:  Nie ma czegoś takiego jak ulepszanie czarów w tej grze.
9304:  Musimy zwiększyć liczbę butelek.
9315:  Jeszcze raz powtórzę Dłofen, nie można dawać Ashes of War na kostury.
9320:  To jest niemożliwe.
9322:  Nie da się tego robić.
9328:  Ponieważ ta gra robi absolutnie wszystko, żeby magom było jak najgorzej.
9340:  W związku z powyższym nie, nie możesz nałożyć Ashes of War na kostur.
9355:  Czy jest broń, która jest konstruktorem w tym dodatku, a po co?
9357:  Przecież ten build, który ja mam, nie istnieje.
9364:  Po prostu masz nim nie grać.
9366:  We're problem.
9367:  Po prostu nie graj tak.
9368:  Po prostu nie graj magiem.
9369:  Co za problem.
9372:  Gra jest zbalansowana wokół tego, że masz nim nie grać.
9381:  Nie, nie można nakładać na kostury, ponieważ jedyne kostury, które zadają jakiekolwiek obrażenia, to te, które mam, a te, które mam są legendarne, a na nie nie można nakładać Ashes of War, w związku z tym nie, nie można nakładać Ashes of War na kostury, można nakładać tylko na słabe kostury, których nikt nie używa. ...
9453:  Super, uwielbiam atak, który jest jednocześnie od prawej i z lewej strony, dzięki czemu jeżeli zrolujecie go, to za każdym razem i tak was trafi, ponieważ rolujecie tylko jeden z tych ataków, a nie równoczesny atak łbem, który idzie z drugiej strony.
9469:  Nie, nie można dać Ashes of War ani na karyjskie berło królewskie, ani na błyskamienny konstruk Lusata, ponieważ obydwa są legendarne.
9480:  Próbowałem.
9482:  Ponieważ karyjskim berłem królewskim przeszedłem całą podstawkę.
9486:  Nie mam sztyletu.
9487:  To nie jest sztylet!
9489:  Jezus Maria!
9507:  Jak to ludzie robią na koniu, skoro każdy proponuje?
9509:  Ciekawi mnie bardzo ten fakt, biorąc pod uwagę, że boss jest szybszy od nas na koniu.
9519:  Ja bym chciał wiedzieć, dlaczego za każdym razem jest inaczej ten unik, mimo że ja go używam dokładnie z takim samym timingiem.
9527:  Nie jestem w stanie tego zrozumieć.
9529:  Nie jestem.
9551:  To jest tak, jakby mój rol był krótszy od jego hitboxa.
9556:  Ma różną prędkość, no shit, no.
9560:  Przecież ja widzę, kiedy jest coś zrobione niespójnie, a coś jest zrobione spójnie.
9573:  To jest absolutnie nieprawdopodobne.
9579:  Wiesz, ten timing po prostu jest niespójny, on jest za każdym razem inny.
9583:  To jest tak, jakbym za każdym razem musiał nie tylko w precyzyjnym momencie tego uniknąć, ale także w precyzyjną stronę, widzicie?
9592:  To jest przerażające.
9596:  Może odpowiedzią jest to, żeby nie mieć go oznaczonego.
9598:  Haha, znowu.
9600:  Kolejna rzecz, która jest pod graczy, którzy nie są magiczni.
9602:  Spróbujcie sobie nie zaznaczać mieczem.
9607:  Nie zaznaczać, przepraszam, jak macie zaklęcia.
9609:  To jest dokładnie to.
9617:  To jest dokładnie to, a ja nie mogę go oznaczać.
9630:  Nie ma wystarczająco czasu na walki, żeby samo nawiązać.
9633:  Cofnij sobie 15 minut wstecz, jak mówiłem o tym, że nie będę grał z summonem tutaj.
9643:  Jezu, jakie to jest wredne!
9646:  Nauczcie się projektować wreszcie ten cholerny focus, debile!
9651:  Design issue następny mają.
9654:  Nie umieją zaprojektować Lokona i z Lokonem z jakimś cudem cholera jazda się gorzej unika.
9663:  Nieprawdopodobne absolutnie.
9668:  Tak, bo jak mam go oznaczonego, to on roluje w jego Cooper i łapie mi hitbox Cupra, tego cholernego dzika.
9678:  Teraz za wcześnie.
9685:  A teraz w animacji, tradycyjnie.
9687:  Mogę, mogę?
9689:  Dziękuję.
9691:  Dzięki za oglądanie!
9720:  Jakie to jest... Boże, jak to jest źle zrobione!
9737:  Dasz mi jakieś otwarcie na atak, czy żadnego?
9740:  Nie, żadnego, okej, rozumiem.
9743:  Dobrze, no to, no to już, już koniec, tak?
9745:  Czy jeszcze się, już się nie bawimy, czy się bawimy?
9750:  Tak, jak przelatuję przez niego, to wtedy łapie was w hitbox z tyłu postaci.
9755:  Tak, to jest genialnie zaprojektowane.
9758:  Mam symulator leczenia w tym momencie, czuję się jak na NFZ-cie.
9763:  Będzie jedno... Będzie otwarcie, czy nie będzie otwarcia?
9765:  Nie.
9786:  Musiałem rzeczywiście dodać bota, który będzie przypominać o tym, że nie zmieniam buildu i nie używam summonów.
9791:  To jest prawda.
9794:  Będzie trzeba.
9809:  Nie mam nic do dodania na temat sposobów, w jaki zostały zaprojektowane hitboxy w tej walce.
9815:  Nie mam nic do dodania.
9820:  Nic.
9822:  Cały czas te same animacje są w pętli, non-stop.
9835:  Jeżeli masz, Mac, jakąś broń, która jest kosturem lepszym od tego, który mam, proszę.
9841:  Nie ma problemu.
9842:  Użyję.
9847:  Macie trzeci już dowód empiryczny na to, że ta walka została źle zaprojektowana.
9855:  Ponieważ w momencie, w którym masz oznaczonego przeciwnika, unikasz inaczej.
9871:  Nieprawdopodobne.
9873:  Jak ja słyszę tekst Czerwonej Lizy, że trzeba trzymać się boków przeciwnika, który skacze wszędzie, to bawi mnie, nie ukrywam.
9883:  Czwarty raz uniknąłem.
9891:  A nie ukrywam, że jak nie jest oznaczony, to o wiele ciężej mi właśnie kontrolować to, co się teraz dzieje.
9913:  No tak, Faris, ja wiem, że rolujesz w odniesieniu relatywnie do punktu, tak, ja to wiem, tylko jest jeden kuźwa problem!
9919:  Jak masz zaklęcia dystansowe, to nie możesz bez tego ich użyć!
9923:  Nie możesz!
9925:  Fizycznie nie możesz, nie da się!
9928:  Dlatego to jest źle zrobione!
9930:  Właśnie dlatego!
9933:  Jak się walczy wręcz, to się nie oznacza.
9935:  Nigdy się nie oznacza.
9936:  Nie musisz tego robić.
9937:  Absolutnie nie musisz tego robić.
9938:  Natomiast w momencie, w którym masz build dystansowy, musisz to robić.
9942:  Ba!
9943:  Ile razy mi się zdarzało, że były oznaczone przeciwniki i zaklęcie nie docierało.
9949:  Dzięki, Wiktor Winter, za wsparcie.
9951:  Jamnik nawodnienia.
9952:  To prawda.
9952:  Ja się nawadniam cały czas.
9958:  Za wcześnie.
9960:  Teraz był mój błąd.
9961:  Przynajmniej to widzę.
9965:  Teraz jestem zlokowany w animacji.
9967:  Cokolwiek się stanie, przegrywam już w tym momencie.
9970:  Nieważne, co zrobię.
9972:  Nie ma żadnego znaczenia, co zrobię.
9976:  Jestem w pętli animacyjnej, więc jakąkolwiek decyzję podejmę, będzie zła.
9990:  Tak, trzeba zrolować wtedy, kiedy postać jest we łbie dzika, dosłownie.
9994:  W ostatniej chwili to musisz zrobić, ale bez oznaczenia.
9997:  Jeżeli to zrobisz z oznaczeniem, przepchnie twój model postaci.
10009:  O. Przestań mnie atakować seriami, teraz będzie seria.
10012:  Teraz będzie seria.
10013:  Widzicie?
10014:  Jest seria.
10015:  Seria jest po to, żebyś się nie mógł wyleczyć.
10022:  To po to jest ta seria właśnie.
10023:  Że jeżeli popełnisz błąd, cokolwiek zrobisz, zaatakujesz, unikniesz, wyleczysz się, będzie zły timing.
10030:  Cokolwiek wtedy.
10031:  Jeżeli zrobisz jeden błąd.
10033:  Więc rozwiązanie jest takie, żeby nie zrobić ani jednego.
10035:  Czy wiesz, że Twój kostr zwiększa użycie many o 50%?
10037:  Tak, wiem.
10041:  Ale również zwiększa obrażenia.
10045:  Za wcześnie.
10049:  I jestem w pętli animacyjnej.
10054:  O!
10056:  Nie był ataku kuprem, no ciekawe.
10058:  Ale jasne.
10091:  I tak te najszybsze ataki jakie mam, a i tak nie jestem szybszy od niego.
10107:  Arturze, proszę, nie pisz o czymś, co mieliśmy wypróbowane 10 minut temu, wiesz?
10112:  Znaczy, próbowaliśmy tego eliksiru, który zrobi negację obrażeń i robi na jeden cios negację obrażeń.
10120:  Może warto po prostu sprawdzić wpierw, jak działa jakaś rzecz.
10124:  Jeżeli coś działa w ten sposób, że to jest negacja obrażeń od jednego ciosu, no to to jest tak samo użyteczne, jak mój jeden perfekcyjny unik.
10132:  To ja już wolę się nauczyć unikać wtedy, nie uważacie?
10136:  Chyba skuteczniejsze to jest, tak mi się przynajmniej wydaje.
10150:  To nie jest kwestia już przyspieszenia castu, to jest kwestia tego, że sama animacja zawsze będzie dłuższa od każdego ataku tego bossa.
10167:  I nie tylko tego zresztą.
10176:  Mówię?
10188:  Jak on jest w serii, ja nie jestem w stanie mu ani razu zadać obrażeń.
10193:  Mniej stagger wreszcie!
10195:  Mniej choć raz stagger!
10203:  Pokaż mi jednego seczo streamera zagranicznego, który gra magiem.
10206:  Jednego.
10208:  Jednego.
10208:  I który chwali grę.
10209:  Jednego.
10227:  Ja w tym momencie musiałem sobie utrudnić walkę, ponieważ nie mam oznaczonego przeciwnika, który jest ze wszystkich stron.
10234:  Bo tylko w ten sposób działają uniki.
10250:  No i jeszcze zapomniałem o szarżach.
10253:  Zapomniałem o zaklęciach, które są.
10255:  Widzicie?
10255:  Był oznaczony i się nie da uniknąć.
