Niedomag Iamnix rozbija się po stolicy | ELDEN RING Livestream #9
🔗 https://www.youtube.com/watch?v=ywQj9Ugpfao

26:  KONIEC
4261:  Wcale nie zginiesz.
4262:  Dzięki, chaty, za wsparcie.
4263:  Dzięki, niezmienne.
4265:  Olbrzymie dzięki.
4273:  Tak!
4274:  Dobrze, czy tutaj coś jest?
4275:  Tu na pewno coś będzie na dole.
4277:  No nie ma szans, żeby tutaj nie było czegoś na dole.
4279:  Tu jest coś, co nam zagraża.
4282:  Oho!
4283:  Oho!
4283:  Oho!
4284:  Oho!
4293:  Ja wam... Nie, nie, nie, nie, nie!
4294:  Wypuchaj se sam!
4298:  Rozgrzewam klawiaturę, w szczególności klawisz F. Tak, tak.
4303:  Tu będzie F. Ani chybi.
4307:  Ale ciekawe, że nie są... Uuuu...
4312:  Czy tu będzie łasunia?
4314:  Czy tu będzie łasunia?
4315:  Bo coś się złoci.
4318:  Złoci się coś.
4338:  Okej, tutaj nie będzie łasunia.
4341:  Poważne sprawy.
4343:  Musimy mieć znowu nasz wspaniały kapelusz.
4349:  I teraz absolutnie i w stu procentach przywołujemy kogokol... ...
4370:  Nie!
4371:  Daj mi stąd wyjść!
4372:  Nic nie widzę!
4374:  Nic nie... Szlag!
4387:  Wielbiam jak wall dekor, wall dekor ważny w pomieszczeniu z bossem.
4394:  Potrzebujemy donic, między którymi nie da się przemieszczać.
4401:  Sugerowałbym także dziwne, ciasne przesadzenie, w których boss nie może się schować, ale koniecznie także sofa.
4413:  za którą nie można przejść i na ścianach proponuję panu dużo ziarstwa, które sprawi, że walka z bossem będzie zgoła niemożliwa.
4437:  Drugim największym wrogiem Niamniksa po grawitacji jest przyszpilenie do ściany.
4441:  Tak.
4442:  Tak właśnie jest.
4449:  Oczywiście, że posąg Mariki był w niewłaściwym miejscu.
4453:  Wiecie dlaczego?
4455:  Wiecie dlaczego czaty?
4456:  Nie no, musicie wiedzieć dlaczego.
4458:  Jeżeli nie wiecie, ja wam powiem.
4460:  Ja wam powiem dlaczego.
4461:  To jest po to, żeby ktoś, kto tutaj skacze, spadł i stracił wszystkie runy.
4467:  To jest po to.
4477:  Okej.
4478:  Okej.
4478:  Tak, tak, tak, tak się bawimy.
4485:  Nie ma problemu.
4496:  Tak się bawimy.
4498:  Proszę bardzo.
4499:  Walnę cię wszystkimi zaklęciami, które mam.
4504:  Okej, nie walnę cię wszystkimi zaklęciami, które mam.
4506:  Walnę najskuteczniejszymi zaklęciami.
4510:  Dobrze!
4513:  Jak śmiesznie.
4543:  Nie domagiam niks, nadużywa zaklęć.
4549:  Staran pisze, że korzysta z Beflixa, bo ogląda Moon Knighta, którego nie ma w Polsce.
4552:  Tak, Disney+, dziękujemy.
4553:  Na razie jest okej, potwierdzam, tylko trzeba tam mieć bardzo dużo różnych radosnych adblockerów.
4561:  Dobrze, coś zdobyliśmy.
4563:  Coś tam o nyksowego władcy, ja oczywiście nie wiem co, ponieważ naturalnie natychmiast zapomniałem.
4572:  Jestem prawie pewien, że to był wielki... Nie, to nie był wielki miecz.
4580:  Jest!
4583:  Wielki miecz wykuty ze złotej rudy pochodzącej z meteorytu.
4589:  Ostrze skrywa magię grawitacji.
4591:  Kolejny ostrze, którego możemy teoretycznie używać.
4594:  Runy.
4595:  Racja, moja wściekłość na tego przeciwnika sprawiła, że zapomniałem o runach.
4597:  Fun fact, wciąż nie dają one nam levelu.
4598:  Uuuu.
4620:  Łasunia!
4622:  Łasunia!
4627:  Czy nie regenerowałem zdrowia?
4629:  Aaa, tak, tak.
4631:  Słuszne, słuszne spostrzeżenie punktu tematu.
4633:  Teraz mamy miksturkę, która daje nam darmowe zaklęcia przez 12 sekund zamiast tamtej.
4639:  Niesamowitej mikstury!
4643:  Niesamowita mikstura jest niesamowita.
4646:  Kolejna wieża, o tak.
4648:  Gdzie my jesteśmy?
4650:  Jesteśmy w zupełnie innym miejscu niż myślałem.
4655:  W zupełnie innym miejscu.
4658:  Można nazwać jamnika łasunia.
4660:  Ładne dory.
4662:  Jak to zamknięte na głucho?
4666:  Jak śmiał?
4670:  Level czy z runami z ekwipunku?
4673:  Kto wie?
4680:  Jest to prawdopodobne.
4687:  Czekam na Stranger Things?
4688:  Bardzo.
4691:  Mam nadzieję, że będzie lepiej niż... 4000 jeszcze.
4696:  Że będzie lepiej niż było w trzecim sezonie, bo trzeci sezon był koszmarny.
4706:  Dobrze, mamy to.
4709:  To boska wieża tutaj po bossie.
4711:  Rozwój postaci.
4713:  Co możemy zrobić?
4714:  Umysł, wytrzymałość.
4716:  Za moment będziemy inwestować w zręczność, ale jeszcze teraz witalność do 60 musimy podciągnąć.
4724:  Pierwszy loch w pogrobnie, bo go nie robiłem.
4726:  Nie wiem, gdzie on jest.
4728:  Natomiast tutaj jeszcze mamy troszeczkę do pozwiedzania.
4731:  Weźmy sobie może do Sanktuarium Złotego Drzewa.
4734:  Spetsuje koszmarny.
4736:  W trzecim sezonie Stranger Things było za dużo takiego fanservice'u.
4739:  O!
4739:  Lata 80!
4739:  O!
4739:  Lata 80!
4740:  O!
4740:  Lata 80!
4744:  Jakby rozumiem, że to była część Stranger Things i ona była ciekawa, ale bez przesady, nie aż tak, żeby całość trzeciego sezonu temu poświęcić, porzucić zupełnie te inne wątki, które były bardzo ciekawe.
4755:  Drugi sezon o wiele lepszy pod tym względem.
4759:  Czy jakiś ważniejszy boss padł?
4760:  Nie, jeszcze żadnych fabularnych nie robiliśmy.
4763:  Co wy?
4766:  Tutaj tylko walczyliśmy z jakimś duchem ostatnio i nic więcej.
4774:  Okej.
4775:  Idziemy, idziemy.
4776:  Idziemy w tę stronę.
4778:  A jeżeli pójdziemy w tę stronę, to czy to coś da?
4781:  A, tu było to drzewo.
4783:  No właśnie.
4785:  Drzewo.
4787:  Może pójdziemy w górę drzewa?
4789:  Czy jesteśmy w stanie pójść w górę drzewa?
4793:  Na pewno jesteśmy w stanie pójść w górę drzewa.
4797:  Nie, nie jesteśmy w stanie pójść w górę drzewa.
4798:  Chyba tutaj?
4801:  A może jesteśmy?
4801:  Nie, nie jesteśmy.
4805:  Tam byliśmy, naprzeciwko?
4809:  Nie wydaje mi się, byśmy tam byli.
4815:  Trzeba do podziemi iść.
4819:  Wracaj i na prawo.
4820:  Dobrze, pójdziemy na prawo.
4827:  O tak, jesteśmy w innym miejscu.
4828:  Prawie jak pielgrzymi.
4838:  Pamiętasz to pole po bitwie pełne ogromnych strzał pod stolicą?
4841:  Tam jest znajoma twarz i powinienem z nią zagadać.
4843:  Okej.
4843:  Dobrze.
4844:  Wiem nawet, gdzie to jest mniej więcej.
4848:  Patrzcie, tu możemy wejść.
4851:  To jest piękna muzyka w stolicy.
4853:  Ach!
4859:  Koń?
4859:  To by się przydało.
4860:  Mhm.
4861:  Bardzo.
4863:  Piękny parawan.
4870:  Widoki, moi drodzy.
4872:  Widoki.
4876:  Ten złoty duch zabity ostatnio w stolicy, to jest ważny wosk fabularny?
4880:  Opowiadacie?
4883:  Nie wiem, czy tam jest sens iść.
4884:  Wydaje mi się, że nie.
4889:  A, na dach i przez okno jednak.
4891:  Aaa.
4898:  Ale piękny dach, złoty.
4901:  Złote, a skromne.
4905:  Polscy biskupi byliby zachwyceni.
4911:  Przepiękne.
4915:  Smok, niech będzie chwała.
4920:  Jest tutaj pięknie.
4922:  Jakie to miejsce jest smutne, prawda?
4923:  Jest tutaj taka nostalgiczna aura.
4932:  Złote dachówki sztuka.
4934:  Przypomina złocenia na obrazach, no.
4936:  Bardzo jest starannie zrobione to złoto.
4938:  To nie jest proste uzyskać taki złoty kolor, to raz.
4940:  Nie jest proste zrobić z tego taką teksturę, która będzie wyglądała autentycznie.
4946:  Przed tobą przedmiot.
4950:  Przed nami przedmiot!
4952:  Przedmiot jest przedmiotem!
4958:  Łuk złotego drzewa.
4960:  To jest chyba pierwszy łuk, który dostaliśmy.
4966:  Dobrze.
4966:  Tutaj myślę, że możemy jeszcze wejść na ten korzeń, ale co tutaj?
4969:  Niebiańska rosa.
4970:  Kopnij drabinę!
4971:  Drabina została kopnięta.
4972:  To dobry znak.
4996:  Mikołaj pisze, że właśnie zwrócił sobie ze spacerku, a tu niespodzianka, mamy live'a.
4999:  Tak!
4999:  I jutro też, i pojutrze też, tylko jutro i pojutrze o 18.
5007:  Ja już sobie ostatnio zapętliłem aż tę muzykę, którą miałem.
5011:  Ej, ej, ej, ej, ej!
5014:  Andrzej!
5015:  To jebnie!
5037:  Okej, udało się.
5039:  Udało się.
5040:  Tak, macie... Tylko nie skacz, tak!
5044:  Tak!
5045:  Ja wiem, ja wiem!
5048:  Gdzie jest to, czego szukamy?
5050:  Zasady Złotego Porządku.
5052:  Modlitewnik Fundamentalistów.
5054:  Jak?
5055:  Złotego Porządku, głęboki i skomplikowany traktat akademicki.
5059:  Tak.
5060:  Przedstawiający fundamentalne zasady porządku.
5063:  Dzięki temu modlitewnikowi doświadczony kleryk uzyskuje dostęp do następujących inkantacji.
5067:  Podstawa programowa.
5072:  To jest jedna z tych inkantacji.
5074:  Jaka mogłaby być druga inkantacja?
5081:  Nie wiem, jaka mogłaby być druga inkantacja.
5082:  Muszę się zastanowić, jaka mogłaby być druga inkantacja.
5092:  Prawo regresu.
5094:  Jeszcze dostaliśmy modlitwę i dwóch palców.
5099:  Ciężka sprawa.
5100:  W ogóle powiem wam, że nie chciałbym w ten sposób siedzieć.
5108:  To nie jest sposób siedzenia, który jest dobry dla ludzi z agorafobią.
5116:  O, jeszcze zbiór lektur na maturę.
5117:  Tak jest.
5132:  Tak jest.
5134:  Zbiór lektur na maturę jest bardzo ważny, żeby się czytało, a nie grało.
5150:  Chciałbym się dowiedzieć, dlaczego dzieją się takie rzeczy.
5153:  Dobrze.
5155:  Mam wrażenie, że zrobiliśmy tutaj wszystko, co mogliśmy zrobić, ale z jakiegoś powodu na pewno dostaliśmy tę drabinę.
5163:  Problem polega na tym, że nie mam zielonego pojęcia, gdzie ona jest.
5167:  Po korzeniach do góry.
5176:  Inkantacja... Lektura.
5178:  Inkantacja doprowadzająca przeciwnika do szału i śmierci z zanudzenia.
5182:  Tak właśnie.
5183:  No dobra, ale tutaj jest jeden korzeń, po którym możemy iść do góry.
5186:  Chyba, że jest więcej korzeni, po którym możemy iść do góry.
5192:  Nie wiem, czy będziemy robić bossa.
5193:  Kto wie?
5195:  Coś.
5195:  Tym bardziej coś!
5200:  No muszę powiedzieć, że... Muszę powiedzieć, że... Robi się bardzo poetycko.
5209:  Coś.
5209:  Tym bardziej coś!
5213:  Lepiej zostawić bossa na koniec streamu.
5216:  Ja myślę, że jeszcze będziemy mieli bardzo dużo do robienia.
5218:  To nie jest tak, że my kończymy w tym momencie.
5224:  Tam jest ważny boss do pokorzenia od góry, więc polecam się wstrzymać, zanim nie obejrzymy, co jest za murami.
5232:  Idę w kierunku bardzo ważnego bossa fabularnego.
5239:  Aha.
5239:  To dobrze, to... I tu jest... Co?
5249:  Zostaw, zostaw.
5250:  Kamera.
5251:  Obrzydliwa kamera.
5252:  Pakamera.
5256:  Okej, to nic nie daje.
5257:  To jest niebezpieczny przeciwnik.
5267:  Tak, to jest bardzo niebezpieczny przeciwnik.
5271:  Ja mam wrażenie, że myśmy z nim kiedyś walczyli, a on był wtedy bossem.
5277:  Tak, to stanowczo on.
5278:  Okej, czy mogę się napić?
5285:  Dziękuję.
5296:  Tak, walczyliśmy z nim, dokładnie.
5299:  Był bossem parę razy i zrobił nam z dupy jesień średniowiecz, a to czarny nóz.
5302:  Bossem była ich zabójczyni, okej.
5305:  O, okej, okej, okej, okej.
5307:  Ale ruchy ma bardzo podobne.
5309:  Okej, ale gdzie jest łasunia?
5320:  He?
5320:  Co?
5328:  Tu jest łasunia, ja jej nie widzę.
5340:  Ale co, czaty, jest sens ogarniać tę walkę teraz, o ile... A nie, tam jest boss, dobra.
5349:  Błogosławieństwo złotego drzewa.
5352:  Nowy rekord dla ślepoty Krzysztofa, to prawda.
5356:  Okej.
5359:  Okej.
5361:  Ale na polu bitwy, Brendo, okazuje się, że byliśmy, tylko że ja nie słyszałem tego dialogu.
5365:  Haha.
5371:  Dobra.
5372:  To tak.
5374:  Plan jest następujący.
5376:  Gwiazdy ruiny i na razie bez przyzwania.
5380:  Krzysztof Emma jest zwany ślepym.
5381:  Tak.
5383:  Będę nosić z dumą ten przydomek.
5398:  Poświęcaj nam, nieprzyjemny satan.
5408:  Co masz z tymi tronami?
5412:  Aaa... Godric Główny.
5416:  Twój twórca, Micheal.
5431:  General Bredan.
5434:  Praetor Rhaekard.
5438:  Lunarka Princesa Rani.
5444:  Znam Cię, błędni uroczyści.
5446:  Wszyscy.
5454:  Twoi przyjaciele są całością spokoju.
5465:  Ulałem, jak to był Kostur.
5469:  Bananana-nana.
5500:  O nie, nie, nie, nie!
5501:  Zły, zły, zły timing, zły timing.
5522:  Nie, zły timing!
5528:  Ej!
5533:  Przecież to nie używaj potężnego zaklęcia!
5546:  Ten boż jest wystarczająco niepotężny!
5586:  Musimy mieć więcej eliksirów życia na niego
5598:  Wiem, że możemy sobie przywoływać ludzi, ale chciałem grać teraz bez salmonów, bo mamy naprawdę dość dobre zaklęcia i niech to będzie interesujące.
5608:  Tu już jest ten etap.
5611:  Nie wiem, czy wrzuciłem śmierć, ale chyba tak.
5614:  Michał pisze, że po streamach zaczął sam grać Eldena, Godric siadł za drugim Graty.
5622:  Piękna jest ta walka.
5624:  On ma dość opóźnione ataki, więc trzeba później rollować.
5628:  A, liczba butelek.
5630:  Słusznie, słusznie, słusznie.
5632:  Poznałeś, że to jest Margit?
5633:  Nie?
5634:  To jest Margit?
5635:  Naprawdę?
5637:  Myśmy z nimi już walczyli?
5640:  Pan Zagraj pisze, że zrobił playlistę na YouTube.
5643:  Czy mam coś przeciwko?
5644:  Nie, dlaczego miałbym mieć coś przeciwko?
5646:  Dobra, butelki.
5647:  Teraz tak, zastanówmy się.
5649:  Szybko mu zdrowie schodziło, więc weźmy sobie 7 na 5.
5656:  Pierwszy boss w Stormwind Castle.
5658:  W życiu bym go nie rozpoznał.
5660:  Przecież on jest inaczej ubrany!
5663:  Jak mam rozpoznać kogoś, kto jest inaczej ubrany?
5677:  Okej, może łuk.
5678:  Nie jest tak daleko.
5680:  Walnę go łukiem.
5680:  Okej.
5691:  Dzięki za oglądanie!
5722:  Zostaję w twoim pokoju, Satchie.
5756:  Oh, fuck.
5761:  Co w akurat pił?
5764:  Fuck!
5770:  Fuck!
5770:  Nie, niewiele brakowało.
5777:  Margot przygrał imię Margit i pod tym imieniem zabijał pretendentów do Eldyńskiego Tronu.
5781:  Okej, okej, okej.
5791:  To jest dobry moment na niesamowitą eliksir i kometę.
5798:  Taak, ale czaty mają uraz wobec komety Azura, więc szanuję to.
5806:  Niech to będzie walka uczciwa.
5810:  Jeden na jeden.
5815:  Chciałem się spotkać z tobą w swoim ruchu.
5861:  Dobrze.
5873:  Dobrze.
5895:  Chciałbym, żeby moje zaklęcia przerywały jego cykl ataku, ale...
5939:  Nie umiem tego uniknąć.
5940:  Nie umiem uniknąć tego awansu.
5945:  Nie wiem, czy to trzeba się rolować do przodu?
5947:  Trzeba to będzie sprawdzić.
5956:  A on w drugiej fazie jest bardzo silny.
5961:  Chyba do przodu.
5962:  Bójmy się do przodu rollować przed jego atakiem.
5964:  On zabiera trzy czwarte paska.
5968:  Aaa, kometa.
5970:  Kometę zrobimy wtedy, gdy będziemy bardzo zdesperowani.
5978:  Dwa razy może da się go.
5978:  Ok, nie udało się.
5995:  Dzięki za oglądanie!
6030:  Co to za spadek?
6031:  Jakiś spadek klatek mnie straszył.
6032:  Za mała jest ta arena.
6033:  O dobra, dobra, dobra.
6063:  Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie,
6091:  Ciężko jest trzymać dystans tutaj.
6104:  Dużo straciliśmy w pierwszej fazie.
6106:  Czyli tak, rol do przodu też nie unika tego ataku.
6112:  Czerwony, masz dużą szansę na grab.
6113:  No właśnie, właśnie.
6115:  Taka bardzo duża.
6116:  Dobra, dajmy sobie ten Ługloretyn od razu na samym początku, bo to są ważne i cenne sekundy obrażeń.
6126:  Jeśli dwa razy uda go wbić na pełnym naładowaniu, to będzie super.
6132:  Tak, jest!
6148:  Ej, ej, ej.
6163:  O, dobrze, dobrze, dobrze.
6180:  O nie, żeby go przynajmniej trochę chociaż, żebym mógł go zestaggerować przynajmniej na jedną sekundę, to byłoby dobrze, ale nie da się.
6195:  Każdy rol unika, ale o timing chodzi.
6198:  Uuu, to ciężko.
6206:  No to będzie, to trochę będzie teraz, tak, tak.
6211:  Sądzę o Palpie.
6212:  Masz na myśli Pulp Fiction jako takie?
6214:  W sensie jako gatunek?
6216:  Bardzo mało takich rzeczy czytałem.
6218:  Chyba tylko Chaka Palanika.
6221:  Mroźny Miecz?
6223:  To jest godne spróbowania, ale on jest zbyt ruchliwy chyba jak na Mroźny Miecz.
6229:  Tak mi się wydaje.
6261:  Pi!
6293:  Oj, pij!
6294:  Pij!
6302:  Tak!
6305:  Zero salmonów!
6309:  Zero salmonów!
6312:  Zero komety Azura!
6321:  Zwycięstwo!
6324:  I wielki run Morgotha!
6327:  Kimkolwiek jest Morgoth.
6330:  Wizerunek króla Omenu.
6332:  Oj, oj, dużo do czytania, dużo do czytania.
6336:  Ale przecież to... przecież to jest gra komputerowa!
6340:  W grze komputerowej się nie czyta!
6343:  Wizerunek Morgotha, pana omenu, wyryty w złotym drzewie.
6345:  Moc jego imiennika może zostać odblokowana.
6347:  Wiem!
6347:  Choć urodził się jako jeden z pozbawionych łaski omenu, Morgoth postanowił zostać obrońcą złotego drzewa.
6351:  Nie odwzajmiał jego miłości, bo nigdy nie był kochany.
6354:  Lecz kochał je mimo to.
6356:  Wzruszające.
6359:  Dawało mi się, że dostaliśmy też wielki run.
6366:  Jak najwyraźniej mi się to wydawało.
6371:  Dziwne.
6378:  Dziwne.
6385:  Satysfakcjonująca liczba run, tak nawiasem mówiąc.
6391:  Dostałem wielki run.
6392:  No tak, tylko że go nie ma.
6396:  Bo Godricka mamy, Radana był wcześniej i Wielki Nur Nienarodzony.
6406:  Gdzie jest prompt porozmawiaj?
6407:  Jaki prompt porozmawiaj?
6409:  O czym wy mówicie?
6416:  Mamy rozmawiać z zasuszonym leśnym dziadkiem?
6425:  Zniszczył... nie tylko kłopot.
6432:  Świat Borowy uchwycił wszystkich, którzy przyjeżdżają do niego.
6436:  Jesteśmy... Jesteśmy wszystkich uchwyceni.
6469:  Wielki Rund był na ekranie, jak w hitpunku mówicie.
6476:  Czemu ja znowu czegoś nie widzę?
6479:  Czemu tak jest zawsze?
6481:  W kluczowych przedmiotach może będzie.
6483:  Okej, jest.
6484:  Czemu on jest tutaj, a nie tu?
6492:  Boska wieża wschodniego Altus.
6494:  Czyli Yendel, okej.
6498:  A, bo trzeba aktywować runy.
6500:  Okej, okej.
6503:  Napisaliście na czatach, że masochizm.
6506:  Nie, nie masochizm.
6507:  Ja zaczynam czerpać przyjemność z skalowania sobie poziomu trudności.
6511:  Na tym rzecz polega.
6513:  Piękna Elden Ringa moim zdaniem, największa jest, leży w tym, że ja w którymś momencie mogę sobie zdecydować, ok, jest mi za łatwo, chcę sobie to utrudnić.
6522:  Jest super.
6523:  Póki ja podejmuję tę decyzję, a nie gra mi ją narzuca, na przykład blokując mi kamerę, jak jestem przy ścianie i oooo, trudno, trudno, bo nie możesz się poruszać, no pff, no trudno, tak.
6549:  Zaczął aktywować runy wszystkie.
6551:  Musi mieć aktywowane runy.
6554:  Teraz do huba na szybko.
6558:  Okej.
6559:  Bo tam, tam dalej mamy, mamy zleconko ładne.
6562:  Śliczne zleconko.
6564:  Nie mogę się teleportować do huba.
6569:  Czemu nie mogę się teleportować do huba?
6572:  Co?
6572:  Co się dzieje?
6575:  Eee?
6576:  Ej, ja nie mogę się stąd... Nie mogę się stąd teleportować, nic nie mogę zrobić, muszę iść dalej.
6591:  Co jest tak nawiasem?
6592:  Przecież włączałem okno bez ramki, nie wiem dlaczego mi kursor przechodzi na czaty.
6604:  Okej, dlaczego ja nie odblokowałem łaski?
6606:  Jej nie było wcześniej, przysięgam.
6610:  Nie było tej łaski wcześniej.
6615:  Super speed level.
6617:  Te 125 tysięcy mnie trochę przerażają.
6619:  Ale to nie jest świetne, ma też sobie problemy.
6621:  No pewnie!
6624:  Witaj znowu, stary przyjacielu.
6628:  Pozwól mi chwilę, żeby porozmawiać z tobą.
6632:  Nie jesteś w stanie wchodzić w piosenkę Erd.
6636:  Nie?
6636:  Zabezpieczona przez świątynię barw.
6639:  Piosenki są nieprzyjemne.
6641:  Piosenka piosenki Erd, która zniszczy wszystko, co nie istnieje.
6646:  Jedyny sposób, by stać przed piosenką Erd i stać się piosenką Erd.
6654:  Jest to piękna pagina.
6665:  Z nami.
6665:  Do błyskawicznych błyskawicznych błyskawicznych błyskawicznych, daleko po błyskawicznych błyskawicznych błyskawicznych, na śnieżnych górach giantów.
6676:  Wtedy... Ok.
6676:  Mogę ustawić błyskawiczne błyskawiczne błyskawiczne i zaprowadzić cię na drogę do stworzenia Lorda Eldona.
6688:  Zostajemy medalion.
6689:  Mamy iść do Wielkiej Windy Dektus, wyjść na zewnątrz i skręcić w lewo.
6695:  Czy to oznacza, że idziemy wreszcie do podziemi?
6697:  Niech moja ręka odpoczywa na Tobie.
6697:  Tylko chwilę.
6698:  Podziel się nimi ze mną.
6699:  Twoje myśli.
6702:  Twoje ambicje.
6703:  Principe Ciebie.
6713:  Jak nam się podoba Daxos IV, to nie jest Daxos IV, naprawdę, jest, jest, jest pięknie, jest świetnie.
6720:  Do Katankum w stolicy jeszcze nie idziemy, dobra, czyli Wielka Winda Dektus i w lewo.
6727:  O Boże, gdzie jest Wielka Winda Dektus?
6729:  Ale zaraz, piękna pani, ja jeszcze chciałem pomówić z piękną panią!
6733:  Nie odchodź!
6735:  We are maidenless again!
6746:  Niedobrze.
6748:  Wielka Winda Dectus.
6752:  Tak!
6763:  Tak, są dwa Supremacy, proszę bardzo.
6767:  W ogóle obejrzałem, nie wiem dlaczego mi się skojarzyło nagle z Naszą Piękną Panią, ale obejrzałem Euforię, obydwa sezony.
6775:  Jakie to jest dobre.
6788:  Okej.
6791:  W lewo.
6792:  Tu jest lewo.
6797:  Chyba, że to chodzi lewo od Wielkiej Windy Dektus, albo lewo od Wielkiej Windy Dektus, jak ją wyjedziemy, jak... na zewnątrz i w lewo.
6803:  Dobra, Krzysztof dobrze poszedł.
6809:  Jeden jedyny raz.
6821:  Czy ceny w szkole mają sens?
6824:  Easy, aż filmy o tym zrobiłem, że nie mają.
6829:  Zejść po schodach.
6831:  Schody są dla słabych!
6832:  Myśmy właśnie pokonali Magrita, który jest Margitem.
6840:  Okej.
6843:  Nie będziemy ryzykować.
6849:  Tu w ogóle było dwóch rycerzy, z którymiśmy walczyli.
6858:  Margit jest Margitem.
6862:  To jest lewo jak byk.
6865:  Chyba, że to lewo jest tam.
6871:  W ogóle myśmy tutaj nic nie zwiedzali, więc wiecie, ja jestem za tym, żeby tutaj dużo zwiedzić.
6878:  Ojoj, ścieżyna.
6880:  Popatrzcie, tu jest ścieżyna.
6882:  A może to nie jest ścieżyna?
6884:  Krzysztof nie wie.
6886:  Morgoth, a nie Margit?
6889:  Naprawdę wymagacie ode mnie tego, że postać przedstawiająca mi się jako Margit przez pół gry nagle zdecydowała, że nazywa się inaczej i ja powiem tak, a spoko!
6900:  Jeżeli ktoś, kogo znam, nagle by stwierdził, że zmienia imię, to ja miałbym takie, no pfff, okej, ale twój problem, bo ja nie będę go pamiętał.
6909:  Co się dzieje?
6918:  Okej, co się dzieje?
6921:  Dlaczego giniemy?
6923:  Okej, ja ginę.
6931:  Ja ginę.
6933:  Nie chcę ginąć.
6936:  Chowaj się za kamieniami.
6941:  Okej, teraz widzę ten efekt.
6946:  The actual fuck!
6959:  I see you.
6971:  Okej, czemu przestaliśmy na... czemu przestaliśmy nagle biegać?
6975:  Co się dzieje?
6988:  Okej.
6992:  Co on robi?!
6999:  Co to było?!
7001:  Ja tego nawet nie umiem powtórzyć!
7008:  Dlaczego? !
7017:  Co to jest?
7022:  Wiru, wiru!
7023:  Twoja stara jest z kowiru!
7026:  Co się dzieje?
7036:  Pokus, pokus, czary mary!
7038:  Twoja stara to twój stary!
7040:  Co się dzieje?
7047:  Okej, a czy taki specjalny atak jest z mieczem też?
7053:  Aaa!
7057:  Krzysztof oszalał.
7059:  Krzysztof odkrywa, co to Ashes of War.
7061:  No właśnie!
7062:  Bo jako magus nie muszę.
7068:  Patrzcie, jesteśmy teraz bezpieczni.
7070:  Wie, że nas nie atakuje.
7078:  Nie jesteśmy już bezpieczni.
7079:  Wieża nas atakuje.
7081:  Dobra, co teraz?
7093:  Skaven!
7094:  Yes, yes!
7098:  O nie!
7119:  Jesteśmy ugruniczni.
7123:  Użyj wiru, kiedy masz manę.
7127:  Okej.
7127:  Okej.
7140:  Piękności!
7144:  Wspaniałe!
7146:  Pewnie zadaje to jeden punkt obrażeń.
7149:  Wow, czary!
7151:  To jest magia!
7151:  Okej.
7163:  Skowyt Szabriego.
7165:  Nie wiem czym jest, ale...
7169:  OK.
7188:  O nie, o nie, o nie, o nie, o nie.
7192:  Co jest?
7205:  No!
7205:  I?
7210:  Mój ulubiony bossowie?
7213:  Rrrrrrani niezmiennie.
7216:  Tuż po niej... Jeleń?
7221:  Chyba tak.
7225:  To jest niczym sen.
7227:  To jest taki kiepski sen, rzekłbym.
7231:  Renala nie ranni!
7232:  Psia krew!
7233:  Próbowałem!
7241:  Okej.
7250:  Wspaniałe.
7253:  Sądzę o Euforii, pyta Marek.
7255:  Właśnie skończyłem.
7257:  Bardzo mi się podobało.
7258:  O wiele lepsza rzecz niż... Bo to jest w sumie film o uzależnieniu, nie?
7263:  Jeżeli miałbym porównać to z drugim takim filmem o uzależnieniu, znaczy filmem, produkcją o uzależnieniu, to znaczy Reaction for a Dream, to Euforia zdecydowanie wyżej.
7277:  Mamy się udać do wioski.
7279:  Czymkolwiek jest ona.
7280:  Przypuszczalnie jest tutaj.
7282:  Wygląda jak wioska.
7283:  Nie byliśmy też w tym miejscu na 1000%.
7288:  A tu byliśmy.
7292:  Tutaj mamy oznaczone to, że było bardzo źle.
7297:  Więc myślę, że teraz jesteśmy przygotowani na bardzo źle.
7300:  Na co nie jesteśmy przygotowani?
7306:  Po...
7308:  Na regenerację życia.
7311:  Czy idziemy we właściwym kierunku?
7312:  Nie.
7313:  To jest właściwy kierunek.
7317:  Czy tutaj będzie łasunia?
7318:  Chciałbym łasunię.
7322:  Nie wiem, jak Jamnix mógłby używać tego wiru jako helikoptera, umieszczając kosztor na czubku swojej czapki, to byłoby fantastyczne.
7330:  Tam on pisze, że to bardzo źle, bo nekromanci tutaj będą.
7333:  O nie.
7336:  Nie ma łasuni.
7348:  Na mapie po prawej jest wieża z kamieniem pamięci.
7357:  To.
7358:  Okej.
7361:  Co by nie mówić o filmowych kobitach, walka Gandalf vs Sauron w Twierdzy Dol Guldur była ekstra.
7368:  No!
7369:  Mnie się zdecydowanie bardziej podobała walka Elronda, Galadrieli i Sarumana z Nazgulami.
