Niedomag Iamnix chce uciekać z Caelid | ELDEN RING Livestream #7
🔗 https://www.youtube.com/watch?v=Vo365O0-n9w

77:  KONIEC
5642:  Pa, pa!
5645:  Najlepsza, najlepsza walka ever.
5649:  Absolutnie najlepsza.
5653:  Nie mógłbym się bardziej zgodzić.
5666:  Wspaniała wiadomość.
5669:  Wspaniała wiadomość, bardzo jestem zadowolony.
5672:  Okej, teraz tak, mówiliście, że... trzeba iść do tej szopy, okej.
5693:  Do szopy, hej wąpierze, do szopy, bo tam mag!
5718:  Czemu w nas ktoś szyje ze strzałami?
5720:  Witamy Red Angel.
5721:  Jak postępy?
5722:  Ooo, właśnie padł boss, który nie umiał walczyć z dystansu.
5727:  Na dystans.
5729:  Ten ptaszor się jeszcze zemści?
5731:  Nawet nie, nie Crouch Prime.
5733:  Tak przy okazji, to są ptaki śmierci.
5737:  Proroczo się nazywają.
5738:  Come on.
5757:  No wciąż nie wyprała niczego!
5759:  Mówiłem, żebyś poszła do pralni!
5763:  Jest taka do... O, senka sek.
5765:  Proszę bardzo, chcesz?
5767:  Dam ci talon.
5769:  Na senka sek i balon.
5772:  Coś o tym miejscu mi się czuło znane, więc zdecydowałam się zapłacić wizytę.
5777:  Mam nadzieję, że znajdę kogoś tutaj, ale tylko znaleźłam pustinę.
5785:  Może przed moją wycieczką... Potrzebowałam kogoś, by mi powróciła.
5794:  Cóż, muszę skupić się na mojej podróży, której muszę Cię podziękować.
5800:  Muszę zostać silna.
5802:  Jak typiara nie ma ręki, to niech się opatrzy, niech odkazi i zmieni ubranie.
5813:  Coś przerażającego.
5814:  Po prostu jaka... Ona jest... Wiecie, ona jest jak Karmelita Plujko z Akademii Antypatia Lemonego Sniketa.
5819:  Jest nieokrzesana, niekulturalna i niechlujna.
5823:  Wiecie, co teraz zrobimy?
5824:  Wrócimy sobie do miejsca, które nas... On gdzieś przerażało.
5828:  To znaczy do Akademii...
5831:  Rai Lucari, w której to Akademie Rai Lucari był boss.
5841:  I ten boss zdawał się nie do pokonania.
5847:  Teraz zemścimy się na tym bossie.
5860:  Dwie godziny później nie udało się zemścić Nabosie.
5865:  Ciiiiku, tylko jedziemy.
5867:  Tup, tup, tup.
5867:  Tup od małych stóp.
5871:  Tak, tak, bardzo cicho.
5874:  Bardzo spokojnie.
5880:  Jest ambient jaskiniowy i frogowie, którzy chcą nas zabić i składzić.
5888:  Tu jest konwentykl magów.
5891:  Każdy z tych magów chce nas składzić.
5895:  Ale nie do Magiamniks się opiera.
5898:  Nie do Magiamniks... A!
5901:  Się przestraszył!
5914:  Wiedziałem, że pójdę w niewłaściwym kierunku.
5920:  Surprise!
5921:  Fuckers.
5927:  Dobra, wydaje mi się, że tędy.
5929:  Zdobyłem kostur śmierci?
5930:  Hmm, wciąż nie jest nic lepszego od tego, co mamy.
5934:  Dobra, teraz tak.
5937:  Tu jest dość trudno.
5939:  Pokażmy, że było dość trudno, ponieważ ten gość rzuca potężne zaklęcia.
5946:  Właśnie takie.
5951:  Dlatego też niezwłocznie damy się tutaj.
5956:  Przyzwiemy.
5958:  Tak jest.
5959:  I walimy.
5966:  Okej, to wciąż jest trudne.
5971:  To wciąż jest trudne.
5972:  Ej, pan jest inny.
5979:  Fuck, zostaw mnie!
5980:  Zostaw mnie!
5980:  Zostaw mnie!
5989:  Trzeba...
6008:  O, come on!
6012:  Dobra, weźmy te... Co się dzieje z tą kamerą?
6016:  Boże drogi!
6017:  O nie, o nie, o nie!
6022:  Znowu dźgacz!
6034:  Fuck.
6034:  Straszni przeciwnicy są sobie.
6038:  Skupmy się na jednym.
6041:  Czemu, czemu to zaklęcie nie działa?
6046:  Wreszcie!
6050:  Dobra, poszedł jeden!
6053:  Ej, masz nas przerąbany.
6054:  Dźgacz!
6055:  Obrzydliwy dźgacz!
6058:  Wraży dźgacz!
6061:  Tak!
6062:  Kto jest żgaczem?
6064:  Głupi żgacz!
6065:  Głupi żgacz!
6066:  Głupi żgacz!
6068:  Tak!
6070:  Takiego!
6072:  Żgacz!
6085:  O nie!
6087:  O nie!
6088:  Tutaj?
6105:  O tak!
6108:  Czy jest jakiś obelżywy gest?
6114:  Musi być jakiś obelżywy gest tutaj.
6118:  Powiedzmy, że to będzie to.
6122:  Teraz winda, a potem coś niesamowitego.
6127:  Dobra.
6132:  Na wszelki wypadek.
6141:  Tak, tak, tak się wznosi człowiek window.
6144:  Tak.
6144:  Za każdym razem, czaty obiecajcie, za każdym razem jak jedziecie window, od dzisiaj, od razu będzie się jechać window bardziej epicko.
6161:  Gwarantuję.
6163:  To jest mniej więcej tak, jak idzie się do supermarketu i są te drzwi, które się automatycznie przesuwają, przesuwacie je mocą.
6170:  Od razu jest lepiej.
6174:  Jaka jaskinia sekretna, milicent?
6179:  Czemu jesteśmy... Jesteśmy w Akademii Rai... Aaa... Myśmy tutaj byli.
6191:  Myśmy tutaj byli kiedyś, ale na pewno nie tą stroną.
6199:  Terra Magica!
6202:  Zaklęcie!
6203:  Potężny czar!
6207:  Jeden z błyskamiennych czarów z Akademii Rrrra i Lucarii!
6211:  Rysuje na ziemi znak Akademii, który zwiększa siłę znajdującej się w środku osób!
6214:  O Boże, buff!
6217:  Kiedyś czarem tym posługiwali się najważniejsi profesorowie Akademii, a jego działanie obejmowało cały teren instytucji.
6222:  To zaklęcie daje tak wielkie poczucie udanego czarowania, że wielu początkujących magów dzięki błyskowi nowego rozrozumienia staje się prawdziwymi czarodziejami.
6229:  To jest czar flexu.
6231:  Profesor rzuca czar flexu i wszyscy, którzy są w jego vicinity, uważają się za mądrzejszych niż są w rzeczywistości.
6238:  Tak działa Terra Magica.
6242:  Podpalony, Łukaszu.
6243:  Witaj serdeczniej.
6246:  To jest potężny buff do czarów.
6248:  Buffy.
6249:  Najwyższy punkt mapy to jest?
6251:  Poważnie?
6253:  Myślałem, że to jest najwyższy punkt mapy, ale jest piękne drzewo.
6255:  Popatrzcie, jakie piękne to drzewo.
6257:  Dobra.
6258:  Nie lubię buffów.
6259:  To jest mój problem.
6260:  Dobra, już... Ja jadę jeszcze raz do tego celit, bo mnie po prostu zniszczycie tym.
6266:  Myślę, że z tej łaski będzie najbliżej.
6268:  Z łaski na uciechę.
6272:  Nie chcę umieścić znacznika.
6282:  Dzięki, Muminak, za trybut!
6284:  Jamniczy trybut!
6286:  To umawiamy się, że to jest jamnik, okej?
6288:  To musi być jamnik.
6292:  Odpalam buffa, odpalam kamehameha i odpalam bossika.
6296:  No dobrze, powiedzmy, że jestem średnio przekonany do tego buffu, ale to dopiero wtedy, kiedy zdobędziemy najpotężniejszy czar, który możemy kastować za 12x12 sekund za darmo.
6309:  A przecież myśmy byli w tej szopie Gary'ego przed sekundą.
6316:  Coś mnie czaty konfundujecie.
6322:  Ja znowu muszę walczyć z tym kretynem.
6331:  W ogóle to levelik by się przydał.
6334:  A nie.
6336:  A nie.
6338:  Dziękuje za udowodnienie Millecentowi.
6345:  Teraz ona też może zacząć jej podróż.
6348:  I wglądać jej śmierć w oczy.
6351:  Byłaś świętą przez cały czas.
6353:  Jako dziękuję, obiecałabym, żebyś przekazał mi wiedzę o straconych czarowcach Salianów, rodzicach Świętego.
6368:  EMPARK ON A JOURNEY.
6393:  Przepiękna fraza.
6396:  Dobra, gość, co masz?
6401:  Okej.
6406:  I mówicie, że przy kościółku jest iluzoryczna ściana na cmentarzu.
6412:  Kto je przypuszczał?
6414:  Skinia jest przy cmentarzu mniej więcej na północ od kościoła zarazę, okej.
6418:  Jeśli chcę, anima o potężnym czarodziejstwie Overlorda.
6420:  Chyba oglądałem Overlorda z przyjacielem, mam na myśli, że tak mi się wydaje.
6426:  Północ, północ, północ, północ, północ.
6432:  Ruszamy wtedy na północ.
6437:  Tam, gdzie nas gna przygoda, jak również rozeznanie w terenie czatów.
6453:  Okej, nie mogę się powstrzymać.
6467:  No i, no i, no i... Ale zauważyłem, że ten czar kamienia, znaczy ten czar miecza, zniszczył ich.
6477:  Na dobre.
6482:  O nie.
6484:  Okej, this is bossable.
6487:  This is bossable.
6496:  Jak śmiesz we mnie rzucać zaklęciami!
6500:  On ma stożkowy kapelusz jak śmierciożercy w czwartej części Pottera.
6504:  Z tyłu może spróbuj tego.
6510:  To nie jest iluzoryczna ściana.
6513:  To jest iluzoryczna ściana.
6519:  Popatrzcie, jaka ta iluzoryczna ściana jest iluzoryczna!
6525:  Tup, tup, tup, tup, tup od małych stóp.
6531:  Pociągniemy sobie z manierki.
6532:  Autentycznie, propaguję nazywanie mikstury Manny manierką.
6537:  Misja Rani była robiona na poprzednim streamie, Mateuszu, już.
6541:  Całość.
6543:  O, jest świetnie.
6544:  Łasen... Łasunia.
6547:  Wosik będzie dobry, mówicie?
6551:  Mgła Nocnej Służki przetarają, to jest to samo MVP, którym pokonałem Midira.
6555:  Chyba mamy lepsze czary teraz, takie mam wrażenie, niż te, które były w Soulsa.
6560:  W ogóle więcej miłości jest dane magii w Elden Ringu.
6570:  Na przykład możemy snajpić.
6584:  Najwyraźniej to był silny przeciwnik, chyba?
6591:  Łasiczki to jamniki wśród gryzoni?
6592:  Zgadzam się, Dorka.
6594:  Bardzo lubię łasice.
6601:  To był górnik?
6605:  Górnik zabrze.
6609:  Złoty run, no nareszcie.
6615:  Faktycznie.
6619:  Widział Krzysztof szlachtując nieszczęsnego górnika.
6622:  Edyta górnik.
6623:  Levelik.
6624:  Faktycznie, to nie jest głupie, wiecie?
6626:  Levelik nie jest głupim pomysłem.
6630:  To cofnijmy się może do Łasuni.
6636:  Nie jest głupi pomysł.
6639:  Oczywiście nie jestem w stanie znaleźć Łasuni.
6643:  Czemu ja o tym nie pamiętam zawsze jak znajdę łaskę?
6649:  Rozwój postaci.
6650:  Teraz zgodnie z obietnicą walimy w inteligencję.
6653:  A może, wiecie co, może w manę?
6655:  Nie, nie, nie.
6656:  Inteligencja.
6657:  Chcę mieć siedem... sześćdziesiąt inteligencji.
6659:  Dzisiaj dobijamy do sześćdziesięciu inteligencji.
6661:  Nie ma innej opcji.
6672:  Ciach!
6672:  Khh... harat.
6679:  No tak, haratnąć górnika.
6688:  Co daje inteligencja?
6694:  Zwycięstwo w dyskusjach, a poza tym możliwość kastowania potężnej magii.
6701:  Okej, słyszę... Uuuu... Uuuu...
6717:  Tak, za tydzień też będą streamy i to za tydzień jest Elden Ring.
6721:  Aha, bo za tydzień są święta.
6724:  Tak, tak, tak, będą streamy niezależnie.
6725:  No ale może będzie ich więcej?
6727:  To znaczy, może nawet będzie tak, że zrobimy sobota, niedziela, poniedziałek, korzystając z tego, że jest wolne?
6733:  Aaa!
6736:  Same ukryte ścieżki!
6739:  Droi modzy!
6743:  Okej, to nie zabrzmiało dobrze.
6750:  Oh my god.
6756:  Ja znam tego, ja znam to monstrum.
6767:  Ono jest bardzo groźne.
6768:  Nie.
6780:  Berło karyjskiej królowej trzeba ulepszać.
6782:  Nie zapomnij się wrzucić do twierdzy, ale my mamy chyba inne całe... Które to jest berło karyjskiej królowej?
6791:  To jest ta różdżka, której będziemy używać, nie?
6795:  Tak, karyjskie berło królewskie, ono wymaga 60 inteligencji.
6799:  No tak, tak, tak, to będziemy musieli rzeczywiście poulepszać.
6801:  Eee...
6811:  Okej, czyli to była generalnie pułapka na wszystkich, którzy by... ...właśnie tak jak ja za moment... ...spadli.
6828:  O ty!
6829:  O ty!
6832:  Jak śmiesz!
6853:  Upadł.
6855:  Jakaż nadzieja nam teraz została?
6857:  Żadna.
6861:  Żadna.
6861:  Hmm, hmm, hmm.
6871:  Swoją drogą, bardzo mi się podoba, jak sprawę Świąt rozwiązał Agiech i chyba też UW, mianowicie po prostu nazywa to przerwą wiosenną, żeby nikt to... żeby nie wywoływać żadnej konfuzji na temat tych studentów, którzy nie odchodzą, nie?
6884:  Super sprawa.
6885:  Szkoda, że na moich czasach tak nie było.
6890:  Hmm...
6892:  Dobrze, czy ktoś tam jeszcze nam zagraża?
6894:  Wiecie, przez to, że ja upadłem, teraz nie wiem, w którą stronę iść.
6897:  I... Okej, plan.
6901:  Zmieniam plan.
6902:  Idziemy w tę stronę, gdzie nie ma groźnych ślimaków.
6911:  Kopalnia się mści.
6912:  No, tak, tak.
6914:  Dobra, teza jest taka.
6918:  Tędy.
6923:  No, no, ferie wiosenne, tak, to jest bardzo, bardzo fajne.
6925:  Przerwa wiosenna, ferie wiosenne.
6928:  Wszyscy wiedzą, o co chodzi i nikt nie ma problemu.
6935:  To jest przykład dobrego języka neutralnego.
6938:  Bo są też przykłady złego języka neutralnego.
6945:  Które wywołuje kontrowersje i zupełnie niepotrzebnie.
6953:  Muszę powiedzieć, że jestem w stanie zrozumieć mieczników w Soulsach i w Souls-like'ach.
6959:  Bo naprawdę to jest niesamowicie satysfakcjonujące.
6961:  To zaciukiwanie od tylca.
6964:  No naprawdę.
6970:  Dobra, może tędy.
6974:  Ataki z wyskoku robi się z silnym atakiem?
6979:  Czyli tak?
6982:  Okej.
6984:  Byłem przekonany, że wystarczy normalny atak.
6987:  Przed tobą ukryta ścieżka.
6990:  Mam wrażenie, że tutaj są same ukryte ścieżki.
7000:  Okej, ale chyba tutaj nie byliśmy.
7005:  Co jest jakimś ewenementem, bo to oznacza, że Krzysztof się nie zgubił.
7010:  Wróciłem się?
7030:  Okej, cofnijmy wszystko to, co powiedziałem przez ostatnie kilkanaście sekund.
7039:  Czyli tam nie.
7044:  Tu tak.
7050:  Może tędy.
7053:  Uważaj za sacka.
7056:  No nie, tędy nie.
7059:  O, o, o, o, o, o, o, o!
7061:  Słyszę kopanie!
7062:  Tak!
7064:  Kopanie dobrym zwiastunem!
7077:  Zaprzestań!
7083:  Bezczelny.
7087:  Bezczelny powiadam.
7091:  Ucofasz się!
7092:  Dzięki, chaty, dzięki.
7093:  Czy ktoś jest zdumiony?
7094:  Nie nikt.
7095:  No dobra, ale teraz pytanie.
7099:  Stąd przyszliśmy.
7100:  Muszę sobie to zrekonstruować.
7101:  Tak, stąd przyszliśmy.
7103:  Tam jest obrzydliwy ślimak.
7105:  Należy go zgładzić.
7108:  To jest aktualnie jedyny pomysł, jaki mam.
7113:  Obrzydliwy ślimak ginie.
7119:  Widzisz, że tak się musiał wrócić za jakiś czas do tej jaskini?
7122:  Jak miło.
7131:  Dobra, nie wiem czy tędy.
7134:  O nie.
7144:  Przecież to był cenny przedmiot.
7147:  Czyżbym nie lubił kuchni francuskiej?
7149:  Jak?
7151:  Nie, nie, nie, nie, nie.
7152:  Chociaż owoce morza lubię, ale ślimaki albo... Nie no, już jedzenie żab to w ogóle.
7158:  Dajcie spokój, żab się nie je.
7162:  Ale taka langusta czy inne owoce morza to spoko.
7166:  Nie idź na dół.
7166:  Dobra, dobra, dobra, dobra.
7167:  Właśnie o to mi chodziło, czy jest sens tam iść, skoro się wracamy, czy też eksplorujemy dalej.
7176:  Naprawdę jestem z siebie dumny, zabłądziłem tylko raz w tej jaskini.
7182:  Mówcie co chcecie, ale tu jest naprawdę ładnie.
7187:  Przed tobą ukryta ścieżka.
7189:  Niespodzianka.
7196:  Zbliża się Orange.
7202:  Chroniące piguły.
7208:  Dobrze.
7212:  Kryształowa włócznia.
7216:  30 godzin później Krzysztof znalazł opis kryształowej włóczni.
7221:  Włócznia wykonana z czystego kryształu.
7228:  Ludzie nie potrafią wytworzyć takiego oręża.
7229:  Owiana potężną magią, jej atak zależy od inteligencji.
7233:  Nieodgadnieni krysztalnicy mają jeden jasny cel.
7235:  Chronić swoje kryształy do końca.
7236:  Jedna z teorii głosi, że tęsknią za powrotem swojego stwórcy, który wykuje im nowych braci.
7241:  Nie zabijesz bossa tutaj bez ciężkiej broni?
7243:  Watch me.
7245:  Eee... Dobra.
7251:  I takie rzeczy już robiliśmy.
7253:  Teraz tak.
7255:  Gdzie do jasnej cholery dalej?
7257:  Światło!
7258:  Chcę wyjść stąd!
7266:  Chyba musimy iść na dół.
7271:  Tak mi się wydaje.
7272:  Nie.
7284:  Kryształowa strzałka.
7285:  Super.
7286:  Świetnie.
7289:  Coś mi się widzi, że będzie kolejna ukryta ścieżka.
7291:  Palce tego muszu... Czy to, to był radość?
7306:  Ooo!
7309:  Widzę!
7311:  Widzę bossu w tym tęczu!
7314:  Widzę bossów w tym mgłu!
7327:  Uderzenie, może spróbuj tego.
7333:  Chronić swoje kryształy do końca, Lennyface.
7337:  Dobra, wkraczamy.
7339:  Mamy dwie miksturki tylko, więc musi być bezbłędnie.
7343:  O bogowie.
7345:  Przepraszam, co?
7345:  Okej.
7353:  Bez chwili wahania.
7357:  Naprawdę.
7359:  Chciałbym przywołać.
7362:  Okej, nie mam najmniejszych szans.
7363:  Okej.
7373:  Aha, oni jeszcze nas zarażają.
7380:  Jest dźgacz.
7381:  Okej, teraz pytanie, gdzie to jest?
7395:  No nie wiem, czy cztery miksy, które mamy, to nie będzie... Nigdzie nie ma czterech kryształników na raz... Nie no, litości, tak daleko? !
7413:  Szkoda, że nie dalej.
7417:  No dobra, da się wytrzymać.
7421:  Od razu tak.
7423:  Od razu, od razu, ale momentalnie.
7426:  Fuck, zostaw mnie, momentalnie.
7429:  Przywołujemy.
7446:  Fuck.
7447:  Te zaklęcia też nam obu... Fuck!
7480:  Przestań dźgać!
7502:  Come on, come on!
7516:  Oj, świetnie, jesteśmy zatruci.
7520:  Przestań żgać!
7526:  Animacja denerwuje.
7529:  Jeden poszedł.
7534:  Come on!
7538:  Ale irytujący przeciwnik, dajcie spokój.
7544:  Proca, proca, proca.
7545:  Proca jest na jednego, ja chcę trzech trafić na raz.
7551:  Nie trafię trzech na raz procą.
7559:  O Jezus, gdzie to jest?
7562:  Ale jest już postęp.
7565:  Chyba tędy było, tak.
7571:  Przestańcie mnie obrzygiwać.
7582:  Tędy, dobra, tędy.
7586:  Hmm, ja bym bardzo lubił mroczne konstrukty, gdyby one były po naszej stronie.
7590:  I tak pewnie można sobie przywołać go, ale nie zrobię tego, bo nienawidzę tego przeciwnika.
7596:  Już przywołuj, przywołuj.
7603:  No właśnie mówię, jednego trafiamy cały czas.
7619:  Przestań dźgać!
7634:  Będą w jednym miejscu, bo... Zostaw mnie!
7650:  Boże drogi, jest non-stopata!
7656:  Nie, nie, nie, nie, nie, nie, nie, nie.
7658:  Nie, nie będziemy używać procy na początek.
7660:  Nie ma takiej możliwości.
7662:  Nie będziemy używać procy.
7673:  Będziemy używać zaklęcia, które ich wszystkich staggeruje, bo to jest jedyny sposób.
7678:  I zastanawiam się, czy nie przewołać maga, chociaż on może zginąć szybciej.
7686:  Proca mi nic nie daje, bo atakuje tylko jednego naraz, obawiam się.
7690:  Chyba, że oni byliby w jednym miejscu, to wtedy co innego.
7695:  Niedobrze.
7697:  Dobra, wchodzę w tryb ignorowania dusz.
7705:  Muszę się skupić na tym, za to bardzo.
7724:  Boże, zostaw gościu!
7743:  Ależ irytujący drugi.
7746:  Coś tam, że już gorzej nie będzie, dobra.
7754:  Oho, oho, oho.
7756:  Już, a świetnie, już nie żyje.
7759:  Znakomity, znakomity w Samon.
7765:  Znakomity, świetny Samon, taki, taki nie za dobry.
7771:  Ta animacja wyglądała do szału po prostu.
7780:  Nie mam pojęcia jak to zrobić.
7782:  Za 7000 rund naprawdę nie jest dużo.
7800:  Okej, oj dobra, dobra, dobra.
7832:  Jakie on ma zasięg, ludzie!
7839:  Dobra, jeden poszedł, ale to już jest tak koniec.
7842:  Tak, jest.
7852:  Mimik jest dużo twardszy.
7854:  No tak, ale mimik sprawi, że tracimy ¾ życia na sam początek, nie?
7863:  Dzięki, Ton Radko, za trybut.
7864:  Wyraź swoją opinię o stylu światotwórczym Elden Ring.
7866:  O wiele lepszy niż w Soulsach.
7867:  Znaczy, więcej wiem o tym świecie, mimo że niewiele o nim wiem, bo jest więcej sposobów na opowiadanie historii.
7875:  Mam też wrażenie, że environmental storytelling, czyli narracja środowiskowa, jest tutaj o wiele lepiej przeprowadzona, także dlatego, że jest otwarty świat, więc jest więcej potemu okazji.
7884:  Więc zdecydowanie na plus u mnie.
7888:  Poza tym zróżnicowanie przeciwników też robi swoje.
7892:  Właśnie ci kryształowi przeciwnicy to jest zupełnie co innego, jak z innego świata w porównaniu z resztą bossów.
7898:  Tak, oczywiście, że są ulepszone te salmony.
7901:  Nie jakoś mega, ale... Ale są ulepszone.
7906:  Spróbuję, ale... Obawiam się, że teraz...
7920:  O Jezu, znowu się dźgaczy.
7928:  Nie no, ja nie mogę nic zrobić, póki dźgacz apakuje.
7936:  O Boże, jeszcze ten.
7937:  Ojej, maszyna.
7983:  Dobra, jeden poszedł.
7984:  O nie, o nie, o nie!
7986:  Dobra!
7997:  Fuck, zostaw!
8048:  Mimik lepszy.
8050:  Mimik lepszy.
8053:  Let's go!
8055:  Let's go, chaty.
8057:  Za pierwszym razem.
8059:  Standardowo, tak jest.
8062:  Okej, 15 tysięcy za to?!
8064:  15 tysięcy? !
8074:  Co ja zrobię z piętnastoma tysiącami?
8078:  Jeszcze będziemy wracać do tej jaskini.
8084:  Biedne, pradawne jamniki.
8087:  Prawda.
8089:  Fort Farof?
8093:  Myśmy tu byli, w tym forcie?
8097:  Chyba tak.
8098:  Siedem tysięcy nawet?
8100:  Ja oczywiście, żebym chciał 150 tysięcy za to, dajcie spokój!
8105:  Dobra, chaty, idziemy gdzieś, gdzie... Czekaj, czy jest jakiś boss jeszcze w celit, który mi umyka?
8115:  Chyba nie.
8118:  Bo z Radanem walczyliśmy, ze smokiem walczyliśmy, który pilnował innych smoków w Smoczych Kulchanach.
8124:  Wydaje mi się, że tutaj jeszcze coś było.
8130:  Smok mi został.
8131:  Smoczek na południu celit jest jeszcze.
8135:  Okej, to mi wygląda na południe.
8137:  Przyteleportujmy się do katedry Smoczej Komunii.
8140:  Mam wrażenie, że... Boss w kiślu.
8145:  Boss w kiślu niepokonany jeszcze, bo nie mam pomysłu, w jaki sposób to zrobić na razie.
8155:  Okej, to nie jest smok.
8158:  Jakim papieżem gramy bananomantą?
8162:  No dobrze, jesteśmy na południu.
8171:  Mam wrażenie, że smok powinien być dobrze widoczny.
8178:  W Boskiej Wieży Celit byliśmy.
8184:  Nie wydaje mi się, żebyśmy ubili tego smoka, ale co ja tam wiem?
8205:  Graj muzyko!
8206:  Było zimne.
8231:  O Boże, to jest smok, który zje szkarłatną zgnizną!
8234:  Come on!
8236:  I to jak mocno!
8241:  Siak!
8269:  Smok, Żygowin.
8271:  Żygowin to jest taki świetny radziecki generał.
8283:  Oj, oj, oj, oj, oj, oj!
8284:  Panocku!
8286:  Oj, oj, oj, oj, oj!
8292:  Zapomniałem, że on żyga trującymi Żygowinami.
8303:  Jest to, jest to, jest to pewien problem.
8330:  Come on!
8332:  Come on!
8333:  Fuck!
8340:  Nic nie widzę, nic nie widzę.
8344:  O nie, o nie, o nie, o nie, o nie.
8351:  Boże, jak to, jak to mocno.
8354:  Ja pier... Jak szybko!
8363:  Dramat!
8365:  Duży zgniłek?
8366:  Co masz na myśli, Teta, mówiąc o dużym zgniłku?
8370:  Krzysztof nie wie.
8373:  Dobra, nie będziemy się bawić.
8376:  Oczywiście zniszczyło mnie jak zawsze to, że nie mogłem szybko przenieść kostura sobie, no wiadomo.
8382:  Ktoś wymyślił, że Shift, prawe przyciski, E to jest świetny sposób na zmienianie broni, takie szybkie.
8388:  Takie nie za szybkie.
8392:  Dobra, plan jest następujący.
8396:  Olewamy Samona.
8409:  No właśnie.
8410:  Utknąłem w pieprzone skrzydle.
8413:  Dobra, gdzie są runy?
8414:  Tutaj.
8429:  Uciekamy, uciekamy, uciekamy, uciekamy.
8451:  Ok.
8451:  Gastrolog!
8453:  Gastrolog ci potrzebny!
8464:  Ja się pytam.
8478:  Ciężka walka.
8480:  Witam wszystkich przybywających.
8495:  Mam wrażenie, że jestem pod złym kątem.
8497:  Tak, i jeszcze mijał go zaklęcia.
8545:  I may be an idiot, but I'm not a fool.
8551:  Na pewno nie jest tak, że ja tego teraz nie wykorzystam.
8561:  Co ten smok robi?
8573:  Ten smok łamie konwencję o zakazie broni chemicznej?
8575:  Zgadzam się.
8576:  Dlatego ja też złamie pewną konwencję.
8580:  To jest rozkładający się eksykes.
8602:  Nie mam pojęcia, co ten smok robił, ale dostaliśmy serce smoka.
8605:  I to konkluduje celit!
8608:  Nic już nam tutaj nie zagraża, NIC!
8610:  Mam 55 tysięcy duszyczek.
8612:  Dobra, teleportujemy się w takim razie do Akademii Rrrrrrajlukarii, ponieważ podobno tam jakieś rzeczy nam radosne zostały.
8620:  Wielka Biblioteka, Renala, Główna Brama Akademii... Powiedzmy to.
8627:  Boss na środku bagna wciąż jest?
8629:  W jakim środku bagna, Stalowy Guźcu?
8634:  Czy największy na Śmiecie Smok został zabity?
8635:  Wydaje mi się, że tak, a z Grim?
8637:  Ale mogę się mylić.
8640:  W Akademii zostało wszystko praktycznie.
8641:  W Akademii nie mieliśmy okazji... O nie, jeszcze dwóch tysięcy brakuje.
8647:  W Akademii nie mieliśmy okazji poeksplorować praktycznie.
8654:  A, był robiony.
8657:  Było robione bosidło.
8659:  Dobrze, czy mamy level?
8660:  56, 50...
8665:  Założyć, że to nam da jakieś siedem tysięcy run.
8669:  Tysiąc sześćset, o nie, okej.
8670:  Dobra.
8680:  I teraz zwiedzamy Akademię.
8683:  Tak porządnie, bo wcześniej przez nią szybko przechodziliśmy.
8703:  Skacz po ścianach.
8705:  Nie wiem, co do mnie mówicie, dlaczego mam skakać po ścianach.
8710:  Wiem natomiast, że... Tu kiedyś byliśmy.
8719:  Gruny najlepiej sprzedać u kupców.
8720:  No tak, tak, ale musiałem się cofać za każdym razem do... Wiecie gdzie?
8726:  Do huba.
8728:  Tak, tutaj wychodziliśmy, to pamiętam.
8733:  Akademia jest ładna zbroja.
8734:  Ale czy to nie jest tak, że teraz idziemy zupełnie nie w stronę Akademii?
8738:  Wielka Biblioteka Rai Lucarii.
8740:  Główna brama Akademii.
8744:  Tutaj było to podejście, to pamiętam, do Renalii.
8748:  Tak, stąd szliśmy zwykle.
8751:  Tym dużym mostem.
8758:  Spróbujmy stąd, do sali debat.
8760:  Widzicie, no właśnie, właśnie.
8770:  A, tak, tak, tak, to jest miejsce, którego szukałem.
8779:  Tutaj strasznie nam napytali biedy, czego dowodem jest to, że na przykład w ogóle nie znalazłem tej sali wcześniej.
8785:  Zwój kodeksu.
8786:  Proszę bardzo.
8787:  Skrzynia.
8789:  Iluzoryczna ściana przez salę debat?
8791:  Nie pamiętam.
8792:  Właśnie dlatego się tutaj wracamy, żeby sprawdzić, czy aby na pewno nic nie zostało pominięte.
8799:  Tu jest ścianka?
8801:  To dlaczego ja się pytam?
8804:  Dlaczego tu nie było napisu dla graczy?!
8808:  Tworzymy napis dla graczy!
8811:  Przed tobą!
8831:  Żeby Krzysztof teraz wiedział.
8834:  Nie.
8835:  Sytuacje.
8837:  Zasadzka, nie.
8840:  Kryjówka.
8845:  Bo sekrety byłyby, to byłoby jeszcze lepiej.
8848:  Jeszcze zróbmy tak.
8849:  Gesty.
8850:  Wskaż w przód.
8855:  Połączenia.
8857:  Dlatego... Dlatego działania... Przewód.
8867:  Proszę bardzo!
8879:  I jest!
8880:  Tak się to robi!
8886:  Nie, żeby tutaj były jakieś niesamowite rzeczy.
8894:  Czaty, dlaczego teraz precyzyjnie pojawił się tutaj jakiś milion znaczników, a wcześniej ich nie było?
8902:  Co to za skandal?
8903:  Jakie skakanie przez barierkę?
8904:  Co, co, co, co... Co to, co to za skandaliczne... Aaa... Aaa...
8917:  Aaa, dziękuję, Brendo.
8920:  Dziękuję.
8921:  Miała taka kreskówka, Brenda i pan Whiskers.
8930:  Skakanie morze spróbujtego.
8932:  O bogowie.
8938:  A!
8940:  Faktycznie, po tej stronie nie byliśmy.
8946:  Błyskamienna korona Oliwusa.
8952:  Zwiększa inteligencję kosztem punktów życia.
