🔴 Wszyscy jesteście jamnikołajami! | JAMNIKOŁAJKI 2022
🔗 https://www.youtube.com/watch?v=1NYqpSgTqSU

24:  KONIEC!
4053:  To jest bzdura!
4054:  To jest bzdura i ci ludzie powinni wyjąć głowy z dup, ponieważ ewidentnie one tam im zabłądziły.
4060:  a ja coś o tym wiem, trzeba dbać o przewód pokarmowy, głowy nie powinno się tam wsadzać.
4069:  To nie jest dobry pomysł.
4070:  Do udrażniania ewentualnie jelit służy kolonoskopia, nie głowa.
4075:  Więc myślę, że to będzie prozdrowotna rada z mojej strony dla wszystkich mądrych ludzi, którzy tak twierdzą.
4081:  Przy okazji witamy jamnika matematycznego w gronie Trybutariuszy.
4085:  Jamnik matematyczny ma prześliczny, moi drodzy, prześliczny awatar.
4090:  Ja pokażę wam awatar jamnika matematycznego.
4093:  Proszę bardzo, proszę bardzo, tutaj jest awatar jamnika matematycznego.
4097:  O, proszę bardzo, zobaczcie jaki jest jamniczy.
4099:  Tak, mówiłem.
4101:  Więc jamnik matematyczny dołączy do grona Trybutariuszy, a w międzyczasie jeszcze, o lala,
4105:  który butuje, ale jest jamikołajką, to też wspiera aż 10 osób.
4111:  Krzysztof się zakrztusił z wrażenia.
4115:  Jamnicza kapłanka Zallenstein jest też z nami.
4117:  Pierwszy raz jestem na streamie i to wholesome community to jest coś pięknego.
4120:  Społeczność jest najlepsza, absolutnie.
4124:  Myślicie, że mi by się chciało tyle stać?
4125:  Tak, ja cały czas stoję, gdyby było inaczej.
4128:  Więc tak, Olala podarowała wsparcie Donholinatowi.
4131:  Tenebris.
4133:  Tenebris to jest ciemność, mrok po łacinie.
4136:  Piękne słowo.
4137:  The riddle.
4138:  Z drugą drogą, też mieliście taki kompletny mind blown, nie wiem jak to powiedzieć ładnie po polsku, mózg rozjebany, tak?
4149:  Polszczyzna, jeżeli coś tłumaczy, to albo to robi wulgarnie, albo memicznie, to jest niesamowite.
4154:  Jak Tom Marvolo Riddle zmienił się na I Am Lord Voldemort, ja tak zastanawiałem się, okej, co było pierwsze, czy wymyśliła pierwsze I Am Lord Voldemort, czy wymyśliła pierwsze Tom Marvolo Riddle i wtedy jest geniuszką.
4167:  No ale potem Rowling zrobiła to, co zrobiła i teraz już na pewno wiemy, że nie jest geniuszką.
4171:  Wun Wunik również otrzymał wsparcie od Olali.
4173:  Atrament!
4174:  Safiel!
4175:  Bartek Dylowski!
4177:  Anuki!
4177:  Hanna Przepiórka!
4179:  Ailwen!
4180:  Bogowie!
4183:  Przy okazji Martyna pisze, że ostatnio jamnik zasnął jej na kolanach.
4185:  Pozdrawiam i podziwiam to, co masz na głowie, Krzysztof.
4189:  To jest wszystko zasługa, moi drodzy, świtezianki, jednej z naszych czatowniczek, która podeszła do mnie zupełnie tak z głupia frant na konwencie.
4197:  Pamiętajcie, że jak się ze mną gdzieś chcecie spotkać wakacyjnie czy poza rokiem akademickim, bywam na konwentach i informuję o tym w Holistycznej Agencji Eskapistycznej.
4206:  Link do Discorda macie w opisie, jak zawsze.
4209:  I byłem sobie na Dniach Fantastyki.
4210:  To jest mój ulubiony konwent, jest we Wrocławiu
4213:  i dalej podbiła do mnie, a nie, to nie było tam, to było jeszcze gdzieś indziej, ale nieważne, tam też była św.
4218:  Janga, nieważne, podbiła do mnie z tą opaską, ja w ogóle nie wiedziałem, jak zareagować, ja myślałem, że to jest kupione, ale to jest własnoręcznie zrobione, to jest unikat, absolutny unikat, ominałem dwa trybuty, no nie mówcie mi nawet, MK, witamy w gronie trybutariuszy, faktycznie, faktycznie, i jamnika matematycznego wyczytywałem,
4239:  Kili to wyczytywałem.
4240:  Arcykapłan Dzikich Bobrów.
4241:  Tak, arcykapłan Dzikich Bobrów podarował Maciejowi wziębie wspieranie.
4246:  I Dekart podarował pięć wspierań.
4248:  Wsparć, wspierań.
4250:  Nie wiem, jak to odmieniać.
4252:  Betwinę.
4255:  Izimont.
4256:  Smoczkę z Tamara Gołata.
4258:  I... DFH.
4261:  FH.
4262:  JD.
4264:  Moi drodzy, przeczytać takie niki w taki sposób nie jest łatwo.
4268:  O którą rzecz dokładnie chodzi?
4269:  Rowling odwaliła sporo.
4271:  Zbiorczo.
4274:  Zbiorczo.
4275:  Kordemon to mój osobisty jamniczek.
4277:  Nawet podziwiłem się jego zdjęciem na HE.
4279:  Pisze jamnik matematyczny.
4280:  Wspaniałość.
4282:  Absolutna wspaniałość, moi drodzy.
4288:  Wiesz, że jest zabieg połączenia gastroskopii i kolonoskopii, na których lekarze mówią rożen?
4295:  Jezus Maria, to jest straszne.
4298:  Ja sobie żartowałem, że można kogoś na rożen nabić, ale to było w mojej chorej wyobraźni.
4303:  Ja nie sądziłem, że to jest naprawdę.
4306:  Dajcie spokój.
4308:  Od Rebeki ominąłem trybut i Sławomira.
4310:  Ojej, faktycznie, teraz widzę.
4311:  Sławomir, w jakiej fantastycznej fabule występuje jamnik?
4315:  Nie ma żadnej.
4316:  A od Rebeki nie pokazuje mi w historii trybutów, dajcie spokój.
4320:  Przepraszam cię strasznie, Rebeko.
4324:  YouTube jest głupi, bo pokazuje tylko historię, tak na, nie wiem, dwa moje scrolle myszy.
4329:  MagdaM1 wspierał, czytałem, dziękuję.
4331:  Pamiętam dni fantastyki, 80 osób w małej sali, pięknie było.
4334:  A nie, nie przyznałaś się, że jesteś MagdaM1.
4336:  To tylko jest zabawne, ludzie przychodzą, znają mnie, ale ja nie znam ich i nikt się nie przedstawia nickami, przedstawiajcie się nickami, bo nicki kojarzę.
4344:  Piotrek Lambryczek, dzięki serdeczne za... Lambryczak, przepraszam.
4348:  Dzięki serdeczne za trybut.
4350:  Elden Ring, herbata z wiśni i Jamnikołajki, cóż za wspaniałe połączenie.
4354:  Akurat sobie dzisiaj oglądałem parę filmów z Elden Ringa.
4356:  Tęsknię za tą grą jak jasna cholera.
4359:  Adrian Widłak podarował też 5 pakietów wsparcia.
4362:  Dzisiaj wszyscy jesteście Jamnikołajami.
4365:  Będzie trzeba zmienić, tak, będzie trzeba zmienić tytuł tego streamu wstecznie.
4369:  Na wszyscy jesteście jamnikołajkami.
4371:  Pamiętajcie, żeby mi przypomnieć, żebym to zrobił, bo ja na pewno zapomnę.
4374:  Igor Zioło, Ilona IYX, Mateusz Bartnicki, Skryty Żubr.
4380:  Oraz Maciej Piotrowski otrzymali wsparcie od Adriana Widłaka, a tymczasem widzę, że Rebeka Klaut podarowała 10 pakietów wsparcia, też jest Jan Mikołajko dla Grochu, dla Wrony, dla Jasilosa, albo Jasilosa dla Anlu, dla Filipa, który nie jest Filipem z Bez Schematu i nie jest Filipem z...
4402:  Filozofii tak bardzo.
4403:  Jest za dużo Filipów.
4404:  Grochu otrzymał wsparcie.
4406:  Weronika takoż.
4408:  I po wronie jeszcze Peter Cheater.
4411:  Uwielbiam.
4411:  Jako serowar główny i seromanta uwielbiam.
4417:  Wieczne syny.
4417:  Dzięki za wsparcie od trzech miesięcy.
4419:  Jamniki krótkowłose czy długowłose?
4420:  Dla mnie zawsze krótkowłose.
4421:  Krótkowłose to jest dla mnie domyślny jamnik.
4423:  Wiecie, ja jestem kognitywistą, tak?
4425:  Jeżeli ktoś by mi powiedział, że mam rozrysować jamnika, to...
4430:  Wiecie, o co chodzi w metaforze kognitywnej?
4431:  Dobra, jeżeli nie wiecie, o co chodzi w metaforze kognitywnej, to szybko, bo podejrzewam, że możecie nie wiedzieć, to szybko postaram się to jakoś ogarnąć, ale nie wiem, jak ja wam to znalazłem, bo sobie akurat tej sceny nie przygotowałem pod rysowanie.
4442:  Głupi Krzysztof, więc wygląda to w ten sposób, że powiedzmy macie jakiegoś prototypowego jamnika, tak?
4447:  W środku takiego koła, tak?
4449:  To jest prototypowy jamnik wasz.
4451:  Patrzycie i myślicie, o, jamnik.
4453:  Ale gdzieś na obrzeżach tego koła, tej metafory naszej, jest jamnik, który będzie, no, na przykład mieszańcem, prawda?
4460:  I to nie chodzi o to, że on jest gorszy, tylko chodzi o to, że nie przyjdzie nam do głowy w pierwszej kolejności, jak pomyślimy jamnik.
4465:  Na tej samej zasadzie, jak macie zamek, to w pierwszej kolejności, jeżeli czytaliście ostatnio dużo powieści fanpazy, pomyślcie sobie, o, średniowiecze, zamek, baszty i tak dalej, a jak akurat jesteście krawcem, krawcowo wszystkim jedno kim,
4477:  i szyjecie dużo, to pomyślcie sobie, okej, zamek błyskawiczny w pierwszej kolejności.
4481:  Na tym polega kognitywistyka, że nic nie jest w zasadzie pewne, tylko wszystko jest relatywne i zależne od tego, jak poznajemy świat.
4487:  To jest moim zdaniem najmądrzejsza teoria filozoficzna, jaka kiedykolwiek powstała i z zakresu również teorii narracji, psychologii behawioralnej i czego byście chcieli jeszcze więcej.
4497:  Koniec wykładu!
4499:  DS Believe jeszcze podarowała wsparcie i Rebecca Cloud, zalegam, z wszystkim zalegam.
4503:  Pakucza pisze jeszcze, że na Kickstarterze wychodzi planszówka z Elden Ringa.
4507:  Wsparcie od pięciu miesięcy, bardzo doceniam i dziękuję za nie, a o planszówce nie wiedziałem.
4512:  Magda Jeden pisze, że podeszła na Dnia Fantastyki do mnie, powiedziała, że się fajnie na streamach siedzi.
4515:  Miłe wspomnienie.
4517:  Bardzo się cieszę.
4519:  Ale przy... Nik następnym razem.
4521:  Nik.
4522:  A Trailer The Last of Us mi się bardzo podobał swoją drogą na bezschematu.
4525:  Macie analizę całkiem fajną, a Filip z bezschematu się zna.
4528:  Izimon, dzięki za trybut serdeczny.
4534:  Testujemy pakiet ramów mózgu Krzysztofa, dedeosując go liczbą powiadomień i komentarzy.
4539:  Tak jest, tak jest, moi drodzy.
4540:  Ja się już przyzwyczaiłem.
4544:  dobrze, wygląda na to, że teraz muszę nadrobić trybuty dzięki Jamnikołajce DS Believe i trybutariuszy, którzy do nas dołączyli mianowicie Joan Poppy, Anna Frip, Max i Dzigowy otrzymali wsparcie od DS Believe, która jest Jamnikołajką jest mnóstwo jamników, moi drodzy dzisiaj czaty są niewyżyte i niepowstrzymane jeżeli chodzi o wypełnianie czatów jamnikami a ja muszę bezwzględnie się napić
4574:  A jak wam się podoba muzyka?
4576:  The Fairest of Fantasy Black Swans.
4586:  O Boże.
4588:  Musiałem się przyzwyczaić kiedyś do picia wody, to było straszne.
4595:  Filipów nigdy dość, pisze Filip Skowronek.
4597:  Przejdź za mnie pewną boskę, jak za Eldenem tęsknisz.
4600:  A którą boskę?
4600:  Która cię, Filipie, zmogła...
4603:  Niedługo będzie info odnośnie DLC fabularnego do Elden Ringa.
4606:  TAK!
4608:  LET'S GO!
4609:  Ale będziemy grać!
4611:  Ale będziemy grać!
4612:  Coś wspaniałego!
4613:  To mnie bardzo ucieszyło.
4615:  Jest zapowiedziana książka o Jamnestisie, naprawdę.
4618:  Jamnestis to był nasz bohater zamiast Kalkestis, który jest jamnikiem wśród Jedi i Jediem wśród jamników.
4624:  I poruszaliśmy się za jego pośrednictwem w grze Jedi Fallen Disorder.
4628:  Disorder dlatego, że grałem ja, okej?
4632:  Izzymon pisze, że dzięki za twórczość, dzięki niej nauczyłem się w końcu jak odpoczywać.
4636:  Dobrze.
4637:  BTW, prezent numer dwa ode mnie dzisiaj.
4640:  Znaczy prezent.
4642:  Zapowiedź dla wszystkich dzisiaj wytrwałych, którzy przybyli.
4645:  Szykuję się z filmem poświęconym mojemu własnemu pomysłu i mojej własnej filozofii, więc tam prawdopodobnie będzie... Jeżeli będą jakieś cytaty, to one będą raczej na zasadzie takiej o, to jest inspirująca rzecz do poczytania, a nie na zasadzie o, cytuję to, bo to jest ważna teoria naukowa.
4662:  I myślę sobie, że tak samo jak mamy slow food, tak samo jak mamy inne praktyki mindfulness, czyli bycia tu i teraz, tak samo powinniśmy prowadzić coś, co się nazywa po mojemu slow learning, wolne nauczanie, powoli, spokojnie, bez pośpiechu, bez stresorów, bez limitów czasowych.
4682:  Tak się uczymy za dzieciaka, kiedy chłoniemy i nawet nie wiemy kiedy.
4686:  I złapałem się na tym, że ja w ten sposób się uczę teraz.
4690:  I złapałem się również na tym, że jak się uczyłem, a uczyłem się w ten sposób też wcześniej, to te rzeczy pamiętam do dzisiaj.
4696:  A rzeczy, których się uczyłem w trybie zakuj, zdej, zapomnij, oczywiście nie pamiętam.
4701:  Niestety.
4701:  Więc z tym się szykuję.
4704:  Bardzo złośliwy człowiek wspiera od 13 miesięcy.
4705:  Dziękuję.
4705:  Wesołych świąt wszystkim i jamników na jamnikołajki.
4709:  Tak jest.
4710:  Bardzo dziękujemy.
4711:  Bardzo złośliwy człowieku.
4712:  Nie umknęło nam, że napisałeś świąt zamiast świąt, ażeby podkreślić to, że jamniki cierpią na to, że bez przerwy, bez przerwy swędzi je skóra i trzeba je drapać.
4722:  Najzabawniejsza rzecz jest taka, że jak się drapie jamnika, to on uderza...
4726:  W ziemię tą tylną łapą.
4729:  To jest przekomiczne absolutnie.
4731:  Adrian Widłak jeszcze trybutuje.
4732:  Dawno mnie nie było.
4733:  Dobrze jest wrócić w takich wesołych okolicznościach.
4735:  Dobrze cię widzieć w takich wesołych okolicznościach.
4737:  Zdrówka Krzysztof.
4738:  Dzięki.
4738:  Wesołych jam Nikolajek wszystkich.
4740:  Przyłączam się moi drodzy.
4741:  Tak, nauczanie to nie wyścig moi drodzy.
4743:  Absolutnie.
4746:  O Boże, Magda ma problem, ale rozwiążemy, mam nadzieję, ten problem.
4750:  Moja najlepsza, w cudzysłowie, przyjaciółka, pisze mi Magdalena Grotnicka, zaprosiła mnie na osiemnastka, zaprosiła tam też mojego byłego oprawcę, Jezus Maria.
4756:  Nie wiem, co mam myśleć, co ona opisuje go w superlatywie, a ja się boję tam iść.
4760:  Powiem tak, pierwsza rzecz, nikt nie powinien nigdy się wtrącać w cudze przyjaźnie, dobra, to jest naczelna zasada, ale dla mnie, z mojej perspektywy, przyjaciel to jest ktoś, z kim mogę porozmawiać otwarcie i kto, usłyszawszy, że spotkała mnie krzywda,
4776:  bardzo poważnie przemyśli swoje wybory życiowe.
4778:  Tak Ci mogę na to odpowiedzieć, maksymalnie zachowując tę zasadę, że się nie ingeruje w cudze relacje.
4786:  Hogwarts Legacy, jamnik z barwami Slytherinu proponowany.
4791:  Zobaczymy, co zrobi Dominika Jamniko twórczyni.
4793:  Ja nie wiem, co zrobi Dominika Jamniko twórczyni, zwłaszcza, że popatruję cały czas, jak tam jest z obserwującymi Dominikę na Instagramie.
4800:  Więc myślę, że jeżeli dobijemy do... O, o, o!
4805:  Grywalizacja!
4806:  Dobrze, dobrze.
4807:  Jeżeli dobijemy do 10 tysięcy obserwujących w tym roku,
4812:  albo do premiery Hogwarts Legacy dla Dominiki na jej Instagramie, to ja myślę, że wtedy będziemy mogli wynegocjować jamnika w barwach Slytherinu lub jakiegokolwiek innego jamnika na zamówienie Potterowskiego.
4823:  Myślę, że to jest do zrobienia wtedy.
4826:  Dzięki za polecenie Notion.
4827:  O, jak się cieszę, że się przydaje.
4830:  Aplikacje do organizowania pracy to jest coś, co naprawdę jest nie do przecenienia.
4836:  Chyba, że ktoś jest super człowiekiem i ma swój notes i jest w stanie w nim fizycznie różne rzeczy notować.
4842:  Co mi przypomina o jednej rzeczy, którą zaraz wam przywołam, bo muszę to sobie szybko znaleźć w historii, to nie będzie proste w mojej oglądania, więc dajcie mi dosłownie momencik i spróbuję to znaleźć.
4853:  A tymczasem przeczytam Trybut od MK.
4855:  Gdybym umiał namalować obrazy, to wyglądałyby właśnie jak ten kanał.
4858:  Usystematyzowałeś dobry człowieku w naukowy sposób mój wstęp do szkoły i uczelni wyższej.
4862:  Opluwam ciepło Politechnikę Warszawską.
4864:  Dobrego dnia.
4865:  Bardzo, bardzo Ci dziękuję za te przemiłe słowa.
4868:  Znaczy, nie względem Politechniki Warszawskiej, tylko względem kanału.
4874:  Cieszę się, że to Wam się przydaje.
4876:  Będzie, nie ukrywam, pewnym wyzwaniem znalezienie tego filmu, o którym myślę, a jest on dość istotny.
4883:  Już mam.
4884:  Ja nie wiem, jak ja to zrobiłem.
4887:  Mianowicie, moi drodzy, to jest kanał Ali Abdal, może go kojarzycie.
4892:  Czekajcie, muszę sobie włączyć pełny ekran.
4897:  Dobra, może kojarzycie, 3,5 miliona subów, więc zakładam, że ktoś może i to jest człowiek, który ma mądre filmy na temat organizacji pracy, pomijając, wiecie, flex typu jestem pierwszy z uniwersytetu w Cambridge, ale...
4917:  Ludzie z Cambridge, ze Stanforda, z Yale i tak dalej, tacy są wszyscy, tam nie ma tak, że tam niektórzy tacy są, wszyscy tam tacy są, ale przynajmniej w odróżnieniu od innych uczelni, zwłaszcza takich wybitnych, wspaniałych uczelni.
4931:  Uniwersytet Jagielloński, który cenię ponad wszelką wątpliwość.
4936:  Oni przynajmniej mają powód, żeby się chępić.
4939:  W każdym razie tutaj jest taka właśnie metoda, którą on przedstawiał, zapamiętywania sobie notatek i łączenia tego z programem, który wykorzystuje.
4949:  I jak ja zobaczyłem te notatki, kurczę, czy ja wreszcie się nie wklikam?
4954:  Dobra, to jest dokładnie to, jak ja robiłem notatki na studiach.
4956:  To znaczy, ja nigdy nie robiłem, raczej inaczej, albo robiłem notatki cięgiem i robiłem narrację, żeby był storytelling jakiś i w ramach tych moich notatek ze studiów były na przykład różne złośliwości, na przykład jak jakiś wykładowca był wyjątkowym kretynem, to pisałem na przykład w notatce, ten kretyn powiedział, że, gwarantuję wam, ludzie później, jak czytali notatki ze studiów, mieli dużo ubawu,
4977:  Ja bardzo dużo takich wtrętów swoich miałem, albo na przykład mówiłem, że no tak, oczywiście, ten idiota na wykładzie powiedział to, a to, a w publikacji, którą cytuję, ale przecież jej nie przeczytał, jest powiedziane co innego.
4988:  Więc moje notatki tak wyglądały, ale oprócz storytellingu miałem jeszcze coś takiego, tak?
4992:  To znaczy robiłem sobie diagramy i...
4995:  Nie jestem w stanie dość Was przekonywać, że to jest świetna metoda, ponieważ po pierwsze w ten sposób angażujecie swoje wszystkie pokłady kreatywne, inaczej myślimy, nie myślimy wtedy o nauce, rysujemy i równocześnie organizujecie sobie wiedzę po swojemu.
5011:  a jak on to połączył z programem, to sobie możecie zobaczyć, ja postaram się wrzucić to później na czatach, znaczy nie na czatach, tylko w komentarzu, albo w opisie do tego live'a, żebyście mogli sobie zobaczyć, jak wygląda cała ta metoda.
5023:  Ona generalnie jest podobna do metody fiszek, to znaczy on sobie organizował tutaj słowa kluczowe, a później na tych diagramikach odsyłał się do swoich słów kluczowych.
5031:  O, tutaj macie na przykład ten, gdzieś mi przemknęło, tutaj w kwadratowym, znaczy w prostokątnym zarysie jest to słowo kluczowe.
5040:  Adam Bruski, dzięki serdeczne za trybut.
5042:  Jerzy Waldorf miał Jamnika imieniem Puzon.
5044:  Tak!
5045:  Umknęło mi to!
5047:  Umknęło mi!
5050:  Tak, tak było.
5051:  Tak naprawdę kanał Mamma Goza to jest podprogowa reklama twórczości Dominiki Jamniko, twórczyni Klimczak.
5056:  Nie dasz rady dłużej ukrywać prawdy w krótkołapym świecie.
5060:  Tak jest, moi drodzy.
5062:  Tak jest, moi drodzy.
5063:  Nakryliście mnie.
5065:  Nakryliście mnie.
5067:  O, przerwujcie Dominikę!
5070:  Nadrabiam czaty.
5071:  Ja notatki uzupełniałem o zarzutobliwe rysunki w temacie.
5074:  Dokładnie to, moi drodzy.
5076:  I to jest właśnie sposób na to, żeby jakoś sobie uprzyjemnić tę potwornie nudną czynność.
5081:  Kuroi pisze, że korepytoteka wiceum tak nie uczyła i to totalnie zmieniło mój sposób robienia notatek.
5085:  Super metoda.
5085:  Absolutnie.
5086:  Diagramy są super.
5087:  Czyli widzicie, daje to radę.
5088:  Odkryłem to na swoich drugich studiach, do tego dodałem głupie skojarzenie.
5091:  Pamiętam na przykład, co to jest kanioskopia.
5093:  Ja nie wiem.
5095:  Zawsze dodajesz porady dotyczące gier, filmów, książek i seriali.
5097:  Mam jednak pytanie, czy masz jakieś rady dla młodego człowieka, który chce inteligentnie wejść i poznać kulturę alkoholu?
5102:  Tomasz Miller.
5103:  Miller pije.
5104:  Moi drodzy, Miller to jest człowiek, który wprowadził mnie w świat whisky.
5109:  Absolutnie...
5111:  znakomite, żartobliwe materiały, on robi też ostatnio shorty i tik-toki zapewne również, nie wiem, bo nie mam zainstalowanego tik-toka, ponieważ tik-tok jest wtyczką chińskich słów, więc sobie wolę tik-toki przeglądać na Instagramie, czy na Reelsach, czy na, nie wiem, w shortsach na YouTube, wszystko jedno, to jest to samo, ale przynajmniej nie ma Bagdora Tiananmenu.
5130:  I...
5132:  To są dobre shorty.
5134:  Znaczy on potrafi taką pigułkę informacji sprzedać faktycznie w 60 sekund.
5137:  2.
5138:  Ma notes, w którym są noty smakowe.
5143:  whisky właśnie ma szereg recenzji różnych właśnie whisky u siebie na swoim blogu mega polecam człowieka fantastyczny gość jak już o nim mówimy to też od razu wam pokażę kanał Miller też prowadzi z tego co pamiętam swoją o proszę bardzo przepraszam czy może być lepsza reklama ten człowiek pierwszy film jaki ma pierwszy film jest z psem ja muszę mówić cokolwiek więcej
5170:  Ja nie muszę nic mówić więcej, nic nie muszę powiedzieć więcej.
5174:  Tak należy się przedstawiać.
5176:  No, więc oczywiście miejcie na uwadze to, że to jest marka osobista jego, że on tam sprzedaje kupę różnych rzeczy i galanterię męską, szycie na miarę, jedzonko...
5188:  galanteria skórzana, tego typu rzeczy.
5190:  Dużo tego jest, więc on to robi w bardzo taki marketingowy sposób, ale rzetelny, okej?
5194:  To nie jest tak, że tam wciska jakieś bzdury, już wiele razy go sprawdzałem i żeby nie było, mam od niego dwie torby skórzane.
5201:  Jedna ma w tym momencie 7 lat, a druga 3.
5205:  I jedna i druga błyszcze się jak psu jajca, moi drodzy.
5209:  A nie była nigdy pastowana, więc polska skóra, nawiasem mówiąc.
5213:  Bardzo polecam człowieka.
5215:  Warhammer 40 czy Sigmar?
5217:  Le!
5218:  Sigmar.
5218:  Le!
5219:  Nie dość, że Sigmarytów nie cenię jako skawen, to jeszcze do tego Warhammer Age of Sigmar to nie jest moja filiżanka herbaty.
5226:  O, Deckard pisze, że ma notę z Millera, no proszę.
5229:  Temat tabu, czyli balladojamniku?
5231:  Nie znam.
5233:  Ale znam coś innego.
5234:  W trakcie, gdy będę szukał tematu tabu, czyli ballady o jamniku, przeczytam wam inną balladę.
5239:  Ale kiedyś usiłowałem ją przywołać z pamięci i skończyło się to katastrofalnie, to znaczy tak jak zwykle.
5244:  I nie byłem w stanie tego zrobić.
5246:  Tak samo jak teraz nie jestem w stanie znaleźć moich rzeczy, które miałem przygotowane.
5251:  No nie mówcie mi, że dobrze, już znalazłem.
5258:  W grząskich trzcinach i szuwarach kroczy jamnik w szarawarach.
5264:  Szarpiek łącza oczeretu i przytracza do beretu.
5270:  Ważką pęki skrzypu wręcza, traszką suchych trzcin naręcza, a gdy zmieszkać się zaczyna, a z jaszczurkami sprzeczkę wszczyna, po czym znika w oczerecie, w szarawarach i w berecie.
5287:  Nie wiem, kto napisał ten wiersz, ale jest cudowny.
5291:  A tymczasem sprawdzę tę balladę.
5293:  Co to jest za ballada?
5295:  No i oczywiście, że jest tak, że to jest coś do puszczenia, czego nie mogę puścić.
5299:  Ja mam nadzieję, że to jest w formie tekstowej.
5303:  Witamy wszystkich dołączających do JamNikołajków.
5306:  Jak pogodzić jednoczesne oglądanie Steama jakąś pracę twórczą, jak pisanie czy programowanie?
5310:  Dużo ludzi to robi, ale trzeba mieć, wiesz, podzielność uwagi, dobrze?
5316:  ogarniętą i rozstrzygniętą.
5319:  Ballad o jamniku to cudowna pieśń, pisze Magdalena.
5321:  Proszę się nie zniechęcać, to było wystawione w kabarecie, ale jest cudowne.
5324:  No tak, ale wiecie, copyrighty YouTube'owe, to nie jest Twitch niestety.
5329:  Jeśli umiejętności i zachowania są dobre, to czy środowisko wpłynie na nie, gdy dorosną, pisze Oliver Moy.
5335:  Pomagają sobie więcej, pomagają, ale jak myślisz, co wpływa na rozwój na naszej osobowości?
5339:  To jest pytanie do psychologa, wiesz, ja absolutnie nie mam ani eksperiencji i doświadczenia w tym wymiarze, ani wiedzy.
5347:  Zwłaszcza, że twoje pytanie jest bardzo ogólne.
5350:  Daleki jestem od uzurpowania sobie prawa do wypowiadania się na temat tego, co wpływa na naszą osobowość, bo nie wiem, co wpływa na moją nawet.
5357:  I szczerze powiedziawszy, wolałbym nie wiedzieć.
5361:  Czy ja będę pisał magisterkę, to wyrażam zgodę, żeby mnie cytować?
5363:  Moi drodzy, nie musicie prosić o zgodę.
5370:  Moi drodzy.
5372:  Osoba cytowana zawsze się cieszy z cytowania.
5375:  Nie ma nic złego w cytowaniu nikogo.
5378:  Wszystkie materiały na YouTubie są udostępniane na licencji.
5382:  Może tego nie wiecie, ale jak tego nie wiecie, to się właśnie dzisiaj tego dowiecie.
5389:  Creative Commons Buy.
5391:  Creative Commons to są licencje tego rodzaju, które umożliwiają Wam robienie sobie z tymi rzeczami, które zdobywacie, absolutnie wszystkiego, co Wam się żywnie podoba.
5400:  Macie dokładnie napisane WON, macie dokładnie napisane to, co wolno robić, wolno nawet remiksować, adaptować, dlatego każdy materiał na YouTube może zostać zremiksowany, YouTube na to pozwala.
5411:  I macie tutaj szczegółowo, jak chcecie oczywiście sobie podczytać, to można to zobaczyć.
5415:  Jest licencji N, jeżeli chodzi o licencję Creative Commons i ja osobiście używałem na przykład do publikacji wszystkich swoich książek, które redagowałem i edytowałem i stawiam to zawsze jako warunek dla wydawców, którzy chcą ze mną współpracować.
5429:  Chcecie współpracować ze mną?
5430:  Proszę bardzo, lecimy na Creative Commons.
5432:  I Creative Commons pozwala wam właśnie na remiks.
5435:  Tradycyjny copyright i tradycyjne licencje nie pozwalają na remiksowanie.
5439:  Dlatego problem jest z muzyką na YouTubie taki, bo wbija, tak miałem ostatnio na tym live'ie z Fallen Order, nie żartuję, wbiła jakaś korporacja muzyczna i powiedziała, że nie wolno, nie wolno użyć, bo to jest Duel of Fates.
5454:  Tak?
5454:  Nie wolno?
5456:  Pozwijcie mnie!
5463:  Nie znoszę tych korporacji!
5465:  Nienawidzę!
5468:  Nienawidzę!
5471:  Zdenerwowałem się.
5474:  Cudowna opaska na głowie jest od Wicki, o której już wspominałem nawet.
5481:  Świtezianki.
5483:  Czy mam jakieś doświadczenia z Dungeons & Dragons?
5485:  Tylko tyle, że znam to uniwersum, znaczy świat Ferunu i grałem w trzy gry osadzone w tym świecie, czyli Icewind Dale, Baldur's Gate, Neverwinter Nights.
5493:  Czyli pisze swoje prace naukowe w pierwszej osobie czy bezosobowo?
5496:  Ciekawe, ciekawe pytanie Ilona.
5497:  Zaczynałem pisać bezosobowo, bo wiecie, doktorant to starał się być poważny, zasłużyć na szacunek wykładowców, no i zaczyna mówić tak jak oni.
5506:  Kiedy wejdziesz między wrony, musisz krakać jak i one.
5509:  Więc ja też krakałem jak i one i krakałem skrzekliwie językiem, który dzisiaj nazywam nyczeańskim, ponieważ był praktykowany przez profesora Ryszarda Nycza na moim wydziale, więc nyczeanizmy to były właśnie takie, wiecie, jak on na przykład potrafił walnąć zwrot
5524:  Dialektyka Epifanii i Epiklezy.
5526:  Poszedłem do teologa, który zajmuje się Epiklezą i Epifanią, pytam, co to jest.
5530:  Poszedłem do filozofa, który zajmował się Epiklezą w starożytności, pytam go, co to jest.
5536:  On mówi, nie no, ja rozumiem, co to jest, rozumiem, co to jest, ale nie wiem, co... Ja poszedłem jeszcze do logika, który zajmował się dialektyką i pytam, okej.
5545:  I jeden rozumiał, co znaczy dialektyka, drugi co Epikleza, trzeci co Epifania, ale żaden nie rozumiał, co to znaczy razem.
5552:  To są neczeanizmy.
5554:  Nie, nie potrzebujecie wiedzieć, co to znaczy, to niczego się wam nie przyda, ja też nie potrzebuję do dzisiaj.
5560:  Dramat.
