Brother, get the flamer. THE. HEAVY. FLAMER | WARHAMMER CHAOS GATE: DAEMONHUNTERS Livestream #2
🔗 https://www.youtube.com/watch?v=u4wbMaTzEYM

127:  Muzyka Muzyka
5223:  Ktoś usiłuje... Oczywiście, że nabrzmiałe ciało.
5226:  No, naturalnie, że nabrzmiałe ciało.
5228:  Czemu ciało zawsze jest nabrzmiałe?
5232:  On mógłby... Mógłby nie strzelać, tylko... Aaa!
5236:  Co to tak jest... Słaby Overwatch.
5242:  Instytucjonalnie dotyczy też jednej gry.
5244:  Uuu!
5249:  Ile granatów jest do dyspozycji?
5250:  Po jednym na Magosa.
5263:  Cóż za śmieszne chybienie.
5269:  Co to jest?
5271:  Od kiedy oni mają granaty też?
5277:  Co to?
5278:  Ile tych ruchów?
5279:  Strzał, granat, przemieszczenie.
5281:  Co to jest?
5285:  Dobra.
5286:  Dobra, dobra, dobra, dobra.
5291:  Więc tak, po pierwsze.
5297:  Po pierwsze.
5300:  O nie, jeszcze patrol, świetnie.
5305:  Atak siłowy, bum, bum.
5306:  Harad!
5309:  Dobrze.
5310:  I teraz wypalanko.
5312:  A może...
5314:  Nie, ten ma Overwatcha, więc spróbujemy go dosięgnąć, nie uda się.
5321:  Czyli trzeba zrobić Wypalanko dwa razy.
5327:  Czy Wypalanko sięgnie?
5330:  Dobra, sięgnie tych dwóch, ale nie wiem, czy Hany jest tam.
5345:  Tak!
5347:  Pięknie!
5350:  Pślicznie!
5354:  Doskonale ichędogo!
5358:  Adwancing.
5358:  O tak, o tak, o tak, o tak, o tak.
5365:  Nope.
5365:  Yes, Commander.
5378:  Overwatch jest tak kiepski w tej grze, że nawet nie będę tego komentował.
5387:  Spróbujemy poczekać nim na szpicy, chyba że się da zabić jednego z nich, ale nie.
5394:  I ściągnąć na siebie ogień wroga.
5399:  Justytiusz Kalmar teoretycznie ma zasięg.
5403:  Teoretycznie.
5404:  Zobaczymy, jak będzie w praktyce.
5408:  Aaa!
5408:  Haha, tak.
5411:  Dobrze.
5413:  Haha, jak się odwrócił do niego.
5419:  Czemu, czemu z niego strzelasz?
5421:  Czemu w niego?
5422:  Mieszczyć kogoś innego.
5425:  Co on robi?
5425:  Co, co on robi?
5428:  Jaka dezaktywacja walki wręcz?
5429:  Co to znaczy?
5435:  Co za skandal.
5442:  Okej, to był autentyczny skandal.
5444:  Czas najwyższy zniszczyć go natychmiast.
5449:  Ciach!
5459:  Dziwne.
5461:  Bardzo dziwne.
5466:  Okej.
5472:  Okej, teraz tak.
5479:  Czemu, czemu tarcza nie zadziałała?
5481:  Powinna tarcza zadziałać w takiej sytuacji.
5488:  Mam wrażenie, że to dopiero po pewnym upgradzie, bo na razie nasi magosi są słabi jak kupa.
5507:  Dobrze!
5508:  Ogłuszony!
5509:  Świetnie!
5511:  Egzekucja!
5516:  Oczyszczono.
5535:  Moja śmierć została powstrzymywana, bracie!
5542:  Zbieranie pozycji.
5543:  Wsparcie.
5560:  XCOM też bez upgrade'ów, z tym Overwatch'em często trafisz, nie mówiąc o zadaniu konkretniejszych obrażeń, można snajperem... O tak, a snajper był wspaniały w XCOMie swoją drogą.
5569:  Dobrze, tutaj zrobimy sobie Egisa.
5571:  Myślę, że to jest dobre zużytkowanie naszych punktów.
5574:  I... Brad Harad.
5579:  Brad Harad na szpicy.
5582:  Dobrze, jest pierwsze dziadostwo, które musimy wyeliminować.
5587:  Myślę, że na ślepo granatem nie... To jest jakiś pomysł?
5590:  Jeszcze tego nie robiliśmy.
5592:  Ale myślę, że to jest dobry pomysł.
5596:  Czy możemy tutaj też mieć Overwatch?
5598:  Nie, nie możemy mieć.
5600:  Strasznie małe te punkty ruchu.
5603:  Wolfenstein Return to the Custom.
5604:  Otacza ogień bezwzględnie, niemal perfekcyjnie.
5610:  No nie!
5611:  Czemu nas wykryli?
5616:  To jakiś absurd kompletny, byliśmy przy ścianie.
5623:  I to jeszcze bardzo potężny wróg.
5628:  Oj, oj, oj, oj, oj, oj, oj.
5629:  I see the foe as well.
5630:  Hm.
5632:  Cck, cck, cck, cck.
5642:  Niedobrze.
5648:  Tak, komandant.
5649:  Zabity jest.
5675:  Bardzo dobrze, że enemy is wounded.
5677:  Bardzo dobrze.
5684:  Problem polega na tym, że Overwatch w naszym przypadku jest o tyle bez sensu, że czego byśmy nie robili, to i tak mamy słabszy zasięg ruchu niż oni.
5696:  Jest to mega irytujące.
5702:  Czy oni mają broń?
5703:  Czy oni mają broń zasięgową?
5704:  Chyba trudno powiedzieć i trudno stwierdzić.
5711:  Dobrze, na razie się wstrzymajmy.
5716:  Brat Ignatius niestety, czego bardzo żałuję.
5721:  O!
5723:  O!
5725:  Może wbić tędy.
5727:  Witamy Stalinox.
5735:  To daje pewne możliwości taktyczne.
5747:  Okej.
5749:  Zrobimy to.
5753:  Krat!
5763:  No i jak znam życie, on ustawi się tutaj i zacznie napierniczać w nas, niezależnie od Overwatcha.
5769:  No dobra, w tego może napierniczać.
5779:  Co?
5779:  Okej, okej, okej, okej, okej.
5781:  Tak!
5782:  Dobrze!
5786:  Dobrze!
5792:  Nie dobrze.
5802:  To jest chyba jedna z najtańszych organizacji GD AI i ma większe możliwości od Ciebie.
5805:  W jednym razie to jest Armies of Exigo.
5808:  Cała kampania była zrobiona tak, że AI miało miasto na pół mapy.
5811:  Gra była fajna, a kampania tragiczna.
5814:  Oj, dużo tego tu przyszło.
5815:  Bardzo dużo.
5817:  Witamy Stefanatora.
5823:  Okej, ale ono chyba ma miniotacz ognia, więc powinien sobie poradzić.
5838:  Dobrze.
5839:  Jest dobrze, moi drodzy.
5840:  Jest dobrze.
5841:  Wiecie, dlaczego jest dobrze?
5842:  Ponieważ mamy miniotacz ognia!
5846:  Wtedy zawsze jest dobrze.
5850:  Okej.
5851:  Poszło raz.
5855:  Teraz tak.
5858:  Tutaj mamy czwóreczkę wrogów i wiecie, co to oznacza?
5862:  Ej, czemu te granaty są takie słabe?
5867:  Katastrofa.
5872:  Katastrofa absolutna.
5874:  Dobrze, spróbujemy ich załatwić Overwatchem, no bo nie ma innego wyjścia, podejrzewam.
5879:  Witamy Dawida.
5881:  Dziktator jest mega dobrze zrobiony, zgadzam się.
5883:  Absolutnie się zgadzam.
5886:  Tak, chyba to jest lepsze rozwiązanie.
5892:  Nie przejmujemy się na razie tamtymi w ogóle, którzy przybyli.
5895:  Dobra, jeżeli zrobimy egzekucję... Czemu teraz nie było egzekucji?
5901:  Tego nie rozumiem.
5910:  Strzelamy potem granat.
5912:  Problem polega, Patrycjuszu, że musimy zabić równocześnie 4.
5915:  Nie wiem, czy to jest do zrobienia.
5918:  O boże, to jest jeszcze jakiś wykwit.
5920:  Musimy się tego pozbyć.
5921:  Okej.
5928:  Teraz tak, czy ja mogę?
5934:  Hmm.
5936:  Okej, strzelić możemy przynajmniej.
5940:  Wstrętna roślina.
5941:  Zniszczyć roślinę.
5952:  Zostawimy go może tutaj?
5955:  Bo może się przydać do wypalania.
5959:  Też ogólnie, a nie czterech na raz?
5963:  To zrobimy tak, że ich podpalimy troszeczkę.
5971:  To dobra wiadomość.
5976:  Troszeczkę mnie martwi ten Marine.
5979:  Jest mocny.
5987:  Co to ma taki silny... Co to ma taki silny atak?
5993:  Już to zjechało nam połowę zdrowia.
5999:  Okej, nie mam pojęcia jak sobie z tym poradzimy.
6005:  Mamy zielonego pojęcia jak sobie z tym poradzimy.
6013:  Co możemy robić?
6013:  Ta atakowa jak cały czas wręcz.
6016:  Akurat wybraliśmy najsłabszego do ataku wręcz.
6027:  Dobrze.
6030:  Moja bramka jest twoją jedyną możliwością wstąpienia do śmierci, komandorze.
6036:  Emperor wyświetla naszą drogę.
6040:  Hmm...
6062:  I odpalimy tarczę.
6064:  No nic.
6084:  Ok, przybywają.
6085:  Świetnie, świetnie, świetnie, świetnie, świetnie.
6088:  Bardzo, bardzo dobrze, bardzo dobrze.
6092:  Bardzo dobrze.
6092:  Im więcej was, tym lepiej.
6095:  Będzie, będzie wypalanie.
6102:  Będzie, będzie bardzo dużo wypalania.
6108:  Do zobaczenia, brak pary strunek, do zobaczenia.
6110:  Rick Sanchez pisze, że strunek będzie idealnym tłumem do przygotowań do sesji RPG Pen & Paper Dark Heresy właśnie w świecie Warhammera.
6115:  Trzeba kciuki za sesję.
6116:  Czemu wszyscy do nas strzelają?
6122:  Okej, strefa ostrzału, to mnie kompletnie nie interesuje.
6127:  Jeszcze ten wstrętny Marine.
6133:  Oni uwielbiają strefę ostrzału, widzę.
6138:  O nie, o nie.
6140:  Czemu to jest takie silne?
6145:  Wykwit rośnie, czyli dobra.
6146:  Dobra, dobra, dobra, dobra.
6148:  To teraz tak.
6151:  Mamy szansę bardzo dużo ich wyeliminować naraz.
6160:  Czy ja mogę... Czy ja mogę uleczyć w ten sposób?
6165:  Boże.
6169:  Okej, można.
6170:  Dobra wiadomość.
6172:  Szaty miały rację.
6177:  Jest szansa, że teraz kwiatuszek padnie.
6181:  Okej.
6183:  Teleportacja.
6183:  Tak, tak, absolutnie.
6184:  Potrzebujemy jak najwięcej ataków.
6189:  Dobrze.
6190:  Nie, nie, nie!
6191:  Więc tak, ciach!
6197:  Ciach!
6203:  Dobrze.
6206:  Ilu ginie?
6209:  Tu ginie dwóch.
6211:  Czemu tylko dwóch?
6213:  Jakim cudem tylko dwóch ginie?
6217:  Okej, tak, zginie trzech.
6221:  Mam pewien pomysł, on będzie trochę sza... Olera jasna, czemu tak się dzieje?
6227:  A gdybyśmy zrobili... Tak... Nie, tak nie, tak nie...
6238:  To jest twoja wina.
6239:  Dla Tytana!
6270:  Jesteś zaznaczony!
6272:  Jesteśmy zaznaczony!
6277:  Jesteśmy zaznaczony!
6296:  Nie uda się zabić wszystkich.
6302:  Pytanie, czy ktoś jeszcze ma granat.
6306:  Okej, on ma granat.
6311:  Dobra, weźmiemy tych dwóch.
6322:  Jest.
6325:  I musimy, musimy tarczę Aegis odpalić.
6331:  Wypalando.
6333:  Polera, tylko tak, żeby... Aaa, niedobrze!
6343:  Bardzo niedobrze.
6344:  A gdybyśmy użyli rozbryzgu?
6347:  O, rozbryzg jest lepszy chyba w tej sytuacji.
6349:  Hmm.
6353:  A co, jeżeli zaatakujemy?
6355:  Nie, to nic nie da.
6359:  Dobra, tak robimy.
6364:  On jest bardziej niebezpieczny, no właśnie.
6366:  Zaraza.
6369:  I... o!
6371:  Ciekawe.
6372:  Nie, tarczy potrzebujemy.
6383:  Dobrze, że jest tarcza.
6391:  Nie mogłem zdjąć obu flamethrowerem, ponieważ byśmy wtedy naruszyli tarczę drugiego brata.
6400:  Nie można się ruszyć, wypalić.
6402:  Wtedy się traci punkt ruchu.
6408:  Jezus Maria, ile oni mają tych ruchów?
6415:  Oj, bardzo niedobrze.
6417:  Bardzo niedobrze.
6418:  Bardzo niedobrze.
6422:  Jak on drugi raz zginie, to jest katastrofa.
6426:  Świetnie.
6427:  Jeszcze kwiatuszek.
6429:  Świetnie, świetnie.
6434:  Wzrost aktywności... Aż się boję, co się dzieje.
6438:  Strefa słabości.
6439:  Nie wiem, co to jest, ale nie brzmi dobrze.
6445:  Dobra.
6445:  Więc teraz tak.
6455:  A, żadnej już nie ma granatu.
6458:  Chyba, że... Prawie mysli, że musimy... Musimy... Zrobić to.
6470:  Chyba, że...
6473:  Jeszcze jednego wroga musimy ubić granatem.
6483:  Cholera.
6486:  Trudno stwierdzić co zrobić.
6488:  Teleportacja by była rozwiązaniem faktycznie.
6494:  Pani ma wyjście.
6495:  Trzeba go zdjąć wręcz, ale... Mamy tarczkę mam nadzieję.
6503:  Dobra, atakuje sądziennie cel, zatem 4 punkty obrażeń, 100% krytyka.
6510:  To w zasadzie to samo.
6513:  Okej, lepszy.
6518:  Ale to zużyje nam 2 punkty skupienia.
6531:  Dobrze.
6534:  Spróbujemy w takim razie... zniszczyć kwiatuszek.
6538:  To jest ważniejsze chyba.
6548:  O Boże, naprawdę?!
6552:  Zniszcz kwiatuszek.
6554:  Ja cię błagam, zniszcz kwiatuszek!
6559:  Czemu... czemu nie możemy zniszczyć kwiatuszka?
6561:  Okej, możemy.
6565:  Tak!
6565:  Wreszcie!
6567:  Przekleństwo!
6570:  No dobra, teraz tak.
6572:  Sytuacja w dalszym ciągu jest zła.
6579:  Nawet bardzo zła.
6589:  Brat Jeremiasz padł.
6591:  Kto jeszcze?
6594:  Ok, atakujemy jego.
6606:  Jaki cudem on strzela przez ścianę, co to się dzieje?
6611:  Witamy Szymona.
6613:  Podróż do domu busem z Krakowa.
6615:  Szerokiej drogi, nie wiem, czy to się mówi, jeżeli się jedzie busem.
6622:  O nie.
6627:  Tu jest komandant.
6657:  Chyba, że zdołamy... Zdjąć... Zdołamy go zdjąć.
6663:  Dobrze.
6664:  Może będzie egzekucja?
6666:  Jakby się przydała egzekucja.
6669:  Czućcie, że nie będzie egzekucji.
6672:  I teraz tak.
6674:  Granata!
6687:  Dobrze, dobrze.
6697:  Ojojoj, tak mi przykro, jesteśmy obezwładnieni.
6702:  Przeładowanie.
6703:  Zepsuło nam szyki.
6706:  Teraz tak.
6708:  Co możemy zrobić?
6708:  Powinniśmy go uleczyć.
6710:  Czy da się to zrobić?
6711:  Chyba da się to zrobić.
6712:  Ile zużyjemy na to?
6715:  Te błyski będą się ulepszać.
6717:  Współpracuj z nami, Imperze!
6717:  Współpracuj z nami, Imperze!
6718:  Współpracuj z nami, Imperze!
6720:  Współpracuj z nami, Imperze!
6747:  Przepraszam, co to było?
6753:  Ja nie... Dobrze.
6758:  Czy my mamy tutaj na niego zasięg?
6760:  Oczywiście, że nie mamy zasięgu.
6765:  A czy tu będziemy mieć?
6766:  No właśnie i teraz... Mówiliście, że się pokazuje zasięg.
6768:  Cały czas nie widzę, gdzie się pokazuje.
6770:  Eee...
6781:  Z chęcią.
6781:  Imperator zabezpiecza.
6783:  Twoje urządzenia... zniszczone.
6784:  Zniszczone.
6805:  Dobrze, wszyscy mają tarcze.
6807:  Wszyscy mają tarcze.
6809:  Świetnie.
6811:  Yes, Commander!
6812:  Alphatra pisze, że właśnie wrócił z Doktora Dziwago.
6815:  Podobało się, choć jakaś genialna to to nie było.
6816:  Dlaczego Kapitan Marvel, skoro niby jest zajebiście potężny, zostaje w Chile?
6821:  To nie jest ta Kapitan Marvel, to dlatego.
6825:  Hej.
6829:  Spróbujemy teleportację.
6830:  To jest jedyna opcja w tym momencie.
6834:  Tak.
6834:  Podejrzewam, że teraz ściągniemy na siebie miliard wrogów.
6838:  Nie, na szczęście nie.
6845:  Tak!
6847:  Co tu się dzieje?
6858:  Dobra, gdzie jest następny?
6859:  Tutaj.
6861:  Okej.
6863:  Okej, okej, okej, okej.
6868:  Brata Papiusz musi go uleczyć, nawiasem mówiąc.
6871:  Tylko, że problem polega na tym, że... Będzie z tym ciężko.
6877:  Czaszuni już nie mamy jednej.
6886:  Dobra.
6895:  Oby stąd tutaj nikt nie nadchodził.
6896:  Mam nadzieję, że teraz nie oberwiemy jakimś totalnym RNG.
6902:  Oby nie.
6907:  Okej, brat Harad ma bardzo źle ze zdrowiem.
6909:  What is your will?
6909:  Your orders?
6911:  Zebes.
6915:  Dobra, kończymy turę.
6917:  Jakby tutaj zakładałem Dishdome'a w 1 i 2, jakbym się poradował w The Outsider.
6921:  Słabo.
6923:  Wiedziałem.
6924:  Wiedziałem.
6925:  Wiedziałem, że bogowie RNG nas nienawidzą.
6927:  Wiedziałem.
6930:  Byłem tego w stu procentach pewien.
6933:  Aha, i świetnie, nie możemy użyć medycyny bitewnej.
6936:  Doskonale, wprost.
6938:  No, wprost doskonale.
6942:  Okej, kiedy będziemy mogli użyć?
6944:  Jeżeli kogoś zabijemy, jak znam życie... No, nie wiem, nie wiem.
6960:  Adwancing!
6987:  Teraz tak, żeby znowu nie striggerować tych strażników, bo to mnie bardzo zmartwi wtedy.
6998:  Bardzo mnie martwi, że nie mamy tej medycyny bitewnej.
7001:  To jest bardzo niedobrze.
7004:  Więc teraz tak, opcja byłaby taka, żeby iść na szpicę i zniszczyć to cholerstwo, ale jak to zrobimy?
7009:  To nie mam pojęcia.
7013:  Z drugiej strony przez tę cholerną mechanikę jest tak, że gra nas penalizuje za zajmowanie pozycji taktycznej przez ten licznik.
7024:  Więc jedyna opcja jaką widzę, to wykorzystanie overwatcha.
7034:  Tak, komendant.
7034:  I raz.
7045:  Posyłka ubezpieczona, komanderze.
7046:  W Twoim serwisie.
7046:  Będzie to zrobione.
7047:  Jak masz radę.
7047:  Tak, komanderze.
7052:  Twój komandant jest gotowy.
7078:  Jestem z tobą.
7081:  Twoje urządzenia?
7081:  Twoje urządzenia?
7084:  Ten.
7084:  Kalmar.
7101:  Najbardziej tankowaty niestety jest brat Harad i to jest problem.
7121:  O nie!
7122:  Jeszcze tu jest by... O nie!
7127:  Jak my się przed tym będziemy bronić, tych dwóch?
7132:  Punkty skupienia byłyby lepiej zbalansowane, by odzyskiwał się jeden na turę.
7134:  Tak, dostawanie ich za zabijanie ogranicza sklep drużyny, zgadzam się.
7138:  Tak właśnie jest.
7141:  Gdzie jest nasz wypalacz?
7143:  Okej, to nic nie da.
7150:  Znaczy, on będzie mieć za mało punktów ruchu, chyba, tak mi się wydaje.
7162:  No, jest problem.
7166:  Jest duży problem.
7176:  Okej, gdzie jest nasz teleportator?
7183:  Teleportator też nie za bardzo.
7186:  Widzisz, atakował mnie zwolnić pocisk, atak siłowy.
7195:  A ja to robię.
7197:  Niech brat Harad będzie atakował młotem, zanim zaakceptujesz przyjrzyj się panelowi.
7200:  Okej, dobrze.
7202:  Chociaż tak jak mówię, może zginąć wcześniej.
7209:  No tak, to jest katastrofalna pozycja w tym momencie.
7211:  Nic nie zrobimy, bo... Tak, nic nie zrobimy.
7218:  Chyba, że...
7223:  Tak, no nawet nie mogę wykorzystać żadnego punktu.
7229:  Dramat.
7240:  Tu są dwa punkty.
7242:  Może się coś uda?
7245:  Nie.
7247:  Overwatch spróbujemy.
7261:  Jaki atak siłowy?
7263:  Mamy atak dystansowy i mamy dłoń dzierżącą młot.
7269:  Tu nic nie zrobimy.
7272:  Dobra, włączmy tarczę.
7280:  Znaczy, ja podejrzewam, że nie zobaczę niestety, ponieważ oberwiemy i to mocno.
7286:  Chyba, że będą defensywnie grali, na co bardzo liczę.
7291:  Ale nie, nie grają defensywnie.
7293:  Spuszcza na nas najgorsze rzeczy, jakie mogą.
7305:  O Jezu... O Jezus... Akurat obrywa nasz jedyny damage dealer.
7318:  Nie, nie, nie, nie, nie ma szans.
7325:  Dobra.
7348:  Nie, nie, nie, nie, nie, nie, nie, nie.
7352:  To jest komedia.
7353:  To jest komedia.
7354:  Nie.
7354:  Dobra, sprawdzę ten atak siłowy tylko.
7360:  Okej, nie wiedziałem, że to w ogóle tak działa.
7365:  Co to zmienia?
7369:  Nie wiem, co to zmienia, ale... I can.
7393:  Pamiętajmy ten normalny poziom trudności, no dokładnie, dokładnie.
7398:  Absolutnie i pod żadnym pozorem nie walczcie z tym cholerstwem na wyższych poziomach trudności.
7408:  To jest bardzo nieczytelne w takim razie, że to są umiejętności do użycia.
7411:  W życiu bym tego nie przypuszczał, że tak to działa.
7413:  No świetnie.
7414:  Dobra, użyjemy tej tarczy.
7420:  To jest jedyna rzecz, która nam została.
7427:  Okej, jedyne co widzę, to wszyscy atakujący tego pieprzonego kwiatka.
7433:  To jest jedyne, że to ja widzę.
7441:  i to samo pocisk specjalistyczny.
7443:  Ja byłem przekonany, że to jest po prostu informacja o typie ataku, nic więcej, wiecie?
7451:  Niezbyt dobrze to zostało wyjaśnione przez twórców.
7459:  No tak, no teraz zadajemy większe obrażenia przynajmniej.
7462:  Ale i tak podejrzewam, że może się nie udać.
7470:  O Boże drogi!
7474:  Naprawdę przegięta jest ta liczba wrogów.
7477:  Ja rozumiem, w późniejszych misjach... Ale nie, która to jest trzecia?
7492:  Nie chodzi o to, ja pamiętam, że było w Samołóżku powiedziane o tym ataku siłowym, ale to wygląda jak opis ataku, to nie wygląda jak klikalna zdolność.
7503:  Jest dziwny interfejs w tej grze.
7510:  Chodźcie stąd!
7511:  Chodźcie stąd!
7511:  Chodźcie stąd!
7512:  Chodźcie stąd!
7536:  Więc trzeba modlić się teraz do bogów RNG, żeby się udało.
7539:  Ostatnim razem rozgrywaliśmy jedną misję cztery razy, zanim się udało.
7545:  Więc... tak.
7548:  Która to była?
7549:  Zaraz bym się zastanowił.
7551:  Na statku.
7555:  W walce.
7556:  To strasznie są dziwne swe odroby te.
7561:  Dzień 83.
7561:  Wydaje się, że to było to.
7567:  Ktoś nie odrobił cifkowej lekcji, że gra powinna tłumaczyć przyciski kontekstowo.
7571:  O tak, o tak, zgadzam się absolutnie.
7585:  To jest dzień 83.
7589:  Skoro doszło się o to, że tym razem dało nam dwa kwiatki.
7591:  Dokładnie.
7593:  Dokładnie tak.
7595:  Znaczy, tłumaczysz kontekstowo, to znaczy, że w momencie, w którym dochodzi do jakiejś sytuacji, no na przykład jest pierwszy raz atak siłowy, to gra tłumaczy, że tutaj jest jeden przycisk do ataku, a tu jest drugi przycisk do ataku, bo są dwa przyciski jednocześnie, one są nieintuicyjne mega.
7612:  I problem jest też taki, że one używają właśnie tej siły woli, tak.
7615:  Czyli coś, czego mamy bardzo niewiele.
7619:  Okej, okej, okej, wiem, wiem, dobrze, porządku.
7623:  Okej, nie możemy tego ominąć, super.
7634:  Poziom trudności jest absolutnie alkoholowy, zgadzam się bardzo w stu procentach.
7637:  Podejrzewam, że... tak!
7641:  To jest wersja z dwoma kwiatkami.
7643:  Czyli teraz jest na stałe z dwoma kwiatkami.
7647:  Jezus Maria.
7649:  Nie mam pojęcia, jak to zrobimy.
7652:  Nie mam zielonego pojęcia, jak to zrobimy.
7655:  Dobra, ten jest wydaje się bliżej.
7659:  Ale potem będziemy mieli przejście przez dosłownie piekło.
7664:  Żeby tam dotrzeć.
7665:  Ja się czuję tak...
7667:  Ja się czuję tak, jakby to było na samym samiutkim końcu po 40 godzinach gry.
7676:  Dokładnie tak się czuję.
7678:  To jest tak, jak ostatnia misja w XCOM-ie na poziomie Iron Man.
7682:  Ale w tę stronę to był zły pomysł, żeby przejść.
7686:  Widzicie, co zrobimy?
7690:  To zrobimy.
7690:  Znaczy, będziemy nim faktycznie scoutować.
7705:  Jak aktywuje przeciwnika, to odnawiane są punkty i amunicja?
7708:  No...
7727:  Nie do końca się zgadzam z tym, bo zwykle to było tak, że jak widzi przeciwnika, to on dostaje, owszem, punkty.
7737:  Natomiast lecenie na hura do przodu jest ważne, bo tutaj cały czas nam skacze ta aktywność rostowa.
7741:  Zobaczcie, 20% praktycznie to jest jedna tura.
7745:  To jest bardzo dużo.
7749:  Okej, ale teraz możemy się na nich zasadzić.
7755:  Kwiatek na górze jest tutaj, ale tu i tak będzie patrol.
7758:  Nic na to nie poradzimy, musimy ten patrol wyeliminować, bo on tutaj idzie.
7763:  Hmm...
7785:  Przechodzimy szybko.
7794:  Jestem tu by służyć.
7795:  Zostaw się na pozycji.
7798:  I...
7813:  Mamy tu troszeczkę lepszy zaś.
7815:  No i zobaczymy.
7819:  No i właśnie.
7827:  No i tyle w temacie dodatkowych punktów ruchu dla nas, jak wykryjemy przeciwnika.
7834:  Dokładnie odwrotnie.
7838:  Eee...
7842:  Okej, ale my teraz mamy sytuację i tak korzystną.
7846:  To znaczy... Możemy użyć teleportacji.
7852:  No, akcje w kontakcie są odnowione dlatego, że jest nowatura, nasza.
7858:  Eee, dobra.
7863:  To ma sens.
7864:  Jeden atak ma sens.
7868:  Dobrze, kto jeszcze jest tutaj?
7873:  Co tu się dzieje?
7899:  Palanko jest stąd.
7902:  Powinno się udać.
7906:  Trzech łapiemy, czy nie?
7910:  O tak, teraz łapiemy trzech.
7914:  Ciekawe jestem, czy płomienie czystości coś dają.
7921:  Dodatkowo chyba nic.
7924:  Zdecydowane amunicje zniszczone.
7925:  Na razie.
7925:  Wstrzymajmy teraz!
7927:  Skończy się.
7949:  Dobrze.
7950:  Teraz pytanie.
7953:  Mamy cały czas te misje z zabiciem granatami.
7961:  Tylko tak to trzeba zrobić, by naszych nie trafić.
7974:  Co? !
7979:  Co?!
7982:  Co?!
7983:  Jakim cudem?!
7987:  Gdzie?!
7992:  Żadnej informacji na ten temat nie było!
7995:  Co to za bzdura?!
8000:  Oho, wiem co się stanie.
8002:  Wiem dobrze co się stanie.
8008:  I knew it!
8010:  I knew it!
8012:  I fucking knew it.
8015:  I fucking knew it.
8020:  Dobra.
8037:  Mam pewien pomysł.
8038:  Pomysł jest następujący.
8050:  Witamy Dominikę Jamnikotwórczynię Klimczak!
8053:  To rzadka okazja na mrowie!
8056:  Mrowie jamników!
8061:  I czterech wrogów granatami zabitych!
8066:  Co za radość!
8071:  Co za radość!
8075:  Dobrze.
8076:  Dobrze!
8083:  Witamy Krzyżka!
8086:  Dobra, teraz strasznie ślepiej.
8091:  Teraz jest zdecydowanie lepiej.
8093:  I teraz tak, druga rzecz, którą możemy zrobić, to...
8101:  Co?!
8112:  Imperator chroni, ale shrapnel to fajna rzecz.
8115:  Widać właśnie, jak Imperator chroni.
8117:  Sami musimy sobie radzić.
8121:  Nie będę komentował tych obrażeń, które tutaj są nam zadawane.
8135:  No jeszcze czego? !
8153:  Nie do wiary, co tu się dzieje.
8155:  Nie do wiary absolutnie.
8160:  No ba, pięciuset proponuję.
8164:  Zdecydowanie za mało jest przeciwników.
8167:  Czuję, że ta gra nie daje mi wystarczającego wyzwania.
8172:  Ale mam wrażenie, że ktoś popełnił błąd swojego życia.
8175:  No oczywiście, że pancerz, no tak, no.
8178:  Pan, no wszystkich pancerz.
8180:  Proponuję oprócz pancerza jeszcze plus 20 punktów do ruchu.
8187:  Tak.
8188:  Myślę, że 20% to sprawiedliwa wartość.
8195:  Tak, minimum 20%.
8196:  Aha, czemu ja tego nie mogę użyć?
8202:  Jezus, on ma... Nie, to jest jakaś kpina.
8212:  Dobra, zrobimy tak.
8226:  Co tu się dzieje?
8234:  Nie no, co tu się dzieje?
8235:  To jest jakaś katastrofa absolutna.
8244:  Nieee, będziemy musieli robić następny restart, nie ma innej opcji.
8247:  No przecież to jest jakaś katastrofa po prostu.
8258:  Nie, nie da się tego zrobić.
8262:  Mamy niewystarczające środki w tym momencie, żeby sobie poradzić.
8271:  To było to, tak?
8288:  Widzicie, co zrobimy?
8289:  Ja wam powiem, co zrobimy.
8292:  To zrobimy.
8297:  Proste.
8297:  Jeżeli jest misja, która jest chora, to ja ją opuszczę.
8301:  To nie jest ten load?
8302:  Nie żartujcie, że to nie jest ten load.
8303:  Jak to nie jest ten load?
8313:  Czekajcie, czekajcie, czekajcie.
8314:  Który to był?
8319:  To był ten chyba.
8320:  Tak.
8328:  Tak, to był ten load.
8330:  Dobra.
8331:  To wycofujemy się stąd.
8335:  I... Podróżujemy tutaj.
8339:  To po prostu nie ma sensu.
8347:  Dobrze, przynajmniej mamy jakieś nowe badania do ogarniania.
8353:  1 do SW czymkolwiek to jest, przy wzroście aktywności.
8358:  Bierzemy.
8361:  Dobra.
8364:  Podejrzewam, że teraz stracimy tę misję.
8370:  Słyszałem twoje raporty w dalszym stopniu, Inquisitorze.
8372:  Jest jasne, że służby Plague Goda były bardziej aktywne w twoim sektorze.
8376:  Jednak... Nie ma żadnego dowodzenia, że to zmieniło się na skalę pandemii galaktycznej.
8381:  Jeśli mogę?
8381:  Nie.
8387:  Jeszcze nie.
8388:  Słusznie mówiąc, błyskawiczny edykt jest zbyt zniszczony, aby być używany w bardziej aktywnych teatrach, więc na razie pozwolę zapewnić jego kontynuowaniu pod Twoją pomocą.
8397:  Czy mogę... Nie, nie możesz.
