🔴 WIEDŹMIN (SEZON 3) — odcinek 6-8 | Recenzja ze spojlerami #3
🔗 https://www.youtube.com/watch?v=MkTKt5V5ktQ

184:  Obejrzałem to dwa razy dla was.
2666:  I potem dopiero następuje walka, która będzie tu.
2669:  Natomiast sekwencje dialogowe, którymi się przerzucają bohaterowie, no są lorenowe, nazwijmy to tak.
2677:  I moja ulubiona kwestia, którą wypowiada Geralt, zobaczywszy... Nie, przepraszam, wypowiadał Vilgefortz do Geralta, który zobaczył jego sękaty kij.
2686:  Mianowicie...
2690:  Podoba ci się mój kostur?
2698:  Do you like my stuff?
2700:  Wyobrażacie sobie Gandalfa, który mówi to do Balroga na moście Khazad-dûm?
2706:  Wyobrażacie sobie to przez moment?
2708:  Balrogę.
2709:  Podoba ci się mój kostur?
2711:  Aaa, haha!
2714:  To jest autentyczna kwestia dialogowa, która pada, więc wiecie, możemy chwalić oczywiście, że choreografia walki jest dobra, ale nie można powiedzieć, że ta sekwencja czy ta scena jest dobra właśnie przez to, co tutaj się dzieje, bo co mi z tego, że Henry Cavill robi to, co od samego początku tego serialu, to znaczy fajny cosplay Geralta, dobrze się rusza i walczy mieczem,
2737:  a w którymś momencie rzeczywiście Magus daje mu wciry i to potężne, dokładnie tak samo jak się dzieje w sadze, skoro równocześnie wali tekstem, podoba ci się mój kostur.
2746:  To jest absolutnie przerażające.
2749:  Prawdopodobnie jest oczywiście ohydnie pocięta ta walka, naturalnie, że jest ohydnie pocięta, więc tutaj macie moment, kiedy Geralt dostaje wciry.
2755:  Ja chciałbym upamiętnić ten moment, ponieważ bardzo lubię, bardzo lubię,
2759:  jak podczas różnego autoramentu walk, narracji i tak dalej, magowie spuszczają w ciry wojownikom, więc upamiętnijmy ten moment.
2769:  O, proszę bardzo, to jest Rembajło, a to jest potężny magus i tak się kończy walka Rembajły z potężnym magusem.
2777:  A teraz, moi drodzy, to co wam obiecałem, tak?
2780:  To znaczy, jak to wygląda w sadze?
2782:  No w sadze wygląda to zgoła inaczej.
2786:  No, wątek Lidii van Breverud muszę wam całkowicie pominąć, ponieważ został również pominięty w serialu, nie ma żadnego sensu.
2794:  A zatem...
2796:  Przepięknie to jest to napisane, tak swego drogo jest konfrontacja i zauważcie jaki zabieg narracyjny kilka tygodni później, już wyleczony staraniem Dryad i wodobrokilonu, Geralt zastanawiał się jaki błąd popełnił w trakcie walki.
2809:  No, to już jest piękne, prawda?
2811:  I doszedł do wniosku, że podczas walki nie popełnił żadnego, jedyny błąd popełnił przed walką, należało uciec.
2817:  Zanim walka się rozpoczęła.
2819:  Czarodziej był szybki.
2820:  Kij migał w jego rękach jak błyskawica.
2822:  I wtedy oczywiście powiedziałem podawać się mój kij, który... Nie, tego nie powiedział.
2828:  Tym większe było zdziwienie Geralta, gdy przy paradzie drąg i miecz zadzwoniły metalicznie.
2832:  Ale brakowało czasu na dziwienie się.
2834:  Vilgefortz atakował, Wiedźmin musiał zwijać się w ulnikach i piruetach.
2837:  Bał się parować mieczem.
2838:  Cholerny drąg był żelazny, a do tego magiczny.
2840:  Czterokrotnie znalazł się w pozycji do kontrataku i ciosu.
2843:  Czterokrotnie uderzył w skroń, w szyję, w pachę, w udo.
2847:  Każdy z tych ciosów byłby śmiertelny, ale każdy został sparowany.
2851:  Żaden człowiek nie zdołałby parować tak cięć.
2853:  Geralt powoli zaczynał rozumieć.
2855:  Ale było już za późno.
2856:  Ciosu, którym czarodziej go dosięgnął, nie widział.
2859:  Uderzenie cisnęło nim o ziemię, odbił się plecami, nie zdążył odskoczyć, wykonać zwodu, cios pozbawił go oddechu, dostał drugi raz w bark, znowu poleciał do tyłu, waląc potylicą o pilaster, o wystające piersi karyatydy.
2870:  Ja sam, mówiąc wcześniej, Andrzej Sapkowski spędził bardzo dużo czasu na opisie ponętnych piersi karyatydy.
2876:  Vilgefortz przeskoczył zręcznie, zawinął drągiem i walnął go w brzuch pod żebra.
2880:  Mocno.
2881:  Geralt zgiął się w pół i wtedy dostał w bok głowy.
2883:  Kolana zmiękły mu nagle, upadł na nie.
2885:  I to był koniec walki.
2886:  W zasadzie.
2887:  Czyli wiecie, to o czym Loren się masturbuje, bo tak należy to nazwać, zwłaszcza biorąc pod uwagę analogię do drąga, przez jakieś, nie wiem, kilka minut, u Andrzeja Stapkowskiego jest mygnienie, żeby pokazać potęgę Vilgefortza.
2901:  To jest po pierwsze.
2903:  Niemrawo próbował zasłonić się mieczem Geralt.
2906:  Klinga wklinowana między ścianę a pilaster pękła pod uderzeniem ze szklanem wibrującym jękiem.
2911:  Nawiasem mówiąc, w serialu to Vilgefortz przecina klingę Geralta swoim magicznym drągiem.
2918:  Zgodzicie się, że to troszeczkę ma inny wydźwięk i to nie tylko metaliczny, ale chodzi w tym przypadku o wydźwięk metaforyczny.
2924:  Zasłonił głowę lewą ręką, drąg spadł z impetem i złamał kość przedramienia.
2928:  Ból oślepił go zupełnie.
2930:  Mógłbym wytłuc ci mózg przez uszy, powiedział z bardzo daleka Vilgefortz.
2935:  Ale to przecież miała być lekcja.
2937:  Pomyliłeś się, Wiedźminie.
2938:  Pomyliłeś niebo z gwiazdami odbitymi nocą na powierzchni stawu.
2943:  Aha, wymiotujesz?
2945:  Dobrze.
2946:  Wstrząsk mózgu?
2947:  Krew z nosa?
2948:  Świetnie.
2949:  No, to do zobaczenia.
2951:  Kiedyś.
2952:  Może.
2954:  I tak się pisze dobre sceny walki, tak się pisze konfrontacja, a wcześniej, moi drodzy, macie dwie strony dialogu politycznego, Vilgefortza i z Geraltem, gdzie Geralt usiłuje w ogóle zrozumieć, o co chodzi Vilgefortzowi, dlaczego on daje się cesarzowi Emerowi jak marionetka wszędzie prowadzić, z jakiego w ogóle powodu Vilgefortz doprowadził do przewrotu na Tanet, co się tutaj dzieje i dlaczego jest taka hipokryzja w Bractwie Czarodziejów,
2981:  o którym pamiętajmy, Geralt zawsze mówił z dystansem.
2985:  Geralt nie ufał magom, nie lubił ich.
2988:  Dlaczego w ogóle ten wątek został stąd wycięty, nie mam zielonego pojęcia.
2992:  Więc tak, moi drodzy, fajna walka choreograficznie, fajna wizualnie, jak na to, co jest w serialu.
2999:  Natomiast nie da się tego porównać z tym, co jest w książce.
3002:  A ja przepraszam solennie, że to robię.
3004:  Przepraszam najmocniej,
3006:  bije się w piersi, nie robiłbym tego, gdyby nie Tomasz Bagijski, który wprost powiedział, że jak pamiętamy, to jest na podstawie sagi, no w związku z powyższym ja, pokorny sługa, po prostu sięgam do materiału źródłowego, żeby się o tym przekonać, no i okazuje się, że nie bardzo.
3027:  Czemu medalion zadrżał Geraltowi przed walką?
3029:  Mam zielonego pojęcia czemu.
3031:  Może dlatego, że wyczuł magię.
3034:  Ten magiczny drąg wygląda jak przerośnięte wiertło, pisze Chinagiku.
3039:  Nie miałem jakichś straszliwych problemów akurat z tym, w jaki sposób wyglądało to od strony wizualnej.
3046:  W ogóle kadr tutaj jest ładny jak na ten serial, ale może mówię z perspektywy to człowieka, który obejrzał następne dwa odcinki i stara się dojrzeć coś, czego tutaj nie ma absolutnie.
3056:  Kostur jest, jak każdy widzi, kostur był duży, bardzo duży.
3060:  No właśnie, może tyle potrzebujemy wiedzieć.
3062:  Nie mam zielonego pojęcia, o co chodzi w tej ciemnej scenie.
3064:  A!
3065:  A!
3065:  A!
3066:  A!
3067:  Nie!
3068:  Wiem, wiem, wiem, wiem, wiem, wiem.
3070:  Moi drodzy, oto zagadka.
3073:  Mianowicie, jak Ciri wkroczyła do wieży Mewy, może pamiętacie, co powiedziałem, a mianowicie, że...
3079:  W wieży Mewy stawiam wszystko, że jest ukryty Menhir, ponieważ w tym serialu, jak dobrze pamiętamy, podróżuje się między wymiarami nie przez bramy, nie przez portale, nie nawet przez portyki, nie przez teleporty, nie, nie, nie, moi drodzy.
3095:  podróżuje się przez ściany, a konkretnie przez kolumny, przez menhiry, powstaje pytanie, czy w związku z wprowadzeniem w sadzę karyatyd pięknocycych, również przez karyatydę można podróżować do innego wymiaru?
3108:  Mam nadzieję, że nie.
3109:  W każdym razie Ciri przekonuje się o tym, wszedłszy do ciemnego bardzo pomieszczenia, które okazuje się być wieżą Mewy, w której nie zaznano ognia, ani innych systemów oświetleniowych i skrada się za nią Vilgefortz i Vilgefortz już czuje tak, jak w każdym hollywoodzkim możliwym
3126:  filmie, serialu, gdzie następuje scena konfrontacji z antagonistą.
3130:  No i w któryś momencie Cirilla wpada do takiej komnaty i co jest przed Cirillą, moi drodzy?
3136:  Menhir jest nowelisk, tak, wiedziałem, że tak będzie.
3141:  Nie mam zielonego, zielonego pojęcia, dlaczego wprowadzili to, ale wiedziałem, że to zrobią, ponieważ to było zbyt soczyste, to była zbyt piękna okazja, by ją przegapić na to, żeby zrobić wspaniały tie-in, powiązanie, innymi słowy, między obietnicą krwi, która wprowadziła menhiry, które czciły elfy, ponieważ menhiry pozwalały na podróżowanie do innych wymiarów, i powstała Księga Menhirów, na którą ściga Vilgefortz, znaczy, usiłuje znaleźć Vilgefortz,
3167:  Więc Menhir się musiał pojawić, a na Menhirze musiały się pojawić tajemnicze znaki, które przypominają runy krasnoludzkie, ale przecież nie był on wykuty w Mahakamie, więc w zasadzie nic nie wiadomo.
3176:  Wiadomo jedynie tyle, że Cirilla jest w stanie komunikować się z Menhirem i zostawię już waszej domyślności, ile dwuznaczności ten jeden werset może w naszej głowie stworzyć.
3186:  Ciri rozumie, Ciri czuje, a Menhir wybucha.
3189:  A ponieważ Menhir wybucha, no to nie zgadniecie co się stanie jak Menhir wybucha, mianowicie Menhir jak wybucha, to wybucha cała wieża, znaczy wieża Mewy, a Cirilla się przenosi gdzieś.
3201:  Nie wiemy gdzie, ponieważ jest naturalnie cięcie.
3203:  Musi się pojawić cięcie.
3206:  To nie jest Thor Lara, tylko Thor Menhir.
3208:  Tak od dzisiaj będziemy nazywać wieżę Mewy.
3210:  Moi drodzy, dziękuję ci, że dawicie z atrybut.
3212:  No i oczywiście w którymś momencie zostaje Geralt odnaleziony.
3215:  To jest akurat dokładnie tak, jak w sadze przez Triss.
3217:  Kutato Triss stwierdza, że Geralt musi zostać wyleczony i to szybko, biorąc pod uwagę obrażenia, jakie uzyskał w walce z Vilgefortzem.
3224:  I cały odcinek kończy się na tej żywnej sekwencji, kiedy resztki bractwa i siostrzeństwa magów i magii popatrują sobie na miejsce, w którym było kiedyś Gors Velen, ale nie ma Gors Velen, ponieważ ograniczenia budżetowe.
3237:  Jest natomiast pałac, który nie był aretuzą.
3239:  Jest aretuza, która nie jest aretuzą, ponieważ jest wyłącznie menhirem.
3243:  Zauważcie, to jest taka symbolika, to znaczy...
3245:  osypało się wszystko wokół tego Menhira, to znaczy osypała się cała saga.
3249:  Sagi Andrzeja Sapkowskiego już nie ma i pod sagą Andrzeja Sapkowskiego, po darciu tych wszystkich niepotrzebnych elementów, kostiumów i dekoracji, jest to, co jest najważniejsze w uniwersum, to znaczy Menhir.
3261:  Menhir pozostanie w odróżnieniu od całego dziedzictwa Pandrzeja.
3265:  Dziedzictwo Pandrzeja zostaje zaprzepaszczone, widzicie tę metaforę, już osuwa się w gruzy, a zostaje jeno Menhir, który nas przyniosie do nowego, wspaniałego świata.
3274:  Na tym się kończy odcinek, który jest uznawany za najlepszy.
3285:  Okej.
3286:  Ja nie wiem, co teraz będziemy robić, moi drodzy, bo uwinęliśmy się z odcinkiem, w którym było najwięcej rzeczy do omówienia w 50 minut, więc prawdopodobnie następne dwa to będzie bardzo, bardzo szybka rozmowa.
3298:  The Flipper, dziękuję serdecznie za trybut.
3299:  Jeżeli my medaliny drżą przy magii, to Geralt miał niezły wibrator w tym bractwie.
3306:  Jest to prawda i dlatego rozwiązano to w ten sposób, że w rzeczonym miejscu, którym się odbywał zjazd na Thanet była blokada antymagiczna, w związku z powyższym magii używać nie można było.
3319:  Wieżą memów nam została, tak.
3322:  Cóż wam mogę powiedzieć, moi drodzy?
3324:  Moje rozczarowanie chyba nie mogłoby być większe.
3326:  Nie wiem, czy ja będę w stanie przetrwać kolejny sezon, ponieważ kolejny sezon, zwłaszcza jeżeli będziemy sobie robili omówienia, ma być z Regisem.
3338:  Ja chyba nie wytrzymam tego, jeżeli Regis zostanie zmasakrowany, bo to jest moja absolutnie ulubiona postać, tak, bezwzględnie ulubiona.
3348:  Pamiętasz, jak w Żebrowskim Wiedźminie ludzie marudzili o Wronę?
3352:  Pamiętam, że ludzie marudzili generalnie, jeżeli chodzi o Wiedźmina TVP-owego, z czasów, kiedy TVP jeszcze nie robiło propagandy politycznej.
3361:  Ale mój problem z Wiedźminem wtedy był dokładnie taki sam, jaki miałem problem z Kseną Wojowniczą Księżniczką, z Conanem Barbarzyńcą, z wszelkimi tego rodzaju serialami i chyba na szczycie będzie jak zawsze Mroczny Rycerz, który był tak leniwy scenariuszowo, że główny antagonista nazywał się Mordor.
3377:  Problem mam mianowicie taki, że te wszystkie seriale były kameralne, teatralne, kostiumy były jak z trzeciorzędnego konwentu.
3383:  Problem polega na tym, że teraz wróciliśmy do takich czasów.
3386:  I ja się na to kompletnie, moi drodzy, nie pisałem i stąd moja frustracja wynikła z tego, że Wiedźmin, czyli jedna z najlepszych rzeczy, jakie mamy do zaoferowania światu, no właśnie idzie tymi śladami.
3397:  No przepraszam, ja wiem, że można pałać jakąś estymą i nostalgią wobec tamtych produkcji,
3404:  Też, ja też, okej, ale nie po to mamy postęp technologiczny, żeby dalej robić rzeczy tak, jak robiliśmy w latach 90.
3410:  Tysknijcie może za Jaskrem, bo ja nie.
3418:  Jaskier się pojawia tutaj przy Radowidzie, żeby przypomnieć mu, że on zawsze będzie trwał przy jego boku, a skoro będzie trwał przy jego boku, to i Radowid powinien trwać przy jego boku, ale Jaskier mówi Radowidowi, że on się poczuł zdradzony i jest mu bardzo przykro,
3434:  Ale na to Radovid mówi, że ale Jaskier, nie bądź, nie bądź, nie bądź smutny, a Jaskier mówi na to, okej, to ja cię uratuję i poprowadzę cię kanałami, wyprowadzę cię z domu Egiptu, z domu niewoli, z ziemi egipskiej, z domu niewoli i będzie radośnie, tak?
3448:  I na tym się kończy ta bardzo istotna konfrontacja.
3451:  Loren, jako mistrzyni budowania relacji między postaciami, dała nam asum do tego, żebyśmy jeszcze raz zerknęli na to, w jaki sposób rozwija się ta niesamowita i namiętna relacja.
3463:  która została napisana dialogowo, tak, bardzo dobrze pamiętacie zresztą.
3468:  Ach, Smok jednak był piękny z TVP, absolutnie się nie zgadzam, chociaż z drugiej strony, jak patrzę na te kadry, to być może rzeczywiście.
3475:  Bardzo ładnie się witają swoją drogą Jaskier i Yennefer, to znaczy Jaskier mówi Wiedźma, a Yennefer mówi Bard.
3481:  To dobrze, ponieważ byłem przekonany po ostatnich wyczynach Jaskra, że jednak jest on tankiem i paladynem.
3487:  Biedny król musiał uciekać z jaskrem.
3489:  Może tęskniliście za Wiedźminem i sezonem pierwszym, w którym, przypominam, za kostiumy odpowiadał jeden z kostiumografów i scenografów równocześnie gry o tron.
3499:  Więc wracają, moi drodzy, driady z Brooklynu, które tym razem zostały ubrane w mech i paproci.
3506:  W związku z powyższym będziemy mieli teraz sezon bajek z mchu i paproci.
3511:  I niestety cały odcinek, nie żartuję, wypełniają dwa wydarzenia.
3516:  Jedno wydarzenie, leczenie Geralta.
3519:  Drugie wydarzenie, podróż Cirilli przez pustynię.
3523:  Ja nawet nie żartuję.
3525:  Znaczy, ten serial montuje...
3528:  w taki sposób wydarzenia, żebyśmy absolutnie i stuprocentowo mieli zagwarantowaną nudę.
3533:  Można było zrobić absolutnie wszystko tutaj, właśnie wprowadzić nowe wątki, pociągnąć już cholera jasna ten wątek Jastra i Radovida, wszystko mi jedno, ale nie!
3544:  Ale nie!
3546:  Nie.
3547:  Będziemy mieli dwa wątki.
3548:  Jeden jest... Znaczy, jeden musi być nudny, to znaczy jest z perspektywy Geralta, który leży w lesie.
3553:  Tu się nic nie da zrobić, tak?
3555:  W związku z powyższym Geralt leży w lesie i jest leczony przez elfów.
3559:  Koniec.
3560:  A druga sekwencja.
3561:  Pojawia się Cirilla, ale musicie zobaczyć, jak się pojawia, bo pamiętajmy, że podróże przez Menhiry to nie jest, moi drodzy, to nie jest taka pierwsza sobie, lepsza z brzegu sztuka.
3571:  To jest bardzo poważna sztuka.
3572:  Podróż przez Menhir odbywa się następująco.
3574:  No przecież się nie wklikam w to i mnie
3578:  Gdzie jest podróż przez Menhir?
3580:  Podróż przez Menhir jest ewidentnie wcześniej.
3583:  Pięćdziesiąt osiem.
3584:  Pięćdziesiąt trzy.
3585:  Pięćdziesiąt cztery.
3586:  Pięćdziesiąt dwa.
3588:  Pięćdziesiąt.
3589:  Dobrze.
3590:  Uwielbiam montaż tego serialu.
3591:  Nie!
3593:  Aaa, już wiem, ja to szukam w złym miejscu.
3595:  To jest podróż przez Menhir, tak!
3604:  No przecież to jest rewelacyjne, absolutnie, ja to chcę w zapętleniu, ja to chcę widzieć już zawsze, że podróż przez Menhir nieskuteczna, podróżujcie lepiej, podróżujcie za pośrednictwem teleportów, podróżujcie za pośrednictwem, nie wiem, bram albo czegokolwiek innego, nie podróżujcie, nie podróżujcie przez Menhiry, tak?
3628:  Nie wolno podróżować przez Menhiry, tak się to potem kończy.
3635:  No więc, Ciri udaje się na pustynię.
3639:  Moi drodzy, to jest dość istotne.
3640:  Zanim powiem, dlaczego to jest istotne, to podziękuję za trybut od FRS.
3644:  Te sceny w Brooklynie, to jak dla mnie splunięcie w twarz, przypomnienie temu, że staliśmy okradzeni ze spotkania Geralta i Ciri tam w Brokilonie.
3652:  Tak jest, moi drodzy.
3653:  Swoją drogą, to ja uważałem i święcie byłem przekonany aż do ostatniego odcinka, że właśnie ta transformacja Geralta w Brokilonie będzie wykorzystana do tego, żeby wprowadzić postać dla Jama Hemswortha.
3667:  Ja wiem, że to będzie spoiler, ale wiecie, co ten serial robi, żeby wprowadzić dla Yama Hemswortha?
3674:  Absolutnie nic.
3677:  Absolutnie nic.
3678:  To jest dokładnie to samo, co było w Crimes of Grindelwald, Zbrodniach Grindelwaldy.
3684:  Nie, w Tajemnicach Dumbledora, że zmienił się aktor bodajże Johnny'ego Deppa na Mattsa Mikkelsena i reżyser filmu mieli takie...
3704:  Nikt nie zauważy.
3706:  Przecież Mads Mikkelsen, Johnny Depp, tacy sami ludzie.
3709:  To jest mniej więcej tak, bym nie zastąpiła w tym momencie o***a Tokarczuk, wy byście nie zwrócili na to żadnej uwagi.
3714:  Te same postaci, nie?
3715:  Więc to samo w przypadku Lama Hemswortha, Henry'ego Cavilla.
3720:  Te same postaci nikt nie zauważy, więc te odcinki marnują szansę na to, żeby to zrobić w sposób sensowny, ale dobrze wiecie dlaczego.
3729:  Dlatego, że są menhiry, jest wieloświat i sprowadzą Geralta z innego wymiaru, tak?
3734:  Przewidziałem, że wewnątrz tor Lara, wewnątrz wieży Mewy jest obelisk, tak samo niniejszym przewiduję, że Liam Hemsworth zostanie sprowadzony z innego wymiaru.
3744:  Teraz podkręcę to troszeczkę, że tym wymiarem będzie tak naprawdę Hollywood XXI wieku i Liam Hemsworth zostanie wyrwany z, na przykład, o, proszę, jakimś planie filmowym będzie, powiedzmy, kolejnych szybkich i wściekłych, świetnie, w których akurat przypadkowo został wycastowany Liam Hemsworth, ponieważ Jason Statham umarł, co się pytacie, i zostanie stamtąd zabrany magią teleportacyjną przez Menhir, a wiecie, co się dzieje, jak się podróżuje przez Menhir?
3772:  Mianowicie już wiecie, w jaki sposób Liam Hemsworth trafi do świata Wiedźmina.
3777:  Dokładnie tak to będzie wyglądało, coś wspaniałego.
3779:  No, mówiłem, że ważna jest pustynia.
3781:  Dlaczego ważna jest pustynia?
3783:  Mianowicie, Bagiński wspomniał, że podczas tego sezonu i kończenia tych spektakli,
3789:  spektakularnych scen, które miały być w drugiej części, bo pamiętacie, że dlaczego cały sezon został rozbity na dwie części, że druga część jest spektakularna, będzie nie dość, że pożoga, płomienie, magia i rozpadające się obeliski, tego nie powiedział, to jeszcze będą sceny na Saharze, ekipa spektakularna,
3806:  specjalnie wyjechała na Saharę, moi drodzy, żeby kręcić tamte sceny.
3811:  Jak dla mnie, szczerze powiedziawszy, nie żebym miał jakieś niesamowite umiejętności w tym zakresie, ale naprawdę wygląda to jak niezgorszy greenscreen.
3819:  Można byłoby spokojnie osiągnąć to za pośrednictwem greenscreena, biorąc pod uwagę to, że połowa fabuły Mandaloriana była w ten sposób kręcona, właśnie z wykorzystaniem bardzo sprytnie zaaranżowanych greenscreenów.
3831:  No i ktoś by pomyślał, że można byłoby sporo zaoszczędzić na takim wypadzie na Saharę, prawda?
3837:  I można byłoby na przykład poświęcić to na inne rzeczy, no chociażby sceny walk magicznych, tak żeby nie wyglądały jak Go!
3844:  Go!
3844:  Power Rangers.
3847:  Pustynia błędowska.
3848:  To jest pustynia błędowska, ponieważ jest pełna błędów.
3852:  Chyba wiecie dobrze, moi drodzy, jak przedstawia się podróż Cirilli przez pustynię na południu Nilfgaardu, swoją drogą jedyną pustynię, na której mamy jakiekolwiek informacje o Zerikani, ponieważ na mapie jest napisane, że Zerikania w tamtą stronę.
3867:  No mianowicie, że Ciri podróżuje przez tę pustynię, jest spragniona wody, chce się jej pić, to jest niezwykła sytuacja jak na pustyniach, również szuka jedzenia, a ponadto ma wizję.
3880:  Wizje, jak wiadomo, są najlepszą częścią każdej absolutnie fabuły, pojawia się wizja Pawetty, pojawia się wizja Calante, pojawia się wizja w którymś momencie Falki, ale pojawia się przede wszystkim Konik.
3892:  Jak zostaje przetłumaczony Konik, którego imienia nie zamierzam wam przytaczać w tym momencie?
3899:  Little Horse, mianowicie.
3902:  Okej, w porządku.
3904:  Język angielski ma problem z diminutywami, jasne, ale wciąż byłem bardzo rozbawiony.
3909:  Ja nie mogłabym powiedzieć horsey do niego, cokolwiek, nie?
3912:  Ale Little Horse, i ona dosłownie ma coś takiego, jak patrzy na tego konia, eee, eee, Little Horse!
3920:  Little Horse!
3921:  Tak, żeby wiecie, żeby było, że to jest adaptacja sagi.
3925:  Ja nie żartuję, chciałbym to wszystko zmyślać, ale niestety nie zmyślam.
3928:  Ale sam jednorożec jest zrobiony ładnie.
3930:  Nawet nie widać, że ten róg został doklejony.
3933:  Więc wiecie, ja sobie myślę, że ten jednorożec ewidentnie istnieje.
3936:  O, to jest ta scena, w której ona będzie mówiła Little Horse.
3939:  Jeśli mnie pamięć nie myli.
3941:  Tak.
3942:  Gdybyż on był tylko mały.
3944:  Tak właśnie, no i jednorążyc znika moi drodzy, mały koń znika.
3948:  Jesteśmy dalej na wspaniałej pustyni, pojawiają się tutaj wizje, o których wam wspominałem, są one niesamowicie fascynujące jak wszystkie wizje, ponieważ wizji absolutnie nigdy nie należy przewijać.
3959:  Jak pewnie pamiętacie, w którymś momencie dochodzi do konfrontacji z potworem i to jest jedyna rzecz, która się tutaj dzieje na pustyni.
3967:  Gdzie jest konfrontacja z potworem?
3969:  Bo ona jest przepysznie pokazana.
3970:  Tu jest konfrontacja z potworem.
3972:  Mianowicie potwór, poza tym, że jest potworny, atakuje biedną Cyrillę i atakuje równocześnie Konika.
3979:  Konik tutaj jeszcze nie jest zaatakowany, o proszę, tutaj jest atak straszliwego potwora.
3983:  Proszę bardzo, scena atakowania Konika, o, o, Konik jest atakowany.
3988:  Konik niestety musi ustąpić pola, to jest Hydralisk, tak, z tego co patrzę, albo mutacja Hydraliska i Ultraliska, coś mniej więcej w tym stylu.
4001:  W każdym razie wciąż uważam, że wygląda lepiej niż większość, nie, tego absolutnie nie chciałem powiedzieć, niż, o, te trzy elfie czarodziejki, które były zgromadzone w pałacu Vilgefortz, na których eksperymentowano.
4013:  Tak, no i w jaki sposób zabija oto Cirilla potwora?
4018:  No tak.
4021:  bardzo ładnie i bardzo estetycznie.
4022:  To jest druga scena, którą chciałbym, żebyście zapamiętali w kontekście tego, co powie Andrzej Sapkowski i co sobie przeczytamy.
4028:  To jest sucholisk, nie hydralisk, tak?
4032:  Freya Allan daje radę jako Cilly?
4033:  Tak.
4034:  Freya, od samego początku nie mam z nią problemu, tak długo, jak długo nie pojawia się koło Yennefer.
4039:  bo wtedy widać po pierwsze, że jest od niej ewidentnie starsza, a po drugie widać, że równocześnie zna się lepiej na sztuce aktorskiej.
4046:  Więc jest to tak, Leszy, pustynny Leszy, nie inaczej.
4052:  Zapamiętajcie koniecznie zwłaszcza tę scenę, bo to będzie ważne w kontekście tego, co powiedział sam Andrzej Sapkowski.
4058:  Mam nadzieję, że o, pamiętacie potem scenę, która następuje, ponieważ serial niewiele nam na ten temat mówi, w którymś momencie mianowicie Ciri zyskuje panowanie nad swoją mocą.
4071:  Dlaczego mówię, że serial nam o tym niewiele mówi?
4073:  Z tego prostego powodu, że w zasadzie cały wątek zyskiwania magicznej umiejętności przez Cirille został porzucony kompletnie od czasu, kiedy była na ilu?
4082:  15-minutowym szkoleniu w Aretuzie,
4086:  u boku Yennefer, gdzie zdołała podczas tego szkolenia się pokłócić oraz obrazić czarodziejki zażywające kąpieli.
4091:  To jest wszystko, co nam pokazał wybitny zespół scenariopisarski Loren Fistech.
4096:  Przypominam to, ponieważ w tym momencie nagle temat magii i zdobycia magicznych umiejętności u Cirilli wraca w sadzę.
4102:  Jest to budowane, oczywiście, tak, to bywa w przypadku porządnie zrobionego character developmentu, czyli rozwoju postaci, natomiast tutaj po prostu się pojawia, ponieważ wymaga tego fabuła i tyle.
4111:  Więc konik musi zostać uzdrowiony.
4113:  Oczywiście konik zostaje uzdrowiony najpotężniejszą z magii, jaka istnieje, mianowicie magią ognia.
4118:  Jest to zgodne z tym, co się pojawiło w lore.
4119:  Bardzo mnie to zadowala.
4121:  A zatem, skoro opowiedzieliśmy sobie o tej scenie, o proszę bardzo, tutaj jest moc, którą zyskuje Ciri i przy okazji wizja jej jako Falki, którą ona finalnie odrzuca, ale potem, jak pamiętamy, Cirilla i tak przyjmie rzeczonej Falki imię, no i jest znaleziona, znaczy znajdują ją łapacze, jeśli pamięć nie myli, tak byli nazywani w sadze mianowicie.
4140:  Magia przyjaźni jest najpotężniejsza absolutnie.
4143:  Tak, magia przyjaźni to jest to, co uzdrowiło jednorożca.
4148:  No i wracamy do Brooklynu.
4149:  Mam nadzieję, że się stęskniliście, ponieważ Jaskier tutaj układa pieśni.
4153:  Jaskier w którymś momencie porzucił w ogóle i całkowicie...
4157:  plan śpiewania, a Loren porzuciła plan tworzenia jakichkolwiek szlagierów, ponieważ najwyraźniej stwierdziła, że nie przebije to sekundy.
4165:  W związku z powyższym Jaskier tutaj w scenach w Brokilonie będzie praktycznie wyłącznie starał się ułożyć jakieś pieśni.
4172:  No i tyle praktycznie.
4174:  Cóż mogłem więcej powiedzieć, więc Jaskier opuścił Radowida, nie inaczej, Radowid się udał do Redanii, to jest ważne, ponieważ składa się na jedno wydarzenie fabularne, o którym warto wspomnieć w odniesieniu do odcinka trzeciego.
4186:  Krzysztof, biegłem dystans 12 km z prędkością 14 km, aby zdążyć na stream, bo warto dzięki Grain Stomper za wpadnięcie.
4193:  Małe kucyki, Wiedźmin Crossover, nie inaczej.
4196:  Jak wygląda Jaskier?
4197:  No Jaskier, moi drodzy, wygląda jak każdy, kto przeżył, ile już?
4201:  Pięć lat?
4202:  Z Loren Fistech oraz Tomaszem Bagińskim.
4205:  Więc tak wygląda każdy aktor, który został przetyrany przez ten zespół i który uświadamia sobie, im więcej odcinków za nimi, że to była bardzo błędna decyzja życiowa, że nie będą drugim Nedem Starkiem, nie będą drugą Daenerys Targaryen.
4219:  Niestety.
4221:  Może będą Daenerys Memarian na przykład, ale nie Targaryen.
4224:  chociaż równocześnie te ubrania są potargane.
4227:  Zastanowię się jeszcze nad tym.
