🔴 Wszystkie sekrety Chenyu Vale | GENSHIN IMPACT Livestream #13
🔗 https://www.youtube.com/watch?v=T6FJdOsJtwU

208:  KONIEC
3407:  Czym jesteś?
3411:  Okej.
3412:  Trzeba to gdzieś ustawić, nie wiadomo gdzie.
3417:  Pewnie nie tu.
3420:  Pewnie nie tutaj.
3424:  Mam Yeilan, Xingqiu jednocześnie z Raiden i Nahidą.
3427:  Yeilan praktycznie nie bije, bo crit rate słaby.
3429:  Uuu, to niedobrze.
3432:  Niedobrze.
3436:  Yeilan musi mieć, musi mieć dobry crit rate i dobry crit damage, bo jako sub-dps jest w stanie sporo zmienić.
3442:  Czekajcie, no na pewno się tutaj da coś z tym fantem zrobić przecież.
3446:  O nie.
3447:  Simulacrum powróciło do swojej ostatniej pozycji.
3449:  O co z nim chodzi?
3450:  Podążaj za szyszkami?
3455:  Follow the szyszkas?
3462:  To jest najdziwniejsza rzecz, jaką usłyszałem w ciągu ostatnich dwóch tygodni.
3478:  Aaa... Jaaaa!
3480:  Działa!
3482:  Jakim cudem masz wszędzie 100%?
3485:  To jest odpowiedź, moi drodzy, mapa interaktywna.
3490:  Już ferie?
3491:  Ferie, Asiu, ferie.
3492:  No dlatego też są częściej streamy, bo się da.
3495:  Chociaż powiem wam, że jeżeli będę mieć zajęcia w piątek, no to znaczy, że sobie w piątek nie pogramy już, więc ja nie wiem, co zrobimy.
3500:  Może sobie zrobimy zajęcia, może zajęcia, stream po moich zajęciach w poniedziałek?
3505:  Może?
3506:  Nie wiem.
3509:  Czy streamy w poniedziałek brzmią hot on czy not, moi drodzy?
3513:  Chyba zgodnie z naszą tradycją zrobimy sobie w ten zreszt sposób, że pójdziemy tym szlakiem i wprost do Questa.
3521:  Jeszcze jedna krzyneczka jest.
3522:  Znaczy w ogóle mamy parę krzyneczek jeszcze w mieście.
3527:  A tutaj krzyneczka!
3529:  Aaa!
3533:  Streamy zawsze podpisze Ewa.
3536:  Dobrze.
3538:  Teddy.
3539:  Tam jest następna.
3541:  Rozważę te poniedziałki.
3542:  Mam 15.30 chyba zajęcia, więc nie wiem, czy bym zdążył.
3546:  Do przemyślenia.
3548:  W sumie mogło być i o 5 rano, żeby mieć motywację, żeby wstać rano.
3551:  Wiesz co, Asiu, ja by ci to powiedzieć, nie.
3554:  Ja o 5 rano wstaję tylko wtedy, gdy bardzo muszę i wiąże się to z tak nieprawdopodobnym narzekaniem, że się w głowie nie mieści.
3562:  Jak miałem na początku z gęślami przez słów, czy zawsze lubiłeś stylistykę JRPG, czy musiałeś się przyzwyczaić?
3567:  Dla mnie to jest stylistyka anime, którą kocham w niewiarygodny sposób, więc nie był to dla mnie w ogóle żaden problem.
3578:  Ja może nie oglądam anime jakoś niezwykle nałogowo, natomiast bardzo lubiłem stylistykę, nie miałem problemu, żeby się przestawić, przyzwyczaić.
3589:  Dobrze, gdzie teraz, gdzie teraz, gdzie teraz, tędy?
3592:  Może już 30 sekund dramat.
3595:  Zgęszczenie jest dla mnie jedną z piękniejszych gier.
3598:  No właśnie, dwa dni pod rząd byłyby faktycznie, gdyby była niedziela i poniedziałek.
3602:  To nie jest optymalne, to jest suboptymalne.
3605:  Może we wtorek?
3606:  Boże, wtorek stream to jest jeszcze dziwniejsza sprawa.
3609:  Jeszcze dziwniejsza.
3614:  Tu jeszcze podobno są jakieś skrzyneczki.
3617:  Oczywiście, ja o 5 rano się mogę kłaść spać, absolutnie, Barok ma rację.
3621:  To nie, nie, nie, nie, nie, nie, nie, nie.
3624:  5 rano, Jezus.
3626:  Współczuję wszystkim, którzy muszą tak.
3632:  Dlaczego nas oszukują, że to jest krzyneczka, jak tutaj nie ma krzyneczki?
3635:  Co za, co za chamstwo, łez i wiarołomstwo, ale wiecie, co tutaj jest?
3639:  Możliwość wyspindrania się wzwyż.
3645:  A!
3646:  Nie dojdę!
3656:  Nie działa.
3659:  Czy dzisiaj nie miało być holonady?
3660:  Miał być, ale stwierdziłem, że nie ma sensu grać w coś, jak człowiek jest zmęczony.
3668:  Czy czekam na Wuthering Waves i Arknights Enfield jako konkurencję do gry?
3672:  No właśnie nie.
3672:  Chyba, że będzie mieć dobry gameplay i nie będzie gaczą.
3675:  Jest tylko jedna gacza w moim życiu, którą jestem w stanie ogarnąć, ponieważ jak człowiek zacznie grać w ich zbyt wiele, to się w którymś momencie może złapać na tym, że chce jakieś nakłady finansowe na to przeznaczać, a w moim przypadku to jest out of the question.
3690:  Nigdy w życiu.
3692:  Czy łódko już było pływane?
3693:  Było.
3694:  Chcę tylko wejść wzwyż!
3696:  Ale się nie da.
3698:  to pójdziemy po prostu tam, gdzie nas kieruje, do skrzyneczki, którą teraz widzę na horyzoncie.
3704:  Moja mama chodzi do pracy, pisze Asia, pięć razy czasem, sześć razy w tygodniu na czwartą, a mama podziwia ją za to strasznie.
3709:  A jest z kowronkiem, czy raczej ma chronoty psowy nocny?
3713:  Strasznie mi się podobały, jakie zrobili te zagadki, pisze ty, te mechaniki w tym nowym regionie.
3717:  Tak!
3717:  Absolutnie jest przesympatyczne to.
3720:  Jeżeli to porównamy z zagadkami z Inazumy, nie ma porównania.
3724:  Jak dużo traci współcześnie nowy gracz Genshin napytać zły czarownik?
3727:  W sensie dużo ciekawych wydarzeń, gdyby było w eventach, tak?
3730:  Czy do tego się już nie wróci?
3731:  Może mimo tego, że coś się pomija, warto wrócić?
3735:  Ja myślę, że nie ma co, moi drodzy, się martwić faktem, że Genshin nieustannie stara się grać na naszym poczuciu, jak to się ładnie mówi, FOMO.
3748:  Ja bym się tym kompletnie nie przejmował i robił po swojemu.
3751:  No trudno.
3752:  Niektóre wydarzenia już nie są...
3755:  Nie są nam dane.
3756:  Ja na przykład bardzo żałuję, że ominęły mnie wydarzenia z Fischl, z Dragon's Pine i tak dalej.
3761:  Parę rzeczy mnie pominęło również i to było bardzo smutne.
3764:  No ale trudno.
3766:  Jedyne, co możemy robić, to jako gracze przeciwstawiać się tego rodzaju mechanikom i tłumaczyć, że nie, nie, nie chcemy tego, ponieważ to jest dokładnie to samo, co hazard.
3774:  Hazard też działa na FOMO.
3776:  Poza tym można, Siwy Dym ma rację, obejrzeć sobie czysto dla fabuły eventy na YouTubie, jest wszystko w porządku.
3782:  Jedyne co faktycznie wtedy tracicie, no to tracicie jakieś przedmioty, prawda, które mogłyby być teoretycznie dobre, no niestety w przypadku...
3793:  Gdzieś w dół iść, ale to już chyba nie da rady.
3796:  Chyba, że czekajcie, da się w dół.
3798:  Ja coś pominąłem tutaj.
3800:  Tak jest Festering Desire, tak się nazywa ten przedmiot, który jest naprawdę znakomity.
3804:  Ojej.
3806:  Widzicie, byliśmy w tej jaskini wspólnie, ale ja nie włączyłem kompasu i straciliśmy coś.
3811:  W drugiej połowie 4.5 mamy rerun Nivleta, przew Iwgosia.
3815:  Wypowiedź mi wcześniej, bo robiłam pity na Razzleya i dzięki Archonom, bo Nivlet jest mega mocny.
3819:  Jest, jest.
3821:  Ja go chcę.
3825:  W Honkai Style Rally są eventy dostępne wstecz, nawet jak się skończą, bo tam wdrażają wszystkie prośby i uwagi graczy Genshin'a.
3833:  Dzięki temu mają darmowy QA.
3835:  A opłaca im się to, ponieważ w Honkai gra mniej ludzi, więc jest win-win.
3844:  Ja jestem skonfundowany, nie ma tutaj krzyneczki.
3850:  Już drugi raz się usiłujemy do niej dobić i nie ma.
3854:  Czy Daxos 2 w środę i Hollow w piątek podlega negocjacjom, czy można je zamieniać wyjątkowo miejscami?
3859:  Nie wiem, ja też nie robię, moi drodzy, tak, że na sztywno
3865:  Działam z tego względu, że wydaje mi się, że to jest mało swobodne.
3869:  Nie lubię się zawsze podporządkowywać jakimś grafikom czy deadline'om z tego względu, że moje życie zawodowe tak wygląda.
3876:  Ja mam stale deadline'y i grafiki, więc dlatego też mierzi mnie system Twitcha.
3881:  O, stream muś zawsze o tej samej godzinie, tego samego dnia.
3885:  No dobrze, nie zestraj się Twitchu.
3887:  Czasem można nie móc, tak?
3889:  I nie znoszę.
3895:  No co, raz na górze, raz na dole!
3897:  No come on!
3898:  Gdzie to jest?!
3900:  Nie znoszę tego kompasu.
3902:  Zbiera na Konstelację Furiny i na Archeon ze Starrail, pisze Viridian.
3906:  Konstelacja Furiny, moim zdaniem... Ta wystarczy.
3911:  No ewentualnie ta.
3918:  Dobrze, może, może tutaj jednak.
3921:  Trzeci raz sprawdzam i idę do następnej skrzyneczki, bo mnie zdenerwowali.
3927:  Tędy?
3928:  Eee?
3930:  A może?
3932:  Może, może.
3937:  Eee... Excalibur Hollow Knight męczący, wiesz?
3939:  Dla mnie przynajmniej, więc dzisiaj sobie podarowałem.
3943:  Ta druga sprawia, że u Fulina możemy mieć nawet 100 tysięcy HP.
3946:  Aha.
3947:  To brzmi jak bardzo dużo.
3953:  No jest krzyneczka i to nie byle jaka krzyneczka!
3960:  Opłacało się.
3963:  Ale, ale że ją pominąłem?
3964:  No dajcie spokój, co za wstyd.
3966:  Wracamy tutaj.
3970:  Dzień dobry Marcinie, witamy serdecznie naszego lormistrza baldurowego.
3976:  Jeszcze achievement dostaliśmy, prawda?
3978:  Same, same dobre rzeczy, moi drodzy.
3980:  Dobrze, tutaj widzę, ooo, zagadki, rzeczy.
3984:  Szczerze powiedziawszy, przyznam się wam, bo ostatnio mówiłem, że staram się nie korzystać z mapy interaktywnej, że właśnie taki jest mój styl gry, jak eksploruję, że staram się wpierw spojrzeć, co i gdzie jest interesującego i dopiero potem sprawdzam radośnie na mapie interaktywnej.
4002:  Dzięki temu można połączyć przyjemne z pożytecznym.
4006:  Dobrze, co tutaj się dzieje?
4007:  Dlaczego tutaj są jacyś ludzie przy mojej skrzynce?
4014:  Dear customer, o herbaty.
4016:  Oni mają obsesję na punkcie herbaty, to jest cudowne.
4019:  Dlaczego ta herbata jest eksplozywna?
4021:  O Boże, ona jest z... Whopper Flower to była... To był przeciwnik, którego nie byłem w stanie pokonać kiedyś, na samym początku.
4027:  Cześć Barry, witamy serdecznie.
4029:  Koncept najnowszej planety w Honkaju.
4030:  Wielki hotel, w którym ludzie śpią i spędzasz więcej czasu w alternatywnej rzeczywistości snu.
4035:  W śnie masz wielkie miasto, gdzie spełniają się marzenia.
4038:  To mi przypomina...
4040:  Świat, który wymyśli kiedyś moi studenci, opowiadałem wam o nim.
4043:  Mianowicie świat to był kasyna na krańcu wszechświata, w którym to kasynie były przejścia do innych różnych rzeczywistości.
4051:  Żałuję, że to było w erze sprzed AI, bo chciałbym zobaczyć jaka jest wizualizacja tego.
4058:  Właśnie dostałem flashbacki z pracy na Staporcie, pisze Wesper.
4063:  W ogóle ciekawy jestem, Wesper, tak swoją drogą, jak już też mówimy o AI, jakie są głosy właśnie, jeżeli chodzi o pracę w wsparciu klienta, czy w ogóle w customer service, w odniesieniu do AI, bo ja zauważam, niestety, że coraz częściej dostaje się przed ucho nie człowieka, tylko właśnie maszyny, a to jest straszne, ponieważ ta maszyna za każdym razem jest niesamowicie poprawna politycznie.
4083:  I rozmawia ze mną w sposób uniżony i denerwujący.
4086:  To jest tak strasznie irytujące, Boże.
4088:  I nawet nie mogę na nią zacząć krzyczeć, ponieważ nie zacznie reagować jak człowiek.
4091:  Okropne!
4092:  Więc nie wiem, co się tutaj dzieje z tą skrzyneczką, moi drodzy.
4095:  Ponieważ czytałem czaty, zamiast czytać to, co się tam dzieje.
4098:  No, jasna sprawa, nie?
4102:  Nie lubię tych kóz!
4104:  A może to jest ta sama rzecz, która była ostatnia, że trzeba jakieś klucze znaleźć?
4107:  Nie.
4108:  Nie trzeba klucze znaleźć.
4111:  Hmm.
4113:  Wygląda to niedobrze.
4115:  Takie kasyno to było w anime Death Parade.
4117:  O, proszę.
4125:  Okej, dobrze, czyli trzeba było jeszcze z nim pogadać.
4128:  Wy sprawicie, że teraz nie wiem, ponieważ od kilku lat z tym nie pracuję, ale w 2019 moja firma wdrażała boty i były średnio przyjęte.
4134:  No, to oczywiście zależy od tego, jak te boty będą się przedstawiać, moi drodzy.
4138:  No i co?
4140:  Aha, czyli to pewnie jest jakiś quest, chryste panie.
4146:  Aaa!
4154:  Czy to jest to?
4157:  Mam pojęcia, nie wydaje mi się jakoś, żebyśmy dostali coś nowego, ale kierowali nas w tę stronę, więc ogarniemy.
4166:  Tu nas kierowali.
4169:  Tak!
4171:  Dzień dobry!
4174:  Motyw podjąłem tak, że pojawił się w anime Bungo Stray Dogs.
4178:  Ja przypominam sobie z kolei, że któryś z fejtów był też podobny.
4186:  Tak!
4188:  Dobrze.
4190:  Co to jest?
4192:  Krzysztof nie wie.
4194:  Ogarniamy.
4199:  Dobrze, dobrze, dobrze, dobrze, dobrze, bardzo dobrze.
4205:  Przedzielny kontakt Krzysztofa z pomocą klienta kończy się tak, że Krzysztof zaczyna krzyczeć na pracownika, dobrze, że nie pracuje w pomocy klienta.
4211:  Nie, ja zaczynam krzyczeć dopiero wtedy, kiedy ktoś zaczyna mi czytać na przykład instrukcje z internetu, doprowadza mnie do szału, nie ukrywam.
4217:  Tak miałem ostatnim razem, jak nie działał mi internet, moi drodzy.
4221:  Ja traktuję bardzo poważnie internet i nigdy nie zapomnę, jak jeszcze miałem coś, co się nazywało Neostrata.
4229:  Ja zawsze to nazywałem... Nie wiem, co to było.
4232:  Zawsze nazywałem to Neostratą, a nie Neostradą, z powodów, których możecie się domyślić.
4238:  I zawsze wyglądało to następująco, tzn.
4240:  dzwoniłem i mówiłem, że przepraszam, ale nie mam internetu, i dowiadywałem się, że poluzowałem kabelek, że zrobiłem to, że zrobiłem tamto, że zrobiłem siamto, więc tłumaczyłem bardzo grzecznie, że nie, że nie, że to nieprawda, że mają problem, że już ustawiali wcześniej kabel, że ten kabel się zrywa bardzo często, bo to wieś była, i tak walczyłem o te 50 megabitów na sekundę,
4257:  i w którymś momencie dostałem informację, że mam wejść do Windowsa i coś zrobić i ja wtedy się zaczynałem denerwować bardzo, bo ja chciałem doprowadzić tylko do jednego, żeby przyszedł serwis, nic więcej, dzieci na ostrady, dokładnie tak, i denerwowało mnie to niesamowicie, że nie można po prostu dać znać, ej, potrzebuję serwisu, kropka, tak, znaczy ja jestem tech-savvy, umiałbym sobie pomóc w podstawowych kwestiach, bardzo proszę o serwis, inaczej bym nie dzwonił.
4284:  No i tutaj jest następna rzecz, która jest problematyczna.
4287:  Aaa, już wiem, co tu trzeba zrobić.
4290:  Jak się domyśla takich rzeczy?
4293:  Wystarczy pograć w tę grę trochę i później...
4298:  Rozumiecie już, że to są te nonsensowne rzeczy, które się bardzo często tutaj przytrafiają.
4302:  O właśnie.
4304:  Jest.
4304:  Działa.
4306:  Fate Extra.
4307:  Dzieje się w stymulacji stworzonej przez komputery na Księżycu.
4309:  Dokładnie tak, brak danych.
4310:  To było to.
4311:  To było to.
4313:  Dobrze, moi drodzy, to co myśmy znaleźli?
4315:  Znaleźliśmy tę krzyneczkę.
4318:  Dlaczego ktoś pokazuje fakulce z jamnikiem?
4323:  To dlaczego?!
4324:  Jakim prawem?!
4326:  Co za skandal obrzydliwy!
4330:  Nie wolno!
4338:  Z jamnikiem of all dogs!
4342:  Tutaj jest jeszcze coś, zobaczcie.
4344:  Aaa... Dają możliwość serwisu za opłatę po stwierdzeniu problemu i dodatkową opłatę za usunięcie.
4353:  Ja bym, ja bym, ja bym szczerze powiedziawszy, ja byłem wtedy na takim poziomie desperacji, że chciałbym już, żeby po prostu przyjechał serwis i zapłaciłbym im każde pieniądze.
4364:  Jesus Christ, jak ja nienawidzę, jak ja nienawidzę braku Wanderera i niemożności przełączania się szybkiego.
4371:  Pytanie poza konkursem do Krzysztofa.
4372:  Czy widziałem Harpsbeen Hotel?
4374:  Nope.
4374:  Nie, nie moja... Nadia Lewi się znowu będzie ze mnie śmiać, ale nie moja kreska.
4381:  Dobrze.
4383:  Ja ten argument mam jak od jakichś trzech lat na kanale, ale przynajmniej nie możecie mi powiedzieć, że jestem niekonsekwentny.
4389:  Proszę bardzo.
4390:  Zrobione.
4390:  I tu jest jeszcze jakaś... jakaś... jakaś dziwna rzecz.
4393:  Popatrzcie, tu jest dziwna rzecz.
4394:  Ooo.
4397:  Eee, takie buty.
4402:  Pozdrowienia dla wszystkich mainów Jhin.
4408:  Co tu się dzieje?
4409:  Ja nic nie rozumiem.
4409:  Ależ to jest fajnie zrobione.
4411:  Sympatycznie.
4435:  Be-be-re-be, be-be-re-be, be-be-re-be, be-be-re-be, be-be-re-be.
4441:  Ja wiem, Michale, że... Boże, Marcinie, że ludzie, którzy pracują w supporcie, muszą tak robić, mają scenariusz, którego się musisz trzymać.
4446:  Tak, ale widzicie, to jest coś, co ja stale powtarzam.
4449:  Algorytmizujecie pracę ludzi.
4451:  Dajecie im schematy, wzorce do robienia.
4455:  Człowiek nigdy nie będzie robotem.
4457:  To robot tak działa.
4459:  W związku z powyższym denerwujesz się na człowieka, który działa jak robot, ponieważ czujesz, że zaraz on nie rozwiązuje mojego problemu, on rozwiązuje algorytm.
4465:  Ja chcę, żeby ten człowiek potraktował mnie po ludzku.
4468:  I debil menadżer, jak również debile, którzy robią tego rodzaju scenariusze dla pracowników, tego nie rozumieją.
4474:  Wiesz, wszyscy zostali wychowani w takim systemie, jakim zostali.
4476:  Po czym?
4476:  Wchodzi AI.
4478:  Co lubi robić AI?
4479:  No, jeżeli spytacie AI, co najbardziej podnieca taką sztuczną inteligencję, to zawsze to będzie podążanie według wzorca.
4486:  Czyli tak, logiczne jest, że zawody, które były sztucznie algorytmizowane i w których programowało się ludzi jak roboty, będą przegrywać z robotami, które zawsze będą lepsze w byciu robotami od ludzi.
4498:  To jest ten sam kazus, co w tym filmie, który kiedyś zrobiłem na temat...
4504:  Chatu GPT.
4505:  Nauka śmierci, też chat boty.
4507:  To jest stale to samo, moi drodzy.
4509:  Niezmiennie.
4510:  Ten sam kazus.
4512:  Dobrze, z tego co widzę, tu są jeszcze jakieś radosne rzeczy.
4514:  W tych stronach.
4516:  O, o, o. Czyli tutaj mamy wszystko do zwiedzenia.
4518:  Jak będzie najbardziej optymalnie?
4520:  Robimy optymalnie, nie suboptymalnie.
4525:  Czyli to będzie w tę stronę.
4526:  Czy w tę stronę będzie optymalnie?
4527:  Tak.
4530:  Krzysztof, gdyby widzieli skrzyneczkę.
4531:  Moje!
4532:  Tak, tak!
4534:  Tylko moje!
4535:  Hehe, niczyje!
4536:  Dobrze, tak należy.
4539:  Kto pierwszy zapyta chat GPT co go najbardziej podnieca?
4544:  To brzmi jak pokusa, to brzmi jak kusa pokusa olewa les.
4546:  To jest kusa pokusa, której ja się poddam i oddam.
4553:  Film diurna się nie podoba, pisze Jacek.
4555:  Jak to?
4555:  Jak to?
4557:  Jak może ci się podobać, nie podobać coś, co jest wybitne?
4560:  Przecież jest zawsze tak, że jesteśmy w stanie stworzyć obiektywną listę najlepszych rzeczy, które będą każdego w jednakowy sposób rozwijać i każdemu w jednakowy sposób się podobać.
4574:  I konieczne jest to, że jeśli komuś coś się nie podoba, to należy go uświadomić, że nie jest erudytą, że nie zna kultury.
4582:  Spokojnie, w tych stronach nie musisz się martwić o tego rodzaju rzeczy.
4587:  Natomiast niestety, niestety, niestety nie mogę tego samego powiedzieć o całej pieprzonej polskiej kulturze.
4597:  Tak, zbliża się film nad Mad Lecture.
4599:  Stwierdziłem, że jednak go zrobię.
4602:  No i co teraz?
4603:  Aaa, tutaj trzeba zbierać te cholerstwa.
4605:  Okej, już rozumiem.
4610:  Seli!
4612:  Seli!
4613:  Seli!
4614:  Seli!
4616:  Nie bądź złośliwe, Seli!
4619:  Idź do swojej trumieńki, Seli!
4623:  Obiektywna lista obiektywnych recenzji stworzona w punkcikata, wy się śmiejecie, a ile jest listy Clues na YouTubie, co?
4630:  Ile jest kolejnych filmów na zasadzie 10 animacji, które musisz obejrzeć, jeżeli chcesz się nazywać fanem?
4637:  Ja tego nie znoszę.
4639:  Jasne, jest to praktyczne, ale czasem jest tak, że twórcy już mówią, że tak, że to jest subiektywny wybór.
4645:  No dobrze, wreszcie, wreszcie, wreszcie, się doczekałem.
4650:  Sorę widziałem AI, bardzo ciekawie to wygląda.
4653:  Jak dla mnie Sora ma szansę na wyeliminowanie tych wszystkich usług, które się... spod znaku storyblocks i podobnych.
4662:  Dla tych z was, którzy nie wiedzą, o co chodzi, storyblocks to są...
4667:  usługi, które dają wam rolkę B do filmów, więc jakiekolwiek ilustracje, które chcecie mieć, typu, że mówicie na przykład, że od najdawniejszych czasów i wtedy youtuber tak zmyślnie pokazuje wam zegar, którego wskazówki cofają się, bo wiecie, dawne czasy, haha!
4687:  No, to tego rodzaju rzeczy w storyblocksach można było ogarniać.
4691:  Gdzie są storyblocks?
4692:  Pokażę wam storyblocks
4695:  Zgodnie ze starą zasadą, że na tym kanale się pokazuje tego rodzaju rzeczy, które są niesponsorowane.
4700:  Nie sponsoruje mnie Storybox, a nawet gdyby chciało, to by nie było na mnie stać.
4704:  W związku z powyższym tak to się nazywa.
4706:  Płacicie jakieś horrendalne pieniądze miesięcznie, ale z drugiej strony dostajecie właśnie różnego rodzaju templatki albo, nie wiem, fragmenty filmów, muzyki, obrazy i tak dalej, i tak dalej.
4717:  Kupa youtuberów z tego korzysta.
4720:  Czy powiem na filmie kos?
4721:  Na razie nie.
4723:  Nieprędko.
4723:  Ale topki Filipa, mam wrażenie, są właśnie topkami bardzo zindywidualizowanymi, to znaczy Filip mówi wprost, że to są moje filmy, które mi pasują, tak?
4732:  I to nie ma być żadna jakaś turboobiektywna rzecz.
4736:  I ja coś takiego akceptuję.
4743:  Czy możecie mi powiedzieć, o co tutaj chodzi?
4752:  Okej, okej, okej.
4756:  Gdzie my fruniemy?
4760:  Fruniemy.
4764:  Okej.
4769:  Boże, jak tu jest pięknie!
4770:  Całe Fontaine widać, moi drodzy, teraz.
4773:  Ślicznie jest.
4775:  Po co nam jechać w Tatry, skoro tu jest fajniej?
4782:  No i... What now?
4788:  Ehm... Myśmy mogły spektakularnie się wygruzić stąd.
4796:  Hmmmm... Okej... NIE!
4806:  Wiedziałem!
4807:  Wiedziałem, że to nie zadziała!
4808:  Aaaa!
4809:  Aaaa!
4809:  Aaaa!
4809:  Aaaa!
4812:  Ratunku!
4815:  Ratunku!
4818:  Spaprałem!
4820:  I nie mogę się cofnąć!
4823:  Dobrze, mogę.
4824:  Na szczęście.
4830:  Dobra.
4832:  Udaję się.
4835:  To nie są topki preskryptywne.
4837:  Ile razy słyszałem, że to powinnaś przeczytać, obejrzeć, bo wypada znać.
4840:  Otóż to.
4841:  Otóż to.
4842:  Ja lubię wszystkiego rodzaju topki, które po prostu gromadzą rzeczy w jednym miejscu warte zobaczenia i my zrobimy coś podobnego, tylko że to nie będzie miało formy listy z tego względu, żeby nikomu nawet nie przyszło do głowy, że to jest jakaś lista albo kanon.
4856:  Ja już dobrze wiem, jak to by wyglądało później, byłoby kanon Krzysztofa.
4862:  Kanon Krzysztofa my ass.
4868:  Kanony, co wymyślili ludzie, rany boskie, straszne to jest.
4877:  Chat GPT, moja satysfakcja polega na efektywnym pomaganiu użytkownikom poprzez dostarczanie im użytecznych informacji i odpowiedzi na ich pytania, pisze Kazio Kazanowska, która ewidentnie spyta, co podnieca chat GPT.
4889:  To dobrze, moi drodzy, ktoś musiał.
4891:  Świat jest super, czytam pierwszy tom i jest mega, pisze Jacek Witek.
4895:  Jacku, ale jaki świat!
4896:  Dzięki za wsparcie, dwóch miesięcy.
4899:  Wybrałem sobie minę aktora, aktorki, którzy dubbingują jęki tych postaci, wracały do moich dzieci, pytają, co dzisiaj robili w pracy.
4904:  Ja mogę w tym momencie nagrać specjalnie serię jęków dla dowolnej postaci w Gęszcinie do wykorzystania.
4910:  Mmm!
4911:  Mmm!
4915:  Proszę bardzo, można remiksować, nie ma żadnego problemu.
4918:  Czy mamy jeszcze coś interesującego, co moglibyśmy tutaj znaleźć, czy też ja po prostu jestem ślepy?
4923:  Wydaje mi się, że... A, okej, przegapiliśmy, moi drodzy, ściśle, więc ja przegapiłem to coś.
4929:  I tutaj są jeszcze jakieś rzeczy przegapione.
4931:  Przegapione, niedobrze.
4933:  I tu jest jeszcze jakiś ptyś później.
4937:  To straszne.
4943:  Good.
4946:  Tutaj podobno coś jest.
4948:  Z. Wszystko odkryte!
4951:  Wszystko zobaczone!
4953:  Wszystko!
4955:  Czyli... Ale tutaj coś usłyszałem.
4957:  O, o, o, o, o!
4959:  Tu nieodkryte, tu niezobaczone, moi drodzy.
4963:  Właśnie, wszedłem do Krzysztof Jemczych.
4966:  To jest, moi drodzy, stały numer na tych live'ach.
4969:  Stały.
4970:  Tu się dzieją dziwne rzeczy.
4975:  No przecież ja się rozindyczę, czyli muszę iść po tej wysokiej drabinie.
4978:  Ja pamiętam tę drabinę, właziliśmy po niej ostatnim razem.
4989:  Yajlan dziwnie jęczy.
4991:  Yajlan nie jęczy w sposób erotyczny.
4993:  Yajlan jęczy tak, jakbym cierpiała na permanentną konstypację.
4997:  Yajlan, jak to jest z tą twoją permanentną konstypacją?
5000:  O!
5008:  Pięknie!
5009:  Mamy kolejną rzecz, moi drodzy.
5013:  Naprawdę podobały mi się te rybki, są wspaniałe.
5016:  Lutujesz klawiaturę, skupiasz się jak możesz, to nagrywa Krzysztof Jędrzejczyk, GrimHawk.
5020:  Swoją drogą, przygody z moją klawiaturą trwają.
5024:  W tym momencie razem z niesamowicie zdolnym Belgiem, który ją projektował, usiłujemy namierzyć paczkę, ponieważ idzie pod zły adres i teraz przejęło ją DPD.
5034:  To nie jest dobra wiadomość.
5038:  Ja wiele razy w bardzo plugawy sposób rozwijałem skrót DPD, ponieważ jest to usługa kurierska, która mnie wiele razy zawiodła, w związku z powyższym ochrzciłem ją dupodajnią.
5048:  No i niestety za każdym razem, jak stamtąd właśnie przychodzą paczki, to jest bardzo źle.
5052:  Zawsze coś nie działa, zawsze coś jest źle i doprowadza mnie to do szału absolutnego.
5056:  Jeylan, szybciej, szybciej, szybciej, szybciej.
5059:  Przecież ty nie zdążysz.
5061:  Jesteś gnuśna.
5062:  Jeylan.
5065:  Jeylan, nie zawódź mnie!
5068:  Szybciej!
5069:  Szybciej!
5070:  Szybciej!
5070:  Szybciej!
5071:  Szybciej!
5072:  Za wolno!
5073:  Za wolno!
5074:  Za wolno!
5075:  Za wolno!
5076:  Szybciej!
5079:  Szlak mnie trafi!
5082:  Kończył się tak, że kupisz Logitecha i nakleisz jamnikę.
5084:  Nie kupię już Logitecha.
5085:  Logitech mnie zdenerwował.
5087:  Zdenerwował mnie strasznie tym, że moja klawiatura wygląda w sposób odrażający, mimo że o nią dbałem.
5094:  To znaczy, w Logitechu jest tak, że nie możecie wymienić w żaden sposób klawiszy, które się zniszczą.
5099:  Nigdzie nie ma możliwości serwisowania tego, ponieważ... O, kup nowe!
5103:  Bardziej się opłacza, kup nowe!
5106:  Hendożyć planetę, niech planeta umiera!
5110:  Chcemy zarobić następne 30 dolarów.
5115:  Na nowym przedmiotu.
5116:  Kup nowy przedmiot.
5121:  Niech... Niech ktoś coś z tym zrobi.
5127:  DPD, dobrze przepierdolimy dostawy.
5129:  Widzicie?
5130:  Nie tylko ja.
5133:  Kiedyś GLS rozwalił już żyrek dla kotów.
5135:  Jedyna usługa pocztowa, która mnie nigdy prawie nie zawiodła, to jest InPost.
5139:  Ale i tak raz miałem taką sytuację, że musiałem dzwonić na support InPostu, stałem sobie radośnie przed paczkomatem i okazało się, że nie da się otworzyć paczkomatu w ogóle w żaden sposób i dostałem informację, że muszę uderzyć bardzo silnie, arytmicznie w paczkomat.
5155:  Co mnie, nie ukrywam, zaniepokoiło, ponieważ wyobrażacie sobie, jak prawdopodobnie zareagowalibyście na kogoś, kto stoi przed paczkomatem i robi coś takiego.
5165:  Usiłuje wyrwać stamtąd paczkę.
