Zemsta wierzchowca | RED DEAD REDEMPTION 2 Livestream #10
🔗 https://www.youtube.com/watch?v=RKwPFQD_Ob4

330:  Muzyka Muzyka
4581:  Czy ta gra jest warta swojej ceny?
4582:  Nie, oczywiście nie.
4584:  Red Dead Redemption 2 jest warta każdej ceny.
4586:  Czy wiadomo coś o Imperiach Nieśmiertelnych z Warhammera?
4590:  Nie.
4590:  Prawdopodobnie alfa tej wersji będzie w sierpniu.
4593:  Spaprali sprawę tak?
4594:  Ja jestem głęboko rozczarowany.
4601:  Okej.
4604:  Pada.
4605:  Burza psia krew.
4609:  To jest wizualizacja mojego optymizmu na rzecz jakichkolwiek zmian i reform w edukacji niższej i wyższej.
4617:  Rycina 1.
4625:  Więc nie przejmujcie się tym, że nie ma motywacji.
4627:  Motywacja to jest coś, co wraca.
4629:  Nie można tego magicznie zmienić.
4634:  Trzeba przede wszystkim zrobić jedną rzecz, to znaczy eliminować zmienne.
4638:  Bo jeżeli człowiek jest przemęczony, schorowany, nie wiem, i jeszcze nie idzie mu w robocie, to jest za dużo zmiennych już.
4646:  Trzeba sprawdzić, co tak naprawdę nas wykańcza.
4648:  Więc po kolei się rozwiązuje te problemy, aż się zostanie z jednym.
4653:  Strategia, którą nazywam na własny użytek jeden problem na raz.
4657:  I doprowadzam ludzi do szału tym, że potrafię w nieskończoność odmawiać różnych zobowiązań, mówiąc, że ja mam teraz zbyt dużo na głowie, a oni mówią, no trzymaj się, dwie rzeczy jeszcze, o i teraz jeszcze dochodzi argument, że jeszcze streamuję, ja zawsze odpowiadam, że no tak, bo to jest mój czas na granie w gry, ale ludzi to kompletnie nie przekonuje, więc a ja cały czas swoje, jeden problem na raz.
4679:  Czy ja jestem w stanie przynajmniej znaleźć posłanie JP Morgana, czy nie?
4686:  Czy pojawi się na streamie Warhammer, co był?
4688:  Tak, tak, tak, tak.
4689:  Chaos Gate wróci.
4691:  Absolutnie.
4692:  Czy przepisy pracy zaliczenia muszą być, czy wystarczy bibliografia?
4699:  Zaraz, moment, moment.
4701:  Przecież jeżeli się robi przepisy, to automatycznie się robi bibliografia.
4705:  Nie da się zrobić przepisów bez bibliografii, chyba że je robisz ręcznie.
4708:  A jeżeli robisz je ręcznie, to nie polecam.
4713:  Więc to się automatycznie robi.
4716:  Bibliografia to jest zbiór wszystkiego, co zostało zacytowane w przepisach.
4720:  Szkolne bibliografie są konstruowane w sposób niewłaściwy.
4722:  To znaczy, bibliografie szkolne to jest rzeczy, które przeczytałem, żeby to zrobić, albo żeby to napisać.
4727:  A bibliografie normalne to jest rzeczy zacytowane w tym tekście.
4738:  No overthinking coin... Dlaczego JP Morgan nie ma okna, no?!
4744:  Dlaczego nie mamy okna?!
4747:  No jak my będziemy spać?!
4752:  Przecież to jest jakiś skandal!
4764:  Eee...
4767:  Bytko uczelnia uszanowała potrzebę odpoczynku u studenta.
4770:  No właśnie.
4776:  Ambient burzy do spanka.
4777:  Jaki tam?
4777:  A dajcie spokój, ja nie jestem w stanie takiego.
4779:  Nie, nie, nie.
4780:  Mnie dźwięki natury nie uspokajają.
4783:  Jak ja słyszę jakiś szum drzew, pluskanie deszczu i tak dalej, to ja się robię zdenerwowany.
4790:  Ta zasłonka obok to nie okno.
4792:  Nie denerwujcie mnie nawet.
4793:  JP Morgan nie ma okna.
4794:  Dostaliśmy najgorszy pokój w tej spelunie, mimo że wszystko robimy.
4800:  Oddaliśmy wszystkie pieniądze tym darmozjadom, temu idiocie, który ma plan cały czas, durnej Karen i całej reszcie.
4808:  Być okrzyczą, która autentycznie nie pamięta ich imion.
4810:  I co?
4811:  Dają nam miejsce... Co się dzieje?
4813:  Ach, oczywiście, że niepotrzebnie wyskoczyłem.
4815:  I dają nam miejsce, to jest najgorsze w całym domu.
4821:  No przecież dramat.
4823:  Absolutnie, Bartosz ma rację, ćwierkanie ptaków jest koszmarem, zgadzam się.
4828:  I co?!
4829:  Karen by tak nie powiedziała, Karen by mu dała w ryj.
4853:  Ale muszę powiedzieć, że ja liczyłem, że JP Morgan się zdobędzie na jakieś wyrafinowane złośliwości, a nie tego rodzaju seksistowskie świństwa.
4865:  Według zasad patodeveloperów jedno okno to się równa jeden pokój.
4868:  To jest oczywista zasada życia.
4870:  Naprawdę jest taka zasada?
4876:  Dostaliśmy list.
4880:  Mój drogi Arthur, mam nadzieję, że ten pisarz cię dobrze znalazł.
4886:  Chciałabym ci podziękować za pomoc Jamie.
4889:  Wydaje się, że nadal się błagasz, ale rozumiem, że Jamie myśli o powrócie do szkoły.
4893:  Cokolwiek się wydarzy, wierzę, że uścigiłeś jego życie i wszyscy jesteśmy prawdziwie wdzięczni.
4899:  O, Arthur.
4899:  Zrobiłam tak duże sprawy w moim życiu, od razu.
4908:  Dlaczego nie mogę się zmienić i być tą kobietą, którą chcę być?
4912:  Dlaczego nie mogłaś się zmienić?
4913:  Jesteś mężem!
4913:  Zobaczcie wszystkie te kwestie, które skręcają twoje decyzje.
4917:  Życie jest bardzo zaskakujące.
4920:  I widzę teraz, że nie jestem zbyt dobry w tym.
4925:  Boję się, że zmieniliśmy się w inny błąd.
4927:  To nie moja wina, ale potrzebuję twojej pomocy.
4932:  Zostawię się w hotelu Grand w Saint Denis.
4934:  O, Arthur.
4934:  Wiem, że jest źle cię zapytać.
4935:  Ale ja nie mam nikogo innego.
4938:  I za to, co kiedyś mieliśmy razem... Błagam o ciebie.
4951:  Mimo, że mam kopyta.
4955:  Ale muszę powiedzieć, że jak na to, że malaria ma kopyta, to ma przepiękny charakter pisma.
4962:  To ja malaria, wybacz, nie dostawałam wystarczająco marchewek.
4964:  Oraz ciasteczek, naturalnie.
4967:  Bardzo złośliwy człowiek spada coś powtórzyć przed jutrem.
4969:  Pobieżnie, bo wypoczynek ważniejszy.
4971:  Cóż powtarzasz, bardzo złośliwy człowieku?
4973:  Skoroś olimpijczykiem.
4974:  Ja tego nigdy nie zrozumiem.
4977:  Nerdola pisze, że nieironicznie mieszka w kawalerce, ma drzwi na balkon.
4979:  Developer uznał to za dość w temacie okien i światła z filmów promujących.
4983:  Jezus, tragedia.
4987:  Drugi list od Mary mamy.
4988:  No popatrzcie.
4990:  No popatrzcie.
4991:  Teraz tak, co możemy zrobić jeszcze?
4992:  Nic nie możemy zrobić.
4994:  Więc tak, Hosea to jest jeden quest, który się przed nami... Opcjonalny quest.
5004:  Mary!
5005:  Ojcostwo i inne marzenia.
5007:  Co jeśli jest się antynatalistą i brak Dawkins?
5012:  Dawkins.
5014:  Dawkins.
5016:  Jest tu ktoś, z kim możesz się spotkać.
5018:  Pomóż bratu.
5020:  Może wpierw pomożemy bratu.
5025:  Powodzenia dla bardzo złośliwego człowieka w nauce.
5027:  Trybów warunkowych.
5029:  Czy oglądałem Spy X Family?
5031:  Nie, Cuki Cubane, nie.
5035:  Gdzie była malaria, gdy zupadła zachodnia bruzda?
5041:  Niestety, podobno wszystko, co było w teatrze do zobaczenia, zobaczyliśmy.
5047:  Bardzo mnie to martwi.
5052:  Malaria jest nieparzystokopytna?
5055:  Nie no.
5056:  Malaria jest parzystokopytna chyba.
5059:  Na czym polega różnica między parzystokopytnym a nieparzystokopytnym?
5063:  Krzysztof nie wie.
5066:  Mam wrażenie, że większość zwierząt ma symetryczną liczbę nóg.
5073:  Dlaczego nie oknem?
5076:  JP Morgan zawsze wyskakuje oknem.
5079:  W ten sposób jest radośniej.
5083:  Parzystokopytne to krowy i świnie mają racice.
5085:  Chodzi o kości w kopytkach.
5087:  A!
5088:  No bo tak coś właśnie sądziłem, że większość zwierząt, które znam ma parzystą liczbę odnóży i zastanawiałem się o co chodzi.
5096:  Jak to dobrze, że ja nie muszę tego wszystkiego już wiedzieć.
5106:  Komi ma jedno kopyto na kończynę.
5111:  Rozumiem już.
5120:  Nie wiedziałem, że to się stanie.
5124:  Chciałem przeczytać Private No Trespassing.
5131:  To jest ścigająca się cizia.
5145:  My będziemy ścigać się lepiej.
5152:  Ścigająca się cizia kiepsko się ściga.
5155:  Świetnie.
5163:  Okej, nie widzę drogi.
5164:  Nie widzę drogi.
5165:  Nie widzę drogi.
5167:  Nie widzę drogi.
5171:  Aaaa!
5176:  Ścigająca się cisia!
5177:  Nie!
5179:  Nie!
5181:  Ha, ha!
5184:  Ha, ha, ha, ha, ha!
5192:  Mallory jest bardzo skoczna.
5194:  O Jezus, czy my mamy stymulant dla konia?
5206:  Cholera, nie znowu!
5207:  Będę gotowy, żeby zobaczyć, jak pójść do wyścigu!
5236:  Jak zakończyła się impreza przy ognisku?
5238:  Snem?
5244:  Aha.
5246:  Dlaczego ja zawsze używam stymulantów pod koniec wyścigu?
5253:  Dobrze, teraz malaria będzie szybsza.
5257:  Minus tej całej sytuacji polega na tym, że nie wiem gdzie iść.
5263:  Malaria przeżyła wyścig cud.
5265:  Też mi się tak wydaje.
5266:  To jest absolutnie zdumiewające, że się tak udało.
5271:  Koń jest szybszy?
5272:  To dobrze.
5275:  Ale znowu rzęzi.
5276:  Miałem nadzieję, że jak naszprycujemy ją dragami, to przynajmniej malaria przestanie rzęzić.
5282:  Idź za głosem serca, tymczasem JP Morgan.
5290:  Bardzo zestresowany człowiek.
5298:  Co to jest ten wykrzyknik?
5299:  Jeszcze wcześniej nie było wykrzyknika nad malarią.
5303:  Krzysztof, no po prostu cholera oddycha.
5313:  Daj mi moją broń!
5315:  Wstrętny koń!
5316:  Daj mi moją broń!
5321:  Chłupia szkapa!
5326:  No przecież ja się zostanę szału z tym koniem, no!
5341:  Dobrze.
5348:  To jest zły karabin.
5352:  Nie ma ciastka, nie ma broni!
5369:  Jeszcze!
5373:  Co?
5374:  Gdzie?
5376:  Krzysztof nie widzi.
5379:  Krzysztof widzi.
5394:  A, tu!
5401:  I dla kurażu.
5443:  To na cześć Skavenów.
5452:  Dzwon dzwoni.
5454:  Komu bije dzwon?
5457:  Tak jest, Skaveni zostali przyzwani.
5461:  Krzysztof później, gdzie moja amunicja?
5465:  Tak będzie, Wiktoria, tak będzie.
5469:  Rockstar ludzie chodzi na szczegóły.
5471:  No tak coś czułem, że dzwon będzie dzwonił w tej okoliczności i bardzo mnie to cieszy.
5476:  Dobrze, zobaczymy czy tutaj jest coś interesującego.
5479:  Bardzo się zdziwię, jeżeli znajdziemy łzę do eliksiru.
5487:  Ludzie rzeczy nieostrożni.
5499:  Doktor Strange wzywa.
5500:  Miłego sezonu... Boże, sezonu.
5502:  Seansu.
5504:  Ja mi go wypiechu, że przemówiłem się sezonu, ponieważ autentycznie w dalszym ciągu uważam, że to jest bardziej finał sezonu WandaVision.
5514:  Dobra.
5515:  Malaria do nogi.
5524:  Tradycyjnie malaria zwolniła przed murkiem.
5528:  To jest koń przerażony absolutnie murków.
5530:  Dobrze.
5532:  Dobrze.
5533:  Ten jeden, jedyny raz.
5534:  Masz, żryj to ciastko.
5536:  Zachłanna szkapo.
5537:  Żryj.
5538:  Dobrze.
5541:  Czy byłem w IMAXie na Strange'u?
5542:  Nie.
5543:  Na Marwele nie chodzę do IMAXa z tego względu, że Marwele są konwertowane.
5547:  Ja do IMAXa chodzę tylko na filmy, które są kręcone w natywnym 3D, więc na pewno na Avatara 2 pójdę do IMAXa.
5553:  No i na Dune'ie byłem też w IMAXie.
5557:  Ale Dune'a była w 2D iMaxie.
5559:  Generalnie nie lubię 3D konwersji.
5563:  No chyba, że mówicie o iMaxie standardowym, 2D, to wtedy spoko.
5566:  Ale w Krakowie niestety został zlikwidowany.
5571:  Moje miasto tak je kocha.
5572:  Hey mister, can you help me?
5573:  Please?
5573:  Help me?
5573:  My damn hearts died off, me and my legs hurt and I need to get home.
5585:  Dobra, ten jeden, jedyny raz.
5587:  Gdzie do IMAXa chodzę?
5588:  No do Katowic wtedy jadę, nie?
5590:  Nie ma opcji innej.
5594:  Krzysztof chodzi do IMAXa tylko na czarno-białe filmy.
5596:  Tak, koniecznie.
5598:  I kwadratowe.
5603:  No dobra, już prowadź, prowadź, prowadź, no.
5606:  Naprawdę będziemy szli tak wolno?
5615:  Co się stało?
5616:  Czemu... Gdzie świadek?
5626:  Gdzie był... Czyż to jest szczere pole?
5633:  Ok, nic nie widać.
5648:  Gdzie świadek morderstwo?
5653:  Kto jeszcze?
5662:  No, nie chcę, żeby był świadek, tak?
5665:  Gdzie jest jeszcze świadek?
5666:  Nie ma świadków.
5667:  Proszę bardzo.
5670:  No nie, nie ma, nie ma świadków, nie ma problemu.
5674:  Gdzie zgłoszono przestępstwo znowu?
5679:  Dobrze.
5680:  Jedziemy, jedziemy już.
5681:  Jedziemy już tam, gdzie mamy jechać.
5683:  Jakieś po prostu chore rzeczy się w tym świecie dzieją.
5688:  Chciałem pomóc kobiecinie, tak?
5692:  Nie mogę.
5695:  Nigdy mi się nie uda pomóc, bo przestraszyła się tego, że wyciągnąłem rewolwer.
5700:  Ja wyciągnąłem rewolwer dlatego, że tu jest chore sterowanie!
5707:  Ktoś zniechęcił się do pomocy po tyle razy, jak został oszukany.
5711:  Właśnie, tak było.
5713:  Tak było.
5716:  Popatrzcie, jeszcze nie znajdą nas.
5726:  Aby wskoczyć... My możemy wskoczyć do pociągu?
5731:  Malaria, zobaczymy, czy się raz nam...
5741:  Nie wskakiwałem jeszcze nigdy do pociągu, ale spróbuję.
5752:  Wiem, jak wskoczymy do tego pociągu.
5754:  Poczekamy, aż się zatrzyma.
5758:  To jest plan.
5763:  Trzeba powiedzieć natomiast, że ten koń przetrwał wiele.
5768:  No i jak ja mam niby wskoczyć do pociągu?
5779:  Słuchajcie panie.
5779:  Czytajcie jedno z moich pamiątków.
5781:  Podkreślam dokładną różnicę pomiędzy racjami, używając prawdziwej nauki.
5808:  Będę się zaśpiewał do Ciebie wkrótce.
5810:  Koszę Cię bardzo dużo, żeby zapłacić zaśpiew.
5856:  Dlaczego cały czas na czerwono się pokazują stróżowie prawa?
5866:  To nie był ten stan?
5868:  Skąd mam wiedzieć, który to jest stan? !
5881:  Mam nadzieję, że zobaczysz dobrze na zewnątrz.
5885:  Cześć, chłopaki!
5910:  Oszczędność!
5915:  Ale Artur mu ładnie podziękował.
5920:  Dobrze!
5922:  Przysługa za przysługę, świetnie.
5924:  Możemy znowu zabijać ludzi.
5927:  To oznacza, że możemy dużo zaoszczędzić.
5931:  Świetna wiadomość.
5932:  Był stan upojenia alkoholowego, nie da się ukryć.
5937:  Mary na razie ignorujemy.
5940:  Co to jest?
5941:  Co tutaj jest?
5942:  Jezus Maria, przecież ja zwariuję za moment, no.
5947:  Co to jest?
5949:  Jeszcze nie mogę tu... No!
5954:  Czemu?
5955:  Już na... Już... Przecież jak ja się od... Jak ja odstrzelę... What is happening?
5963:  What is happening?
5963:  I have no idea!
5968:  Dobra.
5970:  Wpierw pytajniczek, kochani.
5974:  Nie służy nam... Nie służy nam robienie rzeczy randomowych.
5979:  Stać!
5981:  Hej, kup mi kawę, kiedy tu jestem.
5983:  Wróć!
6010:  Coś pomylił się.
6022:  Hello, sirs.
6023:  Howdy.
6023:  Hello, mister.
6026:  How are you?
6028:  Hey.
6028:  Hello.
6028:  JP Morgan teraz musi naprawić social credity.
6031:  Będzie wszystkim mówił dzień dobry.
6034:  Sure, what you want?
6035:  Brandy.
6036:  Two brandys, bud.
6039:  To 2 dolarów za kawałek.
6040:  No to lepiej.
6042:  To najlepsze.
6045:  Dziękuję.
6048:  Santé.
6048:  Dziękuję.
6051:  To dosyć kraj, który budujesz tutaj.
6052:  A ja osobiście?
6052:  Nie wiem.
6053:  Co ty robisz?
6054:  Najczęściej pośpiewam ludziom.
6057:  Jesteś bardzo amerykańskim.
6059:  Uwielbiam to.
6060:  Co ty robisz?
6062:  Najczęściej pośpiewam, pojawiam się, błagam.
6068:  Jestem twoim dobrym przyjacielem.
6071:  Wiem.
6071:  Jestem radykalny.
6072:  Byłem na całym świecie, widziałem widoki i odkryłem jedną, wieczną prawdę, że jestem... jak to się mówi?
6078:  Czarnym kawałkiem!
6079:  Czarnym kawałkiem?
6081:  Tak też.
6081:  Tak też!
6082:  No, przynajmniej masz trochę świadomości o sobie.
6093:  Gdzie byłeś na twoim podróżowaniu?
6096:  Cały cywilizowany świat, malowałem moje małe zdjęcia, spotykałem się z mieszkańcami, wiesz.
6101:  Malowałeś?
6101:  Nie, jestem całym lasem!
6103:  Myślałem, że to usłyszałeś!
6104:  Tak, tak, ale malowałeś.
6107:  Nie w zależności od salonów w Parisie.
6110:  Nie, w zależności od nich nie mogę rzucać, nie mogę malować i powinienem uciec.
6114:  I tak uciekłem.
6115:  Cmentarz?
6115:  Hmm, to smakujące, niebezpieczne miejsce, z starymi budynkami, duchami i... ...dźwiękiem i francuskimi ludźmi.
6123:  Mam to tutaj!
6124:  Myślę, że tak.
6124:  Arthur.
6130:  Charles, wiesz, Arthur, nie wierzę w sztuczność.
6135:  To kłamstwo.
6137:  Wierzę w kobiet.
6138:  To prawda.
6138:  Sztuczność to kłamstwo, ale vagina, to prawda.
6143:  Część to prawda.
6145:  Sztuczność.
6146:  Zgadza się.
6147:  Wierzę w mnie.
6147:  Próbowałem obie.
6149:  Jedna jest lepsza.
6151:  Dużo lepsza.
6151:  Więc muszę cię zabawić.
6160:  To nie jest prawdziwy francuski akcent, przeszanowny Szczypiorek, bo da się zrozumieć co drugie słowo, zdecydowanie zbyt rozrozumiałe.
6166:  To prawda.
6167:  Francuzi, jak człowiek usiłuje się z nimi porozumieć po angielsku, to mówią takie...
6192:  Nawet nie mówią po swojemu tym dziwnemu, warkotliwemu, co mówiłeś, tylko... Po czym odsyłają na koniec kolejki, udając, że nie zrozumieli.
6202:  Bardzo, bardzo lubię... Bardzo lubię Francuzów.
6209:  Jestem po stronie Brytyjczyków.
6215:  W Red Dead Redemption pada deszcz jak w Krakowie, co za imersja.
6218:  W Krakowie pada deszcz?
6219:  Nie wiem, nie odsłaniałem okien od 7 lat.
6223:  Czy to jest malaria?
6225:  Tak!
6225:  Jak to robisz?
6228:  Ty, serdecznie, panie.
6230:  Serdecznie, panie.
6231:  To nie może być o nas.
6233:  Ja będę serdecznie... Tak, panie, panie.
6235:  Masz to w sobie, mogę to powiedzieć.
6236:  Jestem złej częścią pracy, ojciec.
6238:  Złej częścią pracy, panie.
6240:  Jestem zły z dwóch stron, ojciec.
6241:  Jestem miłym bratem.
6242:  Mężczyzną, a nie świętem.
6243:  I jesteś niesamowitą częścią pracy.
6245:  Możeś zrobiłeś... niebezpieczne wybory, ale któraś z nas nie ma.
6251:  Nie mam pojęcia.
6252:  Ty to robisz.
6253:  I Bóg to robi.
6253:  I to wystarczy dla mnie i dla niego.
6255:  Zobaczymy.
6256:  Zobaczymy, panie.
6257:  Ale dlaczego nie zbierajesz twoich kredytów i dajesz dwóch kredytów w górę?
6261:  Jest tak wielu, że dzisiaj będziemy chęci.
6262:  Z pewnością.
6263:  Błaganie, panie.
6263:  Jak się idzie, w każdym razie?
6265:  Wydaje mi się, że to jest trochę apatyczny lot.
6280:  Mój... mój mentor mówił, że Ameryka jest zaprojektowana, by przywołać apatię w ludziach.
6286:  To świetny wątek.
6286:  Musi być to mądry człowiek, twój mentor.
6288:  No czasami on jest całkowicie głupi, ale... no... Zazwyczaj jest to najlepszy człowiek, który ja znam.
6296:  To świetne.
6297:  Rzecz jest, że ja jestem... no... Pobroń zawsze będzie z nami.
6301:  Ale sławnictwo... Myślałem, że zniszczyliśmy to.
6307:  Wiem który rok.
6308:  Pomówiłem o tym, że zbierają więcej, niż czarne czarne czarne czarne czarne czarne czarne czarne czarne czarne czarne czarne czarne
6327:  Olga pisze, nie lubię Francuzów, okej, mąż przekazuje pozdrowienia, zamachał francuską flagą.
6333:  To była uwaga ogólna, nie dotycząca absolutnie partykularnych koligacji rodzinnych, szanownych czatów.
6341:  Brak personelów pyta, czy Krzysztof posiada jakikolwiek kwiatek doniczkowy w domu.
6358:  Czy to się kwalifikuje jako kwiatek doniczkowy?
6366:  To żyje!
6366:  Żeby nie było, to żyje!
6369:  To jest roślina, która rośnie... Nie, to nie jest sztuczne!
6375:  To jest roślina, która rośnie wyłącznie na pustyni, a i tak byłem w stanie ją zasuszyć raz!
6387:  Dzień dobry, panie dyrektorze.
6390:  Czy... czy... czy... czy ja?
6415:  Czy ja mogę poprosić wszystkich o uwagę i popatrzenie, jakie jest tu piękne efekty cząsteczkowe?
6423:  Jak JP Morgan, jak Mary Poppins skacze?
6429:  Jak ja go wysuszyłem?
6431:  A, to proste!
6432:  Ten poprzedni, ta poprzednia roślina, którą wysuszyłem, nie była podlewana przez 4 miesiące.
6443:  Jak ja się hoduję?
6444:  Nie wiem, no zostawia się w jakimś słoju i one sobie żyją.
6456:  To się chyba nazywa Erdland, tak mi się wydaje.
6459:  O, oplątwa!
6461:  Tylandizja usne... Tak, Nuriko ma rację!
6465:  Tak!
6469:  On śpiewa w rano, po prostu śpiewa w rano.
6477:  Dla wszystkich z tego dnia, on śpiewa w rano.
6483:  Cześć, panie.
6484:  Uwaga, można się odbierać.
6485:  Powinienem.
6498:  Cześć, Shopkeeper.
6500:  Shopkeeper.
6501:  Mam tu kilka malarzy.
6503:  Czy masz jakieś malarze?
6503:  Trochę dziwne pytanie, ale słyszałeś o teleslawerach tutaj, przyjacielu?
6508:  Co?
6508:  Wiesz co?
6508:  Nie robiłem tego.
6509:  W tej chwili włożyłeś trochę kwaśnych kawałków.
6528:  Szukasz czegoś szczególnego?
6530:  Cóż, po prostu opowiedz mi, czy mogę ci pomóc.
6532:  Gdzie są oni?
6533:  Kto?
6533:  Ludzie, których uciekasz.
6534:  Wiem, że są tutaj, nie kłóć się.
6536:  Proszę, zrobili mi to.
6538:  Zawsze byłem przy nich dobrym człowiekiem, ale oni, oni, oni zmuszyli mnie do tego, słuchaj.
6564:  Gdzie oni są?
6566:  Tu jest drzwiarka poza książką.
6567:  Połóż tylko wielką, czerwoną książkę o nazwie The Scourge of Crossbreeding przez Harolda McDougala.
6579:  Chodź, nie musisz mnie wyczyścić!
6585:  Tak, tak, ale ja potrzebuję na opłacanie policji.
6589:  Przepraszam.
6590:  Zaraz, zaraz, zaraz, zaraz, zaraz, zaraz, jaka szuflada?
6595:  Jaka szuflada?
6595:  Gdzie to by było?
6596:  Gdzieś e... Słuchaj, ja tego nie znoszę.
6599:  O, jest.
6602:  A, tu jest szuflada.
6604:  Przepraszam, szuflada jest pod pustą, okej, rozumiem.
6615:  Farpad pisze, właśnie mi przypomniałeś o kwiatkach od cioci z Marca, których podobno nawet ja nie zabiję.
6619:  To idziemy zobaczyć, czy miała rację.
6648:  Nie martw się.
6648:  Jestem na twojej stronie.
6680:  Proszę, jestem na twojej stronie.
6691:  Będzie dobrze.
6696:  Sansevieria jest polecana na czatach.
6698:  Potrzebuje ziemi.
6698:  Jak ma zaciasne doniczki, to więcej liści puszcza.
6700:  O nie.
6701:  Roślina, która potrzebuje ziemi.
6703:  Brzmi jak coś, co trzeba podlewać i czymś się zajmować.
6706:  Koszmar.
6709:  Tomasz Moł akceptował niewolnictwo?
6711:  Akceptował, prawda.
6713:  Aleksander Butler i syn.
6745:  Chodźcie, panowie, chodźcie, chodźcie.
6751:  Z zajmowaniem się jemnikiem miałbym problemy, dlatego też zanim jemnik, to behawiorysta.
6756:  Dla mnie.
6759:  Okej, może zobaczę was znowu.
6769:  Bracie... Bracie Dorkina.
6770:  Arthur.
6771:  Arthur Morgan.
6771:  Chodźmy.
6771:  Przyjechałeś.
6775:  Znalazłem tych dwóch w tym sklepie.
6777:  O mój Boże, to jest... no, są szczęśliwi, że spotkałeś się z nami, Arthur.
6781:  Ufaj mi, w tym są bardzo niezwykłe.
6783:  Myślę, że nie mówią dużo angielskiego.
6785:  Moje bracia, chodźmy.
6787:  Idziemy z nami coś zjeść.
6789:  Mange... comida, proszę.
6792:  Ej, zapomniałeś o tym!
6794:  Tak, dziękuję, ja... Tutaj, zapłata.
6800:  Za wasze służby.
6802:  Nie mogłem wyłonić tych ludzi sam.
6804:  Daj to słodkim braciu.
6805:  Dziękuję.
6808:  Zrobię.
6810:  Jak powiedziałem, świetny.
6813:  Chodź, chodź, chodź, chodź.
6815:  Zobacz mnie kiedyś.
6816:  Często pracuję w starym kościele na Gasperskiej St.
6819:  w St.
6819:  Francisie.
6821:  I've got a jar of dirt!
6822:  Pozdra tych, co zrozumieją.
6823:  Nie no, Olga, no wszyscy muszą zrozumieć, ja mam nadzieję, że ta franczyza jeszcze nie umarła.
6827:  Tak zupełnie.
6828:  Wedle Leibniza żyjemy już najlepszym z możliwych światów i zobaczcie, jak skończył, powiedziawszy takie bzdury, na opakowaniach herbatników.
6840:  Te flary świetlne, przepiękności.
6843:  Stać!
6846:  Stać!
6851:  Nawet nie jestem w stanie zatrzymać powozu.
6853:  Ale muszę powiedzieć, że te wrzaski JP Morgana są piękne.
6857:  On świetnie symulował na boisku.
6862:  Nie wiem, czy z tego miasta uciekł jakiś wariat i jeździ tu po ludziach.
6865:  Coś w tym jest.
6868:  Chciałbym otworzyć mapę.
6870:  Dziękuję.
6871:  Udajmy się do Mary Lyndon, kimkolwiek ona jest.
6874:  A, to jest ta babeczka, która do nas pisała.
6876:  Dobra, kojarzę.
6884:  Patrz!
6884:  Co masz z nami?
6893:  Arthur!
6893:  Arthur!
6894:  Tutaj!
6894:  Wyszłaś!
6914:  Tak, przyjechałem.
6918:  Więc, co potrzebujesz?
6920:  Poczekaj.
6920:  Przejdę po prostu.
6936:  Arthur.
6936:  Cześć, Mary.
6939:  Przyjechałaś.
6942:  Z pewnością.
6943:  Kiedykolwiek zadzwonisz do mnie, przyjeżdżam.
6949:  O, Arthur... Co się dzieje?
6951:  Tato... Twój ojciec?
6951:  Jestem większym żołnierzem niż nawet pomyślałem.
6958:  Czekam na ciebie, Arthur!
6959:  Wiem, że tato nie był dla ciebie miły, ale... ale pewnie nie możesz nienawidzić człowieka za błąd kochania jego córki i chcąc lepiej dla niej niż... niż... niż ja?
6972:  to wybory, które robisz... Jakie wybory miałem?
6974:  Czy kiedykolwiek miałem?
6975:  O, wiem.
6976:  Musiałaś żyć pod pomocą twojego kodu.
6978:  Ale twoja koda jest... nieprawda.
6981:  Czy twoja sprawa była prawa, Mary?
6985:  Z tobą?
6986:  I Jamie włączył się w mnóstwo szalików?
6988:  I hipokrytyczny tatuś z jadąc, kłonąc i gąsięgą?
6991:  Czy to jest to, co cię otrzymała Pura Życie, prosząc o pomoc?
6995:  O, Arthur... Bądź mi przyjemny.
6998:  Proszę.
7002:  Nie prosisz o zbyt wiele.
7005:  Przepraszam.
7007:  Ja jestem... Powinnaś zapytać kogoś innego, ale... Ale ja jestem najlepszą kobietą, którą wiesz, z przerażonymi, decydującymi ludźmi.
7025:  To nie było tak, że nie kocham cię, Arthur.
7028:  Wiesz o tym.
7029:  O, Arthur.
7031:  Byliśmy tak bardzo młodzi.
7033:  Myślisz o tym, jak inny mógłby być życie.
7035:  Tak, myślę o tym.
7036:  Bardzo.
7037:  Ale... To wszystko wyglądało tak dawno temu i tak daleko teraz.
7047:  Będziesz mi pomagać sprzedać taty?
7055:  Proszę.
7056:  Przyszedłeś cały ten... Chodź, Dan.
7059:  Gdzie idziemy?
7060:  Jaki jest nowy poziom patriotyzmu?
7064:  O, Arthur.
7065:  Wiesz, że sarkozy są pod tobą.
7069:  Był gąsieniem, piłką i innymi rzeczami.
7072:  O, ten niebezpieczny Roddy.
7075:  Gdzie go możemy znaleźć?
7078:  Powiedział, że idzie do stawów Theodora Eckharta.
7081:  Coś o rowerze.
7083:  Jest pod wodą, w dystrykcie górskim, w pobliżu samolotu.
7087:  Chodź.
7087:  Nie bądź głupi, Arthur.
7088:  To jest ekscytujące.
7090:  O, powinienem to oddać tatie?
7092:  Zostaw tatę jedynie.
7093:  Użyje się wystarczająco.
