Koniec końców | RED DEAD REDEMPTION 2 Livestream #16
🔗 https://www.youtube.com/watch?v=6dUUma-rKgw

1:  🎵🎵🎵
5215:  Już to widzę.
5218:  Ła!
5219:  Boże, drogi!
5225:  Nadrzewny przeciwnik!
5227:  Oberwie w nogę.
5228:  Aaaa!
5229:  Nie ma kolanka!
5235:  Potrzeba czegoś więcej niż Strzała Elfa, by powalić Krasnoluda.
5238:  Absolutnie.
5241:  Ojej, to jeszcze mi przypominało jednej rzeczy, mianowicie musiałem sprawdzać trzy razy, że w trailerze Rings of Power był przedstawiony Elrond, bo wiecie co?
5252:  Zabawna sprawa, nie wyglądał jak Elrond, jakby taka... drobiażdżek.
5260:  Zrobimy film o Piłsudskim, tylko że będzie miał różową kieckę i będzie Piłsudskim nie miał wąsów takich charakterystycznych, tylko będzie łysy.
5272:  Będzie łysy i ludzie nie będą rozpoznawać, że to Piłsudski.
5276:  Jakie zabawne.
5277:  Ojej.
5279:  Ale nie, nie martwcie się!
5280:  Będą ładne widoki!
5282:  Będą ładne widoki!
5283:  Co chcecie?
5285:  Chcecie rozpoznawać Piłsudskiego od Piłsudskiego?
5287:  Nie!
5288:  Będą ładne widoki, wystarczy!
5291:  Zrobimy taki plener ładny jeden i drugi.
5294:  No i ładnie będzie.
5297:  Co to za problem, że Piłsudski nie będzie wyglądał jak Piłsudski, tylko będzie wyglądał jak hrabina Potocka?
5302:  Co za problem!
5304:  To nie jest problem!
5305:  Przepiacie się!
5321:  O, mamy więcej many, świetnie.
5324:  Teraz absolutnie i bezwzględnie lutujemy wszystkich.
5334:  Nieronicznie to byłby jedyny film o Piłsudskim, jaki bym obejrzał.
5337:  Ja pewnie też, ale musiałbym mieć cały czas podpis, więc ja mam nadzieję, że Elrond będzie miał taką drewnianą tabliczkę.
5344:  Wiecie, jak miś Paddington na stacji Paddington, dlatego został tak nazwany, tylko tabliczkę, nie?
5349:  I dokładnie tak samo tutaj trzeba zrobić.
5352:  Taką tabliczkę, tylko że z imieniem.
5354:  I będzie latał Elrond, będzie miał taką ładną zbroję z plastiku i poliwęglanu, jak to, wiecie, w serialach
5360:  Ok, ruszajmy!
5360:  Wziął go do góry!
5395:  Krzysztof, nie możesz lutować przeciwników w grze, w której lutuje się przeciwników!
5403:  Jak śmiesz lutować przeciwników, żeby mieć więcej pieniędzy, żeby kupić konia, ponieważ nie możesz w żaden sposób zmienić imienia teraz koniowi, którego masz, gdyż powody...
5425:  Nie mówcie mi o Rings of Power, nie będę się denerwował.
5431:  A nie, to to wszystko przez...
5437:  Co?!
5440:  Co? !
5448:  Co to było?
5449:  Pierwszy raz się zdarzyło coś takiego w tej grze.
5457:  Na koniec tego dobrego.
5459:  Wszystkich będziemy na spowolnionym czasie zabijać.
5467:  Dzięki temu będziemy widzieć, gdzie są.
5471:  Gdyby coś takiego miał Old Shatterhand, jego przygody potoczyłyby się zupełnie inaczej.
5475:  O nie, to jest ten z maczetą.
5477:  Maczeta zabija!
5486:  Do zobaczenia, Pawle.
5489:  Sztub dostający z liścia od Rockstara zalutowanie ciał.
5492:  Dokładnie tak.
5494:  Tak było.
5496:  Znowu!
5497:  Znowu wariat z maczetą!
5506:  Skojatel nas napadli, no co to za rozwydrzona banda.
5510:  Widać, że wilgotworca dawno nie było, żeby ich wszystkich wypalił.
5516:  Przecież myślę, że są takie osoby jak Adult Swim, którzy wiedzieli jak o Samurai Jacka i dokończyli historię, która była anulowana.
5523:  O tak, Samurai Jack, jak ja kocham te animacje, wspaniała rzecz.
5531:  Oj!
5534:  Ktoś umrze, ale nie ja.
5535:  Zabiorę twoje oczy!
5543:  Wróć!
5543:  Ktoś umrze, ale nie ja.
5547:  Zabiorę twoje oczy!
5547:  Wróć!
5547:  Ktoś umrze, ale nie ja.
5550:  Zabiorę twoje oczy!
5550:  Wróć!
5550:  Ktoś umrze, ale nie ja.
5551:  Zabiorę twoje oczy!
5551:  Wróć!
5552:  Ktoś umrze, ale nie ja.
5553:  Zabiorę twoje oczy!
5559:  Wróć!
5560:  Ktoś umrze, ale nie ja.
5560:  Zabiorę twoje oczy!
5561:  Wróć!
5562:  Ktoś umrze, ale nie ja.
5564:  Pokazuje Galadrielę podczas Wojny Gniewu, w której ona nie brała udziału, która obsztorcowuje Elronda, który brał udział w Wojnie Gniewu.
5578:  Ale oczywiście, jak się tego wszystkiego nie wie, to ma się lżejsze życie, ale wiadomo, że nie wiedza zawsze była błogosławieństwem.
5588:  Czy mam konia?
5590:  Czy ja będę musiał iść pieszo?
5591:  Naprawdę musimy iść pieszo?
5592:  Musimy iść pieszo.
5598:  O, Yorkshire Tea nabyta na chatach.
5601:  Wspaniale, SpiffingBread byłby istotnie dumny.
5607:  Możecie mi powiedzieć, co się dzieje?
5610:  Dlaczego tak daleko musimy popylać?
5616:  Nie mogę się doczekać Simianiu na kanale?
5617:  Ja też.
5620:  Będzie okazja do poduczenia się dużo z lore'u, także dla mnie i przypomnienia sobie.
5650:  Tak, poczytamy sobie w środę Silmarillion.
5653:  Zastanawiałem się czy w sobotę, czy w środę, ale środa.
5658:  O mój Boże.
5663:  Co oni zrobią do niego?
5664:  Nic dobrego.
5665:  Chodźmy.
5665:  Musimy iść.
5665:  Cholera.
5665:  Te cholerowe zwierzęta.
5666:  Zajmijmy się narzędziami.
5667:  Chodźmy.
5667:  Dobra.
5667:  Chodźmy stąd.
5687:  Teraz postawiłem narzędzia na właściwym wozie.
5698:  Samuid jest dzieckiem w czepku urodzonym, jak to się ładnie mawia.
5702:  To znaczy, najpierw odgadł, że będzie mapa na ścianie w nowej wieży, a teraz odgadł, że będzie stream z Simarillionu.
5711:  Cóż ja mówię?
5714:  To nie jest kraj.
5716:  Skinnerzy się ruszają.
5718:  Ale są tu na razie.
5719:  Myślałem, że ten... ten rodzaj śmieci powinien być skończony.
5724:  To nie jest nonsens.
5726:  To jest cywilizacja.
5727:  Ten rodzaj śmieci... jest inny.
5729:  Ludzie zostały zabity.
5731:  Na pewno.
5731:  Dla dobrych i złych powodów.
5734:  Ale rzadko tylko dla zabawy.
5737:  To było zabawne dla nich?
5741:  Nie, nie w ten czas.
5742:  Zaznaczę, że festiwal trwa tydzień.
5744:  Najgorzej.
5771:  Tak, będziemy czytać w środę Simmerillion.
5773:  Fragmentami i potem komentować.
5788:  Witamy Fizzgarota, Jesionkę, Snówkina...
5791:  I Bartek Krzysik jeszcze pisze, czy to nie jest tak, że Amazon przeskąpił i kupił za mało praw autorskich?
5796:  Nie, nie przeskąpił, to była największa transakcja w historii telewizji.
5800:  Po prostu są idiotami.
5802:  i nie zatrudnili utalentowanych scenariopisarzy, nie zatrudnili utalentowanych aktorów, nie zatrudnili utalentowanego reżysera, nie zatrudnili utalentowanych kostiumografów, nie zatrudnili utalentowanych światotwórców, nie zatrudnili utalentowanych filmowców, nie zatrudnili utalentowanych level designerów nawet, a mogliby, nie zatrudnili utalentowanych specjalistów od efektów wizualnych, a nawet jeśli zatrudnili, to im płacą za mało i muszą crunchować.
5827:  To jest główny problem.
5831:  Oko!
5832:  Oko!
5860:  Panie!
5861:  Jesteś... Nienawidzący.
5864:  Cholera.
5865:  Zostawiłem ochronę.
5866:  Naprawdę?
5868:  I co się stało?
5870:  Skinner Brothers.
5871:  Potem... Wystarczy.
5874:  Kiedy to się skończy, wejdę do miasta z panem Devonem i zabiję pana Wayne'a.
5879:  Okej.
5881:  Bądź ostrożny.
5882:  Będę ostrożny.
5884:  Ale jestem pewien, że strachujemy go na razie.
5886:  Złe zadanie.
5887:  Cóż, będziemy razem bezpieczni.
5889:  Z pewnością.
5889:  Jeśli tak powiesz.
5894:  I John.
5903:  Cieszę się.
5906:  Nie zapomnij o tym.
5931:  Kozak Potężny pyta, czy znam każdą osobę, która pracuje nad tym serialem, żeby oceniać jej talent.
5936:  Widzicie, jaka jest funkcja trailera?
5938:  Nie tylko marketingowa.
5939:  W trailerze znajdują się najlepsze sceny, o których myśli się, że najlepiej zareklamują serial.
5946:  Więc tak, na tej podstawie można wnosić na temat talentu ludzi, którzy są w to zaangażowani.
5950:  Jest on mierny.
5953:  Jest coś takiego jak porównanie.
5954:  Na przykład można sobie porównać zwiastuny Pitałac, Pierścieni i innych rzeczy dobrych.
5961:  Generalnie jak się siedzi w temacie, to się wie, jak powinno się robić dobrą fantastykę.
5966:  Co myślę o Shadow of Mordor względem Laura Tolkiena?
5968:  Shadow of Mordor od samego początku było niekanoniczne i na tym grało, prawda?
5972:  I nikt nie miał z tym żadnego problemu.
5974:  Ja to traktuję jako dobry fanfic.
5976:  Aśku pisze, że była wczoraj na spotkaniu z Komudą, który najpierw bezczelnie otworzył sobie piwo na scenie.
5980:  To brzmi jak Komuda, a potem na niej zasnął.
5982:  To brzmi jak Komuda.
5983:  Dopiero po sztuchnięciu odpowiedział na pytanie sprzed 15 minut.
5985:  To również brzmi jak Komuda, ale jest bardzo zabawny.
5988:  Niech żyje polska fantastyka.
5996:  Czy te plany mają sens?
6000:  O, zdecydowanie.
6001:  Wygląda łatwo, myślę.
6002:  I jak ciężko może być?
6003:  Ale powiem ci, co myślę, tylko żeby być bezpiecznym.
6018:  Ja zrobię czytanie i planowanie, a ty budujesz.
6020:  Jak wiedziałem, że próbujesz się wyrzucać z każdego pracy?
6022:  To jest po prostu nieprawda.
6024:  To jest nieakuratne i nie będzie się stało.
6028:  Ja po prostu użyję tego, co mam, co jest mózgiem.
6031:  A ty użyjesz tego, co masz, co jest mniejszym mózgiem.
6034:  Zacznijmy.
6035:  Pierwsza rzecz, która mówi o podstawie...
6042:  Co oznacza przenoszenie tych ciężkich wołowin.
6044:  Zdecydowanie nie jest to zadanie dla człowieka z Terminalem Lombago, bez tego, że chcesz wziąć dla mnie sześć kwiatów głębokość, kiedy jest koniec pracy.
6052:  Nie przeszkodź mnie.
6053:  O, tu przychodzi Charles.
6054:  Może mógłby zmniejszyć przenoszenie trochę.
6056:  Jak się poszło?
6057:  Będziemy z powrotem, ale za chwilę.
6058:  Charles, kochany chłopie.
6059:  John potrzebuje pomocy.
6060:  Przenoszenie tych wołowin.
6062:  No, chodź.
6062:  Zróbcie przenoszenie!
6064:  Musimy się zacząć, zanim przyjdzie zimno.
6068:  Jesteś bardzo zaskoczony.
6070:  Tak jest.
6072:  Typowy wujek jest typowy, tak.
6075:  Czwarka i będzie szóstka odgrywane ze względu na jamnika.
6079:  Nawet jamnik mnie nie zmusi do zagrania w grę Ubisoftu.
6102:  Czemu przestali pracować?
6120:  Nie chce budować, nie chce, nie chce mi się, nie chce, nie chce, nie chce.
6139:  Wielkie dzięki i do zobaczenia!
6168:  Jesteśmy razem
6230:  Zabudowaj zero alkoholu, że nada.
6234:  Let me have a rule and a song and a board and I'll cut it.
6239:  Climb up a ladder with a hammer and a nail and I'll nail it.
6245:  Well, we worked so hard to build a little house together.
6251:  In the snow or the rain or the ice cold wind, whenever.
6254:  No matter.
6259:  Nierzeczywiste.
6287:  Jeden pracuje, a reszta patrzy czy dobrze.
6290:  Tak się zwykle dzieje, tak.
6296:  To był kolab Red Dead Redemption 2, Ikei oraz wszystkich zespołów country.
6303:  John Marston, masz dom.
6308:  I ty.
6309:  O, wiem.
6312:  I ty, Charles.
6313:  Jak tylko zostaniesz z nami.
6315:  Dziękuję.
6319:  Szanowni.
6321:  Do tego szczęśliwego domu!
6323:  Albo przynajmniej do tego, aż ten głupiec wróci do ciebie.
6334:  Mój kochany Abigail.
6335:  Mam nadzieję, że ty i Jack jesteś dobrze.
6338:  Ja zostałem głupcem i jestem pewien, że umrę głupcem.
6347:  ale bardzo ciężko próbuję być coś podobnym do tego człowieka, którego zasługujesz.
6354:  Zrobiłem coś bardzo dziwnego, w celu, by Cię zainteresować.
6360:  A to jest, że kupiłem dom.
6362:  Kraj, o którym czytałeś w wiadomościach na Beecher's Hope, jest teraz nasz.
6370:  I będziemy próbować naszą rękę na ranczu.
6374:  Panie Geddes mi przyjemnie pomógł kupić dom.
6377:  Znalazłem ojca, kiedy wyjechałem z banku i... Wtedy, kiedy znam twoje uczucia o nim, on był ogromnie pomocny.
6386:  W jego własnej formie.
6390:  Charles Smith też pojawił się.
6392:  I niesamowicie jest pilarem siły.
6394:  Współpracujemy.
6395:  Zbudowaliśmy ci dom.
6396:  Mam nadzieję, że wkrótce pokażę ci.
6405:  Cieszę się z tobą i chłopcem więcej niż mogę wyjaśnić.
6410:  Proszę, wróć do mnie.
6414:  Twój zawsze, John.
6458:  W tzw.
6460:  międzyczasie, kochani, był trybut od Oscara, więc postaram się go teraz przeczytać.
6464:  Oscar pyta, ale co nie tak z Komudą, marynarkę wojenną, Rzeczpospolita jest najlepiej niż Ziemiański?
6468:  Ha, tfu!
6469:  Zapomnik cesarzowej, aha i do dzisiaj mi się odbija, czytałem parę lat temu, może faktycznie.
6474:  Chyba zawodowe zdenerwowanie.
6475:  Już tłumaczę.
6476:  Chodzi o Jacka Komutę w osobistym obejściu.
6482:  Ma dokładnie ten sam problem jak Andrzej Sapkowski i wielu innych polskich fandasów, co nie jest zbyt dobre.
6489:  Nie jest to wizerunkowo taki Robert Wegner, który imponuje erudycją i obejściem właśnie je ogładą.
6496:  Tylko to jest taki rubaszny sarmata, więc w zasadzie człowiek jest bardzo bliski swej twórczości w tym przypadku.
6502:  co czasem jest zaletą, ale w tym przypadku może być wadą.
6505:  Wujek się szwenda gdzieś na wielkich równinach, ale mówiliście mi, żeby skoczyć do Valentine, a ja bardzo się boję, żeby się coś przedwcześnie nie zaczęło kończyć, a mówiliście mi, że w Valentine możemy spotkać kolejną osobę z naszego gangu, więc niezwłocznie tam się udamy.
6522:  A właśnie, trzeba jeszcze zwiedzić dom w tak zwanym międzyczasie.
6526:  Hop!
6528:  Muszę powiedzieć, że...
6531:  że dom Vaart by IKEA został wykonany bardzo dobrze.
6536:  Ciekawy jestem, czy będą tutaj regały bili.
6544:  Okej, na razie, na razie jest... Na razie wygląda to tak, jak mój dom przy przeprowadzce wtedy, kiedy był zalany.
6555:  Witamy Urszulę na czatach.
6558:  W Rhodes mówicie, że jest ktoś z gangu, ale podobno w Valentine's też.
6563:  To gdzie?
6569:  Powiedziałbym, że to nie jest jakiś przesadnie duży dom.
6572:  Aha, nie możemy tutaj wejść.
6574:  Fajnie.
6575:  Nie ma to jak mieć dom i nie móc gdzieś wejść.
6582:  W Rhodes też jest ktoś?
6583:  Ooo.
6583:  Ooo.
6590:  No dobrze, tutaj mamy pozostałości rytuału nekromantycznego, jak również kominek, który jeszcze nie zgasł.
6597:  Powiedziałbym, że jest podejrzanie duża liczba miejsc, w których ten dom może spłonąć.
6604:  Osobiście unikałbym używania otwartego ognia w domu, który jest cały z drewna, ale co ja się to znam?
6615:  Oskar pisze, że kocha określenie rubaszne Sarmata, cóż potwierdzam, kawał chama w Mizogina i w Redoty.
6620:  No właśnie, największy problem jest z tą Mizoginią, ponieważ później idzie przekaz do...
6626:  tak zwanego mainstreamu, że wszyscy oczywiście fani fantastyki i wszyscy pisarze fantastyki to są mizogini, homofoby, transfoby i tak dalej i mnie szlak trafia i żyłka mi pęka, ponieważ z jednej strony chcę krzyczeć, że to jest nieprawda, a z drugiej strony się niestety przez takie indywidua muszę zgadzać.
6644:  No i co poradzić potem?
6645:  Dobrze, gdzie jest bliżej?
6647:  Najbliżej jest truskawka, dupa.
6649:  Gdzie jest Rhodes?
6656:  Ale Krzysztof, byłeś tam wiele razy.
6658:  Tu jest Rhodes.
6659:  Dobra, czyli pierw Valentine, tak czy siak.
6663:  Dobrze, moi drodzy, ten koń... Jesteśmy skazani już na tego konia, więc z powyższym cóż nam pozostaje?
6669:  Poza dawaniem mu korzeniu łopianu i czynieniem z niego rumaka, który jest godny naszych pośladków.
6681:  Lepiej zamarznąć, niż nie napalić goingu, bo się nie daj Boże zajmie.
6684:  To jest powód, dla którego ja nigdy nie wydostaję się z miasta, bo w momencie, w którym bym wydostał się z miasta w jakieś dzikie ostępy, gdzie trzeba na przykład rozpalić ogień, to wszystkie moje lęki i moja hipochondria doprowadziłyby mnie na skraj zagłady.
6700:  Dlatego też nie ruszam się z miasta.
6704:  Jak ocena pędzin?
6707:  No niestety nie 6 na 9, niestety nie.
6711:  Ja myślę, ja myślę, że tak z 2 Rings of Power na 10.
6719:  Bardzo jest niedobrze.
6720:  To nie jest, to nie jest koń, którego chciałbym ujeżdżać.
6727:  Ale ja mam innego wyjścia.
6730:  Czy podoba się Blackwater?
6732:  Tak i nie mam zielonego pojęcia, dlaczego nie pozwolono nam tam wyruszyć wcześniej.
6737:  Malaria czemu nie?
6738:  Ty dobre pytanie czaszko stworzy, dobre pytanie.
6742:  Gdzież ciuch?
6743:  Gramy teraz inną postacią i odebrano nam ubranie po raz kolejny.
6748:  Mam wrażenie, że istotą roleplayów Johna Marstona jest to, że traci się co jakiś czas ubranie.
6759:  Nie pozwolono wyruszyć, bo była obława na cały gang.
6762:  Let them come.
6763:  Ciekawy jestem, jakby poradzili sobie z JP Morganem i jego niezawodną różnicą.
6769:  Mówicie, że to jest ciuch z Red Dead Redemption 1?
6770:  Gdyby... Gdyby Rockstar pozwolił mi zagrać w tę grę, chętnie bardzo bym w nią zagrał.
6781:  Ale Rockstar niestety jest jak... Pleps!
6784:  Pleps pecetowy nie zagra!
6787:  No, to spoko.
6796:  O, królik.
6808:  Ojej, ten koń rzęsi zdecydowanie częściej niż malaria.
6814:  Jestem bardzo tym zafrasowany.
6818:  O, czy myśmy przypadkiem nie wysadzali wcześniej tego mostu?
6822:  Wydawało mi się, że tak.
6825:  Kaczk!
6828:  Kaczk!
6829:  Słyszałem kaczk!
6831:  Sławmy kaczk!
6839:  Roleplay Amerykanina.
6840:  O, królik, kabum!
6849:  Tak... Koniecznie jak te zabawki dla psów, co chrumkają przy naciśnięciu.
6853:  Absolutnie.
6855:  Tylko, że on to robi cały czas!
6858:  O!
6858:  Czyli to jest ta chrumkająca zabawka, ale w rękach Taiki Waititiego, bo Taika Waititi by dostał taką chrumkającą zabawkę.
6866:  Wiecie, co Taika Waititi by zrobiła?
6868:  Powiem wam, co by Taika Waititi zrobił.
6871:  Chrum.
6872:  Chrum.
6873:  Chrum.
6874:  Chrum.
6875:  Chrum.
6876:  Chrum.
6877:  Chrum.
6878:  Chrum.
6878:  Chrum.
6878:  I gdyby nikt go nie powstrzymał, Taika Waititi mógłby tak 24 godziny na 7, naprawdę.
6884:  Myślę, że gdyby było więcej części Thora Love and Blander, to słyszelibyśmy tak co chwilę kozy, bo to było takie zabawne.
6892:  Tak by było, naprawdę.
6895:  Ja już zrozumiałem Taike Waititiego, absolutnie.
6899:  Nie mów tego, bo wykorzysta w nowym Thorze.
6900:  No właśnie, no właśnie, no właśnie.
6903:  O!
6908:  Teraz nikt nie jest w stanie nas złapać.
6913:  Jaki świadek?
6914:  Gdzie?
6917:  Przysięgam, że on się zespawnował w tej chwili.
6926:  Nie ma świadka.
6929:  No przecież ja... Jak?
6932:  Skąd?
6933:  To jest świadek jak policja w Cyberpunku 2077.
6943:  O, Jojo Rabbit jest świetny.
6945:  Taika Waititi powinien zostać przy komediach, natomiast czwarta faza Marvel Cinematic Universe nie ma kręgosłupa, tak mówiąc zupełnie serio, światotwórczego.
6953:  W związku z powyższym robienie tam samych filmów, które są eksperymentami artystycznymi, dekonstrukcjami, dekonstrukcji lub projektami autorskimi nie jest dobrym pomysłem, ponieważ brakuje mięsa, nie?
6964:  I tak jak Waititi mógł robić Ragnarok na przykład i było super, świetna muzyka, bo był tam
6971:  główny wątek poza Ragnarokiem, był kręgosłup światotwórczy, było jakieś mięsko tam w środku, prawda?
6977:  To w torze nie ma tego, bo w zasadzie nie wiadomo, co się dzieje w tle.
6984:  Zauważ, że przy zaznaczaniu przeciwników zabójczą precyzją John ma inny dźwięk niż Arthur.
6989:  Wiesz, Samuit, ja nie chciałbym cię rozczarowywać, ale do tego, żeby to zauważyć, musiałbym pamiętać, jaki był dźwięk przy zaznaczaniu w przypadku JP Morgana.
6998:  Cześć, panie!
6999:  Cześć, panie!
7025:  Chcesz się przywitać?
7026:  Dlaczego to jest wyszarzone, na miły Bóg?
7028:  Czemu to jest wyszarzone?
7030:  O, lubię Cię.
7033:  Jesteś miły.
7034:  Lubię miłość.
7034:  Nie jestem tak miły.
7036:  Teraz, to nie jest prawdziwe.
7039:  Nie jest prawdziwe w ogóle.
7054:  Większość ludzi nie zostawi mi czasu dnia.
7057:  Ale ty to zrobiłeś.
7060:  Ty to zrobiłeś.
7062:  I to było naprawdę fajne.
7067:  Naprawdę fajne.
7069:  Czy mogę... Czy mogę cię zatrzymać, panie?
7072:  Ło!
7072:  Mam... Mam kobietę.
7074:  Przepraszam, panie.
7076:  Nie miałem po to nic.
7078:  Właściwie lubię ludzi, ale większość ludzi nie lubi mnie.
7081:  Nie ma problemu.
7085:  Nie jest nigdy niemożliwe, żebym został zatrzymywany, panie.
7089:  Tylko większość ludzi myśli, że jestem straszny i dziwny, co nie jest ładne.
7092:  Myślę, że nie.
7093:  Co to jest, John?
7094:  Albo... Jim?
7097:  Nie wiesz?
7109:  To śmieszne.
7111:  Zasadziłem się z tym chłopcem.
7114:  Trochę tak jak ty.
7116:  Kilka lat temu.
7117:  Szalony chłopiec.
7119:  Ale miał na mnie serce.
7123:  Co to było za imię?
7125:  Zapomniałem.
7128:  Szalony twarz.
7129:  Alan.
7129:  Albo coś w tym.
7131:  Nie bardzo mnie podobał.
7133:  Ale był w porządku.
7134:  Myślę, że umarł.
7139:  F dla JP Morgana.
7142:  Piękna scena.
7171:  Piękna.
7173:  Piszecie, że w czwartej fazie MCU takim koścem fabularnym jest multiwersum, jak najbardziej, ale ono zdecydowanie za mało powraca i za mało jest rozbudowywane.
7182:  Ba!
7182:  W dedykowanym filmie Multiverse of Madness nie zostało rozbudowane.
7186:  Przepraszam, wprowadzono panią, która przeskakuje między planami czasoprzestrzennymi.
7191:  Wow.
7197:  Musisz wyjść na dworzec?
7200:  Czy to jest dworzec?
7204:  Mary Beth.
7204:  John?
7205:  John, czy to ty?
7209:  Jak się masz?
7209:  Bardzo dobrze, a ty?
7210:  Dobrze, tak.
7210:  Abigail, czy ona?
7212:  Ona dobrze.
7213:  Jack urodził się.
7215:  Słodki chłopiec.
7217:  Już nie.
7218:  Ale jest w porządku.
7223:  Jak się masz?
7224:  Dobrze, ja...
7234:  W tej chwili... Szybkie romansy, ale jest fajne.
7237:  O, jest tak fajne!
7239:  Czy tak?
7239:  Moja piosenka nazywa się Leslie Dupont.
7243:  Trochę francuska, trochę ambigualna.
7246:  No, książki są nieambigualnie straszne, ale sprzedają.
7248:  Dobrze dla Ciebie.
7253:  Jestem zadowolony.
7254:  Wciąż się o Ciebie mylę.
7256:  To był... To był dość dobry czas.
7262:  Tak.
7262:  Arthur.
7262:  Arthur uścigał mi życie, zanim przeszedł.
7264:  Nie mówię o nim dużo, ale myślę o nim.
7270:  Ja też.
7271:  I Dutch?
7272:  Przyszedł gdzieś.
7277:  Wszędzie!
7278:  Takie szkoda.
7282:  Ostatni telefon!
7285:  W każdym razie, John, lepiej wejdź na mój samochód.
7288:  Bardzo miło Cię widzieć.
7289:  O, tutaj.
7290:  To dla Ciebie.
7293:  John ma klasyczny siad męski.
7296:  Zajmuje co najmniej trzy miejsca.
7304:  Czy jest coś, z czego wyrosłem i żałuję tego?
7305:  Już nie potrafię oglądać w większości anime, pisze Wojciech.
7309:  Mam wrażenie, że nie wciągnąłbym się tak w Lego jak kiedyś, ale...
7315:  Dzień dobry.
7317:  Okej, to już wystarczy.
7318:  Cześć.
7318:  Dzień dobry.
7318:  Czy możesz powiedzieć, że mam straszny dzień?
7321:  Hej, ty i ja.
7322:  Dzień dobry.
7322:  Dzień dobry.
7344:  Dobra.
7345:  Wybierzemy się The Road z pociągiem.
7349:  Mamy jakąś grzywnę?
7360:  Myśmy dostali jakiś romans?
7362:  Naprawdę?
7364:  On jest... Jezus!
7366:  My to mamy!
7369:  Moi drodzy.
7371:  Użyj.
7376:  Po pierwsze, szanuję za typografię.
7380:  Jak zawsze.
7386:  O tak, o tak.
7389:  Leslie Dupont.
7391:  Pani na Włościach.
7393:  Ostrze czasu przekręcone.
7395:  Susan Gray, pani Lester, patrzyła na...
7400:  Susan Great, pani Lester, patrzyła na rozbójnika szeroko otwartymi oczami.
7405:  Serce waliło jej jak młot.
7407:  Była gotowa pociągnąć... Wyobraźcie sobie tę scenę.
7413:  Podchodzi kowboj do okienka, chce kupić bilet.
7420:  Serce faliły jak młot.
7422:  Była gotowa pociągnąć za spust pistoletu skałkowego i strzelić mężczyźnie prosto między oczy.
7455:  David Vincent, niesławny czarny rycerz, najbardziej poszukiwany człowiek w Anglii i we Francji, uśmiechał się nieznacznie.
7463:  Nie był zdenerwowany, nigdy nie denerwował się w obliczu piękna.
7467:  Gniew kobiety jedynie go ekscytował.
7471:  Przykro mi z powodu pani męża, powiedział szarmancko, jednak była to ze wszechmiar uczciwa walka.
7483:  Wykrztusiła gniewnie.
7484:  Strzeliłeś mu w plecy!
7488:  Skądże znowu?
7490:  Jednak wrócimy do tego później.
7493:  Czy to pleców?
7495:  Puścił do niej oko.
7500:  Pomyślał Krzysztof, po czym zaczął cierpieć z powodu różnych skurczów twarzy.
7505:  Susan poczuła przypływ furii, jednak prócz gniewu czuła, że narasta w niej coś jeszcze.
7512:  Ból silniejszy od żalu, który przysparzał kobietom cierpień od zarania dziejów.
7521:  Cześć, Suzan.
7522:  Zakochała się w mordercy.
7524:  Jej mąż, poprawdzie zły człowiek, jeszcze dobrze nie ostygł, a ona już pokochała tego bezwzględnego mordercę.
7533:  Nadia Lewi, wypoleruj moją włócznię.
7535:  Dokładnie tak, tak.
7536:  Argoniańska pogojówka się przypomina.
7539:  Te uczucia ją przerosły.
7542:  Nigdy nikomu się do nich nie przyznała, jednak winset człek nieskończenie przebiegły.
7547:  Ujrzał emocje malujące się na jej twarzy i natychmiast poznał całą prawdę.
7557:  Uśmiechnął się!
7560:  Uśmiech jeszcze bardziej rozjuszył Susan.
7563:  W tym momencie zadecydowała, że zamiast poddawać się miłości, zwalczy ją w sobie, stłamsi.
7569:  Była gotowa zgładzić Davila Vincenta, byleby tylko przestać go kochać.
7575:  Spojrzało ze spokojem na swą broń.
7579:  Potrafię wybaczyć wiele rzeczy, panie Vincencie, jednak zabicie bliźniego strzałem w plecy nie jest jedną z nich.
7589:  Wyrzekła ze spokojem.
7591:  Jednak w tym momencie, w momencie prawdy, gdy tak stali przed sobą, ktoś krzyknął na zewnątrz.
7600:  Zarówno wdowa, jak i przystojny rozbójnik spojrzeli na drzwi w tym samym momencie.
7606:  Królewska policja!
7608:  Ktoś krzyczał.
7610:  To był rzecz jasna pan Melon.
7615:  To była oczywiście panna Grapefruit.
7619:  Człowiek zawzięty i bezduszny.
7621:  Uosobienie siły, która łamie ducha.
7624:  Najgorszy stróż prawa w królestwie.
7626:  Najbardziej znienawidzony i najbardziej przerażający człowiek w całej Anglii.
7633:  Jeśli stamtąd nie wyjdziesz, panie Vincencie, to zabiję wszystkich i wszystkich bliskich twemu sercu.
7639:  Głos sprawił, że obo dwie się wzdrygnęli.
7642:  Wiedzieli, że nie kłamie.
7644:  Wtem Dawid Vincent udowodnił ponad wszelką miarę, że żaden z niego dżentelmen.
7651:  – Niech pani zdejmie suknię – mruknął pod nosem.
7655:  – Teraz?
7656:  – zdziwiła się Susan.
7659:  – Mój mąż nie został jeszcze pochowany, a na zewnątrz czeka policja.
7664:  – Poślubię panią i uczynię z pani prawdziwą kobietę – rozbójnik mrugnął.
7669:  – Jednak teraz, jeśli chcemy uniknąć stryczka, muszę pożyczyć te suknie.
7674:  – Bez owaw, nie będę patrzył.
7676:  Susan pospiesznie zsunęła z ramion swoją elegancką żółtą suknię i została w samej tylko halce i we wstyd.
