Dobry, zły i malaryczny | RED DEAD REDEMPTION 2 Livestream #11
🔗 https://www.youtube.com/watch?v=vOEgfyhe-N4

168:  KONIEC!
4172:  Musimy go zmienić.
4175:  Teraz powiało taką nutą, jak w filmach z muzyką Ennio Morricone.
4181:  Malaryczny jamnik.
4183:  Złodziej ciastek.
4189:  Czy to ty, Hal?
4190:  Hej, Tom.
4191:  Zbierasz?
4191:  Tak, powinienem spotkać się z późnym samochodem do Saint-Denis.
4206:  Dobrze, to idźmy dalej.
4217:  No tak, ocieka team'a ten conquest.
4236:  Teraz JP Morgan spadający z konia przemieni się w JP Morgana grzmiącego kija.
4251:  O nie, skradanie.
4265:  Wszystkich obezwładnimy.
4278:  Nie mogę zapijać?
4280:  O nie... O nie... Mortal Kombat 11?
4288:  Oj, ja chyba w dziewiątkę grałem.
4291:  Naj... Najbardziej ostatnio, tak mi się wydaje.
4297:  Ale najwięcej grałem w klasyczną czwóreczkę.
4301:  No dobrze, jestem zakradnięty do fabryki, której nie możemy zabijać.
4308:  Wczoraj wreszcie skończyłem Legend of Korea i czuję, że potrzebuję kolejnej serii Avatara, pisze Viledy.
4313:  Nie oczekiwałbym tego Avatara aktorskiego.
4315:  Podejrzewam, że może być bardzo rozczarowujący.
4319:  Szybko, szybko, szybko.
4321:  JP Morgan, mistrz skradania.
4329:  Chodzi rano bez śniadania.
4334:  Już mam złe przeczucia.
4341:  Nie klasycznego Mortala 1 i 2, a nie, jakoś 4 zawsze najbardziej lubiłem.
4347:  I uwielbiałem oczywiście grać Raidenem, który miał wspaniałe zaklęcia burzy.
4357:  W sumie przypomina to misję Baton Rouge w Desperados 3.
4360:  Oj, Baton Rouge było cudowne.
4364:  W ogóle, jak nie graliście w Desperados 3, podoba wam się Red Dead Redemption 2?
4370:  Absolutnie.
4371:  Tak samo mogę polecić Call of Juarez Gunslinger.
4382:  Tu musimy, to jest strażnik.
4385:  Nie wiem, ale giniesz.
4395:  Proszę bardzo, mamy... Skandal.
4414:  Jest jakiś nowy awatar live action oprócz ostatniego Władcy Wiatrów.
4419:  Jest w planach.
4425:  Zatrzymaj się, przyjacielu.
4427:  To nie będzie długo.
4437:  Danbury.
4438:  Tak?
4439:  Potrzebuję jakiegoś papieru, przyjacielu.
4441:  Nic ważnego, tylko napis.
4442:  Jestem z głównego oficera.
4443:  Nie jesteś z głównego oficera?
4454:  To tutaj!
4455:  To tutaj!
4482:  Dobrze zrobiłeś, damnberry, naprawdę dobrze.
4486:  Daję ci promocję za to.
4510:  Przepiękny szkic.
4535:  Obrazek 3, obrazek 6.
4538:  Proszę bardzo, jest kropka po liczebniku porządkowym, nie wierzę we własne szczęście.
4544:  Steam Power Drilling Machine.
4552:  Piękne.
4554:  Dobrze, gdzie jest okno?
4559:  To okno nie działa.
4560:  To okno działa.
4567:  Mówi strażnik, że wszystko jest okej, strażnik okej, tymczasem drugi strażnik leży uduszony na podłodze, tak.
4571:  Easy now, fellas.
4578:  Boom, boom!
4580:  Haha!
4581:  Haha!
4581:  Tak!
4582:  Skaven!
4583:  Yes, yes!
4593:  Dobrze.
4594:  Jakież ja mam te rewolwery?
4596:  Rewolwer z samonapinaniem.
4598:  To jest rewolwer, który się sflexuje nieustannie.
4601:  Jest rewolwer Cattleman.
4604:  Innych nie mam.
4607:  O!
4609:  Śmieszni wrogowie.
4615:  Dobrze.
4618:  Czy to jest znów ten przypadek, że musimy biec?
4620:  Tak, musimy biec.
4649:  Okej, gdzie jest malaria?
4651:  Dlaczego tego konia nigdy nie ma, gdy jest potrzebny?
4667:  Jakie dokumenty?
4668:  Ja już zdążyłem zapomnieć!
4670:  Tu była akcja!
4674:  Powinieneś mieć przedomek pochopna pęcina!
4681:  Oczywiście zawsze nas ścigają.
4683:  To dlatego, że jesteśmy potężni.
4693:  Bez celowania, bez używania magii!
4696:  Malaria była zajęta, bo podziwiała ogień.
4698:  Ten koń wie co dobre.
4710:  Jak tam przyczajony Orle, który nie włączał się w walkę?
4713:  Byłem szczęśliwy, gdy oglądałem pewne z tych zniszczeń olejowych.
4719:  Więc spotkałeś się z panem Danbury?
4723:  Tak, nie martw się, był bardzo obowiązującym.
4727:  Myślałem, że nie będziesz się zaangażował.
4729:  Myślałem, że wejdziesz i zostaniesz silnie.
4731:  Dziękuję.
4733:  Użyj mojego kocha.
4734:  Dziękuję.
4734:  Mam nadzieję...
4747:  Przeczajony orzeł wcale nie uratował naszego życia.
4750:  Przeczajony orzeł tłuszliwie podłożył ładunki wybuchowe, nie angażując się w walkę.
4760:  Suki Tsubane pisze, że mama po zobaczeniu dzisiaj jamnika miniaturowego stwierdziła, że nie dość, że małe, to jeszcze brzydkie.
4783:  To jest najlepszy timing cykających świerszczy w historii tych streamów.
4792:  Najlepszy!
4794:  O, malaria!
4799:  Dobrze.
4800:  Gdzie ruszamy, moi mili?
4801:  Jesteśmy w Twin Stock Pass, a musimy pójść do... Pojechać, ściśle mówiąc.
4809:  O, truskawka!
4810:  Tam, tam dopiero by... Oj, tam się dopiero działy straszne rzeczy.
4814:  Musimy pojechać aż do Chucka Rhodesa, wyobraźcie sobie.
4818:  Przyczajony orzeł more like camping eagle!
4824:  Tak, nie ma brzydkich psów poza tymi z płaskimi pyskami.
4827:  Tych psów z płaskimi pyskami zawsze mi żal, to są m.in.
4830:  szarpeje, chyba też niektóre gatunki dogów, ponieważ niektóre z nich niestety się duszą.
4840:  Mają tak strasznie spłaszczony ten pysk i zbyt mały nosogardziel i tak mi żal zawsze tych zwierząt.
4847:  To jest wszystko przez te szalone krzyżówki, które były realizowane.
4851:  Oczywiście głównie pod walki psów, ale także pod wszelkiego rodzaju targi piękności i targowiska próżności.
4863:  Wypadające oczy, problemy z oddychaniem, ludzie mówią, że są uroczy.
4866:  O, mopsy jeszcze tak mają, tak, tak.
4868:  Trzeba było gdzieś udostępnić, możliwość udostępnienia wszystkich zapisów z Wiedźmina III łącznie z dodatkami.
4874:  Pyta Mateusz, mam zapisy zadanie po zadaniu, szkoda by się zmarnowały na moim dysku.
4878:  Wrzuć na jakąś chmurę i walnij linka.
4882:  To nie są jakieś mega ciężkie pliki.
4885:  Polecam Mega, Mega ma chyba największą, chyba 50 giga bodajże, darmowej pojemności.
4893:  Żaden pies nie jest brzydki, pisze Livia Jurkiewicz i trudno się z nią nie zgodzić.
4898:  Ooo, pytajniczek, co robi... What do we say to the god of pytajniczek?
4905:  Right now!
4913:  Dzień dobry.
4917:  Boże, jak ja nie znoszę wąwozów.
4920:  Człowiek idzie i nie może zboczyć z drogi.
4923:  Koszmar absolutny.
4927:  Co do diabła?
4927:  Hej, panie.
4942:  O, cześć, przyjacielu.
4945:  Tych chłopów nie wygląda tak świeżo.
4948:  Myślałem, że umrzemy, przyjacielu.
4950:  Mamy niebezpieczne muszki.
4951:  Niebezpieczne biznesy, zdecydowanie.
4954:  Było to naprawdę ciężkie, partnerze.
4956:  Tak to wygląda.
4957:  Ale... Potrzebujemy jakiegoś medycyny.
4960:  Trochę szybko.
4962:  Medycyny?
4964:  Tak, patrz na nas.
4965:  Patrz na mnie.
4970:  To są ci od plakatów, tak.
4972:  On point reakcja.
5000:  Cholera, czemu?
5001:  Powiedziałem, że będziesz nas pomagał.
5003:  Powiedziałem ci.
5003:  Powiedziałem ci, czy nie?
5004:  Powiedziałeś.
5005:  Powiedziałeś mi?
5005:  Powiedziałeś mi wiele rzeczy.
5007:  Chcesz, żeby było w porządku, kolego?
5009:  Czy nie?
5009:  No, fizycznie.
5010:  Zjadaj to.
5010:  Zostawię czarny najpierw.
5011:  Nie, nie, nie.
5011:  Zostawię czarny najpierw.
5014:  Nie, nie, nie.
5014:  Zostawię czarny najpierw.
5015:  Nie, nie, nie.
5015:  Zostawię czarny najpierw.
5017:  Zostawię czarny najpierw.
5018:  Zostawię czarny najpierw.
5019:  Zostawię czarny najpierw.
5020:  Zostawię czarny najpierw.
5025:  Zostawię czarny najpierw.
5028:  Zostawię czarny najpierw.
5029:  Zostawię czarny najpierw.
5030:  Z
5031:  Jak ozdrowiał szybko.
5043:  Morany, Simba Shini pisze, do robienia projektu na studio oglądałem ostatnio struniki Krzysztofa, głównie z Soulsów i cóż skończyło się na tym, że w czwartek kupiłam Souls i teraz sama gram i umieram.
5055:  I to jest doświadczenie, Soulsowe.
5057:  Kto nie umierał w Solsy, ten nie grał w Souls.
5061:  W Solce się nie gra, w Solce się umiera.
5063:  Tak to działa.
5070:  To jest wiecie tak, niektórzy ludzie czekają sobie do tej 21, bo oczywiście ciężkiej pracy, siadają sobie przed telewizorem i zasypiają przed filmem.
5083:  Ci ludzie nie oglądają filmu, ci ludzie śpią film.
5092:  Co on im dał?
5093:  Krople żołądkowe?
5093:  No to wygląda.
5094:  JP Morgan na pewno by nie wydatkował swojej z trudem zarobionej gotowizny na jakieś porządne lekarstwo.
5102:  JP Morgan jest nie w ciemie bity.
5106:  On jest raczej w strzemie bity.
5109:  Bowiem JP Morgan, jak powszechnie wiadomo, zajmuje się sensowną alokatą portfolio inwestycyjnego.
5115:  Więc on nie będzie marnował niczego.
5118:  O nie, nie, nie.
5119:  Tak nie będzie.
5120:  ścigają nas łowcy nagród.
5122:  Co myślę o kupowaniu psów z hodowli zamiast adopcji?
5125:  Generalnie trzeba zawsze uwzględnić to, co się może zrobić i co jest w naszym zasięgu.
5132:  Zawsze adopcja jest lepsza, bez bardzo dużo porzucanych piesków.
5136:  Natomiast są takie rasy, które
5139:  ciężko znoszą adopcję.
5140:  Na przykład jamniki, to ciekawe.
5142:  Jamniki mają tak, że to są psy, które się nieprawdopodobnie przywiązują do właścicieli i są bardzo humorzaste, jak koty.
5150:  W związku z powyższym wszyscy zawsze mówią, że źle znoszą, znaczy reguła jest taka, że zazwyczaj źle znoszą adopcję.
5159:  No ale wiadomo, że pies jest indywidualną istotą.
5162:  W związku z powyższym nigdy nie mamy w 100% pewności, więc dlatego zazwyczaj zawsze mówię, że adopcja na pierwszym miejscu
5172:  Alphatra pisze, że skończył Peacemakera i nudził serial i się nie podobał.
5178:  Nie dziwię się.
5179:  On może nudzić.
5181:  Ja miałem w ogóle duży problem z produkcjami, które są humorystyczne, bo nie tego szukam.
5192:  Bardzo rzadko jest tak, że rzeczywiście potrzebuję sobie włączyć komedię albo satyrę.
5198:  Albo nawet właśnie sketch.
5200:  Już wolę szczerze powiedziawszy właśnie posłuchać jakiegoś inteligentnego komika, jak chociażby wspomniany przez nas Jerves.
5208:  Niźli obejrzeć komedię.
5212:  Dlatego też nie tego szukam w ramach swojego radosnego eskapizmu.
5217:  Co myślę o fabule The Last of Us?
5218:  Piękna fabuła.
5219:  Piękna fabuła pięknej gry, obydwu części.
5226:  Minusem Eldenninga jest to, że gdy człowiek, przypomnij sobie, że nie ukończył sobie jakiegoś quest'a i musi szukać NPC-a.
5231:  Tak, powinien być tam dziennik zadań z dynamicznie aktualizowanymi lokalizacjami, w tym przypadku NPC-ów.
5242:  Oczywiście dla fanów Souls-like'ów dorzucę natychmiast, że to powinna być opcja do wyłączenia przez kogoś, kto nie chce mieć.
5250:  Dla mnie najlepszą cechą Soulsów jest to, że tam jest de facto ukryty i skalowalny poziom trudności.
5257:  Tak samo ukryty i skalowalny mógłby być interfejs.
5262:  Ale wiecie, to też jest trudny temat, bo ilekroć podejmuję wątek właśnie interfejsów z ludźmi z branży, z gamedev'u, no to właśnie jest taka...
5270:  Polemika, na ile jest to decyzja artystyczna, na ile jest to rzecz związana z accessibility, na ile jest to rzecz związana z indywidualnym projektem i tak dalej, upodobaniami graczy.
5282:  Dużo problemów.
5287:  No bo to jest taki przaśny humor.
5288:  Sapkowski jest mega niekonsekwentny, bo z jednej strony śmieje się z przaśnego, słowiańskiego humoru, a z drugiej równocześnie używa przaśnego, słowiańskiego humoru.
5294:  Jak się cieszę.
5312:  Oglądałem ostatni odcinek, pisze Robert, trzeciego sezonu Love, Defense, Robots.
5317:  Wraz, że przeżycie dźwięki doprowadzają do bólu fizycznego.
5320:  Wiedziałem w momencie, w którym obejrzałem Hibaro, ten odcinek będzie polaryzował.
5325:  I autentycznie są opinie albo najlepszy, albo najgorszy.
5329:  Nie ma nic po środku.
5330:  Nie słyszałem jeszcze, żeby ktoś powiedział, że no, takie średnie.
5334:  Nie, nikt.
5336:  Nie widziałem jeszcze ani jednej tego rodzaju opinii.
5338:  Wszyscy mówią, że to jest albo arcydzieło, albo gówno.
5342:  Jak się masz, Pani Saddler?
5343:  Jak się masz?
5345:  Od dawna...
5373:  Cóż, odkąd połączyłam się z tymi chłopcami.
5375:  Tak.
5375:  A teraz ty i Dutch połączyłeś się z High Society.
5380:  O Boże.
5381:  Tak, wydaje mi się.
5382:  Myślę, że moje dni w Polite Society są konieczne.
5385:  Cóż, po prostu widziałem Bill'a Williamsona na partii w domu prezydenta Sandomierza Sandomierza.
5392:  Jeśli on może to zrobić, to każdy może.
5395:  Czy masz jakąś liczbę?
5396:  Myślę, że tak.
5397:  Wiesz co, Arthur Morgan.
5399:  Chodź, musimy porozmawiać.
5403:  Panie Adler, przepraszamy?
5405:  Kiedy będziecie pozwalać mi przyjechać robić z tobą Dutch?
5408:  O mój Boże, jeśli będziesz taki jak ona, możemy przejąć cały świat.
5412:  Jeśli będziesz taki jak ona, nie będzie tam więcej świata.
5416:  Tak, może.
5417:  Teraz, stacja autobusowa.
5418:  Wszedłem tam, popatrzyłem na to.
5423:  Myślę, że możemy to osiągnąć.
5428:  Nigdy nie byłem zabity w miarę w miarę.
5432:  No to zostaw to dla mnie.
5433:  Będziesz jechał ze mną.
5434:  Zawsze.
5435:  Czy to tylko ty i ja?
5437:  Nie.
5437:  Potrzebujemy jeszcze jednego, chyba.
5441:  Mówię, Lenny.
5442:  A nie Micah.
5443:  No to zależy, czy chcesz masakru, czy zapłacenia.
5446:  Chciałbym, żebym mógł coś zrobić, żeby ci dwóch poradzili się lepiej.
5450:  No to łatwo.
5451:  Zmienić ich.
5451:  Bardzo śmieszne.
5452:  Co to jest?
5458:  To jest koń!
5461:  O nie!
5474:  Co do diabła oni mi robili?
5478:  Spójrz, tam jest linię drzewa.
5479:  Wszyscy, zbierajcie się!
5480:  O'Drisco, chłopaki, przychodzą!
5481:  Dzień dobry!
5489:  Ej!
5514:  Ej!
5515:  Dobrze się strzelało, głupi Dutch!
5521:  Ach, to był ten od Ryskol, okej, którego... dzięki Sam Wit, nie pamiętałem kompletnie tego.
5527:  Faktycznie.
5533:  Come on, come on, come big and small!
5540:  Krzyczał Arthur, tak.
5543:  Batman krzyczał, Martha!
5548:  Arthur!
5550:  O!
5552:  Eee, barykada.
5580:  W porządku, synku, zabierz te drzwi blokowane!
5582:  Zabierz te drzwi blokowane!
5582:  Teraz wszyscy, którzy mają to, zabierzcie te drzwi szybko zamknięte!
5587:  John, zabierz te drzwi tam, Charles, zabierz te drzwi tam!
5592:  Arthur, zabierz te drzwi na dół, idź!
5614:  Bajum!
5620:  Wystarczy, że ktoś się zbliży, a ja natomiast tracę celność.
5624:  To jest tak zwana panika snajperska.
5632:  W czym?
5633:  Ktoś jeszcze strzela.
5634:  Skąd?
5635:  Krzysztof nie widzi.
5644:  No autentycznie nie mam pojęcia, gdzie jest przeciwnik.
5647:  Okej, jest tutaj.
5653:  Chyba musimy stąd wyjść.
5657:  Pani Adler bardzo wrzeszczy.
5661:  Przestań wrzeszczeć!
5664:  Ojej, możesz wrzeszczeć!
5674:  Jednej chwili!
5678:  Co jest?!
5680:  No wreszcie.
5709:  Uciekaj!
5745:  Przestańcie we mnie strzelać natychmiast!
5751:  Ale Krzysztof, mógłbyś coś zjeść!
5753:  Nie ma to jak przekąska w trakcie bitwy.
5770:  Ooo, tak!
5774:  Jesteśmy w porządku?
5777:  Myślę, że tak.
5779:  Oprócz Kieryna tutaj.
5781:  Biedny chłopiec.
5786:  Panie Swanson, możecie zabrać tego chłopca i zabrać go gdzieś blisko, ale nie za blisko.
5792:  Oczywiście.
5793:  Charles, pomóż mi z ciemnością.
5794:  Musimy wyczyścić to miejsce.
5796:  Panie Pearson!
5797:  Pani Grimshaw!
5797:  Już to zajmuję się.
5798:  Chodźmy teraz, pracuj!
5802:  Trzymaj się, Driscoll.
5804:  Ten człowiek naprawdę może się nienawidzić.
5808:  Tak i ja, Arthur.
5810:  Tak i ja.
5812:  Musimy się ruszać.
5813:  Od razu stąd.
5813:  Więc powinniśmy zacząć szukać kolejnego kampu.
5817:  Ty nie myślisz.
5818:  Dużo, Arthur.
5818:  Nie widzisz wielkości naszych problemów i naszych możliwości.
5823:  Nie jestem pewien, czy cię zrozumię.
5827:  Będziesz, synku.
5828:  Będziesz.
5829:  Znajdź mnie blisko stacji trollej.
5833:  Zabrałeś mi życie, ale nie mogłem zabrać jego.
5872:  Mika pisze, że... Czy zauważam, że Dutch zaczął popadać w szaleństwo?
5877:  No tak ewidentnie.
5879:  Już nie ma, nie ma, że jesteśmy jedną wielką rodziną.
5882:  Nie ma, nie ma.
5883:  A był tak miękkim duchem.
5884:  Tak, opłacił mi życie jedną raz.
5909:  Będę go stracił.
5913:  Zrobisz to, by płacić, Arthur.
5915:  Jeśli zaskoczysz wypowiedź... Zdecydujemy, że zaskoczysz.
5923:  Tutaj jesteśmy, panie Matthews.
5924:  Więc, co teraz?
5924:  Musimy zacząć nauczyć się naszych błędów.
5929:  Wiem.
5930:  Czy wolewy świat wykreowany w pieśni, lodu i ognia, TV i książka, czy Dune?
5937:  Więc... nie ma więcej Ciarna.
5938:  Nie.
5938:  Zaczyna mi się też podobać.
5939:  Nie wiem.
5969:  No, przykro mi, bo straciliśmy naszego towarzysza podróżnego.
5971:  No tak.
5972:  Okej, to ja sobie idę!
5974:  Cześć cebulo, witamy na czatach.
5977:  Red Angel pyta jak tam skoki z konia, konkurencja trwa.
5996:  Grzegorz pyta o twórczości Doroty Masłowskiej.
6004:  Znaczy, byłoby znacznie lepiej, gdyby ta twórczość nie istniała, ale skoro już istnieje, to mogę mieć tylko jak najbardziej złe zdanie z uwagi na to, że jest to np.
6015:  wojna polsko-ruska albo jakaś dziwna pseudosztuka
6022:  Jesteś w porządku?
6023:  Myślałem, że jesteśmy tutaj bezpieczni.
6026:  Nigdy nie zrobię tego błądu.
6056:  Biura gorsza od gry, od rąk książkowych, zwłaszcza wichry zimi.
6059:  No cóż, wichry zimi nie istnieją.
6062:  Wciąż.
6063:  Więc tak.
6065:  Co jest w niej obrzydliwego?
6066:  Język.
6067:  Jest strasznie... Język, temat... To są powieści, w których wszyscy zachowują się mniej więcej tak samo, jak na statystycznym polskim filmie.
6076:  To znaczy wulgarna kopulacja, żarty skupy, rzucanie kurwami i fetyszyzowanie przekleństw.
6087:  No nie wiem, jeżeli kogoś to jara, to spoko, ale tam nie ma nic więcej.
6091:  Jest absolutnie serio, uważam, że Jacek Piekara pisze lepiej.
6097:  I w porównaniu z Dorotą Masłowską, Jacek Piekara jest wrażliwym i etycznym pisarzem.
6105:  O wysmakowanym stylu literackim.
6108:  To jest taki damski papryk wege, no coś w tym stylu, to jest dobre porównanie.
6115:  Ok, dziewczyno.
6141:  Godzina trzydzieści, nie było jeszcze lotu przy użyciu malarii.
6144:  No ja nic nie chcę mówić, ale ewidentnie JP Morgan rośnie w siłę.
6154:  Jimboy Callaway, Callaway, Levin są w Sądyni, udaj się tam i przekaż im ustalenia.
6160:  Względnie, Charles, przepraszam, Charles Chutney,
6167:  Chcę przeczytać, co to jest.
6169:  Który zaprosił nas na wystawę.
6170:  Nie!
6172:  Wystawa!
6173:  Pewnie, że wystawa.
6178:  A to nie jest tak, że im bardziej nie rozumiesz, tym bardziej jest to sztuka.
6181:  Właśnie dlatego jedziemy na wystawę do Saint-Denis.
6183:  Myślę, że na tej wystawie z pewnością nie będzie na przykład concept artów, na pewno nie będzie żadnych obrazów o tematyce fantastycznej.
6190:  Jest rzeczą oczywistą, że w momencie, w którym obraz przedstawia coś fantastycznego i nie jest to alegoria mitologiczna, przestaje natychmiast być sztuką.
6199:  Więc myślę, że czegoś takiego tam nie napotkamy.
6203:  Myślę, że zdecydowanie będzie tam... O, idź tam, najlepszy quest, proszę bardzo.
6209:  Dlaczego mamy tutaj grzywne 365... Widzicie, ja po prostu zapominam, dlaczego w różnych miejscach mam grzywne.
6217:  JP Morgan strasznie kaszle?
6220:  Dychawicznie.
6224:  Goonie pisze, że nie spodziewał się, że kiedykolwiek usłyszę... ...że styl piekary jest wysmakowany.
6232:  Powinienem patrzeć na drogę w stosunku do kogokolwiek.
6236:  Moja złość właśnie na...
6238:  obsmarowywanie pisarzy fantastycznych różnych, czy słuszne, czy nie, brała się z tego, że czytałem naprawdę gorsze rzeczy.
6248:  Tak, tak!
6249:  Nareszcie!
6250:  Wreszcie!
6251:  Świetnie!
6252:  Świetnie!
6252:  Tak się właśnie troszczycie o malarię.
6256:  Tak się właśnie troszczycie o malarię.
6257:  JP Morgan rośnie w siłę.
6263:  Jesteśmy w Sound NE.
6264:  Nie ma to jak dobry znak.
6271:  Krzysztof pisze, że co do barszczu, to golem kiedyś zrobił piwo, które do ważenia miało wrzucone wszystkie składniki barszczu ukraińskiego.
6277:  Ponoć warty spróbowania.
6279:  Brzmi przerażająco.
6286:  Nowe ciuchy?
6287:  W życiu!
6288:  Teraz wyglądam ja jak JP Morgan, a w nowych ciuchach będę zapominał, że to jest mój bohater.
6296:  Wjechał koniem głową w drzewo, na co skarży się, nie troszczymy.
6299:  Tak!
6300:  Właśnie.
6305:  Przy jednym polskim dziele miałem odruchy wymiotne.
6306:  Film Mowa Ptaków.
6307:  O, przy filmach można mieć wiele razy.
6309:  Mnie jeszcze Janciowodnik strasznie zdenerwował kiedyś.
6315:  Bo to jest dosłownie film o człowieku, który siedzi cały czas na ławce, aż go obsrały ptaki.
6320:  No sus.
6322:  No fajnie.
6326:  Nie czerpałem specjalnej i przesadnej przyjemności we wpatrywaniu się w to.
6330:  A tak sobie myślę, że film jest dziełem sztuki audiowizualnym, więc ta warstwa wizualna i audialna są dość istotne.
6340:  Rozmawiając polską kinematografię, nie mam takiego wrażenia.
6344:  Mam wrażenie, że ludzie zapominają, że warstwa audio jest ważna i warstwa wideo również.
6348:  Dzień dobry, przyjacielu.
6352:  Dzień dobry.
6354:  Mo-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-o-
6383:  tematy artystyczne, to te opowieści są dobre, bo one ukonkretniają fabułę.
6394:  Oczywiście, ja ewidentnie rozumiem tylko popkulturę, a nie kulturę.
6397:  Tak, absolutnie.
6400:  Oczywiście, żeby ta teza była właściwa, wpierw trzeba utworzyć takie słowo jak popkultura, które nie ma absolutnie żadnego sensu.
6406:  Ale co tam?
6407:  Oj, wiele razy już dyskutowałem z ludźmi, którzy udowadniali mi, że to słowo ma sens, a potem zaczynają robić coś mniej więcej takiego jak ryba wyjęta z wody, to znaczy...
6417:  Jak się zadaje im pytanie krzyżowe, to znaczy, a w zasadzie dlaczego?
6421:  Dlaczego to, że to jest masowe, jest ważne?
6423:  Dlaczego to, że to jest popularne, jest ważne?
6426:  Gdzie tu jest czynnik w wartościowaniu?
6428:  I jeśli już, to dlaczego to nagle zaczynamy wartościować pozytywnie albo negatywnie?
6431:  I dlaczego jest tak, że zawsze to występuje w parze pojęciowej, że nigdy nie jest tak, że to jest taka samodzielna rzecz, tylko zawsze potrzebujemy do zdefiniowania popkultury, musimy użyć jakiegoś słowa wysokoartystyczne albo różniące się od czegoś, co nie jest popularne.
6446:  Jakimś cudem, nie?
6449:  Co to był za cień na drzwiach?
6450:  Nie mam pojęcia, ale widzę bardzo ładnie położone płytki.
6454:  Dzień dobry.
6457:  Ekshibicjon.
6459:  Tu będą ekshibicjoniści.
6461:  Oil paintings by the world renowned artist Charles Chutney.
6470:  Fituring new artwork never before seen.
6476:  Galerie Laurent Courtenay Street.
6481:  Są dni.
6483:  Poproszę bilet.
6485:  Czy widziałem casting nowych postaci w trzecim sezonie serialu Wiedźmin?
6498:  Tak, będzie jeszcze gorzej niż jest teraz.
6505:  Le Fay pisze, że wydaje jej się, że postmodernizm lepiej tłumaczyłby się na literaturze fantasy niż na terminalu innych różnych Weronika Chmurek.
6511:  Tak, zwłaszcza jeżeli weźmiemy fantasy Andrzeja Sapkowskiego, która jest na wskroś postmodernistyczna.
6518:  Ja też bardzo lubię tłumaczyć postmodernizm na kinie Quentina Tarantino.
6523:  Nie zrozumiemy połowy smaczków w kinie Tarantino, jeżeli nie znamy wcześniejszej kinematografii.
6528:  Tak samo nie zrozumiemy Andrzeja Sapkowskiego, sagi o Wiedźminie i jej wszystkich gierek i zabiegów językowych i żartów, jeżeli nie będziemy mieli jako takiego rozeznania w literaturze klasycznej fantazy i pewnych tropach, jak chociażby wątki arturiańskie.
6552:  Nie podoba mi się tylko to, ile czasu spędzasz z tym człowiekiem.
6557:  Poczekaj, aż zobaczysz jego pracę.
6563:  Jest bardzo... progresywny.
6564:  Nie jestem bardzo pewien, jak się czuję z progresją.
6567:  Piosenki czy inaczej.
6571:  Chodź.
6571:  Nie widziałeś tego wcześniej.
6573:  Obiecałam.
6576:  Może to jest dobre.
6583:  Poczekajcie.
6583:  Możemy się spotkać, panie.
6584:  Szybciej, czyż nie?
6589:  Dobra.
6610:  Nigdy czegoś takiego nie widziałem.
6614:  I to patrzcie, to jest ser pleśniowy.
6617:  Niezwykłe.
6617:  Ser pleśniowy, czyli stary.
6620:  Bo jest na nim pleśń.
6622:  Stary, więc sztuka.
6625:  Witamy volatile scheme w gronie trybutariuszy.
6629:  Plany w planach.
6631:  Witaj w naszej szalonej, jamniczej społeczności.
6635:  Czy to nie jest sernik?
6636:  Spleśniały sernik, naprawdę?
6638:  Jeszcze może z rodzynkami.
6643:  Czy Morgan wypastował buty na wystawę?
6645:  Dobrze, że to nie jest cyberpunk, ponieważ wtedy byśmy zobaczyli powietrze.
6649:  Musimy pójść do światła, żeby to zobaczyć.
6653:  Nie wydaje mi się.
6655:  Nie wydaje mi się.
6656:  Chyba tak nie jest.
6659:  Znam ten obraz, pisze Artuditum.
6663:  Nazywa się Ptak Dziepiący Ser.
6667:  Tak, też go znam.
6672:  Rodzynki to najlepsze, co można znaleźć w serniku, by następnie to je wydłubać.
6676:  Jeżeli traktuje się jako skarb, to ten skarb należy wpierw wydobyć.
6681:  To jest portret JP Morgana!
6689:  Uderzające podobieństwo.
6697:  Jesteśmy sztuką.
6699:  Tak.
6700:  Tak.
6702:  W ramkach.
6707:  Niewiarygodne.
6709:  To?
6710:  To jest obraz pod tym biedne, skrzywdzone dziecko.
6716:  któremu ktoś kazał pozować z pałaszem.
6723:  Prorok Kaczk ma rację, ramy nie są złote, więc słabo trochę, niestety, ale jest czarno-białe zdjęcie, więc wiecie, punkty się wyrównują, to znaczy spadły punkty, bo nie było złotej ramy, ale z drugiej strony wzrosły, no bo czarno-białe.
6739:  Później spadły, ponieważ wiecie, to jest hiperrealizm.
6743:  Hiperrealizm, brzydka rzecz, ale potem natychmiast wzrosły, ponieważ jest winieta.
6750:  Więc to jest właśnie ta kwestia tego delikatnego balansu zawsze.
6760:  Co jest najlepsze na wystawie?
6761:  To, że można zajumać dobrą brandy.
6764:  Kto to jest tymczasem?
6765:  To jest bardzo brzydka tekstura.
6767:  Okej, teraz jest lepiej.
6770:  To jest dziecko, które zajumało brukiew.
6776:  To jest ewidentnie duża brukiew, którą trzyma.
6779:  Więcej czarno-białych obrazów.
6782:  Lwy.
