🔴 Kratos w Milfheimie — GOD OF WAR Livestream #7
🔗 https://www.youtube.com/watch?v=ftqXveb6KD8

160:  Dzięki za oglądanie!
4245:  Wow.
4245:  Otóż to.
4246:  Wow.
4249:  Tak jest, moi drodzy, zajamniczenie dla maturzystów.
4252:  I będziemy jeszcze wiele razy za was trzymać jamniki oraz kciuki.
4256:  Ale trzymanie jamników ważniejsze.
4261:  Co było potem?
4261:  Jak Ivaldi stworzył te dzieła?
4262:  A tak, no... Odynowi nie spodobało się, że krasnoludy tworzą rzeczy, które mogą mu zagrozić, więc wkroczył do akcji.
4270:  Iwaldi był wściekły i nie poddał się.
4273:  Problemy zaczęły... narastać i... Oto efekty.
4278:  Przeklęta mgła.
4279:  Dlatego należy unikać bogów.
4286:  Rozmowy bohaterów są cichutko.
4287:  Właśnie przygłośniłem, moi drodzy.
4291:  Przed Valkyrią wyfarmić ulepszenie topora.
4294:  Może nie jest zły pomysł.
4301:  Okropne to miejsce.
4303:  Oddane przysługi 2 na 3.
4309:  Zamknij 3... O co chodzi w tym?
4312:  Zamknij 3 szczeliny w osnowie świata.
4314:  Czy ja mogę mieć to...
4317:  aktywowane jakoś na znaczniku.
4320:  A co chodzi z tymi szczelinami Osnowy Świata?
4323:  Nie robiłem tego.
4326:  Jesteśmy w Milfheimie!
4327:  Tak jest, Weirdaman, tak jest.
4331:  Ile procent gry za nami?
4332:  Sporo miłek.
4333:  Z fabuły zostało już niewiele.
4338:  Vartruna!
4340:  Ale kluczowe jest to, żeby przed finałem fabuły mieć najlepszego Kratosa z możliwych.
4349:  Gotów do wymiotów!
4351:  Lecimy!
4355:  Dobra, i sprawdźmy ile my dostaniemy z tego.
4364:  Godowo w Ragnarok w Mimheimie odbiera się nagrody za kruki.
4366:  Masz arenę walki z przeciwnikiem do treningu.
4368:  O, to akurat dobre, że wprowadzili trening.
4370:  Podoba mi się.
4371:  Tylko wiecie, ile ja poczekam sobie na tego Ragnaroka.
4374:  O!
4375:  Dramat!
4376:  Dramat absolutny.
4378:  Dobrze, chyba tędy.
4384:  Okej.
4386:  Tu przebiegamy.
4389:  Tu jest oszustwo.
4391:  Już jestem przyzwyczajony do tego oszustwa.
4399:  Czy kasztany zakwitły u wszystkich?
4400:  Jak nie, to trzeba odwołać matury.
4403:  W ogóle strasznie denerwuje, ale to już wiecie, ta otoczka wokół matur, że to jest taki specjalny i wyjątkowy czas w życiu i... Wow!
4413:  Nie, nie jest to wyjątkowe.
4416:  Nie zmienia życia w niczym, poza tym, że jest denerwujące.
4428:  Echa mgły 400.
4437:  O nie, nie, nie, nie, nie, nie, nie, nie!
4439:  Co ty robisz?
4440:  Co?
4440:  Kretyn!
4441:  Ho!
4443:  Dobra, to ja stąd spieprzam.
4445:  Idę dalej.
4451:  Więc o maturach przestaje się myśleć dwa tygodnie po tym, jak już je macie za sobą.
4457:  Dlaczego jest określane to jako egzamin dojrzałości?
4459:  To jest jeszcze stare określenie, z dawnych czasów, zachowało się.
4463:  Do jakiegoś względu.
4464:  Dobrze, po mojemu tędy.
4471:  Tak, tędy.
4475:  Dla Draugy to będą dobre potorkiem naszym.
4479:  Tak jest.
4481:  Co tu się stało?
4490:  Orgazm ich chłosta!
4493:  Bardzo dobrze!
4495:  Przemoc!
4496:  Potrzebuję dzisiaj przemocy!
4499:  Muszę się wyżyć po tym, jak się okazało, że mój dźwięk nie działa!
4505:  Bardzo dobrze, to jest zdrowe podejście.
4506:  Ja zawsze najbardziej czekam na wypoczynek.
4513:  Matura jest ważna tylko wtedy, kiedy chcesz iść na studia.
4515:  Chciałbym, żeby nie było już tak.
4518:  Chciałbym, żebyśmy mogli po prostu iść na studia wtedy, kiedy chcemy iść na studia i mieć egzamin.
4525:  I zrozumiecie, co mam na myśli, jeżeli pójdziecie sobie na studia licencjackie, na przykład nie będziecie mieli jakiegoś rewelacyjnego wyniku matury i będziecie chcieli po tych studiach licencjackich pójść sobie radośnie na studia drugiego stopnia.
4539:  I na studiach drugiego stopnia okaże się, że ważniejszy jest wynik waszej maturki, niż wynik z pierwszego stopnia studiów.
4550:  Wtedy przypomnijcie sobie, co Krzysztof mówił.
4554:  O Boże!
4555:  Nie!
4566:  Oba ojcze!
4566:  Jeszcze chwila!
4582:  Bardruna!
4584:  Zabić cholerstwo za pierwszym razem, tak!
4586:  Potrzebuję tego dzisiaj!
4587:  Nie, nie, nie, nie, nie, nie, nie zrobić mi tego, nie zrobić mi tego!
4596:  Nie miałem hendożonego, pierdolonego Kamienia Wskrzeszenia.
4602:  Dlaczego ja go nie mam nagle?
4607:  Przecież ja tam już nigdy nie trafię!
4615:  Oczywiście trafiło mnie jak zawsze w animacji, no to już nie muszę nic mówić, nie?
4624:  Nienawidzę tej mechaniki z kamieniem wskrzeszenia.
4627:  Autentycznie jej nienawidzę.
4628:  Nienawidzę tego, że to jest przedmiot zużywalny.
4631:  To jest tak idiotyczne i tak bez sensu.
4635:  Zawrzyj ryj!
4639:  Wszystko gra?
4640:  O, mało powiedziane.
4646:  Wiesz, w czasie tej rozłąki obaj naprawdę rozwinęliśmy skrzydła.
4650:  To co tutaj robisz?
4654:  Musiałem się przewietrzyć.
4655:  Słuchaj, kocham tego Głąba, ale on cuchnie jak wielka kurałajna.
4662:  Widziałem, potrzebowałem pokonać ją za pierwszym.
4664:  I co dostałem od rzeczywistości, od losu i od przeznaczenia?
4668:  W dupę.
4669:  Jak zawsze.
4671:  Sinusoida doznań, pisze Mateusz Rudka, co do tej walki.
4674:  A daj spokój.
4675:  Dziękuję ci za wsparcie w szlaku od dwóch lat, czyli 24 miesięcy.
4680:  Nie no, zdenerwowałem się tu Walkirią.
4683:  Dobra, idziemy cały czas w lewo.
4689:  Może czemu to za każdym razem musi być inaczej?
4697:  Mhm.
4703:  Dobra, konsekwentnie w lewo.
4710:  Wal się.
4716:  Ja tego nie widziałem.
4717:  Ja tego autentycznie nie widziałem.
4725:  Strasznie to jest konfundujące.
4726:  Mnie ten schemat Nilfheimu nic nie da, moi drodzy, ja to zapomnę.
4738:  Co do obiektywności matu, nie ma w ogóle czegoś takiego obiektywności matur gawiedo.
4741:  Zauważyłem, jak duże różnice są między uczniami jedynakami, a w grupie wieloosobowej.
4745:  Potem ma znaczenie, jeżeli człowiek na studiach się wyprowadza.
4747:  Czy są badania jakieś na ten temat?
4749:  Nie wiem.
4749:  W ogóle nie ma wielu badań na temat edukacji w Polsce.
4753:  To jest smutne.
4769:  Mówię wam, teraz wyjdzie o wiele gorzej.
4782:  Dobra, teraz jest szał, szał, szał, szał!
4801:  Dobra, jest.
4821:  Jestem pewien, że...
4829:  Szlag mnie trafi, zapomniałem jak się walczy z tymi Valkyriami.
4840:  Lord of the Rings Return of Moria, nie mam w planach.
4842:  W ogóle moi drodzy, jeżeli chodzi o gry, to jest bardzo prosta sprawa.
4845:  Warhammer Total War, Ghost of Tsushima.
4853:  Oho, znowu ten, którego nie rozumiem.
4858:  Dobrze, może po prostu będę na za tym szedł i... Tak, w ten sposób.
4863:  Teraz tak, nie stracić zdrowia w drodze do Valkyrii i będzie dobrze.
4869:  Będzie dobrze.
4871:  No i potem jest w czerwcu dodatek do Eldenka, więc nie ma co nawet mówić o jakichkolwiek innych grach oprócz tego.
4882:  Bo nawet nie będzie na nie czasu specjalnie.
4884:  Okej, weźmy sobie to.
4888:  Na Silksong trzeba cudu.
4890:  Czy do Foama też wrócimy?
4891:  Nie jestem pewien.
4893:  Zależy, czy zasię rzeczywiście ten patch, który oni wprowadzili z polską wersją językową.
4900:  Dobrze, co tu się dzieje?
4902:  A, no tak, coś czułem.
4903:  Nowa pułapeczka, pewnie.
4909:  Okej, dostaniemy teraz tego więcej, ale i tak wyczekamy się tutaj, bo teraz nas zabije to.
4916:  Dokładnie wtedy, kiedy bym wyszedł.
4918:  Tak jest, tak jest, tak by było.
4921:  Jest i Valkyria, dobrze.
4922:  Przecież było, był...
4940:  Muszę te timingi na nowo ogarnąć.
4944:  Jest.
4945:  No!
4966:  Come on!
4979:  Dobra.
4980:  Leczenie.
4983:  Tego nie rozumiem w ogóle.
4985:  Właśnie, to jest... Mhm.
4986:  Dobra.
4986:  Jest.
5007:  Przestań!
5009:  Co się dzieje?!
5011:  Co to było?!
5018:  Nie!
5019:  Nie zostawiaj mnie!
5021:  Co to w ogóle było?
5022:  Jakim prawem w trakcie szału ona we mnie zaczęła napierdzielać tymi kolcami lodowymi?
5028:  Przecież to jest po prostu prawdopodobieństwo, że coś się takiego stanie, jest zerowe.
5039:  Nie, nie, jestem wściekły.
5041:  Jestem wściekły.
5043:  To miało być... To miało być... Zrekompensowanie moich wszystkich trudów.
5054:  A wyszło jak zawsze.
5058:  Teraz mnie zabije, teraz... Zobaczycie, zaraz mnie zabije.
5062:  Dobrze, udało się.
5065:  Teraz, teraz tędy.
5069:  Chyba, chyba.
5074:  Dobrze, gdzie jest to cholerstwo?
5075:  Tutaj jest to cholerstwo.
5076:  Tak, już widzę naprzeciwko.
5080:  Nieprawdopodobne.
5083:  Dojść do bossa w sosach?
5085:  Prawie tak.
5085:  Gorsze, bo tutaj się zmienia układ labiryntu.
5106:  Dobra, zmiana broni.
5117:  Co jest?!
5118:  Znowu cholerny, pierdolony topór!
5121:  Zablokował mi użycie broni!
5140:  Jak widać, Kamień Wskrzeszenia nie zawsze działa.
5148:  To jest... To jest... To jest niewiarygodne.
5150:  To jest po prostu niewiarygodne.
5153:  To jest absolutnie niewiarygodne, co tu się dzieje.
5159:  Czy teraz mnie zabiją?
5176:  Nie, nie, to nie był naleśnik, to nie był naleśnik.
5179:  Ja nie miałem prawa zginąć, ponieważ nie zostałem zmiażdżony.
5182:  Ja zostałem dotknięty przez tę przeszkodę, która była w innym miejscu.
5187:  Znowu.
5192:  Czy drugi raz zdarzyło to, co poprzednim razem, niestety?
5197:  Witam Michała i dziękuję za wsparcie od trzech miesięcy.
5202:  Najlepsze jest to, że ta Walkiria wygląda na miarę łatwo.
5204:  W miarę łatwo?
5204:  Ona jest banalna.
5205:  Ona jest banalna, dlatego jestem taki wściekły.
5208:  Jest banalna.
5211:  Udałoby się za pierwszym razem, gdyby nie to, że nie było cholernego kamienia wskrzeszenia.
5216:  Kolejna Walkiria.
5217:  W Niflheimie?
5218:  Uważaj, ojciec!
5241:  Dwa.
5241:  Jeszcze moment.
5247:  Na co teraz będzie?
5248:  Okej.
5251:  Ostrożnie!
5266:  Dobra, teraz muszę uważać, żeby się znowu nie natknąć na...
5298:  Giniesz, giniesz, giniesz!
5309:  Ak!
5316:  Powinno być tak było za pierwszym razem!
5325:  Wolność.
5328:  Nie ma satysfakcji.
5335:  Nie ma satysfakcji.
5337:  Nie ma satysfakcji.
5340:  Trzeba znaleźć inną Walkirię.
5348:  To nie jest w żadnym razie ostatnia, no bo najłatwiejsza.
5354:  Brak na roku.
5355:  Jest kilka rodzajów tarczy.
5356:  Taka, która pozwala blokować rzuty ataki, pozwalająca robić szarżę na wroga lub ogłaszająca wrogów po sparowaniu.
5361:  Chyba wolę blokowanie.
5369:  Serce Valkyrii.
5372:  Kamogrimr dziękuje za trybut.
5373:  Wnoszę ja o to, żeby zamiast Kamienia Wszerzania był Jamnik Wszerzania.
5376:  Ja też!
5378:  Średnia szansa na zyskanie mocy Valkyrii?
5379:  Nie interesuje mnie to.
5383:  Epicki przymiot tułów, okej.
5389:  Stal z Asgardu.
5392:  Wciąż nie wiem, do czego jest potrzebna.
5394:  Doskonała stal z Asgardu.
5395:  Oczywiście, że musi być jakaś doskonała stal także.
5401:  Zguba asów.
5402:  A tymczasem mogła nas wyżyna, nie?
5405:  I teraz najlepsze.
5406:  Nie wiem, jak stąd wrócić.
5408:  Ale chyba jest jeden... Dobra, jest jedna droga.
5411:  Jest jedna droga.
5412:  Ragnarok jest cudny.
5413:  A nie denerwujcie mnie, kiedy ja zagram w Ragnarok.
5416:  Czy kupiłem kiedyś grę w edycji kolekcjonerskiej?
5418:  Staram się to robić wyłącznie, Ewelino, przy polskich tytułach.
5422:  Jak chcę pomóc w ten sposób jakiemuś studiu.
5425:  Kupiłem Wiedźmina na przykład w wersji kolekcjonerskiej Ongiś.
5429:  Tak było.
5447:  A mnie denerwuje to, że one się teleportują!
5457:  Wardruna!
5468:  Jeden, jeden, jeden, jeden albo dwa.
5469:  Wszystko jedno, wszystko jedno!
5478:  Au.
5478:  Co się dzieje?
5484:  Ale jest niedobrze.
5485:  Dobrze, dobrze, dobrze, dobrze, dobrze, dobrze, dobrze.
5489:  Trzeba to cholerstwo zabić w pierwszej kolejności, bo nam zadaje za duże obrażenia.
5495:  Mielizna!
5498:  Dobrze.
5500:  Wardruna!
5506:  Jezu!
5509:  Nie, nie w porządku!
5517:  Dobrze, zabity.
5521:  Drący się Atreus.
5529:  Zabity?
5530:  Chyba tak.
5531:  Fuuu...
5534:  Teraz zobacz sobie, każdy bursztywy atak walki połączony w jedno, tak widziałe kurwa... Ja to tak, to słyszałem.
5540:  Do zrobienia, wszystko jest do zrobienia.
5543:  Jakiś fajny film na maturę.
5544:  Equilibrium, milłek.
5546:  Obczaj sobie Equilibrium, o tym filmie można dużo powiedzieć.
5549:  A tym... a zarazem się go świetnie ogląda.
5552:  Chyba tędy?
5556:  Tak, znam to miejsce.
5559:  Podskocz!
5560:  Podskocz!
5561:  Podskocz!
5563:  Pa mać, ja nie wierzę, dlaczego nie mógł podskoczyć?
5572:  Czemu on przestał skakać?
5579:  Jak to zła strona!
5582:  Czy zapisało Walkirię?
5584:  Nie wiem.
5586:  No musiało chyba.
5590:  Aha, od drugiej strony.
5591:  Ja miałem mieć prekognicję, żeby to wiedzieć.
5594:  Okej, super.
5597:  Eee, no dramat absolutny.
5600:  Buckley je zapisało, tyle... Fajnie, uwielbiam jak moje zaklęcia są przerywane, ale nigdy, nigdy w żadnym razie te przeciwnika, nie?
5611:  Nie, nie, no w żadnym razie, tak nie można.
5623:  Butył z krzyni.
5624:  Wiem teraz, wiem, że to butył z krzyni, ale to są właśnie rzeczy, które wymaga... które wymagają prekognicji.
5631:  O!
5634:  Nie no, Walkiria nie może być jeszcze, dajcie spokój po prostu.
5640:  Wystarczyłoby tę skrzynię dać na środek, tak żeby można było się dostać do niej z dwóch stron, ale nieee!
5647:  O Boże i nam... Ale przynajmniej mieliśmy dużo, ech, mgły.
5654:  Przynajmniej tyle.
5658:  Czy czytałem Shoguna?
5659:  Nie, nie, nie.
5659:  Tylko oglądałem serial.
5660:  A znakomitość absolutna.
5668:  No nie jest to łatwe miejsce dla mnie.
5670:  Naprawdę nie jest to łatwe miejsce dla mnie.
5672:  Jest to trudne miejsce dla mnie do przetrwania.
5676:  O teraz zbieramy... Tak, musimy zrobić to ulepszenie topora i spieprzamy stąd do innej Valkyrii.
5684:  W nią może kiedyś zagramy Foxy Gwen.
5686:  Wiesz, myślę, że po prostu trzeba poczekać, aż będziemy mieli wystarczająco dużą posuchę na rynku gier.
5693:  To wtedy spoko.
5697:  A to się zdarza bardzo często.
5698:  Zwykle tak koło lutego, marca mam wrażenie.
5705:  Dobra, jak najszybciej to... Aż nie znoszę, jak to się teleportuje.
5711:  Nie, ha, ha, ha!
5714:  Nie, ha, ha, ha!
5715:  Nie, ha, ha, ha!
5716:  Teleportuję się!
5716:  Jestem nierożliwa na ataki!
5731:  Dobra, gdzie to cholerstwo?
5732:  Jezu!
5739:  Za dużo, za dużo, za dużo, za dużo biabelstwa i tałataństwa tu jest!
5748:  Niehehe, niehehe!
5751:  Giń!
5752:  Dobrze!
5753:  Niedobrze!
5754:  Masz ginąć skuteczniej!
5756:  Nie!
5776:  Może przestać istnieć, dziękuję.
5782:  Są taki silny nagle!
5787:  Dajcie spokój.
5788:  W końcu od dwóch tygodni wyszedłem na spotkanie ze znajomym przy RAPCHA 2003.
5796:  Gratulacje serdeczne.
5798:  Mam nadzieję, że się dobrze bawiliście.
5801:  Teraz tak, nie wiem gdzie iść.
5803:  Dobrze, tędy, to bym zapamiętał.
5808:  Atreus, przestań kaszleć.
5810:  Nie jesteś bajżu.
5813:  Okej, tu jest to cholerstwo.
5816:  Jedno.
5817:  Drugie.
5819:  I trzecie będzie na wypizdowie tak zwanym.
5824:  Nigdy nie widzę, gdzie jest trzecie.
5828:  Gdzie jest trzecie?
5832:  Hop, hop!
5834:  Mój czas!
5837:  Okej, tam jest.
5840:  Naprawdę?
5843:  NAPRAWDĘ?!
5852:  Dobra.
5855:  O, jest ostatnie, ostatnie, ostatnie!
5861:  Twoje cholerne szczęście.
5865:  Pozwólcie na chłopaka, Aniu.
5867:  Będzie Path of Pain?
5868:  Będzie Path of Pain we meze ze Skyrim, absolutnie.
5870:  Kamagrimirk jest tymczasem Jan Mikołajką, a ja nie wiem, co mam zrobić i w którą stronę iść.
5874:  Chyba tędy.
5877:  1757 echem mgły.
5880:  Jak wrócić?
5882:  O Boże, nie mogę wrócić.
5889:  Mój drodzy, to jest bardzo źle.
5890:  Nie mogę wrócić.
5897:  Dobra.
5903:  Dobrze, zabite chyba.
5905:  Zabite na śmierć.
5908:  Okej, okej, okej, okej, okej, okej, echa mgły, echa mgły.
5915:  Nadrobię, moi drodzy, za moment, z opóźnieniem ja Mikołaju.
5918:  Tak no, chcę, chcę zostawić paskudy i biegnąć, ale nie wiem gdzie, nie wiem gdzie, nie wiem gdzie, nie wiem gdzie.
5923:  Chyba tutaj, chyba tędy.
5928:  Tak, chyba tędy, chyba tędy, chyba tędy, chyba tędy, chyba tędy.
5933:  O Boże, nie wiem gdzie, nie wiem gdzie, nie wiem gdzie, nie wiem gdzie, nie wiem gdzie.
5936:  Chyba na, chyba na wprost, chyba na wprost.
5939:  Boże drogi, dwa tysiące, cholerstwa.
5943:  O nie, o nie, to nie tędy.
5945:  Nie tędy, nie tędy, nie tędy, nie tędy, nie tędy.
5948:  Chyba tędy, chyba tędy, chyba tędy.
5950:  Dobra, dobra, mamy, mamy, mamy.
5954:  Więcej.
5955:  Ooo.
5958:  W prawo, w prawo.
5960:  Z opóźnieniem czytam, ale może to to.
5962:  Dobra, czekajcie, czekajcie, czekajcie.
5963:  Co tu się dzieje?
5964:  Co tu się dzieje?
5964:  Tu się to dzieje, dobra.
5966:  Okej, okej, okej, okej, okej.
5968:  Okej.
5970:  Jest jakaś szansa.
5977:  Dobra.
5979:  Tak!
5981:  Nie!
5984:  Tam!
5984:  Dobrze!
5985:  Jest, jest!
5986:  Udało się, udało się, udało się!
5988:  Czy słyszałem o dramie z Escape from Tarkov?
5990:  Nie.
5990:  Gracze z najwyższą edycją gry mieli dostać wszystkie DLC, jednak wypuścili wyższą edycję z nowym trybem gry.
5995:  Ooo!
5997:  Lex retro non agit, nie powinno tak być.
6000:  Nie znoszę, jak prawo działa wstecz, naprawdę.
6003:  Skandal.
6009:  Dobrze, jak ja mam się dowiedzieć?
6013:  Już wiem, jak się dowiem.
6014:  Ile mam tego cholerstwa?
6018:  Echa mgły.
6021:  4131.
6021:  Dobrze.
6022:  Jeszcze trochę jest i mamy ulepszenie topora.
6024:  I możemy stąd spieprzać!
6028:  I już nigdy tu nie wrócimy.
6029:  Pamiętaj, że możesz wciąż zdobyć zdolność, żeby wyłapać burzy lodowe albo deszcz meteorytów.
6033:  Chyba nawet to mam, ale nie pamiętam zresztą.
6036:  5500.
6036:  5 tysięcy równe.
6037:  Wardruna!
6043:  Ale dobrze, moi drodzy, się złożyło.
6048:  Bo Krzysztof dzięki temu przypomniał sobie mechaniki.
6053:  Częściowo.
6059:  A, jest już mucka radosna.
6066:  Valkyria pokonana, Serenox.
6068:  Tak, byłaby za pierwszym razem, gdybyśmy mieli cholerny Kamień Wskrzeszenia, którego nie mieliśmy.
6073:  Kamień Wskrzeszenia jest cholerny.
6077:  Ja pamiętam, Wojtek, jaka jest mechanika Kamienia Wskrzeszenia, że go tracimy tylko wtedy, kiedy zużymy w trakcie walki i wygramy ją, ale to jest tak nielogiczne dla mnie,
6085:  że w innych okolicznościach go nie tracimy.
6087:  To jest taki zasób wpółzużywalny.
6089:  Czasem jest zużywalny, a czasem nie jest zużywalny.
6092:  Czasem mamy go, a czasem go nie mamy.
6095:  I ja nigdy nie jestem w stanie zapamiętać, kiedy go mam.
6097:  No i skutek jest taki, jaki jest.
6102:  Mechanika działa przeciwko mnie.
6113:  Madżaki!
6117:  Dobra, mamy.
6126:  Jest!
6128:  O, jak pięknie!
6131:  Pa pa!
6134:  Ojojoj, zraniły cię?
6137:  Zraniły cię zębatki?
6141:  Tak mi przykro!
6157:  Dobrze.
6158:  Bardzo dobrze.
6159:  Tak powinno być to za każdym razem.
6163:  Tak, jak przygrasz walkę, cofasz się w czasie i masz kamień.
6166:  No właśnie, więc albo on powinien po prostu być przedmiotem niezużywalnym, który jest z nami stale.
6173:  I tak jak w Sekiro Shadows Die Twice, jak już kupicie, wystarczyłoby zwiększyć maksymalnie jego cenę.
6178:  Nie wiem, whatever.
6179:  Jakiekolwiek rozwiązanie poza tym.
6181:  Albo już w ogóle uczynić z niego przedmiot stale zużywalny i elo.
6192:  Dobrze.
6195:  Więcej mgły.
6196:  O nie, o nie, to jest miejsce, którego nie znoszę.
6200:  Dobra, tu jest jedno, tu jest drugie.
6202:  Tam jest trzecie, czy nie?
6203:  Teraz oczywiście... Tam jest, tam jest!
6208:  Bździągw!
6210:  Bździągw?
6215:  No przecież ja zeświruję!
6223:  Gdzie jest?
6228:  Gdzie było trzecie?
6240:  Już zapomniałem, gdzie było trzecie!
6240:  Tu!
6240:  WRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR
6259:  Ja tutaj spędzę, ja tutaj spędzę cały czas!
6268:  Nieprawdo... nieprawdopodobne.
6276:  Nie, nie, niepraw... nieprawdopodobne.
6278:  Dobrze, chyba tędy.
6283:  Jezus Maria!
6284:  Szlag mnie trafi, a tego nie widzę!
6291:  Nie znoszę tych pułapek tutaj, są okropne Dobra, co tutaj?
6314:  Dobra
6323:  Gin, gin, gin!
6330:  Dobrze, Atreus, dobrze!
6332:  Walcz z nim, walcz z nim!
6341:  Jakim cudem to się stało?
6343:  Dobrze, mamy dużo, ech, mgły i teraz chyba trzeba wracać, już nie?
6349:  Chyba tak.
6349:  Chyba teraz musimy wrócić.
6355:  Dobrze, teraz tak, teraz tak, moja nemesis.
6364:  Okej.
6372:  Tędy, tędy, tędy, tędy, tędy, tędy.
6375:  Tutaj, Zuko!
6378:  Gdzie, gdzie, gdzie, gdzie, gdzie?
6379:  Dobra, tu jest dużo skrzynek w sumie.
6390:  Ja tego pożałuję, prawda?
6391:  Dobra, mamy.
6395:  Uważaj!
6396:  Trzymaj się!
6416:  Starczy czasu, musi.
6417:  Rusz się!
6440:  O nie.
6447:  Dobra, dobra, dobra.
6467:  Do wakina!
6474:  Nie, nie teraz!
6479:  Ojcze, wstawaj!
6480:  Nienawidzę tego, po prostu nienawidzę tego.
6482:  Nienawidzę, nienawidzę, nienawidzę, nienawidzę, jak w momencie, jak mam animację i nie mogę się z niej wycofać, jakim zawsze cudem zostanę zdjęty.
6492:  No przecież to jest po prostu coś niesamowitego.
6500:  To jest okropne miejsce.
6502:  To jest po prostu okropne miejsce.
6504:  Ja się nie zapuszczam już więcej nigdzie tam.
6509:  O, znowu to, co zawsze.
6514:  Jezu, co tu się dzieje?
6520:  Won, won, won, won, won!
6536:  Okej.
6536:  No, więc po prostu będziemy jak jakiś debil farmić w pierwszym pokoju.
6542:  Niestety.
6544:  Do Hogwarts Legacy Yanny Strange już nie wracam, wiesz?
6548:  No tak, no autentycznie, będziemy farmić jak jakiś debil w tym miejscu, no bo nie widzę innej opcji.
6555:  Strasznie to smutne.
6560:  Nie będę wchodził nawet do drugiego pokoju, bo ja się potem gubię.
6564:  To nie jest tak, że ja dążyłem do tego, żeby być jak najdalej.
6568:  Tylko ja się zgubiłem.
6573:  Dobra, wyjdź.
6575:  Tylko 900 brakuje, to jest aż, a nie tylko.
6580:  Można zmienić stop Milfheimu na Echa Mgły.
6584:  Szkoda mi czasu.
6586:  Zanim to odkryję, to zrobię dwa pokoje.
6589:  Byś miał cały set przedmiotów, Migielu, to byś miał trzy razy więcej czasu.
6592:  Nie denerwuj mnie teraz, mam cały set!
6596:  I przez to nie mam moich ukochanych run.
6604:  Dupanie więcej czasu.
6606:  Wiedziałem, że to będzie... O, trzy sekundy więcej!
6610:  Jak dużo!
6616:  Jak gra nie mówi, ile dostajemy dokładnie sekund, to znaczy, że dostajemy za mało.
6622:  Prosta zasada.
6623:  Jeżeli gra ukrywa to, ile dostajemy boostu do obrażeń, mówi na przykład znaczący wzrost obrażeń.
6630:  Znaczący wzrost obrażeń oznacza 0,000000000000001% obrażeń.
6632:  Zawsze.
6632:  Za każdym razem.
6633:  Dobra, spróbujemy zrobić drugi pokój.
6645:  Ale problem polega na tym, że w drugim pokoju nie ma wrogów.
6648:  Oni są w trzecim, nie?
6650:  Tutaj w tym pokoju jest wytracacz czasu.
6653:  To znaczy szukanie... Szukanie trzeciego garnuszka.
6660:  Wytracaczu czasu.
6661:  Hmm, gdzie masz mój garnuszek?
6663:  Numer trzy.
6664:  Nie widzisz.
6665:  Oj, to kiepsko.
6672:  No...
6674:  Tu nie ma.
6675:  Tu... Czemu to nie może być w tym samym miejscu?
6678:  Tu nie ma.
6679:  Tu nie ma.
6680:  Tam jest, daleko.
6713:  Nie, to jest po prostu nieprawdopodobne, no.
6714:  NO MOŻE TUTAJ?!
6723:  NIEEEE!
6726:  CZEMU? !
6730:  No przecież to jest komedia.
6732:  Jak to poziomo szybciej leci?
6737:  Poziomo może leci szybciej, ale nie wiem, czy tak daleko.
6740:  Nie doleci tak daleko.
6746:  Jest.
6750:  Cholera, cholera, cholera, cholera, tam.
6760:  Nieprawdopodobne.
6763:  Nie wiem po co im było... Dobra, tu jest 1000 za to przynajmniej.
6766:  Nie wiem po co im było tak odległe stawianie.
6770:  Nie mam zielonego pojęcia.
6772:  No tak, dokładnie.
6773:  Połowa czasu zmarnowana na to, żeby odgadnąć jaki to jest dystans.
6777:  Więc ja już wracam, ale nie wiem gdzie.
6781:  Nie wydaje mi się, żeby to było tędy.
6784:  Myśmy stąd przyszli?
6785:  Stąd.
6787:  Tutaj, okej.
6788:  W napadzie to były tortury?
6790:  Oj wieże.
6795:  Tak, tędy, dobrze.
6797:  Ho, ho, ho, całe szczęście.
6800:  Całe szczęście.
6804:  Dobrze.
6806:  Ooo... Ta edycja tarkowa, o której ktoś wspomniał, kosztuje 1400 złotych.
6810:  Ile?
6813:  Nie no, co się dzieje z gamingiem, moi drodzy?
6818:  Co się dzieje z gamingiem?
6819:  Mi się dzieją niedobre rzeczy z gamingiem.
6823:  Widzisz, edycja kolekcjonerska, growa, wiem, teraz będę brzmiał jak starzec, ale edycja kolekcjonerska, growa kosztowała 300... 400 złotych, okej?
6834:  To było dużo.
6835:  150 powinna kosztować gra, max.
6842:  A ja mogę w ogóle jej zignorować i pójść tam od razu?
6845:  Mam nadzieję.
6847:  Mogę.
6849:  I nie wiem, 400 złotych, maksimum 500 za edycję kolekcjonerską.
