🔴 Ogień, lód i wrogów w bród — GOD OF WAR Livestream #5
🔗 https://www.youtube.com/watch?v=okvPYO1mCR4

337:  © PTA & TVP
6124:  A te słuchawki mają taki wentylatorek, znaczy powiedzmy...
6128:  są otwarte, krótko mówiąc, więc jest lepsza wentylacja czaszki.
6132:  I ja się dziwiłem, dlaczego mnie przestała polecieć głowa w słuchawka.
6135:  No właśnie dlatego, więc jak macie ten problem, to polecam słuchawki otwarte.
6138:  One mają jednak jedną wadę, to znaczy, jeżeli chcecie się od kogoś odizolować, no to nie bardzo w tym pomagają.
6144:  Co więcej, no jeżeli ktoś jest obok takiej osoby, która ma słuchawki otwarte, to praktycznie wszystko słyszy.
6151:  Otwartość słuchawek sprawia, że macie takie wrażenie, że jest brzmienie bardziej koncertowe?
6156:  Trochę tak.
6164:  Krzysztof coraz lepszy w zagadki nielogiczne?
6165:  Nie, to nie jest to.
6167:  Po prostu ta gra jest świetnie zaprojektowana od strony opowiadania środowiskowego, czyli environmental storytelling, tak, że gra sama podpowiada, co robić.
6176:  Uszlendę!
6177:  Uszlendę!
6179:  Uszlendę!
6180:  Uszlendę!
6182:  Uszlendę!
6188:  Ratatuj!
6203:  Kśmiesz.
6205:  Odrażający potwór.
6208:  O, nie żyjesz.
6213:  To jest jakieś nowe?
6214:  Nie.
6224:  Nie znam tego.
6227:  Nie znam tego stworzenia.
6230:  Czym jesteś?
6237:  Jaa, ha, ha, ha, ha!
6242:  Giń!
6243:  Giń!
6246:  Ogień i chłosta!
6248:  Możemy ruszać.
6249:  Tak ma to wyglądać.
6251:  Wstrętna waza, obrzydliwa, odrażająca!
6254:  Moje!
6255:  Kut!
6257:  Co tu jeszcze jest?
6258:  Co jeszcze mogę zniszczyć?
6260:  Tam jeszcze coś mogę zniszczyć.
6262:  Truba!
6264:  Chłopcze, tutaj.
6265:  Odczytaj.
6267:  Kratos nie umieć.
6268:  Kratos umieć grekę.
6268:  Kratos udawać greka.
6269:  Dobra.
6269:  I... Przy okazji znaleźliśmy jakiś zwój i nie jest to zwój mózgowy.
6271:  Patrzcie, tam coś jeszcze jest.
6272:  Niedobre rzeczy.
6272:  Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
6296:  Wardruna!
6298:  Dobrze.
6300:  Co to nam da?
6303:  Okej.
6304:  Pewnie miałem to zrobić.
6310:  Okej.
6316:  Moi drodzy droimodzy!
6326:  To już czwarta z historii tych streamów, kiedy dziwisz się na widok tancelwurma.
6331:  Czy to jest tańcząca dżdżownica w wolnym przekładzie?
6336:  Skrzynkę pominąłeś.
6337:  Talizman ochrony.
6339:  Żenujące.
6340:  Wyłącznie talizman leczenia.
6342:  Innych nie uznaję.
6344:  Liosta ogień i chłosta.
6346:  Ooo!
6347:  Tak będziemy mówić od teraz.
6351:  No dobra.
6354:  To jest ta skrzynka, tak?
6356:  Wiecie, jest jeden problem.
6358:  Okej, wiecie, nie ma jednego problemu.
6361:  Widzicie?
6362:  Opowiadanie środowiskowe.
6364:  Gra to umie.
6364:  Po prostu oni to umieją zrobić.
6368:  Nie cierpię grać na konsoli.
6369:  Nie jesteś sam, Majestic Dwarves.
6371:  Nigdy się nie nauczyłem.
6373:  I nie poznałem... Nie poznałem zalet.
6377:  Okej, tam coś jeszcze widzę.
6382:  Tak.
6384:  Czy my jesteśmy w stanie tutaj zejść, czy nie bardzo jesteśmy w stanie?
6388:  Widzicie, bo ja mam plan i to jest plan sprytny.
6390:  To jest plan tak sprytny, że nie wyobrażacie sobie nawet poziomu tego sprytu.
6398:  Proszę bardzo.
6399:  Wykorzystamy mianowicie to koło do skołowania.
6403:  Ha, ha, ha.
6404:  Ha, ha, ha.
6405:  Skrzyni.
6411:  Nie.
6415:  Bardzo dziękuję za to opóźnienie.
6419:  Dzisiaj, dzisiaj OBS mnie nienawidzi.
6422:  Znaczy tym, tym razem to było elgato, szmato.
6427:  Nie wierzę.
6429:  Po prostu nie wierzę.
6441:  Dziękuję.
6445:  Jeden w co gram napadzie do gęśni.
6446:  O, jak gęśni jest zrobiony napad Asylon?
6449:  Dobrze.
6451:  O!
6451:  Każde zabójstwo toporem zapewnia przypływ szału.
6454:  Ej, to jest dobre.
6459:  Co myśmy mieli wcześniej?
6462:  A, mała szansa na uzyskanie przypływu zdrowia.
6466:  No nie, to tu zostawiamy.
6470:  Tu zostawiamy.
6473:  No niestety zostawiamy.
6476:  Mamy jeszcze tę wyspę tutaj moi drodzy i mamy jeszcze jedną rzecz, to znaczy grusie.
6481:  Proszę bardzo.
6498:  Jak to jest, że dajesz radę z eksploracją zagadkami?
6500:  No moi drodzy, ewidentnie zmieniła się moja struktura atomowa od czasu, kiedy grałem w inne gry.
6504:  Z pewnością odpowiedzią na to pytanie nie jest to, że tutaj jest dobry level design, a w innych nie.
6509:  Z pewnością nie.
6510:  Łatwiej założyć, że zmieniła mi się struktura atomowa.
6513:  To jest zupełnie tak, jak maturzyści zmieniają strukturę atomową, jak idą na pierwszy rok studiów.
6518:  To są zupełnie inni ludzie już i nie działają na nich wszystkie techniki i chwyty pedagogiczne, które działały w liceum i vice versa.
6528:  Tak to działa.
6528:  Nie idziemy przez żadne wrota, ponieważ tutaj jest wyspa, tak?
6533:  Wyspa wsypa.
6535:  Proszę bardzo.
6537:  Oh nie.
6537:  Oh nie.
6571:  Nie!
6592:  Ratatuj!
6595:  Eee, jak oberwał, dobrze!
6601:  I to jest bitka, moi drodzy!
6604:  To jest zła wyspa, to jest świetna wyspa, to jest piękna wyspa i doskonała wyspa.
6615:  Co tutaj należy zrobić?
6616:  Eee?
6629:  Okej.
6634:  Dziwne rzeczy.
6636:  Na czas, oczywiście, że na czas.
6637:  Wszystko jest zawsze na czas.
6640:  Czyli tak, tutaj by trzeba było to opuścić.
6646:  Chciałbym to opuścić.
6647:  Nie mogę.
6651:  Czy coś się zawie... E?
6654:  E nie działa?
6655:  Uuu, niedobrze, niedobrze.
6661:  Mówiłem, zła wyspa.
6664:  Gdzie ostatni?
6667:  Kasajat?
6671:  Uprzejmie dziękuję.
6676:  Na górze jest jeszcze wróg?
6678:  Atwen!
6690:  I sobie koberwał.
6696:  Dobra, to to dlatego było.
6703:  Wspaniale, mamy to moi drodzy.
6708:  No i teraz pytanie.
6713:  Nie mówcie mi nawet, że to jest to, co ja myślę.
6716:  Schody do góry są.
6720:  Where?
6723:  Tu?
6724:  Nie ma tutaj schodów.
6726:  Heh?
6729:  Za to jest co innego.
6732:  Piękna gra, pisze Jacek Witek.
6735:  Wspiera od 4 miesięcy, ale również wzywa imię Jamniongandra.
6741:  Nie wzywa się imienia Jamniongandra na daremno!
6747:  Jam niun gandr!
6750:  Jam niun gandr!
6753:  Jam niun gandr!
6756:  Jam niun gandr!
6761:  Poważne sprawy.
6762:  Szybki runiczny atak dostaliśmy.
6763:  Szybki atak ostrzań wykończony druzgocącym powaleniem.
6770:  Trzeba sobie tę łódeńkę poprzyprowadzić.
6772:  Żenada.
6777:  Nie podoba mi się to.
6786:  A gdybyśmy zrobili... A gdybyśmy zrobili tak?
6791:  Okej.
6791:  Czyli tak.
6798:  Hmm.
6806:  Nie działa.
6809:  Trudne to!
6812:  Nie mam pojęcia, co należy tutaj zrobić.
6815:  W tej zagadce trzeba mieć ciastko i zjeść ciastko.
6818:  No właśnie tak mi się wydaje.
6822:  Jak można zdobyć grant za grant?
6832:  Granty na granty.
6834:  To jest autentyczny projekt, który się nazywa grant na zdobycie innego grantu.
6840:  A oprócz tego, jak recenzują wam granty w Narodowym Centrum Niełuki, to bardzo często się zdarza tak, zamknąć i opłynąć dookoła, to wpierw muszę opłynąć, a potem zamknąć.
6853:  Bardzo często się zdarza tak, że ktoś nie dostał grantu, ponieważ nie miał w swoim dorobku innych grantów.
6863:  Jezus, o te schody wam chodzi.
6868:  Ja nie zauważyłem tych schodów.
6871:  O nie.
6874:  O nie.
6878:  One wyglądały ładnie jak część ściany.
6881:  Czy to granty na granty na granty?
6883:  I nieironicznie tak.
6884:  Nazywała się miniatura.
6891:  Aaa, już wiem o co tutaj chodzi.
6893:  Musimy sobie otworzyć drogę.
6896:  Chyba w tę stronę będzie prościej.
6940:  No dobrze.
6944:  A nie uważacie, że do kaszojat powinien kręcić, a nie my?
6949:  Grand na grand to żart?
6951:  Nie Cherries, to jest autentyk, absolutnie nie jest taki program.
6954:  Czy...
6956:  Teraz się bardzo będzie obrywać zwolennikom neoliberalizmu, więc możecie zamknąć uszy.
6962:  Więc neoliberalizm w nauce doprowadził właśnie do tego, że uznano, że nauka nie ma być finansowana z pieniędzy publicznych, tak jak finansowana jest zawsze nauka i wszystkie badania, tylko z grantów.
6973:  Jest jeden problem, mianowicie kierownik projektu z grantu dostał jakieś paręset złotych, w związku z powyższym jego motywacja, żeby pracować w grancie jest prawie żadna.
6981:  Do tego wszystkiego ludzie w zasadzie wyłącznie dlatego aplikują o granty, że liczy się to im jako punkciki do rozliczenia i tyle.
6991:  Więc idea, o mam fajny projekt i chcę zdobyć grant, absolutnie nie działa tak jak myślicie.
6998:  Niestety.
6999:  Znaczy można tylko ubolewać.
7006:  Eee... Okej, to nie ma żadnego sensu.
7011:  Czyli teraz... Dobra, moment.
7013:  Czyli teraz ja to zamykam.
7014:  No ale nie mówcie mi, że to jest czasówka.
7017:  Coś dostaje się za granty na granty?
7020:  Satysfakcję intelektualną.
7025:  Kruk.
7026:  To jest kruk nie do zabicia dla mnie.
7029:  Nie no, to nie może być czasówka, bez przesady.
7032:  Krzysztof znalazł skarb z mapy bez mapy.
7036:  Proste.
7037:  PatrycjoFB, dzięki za dołączenie do grona wspierających ponownie!
7041:  Jamniki dla Patrycji, moi drodzy.
7043:  Wybierzcie jakieś nietypowe jamniki.
7045:  Dawno nie było nietypowych jamników.
7049:  Aaa!
7050:  Okej, okej, okej, okej, okej.
7051:  No to, to już jest proste.
7053:  Dobra, już czaję.
7062:  Pa pa!
7064:  Orobionet!
7068:  Powiedzcie mi, że to się opłacało.
7073:  Ale eksploracja jest satysfakcjonująca w tej grze, to jest niesamowite po prostu.
7077:  Mamy następną, Burzak Lewi.
7078:  Rzuć lewiatanem w kierunku pobliskim przeciwnikom, automatycznie wyszukując cele, uderzając w nie i zadając obrażenia od mrozu.
7086:  To nie brzmi źle, moi drodzy.
7093:  Usłyszałem automatycznie wyszukując cele.
7098:  To nie jest zły atak runiczny.
7105:  Okej, kusi mnie, żeby wymienić ten atak, który mamy.
7110:  Tutaj, to znaczy gniew mroźnego pradawnego, mimo że go tak bardzo lubię.
7117:  To jest, tak, to brzmi dobrze właśnie przez to, że automatycznie wyszukuje przeciwników, no.
7121:  I ma zasięg ogromny, mówicie.
7123:  Dobra, będziemy tego używać.
7124:  W takim razie mamy broń, moi drodzy, i mamy atak runiczny do Muspelheimu.
7129:  Muspel, Muspel, Muspelheim!
7131:  Muspel, Muspel, Muspelheim!
7135:  Muspel Style.
7136:  Boże, Gangnam Style już jest tak starym memem, że nie powinno się go przywoływać.
7141:  Ania Szymańska, dzięki za wsparcie od dwóch miesięcy jest trochę lepiej ze złamaną nogą.
7144:  Bardzo dobrze.
7144:  Czy jamniki zdrowotne pomagają?
7146:  Wszystkiego zdrowotnego dla ciebie jeszcze.
7151:  Czy ulepszyłem Ratatoska?
7153:  Szkoda mi, szkoda mi, moi drodzy, na razie.
7155:  Pukcików doświadczenia na to.
7157:  Okej, co myśmy mieli zrobić?
7159:  Bo nie pamiętam.
7161:  A, iść za duże wrota.
7165:  Duże, duże wrota.
7172:  Co jest tam na dole?
7173:  Ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip, ciip.
7174:  Tutaj.
7178:  Brama.
7179:  Tak jest.
7181:  Dzisiaj sytuacja ze studiów odposolona na poprawę humoru.
7183:  Uwaga, pani doktor habilitowana podeszła dziś do mnie i na tle całej sali przeprosiła za błąd, który obecnie popełniła.
7190:  Szanuję.
7192:  Szanuję.
7193:  Tak należy.
7197:  To nie wskacze ten z Muspelheimu, w końcu idziemy za wrota przełęcz Weidragrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgrgr
7225:  Muspel, muspel, muspelheim!
7230:  Pan już się nie pobawi.
7242:  Dobra.
7243:  Co to jest?
7248:  Wiem, że to jest jego słaby punkt!
7257:  Porobionet.
7258:  Dobra.
7259:  Muspel, Muspel, Muspelheim!
7266:  Ja też nie wierzę, że to zadziałało.
7270:  Matt Peterson spiera od 10 miesięcy i wrzeszczy!
7272:  Nie bać neoliberalizm!
7282:  Au.
7285:  Vardruna!
7289:  Au Psu bracie!
7295:  Co mi strzał teraz Dobra, wiewiórka Smaczna i prosta
7325:  Dziękuję.
7326:  Jeboże, rak raz!
7329:  Co jest?!
7332:  No!
7337:  Au!
7339:  Tak potrzebuję, kretynie!
7341:  To mi go daj!
7344:  Och.
7347:  Dobra, dobra, dobra, dobra.
7355:  2 Maja jest wydawany do 2. kanonicznej trylogii Throna, Timociego Zana.
7360:  Mądrzy panowie mówią, że warto.
7366:  Twoja szansa?
7367:  Chyba twoja!
7368:  Upikaszoja, mógłby nam pomóc.
7371:  Przypływ zdrowia jest nasz.
7378:  Piękności w gotowości.
7385:  Dobra.
7386:  Topór.
7392:  Okej, okej, okej.
7393:  Wiewiórka będzie za momen- E-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b-b
7420:  Ogień chłosta!
7425:  Strzelaj w niego!
7431:  Znowu miałem się poświęcić dla lepszej sprawy?
7435:  Otóż znowu.
7437:  Otóż znowu.
7444:  Rzadki przedmiot.
7445:  Zwiększa odporność.
7446:  Ja chcę odporności na obrażenia od ognia.
7448:  Ja chcę zadawać obrażenia od ognia.
7450:  To jest różnica.
7451:  Krzysztof nie zdążył dojść.
7452:  That's what she said.
7458:  Okej.
7459:  To tyle w tym miejscu?
7461:  Nie.
7462:  Nie.
7464:  Moi drodzy, to są rzeczy.
7469:  Mój charakter to połączenie Napieralskiego i Olejniczaka.
7472:  Napierniczak.
7474:  Moi drodzy, czy to jest moment, w którym przypomnę absolutnie hitowy film, który pokazuje, jaki jest poziom nauki języka angielskiego w Polsce od bardzo dawna, ależ oczywiście.
7491:  Olejniczak, moi drodzy.
7496:  Social Democratic Party!
7505:  Everybody, everybody, everybody, everybody.
7509:  Welcome everybody.
7511:  Everybody, everybody, everybody.
7516:  Bardzo polecam.
7517:  VJ Dominion przedstawia, moi drodzy, 16 lat temu.
7521:  To się nazywa historia YouTube'a.
7523:  16 lat temu.
7527:  Wspaniałe.
7529:  Potrzebujemy, moi drodzy, takich ludzi dzisiaj, kiedy politycy w dalszym ciągu nie umieją mówić po angielsku.
7535:  Ciekaw jestem, dlaczego nie umieją mówić po angielsku.
7537:  Ja wiem!
7539:  To dlatego, że metoda nauki słówek na pamięć w szkole jest skuteczna.
7544:  Dzisiaj właśnie jakaś geniuszka w grupie umarłe statuty o prawach ucznia tłumaczyła, że zadanie ludziom
7555:  opowiadania do nauki na pamięć, nie żartuję.
7557:  To jest dobre, bo w ten sposób się uczą obcego języka.
7560:  Moja mama też mnie tak uczyła polskiego.
7563:  Musiałem wyrecytować jej fragment artykułu o mechanice i wytrzymałości, jak miałem 6 lat.
7568:  W ten sposób się nauczyłem mówić po polsku.
7572:  Benjaminie Karandzieju, zdaję sobie z tego sprawę, że dużo youtuberów używa mojego imienia i nazwiska w różnego rodzaju argumentach ad personam.
7582:  Jedyne co mogę odpowiedzieć na to, to zastanowić się dlaczego ja tego nie robię w drugą stronę.
7591:  Natomiast Anitne to jest to jedna osoba, ta o której mówisz, ani nie jest pierwsza, ani nie jest ostatnia.
7596:  Charakterystyczna cecha i wspólna wszystkich tych ludzi jest jednak taka, że używają argumentum ad personam.
7602:  Ponieważ nie interesuje ich tematyka, o której na przykład ja mówię, czy Mikołaja Marcela, czy ktokolwiek inny.
7609:  E!
7610:  E!
7610:  Dziękuję.
7611:  Dobrze.
7622:  Ej, Brock.
7623:  Słyszałeś o Królu Krasnoludów?
7625:  Pewnikiem mówisz o Mocognirze.
7628:  Swego czasu ten sukin-kot królował tu ludziom.
7631:  Ostawił se zameczek, kapucz.
7632:  Mów po polsku, skurwiel.
7635:  Krasnoludzki zamek?
7637:  Jak wygląda?
7638:  Masz sprawne patrzałki i dwie zdrowe nogi, nie?
7641:  Zanim tam ruszycie, lepiej zróbcie jednak zapasy.
7644:  Stary Mocognir był znany z kolekcjonowania wszelakich zabójczych bestyjek.
7649:  Nie jestem pewien, kto je teraz niańczy.
7654:  Dobrze.
7656:  Nic nie ma więcej do powiedzenia.
7658:  Czy my możemy coś za to ulepszyć?
7661:  Skąd u mnie taka niechęć do naszego świata?
7663:  Dla mnie świat jest niesamowicie piękny i pełen ciekawych rzeczy.
7666:  No widzisz, Gawron, Wiedźma, Postapo, nie jestem w stanie nawet ci odpowiedzieć na to pytanie.
7670:  Być może dlatego, że dorastałem w latach 90-tych w Krakowie, który wtedy był szary, obszczany, śmierdzący, brzydki i dalej betonowy.
7679:  Dzisiaj wciąż jest betonowy, ale przynajmniej, to trzeba przyznać, nie jest szary, obszczany, śmierdzący, ponieważ jest Unia Europejska i szczęśliwie historyczne miasta polskie były dobrze wyremontowane w tym czasie.
7692:  I dobrze.
7693:  Natomiast ja to zapamiętałem na całe życie.
7697:  Więc dorastanie, wiecie, z jednej strony w Sosnowcu, z drugiej strony w Krakowie, bo w Sosnowcu babcia mieszka, do której jeździłem, no sprawiło, że raczej nie zapamiętałem tej rzeczywistości zbyt dobrze.
7708:  Okej, nie widzę nic, co moglibyśmy jakoś tutaj specjalnie ulepszyć.
7712:  Mocne...
7714:  Łooo, uderzenie mete... Ooooo!
7719:  Czemu ja tego nie mam?
7730:  Boże!
7733:  Magia!
7735:  Magia siódmego kręgu!
7737:  W gildii magów!
7739:  Lodu i ognie, ja to muszę mieć, ja to muszę mieć!
7747:  Nie no, dajcie spokój.
7750:  Kup legendarne zagranice pełniące losową premię.
7753:  Hendoż się z losową premią chce tamto.
7755:  W Muspelheimie to odblokowujesz?
7757:  DAJ MI TO JUŻ!
7761:  Patrzcie, na co muszą te wszystkie surowce?
7764:  Głupi krasnal, mógłby nam to dać.
7770:  Dajcie spokój.
7774:  przydałoby się przenoszenie do innych rzeczywistości, a to pójdziemy.
7778:  Do Elfheimu idziemy w następnej kolejności.
7780:  Uwaga, ojciec!
7791:  Wściekły barbarzyńca Kratos nie pozwoli na coś takiego!
7819:  Jaki biedny wilk.
7823:  Jaki biedny wilk.
7825:  Odrażający wilk.
7827:  Skrzynia.
7832:  Grał w dogmy, nie miał ognia.
7833:  Krzysztof Barbarzyńco i dostaje magię ognia.
7835:  Prawda?
7836:  Niesamowite, da się.
7838:  A czy ty napierdalałeś się już z wielkimi psami?
7841:  Pyta Max W. Nie, dziękuję ci za wsparcie od 26 miesięcy.
7844:  Chociaż czekajcie, nie, mam historię.
7848:  W domu mojej babci w Sosnowcu był pies, który się nazywał Ares.
7852:  Zgodnie z tym dumnym mianem, był to pies, który jak kichnęliście w okolicy, to on od razu łapał zapalenie płuc.
7858:  W którymś momencie biedaczkowi ktoś najechał nawet kosiarką na łapę i urżnął jeden pazur.
7863:  No naprawdę, pies miał niesamowitego pecha, ale był przekochany.
7867:  I kiedyś wracałem z mięsem z dzielnicy, która się nazywała Jęzor, co jest bardzo zabawne.
7872:  Zawsze babcia mówiła, idź na Jęzor kupić mięso.
7875:  Kupiłem mięso, wracam i zarzuciłem sobie, bo ciężka była ta torba, ma plecy.
7880:  I pamiętam, że jak wróciłem za bramę do domu babci, to poczułem tylko takie duże uderzenie i potem już byłem na ziemi, a druga rzecz, którą zobaczyłem, to Ares strasznie uchachany, wpierdalający całe mięso, które kupiłem w ciągu jakichś 12 sekund.
7898:  Więc tak, walczyłem z psem dużym, to był owczarek niemiecki i przegrałem tę walkę.
7905:  Każdy pies kocha pożywienie, moi drodzy.
7908:  Każdy.
7911:  Chociaż jamniki kochają najbardziej.
7913:  Psy są absolutnie cudowne, prawda?
7918:  Natka od Pietruszki ubolewa, że jest smutno w grach, bo niektóre słodziaki trzeba zabijać, aby mnie przytuliła.
7931:  Ja ubolewam nad tym, że w takim Genshin Sim Park jest teraz event z kotami, a nie ma nigdy i nigdy nie będzie eventu z psami.
7937:  Ja już naprawdę...
7940:  Tak, by nie było za dużo kotów w internecie.
7942:  Jest wystarczająco dużo kotów w internecie.
7946:  Nie potrzebujemy jeszcze więcej.
7949:  Dobra, koniec tego dobrego!
7958:  Wiesz, eventu z głaskaniem psów nigdy nie było.
7961:  Jak to był event z psami w Genshinie i ja o tym nie wiedziałem? !
7967:  Kiedy był niby event z psami w Gęszcinie?
7969:  Nigdy nie było!
7971:  Potrzebujemy, co za herezję.
7974:  Ja wiem, co ja zrobię.
7974:  Ja kiedyś nagram na Prima Aprilis film o tym, że potrzebujemy w internecie mniej kotów i że ich nie lubię.
7981:  I to będzie odcinek dla każdego coś przykrego, ponieważ wszystkich wkurwi.
7985:  Król krasnoludów.
7988:  Zguba ludzkości.
7992:  Był na koniec pies ninja?
7995:  Dlaczego ja nie mam psa ninja?
8001:  Tak jest, skup się.
8005:  Czytasz mnie czy sobie?
8010:  O, Froget prosił jamniki pamięci dla psa, którego musiał pożenać po sześciu latach.
8015:  Niech mu się darzy za tęczowym mostem.
8021:  Jak nagrasz film szkolący koty, odsubuję.
8023:  Nawet jak będzie na Prima Aprilis?
8028:  Tu?
8029:  Tu?
8029:  Nie tu?
8030:  Czekajcie, mamy dwie opcje.
8034:  Coś jeszcze było.
8035:  Chyba tylko tędy można.
8041:  Co będzie szybsze?
8042:  Powrót do Dragon's Dogma 2 czy czytanie Olgi Tokarczuk?
8044:  Już wolę przeczytać biegunów.
8045:  Rany.
8050:  Łódeńka!
8055:  Ej, no dobra, łódeńka jest, ale tam było przejście, które ja chciałem... A może ja właśnie mam łódeńko tam podpłynąć?
8063:  Może.
8066:  Kratos nie byłby zadowolony, jakby zobaczył psa Aresa, oj nie.
8070:  Ale no, było bardzo nieadekwatne imię.
8072:  Krasnoludy są zaradne, irytujące, ale zaradne.
8076:  Już jak to jest piękne.
8077:  Te krasnoludy musiały być naprawdę ważne.
8083:  Tu jest ślicznie.
8085:  Spokojnie, Krzysztof nie zrobił filmu o kotach, bo do następnego pierwszego kwietnia zapomni.
8091:  Jest to prawda.
8093:  Ze Stroniska wyprowadzam taką Dianę, pisze Magda Emilen.
8095:  Duży pies, zrobi wszystko dla jedzenia.
8097:  Ostatnio nam salamandra weszła na drogę w lesie i Diana nawet nie zauważyła, bo smaczek w dłoni, smaczek.
8101:  Myślałem, że powiesz i Diana wtedy wpieprzyła salamandry.
8105:  Ja bym się nie zdziwił.
8107:  Wiecie co, tutaj jest posąg Thora chyba, więc możemy... Może to jest ten posąg, który mamy zwalić
8116:  Znaczy chciałem powiedzieć obalić, zwalić brzmi źle.
8120:  Ratatuj!
8134:  Czekam!
8139:  Good!
8159:  W jaki sposób mogę... Czekajcie, czekajcie, tu był jakiś łańcuch, widziałem go, widziałem go.
8165:  Czyli da się to zrobić.
8168:  Czy widziałem recenzję Dragon's Dogma zrobioną przez Quaza?
8171:  Nie, omijam w ogóle cały content dotyczący Dragon's Dogma.
8176:  Czekajcie, a gdyby tak...
8192:  No, oto i on.
8193:  Pewnie ma jakiś słaby punkt.
8196:  Musi mieć.
8213:  Głupi kruk!
8214:  Zasłaniasz mi!
8222:  No come on!
8228:  Jestem pewien, że już trafiłem.
8231:  W tego kruka to ja nigdy nie trafię, nie ma szans.
8237:  Bogów nie da się tak łatwo pokonać, chłopcze.
8243:  Wiem, wiem.
8244:  Tylko żartowałem.
8244:  Ale to nie ma szans.
8245:  Próbowałem w Gęsini kiedyś ustrzeić, bo było jakieś durne osiągnięcie, tak orzełka.
8250:  Nigdy mi się nie udało.
8253:  Przewidzenie, gdzie on się znajdzie, jest niemożliwe dla mnie.
8257:  W taki oto sposób zwaliliśmy posąg.
8259:  Tak jest, tak było.
8270:  Przepraszam najmocniej, on się dosłownie odbił od kruka i wykrzesał iskry.
8277:  Atreusem?
8280:  On też, też chybia.
8295:  Może poziomo, jak będziemy rzucać, będzie lepiej.
8312:  Nie no, to musi być, musi być tym pionowym, nie ma opcji.
8318:  To jest jakiś po prostu absolutny dramat.
8324:  Czy wejść wyżej?
8325:  Może.
8327:  To jest maksymalnie wyżej, wyżej już nie będę, oczywiście nie mogę, mam zlokowane... Okej, pojawiło się.
8339:  Ale przez moment.
8347:  Jesus Christ, po prostu, jak ja nie znoszę czegoś takiego.
8372:  Iskry?!
8373:  Skąd iskry? !
8376:  To znaczy, że trafiłem!
8387:  Nieprawdopodobne po prostu!
8388:  Iskry się będą odbijać od niego!
8392:  W flamacie z Grimdowu bicia?
8394:  Nie umknęło mi to.
8396:  Ostatnio dwie i pół godziny walczyliśmy.
8400:  Bo taka już ich natura.
8403:  Urzu sparował, tak.
8415:  Dobra, tutaj jeszcze są rzeczy, moi drodzy.
8422:  Chyba tutaj nie byliśmy.
8423:  Nawet na pewno tutaj nie byliśmy.
8425:  Boże, jaka ta lokacja jest duża!
8431:  A nie spieścić tak z fabułą.
8434:  Poza tym, jak dla mnie, to jest bardzo fabularne, co tu się dzieje.
8438:  Smog?
8440:  Gdzie smog?
8441:  W Krakowie smog!
8461:  Bardruba!
8468:  Tak, good!
8499:  Nie no, piękne.
8501:  No, jeszcze piszecie, że fabuły do końca gry zostało 5 godzin.
8504:  No Boże, drogi!
8506:  Oszczędzamy God of War!
8519:  Feeling walk jest coraz lepszy, absolutnie, absolutnie.
8523:  Dajcie spokój, rewelacja.
