🔴 Czy androidy marzą o jurnych wiezieniach | NIER: AUTOMATA Livestream #2
🔗 https://www.youtube.com/watch?v=Z-KCEAjXmEA

163:  Zdjęcia i montaż
2080:  Nie będziemy tutaj zabijać maszyn, nie mam serca moi drodzy.
2083:  Maszyny się bawią.
2085:  Dajmy im się bawić.
2088:  Zapewne będzie tak jak w Bioshocku Infinite, że za chwilę wszystkie nas zjedzą.
2092:  Pokój jest opcją, chrząkające świerszcze okazuje się.
2104:  Marząca maszyna.
2109:  Co tu się dzieje?
2113:  Z 24 zakończył, pisze Lonely Cloud, jest 5 tylko fabularnych, reszta to znajdźki.
2118:  A, to jestem trochę uspokojony.
2127:  Co tu się dzieje?
2134:  Już wiecie, co by się stało, gdy MrBeast został androidem.
2139:  Stworzyłby coś takiego.
2144:  I myślę, że ma na to budżet bez najmniejszych problemów.
2149:  Okej, tam zaraz pójdziemy.
2152:  Czy nagrała coś wspólnego z anime?
2154:  Bo czuję jakiś niepokój, patrząc na to, czy mega... Jaki niepokój?
2157:  Anime jest super.
2158:  Ale tak no, stylistyka jest ewidentnie nawiązująca, nazwijmy to, do animowej.
2167:  To zwłaszcza przez naszą główną bohaterkę, prawda?
2172:  Czy maszyny marzą?
2173:  Właśnie, tytuł stał się proroczy, pisze nikt.
2177:  Bardzo lubię to, że tytuły moich streamów, które mają to do siebie, że ja nigdy nie wiem, co się stanie w grze, ponieważ zwykle ogrywam gry po raz pierwszy, to jakimś cudem są prorocze.
2187:  W tym sezonie mam wyjść anime na podstawie Nier Automata i będę na pewno oglądał.
2190:  Na pewno.
2193:  Ja zawsze mam jakieś interesy.
2196:  Wink, wink, notch, notch.
2197:  Co to jest?
2199:  Widzicie, to jest wszystko przez te cholerne gacze.
2202:  Ja teraz każdą rzecz w świecie traktuję jako coś, co trzeba zebrać.
2207:  Anime będzie za dwa tygodnie.
2209:  Dobrze, bardzo dobrze.
2211:  Jak to jest pięknie.
2213:  Kocham te zmiany perspektywy w tej grze.
2217:  Są niesamowite.
2219:  Czy to jest tak prosta rzecz?
2220:  Najprostsza rzecz pod słońcem do zrobienia.
2224:  Nie przypominam sobie, żeby ktokolwiek to zrobił w ten sposób.
2227:  Król Dżumiec prosił jamniczki, bo zachorowało się na chorobę, która atakuje układ nerwowy i teraz zdycham z bólu od nerwobóli.
2233:  O nie.
2234:  Potrzebujemy wielu sióstr Pratchett dla króla Dżumca.
2237:  A jak nie macie sióstr Pratchett, to wyślijcie królowi Dżumcowi inne zwierzęta.
2244:  God of War w 18 lat temu to robił?
2247:  Aha, czyli jedynka.
2249:  Moja pamięć tak daleko nie sięga.
2254:  Zobaczmy, może mamy 25 tysięcy.
2264:  Wiecie co, na wszelki wypadek to kupimy, bo nigdy nie wiadomo.
2272:  Okej.
2273:  Bardzo dziwny kupiec.
2276:  W każdym Uncharted to jest?
2278:  Co ty?
2279:  Już grałem w Uncharted, nie pamiętam tam takich sekwencji.
2283:  Chodzi mi o taką zmianę na, wiecie, na rzut izometryczny, na przykład rzut z góry, tego typu rzeczy.
2289:  W Silent Hill też tak było.
2291:  O, teraz sobie przypomniałem.
2292:  W Assassin's Creed Revelations było, ale to było w formie minigry, że się zmieniała perspektywa i mieliśmy tower defense regularny.
2302:  Miedź jest dobrze wziąć, pisze Tarael.
2304:  Dobra, Taraelu, bierzemy miedź.
2308:  Ryman?
2308:  Ojej, w Rymana grałem w szkole języka angielskiego, gdzie były komputery.
2314:  Byłem bardzo znudzony.
2317:  Ponieważ to była szkoła języka angielskiego, a ja oczywiście...
2322:  Nie napisałem testu kwalifikacyjnego do grupy, więc mimo, że się uczyłem angielskiego już na tamtym etapie, nie wiem, któryś nastry rok, to oczywiście nie zostałem skierowany do grupy zaawansowanej, mimo, że to była szkoła prywatna, ponieważ Krzysztof test zdał na zero punktów, więc z pewnością, ale to z pewnością nie zdał języka.
2347:  Kupiłem żywicę.
2350:  A...
2358:  Stać mnie!
2360:  Stać mnie na żywicę!
2362:  Stać mnie na żywicę!
2365:  Proszę, nie krytykować mnie!
2366:  To było celowo!
2367:  Chcę odtworzyć bursztynową komnatę!
2375:  Tak to jest, jak człowiek... Dlaczego tam jest cały czas taki czerwony punkt?
2380:  Tego nie rozumiem.
2380:  A, bo tutaj nie przyszedłem, proszę.
2384:  Jak moje zdolności barczyńskie, oczywiście, że tak, jeżeli chodzi o język, to zawsze będę wam powtarzał właśnie tego rodzaju anegdoty, bo ja byłem typem człowieka, który był bardzo wycofany, nie umiał mówić po angielsku, kompletnie się nie umiał przełamać, głównie dlatego, że oczywiście jestem otoczony naszymi wspaniałymi rodakami, którzy uważają, że trzeba poprawić każdego, kto usiłuje mówić w obcym języku, w odróżnieniu od native'ów, którzy tego nie robią, ponieważ są kulturalni.
2411:  Maszyna na przerwie.
2413:  Czas na przerwę!
2416:  Słuchajcie maszyn.
2419:  Czas na przerwę.
2423:  Nie patrz na mnie, nie podchodź.
2426:  Tak właśnie.
2428:  Spotkaliśmy wreszcie introwertyka w tej grze.
2432:  Do odtworzenia bursztynowej komnaty trzeba co najmniej pięciu pokoleń wyzyskiwanych chłopów pańczyźnianych z korony Litwy i Rusi.
2438:  To jest prawda.
2441:  To jest prawda.
2442:  Smutna prawda, ale prawda.
2445:  Ojej.
2446:  Dobrze, tutaj jest ten czerwony punkt, który mnie naprawdę niepokoi.
2453:  Słusznie mnie niepokoił.
2456:  Widzicie, nawet maszyny odpoczywają, prawda?
2460:  Nawet maszyny odpoczywają, a wy nie!
2463:  Nie no, żartuję, wy odpoczywacie, bo jesteście na strumyku, ale dużo spośród osób, które to ogląda, nie odpoczywa.
2478:  Ja naprawdę... Co się dzieje?
2483:  Czemu ty atakujesz robota?
2486:  Przestań atakować robota!
2492:  Co ty robisz?
2492:  Coś ty... On zwariował!
2502:  Oczywiście, żeby z nim pogadać.
2504:  Wybierz styl walki.
2506:  Niech on się lepiej trzyma na daleki dystans.
2511:  Morderca.
2512:  To on!
2513:  Nie ja!
2514:  Wszystko przez to, że ten interfejs mnie oszukuje i wcisnąłem E zamiast F. Teraz roboty nie będą chciały z nami rozmawiać.
2527:  Pasywny mówicie, żeby wybrać?
2531:  Okej.
2534:  A czy to nie jest przypadkiem zły pomysł?
2539:  O nie, pisze Aleksandra, skąd wiedziałeś, że właśnie piszę sprawkę na zajęcia?
2543:  Ja to wiem po prostu, wszyscy jesteście chytrzy.
2547:  Każdą sekundę, jaką możecie, przeznaczacie na pracę.
2550:  Ja was znam.
2555:  Dobrze, mam nadzieję, że nie będzie atakowało więcej robotów, bo ja chciałbym, żeby one odpoczywały i się bawiły.
2560:  Czy możemy tu wejść?
2562:  Oczywiście nie ma tutaj nic oprócz brzydkiej tekstury.
2564:  Skąd ja to wiedziałem?
2570:  Zaraz użyjemy zapisu, moi drodzy, ale tutaj na razie są jeszcze jakieś znajdźki.
2576:  Czy ja mogę wziąć znajdźkę?
2578:  Czemu ja nie mogę wziąć znajdźki?
2579:  Dziękuję.
2581:  Nie mam do tego dostępu.
2583:  Sacchamstwo.
2585:  Dobrze, gdzie jest ten zapis?
2592:  Ale to czekajcie, nie było tak, że nam nie pozwolili?
2596:  Okej.
2597:  Teraz możemy.
2601:  Witamy Aśku na czatach.
2602:  YumeChan65, Karola jeszcze pisze, że chodził do takiej szkoły języka angielskiego, że nie było tam żadnych testów.
2607:  Metoda Kalana.
2608:  A tak, tak, znam sprawę i polecam.
2614:  Skrzynie z butkami są niedostępne.
2616:  Okej.
2617:  Idźmy dalej, moi mili.
2623:  Tędy nie przejdziemy.
2625:  Czyli musimy się stąd co, wycofać, dobrze myślę?
2627:  Trochę bez sensu.
2629:  Nie lubię strasznie backtrackingu.
2632:  Żeby iść, to trzeba na samolociki wskakiwać.
2634:  Co?
2640:  Eee?
2643:  Nie, nie mówcie mi, że... O nie!
2648:  O nie!
2654:  O nie!
2657:  O nie!
2670:  A wiecie co?
2671:  Paradoksalnie...
2673:  Przy sekwencjach platformowych taki widok jest lepszy, bo jak mam coś takiego zrobić z widoku pierwszej osoby, to jest katastrofa.
2683:  W Genshin Impact jest takie, niestety, durna mechanika, takich pływów powietrza do góry, w które trzeba wskoczyć i rozłożyć tam skrzydła.
2692:  Nigdy nie umiem wyczuć odległości.
2694:  Nigdy nie jestem w stanie tego zrobić z perspektywy pierwszoosobowej.
2696:  Tam jest trzecia osoba, naprawdę, ale ona jest z nadramion.
2701:  Zresztą wpychasz pięknego chłopca do samolocików.
2704:  Tak.
2708:  No, powiem wam, że jest o wiele łatwiej w ten sposób.
2720:  Dasz ich w powietrzu?
2721:  Boję się to zrobić.
2722:  Boję się to zrobić, to się źle skończy.
2725:  Wiii!
2728:  Uiii!
2729:  Udało się.
2730:  Aj, pięknie.
2731:  Cóż za wspaniała latarnia.
2732:  Przypomniały mi latarniane pustkowie.
2734:  Zobacz barwnik, a po co?
2737:  Po cóż mam zobaczyć barwnik, Seronox?
2741:  Mój znajomy chodził do takiej szkoły języka angielskiego, gdzie to zostało zadanie domowe i były testy na ocenę.
2745:  No tak, ja tak miałem właśnie.
2746:  Ja tak miałem w tej szkole.
2748:  To było York, nie polecam.
2754:  Dzień dobry.
2757:  F.
2758:  Tam dalej jest niebezpiecznie.
2760:  Zepsute.
2761:  Eee... Okej... Let's dance!
2766:  Let's dance!
2769:  Let's play!
2769:  Let's play!
2780:  Play!
2780:  Play!
2780:  Let's play!
2780:  Let's... Czy oni jadą czołgiem?
2782:  Let's sing!
2782:  Let's play!
2782:  Play!
2782:  Play!
2783:  Let's play!
2789:  To jest YouTuber, który się zepsuł.
2793:  Let's play, let's play, ale w 2023 roku robi się streamy.
2798:  Let's play, let's play.
2800:  Czy to jest dobry pomysł?
2803:  Ciała innych graczy.
2819:  Jeśli funkcje sieciowe są włączone, będziesz w stanie zobaczyć martwe ciała innych graczy?
2824:  Podchodząc do nich możesz wykonać jedno z poniższych.
2826:  Odzyskaj.
2826:  Zyskasz trzy losowe efekty.
2828:  Piszcie, żeby nie niszczyć.
2831:  Zależne od czipów używanych przez gracza.
2833:  Naprawa.
2834:  Ciało będzie podążać za tobą i pomagać w walce.
2839:  Wow.
2841:  Android kochający walkę widzi androida o czerwonych oczach w świecie piasku.
2846:  Napraw.
2853:  O bogowie.
2859:  O bogowie.
2864:  Ale numer.
2868:  Ale numer.
2870:  No dobrze, ale czy gra nas nie zmusza czasem do walczenia z tym czołgiem?
2876:  Walking Dead.
2877:  Dosłownie, nie?
2881:  Naprawdę uważasz, że jest dobrą ideą zostawić ten tank?
2883:  Jeśli nie są hostilne, to walczyć z nimi to zabawka czasu.
2906:  Co to jest?
2906:  Analizacja.
2907:  To urządzenie, które cię proponuje.
2933:  Zazwyczaj było to nazwane rollercoasterem.
2935:  Ludzie na pewno są dziwne.
2937:  Hej, 2B?
2937:  Tak?
2937:  Ludzie, którzy mnie dobrze znają, zazwyczaj nazywają mnie Nines, więc... Oh.
2939:  Więc co myślisz?
2941:  O co?
2941:  Mówię, jeśli chcesz nazwać mnie Nines, to w porządku.
2978:  Tomek, to była superbaja?
2979:  Tak, creepy horror chciałaś powiedzieć, Pusia.
2982:  To był creepy horror.
2984:  Jak zrobili ten mod w Skyrimie, który zamienia smoki na spadających Tomków, to było straszne.
2992:  Creepia, widziałeś mamę Muminka?
2994:  Mała Muminka jest gorsza od Bugi?
2997:  Czy ja mogę do tego wejść?
3000:  Otóż nie.
3007:  Otóż tak.
3019:  Co za szpagat!
3054:  Dzięki za oglądanie!
3093:  To było jedno z najpiękniejszych minut gamingu, jakie miałem kiedykolwiek w życiu.
3105:  9S jest pasywny w walce, tak.
3107:  Chaty powiedziały, żeby 9S był pasywny w walce.
3110:  Teraz to zmienimy, to znaczy będzie używał ataków takich jak wcześniej.
3115:  To znaczy... Dajmy nawet... Dobra, dajmy go na zbalansowany.
3126:  Ciało Kenny.
3130:  Cieszę się z trudnej bitwy w religijnej górze.
3132:  O nie.
3137:  To jest jakiś kompetytywny gracz.
3140:  Natychmiast go skarwestujmy.
3142:  Zobaczymy, czy ten zasłużył na... Umieram honorową śmiercią, spoglądając na ziemię?
3147:  Honor.
3150:  Bóg Ojczyzna Honorarium.
3153:  Głośni muzyka jest maksimum u mnie.
3155:  Jeszcze sprawdzę, czy Windows mi czegoś nie psuje, ale nie wydaje mi się, więc jedyne co mogę zrobić, kochani, to siebie przyciszyć.
3162:  Tak, ja mam wszędzie na maksimum wszystko.
3164:  Mogę siebie tylko przyciszyć, to jest wszystko, co mogę zrobić.
3170:  Nie.
3173:  Okej, tak.
3184:  Phantom of the Opera.
3187:  Dług horror drożyzna.
3191:  Jezus Maria, dlaczego jesteśmy znowu w Elden Ringu?
3199:  Jezus.
3208:  Co do diabła?
3212:  Nasze rekordy nie mówią nic o maszynie takiej!
3256:  Stop.
3261:  Jak ja by tego unikać?
3299:  Ja się obawiam, że tych uzdrowień nam nie wystarczy.
3302:  Nie wystarczy.
3314:  Nihil!
3315:  Nihil!
3316:  O tak!
3317:  Wiecie co?
3317:  Zrobimy sobie wskaźnik umiejętności.
3320:  Wskaźnik umiejętności ciągnę się szybciej.
3323:  Szczęście.
3368:  To próbuje nas hackować!
3369:  Jeśli zbieramy zniszczenie z hacku, to też nasz ciało będzie zainteresowane!
3400:  To mi!
3407:  To wygląda na... korpusy!
3431:  Jesteśmy serio atakowani z niebezpiecznymi androidami?
3436:  Czekaj, nie sądzę... 2B!
3437:  Zobaczyłem sygnały Black Box!
3438:  Nie sądzę!
3440:  Zostały zmienione w broni!
3440:  W porządku, to kończy się teraz.
3475:  Prawie zanalizowałem pattern hackingu przeciwnika.
3477:  Próbuję go znowu zhackować.
3478:  Trzymaj się!
3479:  Masz to!
3502:  Saturation attack triggered by enemy consciousness data.
3506:  Failure to destroy it quickly may lead to serious damage in memory regions.
3553:  Ja!
3554:  Ja!
3559:  Ja!
3584:  Go!
3607:  Co tu się stało?
3609:  Co tu się stało?
3609:  Przecież to było wybitne!
3635:  No i to, to jest walka z bossem.
3641:  To znaczy, to, to jest, moi drodzy, misterium, tak?
3649:  To jest piękne.
3650:  Nie trzeba słów, to jest jak balet.
3655:  Prawda, kowcia?
3656:  Wow, absolutne.
3657:  Dzięki za wsparcie od 8 miesięcy.
3662:  Zabiłem biedną, niewinną maszynę.
3665:  Wiecie co, ale jest nieprawdopodobnie przerażające to, jak ona wrzeszcza, że musi być piękna.
3669:  Nie wiem dlaczego, ale mi się przypomniał Czarny Łabędź, z całą tą obsesją wokół czynienia z ludźmi maszyn do robienia świetnej i ponadczasowej sztuki.
3684:  Bardzo podobne jak pochodne filmy typu na przykład Whiplash, o którym dyskutowaliśmy, tylko że zupełnie w innym rejonie muzyki.
3693:  straszne, ale w ogóle ta arena operowa, dajcie spokój, coś niesamowitego.
3700:  Upiór w operze dosłownie.
3702:  Shinzaki pisze, że dzięki za streama przypomniałeś mi, jak uwielbiam tę grę i nabrałem znowu ochotę na aplikanta.
3706:  No i ja od ostatniego streamu rozmawiałem z dyplomantką, której pracę recenzowałem zresztą i mówiłem, Boże, dlaczego ja nie zacząłem grać w Nira natychmiast po przeczytaniu Twojej pracy?
3719:  Powinienem był to zrobić.
3722:  Nieprawdopodobne.
3725:  Ciary.
3726:  No raczej.
3729:  Ciary Mary.
3742:  Tak, jestem uparty, mnie upór niszczy, to jest prawda.
3746:  Dad Kramer pyta, czy to postapo nie takie złe?
3748:  Dobre postapo nie jest złe, ale dobre postapo rzadko się zdarza.
3753:  Kazarką Adept Jamniczego Ognia trybutuję, za co dziękuję niezmiennie.
3758:  Ta lokacja i ten boss mają najlepszą opinię dźwiękową.
3762:  Oprawę dźwiękową.
3763:  Też tak uważam.
3765:  Ale jeszcze nie widziałem reszty i nie słyszałem reszty.
3767:  Podejrzewam, że gra jeszcze mnie nieraz zaskoczy, bo ja już ostatnim razem konałem z zachwytu, jak walczyliśmy z poprzednim bossem.
3775:  Czemu mają zasłonięte oczy?
3777:  Nie zostało jeszcze to wyjaśnione.
3779:  I jak znam tę grę, pewnie nie będzie.
3782:  Na tyle, na ile już się zorientowałem, że lubi nam płacać fabularne figle.
3786:  Na przykład człowiek myśli, uuu, świeci się na niebiesko, pewnie się da otworzyć.
3791:  I to faktycznie da się otworzyć.
3805:  Zresztą Krzysztof mówi, a, ale to jest taki plot twist, tu nie o to chodzi.
3810:  Krzysztof, tu o to chodzi.
3812:  Nie, to na pewno nie o to... Tu o to chodzi.
3813:  Tu o to chodzi.
3818:  Myślisz, że to jest po prostu symbol zaślepienia?
3821:  Nie, ja się zamykam, jest tutaj zbyt piękna muzyka.
3832:  Aaa!
3841:  Mika Papi pisze, że jest jedynym człowiekiem, którego konspiratora niestety nie mogła zapoznać.
3845:  Nie przejmuj się tym absolutnie.
3847:  Nigdy nie czujcie się zobowiązani, kochani.
3850:  Co tu jest w tylu martwych graczy?
3854:  Operatorzy mają zasłonięte usta, żeby nie puszczać pary z ust.
3857:  To jest... To jest ładne.
3860:  Czemu nie mam do tego dostępu?
3862:  Ej, może jest coś nie tak z moimi uzdolnieniami.
3866:  Znaczy, na pewno...
3867:  Nie programem poda, nie.
3869:  Chipy rozszerzeń, nie.
3871:  Gdzie ja mogę levelować?
3875:  Okej, czy ja zapomniałem jak się leveluje?
3884:  Tak powinno być na tym etapie gry?
3885:  Ale czemu ja nie umiem levelować?
3892:  Przecież jestem pewien, że to robiłem.
3896:  Jezus Maria, nie.
3898:  Mój drodzy, nie.
3904:  Ciekaw jestem, czy ktoś wymyśli, co się stało z moim mózgiem właśnie.
3909:  Dam wam chwilę, a tymczasem powitam mój spera w gronie trybutariuszy.
3917:  Otóż nie widzę na czatach pomysłów.
3921:  Albo jeszcze macie o mnie zbyt dobre zdanie, albo nie.
3925:  Tak, Kacperek, pomyliło mi się z Horizon Zero Dawn.
3929:  Tak jest!
3930:  Tak jest!
3933:  Byłem przekonany, że wykupiłem menu tylko z pierwszego, znaczy te umiejętności tylko z pierwszego rządku.
3947:  O nie!
3948:  Dobrze, czyli tutaj nic nie znajdziemy.
3951:  Czy to jest... to jest tak w moim stylu, że się bardziej nie da?
3960:  Yorotaros pytanie o to, czemu dodał levelek, zamiast mówić, że mu nie służy, powiedział, że dlatego, że RPG mają level.
3970:  Znaczy, lubię Primogemy, nie znoszę.
3972:  Uważam, że Genshin Impact byłby świetną grą bez wszystkich mechanizmów hazardowych gaczy.
3976:  Przez to, że jest gacza w Genshinie, jeżeli będziemy streamować, a będziemy, bo obiecałem na 75 tysięcy to, to nie będę nawet wchodził do tamtej podsekcji, z czystego protestu.
3989:  Nie chcę czegoś takiego promować, to jest okropne.
3997:  Dobra gra jest w stanie sobie poradzić naprawdę na milion różnych sposobów z monetyzacją i dobra gra free-to-play oczywiście i mówię tutaj o Warframe.
4007:  Wydaje mi się to, że minimapa zmienia się zgodnie z przyjętą perspektywą.
4009:  Prawda, to jest bardzo starannie zrobione.
4012:  Ja w ogóle uwielbiam minimapy.
4014:  No dobrze, moi drodzy.
4017:  Jak to hostiles?
4026:  Wyobraź sobie, o ile fajniejszy byłby Genshin przy Marcea, gdyby te postacie zdobywały się w ciągu fabuły wraz z poznawaniem czy zaprzyjaźnieniem się z nimi wszystkimi, prawda?
4039:  Zdecydowanie, a te hangout eventy, które są w Genshinie, mógłbym zrobić wykład na temat tego, jak bardzo są źle zrobione.
4047:  To jest podręcznikowy przykład koszmarnego UI-a.
4050:  Trzeba iść do wioski, mówicie.
4052:  Dobrze.
4054:  to może być zabójstwo wciąż powinniśmy przynajmniej iść tam i zbierać dane, prawda?
4063:  ja nigdy nie przyciszę muzyki w tej grze nigdy dobrze aż uwielbiam ten strój naszej bohaterki, jest wspaniały
4086:  Okej.
4088:  Aha, czy mam po prostu za nim podążać?
4089:  Dobrze.
4091:  It's a trap.
4092:  It's always a trap.
4094:  To zawsze jest trap.
4097:  Powiedział kapitan Huck.
4101:  Dobrze.
4103:  Ewidentnie nas tutaj wcześniej nie było.
4105:  Nie widzę, gdzie ten robot poleciał.
4109:  Dlatego, że mój mózg jest już zaprogramowany na szukanie znajdziek.
4119:  Z drugiej strony pisze Axel Aben, jak zobaczy, że banner Wanderera na samym iOSie wygenerował 25 milionów dolarów, to się rozumie.
4124:  No tak, tak, tak, wiecie.
4126:  Wiele osób, które zostanie deweloperami, może także spośród was będzie w którymś momencie miało dylemat etyczny, zarabiać w firmie na nieuczciwych behalikach i ich projektowaniu, czy się zwolnić i nie móc opłacać kredytu.
4141:  No wiadomo, co się wybierze, tak?
4142:  Dlatego jest potrzebna presja oddolna ze strony graczy i krytyków, pokazująca, że można inaczej i nie zgadzająca się na to.
4150:  Ale wiecie, w momencie, w którym co drugi streamer robi stream z wishowania i cieszy się jak głupi do sera, że klikając razy 10 wishowanie przemnożone razy 20 wywalił na 1000 dolarów w błoto,
4168:  No to to się nigdy nie zmieni wtedy.
4176:  No to naprawdę nie jest tyle warte.
4178:  Ja nawet rozumiałbym to, gdyby to nie było aż tak drogie, ale w takiej sytuacji wspieranie tego jest bardzo naganne etycznie, moim zdaniem.
4187:  Na szczęście większość streamerów, których przynajmniej ja śledzę, zaznacza co 5 sekund, że jest przeciwko temu.
4192:  Widzicie, co tutaj się dzieje pięknego?
4197:  To jest cudowne.
4199:  Level design w tej grze jest powalający.
4205:  O!
4206:  Dad Grammer pisze, że taki dylemat to nie dylemat dla deva, tylko dylemat biznesu.
4222:  Devowie nie chcą takich rzeczy robić, sam się nieraz zbuntowałem przeciwko takim rzeczom.
4226:  Szacunek z mojej strony, duży, olbrzymi.
4231:  Żeby było śmiesznie, kiedyś łudziło mi się, pisze Datuan Channel, że tak będziemy w stanie dodawać postacie, bo przy starterach Amberleesa i Keja.
4237:  Ha, ha, ha!
4238:  Tak!
4240:  Czy przegranie na kreaturze i myszce też kamera defaultuje na nieszczególnie wygodny kąt?
4244:  Jest mod, z którego ja korzystam.
4248:  którego właśnie nie musiałem ładować, co ciekawe, wszystko działa, czyli raz zadziałał i jest wszystko w porządku, tak mi się wydaje.
4258:  Bardzo to dziwne i niepokojące.
4259:  W każdym razie ten mod sprawia, że kamera nie wariuje, ale rzeczywiście przy defaultowych ustawieniach, bez zmodowania, jest koszmar.
4269:  Ktoś chyba nazywa NIOM ten mod?
4271:  Tak, NIOM.
4273:  Zresztą nie drażni ten chłop taś, który bez przerwy z nami rozmawia.
4277:  Nie lubię.
4296:  Krzysztof grający na modach jest wtedy, kiedy naprawdę się inaczej nie da, nie?
4301:  Poza tym moje niegranie na modach wynika głównie z tego, że nie chcę, żeby były jakieś awarie podczas Steamu.
4306:  Ja bardzo tego nie lubię, mnie to zbyt stresuje.
4313:  One się wszystkie poddają, to jest nieprawdopodobne, co tu się dzieje.
4320:  Czy to znaczy, że roboty zdają sobie sprawę z tego, że inne roboty są agresywne?
4329:  Wszystkie mają białe flagi.
4330:  Wygląda na to, że naprawdę nie chcą walczyć.
4348:  To jest coś, czego musisz zrozumieć.
4349:  Nie jesteśmy twoimi przeciwnikami.
4351:  2B!
4352:  Nie możemy wierzyć w niczego, co mówią maszyny!
4356:  Rozumiem, że widzisz nas jako przeciwnika, ale... Cóż, mój imię jest Pascal.
4363:  Jestem liderem tej wioski.
4365:  Ci, którzy tu mieszkają, nie chcą nic więcej niż żyć w spokojnej istnieniu.
4369:  Spójrz na siebie.
4370:  Zobaczysz, że to prawda.
4374:  Zresztą bym nastukał innym robotem tak bardzo, że reszta się boi, ewidentnie.
4382:  Jaaa!
4383:  Jak Sam Wit pocisnął!
4386:  O Boże!
4388:  God damn!
4388:  Jesteśmy we Francji!
4400:  Nie, to było zbyt mocne.
4405:  Taki podpis, Francuzi zawsze.
4416:  O nie.
4422:  Jak to będzie Skyrim zrobiony przez Netflixa?
4424:  Co wy mówicie?
4425:  W ogóle nie słyszałem.
4431:  Mam nadzieję... Aha, zapomniałem, że muszę robić sam voice acting, ponieważ komuś się nie chciało.
4435:  Właściwie to mam nadzieję, że zaniesiesz to do Anemony w obozie ruchu oporu.
4439:  Co to jest?
4441:  To filtr paliwa, o który prosiła.
4444:  Jeśli go do niej zabierzecie, stanie się jasne, że mamy pokojowe zamiary.
4447:  I nawiązane zostaną stosunki handlowe z burzliwo poddającą się Francją robotyczną.
4455:  Omelette i fromage.
4458:  Tak właśnie.
4460:  Jeżeli Francuzi mają coś dobre, to rzeczywiście jedzenie.
4468:  O, możemy zrobić taktyczny zamysł.
4473:  Trochę smutne jest to, jak Francja jedną wojną popsuła sobie reputację europejskiego hegemona i kozaka militarnego.
4478:  To jest prawda, to jest prawda, co nie zmienia faktu, że w dalszym ciągu te tradycje niestety celebruje, zwłaszcza jeżeli chodzi o ich partnerów ekonomicznych.
4487:  Rosja!
4494:  Bo tak to wiecie, Francja jest bardzo waleczna, jeżeli chodzi o to, o co chodzi wszystkim w dzisiejszych czasach, to znaczy o, nie wiem, ropę naftową, ponadto ropę naftową.
4503:  Wspomniałem o ropie naftowej.
4504:  Spróbujemy wyjść wyżej.
4507:  Spróbujemy było w tym momencie kluczowe.
4511:  Moje umiejętności nie pozwalają dobrze, moje umiejętności jednak pozwalają.
4516:  Czy zostanę wynagrodzony za to, że tutaj przyszedłem?
4522:  Nie zostanę wynagrodzony.
4525:  aktualnie, no tak na temat jednostki.
4528:  Zostałem wynagrodzony.
4531:  Mateusz pisze, wiesz, czy trafił na stream, to podczas grania w Pulsion Craft posłuchałem twojego głosu.
4535:  Witamy serdecznie Mateusza, jak jesteście pierwsi na streamie, to zawsze otrzymujecie dużo jamników od trybutariuszy, tak słyszałem.
4542:  Biliskos pyta, czy lubię żabie łódka, nie, nie zjadłem tego we Francji, tak samo nie jadłem ślimaków, w życiu mnie zjadł, ani nie, okropność.
4551:  Ja generalnie, gdybym mógł, to bym w ogóle nie jadł mięsa z przyczyn ideologicznych, dlatego też bardzo z wytęsknieniem czekam, aż wreszcie będzie syntetyzowane laboratoryjnie.
4564:  Będę żarł wtedy steki aż miło.
4571:  Niech zgadnę.
4575:  Nie masz teraz do czego dostępu.
4583:  Dobrze.
4585:  Jeszcze robię to, jak radzicie.
4586:  Kirito!
4587:  O, szanuję.
4589:  Jak to jest... Dobrze, to jest ktoś, kto grał w Sword Art Online, więc naprawiam.
4597:  Właśnie nie planowałem zagrać w Seagull Marceo.
4601:  Zadanie!
4602:  Dlaczego kuliste masz na nic z nami rozmawiać?
4613:  Ooo, moi drodzy, egzystencja poprzedza esencję.
4620:  Zaczynamy wchodzić na tematy filozoficzne.
4622:  Haha, zbierać esencję.
4632:  Człowiek jest tylko tym, co sam z siebie stworzy, niczym więcej.
4637:  Poza tym.
4637:  Eee, halo?
4641:  Tak, ty jesteś.
4644:  Chwila, chwila, chwila.
4645:  Nie mów mi, już wyedukowałem.
4646:  Przybyliście tu, by słuchać, jak on sprawia o wielkich tajemnicach istnienia.
4649:  Tak właśnie, robocie w kapeluszu.
4652:  Albo może powinienem był rzec robotyczny kapeluszu.
4655:  Gdzie zaczyna się kapelusz, a gdzie kończy się robot?
4658:  Czy jesteście jednością?
4660:  Czy traktujesz kapelusz jako część swojego ubrania?
4663:  Czy też nie uważasz, że jest to ubranie, ponieważ nie została w ciebie wdrukowana kulturowa...
4670:  Idea niższości każdego, kto odziany nie jest, ponieważ Biblia i mit stworzycielski Adam i Ewa i nagość i ble i wąż straszny, który nauczył ludzi seksu, ale jesteś robotem.
4682:  Więc czy kapelusz uczy cię seksu?
4686:  Dobrze, więc zacznijmy od dyskusji na koncepcję egzystencjalizmu.
4689:  Ja myślałem, że myśmy tę dyskusję już zaczęli.
4693:  Istota i egzystencja to dwie strony tej samej monety.
4696:  Dobrze.
4696:  Gdyby to był dialog sokratejski, to za każdym razem byłoby dobrze, a potem byłoby takie, w którymś momencie, aaa, mam cienie.
