🔴 Marionetka bywa wściekła | LIES OF P Livestream #8
🔗 https://www.youtube.com/watch?v=BpC14_WffF8

13:  Zdjęcia i montaż
5401:  Tu jest drabina na górę.
5403:  Tutaj nic.
5404:  Może jeszcze sprawdzimy to miejsce.
5408:  Tak, tu jest ta winda dziwna.
5410:  Dobra, to zanim windę obczajemy, sprawdzamy to miejsce.
5417:  Czemu ja zawsze wchodzę w płyty naciskowe?
5419:  Czemu zawsze?
5421:  Tu są dwie windy.
5425:  Ominąłeś jeden kwarc na bagna?
5427:  Gdzie jest, Jakubie, ten kwarc na bagna?
5429:  Co ty mówisz?
5433:  Wszystko znalazłem na bagna i nowy strój mamy.
5435:  To jest dobra wiadomość.
5439:  Jakiż to strój?
5446:  Mrok No moi drodzy Zostajemy z tym Zostajemy z tym absolutnie Gdzie wylądowaliśmy?
5465:  Ja autentycznie się już pogubiłem
5469:  To jest jakiś NPC.
5471:  On nie chce nas zabić.
5473:  To niezwykłe.
5475:  Obiekt doświadczalny 826.
5478:  Severus Schnaps!
5483:  A my jesteśmy jak Severus Schnaps, okej.
5488:  Czy nie ma cylindra?
5490:  Nie ma.
5497:  Oooo, znaleźliśmy gest, to jest dla tego typiarza na bagnach.
5502:  Moi drodzy, ważne rzeczy.
5503:  Od niego dostajemy kwarc.
5522:  Dla mnie nie ma nic istotniejszego niż kwarc.
5525:  Brama przy mości, gdzie poznajesz Hugo powinna być teraz otwarta, jest za nią kwarc.
5528:  A!
5530:  To tam nie byłem, Jakubie.
5531:  Dobra, dwa kwarce, moi drodzy.
5536:  Tu jest boss.
5539:  Tu jest boss.
5541:  O nie, teraz mam w głowie Snape.
5543:  Snape.
5544:  Severus Snape.
5545:  My też Nadio już mamy.
5546:  Snape.
5547:  Snape.
5548:  Severus Snape.
5549:  Dumbledore!
5550:  Snape.
5551:  Snape.
5552:  Severus Snape.
5553:  Harry Potter!
5553:  Harry Potter!
5554:  Harry Potter!
5555:  Tak.
5556:  Nie będę żadnego bossa teraz Bartolinieze.
5559:  Teraz to my musimy ogarnąć te dwa kwarce.
5564:  Za bramą na bagnach są dwa kefarece, dwa kefarece nawet, żartujecie sobie w tym.
5574:  Otwieraj szybciej.
5576:  Dobrze, tam jeszcze była jedna winda.
5581:  Sprawdzimy windę.
5585:  Winda numer dwa.
5587:  Coś do czytania z wątkiem mitologii greckiej.
5590:  Free vs Free Anthem proponuje po pierwsze Rick Riordan, Bogowie Olimpijscy, najlepsza sprawa.
5596:  Po drugie jest taka książeczka, strasznie lubiłem to, właśnie pod kątem czytania stricte o rzeczach mitologicznych.
5603:  Czarne okręty pod troją i wędrówki Odyseusza, Rosemary Sutcliffe.
5607:  Czy ja to mogę wam znaleźć, bo to jest w drugim pokoju, nie chce mi się tam iść.
5611:  Rosemary Sutcliffe.
5615:  Eeeem... Czarne okręty?
5620:  Tak, to jest to.
5622:  Ale to jest stare.
5623:  Czarne okręty pod troją opowieści z Iliady.
5625:  Jeszcze były wędrówki Odyseusza.
5629:  To, o Jezu, jak ja to lubiłem.
5630:  Coś wspaniałego, absolutnie.
5633:  Świetna fabularyzacja.
5638:  Co tutaj jest?
5643:  Przepra... R. Tego się kompletnie nie spodziewałem.
5660:  Au.
5669:  Czy czytałem Babel?
5670:  Babel Rebeki Kwang?
5671:  Nie, jeszcze.
5673:  Przede mną.
5675:  No widzicie?
5675:  I tu jest skrót łup.
5678:  O Boże, a to jest niebezpieczne.
5681:  Czy ja się tutaj dostanę, jak ja spróbuję?
5683:  Nie, ja się na pewno tutaj nie dostanę w ten sposób.
5688:  Oj, oj, oj, oj.
5712:  Poprzednia winda to był skrót, dobrze wiedzieć.
5717:  Dobrze wiedzieć.
5720:  Ilion dana Simonsa, chociaż nie fantasy.
5722:  Tak, Ilion to jest bardzo dobra narracja mitów greckich, absolutnie.
5729:  Jakżeż ja się niesamowicie cieszę.
5731:  Od kiedy motyl oddaje?
5732:  Dobre pytanie, prawda?
5735:  To było tutaj?
5736:  Chyba, ja już nie wiem.
5738:  Myśmy odeszli tak daleko, że już nie wiem.
5741:  No ale powiem wam, że to taka bardzo souls-like'owa, znaczy nie, to dark souls'owa jest lokacja, bo tu wszystko jest połączone ze wszystkim.
5753:  No, niedobrze.
5756:  No, bardzo niedobrze nawet.
5766:  Dobra.
5768:  Whatever.
5768:  Idziemy, idziemy trybem Elden Ringowym, moi drodzy.
5775:  Przepraszam, on tu jest!
5779:  O nie.
5781:  On tu wraca!
5782:  To nie był... Co z windą?
5793:  Czemu nie ma windy?
5795:  Czemu nie ma windy?
5820:  Au!
5821:  Er, er!
5828:  Nie umiem go skontrować.
5840:  Chacia puk, chacia puk, chacia puk.
5842:  Dobra.
5842:  Och.
5842:  Och.
5852:  Dobra, więc któraś winda to był skrót, tak?
5857:  Czy ta winda to jest ten skrót?
5861:  Oj, oj, oj.
5863:  Witam wszystkich.
5864:  Weszłam i cisza.
5864:  Krzysztof milczy.
5866:  Myślę, net mi się zepsuł.
5867:  Nie, to był straszny wróg łup.
5870:  Okropny.
5876:  No i co?
5877:  Nie działa ta dźwignia, moi drodzy.
5880:  A może działa?
5883:  Chyba działa.
5886:  Załamanie nerwowe było, Caladrio, dlatego, że straciliśmy wszystkie praktycznie nasze runy.
5892:  Dobrze, to po nas wjedzie na dół.
5894:  Ja mam bladego pojęcia, to chyba będzie skrót, prawda?
5899:  Tak mi się wydaje, że to jest skrót.
5901:  Bardzo, bardzo, bardzo, bardzo w dół jedziemy.
5905:  Bardzo w dół.
5907:  Czy to jest ten skrót łup?
5910:  Czy nie?
5910:  Nie.
5913:  A tak, tu byliśmy, z nim rozmawialiśmy.
5916:  Dobrze.
5923:  No to jest boss, mówię wam.
5927:  To jest na 1000% boss.
5930:  Albo miniboss.
5933:  Nie?
5934:  Ja tu byłem?
5936:  Co?
5938:  Aaa...
5944:  Zaklikało!
5948:  Zaklikało, już rozumiem.
5951:  Tu były dwa Skorpiony, dokładnie tak.
5954:  Ale jest ładnie połączona ta lokacja, powiem wam, to mi się podoba.
5962:  Poza serialem Percy Jackson, Ljorda ma jeszcze 3 książki z tego świata?
5965:  O proszę, nie wiedziałem.
5968:  Ador, nie poddawajcie się, zgłaszajcie to wyżej.
5971:  To, że wychowawca nic nie mówi, to jest problem wychowawcy, nie wasz.
5977:  Nie mogą ludzie ignorować takich zgłoszeń, no naprawdę.
5982:  Przy drugiej windzie jest ważny NPC.
5984:  Tutaj też był ważny NPC.
5986:  Ale my jeszcze mamy się przenieść na bagna, moi drodzy.
5989:  No poważne sprawy w ogóle są.
5991:  Lecimy.
5995:  Masz obok wejścia drabinę do gwiazdołypu, a to prawda, to prawda, że chórek przepadł na szczęście.
6003:  O Jezu, Mighty Penguin pisze, że się przebił przez Wurta z Uczty Wyobraźni, czy coś jeszcze z tego cyklu mu poleciło, ale Wurt jest strasznie ciężki.
6009:  Jak przebije się przez Wurta, to uderzaj do Imaiki Cliva Barkera.
6019:  Zanim Imaika, to ja może...
6031:  Czy ja mogę?
6032:  Czy ja nim... Czy ja mogę?
6034:  Dobrze.
6046:  Więc i Majka Klejwa-Barkera.
6053:  Polecam.
6053:  Powiedział profesor...
6060:  Tu jest ten zdrodziecki, obrzydliwy motyl.
6064:  Widzicie, to nie motyl sprawił, że ja...
6066:  CZUJESZ?!
6074:  On faktycznie nam oddaje!
6099:  Co za skurwiel.
6103:  No to jest szczyt wszystkiego.
6107:  Złote motyle atakują.
6109:  Musisz trzy hity przeczekać.
6111:  Dobrze wiedzieć.
6112:  Pierwszy raz zauważyłem złotego motyla.
6114:  Chyba.
6125:  Nie, to jest dramat.
6126:  Śmiech Voldiego?
6127:  Proszę bardzo.
6138:  Nauczyć typiarza to chodzi na parza.
6141:  Tu jest on z kolei.
6153:  Krzysztof nie wiedział, jak cudownie.
6156:  Przestań, przestań, przestań, przestań, przestań.
6158:  R.
6163:  Czy ja mogę odzyskać władzę nad... Czy ja mogę odzyskać władzę nad widzeniem?
6167:  Dziękuję.
6177:  Boże, drogi, on ma jakiś nowy moveset.
6180:  To jest często... Dobra, trzeba go zachęcać do tego, żeby właził tu.
6184:  Dobra.
6205:  Dramat nad psią miską.
6211:  I tu będzie ten następny.
6213:  Będzie recenzja Lokiego?
6214:  Nie sądzę.
6217:  Nie mam ostatnio czasu na recenzję.
6221:  Pewnie zauważyliście zresztą.
6225:  Ale może.
6226:  To wszystko zależy od tego, czy mnie jakoś zachwyci, czy nie.
6229:  Jak mnie nie zachwyci, to trudno.
6239:  Przestań, przestań, przestań!
6247:  Jezus, nie mogę tego.
6251:  To jest jakaś kompletna satyra, to co tu się dzieje.
6257:  To jest jakaś kompletna satyra, ja nawet nie wiem jak tam wrócić.
6262:  No dobra, już wiem.
6268:  Już wiem.
6272:  Boże, ja tracę życie za życiem!
6278:  Straszne.
6283:  Zakładamy się ile razy Krzysztof spadnie z tego mostu?
6285:  Jeszcze co najmniej 70.
6289:  Poczekam na trzecie starcie ze śmiercionośnym motylekiem.
6292:  Ja już nic nie mówię, Kaladrio.
6303:  Dobrze.
6304:  A Doe, widzę co piszesz, tak jak ci mówiłem, nie ma możliwości innej, niż zgłosić tego do kuratorium.
6311:  Pogadaj z rodzicami i zróbcie takie zgłoszenie, bo zgłoszenie rodziców będzie, no niestety, prędzej potraktowane przez kuratorium jako pilne, niż zgłoszenie uczniów.
6323:  W takim świecie cudownym żyjemy.
6325:  No dobrze, zginął przynajmniej jak raz.
6329:  Okej, wiecie co, ja olewam tego motylka teraz.
6333:  A może...
6344:  Tak, bo zobaczcie, on celowo tutaj... Jezus, tam jeszcze jest jakiś przeciwnik.
6353:  Jezus, co tu się dzieje w ogóle?
6357:  Założę się, że on ma większy zasięg niż ja.
6359:  Nie.
6375:  Nie, szlak mnie jasny trafi.
6379:  Szlak mnie jasny trafi, po prostu... Tak złośliwie zaprojektowana lokacja tutaj, z tym pierdolonym mostkiem.
6395:  Nie, ja nie znoszę, no nie znoszę, będę tam 70 razy biegł.
6408:  Nie można go zrashować, właśnie na tym polega problem.
6410:  Nie można zrashować czegoś, co cię spyka z pieprzonego mostu.
6417:  Nie można było ogarnąć tego, że... Tego rodzaju mechaniki absolutnie nie zwiększają poziomu trudności, tylko poziomu frustracji.
6432:  Ja wiem, że ten motylek ma kwarcfroget, ja wiem, tylko ja nie mogę z nim walczyć na mostku, który jest zaprojektowany tak, żebyś za każdym razem z niego spadał.
6450:  Autentycznie zamierzam go w ten sposób wyeliminować.
6454:  Albo w ogóle z nim nie walczyć.
6455:  Tak, zamierzam w ogóle z nim nie walczyć.
6458:  Pa pa.
6463:  Czy mam jakąś broń miotaną?
6464:  Mogę kupić fanko wiedźmina i w sumie by trzeba było zakupić dużą ilość tejże.
6470:  Ale szkoda mi było ergo, ponieważ wolałem levelować.
6474:  Levelowanie zawsze bezpieczniejsze.
6476:  I wiecie co?
6478:  Mam w nosie.
6485:  No.
6487:  Ma tak erratyczne te ataki.
6497:  No.
6499:  Dobrze.
6501:  Ostrzałka naszym przyjacielem.
6504:  Teraz tak, teraz ten cholerny motylek.
6512:  Jedyna opcja.
6519:  A, patki!
6520:  Księżycowy Kamień Pełni, to nie jest kwarc.
6523:  Czemu mi powiedzieliście, że to jest kwarc?
6525:  Dlaczego mnie okłamujecie?
6528:  Przecież to jest zasmucające.
6532:  Więc możemy teoretycznie w niego siedź tym.
6537:  No ale widzicie, 69 nice.
6541:  Że ma to raczej małe znaczenie.
6555:  Dobrze.
6557:  Teraz jak ten mostek... Dobrze.
6560:  Przynajmniej tyle.
6563:  Jezu, wreszcie!
6565:  Ale trzeba było się sposobem wziąć.
6567:  Patrick27, dziękuję serdecznie za wsparcie od dziewięciu miesięcy.
6570:  To już dziewięć miesięcy.
6572:  Tak jest.
6572:  Och.
6578:  A propos tego niewalczenia, ostatnio po 14 godzinach walki pozbyłem się Maleny w Elden Ringu, pisze Zły Czarownik.
6583:  Gratulacje serdeczne, to jest poważna sprawa i poważne osiągnięcie.
6587:  Ja wciąż uważam, ja wciąż uważam, że ja pokonujący Midira w Dark Souls 3 to jest większe osiągnięcie niż napisanie doktoratu.
6596:  Nie żartuję.
6599:  W tym wysokim hotelu, gdzie jesteś teraz, holu, na pierwszym piętrze jest skrzynka ze wskazówką wiodącą do kwarcu, jeżeli zaniesiesz wskazówkę do Weniniego.
6605:  Na pierwszym piętrze?
6606:  Od które to jest?
6610:  Motylki już nie są naszymi przyjaciółmi w Hogwarts Legacy.
6612:  Nie inaczej, Hao, nie inaczej.
6616:  Dobra, ja nie wiem, gdzie jest pierwsze piętro, więc na razie idę do góry.
6620:  Zbyt się cieszę, że osiągnąłem tę górę.
6623:  Nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie.
6626:  Nie mówcie mi nawet, że to jest walka z bossem.
6635:  Pierwsze piętro to jest to najwyższe.
6637:  To jesteśmy na najwyższym, czerwony lis.
6639:  Aha, chodzi ci, że teraz jesteśmy na najwyższym.
6643:  A mamy iść na pierwsze.
6654:  Dobra.
6659:  Pierwsze piętro.
6662:  Ja wiem, gdzie to jest.
6663:  Jest dwa poziomy niżej.
6664:  A!
6665:  Tam, gdzie ja usiłowałem wskakiwać i się nie dało.
6668:  To jest tam, moi drodzy.
6671:  Może tędy się uda po schodach?
6674:  No są schody.
6675:  I schody nawet działają.
6679:  Czy ja tu byłem?
6685:  Boże, nie wiem.
6689:  Hmm...
6697:  Hmm... Hmm... No dobrze, tutaj można zejść.
6705:  Tak.
6708:  Tu są ci dwaj typiarze.
6713:  A oczywiście, że jego atak działa tutaj, a mój nie, prawda?
6719:  Bardzo fajne, prawda?
6721:  Też by mi się bardzo to spodobało.
6723:  Wiecie co?
6724:  Wiecie, co się robi w takich sytuacjach?
6726:  Pokażę, co się robi w takich sytuacjach.
6728:  Lera, jasno.
6736:  Przepraszam, w takich sytuacjach się zapomina, że w tej grze nie zatrzymuje się czas oczywiście w momencie, w którym ktoś usiłuje coś sprawdzić we piwniku.
6764:  Whatever.
6766:  Wszystko mi jedno.
6770:  Nie będę, nie będę łaził po te cholerne dusze już.
6774:  Nie będę.
6775:  Mam dość łażenia po dusze.
6783:  Wolę mieć teraz 5 tysięcy niż 8 tysięcy.
6787:  Po błądzeniu nie wiadomo gdzie.
6792:  Najgorsze jest to, że ja naprawdę nie wiem gdzie iść.
6797:  Ma być zmieniony system punktacji za publikacje naukowe.
6799:  Balrog ten system należy zlikwidować, a nie zmienić.
6803:  Niestety.
6804:  Więc póki mówią, że należy zmienić system punktacji, to jest to samo co za cenami, tak?
6808:  No, prowadźmy skalę ocen 1-4.
6810:  Nie.
6811:  Problem jest ze skalą.
6814:  Tak, wolę 5 od 8 tysięcy groin stompę.
6817:  Wolę, ponieważ za 8 tysięcy muszę się zapracować nieproporcjonalnie do efektów.
6827:  Jak masz dość łażenia, to zatańcz na rurze.
6829:  Co to jest za rada, Lucyfer?
6833:  Czy ja wyglądam jak ktoś, kto ma rurę w domu?
6838:  Idź tam, gdzie był ten typo, co nie był bossem.
6841:  Postaram się.
6843:  Pierwszy raz usłyszałem zdanie, jeżeli masz dość łażenia, to zatańcz na rurze.
6848:  Pierwszy raz w życiu.
6849:  Hehehehe.
6862:  Przestań... Za bardzo mnie zachęcacie, żebym przeposzedł tam, gdzie... O nie.
6869:  Jezus, nie, nie, nie, nie, nie, nie, nie, nie.
6878:  Proszę, ja nawet, ja nawet, ja nawet...
6885:  jakiś dramat.
6896:  Ale tak, Kossa będzie na nich lepszy.
6897:  O Boże, ale Kossa zadaje zdecydowanie mniejsze obrażenia.
6901:  To jest smutne.
6913:  Dobra.
6915:  Boże, co to za spadek klatkażu?
6917:  Nie chcę czegoś takiego.
6920:  Więc jeszcze raz.
6921:  Usiłowałem dojść na pierwsze piętro, tak?
6924:  Tutaj.
6927:  Jak ja mam to zrobić?
6929:  Czy ktoś wie, jak to zrobić efektywnie stąd?
6932:  Bo ja nie wiem.
6936:  Lucyfer pisze, że wyglądam na człowieka, który ma rurę w domu.
6939:  Aha.
6961:  Dwa macie.
6977:  Men of his words, Krzysztof szedł na dół.
6987:  Nie.
6989:  Nie.
6995:  Fantasy lekkie i przyjemne, Trudy Caravan polecam w tej wymiarze.
6999:  Albo Świat Czarownic Andre Norton.
7007:  Czy ja dodałem śmierć?
7008:  Wiecie co, dodam na wszelki wypadek jedną, będzie na zaś.
7012:  Boże, znowu ten typiarz.
7014:  Nauczyć typiarza to chodzi na parze.
7027:  Inaczej, czy tutaj nie ma normalnych schodów stąd, żebym ja mógł tam wyjść?
7032:  A ja już wiem, co można zrobić, ja już wiem.
7035:  Wiem, co można zrobić.
7039:  Wiem.
7040:  Wiem, tu będzie przejście, mówię wam.
7043:  To było w drugą stronę, cholera jasna, ja nienawidzę tych pieprzonych wind, nienawidzę wind, nienawidzę wind!
7055:  Tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-tu-
7083:  W dół.
7084:  Tu w dół?
7085:  Czy, dobra, czy to, czy tu w dół?
7092:  Ten bosco rzekome strunny panie za pierwszy... O, to zawsze, Mieczysław, to zawsze.
7100:  Tu w dół.
7124:  Czy to wygląda na kwarc?
7130:  To nie jest kwarc.
7137:  To nie jest kwarc.
7160:  Wróć się na bagna.
7163:  Wrócimy się na bagna.
7166:  Wrócimy się na bagna w tak zwanym... Wiecie kiedy się wrócimy na bagna?
7170:  W swoim czasie.
7182:  Chciałem po prostu przebiec obok niego, ale się nie da.
7201:  To nie jest moja wina, ani wasza posolona, że kwarc w tej grze został zaprojektowany jako surowiec, który nigdy nie wypada.
7207:  Ten koloton MS... Nie, to jest kwestia tego, gdzie on ma placement.
7212:  Bo z nim się dobrze walczy, ale na otwartej przestrzeni.
7219:  Typa, którego zawsze uciekasz, zabij, bo z niego wypada kwarc.
7222:  Nieprawda.
7224:  Kwarc wypada z minibossów, Batrus.
7226:  Ktoś liczy, że Krzysztof umarł?
7228:  Krzysztof liczy.
7229:  Macie licznik nad moją gębą.
7237:  Dobrze, muszę zmienić teraz z powrotem na lepszą broń, bo przecież to jest jakiś dramat.
7250:  Przestań, przestań, przestań, daj mi przejść, daj mi przejść, daj mi, daj mi przejść!
7254:  Daj mi, cholera jasna, przejść!
7259:  Ja nie znoszę tych długich tras od ognisk!
7269:  Pa pa!
7273:  Więc z nim walczyliśmy i z niego nie wypadł na przykład kwarc.
7277:  Kwarstw dla zarządu, dla pana Areczka, co najwyżej mechanizm Legionu?
7280:  Dokładnie tak, absolutnie.
7282:  Czy jestem zdumiony?
7283:  Nie.
7322:  Jeszcze ten, jeszcze ten.
7326:  Dobra, ale nie powiedzcie mi, błagam, że to nie jest walka z bossem, bo ja tego nie wytrzymam.
7334:  Kwarc obowiązku jest tylko z marionetek przyszłości, tak.
7336:  Dobra, trudno, idziemy tutaj moi drodzy.
7340:  Ja w razie czego mam parowanie.
7344:  Kto to jest?
7356:  Czarny kot, biały kot.
7358:  Goran Bregovic.
7358:  Poczekajcie, czy on ma kwarc?
7361:  Czy on ma kwarc?
7364:  Aha.
7398:  Jezus Maria!
7399:  Au!
7399:  No i co?
7425:  Jezus, nie mogę użyć mojej zdolności.
7430:  Dobrze.
7438:  Au.
7439:  Przestań.
7459:  Czemu oni wszyscy muszą mieć cholerne halabardy?!
7478:  Dobrze, wreszcie.
7481:  Ja nie mam szans z nim, wiecie o tym, prawda?
7504:  No i, no i... Dobra, ginij.
7522:  Och... Och...
7527:  Jak ja nie lubię dźgających przeciwników.
7532:  Czy to nie jest ten typ, co zawsze z panią Lee schodził?
7534:  Nie wiem, ale przysporzył mi zbyt dużo trudności.
7540:  I?
7541:  Gdzie jest mój kwarc?
7542:  Dlaczego ja dostałem maskę?
7543:  Dlaczego ja dostałem maskę?
7546:  Dlaczego ja dostałem znowu jakąś maskę?
7548:  Jeszcze odrażającą maskę.
7550:  Ooo, to ładnie wygląda.
7554:  Dlaczonko.
7557:  Ta maska jest najładniejsza, moi drodzy.
7559:  Maska Białej Damy.
7560:  Chcecie mi powiedzieć, że ja tutaj wylazłem po nic?
7564:  Chcecie mi powiedzieć, że ja tu wylazłem po nic?
7568:  Jak to jest możliwe?
7575:  Eee?
7576:  Tu nic nie ma fizycznie, w ogóle.
7578:  Zero, nul.
7579:  Eee...
7590:  Jestem zasmucony.
7595:  Masz przejście?
7596:  Gdzie mam przejście?
7597:  Gdzie mam przejście?
7601:  Tu nie ma przejścia.
7603:  Żadnego.
7606:  Chyba, że jestem ślepy.
7608:  Jezus Maria.
7618:  Przeraziłem się sam sobą w tym momencie.
7623:  Autentycznie przeraziłem się sam sobą.
7628:  O nie, znowu muzyka.
7630:  Gdzie on?
7630:  Nigdy, nigdy.
7635:  Okej.
7639:  Tutaj.
7644:  Aha!
7649:  Nie, nie będę tam zaskakiwał, nie ma takiej możliwości.
7653:  No ale to przejście nam nic nie dało chyba.
7656:  Chyba, że ja się mylę.
7657:  To jest możliwe, to jest możliwe.
7668:  Wiecie, co się stanie, jeżeli ja tam spróbuję przeskoczyć, prawda?
7676:  Chyba, że to jest winda jakaś.
7679:  Tak.
7682:  To jest winda.
7689:  No właśnie, tak sądzę, że tam można przeskoczyć, ale się wtedy spada.
7694:  Nie skocz, tak tam spadniesz, no właśnie, no właśnie.
7702:  Boże, tak, proszę, Jezus Maria.
7708:  Nareszcie.
7712:  Nareszcie.
7719:  O boże, czy ja naprawdę nie... Ja spróbuję go poparować.
7758:  O mój Boże
7779:  Gdzie mój kwarcz?
7786:  Daj mi ten kwarcz.
7788:  Ten jeden kwarcz.
7792:  Na lagi może pomóc F5, czasem się tak dzieje, moi drodzy, że trzeba odświeżyć.
7795:  Ej, ale on się... A, on się spawnuje, czyli to jest bardzo dobry farm spot, moi drodzy.
7835:  OK.
7838:  O tak, teraz u mnie też są lagi.
7840:  Coś się niedobrego co jakiś czas u mnie dzieje, nie wiem dlaczego, z połączeniem.
7849:  Tak, więc teraz też drzewa będzie odświeżyć, moi drodzy, niestety, bo teraz zobaczyłem u mnie, że był problem.
7857:  Coś dzisiaj UPC nie dowozi.
7860:  O, standard.
7861:  UPC zostało wykupione przez cholerne Play i od tego czasu są problemy.
7873:  Dobrze, tu... Nie znam tego, nie... Kto to jest?
7878:  A może go znam?
7883:  Zaraz, zaraz, zaraz, zaraz, zaraz.
7885:  Pss, podej... O Boże.
7895:  A znam, one są niebezpieczne wbrew pozorom, bardzo niebezpieczne.
7900:  Kiedyś całe stado nas zaatakowało i to był straszny problem.
7904:  Wpc zawsze był problem i nigdy nie miałem problemów przed wykupieniem przez play.
7907:  Absolutnie nigdy.
7909:  NASTĘPNY!
7913:  Na to nie jestem gotowy.
7953:  Au au
7960:  Strasznie to cholerstwo silne.
7966:  Dobra, tutaj nie ma czasem jakiejś dźwigni, która otwiera tę bramę?
7970:  Nie ma?
7970:  Czy ja nie widzę?
7973:  Chyba nie, a Boże drogi, ta twierdza jest przerażająca.
7978:  Ta twierdza jest absolutnie przerażająca i Boże, tu wszędzie są rozgałęzienia.
7984:  Jak je mam zapamiętać, gdzie iść?
7991:  I kaszojat znowu pełzający.
8002:  Na down detectorze YouTube ma też problemy egzystencjalne.
8004:  O nie, o nie, tylko nie to.
8011:  To się u wszystkich streamerów tak doczytuje od czasu, kiedy YouTube prowadziło obowiązkowe reklamy?
8015:  Tak, to też jest możliwe.
8017:  eksperymentują z funkcjonalnościami, o które nikt nie prosi i takie są konsekwencje i efekty.
8026:  Przestań wyciągać swój obrzydliwy język.
8030:  Dobra, ile tutaj tego jest?
8033:  Bardzo dużo.
8038:  Zostaw, zostaw, nie rusz, nie rusz!
8042:  Wiecie co, tutaj chyba będzie lepsza posa, tak mi się wydaje, na tych przeciwników wszystkich.
8046:  Chociaż ja już nie wiem nic.
8050:  Mmm, oczywiście.
8053:  Cała załoga statku Davy Jonesa nas atakuje.
8056:  Krzysztofu Przemka Górczeka.
8057:  Połączenie jak... Dobre jak ogień i niedoma, jak pisze Paweł.
8060:  A to się cieszę.
8060:  W poniedziałek jadę.
8064:  Moi drodzy, mam bardzo złe przeczucia.
8065:  Co to jest?
8067:  Tego nie znam.
8072:  To jest silne.
8073:  Wiedziałem, że to jest silne.
8079:  O nie, to nie jest silne.
8080:  To tylko tak wyglądało przerażająco, jak zwisało.
8087:  O nie, nie to, nie to.
8091:  Jezus, co to jest?
8093:  To jeszcze żyje?
8099:  Boże drogi.
8108:  NIE!
8118:  Boże, nawet nie zauważyłem tego ataku, ale pamięć mechaniczna zadziałała.
8125:  Jezus, przerażające miejsce!
8130:  Wydaje mi się, że YouTube sprowokował ataki na swoją infrastrukturę wymuszeniem reklam.
8133:  Myślicie, że to jest celowe?
8136:  Okej, żadna z tych bram się nie da otworzyć chyba.
8140:  Może ja jestem ślepy?
8142:  Ale nie widzę tutaj żadnej dźwigni, nie ma tutaj żadnej dźwigni.
8144:  Jezus Maria, błądzenie po tym miejscu będzie dla mnie koszmarem.
8151:  Naprawdę.
8153:  Tutaj jest jakaś drabina, której nie znam.
8157:  Ale za to mamy zaokrąglone rogi filmów, tak?
8160:  Absolutnie czerwony list, są zmiany.
8162:  Wszyscy ich potrzebowaliśmy.
8165:  Dobrze, ja idę do drabiny, którą odblokowuję.
8168:  Potrzebujemy, moi drodzy, tutaj skrótów, bo inaczej uświrkniemy, tak.
8172:  Tok, tok, tok, tok, tok, tok, tok.
8179:  Niesamowite.
8180:  Ja co jakiś czas mam w OBS-ie to.
8186:  No ale to jest po mojej stronie, moi drodzy, bo UPC ma 11 megabitów na sekundę uploadu, a powinien mieć 40.
8191:  Zwykle mamy 40.
8195:  To jest po mojej stronie tym razem, nie YouTube'a.
8197:  Jeszcze sprawdzam speedtest teraz.
8201:  Niedobrze.
8205:  Nie wiem, wina cholernego UPC tym razem.
8208:  Ich szlak trafił.
8226:  No tragicznie źle jest.
8229:  Czemu, czemu jest to tak źle?
8232:  Czekajcie, sprawdzę czy przypadkiem coś nie, nie pochłania u mnie sieci.
8241:  Tak nie powinno być, użytkownicy, nie.
8246:  Użycie sieci.
8248:  Kto ma użycie sieci najwyższe?
8251:  Wszystko jest, wszystko jest na zero, OBS.
8254:  Niedobrze.
8257:  Więc bardzo możliwe, że streamerzy, którzy też korzystają z UPC, dzisiaj mają problem.
8262:  To jest możliwe, moi drodzy.
8269:  Plus jest taki, że w zapisie powinno być okej.
8274:  Boże, to znowu jest silne.
8277:  Reset modemu.
8278:  Zerwie stream wtedy całkowicie.
8284:  U mnie reset modemu trwa 30 minut.
8289:  Aż się wszystko uspokoi.
8293:  Ja wiem, że co jakiś czas będzie git, a co jakiś czas będzie jechało w dół.
8297:  No niestety tak zawsze jest, jak się coś dzieje z uploadem.
8304:  Dlatego bardzo potrzebuję sieci symetrycznej.
8308:  Bardzo potrzebuję.
8311:  Bo cóż mi z tego, że mam 1 gigabit na sekundę w jedną stronę, jak nie mam w drugą stronę.
8316:  Tylko ja nie jestem za silny.
8319:  On jest za silny w tym momencie, ja potrzebuję... Tego właśnie potrzebuję.
8334:  I tak ledwo, ledwo, ledwo daje radę.
8341:  Czemu to, czemu to nie padło?
8345:  Jakie chamstwo!
8354:  Jakie chamstwo!
8371:  Co to w ogóle jest?
