🔴 Gildia zegarmistrzów kontra gildia alchemików | LIES OF P Livestream #9
🔗 https://www.youtube.com/watch?v=gkaKTakw0jI

145:  © PTA & TVP
3480:  Kiedy?
3483:  Zaraz ja zginę.
3486:  Nie przestań rzygać!
3499:  Boże, co to jest?!
3506:  Wiecie co, nie wiem co to jest, ale ja to zabijam.
3526:  Z niego dropi kwarc?
3527:  Aha.
3529:  Aha.
3530:  Czy nie można zrobić wykładów i zajęć językowych zdalnie?
3532:  Czy trzeba cały czas zapierdalać na nudne zajęcia?
3534:  Można, można, tylko trzeba wyciągać wnioski z pandemii, moi drodzy.
3539:  Zabrał ergo, on wysysa ergo, tak.
3542:  On wysysa ergo, moi drodzy.
3544:  To jest przerażające.
3547:  Czyli on nie dość, że pierdzi, rzyga, to jeszcze ssie.
3553:  I to naraz.
3555:  Czy widziałem wodę w Sea of Thieves?
3558:  Wyszło?
3559:  Przecież to była ta gra Ubisoftu, która nigdy nie wyszła.
3561:  Czy ja się mylę?
3564:  Była jakaś gra piracka Ubisoftu, która nigdy nie wyszła.
3568:  Ergo Sucker, tak.
3570:  Cogito Ergo Sum.
3572:  Ergo Srum w tym przypadku.
3574:  Skull and Bones, macie rację, pomyliłem.
3576:  To w Sea of Thieves nie grałem.
3579:  Wiecie co zrobimy?
3580:  Chyba ostrzałki użyjemy na niego.
3582:  Tak mi się wydaje, bo mam wrażenie...
3587:  Mam wrażenie, że on nie spada.
3598:  Zakłócenie?
3602:  Zakłócenie.
3615:  Oj Boże, to zakłócenie jest mega duże.
3619:  No powiem wam, że to nie będzie łatwa walka w takim razie.
3628:  Więc tak, strategia jest następująca.
3636:  Jezus Maria!
3638:  A zakłócenie, ja dlatego się tego tak boję, że to jest insta-kill, moi drodzy.
3646:  On ma wszystko.
3647:  No nie inaczej.
3647:  W ogóle zauważyłem, że walczy tak Victor.
3653:  Hmm.
3659:  No jest ciężko.
3670:  Au.
3670:  Uff.
3683:  Zmarnował moje zaklęcie, chamstwo.
3691:  Ale przede wszystkim, jak on niesamowicie mocno bije.
3695:  Wieszczu Pink, dziękuję za bycie Jan Nikołajem!
3699:  Jezus, ja nie umiem tych pięści parować kompletnie.
3704:  To jest przerażające!
3707:  Nie lepiej przebiec w życiu i nie będę rezygnował z kwarcu.
3711:  Żartujecie?
3712:  Pamela Smart otrzymała wsparcie od WieszczaPingw i dziękuję serdecznie WieszczowiPingw za bycie jam Nikołajem!
3717:  To jest Bane z Batmana, zgorzaj.
3718:  Dobrze, ja muszę usiąść do tego.
3723:  Normalnych przeciwników mogę pokonywać na stojąco, ale minibossów i bossów biorę na siedząco.
3728:  Obrzyguje, zakłóca.
3730:  Co jeszcze, moi drodzy?
3731:  Co jeszcze?
3735:  Przecież to jest jakiś dramat.
3738:  Ja wiedziałem, że będzie overkill na podkońcu tej gry, ale nie sądziłem, że aż tak.
3747:  Pamela się cieszy z prezentu od Jan Mikołaja.
3749:  To jest najwspanialszy z prezentów.
3752:  Zów na kwarcowym głodzie.
3754:  Po prostu pominął wszystko, co ludzie pisali o Sea of Thieves.
3756:  Bo ja muszę obejrzeć... Boże, obejrzeć, zagrać w Sea of Thieves.
3760:  Nie będzie tak, że będę sobie spoilował.
3763:  Wali jak czołgi, to tak ewidentnie.
3765:  Najgorszy jest ten timing ataku, bo Janusz jeszcze nawet nie próbuje go uczyć, bo cokolwiek się nauczę tutaj, przestanie mi się przydać przy następnym bossie.
3772:  Ale wiecie, co jest ciekawe?
3773:  Że nie da się go wyrzucić tutaj nigdzie.
3776:  Poza krawędź planszy.
3777:  To mnie martwi.
3779:  Ale ta strategia... Słuchaj, on naprawdę rzyga.
3783:  To nie jest tak, że ja sobie to wymyśliłem.
3785:  No...
3792:  Atakujesz czy nie atakujesz?
3794:  No come on!
3794:  On jeszcze rzuca tymi bombami z zakłóceniem.
3803:  No tak, on poczekał po prostu, aż mi się wyczerpie.
3808:  Muszę się dwóch leczeń użyć.
3810:  Wiecie co, mam pomysł.
3811:  Ja mam pomysł.
3820:  Mój pomysł jest następujący.
3825:  Okej, mój pomysł wymaga korekty.
3832:  Dobrze, udało się.
3839:  Dobrze.
3840:  Tak!
3842:  Tak jest!
3846:  Tak!
3847:  Stop!
3848:  Stop!
3855:  Jezus Maria...
3867:  Czemu?!
3884:  Dobra...
3887:  Jezus, daj mi!
3888:  Daj mi użyć!
3894:  To jest stały numer tej gry.
3898:  To jest stały numer tej gry.
3900:  Zawsze jak usiłuję wbić atak na biało się jarzący, zawsze wtedy przeciwnik dostaje amoku.
3906:  To jest absolutnie niebywałe.
3910:  Nie ma jednej sekundy na to, żeby to zrobić.
3913:  Użyj nosu.
3914:  Nos jest nieulepszony, to jest problem z nosem.
3916:  Nie sądziłem, że ktokolwiek kiedykolwiek na czacie mi napisze, użyj nosu.
3920:  Czy ktoś mówił, że dzisiaj finał?
3921:  No właśnie, no właśnie.
3924:  Można go wyseerować Orionem.
3927:  Orionem?
3928:  Mnie coś innego przyszło do głowy.
3930:  Ale to by wymagało zużycia gigantycznej ilości naszych strzykawek do Ergo.
3935:  On ma chyba serię 6 ciosów 50, o tak zauważyłem.
3938:  Ale jeszcze ma taki kończący wypad.
3942:  Muszę przyznać, że dość dobijająca jest ta trasa do tego minibossa.
3946:  Ale od razu zaczniemy, moi drodzy, od tego... Czyli tak, on za każdym razem rzyga na samym początku, to jest łatwe, czyli teraz można mu wbić.
3959:  Au!
3959:  To było nowe, to było nowe.
3962:  Dobra, jest problem, bo zakłócenie nas zabija od razu.
3967:  Czy ja mogę zakłócenie czymś zniwelować?
3969:  Nie.
3971:  On tu już jest, on tu już jest.
3974:  Jezus Maria, ja nie mogę uciec.
3979:  Cylinder jest piękny, gdybyż tylko on nam pomagał w czymkolwiek.
3994:  No, nie, ta kosa chyba nie jest dobrym pomysłem.
4001:  Ta kosa nie jest dobrym pomysłem.
4003:  Dominika Miszka-Klimczak wybrała najgorszy moment, żeby napisać dowcip, ponieważ Krzysztof wtedy walczył.
4011:  Jest specjalne leczanko na zakłócenie.
4013:  Zgadnijcie, którego mam najmniej.
4020:  Sea of Thieves to nie jest dla singleplayer, to jest bardziej sandbox.
4022:  Okej.
4023:  Są inni gracze?
4024:  Aaa, to dlatego tego nie znam.
4027:  Ładnie wyglądasz jak umierasz, zawsze coś, prawda?
4029:  Więc opłacało się pod tym względem mieć cylinder.
4032:  Ja żółtych fiolek na zakłócenie to wypowiem wam ile mam.
4037:  Zero.
4040:  Tak sądziłem.
4041:  Właśnie tak sądziłem.
4043:  Cudownie.
4051:  On musi być wrażliwy na jakieś konkretne obrażenia.
4053:  Mam wrażenie, że on jest najbardziej wrażliwy na... ...moje celne ciosy.
4060:  To jest problem.
4061:  Jest siedem tywanów w fiole?
4062:  Aha, okej.
4063:  Wciąż za mało.
4071:  Trzeba unikać tych chmur, dobrze.
4084:  Pół ciosu zaatakował, nie żartuję.
4087:  Pół mojego ciosu.
4114:  Dobrze.
4115:  To ja wrócę do katany.
4120:  I będzie etap, w którym Krzysztof założy Egidę?
4122:  Nigdy.
4125:  Czy Krzysztof grał w Dragon's Age Inquisition?
4128:  Wciągnąłem się po Baldur's Gate.
4130:  Właśnie Dragon's Age nigdy mnie nie wciągnął jakoś, ale są ludzie w moim otoczeniu, którzy bardzo nalegają na to, żebym zaczął grać.
4139:  To jest nieprawdopodobne, absolutnie.
4143:  To, co tu się dzieje, jest nieprawdopodobne.
4145:  Najlepsze jest to, że nawet nie wiem, gdzie jest moje ergo.
4148:  No, ona jest dobra, tylko że ona zadaje nie tak duże wyobrażenia, abym chciał.
4154:  Okej, w ogóle nie wiem, gdzie jest moje ergo, więc whatever.
4157:  I tak jest tego bardzo niewiele.
4160:  Teraz powinno go poparować.
4165:  Aha, aha.
4168:  Zakłócenie, za... No i ja usiłuję przez to, przed tą chmurą uciekać i zwiększa mi się zakłócenie!
4189:  Nie, ale... O...
4198:  Dobra, teraz rzuci.
4202:  No.
4203:  No, no, no, no.
4210:  Jezus Maria!
4228:  Okej, on ma taki ładny stagger w którymś momencie, no ale... Dlaczego on bez przerwy ma ten grab atak?
4235:  CZO?
4241:  Nie wierzę.
4246:  Co z tamtą platformą?
4250:  Zapytał Grzegorz z Hetyna.
4251:  Nie wiem, co z tamtą platformą, moi drodzy.
4253:  Kwasem go?
4257:  Kwas coś da?
4260:  To może zmienimy... A nie, ale jak ja zmienię to nieszczęsne... Jak to się nazywa?
4267:  Chociaż wiem, o czym mówicie.
4269:  Mamy coś takiego jak włócznia kwasowa przecież, plus 10.
4273:  Sprawdźmy ją.
4279:  Niewiarygodne.
4280:  Gdyby Ciebie przerobić na bossa w grze FromSoft, to jakim byłbyś bossem?
4283:  Gravitronem.
4287:  Nie no, no moi drodzy, no nie może być tak, że przed ostatecznym bossem będziemy walczyć z minibossem przez 4,5 godziny, ale to byłoby w moim stylu.
4295:  A dostałem ten cylinder Serenox, nie wiem skąd.
4298:  Był pop-up w grze jak zaczęliśmy i bam.
4301:  Wolałbym dostać Lies of Pipi, szef Atmana, zamiast Anana Wake 2 do karty graficznej kupionej z compem.
4306:  Oj tak.
4307:  Nie wiem dlaczego Anana Wake, a już wiem, dorzucają Anana Wake'a dlatego, że on wiecie, no.
4313:  Są wymagania duże, sprzętowe, ojojojojoj.
4318:  Może dlatego.
4324:  Jezus, ten, to zakłócenie, on tego bez przerwy teraz używa.
4329:  W ogóle nie atakuje mnie w inny sposób.
4333:  No psz, come on, ja zaraz zginę, automatycznie.
4336:  Fuck!
4338:  Jak z tym cholerstwem walczyć? !
4341:  Wręcz się nie da, bo on miał teraz zupełnie inną sekwencję ataków.
4347:  Nie wierzę.
4350:  Ja po prostu nie wierzę.
4357:  Czy...
4359:  Ja nie wiem, jak walczyć z przeciwnikami, którzy za każdym razem mają inne movesety.
4364:  Bardzo polecam Sekiro, czarna kusko.
4368:  Przyjemnie się gra.
4369:  Tylko nie zabijaj swojego trenera, dobrze?
4372:  Nigdy nie bierz od niego questu.
4375:  A za pokonanie krzyży dostanie 700 ergo?
4377:  Tak podejrzewam, dlatego przestałem zbierać to ergo, które tracimy.
4380:  Myślę, że więcej straciliśmy ergo na próbach walki z nim, niż zyskaliśmy.
4389:  Nieee.
4390:  Dramat.
4395:  Krzysztof biorąc tak ergo.
4402:  Okej.
4403:  To trzy razy masz, czy... Nasze dźgnięcie nie jest jego dźgnięciem.
4411:  O, to można sparować, super.
4416:  Jezus, jak ja mam odskakiwać, skoro odskakiwanie nic nie daje?
4420:  Proszę, to po prostu nie odskakuj.
4430:  Okej, może to jest metoda?
4435:  Jaki fail.
4435:  Oho, nie, nie, nie, nie, nie, nie dobrze, nie dobrze, nie dobrze, nie dobrze.
4444:  Zapomniałem, że to nie ma, zapomniałem, że to nie ma w ogóle.
4446:  O nie.
4448:  Dobra.
4455:  No i teraz on wrzuca mi te cholerne zakłócenia.
4467:  Ta walka jest idiotyczna.
4482:  R, R!
4483:  Boże, muszę dosłownie dwa razy tego użyć.
4486:  Znaczy najgorsze chyba w tym wszystkim jest zakłócenie, powiem wam, no bo to jest insta-death.
4502:  Widzę już tylko szansę w taktyce podjazdowej.
4510:  Boże, to był jakiś nowy atak znowu.
4512:  On zostawił po sobie kryształ zakłócający.
4520:  On zostawił po sobie kryształ zakłócający, autentyczny.
4530:  Okej, okej.
4532:  Tak, wojna podjazdowa to jest jedyna opcja, moi drogi.
4534:  Jaki tam ser? !
4538:  Husyci stosowali taką taktykę.
4541:  Ser.
4542:  Janowi Husowi to powiedz.
4546:  Proszę bardzo.
4548:  Głupi ten by przeciwnik.
4553:  Ja jestem jak taporyci z wozami.
4555:  Wozacy.
4558:  O, świetnie.
4560:  Zaszkodziliśmy.
4561:  Nie!
4561:  Nie!
4566:  Ja myślałem, że tam już jest most!
4570:  O nieee!
4571:  Już szło tak dobrze!
4574:  Nieee!
4581:  Ale tak, włócznia kwasu to jest... Boże, co za wredny projekt Skodów!
4593:  I to zrobili specjalnie, żeby człowiek tam spadał.
4597:  Jak można?
4598:  Jak można?
4601:  Jeszcze więcej sera.
4605:  Skrót do Chin.
4609:  O nie.
4611:  O nie.
4613:  A było już tak dobrze, moi drodzy.
4615:  A było już tak... Wiem, co zrobimy.
4617:  Zrobimy tak, żeby było teraz lepiej.
4618:  Mówię wam.
4621:  Przestań się krztusić, rzygać.
4629:  O!
4630:  Dobrze, dobrze!
4635:  Zostaw mnie!
4647:  Uroborosem bym spróbował, gdyby nie fakt, że musielibyśmy wtedy wiele razy go trafić, bardzo wiele razy go trafić.
4655:  Nie no, te jego grabataki są przerażające, tego się nie da sparować, tak nawiasem mówiąc.
4663:  Carbion enthusiasm.
4666:  A pisałeś Szymonie, że dzisiaj będziemy kończyć.
4669:  We shall see.
4670:  We shall see about that.
4675:  Zobaczymy o tym, tak.
4677:  Widzicie, dlatego się gra w takie gry.
4679:  Dla memów.
4682:  Więc bardzo mnie rozbawiło to, co mi Filip powiedział wczoraj w rozmowie, którą mieliśmy bez schematu nawiasem, mówiąc, polecam wam bardzo, dyskutowaliśmy o eskapizmie, była też legendystka z TikToka i czerw fantastyczny z YouTubów, to znacie.
4694:  I Filip powiedział, że Krzysztof, generalnie rzecz biorąc, jak są gry,
4699:  To się jakoś nie denerwuje specjalnie, ale jak jest, są rzeczy takie jak na przykład toster, o tak, wtedy się denerwuje.
4707:  To jest prawda.
4708:  Nie ma nic bardziej denerwującego tostera, poza chmurą zakłócenia oczywiście.
4741:  Jak jest być Jan Nikołajem?
4743:  Na hili to jest pytanie do Night Flesh i pozostałych naszych Jan Nikołajów.
4748:  Wyświetla mi się już tylko w belce górnej Night Flesh, a nie wyświetla mi się cała reszta i był ich sporo.
4755:  Laksacja była łatwiejsza w tej perspektywie?
4757:  Nie, no tak, no bo laksacja nieciskała w nas, moi drodzy, jakimiś rzeczami, które robiły zakłócenie, ona po prostu była bardzo szybka.
4766:  Ta kładka musi mieć jakąś funkcję, pisze Bartoliniezy.
4768:  Ona jest taka, żebyś mógł mieć memiczny kadr siebie rozpłaszczonego na kładce, to jest proste.
4774:  Dobra, ale tak, skoro on za każdym razem rzyga na początku, to ja wiem, co ja zrobię.
4784:  Okej, to miało sens.
4799:  Znowu ten atak!
4804:  W jaki sposób tego uniknąć?
4806:  Dobra, i teraz muszę zrobić w ten sposób.
4810:  Tu jest ta cholerna kładka, z której spadam.
4822:  Au, au!
4823:  Nic nie widzę!
4834:  Dobra, jest zatruty.
4835:  Okej.
4837:  Spokojnie, spokojnie, spokojnie, spokojnie.
4839:  Odwrócić się, tak.
4841:  Kładka jest dopiero tutaj, dobrze.
4846:  Ale dobrze, zatruliśmy go.
4848:  Teraz spokój.
4849:  Teraz spokój nas uratuje.
4850:  Tylko spokój nas uratuje.
4852:  I ser.
4854:  Spokój i ser.
4855:  A czy to nie jest to samo?
4863:  Już wiedziałem, że to zrobi.
4866:  Faktyczny odwrót?
4867:  Zawsze.
4871:  O, jest!
4872:  Udało się.
4875:  Może to był ten jego grab atak?
4876:  Chyba tak.
4878:  Czyli jak on nas nie chwyci, to wtedy pozostaje po sobie taki kryształ.
4882:  Może to jest Krzysztof Kanciarz?
4890:  Te sfejlowane, dźgane ataki, to jest jakiś dramat.
4900:  Tak.
4901:  To chyba jest to właśnie.
4905:  Nie, ale nie jest źle, moi drodzy.
4906:  Teraz jest zdecydowanie lepiej.
4908:  O!
4909:  Kot!
4917:  No i jest!
4921:  Taktyka!
4923:  Kwarcz!
4925:  Rzeczy!
4930:  Proszę bardzo.
4933:  Proszę bardzo.
4934:  I kwarc jest nasz.
4936:  Jezus, to naprawdę było 700 ergo.
4938:  To naprawdę było 700 ergo!
4942:  Pamiętaj, żeby w trakcie walki skoczyć z mostu.
4944:  Za późno!
4946:  Po godzinie, za pierwszym.
4949:  Bez przesady, jakiej tam godzinie.
4954:  Moi drodzy, 2774!
4960:  Ojej, ja nie zauważyłem, że tutaj nie ma płyt chodnikowych.
4962:  Tu są tylko przęsła.
4966:  O nie.
4969:  To jest dobre, że ogień nabija ogłuszenie.
4971:  Ogień najlepszy zawsze.
4975:  Teraz on nas zabije, mówię wam.
4982:  Prawie.
4984:  Dobra, zmieniamy na katanę.
4989:  Katana ma... Gdzie jest to, czego ja szukam?
4994:  O, proszę.
4998:  Biedna nasza marionetka jak komandos zza węgła się wychyla.
5003:  Uzbrojona.
5006:  Nie pozwólmy Arasadze na kradzieży naszych mózgiów.
5010:  Mózgi nasze są naszą własnością, moi drodzy.
5012:  Nie sądziłem, że kiedykolwiek będę musiał wypowiedzieć to zdanie.
5015:  Za chwilę stargazer.
5017:  No ja mam nadzieję.
5018:  Czy jest tutaj coś, czego ja nie odkryłem w tej lokacji?
5020:  Bo nie ukrywam, że się nią... Raczej jakoś przesadnie nie interesowałem.
5036:  Oni już nie budzą takiego przerażenia jak kiedyś.
5039:  Pierwszoznaki paranoi, tak.
5041:  Czy będzie sprawdzany w Warhammer Age of Sigma Realm of Ruin?
5044:  W ogóle w Age of Sigma nigdy nie siedziałem, Robercie.
5046:  A to jest, jak rozumiem, gra wideo.
5048:  Hmm...
5053:  O co chodzi z Arrasami?
5055:  Czemu nie są to gobliny?
5057:  Może dlatego, że to są gobeliny?
5058:  Znaczy, nie wiem, jest jakaś różnica między Arrasem a gobelinem, ale ja nigdy nie wyczaiłem jaka.
5062:  Wydaje mi się, że Arras jest ze specyficznej miejscowości, która się chyba tak nazywała.
5067:  Ja, Adriana, zachowana dla sióstr i braci, chwała niech będzie Pistrisowi, który pokłonie nawet Boga.
5073:  Tak o rzeczy Pistris.
5075:  Wysłuchajcie, moi bracia i siostry, ja, Pistris, wyjawię wam prawdę o życiu wiecznym.
5081:  Anielski dar był czymś, czym człowiek nie śmiał się cieszyć.
5086:  Wielu z ludzi zginęło z nadzieją w sercach, zaś ci, którzy przeżyli, doznali gniewu raczej niżli śmierci.
5092:  Ludzkość zniszczyła i spaliła ostatecznie mą nadzieję bez niczyjej pomocy.
5097:  Tak oto anioł stał się rozdartym i zabitym Bogiem.
5100:  Tak o rzeczy PiS, tak?
5102:  Dzisiaj jednak niewątpliwie są tacy, którzy przeżyli błogosławieństwo.
5105:  O winie śmiertelni kroczą pośród nas i dążą do zmartwychwstania Boga.
5109:  Klarownie wysławiam prawdę, jaka została mi objawiona.
5112:  Oto droga, jaką winniście podążać.
5113:  Powiedzcie mi, że ten Pistris to jest tak naprawdę szef gildii alchemików.
5117:  Arras to chyba takie miasto we Francji, pewnie stąd.
5119:  No właśnie, czyli nie każdy Arras jest gobelinem, ale... Nie, każdy Arras jest gobelinem, ale nie każdy gobelin jest Arrasem.
5127:  Wszystko... Wszystko da się przepisać wzorem zasady z trójkątem... Boże, z prostokątem i kwadratem.
5135:  Anime Freiren jest przede mną, MDM, ale jest tak często polecane, że chyba wkrótce nawet może obejrzę.
5144:  Tylko muszę poczekać, aż wyjdzie cały sezon.
5148:  Tylko nie Państwowa Inspekcja Sanitarna, czyli PiS.
5151:  Moi drodzy, ja tutaj byłem, prawda?
5153:  Ja idę po prostu w złym kierunku.
5156:  Czemu ja zawsze idę w złym kierunku?
5159:  Mówbym, co jakiś czas iść w złym kierunku.
5162:  Sporadycznie na przykład iść w złym kierunku, ale nie zawsze.
5165:  O co chodzi z tą ręką?
5168:  That's what she said.
5173:  Hmm.
5175:  O!
5177:  Yes, he's Stargazer.
5179:  Ręka Boga, mówicie to jest.
5182:  No tak, to to będzie boss teraz.
5183:  Jezus Maria.
5187:  Poczekajcie, zanim Bóg... O, wyznanie Simona Manusa, w ogóle to jest piękny widoczek.
5191:  Ojciec jest dla swego syna niczym Bóg.
5194:  Nawet dla mnie Simona było w młodości podobnie.
5197:  Pewnie to jest Simon, ale ja będę go czytał Simon.
5199:  Jednakże mój Stwórca nie był pospolitym człowiekiem, zaś moje zdolności były nadzwyczajne.
5203:  Ktoś tu cierpi na kompleks Boga.
5206:  Ty też jesteś porażką, umiejętność czytania w myślach.
5208:  Porzucenie przed obliczem Boga oznaczało zniszczenie świata.
5211:  Od tego czasu moje życie istniało po to, żeby stworzyć świat bez kłamstw.
5214:  Świat, w którym nikt Cię nie zdradza i istnieje tylko prawda, nawet jeśli jest wymuszona.
5218:  Wreszcie nadchodzi finał.
5220:  Gdy wrota Baldura się otworzą, nic nie zdoła ich zamknąć.
5223:  W imię ludzkości ja, Simon...
5226:  Eee, porzuciłem człowieczeństwo i zdecydowałem się kroczyć drogą nieśmiertelności i prawdy.
5229:  Zawsze to jest prawda.
5231:  Moje ciało zostanie zniszczone i złożone na nowo, tak jak rozdarty został Bóg.
5235:  Zostałem ten zapis w ostatnich swych chwilach jako człowiek.
5238:  Simon Pistris, Manus.
5239:  Pistris!
5241:  Badum, badum, badum, Pistris!
5245:  To było Pastum Pietief, tak.
5247:  Pastum, Pastum, Pastum, Pistris.
5250:  Pistris.
5251:  Moi drodzy, ten... To jest piękne.
5256:  Screenshotowalne.
5257:  Marionetka, demonetka kontra krat.
5265:  Jakie stare gry dałbyś FromSoftu do zrobienia remake'u?
5267:  Dark Souls 1, 2 i Bloodborne.
5272:  Wystarczyłoby zrobić dwójkę i jedynkę The Soulsów na takim poziomie graficznym jak trójka i byłoby pięknie.
5277:  Ładna ta nasza przełęcz, prawda?
5282:  A co jeśli, moi drodzy, ja nie chcę walczyć?
5284:  Czy ja mogę nie walczyć?
5286:  Czekajcie, zrobimy jeszcze jedną rzecz.
5288:  To znaczy... Wydamy nasze ergo w hotelu.
5294:  To jest prawda.
5295:  Naprawdę gra trzyma poziom do samego końca i zauważcie, że nie było jakichś przerażających bugów graficznych.
5300:  Będzie wpierdol zaraz, nie przerażajcie mnie.
5303:  Denerwuje mnie tylko, że hotel nasz jest taki brzydki.
5308:  Bloodborne jest piękne, wystarczy pociągnąć do 60 fpsów.
5310:  O, to jest cios, Demini, to jest cios.
5313:  Dobrze, więc tak, co to jest?
5316:  Księżycowy kamień, to nam nic nie da.
5319:  Pełnia przymierza, to by nam coś dało.
5322:  Dobra, kupimy sobie zbiornik Legionu w liczbie sztuk dużo.
5327:  To znaczy tyle, a resztę kupimy katalizator waśni.
5332:  Katalizator waśni się przyda, mówię wam.
5334:  I teraz tak, jeszcze jest jedna rzecz do zrobienia, to znaczy odbierzemy sobie radośnie owoc dukajowy.
5342:  I jak odbierzemy owoc dukajowy, kupimy kostkę leczącą dla zjawy, ponieważ ja wiem, co się będzie działo w tej ostatniej walce.
5350:  Jak kupimy kostkę leczącą od zjawy, to wydamy ostatni nasz kwarc.
5356:  A potem lecimy do bossa.
5359:  Lies of Pi to jest debiut tego studia.
5361:  Tak mi się też wydaje, Krzysztofie Bieńkowski.
5363:  Wiesz co, sprawdźmy to na wszelki wypadek.
5366:  Lies of Pi.
5368:  Encyklopedii.
5370:  Albo w ogóle Lies of Pi.
5372:  Czy gdzieś będzie to?
5374:  To jest studio Neowiz.
5377:  Neowiz.
5379:  Boże, to studio nawet nie ma strony w wiki, ale to jest smutne.
5384:  Neowiz Games.
5390:  W 1997 roku powstał, więc nie sądzę, żeby to było jakoś... Chyba, że po prostu to jest wydawca, a deweloper samej gry miał debiut.
5401:  To jest ostatnia walka Krzysztof przy Jakub?
5404:  To nie jest ostatnia walka.
5406:  Rabini są niezgodni na czatach.
5408:  Dobrze, Kamień Życia Przyjaźń.
5411:  Wiecie co?
5412:  Kupimy sobie 8, ale równocześnie dokupimy sobie troszeczkę Okruchów Gwiazdy.
5417:  Ponieważ wiecie co?
5419:  128 Okruchów Gwiazdy.
5420:  Hmm.
5421:  Neoist to wydawca, producent to Round 8.
5424:  Okej, dziękuję.
5425:  Round 8.
5426:  Trzy gry zrobili.
5429:  Round 8 Studio.
5432:  Oczywiście, że jest w encyklopedii gier.
5435:  No tak, Lies of Pi.
5436:  Hehehehehe.
5438:  Lies of Pi, jednym z jej pierwszych projektów jest Lies of Pi, czyli pewnie były jakieś wcześniejsze, ale nikt o nich nic nie wie.
5446:  Dobrze.
5447:  Tak, to jest z grami zawsze problem, że różne strony, nie wiem dlaczego, różnie podają informacje na temat studiów i wydawców i często się mylą.
5456:  To jest ostatnia walka zależnie od twojej decyzji, o boże.
5461:  Ja chcę dobre zakończenie.
5463:  Jak chcesz dobre, to będzie jeden koszmarny boss?
5466:  O nie, ja chcę dobre zakończenie.
5472:  Bartolomeusz, będziesz się wypalać przy pisaniu pracy magisterskiej.
5475:  Nie wiem, dlaczego się nie mówi o tym wszystkim, ale to jest naturalna część procesu.
5479:  Nie da się nie wypalić, pisząc takiego dużego projektu naukowego, jeżeli rzucasz to wszystkie swoje siły naraz.
5488:  Ja się przepotwornie wypaliłem na doktoracie, napisałem go w 4 miesiące.
5493:  Co ciekawe, magisterkę pisałem w 6, a doktorat jest dłuższy, więc powinienem go napisać dłużej, ale nie, po prostu wtedy używałem już menadżera do cytowań.
5502:  Czarnakłuska pisze, że teraz pisze i jest straszne.
5505:  Co jest straszne, Czarnakłusko?
5506:  Hit me.
5507:  Co jest najgorsze?
5509:  Wygra to ogromne przedsięwzięcie, pisze Right Hand.
5512:  Może i ma swoje wady, ale jest dziełem skończonym z pomysłem na siebie zawstydzającym bardziej doświadczone studia.
5516:  Dlatego gram.
5517:  Dlatego, mimo że mam duże zastrzeżenia co do okna parowania i w zasadzie...
5522:  No czasem, czasem telegrafowania ataków przeciwników.
5526:  Zresztą zastrzeżenia czysto gameplayowe, no bez przesady.
5529:  A kwarc!
5532:  Czemu ten mózg nie pamięta?
5536:  Czy Killer Finchera był oglądany?
5539:  No był i ja się tak strasznie nie zgadzam z recenzją Filipa bez schematu.
5542:  No co ja mam poradzić?
5544:  To jest pierwszy film Finchera, przy którym się autentycznie wynudziłem.
5548:  Nie wiem, może to jest kwestia tego, że Michael Fassbender po prostu tak strasznie przynudzał,
5554:  z tą swoją narracją, a ponieważ to jest film, gdzie on gra główną postać i jeszcze jest narracja pozakadrowa, no to można uświrknąć z tym, bo sama reżyseria, pomysł na fabularne i tak dalej, bardzo ciekawe, ale dobiła mnie ta jego narracja pozakadrowa, czyli wiecie, z offu narrator.
5573:  I Fassbender smęci, ględzi.
5576:  To miał być Hitman, a wyszedł Hitman połączony z cierpieniami młodego Wertera.
5585:  Ale tak, android z Prometeusza, tak, za bardzo się wpatrzył w tamtą swą rolę.
5590:  Tutaj robiliśmy, czyli i tak zabraknie nam, moi drodzy, na ostatni level, ale nie ma tego złego.
5597:  Coś sobie możemy zrobić tutaj.
5599:  Zwiększenie szpości regeneracji.
5601:  Czy jest coś szybsze?
5602:  Użycie kamienia życzenia.
5605:  Wiecie co?
5607:  Kusi.
5608:  Ładowanie baśni śmiercionośnym atakiem jest lepsze jednak.
5616:  Mega szanuję Killera za to, że ten film to czysta rozrywka.
5618:  Proste, bez kombinowania, bez przeintelektualizowania, czysta historia.
5621:  Ale nie jest najlepszy Finchera.
5622:  Ja uwielbiam Finchera, Gone Girl.
5623:  Nie no, Seven jest w ogóle bezkonkurencyjny.
5628:  Czy boss dzisiaj padnie, czy jednak nie?
5629:  Obstawiam, że nie, pisze Daniel Davin.
5634:  Twoja wiara we mnie została odnotowana.
5639:  Was będę nie miała szczęścia do filmów od jakiegoś czasu.
5642:  No też mi się coś takiego wydaje właśnie.
5644:  Daft Muffin, dzięki za spacer od trzech miesięcy.
5645:  Doberek, smacznej kawusi, Szymon Koksownia.
5650:  Zdrówko.
5654:  Mmm.
5655:  Lies of Peace to ich druga gra, pisze Wedła.
5657:  Do tej pory nie znalazłem żadnych wspominek, że to było studio weteranek z jakiegoś innego studia.
5662:  Poza Lies of Peace zrobili Bless Unleashed?
5666:  Nie znam tej gry.
5668:  Nawet o niej nie słyszałem, a to się rzadko zdarza, żebym nie słyszał w ogóle.
5673:  Bless Unleashed.
5674:  No nie wygląda to jakoś rewelacyjnie.
