Nadrewident o tysiącu twarzy | DISHONORED Livestream #1
🔗 https://www.youtube.com/watch?v=SC3-vi0mBmA

25:  Zdjęcia i montaż
6826:  Widzicie?
6828:  Rzucenie studiów to nie jest koniec świata.
6831:  Ale Krzysztof, jak to możliwe?
6832:  No, bardzo prosto.
6833:  Jak się wam coś nie podoba, to pozbyć się tego i iść dalej w życiu.
6839:  Nikt nie będzie oczekiwał, że spotkacie później jakiegoś wielkiego rachmistrza i ten rachmistrz będzie z takim wielkim pergaminem naprzeciwko was i... O, Konrad stracił dwa miesiące.
6853:  Klaudia straciła sześć, a mogli w tym czasie zrobić dużo rzeczy.
6857:  Nie!
6860:  Wszystkie elementy ściany światła zostały dostarczone na wasz posterunek i spodziewamy się, że urządzenie będzie działało przed północą.
6865:  Otrzymaliście także kilka zapasowych zbiorników strany na wypadek nowej potrzeby.
6869:  Co to jest ściana światła?
6871:  Pokażę wam, co to jest ściana światła.
6874:  Ściana światła to jest to.
6879:  Niszczy szczury.
6880:  I nie tylko szczury.
6887:  Ściana światła groźna.
6890:  Można ją przeprogramować na najróżniejsze sposoby.
6903:  Dobrze, tutaj jest dwóch strażników, ale jeżeli mówicie, że trzeba płynąć po ten amulet... Na pewno?
6912:  Tak, bo jest na dole.
6915:  To zrobimy to na końcu.
6917:  Przez ścianę podpiła światła tak, że nie można mignąć, co ciekawe.
6923:  Dobra, to teraz idziemy realizować główny wątek.
6933:  Uwielbiam te dźwięki, które są przy rzucaniu zaklęć.
6937:  Krzysztof gra pod ducha, duchu gór, witaj, jakże adekwatnie.
6942:  Chyba pójdę zrobić technika weterynarii od września, pisze Helena, bo do prawa mi głowa nie starczy.
6946:  O, o, i to jest podejście.
6949:  Ja mega żałuję, że nie zdecydowałem się na to w swoim czasie.
6953:  Mega żałuję.
6958:  Znaczy nie, żeby pójść na technika weterynarii, tylko żeby pójść w innym kierunku niż to, w którym poszedłem, a który był całkowicie błędny.
6964:  Tutaj nie byliśmy.
6968:  A, i tu absolutnie nic nie ma.
6969:  Co za smutne, co za smutne odkrycie.
6978:  Powróciłam.
6979:  Oglądanie streamów w pociągu to już dla mnie tradycja.
6981:  Miło nam, Julio.
6982:  Dobra.
6991:  Plac Holgera.
6993:  Jeszcze raz, Krzysztof.
6994:  Dasz radę.
6995:  Plac Holdera.
6996:  Tak?
6997:  Nie, Krzysztof.
6998:  Jeszcze raz.
6999:  Dasz radę.
7000:  Plac Holgera.
7004:  Czasem załamuję się sam sobą.
7008:  Czy to już wszystkie runy, które mieliśmy tutaj do zdobycia i do znalezienia?
7012:  Tak, została tylko tamta.
7013:  Świetnie.
7016:  Nawiasem mówiąc, te urządzenia komunikacyjne można z wielkim hałasem strącić.
7024:  Witam, Pemon.
7025:  Czy skoro nie można mignąć przez ścianę światła, oznacza to, że nie tyle teleportujemy się, co bardzo szybko ruszamy?
7030:  Tak.
7032:  Z tego, co pamiętam lore, tak.
7034:  Blink to de facto nie teleportacja, tylko przemieszczanie się z drugą prędkością, potwierdza Interdimensional Conglomerate.
7039:  Czyli nie przechodzenie przez ścianę świata ma sens.
7042:  Samuit!
7043:  Samuit!
7044:  Już cię słucham!
7045:  Już cię słucham!
7049:  Nie trzeba płynąć, można obejść wieżę.
7050:  Okej, zrobimy to.
7052:  Tak czy siak jest to na końcu.
7056:  Czy Samuel nie czeka tutaj w innym miejscu?
7059:  Możliwe.
7061:  Tak czy siak na razie idziemy na plac Holgera.
7065:  Tak.
7068:  Dobry wieczór, Tomeks.
7070:  Cieszę się, że Ci się podoba playlista ambientowa.
7072:  Super czytało się odprysk świtu do niej.
7073:  Ja też czytałem przy playliście ambientowej Sandersona.
7077:  Konkretnie przy Niol Jeremiego Sola.
7081:  Mikołan chce się z kolei pochwalić.
7083:  Może nie każdy podzieli moje podejście, że dziś pożegnaliśmy się z uczelnią i to już zapewne ostatnie podejście do polskiego systemu edukacji.
7088:  W końcu Zgredek jest wolny.
7090:  Ja Ci bardzo gratuluję.
7091:  Jeżeli to jest świadoma decyzja, to super.
7094:  Zajebiście.
7097:  W tylnej części posiadłości rewidenta będziesz musiał chyba wracać całą mapę.
7101:  Okropności.
7105:  Proszę, proszę, hemlock.
7123:  Hemlock to faktycznie jest trucizna, tak nawiasem mówiąc, jeśli moją pamięć nie myli.
7128:  Cześć, partnerze.
7130:  Słyszałem, że drugi dzień to czas, kiedy twarz naprawdę zaczyna się wyrzucać.
7133:  Czy to prawda?
7134:  Czy to to, co cię naprawdę wyrzuca?
7136:  Czy to raty?
7136:  Jasper, prawda?
7139:  Nie jest to zbyt źle tutaj, oprócz tego, że stracę twoją żonę.
7145:  Ha!
7145:  Nie bój się łatwo, dam ci to.
7147:  To się zmieni.
7150:  Po prostu jestem w siódmej klasie, też poradzę odnośnie tego, co mógłbym zrobić po skończeniu ósmej.
7154:  Ja bym przede wszystkim zastanowił się nad tym, czym już chcesz się zajmować, ponieważ śmiało można na tym etapie już myśleć o jakimś stażyku, czy czymś w tym rodzaju, zwłaszcza jeżeli rozmawiamy o gamedevie lub grafice 3D, czy w ogóle grafice, czy tego rodzaju pracach, bardzo ważne jest to, żeby mieć portfolio.
7172:  Więc to już jest ten etap, żeby się zastanowić nad tym, czy to jest dla ciebie, czy nie.
7180:  Co za widok maski.
7182:  Wiem kim jesteś i co tu robisz.
7184:  I mogę ci pomóc.
7185:  Zamontuj mnie i kupię ci śniadanie na kilka dni.
7188:  W południu kupię ci 100 śniadania.
7189:  Mam niską cykliczność i wydaje mi się, że zapomniałem o mity, więc... Uwielbiam to, gdybyś mógł mnie odpuścić, albo przynajmniej zbierać trochę wody.
7210:  Cieszę się, że wstąpiłem w prawo.
7214:  Dziękuję.
7215:  To, co tutaj robisz, ma najwyższą ważność.
7219:  Musimy znaleźć Emily, więc zabij Campbella i zrób to szybko.
7225:  Kiedy to zrobimy, szukaj jego ciała na drzwi.
7228:  Jego notoryczny czarny książek.
7229:  I uciekaj.
7231:  Campbell spotyka się z sędzią imieniem Kerna.
7235:  I słowo z moich informacji jest, że Campbell będzie go zabijać.
7239:  Może możesz użyć tego na twoje przyjemności.
7243:  W porządku, nie będę miał tu żadnej pomocy, więc wrócę do pubu Houndpits.
7246:  Jeśli zobaczę Samuela, samolotka, opowiem mu, że urodził cię w pokoju.
7250:  Poza oficją Wysokiego Przewodniczącego.
7253:  Chciałbym, żeby wszystkie duchy prowadzili cię, a może nasza głowa zniknęła na dół, bez twojej pomocy.
7260:  Hmm?
7260:  Hmm?
7260:  Hmm?
7272:  Hej!
7272:  Słyszałem to.
7296:  Więc dokończę może to zdanie, bo go nigdy inaczej nie dokończę.
7300:  Więc gdyby mi się nie udał mój chytry plan, to wtedy byłbym naprawdę w czarnej dupie.
7309:  Ten amulet przyspiesza duszenie.
7313:  Idziemy po amulet przyspieszający duszenie!
7320:  Kto tutaj na nas zareagował i jak śmiał?
7323:  Przecież wszystkich wyeliminowaliśmy.
7326:  Jak to się stało?
7334:  Tutaj ktoś jest.
7341:  Jak śmiesz istnieć?
7344:  Jak śmiesz istnieć?
7348:  Istnij razem z nim.
7352:  Mój chytry plan polegał dokładnie na tym, co mi się udało zrobić, to znaczy trafienie na uczelnię.
7357:  To był mój plan od samego początku i gdyby on nie zadziałał, to byłbym w czarnej dupie, ponieważ wszystkie moje wysiłki zmierzały ku temu, żeby go zrealizować.
7366:  No ile?
7367:  10 lat studiów to tak minimum, a 13, jeżeli dorzucimy do tego jeszcze olimpiady.
7372:  Nie robicie nic innego, tylko zbieracie dorobek, który się absolutnie nigdy nie przyda w życiu, w żadnych innych okolicznościach.
7380:  No to jest się potem w czarnej dupie, jak to nie zadziała.
7384:  Więc ja jestem akurat rzadkim przypadkiem człowieka, który postawił wszystko na jedną kartę i się udało, ale to się rzadko zdarza.
7394:  Przerwy są dla teamleaderów, proszę wracać na magazyn.
7396:  No, była w... Exactemum.
7400:  Historia Dota lepsza od podstawki z Corvo?
7403:  Myślę, że jest on par, zdecydowanie.
7409:  Widzicie, dlatego właśnie ja lubię wszystkich wyeliminować, bo potem mi się nie muszę tak... Co tam się dzieje?
7418:  Co mi się nagle stało?
7422:  Nie wiem.
7424:  Ale to było bardzo zabawne.
7433:  Przyspieszające duszenie amulet jest najlepsze w całej grze.
7436:  Ja chyba go nie miałem za pierwszym razem, co zabawne.
7438:  Aha.
7440:  Dobra, to teraz trzeba wyeliminować tych dwóch.
7443:  Albo po prostu przejść mimo.
7445:  Przejdziemy mimo.
7446:  Oj, jest ich trzech.
7447:  Hmm.
7449:  Hmm.
7450:  Hmm.
7468:  Witam wszystkich lecząc kaca!
7469:  Witamy, Aśku!
7471:  Co błopite, że jest taki kacyk!
7478:  Haha!
7479:  Dobra, jak te wieże ominąć?
7483:  Dobra, spróbujemy być bardzo chytrzy.
7500:  Tak!
7503:  Silne ręce!
7507:  Jak to?
7508:  Jaki amulet?
7510:  Maksymalny poziom many zostaje, białe szczury zostają, podglądacz... Dlaczego w ogóle mieliśmy to w pierwszej kolejności?
7521:  Dlaczego mieliśmy skill podglądacz?
7525:  Urywek dłuższego wie... Śmierć w miesiącu... Sztuka!
7531:  Aśku pisze, że tylko piwo i kwasiorki, rzemieślnice, to całą Bożą noc.
7534:  To szanuję, szanuję.
7537:  Była nieśmioła w miesiącu paleni, skryjąc się przed mymi perfumowanymi listami, nakrapiane słońcem lekarstwo na moją samotność.
7544:  To jednak nie ma rymów, więc Krzysztof przestań to tak czytać.
7547:  Uśmiechała się w miesiącu deszczu, jedząc figi prosto z drzewa, sen o żeglowaniu wśród wysp.
7552:  Ja nie rozumiem wierszy, które nie mają rymów.
7554:  Wyszła za mąż w miesiącu klanów za jej kuzyna.
7556:  Żeglarza z kalero, pyskliwe ptasze w wiercącym ich piersi, umierała w miesiącu pieśni, dotknięta chorobą ze wschodu, okropny pocałunek na odległych ustach.
7565:  Krzysztof nie rozumie poezji.
7595:  Udało się.
7601:  Oh, I'll find you, oh no.
7602:  Dobrze.
7612:  Bogate konto na Githubie lepsze niż jeden papierek ze studiów.
7616:  O tak.
7617:  Żeby artystom tak rzucać... No, słuchajcie, to był poeta, nie przesadzajmy.
7626:  Bardzo szanuję wszystkich, którym się chce pisać poezję, ale to jest medium i sztuka, czy część sztuki, której ja nie rozumiem, po prostu chyba nigdy nie zrozumiem.
7635:  Jedyni poeci, których tolerowałem, to był Miciński Herbert.
7638:  Ale chyba najbardziej z wszystkich drażnił mnie Miłosz.
7641:  Boże, jaki przeintelektualizowany dupek!
7646:  I gbur, rany boskie!
7650:  Nawet jak na polonistę.
7652:  Nawet jak na polonistę było źle.
7657:  Najgorsze chyba były jego eseje.
7659:  W nich był najbardziej przeintelektualizowanym dupkiem.
7663:  Spokojnie, Miłosz, to nie o tobie.
7665:  Spokojnie, to tylko o Czesław.
7669:  Pewnie, że fajna gra, no Julio, pewnie.
7672:  I taka niekompetytywna.
7675:  A przede wszystkim fajne jest w niej to, że rzeczywiście można wybierać sobie styl, który nam odpowiada rozgrywki.
7679:  Albo właśnie lethal albo non-lethal.
7682:  Nie wiem, śmiertelny, nieśmiertelny, trudno to przełożyć ładnie.
7689:  Rewilent w tym czasie zamarł w oczekiwaniu i teraz do końca swoją wędrówkę pieszą.
7708:  Czy ja tutaj coś powinienem wiedzieć, czy nie za bardzo?
7711:  O, o, o, tutaj.
7713:  Proszę bardzo.
7714:  Grief's Lightning Oil.
7715:  High grade and undiluted.
7725:  Zabójczy i pacyfistyczny?
7727:  To jest dobry przekład, Matyaks.
7729:  Do zobaczenia, Kapsze, do zobaczenia.
7732:  Jutro Red Dead.
7736:  Nie umiem wyzbyć się myśli, że przypomina mi się Stanley Parable i Outlast.
7739:  Stanley Parable tutaj?
7741:  Czemu?
7742:  Stanley Parable to jest gra, eksperyment, dowcip.
7744:  Outlast to prędzej, może graficznie.
7750:  Czy kiedyś widziałeś Rytuał?
7751:  Nigdy nie widziałem Rytuałów, Brad.
7752:  Właściwie nigdy nie widziałem Rytuałów, Brad.
7753:  Właściwie nigdy nie widziałem Rytuałów, Brad.
7755:  Właściwie nigdy nie widziałem Rytuałów, Brad.
7757:  Właśnie nigdy nie widziałem Rytuałów, Brad.
7765:  Tak, to jest kontynuacja bardzo długiej dyskusji, która się pojawia od jakiegoś czasu w fandomie.
7770:  Cóż Krzysztof może myśleć na ten temat?
7776:  Powiem tak.
7795:  Użyjemy argumentacji, pod którą by się podpisał sam Andrzej Pilipiuk, czyli kapitalistycznej.
7803:  Jeżeli ktoś jest organizatorem prywatnym jakiegokolwiek wydarzenia, to on decyduje o tym, w jaki sposób kształtuje swoją komunikację marketingową, decyduje o tym, kogo zaprasza, kogo nie zaprasza, decyduje o tym, jakie ma wewnętrzne zasady i decyduje też o tym, żeby się wycofać z jakiejś decyzji, jeżeli pracownik wcześniej podjął niewłaściwą.
7823:  Więc zgodnie z argumentacją tradycyjną, konserwatywną, absolutnie mieli prawo zrobić to, co zrobili.
7832:  Poza tym, jeżeli Andrzej Filipiuk by chciał aktywnie uczestniczyć w życiu fandomowym, to mógłby na przykład zacząć, nie wiem, uczestniczyć w nim, pisać powieść częściej.
7843:  To jest człowiek, który odcina od lat kupony od tego, co zrobił wcześniej, więc szczerze powiedziawszy nie widzę w ogóle żadnej szkody w tym, że jest gdzieś niezaproszony.
7850:  Natomiast pisarze, którzy urządzają lamentację, że to jest cenzura, co po prostu śmieszni, ponieważ ja jeszcze rozumiem, gdyby to było wydarzenie o randze państwowej, że nieręczone jest odznaczenie państwowe dlatego, że ktoś ma jakieś poglądy, tak?
7864:  No to wtedy można w ten sposób histeryzować, ale tylko wtedy.
7868:  Koniec mojego zdania na temat tej sytuacji.
7876:  Czy widziałem StealthyGamerBR?
7878:  Gość robi filmiki z różnych skladanek, w tym był Dishonored, w którym pokazuje megakraftywny sposób eliminacji z wielką płynnością i gracją.
7883:  Widziałem!
7884:  Są one absolutnie przerażające.
7886:  Oczywiście, w Dishonored ludzie potrafią grać w ten sposób, że na przykład strzelają w określony punkt w przestworzach, po czym biegną przez pół mapy i okazuje się, że ta strzała później uderza w kanister z olejem wielorybnym, który wybucha w odpowiednim momencie.
7900:  To jest straszne, że ludzie umieją takie rzeczy robić.
7906:  Enduj Ziemieński to został stamtąd wyproszony?
7909:  Być może.
7910:  Nie wiem.
7911:  Znaczy nie wyproszony, tylko po prostu zrezygnowano z zaproszenia.
7914:  To było w korespondencji prywatnej.
7916:  To Pilipiuk zdecydował się, żeby urządzić o tym dramę, więc to on personalnie odpowiada za to, że jest głośno na ten temat.
7924:  Ja nie udostępniam swojej prywatnej korespondencji.
7926:  Wiecie, dlaczego tego nie robię?
7928:  Ponieważ jest coś takiego, też jest ta konserwatywna zasada, tzn.
7931:  tajemnica korespondencji, nie rozprawia się o listach prywatnych, które się wymienia między sobą z ludźmi, ale rozumiem, że konserwatystą można być selektywnie.
7947:  Tak, zawsze whisky i cygara, pewnie.
7952:  Nie zdałem sesji przez Setreper van Vendee?
7956:  Nie przejmuj się, będzie od tego kolejna.
7960:  Pandemiczny student z kolei zdał.
7962:  To jest, wiecie, gra o sumie zerowej.
7965:  Albo w jedną, albo w drugą.
7967:  Nie lubię nowych obleżeń, w Total War za duże, pisze Mika.
7970:  Dzięki za wsparcie od trzech miesięcy.
7972:  No, rozumiem to.
7975:  Ja się jeszcze waham.
7978:  Czy Krzysztof widzi rudę?
7979:  Krzysztof widzi rudę.
7982:  Rudę dobre.
7986:  Glen Fiddick, Glen Morangi.
7989:  Glen Farkless.
7991:  Same dobre rudę.
7994:  Musimy stąd spieprzać to jak najszybciej.
8002:  Czy jestem ślepy?
8004:  Tak, jestem ślepy.
8009:  Słyszałem kiedyś o MW i co o nich sądzę.
8012:  MW to może być Muzeum Wyobraźni Waldemara Łysiaka.
8014:  Nie wiem, co to jest MW.
8015:  Czy spotkałem się z próbnymi maturami ustnymi z języka polskiego?
8024:  Nie, nie spotkałem się z tym.
8025:  Szaleństwo jakieś absolutne.
8031:  Po co robić próbną maturę ustną?
8033:  A, on jest tam we wnętrzu, dobrze wiedzieć.
8038:  Czyli tak, jeżeli byśmy się pospieszyli, co w moim przypadku jest prawie niemożliwe, ale może, a muszę.
8056:  Dobrze.
8058:  O, ktoś się odlewa, świetnie.
8075:  Czy szczęśliwy jamnik to jamnik Opteru?
8077:  Jakie ładne kuroga, przepiękne!
8079:  Zwłaszcza, że jeżeli zamiata ogonkiem.
8081:  Dzięki za wsparcie, puroku, już wielkie nieba.
8087:  Teraz przez pandemię nie ma ustnych próbnych, dzięki temu może znam maturę, ale w ogóle nie ma ustnej matury, czy tylko próbny ustny?
8095:  Ach, Młodzież Wszechpolska to jest MW.
8100:  Jak?
8102:  Ja nie lubię wszelkiego rodzaju bojówek.
8108:  Ani takich organizacji politycznych młodzieżowych.
8111:  Czyli bojówek.
8116:  Nigdy nie uczestniczyłem w takich zgromadzeniach, nie miałem potrzeby.
8121:  Uważam zresztą, że kwestie poglądów politycznych są prywatną sprawą, więc czułbym się źle roztrząsając je na jakimś forum.
8131:  Ale różne akcje, które robiła ta organizacja, to nie jest moja filiżanka herbaty.
8140:  Nie wydaje mi się, żeby nie przejmuj się było dobrą radą.
8144:  Ja wiem, że to nie jest dobra rada, ale to nie oznacza, że nie należy tego powtarzać.
8153:  Bo wiecie, no ja w swoim życiu miałem dużo sesji, dużo egzaminów.
8158:  Po obydwu stronach barykady.
8161:  I dobrze wiem, że nie ma czegoś takiego jak chęć uczelni do tego, żeby się pozbyć studenta za wszelką cenę.
8168:  Są różne sposoby na to, żeby podejść drugi raz.
8171:  Jest wiele różnych szans, a jeżeli wszystkie je wyczerpiemy i się czujemy z tym źle, to po prostu trzeba ze studiów zrezygnować i nie mieć do siebie pretensji.
8180:  Cały czas nie przejmowanie się jest kluczowe.
8182:  Bo jeżeli się będziemy przejmować tym, co się nam stało i będziemy się martwić tym, że nie zdaliśmy egzaminów i w związku z tym nie wiadomo, co się nam stanie w życiu, to się blokujemy psychicznie na rozwój dalszy.
8193:  Więc to się u mnie zawiera w tym nieprzejmowaniu się, cały ten proces myślowy i ciąg myślowy.
8200:  Wszystkie imiona Albusa Dumbledora?
8202:  Proste.
8202:  Albus, Percival, Wulfric, Brian, Dumbledore.
8208:  Tak, chyba wszystkie.
8211:  Czy to jest Dishonored w wersji zremasterowanej?
8213:  Tak.
8214:  Kapitan Colonel i jego świta będą tutaj tego wieczoru.
8217:  Dopilnuj, by przepuszczono i przez punkt kontrolny bez incydentów.
8220:  Chcę, by miał dobry nastrój.
8222:  Ponadto bądź przygotowany do obrony posterunku od wewnątrz na wypadek, gdyby negocjacje przybrały zwykły obrót.
8227:  Nie, żebym się tego spodziewał, ale chcę, by twoi rewidenci byli przygotowani na wypadek, gdyby Colonel i jego ludzie potwierdzili reputację przypisaną Straży Miejskiej nad rewident Campbell.
8237:  Co myślę o Deathloop?
8238:  Myślę o kupnie, ale widzę wymieszane opinie.
8240:  Wiesz co, ja jestem po stronie osób, które mają wymieszane opinie, ale może obejrzyj to, co nakręcił na ten temat Bartosz Filip Malinowski na bezschematu.
8248:  Tam jest recenzja Deathloop i on się tym zachwyca.
8251:  Bo jest dużo recenzentów, którzy się nie zachwycali, więc może zajrzyj na opinie kogoś, kto jest w 100% przekonany, że to jest dobre.
8258:  Ja, ponieważ jestem raczej fanem Dishonored, to nie.
8264:  Wiem, że mogę grać na swój sposób.
8267:  To mi przypomina pełne imię kota mojego przyjaciela z dzieciństwa, pisze Dominika.
8271:  Penelopa Konstantyna Lebuba von Guac-o-de-pięknośc-el-Bobas.
8276:  To długie imię.
8278:  To bardzo długie imię.
8280:  To teraz wymień wszystkie nazwiska, Albus Adam Luthor.
8287:  Żaden nieznany egzamin nie jest wart szarganego zdroja psychicznego.
8290:  Absolutnie.
8291:  To tu górne piso jest kluczowe.
8295:  A, w ogóle nie ma egzaminów ustnych, dopiero od nowej formuły powrócą.
8301:  Ja akurat zawsze wolałem egzaminy ustne, ale to dlatego, że się mogłem na nich wykpić od tego, że nie wiedziałem różnych rzeczy.
8316:  Czy fizyka na Uniwersytecie Jagieńskim jest dobra?
8318:  Tak, tak, jak najbardziej.
8320:  Są dobre opinie na jej temat.
8322:  Generalnie nauki podstawowe na UI mają się dobrze.
8336:  U nas była taka sytuacja, pisze Sandro Perfan-Wendi, że profesor przepuścił tylko 6 osób z całego roku.
8341:  Połowy nie przepuścił z tego powodu, że byli u innego profesora w grupie ćwiczeniowej i tam zaliczali lektury miast u niego.
8346:  Aha, czyli patologia tradycyjnie.
8351:  Chodzi o to, że Pilipiuk to homofob, który ma ból dupy o to, że lewaki chcą tolerancję dla odmiennej realizacji seksualnej i teraz będzie podało mu się, że się o niej toleruje.
8359:  Czy konkretnie Andrzej Pilipiuk znany był z tego, że potrafił na konwencie sobie krzyczeć, że a na drzewach zamiast liści będą wisieć itd. ?
8367:  Potem się dziwi, że ludzie go nie chcą zapraszać.
8369:  Wiecie, no już minęły czasy, w których się tolerowało takie rzeczy.
8372:  Minęły czasy, w których się tolerowało, że Andrzej Sapkowski był trzeźwy na konwencie od godziny 13 do godziny 14 i wolontariusze musieli nosić go do pociągu.
8382:  No nie toleruje się już takich rzeczy, tak?
8384:  W latach jeszcze 80-tych, 90-tych się to tolerowało, ale teraz już nie i jakby niektóre leśne dziadki nie mogą się do tego przekonać.
8391:  No, tak w dużym skrócie.
8395:  A mnie to właśnie złości z tego względu, że się obrywa bardzo często fanom, którzy to robią nie dla pieniędzy, wolontaryjnie i po prostu nie chcą, żeby był ktokolwiek poszkodowany, żeby ktokolwiek się zraził do fantastyki przez kontakt z takim człowiekiem.
8408:  I tyle, ja to w stu procentach rozumiem.
8412:  Nikt nikomu nie zabrania czytania Pili Piłka.
8414:  Co więcej, to nie jest spotkanie autorskie.
8417:  To nie jest spotkanie autorskie z Pili Piłkiem, prawda?
8419:  To jest konwent, na którym będzie mnóstwo innych atrakcji, pisarzy i rzeczy.
8426:  Nie ma to jak po ciężkim dniu studiów przyjść na stream, witamy w MS Mixu, jak to już studia są?
8431:  No, a giechu dopiero od marca.
8436:  Ufiel nie zdał wytrzymałości materiału 15,20 zł, ręce mi się chyba po raz pierwszy tak trzęsły.
8442:  Ukropność.
8444:  Nie lubię strasznie takich ograniczeń czasowych, strasznie.
8451:  Powinni brać pod uwagę przede wszystkim bezpieczeństwo i komfort uczestników, organizatorzy konwentu, pisze Aś.
8456:  Tak jest i każdego innego wydarzenia i imprezy.
8460:  Słuchajcie, znowu, argument kapitalistyczny.
8463:  Płacę za wydarzenie, tak?
8465:  Dlaczego ja mam słuchać, jak ktoś na przykład, nie wiem, wyzywa mnie z tytułu mojej orientacji seksualnej na wydarzeniu, za które zapłaciłem?
8477:  Nie jest rzeczą przypadku, że to, co się nazywa umbrella term, tak, pojęcie parasol, poprawność polityczna, przyszła ze Stanów, w którym kapitalizm jest najbardziej zaawansowany.
8488:  No, to po prostu ludzie w którymś momencie stwierdzili, że nie chcą czegoś takiego i zaczęli pozywać organizatorów, którzy robili rzeczy, które im się nie podobały.
8496:  No, w związku z powyższym zaczęto wprowadzać zasady, żeby uniknąć pozwów.
8499:  Proste.
8506:  O proszę, bełty.
8508:  Mam bardzo dużo bełtów.
8510:  Co z tego?
8512:  Skoro rzeczone bełty nam się nie przydadzą, ponieważ to nie są bełty usypiające.
8520:  Krzysztof znalazł tajemne przejście.
8536:  Czy powiem rekin od tyłu?
8537:  To jest nikker, mały nekker innymi słowy.
8540:  I know what you did here.
8543:  Uniwersytet Śląski zaczyna od poniedziałku?
8545:  Co za skandal, wszystko powinno się zaczynać w marcu.
8548:  Trzeba brać przykład zagiechu.
8560:  Chociaż ja tak uważam, że limity czasowe są bez sensu, bo będę powtarzał, że trzeba sobie zadać pytanie, co sprawdzamy, czy zręczność i wytrzymałość, czy wiedzę i inteligencję.
8574:  Ale wiem, że niektórzy wolą sprawdzać zręczność i wytrzymałość, nawet jeżeli ktoś na przykład gra w grę komputerową.
8579:  Nie dość szybko krzykasz klawisze.
8585:  Psiarnia!
8590:  Psiarnia!
8596:  Bełty w kanale?
8597:  Korwo przesadził w destylarni whisky.
8599:  Tak było.
8603:  Jamnik!
8606:  Jamnik!
8616:  Cokolwiek zmutowany, ale jamnik.
8624:  Jak to nie ma jamników w psiarni?
8626:  Oczywiście, że są jamniki.
8627:  Nie wiem, czym jest sala spotkań.
8635:  O, proszę bardzo.
8640:  O, kto to jest, Regal?
8641:  I to jest Ratter, nie?
8644:  Jak się masz, chłopiec?
8645:  Cieszę się z twoim błogosławionym bratekiem.
8646:  Ty masz wartość kilku bogów.
8647:  Ach...
8670:  Nie wiem, głupi kurwa.
8678:  Mam złe przeczucia.
8689:  Moje złe przeczucia były uzasadnione.
8708:  To był dobrze karmiony jamnik, a nie zmutowany.
8711:  Dlaczego, dlaczego zostaliśmy zauważeni?
8715:  To nieintuicyjne.
8719:  25 pytań, 8 minut według wykładowcy, to według zaleceń ministerstwa.
8723:  Pamiętajcie, że to jest zawsze najstarsze wytłumaczenie, to jest to, co mówiłem w filmie o ocenach.
8729:  Jest nieprawdą, że mają być oceny cząstkowe.
8732:  Nauczyciele zwalają to na ministerstwo i tak samo będą zawsze zwalać albo na pandemię, albo na cokolwiek innego, jeżeli cokolwiek im nie wyjdzie.
8740:  A prawda jest taka, że nie, to w nauce po prostu funkcjonuje coś tak jak spekologia stosowana.
8746:  Na uczelniach też jest tak, że profesorowie mówią, a to dziekan kazał, a potem okazuje się, że dziekan niczego takiego nie kazał.
8752:  A dziekan powie, a to prorektor kazał, a prorektor powie, że a nie, to rektor kazał, a rektor powie, a nie, to minister kazał.
8757:  Aha.
8762:  Problem ze sprawdzaniem inteligencji, niezręczności i wytrzymałości polega na tym, że trzeba wiedzieć, co wymaga inteligencji.
8767:  O, tak.
8769:  A to jest trudne i nie ma tego w podręczniku do metodyki!
8773:  Nie jest powiedziane!
8774:  Nie ma wzoru!
8775:  Nie można skopiować wzoru z podręcznika!
8780:  Nie mówię, jak to robić!
8789:  I w materiałach nowej ery nie jest powiedziane!
8793:  Widziałem łód, który zabraliśmy.
8795:  Ukryłem go w spalarni z martwymi Brytanami.
8797:  To nie są Brytany, tylko jamniki.
8799:  Aby nikt go z nas nie wydobył.
8801:  Szukaj wśród zakazów, aby odkryć kod do drzwi.
8804:  Czaty.
8806:  Czaty.
8807:  Kłamliwy język, błądzące spojrzenie, zagubiony umysł.
8824:  Krzysztof użyje nowoczesnej technologii.
8833:  Ja to zapomnę, musiałem spocić.
8854:  O, szukista, powr... Nie, ja nie pamiętam!
8857:  O, o, o!
8862:  You're mine!
8864:  You're not mine!
8876:  O nie, on niucha.
8878:  Ale przerąbane.
8888:  Patrzcie, jaki chytry pies.
8895:  Nie wolno oszukujesz, już to pewnie z internetu korzysta.
8900:  Ciekawostka z Nonsensopedia.
8902:  Jamnik to pies myśliwski służący do polowania na lisy.
8905:  Znalazł lisa w jamie, owija się dookoła niego swymi ciałem i dusi go jak wąż boa.
8914:  Wspaniałe, witamy Taralę na czatach swoją drogą.
8922:  Co?!
8928:  Dlaczego ja dostałem... Dlaczego ja dostałem teraz achievement?
8932:  Myślałem, że mam wszystkie achievementy w tej grze.
8938:  Proszę, esencja szaleju.
8940:  Czy nie jest to ekscytujące?
8945:  Odpowiem wam.
8946:  Jest to ekscytujące.
8947:  W zasadzie odpowiem sam sobie.
8950:  Krzysztof jest cyborgiem, używa zdjęcia jako pamięci ze wnętrza.
8952:  Oczywiście.
8953:  To jest retencja trzeciego stopnia według Stieglera.
8958:  Ma to sens.
8962:  Okej.
8963:  Pytanie, gdzie jest spalarnia, bo tego nie wiem.
8971:  Ile mamy strzałek usypiających?
8972:  Siedem.
8975:  Czy jeżeli uśpimy tego psa, to ma to sens, czy nie ma to sensu?
