🔴 Nowa beznadzieja | JEDI: FALLEN ORDER Livestream #5 (+BONUS: THE STANLEY PARABLE)
🔗 https://www.youtube.com/watch?v=2s81dGYEJ6s

34:  KONIEC
2485:  Dobra.
2492:  Plan na najbliższe gry?
2494:  Trochę wspominałem już, bardzo możliwe, że Nier na pewno Beyond Two Souls.
2502:  Może wrócimy też na chwileczkę do Warhammera, ale tylko na chwileczkę.
2506:  Próbowałem wracać w swoim czasie i się znudziłem.
2508:  W niedobrym stanie jest Warhammer.
2511:  Bardzo, bardzo smutno mi z tego powodu.
2521:  Absolutnie nie wracamy do strasznego miejsca, moi drodzy.
2527:  To by sprawiło, żebyśmy byli tam przez najbliższe 4 godziny.
2532:  Tyle Krzysztof nie ma.
2534:  Czemu nie mogę niszczyć tych zwierząt?
2539:  Yakuza?
2539:  Prędzej Mafię bym ograł.
2541:  Do Cyberpunka wracałem?
2542:  Nie.
2542:  Do Cyberpunka wrócę, a będzie DLC i wrócimy razem na streamach.
2553:  Zobacz.
2553:  Widziałem co się stało.
2558:  Wśród Ciebie i Trilla.
2560:  To, co wy dwójkę przeżyliście.
2563:  Przepraszam.
2566:  Byłem żałosny.
2567:  Byłem głupi.
2569:  Nigdy nie mogłem zrozumieć tego, co wy przeżyliście.
2574:  Ma holokron.
2578:  Nie wiem, gdzie go wziął.
2586:  Jestem odpowiedzialna za drogę, którą Trille jest na.
2588:  I to, co robi następnie, jest kosztem wszystkich moich błędów.
2594:  Nasze błędów są w przeszłości.
2597:  I to wszystko jest naszą odpowiedzialnością.
2602:  I to, co robimy następnie, jest ważne.
2604:  Powiedziałeś mi to, Seer.
2608:  Masz rację.
2617:  O!
2617:  O!
2617:  Jedi!
2617:  Inkwizytorzy!
2621:  Fortece!
2623:  Tak do mnie mów!
2623:  Yes.
2648:  Nie wiem, o co chodzi, ale przyzwyczaiłem się, żeby jej się sprzeciwiać.
2651:  Ooo!
2662:  Co?!
2665:  Nie!
2667:  Jamnik nie klęka!
2676:  Z prawem mięśnia.
2676:  Z wolą siły.
2677:  Cal Kestis.
2677:  Jesteśmy... Jedi Knight.
2678:  Jesteście już gotowi.
2679:  I ty?
2706:  Tradycyjna wersja pasowania mieczem świetlnym brzmi niebezpiecznie, to prawda.
2712:  Howard Siny pytał, do czego wrócić po przerwie od fantastyki, czy Dune'a, czy Trylogia Magów Prochowych?
2720:  Moja odpowiedź jest, Boże, tylko nie Dune'a, nie zrób tobie tego.
2723:  Dune'a jest dla zaawansowanych lekturowo w tym sensie, bo można bardzo odpaść.
2731:  Czy jamniki mają funkcjonalne kolana?
2733:  Tak.
2738:  One po prostu spełniają jedną zasadniczą funkcję.
2740:  To znaczy, nie pozwalają klęknąć.
2742:  A zatem są funkcjonalne.
2747:  Assassin's Creed Valhalla?
2749:  Nie wiem, czy Assassin's Creed byłby dobry na streamy.
2752:  Nie jestem fanem natury, Grease.
2756:  Tylko poza glasem.
2758:  Albo natura nie jest dla mnie fanem.
2759:  Chyba mam cztery ręce, ale jeśli nie zauważyłeś, to jestem w zasadzie kawałkiem dla większości śmierci.
2769:  Skoro skończymy dzisiaj wcześniej, to czy można prosić o stan... nie wiem, czy skończymy wcześniej to real, czy można prosić o stanowisko w sprawie odnalezionych niedawno stenogramu z wykładów Hegla na 4000 stron?
2778:  Absolutnie, marzyłem o tym.
2780:  Jeeez.
2781:  Wiecie, co jest ciekawsze od słuchania Jeeza?
2799:  Oglądanie, jak rosną nasze rośliny.
2802:  Los Jamnicos, witamy w gronie trybutariuszy, cóż za miano!
2806:  I jeszcze przed Los Jamnicos, przepraszam was, wcześniej Piotr Danisz dołączył.
2812:  Czy mogę poprosić o adekwatną liczbę jamników na dwóch dołączających do nas trybutariuszy?
2816:  Co jest teraz czytane?
2817:  Cały czas zakąt drzewa pomarańczy.
2818:  Nie mam czasu na nic, niestety.
2821:  Tak, to brzmi paradoksalnie, ale nie mam.
2824:  Zaginiony metal z Andersona czeka.
2826:  W ogóle z zaginionym metalem jest problem, ponieważ nie pamiętam nic, co się stało w... Pentalogii z Kadrialu.
2833:  Tak, bo to było 5 tomów do tej pory.
2834:  Nic nie pamiętam.
2837:  Dramat.
2841:  O. Oj, odwódź mnie ile chcesz.
2845:  Nie chcę rozmawiać z Jizem, chcę rozmawiać z Sifem!
2851:  Znaczy tak, z Wiedźmą, z Dafomirem na jedno wychodzi.
2856:  Bez sensu.
2859:  Portal to jest gra na jeden raz.
2862:  Nie umiem zrozumieć ludzi, którzy się bawią drugi raz przy portalu.
2866:  Zagrałem raz i nie umiałem sobie wykrzesać zbyt dużo entuzjazmu.
2874:  Są takie gry, które są na raz, na przykład Limbo, nie?
2878:  To jest gra, w którą zagracie raz, docenicie, po czym nie zagracie ją nigdy.
2881:  Przynajmniej ja tak mam.
2883:  Okej, gdzie my mamy jechać?
2884:  Położenie gracza.
2885:  No, dziękuję!
2889:  Nur.
2892:  Nur fursif.
2894:  Jak znam życie.
2896:  Okej, nie będziemy, myślę, wracać na Zepho ani Kashyyyk.
2901:  Jedźmy na ten nur, chociaż tam nikt nas nie kieruje.
2904:  Cóż zrobić?
2908:  Jak można za GLaDOS nie tęsknić?
2911:  To jest ciekawe, tak?
2913:  Jak oglądałem w streamach Filipa Portala, to się bawiłem dobrze.
2930:  W Subnautica Rychu nie mogę zagrać, ponieważ zaspoilowali mi twórcy, bo analizowałem ich grę od strony backlogów narracyjnych, więc wszystko wiem o niej.
2944:  Śródziemie, Cień Mordoru i Cień Wojny były ogrywane jak najbardziej.
2949:  Krzysztof pamięta, co było w portalu, nie pamięta, co działo się w Fallen Order, no bo w portalu się nic nie działo.
2954:  Portal to jest gra gimikowa, tak?
2956:  Znaczy tam... tam jest jedna... jedna fajna mechanika wymyślona i cały czas jest ogrywana.
2963:  Tu jest forteca z Obi-Waną na nur, przecież to było na Mustafar, chyba że Mustafar to jest księżyc nur.
2972:  Chyba.
2974:  Nie wiem.
2975:  Tego nie pamiętam.
2977:  Jak w Jezdnych Wojnach podróżowano na Mustafar, to było tam napisane Mustafar.
2983:  I nic więcej.
2984:  Czy można usiąść koło pięknej pani?
2985:  No niestety nie.
2987:  Nie pozwalają nam z nią porozmawiać, nic nie pozwalają nam zrobić.
2990:  Pełcio pisze, że to nie było... To nie było nad nur.
2994:  Okej.
2998:  Pewnie, że był czytany Świat Dysku.
3000:  Pytasz dzika, czy zra w lesie?
3002:  Tam jest cały.
3004:  Dlaczego nasz Jam Mikołaj nazywa się Jam Mikołaj?
3010:  I have no mouth on my screen.
3011:  Nie, nie, growego nie, Nathan.
3013:  Wiem tylko o tej grze dużo, bo to jest klasyczna gra, ale nie, nie grałem w nią.
3026:  Forteca Vadera znam usta far-inkwizytorów na nur.
3029:  Okej, okej, dzięki.
3030:  To nie jest dobre.
3031:  Z tych defensów, które otrzymali, nasze zwyczajne triki po prostu nie będą to skończyć.
3035:  Mogę pomóc.
3036:  Co myślisz?
3036:  Rytuał.
3037:  Będzie mokrać samolot.
3038:  Mam nadzieję.
3038:  Rytuał?
3040:  Ona nie działa na takie rzeczy.
3042:  Ale czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, czekaj, cz
3057:  Siostry... Matko... Daj mi twoją siłę.
3077:  Siostry... Matko... Daj mi twoją siłę.
3095:  Cokolwiek ona robi, to działa.
3098:  Jakie są szanse?
3100:  Moje pieniądze są twoimi, chłopaku.
3104:  Chodźmy, przyjacielu.
3111:  Kiedy jesteśmy wewnątrz, zainteresuję ich poziomem defensywy.
3118:  I wtedy zabotować ich sensory, żeby mantozy mogli nas wyrzucić.
3122:  Ty znajdź Holocrona.
3123:  Czy będziemy razem się łączyć?
3126:  Czuję ruch.
3127:  Życia każdego dziecka na tej listce są w celu.
3130:  Cokolwiek się tam dzieje i co widzisz... Nie martw się o mnie.
3133:  Połóż to i wychodź.
3134:  Zakończ fortę.
3138:  Czas.
3144:  No ta siostra nocy faktycznie ma vibe nebuli z Guardians of the Galaxy.
3148:  Ajcie spoko, jaka piękna scena.
3195:  Drop boats incoming.
3196:  Space marines inbound.
3197:  Praise the Emperor!
3200:  Cadia Stuntz jeszcze dorzucę od siebie.
3203:  Dobrze, dobrze.
3204:  Moi drodzy, co za scena.
3206:  Jak tu się pięknie robi.
3208:  Ta gra naprawdę ma momenty.
3211:  Nie wtedy, kiedy próbuję sprzedać bardzo podniosłą narrację, bo to są złe momenty, ale wtedy, kiedy zdaję się na opowiadanie środowiskowe, environmental storytelling.
3222:  bo pytanie o to, szczegóły dotyczące Shadow of War, to doprecyzuję, że w Shadow of War przestałem grać gdzieś w jednej trzeciej, bo mnie doprowadziły do szału mikrotransakcje.
3234:  Okej, nie można wypłynąć na wierzch, widzę, niestety.
3238:  Grałem w momencie, w którym był akurat szczyt awantury o mikrotransakcje w Shadow of War i zbuntowałem się.
3249:  Czy my mamy mapę?
3250:  Oczywiście, że nie mamy mapy, dlatego błądzę.
3253:  Subnautica moment.
3258:  Biorąc pod uwagę, że ja bardzo się źle czuję w takich sytuacjach klaustrofobicznych, no to niefajnie.
3267:  Boże, co się dzieje?
3269:  Dlaczego tu nie mogę przepłynąć?
3274:  Pójdźmy przynajmniej troszeczkę szybciej.
3276:  Dobrze, tutaj byłem, bo tu jest ten drop pod.
3280:  Spróbuję płynąć w tamtą stronę.
3284:  Cały czas na wyprost.
3287:  Tą samą drogą płynął Kenobi?
3290:  Ach, to dlatego ludzie mówili, że jest zerżnięta scena z Kenobiego.
3294:  Hellblade Senua's Sacrifice poleca Angelica.
3297:  Wiesz co, dużo ludzi mi polecało tę grę.
3300:  Nie wykluczam.
3304:  Faktycznie, to jest dokładnie to. ...
3313:  Mam nadzieję, że zaraz wypełniemy, bo drukowo wstrzymuję oddech w takich sytuacjach.
3316:  Ja też.
3319:  Jezu, pięknie tu.
3320:  No tak, tak, no, Kenobi wyszedł później, więc dlatego mówimy, że zarżnięta scena.
3336:  Dajcie spokój.
3337:  Dlaczego znowu czegoś nie mogę?
3343:  Standardowe moje przejęzyczenie, zapewne.
3349:  Okej, tędy.
3353:  Druga część Hellblade'a jest w produkcji.
3355:  Wiecie, już przestałem oczekiwać na gry w produkcji.
3357:  Tak samo Vampire Demasquerade Bloodlines 2 było w produkcji, nie wiadomo ile.
3362:  Dobrze, co ja mam teraz zrobić?
3363:  Czy mogę wreszcie się wynurzyć?
3368:  Nareszcie.
3380:  O, i teraz randomowo udało mi się dwa razy.
3383:  Nie jestem w stanie tego zrozumieć.
3390:  Jezus Maria, jak daleko!
3404:  Szkoda, że nie można lootować stormtrooperów.
3407:  Sprawdzamy, ile wytrzymałem pod wodą.
3410:  Nie!
3410:  Mamy, mamy oddychalnik specjalny.
3414:  Ta jest Biddy.
3422:  Przestań mnie!
3424:  Przestań mnie obłapiać!
3426:  Hendogi robot!
3428:  Hendoż się!
3445:  Co to było?
3447:  Psz, znowu mnie obłapia, no przecież... Oni są jacyś sprytniejsi, rzucają granatami w nas.
3465:  Dosłownie!
3467:  Ja myślałem sobie, że Kenobi jedną rzecz przynajmniej dobrze zrobił, to znaczy światotworzenie.
3476:  Ja przepraszam, oni wzięli to jeden do jeden z gry.
3481:  Nie wierzę.
3485:  Haha, zaraz Wiktoria zamiast o lutowaniu pomyślała o lutowaniu.
3488:  Tak, zawsze sobie wyobrażam bohatera, który popieprza z lutownicą.
3494:  Wojciechu, to nie jest pytanie, myślę, dobre.
3499:  Zakładasz, pytając, czy ktoś lubi osoby autystyczne, że można nie lubić.
3502:  To jest trochę absurdalne, ponieważ lubi się ludzi, których się lubi, a nie lubi się ludzi, których się nie lubi.
3508:  Tyle.
3509:  Ja na przykład bardzo nie lubię ludzi, którzy udają, że przeczytanie jednego tekstu naukowego w dyskusji sprawia,
3523:  że oni tę dyskusję wygrali.
3526:  Gdy tymczasem przywoływanie tekstów naukowych nie służy do tego, żeby wygrać dyskusję, tylko służy do tego, żeby nasz argument był lepszy.
3535:  I zwykle są to teksty, a nie tekst jeden.
3540:  I teraz, szczerze, jest mi serdecznie obojętne, czy to będzie osoba taka, śmaka, czy owaka.
3545:  Jeżeli będzie to robić, to w równym stopniu nie będę jej lubić.
3549:  He, he, he.
3555:  Tak, wydaje mi się, że to pytanie zakłada, że jest jakiś rodzaj dyskryminacji potrzebnej.
3560:  Nie rozumiem tego kompletnie.
3569:  Ty nie jesteś tak ciężki.
3570:  Dobra.
3570:  Chodź!
3570:  Znalazłem go!
3570:  Zabrać go szybko!
3577:  Zobacz go!
3577:  Zabrać go szybko!
3587:  Prawie wyszło!
3591:  W tej fortecy szturmowcy powinni padać od zwykłego uderzenia.
3594:  To jest prawda.
3599:  To jest prawda.
3604:  Biedny Jan w dalszym ciągu kontynuuje swoją narrację na temat gry o tron, którą się już nikt nie interesuje.
3609:  Nie, przepraszam, nie wiem.
3612:  Autentycznie cieszę się, że jest ktoś, kogo może cieszyć ten serial, bo mnie już nie cieszy.
3618:  Znam bardzo mało osób, które cieszy.
3620:  Co tu się dzieje?
3620:  Czemu oni... Czy to nie jest tak, że myśmy już tutaj by... Ja myślałem, że myśmy z tej strony przyszli.
3634:  Uwielbiam to, jak ja usiłuję użyć mocy.
3643:  I... Więc uwielbiam jak usiłuję użyć mocy i przerywa mi użycie mocy jakaś durna animacja przeciwnika.
3663:  Dobra, zakończmy to.
3673:  Używanie szmocy powinno eliminować takie sytuacje, tak mi się wydaje.
3682:  Dobrze.
3690:  Proszę, proszę.
3693:  Aaa!
3693:  Aaa!
3694:  Aaa!
3695:  Stop!
3697:  Aaa...
3708:  To miejsce, gdzie Imperium stworzyło Inquisitorów.
3724:  Gdzie zniszczyli Seera i odwrócili Trilla do mroku.
3728:  Zabijmy ją, biedny człowieku.
3731:  Magda M1 słusznie pisze, nie lubić kogoś za autyzm lub coś podobnego, tak jak nie lubić kogoś za to, że ma cukrzycę albo że się porusza na wózku.
3738:  Oczywiście ta sprawa.
3740:  Absolutnie tak.
3741:  Dobry serial.
3747:  Rainmaker, witaj serdecznie na live'ie.
3749:  Chciałem ci powiedzieć, że subskrybuję twój kanał, piszę Rainmaker od niedawna i widziałem filmik o ocenianiu.
3753:  Teraz widzę, jak ocenianie negatywnie wpłynęło na moją osobę.
3755:  Dzięki.
3756:  Cieszę się ogromnie.
3757:  Im wcześniej to zrozumiemy, tym lepiej.
3760:  A jak późno to zrozumiemy, to będziemy mieć kolonoskopię w wieku 303 lat.
3763:  Na przykład.
3770:  Przestań mnie obłapiać natychmiast.
3772:  Zakazuję ci obłapiać.
3778:  Inferior co?!
3780:  Ja ci dam Inferior Jedi!
3785:  Widzicie, dlatego trzeba było zostać Sithem.
3787:  Właśnie dlatego.
3788:  Żeby nie musieć wysłuchiwać takich tekstów.
3797:  Jakie ogórki lubię najbardziej?
3798:  To są pytania!
3800:  Kiszone małosolne czy jakieś inne?
3805:  Kiszone chyba najbardziej.
3806:  Małosolne w drugiej kolejności.
3809:  Małosolne to są te kwaśne, tak?
3812:  Tak mi się wydaje.
3814:  Najlepsze jest to, że po tym, co zrobił w Fortecy Kall, nikt nie załatał tamtej śluzy.
3821:  A, ja myślę, że się nie ma co doszukiwać, moi drodzy, spójności w obecnej wersji uniwersum Gwiezdno-wojennego.
3833:  Kolonoskopia to jest to takie badanie na kolana?
3835:  Tak.
3836:  Polega to na tym, że do wnętrza kolana jest wpuszczany specjalny nanobot, który to nanobot naprawia je od środka i wysysa całą wodę.
3848:  Dzięki temu nie ma wody w kolanie.
3855:  A w tle ten alarm.
3856:  This needs power.
3868:  To jest ten typowy ja, tak?
3870:  Że... This needs power.
3874:  Oh fuck.
3875:  Skąd?
3876:  Gdzie?
3876:  Jak?
3877:  Co?
3878:  Co zrobić?
3881:  Żarty żartami ludki, badajmy się profilaktycznie.
3883:  Serio warto, pisze Seras Victoria.
3885:  I masz rację, absolutnie.
3887:  Ja płacę za to, że się nie badałem.
3890:  I niepotrzebnie przez całe życie stresowałem.
3893:  Ale to jest najlepsze, że... Co to znaczy niepotrzebnie się stresować, nie?
3899:  Więc moja opinia jest taka, że tego rodzaju uwagi bardziej wkurwiają, niż pomagają.
3907:  I dlatego też człowiek stwierdza, dobra, dobra, dobra, gadu, gadu, gadu, gadu, gadu, gadu, stary dziadu, dalej będę robił swoje, nie?
3916:  Oczywiście, że trzeba to zrobić na czas.
3918:  Naturalnie, że trzeba to zrobić na czas.
3924:  kolonoskopia boli i gastroskopia i kolonoskopia są określone przez lekarzy jako nieprzyjemne.
3930:  Tutaj mam dla Was krótki słowniczek lekarzy i lekarskiego.
3934:  Mianowicie, jeżeli lekarz używa słowa to badanie jest bezbolesne, to prawie na pewno będzie bolało.
3943:  Jeżeli lekarz mówi, to badanie jest nieprzyjemne, oznacza to, że jest to mniej więcej 8-10 na skali bólu do 10.
3952:  A jak lekarz mówi, że jest to bolesne, oznacza, że to są śmiertelne tortury.
3956:  Kolonoskopia i gastroskopia są określone jako nieprzyjemne w dialekcie lekarzy.
3965:  Ale można robić pod znieczuleniem ogólnym.
3968:  Dobra, i teraz zrobimy sobie tak.
3970:  O, o, o, o, o.
3973:  Biorę, biorę, biorę, biorę, biorę, biorę.
3983:  Przecież szlak mnie jasny trafi z tymi zadaniami na czas!
3997:  Eee!
4001:  No przecież nie...
4012:  Może dalej się to da pchnąć jeszcze?
4013:  Tak!
4014:  O Boże, dało się, dalej!
4016:  Ja się męczę, jak zwykle się męczę, bez sensu!
4020:  Dlaczego ja się za... Wracaj tu!
4023:  Wracaj tu, kretyn wstrętny!
4026:  Durne urządzenie mechaniczne!
4030:  Tenerwuję się na to prawie tak, jak na mój toster!
4044:  Jak kocha, to wróci.
4049:  No właśnie!
4049:  To nie brzmi jak coś, co jest przyjemne.
4051:  Co mi robi tostem?
4051:  Oj, maszko, to jest bardzo długa historia.
4072:  To jest świetna muzyka do anegdoty o tosterze.
4080:  Tak, Cere.
4081:  Tak, Cere.
4083:  Tak, Cere.
4084:  Tak, Cere.
4085:  Tak, Cere.
4086:  Tak, Cere.
4087:  Tak, BD.
4088:  Dobrze.
4089:  Więc, historia o tosterze.
4092:  Mój toster jest krnąbrny.
4094:  Za każdym razem, jak żądam od niego, żeby wykonał jedną rzecz, do jakiej został stworzony,
4099:  I wrzucam dwa moje wspaniałe tosty do środka, znaczy to jest taki toster odgórny, tak?
4104:  Nieopiekacz.
4106:  Wrzucam je i ten toster natychmiast to wyrzuca.
4110:  W związku z powyższym ja wrzucam jeszcze raz.
4112:  I poprawiam pięścią.
4114:  Wtedy trzyma jakieś 30 sekund.
4117:  Potem znowu je wyrzuca.
4118:  W związku z powyższym jeszcze raz wrzucam tosty, poprawiam pięścią i wrzeszczę na toster, wyzywając wszystkich jego przodków.
4125:  I wtedy działa.
4126:  Tylko wtedy działa.
4130:  Nie mam zielonego pojęcia, dlaczego.
4134:  Podobnie u dentystów działa nomenklatura.
4136:  Przy wycinaniu zęba lekarz powiedział, że może odrobinę zaboleć.
4139:  Miałem wrażenie, że urwie całą żuchwę.
4140:  A wiecie, co jest najgorsze w tym wszystkim?
4144:  Dużo lekarzy nie rozumie, że w takich sytuacjach najlepsze, co można robić, to cały czas gadać do pacjenta i tłumaczyć mu, co się robi.
4150:  Przynajmniej na mnie to zawsze bardzo działa.
4154:  Sądzę o szkolnych pielęgniarkach, pyta Astro, o Boże, to jest temat rzeka i straszna patologia generalnie, rzecz ujmując.
4161:  Tak samo jak szkolny, większość oczywiście szkolnych, bo zaraz ktoś mi powie, że jak z szkolnym psychologiem, że większość szkolnych psychologów, która mówi, żeby pobiegać, żeby nie było depresji, tak?
4170:  No to jest jedno i w drugim przypadku patologia absolutna.
4174:  Trzeba posmarować toster świętymi olejami omnisjasza.
4178:  Coś w tym jest.
4179:  Proszę bardzo.
4182:  Twój toster stosuje zasadę fuck around and find out, ale to piękne.
4189:  Pusia utyskuje, że przez tydzień męczyła się z ekspresem do kawy.
4192:  Dzisiaj mama przyjechała i udało się jej zrobić kawę normalnie, ale to jest standard.
4196:  Ja mówiłem mojej mamie na przykład, że mam problem z szczelnością wentylacji w łazience i że będę wzywał firmę do ozonowania.
4203:  Pierwsza, co weszła mama, powiedziała, o Boże, jak tu pięknie pachnie, wszystko jest w porządku.
4206:  Co ty mówisz, nie ma żadnego smrodu z rur.
4210:  Zawsze tak jest, albo jak się zepsuje komputer, prawda, i wzywa się działa IT i mówi się, panie tu, no co tu, wszystko działa.
4219:  Albo jak zlew jest nieszczelny i wzywa się hydraulika, a hydraulik mówi, panie, oczywiście pan wzywa, wszystko działa.
4227:  No teraz działa, tak?
4229:  Ale wcześniej nie działało.
4235:  Dramat.
4236:  Może wrzuć toster do wanny.
4237:  Dziękuję za rady.
4239:  Jak wyeliminować wszystkie moje problemy.
4241:  Znaczy, istotnie, wszystkie moje problemy będą wyeliminowane, jak wyeliminuje się Krzysztofa.
4246:  No to prawda.
4249:  Dziwne, a próbował pan włączyć i wyłączyć.
4251:  No właśnie.
4255:  Nie obrażaj tej sekcji.
4258:  Kto ci pozwolił, Jamnestis, obrażać sekcję?
4265:  Widzicie, jak Żenada jest nieodporny na ogień, żenując Jedi.
4275:  Wiesz, Pink Bishop, że przez szkolnego psychologa zniechęcił się na lata do psychologu.
4278:  Dokładnie tak jak ja.
4280:  Aha, teraz nie możemy tu wrócić.
4283:  Świetnie.
4286:  Dlaczego raz u niego byłem po wizycie półszkoły, widział moje problemy z nauczycielami na czele?
4290:  Ale to jest obrzydliwe, bo jeszcze wiesz, złamanie tajemnicy lekarskiej.
4296:  Jesteś gotowy na bieżąco, BD?
4297:  Czekaj.
4331:  Woda gasi ogień.
4335:  Aaa... Proszę bardzo.
4342:  Big brain time.
4344:  Absolutnie.
4345:  Teraz jesteśmy... Wiedźmol, ale burl!
4349:  Burl!
4352:  Bez burl!
4354:  To kiep, czy cokolwiek innego, nie pamiętam.
4357:  Głąb!
4357:  Głąb było!
4363:  Ja tam wam.
4364:  Czemu znowu dostajesz ataku przed drzwiami?
4369:  Aha, szmocy nie można używać pod wodą.
4372:  Świetnie.
4374:  Może możemy stąd wypłynąć?
4375:  Oczywiście, że nie.
4377:  A może możemy wypłynąć na zewnątrz?
4380:  Wyjdź na pole.
4383:  Tak się mówi do Krakusa.
4384:  Słuszna sprawa.
4387:  Ja myślałem, że szmoc była nam potrzebna po to, żeby korytarz był dostępny.
4392:  Muszę powiedzieć, że pływanie szybkie w tej grze jest strasznie męczące.
4395:  Trzeba cały czas wciskać Shift.
4397:  Może ma zawsze rację.
4399:  Błąd z Photoshopa.
4400:  Nie można wykonać operacji, ponieważ nie.
4403:  Tak, to jest wspaniałe.
4405:  Adobe od lat ma problemy z normalnym tłumaczeniem swoich programów.
4414:  ponieważ wiecie, płaci się ciężkie setki złotych miesięcznie w związku z powyższym dla tego.
4421:  Dobra, pływamy dalej.
4422:  Ja już się kompletnie zgubiłem.
4424:  BD-1, BD-1, BD-1, BD-1, BD-1, BD-1.
4427:  A widzicie, bo to była zatopiona sekcja.
4433:  Co byśmy zrobili bez BD-1?
4435:  Nie wiedzielibyśmy, że to jest zatopiona sekcja.
4443:  A mamy na odmianę motywującą informację od Bartka.
4446:  Mój szkolny psycholog spotykał się ze mną przez pół roku po skończeniu liceum i szczerze pomogło mi to nie zamienić się w Kanye'ego Westa.
4453:  Każdy człowiek, który pozwala nam się nie zamienić w Kanye'ego Westa jest jak złoto.
4466:  Argument average nauczyciela w szkole jest nie bo nie?
4469:  O, wiele osób ma tego rodzaju argumentacje.
4472:  Ją krzewi i kultywuje.
4477:  Najbardziej i tak lubię argumentacje ludzi, którym się wydaje, że są niesłychanie racjonalni w tym wszystkim.
4485:  Smartfony uzależniają, ale tutaj są badania, że nie uzależniają, a w ogóle to udowodnij to.
4489:  Ale ja uważam, że uzależnia!
4492:  Ale smartfony to nie jest to samo, co aplikacja.
4495:  Raczej są pewne techniki projektowania aplikacji, które mogą być w ten sposób uzależniające i może powinniśmy podnosić świadomość tych technik, żeby łatwo można było je rozpoznawać i unikać.
4505:  Nie!
4506:  Smartfony są złe!
4507:  Nie apli... Ale wiecie, są smartwatche na przykład i tablety, które też mają takie same aplikacje i one mogą uzależniać.
4515:  Natomiast to jest inne urządzenie... NIE!
4517:  SMARTPHONY USALEŻ... Nie da się dyskutować w takich sytuacjach.
4527:  Kirito, dzięki za wsparcie od 3 miesięcy.
4529:  Niech moc jamnika będzie znana.
4530:  To się przyda.
4533:  Wiecie, że ja nie wiem, gdzie ja płynę.
4538:  To jest najlepsze.
4540:  A najlepsze jest to, że mieliśmy przypadki takie, że przyszli ludzie na czaty i mówili, co robić, żeby właśnie nie sięgać często do telefonu.
4546:  Czy ja naprawdę popłynąłem
4548:  Jezus Maria.
4550:  I podpowiedziałem o aplikacji, która zmienia na kolor monochromatyczny.
4554:  Później ten sam człowiek mi powiedział, Jezu, pomogło rzeczywiście.
4556:  No shit, że to pomaga, biorąc pod uwagę to, że głównym celem projektantów wszystkich aplikacji jest to, żebyśmy mieli rzuty dopaminowe w momencie, w którym widzimy kolorki i punkciki radosne i inne tego typu rzeczy, na które zostaliśmy uwarunkowani.
4570:  Przecież szlak mi jasny trafi z tą drogą.
4577:  BYŁEM TU!
4578:  I TUŚ NIC TO NIE DAŁO!
4580:  NIC TO NIE DAŁO!
4585:  Okej, nie byłem tutaj.
4589:  Anakin też nie był odporny na ogień.
4591:  No właśnie, no właśnie.
4592:  Mamy, mamy, mamy sojuszników, moi drodzy, w naszej biedzie.
4597:  Tomek, szlażniki ze wsparcie od 11 miesięcy.
4601:  Nie będę czytał na głos, bo wtedy ujawnię adresat albo aluzję.
4605:  Nie lubię takie rzeczy robić.
4607:  O, robot.
4609:  Patrząc jak Krzysztof odnajduje się w przestrzeni wodnej, nie ma sensu, żeby zaczął grać w Subnautica.
4612:  Prawda?
4614:  Nie no, jak nie mam mapy, to ja się w ogóle w niczym nie odnajduję.
4619:  Recz z tosterami.
4622:  Gdzie jest miejsce, do którego mamy iść?
4624:  Może teraz dostaniemy jakąś... O Jezus, tak, jest mapa.
4631:  Gościa, który wymyślił pliki formatu RAW i WebP, należałoby zlinczować.
4634:  O Boże, WebP, jak ja nie znoszę tego pliku.
4639:  Nieotwieralny nigdzie.
4640:  Muszę korzystać z konwertera online do JPG lub PNG.
4643:  Co za debil wymyślił, żeby wszystkie grafiki się w ten sposób... A już wiem, jaki debil.
4649:  Piracy, nie grafik.
4650:  Tak, bo Google Grafika zostało wymyślone po to, żeby ludzie...
4655:  przechadzali się po galerii sztuki.
4658:  To jest główny cel stworzenia Google Grafika,
4684:  Po to stworzono Google Grafika.
4686:  Tak, żeby ludzie przechadzali się po internecie, surfowali i oglądali sobie obrazy.
4693:  Wcale nie zostało to stworzone po to, żeby graficy na przykład mogli te obrazy... Nie.
4697:  Wykorzystywać.
4697:  Nie, absolutnie nie.
4699:  Ochydaszeolu, witamy w Ronie Tybutariuszy.
4702:  Coż za nick?
4707:  Medytacje minąłeś, a zaraz umrzesz.
4711:  Gdzie wy widzicie medytacje?
4715:  Nie, bo ja już myślałem, ja już myślałem, że chodziło wam, ja już myślałem, że chodziło wam o medytację tutaj, tak?
4721:  Że Krzysztof, ominąłeś medytację, nie?
4731:  Bez sensu.
4733:  Powinienem mieć tam taki krąg medytacyjny, to jest prawda.
4735:  To byłaby pełna wieża maga, gdyby był krąg medytacyjny.
4740:  Absolutnie tak.
4745:  Odpocznij.
4748:  Dobrze, odpocznij.
4749:  Proszę bardzo, szmoc przywrócona, drzewko umiejętności, bieremy.
4756:  Przecież to pominąłeś habilitację.
4759:  Spierdalaj.
