🔴 Croissant na Coruscant | JEDI: SURVIVOR Livestream #6
🔗 https://www.youtube.com/watch?v=8VcQDQee4zg

56:  Zdjęcia i montaż
3675:  Czy będzie można ze mną pogadać na perkonie?
3676:  Jeśli tak, to jak zagadać, żeby nie było cringe'owo?
3679:  Można pomachać do mnie i zwrócić moją uwagę, ponieważ wiecie, na czym polega cały dowcip?
3684:  Ja, ponieważ jestem człowiekiem introwertycznym, będę prawdopodobnie popierdzielał w słuchawkach Bluetooth i słuchał sobie muzyki z Genshin'a i błądził błędnym wzrokiem po wszystkich, więc trzeba się postarać, żeby przykuć moją uwagę.
3696:  Absolutnie nie mam z tym żadnego problemu.
3698:  Śmiało zawsze podchodźcie.
3700:  Możecie zawsze założyć, że ja będę równie awkward, ponieważ nie jestem w stanie... Przyzwyczajcie się do czegoś, co się nazywa small talk, okropność.
3709:  Kyle Katarn mógłby mieć również dobry serial.
3711:  Tej postaci nie znam, Vogue Varanus, nie chcę ci wsparcia od 7 miesięcy.
3715:  Kim jest Kyle Katarn?
3716:  Dlaczego ja go nie kojarzę?
3718:  Może teraz się jakoś strasznie skompromituję, bo się okaże, że... Oczywiście, że kojarzę.
3724:  Otóż tutaj byłem.
3726:  Czemu wszedłem gdzieś, gdzie byłem?
3731:  Tak, można nosić jamniki też.
3733:  Trzeba podejść i podać hasło jamnik lub zrobić najbardziej cringe'owe emoji, które wymyśliłem, mianowicie to jest jamnik.
3739:  Wiecie, zamiast tego... No bo tu jest noga, tak, i tu łów, a tu jest głowa i tu łów.
3746:  Jest jamnik, jest jamnik.
3750:  W tym znaku zwyciężaj!
3756:  O nie.
3758:  Dobrze, wychodzę stąd.
3765:  Kalkatan to bohater z serii Jedi Knight?
3769:  Czemu ja tego nie kojarzę?
3771:  Uwinienem.
3772:  A może z szacunku do Ciebie nie podejdę na przykład?
3774:  Nie, ale po to są konwenty, kochani, żeby się... żeby się przecież spotkać i... Nie, nie!
3779:  Nie, nie!
3781:  Nie chcę z Tobą walczyć!
3786:  Nie chcę z Tobą walczyć, jestem pacyfistą!
3791:  Nie ma... nie ma walk!
3796:  Witamy Marcina Giełzałka.
3797:  Swoją drogą, nowy odcinek był dwóch lewych rąk ostatnio, a jeszcze nie widziałem.
3803:  Dobrze, dobrze i... Nie, nie, nie walczę, nie ma, nie ma.
3808:  Czy ja wyglądam jak ktoś, kto by chciał walczyć z King Kongiem?
3811:  Otóż nie.
3812:  Otóż nie, nie wyglądam tak.
3814:  Co to jest?
3814:  Dlaczego tu... O, proszę bardzo, jesteśmy w szparze, jesteśmy bezpieczni.
3818:  Czy Dune to jeszcze sci-fi czy fantasy?
3820:  Why not both?
3821:  Dla mnie najprościej jest takie kino czy narracja o klasie science fantasy.
3827:  Jezu, co tu się dzieje?
3836:  Come on!
3851:  Niedostępne w walce.
3854:  Hakowando!
3855:  Dziękuję!
3859:  Mamy nową kurtkę.
3860:  Eee!
3862:  Eee!
3863:  Poncho!
3865:  Poncho!
3870:  Jedi stosowali bardziej utylitaryzm czy deontologię.
3874:  Tak, oglądałem odcinek Misty Pop o Dishonored.
3877:  Strzelasz powyżej mojej pokrywki, czerwony lis.
3880:  Ja się nie znam na takich rzeczach.
3883:  Trzeba byłoby spytać na przykład właśnie mistycyzmu.
3885:  W ogóle fajnie byłoby, żeby mistycyzm popkulturowy kiedyś zawitł na kanale.
3888:  Trzeba coś z tym zrobić.
3890:  Dobrze, tutaj byliśmy.
3891:  BD1 czegoś chce.
3894:  Nie sądzisz, że Disney idzie w kierunku DC?
3896:  Mają fantastycznie dobranych aktorów, nie potrafimy im napisać dobrej historii?
3898:  A, oni już poszli w kierunku DC.
3901:  Czym się zajmujesz, kiedy studenci mają trzy miechy wolnego?
3904:  No to tak, Martyno.
3906:  Lipiec, obrony prac dyplomowych i egzaminy na studia drugiego stopnia.
3912:  Ale Krzysztof, przecież nie ma egzaminów na studia, co ty mówisz, to jest utopijna idea.
3916:  No więc egzaminy na studia drugiego stopnia, które między innymi prowadzę ja, razem z całą komisją.
3922:  Sesja, na AGQ jest trzeci termin poprawkowy, nie tylko drugi, więc jest sesja bardzo często.
3929:  Sierpień jest off administracyjnie, więc wtedy nic się na uczelni nie dzieje i to jest wtedy czas, kiedy wreszcie mogę coś napisać naukowego i bardziej się poświęcić YouTube'om.
3937:  Wrzesień to już jest sesja poprawkowa i obrony w trybie poprawkowym.
3942:  No więc z tych trzech miesięcy zostaje jeden de facto.
3945:  Kajotanie, dzięki za trybut.
3946:  Dobrze widziałem, że prowadzisz prelekcje na Prykonie, nawet dwie.
3949:  Chyba powinienem już o tym powiedzieć, nie?
3951:  Bo na Pyrkonie ludzie często z wyprzedzeniem się ogarniają.
3954:  Z wszystkim.
3956:  Więc tak.
3957:  Muszę zapowiedzieć.
3958:  Oficjalnie.
3959:  Tak!
3959:  Tak!
3960:  Czy będzie odcinek o maturach, szczególnie z polskiego?
3962:  Może coś będzie.
3962:  Moim zdaniem już zrobiłem jeden w październiku.
3965:  Gdzie przewidziałem rzeczy, które będą problematyczne.
3983:  Hmm.
3985:  Wiecie jaki mam pomysł?
3989:  Eee, eee, eee!
3990:  Co?!
3996:  Ej, dobry na małpę jest ten... kąsający.
4004:  Kąsu, kąsu!
4007:  Aaa!
4009:  Rzemija kąsa tych, którzy chodzą bez wód!
4019:  Ten moment, kiedy człowiek używa spowolnienia czasu po to, żeby zażyć Steam.
4039:  Oczywiście, że tu twierdzę reference.
4042:  Miecze w dupę, mistrzostwo.
4045:  Wnoszę o Steam zgaśnienia z Dominikiem Bossem.
4047:  Ja też, kamo Grimberg, ja też!
4050:  Trzeba będzie zrobić wreszcie.
4053:  Ostatnio Dominik się wymówił tym, że miał za niski world level.
4060:  Dobrze, jesteśmy.
4062:  Na propos matury ustnej z historii literatury polskiej, dziękuję za właściwe określenie Jazz Whiteley, to nie jest matura z języka polskiego.
4070:  Zdałem na 70%, miałem fardę do tematu, nie wiem, czy się cieszyć tym wynikiem, czy martwić.
4074:  Nic ci on nie mówi.
4075:  Tak samo jak 5, 4, co to znaczy 30%, 70%, nic to nam nie mówi.
4082:  Widziałeś temat matury rozszerzonej realizm i fantastyka, rozważ jaką funkcję pełni przenikanie się konwencji realistycznej i konwencji fantastycznej w tym samym utworze?
4087:  No to właśnie to jest błędny temat, jak co roku.
4091:  ponieważ oni mylą fantastykę, czyli science fiction plus fantasy plus horror, to jest umbrella term, pojęcie parasol na te trzy gatunki, z motywem fantastycznym.
4101:  I to się prędko nie skończy.
4102:  No trudno, żeby nie mylili, skoro polonistów się nie uczy tego, jaka jest różnica między jednym, drugim, a trzecim.
4108:  O czym wiem, ponieważ wiele razy miałem okazję czytać takie teksty naukowe, które popełniały tego rodzaju błędy.
4115:  Było okropne.
4116:  Kai Katana według legend brał udział w kradzieży planów gwiazdy śmierci dla rebelii.
4120:  Jest sporo oznak, że Andor jest na nim wzorowany.
4123:  Ja już jednak wolałem, żeby to był jakiś Jedi, wiecie?
4125:  Bo to był Jedi.
4128:  Andor mi się nie podoba jako postać.
4130:  Uważam, że to jest postać mlazgrawa, nudna i mdła.
4133:  Bardzo dobrze, że kończy tak, jak kończy.
4134:  Nie żałuję go.
4137:  Okej, myślę, że zabradziarzyłem wystarczająco.
4141:  Wracamy do modliszki.
4145:  Krystianie Krokowiczu, dziękuję serdecznie za dołączenie do grona wspierających.
4149:  Jamniki dla Krystiana.
4154:  Okej.
4157:  Czemu ja mam teraz jakiś obrzydliwy blaster?
4164:  So uncivilized.
4170:  Nawet dla, nawet dla darmowego doświadczenia.
4178:  Gdzie są żygowe emoji, jak są potrzebne?
4180:  Ja się pytam.
4181:  No, no.
4184:  Ale to w ogóle wychodzi na to, że wszyscy macie więcej z tych matur niż ja.
4187:  To znaczy ja z matury próbnej miałem 21%.
4190:  A jeżeli chodzi o maturę ósmą, to nawet na angielskim miałem problem.
4193:  I to spory.
4194:  Ponieważ tam trzeba było opisać obrazek.
4197:  No to zgadnijcie jak ja opisywałem obrazek.
4199:  No oczywiście opisywałem to w jakiś chory sposób kompletnie.
4202:  Grzybsa, dzięki za bycie Janem Nikołajem, 10 wsparć poleciało.
4206:  Michaks, Kuba Wdowiak, nasz Star Warsowy loremistrz, swego drogo.
4210:  Bartek Kolo, Harry Osborn, Kuba Kadyszewski.
4215:  Łukasz Wieczorek, Juan Pablo II, Tomasz Bergander, stały nasz widz, Bogot Takosz, Magister Toster również, Bartek Kolo, Jamnikołaje dla Jamnikołaja.
4229:  Jamnikołaj jest Jamnikołajem.
4231:  Co tutaj jest, moi drodzy?
4233:  Modliszka.
4233:  Dobrze, tak!
4235:  Tutaj szedłem.
4239:  Dobrze, to jest ten boborobot, okej.
4243:  Okej.
4245:  Zresztą będziesz pamiętał, że wymyśliłeś takie emoji na przywitanie?
4247:  Tak.
4250:  Jest to prawdopodobne.
4251:  Wiecie co?
4252:  Ja na wszelki wypadek zapiszę, bo ja wiem jak to się kończy.
4258:  Dużo tych jamników.
4259:  Mogę jednego zabrać na kolację?
4261:  Pyta wypłosz leśny jamnikożerca.
4263:  Nie wolno jeść jamników.
4266:  Nie wierzyłem, że będę musiał kiedykolwiek to powiedzieć.
4269:  Jakby miało dojść do ekranizacji Arkiemu Burzowego Świata, wolałbyś to w formie serialu czy serii filmowej?
4272:  Serii filmowej.
4273:  I jest jeden reżyser, który to może uciągnąć, jest to Denis Villeneuve.
4277:  Nikt inny.
4278:  Vara od Sandersona.
4280:  Całemu Hollywoodowi.
4281:  Vara.
4289:  Ja bym miał spędzić sędziwe lata w jakimś świecie fantasy, jaki to by był.
4292:  Choose wisely.
4294:  No to taki, kto jest największy, czyli kosmisz właśnie.
4299:  Ale z drugiej strony... No, Śródziemie chyba bardziej.
4304:  Śródziemie to jest taka spokojna emerytura, a w kosmiku tak nie do końca.
4309:  Jak to wyglądało?
4309:  Jak wyglądało u Ciebie opisywanie obrazów na angielskim?
4312:  No generalnie wiecie, jakie jest założenie, że na pierwszym planie jest niuchacz, niuchacz jest stworzeniem Zwotera, na drugim planie jest mapa Warhammera.
4331:  A oprócz tego po lewej stronie jest regał, a w tle regału jest drugi regał, bo jest dużo regał.
4340:  No więc ja napisywałem to troszeczkę w inny sposób, tzn.
4342:  np.
4343:  kojarzyło mi się coś z czymś i zaczynałem robić miliard dygresji różnych i mówiłem wkoło, na co egzaminator mi przerywał,
4349:  Ale proszę, ale proszę opisywać obrazek, bo wiecie, na egzaminie ustnym z angielskiego nie chodzi o to, żeby mówić po angielsku, tylko chodzi o to, żeby opisać obrazek, ponieważ czytanie ze zrozumieniem.
4361:  I tak, planuję zrobić film o tym, że czytanie ze zrozumieniem nie istnieje, że to był najdurniejszy, najgłupszy, najbardziej debilny rodzaj zadania, jaki został kiedykolwiek wprowadzony przez tych głąbów, którzy odpowiadały o zrobienie egzaminów.
4373:  Jeżeli ktoś...
4374:  Czyta bez zrozumienia, to łączy litery.
4377:  A zatem, jeżeli na etapie matury sprawdza się czytanie ze zrozumieniem, to znaczy, że od poprzednie nie wiem ile to jest, zaraz policzymy sobie szybko, bo nie nauczono mnie matematyki, więc nie zrobię tego prędko.
4390:  Więc tak, 3, 4, ho, ho, 10 lat edukacji to było za mało, żeby nauczyć czytać.
4398:  Więc to jest troszeczkę kompromitujące się, tak, moim zdaniem.
4402:  A to w jaki sposób jeszcze sprawdza się to rozumienie, to już jest insza inszość, bo jest to robione kompletnie kretyńsko.
4407:  Na tyle, że człowiek, który ma wszystkie dyplomy zrozumienia tekstu, czyli Krzysztof, nie byłby w stanie odpowiedzieć na to poprawnie.
4413:  Na tyle, żeby Wisława Szymborska pisała źle maturę z własnego wiersza i tak dalej, i tak dalej.
4418:  Zresztą Tomasz Rożek miał to absolutnie to samo.
4420:  Też dostał swój tekst, miał swój tekst wyinterpretować i okazało się, że go nie rozumie.
4430:  Mmm... 12 lat edukacji.
4432:  Point proven, tak?
4435:  Nie nauczono mnie liczyć, nie nauczono mnie liczyć, wszystko poszło w gwizdek.
4441:  Ledwo wszedłem na scenę, Krzysztof już rozsierdzony.
4443:  Dzień dobry.
4444:  Tak jest, Zeju.
4445:  A, ale ja mam bardzo dobry humor, dlatego z nim ja dzisiaj gliczę.
4448:  Where to next?
4452:  Croissant!
4455:  Idziemy.
4459:  A, pamiętam, jak sprawdziłem odczytanie zrozumienia, dostałem jeden, podałem odpowiedzi, który nie był w kluczu.
4463:  Dokładnie MP.
4464:  Przepraszam, nie mów w kluczu.
4467:  Przykładowy Markuszu odpowiedzi.
4474:  Klucze nie istnieją.
4475:  Duh.
4475:  Widzicie tak?
4486:  Na przykład w zachodnim Tajwanie nie ma totalitaryzmu.
4489:  Tam jest ograniczona demokracja.
4499:  Proste.
4504:  Klucz może istnieć na matmiany i na polskim.
4506:  I tak mokry nachos powiedziałbym, że nie zawsze, bo możesz dojść na wiele sposobów do danego rozwiązania.
4513:  I to są też takie zadania, które możesz dojść nawet na dwa sposoby.
4516:  Mam szybki przykład.
4524:  Ankoffman pisze, że ma 20 lat, nadal często się łapie, że nie rozumiem, co to jest.
4527:  To jest co innego, to jest interpretacja, nie?
4529:  Czyli analiza.
4530:  Czasem po prostu nie jesteśmy w stanie wyinterpretować, o co chodzi w danym tekście i zwykle jest to kwestia błędów komunikacyjnych, które są zawarte w tym tekście, a nie naszego niedomagania.
4541:  W większości przypadków.
4542:  No, szybki przykład zadania matematycznego, które ma dwa rozwiązania i w kluczu nie będzie dwóch rozwiązań.
4546:  Wiem dlatego, bo ściągnąłem to z misia Paddingtona, a ponieważ system edukacji jest równie głupi w wielu krajach, to mogłem to wykorzystać na lekcjach matematyki.
4554:  Otóż jest.
4557:  Jest deska, tak?
4558:  A tu mieliśmy fajny glitch, który jest zabawny, w związku z powyższym zestawem.
4561:  Dobrze.
4562:  Wyobraźmy sobie, że to jest deska, tak?
4564:  I mamy jedną wartość tylko, to znaczy 8 metrów i tę deskę dzielimy na części.
4570:  Powiedzmy, na trzy części, ale jedna część będzie x plus 1, większa od drugiej, która będzie 30% czwartej i tak dalej.
4575:  Wiecie, układy równań, rzeczy!
4579:  No i ja powiedziałem, że każda część ma 8 metrów, ponieważ ja swoją deskę kroiłem nie tak, tak, tylko tak!
4587:  Wyży dołóż!
4589:  No i oczywiście nie ma tego, ja widząc tego rodzaju rozwiązanie, oczywiście wstawiłbym ocenę najwyższą możliwość, powiedział, piękne, pokazane, że można myśleć, tak?
4599:  Ale nie!
4600:  Oczywiście ja dostałem jeden, ponieważ, ale Krzysztof, tak się nie tnie desek!
4607:  A przepraszam, myślałem, że to jest abstrakcyjna nauka!
4618:  Całe życie słyszę Aleksza... Co on robi?
4620:  No co tu się dzieje?
4621:  Dlaczego on ćwiczy?
4625:  Układy równań, wszędzie koneksje i kolesiostwo.
4631:  Tak, to są glicze na gliczach.
4634:  Czy Merry nie chce z nami rozmawiać?
4636:  Może to jest dobre.
4640:  Na razie, może.
4643:  Ale to, co ta galakcja potrzebuje, jest prawdziwym poziomem, w którym ona będzie musiała jeść.
4652:  Czy ty byś tak chciała?
4654:  Maren nie spędziła czasu w posypaniu się manisami.
4657:  O, tak?
4657:  Co ona robi?
4658:  No, po pierwsze.
4659:  Wygląda na to, że zaznacza się zapomnieć o rzuceniu swoich rzuconych tłuszczów.
4663:  Oni po prostu siedzą tam, na tablicy, jak gdyby mówili... Słuchaj, Graze, ty mnie uspokój.
4666:  Może ona jechała.
4671:  What?
4671:  She can do that?
4672:  Wymaskuj koniunkcja sfer!
4673:  Miły pan, Marcin Giełzak!
4676:  Maciej, dołączają dzięki Leniuchowi do grona wspierających.
4681:  How cool is that?
4682:  Witamy wszystkich serdecznie i dziękujemy Leniuchowi za bycie wielokrotnym Jan Mikołajem.
4688:  Mikołaj wpadł tylko na sekundę, żeby napisać, że potrzeba twierdzy.
4692:  Wiecie co, twierdza może być szybciej niż dłużej.
4696:  Tak mi się wydaje.
4699:  Szybciej niż później.
4700:  Of course sounds fun, but it has a way of making you feel insignificant.
4705:  Tak, nie żartuję.
4707:  To zbrodnia.
4709:  Wielka liczba kredytów pochodzących i wychodzących z tych ulic.
4712:  I w pokojach polityków na górze.
4715:  Większość ludzi jest na zewnątrz.
4718:  Nawet jeśli nie wiedzą o tym.
4720:  Może kiedyś możemy to zmienić.
4722:  Mój czasowy rekord robienia deski?
4725:  Nigdy nie robiłem deski.
4726:  Nie śmiem.
4728:  Konkurować z jamnikami.
4741:  Kairos Franczyznia ma urodziny, poproszę jamniki urodzinowe drodzy trybutariusze, macie dzisiaj dużo roboty!
4747:  Dla Kairos Franczyznii, wszystkiego jamniczego dla ciebie tradycyjnie.
4751:  I ode mnie.
4753:  Sawa Sky też jest jamniku łajką.
4754:  Mifiel otrzymuje wsparcie od Sawa Sky.
4756:  Sawa Sky jest jamniku łajką.
4758:  Dziękuję Ci za wycie jamniku łajką.
4759:  Istota żyjąca wspiera od 15 miesięcy i przejamnik.
4762:  Tak.
4764:  Zrób teraz deskę.
4764:  Nie.
4766:  Nie ma takiej możliwości.
4768:  Ja robię ćwiczenia wyłącznie w asyście, moi drodzy.
4771:  Przecież wiecie dobrze, że ja jestem w stanie, proszę bardzo, jest i kruasą, potknąć się o własne sznurowadła.
4778:  Czy naprawdę uważacie, że robienie jakichkolwiek wyspecjalizowanych ćwiczeń, jak się jest mną, jest dobrym pomysłem?
4784:  Otóż nie, nie jest.
4787:  Ty but jeszcze wyżej.
4788:  Dziękuję, dziękuję serdecznie we Clever One za wyhaczenie.
4794:  Hama Greenberg pisze, potrzeba romansu i brakuje romansu z Merin, prawda?
4800:  Mnie też dziękuję ci za trybut i przepraszam za pominięcie.
4803:  Daniel Mazur na ustnym strzelaniu polskim się dowiedział, że absolutnie nie rozumie przesłania płynącego z sonetów krymskich, bo nie rozumie... Ba, nie rozumiem nawet Wiedźmina, mimo że komisja na pewno go nie czytała.
4814:  I tak jesteś łaskawy, że przywołałeś Wiedźmina, mogłeś przywołać na przykład, no nie wiem, taką Rebekę Kuang.
4819:  Ho ho!
4820:  Ho ho ho!
4821:  Zresztą jest z tego roku rzecz, nie oczekujesz chyba, że poloniści będą to znali.
4826:  Barry jest Janem Nikołajem.
4827:  Co się dzieje dzisiaj, moi drodzy?
4830:  Miły człowiek dołącza do grona wspierających, a ja będę walczył.
4834:  Postaram się, żeby ta walka była dostatecznie epicka.
4837:  Nie oszukujmy się, nie będzie.
4842:  Heffin dołącza do grona wspierających.
4845:  Jeszcze pewnie jest cztery osoby, tylko oczywiście tego nie widzę.
4849:  Dobrze.
4850:  Znaczy, niedobrze, że nie widzę.
4856:  Good.
4857:  Wszyscy giną.
4859:  Shagon ma tarczę?
4860:  Dobre pytanie.
4862:  To jest tarcza z Niedystr... Niezniszczalium.
4865:  To jest specjalna tarcza.
4869:  Au.
4870:  SawaSkye też jest jamnikiem.
4872:  JustStopNoMotion dołączył na powrót do braw wspierających dzięki SavieSkye.
4876:  Dziękujemy bardzo serdecznie.
4881:  Trening szermienki na miecze świetne?
4882:  O tak!
4883:  Bardzo chętnie!
4885:  W coś takiego idę od razu.
4893:  Ciężki jest ten robot do zabicia.
4895:  Zapomniałem w ogóle jak się z nim walczy.
4906:  Come on, gil mi!
4909:  No, wreszcie!
4915:  A, bo on ma... Au.
4923:  Uuu, tarcza z kryptonitu.
4925:  Dobrze, nadrabiam wspierających, którzy dołączyli.
4928:  Miły człowiek, Ankaufmann, Papito, Tetfin i Lapaciuch.
4933:  Dziękujemy jeszcze raz Bear oraz Saviesky za bycie ja mnikołaniami.
4937:  Tarcza z antygównolitu, tak.
4941:  Touches Angedium.
4943:  Widzę, że już zrozumieliście, na czym polega ta wspaniała konwencja nazewnicza zaprowadzona przez Jamesa Camerona w Avatarze, który się zastanawiał... Mmm... Chodźcie.
4955:  robimy pokój scenarzystów, dobra?
4958:  Mamy problem, mianowicie jest już Avatar, jest dojebana kultura Navi zrobiona, cały język mamy historyczny wymyślony, historia, kultura, etnografia, mamy ksenobiologów zatrudnionych specjalnie do tego, żeby rozumieć, ale jest jedna rzecz, której nie mamy.
4971:  Dobra, James, dawaj, czego nie mamy?
4972:  No bo jest tam taki minerał, który jest pod drzewem, gdzie mieszkają Navi i tego minerału się nie da wydobyć.
4980:  Wtedy się odzywa John, który nic nie robił przez cały okres pracy nad Avatarem.
4984:  Siedem miesięcy siedział cicho, pił sobie smoothie i John mówi... Unobtainium?
4990:  Mamy to!
4991:  Mamy to!
4992:  Nie wydobywalium!
4993:  Lecimy!
4994:  To jest właśnie to.
4995:  To jest... To jest... To jest writing Avatara.
4999:  I dlatego nie rozumiem ludzi, którzy dziwili się, że w drugiej części jest kiepska fabuła.
5004:  To jest ten sam Avatar, tak?
5005:  Ehehehe... Aaaa...
5010:  Fajne biurko automatyczne.
5011:  Wiesz co, MP, ratuje mi kręgosłup absolutnie, coś wspaniałego.
5014:  Uwielbiam biurko stojące, nie ma nic lepszego od biurka stojącego.
5018:  Jak na Imperialną stoisz na Kurusa, bardzo łatwo wylądować bez pozwolenia, prawda Dariuszu?
5022:  Tak.
5023:  A tutaj przecież, zwłaszcza, że jesteśmy poszukiwani, to jest raz.
5028:  I co by nie mówić, jednak Chief Palpatine idiotą nie był.
5033:  A co to jest?
5035:  To są drzwi, których nie możemy otworzyć.
5037:  Wiedziałem, że tu jeszcze są rzeczy, których nie możemy otworzyć.
5041:  Filmy z budowy i zabawy plazmowym mieczem świetlnym.
5043:  Widziałem... Była jakaś... Jezus, jak to się nazywało?
5047:  Nerdforge bodajże zrobił coś takiego?
5052:  Tak, Nerdforge.
5053:  A w ogóle a propos kuźni, to nie wiem, czy kojarzycie coś takiego.
5059:  Tylko jak to się nazywało?
5062:  A nie, to właśnie jest Netforge.
5064:  To nie to, co było coś innego.
5066:  Netforge to jest bardzo sympatyczny kanał, uwielbiam tę babeczkę.
5070:  Zrobiła na przykład w którymś momencie, to jest taki bardziej jej znany film, bo Linus Tech Tips to kiedyś linkował, zrobiła obudowę do peceta, która wygląda jak miasto cyberpunkowe.
5081:  To jest po prostu niesamowite i przepiękne.
5083:  I robi też takie dioramy przepiękne.
5086:  Tu jest też diorama komputerowa.
5089:  Znaczy też w formie obudowy do komputera.
5091:  To jest śliczne po prostu.
5095:  Chciałbym umieć robić takie rzeczy.
5097:  I najlepsze jest to, że ona wykorzystuje do tego jakieś zupełnie proste materiały, typu gąbka, pianka i tak dalej i wszystko maluje ręcznie.
5105:  W przepiękności.
5106:  Bardzo wam, mega wam polecam ten kanał.
5109:  I jeszcze raz Nerdforge.
5111:  Tak to się nazywa.
5112:  I no jak widzicie, już od jakiegoś czasu śledzę.
5115:  Dobra sprawa.
5118:  Też bardzo sympatyczny klimat jest nam w tym kanale i używa dokładnie tej samej muzyki co ja, bo subskrybujemy ten sam serwis, to znaczy Epidemic Sound, więc będziecie mieli znaną muzykę epicką z poczegadełek do live'ów.
5133:  Od stojącego biurka jest lepszy tylko stojący jamnik, nie da się ukryć.
5137:  Tutaj dowód.
5139:  Widzicie obraz malowany 100 godzin?
5140:  Tak, Hex, niesamowity.
5144:  Martina nie ma palca, zaprojektowała sobie ostatnio nowe.
5146:  No nie ma palca dlatego, że se go urżnęła podczas takich robótek.
5150:  No nieprawdopodobne to jest.
5152:  Takie poświęcenie.
5155:  Po dziesięciu tysiącach lat nawet nie byłbym w stanie zrobić jednej z tych rzeczy, pisze Bell.
5158:  Wiesz co, jeżeli cię to pocieszy, to ja również.
5164:  Przestań mnie obłapiać!
5177:  Dobra, po nim.
5189:  Au, nie obłapiaj.
5192:  Przestań obłapiać!
5195:  Oczywiście, że manet połącza zawsze... Nie obłapiaj!
5202:  Zakazałem cię obłapiać.
5212:  Hacksmith Industries, absolutnie tak się nazywał ten kanał, tak.
5217:  Wiedziałem, że coś z kuźnią to miało.
5221:  Tak, moi drodzy.
5223:  To jest to, 7 dni temu.
5225:  Tak.
5227:  Ja śledzę ten jego projekt od jakiegoś czasu i kolejne wersje są coraz lepsze.
5232:  No i tak się robi miecze świetne, do jasnej cholery.
5234:  Znaczy, jest dość duży ten trzonek, co tam, ale... Kto by narzekał na duże trzonki?
5241:  A nie tam takie Disneyowskie popierdółki.
5244:  Nie, nie ma, to są miecze świetne.
5245:  Znaczy, wygląda to mniej epicko, wiadomo, ale... Ale nie, szanuję bardzo, szanuję.
5252:  Ja tam zaglądam tylko po to, żeby śledzić postępy w projektowaniu Miecza Świetnego.
5256:  Wciąż nie wygląda to tak, jak powinno.
5261:  Uiii!
5284:  Au.
5284:  Chyba tego nie chciałem.
5285:  Kiedy fabułka?
5304:  Jak ogarniemy kruasą.
5308:  A tutaj musimy ogarnąć kruasą, konkretnie w tym miejscu z pogłoska, moi drodzy.
5314:  Wspominaliśmy już o tym Buzdygan na początku live'a u Naweza i jeżeli chodzi o negatywne opinie, ja na razie słyszałem dwie i od socjologów.
5329:  Maciek pisze, że tak samo rozwijałyby się miecze w Lord Star Wars.
5331:  Najpierw protomiecze z takimi plecakami, potem piki świetne, a potem takie zwykłe miecze.
5334:  Nawet chyba tak w legendach było, wiecie?
5337:  Jeśli mnie pamięć nie myli, że właśnie te protomiecze świetne tak...
5343:  Co ja robię źle?
5346:  Poza tym, że wszystko?
5348:  Przecież ewidentnie tu się da przejść.
5351:  Nawet jest szlak wytyczony.
5355:  Aha.
5356:  Aha.
5360:  Czyli teraz działa.
5364:  Aha.
5365:  No fajnie.
5366:  No fajnie.
5368:  Fajnie.
5372:  Jamnika Dajkrzysztofowi ogonkiem potrząsi.
5374:  Tak właśnie mi, sprawdzając życiorysu Mickiewiczusa w poniedziałek, trygonometria na wtorek.
5379:  Martyno, brzmi strasznie.
5381:  Trygonometria to jest coś, czego nigdy nie opanowałem.
5385:  Nie biegaj po monitorach, LG Krzysztof.
5386:  No właśnie, nie chciałem.
5389:  O, Mezopka dostała na urodziny kubek z jamnikiem.
5392:  Miałem powiedzieć pochwal się, ale uświadomiłem sobie, że to ja mam wizję.
5398:  Ale możesz rzucić na naszego Discorda, to jest Holistyczna Agencja Eskapistyczna, link w opisie.
5404:  Keqing jest u Magdaleny w Gęsinie.
5409:  Keqing dobrze synchronizuje się z Dendro.
5414:  Postać zyskała drugie życie dzięki reakcjom Dendro.
5417:  Ten oto sposób się dobrze projektuje gry.
5422:  To mi się podoba, jeżeli potrafimy odnowić jakąś mechanikę albo nadać znaczenie postaci, która wyszła z użytku.
5431:  Dzięki Pawle za podlinkowanie agencji.
5435:  Obecną formę miecza wymyślili Sithowie, żeby mieć przewagę nad Jedi, bo tamci mieli miecze na kawyl.
5440:  Ooo!
5441:  Tak było w legendach?
5442:  Tego nie pamiętałem.
5443:  Widzicie?
5444:  Sithowie zawsze lepsi, pod wszystkimi względami.
5448:  Zapomniałem, gdzie tutaj się idzie.
5455:  Przypomniałem sobie, że na Kuru są i Krua są.
5458:  Są same, dziwne.
5464:  On jest bardzo niebezpieczny.
5467:  Mówiłem.
5473:  Au.
5479:  Co jest?
5480:  Czemuż moc nie zadziałała?
5488:  Au, au.
5488:  Wiru, wiru.
5490:  Mówiłem, że jest niebezpieczny.
5491:  Dobra, spieprzam stąd.
5492:  Nie chcę z nimi walczyć.
5493:  Najgorsze jest to, że nie wiem, gdzie mam spieprzyć.
5496:  Tak, to jest najgorsze.
5498:  Gdzie mam iść?
5499:  Okej, tam.
5511:  Tak.
5511:  Jak śmiesz?
5512:  Ogniem na mnie?
5516:  Skąd to?
5517:  Jak dostać rolę wspierającego na Discordzie?
5519:  Musisz mieć lindor połączonego Discorda z YouTubem.
5522:  My na to nie mamy wpływu żadnego na Discordzie, niestety.
5526:  Przed klasycznymi mieczami istniał protosebiot właśnie z jetpackiem na plecach.
