🔴 Niedomag podróżuje do przeszłości | DARK SOULS REMASTERED Livestream #6
🔗 https://www.youtube.com/watch?v=Ygdubv-bWAs

6:  Zdjęcia i montaż
4092:  Chwalę się, zmieniam firmę od marca.
4094:  Bardzo dobrze, trzymamy kciuki i jamniki.
4098:  Walka z Radanem taka inna niż wszystkie.
4100:  Ojej, była super.
4101:  Podobała mi się.
4102:  Tylko, że wiecie, ja już grałem, ja byłam znerwiona.
4104:  A, a, a. Dobra, bierzemy zapłon.
4111:  Aha.
4112:  Czyli to jest takie uniwersum.
4114:  Rozumiem.
4115:  Szanuję.
4116:  To jest to uniwersum, w którym są dwa takie ataki.
4124:  No i teraz wystarczy, że zrobi teraz po raz drugi.
4130:  Jakim prawem?
4131:  Jakim prawem?
4134:  Bardzo nie lubię zużywania moich najlepszych zdolności w ten sposób.
4143:  Nie lubię również, jak trafia mnie cios, dlatego że o nanosekundę się spóźnię z unikiem.
4152:  To nie chodzi o to, że Elden Beast był trudny.
4154:  On nie był trudny, Arti.
4156:  On był głupi.
4157:  To jest różnica.
4159:  Jeżeli masz przeciwnika, który jest w miarę amerykańską siedem boisk baseballowych od ciebie, a ty masz konia, którego tylko w tej walce nie możesz użyć, to jest krytynizm.
4173:  Polecam piosenkę Abyss Walker z zespołu Visigoth, pisze Jakub.
4176:  Przepięknie zakleili lore Artoriasa w heavy metal.
4178:  Ooo, ooo, dobrze.
4182:  Bardzo mi się też podobał utwór Abyss Watchers, był przepiękny.
4186:  Kusi mnie, i to niesamowicie, żeby wyekwipować więcej tych kul ognia chaosu, wiecie?
4191:  Ale niestety nie mam ich.
4193:  Bo trzeba mieć kopię tego zaklęcia, a ja jej nie mam.
4202:  Ten boss jest super zaprojektowany.
4203:  To Artorias jest fenomenalny.
4205:  Bardzo mi się podoba ta walka.
4206:  To jest trochę tak jak ten taniec w Sekiro, o którym... Widzicie, dlaczego nie lubię mieć windy na górze?
4215:  Mam nadzieję, że już zobaczyliście, dlaczego.
4220:  A gigant to w ogóle, gigant Arty z Elden Ring'u, no to jest to, co mówię.
4225:  Gąbka na kulę.
4226:  To są... To jest cecha wszystkich bossów od Malekita w górę.
4231:  Gąbki na kulę.
4237:  Teraz, które uniwersum mamy?
4239:  To uniwersum.
4240:  Lubię to uni... Tego uniwersum nie lubię.
4243:  No przecież jak ja miałem... Jak ja miałem to przewidzieć?
4254:  Tego ataku w ogóle nie znałem jeszcze.
4262:  Powiem wam, że lubię fakt, że on tak czyta nasz ruch, bo dzięki temu mogę przewidzieć, co zrobi.
4276:  Okej, teraz katana.
4282:  Widzicie?
4283:  To samo.
4284:  Podbiegam.
4295:  Podbiega mi się dzieje.
4303:  Katana jest po prostu za słaba.
4305:  Żebym miał coś takiego zrobić.
4307:  Ona się znowu zbuffało, czy nie?
4309:  I za wcześnie unik.
4312:  Było blisko, tylko pierwszy cios mi trafił.
4313:  Wiem, że pierwszy cios mi trafił.
4321:  W zasadzie powinienem mieć łuk szybko.
4330:  Estus Taraelu nic nie da, ponieważ Artorias atakuje Cię w momencie, w którym używasz Estusa.
4338:  Jako, że rekrutacja na stoja magisterska kończy się 5 lutego, mój SMS plus obrona jest później, pisze GenGreyman.
4343:  Co w tej sytuacji zrobić?
4344:  No w tej sytuacji musisz iść i powiedzieć o tym, że chcesz się rekrutować.
4348:  Zawsze w takich sytuacjach przyspieszamy obronę, przynajmniej na AG.
4356:  Nie powinienem czytać czatów jak tutaj biegnę.
4363:  Dobra.
4364:  Spróbujmy ich w ten sposób.
4373:  Już tu zaczęła używać poskoku jak ląduje.
4374:  Znaczy ja wiem moi drodzy, że to się wszystko da zoptymalizować, ale jak się gra po raz pierwszy to człowiek sam odkrywa te wszystkie timingi.
4381:  I zwykle w zależności od tego
4384:  Jak kto ogarnia, potrzeba mniej lub więcej czasu.
4388:  Ja zwykle potrzebuję więcej.
4394:  Dobra.
4399:  Filip przeklinał Artoriasa.
4400:  To jest ciekawe, bo czasem mam tak, że jak gram w coś, co grał też Filip i on miał straszne trudności, to ja zwykle ich nie mam.
4409:  A czasem jest tak, że mamy identycznie, no.
4419:  To już... ten atak już unika w miarę.
4423:  Co on teraz robi?
4425:  Przedziwne.
4430:  Okej.
4433:  Okej, tego nie znałem.
4439:  Za wcześnie, no za wcześnie i sam to widzę.
4442:  Nie jestem w stanie, bo odruch jest szybszy.
4453:  No co jest, gościu, daj mi sekundę.
4460:  Okej, nie dał sekundy.
4462:  Czy Artorias ma paraliż lewej strony?
4466:  Swojej lewej, tak.
4477:  Walczy jedną ręką.
4478:  Walczy jedną ręką, a i tak jest w stanie nas pokonać.
4482:  To jest, moi drodzy, problem.
4489:  Pomyślcie, co by było, gdybym miał dwie ręce sprawne.
4491:  Haha!
4493:  Manus mu złamał rękę.
4496:  To smutne, że walczy z nami swoją słabszą twórczość.
4499:  Bardzo to smutne.
4503:  Jednoręki mam.
4504:  Znaczy, ktoś mnie wołał.
4507:  Ale to wiesz, to masz potężnego sojusznika.
4517:  Przysłyszałem przecieki, że dodatek do Elden Ringa ma wyjść w drugą rocznicę gry, czyli za 6 tygodni.
4521:  Podobno właśnie wyszedł jakiś kontroler w limitowanej edycji, który ma mieć zsynchronizowaną premierę z Elden Ringiem, z dodatkiem.
4529:  Bardzo czekam.
4529:  Będziemy oczywiście grali naszą postacią, którą mamy tam, która używa krystalomancji bodajże, jeśli mnie pamięć nie myli, zupełnie jak Krzysztof Gonciarz.
4538:  I będziemy dzielnie brnąć przez dodatek wspólnie na live'ach.
4547:  Dobra, mmm... Mhm.
4553:  Dobra, teraz będzie się buffować, robi rolę w tył.
4555:  Okej, zobaczymy.
4556:  No.
4556:  Yyy, tego nie lubię.
4578:  Magia błyskamienia.
4579:  To była krystalomancja, moi drodzy.
4585:  Aaa!
4586:  Jest okno na leczenie.
4590:  Ale nie ma okna na rolowanie po kastowaniu kuli ognia, którą on jest w stanie.
4595:  Niestety.
4597:  Aha, okej.
4599:  Naprawdę nie da się tego uniknąć.
4600:  Jeżeli on już zacznie ten swój kombos, to jest koniec.
4629:  No come on.
4640:  Okej, okej, teraz będzie.
4642:  Nie.
4646:  Niewiarygodne po prostu.
4656:  Strasznie nie lubię, jak się zafiksuje właśnie na czymś takim, o, zrobi dwa role w tył, to będzie się buffował.
4661:  No zrobił i się nie buffował.
4664:  Burza ognia za długo trwa, DW, niestety.
4667:  Wykastowanie pełnej burzy ognia to jest od 5 do 7 sekund.
4675:  Artorias pisze jednoręki, węgla wyruszył do Ola's i by powstrzymać Otkan, lecz stał się ucieleśnieniem tego, co próbował zwalczyć.
4681:  No to wygląda.
4682:  Design ma przepiękny.
4683:  Trochę mi się tylko nie podoba ten jego taki atak dziwny z półprzewrotu.
4689:  Nie wygląda to zbyt... nie wiem... szermierczo, nazwijmy to.
4697:  Drażni trochę.
4698:  Przypomina mi atak tych dziwnych, kryształowych golemów z Elden League'a, który mnie denerwował.
4707:  Znaczy, jest komiczny, krótko mówiąc.
4708:  Zamiast, żeby był przerażający, to jest komiczny.
4712:  Burza ognia jest możliwa, gdy wyskoczy i spadnie koło ciebie.
4715:  No tak, ale musiałbym się szybko na nią przełączyć, a to są cenne sekundy w tej walce.
4720:  Jak to tak spamuje tym atakiem, to wygląda naprawdę dziwnie, tak?
4724:  Wygląda wtedy... Artoria jest jak chomik, który cały czas biegnie w kółku.
4729:  Jako komik... Chomik w kole bierzy, tak o wszechświat się wyszczerzy.
4737:  Nie, nie wiem, nie wiem, co chciałem powiedzieć.
4738:  Okej.
4753:  Nie sądziłem, że będzie taki follow-up, ale był.
4761:  Mhm, zły moment.
4771:  Za wcześnie po tym się starałem wy... Wejdź w lawę!
4791:  Myli mnie to, że czasem po tym ataku ma natychmiast follow up, a czasem nie.
4796:  Boję się, że to jest kwestia tego input readingu.
4800:  Bardzo się tego boję.
4811:  Teraz niby miałbym zrobić burzę ognia, potem?
4814:  W życiu bym nie zdążył.
4819:  On ma input reading także na zachęciach widzę.
4825:  No i nie zdążył.
4834:  Jezus.
4844:  Ale muzyka jest.
4846:  No.
4872:  O!
4873:  Nowość!
4881:  Nie nowość.
4883:  Ale już do połowy zeszło.
4888:  Prawda, muzyka jest przepiękna w tej walce.
4890:  On wzorował ataki na szkieletach, dlatego się tak kręci.
4895:  Kocham lore tej gry.
4896:  Więcej lore tej serii ogólnie sounds like od Frampisza Adamus.
4899:  To jest fenomen.
4900:  Nieprzypadkowo, moi drodzy, praktycznie wszyscy w gamedevie i w groznawstwie w równej mierze
4909:  Powołują się na Dark Souls, żeby wyjaśnić zjawisko narracji środowiskowej i narracji emergentnej.
4916:  Środowiskowa to jest wtedy, kiedy opowiada wam dosłownie środowisko, fabułę oczywiście.
4920:  Narracja emergentna jest mniej znana, dla mnie ona jest bardzo istotna, to znaczy narracja emergentna to jest to, co się wyłania dla tego emergo.
4928:  czyli merch po angielsku, to co się wyłania z waszej rozgrywki.
4932:  Czyli najprościej mówiąc, opisy przedmiotów i lore plus wasze przygody.
4937:  Więc dlatego na przykład pamięta się, czy rezonuje mocno lore chociażby Artoriasa, jak się go pozna już, z walką, no bo pamiętacie tę walkę.
4946:  Ja pamiętam chociażby Midira z tego względu, ten epicka, niesamowita walka z tą muzyką kuralną, że klołem na czymś świat stoi.
4958:  Im bardziej go ogarnia pustka, tym mniej dostaje obrażeń od ognia, wszelako, pisze Mateusz.
4961:  No dlatego staram się go wyeliminować, jak on się bafuje, ale ciężka sprawa.
4966:  Czy o narracji środowiskowej można mówić w kontekście filmu?
4968:  Ciekawa uwaga, Mateuszu.
4971:  Musiałbym się zastanowić, to znaczy wydaje mi się, że nie, ponieważ narracja środowiska jest powiązana jednak z twoją eksploracją świata.
4977:  Więc teoretycznie to byłoby możliwe, ale w takich sytuacjach jak Bandersnatch Netflixa, nie wiem czy kojarzycie, to jest film interaktywny, gdzie wybieracie rzeczy, więc tam tak.
4984:  Ale w pozostałych przypadkach byłoby ciężko, bo warunkiem narracji środowiskowej jest to, że jak podchodzicie, otwieracie skrzynię, macie opis przedmiotu, czytacie i później w głowie sobie łączycie to w taką większą mapę.
4996:  To może pałka?
4997:  Boska pałka plus 5, oczywiście.
4999:  Ja wiem.
5004:  No, skupienie.
5006:  To nie było dobre skupienie, moi drodzy.
5008:  Tak nie zaczynają się dobre walki.
5018:  Nie jest, nie jest dobrze.
5021:  Nie jest dobrze.
5022:  Co to?
5022:  Au.
5048:  Gdzieś się, w niedobrym miejscu się znalazłem.
5058:  Chciwości źle, niedobrze.
5060:  Grit isn't good.
5066:  Nie, nie zdążę.
5068:  Dwa ciosy za każdym razem zadaję, no.
5070:  Ja nie mam pojęcia jak do niego trzeba podejść, szybko.
5074:  Nie mam pojęcia.
5076:  On, on...
5077:  roluje dalej niż ja jestem w stanie dobiec, to jest paradoks.
5083:  Z jakich źródeł książek, czegoś tam można się dowiedzieć więcej o sztukach narracji, pisze Xeiro, jestem ciekaw.
5089:  No wiesz co, smutna sprawa jest taka, że w Polsce takie książki nie ma, ja chcę napisać coś takiego, ale to późno, późno, późno.
5096:  Teraz powoli się do tego przymierzam, bo istnieje szansa, że taki przedmiot uruchomie.
5101:  związany z teorią narracji, ale to jest na razie spoiler i długo by mówić.
5106:  Więc może wtedy.
5107:  Natomiast generalnie nawet nie mam za bardzo co polecić, bo są takie rozporoszone książki scenariopisarskie, jak How to Write Games i tak dalej, jest tego bardzo dużo, natomiast żadna z nich praktycznie nie ujmuje wszystkiego, co jest ważne.
5122:  Czy mam Dusk Crown King?
5123:  No dokładnie tak.
5125:  Zmniejsza HP o połowę, ale zwiększa liczbę castów.
5129:  HP o połowę?
5131:  Nie wydaje mi się, bo my byśmy mieli przecież na cały ekran wtedy ten pasek HP.
5136:  Może zwiększa obrażenia?
5138:  Ale ja wiem, że zwiększa siłę castu, bo mam tę koronę.
5142:  Gie przymiotu prowadzę.
5143:  Kaziu jest... Wprowadzenie do gier wideo, introduction to video game studies, do badań nad grami wideo, światotwórstwo w grach komputerowych, fantastyka w kulturze współczesnej, to jest we wszystkich formach fantastycznych, jakie mamy, prototypowanie fabuły w grach wideo, tam się uczymy pisać questy, projektowanie świata w grach wideo i teorie literatury.
5164:  A pierścień!
5165:  To ja nie mogę pierścienia, wiecie dlaczego?
5167:  Bo mam jeden pierścień, to jest przychylności ochrony, którego nie mogę zdjąć, a drugi to jest Havel'a, który zwiększa nam możliwości dzierżenia sprzętu.
5176:  Proszę, jak wydasz tę książkę, spamuj wszędzie, żebym przypadkiem nie ominął, piszę raz.
5179:  Spoko, na pewno będę też informował o tym wtedy na kanale.
5183:  W ogóle się zastanawiałem, czy by nie zrobić też jakiegoś kursu z tego zakresu, ale to by trzeba było zrobić wspólnie z ludźmi też, którzy są praktykami i na przykład piszą do gier.
5191:  Po co mi dwie tarcze?
5194:  Boże, nie zdjąłem z Blighttown.
5199:  Dzięki.
5203:  O nie.
5204:  Najgorzej.
5208:  Ciekawe, co Bartra zrobił, gdybym miał obie ręce sprawne.
5210:  Pong.
5226:  Już się nie wycofasz z tego?
5228:  Ty, ty, ty!
5234:  Au!
5240:  No!
5247:  O!
5263:  Nie!
5264:  Pierwsze kastko nie dosięgnął, no nie wierzę!
5268:  No nie wierzę, naprawdę!
5274:  No po prostu nie wierzę!
5278:  Bieganie ze spacją.
5285:  No przecież teraz po zdjęciu tarczy i pierścienia Hawla możesz robić normalne role.
5295:  Nie wydaje mi się, są przyciężkie.
5298:  Ale może szesnaście na sześćdziesiąt cztery?
5308:  Jestem przywiązany do pierścienia Havla.
5313:  Jak buffuję się w pustku, najlepiej celować w głowę.
5315:  Adamus, no ale wiesz, ale celowanie w tej grze nie.
5320:  To są te same szybkie role?
5321:  Naprawdę?
5323:  Czyli sugerujecie, żeby zmienić pierścień Havla na coś.
5326:  Zmniejsza obra... zwiększa obrażenia, kiedy masz mało punktów życia.
5330:  Zapewnia dodatkowe rzuty czarów, ale zmniejsza o połowę.
5334:  Ale to są rzuty czarów, moi drodzy.
5338:  Ulepsza cuda, zwiększa zasięg łuku.
5340:  Świetnie.
5340:  Dlaczego nie ma zwiększenia zasięgu magii?
5348:  Zwiększa one przeciwataką fizyczną, może to będzie dobra opcja.
5357:  Dobra, na razie zrobimy tak.
5360:  Więcej castów Kuli Chaosu.
5362:  Pierścień Smoka, co, co, co, spokojnie, spokojnie, co z Pierścieniem Smoka?
5369:  A, zwiększa magię.
5371:  Ma sens.
5374:  Ma sens.
5377:  Ale nie sądziłem, że pierścień smoka zwiększa także piromancję.
5379:  Myślałem, że tylko magię.
5382:  Wynika stąd, że niepotrzebnie nosiłem pierścień Havla, tak.
5387:  Zabawny.
5389:  Tu hoł?
5389:  Nie wiem, co to jest, Wojciechu.
5392:  Nie słyszałem o tej grze.
5394:  Boostuje piromancję o 20%.
5396:  To, to, to dobry boost.
5398:  To, to, to dobry boost.
5401:  Gnomici łacą, mówi się do powolnego piromanty, ale masz zapłon.
5411:  16,1 na 64 daje lightrolla, bo masz minimalnie poniżej 25% przemotlet.
5419:  Dziękuję matematycznym lormistrzom za informację.
5424:  Dobra.
5428:  Moi drodzy, dzielnie.
5431:  Spas... No przecież to był jakiś żart.
5435:  Zrobiłem ten unik dokładnie wtedy, kiedy zawsze.
5439:  Tego już nie.
5441:  To zrobiłem za późno.
5449:  No tak, to jest znaczący.
5451:  Znacząca zmiana.
5453:  Dobra, oberwał też.
5455:  Ja też, ja oberwałem dwa razy i nie byłem w stanie nic zrobić, okej.
5466:  Mardart pisze, że przeszedł z rekomendacji Deus Exima Revolution, świetna gra.
5470:  Prawda?
5470:  Nie, starzeje się jak dobre wino.
5472:  Uwielbiam Deus Exa, bo zawsze mam przynajmniej dwa wykłady z niego.
5479:  Buff Pyro jest ładny, spodobał mi się, ale też pamiętajcie, że Wielka Kula Ognia Chaosu to jest najlepsza kula ognia jaką mamy.
5491:  Daję jeszcze Power Within.
5495:  No dobra, ale czy ja Power Within mogę zaaplikować sobie przed wejściem na arenę?
5499:  To jest pytanie.
5502:  Artorias się odwdzięczył z nawiązku, tak?
5504:  Artorias, moi drodzy, można byłoby nadać mu specjalny przydomek.
5510:  Artorias nie w kij pierdział.
5512:  Ja myślę, że to jest dobry przydomek dla Artoriasa.
5515:  Więc można użyć Power Within przed areną.
5517:  To jest dobra wiadomość.
5518:  Wyekwipuję Power Within, jak nie zapomnę.
5522:  Na UG otwierają projektowanie gier historycznych.
5524:  Wszędzie otwierają projektowanie gier, ale pamiętajcie, moi drodzy, żeby patrzeć, kto na nim wykłada.
5529:  Zawsze.
5530:  Czy są tam praktycy, czy są tam ludzie z branży, czy są tam groznawcy?
5534:  Ja na UG znam jedną groznawczynię i mogę ręczyć od razu, ale to jest na UG, nie na Politechnice.
5541:  To znaczy Martę Tymińską, mega polecam.
5543:  Diznord 1 czy 2?
5544:  Obydwa bym ogrywał SUV.
5546:  Czy planuję ograć God of War?
5547:  Nigdy w życiu.
5550:  Nie będę grał barbarzyńcom.
5553:  Nie będę grał w grze, gdzie nie ma magii.
5556:  Zobaczymy, ile zwykła Kula Ognia zadaje.
5558:  Też dobrze jest, moi drodzy.
5562:  Też dobrze jest.
5568:  Rzekłbym, że teraz jest o wiele lepiej.
5572:  Teraz nie jest o wiele lepiej.
5575:  I zamachnie się jeszcze pięknie.
5577:  No i koniec.
5580:  A nie!
5585:  O, teraz!
5587:  Raz, dwa, trzy!
5590:  Jest!
5591:  Udało się!
5593:  Panie!
5619:  Au.
5635:  Niedobrze, teraz się nie udało, musiałem całą arenę przebiec.
5648:  No niestety.
5651:  W ostatniej chwili.
5656:  Bayonetta też nie dla mnie, Wojciechu.
5657:  Ja staram się omijać JRPG.
5661:  W God of War jest więcej magii niż w Dark Souls?
5663:  Nie zgadzam się z tym.
5664:  Tam jest magia od bogów, to jest magia kiepskich, jakichś religijnych wikingów w wojnie z czymś takim.
5674:  Nie znoszę wikingów, nie znoszę mitologii nordyckiej, nie znoszę barbarzyńców.
5679:  Krzysztof, zagraj w God of Wars, podoba ci się.
5682:  Power within psiakrew.
5688:  Gnomeus pisze, że dzięki tobie wrócił do przygód maga Gnomeusa w Dark Souls.
5691:  Ni to padło, ale szczerze czuję się, jakbym trochę oszukiwał w Soulsy.
5694:  Bardzo dobrze!
5695:  One też to robią!
5701:  Dobrze.
5702:  Pierścienia zdobionego drewnem, niestety Adamus już nie może, bo nie możemy jednego pierścienia ściągnąć, a ja absolutnie się nie pozbędę tego, który buffuje magię.
5709:  Dobra, dostrojenie, moi drodzy.
5711:  Zaraz to zrobimy, zaraz to zrobimy, by był kotał Krzysztof.
5715:  Może sobie weźmiemy zamiast jednej kuli ognia, co?
5717:  Zrobimy sobie power within tutaj.
5720:  To jest dobra opcja, wewnętrzna moc.
5725:  Wewnętrzna moc.
5726:  Ścina streama przed reklamem.
5727:  Przepraszam, zapomniałem o tym, że teraz na YouTubie trzeba wyłączać reklamę, ponieważ automatycznie się one włączają.
5735:  Wyłącz.
5736:  To jest straszne.
5737:  Nie można z tym nic zrobić.
5738:  Zwykle miałem tak, że wszystkie ustawienia, wszystkie ustawienia streama
5743:  Dziękuję.
5744:  Wszystkie ustawienia streama przechodziły na następny, a teraz za każdym razem trzeba to robić od nowa.
5749:  To jest tak irytujące.
5750:  A wiecie, co jest najlepsze?
5751:  Dobra, teraz jest wątek dla ludzi, którzy nienawidzą TikToka.
5755:  Czy wiecie, że żeby streamować na TikToku z OBS-a, za każdym razem musicie wygenerować nowy klucz streamu?
5760:  Czyli taki specjalny kod, który paruje Wam na YouTubie i na Twitchu na stałe konto z platformą streamingową.
5766:  Na TikToku trzeba to robić każdorazowo.
5770:  Co więcej, można to zrobić tylko z telefonu.
5772:  W związku z powyższym musicie wziąć klucz strumienia, skopiować go z telefonu, przerzucić go na komputer stacjonarny, na komputerze stacjonarnym wrzucić klucz strumienia i wtedy dopiero możecie streamować na TikToku, a i tak mogą wam zdjąć stream, ponieważ TikTok ma takie zasady, że jeżeli tam się pojawi na przykład słowo cycki, to wtedy TikTok automatycznie to ściąga.
5787:  Znaczy nie cycki ściąga z internetu, choć mógłby, ale ściąga stream.
5792:  Fajne, nie?
5793:  Doskonała platforma.
5794:  Kto streamuje na TikToku?
5795:  W tym momencie TikTok jest jedną z największych platform streamingowych, niestety, per capita.
5800:  No bo Azjaci.
5803:  Na pewno widzieliście takie filmy, co się dzieje na streamach TikTokowych.
5806:  Autentycznie, tam potrafi taka babeczka siedzieć i mówić, tapnij dwa razy, tapnij dwa razy, wyłączam stream, jak nie tapniesz dwa razy, tapnij dwa razy, tapnij dwa razy, tapnij dwa razy, tapnij dwa razy, stream będzie trwał, jeżeli tapniesz dwa razy.
5819:  I tak przez godzinę.
5824:  Ja nic nie mówię.
5830:  Streamy NPCów.
5831:  Trochę tak.
5832:  Ja bym się nie zdziwił, gdyby większość z tych ludzi tak naprawdę to były boty.
5838:  Tap tap.
5840:  Ja wyraźnie powiedziałem tapnij dwa razy, nie fapnij, aczkolwiek w przypadku streamów na TikToku to te zbiory mogą być wspólne.
5849:  One nie muszą być rozłączne.
5853:  Znęcają się nad zwierzątkami tam, udają, że je ratują itd., szczególnie Azja Południowo-Wschodnia.
5859:  To jest u mnie, moi drodzy, no-go zone.
5861:  Wiecie doskonale, co sądziłem na temat Andrzeja Stasiuka, który to Andrzej Stasiuk.
5870:  Jak to on w Jokulziomalskim tonie oczywiście w każdej swojej powieści tak samo to mówi.
5876:  Mówił, że no on sobie za swojej młodości to dręczył zwierzaki.
5880:  Możecie zobaczyć, jest taki odcinek dla każdego coś przykrego, gdy Andrzej Stasiuk to właśnie mówi.
5885:  No i on sobie może tak mówić, nie jest wszystko jedno, jak ludzie go będą bronić, dla mnie i tak to jest dręczenie zwierzaków i tyle.
5891:  Najbardziej mnie rozbawiło, jak ktoś tam powiedział, że o, Stasiu, kto sobie może tak mówić, bo on ma owczarka niemieckiego.
5898:  Aha, czyli to jest kazus, mam przyjaciół gejów, w związku z powyższym mogę być homofobem.
5902:  Nie, nie.
5904:  Chyba gorsze streamy niż TikTok ma Kik, ale na Kiku przynajmniej są jeszcze prawdziwi streamerzy.
5908:  O nie, powiedziałem to na głos.
5911:  Najgorzej.
5912:  Dobra, moi drodzy, Power Within.
5915:  Wewnętrzna moc!
5921:  Teraz mi powiecie, że to będzie przez pewien tylko czas, prawda?
5928:  Założcie, że to jest przez pewien tylko czas.
5934:  Wewnętrzna moc!
5940:  Łooo!
5946:  Oj chciwość, chciwość, niedobra chciwość.
6002:  Wiecie co?
6005:  Artorias może być miecznikiem, ale zasługuje na ukłon.
6017:  Piromancja OP, nauczenie się movesetu wroga OP.
6022:  Miał identyczny atak co Nameless King.
6027:  Czy ja się mylę?
6028:  Czy ja się nie mylę?
6030:  Ten atak, wiecie, z oszczepem Nameless Kinga, on miał taki sam timing jak ten atak z włócznią.
6038:  Taktyczny łyczek po walce, zawsze.
6040:  Czy tutaj będzie gdzieś ognisko?
6049:  Tak.
6049:  Tylko dla Powell Wyvern miałem na swoim buildzie siłę piromancką, powiem Ci, że galan o nim.
6053:  To wiele wyjaśnia.
6060:  Wiecie, co teraz powinniśmy robić?
6062:  O, Sakura pisze, że mitylogia grecka lepsza od nordyckiej.
6065:  Zawsze robiłem mitylogię grecką najbardziej, no.
6069:  1,5 godziny streama czystałem już.
6070:  Dziękuję, Justyno, ratujesz mnie.
6073:  Mam, moi drodzy, zalecenie od lekarza, żeby co?
6076:  Godzinę stać.
6078:  Przynajmniej przez kwadrans.
6080:  Pójdziemy, właśnie, ulepszamy promień piromancji.
6083:  Power Within trwa 100 sekund?
6085:  A, to wiele wyjaśnia.
6087:  Teleportacja przebiegła pomyślnie.
6090:  Cura chaosu.
6093:  Na arenie jest postać, ale ona chyba nie ucieknie stamtąd, prawda?
6100:  Wrócimy na tę arenę.
6103:  Mam nadzieję, że mogę.
6107:  Sanktuarium Olasil.
6108:  Parafia Olasil.
6109:  Mogę.
6111:  No nie no, to spokojnie.
6112:  Chyba, że wiecie, ona zniknie, to wtedy natychmiast wracam.
6116:  Dzisiaj też herbatka, pomarańczowe ciasteczka.
6118:  Dzisiaj jaśmin.
6120:  Nie zniknie, dobrze.
6122:  Jaki jest dla twórców pożytek ze streamów na TikToku?
6125:  Zasięgi.
6126:  Jeżeli ktoś potrzebuje zasięgów, moi drodzy, jestem na złej kamerze, jeżeli ktoś potrzebuje zasięgów, to wtedy na TikToku można je relatywnie szybko zebrać.
6133:  Jeżeli to jest coś w rodzaju lifestyle'owego contentu,
6138:  beauty i tego typu rzeczy to chyba najszybciej, bo to jest najbardziej family friendly.
6142:  TikTok z jakiegoś względu chce tylko content family friendly.
6146:  Co nie zmienia faktu, że oczywiście puszcza jak wszystkie tego rodzaju serwisy rzeczy, które są absolutnie family unfriendly.
6152:  Teraz się możemy przenieść do innej parafii zupełnie tak, jak... Tak właśnie.
6164:  W ogóle muszę coś przećwiczyć.
6166:  Czy ja mogę dla Was przeprowadzić eksperyment naukowy?
6170:  Jesteś typem osoby, która traktuje książki jak świętość, czy robisz w nich notatki i tak dalej?
6173:  Wiesz co, nie potrzebowałem nigdy kreślić po książkach, dlatego, że ja nigdy nie robię notatek zasadniczo.
6180:  Jak potrzebuję coś zapamiętać, to zapamiętuję.
6186:  Wszyscy wiedzą, że ja nie zapamiętuję, ale tak naprawdę, jeżeli coś mnie bardzo interesuje, to zapamiętam.
6190:  Wszelako, wszelako.
6193:  Nie miałbym z tym problemu, jeżeli ktoś by coś zakreślił w książce.
6196:  Książka to jest medium po prostu i tyle.
6199:  Więc możemy przeprowadzić eksperyment.
6201:  Dobrze, moi drodzy, więc podobno, podobno na moim, na moim mikserze jest taka możliwość,
6208:  że można kaczkować.
6209:  To się nazywa ducking.
6210:  Generalnie polega to na tym, że jeżeli jest jakaś głośna muzyka i ja zacznę mówić, to ta muzyka przycichnie na moment.
6216:  Więc testujemy.
6221:  Mówię!
6223:  Mówię!
6226:  Mówię!
6228:  Mówię!
6230:  Mówię!
6232:  Mówię!
6236:  Czy to działa?
6237:  Działa?
6238:  A czy to działa miło dla ucha, czy niemiło dla ucha?
6242:  Czy to, krótko mówiąc, okej.
6245:  Działa.
6247:  Wspaniale.
6249:  Kaczk, niech będzie chwała!
6251:  U mnie działa.
6254:  Hej, ale nie psuj muzyki.
6257:  It's working!
6258:  Kompresor mocno wchodzi.
6260:  Irytuje.
6261:  Trochę działa.
6263:  Nie za miło.
6266:  Ścisza muzyka.
6266:  O to chodzi właśnie.
6269:  Nie no, to, że to działa dobrze, to ja mam nadzieję, że to działa dobrze, ponieważ ten mikser kosztował wystarczająco dużo, żeby to działało dobrze.
6277:  Ale za mocno przycisza.
6278:  Znaczy, szczerze powiedziawszy, ja widzę dla tego rozwiązanie tylko w jednym momencie, to znaczy przy wykładach, bo zwykle jest tak, że jak się gra na wykładzie, no to czasem człowiek potrzebuje coś powiedzieć w trakcie rozgrywki, tak to musiałem przełączać dźwięk, ale na streamie?
6294:  Na streamie byłoby to irytujące chyba, nie?
6297:  Trochę za mocno ścisza.
6298:  Właśnie to jest problem, Kaziu, że nie możesz regulować...
6303:  Stopnia zjebania Blighttown.
6306:  Nie możesz mianowicie regulować tego, w jaki sposób... Wiecie co?
6310:  Wiecie co?
6319:  Nawet Power Within nie... Nawet Power Within nie zadziała na Blighttown, moi drodzy.
6326:  Nawet Power Within nie zadziała na Blighttown.
6329:  Na Blighttown nic nie zadziała.
6338:  To zabiera HP?
6338:  No jak to bywa, moi drodzy, z krócizną.
6343:  To jest Blight Town.
6345:  Best Town.
6355:  Tyle w temacie skubry, a w temacie pstro.
6360:  Ten kompresor świetnie robi, szczególnie, gdy się wydzierasz, bo on ładnie tłumi gain, także nie wchodzi przester.
