🔴 Ornstein i Smough kontra cierpliwość niedomaga | DARK SOULS REMASTERED Livestream #3
🔗 https://www.youtube.com/watch?v=BWVTeL_kXn4

4:  Zdjęcia i montaż
4850:  Syczeć.
4851:  Nie chcę syczenia.
4852:  O Boże, następny.
4853:  Hyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhyhy
4900:  O to chodzi.
4902:  Duży odłamek tytanitu.
4904:  Dzień dobry, dziękuję.
4906:  Wspaniale.
4918:  Dobra, dobra, spadniesz z mostu, będzie płacz i skrzytanie zębów.
4921:  Będzie!
4922:  Będzie płacz, skrzytanie zębów, narzekanie na design, wszystko będzie, moi drodzy.
4928:  Wielka kula ognia... Czemu znowu?
4935:  Przyjemniaczek!
4938:  Dobra, czy tutaj są dwa, prawda?
4939:  Po dwóch stronach, czy nie?
4957:  Wredota.
4964:  Dobrze, co mi tutaj zagraża jeszcze?
4969:  Jezus Maria, Jezus Maria.
4974:  Tam jest następna mgiełka.
4983:  Smrt.
4991:  Rany boskie, co to jest?
4997:  Co to jest?
4998:  Blisko do ogniska.
5000:  Ognisko, blisko!
5001:  Mój ulubiony rym!
5004:  Co to jest za... Wiedziałem, wiedziałem, wiedziałem!
5015:  Rany boskie!
5020:  Spadnij po prawej?
5023:  Gdzie?
5023:  Gdzie?
5025:  Rany boskie!
5033:  No przecież nie dam rady!
5045:  Czy możemy się umówić na troszeczkę bardziej precyzyjne wskazówki?
5051:  Dziękuję.
5054:  Wiem, że tam na dole było ognisko.
5057:  Natomiast w grze 360 stopni ciężko jest stwierdzić, co jest po prawej.
5062:  Za wyrwą w murze lepsza rada.
5072:  To może pogodzimy się z utratą tych dusz tradycyjnie, bo mnie bardziej stresuje to, jak są dusze do zdobycia, niż jak nie ma ich.
5085:  Bardzo dobrze, bardzo dobrze.
5086:  Dzięki temu teraz będę mógł spokojnie przejść przez fortecę i nie zastanawiać się nad tym, ile straciłem.
5099:  Nie, Konradzie, to nie jest kwestia tego, czy jest szybko, czy nie szybko.
5102:  Jest 18 sekund opóźnienia na streamie.
5105:  W związku z powyższym, po prawej zmienia się o wiele szybciej, niż myślisz.
5122:  Ech.
5127:  Może tam kiedyś dotrzemy jeszcze.
5129:  Może.
5139:  Może.
5144:  Aha, i teraz nie strzeliło, tak?
5146:  Fajnie.
5150:  Dobrze.
5150:  No i czy to jest najgorsze?
5151:  Ja absolutnie nie wiem, gdzie iść.
5154:  To jest najgorsze.
5166:  Teraz się będzie działo to za każdym razem.
5168:  Co to jest za miejsce?
5170:  Co to jest za miejsce?
5171:  Jak stąd uciec?
5176:  Okej, na pewno stąd się da jakoś uciec.
5178:  Prawda?
5181:  Na pewno stąd się da jakoś uciec.
5191:  Jezus Maria.
5194:  Możecie przestać we mnie wszyscy napierniczać jakimiś rzeczami, dziękuję.
5200:  Jezus... Aha, fajnie.
5213:  Jezu, co to było?!
5215:  Ja tego w ogóle nie zauważyłem!
5224:  To jest jakiś straszny demon.
5226:  Ja już z nim kiedyś walczyłem.
5230:  I wiecie, długo, że nam to zajęło, a nie było snajperów na górze, którzy przeszkadzają.
5238:  Tu jest jeszcze jakiś drugi ranny, bo... Musicie, żeby iść tam, gdzie demon i w prawo.
5245:  Tu jest demon.
5248:  Dobra, musimy... On tutaj nie idzie zdaje się, czy idzie?
5254:  Czy on tu idzie?
5260:  Owszem.
5273:  No naturalnie, naturalnie, że masz zasięg przez... Przez fantastyczne... Przez fanta... Tak, naturalnie, że masz tutaj zasięg.
5281:  Kto... Ej, ten snajper ma jeszcze zasięg przez pół mapy, prawda?
5285:  Tak sądziłem.
5295:  Dobra, tamten teraz napieprza w kolumny, więc mamy pewne szanse.
5305:  Okej.
5310:  Aha, aha, aha, to ja może, to ja może ucieknę.
5317:  Dobra, po drabince.
5321:  Jak wychodzisz po drabinie, to jest iluzoryczna ściana na wprost, mówicie?
5324:  Dlaczego zakręcia ognia nie podpalają, przeciwko zadając obrażenia rozłożone w czasie?
5328:  Tak chciała trucizna w Dark Souls 2.
5335:  Ale widzicie, to mi się akurat podoba, że nawet jeżeli sfejlowałem... Co?
5345:  Ok.
5345:  Nawet jeżeli sfejlowałem i spadłem, to gra mnie za to nie każe, tylko otwiera nowe ścieżki.
5351:  To jest fajne.
5367:  Coś mi mówi, że to wcale nie było dobre rozwiązanie.
5378:  Czy ja dobrze widzę, że tutaj jest ten typo, który mnie zabił poprzednim razem?
5384:  Łatwy przeciwnik.
5386:  To może dobrze, że go tutaj mamy.
5400:  Ale ta wielka kula ognia chaosu zadaje obrażenia rozłożone w czasie.
5408:  Ponieważ rozlewa się tam lawa, moi drodzy.
5412:  Ile dusz za niego?
5415:  3000.
5415:  No dobrze.
5418:  No dobrze.
5422:  I say we won.
5428:  Okej.
5430:  Ale ja stąd nigdzie nie przejdę.
5437:  Chyba, że... Nie.
5443:  To jest pan od bramy, a nie ten, który rzucał?
5446:  Doskonale.
5450:  Może tutaj trzeba spaść?
5452:  Może nie.
5457:  No nic moi drodzy, musimy wrócić.
5461:  Smutek.
5464:  Zdarta skóra z rąk, zdarta skóra z rąk.
5473:  Nic nie widzę.
5477:  Ah, to jest sam początek.
5478:  Aha.
5507:  No to po mojemu to i tak niewiele nam dało.
5510:  Dobra, ja na wszelki wypadek się uzdrowię.
5513:  Wiem, że to może nie roztropnę, ale co tam.
5519:  Nie, jeszcze czego.
5523:  Grzmiącym kijem w nas atakuje.
5526:  Skandal.
5527:  Ale skandal.
5539:  Eee?
5539:  Eee?
5541:  O nie, tu jest ten typo.
5549:  No dobra, nie mam pojęcia co zrobić tutaj.
5555:  Trzeba przekręcić znowu kulę?
5557:  O nie żartuj Grimhawk nawet.
5568:  Mhm.
5574:  Dobra, zapłon jest na nich bardzo dobry.
5586:  Okej, tutaj nie było jakiegoś wroga czasem.
5591:  Macie rację, jest kula, która spowr... Nie!
5594:  Nie!
5594:  Ta kula wybiła przejście!
5598:  Czy można iść teraz do Rycerza Cebuli?
5603:  Czy nie?
5604:  To jest zły pomysł.
5605:  Tutaj NPC, no właśnie, pamiętam, ale musimy znowu przekręcić kulę, wiecie?
5611:  Bo nie zdążymy pójść do NPC-a, ta kula jest za szybka.
5617:  Kula szpiegula.
5619:  Wiem tu o mimikach, wiem, wiem, wiem, Jakubie.
5622:  Krzysztof grał wcześniej w Dark Souls 3, ja nie jestem taki goły i wesoły.
5637:  No nie ma wroga czasem.
5640:  Dobra, tutaj jest za to bezpieczniej.
5643:  Tutaj nie będzie żadnego przedmiotu radosnego na przykład.
5649:  Jest kto inny radosny.
5672:  Huuu, sik.
5675:  O nie, jeszcze jeden.
5685:  Przestań się zasłaniać tarczą!
5688:  Tchórz!
5690:  Zsuszywasz moje cenne kule ognia!
5693:  Ooo.
5699:  Powiedzcie mi, że był sens tutaj przejść.
5702:  Proszę, powiedzcie mi, że był sens tutaj przejść.
5706:  Na pewno tu jest iluzoryczna ściana.
5708:  Na pewno tu jest iluzoryczna ściana.
5714:  Jaki Sigmajer.
5722:  Musisz tu zeskoczyć?
5726:  Hmm?
5730:  Aha, Siegmeyer to jest Rycerz Cebula, dobra.
5732:  Uzgodnijmy terminologię.
5734:  Tutaj trzeba zeskoczyć, jesteście pewni?
5749:  Czyli rozumiem, rada trollowa była.
5753:  Fajnie.
5756:  Fajnie.
5759:  Tutaj jest również coś, co mnie przeraża.
5764:  Ten typiarz mianowicie.
5766:  Walniemy go kulą ognia chaosu.
5774:  Najpotężniejsza rzecz w naszym arsenale.
5783:  Więc tak, tutaj się coś faktycznie świeciło.
5786:  O, tutaj.
5788:  Ja tutaj mam zeskoczyć.
5798:  Aha.
5804:  I?
5804:  I ten przedmiot mi co da?
5808:  Czy to jest przedmiot, który zwiększa obrażenia od piromancji od 1000?
5812:  Czy lubię kreskówki, które wyćmiewają rzeczywistość, na przykład South Park albo Family Guy?
5819:  Nie jestem w stanie oglądać niestety z uwagi na grafikę.
5824:  Kreska mi bardzo nie odpowiada, wiecie, i to jest smutne, bo zdaję sobie sprawę z wartości tych produkcji.
5830:  Sporo mnie omija, więc wszystkie futuramy i tak dalej tego świata, no.
5835:  Okej, tutaj nie powinna być mimika.
5838:  Ten łańcuch nie jest do przodu.
5844:  Ja kompletnie temu nie ufam.
5846:  Pierścień stalowej ochrony, mhm.
5855:  Good.
5864:  Okej.
5865:  Pamiętam to miejsce.
5866:  I have memory of this place.
5869:  Dobry pierścień.
5870:  Ale my mamy pierścień, który zwiększa udźwig.
5874:  Kolejny mimik dopiero w Anor Londo.
5876:  AAA.
5877:  Dobrze pamiętałem, że to był przeciwnik i dobrze pamiętałem, że był wredny i złośliwy.
5883:  Czemu ta gra mi to bez przerwy robi, że mi myrda kamerą?
5887:  Przestań mi myrdać kamerą w ten sposób!
5897:  Skąd się wzięła kula?
5900:  Przecież ja przestawiłem kulę!
5903:  O nie, co się dzieje?
5911:  Ricka i Mortiego nie widziałem właśnie z tego powodu, co wyżej przedstawiony.
5914:  Grafika nie dla mnie.
5915:  The Invincible ma znowu zupełnie inną grafikę.
5920:  Aha, czyli kule się obracają po samym czasie.
5922:  Świetnie.
5923:  Po jakimś czasie.
5923:  Doskonale wręcz.
5925:  Doskonale.
5930:  Dobrze.
5931:  Mówicie, że ten pierścień zwiększa ochronę przed atakami.
5935:  Sprawdźmy.
5938:  Czy teraz nie będziemy mieli fatrola?
5941:  Chyba nie.
5957:  Fajnie.
5960:  Uważam, że te tnące noże powinny też ich eliminować.
5964:  Nie uważacie?
5968:  Bo ja tak uważam.
5971:  Chciałbym, żeby tak było.
5978:  Dobrze, zapłon na niego.
5995:  Proszę bardzo.
5998:  Proszę bardzo.
5999:  Spokój nas uratuje.
6002:  Tutaj jest ten typiarz.
6009:  Good.
6017:  Good.
6022:  No tak, jest tutaj kula.
6026:  Czyli teraz mamy dwie opcje.
6027:  Musimy znowu robić to samo co ostatnio.
6031:  Znaczy, mamy jedną opcję.
6033:  Teraz tak.
6035:  Znam tę grę wystarczająco dobrze, by wiedzieć, że... Jak śmiesz!
6053:  Więc znam tę grę wystarczająco dobrze, by wiedzieć, że w momencie, w którym pójdę po duszę, to kula mnie zgładzi.
6060:  Więc zrobię to teraz.
6068:  Kuli nie trzeba przestawiać.
6070:  No, a gdzie mam pójść?
6071:  To jest pytanie.
6073:  Bo ja nie pamiętam w jaki sposób wrócić na tamten dach, wiecie?
6075:  To jest problem.
6076:  Słuchajcie, nie wiem, czy podobało mu się tego typu gry, dopóki ogląda jak ktoś inny gra.
6082:  Jak sam się chwytam z jakiegoś soslajka, to jest ból.
6084:  Rozumiem cię.
6088:  Kurczę, mogliśmy go zabić łatwo.
6098:  Dobra, udało się.
6106:  Okej.
6108:  Czy odpocząłem święta?
6109:  Wiesz co, Zuzo, bardzo nawet.
6114:  Udało się nie dość, że odpocząć, to jeszcze wybyć z wieży.
6118:  Nawet na Sylwestra się udało wybyć z wieży.
6123:  No więc nie pamiętam, gdzie iść.
6130:  Jakub pisze, że do góry.
6133:  Czyli tam gdzie jest kula do góry.
6134:  Tutaj w górę, tak?
6138:  Okej.
6139:  Czyli musimy poczekać aż kula przeleci i wtedy?
6143:  Do góry i zeskocz?
6149:  Bardzo bym nie chciał zginąć na tym etapie.
6155:  Ale za to...
6157:  Tak?
6158:  Nie.
6160:  Można też do góry i w lewo.
6168:  Coś mi mówi, że teraz to zleci tutaj.
6187:  Dobrze, jest.
6190:  Jest cholerstwo.
6197:  Dobrze, kula spada tam.
6200:  Teraz tak, moje jedyne pragnienie w tym momencie to jest odblokowania tamtego ogniska.
6207:  Jedyne.
6209:  Nie pamiętam gdzie się to robiło, widzę, że to jest płyta naciskowa natomiast, tej wcześniej nie zobaczyłem.
6215:  Stąd dalej do góry piszeć.
6218:  Gdzie jest góry wszelako?
6219:  Krzysztof nie wie.
6225:  Tu jeszcze jest jakieś przejście.
6228:  Ale to jest też przejście w dół.
6229:  Dobra.
6230:  Nie ma wyjścia.
6231:  To musi być tędy.
6233:  Przez korytarz z pułapkami.
6235:  Okej.
6236:  Miejmy zapłon w takim razie.
6237:  Czy jestem w stanie to przeskoczyć, bo jestem bardzo chytry i sprytny?
6243:  Powiedzmy, że jestem w stanie.
6248:  Teraz tak, co jest tutaj?
6249:  Tego nie pamiętam.
6252:  Jakieś niebezpieczne rzeczy tutaj są.
6255:  Okej, to pamiętam.
6256:  Mówiliście mi, że to już jest jedno z ostatnich miejsc.
6261:  A tutaj był ten typiarz straszny.
6264:  Więc ja mam zapłon, szczęśliwie.
6269:  I on nie żyje.
6272:  Za mną ktoś idzie, ja to słyszę.
6281:  Dobrze, dobrze, dobrze, dobrze, dobrze.
6284:  I teraz tak.
6289:  Teraz do tego miejsca, gdzie jest straszny ogień.
6293:  Tutaj.
6296:  Jest!
6300:  Hu!
6308:  Teraz tak.
6312:  Czy tu się opłaca rozpalić ognisko?
6317:  To jest pytanie.
6318:  Czy tu się opłaca to zrobić?
6322:  Nowy poziom.
6325:  Nowy poziom.
6326:  W sumie nowy poziom.
6327:  Dawno nie robiliśmy nowego poziomu.
6328:  Zwinność.
6329:  Lecimy ze zwinnością.
6330:  Dużo zaklęć.
6332:  Dużo zaklęć.
6333:  Średnio się opłaca.
6334:  Dobra, to nie będziemy kombinować.
6340:  Wiecie, co chciałem teraz wcisnąć?
6342:  Chciałem wcisnąć mapę.
6346:  Nieśmieszne.
6354:  Okej.
6355:  Jeszcze będzie trzeba pozwiedzać, moi drodzy.
6359:  A tutaj się nic nie da zrobić, można tylko wrócić.
6362:  I jeszcze się tutaj trzeba, moi drodzy, rozejrzeć po fortecy.
6375:  Na przykład w tym miejscu nie byliśmy.
6379:  Tutaj widzimy rzeczy.
6382:  Tak, grałem bez salmonów.
6388:  Jakie stworzonko tutaj małe jest.
6396:  Głupie obrzydlistwo.
6398:  Projekt lokacji jest super, Phoenix.
6400:  Naprawdę.
6401:  Phoenix, przepraszam.
6405:  Zmieniłem to, zmieniłem zdanie na projektu lokacji.
6408:  Dobrze, i teraz tak.
6410:  Rozumiem, że tutaj możemy sobie buszować i sprawdzać rzeczy.
6417:  Czy następny boss pójdzie za pierwszym razem?
6419:  To się zobaczy, moi drodzy.
6420:  Czy to jest przeciwnik?
6422:  To jest przeciwnik.
6426:  Czy to, nie, to już jest ten, dla mnie to już jest boss.
6433:  A może nie.
6440:  Okej, okej.
6444:  Bezpieczna eksploracja.
6448:  Czy on czegoś tutaj pilnuje?
6449:  Tak, skrzynki pilnuje.
6460:  No!
6461:  Odłamek Tytanitu, świetnie.
6472:  Nie zauważyłem, co to było.
6473:  Zbyt szybko wziąłem.
6475:  To był jakiś pierścień?
6476:  Tak.
6477:  Sygnet z kamienną zwiększa obrażenia przeciw ogniowi.
6485:  A chroni właściciela przed płomieniami.
6487:  Świetnie.
6488:  Dużo to nam da.
6490:  Ale Krzysztof, tutaj są obrażenia od ognia.
6493:  Obrażenia od ognia to są wtedy, kiedy my rzucamy kulę ognia, tak?
6499:  Wtedy są obrażenia.
6503:  Dobra.
6504:  Ten typiarz będzie teraz w nas nawalał wszystkim, co w jego arsenale.
6508:  Prawda?
6509:  Tak będzie.
6509:  Nie z myślań.
6513:  Więc mówicie, żeby unikać osmolonych miejsc.
6517:  Wiecie, co tutaj właśnie znalazłem?
6518:  Osmolone miejsce.
6523:  Kto we mnie strzela i czym?
6527:  To nie jest osmolone miejsce.
6528:  Czy piekłem kiedyś chleb?
6530:  Nie robię takich rzeczy, nie umiem.
6533:  Uważam, że moje talenta są rozlokowane w innych miejscach.
6541:  Ja byłbym w stanie... Tam zupę spalił.
6543:  Ja byłbym w stanie, moi drodzy, nawet spieprzyć przepis na bułkę tartą.
6550:  Tutaj jest skrót.
6554:  Czy ten skrót trzeba odblokować?
6557:  Zapewne.
6560:  Dobra, dobra, dobra, dobra, dobra, dobra, dobra, dobra.
6567:  Klatki wiszące?
6569:  Gdzie wyście widzieli klatki wiszące?
6571:  To?
6571:  To jest skrót?
6572:  To?
6573:  To?
6577:  Trzeba mieć klucz do klatki.
6585:  Jak przeskoczysz dziurę, to masz kupca.
6588:  Już widzę, jak przeskakuje cokolwiek.
6591:  No więc ja niestety nie mam, moi drodzy, klucza do klatki.
6596:  Zamknięte.
6603:  Więc niestety.
6615:  Dobra.
6617:  No to tuptamy tędy.
6625:  Jak on śmie?
6625:  Druga klatka.
6627:  Nie było tam przy drugiej klatce.
6631:  Ja nie chcę spaść w dół.
6634:  Chcę spaść w górę.
6636:  Mówiłem, że nie było E przy klatce.
6638:  Nie ma, nie ma E. Mogę wcisnąć pierdyliard razy i nie będzie.
6641:  A od tej strony jest za daleko.
6651:  Więc niestety.
6653:  Ja nic nie zrobię.
6656:  Trzy czwarte forte, zbiegajesz bez zbierania lutu i eksploracji.
6659:  No ja wiem, właśnie chcę wrócić w którymś momencie, tylko rad byłbym, żeby kogoś na przykład teraz zgładzić.
6669:  Dobrze.
6672:  Pod handlarzem jest ludzie, nie wiem gdzie jest handlarz.
6675:  Na razie tutaj bym chciał też zeskoczyć.
6677:  Boże, ile tutaj jest do zwiedzania, dajcie spokój.
6682:  Okej.
6683:  Więc teraz będzie to nas napieprzał ten łucznik, którego ja nie mogę zgładzić z jakiegoś względu.
6688:  Na łucznika chyba zapłon będzie, tak mi się przynajmniej wydaje.
6695:  Nie dwa razy!
6699:  Skandal i chamstwo.
6701:  To mi wygląda jak miejsce z bossem.
6706:  Jeżeli ten klucz trzeba było kupić, to już wiecie dlaczego go nie mam.
6710:  Jestem przeciwko kupowaniu kluczy.
6713:  Aaa!
6715:  Poznajecie?
6717:  To jest ten gnojasz!
6731:  Co się z nim dzieje?
6735:  Czemu ta zawalidroga nie ginie?
6745:  Masz w krocze!
6752:  Nikt już nie będzie nic nam robił!
6755:  Nie będzie nas krzywdzić!
6757:  Oj, oj, oj... Oj, oj, oj... Tego można zestrzelić przez drzwi, jak się okazuje, ono również przez drzwi może nas zaatakować.
6770:  Dobra.
6773:  Spróbujemy.
6775:  Żelazny golem.
6777:  Niech zgadnę, co jest odporne w 100% na magię ognia.
6782:  Pewnie żelazny golem.
6795:  E, nie.
6803:  Au.
6814:  Moim zdaniem to był unik.
6820:  On robi jakieś niemiłe rzeczy.
6845:  Co?
6848:  O nie.
6851:  Ale wiecie co?
6852:  Powiem wam, że tego przeciwnika można pewnie zrzucić w przepaść.
6858:  Ja bym to bardzo chciał zrobić.
6861:  Spadająca panna młoda.
6862:  No nie inaczej.
6866:  Ten golem wydaje się mało przyja...
6869:  on żyje!
6870:  O nie!
6872:  Ja myślałem, że jak go zabiję, to on nie będzie już wstawać.
6877:  Dlaczego miotający kulę golem zostaje wzgrzeszony?
6881:  Ja protestuję!
6883:  Zgłaszam formalny wniosek o zaprzestanie robienia rzeczy.
6889:  Mówiliście, żeby tutaj przeskoczyć.
6890:  W sumie możemy.
6895:  Co tam?
6897:  To inny golem?
6906:  Tak, jesteś zakutopało, a ja magiem.
6910:  Pięknym magiem.
6932:  Od niego można kupić strójce buliona.
6935:  To fajnie, że mam wszystkie dusze.
6943:  Czyli o tego handlarza nam chodziło, że pod handlarzem coś jest.
6948:  Jezus Maria.
6954:  To jest niekończąca się klatka schodowa.
6956:  To są schody Eschera, moi drodzy.
6974:  Mówcie sobie co chcecie, ale nie do magii amniks.
6977:  Klucz do klatki!
6978:  KLUCZY DO KLATKI!
6979:  BĘDZIE SKRUTŁUP!
6984:  Czy wziąłeś lalkę zanim poszedłeś?
6986:  Nie mam pojęcia o jakiej lalce mówicie.
6989:  Zero porańczy, prawda?
6990:  Te schody nie powinny zostać przyjęte przez nadzór budowlany.
6993:  Nie wiem, co sobie myśleli w Fortece Sena, ale ewidentnie, ewidentnie naruszają przepisy.
7012:  Na szczęście...
7013:  Wszystko było, moi drodzy, w 100% założone.
7017:  Mianowicie, plan był właśnie... właśnie taki był plan, tak?
7020:  Plan był właśnie taki, żeby zjadać robaki.
7023:  To był plan.
7030:  To ja może tutaj.
7036:  Calculated risk, oczywiście.
7040:  Kusze przydają się do sterowania.
7042:  Dobrze, bardzo dobrze.
7048:  Więc tak.
7050:  Czy tamten typiarz za nami podąża, czy nie?
7053:  Idź odpocząć.
7054:  Żebym wiedział, gdzie jest ognisko, to bym to zrobił.
7057:  Na razie widzę tutaj okazję do tego, moi drodzy, żeby wyeliminować tego przeciwnika.
7064:  Pragnę tego.
7065:  Czy lepiej mi się gra magiem bez many?
7067:  Wiecie co, tak, przynajmniej nie muszę używać bezprzewy tej cholernej mikstury.
7071:  Eeeh!
7076:  ojoj bardzo mi przykro wstrętny wstrętny rycerz snycerz zakazuję ci być rycerzem snycerzem jestem ekspertem od zadawania obrażeń wtedy kiedy je otrzymuję po lalkę się trzeba wrócić do azylu nieumarłych okej dobra czy to jest jakiś skrót łup który ja mogę odblokować czy nie nie wiem tu ostrożnie mówicie
7113:  To jest sekretna technika blokowania ciosów twarzą, najlepsza.
7117:  Ja może przełączę na zapłon.
7121:  Hmm... Może przełączę na wielką kulę ognia chaosu.
7128:  Hahaha...
7149:  Rapier... RRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR
7175:  Bogato zdobiony rapier będący bronią nieumarłego księcia Ricarda, którego los opesano w Monomicie.
7180:  To on powiódł zgubną wyprawę ku nieznanym ziemiom.
7183:  Utracił człowieczeństwo, stał się nieumarłym i zniknął na północy.
7187:  Doskonale.
7190:  I widzicie, nie ma... No, Krzysztof, nie zwiedzasz?
7192:  Zwiedzamy.
7194:  Pierścień wiecznej ofiary losu.
7196:  Właśnie jeszcze to zdobyliśmy.
7198:  Dary losu.
7202:  Ofiary losu.
7203:  Gdy zginiesz, nic nie tracisz.
7205:  Klątwa znika, pierścień się rozpada.
7207:  Okej.
7209:  Dobrze.
7210:  Rick Sanchez pisze, że rozważa wybieranie się na kierunek sztuka pisania na Uniwersytecie Śląskim.
7215:  Kojarzę, że wiesz coś na ten temat.
7216:  Czy mógłbyś powiedzieć coś więcej o tym kierunku?
7218:  Powiem wam tyle, że na sztuce pisania na Uniwersytecie Śląskim wykłada dwóch najbardziej cenionych przeze mnie literaturoznawców.
7224:  Doktor Mikołaj Marcela, którego możecie kojarzyć z jego książek.
7228:  No wiecie, to są książki bestsellerowe, więc jeżeli się uczycie od kogoś pisać, to od kogoś to te książki, no nie wiem, sprzedaje, a oprócz tego wykłada tam także Michał Kłosiński, który to Michał Kłosiński jest szefem w tym momencie Centrum Badania Gier Video, więc on z kolei uczy pisania do gier scenariuszy, więc myślę, że jeżeli to nie jest rekomendacja, to nie wiem, co jest rekomendacją.
7250:  O, na przykład na sztuce pisania na Uniwersytecie Śląskim macie zajęcia z... O Boże, teraz zapomniałem nazwisko tej babeczki.
7257:  No w każdym razie, to jest babeczka raczej taka z kręgów nikeańskich, okej?
7262:  Więc nie sprzedaje swoich książek, ale wygrywa nagrody.
7268:  Nie wiem jednoręki bandyto, gdzie jest azyl nieumarłych?
7270:  Mam wrażenie, że jeżeli tam jest jakaś lalka, to nie wiem.
7279:  Mhm.
7282:  Jeśli przywrócisz formę ludzką przy ognisku do powierzchni obok bossa, można przywołać rycerza, który sam da radę z golemem.
7286:  Ja nie przywołuję samomów, moi drodzy.
7291:  Inaczej to nie ma sensu.
7292:  Już i tak grałem magiem.
7293:  No i co?
7294:  No i co?
7295:  Cholera jasna.
7296:  To jest ta klatka jednak.
7298:  Azel nie umarł i to jest tam, gdzie zaczynałem?
7300:  A, okej.
7300:  Tam coś jest?
7303:  Gdzie jest tam jakaś lalka?
7304:  Ja tam czegoś nie zwiedziłem.
7306:  Miałem wrażenie, że zajrzeliśmy w każdą dziurę.
7312:  Trzeba będzie podejść do wielkiej wrony Firelink Shrine.
7314:  Aaa, okej.
7318:  Ta lalka jest do tajnej, upierdliwej lokacji na porządek.
7320:  Lepiej to oleć, zanim bossa Anor Londo się nie skończy.
7322:  Tak, no generalnie założenie jest takie, że chcę jak najszybciej zdobyć tę teleportację, moi drodzy.
7328:  Dobrze, to jest ten obrzydliwy i odrażający łucznik, który wszelako ginie od jednego ciosu zapłonem.
7337:  Co już wiem.
7339:  I mnie tą mięto cieszy.
7343:  No dobra.
7346:  Podejście drugie.
7348:  Czy wpierw sprawdzimy, co jest tutaj?
7356:  Otóż tu jest gówno.
7360:  Więc wrócimy do, w takim razie, radosnego naszego bossa.
7366:  Tutaj.
7370:  Tu jest samo, jeśli jesteś człowiekiem.
7371:  A, czuję, dobra.
7377:  Teraz oczywiście tego nie uniknąłem.
7380:  Dwa leczenia.
7389:  Kamera.
7401:  Trzeba uważać na ten grababag, który on ma.
7416:  O, to był chyba ten gravapad, tak mi się wyrażaje.
7419:  Oczywiście, że wkroczę, moi drodzy.
7422:  Wkroczę!
7423:  W rycerza kroczę.
7425:  Au!
7429:  Dobra, teraz trzeba na drugą stronę przejść.
7434:  Spadnij.
7454:  Chaos Bed Vestidz jest to nawet, nie jest to!
7456:  Co to było?
7459:  Co to było?
7459:  CO TO BYŁO?!
7462:  Juczo, nienawidzę kamery w tej grze!
7472:  Córka zbójnika pisze, że dotarła do mnie w ilustrowanym słowniku terminów literackich.
7475:  A to się cieszę.
7476:  Swoją drogą, w ilustrowanym słowniku terminów literackich jest też świetne hasło Mikołaja, nie Mikołaja Marcelli, tylko Michała Kłośnickiego właśnie, o którym rozmawialiśmy przed chwilą.
7486:  2-0 dla golema.
7487:  No tak, nie, przepraszam najmocniej.
7490:  Proszę nie dawać golemowi tego, co grawitacyjne.
7493:  To było 2-0 dla grawitacji.
7496:  Grawitacja wciąż jest dla mnie groźniejszym bossem niż jakiś śmieszny golem.
7501:  Żenujący golem.
7506:  Najgorsze jest to, że ja naprawdę nie pamiętam, gdzie teraz iść.
7509:  Wiecie, co jest zabawne?
7510:  Odblokowaliśmy podobno jakiś skrót, ale... Nie uszyłem go.
7516:  Grawitacja została wywołana golemem.
7518:  No dobrze.
7519:  Powiedzmy, że 1-1.
7520:  Chyba tędy.
7523:  Newton rzuca klątwy zza grobu.
7525:  Okropny.
7526:  Nie znoszę Newtona i Alzheimera.
7528:  Dwóch moich największych wrogów.
7531:  wszystko te burżuazyjne zachodnie typy.
7536:  Tak to jest właśnie.
7539:  Dobra, walniemy w niego wielką kulę ognia chaosu.
7542:  Koniec tego.
7543:  Nie ma to tamto.
