🔴 Niedomag Iamnix walczy z gargulcami | DARK SOULS REMASTERED Livestream #1
🔗 https://www.youtube.com/watch?v=twM_jEaWLg8

6:  Zdjęcia i montaż
4321:  Polecam Balmora House.
4323:  Polecam rozmowę w All Souls Like'ach na bez schematu.
4328:  Polecam Vatiegowidie.
4333:  Ich polecam.
4333:  Krzysztof wie niewiele, a jeszcze więcej zapomina.
4344:  Dziwne rzeczy.
4349:  No, proszę, proszę.
4352:  Ale ja nie wiem, czy ja tam powinienem zeskakiwać już.
4355:  Czy jeszcze?
4355:  Nie.
4358:  W porównaniu z późniejszymi Daxos 1 to prawie gra turowa, prawda?
4362:  Ale to nie jest złe, powiem wam.
4365:  Smoketown i half-show jest polecane.
4367:  A czemu nie polecasz Watiego Vidia, Złoczarowniku?
4370:  Krzysztof lubi.
4371:  Nie wiem, czy ja chcę tam zaskakiwać.
4375:  Weź item, weź... No dobrze, jak ja się tutaj potem wrócę?
4378:  I may be an idiot, but I'm not a fool.
4382:  Zeskocz, co złego może się stać?
4383:  A, a, a, a, a, a...
4387:  Dziki trener zrobił film o feminizmie i ja czekam aż w takim razie Magdalena Środa zrobi film o wyciskaniu z hantli.
4394:  Tam jest drabina, przekonaliście mi... Ty, ty, ty, ty, ty!
4398:  Jakim prawem żyjesz jeszcze?
4400:  Skąd ty się wziąłeś?
4405:  No dobrze, przekonaliście mnie.
4406:  Jak jest drabina, to jest drabina.
4407:  Duża dusza nieumarłego.
4410:  No i gdzie jest ta drabina?
4411:  Oszustwo!
4413:  Oszustwo!
4415:  Oszuści!
4419:  Nie ma żadnej drabiny.
4422:  Ale są wrogowie oczywiście.
4424:  Won.
4425:  Won.
4440:  Niedaleko jest pierwsza farma ze skrzydlatą jaszczurką.
4443:  Bardzo dobre wiadomości.
4446:  Czego tutaj natomiast nie ma?
4448:  Drabiny!
4452:  Ehehe, beka z typa.
4462:  Zasadzka?
4462:  Nie dla niedomaga i amniksa.
4465:  Nie wiem, co zdobyłem.
4466:  No dobrze, jest drabina.
4467:  Jesteście uratowani.
4469:  Jest drabina.
4472:  Dzisiaj mocno słuchać klawiaturę.
4475:  Dzisiaj mocno słuchać klawiaturę, dlatego łajtki, że nie ma muzyki w grze.
4479:  Natomiast będę kupować cichszą klawiaturę.
4483:  To znaczy w tym momencie jest zamówiona w Belgii przez jednego z ludzi zajmujących się customowym projektowaniem klawiatur.
4490:  Bardzo cichutka klawiatura mechaniczna.
4492:  Teraz dyskutujemy, jakie będą przełączniki.
4494:  Poważne sprawy, moi drodzy.
4496:  Będę pokazywał oczywiście zdjęcia, jak będzie gotowa.
4500:  Jakie plany na Sylwestra?
4501:  Wybywam, moi drodzy.
4503:  Wybywam na Sylwestra.
4505:  O, o, o, o, ja tutaj coś zauważyłem.
4507:  Jak tam się dostać?
4508:  Krzysztof nie wie.
4512:  Jak postęp w czytaniu książek Brenda Weeksa?
4514:  Przeczytałem cały cykl, ale mamy tego człowieczeństwa, cały cykl Prysmata, Czarnego Prysmata, natomiast nie czytałem jeszcze tego drugiego jego cyklu.
4523:  Czy klawiatura będzie jamnicza?
4524:  Tak!
4525:  W klawiaturze, moi drodzy, jest możliwość wstawienia jamniczego gifu.
4530:  Więc będzie jamniczy gif.
4533:  Specjalny jamniczy gif.
4534:  Więc ja już się nie mogę doczekać.
4537:  Ale jeszcze nie zdradzam wszystkiego.
4538:  Zobaczcie zdjęcia.
4540:  Cieszę się bardzo, bo będzie minimalistyczna.
4542:  Na tym mi bardzo zależało.
4544:  O i najlepsze.
4545:  Będzie 100%.
4546:  To znaczy z numpadem.
4548:  Bardzo zależało na tym, żeby ta klawiatura nie była taka ścieśniona, jak te wszystkie fancy klawiaturki youtubkowe.
4553:  Okropność absolutna.
4554:  Nie znoszę.
4555:  Gdzie jest miejsce, gdzie ja chcę dotrzeć?
4558:  Nie macie wrażenia, że ja powinienem tutaj przeskoczyć?
4560:  Bo ja mam takie wrażenie.
4561:  Ja to spróbuję teraz zrobić.
4566:  Jezu!
4567:  Ja tu byłem!
4571:  Ile jest za tę klawiaturę?
4573:  Nie wiem, ostatecznie, ponieważ wszystko zależy od tego, jakie będą części składowe.
4577:  Mamy budżet ustalony i w obrębie tego budżetu się poruszamy.
4580:  Krzysztof założył bardzo duży budżet.
4584:  Dobra, chyba tędy.
4585:  I widzicie co?
4587:  Teraz zaczynam rozumieć, dlaczego ludzie mówią, że w Dark Souls 1 jest świetny level design.
4592:  Bo nawet taki głupiący się człowiek jak Krzysztof zorientował się, że wrócił w miejsce, w którym był.
4599:  Dobrze.
4603:  Będą w kalczu tylko 100% klawiatury, ale absolutnie jakieś klawiatury.
4606:  Dla tych z was, którzy nie wiedzą o co chodzi, klawiatura 65%.
4608:  Ja wam pokażę jakie to jest śmieszne.
4610:  65%.
4610:  To są takie śmieszne rzeczy.
4613:  No przecież come on.
4616:  Co to w ogóle jest?
4626:  Jak na tym pisać?
4628:  Chciałbym poznać pierwszą osobę, która napisała na tym 300 stron książki.
4632:  Jeśli tak opoznam, to serdecznie pogratuluję.
4638:  Nie ma lepszego level designu niż Dark Souls 1.
4639:  No, Dark Souls 1 jest znane z tego też wśród groznawców, że ma znakomity level design.
4644:  Absolutnie.
4646:  Dark Souls 1 to jest w ogóle gra, o której czytałem i więcej...
4652:  Miałem z nią styczności, to jest niesamowite.
4654:  Jest bardzo dużo analiz.
4656:  O, mogę wam polecić, jesteście zgromadzeni licznie.
4659:  Fajny tekst.
4660:  Game Studies o Dark Souls.
4664:  Daniela Whaley.
4667:  Mianowicie Game Studies.
4671:  Game Studies Dark... O Boże, drogi.
4675:  To się nazywa Dark Souls and the Ludic Sublime, ale zajebisty ma tytuł.
4679:  No mastery without mystery.
4682:  Genialne.
4683:  Absolutnie przegenialne.
4685:  Trudny tekst, żeby nie było filozoficzny, ale i tak wam wrzucę, bo jeżeli ktoś ma ochotę zobaczyć, jak wygląda zachodnie game studies, czy groznawstwo po naszemu, no to warto.
4695:  I jeszcze jak jesteście wkręceni w Solsy, to i tak mieliście do czynienia z trudniejszymi rzeczami w życiu, nie oszukujmy się.
4702:  Czy ja właśnie tutaj spadłem?
4704:  Aha.
4705:  To ja tego nie chciałem zrobić.
4708:  Tego nie chciałem zrobić.
4710:  Czyli tutaj nie, moi drodzy.
4711:  Ale, ale.
4713:  Ja tutaj widzę rozwiązanie.
4717:  Tu się da przeskoczyć.
4718:  Tu się da przeskoczyć.
4718:  Ja wam mówię, że tu się da przeskoczyć.
4720:  Na takiej klawiaturze napisałam około 150 stron pracy przy Ilona.
4724:  Okej, jesteś niesamowita.
4727:  Czemu się nie da?
4730:  Musisz być nago?
4735:  Fun fact, nie da się tam przeskoczyć.
4737:  Czyli to był bait.
4740:  Da się później, okej.
4748:  To ja może stąd pójdę?
4752:  To ja może stąd pójdę.
4755:  Moi drodzy, bierzemy jednego po drugim.
4761:  Jednego po drugim.
4765:  Za, za wcześnie.
4771:  Pytanie, czy nago w grze, czy nago przez klawiaturę.
4773:  Sądzę, że nago przez klawiaturę, tylko wtedy jesteś w stanie tam przeskoczyć.
4781:  Tarcza działa!
4783:  Good!
4785:  Dobrze, niech, niech ten ptyś do nas podejdzie.
4788:  My go wyeliminujemy.
4793:  Widzicie, co jest zabawne?
4794:  Mamy teraz więcej Estusów, niż na początku The Axos 3.
4797:  Dobra, coś mi mówi.
4807:  Ooo.
4808:  Dobra, to wpierw wyeliminujmy tego, bo on ma przewagę taktyczną i musimy go pozbawić tej przewagi taktycznej.
4816:  Dobrze.
4817:  Co?!
4819:  Jeszcze, jeszcze żył.
4821:  Czyli jest ognisko, ale super.
4826:  Dobra.
4829:  Dobra, dobra.
4832:  Co to było?
4834:  Za ragiem jest ognisko.
4834:  No wiem, wiem, wiem, wiem, wiem, ale mamy jeszcze stusy, moi drodzy, i można tych się pouczyć troszeczkę.
4842:  No.
4847:  Oni mają dużą tarczę, wiecie co?
4850:  Mam poczucie,
4859:  Ale fajnie, one odsłaniają tarcze w momencie, w którym... Okej, okej, ciekawe.
4867:  Płonął.
4868:  To mi się podoba.
4869:  O, on napił się Stusa!
4873:  Ale numer.
4877:  Bez odpoczynku się zrespisz w tym pierwszym ognisku, mądre.
4879:  Czyli po prostu je odblokować.
4884:  Ale założyliście...
4886:  Założyliście, że ja zginę.
4888:  To smutne.
4890:  To bardzo smutne.
4892:  Dobrze.
4893:  Ptysiu ptysiński.
4896:  Próbuj.
4901:  Ja bardzo chciałbym sparować.
4905:  Musimy się nauczyć parować ten ruch.
4909:  A mógłbym... Dobrze, już wiem dlaczego założyliście, że zginę.
4919:  Okej.
4921:  Dziwny timing.
4926:  Włócznia szybka, tak.
4931:  Ooo, jest, ładnie.
4934:  Bardzo satysfakcjonujące sparowanie w tej grze.
4952:  Okej.
4962:  Przypominają się przeklęci kryształnicy z Eldenga?
4965:  O tak.
4966:  Dzidy nie paruj, dzidy okrążaj.
4969:  Daniel Mazur pisze, że nie mają lepszej rzeczy.
4971:  Odjam niczego z streama i prześwietnej herbatki sprezentowanej pod choinkę.
4974:  Jaka herbatka?
4975:  Jaka?
4975:  Jaka Danielu?
4978:  Zerii pytaczy, prace habilitacyjne.
4979:  Polski badacze są jakoś publicznie dostępne.
4981:  Recenzje prac habilitacyjnych są dostępne publicznie, bo są ustawowo dostępne publicznie.
4985:  Natomiast prace habilitacyjne zwykle są drukowane w formie książek.
4989:  Daxosy na Steamie nie inaczej wjazd.
4991:  Nie inaczej.
4992:  Co to jest?
4994:  Dotknij znaku sługi Gravelorda.
4996:  Okej.
4997:  Bardzo, bardzo podejrzane.
5000:  Bardzo podejrzane.
5002:  Rozwal skrzynki przed tobą.
5003:  Jakie skrzynki?
5005:  Gdzie macie skrzynki?
5008:  Czy mówicie o tych skrzynkach?
5010:  Nie dotykaj, to jest gra online.
5012:  O nie, absolutnie nie.
5013:  Tu są jakieś skrzynki, zniszczmy je wszystkie.
5019:  Pszczel, sekret!
5021:  Daniel pisze, że wiśnia z migdałami z Five O'Clocka, ona jest pyszna, absolutnie.
5027:  No dobrze, moi drodzy, ale jest pewien problem, to znaczy my już nie mamy w ogóle leczenia.
5031:  Możemy tutaj spektakularnie zginąć.
5039:  Wiedziałem.
5039:  Wiedziałem, że za nami coś zlezie.
5043:  POV jesteś kupcem albo jakąś dowolną inną postacią w Dark Souls.
5047:  Witaj Ashen One.
5067:  Proszek naprawczy, nóż do rzucania, bomba zapalająca, talizman Lloyda, nie pozwala na odnawianie Estusa, co?
5075:  Pomarańczowy stet, kamień rady.
5080:  Co?
5082:  Co?
5083:  Bomba zapalająca coś mi mówi, że może być dobra, wiecie co?
5087:  Ile możemy tego kupić?
5094:  Dużo!
5097:  Anuluj.
5098:  Mówicie, żeby kupić klucz?
5100:  Nie mam klucza tutaj żadnego.
5102:  Mam klucz.
5104:  Pudełko bez dna.
5106:  Pudełko pozwalające na zarządzanie ekwipunkiem przy ognisku.
5110:  Tysiąc!
5112:  Zwariowałeś!
5115:  Chełm kolczy.
5124:  Broni pancerz się psują?
5125:  Naprawdę?
5126:  Jezu, smutnie.
5127:  Graaaave.
5141:  Chodź, nie chcę tu rozmawiać.
5143:  Rozmawiamy o czymś innym.
5145:  Chodź, nie chcę tutaj rozmawiać.
5146:  Rozmawiajmy o czymś innym.
5147:  Chodź, nie chcę tutaj rozmawiać.
5149:  Rozmawiajmy o czymś innym.
5182:  Ale ja chciałem kupić proszek.
5186:  Ja chciałem... I tak musiałeś go zabić, bo mam broń pod twoją klasę?
5190:  Cisza?
5191:  Cisza?
5192:  Czyli co?
5194:  Wynagrodzenie zła?
5198:  To będzie lepsze, mówicie?
5201:  Uchigatana?
5205:  Jak to nie mogę władać tą bronią?
5208:  A jakie on ma statystyki?
5212:  Przepraszam.
5214:  Czy ja mogę zobaczyć... Przełącz status.
5218:  Energia, udźwig.
5223:  Okej.
5224:  14 dexterity mówicie.
5226:  To jest do zrobienia.
5233:  No, no, no.
5234:  U Higakandana najlepsza gra w grze.
5238:  To, to, to dobrze.
5239:  To, to, to dobrze.
5240:  Chyba.
5240:  Nie wiem.
5241:  Gdzie ja jestem?
5242:  Teraz się zgubiłem już, moi drodzy.
5244:  Teraz się zgubię nieodwracalnie, ale mamy katanę.
5246:  Katana ma... Katana ma... No przecież mam to.
5252:  Dobrze.
5253:  Aha.
5257:  No nie ma szans, moi drodzy.
5258:  Nie ma szans.
5258:  Nie ma szans.
5260:  Nie ma szans.
5267:  z tą kataną i z tarczką wyglądam kretyńsko.
5271:  Jak to jeden obrażeń?
5274:  Jak to jeden punkt obrażeń?
5278:  Stop, stop, stop, moi drodzy.
5279:  Stop, stop, stop.
5280:  Jest coś nie tak.
5285:  Something is no yes.
5289:  Weź w dwie ręce.
5290:  Mądre, mądre.
5295:  Czyli wtedy tutaj też katana?
5304:  Co?
5306:  Pewnie jest jakiś przycisk do broni dwuręcznej, założę się.
5309:  Tak, jest jakiś przycisk, żeby to zrobić oburącz, założę się.
5318:  No dobrze.
5321:  F. A tak, faktycznie.
5326:  Kula ognia oburącz, moi drodzy, rewelacja.
5330:  Ojojoj!
5332:  Sekiro, moi drodzy!
5334:  Zobaczymy to, czy to coś da.
5339:  Tutaj był ten typ, okej.
5345:  Nic to nie dało!
5347:  Oszustwo!
5351:  To by nie dało nic!
5352:  To by nic nie dało!
5353:  Musimy, moi drodzy, iść w zręczność, nie ma innej opcji, a tego wyeliminujemy kulą ognia.
5360:  Gdziekolwiek jest.
5361:  Gdziekolwiek jest!
5362:  Moje kule ognia przechodzą przez ściany!
5370:  Sprawiedliwość!
5374:  No dobrze, całe dwa po jednym z każdej ręki.
5378:  Tam coś jeszcze widziałem.
5379:  Widzieliście?
5383:  Tutaj na pewno jest wróg.
5386:  Albo i nie.
5387:  Drewniana tarcza, kolejna.
5390:  Zamiast jednego punktu obrażeń zadajesz dwa.
5393:  Dobrze, a może możemy, moi drodzy, podlevelować tę zręczność troszeczkę.
5398:  Zrobimy tak.
5400:  Tylko że, pierdwej, pierdwej, co uczynimy?
5405:  Proszę bardzo, ile mamy dusz nieumarłego do wykorzystania.
5408:  Zobaczcie.
5410:  Rewelacja.
5411:  Ha!
5412:  Bogactwo.
5414:  Bogactwo.
5417:  Dusza zaginionego nieumarłego.
5418:  Doskonale.
5423:  Więc tak, odpoczywamy.
5424:  Nowy poziom.
5427:  Zwinność.
5429:  No oczywiście, że trzynaście.
5432:  No oczywiście.
5435:  Dlaczego mnie to kompletnie dziwi?
5438:  Ale skąd wy w ogóle wiecie, że to jest od czternastu?
5441:  Gdzieś to jest napisane?
5442:  R, przełącz status.
5444:  Czemu to nigdzie nie jest napisane?
5451:  Sloty do strojenia 2.
5452:  Okej.
5457:  Zużyj sobie tutaj człowieczeństwo.
5459:  I rozpalał mi... Jak to zużyj człowieczeństwo?
5462:  W ekwipunku mówicie, że to jest.
5464:  Okej.
5465:  No pewnie.
5465:  Po co dać ludziom możliwość przeglądania tego?
5473:  Po co?
5475:  Wymagania 14-14.
5476:  Ale czyli 14 siły i 14 zwinności?
5480:  Czy 14 lub 14?
5481:  To jest pytanie.
5483:  Jesteśmy gitguterami i znamy tę grę na pamięć.
5486:  Ja podziwiam.
5487:  Ja podziwiam w ogóle znanie gry na pamięć.
5490:  E. Odpocznij przy ognisku.
5492:  Rozpal.
5495:  Nie możesz rozpalać, gdy ogarnęła cię pustka.
5497:  14-14.
5497:  Oba!
5498:  O rany boskie.
5507:  Nie wierzę.
5509:  A dlaczego mam tylko 5 Estusów teraz?
5512:  Przecież miałem 10.
5514:  Miałem 11 nawet.
5516:  Czy jest tak, że jeżeli dopiero zużyję człowieczeństwo, to wtedy mam Estusy?
5520:  Czy ja dobrze myślę?
5523:  Zużyj jedno człowieczeństwo, ale wtedy będą mnie inwajderzy, moi drodzy, tutaj nachodzić, a ja Krzysztof tego bardzo nie chcę.
5530:  Tak, ja podziwiam pamięć, absolutnie.
5533:  O nie!
5534:  Nie, nie, nie, nie, nie!
5535:  Moja zła broń!
5536:  Moja zła broń!
5537:  Moja zła broń!
5538:  Moja zła broń!
5541:  Tak.
5542:  Dobrze, czyli musimy, moi drodzy, dalej z toporkiem latać.
5545:  Bardzo mi przykro.
5547:  Chciałem inaczej.
5549:  Ale musimy z toporkiem i tą naszą śmieszną tarczką.
5553:  Nie ma innego wyjścia.
5555:  Jest taka mechanika, że ilość Estusów zależy od poziomu ogniska.
5563:  Okej.
5564:  Estucje są uzależnione od mocy ogniska.
5566:  Okej, okej.
5567:  Musisz rozpalać ręce człowieczeństwami.
5571:  Hmm.
5573:  A nie macie wrażenia, że szkoda zużywać tego człowieczeństwa tutaj?
5579:  Odpalić je przed bossami, bo fajnie jest wtedy.
5581:  Dobrze.
5582:  Tak zrobimy.
5589:  On też odpalił Estusa przed bossem, bo wiecie, ja jestem dla niego bossem.
5596:  Beka stypa.
5597:  Nikt w to nie gra?
5598:  Oj, oj moi drodzy.
5601:  Jak możecie mówić, że nikt nie gra w tę grę?
5603:  Dużo ludzi gra w Souls, naprawdę.
5612:  Dobrze.
5614:  Czyli mówicie, że tutaj warto człowieczeństwo zużyć, zużyjemy człowieczeństwo, rozpalimy ognisko.
5621:  Czyli odwróć pustkę wpierw.
5624:  Poświęcić człowieczeństwo i tak jest.
5629:  Odzyskano człowieczeństwo.
5632:  Rozpal.
5651:  Cudowne, prawda?
5652:  Masz ekwipunku.
5654:  Aha.
5659:  To dlaczego nie mogę tego zużyć, skoro mam to z ekwipunku?
5664:  He?
5671:  Stop.
5671:  Dlaczego on tego nie robi automatycznie?
5677:  Musisz być człowiekiem, mieć jedno człowieczeństwo.
5679:  Liczba człowieczeństwa to jest... Aaaa, lewy górny róg w taki system.
5686:  A hej, ja nic nie mówię.
5692:  Jestem dwa razy człowiekiem!
5702:  Okej.
5704:  A czemu nie jest... Czemu nie mam jedenastu?
5708:  Czasem człowiek musi pograć w taką grę, żeby potem szanować Baldurka bardziej.
5712:  Ale Ray Van Crook, powiem Ci tak, w 2023 roku wiemy więcej na temat projektowania interfejsów.
5719:  TVP Polskie Radio i PAP postawione przed chwilą w stan likwidacji.
5722:  A wiecie, jak można było to zrobić prościej wszystko?
5725:  Zamiast robić cały chryje z przejmowaniem.
5728:  Po prostu dać 0 zł w budżecie na publiczne media.
5733:  0 zł.
5734:  Jeśli rzeczywiście dobre, konserwatywne, pisowskie media są tak świetne i chętnie oglądane, to utrzymają się na wolnym rynku.
5744:  A jeśli nie, to bardzo przykro.
5747:  I równocześnie stworzyć osobną platformę w internecie z opcją transmisji na osobnym kanale do wszystkich telewizorni.
5756:  Przepraszam bardzo, to jest zupełnie inna telewizja.
5758:  Możemy sobie nazwać ją nawet Uśmiechnięta Polska.
5761:  Wszystko mi jedno.
5762:  TV Uśmiechnięta Polska.
5764:  A cała reszta niech umiera.
5765:  Tak by zrobił mądry strateg.
5768:  Ale niestety nie rządzą na nim mądrzy strategi.
5771:  To był mały rant na głupie zarządzanie, moi drodzy.
5776:  Absolutnie tak on zrobił.
5777:  Nie to, co jest kiepskie, samo się kompromituje jako kiepskie, ponieważ w przeciwnym patrzu nikt w to nie uwierzy i wszyscy będą mogli mówić do samego końca, że to był spisek.
5788:  Dobrze, on mnie denerwuje.
5789:  Już po raz kolejny nasz... Nie, zaatakował.
5793:  Korzystając z przewagi dystansu.
5795:  Jest tylko jedna osoba, która może korzystać z przewagi dystansu.
5798:  Jestem to ja.
5804:  Dobrze, idziemy tutaj.
5805:  Oczywiście, że jest ich dwóch.
5809:  Always two there are.
5814:  No przecież ja rozindyczę się!
5817:  Każdy ma inny timing tego cholernego parowania.
5821:  Oho, następny.
5829:  Dobrze.
5831:  Bardzo dobrze, moi drodzy, udało się.
5836:  Bardzo dobrze.
5837:  Już widzę wiadomości o donate'ie z tekstami czytanymi przez Iwonę.
5840:  Nie trzeba mieć donate'ów z tekstami czytanymi przez Iwonę.
5846:  Zresztą myślę, że kanał Sejm bardzo dobrze pokazuje, w jaki sposób można spełniać misję nadawcy publicznego z wykorzystaniem platformy, która nie jest publiczna, prawda?
5859:  No to ja może użyję Estusa.
5866:  Słyszycie ten tupot?
5867:  Bo ja tak.
5872:  Mam wrażenie, że wszyscy tupią.
5874:  Wszyscy tupią, żeby nas zabić.
5875:  Wszyscy.
5879:  Bardzo chciałem użyć parowania, ale czasem nie wychodzi.
5884:  Czasem nie wychodzi jeszcze, moi drodzy.
5887:  Możemy zniszczyć stoły.
5888:  Oho!
5889:  Czy ten łańcuch jest napięty?
5892:  Czy on nie jest napięty?
5893:  Jeżeli tu jest mimik...
5895:  To ja się posram ze strachu.
5899:  Dobrze, że tutaj nie ma mimika.
5900:  Czarna bomba zapalająca, liczba sztuk pięć.
5904:  Mogą panowie nie tupać?
5905:  No prawda?
5905:  Tup, tup, tup od małych stóp kontratakuje, moi drodzy.
5909:  Tak tupią strasznie.
5910:  Tak, tak tłukło.
5912:  I tłukło, że nie można było żyć, moi drodzy.
5916:  A może to ja tak tupię?
5918:  Jezus, to ja tak tupię.
5922:  Ja myślałem, że to za mną tupią.
5926:  A to ja cały czas.
5928:  O nie.
5929:  Freerun time.
5930:  Siwy dym.
5930:  Oglądam.
5931:  Jestem na czwartym odcinku.
5932:  Zachwycające.
5934:  Dlaczego mnie przestraszył mój własny tupot?
5937:  No przecież to już jest... To już jest 10 broni piromanty siekiera.
5941:  Proszę nie drwić z niedomaga Yannicksa.
5943:  Niedomag Yannick jest już wystarczająco nieszczęśliwy.
5946:  Dobrze, teraz jest ten moment, kiedy się zgubiłem.
5950:  Okej, cały czas w nas napierdziela tymi bombami ktoś.
5954:  Ilu?
5956:  Więcej was matka nie miała?
5959:  Dobrze, pojedynczo.
5960:  Co to za zmiany kamery?
5961:  Bo wiecie co?
5962:  O nie.
5962:  O nie.
5962:  O nie.
5982:  To jest następny.
5992:  To on w tak nazwą i drodze celuje cały czas.
5995:  Okej, to wygląda jak zasadzka.
6010:  To jest zasadzka, to jest zasadzka, to jest zasadzka, to jest zasadzka!
6013:  R. Czy oni za mną weszli po drabinie?
6017:  Oni umieją wchodzić po drabinie?
6019:  Jak się schodzi szybko po drabinie?
6021:  Tego jeszcze nie wiem.
6029:  Oni umieją schodzić po drabinie?
6032:  O, panie!
6040:  Oni umieją schodzić po drabinie.
6043:  Przytrzymujesz przycisk skoku, żeby szybko zejść po drabinie, okej.
6054:  Sprawdźmy.
6055:  O, jak super.
6057:  W Lies of Pitcha było w dół i skok, i tak też robiłem Krzysztof za dzieciaka, rzucał płonące śnieżki.
6061:  Tak było, Illidan85, a ja ci dziękuję za wsparcie od 15.7.
6064:  Dziś oglądasz Freeden, poddałem się na Crunchyrollu.
6068:  Jestem wściekły, bo muszę to robić na telefonie, ponieważ oczywiście Crunchyroll nie może mieć apki na Samsunga.
6073:  No absolutnie nie może mieć na Samsung TV apki, ponieważ przecież nie istnieje coś takiego.
6077:  Użyto klucz do rezydencji.
6079:  Ej, myśmy kupili ten klucz przed chwilą.
6082:  Dzień dobry wieczór, witam wszystkich przebywających w tym Belwertera.
6086:  Dobrze.
6086:  Moi drodzy, moją misją dzisiaj jest zniszczyć absolutnie każdy regał.
6092:  Czemu się poddałem?
6092:  Ponieważ nie kupowałem Crunchy Rolla właśnie dlatego, że to była forma protestu za to, że nie ma na Tizena, czyli na Samsung TV.
6101:  I tak wiem, że istnieje w Samsung TV przeglądarka, ale nie będę przez przeglądarkę oglądał Crunchy Rolla.
6105:  Nie ma takiej możliwości.
6108:  To też nie jest do przodu ten łańcuch, prawda?
6110:  Nie jest do przodu.
6111:  Dobrze.
6112:  Żywica złotej sosy.
6113:  Co to jest?
6116:  wiadomości, będziesz wiedział.
6117:  Już czytam, już czytam.
6118:  W ogóle co to jest ten status?
6122:  Przełącz status.
6124:  Przełącz widok.
6127:  Aha, to jest do wiadomości.
6130:  Okej, spoko.
6131:  A ta żywica cała?
6133:  Żywica złotej sosny.
6135:  F. Rzadka sosnowa żywica wytwarzająca złote iskry.
6138:  Prowadza błyskawicę do broni.
6139:  A, czyli buff.
6141:  Powoduje, że broń zadaje obrażenie od prądu, skutecznie zwalczając cel od prądu na magię i ogień.
6144:  Bardzo skuteczny przeciwko wrogom z rodziny smoków.
6146:  I to jest zgodne, moi drodzy, z tym, co mieliśmy w Dark Souls.
6149:  Czy pamiętacie, jak walczyliśmy z Midirem?
6151:  Czy włączyłem, wyłączyłem reklamy, czy YouTube zwariował na chwilę?
6154:  Wyłączyłem reklamy, na, na streamach są wyłączone.
6156:  Steatytowy, to znaczy ze steatytu.
6159:  Kamień taki, tłumaczy Samuel.
6160:  Dzięki, dzięki za infu... Co to jest za... Co to jest to czerwone?
6168:  Co to jest to czerwone?
6175:  Jaka inwazja!
6183:  Ja go nie mogę... Ja go nie mogłem... Ja go nie mogłem... Dlaczego ja w niego... Dobrze, teraz dopiero mogę, teraz dopiero mogę.
6192:  Okej, spoko.
6196:  Czemu to nie celuje?
6201:  Aaaa, masz!
6207:  Bezczelny cham!
6211:  Na maga będziesz?
6213:  Na maga?
6214:  Tak!
6214:  Unikaj się!
6229:  Rozumiem, że on nie zna innego ruchu, prawda?
6234:  Czemu ja nie mogłem użyć kuli ognia?
6251:  Dlaczego jego... Dlaczego jemu to nic nie zrobiło, co on sobie w tej chwili zrobił?
6256:  Co się stanie, jak ja przegram?
6261:  Skończyły mi się kule ognia?
6263:  A, okej.
6264:  Zapomniałem... Dlaczego on cały czas mnie czymś obrzuca?
6266:  Jemu się to nie kończy.
6270:  Czemu ja nie mogę... Czemu ja nie mogę go zaatakować od tyłu, mimo że robię dokładnie to samo, co on?
6276:  Ooo, panie!
6284:  I on ma tych bomb!
6288:  Co jest z tymi bombami?
6289:  Ma z 20, bo on ma z 50 tych bomb!
6293:  Farmił!
6294:  Nędzny oszukista!
6301:  Ja nie jestem w stanie wygrać z kimś takim, z moimi ograniczonymi zasobami.
6305:  Zaznacz go sobie, on się odznacza automatycznie.
6318:  Dobrze.
6321:  To mnie przekonało.
6324:  To mnie przekonało.
6335:  To mnie przekonało.
6337:  To nie, nie!
6339:  Przepraszam najmocniej, to nie była kanoniczna śmierć.
6341:  Wypraszam sobie.
6343:  To nie była kanoniczna śmierć.
6344:  Kontynuuj.
6346:  To nie była śmierć ze strony jakiegokolwiek uczciwego przeciwnika w grze.
6354:  Gdzie myśmy zginęli?
6355:  To jest pytanie, moi drodzy.
6358:  To chyba było tam gdzieś.
6359:  Tak.
6361:  To było tam.
6364:  Odmawiam.
6367:  Będziecie wiekuliście dodawać jeden.
6372:  Okej, to było tutaj.
6375:  Jest zbyt dużo wrogów.
6383:  Okej, on się tutaj pojawił, prawda?
6384:  Tak.
6386:  Oj, oj, ups.
6392:  Dobrze.
6394:  Krzysztof tu sobie spokojnie trenuje.
6398:  O nie, tam jest jakiś bardzo potężny rycerz-snycerz, moi drodzy.
6405:  Okej, te das mają bardzo przerąbane.
6410:  Jedyna opcja to jest walić w nich kulami ognia.
6421:  No tak, tak to się kończy.
6423:  I to była śmierć.
6429:  To była śmierć.
6434:  Niedobrze.
6435:  Tak to się właśnie, moi drodzy, dzieje.
6438:  Człowiek się irytuje, chce szybko zadziałać, ponieważ są dusze.
6443:  Nie atakuje wrogów, którzy są wcześniej.
6450:  Pierwsza śmierć, absolutnie tak, absolutnie, zgadzam się w stu procentach.
6455:  Bardzo szanuję.
6463:  Trzeba ich, moi drodzy, na spokojnie pokonać.
6465:  Jeden po drugim, jeden po drugim.
6468:  W skupieniu.
6473:  Chyba, że atakują całą chmarą.
6478:  Wtedy kulami ognia.
6482:  Jakim prawem on mi przerywał kastowanie kuli ognia? !
6499:  Ale jak to tak?
6500:  Backstab bez znacznika.
6501:  Prawda?
6502:  Można?
6503:  Jezus Maria.
6506:  Jak on się rzucił na nas.
