🔴 Po trzykroć przeklęte Blighttown | DARK SOULS REMASTERED Livestream #2
🔗 https://www.youtube.com/watch?v=1R_sadyvDqs

7:  Zdjęcia i montaż
5041:  Dobro, moi drodzy.
5044:  Pytanie do materiału Akademii Pana Kleksa.
5046:  Czy to jest fantazy, czy realizm fantastyczny, jak to poloniści nazywają?
5050:  Wiesz co, to jest ciężkie rozróżnienie, bo generalnie realizm fantastyczny, czyli tak zwany realizm magiczny według niektórych, według marketerów głównie, to jest wtedy, kiedy jesteśmy w naszej rzeczywistości, ale jest jakiś element, który jest niewyjaśniony.
5063:  To jest trochę tak w horrorze.
5065:  I jest taka aura się utrzymuje magiczności, że de facto nie wiecie, czy to jest nasz świat, czy nie.
5069:  Natomiast
5070:  Pan Kleks i Baśniel wolą stosować zabieg pod tytułem o, to był tylko sen, a tak naprawdę świat baśni to jest jakoś niezależnie od naszego.
5078:  I z tego modelu dopiero wywoływało klasyczne fantasy nie typu Tolkienowskiego, tylko typu Louisa, czyli portal quest fantasy.
5086:  Portal quest od tego, że macie portal do Narni i questa, żeby do Narni pójść.
5091:  Ale charakterystyczne jest to, że zachowany został tam ten element baśniowy, że czas, który spędzacie w narni, to jest jakaś jedna sekunda w naszej rzeczywistości, że te rzeczywistości są ze sobą niewspółmierne.
5100:  I tak samo było z baśniami.
5102:  Też te rzeczywistości są ontologicznie niewspółmierne w tym sensie, że świat baśni sobie istnieje,
5107:  Natomiast nasz świat też sobie istnieje i teraz my nie mamy gwarancji, nie możemy udowodnić jako właśnie dziecko, że byliśmy w krainie baśni, bo nikt nam nie uwierzy, bo tam nie można do tego świata pójść.
5116:  W fantasy w ogóle coś takiego nie zachodzi.
5118:  Więc wydaje mi się, że to jest bardziej ten schemat baśniowy, ewentualnie właśnie jakaś wczesna forma fantasy z questami.
5125:  Natomiast sama Akademia Pana Kleksa Jana Brzechwy dla mnie, ja to zawsze odpierałem jako po prostu baśni.
5131:  bo spełnia wszystkie kryteria baśni, właśnie przez to, że ten świat jest nieprawdziwy.
5134:  Na samym końcu, sorry za spoil, w Akademii Pana Kleksa jest takie zdanie, że o, to w zasadzie to wszystko była historia i opowieść zmyślona, a ja jestem Jan Brzechwa, no na tej zasadzie.
5144:  Więc to, tak, Krzysztof się odpalił.
5148:  Ale to są ciekawe rzeczy w tym sensie, że te gatunki bardzo ewoluowały, a nam się w ogóle o tym nie mówi i tego się nie analizuje, a to jest przeciekawe.
5157:  Bo co z tego, że przeczytamy sobie taką, no nie wiem, przeczytamy Pottera i przeczytamy równocześnie Alicję w Krainie Czarów.
5162:  I niby to jest to samo, bo tu sobie przechodzicie przez peron dzienniczy czwarty, a tam przez króliczą norę.
5167:  No właśnie, pan Max Magold pisze w tym momencie, pan Max Donald, przepraszam, o Alicji w Krainie Czarów.
5172:  Alicja w Krainie Czarów to jest właśnie typowa baśń, która staje się powoli tym portal questem.
5177:  Tu jest bardzo dużo przeciwników.
5180:  O nie.
5181:  To jest, moi drodzy, gangbang kościotropów po raz kolejny.
5186:  Nie chcę.
5187:  Czy widziałem tyle nowego animowanego filmu wiedźmińskiego na Netflixie?
5189:  Tak, i będzie... Czy ja naprawdę do samego końca czekałem, aż on mnie zrani?
5195:  Myślę, że będzie lepszy zdecydowanie od wszystkiego tego, co Wiedźmin robi.
5197:  O Boże, teraz się naprawdę łatwiej przyłącza.
5204:  Ach, to są ci słabsi.
5206:  Głębiny.
5208:  Okej.
5211:  Baśń i Izekaj bardzo się ze sobą łączą, ale moim zdaniem Izekajomi jest troszeczkę bliżej do formuły właśnie Portal Quest Fantasy, przy czym właśnie to jest dyskusyjne, bo jeżeli macie takiego Izekaja, w którym przenosimy się do świata i to jest tylko sen i ten świat nie jest traktowany serio, no to wtedy bardziej model baśniowy.
5231:  A jeszcze, żeby było śmiesznie, jest coś takiego jak Baśń Fantasy.
5235:  Naprawdę.
5236:  Jedyny znany mi przypadek baśni fantasy, która bleruje granice gatunkowe między baśnią i fantasy, to jest Gwiezdny Pyłnila Gajmana.
5246:  Ale Studio Ghibli też się pod to ładnie podpasowuje.
5250:  Dobra, głębiny charakteryzują się tym, że nic w nich nie widzę.
5256:  Dlatego właśnie ja nie jestem za tym, żeby traktować granice między gatunkami bardzo rygorystycznie.
5261:  Ja to traktuję bardziej jako tagi, które pomagają się nam zorientować w tym, co nas interesuje, tak?
5266:  Komuś się podoba Alicja Krajniewczarów?
5268:  Świetnie.
5269:  To może przeczyta to i też go to będzie interesować.
5272:  Czy ja mogę, czy ja mogę, czy ja mogę, czy ja mogę, czy ja mogę, czy ja mogę przetrwać tę walkę?
5276:  Dziękuję uprzejmie.
5283:  To było parowanie, moi drodzy.
5285:  Można mieć pochodnie, ale wiesz czego?
5286:  Wtedy nie masz miecza.
5289:  Aczkolwiek przy tym łatwym przełączaniu się teraz będę w stanie coś takiego zrobić.
5294:  Chociaż zdecydowanie wolę oświetlać sobie światło.
5297:  Boże, świat.
5298:  Oświetlać sobie światło.
5299:  Brawo, Krzysztof.
5300:  Oświetlać sobie świat wspaniałym kagankiem oćmiaty, moi drodzy.
5304:  Czy oglądałem Pentameron z 2014?
5305:  Tak!
5307:  Tak, Meista Ribes.
5308:  To jest film tak dobry, że muszę go wam pokazać.
5312:  Pentameron.
5315:  I mało kto go zna w ogóle.
5317:  O nie, nie, nie, nie, przepraszam, przez przypadek wszedłem na film web.
5320:  Nigdy więcej.
5322:  Nigdy więcej.
5322:  Oczywiście chętnie, chętnie bym wspierał polski biznes, jasna sprawa, tylko polski biznes musi się nauczyć nie dawać reklam, które uniemożliwiają obsługę stron internetowych, tak?
5334:  To jest pentameron.
5335:  Tale of Tales w oryginale il racconto dei racconti.
5341:  Dobra rzecz.
5342:  To będzie właśnie baśń fantasy chyba najbliżej tego Nila Gaimana.
5347:  No film web jest straszny po prostu, tam albo masz konto i adblocka, bo trzeba mieć jedno i drugie, albo twoje przeżycia są tragiczne.
5361:  Czy tam jest kowal numer 2?
5362:  Co tu się dzieje?
5363:  Czemu tam jest kowal numer 2?
5365:  Co tu się dzieje?
5365:  Nic nie wiem, co się dzieje w tej rzeczywistości.
5367:  Tu jeszcze można dalej zejść, moi drodzy, ale Krzysztof nie wie jak.
5370:  Można tu spaść po moim trupie.
5381:  Okej, to nie jest kowal.
5385:  To nie jest kowal.
5386:  To jest mięsny kowal.
5407:  Gdzie jest wyjście na górę?
5411:  O Boże.
5412:  Wplątałem się.
5413:  Wplątałem się.
5414:  Wpadłem.
5416:  Wpadłem.
5416:  Wpadłem.
5418:  Pani Krole, ja nic nie widzę.
5419:  To dlatego.
5420:  Naprawdę nic nie widzę.
5421:  Nie wiem, gdzie jest wyjście na górę, skąd szedłem.
5424:  Tu jest... Dobrze, a tutaj był ten stół.
5427:  No przecież ja naprawdę nie widzę tych... O dobra, są schody, są schody, są schody.
5430:  Świetnie.
5432:  Och.
5438:  Przestań mnie...
5446:  O ty, o ty, o ty!
5456:  Jakie to silne!
5459:  To jest miniboss!
5462:  Płoń wreszcie!
5468:  Aha, zapomniałem, że stoły są niebezpieczne.
5491:  Tajdź jest spok, to był miniboss.
5495:  Słuchajcie, te panik kliki.
5503:  Tak, Izekaj to inny świat, gatunek mang, w którym się postać przenosi do innego świata po śmierci albo przez jakiś portal.
5509:  Tak jest.
5512:  Mimik tu jest jeszcze?
5514:  Nie żartujcie, dobrze.
5516:  Jak raz, jak raz spoiler, witam z radością.
5523:  Dobra, ja gdzieś spadłem.
5525:  Wiecie co, ja za moment naprawdę podkręcę gammę do 100%, ponieważ przecież ja nic nie widzę.
5533:  I wciąż nie ma pochodni.
5538:  Przepraszam? !
5543:  Jeszcze jeden!
5545:  Dobra, spróbujemy go parować.
5561:  Okej, to było chyba nie do sparowania.
5579:  Always to there are.
5581:  Sakwa.
5583:  Co to jest za sakwa, moi drodzy?
5584:  Dostaliśmy sakwę?
5586:  Czy to jest sakwa, czy sakwojarz?
5588:  Proszę powie... Uuu, jest cudownie.
5593:  Zadziwiająco zakrwawiony, szyty worek nieumarłego kucharza kanibala z głębin.
5597:  Wycięto niedbale dwa otwory na oczy.
5600:  To jest to, moi drodzy.
5602:  To jest to.
5606:  Wreszcie Niedomagiamniks może być... Tak.
5611:  Wreszcie Niedomagiamniks może być oglądane przez niewiasty.
5614:  To jest jedyny sposób na to, żeby Niedomagiamniks nie został odtrącony.
5619:  Niedomagiamniks jest tak niewyobrażalnie szpetny w tym świecie, że musi, musi się postarać o specjalne względy.
5628:  Tak, ty.
5628:  Tutaj, otwórz.
5628:  Proszę, musisz mnie nagrać.
5642:  Pozwól, że ci się przedstawię.
5645:  Wspaniała, szlachetna duszo.
5649:  Cisza!
5650:  Pyromantha mówi.
5651:  Dziękuję.
5651:  Dziękuję, kochany.
5652:  Jestem Lourencius.
5653:  Lubię wielkie słowa.
5657:  Nie zapomnę o twojej śmierci.
5660:  O, cześć.
5660:  W porządku, dzięki ci.
5680:  Oddajmy honory wspaniałemu piromancie z bagien.
5694:  Prawdopodobnie najgłośniejsze odgłosy niszczenia beczek, jakie słyszeliście kiedykolwiek w życiu.
5703:  To jest punkt zwrotny w naszej grze, absolutnie tak.
5705:  Dobrze, czy tutaj coś jeszcze jest?
5708:  Nie będzie na przykład stroił piromanty w tych beczkach?
5712:  Marny ten piromanta z bugiem, skoro nie mógł się sam obronić.
5714:  A wiecie co jest najzabawniejsze?
5716:  On siedział w beczce, którą mógł spalić.
5725:  Skrzynia przy stole rzeźnika.
5727:  No tak, jeszcze trzeba do niego trafić.
5729:  Pamiętajcie, że ja tutaj trafiam wszędzie przez przypadek totalny.
5734:  Tu jest jeden rzeźnik.
5736:  Tu są jakieś drzwiczki.
5739:  Powiedzcie mi proszę, czy to jest skrót.
5741:  Dobrze, otworzę te drzwi, żeby wiedzieć, czy mam przez nie przejść.
5747:  Zupełnie serio nie wiem, jak tam wyjść na górę.
5750:  Co to jest?
5751:  Nie wiem.
5754:  Chyba tędy.
5756:  Tu są wrogowie.
5759:  Tak.
5768:  wróg.
5769:  Tu nie jest jeden wróg.
5772:  Spaczony jamnik.
5773:  Musimy każdego ocalić przed śmiercią.
5777:  Ale to jest dziwne, że nie było jeszcze żadnego ukrytego przejścia.
5781:  Jak to jest?
5781:  Czy ja po prostu ich nie znajduję, ponieważ nie walę wszędzie na oślep mieczem?
5791:  Hmm.
5792:  No dobrze.
5792:  Ech.
5798:  Okej.
5800:  Nigdy nie wiem, kiedy łańcuch jest do przodu, a kiedy nie jest do przodu.
5818:  Duży żar.
5819:  Krzysztof nie wie, co on robi.
5824:  Okej.
5825:  Okej, okej, okej.
5827:  Czyli to zrobione.
5828:  Jeszcze sprawdźmy na górze, bo tutaj było dużo paniki, moi drodzy.
5832:  Chwila paniki, zniknęły jamniki.
5835:  Witamy Aśku na czatach, naszą moderatorkę dzielną, która ostatnio się chwaliła, że w Gęsina zaczyna wreszcie pogrywać.
5842:  Tyle czasu namawialiśmy i się udało.
5844:  Żar jest dla kowala.
5846:  Co da kowalowi ten żar?
5850:  Poza tym, że będzie mu się w kuźni lepiej kuźniowało.
5854:  Pal sobie minimapę pod ALT F4.
5856:  Jeśli za coś cenię zawsze niesamowicie streamy, to za ogrom różnych porad, dzięki którym lepiej się gra.
5866:  Żar umożliwia ulepszenie broni do plus 10.
5869:  Proszę bardzo.
5871:  No dobra, moi drodzy.
5872:  No to wychodzi na to, że to jest wszystko zwiedzone i musimy bezwzględnie iść w dół.
5881:  Mhm.
5883:  Bo tam były drzwiczki.
5885:  Tylko pytanie, jak się tutaj wyspindrać.
5888:  Czy tu się da wyspindrać?
5890:  Tak.
5891:  Świetnie.
5894:  DERZEWIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII
5913:  Coś rewelacyjnego.
5914:  Kocham tę ilustrację.
5915:  Jest prześliczna.
5916:  Tak zwane czasy starej fabryki słów.
5921:  Uwielbiam.
5921:  To jest przykład z kolei połączenia konwencji science fiction i fantasy.
5926:  Dobra rzecz.
5928:  Czy oglądałem dalej Freeran?
5930:  Nie, jestem na czwartym odcinku.
5932:  Wróćcie do FileLink, żeby kupić piromancję od tego gościa.
5934:  No, tak planuję, ale czy tutaj za tymi drzwiami nie będzie czegoś interesującego na przykład?
5939:  Mam trzy tysiące dusz tylko, więc to jest, wiecie, i tak niewiele.
5942:  Czy ja właśnie się zgubiłem?
5943:  Tak.
5945:  Będzie fajny boss z dwoma psami w lokacji wielkości typowej kawalerki.
5949:  A to Kopitka to już pokonany.
5952:  Ten już pokonany.
5956:  Z arzeźnikiem były drzwi tym na górze.
5966:  I ty jak?
5967:  Jakiś żo...
5976:  Dobrze, czy ja mogę się dowiedzieć, co się właśnie zdarzyło?
5983:  Czy ja mogę się dowiedzieć, dlaczego wielki glut mnie zaatakował?
5990:  Czy ja mogę wyeliminować tego gluta?
5998:  Walisz panach cepem.
6006:  O bogowie!
6007:  Walka!
6009:  Gluty są nieodporne na ogień, dlatego że są w wodzie.
6023:  Czy tu jest dużo tych glutów?
6026:  Gluty wypala się ogniem.
6028:  Mam trzy kule ognia tylko, moi drodzy.
6034:  Wiecie, z glutami jest też ten problem, że trzeba wpierw się sfokusować, żeby je zobaczyć.
6041:  Złoty rycerz nie będzie zabijany, Serenox jednak.
6047:  Okej, coś tu jest, bo mnie kamera zwodzi.
6053:  Gluty są na suficie.
6059:  Wiecie co, z tą kamerą to ja sobie mogę pomarzyć o zobaczeniu czegoś na suficie.
6066:  Ognisko jest za drzwiami.
6071:  Dobra, jest ten charakterystyczny lęk teraz, solsowy w człowieku.
6081:  Eee?
6082:  Eee?
6092:  Ja się wróciłem?
6101:  Otóż tak.
6111:  Mmm...
6122:  Ile?
6141:  Dużo glutów, za dużo.
6154:  Wiecie, co jest teraz przydatne?
6157:  Glutaminian sodu.
6160:  Tak, tak wyglądają wasze żołądki, jak jecie glutaminian sodu.
6166:  Tak właśnie.
6168:  Ale z drugiej strony taki burgerek z glutaminianem sodu, pyszna sprawa.
6174:  Przestań mnie glutować.
6180:  Gluten!
6182:  Gluten!
6184:  Gluten Morgen!
6186:  Gluten Morgen mówi każdy na widok białego pieczywa podczas śniadania.
6193:  Tak wygląda człowiek po 10 latach grania w gry trzustol.
6196:  Nie pokazujmy tego, Michał, żadnemu z nauczycieli.
6198:  Zwłaszcza polonistów, ponieważ to zawsze są poloniści.
6202:  Dobrze, zakładam, że nie będzie mi potrzebne więcej kul ognia.
6204:  O Boże, drogi.
6205:  Co za porażka i co za błąd.
6208:  Czemu nie mogę sfokusować tego, którego chcę sfokusować?
6212:  Co to jest za porażka?
6217:  Dobrze!
6219:  Trzy gluty za jednym zamachem!
6234:  Usłyszałem coś strasznego.
6236:  Otwórz.
6241:  Ognisko.
6242:  Płonie ognisko w lochu.
6253:  Rozpalmy je po trochu.
6257:  Nie rozpalaj ognisk, wracaj po piromancję.
6260:  Hmm, cztery tysiące to jest na level, nie na piromancję.
6268:  Ulepszymy to ognisko także.
6271:  Odwróć pustkę.
6273:  Tak.
6276:  I... I teraz potrzebuję jeszcze jednego człowieczeństwa.
6283:  Okej.
6285:  Dobrze.
6292:  Mało tego człowieczeństwa.
6293:  Pięć tylko, moi drodzy.
6294:  Użyj przedmiotu.
6299:  Te piromancje są po 1000 i będziesz miał 16 kul ognia.
6302:  A czy nie jest tak, że ja teraz muszę, moi drodzy, odpalić dostrojenie, żeby mieć więcej kul ognia?
6311:  Czy tak nie jest?
6312:  Bo tego nie wiem.
6314:  Mam sloty dostrojenia 2, ale nie ma żadnej informacji, czy to jest większa liczba.
6321:  To nie o to chodzi.
6321:  Czy mnie dostrojenie nic nie daje?
6326:  Oho, sloty na czary.
6327:  A, w tym sensie, że różne czary będą.
6331:  Dobrze.
6332:  To w takim razie idziemy w witalność.
6335:  Witalność jest bezpieczna.
6339:  Dostrojenie jest po to, żeby mieć różne rodzaje czarów.
6341:  Rozumiem.
6343:  Czyli nie mogę mieć więcej niż 8 kul ognia tego typu, krótko mówiąc.
6349:  Ale daje więcej slotów dostrojenia.
6351:  A, rozumiem.
6357:  Hmm.
6358:  Jak dajesz więcej dostrojenia, pojawią się nowe sloty.
6360:  Już pamiętam ten system.
6361:  Tak, bo Chaos Bed Vestiges zajmowało dwa sloty.
6364:  Tak.
6365:  Dostrojenie.
6369:  Dobrze.
6373:  Good.
6377:  I teraz, moi drodzy, możemy sobie robić eksperymenta różne z wracaniem do firelinków i tak dalej, jak tylko sprogresujemy tutaj troszeczkę.
6389:  Jak śmiesz.
6391:  A, jeszcze rozpalenie ogniska.
6394:  Racja.
6397:  Można zdobyć czapkę, która robi liczbę sprawa razy dwa, ale obcina damage.
6400:  O, nie, nie, nie.
6401:  Powiedziałeś kluczowo straszną kwestię.
6403:  Obcina damage.
6405:  O, nie, nie, nie.
6406:  Tylko wielki damage.
6409:  Właśnie taki jest plan, glue some glue, że pofarmimy sobie teraz, eksplorując, i potem sobie kupimy rzeczy.
6416:  Tak jest plan.
6418:  No tak, no to jest jakiś podły mieszaniec, oczywiście.
6420:  Człowiek się zamienia w Dolores Umbridge, jak widzi coś takiego.
6432:  Czy to jest wielki... Czy to jest wielki szczur?
6439:  Klan Skrajer raportuje Radzie XIII, że tak, że w kanałach, rzeczach, tak, w Daxons udało się zabezpieczyć, tak, rozwój podmiasta, tak, tak, klan Skrajer rośnie w ziłę, jest!
6464:  Podoba mi się bardzo tutaj to, że dają nam możliwość zobaczenia bossa z pewnym odstępem czasu.
6471:  Grzyb pisze, że to nie jest boss?
6472:  Aha, fajnie.
6473:  Fajnie.
6497:  O nie.
6499:  Aha, czyli tu są gluty, tu są szczury.
6501:  No doskonale, doskonale.
6518:  Ja nigdy się nie przekonałem do sera halloumi.
6522:  Do tofu się przekonałem, natomiast do sera halloumi nie.
6526:  Za rogiem są również bazyliny.
6528:  Cudownie.
6528:  Bardzo tęsknię za bazyliszkami, powiem wam.
6531:  Pamiętam je bardzo, bardzo miło je wspominam.
6534:  Zwłaszcza z Dark Souls 3.
6537:  Że może nie będziemy z nimi walczyć.
6540:  A nie, to nie jest... To nie, to jest po prostu jakiś glut.
6544:  Obrzydliwy.
6552:  Ze szczurów można farmić człowieczeństwo.
6555:  Naprawdę, wypada z nich.
6558:  Myślałem, że zatrucie.
6561:  Może przestań mnie zabijać.
6571:  Myślałem, że szczury nie będą nas atakować, ale okazuje się, że nas atakują.
6576:  To nie jest bezbronny przeciwnik, ale ucieka.
6578:  Ucieka przed nami.
6579:  Ucieka do swoich klanbraci, moi drodzy.
6582:  Co ja mogę zrobić z tym statusem?
6586:  On nie znika.
6587:  Czy on znika?
6588:  Czy jestem ślepy?
6590:  Tak, wiem, że jestem ślepy, ale no chyba nie znika ten status.
6598:  Mech?
6600:  Nie mam mchu.
6603:  A, znika, ale bardzo powoli.
6606:  Trzeba mieć mech od tej sprzedawczyni, którą zignorowałem.
6608:  Świetnie.
6611:  Fioletowy mech na truciznę.
6613:  Mhm.
6616:  To ja może się napiję mojego koktajlu.
6620:  O Boże, ja ginę!
6626:  Meh, meh, meh, meh, meh, meh, Mehmet?
6629:  Widzicie, nie mam żadnego muchu.
6636:  No przecież to jest jakiś dramat!
6646:  Czyli nie można się dać zatruć, no niespodzianka.
6652:  Aha, to świetnie, to świetnie.
6657:  Przestańcie mnie, przestańcie mnie... ...zabijać w tym momencie.
6664:  Przecież to jest jakiś dramat.
6667:  Wszystkie szczury zabijają tą trucizną?
6671:  O horror.
6674:  Dobrze, tutaj coś widzę.
6676:  Błyszczy się.
6677:  Powiedzcie mi, że to jest mech.
6678:  Dusza nieznanego żołnierza.
6680:  Mhm.
6681:  Okej.
6688:  O, jak tu ładnie.
6690:  Słońce.
6691:  Ja teraz zaczynam rozumieć to praise the sun, moi drodzy.
6694:  My tych Estusów zużywamy w potwornym tempie przez ten status zatrucia.
6698:  O Boże.
6699:  Ja już go znam.
6700:  To jest Magus, moi drodzy.
6704:  My na Magusa mamy jedno rozwiązanie.
6706:  No właśnie, w tej chwili się pomyliłem.
6720:  Bardzo nie, bardzo nie, bardzo nie, bardzo nie, bardzo nie!
6728:  Nic nie mogłem zrobić.
6730:  Zablokowało kamerę kompletnie.
6736:  Nic nie mogłem.
6740:  Widzicie?
6741:  I dlatego właśnie, dlatego właśnie mamy tutaj ognisko.
6745:  Właśnie dlatego.
6750:  Na dole jest boss.
6751:  Tak, ten, ten, ten magus, moi... Ten magus, moi drodzy, już się nie odrodzi.
6760:  Dobrze.
6761:  Teraz tak, musimy tylko uważać, żeby nas nie zaatakowały szczury.
6766:  Albo po prostu w ogóle ją ominiemy.
6769:  Bo skończyło się to ostatnio źle.
6773:  A nie, to był ten szczur, który nas zaatakował, znienacka.
6777:  Zatrucie zniknęło.
6778:  A tak, tak, tak, bo do ogniska, moi drodzy.
6780:  Ognisko zawsze naszym przyjacielem.
6787:  Ma to sens, że te szczury nie atakują do ostatniej chwili, ale potem się rzucają, zgrają, nie?
6792:  To mi się podoba, ma to sens.
6795:  Klucz do komnaty ściekowej znalazłem tym razem.
6799:  Gdzie leży Nienack?
6801:  Dobre pytanie.
6804:  Dobre pytanie.
6807:  Kup pierścień odporności na truciznę.
6808:  Nie wiem, gdzie go kupić.
6810:  Strój piromanty na te szczury ma lepszą odporność na truciznę, ale równocześnie wygląda beznadziejnie.
6818:  Jakbyś nie zabił tego maga, przeszkadzałby ci w walce z bossem.
6820:  Czyli jest tam boss.
6824:  Zbigniew Nienacki.
6825:  Właśnie.
6826:  Zbigniew Nienacki wychodził z Nienacka.
6828:  Raz do roku z Kiroławka przynajmniej.
6830:  W kościele można kupić pierścień i nie dotarłem tam do żadnego... żadnego kupca.
6836:  Chciałbym odzyskać duszę, dziękuję.
6842:  Tak coś sądziłem, że ten szczurek jest silniejszy.
6849:  Może jeżeli tu jest boss, to nie będę zużywał kul ognia na szczury?
6854:  Hahaha, ja chodź.
6859:  Przestań!
6862:  O bogowie.
6867:  To jest arena walki z bossem?
6868:  To?
6869:  To?
6869:  To co ja widzę?
6873:  Ooo.
6877:  Wypad, moi drodzy.
6877:  Wypad z rapierem.
6880:  Szczury domagają się spacza ognia?
6881:  Zawsze.
6888:  No zatruł cholerny!
6890:  Znowu mnie zatruł!
6897:  Skąd miałem wiedzieć, że wypadną z tego szczury?
6901:  Duży odłamek tytanitu przynajmniej.
6911:  No dobrze.
6916:  Denerwująca ta trucizna.
6919:  No teraz, moi drodzy, wszystko jedno.
6922:  Potraktujemy to jako wycieczkę turystyczno-krajoznawczą.
6926:  Tutaj już widzę, co to jest.
6929:  Zostanie wyeliminowane.
6938:  Zatrucie sałatką to Asmongold.
6940:  Asmongold, moi drodzy.
6943:  Jezus Maria.
6946:  Jezus Maria.
6966:  Czyli to jest to słynne miejsce, gdzie się spada do bazyliszków.
7001:  Czy to jest jakiś żart?
7007:  Mam tylko... W ogóle jest tylko jeden kamień oczyszczenia?
7011:  Nie ma więcej tych kamieni w grze?
7022:  Te bazyliszki musisz ominąć?
7023:  No raczej.
7026:  Jest pięć do kupienia.
7027:  W sumie?
7037:  No to wszystko jest drogie akurat, wszystko kosztuje 20 tysięcy, 500 tysięcy, 1000 tysięcy, wszystko.
7047:  PRZESTAŃ MNIE ZATRUWAĆ DO CHOLERY JASNEJ!
7053:  Nie, ja to będę tak długo schodził, aż go ominę.
7063:  Na truciny jest specjalne ammo, niech zgadnę, dropi pod koniec gry, albo trzeba do niego iść do miejsca, do którego nie mogę teraz pójść, albo kosztuje 40 tysięcy dusz.
7085:  Dobrze.
7088:  Trzeba było brać dodatkowe piromancje?
7090:  No trzeba było, ale...
7093:  No trudno, nie zdobędziemy już w tym momencie tamtych dusz, to należy się z nimi pożegnać.
7113:  Przestań, przestań, przestań.
7118:  Czy musimy teraz czekać, aż ten pasek zejdzie?
7122:  Dobrze, okej, tak to działa.
7124:  W porządku.
7131:  Jezus Maria, szlag mnie trafi z tym piętrzonym zatruciem, no!
7139:  Jest tarcza ze 100% odpowiedzialności na truciznę w tej lokacji.
7142:  Gdzie, za bazyliszkami?
7157:  Nie bij się ze szczurami, a co mam zrobić w takim razie?
7169:  Skoro one atakują bez przerwy.
7172:  Steven Pinker, nie znam książek.
7176:  Przestań, przestań, przestań.
7177:  Czemu one mnie atakują stadem?
7181:  Czemu nie mogę się bronić?
7185:  Dobrze.
7191:  Okej, czy ja polazłem tam niepotrzebnie?
7194:  A nie, tutaj szedłem.
7205:  Teraz tak, gdzieś tutaj, tylko nie wiem gdzie, było to miejsce, gdzie spadłem.
7212:  Jak bardzo zestarzały się te solsy.
7214:  No graficznie strasznie, Zajcew.
7216:  Ja cierpię.
7217:  Nic nie widzę przede wszystkim, nie?
7218:  To jest główny problem.
7227:  Klątwa i krwawienie mają działanie natychmiastowe.
7230:  No klątwa zauważyłem.
7232:  To był główny powód, dla którego spadłem.
7233:  No właśnie, tutaj.
7236:  I to po prostu trzeba przeskoczyć, trzeba o tym wiedzieć.
7245:  W jaki sposób mam to przeskoczyć?
7251:  W jaki sposób ja mam to przeskoczyć?
7253:  Nie da się tego przeskoczyć.
7256:  Co to było?
7261:  Ja skoczyłem, a nie rolowałem.
7262:  Na tym polega problem.
7264:  W tej grze... W tej grze robi się to spacją!
7271:  Na tym polega problem, że jakiś debil stwierdził, że nie będzie osobnego klawisza do skoku.
7276:  To jest akurat we wszystkich tych grach zrobione, że bieg i skok jest na tym samym klawiszu.
7287:  Więc to trzeba z dużym... duży rozbieg wziąć.
7291:  Dobra.
7292:  Tutaj jest gdzieś ten sztur, który zawsze na mnie wyskakiwał.
7299:  Dobra, ominiemy je w takim razie.
7312:  Teraz pytanie, czy one za nami wyjdą.
7315:  Czy nie.
7317:  Draminy za skrzyniami, koło schodów, koło ogniska.
7320:  Za trudne.
7326:  Bo nie wiem kryształowo, do którego momentu w grze się odnosisz.
7332:  Ilona pyta, czy zwróciłem uwagę na jakieś słowo, które jest coraz częściej używane w różnych kontekstach i które być może mnie irytuje.
7337:  Nie mam takich słów, które mnie irytują.
7340:  Te szczury też omiń.
7341:  Problem polega na tym, że one się wszystkie na mnie rzucają i atakują naraz, więc wiecie.
7349:  Dobra.
7361:  Dobra.
7362:  O kuźwa!
7366:  Zapomniałem o tym.
7372:  Dobra.
7375:  I teraz jak mam tam przejść, przeskoczyć?
7379:  Bo to jest problem, że on nie weźmie rozbiegu wystarczającego.
7385:  Koło ogniska jak zaczynasz, schodzisz schodami tam jak zawsze i masz skrzynię.
7389:  Rozwal jej, tam jest drabina.
7390:  Okej.
7392:  Bo jeżeli zrobię... Widzicie?
7396:  Ja biegłem teraz i on robi rol.
7400:  Muszę dłużej pobiec i on wtedy zrobi skok.
7404:  Nie, też robi rol.
7406:  Jezus Maria.
7409:  To jest bardzo długi.
7412:  Bardzo długi czas.
7414:  Trzeba biec przed winklem.
7415:  No tak, tak.
7418:  Jezu, straszne.
7422:  Udało się.
7427:  No zakładam, że to nie jest jed... To jest duży szczur.
7445:  Adrian, dziękuję za wsparcie 5 miesięcy.
7447:  Pisze, że pokonał panią Motyl w Sekiro.
7449:  Gratulacje najwyższe.
