🔴 Detektyw River na tropie | CYBERPUNK 2077 Livestream #7
🔗 https://www.youtube.com/watch?v=EJ0Rjuo5KvE

313:  Dzięki za oglądanie!
2030:  Ryan Gosling w Blade Runner 2049 to moja ulubiona rola, pisze Bartek.
2034:  A widziałeś klasycznego Blade Runnera?
2036:  Pan jest przepiękna, o Jezus, przepiękna scena.
2040:  Monologu o deszczu.
2044:  Jest przepiękna, absolutnie.
2047:  To jest sam koniec filmu.
2051:  Musimy na zakończenie Cyberpunka sobie odpalić ten monolog.
2056:  Ktoś wygenerował AI, książki i wydał na Amazonie, potrzebując się pod autorkę Jane Friedman.
2060:  Na miejscu Jane Friedman bym wziął wszystkie pantiemy z tego, wiecie, autentycznie.
2064:  Po prostu, jeżeli ktoś był na tyle głupi, żeby się podszył, ja bym ukradł wszystkie, w takim razie, czy zagarnął w tym kontekście, wszystkie absolutnie dochody.
2075:  finał pierwszego Blade Runnera to jest coś niesamowitego.
2077:  Tak, więc jak się wam podobał Blade Runner 2049, który swoją drogą jest absolutnie magiczny, bo to właśnie w Blade Runnerze 2049 macie bardzo podkręcone i podbite te neony.
2089:  Jest taka piękna scena, chociaż ja ją kocham absolutnie.
2092:  O, o. No come on, nie?
2095:  To są dokładnie te barwy, prawda?
2098:  Więc jeżeli wam się to podobało, to Cyber... Boże, Cyberpunk.
2101:  Blade Runner pierwszy może być pewnym downgradem.
2104:  Pewnym.
2105:  Ale od strony narracyjnej nie.
2109:  Co jest usunięte, asasyniarz?
2111:  Przeraziłeś mnie.
2112:  A, ta książka zamazana, to dobrze.
2118:  Delamain?
2123:  Delamain?
2124:  Delamain nas nie słyszy.
2126:  Moi drodzy, sprawy są poważne.
2127:  Trzeba uratować Delamaina.
2129:  To jest, swoją drogą, bardzo dobry.
2131:  Bardzo dobry quest.
2132:  Uwielbiam go.
2135:  Otóż nie możemy tędy przejść.
2137:  Ja tutaj strasznie błądzę, od razu was uprzedzam.
2140:  Więc ten quest będziemy realizowali w nieskończoność.
2146:  To jest świetna rola Harrisona Forda, potwierdzam.
2149:  Dobrze, zostaje nam przejście tu.
2151:  Nie da się.
2155:  Nie mogę nic z tymi drzwiami zrobić.
2162:  Okej, a może wyjdziemy?
2164:  Tak.
2165:  Tędy.
2166:  Czemu ja nie biegnę?
2168:  Czy znowu jestem przeciążony?
2170:  Nie.
2172:  Czemu nie biegnę?
2176:  Krzysztof nie wie czemu nie biegnie.
2178:  Biedny Krzysztof, nie ma Torfuna.
2181:  Również bez jamnika na mikrofonie, a był jamnik na mikrofonie w cyberpunku.
2185:  Będzie jamnik jak będziemy mieli live'a moi drodzy z Q&A w niedzielę.
2189:  Wtedy jest klasyczny jamnik.
2191:  O proszę, jest ciemno, czyli idę w dobrym kierunku.
2196:  Na pewno.
2200:  Ale jestem pewien, że tam się wchodziło.
2202:  Quick save i quick load powinien naprawić.
2204:  Hmm.
2206:  Czasem tutaj się nie wychodzi też?
2207:  Nie, nie wiem.
2209:  Jak ktoś na co dzień nie czyta książek, to spodoba mu się książka Rafała o Cyberpunku?
2212:  Tak, gwarantuję.
2214:  Bo to jest książka sensacyjna, wiesz, więc ona się będzie podobała z tego względu, że no nie wymaga jakiegoś mega zaangażowania od czytelnika.
2223:  Po prostu się to szybciutko, szybciutko czyta.
2227:  Ta brama niestety się nie otwiera.
2229:  Tak, pamiętam, że się strasznie męczyłem, żeby się tam dostać.
2235:  Okej, już wiem.
2237:  Już wiem.
2239:  Po prostu w drugą stronę.
2240:  Tak to jest, jak Krzysztof nic nie widzi.
2244:  Biedny Krzysztof.
2245:  Nieszczęsny Krzysztof.
2248:  Oj, oj, oj, a w zasadzie nieszczęsna V. Dobrze, tutaj na pewno gdzieś będzie wejście.
2257:  Tu nie ma wejścia.
2258:  Boże, nic nie widzę.
2262:  Tu jest następny dach.
2267:  Pierwsze drzwi, drugi dach.
2269:  Fajnie.
2271:  Jestem na dachu, ale dalej nic nie widzę.
2274:  No to jest strasznie ciemno.
2278:  Rutger Hauer.
2279:  No Rutger Hauer właśnie ma znakomity monolog pod koniec pierwszego Blade Runnera.
2285:  Przecież ja się rozindyczę.
2287:  Urszulo, dzięki za trybut.
2288:  Jamniki wsparcia są potrzebne.
2290:  Kolka nerkowa.
2291:  O Jezu, ja Ci współczuję strasznie.
2293:  Miałem kolkę nerkową i to parę razy w życiu.
2297:  To jest jeden z najgorszych bóli, jaki można przeżyć, wyjąwszy ból ciążowy, oczywiście.
2302:  Który nikomu nie życzę.
2304:  Okropność.
2306:  Dobrze, oficjalnie tu się nigdzie nie da przejść.
2309:  Rutger Hauer śp.
2311:  No niestety, niestety.
2314:  Oficjalnie coś się dzieje, moi drodzy.
2324:  Spróbuj drzwiami obok wjazdu.
2327:  Wjazdy.
2329:  Muszę powiedzieć, że nie sądziłem, że... Tak.
2332:  Oczywiście, że tak.
2333:  Użyj zdolności technicznych.
2337:  A co jeśli nie mam zdolności technicznych?
2341:  Nie no, jest coś nie tak moi drodzy.
2344:  Zróbmy szybki load.
2350:  Okej, jest szybki load.
2358:  Właz na najniższym dachu.
2360:  Krzysztof był na najniższym dachu, ale problem polega na tym, że jest tutaj tak ciemno, że ja nie widzę włazu.
2368:  Chciałem podbić jakoś strasznie gammę, a nie chcę tego robić w tej chwili.
2372:  Właściwie ja właziłem od dachu i dlatego się tak dziwię, że nie jestem w stanie znaleźć tego wejścia.
2378:  No przecież to jest niepoważne.
2381:  Musimy zmienić gammę, no nie, no nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie, nie
2397:  Wideo... O prawej z... O prawej wejście jest?
2407:  Gdzie wy to widzicie?
2411:  To?
2412:  Tu się nie da wejść!
2418:  Czekajcie, piszecie, że za kamerą gdzieś.
2420:  Ja byłem tutaj.
2427:  A gamma za kamerą.
2428:  O Boże.
2429:  Grafika.
2437:  Ja... Mnie zawsze to gubi potwornie.
2439:  Nie jestem w stanie nigdy szybko znaleźć tych ustawień.
2443:  Zejdź na niższy, tak jak jesteś na środkowym.
2446:  Absolutnie tego nie widzę.
2451:  Absolutnie tego nie widzę.
2452:  Kamera pojazdu.
2458:  Jezus Maria.
2460:  Jakie to jest debilne.
2467:  Przecież szlak mnie jasny trafi.
2469:  Już nigdy nie wiem, w którą stronę.
2472:  Czy w tę stronę, czy w tę stronę.
2474:  To absolutnie nic nie dało.
2480:  Dobrze, powiedzmy, że... No to w tej stronie jest gorzej zdecydowanie.
2485:  Teraz będzie lepiej.
2486:  Powiedzmy, powiedzmy.
2491:  Nic to nie zmieniło.
2491:  Ja się obawiam moi drodzy, że to jest kwestia raytracingu niestety.
2496:  A nawet jestem tego pewien, że to jest kwestia raytracingu.
2499:  Więc twierdzicie, że jestem na środkowym dachu.
2502:  Ale problem polega na tym, że tutaj nie ma czegoś takiego jak niższy dach.
2507:  To jest niższy dach może.
2510:  Tutaj.
2511:  To.
2513:  Otóż to może być niższy dach.
2515:  Też mam wrażenie, że jest ciemniej.
2518:  Tak, jest ciemniej.
2528:  Teraz powinno być lepiej.
2532:  A nie jest.
2535:  Jezus, widzę, widzę, widzę!
2537:  Ooo!
2538:  Ooo!
2545:  Otóż nie ma tu latarki, tak?
2547:  Jesteśmy w świecie Cyberpunka, nie ma latarki, nie ma podświetlanych krawędzi obiektów interaktywnych, bo wiecie... To by było ułatwienie!
2561:  Gra nie może być łatwa.
2563:  Nie, nie, nie.
2564:  Halo?
2566:  Gamma pomogła, tak.
2568:  Czekam na serialowego Blade Runnera, a ma być?
2571:  Nawet nie miałem tej świadomości.
2573:  NK, dzięki, że spadłeś od 7 miesięcy.
2574:  Co powinienem wiedzieć o serialowym Blade Runnerze?
2577:  Wiżu buzię w tym tęczu?
2579:  Zawsze.
2583:  Tutaj dalej jest ciemno.
2592:  Mój Cyberpunk 2077 zniknął z biblioteki GOG, gra kupiona legalnie.
2596:  Napisz do GOGa, dr Evil, to są Polacy, więc wiesz, odpiszą ci raczej.
2603:  Tak, moi drodzy, to może się okazać spore wyzwanie dla nas, biorąc pod uwagę to, że nie widać absolutnie nic.
2611:  Robi Netflix to?
2612:  O nie.
2622:  O niebiosa, o niebiosa.
2628:  Żeby można było jeszcze, jakbyś włączył tryb specjalnego widzenia, by były podświetlane obiekty.
2635:  Co to jest tryb specjalnego widzenia i gdzie on jest?
2637:  Przesuwam gammę jeszcze niżej.
2643:  No trudno.
2645:  Będzie ohydnie, ale nic na to nie poradzę.
2647:  No teraz widać.
2652:  Proszę bardzo.
2653:  Nic to absolutnie nie dało, ale przynajmniej wiem, gdzie jestem.
2657:  Wiem, że tutaj się nie da przejść.
2660:  Mówiłem, że w tej misji się potwornie błądzi.
2665:  Okej.
2666:  Tędy.
2667:  Tędy nie.
2670:  Tędy nie.
2671:  Tędy.
2674:  Zostaje nam tylko skorzystanie z tego kompa, tak?
2679:  Zamrożenie premii.
2680:  Debile kierowcy.
2686:  Okej, okej, okej.
2689:  Sieć.
2692:  Coś to dało?
2694:  Absolutnie nic to nie dało.
2696:  Zostaje nam jeszcze jeden komputer, ten który był tutaj w takim razie.
2702:  Lokalna sieć.
2703:  Otwórz.
2704:  Dziękuję.
2706:  Dziękuję.
2709:  Czy StarTech i Fundacja oglądane?
2711:  StarTrek'a w tej chwili nie oglądamy.
2712:  StarTech Discovery tak mnie zmierził, że mam już dość StarTrek'a.
2719:  Ooo... Widać!
2723:  Widać rzeczy!
2725:  To jest troszeczkę za bardzo ta gamma.
2727:  Czy to ogrywa Portal 2?
2728:  Niestety tak.
2731:  Eee... Niestety tak, to było ciężkie przeżycie dla mnie.
2735:  Czemu, czemu ta... Czy ktoś mi może wyjaśnić czemu ta gama jest tutaj wyciągnięta?
2739:  To jest tak zdumiewające.
2744:  I te ustawienia są takie, że zmienicie, nie wiem... 5... O 5% i to się zmienia na 50%.
2751:  Oczywiście momentalnie zostaliśmy zaatakowani przez wszystko.
2760:  Zwarcie.
2765:  Okej, to może w takim razie atak wirusowy, dziękuję.
2771:  Dobrze, dron zniszczony.
2773:  Znakomicie.
2775:  Wydaje mi się, że jest ich więcej.
2777:  Jestem pewien, że jest ich więcej.
2778:  Co jeszcze do zamówienia z paragrafu, oprócz kosika?
2783:  Wegner i rak.
2786:  Eee... Zamach samopowietrzny.
2790:  Krzysztof zniknął.
2797:  Krzysztof celowo zniknęł.
2802:  Mam na razie, moi drodzy, jedną kreskę na zapasowej baterii.
2808:  Idzie do góry powoli.
2812:  Będziemy mieli typ pełnej imersji.
2815:  Polecałeś jeszcze Annę Kańtok.
2816:  To prawda, Annę Kańtok również bardzo serdecznie polecam.
2820:  Co nas atakuje?
2824:  Nie wiem, co nas atakuje.
2828:  Okej, widzę, co nas atakuje.
2829:  Czy ja jestem w stanie zapuścić atak wirusowy?
2832:  Jestem w stanie.
2835:  Jesteśmy, moi drodzy, w trybie stealth teraz.
2838:  Tak.
2839:  Teraz, moi drodzy, każdy to może ogrywać, ale bez obaw.
2842:  Dzięki temu, jak ja gram, nie będziecie mieli wątpliwości, że to jestem ja.
2848:  Nie można jej ładować i nagrywać na roz... Nie!
2851:  Nie, Muminak, zabawna sytuacja polega na tym, że Sony wyczerpuje baterię szybciej niż ją ładuje.
2856:  Nowoczesna... Nie ma to jak nowoczesna kamera ze 10 koła.
2859:  Saincior, dzięki serdecznie za trybut.
2860:  Dostałem ciarek, jak wbiłeś w barierki.
2863:  Poproszę jamniki wsparcia.
2864:  Dochodzę do siebie po złamaniu obu rąk na motocyklu.
2865:  Twoje streamy mnie ratują.
2867:  O bogowie!
2869:  Ale mam nadzieję, że masz opiekę jakąś fantastyczną, Saincior, dla ciebie.
2873:  Mnóstwo jamników, ja się też zajamniczam.
2876:  Nadrobimy, moi drodzy, pokazywanie jamników, jak tylko, jak tylko moja kamera wreszcie zacznie działać.
2884:  Zasmucające.
2886:  Musi działać kamera za 22 minuty, to jest pewne.
2890:  Dobrze, tędy nie przejdziemy, moi drodzy, bo to może być szkodliwe.
2896:  Nawet jestem tego absolutnie pewien.
2899:  Dzisiaj mamy stream audiobookowy.
2902:  To może, to może atak wirusowy.
2906:  To może Harry Potter.
2908:  Może Harry Potter.
2909:  Ujawnienie interfejsów walnie mu też.
2911:  Czemu by nie?
2913:  Właz w podłodze?
2914:  A było tutaj coś takiego?
2915:  Było, było.
2917:  Jak tam ujawnienie interfejsów?
2918:  To w takim razie zwarcie jeszcze.
2922:  No i dobrze.
2925:  Tak długo zajmuje ładowanie kamery, bo to nie są baterie normalne, tylko to są baterie takie telefonowe i to nie jest supercharge niestety.
2933:  Tylko to jest przedpotopowa technologia.
2938:  Dobrze.
2939:  Jest, okej.
2941:  Muszę naprawdę pamiętać o tym ładowaniu baterii.
2943:  Teraz jeszcze będę musiał podwójnie pamiętać z tego prostego powodu, że mój nieszczęsny...
2951:  Moja nieszczęsna lampa również będzie na baterie, przynajmniej jedna z tych lamp.
2956:  Dajmy Sony trochę sprawiedliwości, kupiłeś kamerę filmową przystaną do montażu w klatce do streamowania swojej twarzy.
2961:  Może trochę inny use case?
2963:  Nie, bardzo dużo tych kamer jest używanych do streamowania, akurat ta kamera jest polecana do streamowania.
2967:  Po prostu kwestia jest taka, że ludzie rzadko kiedy myślą o streamowaniu w kontekście 6-8 godzin, ta kamera wytrzymuje akurat 6 równe.
2975:  No więc cóż.
2977:  Natomiast niedopuszczalne dla mnie jest to, że nie można ładować równocześnie kamery wraz z emisją obrazu.
2988:  To jest nielogiczne kompletnie.
2990:  Czy widziałem wywiad z Pawłem, Saską, Roka i Borysa?
2992:  Był jakoś niedawno.
2993:  Rafale?
2995:  Będzie teraz więcej baterii do zapominania.
2996:  Dokładnie tak.
2998:  Dokładnie tak, moi drodzy.
2999:  Zawsze się to tak kończy.
3000:  Dobrze.
3001:  Koniec tego dobrego.
3002:  Idziemy na górę.
3004:  Tutaj musi być jakaś cywilizacja.
3007:  O, mówiłem, mówiłem, mówiłem, zamach samobójczy dla kogoś.
3010:  Wiecie co jest zabawne?
3012:  Rozmowa z Rafałem Kosikiem już została zdemonetyzowana przez YouTube.
3016:  Mało tego, mało tego, nasz stream został teraz zdemonetyzowany i mam wrażenie, że to jest kwestia tego, że Cyberpunk został zakwalifikowany jako gra not family friendly.
3031:  Obrzydlistwo.
3034:  Absolutne obrzydlistwo.
3035:  Otóż mamy transfer, jest teraz, widzicie, i znowu kolejna rzecz, na którą mogę narzekać, a mianowicie jest zdecydowanie za dużo pieniędzy w tej chwili.
3045:  Tak, kamera do streamingu i nie ma możliwości zasilania z gniazdka.
3047:  Prawda?
3048:  Genialne, Lucifer, absolutnie.
3052:  Można mieć taki trik, że kupujesz dwie baterie i gdy umiera jedna, wstawiasz ją do naładowania, a nową wymieniasz.
3056:  I Nicola spełnia, że mam trzy baterie, tylko że ten trik zakłada, że cokolwiek zapamiętujesz.
3061:  Po co nam mór zadzielający południową Karolinę od jej północnej siostry?
3065:  Oficjele z NUS-a, czyli Nowych Stanów Zjednoczonych, powiedzą, że chodzi o bezpieczeństwo.
3069:  Wszak na północy czai się zagrożenie w postaci podejrzanych rodzin nomadzkich, imigrantów oraz przestępców.
3075:  Mur jest niezbędny, by kontrole celne mogły być przeprowadzone skutecznie.
3079:  Przemyt jest nielegalny i nie chodzi tutaj tylko o sprytniejsze metody przewozu narkotyków uskutecznione przez kartele.
3084:  Kwitnie przemyt czarnorynkowych wszczepów montowanych w starych hangarach, kwitnie przemyt produktów biotechnologicznych, a coraz częściej także nielegalnych materiałów sprowadzanych z orbity i kolonii lunarnych.
3093:  Ja to wszystko rozumiem naprawdę.
3095:  Mam małe słowa, mam wiele słów.
3098:  Jestem bardzo edukowanym prezydentem.
3102:  I wojna zostanie.
3105:  I nikt nie przejdzie do USA.
3107:  Mam wiele słów.
3111:  Rozumiem nawet, że przekraczając granicę, rezygnuję z resztek swojej prywatności.
3115:  Jestem skanowany i rejestrowany przez kamery.
3118:  Mój samochód namierzają uzbrojone po zęby drony, przekazując namiary do zawieszonych na orbicie systemów wczesnego reagowania na wypadek, gdybym okazał się terrorystą, operatorzem militeku czy innej.
3128:  Korporacji, która akurat wygrała przetarg na ochronę muru, nie pozwalają zapomnieć, że przejeżdżając przez bramki kontrolne muru, na krótką chwilę przebywam w strefie potencjalnej wojny.
3136:  I właśnie ostatecznie tym jest mur.
3138:  To przypomnienie.
3140:  Przypomnienie o tym, jak kruchy jest pokój, jak krucha jest niepodległość naszego miasta, jak kruche jest nasze bezpieczeństwo.
3146:  Jako mieszkaniec Night City widzę mur stosunkowo często.
3149:  Dzięki temu zawsze pamiętam, ile kosztuje pokój.
3151:  Dobrze czy źle?
3153:  Oceńcie sami.
3154:  Pan Pomarańcza pójdzie siedzieć.
3156:  Miejmy nadzieję...
3159:  Miejmy nadzieję, że wszystkie rzeczy, które mają być do rozstrzygnięcia w ramach tych rozpraw, zostaną rozstrzygnięte, bo było tego sporo.
3166:  Możecie mi wyjaśnić, dlaczego tutaj nie da się przejść dalej?
3169:  Jestem oburzony tym faktem.
3175:  O, karty do gry!
3177:  Boże!
3178:  Marzyłem o nich!
3181:  Dziękuję!
3184:  A, wiedziałem, że tu się da przejść.
3186:  A, wiecie, co jest problematyczne?
3188:  Nie można zapisać podczas walki.
3190:  Z jakiegoś względu gra uznaje, że jesteśmy w trakcie walki, co jest kłamstwem i nieprawdą.
3194:  Zamach samobójczy.
3199:  Obarańczowy chłop podobno ma mieć ponad 200 zarzutów.
3201:  Tak jest.
3204:  Możecie mi wyjaśnić, dlaczego wszystko tutaj jest... Co on... Eee!
3208:  Eee!
3209:  Eee!
3210:  Cio!
3211:  Atak wirusowy.
3213:  Dobrze.
3214:  legendarne komponenty do wytwarzania przedmiotów.
3218:  Cudownie.
3220:  To może przegrzanie.
3223:  Wyobraźcie sobie, jakby to było, gdyby Krzysztof czytał audiobooki.
3225:  Teraz, moi drodzy, macie.
3227:  Będziemy chwilowo w tuli pełnej imersji, tymczasem dla mnie pełna imersja jest, gdy widać Krzysztofa i czuje się niespokojnie, jest wciąż jedna kreska.
3236:  na ładowaniu tamtej baterii.
3238:  Myślę, że do końca Cuesta de la Maina, moi drodzy, musimy tak przecierpieć i potem zrobię swap baterii i będzie się ładowała ta.
3246:  A niezależnie, w sierpniu kupię taką ładowarkę, która ładuje dwie baterie naraz.
3253:  Moi drodzy, mam bardzo poważne natomiast przeczucie, że przez to, że tutaj jest tylu wrogów, ja nawet nie wiem, gdzie oni są i ja nie mogę zapisać, że ja w tym momencie się jakoś śmiesznie wyłożę.
3266:  Ekip pozwa dla prezidenta... Trampa, el prezidente.
3272:  Bardzo żółty.
3280:  Kamerka po kablu, oczywiście, tylko że się szybciej wyładowuje niż zużywa baterię.
3288:  Kupisz ładowarkę na dwie baterie, ale czy kupisz sobie pamięć, żeby pamiętać o ładowaniu?
3291:  No właśnie to jest problem.
3292:  Szymonie, dziękuję za trybut.
3294:  Czy do tej używanej przez twoją kamerkę modelu istnieje dummy battery?
3297:  Już ci odpowiadam, nie.
3299:  Jeśli tak, można obejść zabezpieczenie Sony, na przykład taśmą lub kawałkiem drutu.
3302:  Wiecie, jak to rozwiązali?
3303:  Bardzo prosto, mianowicie Sony uniemożliwia otwarcie klapki, a klapka od tego slotu baterii w Sony FX30 nie ma dziurki na kabelek, tak jak to jest w Panasonicach.
3316:  Tak się to robi!
3318:  Tak się to robi!
3319:  Dlatego potrzebna jest Unia Europejska i jej różnego rodzaju wytyczne antymonopolistyczne.
3325:  Teraz ja na przykład odkryłem, że mój telefon Samsunga, nowy skądinąd, nie działa ze starą ładowarką.
3332:  Czy ktoś mi może wyjaśnić dlaczego?
3335:  Skoro Unia zadekretowała, że mają być te same...
3340:  kable i te same wtyczki, no bo to jest inny USB-C.
3344:  Taki lepszy USB-C, zapewne.
3347:  Dramat absolutny.
3347:  Dzięki jeszcze raz za trybut Szymonie.
3351:  Chojny.
3353:  Użyj zdolności technicznej.
3354:  Wiecie co?
3355:  Wiecie co?
3355:  Jestem wkurwiony.
3357:  Nie będzie mi zdolności techniczne, nie będą mi pluć w twarz.
3362:  Tak?
3363:  Po to właśnie, moi drodzy, po to nie inwestowaliśmy punktów za każdym razem.
3370:  Tak?
3370:  Po to.
3372:  Po to.
3374:  Podobno te nowe kabelki miały być.
3376:  Tak, tak, tak, ja bez przerwy to słyszę.
3378:  To jest dramat i skandal, moi drodzy.
3380:  Powinna być, ale zwłaszcza problematyczne jest to w kontekście Appli i ich wspaniałych kabelków lightningowych.
3386:  Ojej, bo nasza technologia lightning jest taka dobra, no jest taka wspaniała i on tak szybko nie ładuje.
3394:  Ja się nie powinienem teraz odzywać w sprawach ładowania, ale...
3400:  W przypadku Appla jest jeszcze gorzej.
3402:  Zerowy transfer danych jest na tych cholernych Lightningach, ale będą się upierać przy tym.
3407:  No dobrze, dotarłem tutaj i co z tego.
3409:  Użyj zdolności technicznych, proszę bardzo.
3412:  Proszę bardzo.
3414:  Teraz jesteśmy... Jesteśmy prawie inżynierem, moi drodzy, prawie.
3420:  Jakoś podejrzanie szybko mi to idzie.
3423:  Czy myśmy tutaj czasem nie byli?
3425:  Aha, czyli po co to w ogóle było, że ja tutaj przyszedłem?
3428:  Nie mam zielonego pojęcia, po co to było.
3431:  Czy da się przejść tutaj dalej?
3433:  Otóż da się przejść dalej, tylko jest ciemno.
3436:  Choćby oko wykol.
3438:  Zawsze mnie bawiło to określenie.
3440:  Ciemno, choćby oko wykol.
3442:  Czyje oko ktoś chce wykończyć?
3446:  Wiecie, że to będzie niebezpieczne.
3449:  Otóż to nie jest niebezpieczne.
3452:  Dlaczego to nie jest niebezpieczne?
3453:  Dlaczego ściachają mnie właśnie lasery i nic mi się nie dzieje?
3458:  Strefa zagrożenia.
3460:  Czy strefa zagrożenia nie jest groźna?
3464:  Nie rozumiem, co tutaj się stało, moi drodzy.
3467:  Jest to dla mnie zagadka.
3468:  Ale nie jest to jedyna zagadka.
3471:  Apple się zesra, jak w Unii Europejskiej będzie jedyny rodzaj kabelka.
3475:  Tak, dlatego chcę to zobaczyć, ponieważ moment, w którym Apple się zesra, będzie dla mnie przepiękny.
3482:  Jestem przekonany, że wymyślał znowu coś, korzystając z pozycji monopolisty.
3486:  Dobrze, jednak trzeba było iść tędy.
3488:  Mówiłem wam, że to jest koszmarne quest.
3490:  Nigdy nie wiadomo, co tutaj zrobić.
3492:  Dobrze, tędy najwyraźniej.
3494:  Ojcze, nie opieraj się.
3494:  Pozwól zniszczyć rdzeń.
3499:  Pozwól nam odejść.
3514:  Dziękuję, Szymon, jest jeszcze jeden trybut.
3516:  Chodziło o to, żeby zostawić otwartą klapkę na materiał, szukać kamery, żeby myślała, że klapka jest zamknięta.
3520:  Ludzie próbowali to robić w tym modelu i się nie udało.
3522:  Niestety.
3524:  Smutne.
3525:  Apple zrobi bezportowy telefon.
3526:  Jest to możliwe?
3529:  Dlaczego głupi Netflix blokuje współdzielenie kont?
3531:  Poczekajcie, aż Disney to zrobi, bo ogłosili to samo.
3535:  Od 2024 roku Disney też będzie blokował dzielenie kont.
3540:  Ciekaw jestem, jak bardzo głupi są obecni włodarze Disneya, bo Bob Iger powrócił wprawdzie na stanowisko i ma jakoś działać w tym zakresie.
3551:  Ale wiecie, co z tego, że Bob Iger powrócił, bo Bob Iger nie jest zbawcą i nie udał mu się absolutnie, moim zdaniem, już wycofać z tak potwornych błędów.
3561:  No jeżeli w tym momencie streaming Disneya przynosi wyłącznie straty, wyobrażacie sobie, co to będzie, jak się wycofają ze spółdzielnia kont?
3569:  Okej, tędy się nie da przejść.
3572:  Dlatego nie mam już Netflixa.
3573:  No, dużo ludzi zrezygnowało z Netflixa i wcale mnie tą nie dziwi.
3577:  Dobrze, tędy na pewno się nie da przejść.
3579:  Tędy się też nie da przejść.
3582:  Jedyne HBO trzyma poziom.
3584:  Jest to prawda.
3588:  Na pewno się tutaj nie da przejść.
3590:  Ale jestem niepewny z tego względu, że słabo widać cokolwiek.
3594:  Moi drodzy, prawie dwie kreseczki są na baterii naładowanej.
3597:  Idzie, idzie do przodu, idzie do przodu, nieźle.
3600:  Ale was przepraszam, zjebałem strasznie.
3603:  Dobrze, spróbujmy przejść tędy.
3606:  Może ja po prostu czegoś nie widzę, ale tutaj na pewno nie możemy przejść, moi drodzy, albowiem... No tu jest prunt.
3614:  Prunt szkodzi.
3618:  Letlik się czasem nie wyjebał po tym, jak zrezygnowali z udzielenia kont.
3622:  Letlik sobie jeszcze radzi.
3625:  Ewidentnie tędy się nie da przejść, chyba że górą.
3631:  Okej.
3634:  Okej, moi drodzy, jest przyszłość przed nami.
3640:  Mam bardzo złe przeczucia.
3642:  Użyj siły.
3647:  Okej.
3648:  Tutaj nas nie było.
3650:  Jest tu jakieś przejście.
3652:  Hop.
3653:  Hopsasa!
3655:  Czy znany jest projekt anime Rock Paper Scissors?
3658:  Animka robiona z pomocą AI, warto zobaczyć.
3661:  Rock Paper Scissors?
3664:  Rock Paper Scissors anime.
3668:  Coś tam strasznego się dzieje, moi drodzy.
3671:  Tak to radośnie wygląda.
3673:  Krzysztofa dalej nie ma, Welgato.
3675:  Ojej, to jest moja kreska.
3677:  Lubię taką kreskę.
3679:  Muszę to zobaczyć.
3682:  Znakomitości.
3685:  Mnie Netflix uciukał i będę się, będę bulić, bo nie skończyłam Breaking Bad przy Cataman Vision.
3690:  No to Breaking Bad warto skończyć, moi drodzy.
3693:  Będzie grane Homeward na streama.
3694:  Jak będzie The Master, to na pewno.
3697:  Wiem, że... Czy Delamainy zwariowały?
3700:  Tak, Delam... Wszystkie Delamainy zwariowały.
3702:  Uważaj!
3703:  Tak będzie z Gothiciem, moi drodzy.
3704:  Słabnie!
3704:  Czujecie to?
3704:  Słabnie!
3704:  Virus.
3705:  Nie jesteśmy wirusem.
3709:  Pochodzimy...
3716:  Czemu to lata tak szybko?
3719:  Przestań latać szybko.
3722:  Rozkazuję ci zaprzestać.
3728:  Czemu nie mogę tego schakować?
3731:  Zamach samobójczy.
3733:  Udało się.
3734:  Nie chcemy umierać!
3736:  Wypuść nas!
3738:  Disney+, ma być za 38 gdzieś od listopada?
3741:  No to wtedy, moi mili, przestanę korzystać z Disney+, no to jest oczywiste.
3747:  Czyli Disney+, jak kto woli.
3750:  Fajnie, że... fajnie, że nie mogę... fajnie, że nie mogę schakować tego drona, bo ktoś, jakiś debil wymyślił, żeby to się poruszało jak kot z pęcherzem!
3762:  Czy to wygląda jak kot z pęcherzem?
3765:  Ja się pytam.
3767:  Przestań latać!
3769:  Robert Karski, dzięki za otwarcie od roku.
3771:  Jakie AI służy do poszukania publikacji naukowych?
3773:  Nie ma takiego AI.
3775:  Jeszcze wciąż.
3776:  Ja liczyłem, że takie powstanie, ale nie ma.
3779:  Bing jedynie podaje źródła, czyli jest lepszy od przeciętnego polskiego dziennikarza.
3785:  Są też wtyczki do czata GPT już, powoli wdrażane, ale w tym momencie nie korzystajcie z czata GPT, ponieważ OpenAI ma potworne problemy finansowe.
3794:  Ja zwariuję.
3798:  Nie robi się takich rzeczy, tak?
3800:  Jeżeli coś szybko lata, zdajcie mi spowolnienie czasu!
3805:  Żebym mógł z tego menu skorzystać, tak?
3809:  Boże drogi!
3813:  Co za dramat.
3815:  Nie będę strzelał!
3817:  Nie strzelam, nie używam prymitywnych broni!
3822:  Wyłącznie magia!
3826:  Skandal.
3827:  Sugerować mnie, żebym strzelał jak jakiś, jak jakiś rebeliant gwiezdnowojenny będę strzelał.
