🔴 Pandaemonium Filippo-Rysławium | DIABLO IV Livestream #9 i ostatni
🔗 https://www.youtube.com/watch?v=Q2LSy4NEYOw
KMM (Krzysztof M. Maj)
RC (Ryszard Chojnowski, Rysław)
BFP (Bartosz Filip Malinowski, Bez/Schematu)

35:  Zdjęcia i montaż
3886:  KMM - Pyrkon super.
3887:  KMM - Będę wspominał to jako mój najukochańszy konwent, absolutnie.
3894:  KMM - Pytanie Dorysława, czy robił film o Dungeons & Dragons?
3897:  KMM - Honor Among Thieves.
3899:  KMM - Czy ja robiłem film?
3900:  RC - Nie, nie, nie, nie.
3901:  KMM - Znaczy, czy robiłeś o nim film, domyślam się.
3903:  RC - Nie, nie, nie, nie, nie.
3905:  RC - Znaczy, tak się domyślałem, w sensie, czy nagrywałem swoje wrażenia.
3908:  RC - Nie, nie.
3908:  RC - Znaczy, mówiłem o nim na tej, bardzo mi się podobał.
3910:  RC - Prawda?
3912:  KMM - To jest najlepszy film fanbazy tego roku, o ile nie nawet paru lat ostatni.
3916:  RC - Naprawdę świetnie się bawiłem, natomiast strasznie płakałem.
3919:  RC - Znaczy, może nie płakałem, bo mało płaczę.
3923:  RC - Byłem wkurzony na Indiana Jonesie.
3925:  RC - Bardzo.
3925:  KMM - O, to zaraz się pokłócimy, a tymczasem Universal pisze, że przez kolejkę na perelkę wpadł tutaj.
3931:  KMM - Uznałem, że muszę się dowiedzieć, kto tak ludzi ściągnął.
3934:  KMM - Ale mi miło.
3935:  KMM - Czyli warto wbijać na konwenty jednak.
3937:  KMM - Rysław, ja uważam, że Indiana Jones to jest po prostu kino nowej przygody.
3942:  KMM - Bezprewencjonalne.
3943:  RC - Nie, to było kino nowej przygody.
3944:  RC - Jest tragiczne, jest upokarzające, jest niszczące dla postaci, jest plugawiące jego dziedzictwo.
3952:  RC - To jest tak, ja się czuję tak jak teraz oglądając Wiedźmi... Znaczy nie, tak jak przy serialu Wiedźmi.
3957:  RC - Mnie grającego.
3959:  RC - Nie, nie.
3961:  RC - To są ostre słowa.
3963:  RC - To są ostre słowa, które jestem w stanie podtrzymać.
3967:  RC - Przede wszystkim Indiana Jones to zawsze była seria, która napawała optymizmem, radością.
3973:  RC - Główny bohater cieszył się z tego.
3975:  RC - On teraz jest zmęczonym starym dziadem.
3976:  RC - To jest zrobiono z...
3982:  RC - Z Indiana Jonesem to samo co zrobiono z Luke'iem Skywokerem, splugawiono, rozbezczeszczono, zniszczono jego dziedzictwo i zastąpiło to awatar pani Kathleen Kennedy.
3993:  RC - Chodzi plotka, czemu te wszystkie postacie kobiece, które wprowadza pani Kathleen Kennedy do filmów są Brytyjkami, bo ona ma kompleks jakiś, czemu są wszystkie ciemnowłose, bo pani Kathleen Kennedy jest ciemnowłosa i tak dalej.
4009:  RC - Kaplinka Lady nie jest normalna, to jest jasne, ale... To są jej awatary, to są jej awatary, ona wprowadza, czyli Rey była jej awatarem, teraz pani... Nie, ja myślę, że ona nie ma takiego wpływu kreatywnego na te rzeczy, ni stety albo stety.
4024:  BFP - Ma wielki wpływ, ma gigantyczny wpływ.
4026:  KMM - Znaczy wiesz, ja jestem zaskoczony, bo ja odebrałem tę babeczkę, która ona tam wpadła zupełnie jako sidekika totalnie.
4032:  RC - Nie miałem takiego wrażenia, że to jest... Indiana Jones był jej, moim zdaniem, pomocnikiem.
4038:  RC - Tak, tak.
4039:  RC - To był film o Helenie Shaw, która robiła różne rzeczy i przede wszystkim...
4048:  RC - To może być bardzo dobra... Słyszałem, że ta pani jest bardzo dobrą aktorką.
4051:  RC - Bardzo możliwe, że tak.
4053:  KMM - Ze flibagu jest niesamowita.
4055:  RC - Natomiast ona tu ma tak antypatyczną, nieprzyjemną, wredną, zdradziecką wręcz postać, że trudno na jakąkolwiek sympatię do niej poczuć.
4065:  KMM - No nie, ona pozytywna nie jest, bo to jest taki trochę antybohater, nie?
4069:  KMM - Mam wrażenie.
4070:  RC - Jest antybohaterką, natomiast jest główną bohaterką Indiany.
4074:  KMM - Że...
4075:  KMM - A to jest ciekawe, bo tego tak w ogóle nie odebrałem, no proszę.
4078:  RC - Ale nie wiem, jak blisko jesteś związany z Indianą Jonesem, bo ja jestem bardzo blisko.
4083:  KMM - Wiesz co, ja traktowałem zawsze Indianę Jonesa jako, wiesz, bardzo podobnie jak Bonda, to znaczy to jest po prostu postać, która jest centralna dla filmu, który jest przygodowy, niezobowiązujący, nie podchodzę chyba do tego tak emocjonalnie jak do fantasy.
4099:  S05 - To ja bardzo emocjonalnie.
4101:  KMM - Bo wiesz, bo tam nie ma jakiegoś innego świata stworzonego.
4104:  KMM - Ja wtedy inaczej reaguję na tego rodzaju podmianki.
4106:  KMM - Moi drodzy, tutaj jeszcze mamy oczyścić jedną rzecz i ja jestem sam.
4112:  KMM - Więc może tutaj właśnie dlatego się różnimy w ocenie, bo mam o wiele więcej cierpliwości i wyrozumiałości do wizji artystycznych, które nie są światotwórcze.
4126:  KMM - Heredzie, jedyna gorsza rzecz od wirwina nitwistowego to jest... ...brings up power, jest to prawda.
4131:  KMM - Ja się zgadzam, just like you.
4135:  RC - Sądzę, że mamy teraz natłok takich słabych rzeczy.
4138:  RC - Ale są też fajne.
4140:  RC - Zacząłem teraz oglądać serial, który na razie się nieźle zapowiada, na Apple TV, czyli Silos.
4146:  RC - Dużo ludzi poleca Silos.
4149:  RC - Mam nadzieję, że będzie dalej.
4150:  RC - Mam trochę takie déjà vu z Zajdla, z Paradyzji, trochę całej prawdy o planety Ksi, czyli mamy odcięte społeczeństwo, które tak naprawdę nie wie, co się dzieje.
4161:  KMM - To jest z kolei duża pochwała.
4163:  RC - No wiesz to jest na razie pierwszy odcinek, to jest plus to jest powiedzmy i tak oni mają tam jak pączki w maśle w porównaniu do tego co jest u Zyla w Paradyzji chociażby.
4174:  RC - Jak sobie przypomnimy jak ci ludzie żyją w Paradyzji, to tutaj w tym silosie jednak mają pełen luksus.
4182:  RC - Natomiast sam fakt tego, że ktoś nimi manipuluje i ktoś ich
4187:  RC - prawdopodobnie oszukuje i że ich historia została podmieniona i że jest ich wizja świata narzucona przez jakieś wydarzenia, które były albo nie były, albo może ktoś po prostu je tak skonstruował.
4203:  RC - To jest pięknie przedstawione w genialnej książce Zeidla, czyli cała prawda o planecie Xi.
4208:  RC - Jak mała grupa wywrotowców może
4213:  RC - zmienić postrzeganie świata dla całej grupy i zmienić świat.
4217:  RC - I zepsuć go.
4218:  KMM - A czytałeś drugie spojrzenie na Planet Xii?
4220:  KMM - Bo ja tak i mnie bardzo rozczarowało.
4221:  RC - Nie czytałem, to było pisane już przez... Kołodziejczaka chyba.
4225:  RC - Nie, Kołodziejczak nie pisał tego, Tomasz nie.
4227:  RC - Tomasz tego nie pisał.
4228:  RC - To pisał... Mam gdzieś na półce, muszę sprawdzić.
4230:  KMM - Ja też właśnie miałem na półce, ale ktoś mi śpisnął, cholera jasna i nie wiem kto.
4234:  KMM - Michał Grabysa zapadał fajny temat do rozmawiania dla Was.
4237:  KMM - Dziękuję Ci Michale bardzo.
4239:  KMM - Rysław, Krzysztof, pogadajcie trochę o Aliens i całym uniwersum.
4242:  KMM - W sensie o obcym?
4244:  RC - Bardzo dobra gra wyszła teraz.
4245:  RC - Bardzo dobra gra wyszła.
4247:  KMM - Jeden z moich absolutnie ukochanych franchise.
4251:  KMM - Przy czym ja uważam, że Alien Covenant to jest właśnie mniej więcej dla mnie Alien Covenant był tym, czym dla Rysława był najnowszy Indiana Jones.
4261:  RC - Ale dokładnie dla mnie tym samym jest Obcy Przymierze, czym jest Singed Island.
4264:  KMM - To jest skandal absolutny, co tam zrobili.
4267:  RC - To jest abominacją.
4268:  RC - I to Scott to zrobił, jak mógł w ogóle?
4271:  KMM - Nie mam pojęcia, dlaczego przede wszystkim uczynił z tego idiotę androida postać, która stworzyła de facto Obcego, nie?
4280:  KMM - No.
4280:  KMM - Strasznie to jest dziwne.
4282:  KMM - Drugie spojrzenie na Planet Xen dokończył Marcin Kowalczyk, dziękuję, tak.
4286:  KMM - Ja kiedyś z nim rozmawiałem przy jakiejś okazji radiowej chyba?
4293:  KMM - Sympatycznie, bo on generalnie się zajmował tak trochę popularnonaukowo science fiction i wygrał konkurs Nowej Fantastyki, ale nie pamiętałem, że to on... Gdzie jest ten trzeci wampiryczny korzeń czy coś?
4308:  KMM - Chodź Maju, witamy!
4311:  RC - Coś się chyba zbugowało.
4314:  RC - Wydaje się zepsute, nie?
4316:  S06 - Tak.
4317:  KMM - Nie możemy w ogóle zdawać obrażeń temu.
4321:  KMM - Nie, nie, nie, jest jeszcze jeden.
4323:  KMM - A tutaj jest, mam go, zaraz go rozwalę.
4325:  KMM - To już zrobione.
4326:  RC - Dobrze, chłopak, lecimy.
4333:  KMM - Niszczyć inkubatory.
4334:  RC - Już, rozwalony już.
4335:  KMM - Znakomicie.
4336:  KMM - O, panie.
4338:  KMM - Rzeźnik.
4339:  KMM - Porucznik Herbert.
4340:  KMM - Porucznik Herbert.
4342:  KMM - O dobra, dobra, spokojnie.
4344:  KMM - Prometeusz przede wszystkim wprowadził szkołę uciekania przed przedmiotami o kształcie obwarzanka w linii prostej.
4354:  S07 - Porucznika już chyba nie ma, nie?
4356:  KMM - Tak.
4356:  KMM - Pamiętacie tę cudowną scenę, jak toczy się obwarzanek i ma naszą ksenobiolożkę, wybitną panią doktor, zmiażdżyć i ksenobiolożka robi coś takiego mniej więcej.
4367:  RC - Ja nie widziałem bardziej durnych bohaterów.
4370:  RC - Nie no, ja widziałem, w Covenancie są durniejsi.
4373:  RC - W Covenancie są jeszcze durniejsi.
4374:  BFP - To bym się spierał, ale w Prometeuszu bohaterowie naprawdę byli... Znaczy to, ja wiem, że to nie jest komedia.
4381:  BFP - Ludzkość nie wysłała swoich niech.
4383:  RC - Ale wyobraź sobie...
4385:  RC - Dokonajmy pewnej konwergencji światów.
4388:  RC - Załóżmy, uwaga, że obcy, że Prometeusz dzieje się w świecie idiokracji.
4394:  RC - I co?
4394:  RC - I od razu zmienia się postrzeganie.
4397:  RC - Rzeczywiście wysłali najbystrzejszych i to oni po prostu, no, niech poradzili sobie.
4403:  KMM - No i tyle.
4405:  KMM - Ja wiem, o czym Filip chce powiedzieć, bo tam jest ta scena, jak ksenobiolodzy właśnie wąchają jakieś obce formy życia, nie?
4411:  BFP - Tak, to jest jedna z najgłupszych scen, jakie w ogóle widzimy.
4413:  KMM - To jest cudowna scena, jak jeszcze zdejmuje sobie hełm, tak?
4417:  KMM - Tak, tak.
4418:  KMM - No przecież litości.
4419:  KMM - I to naprawdę... Ludzie, którzy się dostają na taką misję, oni nie mogą...
4425:  KMM - nie umieć na przykład znaleźć własnej dupy bez mapy.
4427:  KMM - No nie mogą.
4428:  BFP - Jest tam jeszcze jakaś taka scena, gdzie się obrażają na siebie i dwóch odchodzi, gdzieś tam sobie idzie i idą przez jaskinie.
4435:  KMM - To jest po prostu... Alien Isolation jest świetną grą o obcym?
4441:  KMM - Absolutnie się zgadzam, Piotrem.
4442:  KMM - To znaczy, jak nie lubię horrorów, to oglądałem kiedyś nie dość, że live'y z tego, to na konferencji jeszcze słuchałem parę razy analiz ludzi znających się na horrorach i to robiło niesamowite wrażenie.
4456:  RC - I naprawdę polecam tę nową grę, która wyszła, czyli The Descent.
4461:  RC - A jaki to jest gatunek?
4463:  RC - To jest gra taktyczno-RPG, taktyczny RPG.
4469:  RC - Z tym, że jest akcja w czasie rzeczywistym, którą można spowalniać.
4473:  RC - Nazwałbym ją połączeniem XCOM-a Syndicate, jeśli chodzi o akcję, z...
4483:  RC - Z obcym, właśnie z uniwersum obcego.
4486:  RC - Ale Syndicate Assassina?
4489:  RC - Nie, Syndicate, ta stara gra od Bullfroga.
4491:  KMM - A, okej, okej.
4492:  RC - Gdzie mieliśmy ekipę prowadzoną w mieście i musieliśmy tam różne misje... Chodzi o to, że jest w czasie rzeczywistym prowadzona.
4499:  BFP - Mapsobie elementy, XCOM.
4501:  BFP - Ma w sobie elementy Gears, jak się nazywa ta bardzo dobra gra Gears?
4507:  BFP - Gears Tactics.
4508:  BFP - Gears Tactics, tak.
4510:  BFP - Tylko, że właśnie to novum to jest elementy grania w czasie rzeczywistym zamiast turowym.
4515:  BFP - Tak jak też podobało mi się jak Desperado 3.
4518:  BFP - Ooo.
4518:  BFP - Desperados 3.
4521:  BFP - które jest oparte jakby na mechanice typowej dla Commandos jeszcze pamiętnego, czy Robin Hooda, to wprowadziło to nową, czyli tak jakby spowalnianie czasu i egzekucję rozkazów.
4539:  BFP - I wydaje mi się, że Aliens of Agnus też takie właśnie, tak się bawi tym czasem rzeczywistym, który zastępuje turowy.
4547:  BFP - Żeby zwiększyć napięcie.
4549:  BFP - Żeby było bardziej ekscytująco.
4551:  S07 - Gin, Nilcar.
4552:  S07 - Gin.
4553:  S07 - Już koniec.
4554:  S07 - Koniec tego.
4554:  RC - Ooo, na pierśnik!
4556:  RC - Teraz piersi kuse i pokusy będą osłonięte!
4560:  RC - Śmieszne jest to, że ja je zadawałem po np.
4562:  RC - 200 tysięcy obrażeń.
4566:  KMM - Oj, była twarda.
4567:  KMM - Ten legendarny nabiuśnik jest beznadziejny.
4570:  RC - Teraz jeszcze trzeba rozpalić ogień.
4573:  KMM - To to, co powiedziała.
4599:  KMM - Czyli jeśli na piersi pyta galaktyczny Jaguar mamy na pierśnik, to czy na plecach mamy napletek?
4604:  KMM - Tak właśnie jest.
4605:  KMM - Na plecnik.
4608:  KMM - Tak właśnie jest.
4610:  RC - Wszyscy...
4612:  RC - Twierdza zdobyta, Kordragan.
4614:  RC - Teraz już tutaj będziesz mógł się teleportować, będziesz mieć punkt swój, punkt nawigacyjny i będą różne rzeczy.
4620:  KMM - Piękności.
4621:  RC - Nowe zadania i tak dalej.
4622:  KMM - Nie żeby się pojawił ten punkt nawigacyjny, ale... Może tutaj się nie... Niestety.
4626:  RC - To przepraszam, to tutaj nie ma.
4627:  RC - Tutaj chyba masz coś innego.
4629:  RC - Ale są twierdze, gdzie masz punkt nawigacyjny.
4631:  KMM - A są jeszcze jakieś, Rysław, twierdze, których nie ma tutaj na mapie, a które pamiętasz, gdzie mogą być?
4634:  RC - Ja nie wiem, co ty masz na mapie, bo ja widzę swoją mapę też.
4636:  RC - Aaa...
4637:  RC - Ja widzę całą swoją mapę i mam wszystko.
4641:  S03 - Dlaczego ja się odwróciłem na 5 sekund?
4645:  KMM - Coś się stało?
4646:  KMM - A tak, a mnie dojeżdżali wszyscy, ze wszystkich stron.
4649:  KMM - Dobra, już ma wyczyszczone.
4649:  KMM - Na biedną kusą pokusę się zasadzili.
4652:  KMM - No dobrze moi drodzy, to pojedziemy po prostu w rejony, gdzie ja... O!
4656:  KMM - Ja prowadzę.
4657:  KMM - To się na pewno źle skończy.
4660:  KMM - To czekajcie... Tylko nie konno, wiesz.
4662:  KMM - Nie, nie, nie.
4663:  KMM - Wpierw do Kerigaru, a potem... Nie, nie do Kerigaru.
4666:  KMM - Na północ do Brejsztajg.
4669:  KMM - Michał Grabyca trybutuje, dziękuję ci za to serdecznie.
4671:  KMM - Miałem na myśli Dark Descent, o nowym filmie Aliens i serialu podobno.
4674:  KMM - Chciałem usłyszeć waszą opinię.
4676:  KMM - Czy dostanę jamnika?
4678:  KMM - Wiesz co, dostaniesz jamnika, który śpi.
4680:  KMM - Jest taki jeden piękny jamnik, proszę bardzo, to jest śpiący jamnik, o. Wspaniały śpiący jamnik.
4687:  KMM - Kogo znowu zabiłeś, Rysław?
4689:  RC - Była taka banda tych guli, ale nie zauważyliście jej po prostu.
4694:  RC - Bandy guli do tego służą, żeby być zabijane.
4698:  RC - Taka jest prawda.
4698:  KMM - Nie idziesz w dobre miejsce chyba, wiesz?
4700:  BFP - Nie, nie, nie kręcę, bo zastanawiam się, gdzie poszedł Krzysztof, ale... Krzysztof poszedł w złe miejsce.
4705:  KMM - Jak to w złe miejsce?
4706:  KMM - W bardzo dobre miejsce polazłem.
4707:  KMM - Tam nic nie ma, o to chodzi.
4709:  KMM - Ale nie, nie, bo chodzi mi... Aha, na północy nic nie ma, żadnych twierdz i tak dalej?
4713:  KMM - Nie, nie.
4713:  KMM - Chodzi o to, że tam wziął tą dziurę, której już została wyeksplorowana.
4718:  KMM - Ale to dziura bez... To jest tak zwany kill the sack.
4722:  KMM - Aha, rozumiem.
4723:  KMM - Czyli tam fizycznie nic nie ma.
4725:  KMM - To dobrze, to jeszcze w takim razie... Ślepa oliczka.
4728:  KMM - Tutaj coś jest.
4730:  KMM - Tutaj coś jest na środku, koło cat bardu.
4735:  S06 - Musisz prowadzić, możesz się przedeleportować.
4737:  BFP - Ale Krzysztof się przedeleportował w ogóle do Bresta, do Breslau.
4741:  KMM - I on sobie sieć tam gada do siebie.
4744:  KMM - Zarbin Z tam jest najwięcej niewyeksplorowanych rzeczy.
4746:  RC - Dobrze, idź do Zarbin Z, a my się zaraz za tobą przeteleportujemy.
4750:  RC - Czyli ja najpierw teleportuję się do Kiełbasaadu, a tu mam teleport do ciebie od razu do...
4754:  RC - Tak.
4755:  RC - Jeszcze podróż jest niedostępna, bo ty chyba masz ekran z czytywania albo się jeszcze nie pojawiłeś.
4758:  KMM - Już się pojawiłem, miałem ekran z czytywania, zaiste tak było.
4761:  RC - Tak, miejsce zarbin z, już jestem u ciebie.
4764:  KMM - A my możemy też questy poboczne robić razem, czy to jest zablokowane?
4767:  RC - Łuzik.
4767:  RC - Tak, znaczy ja mam pewnie odblokowane, więc także...
4771:  RC - To nie jest dla mnie problem.
4772:  RC - Ogólnie jesteśmy w twoim świecie, tak?
4774:  RC - Wszystko co robimy, robimy u ciebie.
4777:  RC - Rozumiem.
4778:  KMM - I na twoim kanale.
4780:  KMM - No dobrze.
4781:  KMM - Mogę ci pomóc dostać się do szaleństwa Mogana, pisze Tomyris od szczątków wiary.
4786:  KMM - Osiągnięto limit aktywnych zadań pobocznych.
4789:  KMM - Aha.
4791:  KMM - To zrobimy sobie zadanie poboczne.
4793:  KMM - Dobrze, mamy zadanie poboczne na mrocznej ścieżce.
4798:  KMM - Znajdź niszczające gospodarstwa, a po drodze mamy rzecz do odkrycia.
4801:  KMM - Świetnie, za mną.
4803:  KMM - Dobra, idziemy.
4808:  KMM - Co to było?
4808:  KMM - Mogła zniknęła.
4809:  KMM - Mogła zniknęła.
4811:  S06 - A wraz z nią rycerza.
4815:  KMM - Elektrycerze, tak.
4817:  KMM - Obok.
4818:  KMM - Aha, tutaj podobno mogłem u masztalerza... Tak.
4821:  KMM - ...pustomizować konika.
4822:  KMM - Trofeo.
4823:  KMM - Możesz.
4823:  KMM - A mam pancerz!
4825:  KMM - Kropież wiary!
4827:  KMM - Piekielna skorupa!
4829:  KMM - Piekielna skorupa wygląda tak, jakby to była znowu malaria czaty.
4832:  KMM - Bierzemy piekielną skorupę.
4834:  RC - Chyba ja mam piekielną skorupę teraz.
4836:  RC - Dobrze.
4838:  RC - Sprawdzę, czy tak wygląda piekielna skorupa.
4840:  RC - Wejdź na konia do zobaczenia.
4841:  RC - Porównamy swoje rumaki wierzchowce.
4844:  KMM - O, to jest piekielna skorupa.
4846:  KMM - To nie.
4846:  KMM - To jest taka ubożuchna piekielna skorupa.
4848:  BFP - Nie, ja już szedłem, nie chciałem, nie chciałem, żebyś był... Wy się w ogóle teleportowaliście gdzieś, gdzie ja się nie mogę jeszcze teleportować, także... Ojej.
4857:  RC - Musimy wrócić po Filipa, bo on nie odkrył jeszcze tego... Też uważam, że limit zadań pobocznych to jest kretynizm.
4863:  RC - Jest problem taki, że Filip nie może iść z nami, bo nie doszedł do tego momentu jeszcze w ogóle chyba w fabule.
4870:  KMM - Tak.
4871:  KMM - A że nie możesz tego zwiedzać nawet?
4874:  KMM - Chyba tak.
4874:  BFP - Nie, po prostu nie mogę się tam teleportować, no mogę dojść sobie do was, ale...
4880:  KMM - A gdzie ty jesteś?
4882:  KMM - To inaczej Filip, teleportuj się najbardziej na południe jak możesz i cię stamtąd przeprowadzimy.
4889:  RC - To już nie mówię, właśnie teleportowałem się.
4891:  RC - To w jakim miejscu jesteś?
4894:  RC - Jesteś w Cordragon?
4896:  RC - Nie, na razie się teleportujesz.
4898:  KMM - Okej, teraz Filip zupełnie zniknął.
4901:  KMM - Jest pytanie ciekawe w tak zwanym międzyczasie od Saga Wier.
4905:  KMM - Otworzy się może dyskusja o wartości edukacyjnej popkultury w tym gier, tak żeby postawić kropkę nad i. Moja kropka nad i brzmi tak, że nie ma czegoś takiego jak popkultura, tylko jest po prostu kultura współczesna, a popkultura i kultura wysoka to jest arystokratyczny wynalazek klasistów, którzy... Hotkityr.
4918:  KMM - Tak, o, hotkityr, bardzo ładne, którzy potrzebują poczuć się lepiej.
4923:  RC - Taka masz, Nergal się pojawi, dostępny, jeszcze jesteś niedostępny, drogi Nergalu przyjaciele.
4927:  KMM - Ja tam noszę tylko Versace, nie będę w jakimś H&M je kupować, to jest to, nie?
4933:  KMM - To jest dokładnie to samo, że ja wyłącznie chodzę tam.
4936:  RC - O jest, w Tarsaraku jesteś, dobra.
4937:  RC - Ja do ciebie idę teraz, Nergalu, drogi.
4940:  RC - Dobra, gdzie jest Filip?
4942:  RC - Jest w Tarsaraku, możesz się do niego teleportować z miasta.
4945:  RC - Więc idziemy do Filipa i Filip będzie kierował nami.
4948:  RC - A, widzę, tutaj.
4950:  RC - Więc sugeruję, żeby Filip kierował i my będziemy go eskortą.
4955:  KMM - Obijamy tu jakaś tania podróba Wiedźmina.
4958:  KMM - Fanem kupuję włącznie Yennefer, absolutnie.
4963:  KMM - Dobrze.
4964:  RC - Znaczy Ciri też kupuję, ja tam...
4966:  KMM - Ciri, NFR i jeszcze w ogóle ta Margrita, ja nie umiem jej nazwiska wymówić, ja jej nawet nie rozpoznałem, że ona jest osobą, więc... Czy ogólnie te czarodziejki... Przede wszystkim ja mam taki duży problem z czarodziejkami w Wiedźminie, jest, że one były piękne.
4985:  RC - obiektywnie były piękne, tak w książkach, a one to są może przymiłe osoby, natomiast piękno jest, można ocenić w pewnym sensie i ja wiem, że nie to ładne co ładne, ale co się komu podoba, ale po to są konkursy piękności, żebyśmy mogli pewien... Ja myślę, że
5005:  KMM - Sprawa jest w przypadku czarodziejek dość prosta, to znaczy czarodziejki same były nienaturalnie piękne, o tak bym powiedział, to znaczy wystarczyłoby wejść do top Instagramu każdego kraju, jeżeli już chcemy utrzymać różnorasowe castingi, to top Instagramu w każdym z krajów, jaki jesteśmy sobie w stanie wyobrazić i dokładnie to zrealizować w serialu.
5031:  S09 - Onowie, to wyprowadźcie.
5034:  RC - To ty prowadź, bo my nie wiemy, których ty terenów nie masz.
5037:  RC - Prowadź przez te tereny, które masz puste i my będziemy ci czyścić ewentualnie tą mangę.
5041:  RC - No dobra.
5041:  KMM - Ja tutaj przy okazji mam zadanie ze skorpionem, więc po prostu zwiedzam, zabijam skorpiony i zbieram.
5049:  KMM - Więc kontynuując ten wątek, uważam, że pokazanie właśnie takiego nienaturalnego piękna byłoby dobre, bo wiesz, Rysław, wtedy unikamy takiej sytuacji, że no właśnie, wypowiadamy się na temat kwestii, które są niezależne od ludzi i równocześnie unikamy polemiki niepotrzebnej ze strony Netflixa, który mógłby wtedy wytoczyć ciężkie działa.
5073:  RC - Gdzieś uciekasz kusa po kusu.
5075:  RC - Tak.
5075:  RC - Cały czas realizuje zadanie poboczne.
5077:  RC - Przede wszystkim one miały ten glamire, tak, czy jak to się wymawia, miały ten swój, szczególnie Yennefer, nawet poczęstowała tym Ciri.
5085:  RC - Tak.
5086:  RC - Pamiętamy w scenie, kiedy tam wjeżdżają do miasta i idą do Krasnoluda zaciągnąć kredyt nieograniczony w banku.
5094:  RC - No i...
5096:  RC - No one po prostu absolutnie oszałamiały, tak?
5100:  RC - Żadna z tych dziewcząt, które widziałem w serialu, no to powiem tak, ja ładniejsze widzę na ulicy.
5108:  RC - Tyle, no.
5111:  RC - Po prostu.
5114:  S06 - Przy czym jest to subiektywne.
5116:  RC - Jest to subiektywne, ale wydaje mi się, że to jest taka subiektywność, co do której możemy się zgodzić, że tu mogą być atrakcyjne osoby, natomiast zostały tak przedstawione, bo przecież dzięki technologii można by z nich zrobić buginię.
5131:  RC - O to chodzi.
5132:  RC - One mają być buginiami, one mają o niej śmialać.
5135:  KMM - Dlatego mówię, Rysław, że musimy mieć jakiś quasi-obiektywny czy empiryczny wyznacznik, który pozwoli nam powiedzieć, że tak 80% populacji klika w ten profil na Insta, tak?
5147:  KMM - No i z jakiegoś powodu to robi.
5149:  KMM - I to nam pozwala wtedy rzeczywiście jakoś znaleźć taki kompromis między tymi dwiema wizjami.
5160:  KMM - Tak, zgadzam się.
5161:  RC - Widziałem, że zrobili z Jaskra, zrobili mu taką fryzurę na jakiegoś, nie wiem.
5167:  RC - Jaskier jeszcze w pierwszym sezonie wyglądał znośnie.
5170:  RC - Teraz nie wiem, nie rozumiem po prostu tego.
5174:  RC - Cały czas ten serial ciągnie Henryczek.
5178:  RC - Jak on przestanie ciągnąć Henryczek, to już nie będzie.
5181:  RC - Ja czekam na jego film z czterdziestki, to jest też... Ja się bardzo boję.
5188:  KMM - Tak, boję się tego z uwagi na to, że nie są zaangażowani w to na przykład tacy ludzie jak chociażby autora Starters Henry Cavill jest tylko albo aż aktorem Jest aktorem, ale wiesz, jest aktorem, który kocha Warhammera Nie tylko Warhammera, to jest gość, który po prostu wiesz, powiem tak, mało kto wzbudza, moim zdaniem taką drugą osobą jest chyba Keanu
5216:  RC - Ale kurczę Henryk Kawiel, nie znam osoby, przy której on by wzbudzał jakieś negatywne uczucia.
5223:  RC - Mimo, że ktoś może być zazdrosny o to, jaki on jest, powiedzmy, niesamowicie przystojny, dobrze zbudowany.
5228:  RC - To jest tak jednocześnie wydaje się, ja go nie znam, ale wydaje się tak po ziemi bardzo stąpający gość, tak sympatyczny, tak bezproblemowy.
5238:  RC - Że wzbudza tylko pozytywne odczucia, no i to jest w nim fantastyczne, no.
5244:  RC - I ja trzymam za niego kciuki, bo on jest wkręcony w tego Warhammera.
5248:  RC - I to widać bardzo.
5249:  KMM - Jest bardzo, tak.
5250:  KMM - No ale wiesz, to jest pytanie, które wezmą ark fabularny, prawda?
5254:  KMM - Czy to będzie herezja Horusa?
5256:  RC - No ale jest tyle możliwości, wiesz, może być herezja Horusa, to wie, czyli tak naprawdę Warhammer 30 tysięcy, tak?
5263:  RC - Tak, tak, tak, naprawdę.
5265:  KMM - Ale mogą też wziąć, nie wiem, Sandra Eisenhornie.
5270:  RC - O byłby piękny, on byłby fantastyczny, no.
5275:  RC - Jest dużo możliwości, naprawdę jest dużo możliwości.
5279:  RC - Byłeś w tym mieście Drogi Nergalów wcześniej, czy nie?
5281:  KMM - Nie.
5282:  RC - No widzisz, to masz na wymiarze.
5283:  KMM - Aurora też słusznie pisze jeszcze a propos czarodziejek, bo czaty też podnosiły, że charakteryzacja leży i Aurora pisze, że nie zadbali tam nawet o piękne kostiumy, my tu o wyglądzie czarodziejek, jak ciężko stworzyć jest udbiór, pokreślający potęgę i pewność ciebie z takim budżetem.
5296:  KMM - Absolutnie się zgadzam.
5297:  KMM - Zresztą bardzo dużo ludzi na przykład nie lubi urody.
5302:  KMM - O Jezus, jak się nazywa ta aktorka, która grała z rodu Tyrell, Marguerite Tyrell.
5310:  KMM - Dormer, Nathalie Dormer, przypomniałem sobie, więc dużo ludzi jej nie lubi z urody, natomiast ona była tak charakteryzowana i tak ubierana, że emanowała tą taką książęcą, arystokratyczną pewnością siebie i świetnie była wykastowana finalnie.
5326:  RC - To jest atrakcyjna dziewczyna, ale też to nie jest klasyczna piękność, prawda?
5330:  KMM - Ale pamiętajmy też, że Sapkowski też nie opisywał Yennefer jako klasycznej piękności.
5334:  KMM - To prawda, to prawda.
