🔴 Ogień o rozwidlających się językach | DIABLO IV Livestream #6
🔗 https://www.youtube.com/watch?v=2qsSBlguTEA

37:  Dzień dobry.
4871:  Ludzie byli kochani swego drogo, bo pod sam koniec, jak były autografy i zdjęcia, to ja w którymś momencie
4877:  Ja w którymś momencie zacząłem reagować trochę nerwowo.
4880:  Znaczy, nie na ludzi absolutnie, tylko na sytuację, tak?
4883:  Że już była dla mnie wyczerpująca społecznie, że tak to ujmę.
4886:  Ludzie totalnie zrozumieli, jak się Krzysztof ewakuował.
4889:  To było tak niesamowicie wholesome i miłe.
4891:  Wprawdzie to już niewiele osób wtedy zostało, ale chciałem przeprosić wszystkich, których już nie zdążyłem uściskać i podziękować za wsparcie i zrobić sobie zdjęcia.
4899:  Ale no Krzysztof to mniej więcej w ten sposób reagował, tak?
4902:  Znaczy...
4905:  Szukał wyjścia.
4909:  Dzięki, Catherine, u zamanki za trybut.
4913:  Czy Marek zawsze musi płacić markami?
4915:  Oczywiście.
4916:  W ten sposób zachowuje spójność w obrębie własnego uniwersum.
4919:  Po kursie na ratownika są zaliczenia, 400 metrów na czas, holowanie poszkodowane przez 30 minut, tego kwalifikowana pierwsza pomoc, jeden patent motrowodniaka lub nurka.
4927:  Okej, fajnie.
4930:  Widzieliście już tą wypowiedź promotora Dudy na temat jego traktowania w czasie doktoratu?
4933:  Nie, nie widziałem, Maćku.
4934:  Masz jakiś link albo jakieś szczegóły?
4936:  Możesz mi wysłać przez DM-a na Insta.
4940:  Gdzie odcinek o religii, który był zapowiadany na seminarium Hammera?
4942:  Będzie, kiedy będzie.
4944:  Chyba nie liczycie, moi drodzy, na to, że ja dam wam datę.
4949:  Ja się nie zobowiązuję do dat.
4951:  Masz jakieś rady na trzy egzaminy ustne pod rząd?
4953:  Szczerze, nie wiem, jak to przeżyję.
4955:  Poza bardzo dobrym
4958:  zadbaniem o swoją kondycję fizyczną.
4960:  Nie za bardzo wiem, co powiedzieć, ponieważ nie powinno być tak dużo egzaminów w ciągu jednego dnia.
4966:  Ja miałem najwięcej dwa.
4968:  Było to bardzo ciężkie.
4971:  Jakie są sposoby na zaradzenie temu?
4973:  Po pierwsze...
4974:  Spróbować iść na zerówkę, jeżeli jest jeszcze taka opcja.
4977:  Termin zerowy to jest przed egzaminem.
4979:  Można pogadać z jednym z wykładowców i powiedzieć, że po prostu wpadnie się na dyżur, bo trzy egzaminy to jest dużo.
4985:  Może zrozumie, nie?
4987:  Zawsze warto spróbować.
4990:  Niestety doświadczenie uczy, że często wykładowcy nie wykazują się zrozumieniem, ale pozwólcie mi jeszcze naiwnie wierzyć w ludzi, dobrze?
4998:  I jeżeli już nic nie pomoże, to przyszedłbym maksymalnie wcześnie na pierwszy egzamin, żeby mieć go maksymalnie wcześnie z głowy i potem zrobił cokolwiek, żeby mieć jakąś przerwę między jednym a drugim.
5014:  Albo zrobisz tak między drugim a trzecim, to znaczy ja na przykład wtedy sobie szedłem albo do jakiegoś, nie wiem, do kina nawet, jeżeli było dużo czasu, albo na jakiś obiad fajny, albo na jakieś radosne spotkanie ze sprzyjającym człowiekiem, nie?
5033:  To nie jest głupi pomysł.
5037:  Coś, co nam odwróci uwagę.
5041:  Zresztą mam problem z deadline'ami, pisze żołen... żołenundzi.
5044:  Czy masz jakiś sposób, jak sobie radzić z nimi?
5046:  Wysyłam esej po terminie, stresuję się.
5049:  Jeżeli masz problem z deadline'ami, to musisz sobie wyznaczać własne.
5052:  Ja mam problem z deadline'ami, dlatego też zawsze, to jest moje przyzwyczajenie już.
5056:  Jeżeli ktoś mi mówi, że jest coś do 14 czerwca, ja sobie wpisuję w kalendarzu 7 czerwca.
5062:  To już regularnie.
5064:  Jeżeli jest to z wyprzedzeniem większym, to wpisuję sobie miesiąc wcześniej i zawsze mam takie, ooo, to nie teraz.
5071:  Ale ten deadline już jest wtedy przeze mnie spełniony, ponieważ ja się boję potwornie, wysyłam ludziom przed czasem w efekcie, ale ja o tym nie wiem, że to jest przed czasem.
5081:  Więc hakuje swój własny mózg.
5083:  Nie ma innej opcji.
5084:  Giliader nie wie, co ma napisać w specjalnej superchatowej wiadomości po 13 miesiącach wsparcia, za które dziękuję.
5089:  Dlatego napisał jamnik.
5091:  Pokazuje złego jamnika.
5092:  Powinien mi się tego jamnika pokazywać.
5094:  O, nowy jamnik.
5096:  Nowy jamnik w rodzinie.
5097:  Rodzina jamnicza zaczyna się robić podejrzanie duża, moi drodzy.
5101:  Tylko egzamin w ciągu jednego dnia jest w ogóle legalny.
5102:  Niestety IDO jest.
5106:  Nie powinno być.
5107:  Moim zdaniem to jest do interwencji dla dziekana do spraw studencji lub nauki.
5112:  No ale jeżeli nie ma tego zgłoszonego, jeżeli ludzie wszyscy godzą się na coś takiego, no to wiecie.
5119:  To jest też kwestia tego, że bardzo często rok studentów niestety nie jest zgrany ze sobą.
5127:  Możecie mi powiedzieć, dlaczego na przykład ludzie do dzisiaj wymieniają się kserówkami?
5131:  Internet funkcjonuje
5134:  W tym momencie w Polsce prawie od... nie prawie, od 30 lat.
5141:  Możecie mi wyjaśnić, dlaczego ludzie jeszcze nie ogarnęli, że funkcjonujące od co najmniej połowy tego czasu chmury istnieją?
5147:  Dlaczego nie ma jednej chmury, która jest przekazywana z roku na rok studentom ze wszystkimi notatkami na egzaminy, z wszystkimi książkami zeskanowanymi?
5158:  Z wszystkim, co umożliwia zaliczenie, czy nie sprawiłoby to, że prowadzący musieliby robić nowe zajęcia, bo nie mieliby wyjścia, gdyż wszyscy ludzie zdawaliby nagle na 100% i oni by nie wiedzieli dlaczego?
5168:  Oczywiście, że tak.
5170:  Dlaczego tak nikt nie hakuje tego systemu zatem?
5172:  Ano dlatego, że jest rywalizacja i ludzie sobie wolą między sobą raczej szkodzić niż pomagać.
5179:  Czyli jeżeli mam YouTube Premium, to czy ty coś dostajesz, pisze Piotr M. Tak jest Piotrze.
5184:  Generalnie jest tak, że jeżeli jest revenue, czyli dochód z reklam, to on jest zdecydowanie niższy od dochodu, który jest za minutę obejrzany przez użytkownika, znaczy nie za minutę, za film obejrzany przez użytkownika YouTube Premium.
5200:  Jest to osobna statystyka z tego, co pamiętam.
5204:  Czy Jamnik już dotarł do wieży z uczelni?
5207:  Mam nadzieję, że dotrze.
5208:  Krzysztofie, jak będę na tej uczelni, byłem na razie na brykonie.
5211:  U mnie jest ciężko z tym.
5212:  Dziękuję Ci za 20 miesięcy wsparcia i za Jamnika.
5215:  Musi dotrzeć przed live'em.
5216:  Będziemy wtedy pokazywać Jamniki, moi drodzy.
5219:  U nas się przekazuje takie dyski przy Mateusz.
5221:  Duży szacunek dla studentów.
5223:  Bo ja właśnie się spotykam z tym, że bardzo często nie jest taka oto praktyką powszechną, a powinno być.
5228:  No i wiecie, to samo dotyczy właśnie takich sytuacji innych solidarnościowych.
5232:  Macie trzy egzaminy.
5233:  No nie!
5234:  Mówicie całym rokiem, że się tego nie życzycie.
5237:  Moja mama opowiadała mi, że w czasach, w których rektor był partyjny, PRL-owski, kiedyś było tak, że ludzie autentycznie...
5247:  Potrafi całym rokiem stawić się przed rektoratem i powiedzieć nie.
5252:  My protestujemy przeciwko temu, jak nas traktuje jeden profesor.
5255:  I wiecie co się stało?
5256:  Ten profesor został odwołany, mimo że też był partyjny.
5259:  Jeżeli jest presja masy, to nawet w czasach, które są totalitarne, a były takie w PRL-u, ludzie będą się uginać.
5267:  Będziemy prezentować, moi drodzy.
5272:  Nie wiem, czy ja wytrzymam z tym do przyszłego tygodnia, ale tak, chcę bardzo.
5279:  Nie ma innej opcji tego przeżyć, zresztą dlatego mówi się bazunia oparta na dowodach.
5284:  Aaa, Politechnika Trajanowska, hier pisze Andrzej Wąski.
5288:  Mamy dokładnie taką chmurę, ale skutecznie były na tyle trudne, że i tak nie wszyscy zdawali, a bez chmury to w ogóle zdanie było prawie niemożliwe.
5294:  Ale cieszę się, że coś takiego jest, naprawdę.
5297:  Dobrze.
5298:  Ja uważam, w ogóle wiecie, że to powinna być po prostu norma ogólnowydziałowa, że jest chmura tekstów, gdzie wrzuca się w określonych kategoriach.
5306:  Ja chcę teraz coś takiego zrobić na Wydziale Humanistycznym, mam nadzieję, że mi się uda.
5310:  Wszystkie PDF-y, na których pracują zarówno naukowcy, jak i studenci.
5313:  Ja tak pracuję od, w tym momencie, już pięciu lat na seminarium licencjackim i wiecie, co się stało?
5319:  Inni prowadzący zaczęli mnie prosić o tego samego linka, który dostają studenci.
5323:  I dobrze!
5324:  Na tym to polega.
5326:  Jup, to jest jedna z przyczyn.
5338:  Ewald, nowa gra, studia Obsidian, nie widziałem Juliuszu.
5340:  Trzy hipotezy od czerwonego lisa, dlaczego na niektórych uczelniach nie ma tej solidarności zaszczepiona technologią, nikomu się nie chce przypisać do Worda i robić w internetu, nie przekazujemy, bo czemu innym ma być łatwiej?
5351:  O, ja uważam, że to jest najczęstszy powód.
5355:  Skoro mnie było trudno, to dlaczego innym ma być łatwiej?
5360:  I to nie jest to, że to tylko studenci myślą, moi drodzy, nie tylko studenci tak myślą, tak myślą też prowadzący.
5369:  Czy on kiedyś zginie?
5370:  Czy Gaspar kiedyś zginie?
5372:  Myślicie, że Gaspar je gazpacho?
5376:  Czemu Gaspar stoi w jednym miejscu?
5379:  Co tu się dzieje?
5379:  Czy ktoś może mi wyjaśnić, o co w tym chodzi?
5382:  To jest koniec mapy?
5384:  Tu się nie da przejść, moi drodzy.
5386:  Nic nie rozumiem, co się dzieje.
5389:  Dori pisze, że żeby zaliczyć praktyki na Politechnice trzeba wydrukować 5 załączników i pełnić ręcznik, który miał pracę w zawodzie, a problem zaliczyć praktyki z zawodu z powodu zapisów w załączniku.
5398:  Strasznie skomplikowany absurd.
5401:  Najlepszą rzeczą, jaką usłyszałem w technikum, myślę, deminy było, wyślę Wam ten test na maila, bo zasługujecie wiedzieć, czego od Was oczekuję.
5407:  Ooo, bardzo mądre.
5409:  Ja zawsze jestem zwolennikiem pełnych pytań wysłanych wcześniej, zresztą ja to też praktykuję.
5416:  W tym roku eksperymentuję z inną formą egzaminu, mianowicie zamierzam zachęcić ludzi do tego, żeby dawali do pracy przypisy.
5425:  To znaczy, miałem tak, że od lat już ludzie mogli korzystać z notatek, ale korzystali z notatek i mnie to nie jara.
5431:  Ja chcę, żeby ludzie teraz korzystali na egzaminie ze źródeł, więc dostaną jak zawsze nielimitowany czas, kreatywne pytanie do ogarnięcia, ale będzie trzeba cytować.
5443:  Czy miałem gramatykę historyczną na studiach?
5446:  Wiesz co, tak, misia pyzia, bo lubiłem dowiedzieć się z tego, dlaczego mówimy niektóre rzeczy i dlaczego nasza ortografia jest tak zjebana, jak jest, więc to mi się podobało, nie ukrywam.
5456:  W ogóle przedmioty językoznawcze na polonistyce są zbazowane w zestawieniu z tym, co się dzieje na innych przedmiotach, które zresztą były przedmiotem nomen omen mojej krytyki na kanale i słusznie.
5471:  Może po prostu mamy niszczyć te posążki szamana, co myślicie?
5474:  Nie wiem dlaczego nie jestem w stanie znaleźć obiektiwu tutaj.
5481:  Au.
5481:  Dobra, dobra, dobra, dobra, dobra, dobra.
5483:  Gdzie jest nasza zdolność?
5484:  Dziękuję.
5487:  Ewalt ma być grą RPG w stylu Skyrim, jak też Obliviona, ale w sieci Pillars of Eternity.
5491:  Czyli chodzi też o to, że nie będzie izometrycznego rzutu, tylko będzie... 3D gra?
5497:  No to fajnie.
5501:  Fajnie jest ten moment, kiedy się człowiek dowiaduje, że uczelnia łamie prawo pracy do tego stopnia, że firmy nie chcą z nią współpracować.
5513:  Zajebiście, nie?
5516:  Rozczarowaliście mnie, moi drodzy.
5517:  Budy miał tylko 61% zamiast 69%.
5518:  Straszne.
5525:  To jest bezprawna, absolutnie naryhem.
5527:  To jest bezprawna.
5527:  Ale czy to jest pierwsza rzecz bezprawna, która jest, moi drodzy, na... Boże, co ja zrobiłem znowu?
5532:  ...która jest na uczelniach?
5533:  Nie, nie jest?
5533:  Przecież myśmy byli we wszystkich tych odnogach już.
5538:  To jest niesprawiedliwe.
5540:  Dobrze, spróbujemy przejść tędy.
5542:  Budyń wygrał, moi drodzy.
5544:  Może fabuła?
5544:  No tak, ja chcę fabułę!
5546:  Tylko chcę też dokończyć ten quest, wiecie, bo bardzo, bardzo nie lubię, jak jest jakiś quest line i nie jest on dokończony, nie?
5551:  To jest troszeczkę bez sensu.
5553:  O, tu nie byliśmy.
5555:  No dosłownie na środku, a tu nie byliśmy.
5558:  Spalone śmieci.
5565:  Po drodze pojmała nas... ...najemniczka.
5571:  Gościu, mów szybciej.
5572:  Wiem, że płoniesz, ale bez przesady.
5576:  Zabrała nas w głąb blizny i... ...kazała patrzeć.
5588:  Patrzyliśmy, jak nas podpala.
5591:  Jednego po drugi.
5594:  Stana.
5597:  Ze wszystkich diabłów, które mogły przeżyć tę noc.
5601:  Dlaczego to musiała być ona?
5603:  Nicowo cierpienie nie bawiło tak bardzo.
5607:  Widać to było w jej oczach.
5610:  Szaleństwo stany kończy się tutaj.
5614:  Skoro chce niedźwiedzia, to będzie go miała.
5620:  Diaboł!
5621:  Dobrze, i widzicie, będzie jeszcze jakiś boss teraz, żeby nie było, że... Proszę bardzo.
5631:  Niedźwiedź Czarnobory.
5633:  Idziemy tam.
5635:  Czy idę na Spidermana?
5636:  Byłem na Spidermanie, Zuzo.
5638:  I jeszcze do tego wszystkiego byłem ostatnio na Flashu.
5641:  Jedno i drugie bardzo polecam.
5645:  Czy upadły jest upadły?
5646:  A co się stanie, jeżeli upadły upadnie?
5648:  To znaczy potknie się.
5649:  Czy on jest wtedy upadły-upadły?
5651:  Czy jest upadły bis?
5655:  Czy jest podwójnie upadły?
5658:  Ciężka sprawa.
5660:  Musimy to rozstrzygnąć.
5661:  Jest i Torben.
5662:  Torben ma torbę.
5664:  O, powiedz mi o stanie.
5666:  No więc stan rzeczy... Była okrutna, ale skuteczna.
5671:  Pod jej dowództwem kompania czarnoborska siała...
5674:  Jest upadnięty.
5676:  Upadł upadnięty.
5681:  Zapadnięty pod ziemię.
5685:  Bi upadły.
5694:  Wtedy jest upokorzony, tak moi drodzy.
5698:  Chodźmy znaleźć stanę.
5699:  Jest tyle strasznych wspomnień wyrytych w tym miejscu.
5707:  Tak jest, Jarn.
5709:  Dowiadujemy się, co się stało z tutejszymi druidami.
5712:  Tak będzie.
5713:  Dlaczego powiedziałem druidami?
5715:  To jest druin, który został druidem i jest druidem.
5721:  Gameplay ze Star Wars Outlaws.
5722:  Udaję Szymonie, że nie istnieje.
5724:  Jeżeli będzie jakaś gra Star Warsowa o mocy starożytności Sithów lub Jedi, to się nią zainteresuję.
5729:  Mam dość wspierania w jakiejkolwiek postaci contentu Star Warsowego, które są przeklętych na gemnikach.
5736:  Nie chcę.
5740:  W Jedi Fallen Order grałem tylko dlatego, że miałem szczątkową już moc.
5744:  That's what she said.
5750:  Trzeba było zostać w Brionestana.
5753:  Spłonąć z całą resztą.
5754:  Trzeba było zostać w Brionestana brzmi jak ktoś, kto nie umie mówić po angielsku.
5757:  Taka rana brzucha nie skazywała na pewną śmierć.
5759:  To do ciebie niepodobne.
5760:  Dlaczego wstrzymałeś rękę?
5764:  Dalej, Korbenie.
5764:  Rozpalmy ponownie dnie popiołu.
5765:  Rozniećmy ogień, który dał nam życie.
5776:  Czarnobór potrzebuje...
5780:  Czemu jest muzyka z Wiedźmina nagle?
5783:  Nie, żebym nie narzekał.
5788:  W ogóle klimatyczny QS bardzo Wiedźminowy.
5790:  Dobrze, moi drodzy, teraz patrzę tylko szybko na czat.
5794:  Mamy duży temat od Metalsona, który pyta, w jaki sposób wytłumaczyć komuś, kto ma sensowne poglądy, ale jednak
5803:  Ech, ma problem z fantastyką, że fantastyka jest spoko.
5805:  No więc potrzebuję... Pytanie pomocnicze ode mnie.
5809:  Czy ta osoba snobuje się na kulturę?
5812:  Jeżeli tak, to jest bardzo proste rozwiązanie.
5815:  Wystarczy dać do przeczytania taki utwór z zakresu fantastyki, który będzie poza mojej możliwościami intelektualnymi.
5821:  Wtedy jest spora szansa, że snobizm będzie twoim przyjacielem.
5825:  Jeżeli potrzebujesz jakiejś książki, która zakasuje intelektualnie, służę uprzejmie.
5831:  Mianowicie, cykl A.Egipt się pisze, Egipt się czyta Johna Crowleya.
5837:  Albo P.A.
5837:  na temat Neala Stevensona.
5839:  Jeżeli to przeczytaj dalej będzie twierdzić, że fantastyka jest kiepska, to znaczy, że nie ma już ratunku.
5847:  Memory, witamy w drodze Trybutariuszy.
5849:  Jeszcze raz dziękuję serdecznie.
5851:  Czy ja znowu zostałem raniony?
5853:  Tak właśnie było, moi drodzy.
5855:  Stana zwierzchni Czarnoboru pada szybko, moi drodzy.
5859:  Zupełnie tak, aby nie była zwierzchniczką Czarnoboru, tylko była na przykład zwierzchniczką Brudnoboru.
5867:  Pierwszą toaletową Brudnoboru.
5870:  Zawsze mnie bawiło to nieprawdopodobnie szowinistyczne określenie babcia klozetowa.
5875:  Dlaczego nie było nigdy dziadka klozetowego?
5882:  Jak wejść w świat Pratchetta, od czego zacząć?
5884:  Obejrzyj sobie album Upadły Bohater.
5887:  Zajebiste grafiki Paula Kidbiego.
5889:  A jeżeli chodzi o książkę, ja polecam na początek Mort.
5893:  Można się posikać ze śmiechu.
5900:  Odnalazłem swój cel.
5901:  Poza zniszczeniem, poza śmiercią.
5906:  Niedźwiedź Czarnoboru skinął w Brionę.
5913:  Musimy... O Jezus, co tu się dzieje?
5915:  Musimy ściszyć muzykę względem dialogów, wiecie?
5918:  Bo jest problem.
5919:  To znaczy, ewidentnie jest to źle zrobione, więc my... My mamy ściszoną muzykę względem dialogów, co się dzieje?
5928:  No nie, jak tak zrobię... Aaa... To jest rozwiązanie.
5937:  Nie mogę zapomnieć o mojej przeszłości.
5941:  Ale przejdę nad nią do porządku dziennego.
5944:  Teraz to gęsi poświęcę swoje siły.
5948:  Zapewnia spokój, o którym myślałem, że nie jest możliwy.
5952:  I wciąż wątpię, że na niego zasługuję.
5956:  Tak bardzo przywykłem do tego, że w twarzach widziałem tylko przerażenie.
5961:  Długo trwało, zanim dostrzegłem wartość w uśmiechu.
5965:  O, skoro czytamy nazwę po polsku, czemu nie Abriona zamiast Brion?
5970:  Absolutnie zgadzam się.
5974:  Ojej, a na co oszczędzane jest?
5979:  Twoje sakwy są zawsze przepełnione.
5981:  Gnuśna, odrażająca kusa pokusa jak śmie.
5987:  Co to jest nadkruszona czaszka?
5988:  O co... znaczy wiem, co to jest nadkruszona czaszka, okej, ale nie wiem, w tej grze jest nadkruszona czaszka i gdzie ona się pojawiła w ekwipunku.
5996:  W ogóle ktoś na czatach, zanim się zaczął stream, mówił, że są plany takie, więc powtarzam, iż będzie... wszystkie te klejnoty zostaną przeniesione do innego slotu w ekwipunku.
6009:  Krzysztof, przecież ty krytykujesz design gry tylko dlatego, że nie umiesz grać.
6015:  Trzeba być dzielnym, wytrzymać dzielnie to, że coś jest źle zaprojektowane i się nauczyć.
6025:  Nie można krytykować!
6027:  Jak widać, słusznie, bo dzięki temu są wprowadzane zmiany.
6031:  Więc jeżeli chcemy, żeby w gamingu były jakiekolwiek zmiany, żeby nam się grało lepiej, to narzekajmy i mówmy deweloperom, a nie bądźmy tacy potulni, tak jak nas szkółka nauczyła, że pat, pat, pat, a cokolwiek we mnie rzucą, to się zgodzę!
6046:  O!
6049:  Dlaczego jest ten popin?
6051:  To mnie też denerwuje, niech to też naprawią.
6053:  Dobrze, moi drodzy, główna fabuła.
6056:  Jak tutaj dotrzeć?
6056:  Chyba tędy.
6058:  Czyli stąd, z Farobru musimy się udać, tak?
6061:  Dobrze.
6062:  Tedy podróżujmy do Farobru.
6071:  Wiesz co, dużo ludzi rzeczywiście, z 300 osób się nie dostało tak autentycznie wedle szacunków orgów na moją prelkę, natomiast...
6083:  Problem jak zawsze polega na tym, że nie ma dość dużych sal.
6088:  Jeżeli macie centrum kongresowe czy jakieś targi, to jest w przypadku Targów Poznańskich i tam są za małe sale, no to jedyna złośliwa skądinąd rzecz, którą ja mogę powiedzieć, to być może państwo polskie się powinno zastanowić nad tym,
6101:  żeby priorytetyzować fantastykę i współczesną kulturę, bo wtedy nie będą mieli czego ratować, ponieważ, jak widać, nie trzeba ratować kultury, skoro ludzie są w stanie wpaść w wielkiej liczbie na prelkę poświęconą, no właśnie temu, kulturze i fantastyce.
6116:  Z jakiegoś powodu, prawda?
6118:  Denerwuje mnie to strasznie.
6120:  A prawda jest taka, że infrastruktura na takie wydarzenie jak najbardziej jest.
6124:  Witamy serdecznie Dominikę Jamnik, otwórczynię Klimczak na czatach.
6128:  Poznałem po tym, że pojawiła się abstrakcyjna liczba dominiowych emoji.
6135:  Nie wiem, że słyszałem o One Piece.
6138:  Trudno nie słyszeć o One Piece w Wojciechku, ale nie czytałem.
6144:  Po czym poznać, że idzie nekromanta?
6146:  Po tym, że wszystko od razu ginie.
6149:  kiedy przelecę na błojach.
6151:  Nigdy, tam jest słońce.
6152:  Za kogo wy mnie macie?
6155:  Czy ja wyglądam jak ktoś, kto by się cieszył ze słońca?
6158:  Ja się cieszę ze słońca, jak jestem w klimatyzowanym wnętrzu i patrzę na o, osłonoczniony park.
6164:  No, to co innego.
6166:  Tak to ja mogę.
6168:  Ale wiecie, co jest najgorsze?
6169:  Jak się jest w lecie na jakiejś łączce jest takiej straszna spiekota, bo to już nie jest upał.
6178:  Potrzebuję czasu, żeby
6180:  I wy słyszycie te cholerne cykady!
6184:  Jest jakieś pole, zero drzew, oczywiście spękany asfalt, który ciągnie się aż po horyzont i smród jakiegoś łajna.
6194:  O Boże!
6196:  Czy inne świerszcze cholery!
6199:  Jakie to okropne jest!
6202:  Fuuu!
6205:  Nie znoszę!
6209:  Dramat.
6210:  Czymczasem Kraków wycina mniej więcej drzew.
6211:  No tak to się kończy, moi drodzy.
6213:  Wojewoda bardziej zimna niż lato.
6215:  Kolejność moich ulubionych por roku.
6217:  Zima, jesień, wiosna, od biedy do wytrzymania, lato odrażające.
6223:  Nie znoszę lata.
6224:  Nie znosiłem lata też dlatego, że lato miało to do siebie, że się kończyło i potem była szkoła.
6229:  Więc nie ma nic fajnego.
6231:  A zima jest o tyle fajna, że kończy się, a potem są ferie.
6235:  Proste, moi drodzy.
6237:  Zima zawsze wygrywa.
6239:  Tak, tak.
6240:  Szczur, szczur, szczur, szczur.
6242:  Dochodź do klanu.
6243:  Esin, esin, tak.
6244:  Klan Eshin zapija, asasynuje wszystkich, tak, tak, rzeczy, zły, zły człowiek, rzecz na Pyrkonie, pytany o lore, wiedzę, o uniwersum Warhammera, Jervis, rzecz, Johnson nie chciał powiedzieć więcej, o, o, tak, Skawenach, zapytany nawet na Pyrkonie, konwencie przez ludzi, rzeczy straszne, oburzające, zabić, zaasasynować, tak, ludzi, rzeczy...
6272:  Musimy zagrać wreszcie w Warhammera i zagrać z Kavenami, tylko nie ma czasu na to, bo wychodzą dobre gry.
6278:  Proszę bardzo, widzę, że na czatach też jest zima lubiana.
6280:  Wspaniale i fantastycznie.
6282:  Zbliżamy się do questu głównego.
6284:  Gdzie są fanfary, moi drodzy?
6286:  Co bym powiedział na skavenu w Warhammerze 40?
6289:  Powiedziałbym złośliwie, a co z Deathcourts of Krieg?
6292:  Przecież oni są już wyniszczeni w taki sposób, że przypominają szczury, ale nie chcę się narazić fanom, zresztą sam lubię Deathcourts of Krieg.
6300:  Bardzo chętnie.
6300:  To byłoby cudowne.
6305:  Adamie, dziękuję Ci serdecznie za trybut.
6307:  Lato, lepsze pozdro.
6308:  Tylko tyle mam do powiedzenia.
6310:  I co ja mam z Tobą zrobić?
6312:  Dziękuję za wyrażenie przeciwstawnej opinii.
6315:  W ten sposób, moi drodzy, świat jest zbalansowany, jak wszystkie jamniki powinny być.
6324:  Proszę bardzo.
6325:  Zbalansowany jamnik!
6328:  Teraz mamy jamnika, którego można balansować, moi drodzy.
6332:  Balansiaga.
6336:  Tutaj są jeszcze jacyś przeciwnicy.
6338:  Wybranie z matki.
6340:  Zniszczmy wybrańca matki.
6342:  Absolutely, moi drodzy.
6350:  Ale to była dobra postać Thanos.
6352:  No i potem ludzie się dziwią, dlaczego fanom się nie podoba obecna faza Marvela.
6357:  Czy w niej coś takiego jest interesującego, jak tego rodzaju fabuła, jak tego rodzaju antagonista, który ma motywację, interesującą motywację?
6368:  Nie, nie ma.
6370:  Przepraszam, Kang?
6371:  Kang nie ma żadnej motywacji, jest jednym z najgorszych złoli, jakich widziałem w życiu.
6375:  Stereotypowy jak diabli.
6377:  A, elf, to dzieło elf, moi drodzy.
6380:  Moi drodzy, namierzyliśmy autorkę.
6383:  Proszę serdecznie o liczne jamniki dla elf... elfki naszej.
6388:  W odmianie cię muszę tak przetytułować.
6391:  Przy okazji, Piotr M, witam w rolnie Trybutariuszy, macie podwójny powód, żeby się zajamniczyć, kochani.
6396:  Czy myśmy wszystkich tu już zdążyli zabić?
6398:  Prawie.
6398:  Zabić, zabić, zamordować.
6400:  Dobrze.
6402:  Thanos z pre-Endgame'u?
6404:  No w Endgame'ie faktycznie się troszeczkę dziwne rzeczy podziały, z nim charakter logiczny, ale i tak bardzo dobre filmy, naprawdę.
6412:  Zakończenie Infinity War przede wszystkim miało w sobie, wiecie, ten patos podniosy, że teraz się wszyscy gromadzą i będą bić z Walla.
6417:  Fantastyczna sprawa.
6421:  Dobrze, żeby dać wam kontekst, bo dawno była główna linia fabularna, przeklikamy się przez wszystkie dialogi.
6429:  Głupota Inariusa nie przestanie mnie zadziwiać.
6433:  Gdyby nie zabił Ratmy, Lilith dałoby się powstrzymać.
6437:  Ale teraz... teraz ma klucz do piekła.
6442:  Możemy założyć, że będzie szukała wrót.
6446:  Przyznaj się, pisze Tomek, że wracasz z Pyrkonu wcześniej, nie chcesz rozmawiać z ludźmi w Pyrkonowym pociągu.
6450:  Ja nie rozmawiam z ludźmi w pociągu, moi drodzy.
6453:  Ludzie rozmawiający w pociągu.
6457:  Ludzie rozmawiający w pociągu.
6459:  Jest niewiele rzeczy, które bardziej mnie rozindyczają, ale ludzie rozmawiający w pociągu.
6463:  Ja już starannie nakładam swoje izolujące słuchawki, bardzo ostentacyjnie.
6469:  Jeszcze tego nauczyłem, jak ktoś zaczyna rozmawiać.
6471:  Ostentacyjnie wkładam je, ponieważ to są słuchawki douszne, jeszcze tak przekręcam.
6476:  I to samo robię z drugą, po czym zasłaniam się książką albo laptopem i tak dalej trwam.
6482:  Nigdy nie wiem, czy wypowiedzi i rozmowy, które się zaczęły, zanim zacząłem wkręcać sobie w uszy w słuchawkę, kiedykolwiek były kontynuowane, czy ktokolwiek mnie o cokolwiek pytał.
6492:  Więc zwykle jak konduktor przychodzi i ja jestem na fotelu, to konduktor ma takie, panie, panie, bilet, bo ja jestem absolutnie w innym świecie i nawet go nie zauważam.
6502:  Rozmowę w pociągu, uch.
6506:  Przykręcasz, aż kliknie, tak.
6510:  Nie rozindyczają ludzie, co otwierają laptopa w pociągu.
6512:  Co jest z tym rozindyczającego?
6514:  Nie przeszkadza ci to, nie słyszysz dźwięku.
6518:  Chyba, że wiecie, ktoś... O Boże, nie powinienem był tego zrobić.
6523:  Ktoś zaczyna klikać... Potrzebuję czasu, żeby to przygotować.
6527:  Po klawiaturze, nie?
6528:  No to wtedy faktycznie.
6529:  Ale większość klawiatur nie ma spadu takiego klawiszowego.
6533:  Przestań czuć niuchaczem.
6536:  Wtedy wychodzi faza druga i współpasażer wyciąga kanapkę z rybą i z jajkiem.
6540:  I nie zapominajmy jeszcze o cebuli.
6541:  I nie zapominajmy o cebuli oraz czosnku.
6544:  I czy wspomniałem o syropie z cebuli jeszcze do zapijania tego?
6547:  Tak, koniecznie.
6549:  Czy próbowałem się zasłonić laptopem, tak jak książką?
6551:  Nie, jeszcze nie.
